"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
	CHG-OFFS ON LNS SECURED BY FARMLAND	RECVRS ON LNS SECURED BY FARMLAND	CHG-OFFS ON LNS SECD BY MULTI-FAMILY	RECVRS ON LNS SECD BY MULTI-FMLY RES	CHG-OFF ON LS FINANCING RECEIVABLES	RECOV ON LEASE FINANCING RECEIVABLES	CHG-OFF ON LOANS TO DEPOSITORY INST	RECOV ON LOANS TO DEPOSITORY INST	RECOVERIES CREDITED TO RESERVES	RECOVERIES ON C&I LOANS	RECOV ON C & I LNS-U.S. ADDRESSES	RECOV ON C & I LNS-NON-U.S. ADDRES	RECOV ON LNS TO FGN GOVTS & INST	RECOV ON ALL OTHER LOANS	LOSSES CHARGED TO RESERVE	CHARGE-OFFS ON C&I LOANS	CHG-OFFS ON LNS TO FGN GOVTS & INST	CHG-OFFS ON ALL OTHER LOANS	CHG-OFFS ON C&I LNS-U.S. ADDRESSES	CHG-OFFS ON C&I LNS-NON-U.S. ADDRES	CHRGE-OFFS ON R.E. LNS-NON U.S. ADDR	CHRGE-OFFS ON LNS TO U.S. DEP INST	CHRGE-OFFS ON INS TO FOREIGN BANKS	CHARGE-OFFS ON LOANS TO FARMERS	RECOV ON R.E. LOANS-NON U.S. ADDRESS	RECOV ON LOANS TO U.S. DEPOSITORY IN	RECOVERIES ON LOANS TO FOREIGN BANKS	RECOVERIES ON LOANS TO FARMERS	CHG-OFFS OF LNS TO FINC COMMCL RE,CO	RECOVERS OF LNS TO FINC COMMCL RE,CO	CHG-OFFS OF RVLVG,OPEN-END LNS SECD	RECOVERS OF RVLVG,OPEN-END LNS SECD	CHRG-OFF ON LOANS IN FOREIGN OFFICES	RECVRS ON LOANS IN FOREIGN OFFICES	CHARGE-OFFS ON: CREDIT CARDS LOANS	RECOVERIES ON CREDIT CARDS LOANS	RCVRS ON CLSD-ED LNS:SECD FRST LIENS	RCVRS ON CLSD-ED LNS:SECURD JR LIENS	CHRG-OFFS CLSD-END:SECURED 1ST LIENS	CHRG-OFFS CLSD-END:SECURED JR LIENS	UNCOLLBLE CRED CRD FEE&FIN CHGS	CHARGE-OFFS ALL OTHR LEASE FNC RECVB	1-4 FAM RES CNSTRTN LN CHARGE-OFFS	1-4 FAM RES CNSTRTN LN RECOVERIES	OTHR CNSTRCTN LN & LAND DEV CHARGE-O	OTHR CNSTRCTN LN & LAND DEV RECOVERI	LN SCD BY OWNER-OCCPD NONFARM CHARGE	LN SCD BY OWNER-OCCPD NONFARM RECOVE	LN SCD BY OTHR NONFARM NONRES CHARGE	LN SCD BY OTHR NONFARM NONRES RECOVE	CHG-OFF LEASE TO IND FOR HOME & FAM 	LEASE TO IND FOR HOUSE & OTHR EXP RE	RECOVERIES ALL OTHR LEASE FNC RCVBL	CHRG OFF AUTO LN	RCVRY AUTO LN	CHARGE-OFFS ALL OTHER	RECOVERIES ALL OTHER	
3459216	0	0	0	0	0	0	0	0	4	0			0	0	547	0	0	0											0	0	0	0			0	0	0	0	0	0			50	0	487	0	0	4	0	0				10	0	0	0	
3459346	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3460847	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3461488	0	0	0	0	0	0	0	0	26	26			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3462074	0	0	0	0	0	0	0	0	0	0			0	0	108	108	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3462449	0	0	0	0	0	0	0	0	97	0			0	0	244	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	244	94				0	0	0	3	
3462458	0	0	0	0	0	0	0	0	1	0			0	0	54	0	0	0											0	0	0	0			0	1	0	0	0	0			54	0	0	0	0	0	0	0				0	0	0	0	
3462654	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3463875	0	0	0	0	0	0	0	0	0	0			0	0	118	118	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3464368	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3464827	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3465226	0	0	0	0	0	0	0	0	2	0			0	0	789	0	0	0											0	0	146	0			0	0	0	0	41	142			0	0	49	0	0	0	409	0				0	0	2	2	
3465383	0	0	0	0	0	0	0	0	18	18			0	0	8	2	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	6	0	0	0				0	0	0	0	
3465392	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3466979	0	0	0	0	0	0	0	0	1	0			0	0	33	3	0	0											0	0	25	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	1	
3466988	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3467006	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	
3467266	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3467556	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3468450	0	0	0	0	0	0	0	0	4	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	4				0	0	0	0	
3468656	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3468665	0	0	0	0	0	0	0	0	64	64			0	0	584	458	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	126	0	0	0				0	0	0	0	
3469448	0	0	0	0	0	0	0	0	1	0			0	0	750	0	0	0											0	0	650	0			0	0	1	0	0	0			0	0	0	0	0	0	96	0				0	0	4	0	
3470097	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3470154	0	0	0	0	0	0	0	0	3	2			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				0	0	0	0	
3470864	0	0	0	0	0	0	0	0	22	0			0	1	10	0	0	0											0	0	0	0			0	0	0	0	0	9			0	0	0	21	0	0	0	0				0	0	1	0	
3470930	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3470985	0	0	0	0	0	0	0	0	463	27		0	0	0	5580	398	0	0		0	0		0	0	0		0	0	0	0	1000	1			0	0	101	0	170	7			1483	0	2386	329	136	2	0	0	0	0		0	0	0	3	
3471094	0	0	0	0	0	0	0	0	54	53			0	0	181	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			181	0	0	0	0	0	0	0				0	0	0	1	
3471209	0	0	0	0	0	0	0	0	4	0			0	0	20	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	20	1	0	0	0	0				0	0	0	3	
3472046	0	0	0	0	0	0	0	0	23	0			0	0	30	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	23	19	0	
3472859	0	0	0	0	0	0	0	0	18	18			0	0	703	703	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3475083	0	0	775	0	0	0	0	0	7	7		0	0	0	2101	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	896	0	430	0	0	0	0	0		0	0	0	0	
3476192	0	0	0	0	0	0	0	0	6	0		0	0	0	53	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	25			0	0	0	0	0	0	0	0	0	0		0	0	28	6	
3479018	0	0	0	0	0	0	0	0	1	0			0	0	5	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	0	0	1	
3480069	0	0	0	0	0	0	0	0	0	0			0	0	60	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	60	0	0	0				0	0	0	0	
3481703	0	0	0	0	0	0	0	0	0	0			0	0	1091	0	0	0											0	0	0	0			0	0	0	0	2	0			0	0	933	0	0	0	156	0				0	0	0	0	
3482045	0	0	0	0	0	0	0	0	0	0			0	0	64	64	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3482111	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3482166	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
3482812	0	0	0	0	0	0	0	0	5	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	5	
3482894	0	0	0	0	0	0	0	0	7	0			0	0	271	0	0	0											0	0	0	0			0	0	0	0	0	271			0	0	0	6	0	0	0	1				0	0	0	0	
3485019	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3485215	0	0	0	0	0	0	0	0	0	0			0	0	89	0	0	0											0	0	0	0			0	0	0	0	0	0	0		88	0	0	0	0	0	0	0				0	0	1	0	
3485420	0	0	0	0	0	0	0	0	1	0			0	0	34	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				34	1	0	0	
3486623	0	0	0	0	0	0	0	0	0	0			0	0	265	0	0	0											0	0	0	0			0	0	0	0	193	0			6	0	66	0	0	0	0	0				0	0	0	0	
3487433	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
3487509	0	0	0	0	0	0	0	0	2	0			0	0	76	0	0	0											0	0	0	0			0	0	0	2	0	0			76	0	0	0	0	0	0	0				0	0	0	0	
3487518	0	0	0	0	0	0	0	0	2	0		0	0	0	1498	220	0	0		0	0		0	0	0		0	0	0	0	534	2			0	0	0	0	63	0			0	0	44	0	623	0	0	0	0	0		14	0	0	0	
3487947	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3488579	0	0	0	0	0	0	0	0	9	0			0	0	0	0	0	0											0	0	0	0			0	0	0	3	0	0			0	0	0	6	0	0	0	0				0	0	0	0	
3488869	0	0	0	0	0	0	0	0	5	0			0	0	3	3	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	5	0	0	
3488980	0	0	0	0	0	0	0	0	169	48			0	0	249	106	0	0											0	0	95	2			0	0	0	0	0	0			0	0	0	0	48	119	0	0				0	0	0	0	
3489035	0	0	0	0	0	0	0	0	0	0		0	0	0	22	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	22	0	0	0		0	0	0	0	
3489071	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3490871	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3503696	0	0	0	1	0	0	0	0	15	11			0	0	270	3	0	0											0	0	28	0			0	0	0	2	20	0	0		0	0	219	0	0	0	0	1				0	0	0	0	
3517590	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3525577	0	0	0	0	0	0	0	0	43	1			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	6	0	0	0	36				0	0	0	0	
3529650	0	0	0	0	0	0	0	0	2	2			0	0	464	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	424	0	0	0	40	0				0	0	0	0	
3531176	0	0	0	0	0	0	0	0	3	3			0	0	62	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	57	0	0	0	0	0				5	0	0	0	
3532641	0	0	0	0	0	0	0	0	1	0			0	1	56	37	0	4											0	0	0	0			0	0	0	0	0	0			0	0	15	0	0	0	0	0				0	0	0	0	
3535848	0	0	0	0	0	0	0	0	2	2			0	0	308	247	0	2											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	59	0	
3536407	0	0	0	0	0	0	0	0	0	0		0	0	0	557	358	0	0		0	0		0	0	0		0	0	358	0	0	0			0	0	0	0	106	0			0	0	23	0	49	0	21	0	0	0		0	0	0	0	
3537897	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
3537963	0	0	0	0	0	0	0	0	8	8			0	0	201	201	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3538009	0	0	0	0	0	0	0	0	1	0			0	1	102	102	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3540310	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3545258	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3545324	6	0	1	46	0	0	0	0	1420	18		0	0	0	2432	5	0	0		0	0		0	0	0		0	0	0	0	763	174			0	0	106	72	28	616			0	636	0	4	318	42	6	1	0	0		502	144	187	177	
3546862	0	0	0	0	0	0	0	0	0	0			0	0	236	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	236	0				0	0	0	0	
3546899	0	0	0	0	0	0	0	0	0	0			0	0	382	0	0	1											0	0	0	0			0	0	0	0	0	0			0	0	381	0	0	0	0	0				0	0	0	0	
3547131	0	0	0	0	0	0	0	0	91	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	91	0	0	0	0		0	0	0	0	
3547140	0	0	0	0	0	0	0	0	6	2			0	0	507	437	0	0											0	0	0	0			0	0	0	0	4	0			0	1	0	3	66	0	0	0				0	0	0	0	
3547896	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3548567	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3548763	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3549180	0	0	338	0	0	0	0	0	10	0			0	0	678	34	0	0											0	0	0	2			0	0	0	0	0	0			0	3	208	4	98	0	0	0				0	1	0	0	
3549256	0	0	0	0	0	0	0	0	2	2			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3550579	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3550896	0	0	0	0	0	0	0	0	4	0			0	0	114	0	0	0											0	0	0	0			0	0	4	0	0	0			0	0	114	0	0	0	0	0				0	0	0	0	
3551521	0	0	0	0	0	0	0	0	0	0			0	0	26	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	26	0	
3555248	0	0	0	0	0	0	0	0	3	1			0	0	3956	809	0	0											227	1	0	0			0	0	0	0	0	0			539	0	465	0	0	0	2130	0				0	0	13	2	
3555695	0	0	2495	0	0	0	0	0	0	0		0	0	0	2495	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
3557617	0	0	0	0	0	0	0	0	129	25		0	0	0	267	49	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	1	103	0	113			105	0	0	0	0	0	0	0	0	0		0	0	0	0	
3557895	0	0	0	0	0	0	0	0	0	0			0	0	12	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	12	0	
3559714	0	0	0	0	0	0	0	0	0	0			0	0	22	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				22	0	0	0	
3559938	0	0	0	0	0	0	0	0	20	20			0	0	55	55	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3560420	0	0	0	0	0	0	0	0	10	8			0	0	30	30	0	0											0	0	0	0			0	0	0	2	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3560747	0	0	0	0	0	0	0	0	0	0			0	0	14	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	14	0	
3560756	0	0	0	0	0	0	0	0	0	0			0	0	473	0	0	0											0	0	0	0			0	0	0	0	0	459			14	0	0	0	0	0	0	0				0	0	0	0	
3560783	0	0	0	0	0	0	0	0	3	1		0	0	0	1058	60	0	0		0	0		0	0	0		0	0	0	0	134	0			78	0	0	0	0	0			0	0	786	0	0	0	0	2	0	0		0	0	0	0	
3561771	0	0	0	0	0	0	0	0	0	0			0	0	45	0	0	0											0	0	0	0			0	0	0	0	0	45			0	0	0	0	0	0	0	0				0	0	0	0	
3564286	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
3565265	0	0	0	0	0	0	0	0	4	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	4	0	0	0	0				0	0	0	0	
3567269	0	0	0	0	0	0	0	0	77	0			0	0	38	17	0	0											0	0	0	0			0	0	0	0	21	0			0	77	0	0	0	0	0	0				0	0	0	0	
3567504	0	0	0	0	0	0	0	0	96	1			0	0	467	3	0	0											0	0	12	0			0	0	0	0	116	0			0	0	249	75	0	0	0	0				0	0	87	20	
3571015	0	0	0	0	0	0	0	0	0	0			0	0	83	0	0	0											0	0	0	0			0	0	0	0	83	0			0	0	0	0	0	0	0	0				0	0	0	0	
3576337	0	0	123	0	0	0	0	0	0	0		0	0	0	561	0	0	277		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	161	0	0	0	0	0	0	0		0	0	0	0	
3577389	0	0	0	0	0	0	0	0	0	0			0	0	37	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	19	0	18	0	0	0				0	0	0	0	
3577428	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3579589	0	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	1	
3579936	0	0	0	0	0	0	0	0	6	6			0	0	14	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				14	0	0	0	
3580334	0	0	0	0	0	0	0	0	19	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	19	0	0				0	0	0	0	
3582552	0	0	0	0	0	0	0	0	9	0			0	0	26	0	0	0											0	0	0	0			0	0	9	0	0	0			26	0	0	0	0	0	0	0				0	0	0	0	
3582673	0	0	17	0	0	0	0	0	0	0		0	0	0	126	79	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	30			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
3586925	0	0	0	0	0	0	0	0	239	3			0	53	962	0	0	96											0	0	0	0			0	0	0	0	0	0			0	0	699	182	0	0	154	0				0	0	13	1	
3587726	0	0	0	0	0	0	0	0	0	0			0	0	233	148	0	0											0	0	0	0			0	0	0	0	6	0			0	0	0	0	0	0	0	0				0	0	79	0	
3588312	0	0	0	0	0	0	0	0	0	0			0	0	89	89	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3588424	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3589588	0	0	0	0	0	0	0	0	17	17			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3590016	0	0	64	0	0	0	0	0	0	0			0	0	332	99	0	0						0				0	0	0	32	0			0	0	0	0	58	0			0	0	0	0	79	0	0	0				0	0	0	0	
3590977	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3591004	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
3591282	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
3592047	0	0	0	0	0	0	0	0	63	2			0	0	2981	1408	0	0											0	0	0	0			0	0	1	0	36	1358			0	0	0	0	0	0	0	17				59	43	120	0	
3592609	0	0	0	0	0	0	0	0	0	0			0	0	108	0	0	0											0	0	0	0			0	0	0	0	9	0			0	0	99	0	0	0	0	0				0	0	0	0	
3592814	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3593307	0	0	0	0	0	0	0	0	0	0			0	0	49	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	49	0	0	0	0	0				0	0	0	0	
3594005	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
3594087	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
3594797	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3595066	0	0	0	0	0	0	0	0	0	0			0	0	210	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	210	0	0	0	0	0				0	0	0	0	
3595262	0	0	0	0	0	0	0	0	3	3			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3595271	0	0	0	0	0	0	0	0	18	18		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
3595637	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3595682	0	0	0	0	0	0	0	0	0	0			0	0	30	0	0	0											0	0	0	0			0	0	0	0	30	0			0	0	0	0	0	0	0	0				0	0	0	0	
3596111	0	0	0	0	0	0	0	0	5	3			0	2	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3596250	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3596380	0	0	0	0	0	0	0	0	2	0			0	0	99	0	0	0											0	0	99	0			0	0	1	0	0	0	0		0	0	0	1	0	0	0	0				0	0	0	0	
3596894	0	0	0	0	0	0	0	0	4	4			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3597211	0	0	0	0	0	0	0	0	0	0			0	0	42	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	42	0	
3597239	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
3597305	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3597592	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
3597677	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	1				0	0	0	0	
3598218	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3599055	0	0	0	0	0	0	0	0	1	0			0	0	1	1	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
3599578	0	0	93	0	0	0	0	0	3	0			0	3	94	0	0	1											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3599608	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3599804	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3601079	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3602469	0	0	0	0	0	0	0	0	5	1			0	1	11	0	0	7											0	0	0	0			0	0	0	0	0	0			0	0	4	0	0	3	0	0				0	0	0	0	
3602889	0	0	0	0	0	0	0	0	4	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	4	0	0	0	0				0	0	0	0	
3603457	0	0	0	0	0	0	0	0	2	2			0	0	45	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	45	0	0	0	0	0				0	0	0	0	
