"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	TEXTA545	
	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	UNSECURED OTHR BRW MAT LE 1 YR	UNSECURED OTHR BRW MAT 1 TO 3 YR	UNSECURED OTHR BRW MAT 3 TO 5 YR	UNSECURED OTHR BRW MAT GT 5 YR	SUB NOTES & DBNTR MAT LE 1 YR	SUB NOTES AND DBNTR MAT 1 TO 3 YR	SUB NOTES AND DBNTR MAT 3 TO 5 YR	SUB NOTES & DBNTR MAT GT 5 YR	TOTAL FOR DEP INCLUDED IN B	TOTAL DAILY AVG FOR DEP INCLUDED IN 	ESTIMATE OF UNINSURED DEPOSITS	PB/PSA FDIC CERTIFICATE NUMBER	AMT RETIRE DEP ACCNT $250K OR LESS	NBR RETIRE DEP ACCNT $250K OR LESS	AMT RETIREMT DEP ACCTS MOR THAN $250	NBR RETIRE DEP ACCNT MOR THAN $250K	AMT OF DEP ACCNT $250K OR LESS	NBR OF DEP ACCNTS OF $250K OR LESS	AMT OF DEP ACCNT MORE THAN $250K	NBR OF DEP ACCNT GT $250K	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	UNSECURED OTHR BRW MAT LE 1 YR	UNSECURED OTHR BRW MAT 1 TO 3 YR	UNSECURED OTHR BRW MAT 3 TO 5 YR	UNSECURED OTHR BRW MAT GT 5 YR	SUB NOTES & DBNTR MAT LE 1 YR	SUB NOTES AND DBNTR MAT 1 TO 3 YR	SUB NOTES AND DBNTR MAT 3 TO 5 YR	SUB NOTES & DBNTR MAT GT 5 YR	RECIPROCAL BROKERED DEPOSITS	AMT NONINT ACTS GT 250K DODD FRANK A	NBR NONINT ACT GT 250K DODD FRANK AC	PB/PSA FDIC CERTIFICATE NUMBER	
831352																0	1351	112	0	0	25889	1911	4088	9	31328	0			0	0	0	0	0	0	0	0	0	466	1		
831549																0	650	81	253	1	18282	1549	3745	9	22931	0	21627	0	0	0	0	0	0	0	0	0	0	0	0		
831576																0	7752	435	0	0	170587	9319	51548	89	229887	0			0	0	0	0	0	0	0	0	0	14593	18		
831642																0	10445	498	2495	6	130836	11948	38388	62	183727	1563			0	0	0	0	0	0	0	0	0	8860	13		
831857																0	2789	95	913	3	108150	4326	41101	70	152953	0			0	0	0	0	0	0	0	0	0	11895	39		
831941																0	9420	373	0	0	103801	10548	14737	26	127958	0			312	0	0	0	0	0	0	0	0	2543	4		
832470															206012	0	51206	3079	2680	8	589881	64139	237067	215	880834	0	873282	0	0	0	0	0	0	0	0	0	0	14392	29		
832528																0	6817	247	258	1	50678	5511	6619	13	64372	0			0	0	0	0	0	0	0	0	0	778	2		
832546																0	9206	928	0	0	186885	20440	55719	120	251810	0			0	0	0	0	0	0	0	0	0	30545	39		
833271																0	30009	2481	0	0	393694	23900	49240	111	472943	0			0	0	0	0	0	0	0	0	0	11556	22		
833404																0	50394	3765	6637	14	450746	56737	98592	182	606369	0			0	0	0	0	0	0	0	0	0	18190	33		
833646																0	3564	212	1041	3	48385	5467	17004	21	69993	0			0	0	0	0	0	0	0	0	0	1831	3		
833749																0	15093	1855	0	0	73642	14492	167135	323	255870	0	264641	0	0	0	0	0	0	0	0	0	0	22535	21		
833758																0	3774	146	0	0	34593	3214	23327	36	61694	0			0	0	0	0	0	0	0	0	0	15383	20		
833851																0	996	186	0	0	18816	1916	3761	8	23573	0			0	0	0	0	0	0	0	0	0	919	3		
834045																0	1107	66	606	2	23445	2212	2861	8	28019	0			0	0	0	0	0	0	0	0	0	0	0		
834755																0	4733	727	0	0	65404	5910	20141	46	90278	0	91870	0	0	0	0	0	0	0	0	0	1552	4884	6		
834979															16610	0	56933	3060	251	1	563801	59606	39110	90	660095	0	663630	0	0	0	0	0	0	0	0	0	190	11816	18		
835257																0	7831	464	252	1	125217	9113	21075	43	154375	0			0	0	0	0	0	0	0	0	0	1239	4		
835378																0	6088	258	0	0	33437	3031	855	3	40380	0			0	0	0	0	0	0	0	0	0	0	0		
835444																0	9002	364	0	0	164508	15492	47954	67	221465	0			0	0	0	0	0	0	0	0	0	8818	13		
835613																0	4296	184	0	0	30120	2840	3000	8	37416	0			0	0	0	0	0	0	0	0	0	285	1		
835659																0	5188	175	453	1	30677	2182	8382	13	44700	0			0	0	0	0	0	0	0	0	0	272	1		
835743																0	18882	694	871	3	96500	10339	45540	46	161793	0			0	0	0	0	0	0	0	0	0	6706	7		
835958																0	11919	297	4935	13	62985	6035	19661	30	99501	0			0	0	0	0	0	0	0	0	0	619	2		
836151																0	2043	464	0	0	27366	1980	3699	8	33108	0			0	0	0	0	0	0	0	0	0	659	2		
836544																0	1843	129	787	1	41028	4207	6119	8	49777	0			0	0	0	0	0	0	0	0	0	1408	3		
836656																0	1050	41	0	0	15607	1232	1114	4	17771	0			0	0	0	0	0	0	0	0	0	592	2		
836843															9594	0	51694	3622	1317	4	950715	69837	265393	280	1269120	0	1237871	0	84	175	244	258	0	0	0	0	45885	50314	61		
836852																0	9822	599	0	0	179857	14870	47641	76	237320	0			246	414	366	593	0	0	0	0	2772	6340	14		
837000															367794	0	63661	3226	5086	17	622190	31896	671963	925	1362900	0	1328415	0	0	0	0	0	0	0	0	0	0	232259	353		
837037																0	2584	152	260	1	117373	6942	127842	116	248059	0			0	0	0	0	0	0	0	0	2004	42829	49	No	
837046																0	424	62	0	0	48640	4331	12771	25	61835	0			0	0	0	0	0	0	0	0	0	1292	3		
837149																0	4807	191	530	2	46953	4740	9478	21	61769	0			0	0	0	0	0	0	0	0	0	613	2		
837158																0	3662	201	0	0	80354	7663	54815	45	138831	0			0	0	0	0	0	0	0	0	0	10706	15		
837260	9224667	122674	9217902	129545	0	0	0	0	0	0	0	0	122674	129545	4315571	0	137773	9114	9300	26	4119948	232981	4834971	5352													0	1834617	2035		
837354																0	3784	346	515	2	71929	7972	24017	34	100245	0			0	0	0	0	0	0	0	0	0	4761	10		
837448																0	3587	141	544	2	73734	4594	17614	34	95478	0			0	0	0	0	0	0	0	0	0	1044	3		
837541																0	6112	683	0	0	86687	8861	19309	39	112108	0			0	0	0	0	0	0	0	0	0	3372	6		
837550																0	1796	382	0	0	29536	3032	5738	8	37070	0			0	0	0	0	0	0	0	0	0	968	1		
837653																0	1009	117	0	0	37668	5262	9266	17	47943	0			0	0	0	0	0	0	0	0	2000	1035	3		
837840																0	3492	184	0	0	55744	6970	18947	32	78183	0			0	0	0	0	0	0	0	0	0	2067	4		
837952																0	3826	181	301	1	52163	6038	19420	33	75710	0			0	0	0	0	0	0	0	0	0	1125	4		
838155																0	629	139	0	0	14297	2034	3683	7	18609	0			0	0	0	0	0	0	0	0	0	3683	7		
838632	298888	0			0	0	0	0	0	0	0	0	0			0	3132	95	0	0	159260	4686	136496	191													0	52230	61		
839068																0	6364	268	672	2	152831	11346	140027	181	299893	0			0	0	0	0	0	0	0	0	0	20229	30		
839246																0	8802	298	295	1	92451	8216	16116	24	117664	0			0	0	0	0	0	0	0	0	0	4853	10		
839255																0	26253	725	9088	21	203198	25391	139853	110	378392	0			0	0	0	0	0	0	0	0	1190	11138	24		
839817																0	1589	78	0	0	29671	5103	5308	11	36568	0			0	0	0	0	0	0	0	0	0	1089	2		
840019																0	9712	964	0	0	87939	8213	8694	14	106345	0			0	0	0	0	0	0	0	0	0	1529	3		
840251																0	2769	146	0	0	51415	5446	10942	29	65126	0			0	0	0	0	0	0	0	0	0	2224	6		
840354																0	3768	126	998	2	23818	2381	4025	4	32608	0			0	0	0	0	0	0	0	0	0	1143	1		
840363																0	19040	916	2399	5	403427	30417	252258	366	677124	0			0	0	0	0	0	0	0	0	0	74413	114		
840578																0	183	4	486	1	16388	1210	1176	3	18233	0			0	0	0	0	0	0	0	0	0	0	0		
840747																0	8065	507	758	2	179912	12004	100690	92	289425	0			0	0	0	0	0	0	0	0	1010	10884	19		
841052																0	3184	201	0	0	83950	7065	29390	67	116524	0			0	0	0	0	0	0	0	0	0	4498	9		
841436																0	9247	608	273	1	164918	11943	45551	73	219989	0			0	0	0	0	0	0	0	0	1689	700	2		
841472																0	3876	200	0	0	74102	7786	16672	29	94650	0			0	0	0	948	0	0	0	0	0	4858	6		
841539																0	6770	363	0	0	204403	18241	69174	112	280347	0			0	0	0	0	0	0	0	0	0	37478	42		
841753																0	10236	323	571	2	147117	15129	48461	73	206385	0			0	0	0	0	0	0	0	0	0	13695	9		
841838																0	10520	437	258	1	100503	7547	7173	17	118454	0			0	0	0	0	0	0	0	0	0	1629	4		
841865																0	0	0	0	0	114735	4419	54814	113	169549	0			0	0	0	0	0	0	0	0	0	3721	7		
842031																0	1956	147	609	1	85328	7645	15653	37	103546	0			0	0	0	0	0	0	0	0	0	5670	11		
842116																0	4335	133	0	0	37701	4385	11020	16	53056	0			0	0	0	0	0	0	0	0	0	643	2		
842358																0	7888	476	0	0	149153	14965	32612	46	189653	0			0	0	0	0	0	0	0	0	0	8411	17		
842376																0	15116	1486	259	1	158681	13289	5286	13	179342	0			0	0	0	0	0	0	0	0	0	258	1		
842460															788661	0	13136	720	2397	4	806012	61404	1000360	1051	1821905	0	1795553	0	0	0	0	0	0	0	0	0	0	108104	175		
842853																0	1413	72	0	0	21776	2619	826	3	24015	0			0	0	0	0	0	0	0	0	0	0	0		
843159																0	2970	98	604	2	49912	3032	12807	25	66293	0			0	0	0	0	0	0	0	0	0	1207	3		
843542																0	8523	411	267	1	62157	9245	19893	35	91287	446			0	0	0	0	0	0	0	0	0	4339	7		
843935																0	2235	110	0	0	34279	2968	7756	2	44270	0			0	0	0	0	0	0	0	0	0	266	1		
843953																0	2167	109	314	1	34602	3581	15346	21	52431	0			0	0	0	0	0	0	0	0	0	2006	5		
844053																0	13056	1124	1183	1	317311	25535	167103	227	498653	0			0	0	0	0	0	0	0	0	0	48649	65		
844138																0	2160	65	0	0	47199	2502	3853	11	53213	0			0	0	0	0	0	0	0	0	0	1466	4		
844343															218480	0	79148	3535	6868	19	927370	82696	394004	444	1407389	0	1411625	0	0	0	0	0	0	0	0	0	16345	57137	95		
844455																0	4640	222	0	0	53922	4849	22949	26	81511	0			0	0	0	0	0	0	0	0	0	355	1		
844567																0	7592	645	532	2	195665	22453	99301	95	303090	0			100	0	0	0	0	0	0	0	3896	12838	22		
845247																0	37696	1429	2002	7	271574	32257	38118	77	349390	0			0	0	0	0	0	0	0	0	0	8878	18		
845443																0	6937	330	0	0	89393	10790	29752	30	126082	0			0	0	0	0	0	0	0	0	0	1076	2		
845452																0	2062	203	945	2	15571	1140	3562	7	22139	0			0	0	0	0	0	0	0	0	0	918	2		
846132																0	1500	81	0	0	16230	2821	985	3	18715	0			0	0	0	0	0	0	0	0	0	277	1		
846356																0	18895	1173	1183	4	477674	40629	158599	248	656351	0			0	0	0	0	0	0	0	0	0	14602	30		
846619																0	40815	2799	2283	5	266377	27857	75653	101	385128	0			0	0	0	0	0	0	0	6000	0	7575	18		
846945																0	6328	528	581	2	75894	8603	14969	26	97772	0			0	0	0	0	0	0	0	0	0	2430	6		
847157																0	11490	888	457	1	143849	14017	15844	32	171640	0			0	0	0	0	0	0	0	0	31999	3664	8		
847540																0	5980	286	2156	7	39799	3310	4530	11	52465	0			0	0	0	0	0	0	0	0	0	845	2		
848248																0	13933	493	2987	9	144607	12515	119455	132	280982	0			0	0	0	0	0	0	0	0	0	10570	22		
848453																0	1404	69	0	0	32176	2332	6511	14	40091	0			0	0	0	0	0	0	0	0	0	349	1		
848752																0	6982	731	816	2	104660	10544	40543	77	153001	0	152425	0	0	0	0	0	0	0	0	0	0	5171	13		
849348																0	6798	583	0	0	63372	5200	40042	56	110212	0			0	0	0	0	0	0	0	0	0	7530	14		
849357																0	4525	239	292	1	99677	10640	67543	81	172037	0			0	0	0	0	0	0	0	0	0	13946	26		
849432																0	7704	297	0	0	82726	9833	11179	26	101609	0	99324	0	0	0	0	0	0	0	0	0	0	1879	5		
849450																0	3931	196	0	0	100639	8238	53030	65	157600	0			0	0	0	0	0	0	0	0	10701	16070	25		
849647																0	2733	518	0	0	67823	7054	27730	23	98286	0			0	0	0	0	0	0	0	0	0	1746	5		
849665																0	6560	200	859	2	187822	15632	72720	123	267962	0	260554	0	0	0	0	0	0	0	0	0	0	25382	23		
849777																0	24420	309	2812	8	173904	11213	34305	80	235441	0			0	0	0	0	0	0	0	0	0	754	2		
850036															570046	0	41517	2966	1144	2	1599642	108847	647004	805	2289307	0	2265254	0	0	0	0	0	0	0	0	0	1150	208533	234		
850054																0	4052	240	461	1	59812	5312	10445	22	74770	0			0	0	0	0	0	0	0	0	0	1624	5		
850456																0	7037	458	601	1	75378	9125	20586	21	103602	0			0	0	0	0	0	0	0	0	0	3074	6		
850616																0	6865	412	0	0	82299	13111	19079	22	108243	0			0	0	0	0	0	0	0	0	0	9224	10		
851060																0	1369	64	0	0	37790	2247	21738	42	60897	0			0	0	0	0	0	0	0	0	0	9645	19		
851239																0	17015	693	2030	6	212593	25208	29987	53	261625	0			0	0	0	0	0	0	0	0	14589	9212	18		
851631																0	4098	368	362	1	126464	11544	36795	75	167719	0			0	0	0	0	0	0	0	0	0	4555	12		
852133																0	5162	198	292	1	28001	2662	9997	21	43510	57			0	0	0	0	0	0	0	0	0	6723	9		
852218	1186223000	481712000	1116127000	449774000	12346000	12140000	5609000	6067000	0	0	4500000	24443000	481709000	449771000	210952000	0	10128000	1473613	665000	1741	282455000	44604709	411263000	226875													0	155294000	68817		
852254																0	4578	219	262	1	50642	5198	7972	17	63454	0			0	0	0	0	0	0	300	0	0	319	1		
852263																0	9963	394	1269	3	239186	18640	145041	205	396490	1031			0	0	0	0	0	0	0	0	6471	38787	62		
852320	119020929	12892626	117323492	13166842	3815612	8632	6841	78674	0	231264	0	1295613	12148537	12409460	31355771	0	4265739	378203	361653	1012	55738115	8365138	45762796	32148													120072	11846406	9815		
852357																0	4804	292	0	0	66636	17257	9408	25	80848	0			0	0	0	0	0	0	0	0	0	1732	4		
852544															177627	0	47807	2219	2565	6	608510	58504	258351	331	917233	0	917355	0	0	0	0	0	0	0	0	0	20094	41933	77		
852704																0	1917	51	0	0	140702	3280	74550	108	217170	0			0	0	0	0	0	0	0	0	73671	15901	28		
852713																0	52150	3377	1884	6	495577	50700	158483	221	708094	0			0	0	0	0	0	0	0	0	2500	13259	23		
852870																0	8251	495	281	1	36179	4344	4649	13	49360	0			0	0	0	0	0	0	0	0	0	0	0		
852973																0	7536	306	0	0	152537	6821	88369	151	248442	0			0	0	0	0	0	0	0	0	0	17152	29		
853112																0	36033	1676	3599	10	359124	24774	72400	128	471156	0	470214	0	0	0	0	0	0	0	0	0	0	10681	15		
853158																0	865	106	0	0	19125	2759	1015	3	21005	0			0	0	0	0	0	0	0	0	0	335	1		
853251																0	426	37	0	0	48789	5670	4971	12	54186	0			0	0	0	0	0	0	0	0	0	773	3		
853372																0	26766	864	1699	6	239230	15405	14400	26	282095	0			0	0	0	0	0	0	0	0	0	5118	6		
853644																0	4511	197	643	2	67108	5422	14975	29	87237	0			0	0	0	0	0	0	0	0	0	1619	5		
853747																0	8245	373	256	1	161580	12370	50781	81	220862	0			0	0	0	0	0	0	0	0	0	1903	5		
853804																0	46189	1868	7961	19	416984	27652	78118	140	549252	0			0	0	0	0	0	0	0	0	0	7257	18		
853934																0	2467	124	0	0	36282	6748	5829	12	44578	0			0	0	0	0	0	0	0	0	0	2207	4		
853952															293852	0	68481	7418	3131	10	631221	72032	573882	334	1276715	0	1187911	0	0	0	0	1007	0	0	0	0	0	248097	108		
853970																0	5154	310	0	0	35973	2951	3383	9	44510	0			0	0	0	0	0	0	0	0	0	796	2		
854052																0	14145	677	272	1	134935	13199	17872	31	167224	0			0	0	0	0	0	0	0	0	0	2375	7		
854173																0	11573	496	3338	9	73970	8600	3989	12	92870	0			0	0	0	0	0	0	0	0	0	0	0		
854258																0	6320	241	0	0	89238	4223	21733	32	117291	0			0	0	0	0	0	0	0	0	0	4632	8		
854351																0	0	0	0	0	14054	1183	1907	5	15961	0			0	0	0	0	0	0	0	0	0	0	0		
854418																0	5435	181	0	0	60765	5479	14004	26	80204	0			0	0	0	0	0	0	0	0	0	933	1		
854454																0	43106	3536	2363	7	306170	32228	65507	116	417146	0			0	0	0	0	0	0	0	0	0	19987	29		
854520																0	24976	1546	611	2	225307	12421	58521	104	309415	0			0	0	0	0	0	0	0	0	24041	31573	42		
854548																0	2831	242	0	0	61223	6181	17549	26	81603	0			0	0	0	0	0	0	0	0	2009	2886	6		
854753																0	6226	921	0	0	49821	5991	4771	14	60818	0			0	0	0	0	0	0	0	0	0	402	1		
854847																0	7367	293	327	1	47350	4086	10443	18	65487	0			0	0	0	0	0	0	0	0	0	3046	6		
855143																0	2314	145	0	0	32449	4341	15406	21	50169	0			0	0	0	0	0	0	0	0	0	4910	6		
855264																0	12449	428	1142	3	111759	7533	58541	91	183891	0			0	0	0	0	0	0	0	0	0	3672	8		
855303																0	0	0	0	0	15259	2987	2933	5	18192	0			0	0	0	0	0	0	0	0	0	605	1		
855563																0	5697	103	796	2	79262	1349	8075	25	93830	0			0	0	0	0	0	0	0	0	0	0	0		
855648																0	3305	574	325	1	44122	4973	6219	18	53971	0			0	0	0	0	0	0	0	0	0	934	3		
855741																0	21804	1295	582	2	190147	14633	54414	76	266947	0			0	0	0	0	0	0	0	0	0	5902	13		
855844																0	13364	658	525	2	154898	12739	31119	48	199906	0			0	0	0	0	0	0	0	0	7530	1769	4		
855956																0	2880	150	297	1	63862	6576	19719	26	86758	0			0	0	0	0	0	0	0	0	3052	668	2		
856140																0	1585	280	0	0	25349	1752	6820	21	33754	0			0	0	0	0	0	0	0	0	0	663	2		
856159																0	1538	174	0	0	14135	1625	0	0	15673	0	15181	0	0	0	0	0	0	0	0	0	0	0	0		
856243																0	13983	646	815	3	156910	11626	78806	79	250514	0	254642	0	0	0	0	0	0	0	0	0	0	4132	9		
856337																0	22316	1140	612	2	184081	14061	52116	91	259125	0			0	0	0	0	0	0	0	3500	1283	22302	28		
856346																0	4958	221	0	0	146667	10013	24805	62	176429	0			0	0	0	0	0	0	0	0	0	3973	11		
856458																0	1335	98	263	1	25305	1780	8909	10	35812	0			0	0	0	0	0	0	0	0	0	7618	7		
856542																0	347	18	0	0	23957	2059	2287	6	26591	0	26661	0	0	0	0	0	0	0	0	0	0	1489	4		
856748																0	48503	1973	2483	9	279891	29890	99602	109	430479	0			0	0	0	0	0	0	0	0	6382	5229	14		
856869																0	1819	146	0	0	20946	492	3916	8	26681	0			0	0	0	0	0	0	0	0	0	287	1		
856944																0	0	0	0	0	11080	1608	1305	4	12385	0			0	0	0	0	0	0	0	0	0	0	0		
857017																0	2188	165	0	0	32751	2451	8110	17	43049	0			0	0	0	0	0	0	0	0	0	1397	2		
857147																0	4810	134	256	1	36037	2558	9128	12	50231	0			0	0	0	0	0	0	0	0	0	0	0		
857259																0	3159	387	0	0	23464	2291	2625	6	29248	0			0	0	0	0	0	0	0	0	0	400	1		
857455																0	632	34	1302	2	33959	2654	26388	33	62281	0	58161	0	0	0	0	0	0	0	0	0	0	4378	8		
857576																0	6737	990	0	0	77575	3031	15275	28	99587	0			0	0	0	0	0	0	0	0	0	0	0		
857745																0	11451	468	1012	4	106722	8676	34237	59	153422	0			0	0	0	0	0	0	0	0	0	3335	9		
857811																0	13369	687	251	1	109266	17074	105627	391	228514	0			0	0	0	0	0	0	0	0	0	2037	5		
857941																0	6167	272	338	1	84705	8411	12264	27	103474	0			0	0	0	0	0	0	0	0	0	2382	7		
858153																0	1364	141	0	0	18674	1802	5259	11	25297	0			0	0	0	0	0	0	0	0	0	879	3		
858210																0	4152	126	257	1	235870	14326	62300	133	302579	0	305358	0	0	0	0	0	0	0	0	0	0	7344	12		
858443																0	3097	127	0	0	46700	3745	2547	7	52344	0			0	0	0	0	0	0	0	0	0	488	1		
858452																0	1157	62	0	0	14716	1522	1918	5	17791	0			0	0	0	0	0	0	0	0	0	280	1		
858528																0	30278	2081	1274	4	229583	31355	41035	56	302170	0			0	0	0	0	0	0	0	0	2467	7569	15		
858818																15990	0	0	0	0	3663	98	21622	17	25285	0			0	0	0	0	0	0	0	0	0	0	0	WATERTOWN SAVINGS BANK	
858854																0	3697	408	0	0	72667	7818	28252	50	104616	0			0	0	0	0	0	0	0	0	602	7105	13		
859002																0	56874	3989	4798	14	534798	47853	118544	205	715013	0			0	0	0	0	0	0	0	0	0	3478	9		
859141																0	8612	276	3035	4	211619	14503	73702	114	296968	0			0	0	0	0	0	0	0	0	0	21210	30		
859150																0	2287	82	0	0	16290	1749	506	2	19083	0			0	0	0	0	0	0	0	0	0	0	0		
859552																0	7808	285	798	1	169964	11460	93104	141	271674	0			0	0	0	0	0	0	0	0	0	41156	57		
859655																0	0	0	0	0	25497	17598	100368	68	125865	0			0	0	0	0	0	0	0	0	0	100368	68		
859712															153454	0	388775	30328	14457	45	3050546	197376	328377	713	3782155	0	3771543	0	0	0	0	0	0	0	0	0	0	9722	24		
860053																0	2690	267	0	0	72040	4186	256276	62	331006	0			0	0	0	0	0	0	0	0	0	32915	34		
860147																0	9972	367	512	2	91903	8898	14402	33	116788	0			0	0	0	0	0	0	0	0	0	2759	7		
860156																0	7177	505	0	0	162732	20402	84716	97	254626	0	251797	0	0	0	0	0	0	0	0	0	0	23311	27		
860231																0	934	31	0	0	18136	1363	7673	18	26743	0			0	0	0	0	0	0	0	0	0	397	1		
860259																0	1087	67	0	0	15005	1400	846	2	16938	0			0	0	0	0	0	0	0	0	0	525	1		
860334																0	3981	208	0	0	89367	7376	64653	58	158001	0			0	0	0	0	0	0	0	0	0	9947	21		
860352																0	7999	319	948	3	95143	8506	6360	15	110450	0			0	0	0	0	0	0	0	0	0	2769	6		
861153																0	1041	104	0	0	23514	1494	5952	8	30507	0			0	0	0	0	0	0	0	0	0	0	0		
861434															156691	0	41143	1550	1389	4	496176	30852	217347	317	756056	0	728200	0	0	0	0	0	0	0	0	0	46000	62567	74		
861658																0	5828	357	0	0	120867	13262	25710	48	152405	0			0	0	0	0	0	0	0	0	0	6159	13		
861742																0	1120	102	0	0	15680	4761	1263	3	18063	0			0	0	0	0	0	0	0	0	0	1263	3		
861854																0	0	0	0	0	26556	2908	5206	5	31762	0			0	0	0	0	0	0	0	0	0	0	0		
862057																0	8733	399	256	1	98081	10948	47912	42	154982	0			0	0	0	0	0	0	0	0	0	4449	13		
862141																0	5359	346	570	1	85874	8909	24905	28	116708	0			0	0	0	0	0	0	0	0	0	0	0		
862552																0	6314	222	253	1	76131	8740	15082	28	97780	0			0	0	0	0	0	0	0	0	0	2676	6		
862824															149222	0	69126	2605	3150	11	893205	159804	217593	368	1183074	0	1167447	0	0	0	0	0	0	0	0	0	0	52871	82		
862945																0	2250	141	255	1	18314	3666	3484	3	24303	0			0	0	0	0	0	0	0	0	0	3484	3		
863353																0	987	43	0	0	12946	1550	2503	5	16436	0			0	0	0	0	0	0	0	0	0	1142	1		
863362																0	640	36	0	0	13386	62	3244	5	17270	0			0	0	0	0	0	0	0	0	0	748	2		
863607																0	11286	921	2517	5	146558	12322	69563	106	229924	0			0	0	0	0	0	0	0	0	0	11185	20		
863652																0	4415	217	0	0	34335	5068	9665	16	48415	0			0	0	0	0	0	0	0	0	0	0	0		
863746																0	11049	615	575	2	159136	10913	81280	114	252040	0	248495	0	0	0	0	0	0	0	0	0	0	15868	30		
864248																0	1913	158	0	0	36067	3151	11402	26	49382	0			0	0	0	0	0	0	0	0	0	1703	5		
864341																0	263	16	0	0	17653	1161	1905	3	19821	0			0	0	0	0	0	0	0	0	0	0	0		
864846																0	5672	253	370	1	79342	9483	21498	31	106882	0			0	0	0	0	0	0	0	0	0	11008	9		
864855																0	5837	182	0	0	33925	1381	13986	20	53748	0			0	0	0	0	0	0	0	0	0	618	2		
865142																0	19769	674	1347	5	124760	3184	54832	115	200708	0			0	0	0	0	0	0	0	0	0	1556	3		
865151																0	12688	773	608	1	157732	18225	39051	64	210079	0			0	0	0	0	0	0	0	0	0	5419	12		
865450																0	12267	636	350	1	192217	13029	48499	82	253334	0			0	0	0	0	0	0	0	0	779	5194	13		
865544																0	12466	834	251	1	152666	13893	51601	76	216983	0			0	0	0	0	0	0	0	0	4358	4648	13		
865674																0	4991	241	756	2	102541	8216	4053	12	112341	0			0	0	0	0	0	0	0	0	0	0	0		
865759																0	2880	387	381	1	49079	4720	25370	22	77710	0			0	0	0	0	0	0	0	0	293	320	1		
865852																0	3160	238	772	1	32037	4943	3666	10	39635	0			0	0	0	0	0	0	0	0	0	0	0		
866000															395714	0	61602	4436	3773	10	780316	85361	577534	508	1423225	0	1386070	0	0	0	0	0	0	0	0	0	0	36816	79		
866055																0	1840	81	571	2	37351	3053	19051	35	58813	0			0	0	0	0	0	0	0	0	0	838	2		
866121																0	22546	989	296	1	187830	24087	38550	46	249222	0			0	0	0	0	0	0	0	0	3959	3890	7		
866251																0	2622	157	272	1	19704	3105	1749	4	24347	0			0	0	0	0	0	0	0	0	0	0	0		
866859																0	3889	160	0	0	98035	7117	40373	71	142297	0			0	0	0	0	0	0	0	0	903	10469	16		
867258																0	5149	183	1252	4	53930	4817	10343	19	70673	0			0	0	0	0	0	0	0	0	0	3184	6		
867632	427847	0			0	0	0	0	0	0	0	0	0			0	1163	39	530	2	170602	4690	255550	333													0	102337	110		
867650																0	20080	852	540	2	299009	31815	118276	171	437905	0			0	0	0	0	0	0	0	0	0	14211	34		
867856																0	4479	298	0	0	107311	9026	19730	40	131520	0			0	0	0	0	0	0	0	0	0	8194	15		
867940																0	2646	262	0	0	34341	2275	5642	14	42629	0			0	0	0	0	0	0	0	0	0	281	1		
868059																0	4001	264	416	1	54546	7114	7716	17	66679	0	64014	0	0	0	0	0	0	0	0	0	0	1286	4		
868068																0	3536	170	308	1	106872	8865	42149	122	152865	0			0	0	0	0	0	0	0	0	0	11502	27		
868442																0	1392	316	0	0	27526	2918	3648	2	32566	0			0	0	0	0	0	0	0	0	0	341	1		
868844																0	1376	115	0	0	21028	3588	3959	6	26363	0			0	0	0	0	0	0	0	0	0	3557	5		
868956																0	6088	389	1724	5	110840	7642	69752	83	188404	0			0	0	0	0	0	0	0	0	0	2061	5		
869346																0	6108	309	728	2	114042	11147	46438	59	167316	0			0	0	0	0	0	0	0	0	0	8085	14		
869524																0	20766	1267	564	2	173591	13897	41552	50	236473	0			0	0	0	0	0	0	0	0	14571	3799	2		
869551																0	18785	1053	590	2	150205	15297	55860	50	225440	0			0	0	0	0	0	0	0	0	746	3385	7		
869663																0	12648	699	502	1	202949	843	229774	181	445873	0			0	0	0	0	0	0	0	0	0	6998	14		
869953																0	5411	250	0	0	83298	7993	57871	70	146580	0			0	0	0	0	0	0	0	0	0	7552	15		
869971																0	19358	777	527	2	150637	16782	38560	77	209082	0			0	0	0	0	0	0	0	0	0	7307	18		
870539																0	10130	588	0	0	158041	31617	511308	797	685614	6135			0	0	0	0	0	0	0	0	0	50734	51		
