"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
528858																																							3614	1184	0	4657	22677	0	295	1451	2118	70404	56416	81	67804	0	2332	0	11307	0	2600	430	70404	0	0	-964	0	0	3314	0	9817	46599	4	1231	0	36445	34113	-180	295	0	0	0	2600	
528960																																							89972	11186	308	0	305226	0	37586	2682	10177	981900	880440	3287	900176	0	8462	1738	0	0	81724	750	981900	0	0	16263	0	0	62530	0	168650	711790	1	1231	0	530857	522395	2181	630	0	0	16449	81724	
529172																																							6283	4046	0	406	3441	0	3907	847	1026	62806	54925	140	56586	0	970	0	1521	0	6220	770	62806	0	0	1990	0	0	3469	488	9677	45248	2	0930	0	39032	38062	-9	4300	0	0	0	6220	
529341																																							1684	4268	452	0	47526	0	11172	6899	9038	366882	322273	3512	341531	0	9627	0	0	0	25351	200	366882	0	0	14199	0	0	11350	0	31631	290642	1	1231	0	277765	268138	-398	17705	0	0	15746	25351	
529659																																							1	3214	0	0	41993	0	2723	0	5908	190182	163912	1863	169727	0	2016	0	1305	0	20455	500	190182	0	0	18938	0	0	500	0	18297	145615	4	1231	0	132834	130818	517	5525	0	0	2647	20455	
529855																																							5121	2378	0	0	14511	0	2121	38	5929	93518	79845	750	84095	0	934	0	3500	0	9423	340	93518	0	0	6183	0	0	2710	523	8323	71522	1	1231	0	60636	59702	190	3195	0	0	0	9423	
529958																																							1209682	53286	16487	100	366588	3044	4048	7412	75975	2396452	1570765	29176	2204740	0	21872	1000	201000	0	191712	7000	2396452	6	0	108215	0	0	76000	10650	738014	832751	2	1231	0	633216	611344	497	36830	0	403799	0	191712	
530655																																							23430	3799	1101	68900	42524	0	716	24	4424	331659	279858	3404	285400	0	3829	7635	0	2138	46259	3200	331659	0	0	33625	0	0	8800	0	87614	192244	8	1231	0	182935	179106	634	0	0	0	0	46259	
530703																																							8328	2359	0	23962	4425	0	4516	1017	3705	159383	141287	2114	143401	0	1331	0	0	0	15982	288	159383	0	0	13937	0	0	1686	0	11142	130145	2	1230	0	112402	111071	71	0	0	0	0	15982	
530851																																							55735	4861	0	0	116772	0	325	0	2229	217519	186144	1301	192003	0	632	0	4558	0	25516	1600	217519	0	0	19095	0	0	3200	0	44914	141230	1	1231	0	38229	37597	1621	0	0	0	0	25516	
530954																																							1696	921	0	0	5540	0	143	42	516	33263	30065	97	30162	0	692	0	0	0	3101	300	33263	0	0	77	0	0	2700	0	4330	25735	4	0331	0	16007	15315	24	9090	0	0	0	3101	
531157																																							1295	2857	269	0	21583	0	463	0	943	54420	46600	297	49076	0	314	0	0	0	5344	360	54420	0	0	1873	0	0	3056	0	8136	38464	4	12/31	0	27324	27010	55	0	0	2179	0	5344	
531250																																							1192	18433	1169	0	9461	0	8493	1767	7211	261183	228765	1922	239909	0	2013	0	9222	0	21274	150	261183	0	0	4396	860	0	16691	0	28826	199939	1	1231	0	206959	204946	37	7651	0	0	0	21274	
532042																																							11388	5223	869	18547	45776	0	4497	1419	9190	296904	245792	6495	265752	0	1699	1536	1200	0	31152	120	296904	0	0	15635	0	0	14681	202	35611	210181	4	1231	0	194473	192774	716	5483	0	0	12265	31152	
532453																																							0	2452	0	0	11448	0	338	0	3055	51086	40373	1204	43193	0	506	0	1616	0	7893	100	51086	0	0	6621	0	0	1200	0	7051	33322	9	1231	0	24699	24193	-28	9600	0	0	0	7893	
532752																																							3589	1484	179	8221	8129	0	1898	125	1406	72878	59999	263	66012	0	711	0	5750	0	6866	150	72878	0	0	3668	0	0	2927	0	7733	52266	4	12/31	0	48479	47768	121	79	0	0	0	6866	
533124																																							373	5958	0	325	21713	27	5175	454	16640	269558	237461	2705	245166	0	4825	370	5000	0	24392	1432	269558	0	0	1016	0	0	22623	0	76331	161129	2	1231	0	191337	186512	-679	32011	0	0	0	24392	
533227																																							0	2246	0	0	11141	0	1381	574	2589	61572	55728	608	56836	0	766	0	0	500	4736	375	61572	0	0	3926	0	0	375	0	9490	46238	4	1231	0	42672	41906	60	1735	0	0	0	4736	
533535																																							41	2218	0	0	112558	0	528	117	5129	172406	126609	820	147429	0	771	0	20000	0	24977	80	172406	0	0	24663	0	0	1520	0	18639	107970	1	1231	0	47261	46490	-1286	5325	0	0	0	24977	
533740																																							147	1306	0	7264	8999	0	211	0	731	39503	34875	161	35400	0	283	0	364	0	4103	200	39503	0	0	2684	0	0	1200	0	6368	28507	1	1231	0	20846	20563	19	282	0	0	0	4103	
533759																																							2531	9708	1133	1789	47067	701	3519	1402	6888	217751	195319	1501	197984	0	2345	0	1164	0	19767	1350	217751	0	0	8849	0	0	8650	0	19075	176244	2	1231	0	145358	143013	918	0	0	0	0	19767	
533928																																							15293	5289	0	0	35071	0	7647	96	13656	300871	273847	2527	276374	0	3242	0	0	0	24497	3476	300871	0	0	16411	0	0	4020	0	33855	239993	2	1231	0	222134	218892	590	4927	0	0	0	24497	
533937																																							6349	1868	260	0	4712	0	2660	750	1555	68954	64280	195	64475	0	1129	0	0	0	4478	5548	68953	146	0	-5993	0	0	4888	0	7460	56820	1	1231	0	51348	50219	35	435	0	0	0	4478	
534242																																							497	1982	0	11123	4652	0	3	55	563	26500	23772	125	23897	0	176	0	0	0	2603	200	26500	0	0	1858	0	0	500	0	3167	20605	4	1231	0	7801	7625	45	0	0	0	0	2603	
534345																																							96514	21085	2505	0	133984	0	13552	4348	9493	599991	529020	2614	531634	0	3594	3265	0	0	68357	2000	599991	0	0	48330	0	0	16464	2168	72462	456558	2	1231	0	316671	313077	1563	0	0	0	0	68357	
534466																																							15723	381	0	2504	10931	0	1461	1650	2566	149477	122332	429	134761	0	2993	0	12000	0	14716	1000	149477	0	0	12514	0	0	1000	0	6796	115536	2	1231	0	117139	114146	202	115	0	0	0	14716	
534653																																							6820	2703	0	0	42631	0	1140	1150	11131	221519	176814	800	200968	0	4013	0	15315	0	20551	1260	221519	0	0	18233	0	0	1400	0	22698	154116	4	1231	0	159957	155944	-342	0	0	0	8039	20551	
534756																																							30	4799	0	0	59856	0	1679	0	1714	150115	128435	323	131658	0	835	0	2900	0	18457	200	150115	0	0	15025	0	0	1871	0	24586	103849	4	1231	0	67747	66912	1361	15125	0	0	0	18457	
534774																																							24520	1344	371	0	93515	0	2686	7775	8828	318363	275885	1950	287835	0	7065	0	10000	0	30528	1500	318363	0	0	27614	0	0	2496	0	10633	265252	1	1231	0	186389	179324	-1082	0	0	0	0	30528	
534859																																							4891	2609	0	27085	0	0	755	116	1004	67313	57673	331	62742	0	565	0	2667	0	4571	270	67313	0	0	2296	0	0	2005	0	4496	53177	3	1231	0	31418	30853	0	0	0	567	1504	4571	
534877																																							18083	1523	342	1718	144310	0	451	1319	18247	433557	344326	4228	397327	0	1926	1429	29773	0	36230	3000	433557	0	0	28493	700	1537	7400	0	24340	319986	2	0331	0	247361	245435	-4200	0	0	0	19000	36230	
535034																																							1107	2384	0	2216	19343	50	1816	113	2884	97769	86626	150	88145	0	696	0	1369	0	9624	394	97769	0	0	5483	0	0	3607	0	17758	68868	2	1231	0	60127	59431	140	8425	0	0	0	9624	
535258																																							15318	6304	0	1542	20696	0	2365	80	6217	360063	326442	197	326639	0	3261	0	0	0	33424	64	360063	0	0	10156	0	0	23100	238	16542	309900	4	1231	0	300158	296897	104	10406	0	0	0	33424	
535463																																							9966	3670	0	215	68078	0	1775	918	2240	160098	145081	1134	146215	0	1166	100	0	0	13883	2500	160098	0	0	8035	0	0	2575	0	34190	110891	2	1231	0	74302	73136	773	0	0	0	0	13883	
535641																																							3962	1164	0	5538	0	0	272	10	189	24130	19649	58	19707	0	170	0	0	0	4423	100	24130	0	0	3423	0	0	900	0	6535	13114	5	1231	0	10668	10498	0	2497	0	0	0	4423	
535753																																							87118	20810	773	0	18445	0	7413	24182	10283	307942	240398	16021	257912	0	11818	0	0	0	50030	12000	307942	0	0	35339	0	0	2400	0	53094	187304	2	1231	0	150736	138918	291	0	0	0	1493	50030	
535856																																							7021	1559	0	93	21218	0	1264	0	5597	136150	117430	684	121218	0	740	0	3104	0	14932	600	136150	0	0	8748	0	0	5650	0	26415	91015	8	1231	0	99538	98798	-66	600	0	0	0	14932	
535874																																							27543	2089	350	450	23712	321	18668	4816	8144	253811	230526	1210	231898	0	1429	231	162	0	21913	199	253811	0	0	16744	0	0	4254	0	16190	214336	1	1231	0	168916	167487	716	0	0	0	0	21913	
535931																																							15	6192	0	4	4213	0	4959	1296	3735	87960	69682	1559	79341	0	613	0	8100	0	8619	50	87960	0	0	8033	0	0	620	0	10849	58833	4	1231	0	67864	67251	-84	295	0	0	0	8619	
535940																																							93	2969	0	0	71520	0	1716	0	5595	174839	149237	641	158901	0	1645	3026	3325	0	15938	600	174839	0	0	8000	0	0	6935	0	8979	140258	5	1231	0	91565	89920	403	0	0	0	5698	15938	
536059																																							76565	11582	0	0	97779	0	3900	18617	11857	530035	431355	1772	466127	0	7843	0	33000	0	63908	5000	530035	0	0	45289	0	0	12514	0	41113	390242	1	1231	0	307000	299157	1105	10578	0	0	0	63908	
536349																																							25525	15845	0	7146	45449	0	2385	266	3969	238060	216398	681	217079	0	1597	3622	0	0	20981	1289	238060	0	0	3798	0	0	15639	254	32116	184282	2	1230	0	135196	133599	255	0	0	0	0	20981	
536527																																							862	10789	0	0	114063	0	3538	0	16769	375750	294537	1218	344973	0	4383	0	36000	0	30777	3186	375750	0	0	20678	0	0	8759	377	68892	225645	1	1231	0	233685	229302	-1846	50	0	0	13218	30777	
536554																																							0	3268	0	0	3978	0	6154	12769	4846	251826	217144	499	227643	0	5578	0	10000	0	24183	2175	251826	0	0	-7017	0	0	29025	0	39495	177649	4	1231	0	187809	182231	0	38580	0	0	0	24183	
536853																																							8400	2491	0	0	22056	0	175	76	557	55418	42834	56	42890	0	401	0	0	0	12528	1107	55418	0	0	9443	0	0	1107	0	7771	35063	5	1231	0	21830	21429	871	234	0	0	0	12528	
537038																																							382	5079	0	0	30274	0	1458	148	3020	86665	78400	406	78806	0	887	0	0	0	7858	280	86664	0	0	6087	0	0	1620	0	7483	70916	4	1231	0	47191	46304	-129	0	0	0	0	7858	
537243																																							129	2111	140	0	49138	0	1594	307	3556	137670	120885	482	125367	0	621	0	4000	0	12302	150	137669	0	0	10372	0	0	1795	0	11827	109058	1	1231	0	77408	76787	-15	3908	0	0	0	12302	
537355																																							8429	2649	0	0	51639	0	4167	0	6886	120901	109629	2227	111856	0	808	0	0	0	9044	750	120900	0	0	8366	0	0	750	0	19917	89712	4	1231	0	46735	45927	-822	1204	0	0	0	9044	
537449																																							36720	7816	9	0	138524	0	428	1023	31350	967066	865942	7816	874249	0	14193	0	491	0	92817	700	967066	0	0	52503	0	0	38333	0	98438	767504	2	1231	0	765389	751196	1281	0	0	0	0	92817	
537551																																							53	2983	0	0	17276	0	3041	1236	776	64237	57441	178	57619	0	791	495	0	0	6618	716	64237	0	0	1397	0	0	4656	0	8010	49431	8	12/31/10	0	36268	35477	-151	2900	0	0	0	6618	
537560																																							142593	46393	96	165716	140675	0	33765	491	17987	1177684	860023	3096	1067253	0	19709	0	125054	0	110431	3750	1177684	0	0	78237	0	0	26924	7832	257861	602162	2	1231	0	641845	622136	1520	0	0	0	79080	110431	
538222																																							12286	1840	0	0	12249	0	763	0	3439	80329	66259	935	67194	0	502	0	0	0	13135	1000	80329	0	0	11060	0	0	1000	0	10397	55862	5	1231	0	46967	46465	75	3287	0	0	0	13135	
538754																																							0	1460	0	0	40518	0	1903	0	9224	163294	134150	1890	144009	0	1992	0	7969	0	19284	800	163293	0	0	17543	0	0	800	0	15493	118657	4	1231	0	112181	110189	141	0	0	0	0	19284	
538802	363436	6420	0	29272	467123	0	3124	0	15442	1293902	6181	1188530	0	3340	0	166131	0	105372	4030	1293902	0	0	79212	0	0	18310	0	1	0	412425	409085	3820	0	0	105372	0	0	0				29272	467123						1016218						166131					0	0						214816	801402		1231					0	0	0	0		
538950																																							24037	4685	0	40	7650	0	3417	0	5432	122293	102919	2167	105086	0	569	0	0	0	17207	230	122293	0	0	15867	0	0	1057	0	31599	71320	4	1231	0	74674	74105	53	2927	0	0	0	17207	
539032																																							83743	24914	2710	0	44719	0	31264	1237	41896	999259	844356	17467	877208	0	11156	23845	5000	0	122051	592	999259	0	0	28170	2360	0	95532	897	227625	616731	1	1231	0	752830	741674	-2243	0	0	0	10385	122051	
539340																																							5443	7231	0	19468	84882	0	6371	4642	18134	350834	271663	1456	311716	0	3015	0	34172	0	39118	100	350834	0	0	26038	0	0	12900	0	51888	219775	2	1231	0	207678	204663	80	0	0	0	4425	39118	
539452																																							11	2388	0	0	13449	0	327	0	744	52383	45684	463	46653	0	203	0	506	0	5729	400	52382	0	0	4492	0	0	650	0	7603	38081	4	1231	0	34278	34075	187	1389	0	0	0	5729	
539667																																							8	1940	0	0	33616	0	1753	0	1435	97120	83018	212	88750	0	896	0	3500	0	8370	0	97120	0	0	1704	0	0	6353	0	35435	47583	1	1231	0	56904	56008	313	2360	0	0	2020	8370	
539872																																							26955	2487	0	64423	25	0	5097	43	7957	190609	163445	432	164865	0	816	0	988	0	25744	0	190609	0	0	1686	0	0	24058	0	11088	152357	2	1231	0	84438	83622	0	0	0	0	0	25744	
539939																																							24314	6647	316	35228	91940	0	7504	3303	5994	381724	276946	1930	339798	0	3072	0	9000	0	41926	2305	381724	0	0	23102	0	0	15084	2714	51643	225303	1	1231	0	206836	203764	1435	0	0	0	51922	41926	
540056																																							22341	3367	756	30654	28655	0	1561	157	5220	188163	131561	677	171010	0	1099	1094	26658	0	17153	719	188163	0	0	9869	0	0	6706	0	26590	104971	4	0630	0	94257	93158	-141	1200	0	0	12114	17153	
540542																																							13016	1789	0	8691	0	0	1125	820	938	59031	53007	329	53336	0	403	0	0	0	5695	150	59031	0	0	3895	0	0	1650	0	9379	43628	4	1231	0	33055	32652	0	0	0	0	0	5695	
540551																																							62051	9505	150	650	91587	0	13765	13577	20741	743013	614053	5700	679653	0	7579	609	59900	0	63360	2000	743013	0	0	21336	0	0	44500	1124	85175	528878	2	1231	0	536833	529254	-4476	0	0	0	0	63360	
540739																																							2926	3755	0	0	76552	0	4989	327	8159	189922	150055	1740	176795	0	1741	0	25000	0	13128	100	189923	0	0	14255	0	0	600	0	17849	132206	4	1231	0	94955	93214	-1827	0	0	0	0	13128	
540850																																							0	5420	0	0	6571	0	44	33	876	32446	28123	252	28375	0	367	0	0	0	4071	60	32446	0	0	3757	0	0	175	0	3014	25109	1	1231	0	17669	17302	79	2200	0	0	0	4071	
540926																																							111752	64863	12533	19730	189261	0	87326	97102	376810	3961197	3335900	24831	3569567	0	73787	62888	2276	0	391630	2831	3961197	0	0	173804	0	0	217740	10755	622484	2713416	1	1231	0	2766105	2692318	-2745	344	235515	123080	83480	391630	
541035																																							10508	5171	0	0	16474	0	5305	288	2371	199571	174783	1394	176177	0	1763	0	0	0	23394	1132	199571	0	0	18495	0	0	4113	0	48702	126081	1	1231	0	147092	145329	-346	14125	0	0	0	23394	
541101	80377000	3060000	1761000	3553000	58636000	982000	1144000	6000	12516000	200249000	9507000	183742000	350000	449000	6421000	2571000	3490000	16157000	1135000	200249000	6394000	7066000	7173000	0	0	8631000	4000	2	0	24852000	24403000	-782000	954000	28000	16507000	87515000	2620000	84895000				853000	43900000						70588000						472000					5335000	5316000						37184000	33404000		12 31					38000	954000	2977000	28000		
541231																																							13559	7358	1447	0	57487	0	4981	2277	16441	221655	184938	4912	201165	0	1358	0	9940	0	20490	21	221655	0	0	12818	0	0	7745	0	32200	152738	1	1231	0	115178	113820	-94	4285	0	0	1375	20490	
541642																																							421	2551	0	0	64822	0	3172	455	7881	152404	120266	2406	135726	0	884	0	10554	0	16678	200	152404	0	0	14745	0	0	2800	0	23178	97088	4	1231	0	62810	61926	-1067	11176	0	0	2500	16678	
541754																																							0	1914	116	0	14694	0	1577	154	3123	78484	66244	971	69536	0	1104	2578	2321	0	8948	250	78484	0	0	461	0	0	8004	0	10812	55432	4	1231	0	49532	48428	233	5900	0	0	0	8948	
541857																																							409	9046	540	0	60716	0	11177	1753	7673	247130	222355	943	224347	0	1141	755	1049	0	22783	2400	247130	0	0	13013	0	0	7021	0	26346	196009	1	1231	0	150744	149603	349	5458	0	0	0	22783	
542153																																							28828	4426	0	0	65055	0	6609	0	4825	278732	241921	559	256689	0	2371	0	14014	0	22043	150	278732	0	0	12252	0	0	9650	0	37446	204475	4	1231	0	171360	168989	-9	0	0	0	195	22043	
542340																																							292	2866	511	0	7628	0	2108	0	677	67643	57299	201	58500	0	580	3613	1000	0	9143	200	67643	0	0	527	0	0	8346	0	8074	49225	4	1231	0	45168	44588	70	5360	0	0	0	9143	
542528																																							5655	23184	4987	0	199103	0	17168	1832	47906	1115067	915627	7213	996034	11500	23655	21719	51711	0	107533	14594	1115067	0	0	-32667	0	0	123884	0	180472	735155	2	1231	0	752168	728513	1722	65000	0	0	21483	119033	
542649																																							525174	116445	13060	163890	585992	0	59390	25847	127874	5326869	4382517	28821	4775791	0	89674	112322	72854	0	551078	5900	5326869	0	0	285852	0	0	273963	4033	190768	4191749	2	1231	0	3682516	3592842	-14637	0	0	0	291599	551078	
542667																																							10587	3590	0	116082	35183	0	22891	419	5668	307772	245366	1941	249307	0	1876	0	2000	0	58465	0	307772	0	0	50949	0	0	7550	399	35107	210259	1	1231	0	114829	112953	-34	0	0	0	0	58465	
542854																																							1450	4073	0	0	4469	0	205	120	353	20845	19098	11	19109	0	181	0	0	0	1736	40	20845	0	0	532	0	0	1160	0	8391	10707	9	1231	0	8356	8175	4	2000	0	0	0	1736	
543262																																							78288	12234	0	0	245886	0	29979	18090	15972	940207	776211	5152	858125	0	14077	0	12000	0	82082	901	940207	0	0	22181	0	0	56725	2009	156566	619645	1	12/31/10	0	551334	537257	2275	492	0	0	64762	82082	
543459																																							2054	2581	27	2376	49249	0	3393	777	6380	174620	147960	427	153755	0	1535	4111	2259	0	20865	2500	174620	0	0	3055	0	0	15100	0	16687	131273	1	1231	0	105207	103672	210	0	0	0	3109	20865	
543945																																							18818	1134	0	0	93255	0	586	1817	4276	298372	256901	517	274000	0	5590	0	3675	0	24372	1235	298372	0	0	18341	0	0	3515	265	18513	238388	1	1231	0	183811	178221	1281	0	0	0	12907	24372	
544335																																							14141	7270	0	7886	27336	0	4696	23	3247	259926	231576	481	232969	0	1479	993	0	0	26958	835	259927	0	0	5837	0	0	20365	0	93085	138491	2	1231	0	180738	179259	-79	15075	0	0	912	26958	
544447																																							310	771	0	0	22355	0	231	0	1755	61648	47513	190	54703	0	655	0	7000	0	6945	30	61648	0	0	6740	0	0	470	0	5764	41749	4	1231	0	36733	36078	-295	148	0	0	0	6945	
544652																																							3379	3249	0	35004	65710	0	4692	245	5542	368238	317650	795	339402	0	3750	309	6712	0	28836	1000	368238	0	0	13069	0	0	15000	1035	27346	290304	4	1231	0	252823	249073	-233	0	0	0	14245	28836	
544951																																							55	648	0	0	5062	0	1940	1304	762	40189	36078	98	36639	0	789	0	0	0	3550	200	40189	0	0	-250	0	0	3616	0	4533	31545	2	1231	0	31207	30418	-16	0	0	463	0	3550	
545042																																							33563	6675	0	0	90432	0	9307	20286	9981	529461	454613	2894	485653	0	18532	0	0	0	43808	2575	529461	0	0	-23821	0	0	66230	0	65177	389436	2	1231	0	373102	354570	-1176	4647	0	0	28146	43808	
545154																																							10163	2363	0	215	3422	392	2592	0	2545	86455	71043	614	77419	0	612	1588	3107	0	9036	500	86455	0	0	1800	0	0	6724	0	13339	57704	1	1231	0	63787	63175	12	0	0	0	2655	9036	
545604																																							18238	4760	0	14041	81985	0	3659	202	20693	314438	221938	4315	278784	0	1950	0	50314	0	35654	0	314438	0	0	35069	0	0	1	0	33634	188304	1	1231	0	172810	170860	584	0	0	0	2217	35654	
545846																																							105	3476	181	0	37079	0	12739	437	4571	348595	302485	699	321621	0	4061	1597	13437	0	26974	420	348595	0	0	14000	0	0	13072	87	28013	274472	1	1231	0	271436	267375	-518	20948	0	0	5000	26974	
546003																																							3320	12697	2523	7988	259556	0	9107	547	41936	1066509	849020	7429	961669	0	5571	5809	105220	0	104840	3000	1066509	0	0	17394	0	0	86698	995	95374	753646	1	1231	0	727602	722031	-2252	0	0	0	0	104840	
546320																																							50	3001	0	0	11833	0	910	165	1585	49184	41771	122	44677	0	484	0	2784	0	4507	500	49184	0	0	1875	0	0	2050	0	4148	37623	7	1231	0	30691	30207	82	1433	0	0	0	4507	
546432																																							5258	3636	0	6946	27350	0	1436	99	7472	153869	133308	1728	136036	0	1005	0	1000	0	17833	500	153869	0	0	8358	0	0	10000	0	19393	113915	1	1231	0	97927	96922	-1025	4750	0	0	0	17833	
546535																																							21534	7026	0	0	41065	0	2847	1267	3089	195837	177736	217	177953	0	1543	0	0	0	17884	150	195837	0	0	8372	0	0	9850	0	24741	152995	1	1231	0	120552	119009	-488	0	0	0	0	17884	
546544																																							2632	6375	634	1616	17396	0	9825	1168	9770	426341	367050	1590	383099	0	5280	542	12000	0	43242	615	426341	0	0	20918	0	0	21362	5437	42136	324914	8	1231	0	376226	370946	347	0	0	0	2459	43242	
546647																																							23595	4464	0	25208	0	0	400	173	549	79805	72661	115	72776	0	293	0	0	0	7029	553	79805	0	0	4526	0	0	1950	0	11437	61224	4	1231	0	25709	25416	0	0	0	0	0	7029	
547251																																							11016	1139	0	12035	0	0	1730	23	1480	111298	101344	220	101564	0	1460	0	0	0	9734	340	111298	0	0	1734	0	0	7660	0	12880	88464	4	1231	0	85335	83875	0	0	0	0	0	9734	
547550																																							7748	1825	0	0	50818	0	1640	163	3407	108747	97150	469	97619	0	826	0	0	0	11128	100	108747	0	0	7704	0	0	2900	0	17161	79989	1	1231	0	43972	43146	424	0	0	0	0	11128	
547840																																							60070	56519	4642	0	239421	0	34656	3996	73732	1596210	1286886	11785	1450984	0	21715	5567	99365	0	145226	400	1596210	0	0	82469	2220	0	71668	2250	312498	974388	2	1231	0	1134852	1113137	-9311	0	0	0	52948	145226	
548052																																							13188	2726	0	0	28304	0	3929	1118	5191	146048	128322	588	131854	0	1776	0	241	0	14194	800	146048	0	0	10836	0	0	2300	0	20787	107535	1	1231	0	82513	80737	258	10855	0	0	2703	14194	
548203																																							112	9122	1177	0	22887	0	4472	671	7685	314270	239640	2064	281430	0	9203	0	39726	0	32840	0	314270	0	0	29047	0	0	5000	0	19585	220054	1	1231	0	276006	266803	-1207	1341	0	0	0	32840	
548267																																							673	6107	0	0	61868	0	2369	58	13909	236870	204284	1300	205584	0	3651	0	0	0	31286	1060	236870	0	0	20721	0	0	10060	0	22479	181805	1	1231	0	151437	147786	-555	4100	0	0	0	31286	
548351																																							82504	31438	4790	0	148835	0	34106	3117	37597	1260421	1093988	15837	1127849	0	11135	10913	5081	0	132572	1000	1260421	0	0	92284	0	0	38022	1347	293318	800670	2	1231	0	916909	905774	1266	0	0	0	12943	132572	
548641																																							838	3473	565	0	45736	0	573	840	3578	99761	74738	1023	88661	0	199	914	12900	0	11100	500	99761	0	0	7394	0	0	2820	0	8978	65760	4	1231	0	41843	41644	386	1600	0	0	0	11100	
548771																																							12720	2531	208	42397	28008	0	19965	16371	21137	537777	432380	1928	494511	0	3768	0	60203	0	43266	0	537777	0	0	23065	0	0	22313	0	48062	384318	1	0930	-1284	398208	394440	-828	0	0	0	0	43266	
548829																																							83	2996	64	0	30577	0	1793	514	4198	74962	60202	1594	68627	0	310	0	6700	0	6335	92	74962	0	0	3690	0	0	2465	0	5603	54599	1	1231	0	35046	34736	88	1	0	131	0	6335	
548838																																							1540	10296	0	0	38108	0	499	0	1104	93266	79303	306	79609	0	285	0	0	0	13657	500	93266	217	0	11648	0	0	1500	0	11931	67372	4	0630	0	32397	32112	9	9390	0	0	0	13657	
548856																																							958	2046	0	181	71224	0	1490	415	7450	132688	88689	404	110478	0	890	0	5000	0	22210	2000	132688	0	0	18774	0	0	2000	0	14459	74230	4	1231	0	40514	39624	-564	9300	0	0	16385	22210	
549545																																							8780	1468	0	3629	17110	0	363	0	859	57916	50503	209	50749	0	486	0	37	0	7167	159	57916	0	0	3763	0	0	3180	0	9576	40927	4	1231	0	26193	25707	65	0	0	0	0	7167	
549862																																							119	7119	0	22697	60412	0	4413	450	4510	393018	350806	975	351781	0	4653	0	0	0	41237	1000	393018	0	0	10541	0	0	29000	0	60247	290559	5	1231	0	295106	290453	696	2845	0	0	0	41237	
550354																																							7429	1971	0	253	17495	0	755	156	2643	99590	87835	314	88149	0	1460	0	0	0	11441	188	99590	0	0	11119	0	0	188	0	18563	69272	4	1231	0	62048	60588	-54	8300	0	0	0	11441	
550448																																							1668	1201	0	0	18926	0	2949	29	1454	59611	52493	178	52774	0	824	0	103	0	6837	200	59611	0	0	5870	0	0	800	0	6725	45768	4	1231	0	34208	33384	-33	0	0	0	0	6837	
550653																																							2198	973	0	0	2205	0	195	0	846	36750	29910	258	32343	0	442	0	2175	0	4407	120	36750	0	0	2785	0	0	1480	0	4544	25366	4	1231	0	27230	26788	22	3545	0	0	0	4407	
550756																																							27270	6178	1372	0	35371	0	12661	2748	12406	409726	338545	4428	355543	0	3785	18482	8000	0	54183	2000	409726	0	0	6064	0	0	45773	3206	34648	303897	2	1231	0	292333	288548	346	1484	0	0	4570	54183	
550952																																							267	4577	0	0	191704	0	10438	3696	11601	338875	304102	1196	308598	0	2014	0	3300	0	30277	500	338875	0	0	28335	0	0	1500	406	79236	224866	1	1231	0	112949	110935	-58	5251	0	0	0	30277	
551016																																							10573	4886	0	47561	19285	0	5279	100	9614	224139	189642	1573	205215	0	1417	0	14000	0	18924	552	224139	0	0	16651	0	0	1464	0	18251	171391	1	1231	0	123858	122441	257	4400	0	0	0	18924	
551904																																							110	3003	0	0	53274	0	4345	123	14341	263650	177372	3834	244456	0	2544	0	54750	3000	19194	50	263650	0	0	12376	0	0	7000	447	28806	148566	2	1231	0	190325	187781	-232	226	0	5500	0	19194	
552059																																							283	2474	0	0	39380	0	2757	1425	5348	153392	125486	163	140590	0	1667	0	14941	0	12802	400	153392	0	0	10779	0	0	1000	0	19404	106082	4	1231	0	102345	100678	623	1047	0	0	0	12802	
552161																																							16147	13523	1219	0	649	0	12870	6073	11933	523749	440200	2271	467553	0	9224	3852	25082	0	56196	1000	523749	0	0	42515	0	0	12680	0	118297	321902	2	1231	0	466707	457483	1	0	0	0	0	56196	
552545																																							214	1055	0	4622	109024	0	2185	280	10230	211332	161069	1956	195126	0	978	0	27850	0	16206	100	211332	9537	0	8219	0	0	8700	0	18673	142396	4	1231	0	75163	74185	-813	0	0	4251	0	16206	
552657																																							0	3820	0	0	9504	0	114	706	606	34866	32413	85	32498	0	131	0	0	0	2368	75	34866	0	0	1114	0	0	1125	0	4095	28318	1	1231	0	17027	16896	54	3220	0	0	0	2368	
