"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	
1216826																															0	0	0	51191	37216	0	0	0	0	0	0	0	0	0	0	0	0	267035	0	0	0	0	0	178628	0	129027	101389	63531	50412	26839	29901	6175	1242	29000	4783	21386	19381	12938	916	0	0	0	0	0	0	0	0	0	0	0	
1216974																															0	1794	129	647	4656		117		0	0			918	4814	649	0	0	55180	275	0			0	35732	4690	24201	3171	502	2474	4415	20532	7605	0	10886	2862	2164	2736	834	0								0	1309		0	
1216992																															0	675	0	6582	18588		0		0	0			11927	1495	155	0	0	50840	49	0			0	11358	13	4421	3455	960	629	1045	4965	2274	1103	3835	4423	12523	13916	2194	2640								0	96		0	
1217494																															0	4655	0	647	28311		341		0	0			11846	13778	9697	0	916	111746	0	0			0	20384	20026	1527	18664	1724	751	2102	929	6486	8165	24279	4083	15773	23533	21194	1135								1124	21		0	
1218165																															0	4653	244	2070	33512		62		0	0			9262	2505	2754	0	0	85788	80	0			0	30354	233	19391	9592	1144	4286	6831	6105	8467	3143	15609	2883	11055	21907	3540	232								0	219		0	
1218446																															0	651	957	1296	10318		17866		3380	0			5504	0	136	0	303	47832	0	214			0	67	46	67	22835	0	18	49	0	0	0	35431	6610	3958	1711	55	0								7094	0		0	
1219144																															0	32510	0	2099	5540		0		0	0			25563	704	681	94	0	73333	0	0			0	4813	964	0	46041	696	552	688	244	754	1879	18119	26764	8599	6853	5545	2154								0	365		0	
1219591																															0	11146	164	7923	70094		146		0	0			26979	5668	3697	0	0	135515	292	0			0	8893	1061	4736	53207	2535	1534	3307	939	26	392	39425	9713	38836	32745	4140	1091								0	36		0	
1221558																															20	152634	375	2055	98975	0	0	0	0	18	32007	0	32007	6811	11874	0	0	367822	461	0	0	0	32007	60507	2735	9846	177756	47012	2230	9269	986	150	272	191369	18504	67048	18084	7447	2173	20	0	20	0	0	0	0	0	290	0	0	
1222519																															0	4430	3432	2689	34263		309		4394	0			25369	3808	15524	0	491	140792	0	0			2707	40547	4487	1314	36139	5676	3649	10137	17661	2433	811	32063	15222	16583	32051	3750	324								715	334		0	
1222948																															2395	10816	9958	11770	35505		334		5775	0			13025	1288	3780	0	266	119961	0	500			0	23211	1272	923	41135	5133	4320	10613	2633	436	76	27772	12879	24254	29736	1636	25								0	66		0	
1224812																															1651	7846	4437	3691	158412	6249	11366	5117	877	0	96960	0	96960	97456	510929	0	272	1394447	304	50312	50312	0	5992	366245	84297	45147	211264	45980	234	2186	3081	76213	234970	782982	67535	6797	33599	98993	38110	1651	0	1651	0	0	0	0	0	0	58	0	
1225033																															0	18533	989	5798	17835		61		0	0			10441	19	1985	0	0	71625	66	0			0	15886	144	669	33097	4437	2027	8669	753	0	0	28249	10064	13734	2946	0	0								0	0		0	
1225752																															0	2616	0	111	29960		309		0	0			20725	5048	5927	0	0	100412	0	0			0	24852	10254	4939	42931	8866	6264	9086	294	0	0	36173	8152	21693	8741	328	0								610	0		0	
1225761																															0	0	0	1129	0	0	0	0	0	0	0	0	0	0	0	0	0	615640	0	0	0	0	0	48	0	0	119540	48	0	0	0	0	0	119492	0	486953	0	1129	0	0	0	0	0	0	0	0	614463	0	0	4545	
1225798																															0	0	0	309	2453		0		0	0			2097	1409	0	0	0	39302	383	0			0	32490	927	819	494	112	1042	406	942	24805	5183	2285	447	1084	585	2794	0								0	0		0	
1225800																															1300000	471697	0	175190	1384690	0	98767	98767	7723	1240	7540890	263955	7804845	1085470	1159979	0	0	26854919	0	99170	99170	0	20993	13267388	0	13075024	6370659	5351301	5176479	220069	662031	1501618	317841	9587213	1526522	572023	864184	902205	3567	300000	0	300000	0	1000000	0	1000000	0	0	0	0	
1228034																															0	14252	6398	1765	17289		262		2187	0			34341	336	31418	0	0	172044	2	0			0	53332	8381	29025	41976	7984	27381	11113	2784	3740	93	30669	14112	17673	32244	18344	3800								1817	268		0	
1228249																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70860	4718	0	0	0	0	0	0	0	73558	0	0	0	0	0	0	73558	0	0	0	0	0	0	0	0	0	0	0	0	75578	0	0	0	
1229198																															0	15432	740	4953	11571		6		268	0			7338	3063	2426	0	0	78436	0	0			165	27004	5623	6332	29296	2648	4308	10668	917	1433	7030	14794	17744	12125	6437	326	0								0	12		0	
1229228																															3	33877	1883	1334	60238		283		41	0			21989	3879	13749	0	1549	187217	241	0			6484	45928	1988	8295	57882	7527	6132	10296	15709	2568	3696	35136	14637	29070	40755	13015	8380								470	247		0	
1229424																															0	33873	0	15626	88786	0	7702	7702	0	0	29803	0	29803	1623	9714	0	1415	276297	144	832	832	0	0	75223	10016	4090	99433	15163	23530	24038	9031	2280	553	29000	41354	64861	43500	17926	917	0	0	0	0	0	0	0	1507	321	0	0	
1293078																															0	1508	2325	297	10159		169		554	44			11574	0	18440	0	0	80708	266	306			0	33751	1754	18293	20244	3919	10533	3417	1749	4503	9630	22102	14230	5205	1415	3717	387								137	0		0	
1349890																															0	105523	0	518322	487744	0	0	0	0	7768	178082	0	178082	0	10339	0	0	1299303	2500	0	0	0	0	1721	72	1721	0	1016	202	503	0	0	0	944626	270926	10783	32817	27987	2507	0	0	0	0	0	0	0	0	0	0	0	
1356115																															0	3945	662	1277	37859		0		2294	0			19307	0	3452	0	0	70354	175	0			0	1680	53	592	24075	650	559	266	138	67	0	12584	10282	16562	19233	4608	4998								0	0		0	
1356526																															0	14683	0	1023	14930		0		0	0			24907	10580	9057	0	1007	107063	1	974			0	29411	319	5908	24611	3514	1232	5013	5481	11130	2568	27784	5977	11344	14822	14662	2441								0	173		0	
1356535																															0	12468	10072	17067	74957	13	5807	5794	407	0	34176	0	34176	22224	11639	0	1410	305126	0	0	0	0	0	111101	2529	9308	80154	17987	20209	37468	28959	5003	232	70425	9746	43253	51762	17972	309	0	0	0	0	0	0	0	0	1269	0		
1356683																															7	15603	0	446	72905		708		0	0			56138	10840	2373	0	0	171469	0	0			4238	10019	1671	1326	60017	3288	1519	2667	2450	0	0	83555	14375	25868	33320	2920	0								585	174			
1356768																															0	48461	466	1020	182993	0	0	0	0	2056	119916	0	119916	30426	4302	0	0	431388	0	761	761	0	0	41259	1447	10986	107109	1076	1896	6272	1632	11608	18489	174816	47585	89546	59669	12649	4311	0	0	0	0	0	0	0	0	337	0	0	
1356852																															0	30369	1	1123	53393		41		12	0			21405	8384	15888	0	0	218503	70	0			0	87567	355	5234	148937	68394	4433	9284	2531	2729	0	69463	6647	29174	21402	3602	0								0	35		0	
1357466																															0	2819	880	0	8305		0		641	0			4278	0	2362	0	0	23344	0	1596			0	2099	364	1265	14857	847	468	682	64	38	0	11130	3457	3095	2177	1386	0								0	0		0	
1358696																															0	1564	0	233	22298		56		4	0			9873	3531	5253	0	0	68476	58	0			0	23047	2582	22615	6989	767	3855	3333	4687	9044	1149	7187	5776	11374	6101	10402	4588								0	93		0	
1360420																															0	50721	201	1251	68087		1988		0	0			85722	10262	4215	0	279	234158	0	0			1885	6040	5392	3564	129773	3825	909	960	346	0	0	175080	8413	25797	12554	2404	143								0	0		0	
1362237																															0	1642	210	8609	106453	278	385	107	2178	0	27206	17	27223	5764	4208	0	0	169733	0	0	0	0	0	12031	966	10154	24352	3136	3324	4643	408	244	230	42774	23691	71526	11860	6010	573	0	0	0	0	0	0	0	0	64	0	0	
1362246																															0	0	0	0	85436		899		0	0			52309	33074	2801	0	0	207257	0	0			0	32192	41	31050	24904	19	996	9560	15174	3866	2618	98557	9361	36276	29318	694	0								505	0		0	
1363270																															0	580670	30703	53748	812547	4753	16076	11323	11159	2815	547673	0	547673	0	222356	0	0	2618040	0	0	0	0	12069	323253	12449	179458	855515	31122	77221	47489	92798	36048	35121	1149637	329105	393005	320041	82745	3693	0	0	0	0	0	0	0	3415	3991	0	0	
1366909																															0	53686	655	5816	54046		1852		9	0			53882	15665	21217	0	2704	251156	178	0			4733	38453	3349	14749	88184	14947	1585	6159	11244	4438	0	139256	7038	19014	37296	9143	0								0	0		0	
1367858																															0	35895	5043	4918	32913		22		5255	0			24766	6482	8933	0	0	149949	10	0			0	24485	1243	4006	66572	3769	6075	9579	3074	1913	0	47718	29918	30240	13556	4039	0								0	4		0	
1369870																															0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	
1377521																															0	690	0	1856	1264		578		0	0			9036	300	209	0	0	16846	23	0			0	2560	376	1946	11221	546	700	86	1228	0	0	3764	7201	1390	1899	0	0								0	0		0	
1386251																															0	132444	68401	15598	389753	10148	32065	21917	94379	497	375225	0	375225	45919	261389	0	19932	1818317	0	8304	8304	0	0	318564	54025	192427	538736	38006	78718	104021	68083	24778	2731	558842	204739	313696	244846	156296	9149	0	0	0	0	0	0	0	0	2319	0		
1390324																															0	782	213	170	3208		198		182	0			1859	1157	12358	0	0	29666	0	0			186	9055	362	1601	2235	253	275	937	1027	6541	22	2772	1181	5520	8451	2467	220								0	122		0	
1390342																															0	43153	173	203	36619	441	4737	4296	78	0	141271	0	141272	88329	26717	0	0	351607	0	0	0	0	2709	5430	2324	3185	74014	3185	15	22	1995	0	213	198043	14584	29488	76098	21690	3364	0	0	0	0	0	0	0	2572	0	0	29	
1391170																															0	54307	1592	3970	101272		0		0	0			14416	7040	17154	0	0	298966	0	0			0	96155	1896	6788	178396	78670	7182	8785	1140	89	289	103735	29425	43104	12312	13058	81								782	382		0	
1391415																															0	5182	175	4442	53079		21		0	188			20962	11758	1032	0	567	125874	0	7907			17	15877	3790	6451	18027	4045	1243	3417	3882	3036	254	53805	3607	22632	20307	6986	1315								0	1082			
1391778																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142876	0	0	0	0	0	0	0	0	0	0	0	142876	0	0	821	
1392542																															0	566	238	1001	5500		24		47	0			1994	32	12159	0	0	49840	963	0			0	29194	48	17354	6640	1125	2897	2380	6761	15882	31	2347	4019	7293	5658	2288	4								0	0		0	
1393624																															0	14225	3343	2417	102349		281		677	286			43842	10386	7477	0	808	237599	0	0			1078	41884	9340	25263	75280	12916	12448	14151	1377	685	98	146454	12755	15415	16197	3192	35								409	161		0	
1394621																															0	9325	75	411	92904		0		927	0			25682	3847	23865	0	2649	227899	0	0			0	47084	21130	43344	92405	3739	5631	16327	19642	1693	0	48291	48183	45786	34071	3461	0								0	0		0	
1394667																															0	0	9996	150	310689	0	313	313	2728	599	65887	0	65887	6747	12956	0	673	493588	0	0	0	0	0	73941	5776	7635	85012	45045	4486	8548	12140	3104	494	38737	56947	82285	142463	73091	25681	0	0	0	0	0	0	0	2663	1069	0	0	
1394676	377674	10836	0	0	4788800	0	263775	0	17	16282345	0	0	0	5165	8238	11924749	418543	3809265	44070	0	0	0	0	59	0	0	10652528	188656	0	212427	59	0	0	0	0	0	10836	10836	0		4788800	0	4788800	377674	263775	0	17	16282345	0	0				0	0	0		0	0	0	0	0	0							0			59	0			10652528	188656			
1396483																															0	7498	213	23	48043		14		51	0			11255	0	10328	0	0	125946	0	0			0	41838	6683	7498	20583	1965	1538	8076	2217	11637	16019	22673	11678	26463	18055	3475	0								0	0		0	
1396652																															0	186118	944	42212	336040	0	0	0	21	0	211759	2986	214745	39182	277273	0	0	1183564	1690	3	3	0	0	82883	3353	19850	289916	15042	6772	12374	8392	17083	22912	409951	79595	250619	242888	110416	3222	0	0	0	0	0	0	0	0	2480	0	0	
1396700																															0	6368	9300	688	41193		0		823	19			5786	0	3405	0	0	77449	143	0			0	8293	1490	0	25312	815	970	2987	2853	668	0	29982	5946	18787	11892	1547	788								0	246		0	
1396764																															883	5799	215	6885	72159	0	241	241	0	0	7970	0	7970	3701	2410	0	0	265293	628	0	0	0	0	164653	664	16404	20100	3633	10891	1549	1736	50401	96385	25464	12127	11526	15497	26875	9778	0	0	0	0	883	0	883	0	341	0	0	
1397190																															0	186377	0	1929	115531	0	38	38	0	0	65384	0	65384	3305	12096	0	0	692075	3176	6364	6364	0	0	298683	5364	71910	191001	2931	24073	17577	22505	10637	218531	284273	14616	18109	64711	9273	4525	0	0	0	0	0	0	0	0	180	0	0	
1397471																															0	7799	994	591	11307		28		894	0			17850	545	3739	0	25	61955	6	0			219	12248	5941	1	42610	2216	8316	1221	205	210	0	9401	22830	10016	5997	811	146								0	0		0	
1398580																															40000	5901	0	2485	446629	0	2760	2760	0	1048	171111	15810	186921	17873	45155	30429	0	799346	1358	242	242	0	0	5561	12909	5561	184639	1678	3614	268	0	0	0	654597	12513	25963	45903	46651	6950	40000	40000	0	0	0	0	0	0	3839	0	0	
1399916																															0	875	0	423	38418		915		0	254			29889	5762	1414	0	0	173229	351	0			0	75344	20540	2021	38944	47478	3728	7100	7209	3467	6113	50416	4057	10803	22068	9508	862								0	0			
1401387																															0	1147	0	0	17072		130		0	0			9808	2502	16497	0	0	48177	0	0			0	623	191	0	3547	120	75	118	70	240	0	10450	1020	6353	8946	8559	12226								171	36		0	
1401529																															0	253566	3235	49116	779461	135	11079	10944	0	0	204558	0	204558	97450	82808	0	180	2064940	0	17602	17602	0	0	522780	36858	373876	476441	113252	74600	143427	111367	32421	46980	559033	193516	549557	173550	49400	14302	0	0	0	0	0	0	0	4097	2150	0	0	
1401547																															0	21588	150	730	22728		942		0	0			9923	3342	4148	0	0	81445	0	0			0	13543	3659	1330	39192	2814	3431	7247	51	0	0	16325	20925	26981	2234	1272	0								477	215		0	
1401631																															0	11639	0	1009	62136	0	494	494	0	0	34764	199	34963	15161	0	0	0	219618	0	0	0	0	0	78608	8916	33506	56165	3721	7080	16481	6660	5776	38821	76265	14107	18239	18089	13424	557	0	0	0	0	0	0	0	3900	2792	2306		
1401686																															0	13248	0	912	67732		0		0	0			29359	3754	2736	0	0	126894	243	0			0	8650	746	2547	28823	1677	2127	2182	1592	737	280	46945	11881	21038	25931	12305	0								0	0		0	
1401891																															0	0	1650	0	3030		52		7610	0			1382	0	1711	0	50	16864	0	0			0	1243	67	0	4761	81	107	12	86	793	164	7833	1050	1563	2164	2245	192								0	69		0	
1401903																															0	0	0	8865	100541		13		0	0			10	0	0	0	0	109311	225	0			0	95	12	95	765	0	0	0	0	95	0	2139	3557	3326	3223	49989	47145								0	0		0	
1401949																															0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	
1402384																															0	7232	1212	0	19426		0		685	0			7015	0	9773	0	0	62934	0	0			0	16776	815	0	38783	3656	6929	5284	140	738	0	10877	17321	9111	6788	546	0								0	0		0	
1402405																															0	700	0	0	4118		0		0	0			2760	807	491	0	0	11097	24	0			0	1956	289	0	397	186	0	240	718	351	462	4309	271	942	1771	1741	132								0	0		0	
1402610																															0	76223	5749	2992	113027	3377	6716	3339	15	0	49957	0	49957	16982	51231	0	7117	408273	38	96	96	0	3771	72514	5109	28879	123322	18275	3472	14155	9815	6912	19295	237792	11111	41751	31778	11288	16	0	0	0	0	0	0	0	0	583	0	0	
1402629																															0	8115	0	5817	34984		126		0	30			10971	4004	2557	0	0	77488	158	0			0	9851	1221	3610	23495	3755	2863	1117	1258	858	0	20698	8372	22162	10248	5324	203								0	0		0	
1402638																															0	7554	143	224	48320		0		75	0			14735	1215	8222	0	0	105770	104	0			0	22424	2962	12280	0	6435	9712	1614	2995	1202	466	43466	2354	9035	11655	16444	496								0	0		0	
1404463																															0	19462	0	1518	47072		75		0	0			38491	15138	1696	0	0	200080	0	0			0	58690	14837	46220	80667	21420	11254	11997	12127	1566	326	94627	5650	10851	24712	4734	0								0	3101		0	
1404481																															0	3887	0	5649	16198		533		541	0			28535	544	11874	0	0	75833	7	0			0	8024	0	0	34081	1307	2169	2627	1919	0	0	14297	16308	20277	13415	357	0								0	55		0	
1404847																															0	16541	0	2591	22941		4		0	0			12696	2115	8624	0	565	101938	0	0			0	35092	574	5049	34195	2956	5184	21568	2907	1982	441	13469	12586	26633	9500	3365	1057								195	0		0	
1404883																															0	0	0	0	1166		179		0	237			14824	7542	935	0	0	42545	0	0			0	17674	118	2734	10249	673	648	2508	7759	854	5232	19068	1459	589	3483	23	147								0	107		0	
1404940																															0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	
1406980																															0	1831	0	0	3468		0		0	0			2972	0	303	0	0	6666	2874	0			0	942	24	1	3285	0	8	21	97	756	60	871	2467	3805	193	1262	0								0	0		0	
1407512																															0	11947	432	292	44572		39		141	0			16306	396	5022	0	0	129636	234	0			0	49827	896	42650	35960	10187	28907	1913	2306	5396	984	28819	6393	17479	18653	7050	1505								0	0		0	
1407521																															0	46751	0	10625	122818	69	19121	19052	0	0	105675	0	105675	79404	5887	0	326	421859	843	6263	6263	0	0	19190	4316	7101	120939	3781	2083	3159	7973	1484	687	228077	30446	66275	51196	20878	2787	0	0	0	0	0	0	0	0	2326	0	0	
1407530																															0	19580	1103	585	91286		0		0	0			5819	3343	5324	0	0	145029	254	0			0	16290	1279	5739	47903	5037	1195	6262	1508	654	0	69223	10298	20181	11495	9686	2545								0	674		0	
1407932																															0	38355	1765	2245	222087	1938	10315	8377	116	0	125590	0	125590	13433	29760	0	0	646478	329	1026	1026	0	2258	157726	42778	75074	124739	22313	13294	34798	21946	47560	17527	164367	23666	37110	74175	101329	87348	0	0	0	0	0	0	0	914	697	0	0	
1408069																															0	115901	6641	5983	169104	310	1097	787	1066	157	60342	0	60342	26324	15934	0	11184	556093	889	0	0	0	0	127669	14828	43095	265845	67366	6980	16764	30638	1178	4416	258349	28363	50216	82077	5273	0	0	0	0	0	0	0	0	0	909	0	0	
1411032																															0	1517	14	1277	69165		49		738	0			37870	3917	3299	0	0	140249	303	0			0	14212	5623	2573	34251	7565	342	1001	2684	2344	275	38771	10641	31308	34928	7019	3240								1276	1595		0	
1412598																															0	16549	1852	2065	109689	0	3518	3518	0	0	6131	0	6131	11205	3372	0	0	197283	0	0	0	0	580	30097	12602	3940	21562	3611	738	1459	5217	18921	151	46792	11751	31668	48284	26075	2615	0	0	0	0	0	0	0	12	191	0	0	
1412619																															0	32852	0	0	46488		623		0	0			35410	8117	6384	0	0	155419	0	3922			0	15224	6399	4252	52544	418	650	32	830	1496	11798	16424	35052	24873	33496	25299	4633								0	0		0	
1412712																															0	16521	0	666	78364	0	0	0	0	241	30462	0	30462	4866	30513	0	0	243697	0	0	0	0	0	17739	64473	2900	19700	974	1204	0	5	1717	13402	109721	3114	1480	14757	17984	66303	0	0	0	0	0	0	0	0	93	0	0	
1413090																															0	1382	3598	0	17741		12		5136	0			12870	123	3810	0	0	51339	0	0			0	5268	1312	37	26398	1055	1893	2249	27	44	0	12383	12478	14933	4923	1276	0								33	54		0	
1413139																															0	4543	2489	2954	12083		0		155	0			4790	2153	727	0	0	39998	0	0			0	9950	93	8453	9682	619	1996	4280	2773	56	226	16900	3066	3967	5054	1044	12								0	61		0	
1414819																															0	0	0	4071	13249		45		0	0			4941	0	7557	0	0	177950	140	0			0	143704	3681	8935	23092	2678	15806	66878	54685	1995	0	1840	2767	4278	25235	182	0								842	0		0	
1416327																															0	575	0	58445	45907		1591		0	0			48179	11723	1136	0	0	174460	768	0			0	7322	0	0	30390	1975	0	1200	484	1163	2500	50758	6738	18798	40556	50781	275								0	350		0	
1416381																															0	126019	5842	24495	331499	0	1054	1054	10689	1	125892	0	125892	43980	51472	0	1280	754761	2511	2208	2208	0	0	26589	2993	4446	120068	377	1103	5544	1207	4292	13997	290724	76388	203646	65946	80312	4111	0	0	0	0	0	0	0	3260	0	0	0	
1417557																															16129	0	0	0	0	0	0	0	0	0	1541274	0	1541274	0	0	0	0	26360138	0	0	0	0	0	143	0	0	0	0	0	0	0	0	143	22406117	0	3952309	0	0	1569	16129	0	16129	0	0	0	0	24800316	2276	0	408090	
1418255																															0	394	0	1501	5734		0		0	0			683	0	13991	0	0	21292	2092	463			0	453	165	453	1556	236	217	0	0	0	0	2569	4163	10096	5916	57	0								0	0		0	
1419234																															0	3282	0	226	37072		70		0	0			11860	10236	4065	0	0	98143	136	0			670	28577	2891	3368	12160	706	2907	4404	12275	7747	538	4479	11908	9596	27292	14751	1659								0	0		0	
1421040																															0	13952	637	1470	37510		5711		0	0			6718	4806	0	0	417	98418	133	0			0	21848	1142	8657	63489	9921	3183	8022	592	0	0	42912	7473	13618	5691	5325	0								0	4340		0	
1421095																															0	2560	118	25936	181876		0		0	0			48	0	10900	0	0	223852	302	289			0	212	2215	212	5163	2	0	0	0	0	210	2803	5999	15806	12282	100706	86346								0	0		0	
1421161																															0	136117	0	2833	76725	0	599	599	0	0	98671	0	98671	17497	17205	0	0	469992	428	24155	24155	0	0	83668	4826	15217	178652	4892	4405	3383	3674	2925	64389	254657	40892	47710	34368	7655	158	0	0	0	0	0	0	0	251	7873	0	0	
1425020																															0	1879	0	0	47769		0		4597	0			8213	7901	17815	0	2052	138440	0	15			0	47083	0	542	10487	0	542	271	700	13148	32422	21488	8276	21066	4434	22223	12454								852	264		0	
1427770																															0	0	372	26	296		9		332	0			457	0	2081	0	0	5904	0	0			0	2331	0	0	1715	19	91	188	280	1753	0	733	872	751	1217	0	0								0	0		0	
1429028																															0	0	1471	0	1428		69		3152	26			3336	0	2317	0	350	14098	0	0			0	1960	15	1337	5291	78	137	176	1467	79	0	4798	2054	2587	1933	137	0								0	0		0	
1434826																															0	26274	0	0	41655		0		0	0			36355	15133	13884	0	0	152378	107	0			0	17874	1176	16402	46884	719	2393	2919	6674	3893	1276	57539	20618	12882	20044	16628	6865								0	134		0	
1435092																															0	1621	410	119	5045		0		2140	43			7466	0	9588	0	311	31801	9	9			0	5101	0	646	9984	664	946	1396	1657	382	0	10008	4467	4596	6767	240	311								0	0		0	
1435412																															0	7687	2787	1106	20939		10		0	0			4482	310	2899	0	32	55335	2	0			0	14820	217	0	18176	999	1176	9102	3352	191	0	18402	4761	9152	8148	54	0								0	48		0	
1435421																															0	3957	187	0	22572		88		0	0			9636	2590	7235	0	0	61047	22	0			0	12349	2346	929	20312	1034	2264	3154	5555	0	0	17504	6082	10712	13546	639	0								0	109		0	
1436071																															0	499	7206	0	18486		265		284	0			9798	0	8894	0	727	70509	0	0			0	24085	171	584	19172	1226	3080	5155	12353	2281	0	3697	11169	8183	15692	6133	1550								0	94		0	
1436204																															0	47331	100	13798	206956	0	3121	3121	27	0	59571	0	59571	24349	59436	0	23	431873	1193	0	0	0	0	10775	5674	4356	86169	5496	601	2817	1052	809	0	122636	27965	61704	120936	83359	5692	0	0	0	0	0	0	0	360	1545	0	0	
1436473																															0	3346	0	19970	34141		0		0	0			1170	295	325	0	0	68314	0	0			0	8966	89	8465	1657	0	0	19	458	5696	2793	19	1638	1863	5487	48781	1560								0	12		0	
1436884																															0	113997	123	4241	56479		94		39	0			9572	10121	14856	0	0	234771	0	0			0	22457	2335	7593	112364	15474	1855	1176	704	3248	0	133311	44070	18899	8407	7627	0								0	457		0	
1437199																															0	2659	31	130	10178		777		72	725			12740	4148	35557	0	0	74734	0	0			264	6483	1642	187	8663	420	177	885	1236	3241	333	20170	2150	14621	27146	3809	354								299	18		0	
1438217																															0	34863	721	4637	33770		4512		0	182			39734	19371	10028	0	0	187257	0	0			0	35048	4507	14149	81870	16059	2654	7073	7731	941	590	100164	5014	20420	20862	1746	1372								0	66		0	
1438589																															0	5226	0	0	119378	0	3518	3518	0	0	44882	0	44882	0	1496	0	4210	214582	764	33488	33488	0	0	2910	238	0	34176	2620	0	0	290	0	0	43510	14473	58592	29028	51078	15429	0	0	0	0	0	0	0	0	0	0	0	
1439054																															0	463	0	508	4887		0		0	82			11734	0	1176	0	0	19562	0	0			0	47	434	47	8781	47	0	0	0	0	0	9420	1424	1348	4717	1834	321								81	232		0	
1439456																															0	39290	0	5987	75977		0		0	0			19498	7767	8529	0	0	209322	185	0			0	51603	689	12210	85650	20253	11765	19446	139	0	0	27124	36991	83620	6416	3753	0								0	167		0	
1440117																															0	837	673	2204	38564		2567		0	0			19390	4894	20749	0	0	140564	0	753			0	48056	939	20967	31342	8295	3651	7493	23088	4821	124	23809	7622	19071	40665	1195	0								627	311		0	
1441600																															0	14376	125	99	53049		91		0	57			16622	7515	4936	0	0	120040	0	0			134	20579	2556	5490	23528	1742	1297	2484	5372	5426	4258	33440	12314	19938	21466	11579	717								0	92		0	
1442661																															0	8174	0	0	41450		1		0	0			6524	9800	1156	0	4356	77838	55	0			0	5770	406	0	15111	0	121	231	224	5194	0	27232	3857	8619	11868	11847	8229								240	16		0	
1443266																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32109	0	0	0	0	0	32109	0	29461	0	0	29090	580	102	128	2060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1444021																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1444580																															0	23320	573	2387	24613		112		0	0			5852	7585	467	0	0	82684	0	0			0	17571	164	5717	22865	2173	2660	1944	1337	3704	5753	34077	5483	10061	12450	1807	0								0	40		0	
1445037																															5	27834	0	8534	50624		18		0	12			15709	2189	1691	0	0	117891	467	0			132	9103	2311	6320	42160	3367	863	2750	35	986	564	81528	2197	14124	9839	775	0								340	0		0	
1445121																															0	2541	203	2900	16073		0		0	0			10604	0	593	0	0	34392	85	0			1118	647	908	251	11723	322	325	0	0	0	0	22301	3537	2467	5249	269	0								0	8		0	
1445943																															0	69448	19962	12955	116405	0	504	504	1166	0	33958	0	33958	5491	57247	0	859	459552	148	0	0	0	628	135463	5023	75576	99324	8644	15501	30851	18652	36549	24825	77272	57125	63584	82620	30595	10137	0	0	0	0	0	0	0	1136	83	0	0	
1447639																															0	28924	361	7700	83403	0	190	190	0	0	75228	746	75974	0	31161	0	0	250370	212	10958	10228	730	0	10937	897	4143	71512	4211	319	629	833	2682	2263	111476	14251	39377	69049	5491	0	0	0	0	0	0	0	0	0	77	8110		
1447853																															0	30791	1280	6860	55767	4749	4749	0	0	0	15083	0	15083	37913	53401	0	200	263622	0	0	0	0	2557	44606	10801	23880	64495	4602	1959	5450	13172	13789	5634	87890	10268	14954	82959	22504	324	0	0	0	0	0	0	0	0	2171	0	0	
1448636																															0	697	635	1492	9706		628		8637	65			19499	2941	17491	0	332	93019	0	0			0	29686	284	27448	17191	1622	4597	21968	522	928	0	16054	5750	23013	16343	1698	0								742	249		0	
1450620																															52	60354	0	29893	156066	0	66	66	0	0	30391	0	30391	3678	253	0	0	303619	1806	0	0	0	0	23760	591	15300	87041	718	4534	6960	2877	6541	2130	102505	108856	54675	11432	3670	44	0	0	0	52	0	0	0	321	0	0	0	
