RIAD4097,RIAD4235,RIAD4239,RIAD4341,RIAD4797,RIAD4843,RIAD4844,RIAD4845,RIAD4846,RIADB523,RIADB524,RIADB525,RIADC899,RIADC900,RIADC902,RIADC903,RIADC904,RIADC905,RIADC907,RIADC908,RIADC909,RIADC911,RIADC913,RIADC914,RIADGW64,RIADJA28,RIADKW02,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,2849801,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2849829,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2850722,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2850768,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2851185,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2853358,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2854113,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2854494,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2855071,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2855156,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2855307,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2855866,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2855884,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2855914,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2855978,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2856032,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2856500,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2856685,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2856939,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2857600,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2857794,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2858205,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2858492,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2858960,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2859574,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2859903,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2860039,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2860271,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2860440,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2861317,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2864729,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2866255,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2867056,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2867337,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2868259,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2868352,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2869162,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2869180,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2869199,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2869667,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2871099,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2871558,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2872340,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2872845,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2873075,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2873860,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2874634,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2875592,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2876311,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2877345,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2877484,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2877831,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2877840,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2879992,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2880019,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2881593,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2882125,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2882983,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2883038,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2883047,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2883971,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2885171,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2886178,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2886187,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2887335,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2887399,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2887661,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2888789,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2889227,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2895835,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2896216,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2896298,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2896430,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2897400,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2897633,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2897736,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2897754,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2900092,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2901558,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2901688,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2902041,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2903123,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2905163,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2905565,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2905604,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2905613,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2905761,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2906311,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2907019,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2907046,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2907439,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2907484,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2907493,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2908575,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2910121,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2910194,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2911128,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2911511,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2911856,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2911865,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2911986,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2912367,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2912750,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2913346,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2913551,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2913702,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2913887,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2914727,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2914820,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2914905,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2915126,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2915461,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2915797,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2916365,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2916879,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2916963,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2917184,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2919423,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2919898,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2920287,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2920737,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2920773,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2921211,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2921622,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2922674,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2924128,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2925620,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2925666,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2925723,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2927615,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2928733,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2929075,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2929253,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2929392,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2931603,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2934903,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2934930,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2936840,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2938143,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2938198,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2938769,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2939001,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2939038,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2939391,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2941068,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2941509,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2942524,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2942690,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2942814,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2942823,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2943389,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2943615,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2944715,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2947556,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2948058,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2948423,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2948450,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2949710,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2950604,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2950677,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2951683,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2953418,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2954059,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2954497,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2955458,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2957014,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2957667,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2958048,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2958972,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2960434,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2960555,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2960788,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2961703,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2961776,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2963266,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2963275,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2963547,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2963864,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2966614,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2967349,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2967796,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2970657,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2973041,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2975269,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2975625,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2976042,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2978297,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2980209,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2981813,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2981822,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2986304,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2989006,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2994493,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2996536,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2997216,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2997748,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2997926,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2998576,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2998660,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,2999845,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3005097,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3008306,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3009778,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3010000,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3010318,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3010363,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3013823,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3015939,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3016347,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3017737,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3019982,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3020193,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3020447,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3020746,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3022076,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3022610,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3023701,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3025134,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3025406,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3025929,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3027174,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3027763,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3028902,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3029589,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3030697,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3030969,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3032833,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3034257,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3034695,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3035759,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3037874,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3039636,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3041349,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3041358,2008-12-31
,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,3041974,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3042234,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3043651,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3044500,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3044818,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3045299,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3045383,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3047314,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3047659,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3048067,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3048487,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3048861,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3048982,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3049514,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3049635,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3049653,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3049699,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3049701,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3049729,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3051021,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3051432,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3052813,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3057818,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3058114,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3058329,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3058619,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3066025,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3066155,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3067929,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3068579,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3069343,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3070545,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3071083,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3071391,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3072053,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3073199,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3075278,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3075474,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3076190,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3076220,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3076248,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3076284,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3076453,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3076604,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3077629,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3077937,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3082052,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3083741,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3085240,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3086256,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3089752,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3090310,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3090338,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3090833,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3093964,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3095641,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3097243,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3101654,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3101775,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3102530,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3102893,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3103591,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3105308,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3108907,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3109043,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3109146,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3109584,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3110197,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3112070,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3115129,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3115277,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3116274,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3116519,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3116809,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3117431,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3118447,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3119163,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3119378,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3120646,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3120897,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3121045,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3121072,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3121081,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3121308,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3122828,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3122994,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3123106,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3125016,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3125137,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3125315,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3125557,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3125566,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3128174,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3128914,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3128923,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3129902,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3130216,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3130999,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3131400,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3132667,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3133011,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3133570,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3134250,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3134399,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3134698,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3134885,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3135097,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3138146,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3138182,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3139321,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3140309,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3140822,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3141726,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3142358,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3143805,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3145162,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3145797,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3145984,2008-12-31
,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,3146150,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3148613,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3149012,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3150205,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3150474,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3150586,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3151417,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3151837,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3153233,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3153288,2008-12-31
