"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIAD5413	RIAD5414	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	
	CHG-OFFS ON CONSTRCTN&LAND DEVLPMT	RECVRS ON CONSTRCTN&LAND DEVLPMT LNS	CHG-OFFS ON LNS SECURED BY FARMLAND	RECVRS ON LNS SECURED BY FARMLAND	CHG-OFFS ON LNS SECD BY MULTI-FAMILY	RECVRS ON LNS SECD BY MULTI-FMLY RES	CHG-OFFS ON LNS SECD BY NONFARM NONR	RECVRS ON LNS SECD BY NONFARM NONRES	CHG-OFF ON LS FINANCING RECEIVABLES	RECOV ON LEASE FINANCING RECEIVABLES	CHG-OFF ON LOANS TO DEPOSITORY INST	RECOV ON LOANS TO DEPOSITORY INST	RECOVERIES CREDITED TO RESERVES	RECOVERIES ON C&I LOANS	RECOV ON C & I LNS-U.S. ADDRESSES	RECOV ON C & I LNS-NON-U.S. ADDRES	RECOV ON LNS TO FGN GOVTS & INST	RECOV ON ALL OTHER LOANS	LOSSES CHARGED TO RESERVE	CHARGE-OFFS ON C&I LOANS	CHG-OFFS ON LNS TO FGN GOVTS & INST	CHG-OFFS ON ALL OTHER LOANS	CHG-OFFS ON C&I LNS-U.S. ADDRESSES	CHG-OFFS ON C&I LNS-NON-U.S. ADDRES	CHRGE-OFFS ON R.E. LNS-NON U.S. ADDR	CHRGE-OFFS ON LNS TO U.S. DEP INST	CHRGE-OFFS ON INS TO FOREIGN BANKS	CHARGE-OFFS ON LOANS TO FARMERS	CHRG-OFF LEASE FNC RCVBL US ADDR	CHRG-OFF LEASE FNC RCVBL NON US ADDR	RECOV ON R.E. LOANS-NON U.S. ADDRESS	RECOV ON LOANS TO U.S. DEPOSITORY IN	RECOVERIES ON LOANS TO FOREIGN BANKS	RECOVERIES ON LOANS TO FARMERS	RECOV ON LEASE FIN RECEIVABLE-US ADD	RCVRY LEASE FNC RCVBL NON US ADD	CHG-OFFS OF LNS TO FINC COMMCL RE,CO	RECOVERS OF LNS TO FINC COMMCL RE,CO	CHG-OFFS OF RVLVG,OPEN-END LNS SECD	RECOVERS OF RVLVG,OPEN-END LNS SECD	CHG-OFFS OF ALL OTHR LNS SECD BY 1-4	RECOVERS OF ALL OTHR LNS SECD BY 1-4	CHRG-OFF ON LOANS IN FOREIGN OFFICES	RECVRS ON LOANS IN FOREIGN OFFICES	CHARGE-OFFS ON: CREDIT CARDS LOANS	RECOVERIES ON CREDIT CARDS LOANS	CHARGE-OFFS ON: OTHER INDIV LOANS	RECOVERIES ON: OTHER INDIV LOANS	
540850	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	2	
540926	0	0	0	0	0	0	0	0	0	0	0	0	239	2		0	0	0	747	30	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	17	36			0	0	700	201	
541035	0	0	0	0	0	0	0	0	0	0	0	0	41	0			0	0	69	10	0	0						0						0			0	0	0	0	0	0			10	0	49	41	
541101	0	0	0	0	0	0	55	2	0	10	0	0	5976	3244	2085	1159	0	1026	103276	93585	0	2250	92358	1227	0	0	0	0	0	0	0	0	0	0	10	0	198	53	312	212	160	76	0	0	0	0	6914	1406	
541231	0	0	0	0	0	0	0	0	0	0	0	0	35	0			0	0	88	0	0	0						0						0			0	0	0	0	0	0			2	0	86	35	
541437	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	0	0	0	0						0						0			0	0	0	0	0	1			0	0	0	7	
541464	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	719	337	0	0						0						0			0	0	0	0	102	0			0	0	280	7	
541642	0	0	0	0	0	0	0	0	0	0	0	0	41	0			0	0	70	0	0	0						0						0			0	0	0	0	9	3			0	0	61	38	
541754	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	16	13	0	0						0						0			13	0	0	0	0	0			0	0	3	0	
541857	0	0	0	0	0	0	0	27	0	0	0	0	98	0			0	0	276	0	0	0						0						0			0	0	0	0	6	0			0	0	270	71	
541923	33	10	0	0	0	0	0	0	858	0	0	0	2740	482		0	0	0	10830	2045	0	0		0	0		0	0		0	0		0	0		0	0	0	103	14	28	244			389	220	7374	1770	
542153	0	0	0	0	0	0	0	0	0	0	0	0	4	4			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
542340	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	14	14	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
542443	0	0	0	0	0	0	0	0	0	0	0	0	3	3			0	0	2	0	0	0						0						0			0	0	0	0	0	0			0	0	2	0	
542528	0	0	0	0	0	0	23	0	0	0	0	0	119	5			0	0	535	15	0	0															0	0	0	0	0	4			31	19	466	91	
542537	0	0	0	0	0	0	0	0	0	0	0	0	22	0			0	4	28	0	0	27						0						0			0	0	0	0	1	0			0	0	0	18	
542649	0	0	0	0	0	0	0	0	0	0	0	0	101	39		0	0	0	226	56	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	170	62	
542667	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
542715	0	0	0	0	0	0	0	0	0	0	0	0	97	40			0	0	242	15	0	0						0						0			0	0	0	0	13	2			0	0	214	55	
542854	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	15	0	0	1						0						0			0	0	0	0	0	0			0	0	14	0	
543066	0	0	0	0	0	0	0	0	0	0	0	0	339	0			0	0	569	0	0	0						0						0			0	0	0	0	0	0			0	0	569	339	
543253	0	0	0	0	0	90	1193	678	0	3	0	0	2446	1603		0	0	0	7664	6352	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	114	60			0	0	5	12	
543262	0	0	0	0	0	0	0	0	0	0	0	0	74	0			0	9	571	90	0	96						96						9			0	0	0	0	0	18			42	6	343	41	
543338	0	0	3	1	0	0	10	0	0	0	0	0	41	3			0	0	135	4	0	6						0						0			0	0	0	0	13	0			0	0	99	37	
543459	0	0	0	0	0	0	0	0	0	0	0	0	152	0			0	130	2	0	0	0						0						130			0	0	0	0	0	20			0	0	2	2	
543637	0	0	0	0	0	0	0	0	0	0	0	0	14	14			0	0	120	120	0	0															0	0	0	0	0	0			0	0	0	0	
543851	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	7	0	0	0						0						0			0	0	0	0	0	0			0	0	7	5	
543945	0	0	0	0	0	0	0	0	0	0	0	0	41	0			0	7	184	6	0	0						0						7			0	0	0	0	21	0			6	6	151	28	
544250	0	0	0	0	0	0	0	0	0	0	0	0	23	17			0	0	25	9	0	11						0						0			0	0	0	0	0	0			0	0	5	5	
544335	0	0	0	0	0	0	0	0	0	0	0	0	108	52			0	0	173	108	0	0						0						0			0	0	0	0	1	16			0	0	64	40	
544447	0	0	0	0	0	0	0	0	0	0	0	0	33	0			0	33	5	0	0	5						0						33			0	0	0	0	0	0			0	0	0	0	
544652	0	0	0	0	0	0	275	0	0	0	0	0	144	52			0	0	886	411	0	0						0						0			0	0	0	0	0	0			0	0	200	92	
544876	35	0	0	0	0	0	0	0	0	0	0	0	8	8			0	0	139	60	0	0															0	0	31	0	0	0			0	0	13	0	
544951	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	7	0	0	5						0						0			0	0	0	0	0	0			0	0	2	1	
545042	0	0	0	0	0	0	0	0	0	0	0	0	102	96		0	0	0	1055	1013	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			3	0	39	6	
545154	0	0	0	0	0	0	0	0	0	0	0	0	9	7			0	0	12	0	0	0						0						0			0	0	0	0	0	0			0	0	12	2	
545172	0	0	0	0	0	0	94	0	0	0	0	0	9	2			0	1	118	0	0	0						0						1			0	0	0	0	0	2			18	4	6	0	
545604	0	0	0	0	0	0	0	16	0	0	0	0	96	21			0	0	15	0	0	0						0						0			0	0	0	0	9	57			0	0	6	2	
545846	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	0	33	0	0	0						0						0			0	0	0	0	5	0			0	0	28	15	
545855	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	13	92	90	0	2						0						13			0	0	0	0	0	0			0	0	0	0	
546003	0	0	0	0	0	0	52	55	0	0	0	0	151	9		0	0	0	95	0	0	0		0	0		0	0		0	0		0	0		0	0	9	0	0	0	74			0	0	43	13	
546320	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	24	0	0	0						0						0			0	0	0	0	0	0			0	0	24	3	
546432	0	0	0	0	0	0	0	0	0	0	0	0	24	0			0	0	73	0	0	0						0						0			0	0	0	0	0	0			0	0	73	24	
546535	0	0	0	0	0	0	4	0	0	0	0	0	107	40			0	0	113	0	0	0						0						0			0	0	0	0	0	0			1	1	108	66	
546544	0	0	0	0	0	0	0	0	0	0	0	0	18	12			0	2	204	17	0	179						179						2			0	0	0	0	7	1			0	0	1	3	
546647	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	27	6	0	0						0						0			0	0	0	0	0	0			0	0	21	6	
547149	0	0	0	0	0	0	0	55	0	0	0	0	56	0			0	0	14	2	0	1						0						0			0	0	1	0	3	1			0	0	7	0	
547251	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	68	0	0	0						0						0			0	0	0	0	0	0			0	0	68	14	
547279	47	0	0	0	0	0	1369	606	0	0	0	0	679	27			0	0	2686	1099	0	0						0						0			0	0	0	0	76	30			57	2	38	14	
547550	0	0	0	0	0	0	0	0	0	0	0	0	13	7			0	0	23	8	0	0						0						0			0	0	0	0	0	4			0	0	15	2	
547840	0	0	0	0	0	0	0	7	0	0	0	0	1188	279		0	0	0	3309	1033	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	66	4			229	42	1981	856	
548052	0	0	0	0	0	0	0	28	0	0	0	0	37	5			0	0	16	1	0	0						0						0			1	5	0	0	0	0			0	0	15	4	
548203	0	0	0	0	0	0	0	0	0	0	0	0	33	0			0	0	77	0	0	0						0						0			0	0	0	0	64	31			0	0	13	2	
548267	0	0	0	0	0	0	0	3	0	0	0	0	104	17			0	25	234	2	0	28						28						25			0	0	0	0	0	1			0	0	204	58	
548351	0	0	46	0	0	0	23	0	0	0	0	0	157	46		0	0	13	1546	461	0	57		0	0		0	57		0	0		0	13		0	0	0	0	0	30	0			0	3	929	95	
548641	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	16	0	0	0						0						0			0	0	0	0	13	0			0	0	3	8	
548735	0	0	0	0	0	0	0	0	0	0	0	0	21	0			0	0	95	0	0	0															0	0	0	0	0	0			0	0	95	21	
548753	0	0	0	0	0	0	0	0	0	0	0	0	13	11			0	0	55	31	0	0						0						0			0	0	0	0	0	2			0	0	24	0	
548771	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	0						0						0			0	0	0	0	1	1			0	0	1	0	
548829	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	151	79	0	0						0						0			0	0	0	0	0	0			0	0	72	14	
548838	0	0	0	0	0	0	0	0	0	0	0	0	49	0			0	39	9	0	0	0						0						39			0	0	0	0	0	0			0	0	9	10	
548856	0	0	0	0	0	0	0	0	0	0	0	0	3	2			0	0	3	0	0	0						0						0			0	0	0	0	0	0			0	0	3	1	
549358	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
549545	0	0	0	0	0	0	0	0	0	0	0	0	29	0			0	0	79	0	0	0						0						0			0	0	0	0	16	0			3	0	60	29	
549826	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	17	0	0	0															0	0	0	0	0	0			0	0	17	3	
549862	0	0	0	0	0	0	0	0	0	0	0	0	116	29			0	0	235	25	0	0						0						0			0	0	0	0	0	0			19	8	191	79	
549938	0	0	0	0	0	0	0	2	0	0	0	0	278	267			0	0	121	84	0	0						0						0			0	0	0	0	0	0			0	0	37	9	
550327	0	0	0	0	0	0	0	6	0	0	0	0	101	59			0	0	414	200	0	0															0	0	1	0	0	0			0	0	213	36	
550354	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
550448	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	2	0	0	0	0						0						2			0	0	0	0	0	0			0	0	0	0	
550523	0	64	0	0	0	0	0	52	0	0	0	0	537	72		0	0	0	557	49	0	0		0	0		0	0		0	0		0	0		0	0	0	11	1	4	22			0	0	493	326	
550653	0	0	0	0	0	0	0	18	0	0	0	0	35	13			0	0	3	2	0	0						0						0			0	0	0	0	0	0			0	0	1	4	
550756	0	0	0	0	0	0	0	0	0	0	0	0	150	9			0	6	754	177	0	3						3						6			0	0	0	0	0	0			530	126	44	9	
550952	0	0	0	0	0	0	0	2	0	0	0	0	136	71			0	0	318	146	0	0						0						0			0	0	0	0	0	0			0	0	172	63	
551016	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	2	0	0	0						0						0			0	0	0	0	0	0			0	0	2	2	
551315	0	0	0	0	0	0	10	0	0	0	0	0	199	19		0	0	0	630	0	0	152		0	0		0	0		0	0		0	0		0	0	0	4	55	51	7			0	0	413	114	
551333	0	0	0	0	0	0	249	77	0	0	0	0	113	24			0	0	394	131	0	0						0						0			0	0	0	0	0	0			14	0	0	12	
551454	0	0	0	0	0	0	0	1	0	0	0	0	6	0			0	0	27	18	0	0						0						0			0	0	0	0	0	0			6	1	3	4	
551557	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	2	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
551904	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	73	72	0	0						0						0			0	0	0	0	0	0			0	0	1	0	
552059	0	0	0	0	0	0	0	0	0	0	0	0	60	6			0	37	93	8	0	36						0						37			0	0	0	0	23	0			4	0	22	17	
552161	0	0	0	0	0	0	0	0	0	0	0	0	108	12			0	0	431	235	0	0						0						0			0	0	50	45	0	0			0	0	146	51	
552451	0	0	0	0	0	0	0	0	0	0	0	0	271	18		0	0	2	6024	171	0	21		0	0		0	0		0	0		0	0		0	171	18	0	0	57	49			5023	2	752	200	
552545	0	0	0	0	0	0	0	0	0	0	0	0	24	0			0	18	1	0	0	0						0						18			0	0	0	0	0	0			0	0	1	6	
552657	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	107	64	0	0						0						0			0	0	0	0	0	0			0	0	43	4	
552732	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	0	94	0	0	0						0						0			0	0	0	0	3	0			50	8	41	10	
552956	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0						0						0			0	0	0	0	0	0			0	0	1	1	
552974	0	0	0	0	0	0	0	0	0	0	0	0	157	0			0	6	319	118	0	0						0						0			0	0	0	0	169	129			0	0	32	22	
553038	0	0	0	0	0	0	0	0	0	0	0	0	42	4			0	0	94	0	0	0						0						0			0	0	0	0	0	0			0	0	94	38	
553766	0	0	0	0	0	0	0	0	0	0	0	0	30	3			0	0	61	10	0	0						0						0			0	0	0	0	0	2			12	7	39	18	
553926	0	0	0	0	0	0	0	0	0	0	0	0	19	0			0	0	73	0	0	0						0						0			0	0	0	0	0	3			0	0	73	16	
553944	0	0	0	0	0	0	0	0	0	0	0	0	6	3			0	0	17	1	0	0						0						0			0	0	0	0	0	0			0	0	16	3	
554268	0	0	0	11	0	0	120	12	0	0	0	0	68	22			0	14	135	15	0	0						0						14			0	0	0	0	0	1			0	0	0	8	
554343	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	57	3	0	0						0						0			0	0	0	0	0	0			9	0	45	4	
554745	0	0	0	0	0	0	0	0	0	0	0	0	35	17		0	0	0	346	319	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	15			0	0	27	3	
554754	0	0	0	0	0	0	0	0	0	0	0	0	114	104		0	0	0	921	816	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	53	1			0	0	52	9	
554848	0	0	0	0	0	0	0	0	0	0	0	0	39	1			0	0	28	6	0	0						0						0			0	0	0	0	0	0			0	0	22	38	
554857	0	0	0	0	0	0	76	0	0	0	0	0	60	24			0	0	217	41	0	14						14						0			0	0	0	0	5	30			0	0	81	6	
554941	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	58	10	0	2						0						0			0	0	0	0	44	0			0	0	2	6	
555005	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	34	0	0	0						0						0			0	0	0	0	0	0			20	3	14	3	
555238	0	0	0	0	0	0	60	0	0	0	0	0	137	113			0	9	463	321	0	16						0						0			0	0	0	0	62	2			0	0	4	13	
555256	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	20	0	0	0						0						0			0	0	0	0	0	0			1	1	19	0	
555658	0	0	0	0	0	0	0	0	0	0	0	0	3	2			0	0	3	3	0	0															0	0	0	0	0	0			0	0	0	1	
555724	0	0	0	0	0	0	0	0	0	0	0	0	151	0			0	40	56	0	0	0						0						0			0	0	0	0	0	63			0	0	56	48	
555836	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	15	0	0	0	0						0						15			0	0	0	0	0	3			0	0	0	0	
556011	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	45	0	0	0						0						0			0	0	0	0	33	2			0	0	12	2	
556459	0	0	0	0	0	0	91	0	0	0	0	0	378	166			0	45	470	0	0	0						0						0			0	0	0	0	0	2			0	0	379	165	
556815	0	0	0	0	0	0	101	0	0	0	0	0	13	0			0	0	191	20	0	0						0						0			0	0	0	0	41	7			0	0	29	6	
556936	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	525	24	0	258						258						0			0	0	0	0	200	0			0	0	43	13	
556945	0	0	0	0	1	0	0	0	0	0	0	0	334	2			0	0	618	9	0	0						0						0			9	1	0	0	0	0			42	17	566	315	
557045	0	0	0	0	0	0	0	0	0	0	0	0	29	0			0	0	108	0	0	0						0						0			0	0	0	0	50	0			0	0	58	29	
557317	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
557438	0	0	0	0	0	0	99	0	0	0	0	0	7	0			0	3	207	90	0	0						0						3			0	0	0	0	0	0			0	0	18	4	
557456	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	0	32	0	0	0						0						0			0	0	0	0	3	0			0	0	29	18	
557858	0	0	0	0	0	0	0	0	0	0	0	0	1969	332		0	0	493	12787	7567	0	173		0	0		0	173		0	0		0	493		0	0	0	0	0	0	0			3795	813	1252	331	
557933	0	0	0	0	0	0	0	0	0	0	0	0	117	12		0	0	0	443	38	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	405	105	
558172	0	0	0	0	60	0	260	18	134	353	0	0	1037	113		0	0	0	1684	498	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	52	46			0	0	680	507	
558257	0	0	18	0	0	0	47	0	0	0	0	0	1	0			0	1	141	1	0	55						55						1			0	0	0	0	0	0			0	0	20	0	
558453	0	0	0	0	0	0	5	0	0	0	0	0	5	0			0	0	14	0	0	0						0						0			0	0	0	0	0	0			0	0	9	5	
558462	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	225	199	0	0						0						0			0	0	0	0	0	0			0	0	26	5	
558556	0	0	0	0	0	0	0	0	0	0	0	0	49	12			0	0	280	58	0	0						0						0			0	0	0	0	0	0			0	0	222	37	
559058	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	12	0	0	0						0						0			0	0	0	0	0	1			0	0	12	0	
559254	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	1	21	0	0	11						0						0			0	0	0	0	0	0			0	0	10	1	
559553	0	0	0	0	0	0	0	0	0	0	0	0	10	1			0	0	207	143	0	0						0						0			0	0	0	0	0	0			30	5	34	4	
559777	0	0	0	0	0	0	232	0	957	67	0	0	399	1		0	0	28	4889	764	0	150		0	0		0	0		0	0		0	0		0	0	0	0	0	983	11			663	38	1140	254	
559852	0	0	0	0	0	0	0	0	0	0	0	0	9	3			0	3	15	0	0	0						0						3			0	0	0	0	0	0			0	0	15	3	
560120	0	0	0	0	0	0	0	0	0	0	0	0	138	14			0	0	359	86	0	0						0						0			0	0	0	0	0	0			12	0	261	124	
560214	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
560353	0	0	0	0	0	0	0	0	0	0	0	0	6	6			0	0	19	10	0	0						0						0			0	0	0	0	0	0			0	0	9	0	
560438	0	0	0	0	0	0	0	0	0	0	0	0	27	24			0	0	82	68	0	0						0						0			0	0	0	0	8	0			0	0	6	3	
560830	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	48	5	0	0						0						0			0	0	0	0	0	0			0	0	43	14	
561145	0	0	0	0	0	0	0	0	0	0	0	0	42	33			0	0	77	17	0	30						30						0			0	0	0	0	0	6			0	0	30	3	
561239	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	9	0	0	0						0						0			0	0	0	0	9	0			0	0	0	3	
561257	0	0	0	0	0	0	0	0	0	0	0	0	19	3			0	0	83	15	0	0						0						0			0	0	0	0	12	1			16	2	40	13	
561574	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
561659	0	0	0	0	0	0	0	0	0	0	0	0	47	15			0	4	173	127	0	0						0						0			0	0	0	0	1	10			0	0	45	18	
561864	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	62	0	0	0						0						0			0	0	0	0	0	0			0	0	62	3	
561958	0	0	0	0	0	0	0	0	0	0	0	0	41	16			0	0	71	1	0	0						0						0			0	0	0	0	0	0			0	0	70	25	
562058	0	0	0	0	0	0	205	10	0	0	0	0	102	47			0	0	826	438	0	0						0						0			0	0	17	7	1	0			0	0	165	38	
562553	0	0	0	0	0	0	0	0	0	0	0	0	23	0			0	18	58	0	0	19						0						5			0	0	0	0	4	0			0	0	35	5	
562870	0	0	0	0	0	0	0	0	0	0	0	0	189	149			0	0	373	370	0	0						0						0			0	0	0	0	0	0			0	0	3	40	
563233	0	0	0	0	0	0	0	0	0	0	0	0	235	80			0	0	323	24	0	0						0						0			0	0	0	0	11	13			23	7	265	135	
563336	0	0	0	0	0	0	0	0	0	0	0	0	8	6			0	0	336	204	0	0						0						0			0	0	0	0	94	0			1	0	37	2	
563457	0	0	0	0	0	0	0	0	0	0	0	0	22	0			0	5	74	0	0	3						0						4			0	0	0	0	0	0			0	0	71	17	
563756	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	4	6	0	0	3						0						4			0	0	0	0	0	0			0	0	3	4	
563774	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
563907	33	0	0	0	0	0	0	0	0	0	0	0	155	98		0	0	0	255	124	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	20	19			22	11	56	27	
563934	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	10	0	0	0						0						0			0	0	0	0	0	0			1	0	9	3	
564052	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
564155	0	0	0	0	0	0	0	0	0	0	0	0	39	0			0	0	110	0	0	0						0						0			0	0	0	0	19	2			0	0	91	37	
564324	0	0	0	0	0	0	0	0	0	0	0	0	151	59			0	36	299	209	0	11						0						0			0	0	0	0	12	2			34	5	33	49	
564463	0	0	0	0	0	0	0	0	0	0	0	0	30	5			0	4	38	0	0	22						22						4			0	0	0	0	0	3			0	0	16	18	
564557	0	0	0	0	0	0	0	0	0	0	0	0	22	7			0	0	129	54	0	0															0	0	0	0	0	0			18	0	57	15	
564605	0	0	0	0	0	0	0	0	0	0	0	0	10	0		0	0	0	16	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	6	2			0	0	10	8	
564678	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	4	0	0	0						0						0			0	0	0	0	4	0			0	0	0	2	
564771	0	0	0	0	0	0	0	0	0	0	0	0	27	0		0	0	0	58	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	58	27	
564838	0	0	0	0	0	0	0	0	0	0	0	0	54	15			0	0	240	1	0	0						0						0			0	0	0	0	101	11			0	0	138	28	
564856	0	0	0	0	0	0	0	0	0	0	0	0	75	53			0	19	1	0	0	0						0						19			0	50	0	0	0	2			0	0	1	1	
565040	0	0	0	20	0	0	24	0	449	3	0	0	33	1			0	2	481	0	0	0						0						2			0	0	0	0	0	0			0	0	8	7	
565143	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	23	0	0	0						0						0			0	0	0	0	0	0			7	4	16	1	
565152	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0						0			0	0	0	0	0	0			0	0	4	0	
565536	0	0	0	0	0	0	0	0	0	0	0	0	70	51			0	0	87	2	0	0						0						0			0	0	0	0	7	4			0	0	78	15	
565750	1	0	0	0	0	0	6	2	0	0	0	0	58	4		0	0	0	424	213	0	0		0	0		0	0		0	0		0	0		0	0	0	2	0	19	6			0	0	183	46	
565844	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	22	0	0	0						0						0			0	0	0	0	0	0			0	0	22	6	
565853	0	0	0	0	0	0	0	0	0	0	0	0	14	3			0	2	56	40	0	1						0						0			0	0	0	0	0	0			0	0	15	9	
566056	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	49	0	0	0						0						0			0	0	0	0	0	0			0	0	49	3	
566243	0	0	56	91	0	0	0	0	0	0	0	0	150	13			0	26	302	29	0	126						126						0			0	0	0	0	19	1			2	1	70	18	
566458	3	0	0	0	0	0	2	0	0	0	0	0	8	4			0	1	36	7	0	6						0						0			0	0	0	0	0	0			16	0	2	3	
566551	0	0	0	0	0	0	0	0	0	0	0	0	31	11			0	20	2	0	0	0						0						20			0	0	0	0	0	0			0	0	2	0	
566953	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	3	0	0	0						0						0			0	0	0	0	0	0			0	0	3	14	
567231	0	0	0	0	0	0	0	0	0	0	0	0	88	14			0	0	1174	466	0	0															0	0	0	0	318	15			0	0	390	59	
567240	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	7	131	45	0	54						0						0			0	0	0	0	32	2			0	0	0	0	
567736	0	0	0	0	0	0	0	0	0	0	0	0	101	61			0	0	93	21	0	0						0						0			0	0	0	0	2	5			0	0	70	35	
567754	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	7	8	2	0	4						0						5			0	0	0	0	0	0			0	0	2	1	
567905	0	0	0	0	0	8	0	0	0	0	0	0	152	111			0	0	128	114	0	0						0						0			0	5	0	0	0	0			0	0	14	33	
568126	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
568135	0	0	52	0	0	0	0	3	0	0	0	0	16	7			0	0	182	58	0	59						59						0			0	0	0	0	0	0			0	0	13	6	
