"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON3510	RCON3512	RCON3514	RCON3520	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	TEXTA545	
1164329	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	27924	4571	1385	5	287280	25531	204300	724		
1164347	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11657	1015	838	1	154521	12207	76456	297		
1164730	0	18	49	0		0	0	0		0	34	2	0	0		2576	0	335958	0	0	0	0	0	0	0	10087	1973	0	0	335889	26545	1397663	1254		
1165531	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3055	212	0	0	50767	6477	36819	195		
1165540	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	24382	1009	1176	4	179965	19637	133093	505		
1166060	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1233	135	0	0	53101	4657	76466	290		
1166435	3	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1978	116	0	0	23094	2942	5243	29		
1166453	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1778	218	0	0	43284	3873	22319	95		
1167393	974	0	0	21395		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6024	783	0	0	222315	16042	341895	1071		
1167889	0	0	0	0		0	0	0		0	0	0	0	0		1569	0	4362	0	0	0	0	0	0	0	0	0	0	0	20642	656	716287	167		
1169650	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	76253	7010	49747	239		
1176881	0	0	0	207538		0	0	0		0	0	0	0	0		0	0	203479	0	0	0	0	0	0	0	76998	2944	565	2	645286	28902	558307	2543		
1176920	75	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	19524	3806	7586	47		
1186956	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2242	116	0	0	47853	3147	44852	133		
1186965	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2194	159	0	0	86468	12437	45354	204		
1187001	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15255	1053	737	2	210127	16508	115780	511		
1187029	0	0	0	0		0	0	0		0	0	0	0	0		12	0		0	0	0	0	0	0	0	9754	799	533	1	151461	15410	193804	605		
1187391	0	0	0	637		0	0	0		0	0	0	0	0		0	1	126931	0	0	0	0	0	0	0	21124	1051	430	1	331454	13655	297528	1783		
1187494	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2103	227	292	1	124838	22432	173968	449		
1187551	0	0	0	0		4307	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	4127	209	16592	25		
1188772	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9909	521	1384	2	85626	11707	93597	464		
1188987	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3438	436	0	0	50384	4499	67255	297		
1189041	0	21	0	0		0	0	0		0	14	32	0	0		0	0		0	0	0	0	0	0	0	5794	652	387	1	106116	14117	177406	434		
1189993	0	0	0	0		0	0	17346		0	0	0	0	0		0	0	228029	0	0	0	0	0	0	0	32951	2880	2155	2	550971	49888	409770	1798		
1190001	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8774	350	654	1	68145	5298	80825	217		
1190074	0	0	0	0		0	0	0		0	0	0	0	0		0	0	580268	0	0	0	0	0	0	0	30847	1510	2448	4	824374	36108	574598	3032		
1190476	0	0	0	0		0	0	0		0	0	0	0	0		0	0	657751	0	0	0	0	0	0	0	9777	333	1313	4	209487	15096	858854	1832		
1191352	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4866	406	0	0	42905	5066	42314	199		
1191446	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4679	346	0	0	113204	13545	101951	443		
1191482	10	0	0	92		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	8916	582	0	0	143606	9281	128651	610		
1193543	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11433	72	459	1	123523	13076	105272	405		
1198605	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1905	195	0	0	90541	16170	130018	439		
1198614	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7872	391	0	0	66806	8887	58800	252		
1198641	74	0	0	0		0	0	0		0	271	0	0	0		0	0		0	0	0	0	0	0	0	110	7	0	0	52000	4537	399785	680		
1211371	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6588	546	1253	2	94626	12421	64569	267		
1213768	0	10	0	638		0	0	0		10	0	0	0	0		0	0		0	0	0	0	0	0	0	551	42	0	0	26748	2633	18618	90		
1213777	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16171	1219	359	1	191717	18656	107268	480		
1215726	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2977	283	295	1	62610	9372	47631	171		
1216059	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7160	716	347	1	48191	7955	17924	96		
1216291	0	0	0	32		0	0	6088		0	0	0	0	0		159	0	124178	0	0	0	0	0	0	0	785	58	0	0	201952	7619	703077	1881		
1216321	25	0	0	0		0	0	0		59	0	0	0	0		0	0		0	0	0	0	0	0	0	12015	615	887	2	181731	12398	451135	1069		
1216808	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3164	246	0	0	35020	4420	22900	140		
1216826	0	0	0	0		0	0	0		0	0	0	0	0		112	0		0	0	0	0	0	0	0	0	0	0	0	77515	2194	112679	519		
1216974	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7770	599	0	0	168175	26636	100698	448		
1216992	0	0	0	2662		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5226	339	0	0	40469	4609	65359	215		
1218165	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7331	377	0	0	105515	11609	58867	330		
1218446	0	0	0	0		0	1853	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	4238	194	45472	114		
1219591	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15876	725	502	2	225704	13051	110077	559		
1221558	0	0	0	426		0	0	17695		0	0	0	0	0		0	0		0	0	0	0	0	0	0	19798	1231	1977	5	313378	32811	498086	1217		
1222519	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10609	635	1220	3	142654	16320	120440	365		
1222948	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6039	684	335	1	98754	11349	79081	305		
1224812	0	0	0	71		0	0	0		0	0	0	0	0		0	0	1328483	0	0	0	0	0	0	0	100247	16406	4106	11	716121	141220	1535228	2081		
1225033	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5777	453	0	0	84937	5681	42039	177		
1225752	49	0	0	0		0	0	0		101	0	0	0	0		0	0		0	0	0	0	0	0	0	12883	889	547	2	72837	7384	53940	249		
1225761	0	0	0	0		0	0	0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1343	11851	0	0		
1225798	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5375	211	1208	3	23945	2765	3586	9		
1225800	0	0	0	0		0	0	945201		0	0	0	0	0		0	0	7239882	0	0	0	0	0	0	0	12018555	1881718	786299	1347	27371178	3133986	12155935	24457		
1228034	1394	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10755	530	0	0	128028	1541	114155	454		
1229198	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2283	173	0	0	37222	3794	46418	165		
1229228	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12874	1129	1203	2	227487	34620	121985	562		
1229424	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9549	684	0	0	220593	18695	299346	887		
1293078	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4081	258	0	0	54322	8225	22662	115		
1349890	0	0	0	0		0	0	0		0	0	0	0	0		0	408	151152	0	0	0	0	0	0	0	73404	2495	999	3	1027354	25548	732974	3580		
1356115	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4957	208	1140	3	75549	8474	44535	189		
1356526	0	0	0	0		0	0	0		0	0	0	0	0		0	97		0	0	0	0	0	0	0	9809	464	945	1	100984	12260	114418	399		
1356535	0	7	8	0		0	0	0		0	4	164	0	0		0	0		0	0	0	0	0	0	0	20852	947	601	2	253677	33752	210387	1005		
1356768	0	0	0	394		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	33806	2765	289	1	418942	33684	437789	1369		
1356852	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7183	515	338	1	131119	12399	181003	591		
1357466	162	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	878	74	0	0	28908	4169	27081	113		
1358696	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5982	84	0	0	72019	10547	40279	147		
1362246	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3857	465	0	0	186077	31265	179753	602		
1363270	0	0	0	20		0	0	0		0	0	0	0	0		0	309	1065765	0	0	0	0	0	0	0	112788	8347	1913	6	1959272	261843	1499323	4970		
1366909	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9674	498	1272	3	110881	11075	254422	585		
1367858	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17943	746	312	1	154519	10513	61166	361		
1369870	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	90291	0	0	0	0	0	0	0	0	The Savings Bank	
1377521	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	432	24	0	0	18613	2857	44602	96		
1386251	0	1675	38	1550		0	0	13784		0	392	15	0	0		0	0	1089389	0	0	0	0	0	0	0	94989	7133	709	2	1493605	369380	1396417	4819		
1390324	0	0	0	0		0	0	0		3	0	0	0	0		0	0		0	0	0	0	0	0	0	2172	129	308	1	31039	5003	20035	75		
1391170	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	39536	3686	2057	6	402768	19941	189523	984		
1391415	0	0	0	0		0	0	0		0	0	0	0	0		144	0		0	0	0	0	0	0	0	5850	403	0	0	104330	9290	81212	252		
1391778	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	65800	658	0	0		
1392542	0	33	2	0		0	0	0		0	3	1	0	0		0	0		0	0	0	0	0	0	0	3332	361	0	0	45462	9317	9846	42		
1393624	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14569	1345	607	1	202054	25278	213141	446		
1394621	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	31130	1164	4103	12	182776	16481	194258	759		
1394676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1938750	0	0	0	0	0	0	0	0	0	0	0	18791	122007	2121301	39		
1396483	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7830	527	0	0	107878	17609	38789	180		
1396652	663	0	0	1700		0	0	92995		0	0	0	0	0		1084	0	1341492	0	0	0	0	0	0	0	55830	3087	5782	13	1744948	124922	1776845	5839		
1396700	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4075	257	0	0	75179	9389	54065	198		
1396764	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15639	1172	0	0	202860	15301	455671	1615		
1397190	0	0	0	1078		0	0	0		0	0	0	0	0		96	0	627456	0	0	0	0	0	0	0	16952	727	651	2	669675	38674	1053020	3026		
1397471	70	0	0	28		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2456	158	0	0	39063	4438	72597	160		
1398580	0	0	0	0		0	0	0		0	0	0	0	0		0	0	764676	0	0	0	0	0	0	0	2956	516	1621	2	517261	55569	1205611	3914		
1401387	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2269	130	273	1	50327	4745	84494	259		
1401547	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3706	455	492	1	71227	6139	61651	156		
1401686	0	0	0	1519		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4214	234	0	0	100140	13717	182385	483		
1401891	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2150	93	0	0	17343	2713	4803	41		
1401903	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	57040	3232	23158	77		
1402384	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2045	103	0	0	66770	4130	38865	128		
1402405	31	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2393	57	979	1	30812	2141	50745	218		
1402610	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13428	1072	362	1	264649	32643	453443	1177		
1402629	5	0	0	0		0	0	0		0	0	0	0	0		5	0		0	0	0	0	0	0	0	2542	133	0	0	36487	2212	101002	306		
1402638	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4724	249	319	1	96118	10018	125641	405		
1404463	0	0	0	0		0	0	0		0	0	0	0	0		0	55		0	0	0	0	0	0	0	1252	38	1529	2	49740	3399	348905	645		
1404481	208	0	0	0		0	0	0		2	0	0	0	0		0	0		0	0	0	0	0	0	0	2832	215	659	2	63138	11604	78051	285		
1404883	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1029	65	676	2	23670	2379	53439	185		
1404940	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	300	3	200	1		
1406980	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	691	66	0	0	13807	1873	13967	32		
1407512	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7425	406	315	1	126658	10070	105456	426		
1407521	0	0	0	2459		0	0	0		0	0	0	0	0		107	101		0	0	0	0	0	0	0	9579	290	1634	3	158716	9193	333152	827		
1407530	0	0	0	97		0	0	471		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9974	634	0	0	100385	9813	144399	387		
1407932	0	0	0	0		31	0	0		0	0	0	0	0		0	0	347393	0	0	0	0	0	0	0	37311	3640	736	1	525711	77472	456887	1613		
1408069	0	0	0	0		0	0	0		0	0	0	0	0		0	0	726089	0	0	0	0	0	0	0	10093	552	0	0	369122	44623	767825	1274		
1411032	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6322	649	0	0	88891	14920	113336	368		
1412598	0	0	0	4122		0	0	0		0	0	0	0	0		0	36		0	0	0	0	0	0	0	20778	1841	0	0	287210	25590	128488	473		
1412619	5	0	0	0		0	0	0		195	0	0	0	0		0	0		0	0	0	0	0	0	0	8071	561	0	0	127984	10294	175908	462		
1412712	0	79	0	0		0	0	0		0	0	1	0	0		0	112		0	0	0	0	0	0	0	7205	189	0	0	142054	1427	203345	575		
1413090	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5548	421	362	1	47429	8102	28946	112		
1413139	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2777	199	0	0	41253	4330	17624	102		
1414819	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	74	1	0	0	115995	5945	230397	742		
1416327	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16783	1190	527	1	277637	18534	411465	1646		
1417557	0	0	0	0		0	0	0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	76831	514876	0	0		
1418255	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4216	143	0	0	26953	930	10276	56		
1421040	3	0	0	0		0	0	0		4	0	0	0	0		0	0		0	0	0	0	0	0	0	6115	456	1348	3	70916	9846	80846	355		
1421095	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	790	22	0	0	151250	2762	442344	720		
1421161	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	57186	2151	3801	10	196252	19937	276895	907		
1422980	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	913	0	0	0	0	0	0	0	0	The Northern Trust Company	
1427770	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	564	45	0	0	11928	1281	5474	26		
1429028	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1643	94	0	0	23112	3050	7367	44		
1434826	0	0	0	0		0	0	0		0	0	0	0	0		2	0		0	0	0	0	0	0	0	7298	492	0	0	137138	13593	112792	530		
1435092	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2498	125	412	1	40963	5439	15726	97		
1435412	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4832	571	0	0	44618	4276	17458	85		
1436071	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2528	143	0	0	58349	10112	49981	209		
1436204	0	0	0	0		0	0	0		17	0	0	0	0		0	0		0	0	0	0	0	0	0	12592	595	1880	5	219691	21179	509014	1407		
1436473	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2488	127	0	0	54645	2632	80045	288		
1437199	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3456	268	0	0	62915	5463	41415	177		
1438589	0	0	0	14731		0	0	15977		0	0	0	0	0		0	556	1341440	0	0	0	0	0	0	0	54643	3994	2489	6	631203	61642	1566434	2867		
1439054	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1641	105	0	0	14218	811	17560	77		
1439456	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	27172	1608	0	0	185904	20735	109705	630		
1440117	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11152	411	1047	3	180794	22668	108960	461		
1441600	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1913	198	0	0	75819	12785	127339	289		
1442661	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4729	553	402	1	74361	6630	67412	250		
1443266	0	0	0	0		0	0	0		0	0	0	0	0		0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	500	1		
1444021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1444580	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	606	77	0	0	112278	2376	59451	185		
1445037	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4787	211	0	0	57812	5755	47446	203		
1445121	167	0	0	0		0	0	0		10	0	0	0	0		0	0		0	0	0	0	0	0	0	477	37	284	1	34341	2934	85663	246		
1445943	0	0	0	0		0	0	0		0	0	0	0	0		0	0	261028	0	0	0	0	0	0	0	59147	2905	4117	9	583784	75269	301908	1235		
1447639	0	0	0	57		0	0	509		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15186	772	3258	8	175597	16405	384822	955		
1448636	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11775	996	1098	3	75722	10907	34859	128		
1450620	0	7	0	0		0	0	0		0	0	114	0	0		0	0		0	0	0	0	0	0	0	4011	340	0	0	126034	8269	309545	1179		
1451636	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	946	35	145647	117		
1456501	0	0	0	0		0	0	0		0	0	0	0	0		3	3810	2328824	0	0	0	0	0	0	0	0	0	0	0	56	1	8781147	17		
1457003	0	351	0	270		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	433500	53291	349718	1423		
1458608	0	0	0	0		0	0	0		0	0	0	0	0		0	376		0	0	0	0	0	0	0	14133	631	0	0	299114	21463	309238	809		
1459034	0	0	0	0		0	0	0		0	0	0	105	0		0	0		0	0	0	0	0	0	0	44714	3929	506	1	413734	55386	349619	1079		
1459191	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4246	331	0	0	97981	13016	69790	350		
1459575	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1459717	0	0	0	0		0	0	0		252	0	0	0	0		0	0		0	0	0	0	0	0	0	32701	2523	1291	4	381079	42313	118320	649		
1459735	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13485	731	261	1	190632	26443	86612	406		
1459799	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2345	270	0	0	43079	7200	18613	61		
1462986	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	32140	1742	13054	89		
1463086	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12161	737	752	1	139656	20764	183729	745		
1463705	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4605	233	0	0	134652	7930	294013	888		
1463983	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6430	595	0	0	72472	7264	20667	101		
1464122	0	0	0	0		0	0	0		0	0	0	0	0		0	0	1369271	0	0	0	0	0	0	0	53077	4546	1693	5	1006985	175446	863562	2276		
1466489	14	0	0	0		0	0	0		45	0	0	0	0		183	7		0	0	0	10170	0	0	0	18371	696	2695	7	153711	13525	280597	876		
1469211	0	0	0	128375		0	0	0		0	0	0	0	0		0	80150	13971678	0	0	0	0	0	0	0	1239084	40526	43377	119	10018043	415473	39357308	67475		
1469677	1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15949	1115	852	2	127614	128595	83456	368		
1470150	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2602	344	0	0	24560	4540	24180	81		
1471577	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1946	123	0	0	108418	10376	256183	776		
1473496	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2483	135	1641	2	32750	2179	46736	153		
1474309	35	0	0	0		0	0	0		8	0	0	0	0		0	0		0	0	0	0	0	0	0	4847	199	0	0	33361	7301	18934	132		
1478222	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11749	543	906	3	104926	7777	143244	494		
1478231	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4926	247	0	0	44457	4201	24172	134		
1478307	0	0	0	0		0	0	0		0	0	0	0	0		0	0	2614	0	0	0	0	0	0	0	849	100	0	0	16130	2209	6487	39		
1479470	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11333	720	330	1	112804	25096	38784	186		
1479667	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	23622	0	0	0	0	0	0	0	0	Bristol County Savings Bank	
1479676	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2761	149	0	0	28731	2223	82150	181		
1480207	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1481745	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8338	695	0	0	105182	4143	53752	190		
1481754	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6226	506	510	1	93224	10682	42158	176		
1484595	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11789	1335	470	1	214495	28447	181293	658		
1492817	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1725	303	0	0	38474	4573	14149	50		
1494240	0	0	0	61162	0	0	0	600	0	0	0	0	0	0	0	0	4092	4059177	0	0	0	0	0	0	0	415965	37220	16322	34	4328770	657121	5503031	14962		
1494482	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	12749	643	38870	91		
1494914	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	174918	12664	323990	997		
1495331	2	0	0	141		0	0	0		181	0	0	0	0		0	0		0	0	0	0	0	0	0	7553	564	0	0	144856	12832	87405	424		
1496150	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1516348	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1735	152	0	0	22313	3226	4702	45		
1516423	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13374	410	0	0	127815	4496	81845	439		
1629903	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1718188	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12920	1038	1848	3	248393	33466	509460	1501		
1718517	0	31	114	0		0	0	0		0	21	0	0	0		0	0		0	0	0	0	0	0	0	1413	164	302	1	62232	2834	82131	170		
1819366	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15359	1086	0	0	187331	14507	93362	319		
1820979	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1821976	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6478	297	0	0	253415	31790	201617	832		
1824285	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15126	1192	0	0	215247	24381	156336	550		
1824324	0	40	3	0		0	0	0		0	1	0	0	0		0	0		0	0	0	0	0	0	0	3233	211	0	0	46664	8369	6706	30		
1826382	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	992	44	0	0	29151	1728	13251	67		
1830035	0	0	0	6449	0	0	0	0	0	0	0	0	0	0	0	0	0	3747119	0	0	0	0	0	0	0	2029683	116593	64874	161	15224668	748353	9239458	38795		
1836701	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2419	171	0	0	47524	4128	64518	230		
1841536	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	84633	3616	76728	376		
