RCFDHU20,RCFDHU21,RCFDHU22,RCFDHU23,RCFDJ981,RCFDJF77,RCFDJF78,RCFDJF84,RCFDJF85,RCFDJF86,RCFDJF87,RCFDJF88,RCFDJF89,RCFDJF90,RCFDJF91,RCFDJF92,RCFDJF93,RCFDK009,RCFDK030,RCFDK033,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,631570,2017-12-31
,,,,,,,,,,,,,,,,,,,,632410,2017-12-31
,,,,,,,,,,,,,,,,,,,,632607,2017-12-31
,,,,,,,,,,,,,,,,,,,,632858,2017-12-31
,,,,,,,,,,,,,,,,,,,,633154,2017-12-31
,,,,,,,,,,,,,,,,,,,,633341,2017-12-31
,,,,,,,,,,,,,,,,,,,,633378,2017-12-31
,,,,,,,,,,,,,,,,,,,,633501,2017-12-31
,,,,,,,,,,,,,,,,,,,,633640,2017-12-31
,,,,,,,,,,,,,,,,,,,,633677,2017-12-31
,,,,,,,,,,,,,,,,,,,,634544,2017-12-31
,,,,,,,,,,,,,,,,,,,,634731,2017-12-31
,,,,,,,,,,,,,,,,,,,,634955,2017-12-31
,,,,,,,,,,,,,,,,,,,,634973,2017-12-31
,,,,,,,,,,,,,,,,,,,,635457,2017-12-31
,,,,,,,,,,,,,,,,,,,,635840,2017-12-31
,,,,,,,,,,,,,,,,,,,,635907,2017-12-31
,,,,,,,,,,,,,,,,,,,,636276,2017-12-31
,,,,,,,,,,,,,,,,,,,,636753,2017-12-31
,,,,,,,,,,,,,,,,,,,,636771,2017-12-31
,,,,,,,,,,,,,,,,,,,,637170,2017-12-31
,,,,,,,,,,,,,,,,,,,,637451,2017-12-31
,,,,,,,,,,,,,,,,,,,,637554,2017-12-31
,,,,,,,,,,,,,,,,,,,,638131,2017-12-31
,,,,,,,,,,,,,,,,,,,,638355,2017-12-31
,,,,,,,,,,,,,,,,,,,,638850,2017-12-31
,,,,,,,,,,,,,,,,,,,,639343,2017-12-31
,,,,,,,,,,,,,,,,,,,,639549,2017-12-31
,,,,,,,,,,,,,,,,,,,,639567,2017-12-31
,,,,,,,,,,,,,,,,,,,,639633,2017-12-31
,,,,,,,,,,,,,,,,,,,,639651,2017-12-31
,,,,,,,,,,,,,,,,,,,,639857,2017-12-31
,,,,,,,,,,,,,,,,,,,,640143,2017-12-31
,,,,,,,,,,,,,,,,,,,,640246,2017-12-31
,,,,,,,,,,,,,,,,,,,,640442,2017-12-31
,,,,,,,,,,,,,,,,,,,,640554,2017-12-31
,,,,,,,,,,,,,,,,,,,,640956,2017-12-31
,,,,,,,,,,,,,,,,,,,,641355,2017-12-31
,,,,,,,,,,,,,,,,,,,,641449,2017-12-31
,,,,,,,,,,,,,,,,,,,,641579,2017-12-31
,,,,,,,,,,,,,,,,,,,,641775,2017-12-31
,,,,,,,,,,,,,,,,,,,,642437,2017-12-31
,,,,,,,,,,,,,,,,,,,,642549,2017-12-31
,,,,,,,,,,,,,,,,,,,,642857,2017-12-31
,,,,,,,,,,,,,,,,,,,,643078,2017-12-31
,,,,,,,,,,,,,,,,,,,,643274,2017-12-31
,,,,,,,,,,,,,,,,,,,,643340,2017-12-31
,,,,,,,,,,,,,,,,,,,,643452,2017-12-31
,,,,,,,,,,,,,,,,,,,,643658,2017-12-31
,,,,,,,,,,,,,,,,,,,,644057,2017-12-31
,,,,,,,,,,,,,,,,,,,,644141,2017-12-31
,,,,,,,,,,,,,,,,,,,,644646,2017-12-31
,,,,,,,,,,,,,,,,,,,,644776,2017-12-31
,,,,,,,,,,,,,,,,,,,,644842,2017-12-31
,,,,,,,,,,,,,,,,,,,,644954,2017-12-31
,,,,,,,,,,,,,,,,,,,,644963,2017-12-31
,,,,,,,,,,,,,,,,,,,,645157,2017-12-31
,,,,,,,,,,,,,,,,,,,,645317,2017-12-31
,,,,,,,,,,,,,,,,,,,,645465,2017-12-31
,,,,,,,,,,,,,,,,,,,,645540,2017-12-31
,,,,,,,,,,,,,,,,,,,,645577,2017-12-31
,,,,,,,,,,,,,,,,,,,,645625,2017-12-31
,,,,,,,,,,,,,,,,,,,,646042,2017-12-31
,,,,,,,,,,,,,,,,,,,,646145,2017-12-31
,,,,,,,,,,,,,,,,,,,,646172,2017-12-31
,,,,,,,,,,,,,,,,,,,,646444,2017-12-31
,,,,,,,,,,,,,,,,,,,,646471,2017-12-31
,,,,,,,,,,,,,,,,,,,,646556,2017-12-31
,,,,,,,,,,,,,,,,,,,,646743,2017-12-31
,,,,,,,,,,,,,,,,,,,,646873,2017-12-31
,,,,,,,,,,,,,,,,,,,,646958,2017-12-31
,,,,,,,,,,,,,,,,,,,,647218,2017-12-31
,,,,,,,,,,,,,,,,,,,,647245,2017-12-31
,,,,,,,,,,,,,,,,,,,,647414,2017-12-31
,,,,,,,,,,,,,,,,,,,,647432,2017-12-31
,,,,,,,,,,,,,,,,,,,,647759,2017-12-31
,,,,,,,,,,,,,,,,,,,,647777,2017-12-31
,,,,,,,,,,,,,,,,,,,,647955,2017-12-31
,,,,,,,,,,,,,,,,,,,,648130,2017-12-31
,,,,,,,,,,,,,,,,,,,,648242,2017-12-31
,,,,,,,,,,,,,,,,,,,,648251,2017-12-31
,,,,,,,,,,,,,,,,,,,,648345,2017-12-31
,,,,,,,,,,,,,,,,,,,,648550,2017-12-31
,,,,,,,,,,,,,,,,,,,,649342,2017-12-31
,,,,,,,,,,,,,,,,,,,,649632,2017-12-31
,,,,,,,,,,,,,,,,,,,,649874,2017-12-31
,,,,,,,,,,,,,,,,,,,,651121,2017-12-31
,,,,,,,,,,,,,,,,,,,,651149,2017-12-31
,,,,,,,,,,,,,,,,,,,,651158,2017-12-31
,,,,,,,,,,,,,,,,,,,,651354,2017-12-31
,,,,,,,,,,,,,,,,,,,,651448,2017-12-31
,,,,,,,,,,,,,,,,,,,,651457,2017-12-31
,,,,,,,,,,,,,,,,,,,,651541,2017-12-31
,,,,,,,,,,,,,,,,,,,,651756,2017-12-31
,,,,,,,,,,,,,,,,,,,,651859,2017-12-31
,,,,,,,,,,,,,,,,,,,,651952,2017-12-31
,,,,,,,,,,,,,,,,,,,,652043,2017-12-31
,,,,,,,,,,,,,,,,,,,,652070,2017-12-31
,,,,,,,,,,,,,,,,,,,,652445,2017-12-31
,,,,,,,,,,,,,,,,,,,,652753,2017-12-31
,,,,,,,,,,,,,,,,,,,,652874,2017-12-31
,,,,,,,,,,,,,,,,,,,,652959,2017-12-31
,,,,,,,,,,,,,,,,,,,,652977,2017-12-31
,,,,,,,,,,,,,,,,,,,,653134,2017-12-31
,,,,,,,,,,,,,,,,,,,,653349,2017-12-31
,,,,,,,,,,,,,,,,,,,,653433,2017-12-31
,,,,,,,,,,,,,,,,,,,,653611,2017-12-31
,,,,,,,,,,,,,,,,,,,,653648,2017-12-31
,,,,,,,,,,,,,,,,,,,,653778,2017-12-31
,,,,,,,,,,,,,,,,,,,,653947,2017-12-31
,,,,,,,,,,,,,,,,,,,,654047,2017-12-31
,,,,,,,,,,,,,,,,,,,,654252,2017-12-31
,,,,,,,,,,,,,,,,,,,,654300,2017-12-31
,,,,,,,,,,,,,,,,,,,,654542,2017-12-31
,,,,,,,,,,,,,,,,,,,,654579,2017-12-31
,,,,,,,,,,,,,,,,,,,,655530,2017-12-31
,,,,,,,,,,,,,,,,,,,,655660,2017-12-31
,,,,,,,,,,,,,,,,,,,,655839,2017-12-31
,,,,,,,,,,,,,,,,,,,,656032,2017-12-31
,,,,,,,,,,,,,,,,,,,,656247,2017-12-31
,,,,,,,,,,,,,,,,,,,,656359,2017-12-31
,,,,,,,,,,,,,,,,,,,,656377,2017-12-31
,,,,,,,,,,,,,,,,,,,,656470,2017-12-31
,,,,,,,,,,,,,,,,,,,,656658,2017-12-31
,,,,0,,,,,,,,,,,,,0,0,0,656733,2017-12-31
,,,,,,,,,,,,,,,,,,,,656779,2017-12-31
,,,,,,,,,,,,,,,,,,,,657178,2017-12-31
,,,,,,,,,,,,,,,,,,,,657271,2017-12-31
,,,,,,,,,,,,,,,,,,,,657365,2017-12-31
,,,,,,,,,,,,,,,,,,,,657459,2017-12-31
,,,,,,,,,,,,,,,,,,,,657758,2017-12-31
,,,,,,,,,,,,,,,,,,,,657954,2017-12-31
,,,,,,,,,,,,,,,,,,,,658072,2017-12-31
,,,,,,,,,,,,,,,,,,,,658474,2017-12-31
,,,,,,,,,,,,,,,,,,,,658924,2017-12-31
,,,,,,,,,,,,,,,,,,,,659341,2017-12-31
,,,,,,,,,,,,,,,,,,,,659453,2017-12-31
,,,,,,,,,,,,,,,,,,,,659556,2017-12-31
,,,,,,,,,,,,,,,,,,,,659640,2017-12-31
,,,,,,,,,,,,,,,,,,,,659734,2017-12-31
,,,,,,,,,,,,,,,,,,,,659855,2017-12-31
,,,,,,,,,,,,,,,,,,,,660066,2017-12-31
,,,,,,,,,,,,,,,,,,,,660253,2017-12-31
,,,,,,,,,,,,,,,,,,,,660271,2017-12-31
,,,,,,,,,,,,,,,,,,,,660570,2017-12-31
,,,,,,,,,,,,,,,,,,,,660655,2017-12-31
,,,,,,,,,,,,,,,,,,,,660879,2017-12-31
,,,,,,,,,,,,,,,,,,,,660927,2017-12-31
,,,,,,,,,,,,,,,,,,,,661072,2017-12-31
,,,,,,,,,,,,,,,,,,,,661157,2017-12-31
,,,,,,,,,,,,,,,,,,,,661223,2017-12-31
,,,,,,,,,,,,,,,,,,,,661308,2017-12-31
,,,,,,,,,,,,,,,,,,,,661474,2017-12-31
,,,,,,,,,,,,,,,,,,,,661858,2017-12-31
,,,,,,,,,,,,,,,,,,,,662350,2017-12-31
,,,,,,,,,,,,,,,,,,,,662369,2017-12-31
,,,,,,,,,,,,,,,,,,,,662640,2017-12-31
,,,,,,,,,,,,,,,,,,,,662659,2017-12-31
,,,,,,,,,,,,,,,,,,,,662949,2017-12-31
,,,,,,,,,,,,,,,,,,,,663058,2017-12-31
,,,,,,,,,,,,,,,,,,,,663245,2017-12-31
,,,,,,,,,,,,,,,,,,,,663450,2017-12-31
,,,,,,,,,,,,,,,,,,,,663638,2017-12-31
,,,,,,,,,,,,,,,,,,,,663647,2017-12-31
,,,,,,,,,,,,,,,,,,,,663656,2017-12-31
,,,,,,,,,,,,,,,,,,,,663834,2017-12-31
,,,,,,,,,,,,,,,,,,,,663955,2017-12-31
,,,,,,,,,,,,,,,,,,,,664176,2017-12-31
,,,,,,,,,,,,,,,,,,,,664206,2017-12-31
,,,,,,,,,,,,,,,,,,,,664653,2017-12-31
,,,,,,,,,,,,,,,,,,,,664756,2017-12-31
,,,,,,,,,,,,,,,,,,,,665146,2017-12-31
,,,,,,,,,,,,,,,,,,,,665258,2017-12-31
,,,,,,,,,,,,,,,,,,,,665865,2017-12-31
,,,,,,,,,,,,,,,,,,,,666059,2017-12-31
,,,,,,,,,,,,,,,,,,,,666358,2017-12-31
,,,,,,,,,,,,,,,,,,,,666554,2017-12-31
,,,,,,,,,,,,,,,,,,,,666657,2017-12-31
,,,,,,,,,,,,,,,,,,,,666844,2017-12-31
,,,,,,,,,,,,,,,,,,,,666974,2017-12-31
,,,,,,,,,,,,,,,,,,,,667029,2017-12-31
,,,,,,,,,,,,,,,,,,,,667252,2017-12-31
,,,,,,,,,,,,,,,,,,,,667346,2017-12-31
,,,,,,,,,,,,,,,,,,,,667524,2017-12-31
,,,,,,,,,,,,,,,,,,,,667551,2017-12-31
,,,,,,,,,,,,,,,,,,,,667757,2017-12-31
,,,,,,,,,,,,,,,,,,,,668053,2017-12-31
,,,,,,,,,,,,,,,,,,,,668147,2017-12-31
,,,,,,,,,,,,,,,,,,,,669555,2017-12-31
,,,,,,,,,,,,,,,,,,,,670430,2017-12-31
,,,,,,,,,,,,,,,,,,,,670467,2017-12-31
,,,,,,,,,,,,,,,,,,,,670560,2017-12-31
,,,,,,,,,,,,,,,,,,,,670654,2017-12-31
,,,,,,,,,,,,,,,,,,,,670748,2017-12-31
,,,,,,,,,,,,,,,,,,,,670775,2017-12-31
,,,,,,,,,,,,,,,,,,,,670878,2017-12-31
,,,,,,,,,,,,,,,,,,,,671053,2017-12-31
,,,,,,,,,,,,,,,,,,,,671147,2017-12-31
,,,,,,,,,,,,,,,,,,,,671334,2017-12-31
,,,,,,,,,,,,,,,,,,,,671370,2017-12-31
,,,,,,,,,,,,,,,,,,,,671464,2017-12-31
,,,,,,,,,,,,,,,,,,,,671558,2017-12-31
,,,,,,,,,,,,,,,,,,,,672041,2017-12-31
,,,,,,,,,,,,,,,,,,,,672238,2017-12-31
,,,,,,,,,,,,,,,,,,,,672247,2017-12-31
,,,,,,,,,,,,,,,,,,,,672537,2017-12-31
,,,,,,,,,,,,,,,,,,,,672573,2017-12-31
,,,,,,,,,,,,,,,,,,,,673244,2017-12-31
,,,,,,,,,,,,,,,,,,,,673440,2017-12-31
,,,,,,,,,,,,,,,,,,,,673477,2017-12-31
,,,,,,,,,,,,,,,,,,,,673851,2017-12-31
,,,,,,,,,,,,,,,,,,,,673909,2017-12-31
,,,,,,,,,,,,,,,,,,,,674344,2017-12-31
,,,,,,,,,,,,,,,,,,,,674849,2017-12-31
,,,,,,,,,,,,,,,,,,,,675042,2017-12-31
,,,,,,,,,,,,,,,,,,,,675051,2017-12-31
,,,,,,,,,,,,,,,,,,,,675079,2017-12-31
,,,,,,,,,,,,,,,,,,,,675248,2017-12-31
,,,,9346,,,,,,,,,,,,,0,0,0,675332,2017-12-31
,,,,,,,,,,,,,,,,,,,,675341,2017-12-31
,,,,,,,,,,,,,,,,,,,,675659,2017-12-31
,,,,,,,,,,,,,,,,,,,,675855,2017-12-31
,,,,,,,,,,,,,,,,,,,,676049,2017-12-31
,,,,,,,,,,,,,,,,,,,,676151,2017-12-31
,,,,,,,,,,,,,,,,,,,,676478,2017-12-31
,,,,,,,,,,,,,,,,,,,,677176,2017-12-31
,,,,,,,,,,,,,,,,,,,,677354,2017-12-31
,,,,,,,,,,,,,,,,,,,,677448,2017-12-31
,,,,,,,,,,,,,,,,,,,,677644,2017-12-31
,,,,,,,,,,,,,,,,,,,,677756,2017-12-31
,,,,,,,,,,,,,,,,,,,,677970,2017-12-31
,,,,,,,,,,,,,,,,,,,,678052,2017-12-31
,,,,,,,,,,,,,,,,,,,,678070,2017-12-31
,,,,,,,,,,,,,,,,,,,,678258,2017-12-31
,,,,,,,,,,,,,,,,,,,,678454,2017-12-31
,,,,,,,,,,,,,,,,,,,,678557,2017-12-31
,,,,,,,,,,,,,,,,,,,,678575,2017-12-31
,,,,,,,,,,,,,,,,,,,,678717,2017-12-31
,,,,,,,,,,,,,,,,,,,,678744,2017-12-31
,,,,,,,,,,,,,,,,,,,,679246,2017-12-31
,,,,,,,,,,,,,,,,,,,,679451,2017-12-31
,,,,,,,,,,,,,,,,,,,,679648,2017-12-31
,,,,,,,,,,,,,,,,,,,,680055,2017-12-31
,,,,,,,,,,,,,,,,,,,,680130,2017-12-31
,,,,,,,,,,,,,,,,,,,,680354,2017-12-31
,,,,,,,,,,,,,,,,,,,,680457,2017-12-31
,,,,,,,,,,,,,,,,,,,,680747,2017-12-31
,,,,,,,,,,,,,,,,,,,,680813,2017-12-31
,,,,,,,,,,,,,,,,,,,,681043,2017-12-31
,,,,,,,,,,,,,,,,,,,,681249,2017-12-31
,,,,,,,,,,,,,,,,,,,,682143,2017-12-31
,,,,,,,,,,,,,,,,,,,,682479,2017-12-31
,,,,,,,,,,,,,,,,,,,,682545,2017-12-31
,,,,,,,,,,,,,,,,,,,,682563,2017-12-31
,,,,,,,,,,,,,,,,,,,,682648,2017-12-31
,,,,,,,,,,,,,,,,,,,,683449,2017-12-31
,,,,,,,,,,,,,,,,,,,,683814,2017-12-31
,,,,,,,,,,,,,,,,,,,,684455,2017-12-31
,,,,,,,,,,,,,,,,,,,,685023,2017-12-31
,,,,,,,,,,,,,,,,,,,,685368,2017-12-31
,,,,,,,,,,,,,,,,,,,,685649,2017-12-31
,,,,,,,,,,,,,,,,,,,,685676,2017-12-31
,,,,,,,,,,,,,,,,,,,,685779,2017-12-31
,,,,,,,,,,,,,,,,,,,,686459,2017-12-31
,,,,,,,,,,,,,,,,,,,,686570,2017-12-31
,,,,,,,,,,,,,,,,,,,,686655,2017-12-31
,,,,,,,,,,,,,,,,,,,,686758,2017-12-31
,,,,,,,,,,,,,,,,,,,,687009,2017-12-31
,,,,,,,,,,,,,,,,,,,,687054,2017-12-31
,,,,,,,,,,,,,,,,,,,,687474,2017-12-31
,,,,,,,,,,,,,,,,,,,,687830,2017-12-31
,,,,,,,,,,,,,,,,,,,,687951,2017-12-31
,,,,,,,,,,,,,,,,,,,,688079,2017-12-31
,,,,,,,,,,,,,,,,,,,,688257,2017-12-31
,,,,,,,,,,,,,,,,,,,,688453,2017-12-31
,,,,,,,,,,,,,,,,,,,,688556,2017-12-31
,,,,,,,,,,,,,,,,,,,,689209,2017-12-31
,,,,,,,,,,,,,,,,,,,,689357,2017-12-31
,,,,,,,,,,,,,,,,,,,,689759,2017-12-31
,,,,,,,,,,,,,,,,,,,,691042,2017-12-31
,,,,,,,,,,,,,,,,,,,,691556,2017-12-31
,,,,,,,,,,,,,,,,,,,,691743,2017-12-31
,,,,,,,,,,,,,,,,,,,,691958,2017-12-31
,,,,,,,,,,,,,,,,,,,,692450,2017-12-31
,,,,,,,,,,,,,,,,,,,,692704,2017-12-31
,,,,,,,,,,,,,,,,,,,,692946,2017-12-31
,,,,,,,,,,,,,,,,,,,,693073,2017-12-31
,,,,,,,,,,,,,,,,,,,,693224,2017-12-31
,,,,,,,,,,,,,,,,,,,,693345,2017-12-31
,,,,,,,,,,,,,,,,,,,,693952,2017-12-31
,,,,,,,,,,,,,,,,,,,,694146,2017-12-31
,,,,,,,,,,,,,,,,,,,,694771,2017-12-31
,,,,,,,,,,,,,,,,,,,,694847,2017-12-31
,,,,,,,,,,,,,,,,,,,,694904,2017-12-31
,,,,,,,,,,,,,,,,,,,,695077,2017-12-31
,,,,,,,,,,,,,,,,,,,,695134,2017-12-31
,,,,,,,,,,,,,,,,,,,,695349,2017-12-31
,,,,,,,,,,,,,,,,,,,,695947,2017-12-31
,,,,,,,,,,,,,,,,,,,,696047,2017-12-31
,,,,,,,,,,,,,,,,,,,,696168,2017-12-31
,,,,,,,,,,,,,,,,,,,,696430,2017-12-31
,,,,,,,,,,,,,,,,,,,,696551,2017-12-31
,,,,,,,,,,,,,,,,,,,,696645,2017-12-31
,,,,,,,,,,,,,,,,,,,,697035,2017-12-31
,,,,,,,,,,,,,,,,,,,,697147,2017-12-31
,,,,,,,,,,,,,,,,,,,,697156,2017-12-31
,,,,,,,,,,,,,,,,,,,,697231,2017-12-31
,,,,,,,,,,,,,,,,,,,,697633,2017-12-31
,,,,,,,,,,,,,,,,,,,,697763,2017-12-31
,,,,,,,,,,,,,,,,,,,,697950,2017-12-31
,,,,,,,,,,,,,,,,,,,,697978,2017-12-31
,,,,,,,,,,,,,,,,,,,,698144,2017-12-31
,,,,,,,,,,,,,,,,,,,,698546,2017-12-31
,,,,,,,,,,,,,,,,,,,,698649,2017-12-31
,,,,,,,,,,,,,,,,,,,,699105,2017-12-31
,,,,,,,,,,,,,,,,,,,,699253,2017-12-31
,,,,,,,,,,,,,,,,,,,,699534,2017-12-31
,,,,,,,,,,,,,,,,,,,,700140,2017-12-31
,,,,,,,,,,,,,,,,,,,,700252,2017-12-31
,,,,,,,,,,,,,,,,,,,,700430,2017-12-31
,,,,,,,,,,,,,,,,,,,,700458,2017-12-31
,,,,,,,,,,,,,,,,,,,,701062,2017-12-31
,,,,,,,,,,,,,,,,,,,,701222,2017-12-31
,,,,,,,,,,,,,,,,,,,,701259,2017-12-31
,,,,,,,,,,,,,,,,,,,,701736,2017-12-31
,,,,,,,,,,,,,,,,,,,,701839,2017-12-31
,,,,,,,,,,,,,,,,,,,,701857,2017-12-31
,,,,,,,,,,,,,,,,,,,,701950,2017-12-31
,,,,,,,,,,,,,,,,,,,,702050,2017-12-31
,,,,,,,,,,,,,,,,,,,,702117,2017-12-31
,,,,,,,,,,,,,,,,,,,,702359,2017-12-31
,,,,,,,,,,,,,,,,,,,,702612,2017-12-31
,,,,,,,,,,,,,,,,,,,,702836,2017-12-31
,,,,,,,,,,,,,,,,,,,,702911,2017-12-31
,,,,,,,,,,,,,,,,,,,,702966,2017-12-31
,,,,,,,,,,,,,,,,,,,,703039,2017-12-31
,,,,,,,,,,,,,,,,,,,,703552,2017-12-31
,,,,,,,,,,,,,,,,,,,,703767,2017-12-31
,,,,,,,,,,,,,,,,,,,,704447,2017-12-31
,,,,,,,,,,,,,,,,,,,,704559,2017-12-31
,,,,,,,,,,,,,,,,,,,,704755,2017-12-31
,,,,,,,,,,,,,,,,,,,,705378,2017-12-31
,,,,,,,,,,,,,,,,,,,,705444,2017-12-31
,,,,,,,,,,,,,,,,,,,,705556,2017-12-31
,,,,,,,,,,,,,,,,,,,,706030,2017-12-31
,,,,,,,,,,,,,,,,,,,,706058,2017-12-31
,,,,,,,,,,,,,,,,,,,,706236,2017-12-31
,,,,,,,,,,,,,,,,,,,,706254,2017-12-31
,,,,,,,,,,,,,,,,,,,,706450,2017-12-31
,,,,,,,,,,,,,,,,,,,,706656,2017-12-31
,,,,,,,,,,,,,,,,,,,,707354,2017-12-31
,,,,,,,,,,,,,,,,,,,,708333,2017-12-31
,,,,,,,,,,,,,,,,,,,,708379,2017-12-31
,,,,,,,,,,,,,,,,,,,,708753,2017-12-31
,,,,,,,,,,,,,,,,,,,,709143,2017-12-31
,,,,,,,,,,,,,,,,,,,,709358,2017-12-31
,,,,,,,,,,,,,,,,,,,,709451,2017-12-31
,,,,,,,,,,,,,,,,,,,,709554,2017-12-31
,,,,,,,,,,,,,,,,,,,,709602,2017-12-31
,,,,,,,,,,,,,,,,,,,,709639,2017-12-31
,,,,,,,,,,,,,,,,,,,,709956,2017-12-31
,,,,,,,,,,,,,,,,,,,,710176,2017-12-31
,,,,,,,,,,,,,,,,,,,,710859,2017-12-31
,,,,0,,,,,,,,,,,,,0,0,0,711472,2017-12-31
,,,,,,,,,,,,,,,,,,,,711520,2017-12-31
,,,,,,,,,,,,,,,,,,,,711548,2017-12-31
,,,,,,,,,,,,,,,,,,,,711753,2017-12-31
,,,,,,,,,,,,,,,,,,,,711801,2017-12-31
,,,,,,,,,,,,,,,,,,,,712059,2017-12-31
,,,,,,,,,,,,,,,,,,,,712273,2017-12-31
,,,,,,,,,,,,,,,,,,,,712648,2017-12-31
,,,,,,,,,,,,,,,,,,,,712956,2017-12-31
,,,,,,,,,,,,,,,,,,,,713047,2017-12-31
,,,,,,,,,,,,,,,,,,,,713140,2017-12-31
,,,,,,,,,,,,,,,,,,,,713252,2017-12-31
,,,,,,,,,,,,,,,,,,,,713476,2017-12-31
,,,,,,,,,,,,,,,,,,,,713926,2017-12-31
,,,,,,,,,,,,,,,,,,,,714165,2017-12-31
,,,,,,,,,,,,,,,,,,,,714437,2017-12-31
,,,,,,,,,,,,,,,,,,,,714839,2017-12-31
,,,,,,,,,,,,,,,,,,,,714978,2017-12-31
,,,,,,,,,,,,,,,,,,,,715032,2017-12-31
,,,,,,,,,,,,,,,,,,,,715050,2017-12-31
,,,,,,,,,,,,,,,,,,,,715144,2017-12-31
,,,,,,,,,,,,,,,,,,,,715340,2017-12-31
,,,,,,,,,,,,,,,,,,,,715470,2017-12-31
,,,,,,,,,,,,,,,,,,,,715630,2017-12-31
,,,,,,,,,,,,,,,,,,,,715872,2017-12-31
,,,,,,,,,,,,,,,,,,,,715975,2017-12-31
,,,,,,,,,,,,,,,,,,,,716374,2017-12-31
,,,,,,,,,,,,,,,,,,,,716413,2017-12-31
,,,,,,,,,,,,,,,,,,,,716655,2017-12-31
,,,,,,,,,,,,,,,,,,,,716833,2017-12-31
,,,,,,,,,,,,,,,,,,,,716851,2017-12-31
,,,,,,,,,,,,,,,,,,,,716954,2017-12-31
,,,,,,,,,,,,,,,,,,,,717232,2017-12-31
,,,,,,,,,,,,,,,,,,,,717513,2017-12-31
,,,,,,,,,,,,,,,,,,,,717670,2017-12-31
,,,,,,,,,,,,,,,,,,,,717737,2017-12-31
,,,,,,,,,,,,,,,,,,,,717924,2017-12-31
,,,,,,,,,,,,,,,,,,,,718079,2017-12-31
,,,,,,,,,,,,,,,,,,,,718145,2017-12-31
,,,,,,,,,,,,,,,,,,,,718275,2017-12-31
,,,,,,,,,,,,,,,,,,,,718538,2017-12-31
,,,,,,,,,,,,,,,,,,,,718556,2017-12-31
,,,,,,,,,,,,,,,,,,,,719030,2017-12-31
,,,,,,,,,,,,,,,,,,,,719610,2017-12-31
,,,,,,,,,,,,,,,,,,,,719656,2017-12-31
,,,,,,,,,,,,,,,,,,,,719964,2017-12-31
,,,,,,,,,,,,,,,,,,,,720157,2017-12-31
,,,,,,,,,,,,,,,,,,,,720344,2017-12-31
,,,,,,,,,,,,,,,,,,,,720746,2017-12-31
,,,,,,,,,,,,,,,,,,,,720858,2017-12-31
,,,,,,,,,,,,,,,,,,,,720951,2017-12-31
,,,,,,,,,,,,,,,,,,,,721350,2017-12-31
,,,,,,,,,,,,,,,,,,,,721752,2017-12-31
,,,,,,,,,,,,,,,,,,,,721949,2017-12-31
,,,,,,,,,,,,,,,,,,,,722227,2017-12-31
,,,,,,,,,,,,,,,,,,,,722432,2017-12-31
,,,,,,,,,,,,,,,,,,,,722544,2017-12-31
,,,,0,,,,,,,,,,,,,0,0,0,722777,2017-12-31
,,,,,,,,,,,,,,,,,,,,722816,2017-12-31
,,,,62362,,,,,,,,,,,,,0,0,0,723112,2017-12-31
,,,,,,,,,,,,,,,,,,,,723158,2017-12-31
,,,,,,,,,,,,,,,,,,,,723550,2017-12-31
,,,,,,,,,,,,,,,,,,,,723653,2017-12-31
,,,,,,,,,,,,,,,,,,,,723756,2017-12-31
,,,,,,,,,,,,,,,,,,,,723822,2017-12-31
,,,,,,,,,,,,,,,,,,,,723868,2017-12-31
,,,,,,,,,,,,,,,,,,,,724230,2017-12-31
,,,,,,,,,,,,,,,,,,,,724548,2017-12-31
,,,,,,,,,,,,,,,,,,,,724744,2017-12-31
,,,,,,,,,,,,,,,,,,,,724904,2017-12-31
,,,,,,,,,,,,,,,,,,,,724940,2017-12-31
,,,,,,,,,,,,,,,,,,,,725077,2017-12-31
,,,,,,,,,,,,,,,,,,,,725376,2017-12-31
,,,,0,,,,,,,,,,,,,0,0,0,725732,2017-12-31
,,,,,,,,,,,,,,,,,,,,725741,2017-12-31
,,,,,,,,,,,,,,,,,,,,725853,2017-12-31
,,,,,,,,,,,,,,,,,,,,726458,2017-12-31
,,,,,,,,,,,,,,,,,,,,726953,2017-12-31
,,,,,,,,,,,,,,,,,,,,727174,2017-12-31
,,,,,,,,,,,,,,,,,,,,728452,2017-12-31
,,,,,,,,,,,,,,,,,,,,728742,2017-12-31
,,,,,,,,,,,,,,,,,,,,728948,2017-12-31
,,,,,,,,,,,,,,,,,,,,728957,2017-12-31
,,,,,,,,,,,,,,,,,,,,729011,2017-12-31
,,,,,,,,,,,,,,,,,,,,729057,2017-12-31
,,,,0,,,,,,,,,,,,,0,0,0,729132,2017-12-31
,,,,,,,,,,,,,,,,,,,,729178,2017-12-31
,,,,,,,,,,,,,,,,,,,,729310,2017-12-31
,,,,,,,,,,,,,,,,,,,,729459,2017-12-31
,,,,,,,,,,,,,,,,,,,,729570,2017-12-31
,,,,,,,,,,,,,,,,,,,,729842,2017-12-31
,,,,,,,,,,,,,,,,,,,,729945,2017-12-31
,,,,,,,,,,,,,,,,,,,,730745,2017-12-31
,,,,,,,,,,,,,,,,,,,,731050,2017-12-31
,,,,,,,,,,,,,,,,,,,,731247,2017-12-31
,,,,,,,,,,,,,,,,,,,,731957,2017-12-31
,,,,,,,,,,,,,,,,,,,,732178,2017-12-31
