"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON3510	RCON3512	RCON3514	RCON3520	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	TEXTA545	
804860							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	691		0	0	37096		14338	87						
804963							0	451	0	47	0	0	0	0	0	0	81	0	0	0	0	225	0	14213049	0	0	0	0	0	0	0	614635		13765	34	14421778		18436548	41962						
805045							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2418		0	0	49281		20708	82						
805250							0	0	0	216		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13123		0	0	167719		96637	408						
805335							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5048		2593	5	45241		36649	223						
805447							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3494		0	0	37277		9567	28						
805670							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2559		0	0	29434		21211	91						
805755							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	22762		1205	4	127103		62797	325						
805858							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3298		625	2	25504		46101	208						
805876							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6957		0	0	83442		8660	62						
806154							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16865		5073	3	119458		98029	333						
806220																															0	3267		0	0	41155		22133	90	66796	0				
806846							0	0	0	694		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	19403		2488	6	210201		201165	678						
806958							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13447		715	2	119094		79278	327						
807348							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4338		0	0	33988		9467	61						
807432							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4463		1192	3	51164		23342	113						
807656							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2948		0	0	61671		62131	241						
807665							0	919	24	0		0	0	0		0	437	6	0	0		0	0	389000	0	0	0	0	0	0	0	32260		4097	10	509438		1238256	3875						
807946							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	394		0	0	7280		1132	7						
807955																															0	8503		745	2	256789		477812	1285	744643	0				
808167							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13845		1199	2	429791		317310	1300						
808176							0	0	0	5370		0	0	0		0	0	0	0	0		276	0	1109963	0	0	0	0	0	0	0	100526		3808	9	1153254		1208524	3520						
808260							475	0	0	0		0	0	0		0	0	0	0	0		0	0	497471	0	0	0	0	0	0	0	31228		3537	8	552314		676484	1802						
808345							0	0	0	422		0	0	480		0	0	0	0	1		0	46		0	0	0	0	0	0	0	5127		0	0	112895		73760	213						
808354							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3876		0	0	32327		9163	50						
808448							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6405		1260	4	27675		16725	81						
808653							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4039		0	0	32298		12708	53						
809324							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9816		254	1	244068		163931	680						
809379							0	0	0	1		0	0	16		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3403		0	0	33013		11349	51						
809539							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8434		651	2	120225		93494	384						
809650							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1379		0	0	31886		18491	72						
809856							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2022		0	0	20361		16891	77						
809940							60	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7106		1716	4	55444		26129	154						
810151																															0	2899		0	0	23230		6798	31	33061	0				
810544							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5946		0	0	67317		25562	46						
810553							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10840		0	0	76669		35984	142						
810834							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	20159		5298	10	196600		132496	436						
810900							0	0	0	886	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	2144		0	0	217940		155545	612						
810919							0	0	0	196		0	0	1963		0	0	0	0	0		0	0	392553	0	0	0	0	0	0	0	151705		3384	10	1058476		434554	2025						
811046							0	0	0	0		0	0	0		0	0	0	0	0		0	0	646891	0	0	0	0	0	0	0	29607		588	2	411046		693951	1100						
811279							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	25976		259	1	162679		73411	382						
811457							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	8718		3268	13						
811541							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2253		0	0	32464		14114	80						
811550							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2012		0	0	40764		13148	71						
811747							0	0	0	0		0	0	0		0	0	0	0	0		25	0		0	0	0	0	0	0	0	6592		753	2	24720		18389	58						
811756							42	0	0	0		0	0	0		11	0	0	0	0		0	0		0	0	0	0	0	0	0	5081		0	0	104599		76390	326						
812164							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	14	0		0	0	0		0	0					State Street Bank and Trust Company	
812436							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	24685		2884	6	137682		181298	679						
812557																															0	17055		737	2	163830		112177	433	295575	0	282438	0		
812614							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12106		288	1	90127		25055	134						
813059							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	998		0	0	8730		10463	48						
813572							0	0	0	63		0	0	55		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13865		0	0	205546		64210	375						
813853							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8660		0	0	122567		56902	276						
813947							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	2973	0	0	0	0	0	39765		575	2	297239		132114	543						
814177																															0	7062		0	0	69843		38954	115	116653	-156				
814216							0	196	296	1987		0	0	908		0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	36102		1025	3	505092		393469	1336						
814355							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1636		0	0	13520		4859	33						
814430																								1318770							0	11149		922	2	464498		1634860	3175	2113347	0				
814458																															0	2864		264	1	54007		77191	218	134760	0				
814551							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9616		287	1	79676		31768	127						
814711							855	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15287		384	1	150028		76510	353						
814748							0	0	0	12		0	0	91		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6322		601	2	59809		29037	136						
814953							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17		0	0	3506		2180	9						
815053							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1393		0	0	23851		7882	38						
815147							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11815		894	3	114766		42419	208						
815156							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5371		0	0	182686		72058	301						
815277							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7536		789	1	35998		11515	91						
815754							3	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3800		265	1	39672		44153	173						
816144							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12560		1185	3	126366		102360	273						
816210							0	0	0	2156		0	0	2		0	0	0	0	0		0	6623	2125997	0	0	0	0	0	0	0	35103		450	1	1218234		4005674	5366						
816256																															0	2244		252	1	25312		16109	53	44007	0				
816304							0	0	0	19		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5791		0	0	76842		36227	163						
816603																								384297							0	99166		8745	17	958413		618265	2485	1690503	0	1707941	0		
816751							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	581		0	0	11447		6037	29						
816760																															0	2399		0	0	85420		94882	328	182793	0				
816948							0	11	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	15831		5505	28						
817356																															0	4497		0	0	16304		13526	68	34428	0				
817477							0	4	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13319		0	0	102985		22654	122						
817824	64927503	2661921	66051578	5031892	2661921	5031892																		21545616							0	2525098		141762	327	30429441		28191577	69373						
818401							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15372		2025	5	131038		103234	440						
818540							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2478		0	0	29945		20612	48						
818559							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2664		0	0	34270		4831	37						
818625							0	0	0	3064		0	0	0		0	0	0	0	0		0	0	398937	0	0	0	0	0	0	0	161113		5551	15	1319764		792040	3415						
818652							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	413		0	0	18298		13909	76						
819154																															0	1922		0	0	41112		14686	35	57822	0				
819172							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14948		1489	4	40201		11312	72						
819453							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17900		597	1	116662		71110	237						
819556							147	0	0	0		0	0	0		53	0	0	0	0		0	0		0	0	0	0	0	0	0	23209		1038	3	175846		168838	570						
819855							444	0	0	0		0	0	0		16	0	0	0	0		0	0		0	0	0	0	0	0	0	5769		0	0	81342		57204	255						
820048							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17442		0	0	152696		177481	447						
820178							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14302		300	1	66030		20748	129						
820301							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	22204		0	0	112297		36007	191						
820459							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3518		270	1	73527		62331	261						
820655							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3382		0	0	33478		12722	64						
820842							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4779		1198	3	51960		93048	168						
821036							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4287		0	0	70143		33176	132						
821120							0	0	0	2987		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	19233		1255	3	318405		198351	871						
821157							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4059		0	0	46524		24458	113						
821278							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1992		0	0	17551		6048	43						
821456							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1847		0	0	16571		7389	42						
821531							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7935		1096	3	131523		69782	261						
821559																															0	0		0	0	18387		102	1	18650	0			NO	
821643							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1535		0	0	14756		5356	30						
821652							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	756		0	0	19515		6518	33						
821858							78	0	0	0		0	0	0		81	0	0	0	0		0	0		0	0	0	0	0	0	0	1007		0	0	23501		13583	66						
821906							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18352		7284	4	152390		126992	456						
822042							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11373		0	0	105724		176504	433						
822051							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7349		0	0	70418		42216	143						
822145							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6605		0	0	66158		29795	159						
822154							0	0	0	0		0	0	0		0	0	0	0	0		0	0	638286	0	0	0	0	0	0	0	56186		1662	5	778253		906462	3696						
822257							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8574		327	1	149368		28101	195						
822408							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7249		0	0	96807		40437	197						
822529							0	0	0	0		0	0	89888		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18082		293	1	268581		135353	624						
822556							0	20	0	0		0	0	0		0	1	2	0	0		0	0		0	0	0	0	0	0	0	679		0	0	16611		4247	25						
822631							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1178		0	0	19331		5445	43						
822846							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5218		0	0	50349		23254	138						
823133							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7117		0	0	101498		39732	154						
823142							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1919		0	0	43501		30038	103						
823450							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4622		480	1	86426		75502	222						
823553							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	334		0	0	5883		2201	10						
823638							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2705		280	1	38391		45174	136						
823656							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5994		1066	3	88041		31703	135						
824000							0	0	0	503		0	0	0		0	0	0	0	0		0	0	110041	0	0	0	0	0	0	0	18848		1367	3	313963		207274	978						
824242							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1812		0	0	16086		7630	33						
824550																															0	10135		529	2	233370		172477	493	418648	0	435056	0		
824653							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4769		0	0	42162		20594	76						
824738							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2900		0	0	27850		11924	70						
825146							0	0	0	0		0	0	0		0	0	0	0	0		0	0	360136	0	0	0	0	0	0	0	41770		3255	9	462106		504331	1509						
825454							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3363		0	0	62966		35347	189						
825548							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8312		0	0	95819		44411	190						
825735							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3906		325	1	23946		13532	92						
825753																															0	11972		936	2	147731		63036	236	224274	599	216807	664		
825847							0	0	0	0		0	0	0		0	0	0	0	0		75	0		0	0	0	0	0	0	0	11287		0	0	67356		18607	126						
825940							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3242		291	1	29129		12234	77						
825977							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7085		676	1	61845		17055	102						
826255							0	0	0	0		0	0	0		3	0	0	0	0		0	0		0	0	0	0	0	0	0	1845		276	1	25904		10473	64						
826451							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	26841		12656	55						
826648							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9243		555	2	53083		33585	182						
826956							0	4	103	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7034		278	1	106905		208184	372						
827346							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1149		0	0	11527		1649	8						
827355							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3146		576	2	39723		10365	60						
827458							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4903		0	0	62072		47107	142						
827560							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	2232		0	0	394858		96530	657						
827953							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1105		0	0	22934		8330	64						
827971							26	0	0	0		0	0	0		2	0	0	0	0		0	0		0	0	0	0	0	0	0	5940		0	0	59231		22094	120						
828053							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2027		0	0	47393		20778	93						
828110							0	0	0	1040		0	0	3053		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9503		609	2	97975		49780	207						
828651							0	0	0	5223		0	0	825		0	0	0	0	0		0	0	698209	0	0	0	0	0	0	0	25438		2146	4	602861		990681	2668						
828745							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	782		0	0	11456		3921	16						
829032							0	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	3304		282	1	75891		21846	137						
829041							2	0	0	0		0	0	0		5	0	0	0	0		0	0		0	0	0	0	0	0	0	7683		257	1	62318		45190	203						
829050							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17636		1714	4	179728		103172	404						
829256							2	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8146		674	2	141807		114109	469						
829452							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9127		0	0	57968		20144	118						
830113							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6898		0	0	80109		17377	89						
830168							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1173		0	0	22400		14046	66						
830252							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1065		0	0	31670		26600	106						
830355							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21383		2497	6	177062		128482	457						
830458							0	0	3	0		0	0	0		0	0	17	0	0		0	0		0	0	0	0	0	0	0	0		0	0	7799		21043	14						
830542							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12567		497	1	120567		89454	245						
830645							0	0	0	0		0	0	0		0	0	0	0	0		0	0		1106	0	0	0	0	0	0	848		300	1	18223		12699	42						
830748							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	23378		3706	8	150807		47060	258						
831008							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	33166		1274	4	225274		101760	517						
831044							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2526		613	1	34936		19009	91						
831053																															0	1556		905	1	15877		5763	26	24161	0				
831352							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	571		0	0	13392		4341	15						
831549																															0	268		0	0	10063		1722	11	12120	0				
831576							0	0	0	0		0	0	0		0	0	0	0	0		6	0		0	0	0	0	0	0	0	5604		0	0	104923		65567	285						
831642							0	0	0	468		0	0	609		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7265		455	1	75719		67100	289						
831727																															0	31463		2944	3	319891		215397	1037	569695	0				
831857																															0	2477		790	2	55489		97318	548	156502	0				
831941							0	0	0	30		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7473		0	0	66991		21476	97						
832377							0	0	0	0		0	0	0		0	0	0	0	0		0	231	1589755	0	0	0	0	0	0	0	84283		11098	26	1207423		2108794	6950						
832470							0	0	0	4661		0	0	0		0	0	0	0	0		0	45		0	0	0	0	0	0	0	44286		1940	5	457221		201642	861						
832528							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4649		251	1	39569		11229	56						
832546							0	1	0	305		0	0	0		0	11	43	0	0		149	0		0	0	0	0	0	0	0	8588		0	0	144706		87824	414						
833271							7	0	0	3685		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	38142		830	2	351637		128421	798						
833404							0	0	0	0		0	0	2886		0	0	0	0	0		0	0		0	0	0	0	0	0	0	41107		2900	9	270563		134068	678						
833646																															0	2066		0	0	42271		22185	85	66522	0				
833749							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14598		297	1	93841		79581	286						
833758							56	0	0	0		0	0	0		6	0	0	0	0		0	0		0	0	0	0	0	0	0	3228		0	0	19413		30594	81						
833851							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	868		0	0	14807		6356	21						
834045																															0	1071		447	1	15352		2863	17	19684	0				
834353							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1546		0	0	24367		24826	89						
834755																															0	3507		0	0	44089		32974	142	81267	0				
834979							3	0	0	0		0	0	0		0	0	0	0	0		0	0	137015	0	0	0	0	0	0	0	60832		1621	4	431104		196754	742						
835257							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2968		0	0	72404		19065	114						
835378							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5264		0	0	34105		6243	33						
835408							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	0		0	0						
835444							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6993		0	0	127854		49624	219						
835613							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3918		292	1	24398		6370	23						
835659							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3055		267	1	17874		10148	43						
835743							103	0	0	0		0	0	0		15	0	0	0	0		0	0		0	0	0	0	0	0	0	15375		1187	4	57575		61787	264						
835958							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8930		3903	8	43270		28763	134						
836142							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3496		0	0	54989		25075	99						
836151							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1882		0	0	18354		7456	42						
836544							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2749		803	1	26748		8915	66						
836656							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1036		0	0	10987		3085	21						
836843							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14938		549	1	251092		160038	572						
836852							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6561		860	2	82785		45422	169						
837000							0	0	0	243		0	0	11016		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7858		0	0	299569		556382	1648						
837037							0	52	0	0		0	0	0		0	41	0	0	0		0	0		0	0	0	0	0	0	0	2426		0	0	88210		110847	326						
837046							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	384		0	0	34407		10034	67						
837149							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3428		262	1	35412		13239	74						
837158																															0	3126		0	0	57467		43021	153	103708	0				
837260							0	0	0	878	0	0	0	0	0	1	0	0	0	0	0	0	0	4453381	0	0	0	0	0	0	0	129324		5701	16	2469377		5580814	15684						
837354							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3327		535	2	60606		23397	85						
837448							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4400		0	0	52723		25304	113						
837541							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5426		0	0	69610		20428	110						
837550							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2855		0	0	29287		14675	73						
837653							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	875		0	0	22620		12077	46						
837840							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2705		0	0	35481		24559	56						
837952							0	0	0	75		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1709		290	1	22583		11668	45						
838155							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	590		0	0	8558		4690	32						
838427							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2083		255	1	22071		6787	43						
838632							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	484		0	0	91607		98680	279						
839068							112	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1543		257	1	39021		124543	363						
839246							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5968		265	1	67284		41054	223						
839255							0	0	0	110		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	24512		3571	7	151531		104373	237						
839657							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2917		0	0	47789		27757	32						
839817							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1307		0	0	20264		11416	59						
840019							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7777		289	1	69436		22289	142						
840251							0	10	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1937		0	0	36755		15716	91						
840354							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2899		486	1	18053		4883	24						
840363																															0	17259		327	1	291388		261387	938	572739	0				
840532																															0	1097		0	0	22597		9028	33	32748	0				
840578																															0	0		0	0	11992		1733	11	13779	0				
840747							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1691		0	0	65570		51885	150						
841052							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2229		0	0	40715		28326	120						
841258							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	946		0	0	11941		1866	11						
841436							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7906		0	0	113617		80855	351						
841472							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4179		0	0	65040		25732	125						
841539							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3868		0	0	91153		70486	278						
841753																															0	6494		0	0	85323		68157	285	160296	0				
841838							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8212		251	1	75606		24871	142						
841865							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	58721		106524	505						
