"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	
3192960																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
3193462																																	0	31054	0	7570	33552		3170		1	0			25219	15249	7937	0	0	152301	455	0	0	25533	1182	10645	77221	11082	4057	5807	4284	289	0	67250	8886	30287	15597	5176	24								231	2058			0	0	20366	10688	24271	9281			0			
3194179																																	0	11686	0	869	52636		11		0	0			19857	334	1597	0	0	90824	0	0	0	3710	0	2644	18380	2644	451	0	615	0	0	67158	5156	1720	10173	689	0								0	124			0	0	0	11686	35908	16728			0			
3194638																																	0	14217	623	117	22511		0		0	0			7869	988	124	0	0	47942	136	0	0	284	0	209	18628	0	59	0	16	209	0	24378	3714	2969	10800	3888	367								0	1345			0	0	13248	969	17772	4739			0			
3194692																																	0	16152	8227	0	15271		788		2637	0			14554	3464	10794	0	633	105328	0	0	432	29494	2941	1460	42674	1250	5265	9955	6076	5975	973	8363	29100	14533	14641	7312	1831								373	0			0	0	8564	7588	10047	5224			0			
3195037																																	0	13241	0	1737	14926		67		0	0			9275	820	1291	0	0	41975	0	0	0	493	100	0	17521	0	0	460	33	0	0	18227	3528	3797	4606	11306	0								0	25			0	0	6752	6489	8810	6116			0			
3195064																																	0	615	0	0	15480		1		0	0			10382	4933	1399	0	0	36121	0	0	0	1636	1656	342	8829	106	319	653	300	259	0	18093	60	6526	5509	3042	1256								0	19			0	0	615	0	8740	6740			0			
3195653																																	0	33060	0	0	41469		23		0	0			5960	30540	3051	0	0	133839	0	0	0	19052	684	19052	39337	7716	3531	7805	0	0	0	82059	3078	25859	0	0	0								0	0			0	0	621	32439	6408	35061			0			
3195895																																	0	137174	894	1263	73017		1000		0	0			47972	3786	873	0	0	277854	1211	0	0	12313	719	12291	147628	12291	0	0	22	0	0	247612	13988	679	1949	0	0								0	54			0	0	34871	102303	51823	21194			0			
3198421																																	0	26103	0	2066	36768		0		0	0			22062	7111	3887	0	0	108672	0	0	0	8382	2293	0	53441	1235	705	869	5573	0	0	48379	3122	9587	35466	3736	0								0	0			0	0	5989	20114	15918	20850			0			
3198980																																	0	14548	1604	225	10194		19		53	0			9312	219	571	0	0	39491	19	0	0	2349	416	328	21795	480	190	1619	60	0	0	20847	4339	6015	4760	1163	0								0	0			0	0	8641	5907	5625	4569			0			
3199811																																	0	3963	5362	393	3315		0		915	0			2316	1499	1461	0	0	28351	0	0	0	8372	755	4960	21175	2042	4938	934	428	30	0	7802	6393	2958	1934	335	556								0	0			0	0	2403	1560	668	2647			0			
3200034																																	0	51319	0	758	69136		0		0	0			15418	13566	87	0	0	175900	0	493	0	22337	1438	10923	66639	10812	419	7395	2944	70	698	86091	10097	28798	22499	4414	1664								0	1348			0	0	4273	47046	24198	44938			0			
3201527																																	0	48125	0	5873	63822		63		0	128			18036	8088	632	0	0	146582	237	0	0	1764	416	672	45402	152	255	698	660	0	0	67624	1316	18920	37735	17769	10								0	0			0	0	0	48125	23868	39954			0	0	0	
3201853																																	0	7975	1859	2526	14646		13		0	0			7892	2211	1457	0	0	49384	20	0	0	9983	448	0	23825	1822	0	1150	3460	3551	0	25108	232	5691	8137	215	0								0	394			0	0	3323	4652	10218	4428			0			
3202702																																	0	0	0	0	0		105		0	0			0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
3202962																																	0	12513	3521	3168	36422		838		4476	0			26556	0	4643	0	0	97860	0	0	0	5168	555	1848	32245	1202	287	1310	849	767	753	50215	5004	18191	14693	1380	695								0	0			0	0	1922	10591	20261	16161			0			
3203174																																	0	6970	1183	728	4108		7		864	0			4043	6280	1569	0	0	37630	0	0	0	10905	724	7316	12494	2337	227	2000	1454	763	4011	11533	1976	6160	4901	698	1046								198	51			0	0							0			
3203996																																	0	6273	0	8339	14837		0		0	0			2639	3773	14	0	0	44280	14	0	0	8419	0	0	34575	1406	4975	1520	518	0	0	21395	6800	5629	2051	0	0								0	0			0	0	5794	479	3375	11462			0			
3204993																																	0	19152	224	3309	37813		3980		0	0			38239	1862	34	0	0	109906	243	0	2194	4719	57	1294	63017	4058	270	0	391	0	0	65915	5896	12860	18881	1739	0								0	760			0	0	4067	15085	14671	23142			0			
3205253																																	0	8175	0	428	32279		0		0	0			22689	3861	138	0	0	81945	72	0	0	7212	7223	6375	16877	700	0	835	4554	1123	0	21471	537	15240	31434	6056	48								0	12			0	0	3889	4286	19917	12362			0			
3205909																																	0	11217	0	0	8002		30		613	0			10502	5486	2642	0	0	47846	131	0	7624	7563	395	7553	23552	1629	2517	2881	88	81	368	28445	3242	5936	1670	338	774								0	1527			0	0							0			
3206399																																	0	15376	0	482	55620		18		0	0			18086	2424	323	0	0	95882	284	0	0	1949	0	449	31534	0	0	224	1725	0	0	36261	3011	2873	23813	28259	0								0	1888			0	0	6436	8940	23676	31944			0	0	0	
3206465																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
3207921																																	0	24497	1596	396	23021		302		0	0			43596	6922	2160	0	0	118062	0	1485	0	6509	3947	5708	57265	5613	0	896	0	0	0	85931	4616	10633	9444	929	0								0	3631			0	0	11803	12694	6266	16755			0			
3208049																																	0	49085	2198	1514	22913		6027		0	0			52925	5435	4345	0	0	161542	0	0	0	15646	936	2151	69942	1679	1024	3136	5708	4099	0	78121	6247	14417	40911	5666	40								0	518			0	0	27015	22070	22111	802			0			
3208441																																	0	40509	0	1110	7969		0		0	0			34792	7296	7930	0	0	147804	0	0	8771	45026	3080	28117	73659	11008	7008	16940	6766	136	2976	55484	10687	16830	14565	2884	2284								0	92			0	0	33944	6565	3105	4864			0			
3211768																																	0	45523	0	13431	43460	0	244	244	0	0	82408	0	82408	10540	1322	68	0	323416	292	0	0	97883	28547	65402	188255	85626	0	8159	2187	1312	0	188279	3099	10165	16184	5262	30	0	0	0	0	0	0	0	0	282	0		0	0	31571	13952	26533	16927	0	0	0			
3211937																																	0	6341	124	105	33174		12		0	0			22241	0	3935	0	0	68525	0	0	0	2162	413	319	16344	588	383	475	264	452	0	15698	9973	16489	13894	7745	2562								0	18			0	0	4566	1775	28236	4938			0			
3212149																																	0	1421	0	321	257	108324	108324	0	0	0	4138402	62991	4201393	0	4901498	0	0	9217639	0	0	0	0	4425	0	0	0	0	0	0	0	0	8053206	504391	545689	109349	278	4726	0	0	0	0	0	0	0	0	0	0		0	0	451	970	257	0	0	0	0			
3212402																																	0	4228	0	4403	169894	0	236	236	0	432	113130	0	113130	0	34399	0	0	328386	580	0	0	0	0	0	41177	0	0	0	0	0	0	186331	33020	21129	78680	8284	0	0	0	0	0	0	0	0	0	2676	0		0	0	0	4228	71762	98132	0	0	0			
3213333																																	0	6150	750	296	9056		0		799	0			6436	416	1717	0	71	28305	0	0	0	2516	39	391	15312	439	530	1298	225	20	0	15300	3051	5620	1313	503	0								0	59			0	0	869	5281	0	9056			0			
3213735																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
3214059																																	0	22948	0	1589	42324		404		0	0			22273	7241	24	0	0	105406	0	0	905	7490	317	5587	39497	3052	1384	2446	608	0	0	51160	3575	8624	16594	17961	0								0	796			0	0	199	22749	18461	23863			0			
3216017																																	0	6566	0	7189	19433		399		0	0			33799	12791	10509	0	0	98771	0	0	0	7651	403	2106	57289	2209	22	905	4115	400	0	28956	28336	13520	13608	6315	0								0	31			0	0	4288	2278	6850	12583			0			
3216316																																	0	30786	0	1726	20833		4		0	0			6298	396	3350	0	0	66101	388	0	0	3096	0	3096	43754	3096	0	0	0	0	0	52613	3932	16	3543	3289	0								0	0			0	0	5767	25019	13733	7100			0			
3217331																																	0	15341	59	181	15398		220		2833	0			8358	1345	18195	0	336	85745	0	0	0	21788	1456	14507	30277	2445	1115	4149	5122	8804	153	20845	5872	12700	15507	8745	278								0	235			0	0	7478	7863	11675	3723			0			
3217519																																	0	69553	4465	3092	52148		0		0	0			54387	4254	522	0	0	201694	377	0	0	9855	3575	0	106931	2457	0	1805	5593	0	0	124059	18031	14187	24098	9292	1209								0	220			0	0	34616	34937	15148	37000			0			
3217957																																	0	19413	7604	2529	20755		37		0	0			8985	12014	3773	0	0	86495	0	0	157	9823	1546	1823	16128	991	781	3959	3024	1068	0	36796	1984	10920	20149	6460	113								0	16			0	0	6084	13329	16104	4651			0			
3219175																																	0	46160	0	3016	24878		54		0	0			16903	12417	1002	0	0	114521	197	0	0	7595	2693	7208	64118	2663	0	4819	24	89	0	82353	7014	8417	4162	4565	0								0	0			0	0	26184	19976	9832	15046			0			
3219214																																	0	21868	0	4768	27529		0		0	0			7962	4250	18	0	0	69844	185	0	0	3440	194	1184	33095	2656	600	0	0	184	0	35865	1919	8010	9570	11225	0								0	0			0	0	11187	10681	5540	21989			0			
3219335																																	0	143125	7841	20537	88247	920	5249	4328	735	0	42498	0	42498	18917	21623	0	0	452197	278	0	0	96088	7305	48044	240448	43118	21492	23384	6470	1594	0	188069	80185	61814	21705	4410	0	0	0	0	0	0	0	0	0	310	0		0	0	62785	80340	33452	54795	0	0	0	0	0	
3220500																																	0	53315	1096	0	8777		337		0	0			12990	0	6460	0	0	92710	0	0	675	8316	769	3115	56356	2000	1051	2995	2270	0	0	70253	2744	6521	4589	130	0								0	650			0	0	25989	27326	5222	3555			0			
3220818																																	0	39419	0	633	5870		0		0	0			6191	4304	6085	0	0	75956	60	0	0	11801	1657	9610	47535	6654	3188	1785	174	0	0	39361	14082	8871	1095	244	0								0	56			0	0							0			
3220863																																	0	4253	0	0	1715		0		0	0			26652	0	0	0	0	73731	40	39247	0	904	1000	904	8706	904	0	0	0	0	0	9965	1266	26963	31561	2664	0								0	0			0	0							0			
3221468																																	0	6842	70	572	7737		585		0	0			26271	165	1135	0	0	54080	20	0	0	8698	1356	0	26087	4200	548	3181	555	145	69	26738	5031	9378	3568	687	0								0	669			0	0	5603	1239	5910	1827			0			
3222175																																	0	28628	0	1191	26994		0		0	0			14862	15606	307	0	0	125820	0	0	0	33811	4187	8536	52212	13703	10041	4216	4892	0	0	48363	9671	7318	24619	645	0								0	234			0	0	10964	17664	20355	6639			0			
3223305																																	0	2148	0	0	39407		4		0	0			20598	4425	5670	0	0	86895	0	0	0	12602	1646	2627	7451	650	667	466	2569	7306	944	17399	965	11370	30239	12891	479								6	389			0	0	400	1748	32025	7382			0			
3223408																																	0	8443	874	271	2684		0		2119	0			5436	710	3660	0	0	41191	0	0	430	16158	836	2277	18388	2909	2041	8886	1779	87	236	10881	4490	5638	2889	783	0								0	0			0	0							0			
3223417																																	0	2695	0	215	7547		4		0	0			25113	5663	753	0	0	44942	7	0	0	1530	626	500	8075	599	522	0	408	0	0	28027	1507	4176	7958	1195	0								0	803			0	0							0			
3223444																																	0	73248	945	917	31542		0		0	0			43554	15530	1541	0	0	176148	138	0	0	7642	1014	4184	45621	4845	0	141	439	323	1894	110448	731	11511	13723	14963	17268								0	353			0	0	11385	61863	18876	12666			0			
3223695																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
3223800																																	0	20234	319	1106	16077		63		0	0			6329	479	1420	0	0	50944	109	0	0	2942	2079	319	24199	600	978	1317	47	0	0	7854	16557	16924	6591	185	0								0	5			0	0	6273	13961	8358	7719			0			
3224302																																	0	22252	26627	1687	45747		214		15684	0			11561	8876	3535	0	0	160250	322	0	359	22938	1331	10500	34446	329	370	3273	10137	8058	771	64209	16853	24150	21067	8632	1262								0	120			0	0	12972	9280	32692	13055			0			
3224375																																	0	58870	0	1522	30493		214		0	0			21381	1042	7580	0	0	123639	350	0	0	1200	1503	1200	80889	1200	0	0	0	0	0	87089	850	7388	7418	19602	442								0	184			0	0	2970	55900	7516	22977			0			
3224478																																	0	7133	13	0	28404		0		0	0			3275	787	5951	0	0	73993	0	0	0	28077	353	4857	36309	2870	1776	8324	8231	6876	0	20555	6444	12423	5748	728	0								0	0			0	0	7133	0	6524	21880			0			
3224580																																	0	0	0	0	0		0		0	0			6317	0	0	0	0	148489	0	0	0	0	0	0	148466	0	0	0	0	0	0	148466	0	0	0	0	0								142172	0		7395	0	0							0			
3225411																																	0	63013	0	2963	68183		251		0	0			30960	17053	1133	0	0	200231	283	0	0	15728	1230	8726	77026	4804	4714	3423	2787	0	0	108853	11523	23813	30951	5046	0								0	0			0	0	28655	34358	57902	10281			0	0	0	
3226856																																	0	65889	125	160	70327		6059		0	0			3635	3920	2310	0	0	172039	0	0	0	19049	565	8176	106511	9148	4158	5718	25	0	0	103922	15298	20355	10248	3049	118								0	0			0	0	19043	46846	25429	44898			0			
3227442																																	0	17296	0	3456	40103		322		0	0			20144	3985	20957	0	0	107096	100	0	0	85	0	85	29837	0	85	0	0	0	0	37981	5489	22465	24494	15031	1660								0	848			0	0							0			
3227871																																	0	10479	115	703	5148		506		0	0			1101	2578	441	0	0	35142	25	0	0	12350	1746	11113	8959	1304	3950	6658	205	0	233	9855	7894	4184	753	131	0								0	0			0	0	2231	8248	0	5148			0			
3228908																																	0	3042	0	0	444		0		0	0			144878	0	124685	0	0	273049	0	0	0	0	0	0	66289	0	0	0	0	0	0	65631	31793	135897	31433	7761	0								0	0			0	0							0			
3229875																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	0	0							0			
3230732																																	0	16777	0	408	23318		11		105	0			3415	4371	1566	0	2199	60966	159	0	0	8076	879	7906	19027	1683	2918	2169	1230	76	0	24152	3748	10413	14175	291	0								0	0			0	0	663	16114	7170	16148			0			
3232204																																	0	89761	6567	4280	120795		0		0	0			32794	4891	163	0	0	266016	17	0	0	3223	3358	1188	71680	1188	0	1831	0	204	0	89667	27314	50907	13100	73308	6603								0	201			0	0	30504	59257	66769	54026			0			
3232370																																	0	9529	4267	0	11451		262		2909	0			6902	2474	4191	0	0	52539	0	0	0	10248	273	2310	24560	3139	1924	4807	353	24	0	24536	5511	9576	2665	3	0								0	33			0	0	2300	7229	9839	1612			0			
3233407																																	0	9502	0	0	17091		1		0	0			4480	2533	272	0	0	41452	0	0	0	7473	0	7072	16025	969	671	5617	0	0	0	19245	3182	10509	1043	0	0								0	100			0	0	3548	5954	4728	12363			0			
3234598																																	0	9471	0	3247	13588		29		0	0			10008	2359	314	0	0	43228	0	0	0	1128	3031	189	15306	0	0	44	824	71	189	20804	1014	3484	11310	5115	372								0	53			0	0	271	9200	5125	8463			0			
3235410																																	0	26291	4941	2862	17083		971		1999	0			16523	2867	396	0	0	80140	242	0	2183	846	5349	616	38871	846	0	0	0	0	0	57186	1260	1922	4096	13378	1636								0	254			0	0	12385	13906	7632	9451			0			
3235689																																	0	13599	401	2571	25736		18		0	0			8829	7579	1245	0	0	74815	0	0	0	12877	1960	5097	30380	5066	2826	4260	725	0	0	30379	6615	13933	10591	79	0								0	0			0	0	7208	6391	20196	5540			0			
3236396																																	0	43290	7131	812	20848		4		58	0			6587	2226	3165	0	0	92884	0	0	0	7941	562	1257	65482	2067	3212	2510	152	0	0	48095	21938	12459	1967	128	0								0	260			0	0	18040	25250	7163	13685			0			
3237825																																	0	10559	1094	168	4925		4		0	0			5498	1084	511	0	0	25552	85	0	0	1486	299	1470	11947	533	0	160	794	0	0	15966	873	3744	3120	446	0								0	9			0	0	715	9844	991	3934			0			
3239249																																	0	8209	0	0	4371		1261		0	0			23057	5834	167	0	0	65538	20	0	0	22609	50	10493	15737	2809	1236	8652	7496	1476	940	22049	2667	5471	9862	884	2016								0	0			0	0							0			
3242575																																	0	29653	0	2205	23024		27		0	0			38894	22121	5493	0	0	142397	42	0	1359	12307	6625	670	32625	299	0	43	1076	10888	0	87927	3910	13266	21068	820	2328								83	2007			0	0	4121	25532	14624	8400			0			
3243282																																	0	11070	0	3572	25883		0		0	0			12132	361	191	0	0	61977	192	0	0	7833	553	5918	16153	3963	557	1976	1337	0	0	18088	5176	16200	9043	5829	0								0	574			0	0	1559	9511	9806	16077			0			
3247589																																	0	20103	2236	713	27666		209		26	0			13436	10413	0	0	0	85086	0	0	1850	7355	836	7355	11828	843	526	181	0	628	5176	29526	5076	8542	15543	13330	5714								0	2093			0	0	15953	4150	14996	12670			0			
3247598																																	0	10997	0	591	31460		14		0	0			59589	4360	7071	0	0	123115	157	0	18035	4846	2482	0	64802	955	3891	0	0	0	0	78956	5045	1527	19258	13640	0								0	1862			0	0							0			
3248849																																	0	8797	0	6907	47093		0		0	0			11635	5890	2175	0	0	91033	150	0	0	8516	0	6772	19845	4906	1324	1460	216	0	610	44799	2669	10866	13187	11146	0								109	61			0	0							0			
3249770																																	0	36596	0	9760	29088		23		0	0			7089	4644	1674	0	18197	119907	0	1028	0	9926	1811	3854	16497	5604	1551	1457	724	522	44	50934	21361	23071	10631	3692	292								0	71			0	0	130	36466	1394	27694			0			
3250114																																	0	26726	0	0	38950		116		0	0			13032	3865	1202	0	0	84919	134	0	0	819	336	214	38628	214	91	479	35	0	0	58666	3678	11691	5442	4757	0								0	7			0	0	7703	19023	12317	26633			0			
3251081																																	0	4129	3200	6321	49408		18		96	0			43008	4465	199	0	0	116627	0	0	0	4548	1235	4348	25360	349	200	0	0	230	3769	36717	4263	14108	35805	19611	978								0	0			0	0							0			
3252510																																	0	6812	3181	225	67222		331		0	0			40233	0	98	0	0	118776	0	0	0	428	246	428	35311	428	0	0	0	0	0	61645	6085	5120	33661	8781	3056								0	0			0	0	0	6812	64220	3002			0			
3253571																																	0	19769	0	4390	53560		0		0	0			48444	12962	1453	0	0	146563	0	0	0	5255	730	0	46439	1096	1043	1847	530	737	0	76468	10589	6407	33949	13896	0								0	0			0	0							0			
3253834																																	0	10868	0	0	6759		190		33	0			5841	4671	256	0	0	33115	0	0	0	3827	635	1405	12919	902	831	1201	893	0	0	15737	3269	3459	6823	0	0								0	35			0	0	2878	7990	4452	2307			0			
3254185																																	0	25700	0	0	24941		0		0	0			3554	2766	375	0	0	65603	52	0	0	7770	549	6798	18727	2692	2136	1919	691	0	332	30560	7549	3339	11031	2039	3367								0	0			0	0	4040	21660	7705	17236			0			
3254297																																	0	1856	0	0	14267		0		0	0			9534	1035	5271	0	746	44207	0	0	0	11437	0	1976	13625	2821	1424	4701	2199	291	0	9898	2362	9579	10077	854	0								0	61			0	0	1856	0	0	14267			0			
3255098																																	0	7005	0	0	25118		17		0	0			18958	0	1641	0	0	56122	80	0	18958	3463	0	661	20747	634	1145	301	214	759	411	25682	4173	6300	13426	3140	17								0	0			0	0	7005	0	0	25118			0			
3257047																																	0	117539	1942	4309	27927		0		0	0			11074	0	821	0	0	169551	687	0	11074	5937	689	4058	140161	2758	1544	891	744	0	0	130420	5439	12882	13780	1779	0								0	0			0	0	20119	97420	11181	16746			0			
3258286																																	0	4838	451	2000	12871		2537		60	0			15556	982	1300	0	0	46984	151	0	718	468	160	0	17452	468	0	0	0	0	0	26650	39	7088	10694	2196	0								0	5912			0	0							0			
3259171																																	0	3547	301	542	6088		0		98	0			7879	139	1406	0	0	27718	0	0	0	4868	2719	0	8393	539	392	943	655	800	1539	7376	3012	5841	5592	1029	0								0	131			0	0	3189	358	4831	1257			0			
3261549																																	0	153784	0	3996	106258	0	0	0	0	0	69544	0	69544	19499	6675	0	0	416392	0	0	0	55244	804	27618	123663	26987	3273	12243	8581	156	3440	237934	12906	35311	59622	14307	1028	0	0	0	0	0	0	0	0	588	0		0	0	38909	114875	34916	71342	0	0	0			
3262788																																	0	6572	3993	2401	22434		38		22	0			23502	3623	5700	0	0	78314	18	0	0	8227	1282	383	29454	1940	785	1847	3655	0	0	26772	5673	10532	23845	3150	0								0	538			0	0	1436	5136	6803	15631			0			
3263833																																	0	30702	6420	10705	77710		46		215	0			43019	6306	4562	0	1143	189041	128	0	0	6056	2243	100	55740	242	1888	1059	2145	722	0	16153	37488	25515	67730	34220	2007								0	42			0	0							0			
3264782																																	0	4555	299	107	6310		203		110	0			8524	3586	1003	0	0	32725	35	0	0	7265	798	3241	18194	3559	2447	1197	62	0	0	9458	6146	7429	1401	1061	0								0	0			0	0							0		0	
3265257																																	0	37173	3609	262	27781		435		941	0			8681	5867	1875	0	160	96716	65	0	989	9217	744	0	77908	4674	2316	1649	543	35	0	65494	5423	10514	4534	372	0								0	36			0	0	9084	28089	15375	12406			0			
3266487																																	0	4425	2176	1469	4128		0		3195	0			3035	312	522	0	0	22142	0	0	0	2698	182	40	5832	301	1219	1169	9	0	0	8081	5768	3198	1501	0	0								0	0			0	0	2095	2330	3459	669			0			
3266825																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
3267185																																	0	19229	0	1362	17911		18		0	0			13478	7795	2549	0	0	72334	23	0	0	7428	2587	7428	43357	2952	567	1589	1436	230	652	39119	719	11274	5960	1506	4970								0	0			0	0							0			
3267738																																	0	29481	294	0	19211		101		0	0			37380	1415	1409	0	0	96646	0	0	0	6565	786	2766	2720	2720	971	273	2601	0	0	51529	24275	5565	8354	35	1								0	4			0	0	0	29481	0	19211			0			
3267934																																	0	4321	0	2226	12017		50		0	0			14925	2788	67	0	0	39887	0	0	0	2909	573	2158	13360	2158	484	267	0	0	0	12952	2345	5005	10999	5243	432								0	11			0	0	1357	2964	5143	6874			0			
3268173																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
3268249																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
3269590																																	0	142940	1033	10301	75327	0	20651	20651	0	0	101018	321	101339	1190	8111	0	0	381320	632	0	3798	11017	5912	3295	222952	3295	1140	879	1642	3382	678	285748	14654	22606	25816	20611	1501	0	0	0	0	0	0	0	0	4131	0		0	0	26761	116179	2526	72801	0	0	0			
3269844																																	0	7101	0	0	2860		0		0	0			2685	288	97	0	0	13976	0	0	0	937	8	0	7721	293	184	460	0	0	0	7064	657	3020	2278	20	0								0	0			0	0							0			
3269974																																	0	2651	306	3252	9546		0		0	0			540	3218	492	0	0	38683	138	0	0	18788	28	17678	941	0	848	5801	8786	2140	1111	4363	331	4796	7851	2245	400								0	0			0	0							0			
3270046																																	0	2118	206	575	10092		0		0	0			51119	637	2893	0	0	75339	0	136	0	4117	3072	209	51834	667	435	2048	967	0	0	45989	4841	8643	6760	4191	0								0	374			0	0							0			
3271007																																	0	12790	826	316	14447		0		0	0			8390	6037	4117	0	0	50393	45	0	0	3296	219	3296	23826	3010	286	0	0	0	0	34854	832	5528	5648	280	0								0	0			0	0							0			
3271799																																	0	20298	0	0	24998		4279		0	0			24896	15883	1408	0	0	111812	210	4453	0	11913	3800	3842	34266	6044	0	600	533	3613	516	50766	2068	7335	33639	5041	939								0	94			0	0	687	19611	18014	6984			0			
3271986																																	0	36708	0	756	22174	0	4	4	19	0	13093	0	13093	11541	1660	0	0	97150	0	0	1938	8069	3011	5783	36621	7673	0	0	107	289	0	76587	1709	10056	538	44	147	0	0	0	0	0	0	0	0	115	0	0	0	0	14508	22200	0	22174	0	0	0	0	0	
3272956																																	0	7598	879	565	10450		65		0	0			2448	237	1017	0	0	31371	0	0	0	7227	885	3487	18593	4083	1646	1345	153	0	0	15966	2584	3583	825	160	0								0	0			0	0	2892	4706	5951	4499			0			
3273823																																	0	8184	0	422	10236		33		0	0			14049	7982	2014	0	0	50092	0	0	0	1999	5156	798	13773	659	286	592	462	0	0	19311	8497	8620	8743	2149	567								0	17			0	0							0	0	0	
3274709																																	0	94705	0	1205	28505		250		0	0			20402	28449	1675	0	0	210910	0	0	0	32476	3243	14844	83089	11065	4714	5849	3144	1219	6485	125585	14742	13609	14853	8753	892								0	0			0	0	49325	45380	13596	14909			0	0	0	
3274772																																	0	21249	96	3301	29096		3656		0	0			30526	1377	4356	0	0	101740	0	0	0	5025	2996	301	62689	1142	1021	1741	1005	116	0	55563	4718	11568	20510	4356	0								0	62			0	0	2730	18519	6927	22169			0			
3275283																																	0	26751	0	1533	19467		0		0	0			16230	4132	1144	0	0	85407	27	0	538	15244	612	7199	28489	7453	982	677	5105	1027	0	40953	1445	6414	18638	1526	0								0	321			0	0	5145	21606	13036	6431			0			
3275939																																	0	47644	504	16620	44894		0		0	0			29316	9159	1343	0	0	173574	304	0	0	22540	1539	22243	68580	5564	2305	5430	9167	75	0	91489	4172	16465	34970	4242	0								0	319			0	0	16399	31245	9269	35625			0			
3276543																																	0	20372	0	5807	19241		162	162	0	0	12849		12849	6124	758	0	0	93398	0	0	213	26277	1772	25622	42072	24927	0	182	473	0	0	62002	195	723	3379	443	0								0	36			0	0							0			
3277241																																	0	11077	0	5251	28651		0		0	0			13170	4377	437	0	0	66045	0	0	0	1546	1496	1546	14009	0	0	1227	319	0	0	21618	1367	6711	22195	12608	0								0	40			0	0	1503	9574	13820	14831			0			
3277876	980830	37324	0	0	162029	0	2579	0	0	1182372	390	0	290396	581579	67612	120010	110741	54978	874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394710	0	51173	213021	0	37324	37324	0		162029	0	162029	63497	2579	0	0	1182372	390	0		237661	20768	100234		2126	5279	33807	53692	21251	121433							0			0	0			0	0					78660	316050	30682	182339			0	0	0	
3277988																																	0	28477	0	5174	67043		505		0	0			37316	16014	90	0	0	190012	25	0	5544	25893	9525	13401	49316	3279	136	10584	4082	7454	358	69635	4495	11563	49353	28685	149								0	0			0	0	27867	610	39452	27591			0			
3278305																																	0	0	0	0	0	3381	55214	51833	0	0	14673	0	14673	0	55307	0	0	125154	40	0	12617	0	0	0	59334	0	0	0	0	0	0	104394	0	0	20800	0	0	0	0	0	0	0	0	0	0	0	0		0	0					0	0	0			
3278387																																	3341	27472	620	4909	8419		2007		0	0			39829	0	8283	0	0	96359	0	253	0	1226	0	1226	31211	1226	0	0	0	0	0	71425	1958	4968	12067	3415	1300								0	0			0	0							0			
3278547																																	0	13217	0	363	21892		0		0	0			9827	1618	1961	0	0	80829	0	0	0	31951	0	31951	19462	0	0	2266	20283	9402	0	37087	1394	1702	2742	5380	573								0	0			0	0	0	13217	21892	0			0			
