"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDC866	RCFDC867	RCFDC868	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONC866	RCONC867	RCONC868	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	
1412712																																																																	0	0	0	0	0	0	0	0	0	0	0	0	1650	200	2215	0	0	48	332	0	447	0	0	0	0	0	97	2886	317	4264	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	945	317	7014	728	244	4335	0	0	0	0	0	0	0	0	27	0	0	0	0	0	724	0	0	691	14	0	0	1138	2682	0	0	0	0	0	0	0	332	0	0	0	447	406	2480	317	0	711	3553	
1413090																																																																	0	0	0										217	0	67	0	0	0	0	0	0	184	0	0	0	0	0	544	0	369	0	0	0						0	0	0	0	0	0	55	0	17	0	0	0	0	0	0	0	0	0	3	0	3	80	0	79	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	111	433	0	0	302	67	
1413139																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
1414819																																																																	0	0	0	0	0	0	0	0	0	0	0	0	1119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	3	44	335	0	55	0	0	0	0	3407	339	20160	0	1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1416327																																																																	0	0	0	0	0	0	0	0	0	0	0	0	3509	0	0	0	0	0	0	0	0	0	0	0	1133	0	744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	0	1725	0	0	0	0	0	744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1418255																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	37	0	0	0	0	0	
1421040																																																																	0	0	0										19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	72	0	69	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	25	0	
1421095																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2387	0	0	0	0	0	
1421161																																																																	171	0	348	0	0	0	0	0	0	0	0	0	222	243	101	0	2880	0	6607	324	136	0	0	0	0	0	0	927	4951	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	280	0	88	243	62	75	179	31	0	0	0	0	0	0	41	10	0	0	0	0	0	213	91	1466	0	93	101	0	0	1071	0	0	0	0	0	0	0	315	6292	0	324	0	136	592	335	4176	775	514	0	
1422980																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1427770																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	89	14	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0																
1429028																																																																	0	0	0							28	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	28	0	0	28	0	0	20	0	0	0	0	0	0	100	9	33	0	0	0	0	0	0	5	0	0	0	0	0	33	0	0	0	0																
1434826																																																																	0	0	0	0	0	0	0	0	0	0	0	0	9	0	136	0	0	0	0	0	34	0	0	0	0	0	0	636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	186	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	34	0	636	0	0	0	0	
1435092																																																																	0	0	0							7	51	0	67	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0						0	0	0	0	0	0	51	0	7	0	0	0	0	0	0	0	0	0	0	0	0	126	0	28	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0																
1435412																																																																	0	0	0										0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	788	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	22	0	245	0	0	0	0	0	1	0	0	0	0				0	0	0	0	340	0	788	0	0	0	0	0	
1436071																																																																	0	0	0										98	0	0	0	0	0	0	0	0	6	131	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	150	0	179	0	0	0	0	0	0	0	0	0	0																
1436204																																																																	0	0	0	0	0	0	0	0	0	0	0	0	538	0	44	0	0	0	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638	0	73	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	780	0	0	0	0	0	0	0	0	0	0	0	
1436473																																																																	0	0	0										0	60	19	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
1437199																																																																	0	0	0										0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	23	140	0	0	0	0	401	0	0	0	0	0	0	0	100	0	0	0	0																
1438589																																																																	0	0	0	0	0	0	0	0	0	0	0	0	4134	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	325	0	39	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	40	0	0	0	0	140	0	0	0	0	0	0	0	1436	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	39	0	
1439054																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1439456																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1289	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3735	0	
1440117																																																																	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	20	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1441600																																																																	0	0	0										384	0	224	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	2	0	0	0	143	0	0	0	0				0	441	0	0	0	0	0	0	0	0	0	0	
1442661																																																																	0	0	0										0	0	0	0	0	0	563	0	0	0	0	0	0	0	0	157	119	0	0	0	0						0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0				563	0	0	0	0	0	0	157	0	119	0	0	
1443266																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3229	0	25302	428	0	0	0	0	3141	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	
1444021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37488	18782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0	0	0	0	0	0	0	0	0												0	0	0																							0	0	0	0	0	0											0	0	0	0	0	0	0	0	0	0	0	0	
1444580																																																																	0	0	0										0	0	0	0	0	0	526	0	1022	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	6	0	0	0	0	59	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	59	0	0	0	0	152	0	0	0	0				526	0	0	0	986	36	0	0	0	0	0	0	
1445037																																																																	0	0	0										300	0	50	0	0	0	377	0	0	0	0	0	0	0	0	1922	0	0	0	0	0						0	0	0	0	1196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	166	0	32	0	0	0	0	0	0	0	0	0	0				0	377	0	0	0	0	1922	0	0	0	0	0	
1445121																																																																	0	0	0										0	0	0	0	0	0	0	0	1324	0	0	0	0	0	0	278	0	125	0	0	0						0	0	0	0	0	0	0	0	0	278	0	80	278	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	87	0	0	0	0	0	0	0	0				0	0	0	0	1324	0	0	278	0	0	0	125	
1445943																																																																	0	0	0	0	0	0	0	0	0	0	0	0	734	73	29	0	0	0	743	226	37	1015	109	96	196	0	0	1794	884	3869	0	0	0	0	0	0	0	0	0	0	0	135	62	153	90	14	0	0	0	0	0	0	0	0	0	0	11	17	0	1167	107	44	0	0	0	0	759	86	3703	101	57	0	0	0	4750	274	0	0	0	0	0	0	732	11	226	0	0	37	1794	0	884	0	3869	0	
1447639																																																																	613	84	0	0	0	0	0	0	0	0	0	0	119	0	205	0	0	0	438	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4	0	69	0	205	59	0	102	0	0	0	0	0	0	104	3	0	0	0	0	0	0	0	8	0	0	0	0	0	271	0	0	0	0	0	0	0	298	140	0	0	0	0	0	200	0	0	0	0	
1450620																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6233	0	1344	0	0	0	0	0	0	2198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1675	0	0	0	0	0	0	0	4800	1433	0	0	1344	0	0	2198	0	0	0	0	
1451636																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1456501																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1457003																																																																	0	0	0	0	0	0	0	0	0	0	0	0	222	0	1197	0	0	0	1457	0	0	0	0	0	0	0	0	174	0	600	0	0	0	0	0	0	0	0	0	0	0	815	0	277	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	251	70	0	0	0	0	0	0	23	139	0	614	0	0	0	4	1	0	0	0	0	0	0	0	1457	0	0	0	0	0	174	0	0	0	600	
1458608																																																																	0	0	0	0	0	0	0	0	0	0	0	0	100	1694	274	0	0	0	0	0	171	0	0	785	1213	0	0	125	0	720	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	2310	0	0	470	0	0	331	0	0	0	7	0	0	180	0	99	0	0	0	0	1201	3	1068	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	125	0	0	0	541	179	
1459034																																																																	0	0	0	0	0	0	0	0	0	0	0	0	2745	792	92	0	0	0	1249	9	601	0	0	0	68	130	59	4567	668	900	0	0	0	0	0	0	0	0	0	0	0	101	326	48	0	0	0	780	725	0	585	544	0	0	0	0	23	2	0	189	35	0	0	0	0	0	510	860	3082	670	154	32	0	0	977	486	0	0	0	0	0	0	840	409	0	9	0	601	2740	1827	0	668	266	634	
1459191																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
1459575																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1459717																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	1054	0	0	0	0	0	0	134	0	556	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	110	0	0	0	0	2462	153	3937	0	52	0	0	0	2473	1696	0	0	0	0	0	0	243	75	0	0	801	253	0	134	0	0	0	556	
1459735																																																																	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	
1459799																																																																	0	0	0										0	0	36	0	0	0	147	41	187	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	80	147	0	0	0	0	170	63	121	0	25	36	0	0	190	0	0	0	0				147	0	41	0	187	0	0	0	0	0	0	0	
1462986																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
1463086																																																																	0	0	0	0	0	0	0	0	0	0	0	0	231	165	92	0	0	0	387	0	38	0	0	0	1034	0	0	4644	226	5727	0	0	0	0	0	0	0	0	0	0	0	103	0	163	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	0	944	0	0	0	0	0	0	0	0	0	0	0	0	0	232	155	0	0	0	38	3621	1023	226	0	4858	869	
1463705																																																																	0	0	0	0	0	0	0	0	0	0	0	0	537	62	2748	0	0	0	139	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	110	0	0	0	45	0	0	4	0	0	0	0	0	0	17	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	48	254	0	0	0	0	
1464122																																																																	146	155	0	13	0	0	0	0	0	0	0	0	642	204	693	0	0	0	1672	159	206	0	0	0	0	0	0	747	232	732	0	0	0	0	0	0	0	0	0	0	0	105	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2121	96	0	0	0	0	0	75	827	1203	0	673	70	0	0	2234	0	0	0	0	0	0	0	340	1332	0	159	0	206	13	734	0	232	0	732	
1466489																																																																	0	0	0	0	0	0	0	0	0	0	0	0	309	74	19	0	0	0	4844	216	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	83	25	0	54	7	0	0	0	0	0	0	0	0	0	0	0	0	0	47	28	13	0	0	0	0	232	39	1055	0	375	0	0	0	0	0	0	0	0	0	0	0	4529	315	0	216	0	0	0	142	0	0	0	0	
1469677																																																																	0	0	0										535	65	118	0	0	0	2961	0	445	0	0	0	1845	0	0	4091	0	1151	0	0	0						0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	14	0	0	0	0	0	166	0	1449	0	60	0	0	0	155	49	0	0	0				2424	537	0	0	445	0	4091	0	0	0	59	1092	
1470150																																																																	0	0	0							0	119	0	470	0	0	0	0	0	0	0	0	68	0	0	0	0	0	111	0	139	0	0	0						0	0	0	0	0	0	119	0	0	183	0	0	166	0	0	0	0	0	13	0	0	8	0	29	0	0	0	0	0	0	0	0	2	0	0	0	10	0	0	0	0				0	0	0	0	0	0	0	111	0	0	139	0	
1471577																																																																	0	0	0	0	0	0	0	0	0	0	0	0	230	0	1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1203	0	0	972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1473496																																																																	0	0	0										311	345	39	0	0	0	272	0	884	0	0	0	0	0	0	608	0	603	0	0	0						0	0	0	240	25	60	0	0	0	56	0	20	42	0	17	0	0	0	0	0	0	31	0	0	0	0	0	0	318	139	260	9	305	6	0	0	114	160	0	0	0				236	36	0	0	294	590	0	608	0	0	0	603	
1474309																																																																	0	0	0										201	0	60	0	0	0	0	0	0	0	0	0	0	0	0	71	0	64	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	9	41	0	0	0	0	8	0	118	24	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	53	18	0	0	64	0	
1478222																																																																	0	0	0	0	0	0	0	0	0	0	0	0	104	0	150	0	0	0	49	0	1195	0	0	0	0	0	0	1145	0	1818	0	0	0	0	0	0	0	0	0	0	0	70	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	285	375	751	0	51	0	0	0	330	0	0	0	0	0	0	0	0	49	0	0	378	817	102	1043	0	0	1412	406	
1478231																																																																	0	0	0										91	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
1478307																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	104	0	0	0	0	0	0	61	0	227	234	0	0	0	0	0	0	0	0	0																
1479470																																																																	0	0	0										4971	180	104	0	0	0	725	0	148	0	0	0	0	0	0	106	88	367	0	0	0						0	0	0	0	0	35	0	0	0	0	88	0	0	75	0	0	0	0	0	0	0	25	0	16	0	0	0	0	144	0	304	0	294	75	0	0	197	0	0	0	0				0	725	0	0	148	0	106	0	88	0	259	108	
1479667																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1479676																																																																	0	0	0										1008	100	180	0	0	0	0	0	227	0	0	0	0	0	0	345	0	459	0	0	0						0	0	0	457	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	6	0	0	0	0	159	0	624	0	0	0	0	0	575	0	0	0	0				0	0	0	0	227	0	345	0	0	0	459	0	
1480207																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1481745																																																																	0	0	0										1835	0	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
1481754																																																																	0	0	0										687	1095	2888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
1484595																																																																	0	0	2	0	0	0	0	0	0	0	0	0	416	0	765	0	0	0	0	400	0	0	0	0	0	0	0	510	0	0	0	0	0	0	0	0	0	0	0	0	0	203	6	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	93	35	0	0	0	0	0	0	0	848	0	0	31	0	0	29	0	0	0	0	0	0	0	0	0	400	0	0	0	102	408	0	0	0	0	
1492817																																																																	0	0	0							0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	0	0	0	0	0	0	29	0	24	0	0	0	0	0	0	0	0																
1494240	1056	0	0	25117	80	17243	0	0	0	559	268	0	259	0	34912	1102	0	0	0	0	0	0	0	0	0	0	0	0	0	8989	0	0	738	0	1278	543	0	958	0	0	0	780	1002	0	3830	93	91	0	0	0	64584	4519	0	0	0	0	0	0	13	35	25	0	0	0																			48587	0	66717	1186	0	1509	3064	0	25	13741	0	15594												13107	1319	2224																							15282	3445	27100	375	8035	53											41124	7463	0	0	58413	8304	6838	6903	0	0	4892	10702	
1494482																																																																	0	0	0										217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
1494914																																																																	0	0	0	0	0	0	0	0	0	0	0	0	529	0	1537	0	0	0	0	0	622	0	0	0	0	0	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	862	79	0	862	0	0	0	20	0	1	13	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622	536	0	0	0	0	0	
1495331																																																																	0	0	0	0	0	0	0	0	0	0	0	0	455	489	1468	0	0	0	2302	0	0	0	0	0	0	0	0	2576	238	0	0	0	0	0	0	0	0	0	0	0	0	216	0	49	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	110	111	0	0	0	0	241	162	609	0	24	0	0	0	207	0	0	0	0	0	0	0	1357	945	0	0	0	0	455	2121	0	238	0	0	
1496150																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1516348																																																																	0	0	0							0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
1516423																																																																	0	0	0	0	0	0	0	0	0	0	0	0	103	0	64	0	0	0	343	0	2992	0	0	0	324	0	0	4180	0	4049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	379	0	256	0	0	0	0	590	558	2645	0	40	0	0	0	0	0	0	0	0	0	0	0	0	343	0	0	105	2887	4180	0	0	0	4049	0	
1629903																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1718188																																																																	0	0	0	0	0	0	0	0	0	0	0	0	3366	570	2251	0	0	0	4470	1980	685	0	0	0	4737	0	0	16013	886	3499	0	0	0	0	0	0	0	0	0	0	0	438	0	0	0	0	0	0	293	151	0	231	128	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	1382	0	104	243	0	0	1600	0	0	0	0	0	0	0	1445	3025	215	1765	113	572	7440	8573	372	514	3499	0	
