"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	
998657																															0	0	3548	0	1177		34		9246	0			3397	0	3673	0	0	21877	0	0			0	802	0	283	5603	277	38	6	100	381	0	19585	483	517	179	289	0								0	0		0	
998750																															0	179	1704	0	470		106		4852	0			1890	0	1118	0	0	13287	0	12			0	2956	0	0	4983	82	49	843	1865	83	0	1510	3342	2088	2642	64	0								0	0		0	
998844																															0	2226	17618	816	10311		270		40625	0			20641	2047	8408	0	2070	124449	0	0			0	18940	477	13787	50944	798	2404	6526	1272	3648	4292	34117	26932	19958	14560	7249	2631								0	0		0	
998974																															0	44851	0	3139	119029	0	13137	13136	0	0	69492	0	69492	1715	714	0	0	260596	408	0	0	0	0	8171	742	2663	139757	1909	1635	1212	2724	151	540	169130	15501	28067	27278	2494	0	0	0	0	0	0	0	0	0	14	0	0	
999355																															0	0	1127	0	129		0		4512	0			1029	0	644	0	0	7718	0	0			0	277	0	0	3643	1	122	154	0	0	0	2841	2315	1574	491	215	0								0	0		0	
999430																															0	24623	19400	6812	98439	0	549	549	7494	944	34245	0	34245	23041	11517	0	150	246064	825	346	346	0	0	15902	1686	15818	20899	0	5946	936	0	8502	434	65679	51281	69354	28943	0	14136	0	0	0	0	0	0	0	626	2059	0	0	
999663																															0	13664	2281	2277	53895		4		0	0			52698	1515	4546	0	0	140450	387	0			2653	6100	3729	2553	51610	978	2398	1289	1435	0	0	36079	25451	20319	30925	19499	1750								0	128		0	
999935																															0	25751	7245	2097	33630		298		1122	67			7441	2392	15459	0	431	153916	7	0			0	57765	237	21939	51818	3031	8282	11693	27076	4636	2854	26966	25397	18670	21033	1549	0								0	55		0	
1000052																															0	1764	7961	0	25673		0		50012	0			24699	5990	2928	0	870	136690	66	0			0	4041	624	0	38940	487	606	968	1764	84	132	35244	20656	24421	38501	11492	1931								12050	144		0	
1000100																															0	35163	0	21052	137825	0	0	0	0	0	7812	0	7812	10613	1136	0	0	405336	1600	0	0	0	0	191776	1363	66685	25462	3201	5761	17552	36342	67936	60511	18218	28575	58123	103821	2491	3576	0	0	0	0	0	0	0	0	196	0	0	
1000276																															0	1660	0	5357	15640		0		0	0			7298	6195	890	0	0	112228	0	0			0	74924	207	30502	6781	1088	3452	5896	22482	22152	19599	12120	4435	6975	11726	1562	298								0	57		0	
1000409																															0	126345	0	18567	432059	0	18528	18528	0	0	570814	16901	587715	663563	2914481	0	2	6748669	0	5893	5893	0	0	1240820	407339	109206	288316	10083	54522	12151	39165	445515	678062	2082497	208973	444959	1031356	761502	937131	0	0	0	0	0	0	0	309533	23824	0	0	
1000511																															0	154	0	1514	3582		0		274	0			16254	560	4820	0	1275	45488	0	0			0	16254	265	3509	7465	834	1816	2263	2783	7663	895	18770	2035	4763	2273	931	303								365	171		0	
1000557																															0	0	10839	0	1139		6		1553	0			834	0	430	0	0	16675	0	0			0	1874	0	0	7195	246	587	1041	0	0	0	2159	4319	8003	320	0	0								0	0		0	
1000641																															0	4714	2917	2280	13449		96		2800	0			11066	1551	18800	0	4032	93629	0	0			0	29621	397	16480	12363	745	1228	554	2122	12660	12312	14003	3966	11072	14482	15415	5016								1837	69		0	
1000726																															0	3388	361	947	24303		5		8	0			17939	701	5294	0	2557	95878	0	0			0	37776	2595	374	15431	583	22	406	1534	23303	11928	19837	721	5643	8124	18614	3453								0	4		0	
1000856																															0	644	6	842	3077		28		71	0			3733	0	2307	0	153	16161	0	0			0	5300	0	0	3707	235	839	1455	2433	156	0	3204	3851	1597	1727	450	0								0	0		0	
1000959																															0	0	9825	0	11599		152		9239	0			8690	991	7662	0	1158	69985	0	0			0	19825	844	23	21921	965	3765	9341	4152	1602	0	19230	7451	11963	8617	2591	128								0	0		0	
1001059																															0	1355	8216	334	47572		1342		6879	0			14232	2160	3258	0	2704	110738	0	12825			0	9036	769	18	19969	217	268	2326	4773	1354	98	16356	11040	28360	30070	13509	2259								56	0		0	
1001152																															0	431126	31439	38383	813075	0	8429	8429	6369	0	355787	97528	453315	1043	136888	0	1239	2365267	868	7694	7694	0	0	257771	170617	102364	341645	43077	16725	31200	39639	68657	58301	473457	454611	459351	382083	293057	43401	0	0	0	0	0	0	0	8747	0	53981	0	
1001273																															0	95262	47	14263	162648	0	499	499	0	0	44730	0	44730	43555	118407	0	1371	926261	0	0	0	0	8367	349177	93601	34138	76908	8362	12554	9547	18411	97057	201235	116657	12531	53249	152292	191014	50605	0	0	0	0	0	0	0	0	2701	0	0	
1001451																															0	0	2869	97	1205		11		2487	0			1308	0	2135	0	0	13713	0	0			0	3596	0	0	5827	167	828	308	827	1224	242	747	4085	4089	933	263	0								0	5		0	
1001639																															0	134468	2393	142209	735267	0	309	309	0	0	59377	0	59378	16038	7994	0	46721	1174725	0	0	0	0	0	27541	2407	694	535306	11806	2855	3158	7851	1619	0	433324	87321	132453	454432	7498	0	0	0	0	0	0	0	0	0	0	0	0	
1001648																															0	18055	13104	1542	88806	0	0	0	16391	0	64291	0	64291	15896	9451	0	96	289956	100	699	699	0	0	49064	12661	16866	105855	11922	8214	12156	8435	6350	1923	103165	25298	56155	48588	7650	60	0	0	0	0	0	0	0	0	0	0	0	
1001705																															0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	
1001817																															0	831	0	0	1978		43		0	0			2063	343	6149	0	167	39374	90	0			0	27532	117	7539	3774	1201	3001	1922	4044	11565	5621	3780	1372	2441	1984	1780	575								241	0		0	
1001853																															0	19841	6207	2187	34477		1446		1123	0			17254	4350	3603	0	835	132804	0	0			0	39779	1672	22181	81554	10436	24409	4499	79	191	164	59890	22906	7313	1161	1098	657								0	30		0	
1002355																															0	1648	3214	111	11961		0		3274	0			5186	0	6820	0	0	38365	0	0			0	5918	181	0	16168	1713	1410	2541	254	0	0	5731	7314	14455	4807	0	0								0	52		0	
1002373																															0	104	0	3306	17472	0	0	0	0	147	3280	0	3280	17534	23867	0	0	165362	0	0	0	0	0	99636	163	24181	4023	12527	6162	3894	4867	37527	34659	12148	6743	11481	13478	6967	14876	0	0	0	0	0	0	0	0	0	0	0	
1002430																															0	6084	0	7211	29155		528		0	3			21778	14637	10204	0	0	101395	272	0			0	10843	1003	5143	11622	418	1642	1045	1954	2934	2799	31482	5285	21817	21641	9978	0								0	224		0	
1002458																															0	0	1194	0	1371		0		1555	0			6145	0	2855	0	0	20020	1	0			0	6836	65	0	0	545	151	1438	4015	687	0	1120	2142	4734	3452	1166	291								0	0		0	
1002618																															0	4757	8730	2356	45265		6925		2254	0			12928	6819	16416	0	0	125618	126	0			3563	16611	1355	3473	18876	638	474	2935	4560	7069	298	29888	10292	16157	26370	14949	11440								1317	11		0	
1002850																															0	511	12010	320	10607		495		19180	0			9695	0	5966	0	591	69903	0	77			21	10234	217	47	24610	392	1744	5935	538	1467	148	20414	15636	9651	6270	6177	183								0	0		0	
1002878																															0	403	782	373	368637	0	1275	1275	13	0	89152	0	89152	114598	319055	0	550	3497029	22477	0	0	0	14368	2388556	229850	29492	113566	59266	106213	250733	242300	1088168	629584	153737	213796	261537	252754	224662	3104	0	0	0	0	0	0	0	3524	2738	0	0	
1002953																															0	10334	4142	1698	30389		1391		846	0			6601	32	2829	0	0	71404	0	514			70	12302	290	11755	18178	993	3247	7086	607	369	0	21312	16175	12030	7121	910	1552								0	36		0	
1003455																															0	641	6095	577	9589		46		9250	0			5984	220	3238	0	0	45991	0	1719			0	7987	219	3238	15397	340	800	2056	3477	1205	109	12825	6845	7780	6782	3468	257								426	0		0	
1003549																															0	941	9017	0	6137		0		13334	0			9388	878	3121	0	1539	56671	0	56			0	10282	1098	9378	14679	539	3496	6247	0	0	0	18077	11183	9909	4171	2273	521								817	63	0	0	
1003558																															0	5697	250	2603	25617		128		284	0			20785	481	13466	0	582	104912	0	0			0	25838	7466	0	24780	325	2559	8336	8344	5583	373	20267	7852	17629	27334	5526	178								1385	330		0	
1003606																															0	106222	0	2960604	1943193	0	624930	624930	0	4309	388187	0	388187	97274	19364	0	0	6613690	11566	0	0	0	102021	267316	213618	137649	1079510	5498	48116	80446	22863	44359	64341	778431	248322	432289	891229	3734542	238986	0	0	0	0	0	0	0	0	4548	0	0	
1003679																															0	148070	0	21435	202411	0	0	0	0	0	6470	0	6470	53664	3179	0	0	1235701	0	0	0	0	0	739104	61368	343469	97858	13631	44108	73548	137795	366756	103063	205973	9131	18307	66841	100275	95329	0	0	0	0	0	0	0	0	0	0	0	
1003839																															0	1202	279	956	25147		40		2	0			35076	0	9774	0	192	86346	55	0			0	13110	435	0	25176	826	1439	9685	528	561	27	26635	11490	23943	5434	3815	83								0	188		0	
1003848																															0	524004	946	107358	1078174	0	968	968	23	0	38659	0	38659	364982	24540	0	323	4307705	0	0	0	0	2745	2036921	117009	1002073	513492	217724	152599	387096	428130	114724	727481	1388046	209321	247532	289340	104926	3877	0	0	0	0	0	0	0	0	13798	0	0	
1003950																															0	552	3780	0	498		1		2588	12			2310	0	1631	0	304	17723	0	0			0	6059	0	5337	14895	783	5082	0	0	0	0	3501	5529	837	639	704	357								0	0		0	
1004238																															0	0	3577	113	1057		12		2285	0			3369	0	2647	0	297	19508	0	37			0	6026	88	0	5808	203	391	1333	3767	332	0	4098	1345	3193	4419	373	0								0	0		0	
1004256																															0	0	4164	0	47		3		7707	0			2263	0	1629	0	29	17298	0	0			0	1401	0	0	6302	26	25	477	318	555	0	6047	3628	2008	1868	1644	702								55	0			
1004265																															0	22200	0	1368	56228		37		0	0			29233	1484	3781	0	0	120112	579	0			3586	5622	706	2874	34825	1287	1694	1770	280	531	60	31817	23252	24325	12574	19718	1519								0	32		0	
1004368																															0	835955	7834	6228	999113	0	3107	3107	6654	513	293140	0	293140	89215	22826	0	24	2476754	9168	5794	5794	0	61	201932	5317	132419	553046	3289	3393	4250	46117	106329	38198	460316	320964	544993	416322	305583	219128	0	0	0	0	0	0	0	0	8782	0	0	
1004470																															38	2657	0	542	31821		194		0	0			4729	7643	2802	0	0	92714	0	0			0	41843	445	15099	12706	553	3463	7458	4506	12957	12906	16687	11888	16735	2169	3278	114								0	0		0	
1005440																															0	1078	1132	0	1830		29		591	0			1696	586	3310	0	44	16197	0	0			0	5525	128	463	3300	234	127	693	1158	3146	63	1361	1864	2669	3671	1107	0								0	248		0	
1005459																															0	283	1099	147	3160		57		1143	0			3279	0	4814	0	0	20666	0	0			1	6423	261	158	6014	295	865	4137	578	56	0	4829	2381	4324	2522	191	0								0	0		0	
1005552																															0	4580	936	518	9828		25		2149	0			13269	244	9718	0	0	57051	0	0			0	14057	1727	461	11536	554	1516	2314	5400	4261	0	6972	8033	6599	15123	6177	0								0	0		0	
1005655																															0	0	2012	0	295		38		2892	0			7528	0	11959	0	8	26224	0	0			0	1461	13	0	2085	90	101	295	148	679	149	4365	959	3174	12185	3683	397								0	18		0	
1005758																															0	583	825	193	1324		65		4280	0			2068	0	2862	0	29	18394	0	4256			200	1893	16	0	7439	199	80	10	96	1508	0	8169	904	1600	2122	3706	0								0	0		0	
1005851																															0	0	2803	0	219		3		11394	0			2572	0	983	0	46	18629	0	0			0	609	0	0	10116	9	49	89	115	347	0	9693	1323	1624	2676	1405	1114								0	0		0	
1005860																															0	7839	0	368	11460		215		0	0			2418	4748	722	0	829	57052	294	0			50	27640	571	21412	11521	2000	813	2447	17595	4785	0	20062	2401	2840	4213	190	0								0	536		0	
1006148																															0	22135	25998	2443	74568	0	327	327	15330	0	53187	0	53187	4534	13593	0	2260	267003	0	0	0	0	0	41148	9082	27893	71989	2955	4471	11020	18830	3659	24	50904	44691	34433	70724	20934	3890	0	0	0	0	0	0	0	2398	0	0	0	
1006157																															0	7893	0	0	7195		1		0	0			15229	643	571	0	0	34884	78	0			0	3141	192	0	17335	0	464	402	103	1663	509	11745	5590	6172	6512	1802	0								34	63		0	
1006344																															0	1140	1147	20	1554		8		68	0			1713	1353	2749	0	0	22997	0	55			0	11965	935	11213	8279	986	2643	5484	2540	0	76	2575	2422	3570	2027	236	6								248	42		0	
1006513																															0	12696	416	8241	38707		279		0	0			3630	10061	2960	0	0	139512	238	0			0	55739	6737	307	54538	6800	14237	24454	9349	601	0	17530	25779	22560	13163	4360	0								0	284		0	
1006559																															0	1306	0	10	13137		0		0	0			3760	2271	3692	0	0	38791	0	0			0	14059	556	11727	8940	768	3554	8657	438	325	317	9866	3585	9117	2144	20	0								0	0		0	
1006577																															0	15587	0	7466	3929		0		0	0			0	3523	2711	0	0	59520	182	0			0	26044	437	16920	14073	1139	4997	10730	286	6424	2352	8365	10199	4035	1677	8653	729								0	5		0	
1006652																															0	84	2364	563	1027		1104		9663	538			16044	0	9048	0	0	57106	0	0			0	16983	226	0	24348	1502	1733	6236	7382	130	0	14827	6286	7968	6732	1641	0								0	0		0	
1006670																															0	1454	0	1087	4293		0		0	0			1990	10552	2483	0	0	108363	0	0			0	83235	3206	3216	14539	1627	695	486	2239	26604	50391	10939	2576	1808	1645	3597	2739								0	63		0	
1006858																															0	0	1903	0	0		37		1700	0			9933	0	1084	0	0	15314	0	0			0	657	0	0	4930	20	120	457	17	43	0	5250	2683	3007	1616	1740	354								0	0		0	
1006951																															0	0	1604	0	1436		74		1926	0			3672	0	3972	0	0	17976	0	0			0	5292	0	57	9368	141	425	117	1233	3379	0	8697	105	1264	2330	250	0								0	0		0	
1007015																															176	113207	9902	4547	119425	100	1646	1546	15	10188	216095	200	216295	44608	210837	0	0	876630	891	386	386	0	0	138002	9912	15202	267041	24431	14959	21717	21842	19781	34857	307567	60992	123995	199876	44652	1292	176	0	176	0	0	0	0	7870	693	0	0	
1007051																															0	0	11392	0	3023		8		4513	0			4036	0	1373	0	382	28592	0	0			0	3615	250	232	8307	355	776	1639	30	815	0	6832	4321	6320	1920	4949	426								0	0		0	
1007145																															0	991	3447	329	4257		27		964	0			5377	0	1590	0	558	27134	0	0			0	9303	291	6806	16524	1815	6288	1175	10	15	0	6692	7112	2465	991	570	0								0	0		0	
1007154																															0	12880	6294	2656	88696		1978		1046	205			35917	2109	9202	0	0	196577	0	0			0	32231	3037	3637	70068	4901	5789	11529	5672	245	3940	27358	35931	47078	43614	9908	0								0	531		0	
1007417																															0	22488	22	953	106824	30	290	260	0	0	9958	0	9958	12936	20148	0	15810	291757	1790	0	4	0	0	85535	18583	128	41441	4800	1075	6329	15084	38099	19841	43791	26122	21347	17143	33453	63060	0	0	0	0	0	0	0	0	0	0	0	
1007659																															0	11214	418	0	10206		58		908	0			9983	4320	2561	0	0	53958	75	0			0	14095	270	2110	39164	6707	3677	2701	1010	0	0	21292	7488	6282	4599	241	0								0	0		0	
1007734																															0	0	1007	0	408		33		811	0			1345	27	741	0	0	5282	0	0			0	910	0	28	3412	154	278	195	57	226	0	2463	794	677	372	65	0								0	0		0	
1007752																															0	547	7030	507	2250		633		9262	0			4113	0	1177	0	0	30287	0	0			0	4535	205	0	6881	294	565	2314	226	609	527	10634	2870	8394	2330	927	438								0	28		0	
1007819																															0	7565	850	3122	82358	0	280	280	0	0	128023	0	128023	14153	15229	0	8865	391700	0	3583	3583	0	0	95363	31440	8367	26942	176	2537	4008	3898	33317	48732	91326	46241	25873	26931	66709	29894	0	0	0	0	0	0	0	0	869	0	0	
1007846																															0	385343	71071	388703	975813	375	6777	6402	84265	0	984952	0	984952	382680	409631	0	23258	4125884	0	0	0	0	0	291489	108525	150226	1127274	73591	30426	32184	76451	40824	34933	1816797	186132	552498	935943	325851	1550	0	0	0	0	0	0	0	6779	6598	0	0	
1007930																															0	0	7423	0	585		0		3454	0			1106	0	2100	0	75	18809	2	0			0	4068	0	0	6278	232	1003	2717	62	0	0	2263	2782	6657	2981	60	0								0	0		0	
1007958																															0	0	5537	0	92		113		9534	0			2199	0	1234	0	184	20236	0	0			0	1022	321	0	8865	73	187	153	416	69	0	8040	3663	3117	3149	307	606								0	0		0	
1008076																															29	41	0	995	0		0		0	0			0	1275	96	0	0	74789	392	0			0	61935	10810	0	71	20	29	676	4015	25995	31200	1329	7	58	47	10810	995								0	0		0	
1008133																															0	5241	633	1376	18651		0		59	0			3025	1030	6791	0	0	64590	0	0			0	26749	1035	622	15867	947	3144	5999	12915	3160	561	6283	5493	7331	14468	3276	903								0	0		0	
1008151																															0	0	3394	0	1163		4		4181	0			848	0	632	0	0	12199	0	0			0	1946	31	0	3800	13	215	525	983	208	0	1696	4290	1586	2341	342	0								0	0		0	
1008209																															0	1536	0	62	2063		0		0	0			1048	8002	848	0	0	36681	0	0			0	22927	133	17324	2754	2451	8437	1687	4500	4343	1509	6289	6144	1305	16	0	0								0	62		0	
1008432																															0	1303	0	1777	24193		62		0	0			27424	1055	4261	0	290	66817	0	2779			0	3553	120	0	25589	1093	55	390	1061	954	0	28350	3975	9394	19264	2281	0								0	0		0	
1008450																															0	0	1998	0	266		11		2640	0			903	0	146	0	125	6960	0	0			0	871	0	871	4927	61	166	528	116	0	0	3972	955	360	309	290	101								0	0		0	
1008553																															0	0	11534	0	421		0		10470	239			2289	0	1780	0	0	27234	0	0			0	652	0	0	7990	56	60	189	264	47	36	6016	13968	3560	2472	290	186								88	0		0	
1008647																															0	151	3276	5	18714		143		2783	0			5084	200	1635	0	32	44217	0	0			0	12181	0	10204	7920	407	1337	3392	3580	3428	0	8190	4824	13598	4986	341	0								0	13		0	
1008674																															0	5022	0	1540	14657		0		282	0			4054	6642	981	0	0	131681	0	0			0	93064	5344	17995	22804	1033	2719	3044	7291	18709	60268	14629	4423	2820	7182	8033	1530								0	95		0	
1008731																															0	22554	0	18800	47816		750		0	0			17289	8637	881	0	0	135719	0	0			0	17038	1954	12617	37572	11374	663	2552	1478	151	486	71486	8667	15605	21405	1518	0								0	0		0	
1008955																															0	1587	3202	2083	8919		25		3023	0			8016	196	5445	0	0	39948	0	0			0	5750	1583	0	6773	0	513	2440	2721	77	0	6217	2362	9717	14720	1158	0								0	119		0	
1009055																															0	0	5338	126	377		35		7826	0			1179	0	941	0	22	18768	0	2359			0	537	0	0	10696	0	65	169	292	11	0	4655	5976	2953	1647	2543	131								0	28		0	
1009242																															0	1984	35586	37	7572		115		18508	0			8234	110	6632	0	649	107693	0	28			0	28238	0	22793	24882	1004	3040	2735	2111	7438	11891	14431	39556	14828	8496	1081	630								0	0		0	
1009354																															0	66345	77	4329	170704	3500	8797	5297	638	0	112019	0	112019	1208	18479	0	4186	393312	115	0	0	0	0	6111	416	864	126012	1466	1022	764	2203	150	506	144174	53719	92165	43167	49818	445	0	0	0	0	0	0	0	0	118	0	0	
1009420																															0	49763	4642	27505	127692	0	36	36	3177	803	57364	0	57364	30282	38312	0	5588	509074	0	0	0	0	0	152596	11593	104236	61207	19425	26305	43631	25678	30602	6317	71453	31127	64686	82876	71483	33252	0	0	0	0	0	0	0	0	524	0	0	
1009541																															0	12523	1325	2068	38596		117		421	0			77281	20943	9893	0	3008	221083	0	0			0	50595	4091	41617	58350	2569	5693	11820	6531	22394	1415	80250	13848	43600	15546	11607	3273								0	222		0	
1009756																															0	0	12786	0	3818		31		36368	0			5572	0	859	0	0	67365	0	170			0	7761	0	5044	17440	225	4656	241	388	1591	660	45101	9830	1279	1145	2087	0								0	0		0	
1009804																															0	23013	0	0	118304	0	139	139	0	425	89183	0	89183	12184	5660	0	0	388828	0	0	0	0	0	133497	6774	31562	58599	1946	14655	9153	5669	65451	35412	85475	8630	42520	63632	47040	4132	0	0	0	0	0	0	0	0	74	0	0	
1009813																															0	117	1697	0	1289		9		669	0			4722	1199	1401	0	0	15365	0	0			0	3043	749	2980	5140	355	2688	0	0	0	0	11970	194	110	0	0	0								349	121		0	
1009831																															0	14427	1540	2246	25212		59		0	0			3180	397	3455	0	1517	74875	129	0			0	20716	2254	2432	29744	2631	4772	10518	2501	19	104	13974	15539	16632	4961	3021	0								1	0		0	
1009840																															0	141	4810	0	784		0		3817	0			1871	17	1770	0	107	18241	0	0			0	4674	193	11	5323	106	261	935	3120	252	0	2032	2924	2830	4833	607	167								57	0		0	
1009952																															0	514	57	0	284		0		195	0			2560	0	9191	0	0	18085	795	0			0	6053	26	2788	3053	931	4459	322	142	199	0	1094	2715	4537	4144	151	186								0	0		0	
1010015																															0	187	522	0	6176		13		487	0			5546	198	4854	0	329	37465	0	0			0	16016	2726	14198	5367	897	2929	12137	34	0	0	4662	11219	4292	1092	105	0								411	0		0	
1010051																															0	0	3890	0	1542		12		3895	117			2458	0	1079	0	190	15428	0	0			0	2362	0	0	4583	77	85	529	1445	131	0	1284	3137	3453	3106	797	254								0	0		0	
1010471																															0	33971	0	1635	22729		34		0	0			10279	9233	3134	0	0	153967	267	0			1764	71944	1275	35765	23123	3814	7197	13365	12513	17965	17090	24568	15705	20258	18188	3337	234								0	0		0	
1010930																															5126	69850	4579	73835	418117	2285	20035	17750	306	0	449686	0	449686	227619	369262	0	75043	2534379	0	1689	1689	0	0	750813	52739	618163	311039	59011	122755	121636	282477	78246	85567	841466	110730	242823	265216	231261	87063	5126	0	5126	0	0	0	0	15112	568	0		
1011432																															0	376	750	414	14237		100		56	0			6850	0	3205	0	25	49089	82	0			1000	22692	466	20697	7459	3029	10257	4187	3014	1985	220	9189	10798	2735	2028	1727	0								0	0		0	
1011526																															20000	27080	4130	27146	231446	0	55698	55698	796	0	47593	0	47593	283374	49187	0	9307	1333522	112	0	0	0	0	449782	109723	397545	146320	10543	220059	61764	131137	16958	8758	287291	46508	61953	87735	71642	327071	20000	0	20000	0	0	0	0	18119	253	0	0	
1011553																															0	353	4914	236	1795		13		7929	0			6657	0	2455	0	0	29344	0	151			0	4720	121	3565	13194	289	1056	2621	417	210	127	7311	7818	5146	3976	373	0								0	0		0	
1011638																															0	23987	6663	1631	66385		0		974	0			11965	1759	13690	0	628	169383	0	0			0	39664	1677	0	68535	8490	5829	21398	3246	622	0	54725	25229	35156	10480	2352	732								350	10		0	
1011656																															0	7521	747	2256	20754		7		754	0			4594	0	1330	0	0	47651	0	7721			0	1492	389	494	19979	80	239	488	464	221	0	12765	8434	9510	10006	4603	788								0	86		0	
1011740																															64	170	801	0	1570		0		612	0			1020	0	1801	0	128	12188	0	0			0	6003	19	5592	2012	396	1970	1562	2049	24	0	1616	1489	1084	1656	216	0								0	0		0	
1011852																															0	0	2311	0	21		0		2795	0			1159	0	264	0	0	6707	0	0			0	157	0	0	3064	0	0	7	15	0	135	1219	1845	301	240	528	2417								0	0		0	
1011955																															0	506	7098	226	4379		43		27737	0			11218	84	6953	0	1797	66306	0	0			0	5384	456	0	26107	252	926	2328	1367	340	3	23333	9799	13918	9949	2324	1185								291	134		0	
1012055																															0	45	9415	0	2679		43		5350	0			4830	0	1145	0	0	28767	0	0			0	5260	0	4953	7170	1088	1235	1752	1170	15	0	4420	11653	4622	2753	59	0								0	0		0	
1012251																															0	2235	2834	0	8196		855		3868	0			4239	0	25032	0	0	75574	0	0			0	26988	1327	0	17253	922	1649	6370	14556	3441	0	5741	9176	13826	17701	2100	1								0	0		0	
1012354																															0	0	3477	0	257		0		4153	0			483	0	407	0	0	9748	0	313			0	658	0	0	3568	0	29	177	290	162	0	3803	662	1210	2169	1147	0								0	0		0	
1012457																															0	0	3277	0	471		18		3350	21			1424	0	992	0	4408	14906	0	75			0	891	0	0	4008	0	5	120	185	252	296	10143	373	1085	1058	1147	0								0	0		0	
1012671																															0	10477	0	10469	40928	0	65	65	0	0	2276	0	2276	43618	376	0	0	254330	0	0	0	0	0	139625	6221	45117	9377	15588	6141	15624	12211	81324	6936	60634	2433	10307	32353	7922	979	0	0	0	0	0	0	0	0	275	86	0	
1012859																															0	6580	2386	1020	9740		0		3106	0			6948	3888	1563	0	1	39145	161	329			0	3449	227	0	15244	87	1230	1866	266	0	0	9279	7579	7575	8771	1508	1003								0	69		0	
1013043																															55	3589	1636	53	3607		1852		1647	0			27992	1997	6070	0	1264	89125	41	0			87	35523	3497	23176	19273	2155	4871	8865	8270	5085	6016	15935	7159	11390	13437	4216	350								384	0		0	
1013070																															0	55868	0	11291	72901		0		0	0			6120	15717	2574	0	0	248214	910	0			0	84048	605	35242	52439	1171	1723	21648	15608	40630	3268	76227	0	29382	24986	12580	21901								0	0		0	
1013650																															0	0	2110	0	475		0		10109	0			4925	712	1689	0	0	21580	0	0			0	1560	0	0	13725	52	320	391	763	34	0	4865	11363	1129	1418	829	74								0	0		0	
1013735																															0	308	5570	12	28675		12		3	0			3135	328	3733	0	373	46583	44	0			0	3715	228	733	20530	876	1187	916	584	152	0	22610	12674	5699	1903	0	0								0	535		0	
1013744																															0	0	1514	0	569		29		3573	0			3754	0	1567	0	0	13358	0	0			0	2352	0	0	4211	37	118	265	988	894	50	2259	1826	1506	2695	2276	352								0	0		0	
1013753																															0	36	5375	13	2407		26		6104	0			2829	718	1698	0	0	21279	0	51			0	1970	0	160	5963	572	105	276	514	474	29	6674	2338	2929	3793	3072	503								0	52		0	
1013856																															0	636	1376	0	3654		254		2445	0			6451	0	13180	0	0	47563	369	0			58	16039	3897	2936	15028	505	999	6417	8118	0	0	6612	6912	8128	9608	275	0								0	0		0	
1014040																															0	2560	10880	487	11546		80		12423	0			9640	4676	9835	0	160	79888	0	522			0	16530	479	12430	12899	588	6418	4844	688	2528	1396	16546	11564	20461	9069	5499	20								0	70		0	
1014059																															0	822	1798	0	2502		52		2374	202			5935	0	4787	0	34	21210	24	0			0	2457	208	1171	6569	753	173	481	436	392	48	8168	2843	4429	2719	365	0								265	0		0	
1014125																															0	17485	3766	1195	23602		115		157	0			18229	5408	16727	0	33	142793	0	0			0	53000	3076	44887	20321	3896	3612	8707	15665	9578	11542	17296	13083	21239	17404	8827	11924								0	0		0	
1014246																															0	335	4411	0	3328		6		3603	433			2277	0	1566	0	60	21500	0	0			0	5899	15	0	7567	133	101	997	413	1746	2509	5435	1898	2062	4037	1508	473								0	0		0	
1014255																															0	0	1422	0	100		0		3935	0			1061	0	695	0	0	7799	0	0			0	586	0	0	3992	92	2	166	326	0	0	547	3351	1785	1390	133	0								0	0		0	
1014376																															0	6451	2628	0	13854		89		917	0			3363	0	14964	0	0	95429	0	0			0	53027	136	4618	14980	3064	5621	7273	14248	22319	198	3833	6782	9912	13062	8237	228								0	0		0	
1014451																															0	34	3073	0	863		45		6590	662			3292	0	1618	0	34	17429	0	0			0	1582	298	0	7133	447	231	239	592	73	0	8907	1003	3101	2129	707	0								0	0		0	
1014554																															0	791	4873	0	2556		0		8638	40			3556	0	2218	0	0	25757	0	108			0	2622	72	0	13880	198	354	523	1278	54	0	10385	3275	3585	3953	1442	254								323	0		0	
1014657																															0	5726	2474	1866	34486		3800		312	0			1740	2636	6823	0	1524	153531	0	0			3565	89753	2391	73819	32361	7312	27238	20595	26417	6255	1936	12592	19998	11410	12518	6837	423								0	0		0	
