RCON9224,RCON9999,RSSD9017,RSSD9130,RSSD9200,RSSD9220,IDRSSD
,2015-12-31,First State Bank & Trust Company,CARTHAGE,TX,75633,1012251
,2015-12-31,Rolette State Bank,Rolette,ND,583660126,1012457
,2015-12-31,NVE Bank,Englewood,NJ,07631,1012671
,2015-12-31,Norwood Cooperative Bank,Norwood,MA,02062,1013070
,2015-12-31,State Bank Of Bern,Bern,KS,66408,1013650
,2015-12-31,Peoples State Bank & Trust,Baxley,GA,31513,1013735
,2015-12-31,PEOPLES SAVINGS BANK,MONTEZUMA,IA,50171,1013744
,2015-12-31,Panola National Bank,Carthage,TX,75633,1013856
,2015-12-31,SOUTHWEST NATIONAL BANK,CUSTER CITY,OK,73639,1014059
,2015-12-31,Bank of Charles Town,Charles Town,WV,25414,1014125
,2015-12-31,Cedar Valley Bank & Trust,LaPorte City,IA,506511333,1014246
,2015-12-31,State Bank of Jeffers,Jeffers,MN,56145,1014255
,2015-12-31,Citizens Savings Bank,Bogalusa,LA,70427,1014376
,2015-12-31,American Exchange Bank,Elmwood,NE,68349,1014451
,2015-12-31,STATE BANK OF BOTTINEAU,BOTTINEAU,ND,583180327,1014554
,2015-12-31,New Era Bank,Fredericktown,MO,63645,1014657
,2015-12-31,Farmers and Merchants Bank,Rudolph,WI,54475,1014844
,2015-12-31,Citizens Bank Of Kansas,Kingman,KS,67068,1014853
,2015-12-31,The First National Bank of Paducah,Paducah,TX,79248,1014965
,2015-12-31,Central Bank of Lake of the Ozarks,Osage Beach,MO,65065,1015243
,2015-12-31,Lea County State Bank,Hobbs,NM,88240,1015252
,2015-12-31,Home Bank SB,Martinsville,IN,46151,1015270
,2015-12-31,First State Bank Of Kiester,Kiester,MN,56051,1015458
,2015-12-31,Crockett National Bank,Ozona,TX,76943,1015467
,2015-12-31,Industrial and Commercial Bank of China (USA) NA,NEW YORK,NY,10013,1015560
,2015-12-31,Bank Of Early,Blakely,GA,39823,1015832
,2015-12-31,COMMUNITY BANK & TRUST CO,MUSCATINE,IA,52761,1015841
,2015-12-31,Lake Elmo Bank,Lake Elmo,MN,550420857,1015850
,2015-12-31,Ozarks Federal Savings and Loan Association,Farmington,MO,63640,1016174
,2015-12-31,Mountain Commerce Bank,Knoxville,TN,37919,1016231
,2015-12-31,The Bennington State Bank,Salina,KS,67401,1016259
,2015-12-31,Generations Bank,Exeter,NE,68351,1016558
,2015-12-31,JACKSON COUNTY BANK,MCKEE,KY,40447,1016718
,2015-12-31,COUNTY BANK,BRUNSWICK,MO,65236,1016848
,2015-12-31,Citizens Bank of Las Cruces,Las Cruces,NM,88004,1016857
,2015-12-31,INTERCITY STATE BANK,SCHOFIELD,WI,54476,1016941
,2015-12-31,Bank Star One,Fulton,MO,65251,1017256
,2015-12-31,The Killbuck Savings Bank Company,Killbuck,OH,44637,1017425
,2015-12-31,First Community Bank,Lester Prairie,MN,55354,1017555
,2015-12-31,Commercial State Bank,Palmer,TX,75152,1017564
,2015-12-31,The Farmers State Bank of Blue Mound,Blue Mound,KS,66010,1017854
,2015-12-31,UNITED COMMUNITY BANK,BLAIRSVILLE,GA,305140398,1017939
,2015-12-31,CENTER NATIONAL BANK,LITCHFIELD,MN,55355,1017957
,2015-12-31,1st Security Bank of Washington,Mountlake Terrace,WA,980432177,1018927
,2015-12-31,State Bank of Texas,Dallas,TX,75234,1157415
,2015-12-31,Charlotte State Bank & Trust,Port Charlotte,FL,33953,1158878
,2015-12-31,Mizuho Trust & Banking Co.(USA),New York,NY,10020,1160161
,2015-12-31,PREMIER BANK OF THE SOUTH,CULLMAN,AL,35055,1160509
,2015-12-31,"Bremer Trust, National Association",Saint Cloud,MN,56301,1160853
,2015-12-31,Bank of Hampton Roads,Virginia Beach,VA,23452,1161029
,2015-12-31,Northmark Bank,North Andover,MA,018450825,1161216
,2015-12-31,United Security Bank,Fresno,CA,93721,1162017
,2015-12-31,Horry County State Bank,Loris,SC,29569,1162530
,2015-12-31,Citizens Bank & Trust Inc.,Trenton,GA,30752,1163283
,2015-12-31,Amerasia Bank,Flushing,NY,11355,1169650
,2015-12-31,"Beal Bank, SSB",Plano,TX,75024,1176881
,2015-12-31,Community State Bank,Hennessey,OK,73742,1176920
,2015-12-31,Englewood Bank & Trust,Englewood,FL,34223,1186965
,2015-12-31,InterBank,Oklahoma City,OK,73112,1187001
,2015-12-31,The Bankers Bank of Kentucky,Frankfort,KY,40601,1187551
,2015-12-31,FIRST COMMUNITY BANK OF BEDFORD COUNTY,SHELBYVILLE,TN,37162,1188772
,2015-12-31,PEOPLES INDEPENDENT BANK,BOAZ,AL,35957,1188987
,2015-12-31,CENTRAL BANK,GOLDEN VALLEY,MN,55427,1189041
,2015-12-31,The Columbia Bank,Columbia,MD,21044,1189993
,2015-12-31,ENTERPRISE BANK & TRUST,CLAYTON,MO,63105,1190476
,2015-12-31,Waycross Bank & Trust,Waycross,GA,31501,1191352
,2015-12-31,Country Bank,655 Third Ave. 9th fl,NY,10017,1191482
,2015-12-31,Republic Bank   Trust,Norman,OK,73069,1198605
,2015-12-31,DAMASCUS COMMUNITY BANK,DAMASCUS,MD,20872,1198614
,2015-12-31,Saratoga National Bank & Trust Company,Saratoga Springs,NY,128664532,1211371
,2015-12-31,Synchrony Bank,Draper,UT,84020-6425,1216022
,2015-12-31,Community Guaranty Savings Bank,Plymouth,NH,03264,1216059
,2015-12-31,Republic First Bank,Philadelphia,PA,19102,1216321
,2015-12-31,Silvergate Bank,La Jolla,CA,92037,1216826
,2015-12-31,Bankers' Bank Of Kansas,Wichita,KS,67208,1218446
,2015-12-31,First Metro Bank,Muscle Shoals,AL,35661,1222519
,2015-12-31,Prairie State Bank & Trust,Springfield,IL,62711,1222948
,2015-12-31,Commercial Bank,Saint Louis,MO,63146,1225752
,2015-12-31,Wells Fargo Financial National Bank,Las Vegas,NV,89102,1225761
,2015-12-31,PORT RICHMOND SAVINGS,Philadelphia,PA,19134,1225798
,2015-12-31,First Bank & Trust Company,Duncan,OK,73533,1228034
,2015-12-31,THE UNIVERSITY NATIONAL BANK OF LAWRENCE,LAWRENCE,KS,66049,1229198
,2015-12-31,Peoples Bank,Paris,TX,75460,1293078
,2015-12-31,Greer State Bank,Greer,SC,296521029,1356526
,2015-12-31,Enterprise Bank and Trust Company,Lowell,MA,01852,1356768
,2015-12-31,FIRST FINANCIAL TRUST NATIONAL ASSOCIATION,WELLESLEY,MA,02481,1369870
,2015-12-31,"Merchants Bank of California, National Association",Carson,CA,90745,1377521
,2015-12-31,BancFirst,Oklahoma City,OK,73102,1386251
,2015-12-31,"Liberty Savings Bank, Federal Savings Bank",Saint Cloud,MN,56301,1387203
,2015-12-31,Northwest Bank,Spencer,IA,51301,1387605
,2015-12-31,Standing Stone Bank,Lancaster,OH,43130,1390324
,2015-12-31,Comenity Bank,Wilmington,DE,19803,1391778
,2015-12-31,METRO BANK,PELL CITY,AL,35128,1394621
,2015-12-31,AMERICAN EXPRESS CENTURION BANK,SALT LAKE CITY,UT,84184,1394676
,2015-12-31,Berkshire Bank,New York,NY,10016,1396764
,2015-12-31,BANK OF LITTLE ROCK,LITTLE ROCK,AR,72203,1397471
,2015-12-31,OLD LINE BANK,Bowie,MD,20716,1401387
,2015-12-31,VALLEY BANK,"Glasgow,",MT,592300511,1401891
,2015-12-31,North Alabama Bank,Hazel Green,AL,35750,1402384
,2015-12-31,Georgia Bank and Trust Company of Augusta,Augusta,GA,30909,1402610
,2015-12-31,Bank of Walterboro,Walterboro,SC,29488,1404481
,2015-12-31,BURLING BANK,Chicago,IL,60604,1404883
,2015-12-31,Bank of New Castle,New Castle,DE,19720,1404940
,2015-12-31,Tri-State Bank & Trust,Haughton,LA,71037,1406980
,2015-12-31,Fulton Bank of New Jersey,Mt. Laurel,NJ,080963505,1407932
,2015-12-31,Inland Northwest Bank,Spokane,WA,99201,1411032
,2015-12-31,1St Constitution Bank,Cranbury,NJ,08512,1412619
,2015-12-31,"Community West Bank, National Association",Goleta,CA,93117,1412712
,2015-12-31,HELM BANK USA,MIAMI,FL,33131,1414819
,2015-12-31,"Prudential Bank & Trust, FSB",Hartford,CT,06103,1416279
,2015-12-31,TUSTIN COMMUNITY BANK,TUSTIN,CA,92780,1418255
,2015-12-31,BANK OF BLUE VALLEY,OVERLAND PARK,KS,66225,1421161
,2015-12-31,BALLINGER NATIONAL BANK,BALLINGER,TX,76821,1429028
,2015-12-31,Texas National Bank,Sweetwater,TX,79556,1435092
,2015-12-31,Drummond Community Bank,Chiefland,FL,32626,1436071
,2015-12-31,BANK OF MARIN,NOVATO,CA,94947,1436204
,2015-12-31,NEW YORK COMMERCIAL BANK,WESTBURY,NY,11590,1438589
,2015-12-31,Prime Bank,Orange,CT,06477,1439054
,2015-12-31,Rockwood Bank,Eureka,MO,63025,1439456
,2015-12-31,COMMUNITY FIRST BANK,WALHALLA,SC,29691,1440117
,2015-12-31,COUNTY FIRST BANK,LA PLATA,MD,20646,1442661
,2015-12-31,"Bank of America California, National Association",San Francisco,CA,94101,1443266
,2015-12-31,"BlackRock Institutional Trust Company, N.A.",San Francisco,CA,941052212,1444021
,2015-12-31,"WHITAKER BANK, INC",LEXINGTON,KY,40509,1445943
,2015-12-31,WestStar Bank,El Paso,TX,79901,1447639
,2015-12-31,"MORGAN STANLEY BANK, N.A.",SALT LAKE CITY,UT,84111,1456501
,2015-12-31,Gulf Coast Bank & Trust Company,New Orleans,LA,70130,1458608
,2015-12-31,FIRST COLLINSVILLE BANK,COLLINSVILLE,IL,62234,1459717
,2015-12-31,COUNTY BANK,REHOBOTH BEACH,DE,19971,1459735
,2015-12-31,First Peoples Bank,Pine Mountain,GA,31822,1459799
,2015-12-31,Asian Pacific National Bank,San Gabriel,CA,91776,1462986
,2015-12-31,Heritage Bank Inc,Erlanger,KY,41018,1469677
,2015-12-31,First Farmers & Merchants National Bank Fairmont,Fairmont,MN,56031,1470150
,2015-12-31,Community Bank & Trust - Alabama,Union Springs,AL,36089,1474309
,2015-12-31,CORNERSTONE COMMUNITY BANK,GRAFTON,WI,53024,1478231
,2015-12-31,Woodlands Bank,Williamsport,PA,17701,1479470
,2015-12-31,"LIBERTY BANK, N.A.",TWINSBURG,OH,440870560,1479676
,2015-12-31,Premier Bank Minnesota,Farmington,MN,55024,1481745
,2015-12-31,Premier Bank Rochester,Rochester,MN,55902,1481754
,2015-12-31,First Kansas Bank,Hoisington,KS,67544,1492817
,2015-12-31,"Gateway Bank, FSB",San Francisco,CA,94118,1493319
,2015-12-31,Sound Banking Company,Lakewood,WA,98499,1494482
,2015-12-31,Shinhan Bank America,New York,NY,10001,1494914
,2015-12-31,"Fidelity Bank of Florida, N.A.",Merritt Island,FL,32953,1516423
,2015-12-31,"Associated Trust Company, National Association",Milwaukee,WI,53201,1629903
,2015-12-31,Northrim Bank,Anchorage,AK,995241489,1718188
,2015-12-31,Colorado Federal Savings Bank,Greenwood Village,CO,80111,1718469
,2015-12-31,The Trust Company of Toledo NA,Holland,OH,43528,1820979
,2015-12-31,"Morris Plan Company Of Terre Haute, The",Terre Haute,IN,47807,1826382
,2015-12-31,ENTERPRISE BANK,OMAHA,NE,68144,1836701
,2015-12-31,"Privatebank And Trust Company, The",Chicago,IL,60603,1842065
,2015-12-31,ANZ Guam Inc.,Hagatna,GU,96910,1852569
,2015-12-31,First Bank and Trust,New Orleans,LA,701120000,1862719
,2015-12-31,Ledyard National Bank,Norwich,VT,05055,1863097
,2015-12-31,OAK VALLEY COMMUNITY BANK,OAKDALE,CA,95361,1864197
,2015-12-31,Citizens First Bank,The Villages,FL,32162,1867983
,2015-12-31,Arbor Bank,Nebraska City,NE,68410,1872941
,2015-12-31,Monona State Bank,Monona,WI,53716,1872996
,2015-12-31,TODAY'S BANK,HUNTSVILLE,AR,72740,1879016
,2015-12-31,"First American Trust, FSB",Santa Ana,CA,92707,1883321
,2015-12-31,Crescent Bank & Trust,New Orleans,LA,70163,1885932
,2015-12-31,Unity Bank,Clinton,NJ,08809,1890525
,2015-12-31,First National Bank of Coffee County,Douglas,GA,31534,1892154
,2015-12-31,Nordstrom fsb,Scottsdale,AZ,85255,1893049
,2015-12-31,Mohave State Bank,Lake Havasu City,AZ,86403,1897270
,2015-12-31,CITIZENS BANK OF PAGOSA SPRINGS,PAGOSA SPRINGS,CO,81147,1900675
,2015-12-31,Bank of North Carolina,High Point,NC,27265,1908082
,2015-12-31,Rock Canyon Bank,Orem,UT,84059,1914421
,2015-12-31,Lake Forest Bank & Trust,Lake Forest,IL,60045,1917301
,2015-12-31,Preferred Bank,Los Angeles,CA,90017,1918344
,2015-12-31,"CENTERSTATE BANK OF FLORIDA, NA",WINTER HAVEN,FL,33880,1929247
,2015-12-31,Desjardins Bank N.A.,Hallandale Beach,FL,33009,1940747
,2015-12-31,United Bank of Philadelphia,Philadelphia,PA,19102,1945247
,2015-12-31,"Acadia Trust, National Association",Portland,ME,04101,1962888
,2015-12-31,My Bank,Belen,NM,87002,1972298
,2015-12-31,Trust Company of America,Centennial,CO,80112,1977248
,2015-12-31,Citizens Community Bank,Winchester,TN,37398,2002222
,2015-12-31,International Bank of Chicago,Chicago,IL,60640,2006024
,2015-12-31,CITIZENS COMMUNITY BANK,MASCOUTAH,IL,62258,2007991
,2015-12-31,STARION FINANCIAL,BISMARCK,ND,58501,2009605
,2015-12-31,Village Bank,St. Francis,MN,55070,2010722
,2015-12-31,GE CAPITAL BANK,Salt Lake City,UT,84121,2017570
,2015-12-31,First Community Bank of East Tennessee,Rogersville,TN,37857,2037185
,2015-12-31,Wheaton Bank & Trust Co.,Wheaton,IL,60187,2044811
,2015-12-31,Community Bank of Elmhurst,Elmhurst,IL,60126,2044820
,2015-12-31,Opus Bank,Irvine,CA,92612,2047504
,2015-12-31,AMERICAN NATIONAL BANK-FOX CITIES,APPLETON,WI,54911,2051127
,2015-12-31,Priority Bank,Fayetteville,AR,72703,2059990
,2015-12-31,Capital Community Bank,Provo,UT,84604,2068107
,2015-12-31,Columbia State Bank,Tacoma,WA,98402,2078290
,2015-12-31,FDS Bank,Mason,OH,45040,2107181
,2015-12-31,First Community Bank of the Ozarks,Branson,MO,65616,2107341
,2015-12-31,First Community Bank,Elgin,IL,601235547,2108348
,2015-12-31,IDAHO INDEPENDENT BANK,HAYDEN LAKE,ID,83835,2110640
,2015-12-31,Citizens Bank of Northern Kentucky,Newport,KY,41071,2111553
,2015-12-31,Hinsdale Bank & Trust Company,Hinsdale,IL,605214234,2119773
,2015-12-31,"TD Bank USA, NA",Wilmington,DE,19808,2121196
,2015-12-31,CREDIT FIRST NATIONAL ASSOCIATION,BROOK PARK,OH,44142,2122997
,2015-12-31,The Bank of Milan,Milan,TN,38358,2123930
,2015-12-31,"United Business Bank, FSB",Oakland,CA,94621,2132370
,2015-12-31,Catskill Hudson Bank,Kingston,NY,12401,2132594
,2015-12-31,The National Bank of Indianapolis,Indianapolis,IN,46204,2132941
,2015-12-31,"Allied First Bank, SB",Oswego,IL,60543,2140348
,2015-12-31,Quad City Bank and Trust Company,Bettendorf,IA,52722,2142155
,2015-12-31,Liberty Bank,Alton,IL,62002,2146023
,2015-12-31,Raymond James Trust NA,St. Petersburg,FL,33716,2163477
,2015-12-31,Wisconsin River Bank,Sauk City,WI,535830636,2164111
,2015-12-31,The Trust Company of Virginia,Richmond,VA,23235,2180410
,2015-12-31,"Goldman Sachs Bank, USA",New York,NY,10282,2182786
,2015-12-31,Raymond James Bank NA,St. Petersburg,FL,33716,2193616
,2015-12-31,Heritage Bank of Commerce,San Jose,CA,95113,2209553
,2015-12-31,Frontier Bank,Rock Rapids,IA,51246,2218443
,2015-12-31,"Mackinac Savings Bank, F.S.B.",Boynton Beach,FL,33426,2224613
,2015-12-31,Charlevoix State Bank,Charlevoix,MI,49720,2232757
,2015-12-31,"Natbank, National Association",Hollywood,FL,33020,2233875
,2015-12-31,"Patriot Bank, National Association",Stamford,CT,06901,2236821
,2015-12-31,Wintrust Bank,Chicago,IL,60603,2239288
,2015-12-31,"Capital One Bank (USA), National Association",Glen Allen,VA,23060,2253891
,2015-12-31,SYNOVUS BANK,COLUMBUS,GA,319022024,2262718
,2015-12-31,"Wilmington Trust, National Association",Wilmington,DE,19890,2265456
,2015-12-31,Middleton Community Bank,Middleton,WI,53562,2267683
,2015-12-31,Bank of St. Croix,Christiansted,VI,008244240,2281371
,2015-12-31,"The Simsbury Bank and Trust Company, INc.",Simsbury,CT,060700248,2290887
,2015-12-31,EVERTRUST BANK,PASADENA,CA,91101,2297998
,2015-12-31,Village Bank & Trust,Arlington Heights,IL,60005,2298995
,2015-12-31,"Prime Pacific Bank,NA",Lynnwood,WA,98036,2304382
,2015-12-31,Community Bank,Topeka,KS,666144195,2304636
,2015-12-31,TNBank,Oak Ridge,TN,37830,2305969
,2015-12-31,PARK RIDGE COMMUNITY BANK,PARK RIDGE,IL,600684721,2316714
,2015-12-31,First American State Bank,Greenwood Village,CO,80111,2317672
,2015-12-31,"Deutsche Bank Trust Company, National Association",New York,NY,101540004,2325882
,2015-12-31,First Community Bank,Lexington,SC,29072,2328137
,2015-12-31,"Private Trust Company, National Association, The",Cleveland,OH,44115,2328285
,2015-12-31,Bay Bank,Green Bay,WI,54313,2329200
,2015-12-31,ALBINA COMMUNITY BANK,PORTLAND,OR,97212,2332666
,2015-12-31,First Commercial Bank (USA),Alhambra,CA,91801,2332910
,2015-12-31,Neighborhood National Bank,San Diego,CA,92113,2333140
,2015-12-31,First Bank & Trust,Evanston,IL,60201,2333298
,2015-12-31,"UMB Bank & Trust, National Association",St. Louis,MO,63102,2337335
,2015-12-31,American Enterprise Bank,Buffalo Grove,IL,60089,2339535
,2015-12-31,Capitol Bank,Madison,WI,53717,2339599
,2015-12-31,LIBERTYVILLE BANK & TRUST COMPANY,LIBERTYVILLE,IL,60048,2339795
,2015-12-31,Illinois Bank & Trust,Rockford,IL,61114,2339900
,2015-12-31,RIDGESTONE BANK,BROOKFIELD,WI,53005,2342160
,2015-12-31,PAN AMERICAN BANK,MELROSE PARK,IL,60160,2343167
,2015-12-31,Thomasville National Bank,Thomasville,GA,317991999,2344753
,2015-12-31,Heritage Bank of Nevada,Reno,NV,89502,2349301
,2015-12-31,FIRST BANK OF DALTON,DALTON,GA,307220459,2349459
,2015-12-31,First Community Bank,Bluefield,VA,24605,2353595
,2015-12-31,Greater Community Bank,Rome,GA,30165,2354323
,2015-12-31,Quantum National Bank,Suwanee,GA,30024,2354387
,2015-12-31,Customers Bank,Phoenixville,PA,19460,2354985
,2015-12-31,"First United Bank And Trust Company, Inc.",Madisonville,KY,42431,2356091
,2015-12-31,BNC National Bank,Glendale,AZ,85308,2358769
,2015-12-31,Pacific Global Bank,Chicago,IL,60616,2360904
,2015-12-31,C1 Bank,St. Petersburg,FL,33701,2362074
,2015-12-31,"Wells Fargo Bank South Central, N.A.",Houston,TX,77007,2362458
,2015-12-31,MBank,Gresham,OR,97030,2370994
,2015-12-31,Patriot Bank,Tulsa,OK,74137,2371508
,2015-12-31,WEST POINTE BANK,OSHKOSH,WI,54902,2371816
,2015-12-31,Summit Community Bank Inc.,Moorefield,WV,26836,2372774
,2015-12-31,"Community Bank, Coast",Biloxi,MS,39533,2376464
,2015-12-31,Crestmark Bank,Troy,MI,48098,2382308
,2015-12-31,"The First, A National Banking Association",Hattiesburg,MS,39404,2385514
,2015-12-31,Bank Of Ann Arbor,Ann Arbor,MI,48104,2390929
,2015-12-31,Olmsted National Bank,Rochester,MN,55901,2391588
,2015-12-31,CONCORD BANK,ST LOUIS,MO,63128,2392950
,2015-12-31,Peoples Bank of Seneca,Seneca,MO,64865,2396592
,2015-12-31,The Bank of Star Valley,Afton,WY,83110,2396604
,2015-12-31,Cornerstone Community Bank,Chattanooga,TN,37421,2398596
,2015-12-31,"Modern Bank, National Association",New York,NY,10019,2398701
,2015-12-31,"First Capital Bank Of Kentucky, The",Louisville,KY,40207,2399119
,2015-12-31,Bank Rhode Island,Providence,RI,02903,2434113
,2015-12-31,"Central Bank of Jefferson Co., Inc.",Louisville,KY,40222,2435660
,2015-12-31,COMMUNITY BANK OF OAK PARK RIVER FOREST,OAK PARK,IL,603011101,2445052
,2015-12-31,Valley Business Bank,Visalia,CA,93291,2446152
,2015-12-31,Pacific Coast Bankers' Bank,Walnut Creek,CA,94596,2451240
,2015-12-31,Ouachita Independent Bank,Monroe,LA,71201,2454607
,2015-12-31,COMMUNITY BANK,NEVADA,IA,50201,2454867
,2015-12-31,PLATTE VALLEY BANK,SCOTTSBLUFF,NE,69361,2465881
,2015-12-31,Applied Bank,Wilmington,DE,19803,2467670
,2015-12-31,CFG Community Bank,Baltimore,MD,21209,2471239
,2015-12-31,VALLEY BANK AND TRUST CO,SCOTTSBLUFF,NE,693611996,2472508
,2015-12-31,GREAT PLAINS NATIONAL BANK,Elk City,OK,73644,2482824
,2015-12-31,SURREY BANK & TRUST,MOUNT AIRY,NC,27030,2483120
,2015-12-31,Community Bank of the Bay,Oakland,CA,94612,2483438
,2015-12-31,"Bank Of Washington, The",Lynnwood,WA,98036,2485544
,2015-12-31,"MORGAN STANLEY PRIVATE BANK, N.A.",PURCHASE,NY,10577,2489805
,2015-12-31,FIRST NATIONAL BANK,ROTAN,TX,79546,2490285
,2015-12-31,First South Bank,Spartanburg,SC,29306,2491291
,2015-12-31,American Bank of Commerce,Provo,UT,846044424,2493697
,2015-12-31,Metro Bank,Louisville,KY,40210,2496081
,2015-12-31,PLANTERS BANK INC.,HOPKINSVILLE,KY,42241,2497181
,2015-12-31,USAA Savings Bank,Las Vegas,NV,89169,2502656
,2015-12-31,DSRM National Bank,Albuquerque,NM,87109,2502825
,2015-12-31,Wolf River Community Bank,Hortonville,WI,54944,2505424
,2015-12-31,The Citizens Bank of Forsyth County,Cumming,GA,30040,2505451
,2015-12-31,The Bank,Jennings,LA,705464202,2505460
,2015-12-31,"Rock Branch Community Bank, Inc.",Nitro,WV,25143,2506056
,2015-12-31,CACHE BANK & TRUST,GREELEY,CO,80634,2506328
,2015-12-31,"First Sentry Bank, Inc.",Huntington,WV,25721,2506757
,2015-12-31,Barrington Bank & Trust Company N.A.,Barrington,IL,60010,2508751
,2015-12-31,CITIZENS COMMERCE NATIONAL BANK,VERSAILLES,KY,40383,2512347
,2015-12-31,PROVINCIAL BANK,LAKEVILLE,MN,55044,2514837
,2015-12-31,FRONT RANGE BANK,LAKEWOOD,CO,80228,2515320
,2015-12-31,Carolina Bank,Greensboro,NC,274040209,2516626
,2015-12-31,River Cities Bank,Wisconsin Rapids,WI,54494,2518497
,2015-12-31,Investors Community Bank,Manitowoc,WI,542210700,2524797
,2015-12-31,Security National Bank of South Dakota,Dakota Dunes,SD,57049,2529176
,2015-12-31,1st Equity Bank,Skokie,IL,60076,2531562
,2015-12-31,"Wells Fargo Delaware Trust Company, N.A.",Wilmington,DE,19801,2531991
,2015-12-31,Citizens First Bank,Wartburg,TN,37887,2532082
,2015-12-31,AMERICAN METRO BANK,Chicago,IL,60640,2533043
,2015-12-31,NorthSide Community Bank,Gurnee,IL,60031,2533119
,2015-12-31,Southern Missouri Bank of Marshfield,Marshfield,MO,65706,2535551
,2015-12-31,Bank Of Bolivar,Bolivar,MO,65613,2535560
,2015-12-31,Hiawatha Bank & Trust Company,Hiawatha,IA,52233,2536633
,2015-12-31,Shore Community Bank,Toms River,NJ,8753,2539081
,2015-12-31,Premier Bank,Rock Valley,IA,51247,2539960
,2015-12-31,NORTHSTAR BANK,ESTHERVILLE,IA,51334,2562137
,2015-12-31,Coastal Community Bank,Everett,WA,98203,2562164
,2015-12-31,"U.S. Bank Trust Company, N.A.",Portland,OR,97204,2567123
,2015-12-31,First Command Bank,Fort Worth,TX,76109,2568063
,2015-12-31,Independence Trust Company,Franklin,TN,37064,2569387
,2015-12-31,WebBank,Salt Lake City,UT,84111,2576134
,2015-12-31,SOUTHPORT BANK,KENOSHA,WI,53142,2576143
,2015-12-31,"Bank Of Jackson, The",Jackson,TN,38305,2577739
,2015-12-31,Coast National Bank,San Luis Obispo,CA,93401,2579069
,2015-12-31,American Bank,Allentown,PA,181044454,2580243
,2015-12-31,"FIRST SECURITY BANK, INC.",OWENSBORO,KY,42301,2586281
,2015-12-31,Marine Bank & Trust Company,Vero Beach,FL,32963,2587916
,2015-12-31,"State Farm Bank, F.S.B.",Bloomington,IL,61710,2590037
,2015-12-31,The Capital Bank,Little Rock,AR,72211,2594240
,2015-12-31,Edison National Bank,Fort Myers,FL,33907,2594419
,2015-12-31,Builders Bank,Chicago,IL,60601,2595975
,2015-12-31,FIRST COMMUNITY BANK,BATESVILLE,AR,72503,2596646
,2015-12-31,"Legacy Trust Company, National Association",Houston,TX,77002,2597223
,2015-12-31,Prairie Community Bank,Marengo,Il,60152,2598396
,2015-12-31,Computershare Trust Company NA,Canton,MA,02021,2600039
,2015-12-31,STATE BANK,GREEN RIVER,WY,82935,2602828
,2015-12-31,Eaglemark Savings Bank,Carson City,NV,89706,2605566
,2015-12-31,Spring Valley Bank,Wyoming,OH,45215,2607412
,2015-12-31,Mercantile Bank of Michigan,Grand Rapids,MI,495012208,2608754
,2015-12-31,Key Community Bank,Inver Grove Heights,MN,55076,2610784
,2015-12-31,Kentucky Neighborhood Bank,Elizabethtown,KY,42701,2614018
,2015-12-31,Peoples Bank Of East Tennessee,Madisonville,TN,37354,2614344
,2015-12-31,Merrick Bank Corporation,South Jordan,UT,84095,2615190
,2015-12-31,Community First Banking Company,West Plains,MO,65775,2615220
,2015-12-31,"Texas Capital Bank, N.A.",Dallas,TX,752016908,2618780
,2015-12-31,Alliance Bank,Cape Girardeau,MO,63701,2619714
,2015-12-31,Community First Bank,Harrison,AR,72601,2619732
,2015-12-31,Covenant Bank,Leeds,AL,35094,2621285
,2015-12-31,The Community Bank,Liberal,KS,67901,2621940
,2015-12-31,Crystal Lake Bank & Trust,Crystal Lake,IL,60014,2624400
,2015-12-31,Southwestern National Bank,Houston,TX,77036,2625724
,2015-12-31,The Foothills Bank,Yuma,AZ,85367,2626794
,2015-12-31,State Bank Financial,La Crosse,WI,546020159,2631172
,2015-12-31,Platinum Bank,Brandon,FL,33511,2631314
,2015-12-31,Victory State Bank,Staten Island,NY,10308,2631323
,2015-12-31,North American Banking Company,Roseville,MN,55113,2631846
,2015-12-31,Glacier Bank,Kalispell,MT,59901,2634191
,2015-12-31,Macatawa Bank,Holland,MI,49424,2634351
,2015-12-31,"New Covenant Trust Co., N.A.",Jeffersonville,IN,47130,2641827
,2015-12-31,Community First Bank,Kennewick,WA,99336,2642598
,2015-12-31,Pacific Crest Savings Bank,Lynnwood,WA,980374763,2643595
,2015-12-31,Hometown Bank NA,Carthage,MO,64836,2648376
,2015-12-31,New Mexico Bank & Trust,Albuquerque,NM,87102,2649122
,2015-12-31,"The Pitney Bowes Bank, Inc.",Salt Lake City,UT,84106,2649177
,2015-12-31,Peoples State Bank,Lake City,FL,32025,2650333
,2015-12-31,Cedar Hill National Bank,Charlotte,NC,28273,2651899
,2015-12-31,EagleBank,Bethesda,MD,20814,2652092
,2015-12-31,Principal Bank,Des Moines,IA,50392,2654911
,2015-12-31,Community Bank and Trust of Florida,Ocala,FL,344781570,2655495
,2015-12-31,Star Bank Of Texas,Fort Worth,TX,76135,2657855
,2015-12-31,PEOPLE'S BANK OF COMMERCE,MEDFORD,OR,97504,2661861
,2015-12-31,INDEPENDENT BANK,MEMPHIS,TN,38157,2666400
,2015-12-31,U.S. Bank Trust National Association SD,Sioux Falls,SD,57102,2667920
,2015-12-31,FARMERS & MERCHANTS BANK OF COLBY,COLBY,KS,67701,2667939
,2015-12-31,Nebraskaland National Bank,North Platte,NE,69101,2667957
,2015-12-31,Portage Community Bank,Ravenna,OH,44266,2668598
