RCFN2200,RCFN2625,RCFN2650,RCFNA245,RCFNB553,RCFNB554,RCFNB555,IDRSSD,RCON9999
,,,,,,,1396700,2010-06-30
,,,,,,,1396764,2010-06-30
,,,,,,,1397471,2010-06-30
,,,,,,,1398580,2010-06-30
,,,,,,,1401387,2010-06-30
,,,,,,,1401686,2010-06-30
,,,,,,,1401891,2010-06-30
,,,,,,,1401903,2010-06-30
,,,,,,,1402384,2010-06-30
,,,,,,,1402405,2010-06-30
,,,,,,,1402610,2010-06-30
,,,,,,,1402629,2010-06-30
,,,,,,,1402638,2010-06-30
,,,,,,,1404481,2010-06-30
,,,,,,,1404883,2010-06-30
,,,,,,,1404940,2010-06-30
,,,,,,,1406980,2010-06-30
,,,,,,,1407512,2010-06-30
,,,,,,,1407530,2010-06-30
,,,,,,,1407932,2010-06-30
,,,,,,,1411032,2010-06-30
,,,,,,,1412619,2010-06-30
,,,,,,,1412712,2010-06-30
,,,,,,,1414819,2010-06-30
,,,,,,,1416327,2010-06-30
,,,,,,,1418255,2010-06-30
,,,,,,,1421040,2010-06-30
,,,,,,,1421095,2010-06-30
,,,,,,,1421161,2010-06-30
,,,,,,,1422980,2010-06-30
,,,,,,,1427770,2010-06-30
,,,,,,,1429028,2010-06-30
,,,,,,,1434826,2010-06-30
,,,,,,,1435092,2010-06-30
,,,,,,,1436071,2010-06-30
,,,,,,,1436204,2010-06-30
,,,,,,,1436473,2010-06-30
,,,,,,,1438589,2010-06-30
,,,,,,,1439054,2010-06-30
,,,,,,,1439456,2010-06-30
,,,,,,,1440117,2010-06-30
,,,,,,,1441600,2010-06-30
,,,,,,,1442661,2010-06-30
,,,,,,,1443266,2010-06-30
0,0,0,0,0,0,0,1444021,2010-06-30
,,,,,,,1444580,2010-06-30
,,,,,,,1445121,2010-06-30
,,,,,,,1445943,2010-06-30
,,,,,,,1447639,2010-06-30
,,,,,,,1451636,2010-06-30
,,,,,,,1456501,2010-06-30
,,,,,,,1457003,2010-06-30
,,,,,,,1458608,2010-06-30
,,,,,,,1459034,2010-06-30
,,,,,,,1459575,2010-06-30
,,,,,,,1459717,2010-06-30
,,,,,,,1459735,2010-06-30
,,,,,,,1459799,2010-06-30
,,,,,,,1462986,2010-06-30
,,,,,,,1464122,2010-06-30
,,,,,,,1466489,2010-06-30
,,,,,,,1469677,2010-06-30
,,,,,,,1470150,2010-06-30
,,,,,,,1471577,2010-06-30
,,,,,,,1474309,2010-06-30
,,,,,,,1478222,2010-06-30
,,,,,,,1478231,2010-06-30
,,,,,,,1479470,2010-06-30
,,,,,,,1479676,2010-06-30
,,,,,,,1480207,2010-06-30
,,,,,,,1481745,2010-06-30
,,,,,,,1481754,2010-06-30
,,,,,,,1484595,2010-06-30
,,,,,,,1492817,2010-06-30
1441880,0,0,1441880,1441880,0,0,1494240,2010-06-30
,,,,,,,1494482,2010-06-30
,,,,,,,1494914,2010-06-30
,,,,,,,1496150,2010-06-30
,,,,,,,1516348,2010-06-30
,,,,,,,1516423,2010-06-30
,,,,,,,1629903,2010-06-30
,,,,,,,1718188,2010-06-30
,,,,,,,1819366,2010-06-30
,,,,,,,1820979,2010-06-30
,,,,,,,1821976,2010-06-30
,,,,,,,1826382,2010-06-30
3392767,11518,7833,3224723,148199,3224723,494,1830035,2010-06-30
,,,,,,,1836701,2010-06-30
,,,,,,,1842065,2010-06-30
,,,,,,,1852569,2010-06-30
,,,,,,,1861927,2010-06-30
,,,,,,,1862719,2010-06-30
,,,,,,,1863097,2010-06-30
,,,,,,,1864197,2010-06-30
,,,,,,,1864601,2010-06-30
,,,,,,,1865680,2010-06-30
,,,,,,,1867983,2010-06-30
,,,,,,,1872941,2010-06-30
,,,,,,,1872996,2010-06-30
,,,,,,,1877665,2010-06-30
,,,,,,,1879016,2010-06-30
,,,,,,,1882070,2010-06-30
,,,,,,,1885932,2010-06-30
,,,,,,,1890525,2010-06-30
,,,,,,,1892154,2010-06-30
,,,,,,,1897168,2010-06-30
,,,,,,,1897270,2010-06-30
,,,,,,,1898419,2010-06-30
,,,,,,,1899902,2010-06-30
,,,,,,,1900675,2010-06-30
,,,,,,,1904020,2010-06-30
,,,,,,,1908082,2010-06-30
,,,,,,,1914421,2010-06-30
,,,,,,,1917301,2010-06-30
,,,,,,,1918344,2010-06-30
,,,,,,,1929247,2010-06-30
,,,,,,,1933927,2010-06-30
,,,,,,,1940747,2010-06-30
,,,,,,,1945247,2010-06-30
,,,,,,,1962888,2010-06-30
,,,,,,,1972298,2010-06-30
,,,,,,,1973129,2010-06-30
,,,,,,,1977248,2010-06-30
,,,,,,,1996762,2010-06-30
,,,,,,,1998775,2010-06-30
,,,,,,,2002222,2010-06-30
,,,,,,,2006024,2010-06-30
,,,,,,,2007991,2010-06-30
,,,,,,,2009605,2010-06-30
,,,,,,,2010722,2010-06-30
,,,,,,,2017570,2010-06-30
,,,,,,,2033123,2010-06-30
,,,,,,,2037185,2010-06-30
,,,,,,,2038717,2010-06-30
,,,,,,,2044811,2010-06-30
,,,,,,,2044820,2010-06-30
,,,,,,,2045694,2010-06-30
,,,,,,,2047504,2010-06-30
,,,,,,,2051127,2010-06-30
,,,,,,,2059758,2010-06-30
,,,,,,,2068107,2010-06-30
,,,,,,,2078290,2010-06-30
,,,,,,,2085177,2010-06-30
,,,,,,,2087845,2010-06-30
,,,,,,,2107341,2010-06-30
,,,,,,,2108348,2010-06-30
,,,,,,,2110640,2010-06-30
,,,,,,,2111553,2010-06-30
,,,,,,,2114282,2010-06-30
,,,,,,,2119773,2010-06-30
,,,,,,,2121196,2010-06-30
,,,,,,,2122997,2010-06-30
,,,,,,,2123930,2010-06-30
,,,,,,,2129008,2010-06-30
,,,,,,,2132594,2010-06-30
41266,0,0,0,41266,0,0,2132941,2010-06-30
,,,,,,,2140348,2010-06-30
,,,,,,,2142016,2010-06-30
,,,,,,,2142155,2010-06-30
,,,,,,,2145389,2010-06-30
,,,,,,,2146023,2010-06-30
,,,,,,,2158389,2010-06-30
,,,,,,,2163477,2010-06-30
,,,,,,,2164111,2010-06-30
,,,,,,,2171100,2010-06-30
0,0,0,0,0,0,0,2182786,2010-06-30
,,,,,,,2197098,2010-06-30
,,,,,,,2209553,2010-06-30
,,,,,,,2216663,2010-06-30
,,,,,,,2232757,2010-06-30
,,,,,,,2233875,2010-06-30
,,,,,,,2235244,2010-06-30
,,,,,,,2236821,2010-06-30
,,,,,,,2239288,2010-06-30
,,,,,,,2239372,2010-06-30
,,,,,,,2243977,2010-06-30
,,,,,,,2253725,2010-06-30
46670,0,0,0,46670,0,0,2253891,2010-06-30
,,,,,,,2262718,2010-06-30
,,,,,,,2263313,2010-06-30
,,,,,,,2265335,2010-06-30
,,,,,,,2265456,2010-06-30
,,,,,,,2267012,2010-06-30
,,,,,,,2267683,2010-06-30
,,,,,,,2269847,2010-06-30
,,,,,,,2281371,2010-06-30
,,,,,,,2285708,2010-06-30
,,,,,,,2286554,2010-06-30
,,,,,,,2290122,2010-06-30
,,,,,,,2290887,2010-06-30
,,,,,,,2292368,2010-06-30
,,,,,,,2297998,2010-06-30
,,,,,,,2298995,2010-06-30
,,,,,,,2302379,2010-06-30
,,,,,,,2303086,2010-06-30
,,,,,,,2304234,2010-06-30
,,,,,,,2304382,2010-06-30
,,,,,,,2304636,2010-06-30
,,,,,,,2305969,2010-06-30
,,,,,,,2308326,2010-06-30
,,,,,,,2316714,2010-06-30
,,,,,,,2317672,2010-06-30
,,,,,,,2325882,2010-06-30
,,,,,,,2328137,2010-06-30
,,,,,,,2328249,2010-06-30
,,,,,,,2328285,2010-06-30
,,,,,,,2329200,2010-06-30
,,,,,,,2330895,2010-06-30
,,,,,,,2332666,2010-06-30
,,,,,,,2332910,2010-06-30
,,,,,,,2333140,2010-06-30
,,,,,,,2333298,2010-06-30
,,,,,,,2337335,2010-06-30
,,,,,,,2339535,2010-06-30
,,,,,,,2339599,2010-06-30
,,,,,,,2339795,2010-06-30
,,,,,,,2339900,2010-06-30
,,,,,,,2339964,2010-06-30
,,,,,,,2340205,2010-06-30
,,,,,,,2342160,2010-06-30
,,,,,,,2343167,2010-06-30
,,,,,,,2344753,2010-06-30
,,,,,,,2347044,2010-06-30
,,,,,,,2349301,2010-06-30
,,,,,,,2349459,2010-06-30
,,,,,,,2352235,2010-06-30
,,,,,,,2353595,2010-06-30
,,,,,,,2354323,2010-06-30
,,,,,,,2354387,2010-06-30
,,,,,,,2354985,2010-06-30
,,,,,,,2356091,2010-06-30
,,,,,,,2358769,2010-06-30
,,,,,,,2360904,2010-06-30
,,,,,,,2361901,2010-06-30
,,,,,,,2362074,2010-06-30
,,,,,,,2362458,2010-06-30
,,,,,,,2370994,2010-06-30
,,,,,,,2371508,2010-06-30
,,,,,,,2371816,2010-06-30
,,,,,,,2372774,2010-06-30
,,,,,,,2374901,2010-06-30
,,,,,,,2376464,2010-06-30
,,,,,,,2380470,2010-06-30
,,,,,,,2382308,2010-06-30
,,,,,,,2385514,2010-06-30
,,,,,,,2388784,2010-06-30
,,,,,,,2389857,2010-06-30
,,,,,,,2390929,2010-06-30
,,,,,,,2391494,2010-06-30
,,,,,,,2391588,2010-06-30
,,,,,,,2392950,2010-06-30
,,,,,,,2396547,2010-06-30
,,,,,,,2396592,2010-06-30
,,,,,,,2396604,2010-06-30
,,,,,,,2397713,2010-06-30
,,,,,,,2398596,2010-06-30
4372,0,0,4372,4372,0,0,2398701,2010-06-30
,,,,,,,2399119,2010-06-30
,,,,,,,2412072,2010-06-30
,,,,,,,2413510,2010-06-30
,,,,,,,2434113,2010-06-30
,,,,,,,2435615,2010-06-30
,,,,,,,2435660,2010-06-30
,,,,,,,2443535,2010-06-30
,,,,,,,2445052,2010-06-30
,,,,,,,2446152,2010-06-30
,,,,,,,2451240,2010-06-30
,,,,,,,2453132,2010-06-30
,,,,,,,2454607,2010-06-30
,,,,,,,2454867,2010-06-30
,,,,,,,2465881,2010-06-30
,,,,,,,2467670,2010-06-30
,,,,,,,2468097,2010-06-30
,,,,,,,2471239,2010-06-30
,,,,,,,2472508,2010-06-30
,,,,,,,2473354,2010-06-30
,,,,,,,2479477,2010-06-30
,,,,,,,2480790,2010-06-30
,,,,,,,2482824,2010-06-30
,,,,,,,2482851,2010-06-30
,,,,,,,2483120,2010-06-30
,,,,,,,2483438,2010-06-30
,,,,,,,2485544,2010-06-30
,,,,,,,2488956,2010-06-30
,,,,,,,2490285,2010-06-30
,,,,,,,2491291,2010-06-30
,,,,,,,2493110,2010-06-30
,,,,,,,2493697,2010-06-30
,,,,,,,2496081,2010-06-30
,,,,,,,2497181,2010-06-30
,,,,,,,2502656,2010-06-30
,,,,,,,2502825,2010-06-30
,,,,,,,2505424,2010-06-30
,,,,,,,2505451,2010-06-30
,,,,,,,2505460,2010-06-30
,,,,,,,2505787,2010-06-30
,,,,,,,2506056,2010-06-30
,,,,,,,2506328,2010-06-30
,,,,,,,2506757,2010-06-30
,,,,,,,2507802,2010-06-30
,,,,,,,2508751,2010-06-30
,,,,,,,2512347,2010-06-30
,,,,,,,2514547,2010-06-30
,,,,,,,2514837,2010-06-30
,,,,,,,2515320,2010-06-30
,,,,,,,2516327,2010-06-30
,,,,,,,2516626,2010-06-30
,,,,,,,2517182,2010-06-30
,,,,,,,2518497,2010-06-30
,,,,,,,2524797,2010-06-30
,,,,,,,2528656,2010-06-30
,,,,,,,2529176,2010-06-30
,,,,,,,2531496,2010-06-30
,,,,,,,2531562,2010-06-30
,,,,,,,2531991,2010-06-30
,,,,,,,2532082,2010-06-30
,,,,,,,2532662,2010-06-30
,,,,,,,2533043,2010-06-30
,,,,,,,2533119,2010-06-30
,,,,,,,2534086,2010-06-30
,,,,,,,2535551,2010-06-30
,,,,,,,2535560,2010-06-30
,,,,,,,2536633,2010-06-30
,,,,,,,2539081,2010-06-30
,,,,,,,2539960,2010-06-30
,,,,,,,2540537,2010-06-30
,,,,,,,2550095,2010-06-30
,,,,,,,2552099,2010-06-30
,,,,,,,2558970,2010-06-30
,,,,,,,2562137,2010-06-30
,,,,,,,2562164,2010-06-30
,,,,,,,2562838,2010-06-30
,,,,,,,2567123,2010-06-30
,,,,,,,2568120,2010-06-30
,,,,,,,2571081,2010-06-30
,,,,,,,2574327,2010-06-30
,,,,,,,2575155,2010-06-30
,,,,,,,2575717,2010-06-30
,,,,,,,2576134,2010-06-30
,,,,,,,2576143,2010-06-30
,,,,,,,2576198,2010-06-30
,,,,,,,2577243,2010-06-30
,,,,,,,2577739,2010-06-30
,,,,,,,2579069,2010-06-30
,,,,,,,2580243,2010-06-30
,,,,,,,2580645,2010-06-30
,,,,,,,2582023,2010-06-30
,,,,,,,2583721,2010-06-30
,,,,,,,2586281,2010-06-30
,,,,,,,2587916,2010-06-30
,,,,,,,2587998,2010-06-30
,,,,,,,2594240,2010-06-30
,,,,,,,2594400,2010-06-30
,,,,,,,2594419,2010-06-30
,,,,,,,2594428,2010-06-30
,,,,,,,2595461,2010-06-30
,,,,,,,2595975,2010-06-30
,,,,,,,2596262,2010-06-30
,,,,,,,2596646,2010-06-30
,,,,,,,2596785,2010-06-30
,,,,,,,2597223,2010-06-30
,,,,,,,2597698,2010-06-30
,,,,,,,2598396,2010-06-30
,,,,,,,2599478,2010-06-30
,,,,,,,2600039,2010-06-30
,,,,,,,2602220,2010-06-30
,,,,,,,2602828,2010-06-30
,,,,,,,2603629,2010-06-30
,,,,,,,2604514,2010-06-30
,,,,,,,2605566,2010-06-30
,,,,,,,2606460,2010-06-30
,,,,,,,2607412,2010-06-30
,,,,,,,2607449,2010-06-30
,,,,,,,2608754,2010-06-30
,,,,,,,2610784,2010-06-30
,,,,,,,2614018,2010-06-30
,,,,,,,2614344,2010-06-30
,,,,,,,2615190,2010-06-30
,,,,,,,2615220,2010-06-30
410757,0,0,410757,410757,0,0,2618780,2010-06-30
,,,,,,,2619714,2010-06-30
,,,,,,,2619732,2010-06-30
,,,,,,,2621285,2010-06-30
,,,,,,,2621306,2010-06-30
,,,,,,,2621940,2010-06-30
,,,,,,,2624400,2010-06-30
,,,,,,,2624651,2010-06-30
,,,,,,,2625724,2010-06-30
,,,,,,,2626794,2010-06-30
,,,,,,,2631172,2010-06-30
,,,,,,,2631314,2010-06-30
,,,,,,,2631323,2010-06-30
,,,,,,,2631846,2010-06-30
,,,,,,,2634191,2010-06-30
,,,,,,,2634351,2010-06-30
,,,,,,,2635077,2010-06-30
,,,,,,,2636083,2010-06-30
,,,,,,,2640530,2010-06-30
,,,,,,,2641827,2010-06-30
,,,,,,,2642598,2010-06-30
,,,,,,,2643595,2010-06-30
,,,,,,,2646327,2010-06-30
,,,,,,,2646813,2010-06-30
,,,,,,,2648376,2010-06-30
,,,,,,,2648460,2010-06-30
,,,,,,,2649122,2010-06-30
,,,,,,,2649177,2010-06-30
,,,,,,,2650333,2010-06-30
,,,,,,,2651899,2010-06-30
,,,,,,,2652092,2010-06-30
,,,,,,,2654818,2010-06-30
,,,,,,,2655495,2010-06-30
,,,,,,,2657855,2010-06-30
,,,,,,,2661861,2010-06-30
,,,,,,,2666400,2010-06-30
,,,,,,,2667920,2010-06-30
,,,,,,,2667939,2010-06-30
,,,,,,,2667957,2010-06-30
,,,,,,,2668598,2010-06-30
,,,,,,,2671105,2010-06-30
,,,,,,,2678449,2010-06-30
,,,,,,,2679839,2010-06-30
,,,,,,,2683014,2010-06-30
,,,,,,,2684552,2010-06-30
,,,,,,,2685241,2010-06-30
,,,,,,,2686211,2010-06-30
,,,,,,,2686529,2010-06-30
,,,,,,,2687133,2010-06-30
,,,,,,,2687487,2010-06-30
,,,,,,,2689128,2010-06-30
,,,,,,,2692753,2010-06-30
,,,,,,,2692762,2010-06-30
,,,,,,,2693264,2010-06-30
,,,,,,,2693693,2010-06-30
,,,,,,,2694430,2010-06-30
,,,,,,,2694681,2010-06-30
,,,,,,,2694944,2010-06-30
,,,,,,,2696180,2010-06-30
,,,,,,,2697963,2010-06-30
0,0,0,0,0,0,0,2700984,2010-06-30
,,,,,,,2701767,2010-06-30
,,,,,,,2702764,2010-06-30
,,,,,,,2705895,2010-06-30
,,,,,,,2708122,2010-06-30
,,,,,,,2710554,2010-06-30
,,,,,,,2710705,2010-06-30
,,,,,,,2712978,2010-06-30
,,,,,,,2713555,2010-06-30
,,,,,,,2713582,2010-06-30
,,,,,,,2713920,2010-06-30
,,,,,,,2714217,2010-06-30
,,,,,,,2716088,2010-06-30
,,,,,,,2716163,2010-06-30
,,,,,,,2716622,2010-06-30
,,,,,,,2716828,2010-06-30
,,,,,,,2717012,2010-06-30
,,,,,,,2718297,2010-06-30
,,,,,,,2718345,2010-06-30
,,,,,,,2718596,2010-06-30
,,,,,,,2719427,2010-06-30
,,,,,,,2719810,2010-06-30
,,,,,,,2721103,2010-06-30
,,,,,,,2721765,2010-06-30
,,,,,,,2721877,2010-06-30
,,,,,,,2722173,2010-06-30
,,,,,,,2723068,2010-06-30
,,,,,,,2724757,2010-06-30
,,,,,,,2724766,2010-06-30
,,,,,,,2726050,2010-06-30
,,,,,,,2726416,2010-06-30
,,,,,,,2727431,2010-06-30
,,,,,,,2727673,2010-06-30
,,,,,,,2727990,2010-06-30
,,,,,,,2728661,2010-06-30
,,,,,,,2729604,2010-06-30
,,,,,,,2730431,2010-06-30
,,,,,,,2730477,2010-06-30
,,,,,,,2731876,2010-06-30
,,,,,,,2732565,2010-06-30
,,,,,,,2733263,2010-06-30
,,,,,,,2733348,2010-06-30
,,,,,,,2734729,2010-06-30
,,,,,,,2735137,2010-06-30
,,,,,,,2735173,2010-06-30
,,,,,,,2735191,2010-06-30
,,,,,,,2735324,2010-06-30
,,,,,,,2735959,2010-06-30
0,0,0,0,0,0,0,2736219,2010-06-30
0,0,0,0,0,0,0,2736291,2010-06-30
,,,,,,,2736451,2010-06-30
,,,,,,,2736714,2010-06-30
,,,,,,,2737029,2010-06-30
,,,,,,,2737775,2010-06-30
,,,,,,,2737980,2010-06-30
,,,,,,,2738857,2010-06-30
,,,,,,,2742153,2010-06-30
,,,,,,,2743244,2010-06-30
,,,,,,,2744063,2010-06-30
,,,,,,,2744782,2010-06-30
,,,,,,,2745426,2010-06-30
,,,,,,,2746245,2010-06-30
,,,,,,,2746263,2010-06-30
,,,,,,,2747242,2010-06-30
,,,,,,,2747279,2010-06-30
,,,,,,,2747420,2010-06-30
,,,,,,,2747466,2010-06-30
,,,,,,,2747587,2010-06-30
,,,,,,,2748502,2010-06-30
,,,,,,,2749059,2010-06-30
,,,,,,,2750448,2010-06-30
,,,,,,,2750699,2010-06-30
,,,,,,,2751007,2010-06-30
,,,,,,,2751388,2010-06-30
,,,,,,,2753588,2010-06-30
,,,,,,,2753917,2010-06-30
,,,,,,,2754389,2010-06-30
,,,,,,,2756730,2010-06-30
,,,,,,,2756767,2010-06-30
,,,,,,,2756785,2010-06-30
,,,,,,,2756909,2010-06-30
,,,,,,,2757205,2010-06-30
,,,,,,,2757906,2010-06-30
,,,,,,,2757951,2010-06-30
,,,,,,,2758024,2010-06-30
,,,,,,,2758613,2010-06-30
,,,,,,,2759629,2010-06-30
,,,,,,,2760102,2010-06-30
,,,,,,,2760232,2010-06-30
,,,,,,,2761912,2010-06-30
,,,,,,,2761967,2010-06-30
,,,,,,,2764212,2010-06-30
,,,,,,,2764258,2010-06-30
,,,,,,,2765602,2010-06-30
,,,,,,,2765611,2010-06-30
,,,,,,,2767763,2010-06-30
,,,,,,,2769570,2010-06-30
,,,,,,,2769589,2010-06-30
,,,,,,,2769954,2010-06-30
,,,,,,,2769972,2010-06-30
,,,,,,,2771694,2010-06-30
,,,,,,,2773867,2010-06-30
,,,,,,,2774707,2010-06-30
,,,,,,,2775151,2010-06-30
,,,,,,,2775179,2010-06-30
,,,,,,,2775692,2010-06-30
,,,,,,,2777650,2010-06-30
,,,,,,,2781152,2010-06-30
,,,,,,,2783660,2010-06-30
,,,,,,,2783772,2010-06-30
,,,,,,,2785477,2010-06-30
,,,,,,,2785637,2010-06-30
,,,,,,,2785646,2010-06-30
,,,,,,,2787770,2010-06-30
,,,,,,,2788656,2010-06-30
,,,,,,,2791076,2010-06-30
,,,,,,,2791085,2010-06-30
,,,,,,,2791281,2010-06-30
,,,,,,,2791517,2010-06-30
,,,,,,,2793593,2010-06-30
,,,,,,,2794732,2010-06-30
,,,,,,,2796017,2010-06-30
,,,,,,,2796277,2010-06-30
,,,,,,,2797153,2010-06-30
,,,,,,,2797162,2010-06-30
,,,,,,,2797171,2010-06-30
,,,,,,,2797210,2010-06-30
,,,,,,,2797359,2010-06-30
,,,,,,,2797724,2010-06-30
,,,,,,,2798897,2010-06-30
,,,,,,,2800491,2010-06-30
,,,,,,,2802664,2010-06-30
,,,,,,,2802945,2010-06-30
,,,,,,,2803223,2010-06-30
,,,,,,,2804864,2010-06-30
,,,,,,,2804882,2010-06-30
,,,,,,,2804891,2010-06-30
,,,,,,,2805441,2010-06-30
,,,,,,,2805535,2010-06-30
,,,,,,,2805928,2010-06-30
,,,,,,,2806091,2010-06-30
,,,,,,,2806112,2010-06-30
,,,,,,,2806626,2010-06-30
,,,,,,,2806635,2010-06-30
,,,,,,,2806840,2010-06-30
,,,,,,,2807173,2010-06-30
,,,,,,,2808602,2010-06-30
,,,,,,,2810007,2010-06-30
,,,,,,,2811086,2010-06-30
,,,,,,,2813491,2010-06-30
,,,,,,,2814210,2010-06-30
,,,,,,,2815879,2010-06-30
,,,,,,,2816474,2010-06-30
,,,,,,,2817323,2010-06-30
,,,,,,,2817677,2010-06-30
,,,,,,,2817837,2010-06-30
,,,,,,,2818731,2010-06-30
,,,,,,,2820604,2010-06-30
,,,,,,,2823221,2010-06-30
,,,,,,,2823230,2010-06-30
,,,,,,,2826017,2010-06-30
,,,,,,,2826316,2010-06-30
,,,,,,,2830135,2010-06-30
,,,,,,,2830537,2010-06-30
,,,,,,,2833882,2010-06-30
,,,,,,,2834179,2010-06-30
,,,,,,,2834759,2010-06-30
,,,,,,,2835103,2010-06-30
,,,,,,,2835756,2010-06-30
,,,,,,,2836306,2010-06-30
,,,,,,,2837077,2010-06-30
,,,,,,,2837200,2010-06-30
,,,,,,,2837406,2010-06-30
,,,,,,,2838207,2010-06-30
,,,,,,,2839053,2010-06-30
,,,,,,,2839790,2010-06-30
,,,,,,,2841702,2010-06-30
,,,,,,,2843706,2010-06-30
,,,,,,,2843724,2010-06-30
,,,,,,,2845205,2010-06-30
,,,,,,,2845755,2010-06-30
,,,,,,,2845782,2010-06-30
,,,,,,,2846444,2010-06-30
,,,,,,,2847085,2010-06-30
,,,,,,,2847142,2010-06-30
,,,,,,,2847432,2010-06-30
,,,,,,,2847900,2010-06-30
,,,,,,,2848493,2010-06-30
,,,,,,,2848756,2010-06-30
,,,,,,,2848895,2010-06-30
,,,,,,,2849212,2010-06-30
,,,,,,,2849285,2010-06-30
,,,,,,,2849801,2010-06-30
,,,,,,,2849829,2010-06-30
,,,,,,,2850722,2010-06-30
,,,,,,,2850768,2010-06-30
,,,,,,,2851185,2010-06-30
,,,,,,,2853358,2010-06-30
,,,,,,,2854113,2010-06-30
,,,,,,,2854494,2010-06-30
,,,,,,,2855071,2010-06-30
,,,,,,,2855156,2010-06-30
,,,,,,,2855307,2010-06-30
,,,,,,,2855866,2010-06-30
,,,,,,,2855884,2010-06-30
,,,,,,,2855914,2010-06-30
,,,,,,,2855978,2010-06-30
,,,,,,,2856032,2010-06-30
,,,,,,,2856500,2010-06-30
,,,,,,,2856685,2010-06-30
,,,,,,,2856939,2010-06-30
,,,,,,,2857600,2010-06-30
,,,,,,,2857794,2010-06-30
,,,,,,,2858205,2010-06-30
,,,,,,,2858492,2010-06-30
,,,,,,,2858960,2010-06-30
,,,,,,,2859574,2010-06-30
,,,,,,,2859903,2010-06-30
,,,,,,,2860039,2010-06-30
,,,,,,,2860271,2010-06-30
,,,,,,,2860440,2010-06-30
,,,,,,,2861317,2010-06-30
,,,,,,,2864729,2010-06-30
,,,,,,,2866255,2010-06-30
,,,,,,,2867056,2010-06-30
,,,,,,,2867337,2010-06-30
,,,,,,,2868259,2010-06-30
,,,,,,,2868352,2010-06-30
,,,,,,,2869162,2010-06-30
,,,,,,,2869180,2010-06-30
,,,,,,,2869199,2010-06-30
,,,,,,,2869667,2010-06-30
,,,,,,,2871099,2010-06-30
,,,,,,,2871558,2010-06-30
,,,,,,,2872340,2010-06-30
,,,,,,,2872845,2010-06-30
,,,,,,,2873075,2010-06-30
,,,,,,,2873860,2010-06-30
,,,,,,,2874634,2010-06-30
,,,,,,,2875592,2010-06-30
,,,,,,,2876311,2010-06-30
,,,,,,,2877345,2010-06-30
,,,,,,,2877484,2010-06-30
,,,,,,,2877831,2010-06-30
,,,,,,,2877840,2010-06-30
,,,,,,,2879992,2010-06-30
,,,,,,,2880019,2010-06-30
,,,,,,,2881593,2010-06-30
,,,,,,,2882125,2010-06-30
,,,,,,,2882983,2010-06-30
,,,,,,,2883038,2010-06-30
,,,,,,,2883971,2010-06-30
,,,,,,,2885171,2010-06-30
,,,,,,,2886178,2010-06-30
,,,,,,,2886187,2010-06-30
,,,,,,,2887399,2010-06-30
,,,,,,,2887661,2010-06-30
,,,,,,,2888789,2010-06-30
,,,,,,,2889227,2010-06-30
,,,,,,,2895835,2010-06-30
,,,,,,,2896216,2010-06-30
,,,,,,,2896298,2010-06-30
,,,,,,,2896430,2010-06-30
,,,,,,,2897400,2010-06-30
,,,,,,,2897633,2010-06-30
,,,,,,,2897736,2010-06-30
,,,,,,,2897754,2010-06-30
,,,,,,,2900092,2010-06-30
,,,,,,,2901558,2010-06-30
,,,,,,,2903123,2010-06-30
,,,,,,,2905565,2010-06-30
,,,,,,,2905604,2010-06-30
,,,,,,,2905613,2010-06-30
,,,,,,,2905761,2010-06-30
,,,,,,,2907019,2010-06-30
,,,,,,,2907439,2010-06-30
,,,,,,,2907493,2010-06-30
,,,,,,,2908575,2010-06-30
,,,,,,,2910121,2010-06-30
,,,,,,,2910194,2010-06-30
,,,,,,,2911128,2010-06-30
,,,,,,,2911856,2010-06-30
,,,,,,,2911865,2010-06-30
,,,,,,,2911986,2010-06-30
,,,,,,,2912750,2010-06-30
,,,,,,,2913551,2010-06-30
,,,,,,,2913702,2010-06-30
,,,,,,,2913887,2010-06-30
,,,,,,,2914727,2010-06-30
,,,,,,,2914905,2010-06-30
,,,,,,,2915126,2010-06-30
,,,,,,,2915461,2010-06-30
,,,,,,,2916879,2010-06-30
,,,,,,,2916963,2010-06-30
,,,,,,,2917184,2010-06-30
,,,,,,,2919423,2010-06-30
,,,,,,,2919898,2010-06-30
,,,,,,,2920287,2010-06-30
,,,,,,,2920737,2010-06-30
,,,,,,,2920773,2010-06-30
,,,,,,,2921211,2010-06-30
,,,,,,,2921622,2010-06-30
,,,,,,,2922674,2010-06-30
,,,,,,,2924128,2010-06-30
,,,,,,,2925620,2010-06-30
,,,,,,,2925666,2010-06-30
,,,,,,,2925723,2010-06-30
,,,,,,,2927615,2010-06-30
,,,,,,,2929075,2010-06-30
,,,,,,,2929253,2010-06-30
,,,,,,,2929392,2010-06-30
,,,,,,,2931603,2010-06-30
,,,,,,,2934930,2010-06-30
,,,,,,,2936840,2010-06-30
,,,,,,,2938143,2010-06-30
,,,,,,,2938198,2010-06-30
,,,,,,,2938769,2010-06-30
,,,,,,,2939001,2010-06-30
,,,,,,,2939391,2010-06-30
,,,,,,,2941068,2010-06-30
,,,,,,,2941509,2010-06-30
,,,,,,,2942690,2010-06-30
,,,,,,,2942823,2010-06-30
,,,,,,,2943389,2010-06-30
,,,,,,,2943615,2010-06-30
,,,,,,,2944715,2010-06-30
,,,,,,,2947556,2010-06-30
,,,,,,,2948058,2010-06-30
,,,,,,,2948423,2010-06-30
