RCFN2200,RCFN2625,RCFN2650,RCFNA245,RCFNB553,RCFNB554,RCFNB555,IDRSSD,RCON9999
,,,,,,,640554,2014-06-30
,,,,,,,640956,2014-06-30
,,,,,,,641047,2014-06-30
,,,,,,,641355,2014-06-30
,,,,,,,641364,2014-06-30
,,,,,,,641449,2014-06-30
,,,,,,,641579,2014-06-30
,,,,,,,641775,2014-06-30
,,,,,,,642259,2014-06-30
,,,,,,,642437,2014-06-30
,,,,,,,642549,2014-06-30
,,,,,,,642857,2014-06-30
,,,,,,,642866,2014-06-30
,,,,,,,643078,2014-06-30
,,,,,,,643274,2014-06-30
,,,,,,,643340,2014-06-30
,,,,,,,643368,2014-06-30
,,,,,,,643452,2014-06-30
,,,,,,,643546,2014-06-30
,,,,,,,643658,2014-06-30
,,,,,,,644057,2014-06-30
,,,,,,,644141,2014-06-30
,,,,,,,644440,2014-06-30
,,,,,,,644459,2014-06-30
,,,,,,,644646,2014-06-30
,,,,,,,644673,2014-06-30
,,,,,,,644776,2014-06-30
,,,,,,,644842,2014-06-30
,,,,,,,644954,2014-06-30
,,,,,,,644963,2014-06-30
,,,,,,,645157,2014-06-30
,,,,,,,645317,2014-06-30
,,,,,,,645465,2014-06-30
,,,,,,,645540,2014-06-30
,,,,,,,645577,2014-06-30
,,,,,,,645625,2014-06-30
,,,,,,,645661,2014-06-30
,,,,,,,646042,2014-06-30
,,,,,,,646145,2014-06-30
,,,,,,,646172,2014-06-30
,,,,,,,646444,2014-06-30
,,,,,,,646453,2014-06-30
,,,,,,,646471,2014-06-30
,,,,,,,646556,2014-06-30
,,,,,,,646743,2014-06-30
,,,,,,,646837,2014-06-30
,,,,,,,646873,2014-06-30
,,,,,,,646958,2014-06-30
,,,,,,,647218,2014-06-30
,,,,,,,647245,2014-06-30
,,,,,,,647414,2014-06-30
,,,,,,,647432,2014-06-30
,,,,,,,647759,2014-06-30
,,,,,,,647777,2014-06-30
,,,,,,,647955,2014-06-30
,,,,,,,648130,2014-06-30
,,,,,,,648242,2014-06-30
,,,,,,,648251,2014-06-30
,,,,,,,648345,2014-06-30
,,,,,,,648550,2014-06-30
,,,,,,,648671,2014-06-30
,,,,,,,649342,2014-06-30
,,,,,,,649632,2014-06-30
,,,,,,,649874,2014-06-30
,,,,,,,650955,2014-06-30
,,,,,,,651121,2014-06-30
,,,,,,,651149,2014-06-30
,,,,,,,651158,2014-06-30
,,,,,,,651354,2014-06-30
,,,,,,,651448,2014-06-30
,,,,,,,651457,2014-06-30
,,,,,,,651541,2014-06-30
,,,,,,,651756,2014-06-30
,,,,,,,651859,2014-06-30
,,,,,,,651952,2014-06-30
,,,,,,,652043,2014-06-30
,,,,,,,652070,2014-06-30
,,,,,,,652445,2014-06-30
,,,,,,,652753,2014-06-30
,,,,,,,652874,2014-06-30
,,,,,,,652959,2014-06-30
,,,,,,,652977,2014-06-30
,,,,,,,653134,2014-06-30
,,,,,,,653349,2014-06-30
,,,,,,,653433,2014-06-30
,,,,,,,653611,2014-06-30
,,,,,,,653648,2014-06-30
,,,,,,,653778,2014-06-30
,,,,,,,653947,2014-06-30
,,,,,,,654047,2014-06-30
,,,,,,,654177,2014-06-30
,,,,,,,654252,2014-06-30
,,,,,,,654300,2014-06-30
,,,,,,,654542,2014-06-30
,,,,,,,654579,2014-06-30
,,,,,,,655530,2014-06-30
,,,,,,,655651,2014-06-30
,,,,,,,655660,2014-06-30
,,,,,,,655839,2014-06-30
,,,,,,,656032,2014-06-30
,,,,,,,656247,2014-06-30
,,,,,,,656359,2014-06-30
,,,,,,,656377,2014-06-30
,,,,,,,656470,2014-06-30
,,,,,,,656649,2014-06-30
,,,,,,,656658,2014-06-30
0,0,0,0,0,0,0,656733,2014-06-30
,,,,,,,656742,2014-06-30
,,,,,,,656779,2014-06-30
,,,,,,,657178,2014-06-30
,,,,,,,657271,2014-06-30
,,,,,,,657365,2014-06-30
,,,,,,,657459,2014-06-30
,,,,,,,657758,2014-06-30
,,,,,,,657954,2014-06-30
,,,,,,,658072,2014-06-30
,,,,,,,658474,2014-06-30
,,,,,,,658540,2014-06-30
,,,,,,,658924,2014-06-30
,,,,,,,659042,2014-06-30
,,,,,,,659341,2014-06-30
,,,,,,,659453,2014-06-30
,,,,,,,659538,2014-06-30
,,,,,,,659556,2014-06-30
,,,,,,,659640,2014-06-30
,,,,,,,659734,2014-06-30
,,,,,,,659855,2014-06-30
,,,,,,,660066,2014-06-30
,,,,,,,660253,2014-06-30
,,,,,,,660271,2014-06-30
,,,,,,,660570,2014-06-30
,,,,,,,660655,2014-06-30
,,,,,,,660879,2014-06-30
,,,,,,,660927,2014-06-30
,,,,,,,661072,2014-06-30
,,,,,,,661157,2014-06-30
,,,,,,,661223,2014-06-30
0,0,0,0,0,0,0,661308,2014-06-30
,,,,,,,661474,2014-06-30
,,,,,,,661858,2014-06-30
,,,,,,,662350,2014-06-30
,,,,,,,662369,2014-06-30
,,,,,,,662640,2014-06-30
,,,,,,,662659,2014-06-30
,,,,,,,662949,2014-06-30
,,,,,,,663058,2014-06-30
,,,,,,,663245,2014-06-30
,,,,,,,663450,2014-06-30
,,,,,,,663638,2014-06-30
,,,,,,,663647,2014-06-30
,,,,,,,663656,2014-06-30
,,,,,,,663834,2014-06-30
,,,,,,,663955,2014-06-30
,,,,,,,664176,2014-06-30
,,,,,,,664206,2014-06-30
,,,,,,,664457,2014-06-30
,,,,,,,664653,2014-06-30
,,,,,,,664756,2014-06-30
,,,,,,,664831,2014-06-30
,,,,,,,665146,2014-06-30
,,,,,,,665258,2014-06-30
,,,,,,,665865,2014-06-30
,,,,,,,666059,2014-06-30
,,,,,,,666358,2014-06-30
,,,,,,,666554,2014-06-30
,,,,,,,666657,2014-06-30
,,,,,,,666844,2014-06-30
,,,,,,,666974,2014-06-30
,,,,,,,667029,2014-06-30
,,,,,,,667074,2014-06-30
,,,,,,,667252,2014-06-30
,,,,,,,667346,2014-06-30
,,,,,,,667524,2014-06-30
,,,,,,,667551,2014-06-30
,,,,,,,667757,2014-06-30
,,,,,,,667832,2014-06-30
,,,,,,,667850,2014-06-30
,,,,,,,667869,2014-06-30
,,,,,,,668053,2014-06-30
,,,,,,,668147,2014-06-30
,,,,,,,668352,2014-06-30
,,,,,,,669555,2014-06-30
,,,,,,,670159,2014-06-30
,,,,,,,670421,2014-06-30
,,,,,,,670430,2014-06-30
,,,,,,,670467,2014-06-30
,,,,,,,670560,2014-06-30
,,,,,,,670654,2014-06-30
,,,,,,,670748,2014-06-30
,,,,,,,670775,2014-06-30
,,,,,,,670878,2014-06-30
,,,,,,,671053,2014-06-30
,,,,,,,671147,2014-06-30
,,,,,,,671334,2014-06-30
,,,,,,,671370,2014-06-30
,,,,,,,671464,2014-06-30
,,,,,,,671558,2014-06-30
,,,,,,,671576,2014-06-30
,,,,,,,671857,2014-06-30
,,,,,,,672041,2014-06-30
,,,,,,,672238,2014-06-30
,,,,,,,672247,2014-06-30
,,,,,,,672537,2014-06-30
,,,,,,,672573,2014-06-30
,,,,,,,673132,2014-06-30
,,,,,,,673244,2014-06-30
,,,,,,,673431,2014-06-30
,,,,,,,673440,2014-06-30
,,,,,,,673477,2014-06-30
,,,,,,,673851,2014-06-30
,,,,,,,673909,2014-06-30
,,,,,,,674344,2014-06-30
,,,,,,,674849,2014-06-30
,,,,,,,675042,2014-06-30
,,,,,,,675051,2014-06-30
,,,,,,,675079,2014-06-30
,,,,,,,675248,2014-06-30
10000,10000,0,10000,0,0,0,675332,2014-06-30
,,,,,,,675341,2014-06-30
,,,,,,,675659,2014-06-30
,,,,,,,675855,2014-06-30
,,,,,,,675949,2014-06-30
,,,,,,,676049,2014-06-30
,,,,,,,676076,2014-06-30
,,,,,,,676151,2014-06-30
22501,0,0,11257,22501,0,0,676160,2014-06-30
,,,,,,,676245,2014-06-30
,,,,,,,676478,2014-06-30
252355,0,0,131213,252355,0,0,676656,2014-06-30
,,,,,,,677176,2014-06-30
,,,,,,,677354,2014-06-30
,,,,,,,677448,2014-06-30
,,,,,,,677644,2014-06-30
,,,,,,,677756,2014-06-30
,,,,,,,677970,2014-06-30
,,,,,,,678043,2014-06-30
,,,,,,,678052,2014-06-30
,,,,,,,678070,2014-06-30
,,,,,,,678258,2014-06-30
,,,,,,,678454,2014-06-30
,,,,,,,678557,2014-06-30
,,,,,,,678575,2014-06-30
,,,,,,,678717,2014-06-30
,,,,,,,678744,2014-06-30
,,,,,,,679246,2014-06-30
,,,,,,,679451,2014-06-30
,,,,,,,679648,2014-06-30
,,,,,,,679826,2014-06-30
,,,,,,,680055,2014-06-30
,,,,,,,680130,2014-06-30
,,,,,,,680354,2014-06-30
,,,,,,,680457,2014-06-30
,,,,,,,680747,2014-06-30
,,,,,,,680813,2014-06-30
,,,,,,,680952,2014-06-30
,,,,,,,681043,2014-06-30
,,,,,,,681249,2014-06-30
,,,,,,,682143,2014-06-30
,,,,,,,682479,2014-06-30
,,,,,,,682545,2014-06-30
,,,,,,,682563,2014-06-30
,,,,,,,682611,2014-06-30
,,,,,,,682648,2014-06-30
,,,,,,,683449,2014-06-30
,,,,,,,683814,2014-06-30
,,,,,,,684455,2014-06-30
,,,,,,,685023,2014-06-30
,,,,,,,685368,2014-06-30
,,,,,,,685555,2014-06-30
,,,,,,,685649,2014-06-30
,,,,,,,685658,2014-06-30
,,,,,,,685676,2014-06-30
,,,,,,,685733,2014-06-30
,,,,,,,685779,2014-06-30
,,,,,,,686459,2014-06-30
,,,,,,,686570,2014-06-30
,,,,,,,686655,2014-06-30
,,,,,,,686758,2014-06-30
,,,,,,,686963,2014-06-30
,,,,,,,687009,2014-06-30
,,,,,,,687054,2014-06-30
,,,,,,,687072,2014-06-30
,,,,,,,687250,2014-06-30
,,,,,,,687474,2014-06-30
,,,,,,,687830,2014-06-30
,,,,,,,687951,2014-06-30
,,,,,,,688079,2014-06-30
,,,,,,,688257,2014-06-30
,,,,,,,688453,2014-06-30
,,,,,,,688556,2014-06-30
,,,,,,,689209,2014-06-30
,,,,,,,689357,2014-06-30
,,,,,,,689759,2014-06-30
,,,,,,,691042,2014-06-30
,,,,,,,691556,2014-06-30
,,,,,,,691743,2014-06-30
,,,,,,,691958,2014-06-30
,,,,,,,692450,2014-06-30
,,,,,,,692478,2014-06-30
,,,,,,,692704,2014-06-30
,,,,,,,692946,2014-06-30
,,,,,,,693073,2014-06-30
,,,,,,,693224,2014-06-30
,,,,,,,693345,2014-06-30
,,,,,,,693662,2014-06-30
,,,,,,,693952,2014-06-30
,,,,,,,694146,2014-06-30
,,,,,,,694771,2014-06-30
,,,,,,,694847,2014-06-30
,,,,,,,694904,2014-06-30
,,,,,,,695077,2014-06-30
,,,,,,,695134,2014-06-30
,,,,,,,695349,2014-06-30
,,,,,,,695648,2014-06-30
,,,,,,,695732,2014-06-30
,,,,,,,695947,2014-06-30
,,,,,,,696047,2014-06-30
,,,,,,,696168,2014-06-30
,,,,,,,696430,2014-06-30
,,,,,,,696551,2014-06-30
,,,,,,,696645,2014-06-30
,,,,,,,697035,2014-06-30
,,,,,,,697147,2014-06-30
,,,,,,,697156,2014-06-30
,,,,,,,697231,2014-06-30
109721,0,0,109721,109721,0,0,697633,2014-06-30
,,,,,,,697754,2014-06-30
,,,,,,,697763,2014-06-30
,,,,,,,697950,2014-06-30
,,,,,,,697978,2014-06-30
,,,,,,,698144,2014-06-30
,,,,,,,698546,2014-06-30
,,,,,,,698649,2014-06-30
,,,,,,,698957,2014-06-30
,,,,,,,699105,2014-06-30
,,,,,,,699132,2014-06-30
,,,,,,,699253,2014-06-30
,,,,,,,699534,2014-06-30
,,,,,,,700140,2014-06-30
,,,,,,,700252,2014-06-30
,,,,,,,700430,2014-06-30
,,,,,,,700458,2014-06-30
,,,,,,,700672,2014-06-30
,,,,,,,701062,2014-06-30
,,,,,,,701222,2014-06-30
,,,,,,,701259,2014-06-30
,,,,,,,701736,2014-06-30
,,,,,,,701839,2014-06-30
,,,,,,,701857,2014-06-30
,,,,,,,701950,2014-06-30
,,,,,,,702050,2014-06-30
,,,,,,,702117,2014-06-30
,,,,,,,702359,2014-06-30
,,,,,,,702612,2014-06-30
,,,,,,,702676,2014-06-30
,,,,,,,702836,2014-06-30
,,,,,,,702911,2014-06-30
,,,,,,,702966,2014-06-30
,,,,,,,703039,2014-06-30
,,,,,,,703552,2014-06-30
,,,,,,,703767,2014-06-30
,,,,,,,704447,2014-06-30
,,,,,,,704559,2014-06-30
,,,,,,,704737,2014-06-30
,,,,,,,704755,2014-06-30
,,,,,,,705378,2014-06-30
,,,,,,,705444,2014-06-30
,,,,,,,705556,2014-06-30
,,,,,,,705958,2014-06-30
,,,,,,,706030,2014-06-30
,,,,,,,706058,2014-06-30
,,,,,,,706151,2014-06-30
,,,,,,,706236,2014-06-30
,,,,,,,706254,2014-06-30
,,,,,,,706450,2014-06-30
,,,,,,,706656,2014-06-30
,,,,,,,707354,2014-06-30
,,,,,,,707877,2014-06-30
,,,,,,,708164,2014-06-30
,,,,,,,708333,2014-06-30
,,,,,,,708379,2014-06-30
,,,,,,,708454,2014-06-30
,,,,,,,708753,2014-06-30
,,,,,,,709031,2014-06-30
,,,,,,,709143,2014-06-30
,,,,,,,709358,2014-06-30
,,,,,,,709451,2014-06-30
,,,,,,,709554,2014-06-30
,,,,,,,709602,2014-06-30
,,,,,,,709639,2014-06-30
,,,,,,,709648,2014-06-30
,,,,,,,709956,2014-06-30
,,,,,,,710176,2014-06-30
,,,,,,,710859,2014-06-30
256760,0,0,23180,155619,0,101141,711472,2014-06-30
,,,,,,,711520,2014-06-30
,,,,,,,711548,2014-06-30
,,,,,,,711753,2014-06-30
,,,,,,,711801,2014-06-30
,,,,,,,712031,2014-06-30
,,,,,,,712059,2014-06-30
,,,,,,,712273,2014-06-30
,,,,,,,712648,2014-06-30
,,,,,,,712956,2014-06-30
,,,,,,,713047,2014-06-30
,,,,,,,713074,2014-06-30
,,,,,,,713140,2014-06-30
,,,,,,,713252,2014-06-30
,,,,,,,713476,2014-06-30
,,,,,,,713926,2014-06-30
,,,,,,,714165,2014-06-30
,,,,,,,714437,2014-06-30
,,,,,,,714839,2014-06-30
,,,,,,,714978,2014-06-30
,,,,,,,715032,2014-06-30
,,,,,,,715050,2014-06-30
,,,,,,,715144,2014-06-30
,,,,,,,715340,2014-06-30
,,,,,,,715470,2014-06-30
,,,,,,,715630,2014-06-30
,,,,,,,715751,2014-06-30
,,,,,,,715872,2014-06-30
,,,,,,,715975,2014-06-30
,,,,,,,716374,2014-06-30
,,,,,,,716413,2014-06-30
,,,,,,,716655,2014-06-30
,,,,,,,716833,2014-06-30
,,,,,,,716851,2014-06-30
,,,,,,,716954,2014-06-30
,,,,,,,717232,2014-06-30
,,,,,,,717513,2014-06-30
,,,,,,,717670,2014-06-30
,,,,,,,717737,2014-06-30
,,,,,,,717924,2014-06-30
,,,,,,,718079,2014-06-30
,,,,,,,718145,2014-06-30
,,,,,,,718275,2014-06-30
,,,,,,,718538,2014-06-30
,,,,,,,718547,2014-06-30
,,,,,,,718556,2014-06-30
,,,,,,,719030,2014-06-30
,,,,,,,719441,2014-06-30
,,,,,,,719610,2014-06-30
,,,,,,,719656,2014-06-30
,,,,,,,719955,2014-06-30
,,,,,,,719964,2014-06-30
,,,,,,,720157,2014-06-30
,,,,,,,720344,2014-06-30
,,,,,,,720746,2014-06-30
,,,,,,,720858,2014-06-30
,,,,,,,720951,2014-06-30
,,,,,,,721350,2014-06-30
,,,,,,,721574,2014-06-30
,,,,,,,721752,2014-06-30
,,,,,,,721949,2014-06-30
,,,,,,,722227,2014-06-30
,,,,,,,722432,2014-06-30
,,,,,,,722544,2014-06-30
619197,0,0,0,619197,0,0,722777,2014-06-30
,,,,,,,722816,2014-06-30
1756678,0,0,0,1756678,0,0,723112,2014-06-30
,,,,,,,723158,2014-06-30
,,,,,,,723550,2014-06-30
,,,,,,,723653,2014-06-30
,,,,,,,723710,2014-06-30
,,,,,,,723747,2014-06-30
,,,,,,,723756,2014-06-30
,,,,,,,723822,2014-06-30
,,,,,,,723868,2014-06-30
,,,,,,,724230,2014-06-30
,,,,,,,724548,2014-06-30
,,,,,,,724744,2014-06-30
,,,,,,,724904,2014-06-30
,,,,,,,724940,2014-06-30
,,,,,,,725077,2014-06-30
,,,,,,,725376,2014-06-30
80175,80175,0,16500,0,0,0,725732,2014-06-30
,,,,,,,725741,2014-06-30
,,,,,,,725844,2014-06-30
,,,,,,,725853,2014-06-30
,,,,,,,726234,2014-06-30
,,,,,,,726458,2014-06-30
,,,,,,,726953,2014-06-30
,,,,,,,727156,2014-06-30
,,,,,,,727174,2014-06-30
,,,,,,,727343,2014-06-30
,,,,,,,727473,2014-06-30
,,,,,,,728452,2014-06-30
,,,,,,,728742,2014-06-30
,,,,,,,728948,2014-06-30
,,,,,,,728957,2014-06-30
,,,,,,,729011,2014-06-30
,,,,,,,729057,2014-06-30
35153,0,0,35153,35153,0,0,729132,2014-06-30
,,,,,,,729178,2014-06-30
,,,,,,,729310,2014-06-30
,,,,,,,729459,2014-06-30
,,,,,,,729570,2014-06-30
,,,,,,,729842,2014-06-30
,,,,,,,729945,2014-06-30
,,,,,,,730446,2014-06-30
,,,,,,,730745,2014-06-30
,,,,,,,731050,2014-06-30
,,,,,,,731247,2014-06-30
,,,,,,,731957,2014-06-30
,,,,,,,732178,2014-06-30
,,,,,,,732253,2014-06-30
,,,,,,,732459,2014-06-30
,,,,,,,732637,2014-06-30
,,,,,,,732758,2014-06-30
,,,,,,,732918,2014-06-30
,,,,,,,732954,2014-06-30
,,,,,,,733054,2014-06-30
,,,,,,,733540,2014-06-30
,,,,,,,733559,2014-06-30
,,,,,,,733661,2014-06-30
,,,,,,,733755,2014-06-30
,,,,,,,733951,2014-06-30
,,,,,,,734051,2014-06-30
,,,,,,,734248,2014-06-30
,,,,,,,734350,2014-06-30
,,,,,,,734538,2014-06-30
,,,,,,,734613,2014-06-30
,,,,,,,735049,2014-06-30
,,,,,,,735067,2014-06-30
,,,,,,,735142,2014-06-30
,,,,,,,735357,2014-06-30
,,,,,,,735414,2014-06-30
,,,,,,,735441,2014-06-30
,,,,,,,735656,2014-06-30
,,,,,,,735768,2014-06-30
,,,,,,,735973,2014-06-30
,,,,,,,736158,2014-06-30
,,,,,,,736206,2014-06-30
,,,,,,,736448,2014-06-30
,,,,,,,736550,2014-06-30
,,,,,,,736662,2014-06-30
,,,,,,,737548,2014-06-30
,,,,,,,737632,2014-06-30
,,,,,,,738013,2014-06-30
,,,,,,,738040,2014-06-30
,,,,,,,738143,2014-06-30
,,,,,,,738255,2014-06-30
,,,,,,,738303,2014-06-30
,,,,,,,738572,2014-06-30
,,,,,,,738657,2014-06-30
,,,,,,,738769,2014-06-30
,,,,,,,739159,2014-06-30
,,,,,,,739346,2014-06-30
,,,,,,,739355,2014-06-30
,,,,,,,739430,2014-06-30
,,,,,,,739560,2014-06-30
,,,,,,,739832,2014-06-30
,,,,,,,740249,2014-06-30
,,,,,,,741068,2014-06-30
,,,,,,,741152,2014-06-30
,,,,,,,741273,2014-06-30
,,,,,,,741330,2014-06-30
,,,,,,,741358,2014-06-30
,,,,,,,741639,2014-06-30
,,,,,,,741648,2014-06-30
,,,,,,,741844,2014-06-30
,,,,,,,741956,2014-06-30
,,,,,,,741974,2014-06-30
,,,,,,,742056,2014-06-30
,,,,,,,742355,2014-06-30
,,,,,,,742542,2014-06-30
,,,,,,,742636,2014-06-30
,,,,,,,742944,2014-06-30
,,,,,,,743053,2014-06-30
,,,,,,,743679,2014-06-30
,,,,,,,743857,2014-06-30
,,,,,,,743950,2014-06-30
,,,,,,,744238,2014-06-30
,,,,,,,744256,2014-06-30
,,,,,,,744573,2014-06-30
,,,,,,,744854,2014-06-30
,,,,,,,745150,2014-06-30
,,,,,,,745347,2014-06-30
,,,,,,,745374,2014-06-30
,,,,,,,745570,2014-06-30
,,,,,,,745646,2014-06-30
,,,,,,,745954,2014-06-30
,,,,,,,746157,2014-06-30
,,,,,,,746223,2014-06-30
,,,,,,,746429,2014-06-30
,,,,,,,746513,2014-06-30
,,,,,,,746755,2014-06-30
,,,,,,,746942,2014-06-30
,,,,,,,746979,2014-06-30
,,,,,,,747051,2014-06-30
,,,,,,,747172,2014-06-30
,,,,,,,747257,2014-06-30
,,,,,,,747743,2014-06-30
,,,,,,,747846,2014-06-30
,,,,,,,748254,2014-06-30
,,,,,,,748357,2014-06-30
,,,,,,,748441,2014-06-30
,,,,,,,748964,2014-06-30
,,,,,,,749242,2014-06-30
,,,,,,,749635,2014-06-30
,,,,,,,749840,2014-06-30
,,,,,,,749943,2014-06-30
,,,,,,,749952,2014-06-30
,,,,,,,750051,2014-06-30
,,,,,,,750127,2014-06-30
,,,,,,,750154,2014-06-30
,,,,,,,750239,2014-06-30
,,,,,,,750341,2014-06-30
,,,,,,,750444,2014-06-30
,,,,,,,750846,2014-06-30
39746,2500,0,39746,37246,0,0,750864,2014-06-30
,,,,,,,751254,2014-06-30
,,,,,,,751656,2014-06-30
,,,,,,,751759,2014-06-30
,,,,,,,751852,2014-06-30
,,,,,,,751955,2014-06-30
,,,,,,,752644,2014-06-30
,,,,,,,752653,2014-06-30
,,,,,,,752831,2014-06-30
,,,,,,,753052,2014-06-30
,,,,,,,753324,2014-06-30
,,,,,,,753548,2014-06-30
,,,,,,,753641,2014-06-30
,,,,,,,753856,2014-06-30
,,,,,,,754068,2014-06-30
,,,,,,,754246,2014-06-30
,,,,,,,754536,2014-06-30
,,,,,,,754826,2014-06-30
,,,,,,,754853,2014-06-30
,,,,,,,754929,2014-06-30
,,,,,,,755047,2014-06-30
,,,,,,,755252,2014-06-30
,,,,,,,755421,2014-06-30
,,,,,,,755458,2014-06-30
,,,,,,,755850,2014-06-30
,,,,,,,756343,2014-06-30
,,,,,,,756848,2014-06-30
,,,,,,,757377,2014-06-30
,,,,,,,757452,2014-06-30
,,,,,,,757612,2014-06-30
,,,,,,,757779,2014-06-30
,,,,,,,758703,2014-06-30
,,,,,,,758842,2014-06-30
,,,,,,,758851,2014-06-30
,,,,,,,759045,2014-06-30
,,,,,,,759540,2014-06-30
,,,,,,,759625,2014-06-30
,,,,,,,760210,2014-06-30
,,,,,,,760331,2014-06-30
,,,,,,,760340,2014-06-30
,,,,,,,760434,2014-06-30
,,,,,,,760649,2014-06-30
,,,,,,,760854,2014-06-30
,,,,,,,760939,2014-06-30
,,,,,,,760957,2014-06-30
,,,,,,,761244,2014-06-30
,,,,,,,761347,2014-06-30
,,,,,,,761459,2014-06-30
,,,,,,,761543,2014-06-30
62546,0,0,62546,62546,0,0,761806,2014-06-30
,,,,,,,761833,2014-06-30
,,,,,,,761851,2014-06-30
,,,,,,,761954,2014-06-30
,,,,,,,762045,2014-06-30
,,,,,,,762353,2014-06-30
,,,,,,,762447,2014-06-30
,,,,,,,762474,2014-06-30
,,,,,,,762625,2014-06-30
,,,,,,,762773,2014-06-30
,,,,,,,763211,2014-06-30
,,,,,,,763556,2014-06-30
,,,,,,,763677,2014-06-30
,,,,,,,763752,2014-06-30
,,,,,,,763930,2014-06-30
,,,,,,,764030,2014-06-30
,,,,,,,764058,2014-06-30
,,,,,,,764067,2014-06-30
,,,,,,,764142,2014-06-30
,,,,,,,764151,2014-06-30
,,,,,,,764441,2014-06-30
,,,,,,,764816,2014-06-30
,,,,,,,764843,2014-06-30
,,,,,,,764982,2014-06-30
,,,,,,,765019,2014-06-30
,,,,,,,765046,2014-06-30
,,,,,,,765130,2014-06-30
,,,,,,,765318,2014-06-30
,,,,,,,765354,2014-06-30
,,,,,,,765505,2014-06-30
,,,,,,,765662,2014-06-30
,,,,,,,765877,2014-06-30
,,,,,,,766052,2014-06-30
,,,,,,,766164,2014-06-30
,,,,,,,766258,2014-06-30
,,,,,,,766735,2014-06-30
,,,,,,,767040,2014-06-30
,,,,,,,767152,2014-06-30
,,,,,,,767246,2014-06-30
,,,,,,,767255,2014-06-30
,,,,,,,767554,2014-06-30
,,,,,,,767572,2014-06-30
,,,,,,,767611,2014-06-30
,,,,,,,767705,2014-06-30
,,,,,,,767732,2014-06-30
,,,,,,,767817,2014-06-30
,,,,,,,767974,2014-06-30
,,,,,,,768074,2014-06-30
,,,,,,,768252,2014-06-30
,,,,,,,768458,2014-06-30
,,,,,,,768476,2014-06-30
,,,,,,,768953,2014-06-30
,,,,,,,769156,2014-06-30
,,,,,,,769334,2014-06-30
,,,,,,,770068,2014-06-30
,,,,,,,770273,2014-06-30
,,,,,,,770367,2014-06-30
,,,,,,,770451,2014-06-30
,,,,,,,770545,2014-06-30
,,,,,,,770639,2014-06-30
,,,,,,,770657,2014-06-30
,,,,,,,770853,2014-06-30
,,,,,,,771047,2014-06-30
,,,,,,,771140,2014-06-30
,,,,,,,771458,2014-06-30
,,,,,,,771609,2014-06-30
,,,,,,,771636,2014-06-30
,,,,,,,771748,2014-06-30
,,,,,,,771878,2014-06-30
,,,,,,,772008,2014-06-30
,,,,,,,772240,2014-06-30
,,,,,,,772446,2014-06-30
,,,,,,,772745,2014-06-30
,,,,,,,772754,2014-06-30
,,,,,,,773032,2014-06-30
,,,,,,,773171,2014-06-30
,,,,,,,773247,2014-06-30
,,,,,,,773443,2014-06-30
,,,,,,,773470,2014-06-30
,,,,,,,773546,2014-06-30
,,,,,,,773742,2014-06-30
,,,,,,,774132,2014-06-30
,,,,,,,774235,2014-06-30
,,,,,,,774253,2014-06-30
,,,,,,,774262,2014-06-30
,,,,,,,774347,2014-06-30
,,,,,,,774655,2014-06-30
,,,,,,,774851,2014-06-30
,,,,,,,775054,2014-06-30
,,,,,,,775214,2014-06-30
,,,,,,,775241,2014-06-30
,,,,,,,775456,2014-06-30
,,,,,,,775540,2014-06-30
,,,,,,,775773,2014-06-30
,,,,,,,776275,2014-06-30
,,,,,,,776369,2014-06-30
,,,,,,,776547,2014-06-30
,,,,,,,776659,2014-06-30
,,,,,,,776734,2014-06-30
,,,,,,,776752,2014-06-30
,,,,,,,777254,2014-06-30
3736,0,3,170,3733,0,0,777366,2014-06-30
,,,,,,,777375,2014-06-30
,,,,,,,777441,2014-06-30
,,,,,,,777777,2014-06-30
,,,,,,,777870,2014-06-30
,,,,,,,777964,2014-06-30
,,,,,,,778738,2014-06-30
,,,,,,,779016,2014-06-30
,,,,,,,779351,2014-06-30
,,,,,,,779360,2014-06-30
,,,,,,,779641,2014-06-30
,,,,,,,779650,2014-06-30
,,,,,,,779968,2014-06-30
,,,,,,,780049,2014-06-30
,,,,,,,780218,2014-06-30
,,,,,,,780263,2014-06-30
,,,,,,,780562,2014-06-30
,,,,,,,780722,2014-06-30
,,,,,,,780955,2014-06-30
,,,,,,,781028,2014-06-30
,,,,,,,782016,2014-06-30
,,,,,,,782306,2014-06-30
,,,,,,,782351,2014-06-30
,,,,,,,782548,2014-06-30
,,,,,,,783161,2014-06-30
,,,,,,,783246,2014-06-30
,,,,,,,783349,2014-06-30
,,,,,,,783648,2014-06-30
,,,,,,,783844,2014-06-30
,,,,,,,783910,2014-06-30
,,,,,,,783956,2014-06-30
,,,,,,,784159,2014-06-30
,,,,,,,784430,2014-06-30
,,,,,,,784944,2014-06-30
,,,,,,,785147,2014-06-30
,,,,,,,785473,2014-06-30
,,,,,,,785857,2014-06-30
,,,,,,,785923,2014-06-30
,,,,,,,785932,2014-06-30
,,,,,,,785950,2014-06-30
,,,,,,,786210,2014-06-30
,,,,,,,786256,2014-06-30
,,,,,,,786274,2014-06-30
,,,,,,,786340,2014-06-30
,,,,,,,786443,2014-06-30
,,,,,,,786555,2014-06-30
,,,,,,,786612,2014-06-30
,,,,,,,786733,2014-06-30
,,,,,,,786742,2014-06-30
,,,,,,,786948,2014-06-30
