"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	TEXT4087	
29636																								3375	1573	941	16006	0	50962	true	0	0	1573	3375	0	256	225	0	460	775	0	0	0	1978	30900	109	1969	false	0	0		
29850																								0	0	0	0	0	36	false	0	0	0	0	0	0	0	0	0	593	1	0	0	0	0	0	0	false	0	36		
29944																								0	0	99	0	0	0	false	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	false	0	0		
29953																								0	0	10	515	0	8414	true	0	0	0	0	10	0	0	0	0	612	0	0	0	1400	6499	0	0	false	0	0		
30025																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3426	1	0	0	0	0	0	0	true	0	0		
30052																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
30146																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	494	1	0	0	0	0	0	0	false	0	0		
30155																								0	0	659	1930	0	20300	false	0	0	0	0	0	524	35	0	100	48	0	0	0	1893	16117	0	0	false	0	360		
30258																								3024	0	0	0	3001	10219	true	0	0	0	23	0	0	0	0	0	967	1	3001	0	2000	8000	0	0	true	0	219		
30418																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
30502																								2492	0	190	6000	381	47000	true	0	0	0	2110	0	0	25	0	165	1139	0	381	1	17000	24000	0	0	false	0	0		
30650																								0	5	0	0	0	1000	true	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	false	0	0		
30810																								23	0	425	0	0	1093825	true	0	0	0	0	0	0	425	0	0	344	0	0	23	0	0	3346	39700	false	0	1050779		
30856																								0	128	0	0	0	115	true	0	0	128	0	0	0	0	0	0	4190	3	0	0	0	0	0	0	false	0	115		
31134																								0	0	0	0	0	5000	false	0	0	0	0	0	0	0	0	0	2959	2	0	0	0	0	0	0	false	0	5000		
31152																								0	0	0	5000	0	18510	false	0	0	0	0	0	0	0	0	0	241	0	0	0	6500	7000	0	0	false	0	10		
31255																								0	0	965	0	0	695	true	0	0	0	0	0	0	965	0	0	709	0	0	0	0	544	0	0	false	0	151		
31303																								6901	0	3552	0	4958	554068	false	0	0	0	1943	1808	0	295	0	1449	17865	5	6221	0	175000	375000	0	0	true	0	4068		
31657																								0	0	238	0	0	0	false	0	0	0	0	0	13	92	0	133	1057	1	0	0	0	0	0	0	false	0	0		
31826																								217	0	308	0	0	1000	false	0	0	0	217	0	0	308	0	0	50	0	0	0	0	1000	0	0	false	0	0		
31835																								0	0	297	2400	0	12400	false	0	0	0	0	0	15	46	0	236	7244	4	0	0	5000	0	0	0	false	0	5000		
32159																								0	0	231	0	0	767	true	0	0	0	0	0	0	231	0	0	651	0	0	0	0	767	0	0	false	0	0		
32234																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	3457	1	0	0	0	0	0	0	false	0	0		
32766																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	499	1	0	0	0	0	0	0	false	0	0		
33147																								90	0	192	0	0	5000	true	0	0	0	90	4	0	0	98	90	350	0	0	0	5000	0	0	0	false	0	0		
33259																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2197	3	0	0	0	0	0	0	false	0	0		
33268																								0	0	21	0	0	0	false	0	0	0	0	0	0	0	0	21	1646	2	0	0	0	0	0	0	false	0	0		
33549																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	false	0	0		
33727																								0	0	30	0	0	227	true	0	0	0	0	0	0	30	0	0	6170	3	0	0	0	0	0	227	false	0	0		
33754																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	false	0	0		
33772																								8557	0	905	0	0	0	true	100	0	0	8464	0	0	0	0	805	580	1	0	93	0	0	0	0	true	0	0		
33839																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	false	0	0		
33857																								0	0	483	2200	0	5700	true	0	0	0	0	0	483	0	0	0	44	0	0	0	0	3500	0	0	false	0	0		
34153																								879	0	1819	4035	0	19521	true	0	0	0	879	681	0	0	0	1138	0	0	0	0	6000	7668	0	0	true	0	1818		
34359																								0	0	15	1000	0	1000	false	0	0	0	0	0	15	0	0	0	83	0	0	0	0	0	0	0	false	0	0		
34425																								2808	0	28	0	0	0	false	0	0	0	2808	0	0	28	0	0	3592	2	0	0	0	0	0	0	true	0	0		
34434																								0	0	14	0	0	12	false	0	0	0	0	0	0	0	0	14	834	0	0	0	0	0	12	0	false	0	0		
34452																								0	0	229	0	0	0	false	0	0	0	0	0	0	0	0	229	15	0	0	0	0	0	0	0	true	0	0		
34537																								266	0	2029	25000	266	65000	true	0	0	0	0	0	0	0	0	2029	3632	2	266	0	25000	15000	0	0	true	0	0		
34555																								229	0	8	0	229	900	true	0	0	0	0	0	0	8	0	0	1199	1	229	0	500	400	0	0	true	0	0		
34742																								570	1365	336	3047	0	33040	true	0	0	1365	570	0	0	38	0	298	3719	2	0	0	6115	23878	0	0	false	0	0		
34836																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	893	4	0	0	0	0	0	0	false	0	0		
34863																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	false	0	0		
35057																								0	0	0	300	0	564	false	0	0	0	0	0	0	0	0	0	647	2	0	0	0	264	0	0	true	0	0		
35244																								7	0	2067	9800	0	9889	false	0	0	0	7	393	312	712	0	650	2154	1	0	0	0	0	0	0	true	0	89		
35301	506276	37289	0	600000	0	1033635	false	0	0	37289	506276	10000	1	0	0	0	0	0	0	true	30774616	433635	0						883635						0	0	0	0	0													
35570																								2561	0	0	0	0	820	true	0	0	0	2561	0	0	0	0	0	929	1	0	0	0	820	0	0	false	0	0		
35646																								0	0	27	0	0	0	false	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	false	0	0		
35842																								310	0	0	0	310	0	false	0	0	0	0	0	0	0	0	0	2410	2	310	0	0	0	0	0	false	0	0		
35936																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	550	2	0	0	0	0	0	0	false	0	0		
36054																								0	0	1427	5050	0	26943	true	0	0	0	0	1031	0	0	0	396	3195	2	0	0	6167	15726	0	0	true	0	0		
36344																								1474	0	51	12500	0	24000	false	0	0	0	1474	0	0	51	0	0	2940	1	0	0	6500	5000	0	0	true	0	0		
36456																								0	0	355	0	0	1770	false	0	0	0	0	0	215	78	0	62	1509	3	0	0	75	1695	0	0	false	0	0		
36858																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
36933																								0	0	5	0	0	1156	false	0	0	0	0	5	0	0	0	0	2167	3	0	0	1000	0	0	156	false	0	0		
37051																								0	0	211	0	0	0	false	0	0	0	0	0	0	0	0	211	114	0	0	0	0	0	0	0	false	0	0		
37341																								0	0	120	0	0	0	false	0	0	0	0	0	0	0	0	120	607	5	0	0	0	0	0	0	false	0	0		
37350																								0	0	503	0	0	0	false	0	0	0	0	0	0	53	0	450	60	0	0	0	0	0	0	0	false	0	0		
37378																								0	0	190	0	0	0	false	0	0	0	0	0	190	0	0	0	6092	3	0	0	0	0	0	0	false	0	0		
37435																								3059	0	971	10000	3059	25100	true	0	0	0	0	0	0	716	0	255	2556	1	3059	0	0	15000	0	0	true	0	100		
37640																								0	0	520	0	0	24072	true	0	0	0	0	0	0	41	0	479	14714	3	0	0	2333	21739	0	0	true	0	0		
37659																								0	0	3	0	0	0	false	0	0	0	0	0	0	0	0	3	1050	4	0	0	0	0	0	0	true	0	0		
37743																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1177	3	0	0	0	0	0	0	false	0	0		
37949																								214	0	93	0	0	9323	false	0	0	0	214	0	0	93	0	0	66	0	0	0	4075	5248	0	0	true	0	0		
38441																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	564	2	0	0	0	0	0	0	false	0	0		
38478																								1045	0	864	0	0	5000	true	0	0	0	1045	128	0	306	0	430	237	0	0	0	0	5000	0	0	false	0	0		
38526																								0	0	275	0	0	9212	false	0	0	0	0	0	0	0	0	275	2091	1	0	0	1000	8000	0	0	false	0	212		
38535																								375	0	15	5000	375	14000	true	0	0	0	0	15	0	0	0	0	10746	2	375	0	6000	3000	0	0	false	0	0		
38740																								0	0	65	0	0	36366	true	0	0	0	0	0	0	65	0	0	761	0	0	0	0	36366	0	0	true	0	0		
39327																								0	0	0	0	0	186	true	0	0	0	0	0	0	0	0	0	11376	6	0	0	0	0	41	126	false	0	19		
39420																								446	0	589	48735	0	86425	true	0	0	0	446	0	0	0	0	589	33128	9	0	0	37690	0	0	0	true	0	0		
39475																								2956	0	8429	0	0	10447	true	0	0	0	2956	140	1196	236	0	6857	1883	5	0	0	5900	3994	553	0	false	0	0		
39756																								0	842	16	75	0	560	true	0	0	842	0	0	0	16	0	0	1153	1	0	0	150	335	0	0	true	0	0		
39934																								0	0	0	0	0	10000	false	0	0	0	0	0	0	0	0	0	1037	0	0	0	5000	5000	0	0	true	0	0		
40033																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	912	1	0	0	0	0	0	0	false	0	0		
40305																								11074	0	6757	44	8976	22330	true	6705	0	0	2098	0	0	52	0	0	30082	6	12139	0	94	21940	0	252	true	0	0		
40350																								0	0	0	0	0	2898	false	0	0	0	0	0	0	0	0	0	530	2	0	0	0	2898	0	0	false	0	0		
40707																								335	140	118	5430	335	10430	false	0	0	140	0	118	0	0	0	0	2174	2	335	0	0	5000	0	0	false	0	0		
40855																								10	0	0	1000	0	4030	false	0	0	0	10	0	0	0	0	0	968	3	0	0	0	3000	0	0	false	0	30		
41245																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	false	0	0		
41553																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	94	2	0	0	0	0	0	0	false	0	0		
41629																								0	0	0	0	0	4588	true	0	0	0	0	0	0	0	0	0	844	0	0	0	0	4588	0	0	true	0	0		
41647																								0	0	1750	15600	0	44792	true	0	0	0	0	0	0	0	0	1750	6084	3	0	0	14600	14050	0	442	true	0	100		
41759																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
41825																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	false	0	0		
41937																								0	0	0	0	0	263	false	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	false	0	263		
41955																								0	0	0	0	0	2045	false	0	0	0	0	0	0	0	0	0	96	1	0	0	0	2045	0	0	true	463	0		
42037																								0	0	60	0	0	0	false	0	0	0	0	0	0	0	0	60	218	4	0	0	0	0	0	0	false	0	0		
42055																								634	0	336	0	0	0	false	0	0	0	634	0	336	0	0	0	223	0	0	0	0	0	0	0	false	0	0		
42354																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	2034	1	0	0	0	0	0	0	false	0	0		
42420																								769	0	4885	171000	81	755162	true	3187	0	0	688	742	0	956	0	0	21764	8	81	0	540327	0	0	0	true	0	43835		
42448																								0	0	403	0	0	22062	true	0	0	0	0	0	0	304	0	99	2631	2	0	0	945	21117	0	0	false	0	0		
42457																								0	0	0	0	0	19	false	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	false	0	19		
42541	3014	0	6284	300000	0	843703	true	0	0	0	3014	12545	2	0	0	300806	200973	0	0	true	18044225	41924	0						843703						0	0	1671	0	4613													
43052																								0	0	16	4500	0	7493	false	0	0	0	0	0	0	0	0	16	4709	3	0	0	2900	0	0	0	false	0	93		
43155																								0	0	97	0	0	10500	false	0	0	0	0	41	0	56	0	0	5586	3	0	0	0	10500	0	0	true	0	0		
43173	14873	0	0	48125	3313	319648	true	0	0	0	11560	0	0	3313	0	21797	249726	0	0	true	0	0	0						319648						0	0	0	0	0													
43324																								0	0	644	0	0	87	false	0	0	0	0	0	0	0	0	644	1291	1	0	0	0	87	0	0	true	0	0		
43351																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
43454																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	false	0	0		
43511																								314	0	104	8587	314	73054	true	0	0	0	0	0	0	104	0	0	4747	3	314	0	31287	33000	0	0	true	0	180		
43641																								0	0	0	1290	0	5226	false	0	0	0	0	0	0	0	0	0	600	1	0	0	3664	272	0	0	false	0	0		
43744																								0	0	296	0	0	1000	true	0	0	0	0	40	0	0	0	256	67	0	0	0	0	1000	0	0	false	0	0		
43856																								0	0	98	0	0	0	true	0	0	0	0	0	0	0	0	98	844	1	0	0	0	0	0	0	false	0	0		
43959																								0	0	662	0	0	0	false	0	0	0	0	435	0	37	0	190	2038	2	0	0	0	0	0	0	true	0	0		
44040																								0	0	0	0	0	2693	false	0	0	0	0	0	0	0	0	0	646	0	0	0	2568	0	0	0	false	0	125		
44134	354	4199	1038	10000	354	165000	true	0	465	3734	0	45612	11	354	0	0	0	0	0	true	395	155000	0						165000						0	0	1038	0	0													
44433																								0	0	290	5800	0	32300	true	0	0	0	0	0	0	290	0	0	7990	2	0	0	9850	16650	0	0	false	0	0		
44451																								0	0	0	0	0	1189	false	0	0	0	0	0	0	0	0	0	1391	2	0	0	0	0	142	822	false	0	225		
44602																								14954	0	0	0	10071	6000	true	0	0	0	4883	0	0	0	0	0	55	0	15850	0	0	0	0	0	false	0	6000		
44741																								182	0	111	0	182	408	true	0	0	0	0	0	0	111	0	0	800	0	234	0	0	0	0	0	false	0	408		
44750																								0	0	669	0	0	0	true	0	0	0	0	1	0	204	0	464	192	0	0	0	0	0	0	0	false	0	0		
44929																								0	0	32	0	0	1096	true	0	0	0	0	0	0	32	0	0	2201	2	0	0	0	1096	0	0	false	0	0		
45038																								0	0	10	0	0	0	true	0	0	0	0	10	0	0	0	0	969	1	0	0	0	0	0	0	true	0	0		
45047																								196	0	42	3800	0	12370	true	0	0	0	196	0	0	32	0	10	351	0	0	0	0	3000	0	0	false	0	5570		
45056																								0	0	59	0	0	0	false	0	0	0	0	0	0	0	0	59	36	0	0	0	0	0	0	0	false	0	0		
45270																								0	874	1180	0	0	0	true	0	0	874	0	0	0	0	0	1180	8	1	0	0	0	0	0	0	false	0	0		
45430																								0	0	0	0	0	9753	false	0	0	0	0	0	0	0	0	0	444	0	0	0	0	9753	0	0	false	0	0		
45458																								0	0	125	0	0	0	false	0	0	0	0	0	0	0	0	125	2	0	0	0	0	0	0	0	false	0	0		
45551																								0	0	13	309	0	26506	true	0	0	0	0	0	0	13	0	0	824	10	0	0	2668	23529	0	0	true	0	0		
45560																								45	0	0	20000	45	88721	true	0	0	0	0	0	0	0	0	0	4616	3	45	0	20000	48721	0	0	true	0	0		
45627																								3920	-9633	6708	463000	2475	991300	true	0	0	-9633	1445	12	0	4957	0	1739	26256	4	2475	0	140000	388300	0	0	true	0	0		
45775																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	638	0	0	0	0	0	0	0	true	0	0		
46053																								0	0	190	25	0	4019	false	0	0	0	0	0	190	0	0	0	849	0	0	0	804	3190	0	0	true	0	0		
46941																								0	0	16	0	0	298	false	0	0	0	0	4	12	0	0	0	259	0	0	0	0	298	0	0	false	0	0		
47153																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	false	0	0		
47247																								207	0	693	0	207	100	false	0	0	0	0	0	0	0	0	693	2132	1	207	0	0	100	0	0	true	0	0		
47256																								0	0	0	2100	0	2100	false	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	false	0	0		
47377																								2987	0	0	35000	489	100000	true	0	0	0	2325	0	0	0	0	0	885	1	489	173	25000	40000	0	0	false	0	0		
47452																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	false	0	0		
47500																								0	0	707	0	0	0	true	553	0	0	0	0	0	0	0	154	987	0	0	0	0	0	0	0	false	0	0		
47658																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	110	1	0	0	0	0	0	0	false	0	0		
48057																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1197	2	0	0	0	0	0	0	false	0	0		
48150																								0	0	0	300	0	1539	false	0	0	0	0	0	0	0	0	0	0	0	0	0	950	275	0	0	false	0	14		
48374																								23854	0	670	0	23854	60295	true	0	0	0	0	0	515	0	0	155	5139	4	23854	0	11721	48508	0	0	true	0	66		
48440																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1118	2	0	0	0	0	0	0	true	0	0		
48552																								0	0	0	0	0	2300	true	0	0	0	0	0	0	0	0	0	66	2	0	0	0	2300	0	0	false	0	0		
48673																								0	0	47	0	0	0	true	0	0	0	0	0	0	47	0	0	433	0	0	0	0	0	0	0	false	0	0		
48730																								0	0	0	10000	0	10000	true	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	false	0	0		
49054																								0	0	633	0	0	0	true	0	0	0	0	0	0	0	0	633	0	0	0	0	0	0	0	0	false	0	0		
49148																								0	0	0	0	0	275	false	0	0	0	0	0	0	0	0	0	231	0	0	0	0	275	0	0	true	235	0		
49241																								0	0	108	4000	0	10258	true	0	0	0	0	0	0	14	0	94	4176	3	0	0	6000	0	0	0	false	0	258		
49344																								360	0	0	1000	360	34171	false	0	0	0	0	0	0	0	0	0	2047	1	360	0	10200	22971	0	0	false	0	0		
49362																								96025	0	1416	0	37	39514	true	0	0	0	95988	0	0	1416	0	0	110	0	37	0	0	0	220	171	true	0	39123		
49540																								0	0	60	0	0	391	false	0	0	0	0	0	0	60	0	0	1215	1	0	0	2	389	0	0	false	0	0		
49643																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	867	0	0	0	0	0	0	0	false	0	0		
49652																								84	0	90	165	0	5189	true	0	0	0	84	0	0	44	0	46	2609	2	0	0	1864	3160	0	0	false	0	0		
49821																								396	2148	833	10000	0	20108	true	0	0	2148	396	0	0	183	0	650	10720	4	0	0	10000	108	0	0	true	0	0		
49858																								441	0	516	1013	0	1834	false	0	0	0	441	413	0	103	0	0	268	0	0	0	0	821	0	0	false	0	0		
49951																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	972	0	0	0	0	0	0	0	false	0	0		
50144																								0	0	231	0	0	0	false	0	0	0	0	0	0	231	0	0	188	0	0	0	0	0	0	0	false	0	0		
50461																								0	0	692	0	0	0	false	0	0	0	0	0	0	692	0	0	550	1	0	0	0	0	0	0	false	0	0		
50546																								0	0	0	0	0	10000	false	0	0	0	0	0	0	0	0	0	1022	1	0	0	5000	5000	0	0	false	0	0		
50854																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	false	0	0		
50957																								821	0	413	0	0	493	true	0	0	0	821	0	0	413	0	0	2022	3	0	0	0	493	0	0	false	0	0		
51253																								0	0	173	0	0	1766	false	0	0	0	0	0	0	67	0	106	867	0	0	0	0	1766	0	0	true	0	0		
51347																								0	0	411	513	0	4887	false	0	0	0	0	0	0	251	0	160	959	2	0	0	13	4361	0	0	false	0	0		
51356																								0	0	104	0	0	0	false	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	false	0	0		
51459																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2390	1	0	0	0	0	0	0	false	0	0		
51730																								0	0	123	0	0	1	true	0	0	0	0	0	0	123	0	0	118	0	0	0	0	0	0	0	false	0	1		
51842																								0	0	133	0	0	0	false	0	0	0	0	0	0	0	0	133	2889	2	0	0	0	0	0	0	false	0	0		
51972																								0	0	0	6794	0	13794	true	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	3000	0	0	false	0	0		
52410																								0	0	156	1350	0	1350	false	0	0	0	0	0	0	156	0	0	51	0	0	0	0	0	0	0	false	0	0		
52456																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	false	0	0		
52719																								0	0	0	0	0	290701	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3398	285053	false	0	2250		
52951																								0	0	43	500	0	500	false	0	0	0	0	0	0	0	0	43	976	1	0	0	0	0	0	0	false	0	0		
53015																								0	0	3	0	0	0	false	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
53033	2146	0	0	0	0	0	true	0	0	0	2146	10321	3	0	0	0	0	0	0	false	0	0	0						0						0	0	0	0	0													
53051																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	false	0	0		
53239																								3	0	8	0	0	0	false	0	0	0	3	0	0	8	0	0	462	0	0	0	0	0	0	0	false	0	0		
53453																								0	10	0	0	0	0	true	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
53752																								0	0	100	0	0	0	false	0	0	0	0	0	0	0	0	100	713	0	0	0	0	0	0	0	false	0	0		
54049																								0	0	0	154	0	294	false	0	0	0	0	0	0	0	0	0	166	0	0	0	0	140	0	0	false	0	0		
54058																								0	0	223	600	0	13796	false	0	0	0	0	0	164	59	0	0	0	0	0	0	1750	11369	0	0	true	0	77		
54357																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	128	1	0	0	0	0	0	0	false	0	0		
54375																								230	0	160	5000	230	75059	true	0	0	0	0	0	0	0	0	160	29919	12	230	0	13000	57000	0	59	true	0	0		
54441																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	2281	3	0	0	0	0	0	0	true	0	0		
54656																								0	0	0	1000	0	4000	false	0	0	0	0	0	0	0	0	0	2725	0	0	0	2000	1000	0	0	false	0	0		
55176																								0	1761	706	10000	0	10000	false	0	1761	0	0	0	0	706	0	0	7272	3	0	0	0	0	0	0	false	0	0		
55251																								0	0	616	0	0	3000	true	0	0	0	0	616	0	0	0	0	1578	0	0	0	0	3000	0	0	false	0	0		
55336																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1946	1	0	0	0	0	0	0	true	0	0		
55635																								0	0	145	0	0	0	false	0	0	0	0	0	0	145	0	0	1301	2	0	0	0	0	0	0	false	0	0		
55653																								0	0	0	2500	0	5500	false	0	0	0	0	0	0	0	0	0	100	0	0	0	3000	0	0	0	false	0	0		
56230																								0	0	155	2000	0	3000	false	0	0	0	0	0	0	155	0	0	155	0	0	0	1000	0	0	0	false	0	0		
56258																								0	0	1680	24	0	2231	true	0	0	0	0	0	0	0	0	1680	2452	1	0	0	52	2155	0	0	false	0	0		
56351																								4671	0	71	0	815	672	true	0	0	0	3856	0	0	21	0	50	733	1	815	0	0	0	0	0	true	0	672		
56427																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	false	0	0		
56548																								0	140	0	4000	0	4000	true	0	0	140	0	0	0	0	0	0	1060	1	0	0	0	0	0	0	true	0	0		
56557																								33	0	0	81640	0	81990	true	0	0	0	33	0	0	0	0	0	15567	5	0	0	280	70	0	0	true	0	0		
56717																								534	0	0	0	534	1000	true	0	0	0	0	0	0	0	0	0	6830	5	534	0	0	1000	0	0	true	0	0		
56726																								190	0	0	0	190	0	true	0	0	0	0	0	0	0	0	0	1228	0	190	0	0	0	0	0	false	0	0		
57040																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	0	true	0	0		
57134																								0	0	60	4000	0	22683	true	0	0	0	0	0	0	60	0	0	498	0	0	0	0	17238	0	0	false	0	1445		
57228																								0	0	0	0	0	4000	true	0	0	0	0	0	0	0	0	0	2894	1	0	0	0	4000	0	0	false	0	0		
57255																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	false	0	0		
57451																								0	0	0	0	0	4987	true	0	0	0	0	0	0	0	0	0	3825	5	0	0	2100	2600	0	0	true	0	287		
57572																								0	0	7	0	0	5745	false	7	0	0	0	0	0	0	0	0	659	0	0	0	1000	4745	0	0	false	0	0		
57956																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3773	3	0	0	0	0	0	0	false	0	0		
58074																								0	0	0	12500	0	23000	false	0	0	0	0	0	0	0	0	0	381	0	0	0	6500	4000	0	0	false	0	0		
58207																								0	0	0	0	0	104	false	0	0	0	0	0	0	0	0	0	671	0	0	0	0	0	0	104	false	0	0		
58225																								0	49	90	0	0	0	true	0	0	49	0	0	0	90	0	0	1922	2	0	0	0	0	0	0	false	0	0		
58243	17754	0	2947	4400	10304	91112	true	0	0	0	7450	46972	9	10304	0	38000	37250	0	902	true	6131	10560	0						91112						2947	0	0	0	0													
58355																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	95	1	0	0	0	0	0	0	false	0	0		
58551																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	false	0	0		
58636																								0	0	200	33	0	1234	true	0	0	0	0	87	0	35	0	78	1567	0	0	0	246	624	15	0	false	0	316		
58757																								0	0	64	3	0	3	false	0	0	0	0	0	0	64	0	0	116	0	0	0	0	0	0	0	false	0	0		
58971																								2503	0	702	0	2203	20225	true	0	0	0	300	0	0	612	0	90	9347	3	2937	0	20000	0	0	0	true	0	225		
59259																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	false	0	0		
59316																								390	62	11	700	0	24206	true	0	62	0	390	11	0	0	0	0	1646	1	0	0	5000	18000	0	0	true	0	506		
59352																								7366	0	0	0	0	77	true	0	0	0	7366	0	0	0	0	0	1861	1	0	0	0	0	0	0	false	0	77		
59679																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	292	1	0	0	0	0	0	0	false	0	0		
59754																								0	0	0	0	0	200	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	false	0	0		
60143	16567	47558	24707	0	0	2344710	true	0	0	47558	2452	583584	11	0	14115	0	0	384778	1014307	true	0	945625	0						1325590						0	0	1743	0	22964													
60219																								0	725	0	1000	0	4219	true	0	0	725	0	0	0	0	0	0	465	0	0	0	3000	0	0	0	false	0	219		
