"IDRSSD"	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONC980	RCONC981	RCONC982	RCONC983	RCONC984	RCONC985	
564052	0	0	0	0	0	156959	171810	0	0	0	0	0	142161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	3918	0	0	0	15500	0	8907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142161	0	0	0	0	0	1879	0	0	427	0	-1657	0	0	0	0	0	470	0	0	0	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	19845	0	152990	0	3969	0	152990	156959	0	0	0	50372	0	0	0	0	0	0	0	0	
564155	0	0	0	0	0	312367	409029	0	0	0	0	0	296425	0	0	0	349	349	0	0	0	349	0	0	2576	0	0	0	0	0	0	2742	7950	0	0	0	0	0	0	-1596	21	87790	2549	4646	0	0	0	0	0	0	0	0	66714	229711	0	0	0	0	0	19889	2576	0	2320	0	-2332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8148	0	0	0	8148	0	0	0	2763	99439	69263	257847	0	19888	34632	257847	312367	0	1379	1379	49154	0	0	0	0	0	0	0	0	
564324	0	0	0	47	0	294182	355480	0	0	0	0	0	263771	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	2692	4183	0	0	0	0	0	0	-552	1573	61514	5952	593	0	0	0	1315	0	0	0	0	40867	222904	0	0	0	0	0	19283	64	0	1867	0	-3426	0	0	0	0	0	139	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15450	15450	15450	0	0	0	21167	0	0	11107	10060	0	0	0	19715	67564	59241	251048	0	13513	29621	251048	294182	0	0	0	29622	0	0	0	0	0	0	0	0	
564463	0	0	0	0	0	49826	92584	0	0	0	0	0	44559	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	903	8222	0	0	0	0	0	0	-481	2348	28550	2228	0	0	0	0	0	0	0	0	0	18794	25765	0	0	0	0	0	5763	0	0	0	0	-1046	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3251	38922	21022	31531	0	7784	10511	31531	49826	0	2150	2150	12467	0	0	0	0	0	0	0	0	
564557																																																																																																																																			
564678	0	0	0	0	0	39239	106435	0	0	0	0	0	37924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	0	1289	61674	0	810	-1	0	2	0	0	0	0	0	0	0	0	0	0	33259	4665	0	0	0	0	0	4311	0	0	0	0	-343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1289	61676	33259	10274	0	12335	16630	10274	39239	0	0	0	14329	0	0	0	0	0	0	0	0	
564771	0	0	331	0	28	827601	1100541	0	0	0	0	0	918437	0	0	0	6388	6388	0	0	0	6388	0	0	0	0	0	0	0	0	0	1310	13177	0	0	0	4586	1147	0	-2487	35688	60474	0	0	0	0	0	1936	9475	0	0	752	370459	547226	0	0	0	0	0	58732	0	123	13122	1892	-12515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16936	0	18	4504	12414	0	97	234	37121	92226	380172	619098	0	18445	190086	619098	827629	0	0	0	85158	0	0	0	0	0	0	0	0	
564838	0	0	0	0	160	64516	98887	0	0	0	0	0	70001	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	926	3716	0	0	0	0	0	0	209	1110	12043	0	0	0	0	0	0	0	0	0	0	27364	42637	0	0	0	0	0	3571	0	0	167	0	-769	99	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2036	24269	27364	46140	0	4854	13682	46140	64676	0	8343	8343	10432	0	0	0	0	0	0	0	0	
564856	0	0	0	0	0	47107	56750	0	0	0	0	0	34730	0	0	0	673	673	0	0	0	673	0	0	0	0	0	0	0	0	0	1366	1511	0	0	0	0	0	0	-10	0	7512	20	9419	0	0	0	397	0	0	0	335	2756	31639	0	0	0	0	0	1687	0	150	88	3	-532	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1516	11701	3176	43179	0	2340	1588	43179	47107	0	2255	2255	7607	0	0	0	0	0	0	0	0	
565143	0	0	0	0	0	62516	121350	0	0	0	0	0	69469	0	0	0	12	12	0	0	0	12	0	0	0	0	0	0	0	0	0	1721	3261	0	0	0	0	0	0	-297	0	44258	1645	0	0	0	0	0	0	0	0	0	39911	29558	0	0	0	0	0	2819	0	0	682	0	-530	318	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1721	48567	41556	32025	0	9713	20778	32025	62516	0	366	366	13433	0	0	0	0	0	0	0	0	
565152	0	0	0	0	0	18031	29936	0	0	0	0	0	18441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	836	0	0	0	4247	125	0	-45	0	3239	0	0	0	0	0	0	0	0	0	123	5829	12489	0	0	0	0	0	656	0	0	124	0	-233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	10169	5954	13020	0	2034	2977	13020	18031	0	1600	1600	2565	0	0	0	0	0	0	0	0	
565536	0	0	0	0	148	51510	92218	0	0	0	0	0	53957	47	588	588	197	197	0	0	0	197	0	0	2596	0	0	0	0	0	0	837	1225	0	0	0	0	0	0	-282	1725	33217	0	0	0	0	0	0	0	0	0	0	26467	27490	0	0	0	0	0	4752	2596	7	686	194	1539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1561	0	0	7	1554	0	0	0	2569	36128	26668	31098	0	7226	13334	31098	51658	0	1000	1000	10454	0	0	0	0	0	0	0	0	
565750	0	0	0	0	0	439044	505585	0	0	0	0	0	435585	0	0	0	13632	13632	0	0	0	13632	0	0	43	0	0	0	0	0	0	2281	7757	0	0	0	0	0	0	-427	0	40826	6347	0	0	0	0	0	901	0	0	3344	79041	353200	0	0	0	0	0	12679	43	0	2972	0	-5359	495	0	0	0	494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7199	0	0	0	7199	0	0	0	2281	56299	85388	385090	0	11260	42694	385090	439044	0	1400	1400	68435	0	0	0	0	0	0	0	0	
565844	0	0	0	0	155	38110	58287	0	0	0	0	0	41741	0	0	0	59	59	0	0	0	59	0	0	0	0	0	0	0	0	0	663	1002	0	0	0	0	0	0	-72	0	11079	381	0	0	0	0	0	0	0	0	0	16771	24970	0	0	0	0	0	2098	0	0	230	100	-705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	663	14211	17252	26797	0	2842	8626	26797	38265	0	1900	1900	5599	0	0	0	0	0	0	0	0	
566056	0	0	0	0	0	107706	127981	0	0	0	0	0	104470	83	1038	1038	0	0	0	0	0	0	0	0	1459	0	0	0	0	0	0	847	1743	0	0	0	0	0	0	-197	1308	14892	1780	0	0	0	0	99	0	0	0	5355	8532	90583	0	0	0	0	0	7014	1459	15	740	0	141	287	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1246	0	0	0	1246	0	0	0	2170	22730	10411	97954	0	4546	5206	97954	107706	0	0	0	13825	0	0	0	0	0	0	0	0	
566243	0	0	0	0	200	53352	93113	0	0	0	0	0	44395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1131	2348	0	0	0	0	0	0	0	9886	29395	0	0	0	0	0	0	0	0	0	930	5084	38381	0	0	0	0	0	6530	0	110	732	0	-869	0	0	0	0	0	35	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11127	34529	5084	44104	0	6906	2542	44104	53552	0	1124	1124	13884	0	0	0	0	0	0	0	0	
566458	0	0	0	0	654	47578	68135	0	0	0	0	0	47589	0	0	0	31	31	0	0	0	31	0	0	440	0	0	0	0	0	0	1363	2111	0	0	25	655	0	381	-53	1137	5395	0	0	0	0	0	0	0	0	0	2963	8361	36265	0	0	0	0	0	3686	440	11	223	16	-870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915	0	0	0	915	0	0	0	2536	17274	8377	40588	0	3455	4189	40588	48232	0	5927	5927	5078	0	0	0	0	0	0	0	0	
566551	0	0	0	0	188	56591	62169	0	0	0	0	0	54466	0	0	0	20	20	0	0	0	20	0	0	0	0	0	0	0	0	0	701	1085	0	0	0	0	0	0	-51	0	3396	0	0	0	0	0	0	0	0	0	113	6203	48150	0	0	0	0	0	3765	0	30	194	144	-949	36	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	870	0	0	0	870	0	0	0	731	5658	6347	52473	0	1132	3174	52473	56779	0	870	870	7223	0	0	0	0	0	0	0	0	
566953	0	0	0	0	0	19919	37151	0	0	0	0	0	23430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719	813	0	0	44	0	150	0	-7	102	6863	1112	0	0	0	0	0	0	0	0	8813	1686	12931	0	0	0	0	0	1832	0	58	30	0	-256	31	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435	0	0	0	435	0	0	0	923	16519	2948	15141	0	3304	1474	15141	19919	0	0	0	3857	0	0	0	0	0	0	0	0	
567231	0	0	15	0	0	324941	394654	0	0	0	0	0	317396	0	0	0	0	0	0	0	0	0	0	0	1271	0	0	0	0	0	0	2615	5068	0	0	0	25890	1327	0	-706	0	30980	549	0	0	0	0	0	0	0	0	0	67581	249815	0	0	0	0	0	20674	1271	682	2246	292	-3040	0	0	0	0	0	469	0	0	0	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10345	0	0	0	10345	0	15	0	3297	66267	69749	276813	0	13253	34875	276813	324941	0	2068	2068	34368	0	0	0	0	0	0	0	0	
567240	0	0	0	0	0	83171	140682	0	0	0	0	0	65426	0	0	0	809	809	0	0	0	809	0	0	0	0	0	0	0	0	0	865	2682	0	0	0	8980	20585	0	-582	0	39132	0	0	0	0	0	0	0	0	0	1925	24176	39325	0	0	0	0	0	4682	0	0	519	0	-967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5488	0	0	0	5488	0	0	0	865	55025	44761	49785	0	11005	22381	49785	83171	0	1787	1787	17595	0	0	0	0	0	0	0	0	
567736	0	0	0	0	183	42837	65094	0	0	0	0	0	41628	0	0	0	19	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	3772	0	0	0	0	0	0	10	823	11772	3425	0	0	0	0	0	0	0	0	0	14534	27094	0	0	0	0	0	2963	0	0	0	0	-711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	823	19819	17959	30076	0	3964	8980	30076	43020	0	4275	4275	5729	0	0	0	0	0	0	0	0	
567754	0	0	0	0	123	47393	63792	0	0	0	0	0	55248	0	0	0	150	150	0	0	0	150	0	0	0	0	0	0	0	0	0	665	1864	0	0	1	0	445	0	-11	0	396	95	500	0	0	0	0	0	0	0	4365	15503	35380	0	0	0	0	0	1927	0	0	164	0	-728	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	666	8451	16043	37804	0	1690	8022	37804	47516	0	1662	1662	5226	0	0	0	0	0	0	0	0	
567905	0	0	0	20	0	232519	368132	0	0	0	0	0	195503	0	0	0	72	72	0	0	0	72	0	0	769	0	0	0	0	0	0	3958	3941	0	0	2757	36776	3504	2008	-1772	24001	72231	411	4972	0	0	0	524	0	0	277	6219	33245	155762	0	0	0	0	0	17070	0	1248	1773	49	-4047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11390	0	0	0	11390	0	0	0	32241	127240	37733	188204	0	25448	18867	188204	232519	0	6300	6300	22208	0	0	0	0	0	0	0	0	
568126	0	0	0	0	282	94355	150663	0	0	0	0	0	88545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	3712	0	0	0	0	0	0	-701	923	53081	0	1873	0	0	0	0	0	0	0	0	31551	56994	0	0	0	0	0	7791	0	33	643	0	-2166	152	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1240	0	0	0	1240	0	0	0	1474	57436	31551	67374	0	11487	15776	67374	94637	0	0	0	29834	0	0	0	0	0	0	0	0	
568135	0	0	0	0	273	82638	101180	0	0	0	0	0	74647	0	0	0	1775	1775	0	0	0	1775	0	0	0	19	0	0	0	0	0	0	7445	0	0	6794	0	6383	0	-15	1499	0	0	0	0	0	0	0	124	0	0	0	11502	63146	0	0	0	0	0	7206	19	0	0	0	-1305	55	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8293	8403	17885	72287	0	1681	8943	72287	82911	0	958	958	10343	0	0	0	0	0	0	0	0	
568144	0	0	0	0	0	289755	327549	0	0	0	0	0	297554	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	3234	6259	0	0	0	0	0	0	0	0	17	0	1200	0	0	0	0	0	0	0	0	79096	218458	0	0	0	0	0	28868	268	562	2766	0	-2333	0	0	0	0	0	136	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3333	0	0	0	3333	0	0	0	3796	9042	79096	248399	0	1808	39548	248399	289755	0	0	0	26836	0	0	0	0	0	0	0	0	
568238	0	0	0	0	147	20857	38733	0	0	0	0	0	17967	0	0	0	4	4	0	0	0	4	0	0	0	0	0	0	0	0	0	832	1250	0	0	1	0	0	0	-393	0	13080	3222	0	0	0	0	0	0	0	0	118	6100	11749	0	0	0	0	0	1420	0	0	0	0	-803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833	15848	9322	13173	0	3170	4661	13173	21004	0	1400	1400	5277	0	0	0	0	0	0	0	0	
568359	0	0	0	0	0	40072	45877	0	0	0	0	0	33091	74	925	925	0	0	0	0	0	0	0	0	4189	0	0	0	0	0	0	690	2309	0	0	0	0	347	0	-9	0	1411	0	0	0	0	0	0	0	0	0	0	0	33091	0	0	0	0	0	7983	4189	0	213	0	3712	0	0	0	0	0	59	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690	11208	347	37656	0	2242	174	37656	40072	0	7275	7275	5290	0	0	0	0	0	0	0	0	
568443	0	0	0	0	0	36921	75613	0	0	0	0	0	28304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	815	1360	0	0	0	7236	3329	5073	-429	605	27972	0	0	0	0	0	0	0	0	0	0	13072	15232	0	0	0	0	0	1237	0	2	342	34	-770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	157	0	0	0	1422	36910	16435	21321	0	7382	8218	21321	36921	0	0	0	14039	0	0	0	0	0	0	0	0	
568470	0	0	0	0	0	454741	622440	0	0	0	0	0	472383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2718	27939	0	0	0	9638	4055	0	-1187	0	82603	1225	0	0	0	0	0	128	0	0	0	221938	250445	0	0	0	0	0	35399	0	0	3708	0	-5448	2069	0	0	0	2069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32021	0	0	0	32021	0	0	0	2718	123888	227218	316354	0	24778	113609	316354	454741	0	0	0	48432	0	0	0	0	0	0	0	0	
568751	0	0	0	0	0	61768	88596	0	0	0	0	0	54484	0	0	0	9	9	0	0	0	9	0	0	0	0	0	0	0	0	0	757	3524	0	0	0	0	0	0	-73	297	16866	0	0	0	0	0	0	0	0	0	3022	6503	44959	0	0	0	0	0	2246	0	0	0	0	-818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3625	0	0	0	3624	0	0	0	1054	38392	6503	50838	0	7678	3252	50838	61768	0	14980	14980	9142	0	0	0	0	0	0	0	0	
568854	0	0	0	0	43	15261	18982	0	0	0	0	0	15968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	235	0	0	5	0	0	0	-39	0	2036	0	0	0	0	0	0	0	0	0	2377	1151	12440	0	0	0	0	0	1420	0	0	182	0	-273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	84	0	0	0	91	4830	1151	13762	0	966	576	13762	15304	0	0	0	1788	0	0	0	0	0	0	0	0	
568939	0	0	0	0	0	153756	229788	0	0	0	0	0	158607	0	0	0	1458	1458	0	0	0	1458	0	0	190	0	0	0	0	0	0	9870	266	0	0	0	120	99	0	-77	15	46095	1982	2502	0	0	0	1127	0	0	0	0	52956	105651	0	0	0	0	0	5436	190	171	311	0	-1063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1761	0	0	0	1761	0	0	0	10056	47692	56164	116136	0	9538	28082	116136	153756	0	900	900	16627	0	0	0	0	0	0	0	0	
569253	0	0	0	0	0	70095	80113	0	0	0	0	0	52826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	2344	0	0	0	0	0	0	321	0	10614	10013	0	0	0	0	0	1461	0	0	0	8528	44298	0	0	0	0	0	9073	0	0	811	0	-206	0	0	0	0	0	62	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3987	0	0	0	3987	0	0	0	900	13769	18541	58070	0	2754	9271	58070	70095	0	0	0	8391	0	0	0	0	0	0	0	0	
569422	0	0	0	0	0	297691	401740	0	0	0	0	0	282906	0	0	0	4725	4725	0	0	0	4725	0	0	5183	0	0	0	0	0	0	5127	7427	0	0	0	3558	9713	75	-1331	998	78283	0	2000	0	0	0	0	0	0	0	0	68364	214542	0	0	0	0	0	24170	5183	383	997	0	1211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1650	0	0	0	1650	0	0	0	6508	90265	78077	240599	0	18053	39039	240599	297691	0	0	0	32572	0	0	0	0	0	0	0	0	
569459	0	0	0	0	11	21431	37561	0	0	0	0	0	18220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	825	5038	0	0	0	724	200	0	-174	0	9496	0	0	0	0	0	0	0	0	0	0	5204	13016	0	0	0	0	0	1823	0	75	163	0	-453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1489	0	0	1489	0	0	0	0	900	16971	6893	14601	0	3394	3447	14601	21442	0	1550	1550	3154	0	0	0	0	0	0	0	0	
569534	0	0	0	0	304	350668	434457	0	0	0	0	0	327274	0	0	0	754	754	0	0	0	754	0	0	601	0	0	0	0	0	0	2253	19911	0	0	0	99	221	0	-592	4953	57566	4880	500	0	0	0	0	0	0	0	0	51539	275735	0	0	0	0	0	21998	601	0	1788	0	-4692	755	0	0	0	755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7040	0	0	0	7040	0	0	0	7206	91293	56640	304393	0	18259	28320	304393	350972	0	11929	11929	34119	0	0	0	0	0	0	0	0	
569945	0	0	0	0	0	105150	135761	0	0	0	0	0	106682	0	0	0	0	0	0	0	0	0	0	0	16439	12	0	0	0	0	0	773	3060	0	0	0	0	484	0	-125	0	13103	1035	0	0	0	0	0	0	0	0	0	29321	77362	0	0	0	0	0	24970	16451	831	662	19	15390	282	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1064	0	0	0	1064	0	0	0	1604	20027	30859	85715	0	4005	15430	85715	105150	0	3202	3202	11148	0	0	0	0	0	0	0	0	
570231																																																																																																																																			
570558	0	0	0	0	0	62437	104982	0	0	0	0	0	53495	0	0	0	41	41	0	0	0	41	0	0	0	0	0	0	0	0	0	2102	4907	0	0	0	899	0	0	-275	0	22353	0	0	0	0	0	0	0	0	0	1950	5069	46476	0	0	0	0	0	3137	0	0	292	0	-710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	335	0	0	0	2102	51026	5069	49697	0	10205	2535	49697	62437	0	20625	20625	11532	0	0	0	0	0	0	0	0	
570651	0	0	0	0	0	28225	34719	0	0	0	0	0	31374	0	0	0	0	0	0	0	0	0	0	0	475	0	0	0	0	0	0	192	326	0	0	568	1885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1749	6614	23011	0	0	0	0	0	1446	475	5	167	72	144	43	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	206	0	0	0	765	4477	6686	23987	0	895	3343	23987	28225	0	350	350	2618	0	0	0	0	0	0	0	0	
570745	0	0	0	0	0	38218	53596	0	0	0	0	0	39785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833	1314	0	0	0	0	0	0	-103	0	7047	3523	1	0	0	0	0	150	0	0	0	13867	25918	0	0	0	0	0	1626	0	0	0	0	-551	0	0	0	0	0	18	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833	9052	17390	27713	0	1810	8695	27713	38218	0	691	691	5383	0	0	0	0	0	0	0	0	
570848	0	0	0	0	0	37730	75998	0	0	0	0	0	37095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	2846	0	0	0	0	0	0	-362	58	22224	1324	0	0	0	0	0	0	0	0	0	23582	13513	0	0	0	0	0	4456	0	0	230	217	-700	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1060	38232	25123	17522	0	7646	12562	17522	37730	0	12932	12932	7557	0	0	0	0	0	0	0	0	
571135	0	0	0	0	0	48296	78191	0	0	0	0	0	42033	0	0	0	975	975	0	975	0	0	0	0	0	0	0	0	0	0	0	1000	2380	0	0	0	175	0	0	261	1538	20044	7199	0	0	0	0	0	0	0	0	0	8703	33330	0	0	0	0	0	2763	0	0	356	1236	-139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2538	26130	17138	34501	0	5226	8569	34501	48296	0	2200	2200	8354	0	0	0	0	0	0	0	0	
571153	0	0	0	0	74	19864	23616	0	0	0	0	0	19239	0	0	0	40	40	0	0	0	40	0	0	175	0	0	0	0	0	0	159	551	0	0	0	0	0	0	-109	698	2791	35	0	0	0	0	0	0	0	0	918	1600	16721	0	0	0	0	0	1851	175	0	214	0	-261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	857	4484	1635	18223	0	897	818	18223	19938	0	10	10	2192	0	0	0	0	0	0	0	0	
571265	0	0	0	0	141	117945	198867	0	0	0	0	0	105582	0	0	0	1938	1938	0	0	0	1938	0	0	0	0	0	0	0	0	0	9884	8406	0	0	0	7311	465	500	-1235	577	61381	4185	1000	0	0	0	2364	0	0	0	10907	20476	74199	0	0	0	0	0	8719	0	0	815	49	-2846	40	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10461	93920	27539	85532	0	18784	13770	85532	118086	0	5100	5100	17055	0	0	0	0	0	0	0	0	
