"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON3510	RCON3512	RCON3514	RCON3520	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	TEXTA545	
	UNPOSTED DEBITS	UNPOSTED DEBITS FOR DEMAND DEPOSITS	UNPOSTED DEBITS FOR TIME&SAVING DEPS	DEMAND DEPS OF CONSOL SUBS	DEM DEP OF INSURED BR-PR,US TERR&POS	RES BALS PASSED THRU AS DEMAND DEPS	RES BALS PASSED THRU AS TIME&SVG DEP	TIME & SVG DEPS OF CONSOL SUBS	TIM&SAV DEP OF INS BR-PR,US TERR&POS	UNPOSTED CREDITS	UNPOSTED CREDITS-DEMAND DEPOSITS	UNPOSTED CREDITS-TIME & SAVINGS DEPS	UNINVESTED TRUST FUNDS HELD	INT ACCRD&UNPD ON DEPS OF CNSLD SUBS	INT ACCRD&UNPD ON DEPS IN INSRD BRCH	UNAMORTZD PREMIUMS ON TIME&SVGS DEPS	UNAMORTZD DISCOUNT ON TIME&SVGS DEPS	ESTIMATE OF UNINSURED DEPOSITS	BENFT-RESPNSV DEPSTRY INSTN INVSTMT	AMT DEM DEP REDUC IF BALS REP NET BS	INCR IN DEM DEP IF RECIP BAL GROSS	DECR IN DEM DEP IF CIPC INCLUDED	AMT OF ASSETS NETTED AGST DMND DEPS	AMT OF ASSETS NETTED AGST SVGS DEPS	PB/PSA FDIC CERTIFICATE NUMBER	AMT RETIRE DEP ACCNT $250K OR LESS	NBR RETIRE DEP ACCNT $250K OR LESS	AMT RETIREMT DEP ACCTS MOR THAN $250	NBR RETIRE DEP ACCNT MOR THAN $250K	AMT OF DEP ACCNT $250K OR LESS	NBR OF DEP ACCNTS OF $250K OR LESS	AMT OF DEP ACCNT MORE THAN $250K	NBR OF DEP ACCNT GT $250K	PB/PSA FDIC CERTIFICATE NUMBER	
584724	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16581		0	0	172223		56678	340		
584920	0	0	0	0		0	0	0		0	0	0	0	0		0	0	383791	0	0	0	0	0	0	0	91670		4207	12	672759		421632	1824		
585235	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8365		253	1	66202		36246	149		
585749	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	20439		293	1	126387		38448	208		
586027	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	769		606	1	45060		24236	72		
586175	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10287		662	2	186376		161614	623		
586205	0	0	0	14826		0	0	0		0	0	0	0	0		0	0	899728	0	0	0	0	0	0	0	141506		5520	14	1669762		1438309	5406		
586241	16	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	2430		0	0	15678		6007	19		
586335	0	0	0	0		0	0	0		36	0	0	0	0		0	0		0	0	0	0	0	0	0	2336		0	0	41723		37803	108		
586858	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3780		0	0	44726		20963	118		
586960	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2556		0	0	36334		30430	96		
587350	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9523		667	1	28511		27410	97		
587574	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		257	1	2305		1248	7		
587677	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	28488		396	1	207226		32957	223		
587743	0	0	0	3		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2602		311	1	39502		62526	188		
587752	1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3445		680	1	18526		7194	36		
587800	0	0	0	51		0	0	0		0	0	0	0	0		0	0	315280	0	0	0	0	0	0	0	142447		5723	17	1177992		619338	3061		
588058	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5671		0	0	71785		55545	251		
588245	0	0	0	132		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3681		0	0	29806		29236	88		
588348	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3133		257	1	29007		19378	112		
588441	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4978		0	0	134767		53783	234		
588553	0	0	0	0		0	0	0		0	27	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	16		500	1		
589158	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	634		0	0	25573		14080	72		
589439	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1184		0	0	15094		4536	24		
589523	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	24957		2297	7	161428		119456	569		
589943	0	205	6	0		0	0	0		0	3	0	2	0		0	0		0	0	0	0	0	0	0	19980		0	0	192616		92916	317		
590145	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4857		623	2	14261		6665	38		
590220	0	0	0	51		0	0	94		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13479		0	0	133192		61709	292		
590248	0	0	0	0		0	0	0		0	0	0	0	0		0	7		0	0	0	0	0	0	0	4021		0	0	104961		67218	243		
590640	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7390		2293	6	93560		112997	347		
590855	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5673		0	0	199810		80178	285		
590949	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9800		0	0	51393		45782	111		
591209	0	0	0	28		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7712		0	0	80166		53542	339		
591320	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18454		551	1	200524		198289	643		
591357	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2177		345	1	22621		7998	69		
591366	0	149	0	0		0	0	0		0	1	0	0	0		0	0		0	0	0	0	0	0	0	2781		0	0	66777		66080	274		
591740	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	473		0	0	12320		8204	12		
591825	0	0	0	114		0	0	63		0	0	0	0	0		0	0	320324	0	0	0	0	0	0	0	106486		6426	20	737978		534653	2268		
591852	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2157		0	0	67649		38662	194		
591937	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	26741		1432	4	253123		201800	891		
592439	0	0	0	498		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11195		521	2	65513		107295	244		
592448	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1198		0	0	18799		20564	42		
592550	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5024		429	1	56715		21752	105	9	
592644	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13767		315	1	143560		78939	277		
592831	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1322		973	1	16956		11287	35		
592859	0	1	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	465		0	0	6098		4097	14		
593007	0	0	0	0		0	0	0		0	0	0	0	0		0	0	523085	0	0	0	0	0	0	0	60487		2744	8	520117		641105	1400		
593052	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13641		299	1	161062		54656	236		
593249	3	0	0	339		0	0	154		0	0	0	0	1		0	0		0	0	0	0	0	0	0	19783		0	0	143636		87333	313		
593333	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	692		0	0	20137		10699	44		
593351	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	220		252	1	6629		3687	5		
593753	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11234		660	2	286452		321015	1031		
593771	0	0	0	0		0	0	0		0	0	1	0	0		0	0		0	0	0	0	0	0	0	176		0	0	9057		3917	18		
593865	0	0	0	0		0	0	0		0	0	0	0	0		0	0	684982	0	0	0	0	0	0	0	31049		8473	28	861006		1112572	3822	no	
593940	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3557		0	0	38271		8729	54		
593977	0	0	0	0		0	0	40		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3410		325	1	20198		4608	37		
594134	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	32400		261	1	346086		63512	507		
594433	0	0	0	0		0	0	0		0	0	0	0	0		0	153		0	0	0	0	0	0	0	39562		1495	4	360967		301188	989		
594451	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	330		0	0	12297		2551	18		
594853	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2691		0	0	73035		124967	376		
594938	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12368		266	1	111747		35256	184		
594947	0	49	13	1062		0	0	0		0	100	12	0	0		0	0		0	0	0	0	0	0	0	26406		11519	32	290033		153789	796		
595038	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	892		0	0	10731		3171	16		
595337	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5142		295	1	35858		60070	202		
595430	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	28888		3615	7	231526		173870	831		
595449	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7833		2066	4	45663		28462	142		
595560	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	2	0	0	2170		0	0	50565		46361	178		
595869	0	0	0	0		0	0	27216		0	0	0	0	0		0	331	1947879	0	0	0	0	0	0	0	72581		1317	3	1741900		3654458	14159		
595944	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3322		0	0	12161		21113	94		
595953	0	101	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	296		0	0	9950		3683	25		
596053	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4558		266	1	35320		37517	105		
596062	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14305		636	2	170849		74025	391		
596156	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5294		777	3	84334		63217	264		
596361	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	7213	0		0	0	0		0	0	Citibank NA	
596455	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2534		472	1	42129		29213	117		
596642	43	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	911		0	0	27045		16084	112		
596848	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	40889		697	2	301674		271309	796		
596978	0	0	0	48		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	20197		1161	4	77891		7587	57		
597041	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3303		0	0	44616		4166	39		
597162	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	942		0	0	30448		57413	222		
597256	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	3344		2445	16		
597313	0	325	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	3	0	9289		679	2	93135		34070	189		
597452	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4034		0	0	40686		32803	260		
597546	0	2	1	241		0	0	0		0	20	0	0	0		0	0		0	0	0	0	0	0	0	10204		753	2	73676		53340	208		
597555	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5692		0	0	150441		156345	354		
597658	0	59	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3360		0	0	32750		23682	43		
597751	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6884		0	0	68251		36219	162		
598002	11	0	0	324		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18571		1609	4	142438		56990	271		
598048	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13575		261	1	115899		72392	285		
598132	5	0	0	0		0	0	0		2	0	0	0	0		0	0		0	0	0	0	0	0	0	2109		0	0	22105		13491	58		
598534	0	0	0	106		0	0	0		0	0	0	0	0		0	0	395916	0	0	0	0	0	0	0	55610		2081	7	658082		602964	2051		
598543	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4297		0	0	42011		6954	37		
598646	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10036		1955	4	39904		9723	53		
598954	0	0	0	0		0	0	0		0	28	0	0	0		0	0		0	0	0	0	0	0	0	35150		908	2	317018		210898	720		
599643	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7684		306	1	37149		16049	63		
599755	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1416		0	0	25189		5996	40		
599764	14	0	0	0		0	0	0		0	0	0	0	0		0	0	814460	0	0	0	0	0	0	0	26327		0	0	559709		560389	1754		
600129	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9685		349	1	148871		57961	288		
600419	0	0	0	103		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21117		256	1	197324		93717	348		
600651	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2868		0	0	40798		43849	182		
601032	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	13038		2867	15		
601041	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2843		286	1	21791		6192	26		
601050	0	1975	0	2410		0	0	100812		0	57947	0	20420	272		0	0	3224576	0	0	0	0	0	0	0	293857		3431	10	7222331		3029238	14558		
601153	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2563		0	0	32753		10375	54		
601416	0	0	0	0		0	0	0		0	0	0	0	0		0	0	654995	0	0	0	0	0	0	0	60595		570	2	949321		643046	1809		
601434	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2111		0	0	18381		8128	43		
601443	0	0	0	163		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12450		0	0	91364		69293	255		
601564	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	171		0	0	30719		50655	125		
601658	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1014		337	1	18198		14191	65		
601733	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4811		307	1	54445		41916	154		
602048	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17282		555	2	173987		149984	530		
602150	0	0	0	48		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2238		0	0	43868		26392	123		
602356	0	0	0	1101		0	0	0		3	0	0	0	0		0	0		0	0	0	0	0	0	0	1153		0	0	51286		37975	168		
602543	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6080		290	1	57912		24090	104		
602842	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	649		0	0	6213		1967	8		
603232	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1907		717	2	38461		22825	115		
603540	0	0	0	776		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5396		0	0	34033		11850	72		
603559	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	636		437	1	11029		10683	51		
603755	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1133		0	0	12982		16609	40		
603951	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9601		0	0	55190		22797	80		
604024	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11105		0	0	133398		50395	264		
604033	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	220		0	0	8992		5923	20		
604453	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2237		0	0	22533		11365	50		
604547	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2705		0	0	36428		14144	60		
604556	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2696		271	1	76067		42643	194		
604640	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2683		0	0	14563		8710	44		
605058	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1414		0	0	40782		25363	115		
605133	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5146		761	2	119748		243666	655		
605610	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	1380	0	0	6699		997	2	70213		36103	141		
605656	46	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15837		265	1	138565		83311	353		
606046	0	0	0	51593		0	0	4043		0	0	0	0	0		0	0	2394705	0	0	0	0	0	0	0	467106		28306	66	4073121		4823000	13221		
606073	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5783		0	0	55247		17344	112		
606653	0	22	76	0		0	0	0		0	6	14	0	0		0	0		0	0	0	0	0	0	0	6463		0	0	107662		141383	412		
607146	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3141		0	0	25759		36579	122		
607333	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9682		0	0	86400		76101	211		
607511	0	0	0	135		309	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13853		990	3	146073		50771	294		
608358	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	647		0	0	10406		12964	52		
608367	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1609		0	0	20699		10203	51		
608451	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2863		0	0	31496		11329	61		
608844	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6080		1280	4	82348		74464	259		
609010	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13976		1165	2	111968		59204	261		
609373	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6584		0	0	54333		19070	97		
609467	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	90		0	0	46942		51188	351		
609609	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8657		0	0	110510		118127	586		
609645	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1236		0	0	11895		2778	19		
609832	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4687		0	0	54305		20909	116		
610128	0	0	0	503		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	24506		323	1	229239		120813	470		
610155	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2632		0	0	53191		25497	144		
610164	0	0	0	339		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11798		0	0	184627		102170	526		
610539	0	47	0	0		0	0	0		0	3	0	0	0		0	0		0	0	0	0	0	0	0	3019		0	0	17940		9091	63		
610557	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3975		0	0	41388		38944	164		
610623	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	35597		1228	3	412391		310473	1092		
610847	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1492		255	1	34313		12515	69		
610913	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9000		782	2	94510		55995	186		
611031	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8146		263	1	71470		42640	164		
611246	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2954		271	1	22142		4318	25		
611451	0	2	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	19675		0	0	139784		69826	228		
612159	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1982		0	0	27445		13946	62		
612346	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4080		1089	2	58133		25438	73		
612364	0	0	0	0		0	0	0		0	0	0	0	0		0	0	123996	0	0	0	0	0	0	0	0		0	0	413535		773807	1743		
612551	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3799		1257	3	55206		48655	207		
613008	0	0	0	0		0	0	238605		0	0	0	0	0		0	0	622962	0	0	0	0	0	0	0	86956		1715	4	1080995		1020323	3646		
613156	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10692		0	0	129989		87439	379		
613222	0	0	0	0		0	0	4459		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3322		0	0	51788		38505	185		
613334	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	743		0	0	16006		5469	24		
613343	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7918		338	1	78710		54573	187		
613400	0	0	0	1131		0	0	0		0	0	0	0	0		0	0	218949	0	0	0	0	0	0	0	57642		2165	5	510098		341462	1129		
613464	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	250		0	0	97780		9931	42		
613558	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13770		555	2	306468		353293	980		
613754	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	792		0	0	14933		6807	49		
613839	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8751		640	2	88233		61584	295		
613950	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9193		0	0	472787		104899	369		
614256	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2238		0	0	21910		11941	43		
614313	0	0	0	46		0	0	0		0	0	0	0	0		152	2		0	0	0	0	0	0	0	23081		1986	5	205980		121178	448		
614340	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9758		0	0	124897		37194	212		
614368	0	62	0	0		0	0	0		0	129	52	0	0		0	0		0	0	0	0	0	0	0	6208		311	1	85473		54797	280		
614751	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4818		0	0	44919		28441	124		
614948	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10122		0	0	59358		21125	92		
615217	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21867		3255	7	160579		140721	573		
615253	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5133		0	0	43906		24402	94	0	
615459	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1315		680	1	71531		180967	690		
615851	34	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7106		810	3	37092		19952	75		
615954	0	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	8728		533	2	93201		43896	204		
616036	0	0	0	1257		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6554		845	3	107536		144945	404		
616148	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2916		0	0	54888		33218	99		
616410	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13480		0	0	242123		274334	687		
616540	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4285		0	0	28997		13602	65		
616755	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7577		0	0	231951		165469	707		
616849	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1635		0	0	16930		8619	34		
617024	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	38489		8527	9	409101		359463	1009		
617051	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1001		0	0	35335		29605	123		
617145	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5690		0	0	41159		19342	74		
617275	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1465		0	0	21322		15678	88		
617341	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1337		0	0	16125		3749	21		
617538	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	886		0	0	14603		6185	23		
617743	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9493		1158	1	78482		31967	175		
618544	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6232		339	1	62772		14370	95		
618647	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1738		0	0	16182		3368	25		
618740	193	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5495		0	0	82522		61960	218		
618807	0	0	0	2866		0	0	28		0	0	0	0	0		0	0	484024	0	0	0	0	0	0	0	139537		21934	54	700411		742074	3205		
619327	36	0	0	0		0	0	0		22	0	0	0	0		0	0		0	0	0	0	0	0	0	9043		865	2	139580		87018	446		
619457	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1389		0	0	28890		13719	54		
619701	0	0	0	0		0	0	14		0	0	0	0	0		0	0		0	0	0	0	0	0	0	32827		1576	3	187663		210673	698		
619859	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7983		0	0	79268		40501	167		
620015	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3736		752	2	54706		24826	115		
620051	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1330		0	0	21906		11914	40		
620453	0	0	0	0		0	0	0		0	0	0	0	0		0	0	221574	0	0	0	0	0	0	0	13154		255	1	446161		350965	1382		
620752	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	530		0	0	18134		9976	50		
620930	0	484	6	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5978		514	2	79254		52022	280		
621151	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1054		0	0	16472		9177	59		
