"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	
17464																																	0	589236	11351	22631	597966	75	3233	3158	23445	43	446627	10	446637	54171	23455	0	18291	1872134	0	0	0	0	0	36208	14452	12677	562715	10344	2898	7529	3291	5223	6923	976643	74803	266775	176630	204112	135491	0	0	0	0	0	0	0	5485	25573	0		0	0	
17839																																	0	21971	13330	2296	27255		89		5645	0			26496	15049	5520	0	0	138220	39	0			119	19328	1280	2752	57590	4623	4690	4044	5088	880	0	68720	11394	20633	13659	4302	223								0	0			0	0	
17950																																	0	2784	15058	735	36587		26		14343	125			9665	2011	7215	0	4026	113336	0	343			580	18915	1463	1657	31872	1842	3123	7180	5161	1480	129	39991	20177	21675	7106	3175	2086								0	165			0	0	
18050																																	0	13746	15668	552	37066		393		3269	0			10190	29	11303	0	1693	157527	0	0			0	60367	3251	57081	20422	13720	39742	3146	1186	1837	138	19024	46756	19431	5593	3255	2291								0	0			0	0	
18135																																	0	0	0	5475	4696		0		0	0			31358	14359	16953	0	0	114650	0	0			0	17139	24653	11600	10783	0	1108	4158	6080	4751	1023	22596	2047	8980	19991	39983	3335								0	17			0	0	
18368																																	0	127297	0	843	163381	0	18	18	0	0	65752	0	65752	38994	255	0	133	440804	1325	22159	22159	0	0	656	22054	262	158187	0	262	0	0	394	0	249684	20045	32582	57216	81946	0	0	0	0	0	0	0	0	0	587	0		0	0	
18377																																	0	646	1400	0	69		0		0	0			0	25	6	0	0	12776	41	0			0	9829	842	0	15	0	15	83	77	3853	5801	25	0	24	147	1373	1419								0	0			0	0	
18827																																	0	373	57	4462	20442		12		153	0			9039	3543	12690	0	1297	84248	15	0			0	28869	3051	6710	1783	199	408	293	911	17702	9356	4216	2407	11491	17073	14613	2174								0	275			0	0	
18836																																	0	4403	5070	0	18891		0		125	0			2482	0	26662	0	1054	108587	0	0			0	46556	3206	35407	19193	2474	10361	21312	4287	5391	2658	7278	15229	18802	10633	7300	2623								0	138			0	0	
18854																																	0	100	3997	0	11891		45		1175	0			5105	0	1820	0	2	25031	0	0			0	712	183	424	9312	198	442	72	0	0	0	14533	3945	3584	1996	179	0								1	0			0	0	
18957																																	0	825	4700	0	5560		36		2803	0			10861	0	2818	0	616	36574	0	0			0	8249	0	1050	10093	926	2533	3387	807	209	0	8480	6172	6296	2814	3625	0								106	0			0	0	
19356																																	0	257	1713	720	15356		691		909	0			12278	0	3391	0	0	44896	10	0			0	9446	145	3336	14139	3698	1854	3204	633	57	0	27140	1940	3472	2726	178	0								0	0			0	0	
19730																																	0	497293	8504	25123	524507	43	16402	16359	3430	0	163845	0	163845	110522	25541	0	599	1501307	2000	40	40	0	11176	91318	33834	33512	617096	15299	10645	15719	12601	32030	4089	802213	46018	188040	260676	102428	1942	0	0	0	0	0	0	0	0	2349	0		0	0	
19936																																	0	16831	8731	3977	34072		2995		4977	0			17347	3624	9127	0	2311	141341	0	0			0	37021	0	5580	59521	10727	4728	15157	5794	543	0	52202	9631	23718	13058	5295	256								0	328			0	0	
19972																																	0	0	0	0	0		0		0	0			0	0	217	0	0	27846	0	0			0	24204	3425	0	0	0	10	171	75	4783	19165	213	9	199	408	2610	203								0	0		0	0	0	
20053																																	0	4802	2039	200	6066		17		4332	0			3917	0	1731	0	1055	33744	0	0			0	9423	53	9423	18481	3607	1970	214	797	1162	1583	11179	4857	4403	2424	930	1								61	48			0	0	
20147																																	0	871	8651	0	7860		0		1418	0			2399	1859	4238	0	0	35034	0	0			0	6420	727	55	8223	93	517	904	824	1750	2332	4783	5817	2889	4430	5109	5267								518	73			0	0	
20259																																	0	9690	1697	499	5621		70		919	0			4848	94	3186	0	0	39618	214	0			40	12271	864	1371	15629	2740	2123	1766	2888	1807	947	7828	7093	4832	6068	1565	0								0	73			62	0	
20370																																	0	35881	109	2831	36833		0		0	367			10002	3758	1841	0	13	110900	852	0			9695	14141	6343	7142	65973	8414	2978	2630	119	0	0	81350	8828	6165	507	0	0								0	0		0	0	0	
20512																																	0	411	17	426	9672		238		0	0			1593	385	3497	0	1291	54167	0	0			0	36447	190	9036	2624	584	1728	3097	2790	24715	3384	1003	1142	2726	1911	10585	140								0	0			0	0	
20633																																	0	6885	0	4624	44197		0		125	107			20560	2680	8939	0	3908	131757	0	0			0	38858	981	69	24364	48	1033	13383	14965	8372	778	18946	4337	15792	39106	11828	2805								0	0			0	0	
20754																																	0	0	464	226	59		0		2095	0			2074	0	1237	0	0	7993	0	0			0	1838	0	0	3490	414	503	848	0	0	69	1338	1501	2829	395	92	0								0	0			0	0	
20839																																	0	45777	4116	5335	60817		64		683	0			24499	4159	4003	0	402	180422	0	0			0	26745	3761	10725	93410	12294	5586	7547	916	387	0	85972	19230	32133	9900	4850	890								0	61			0	0	
20857																																	0	40	4638	0	4982		483		12955	0			3937	115	1108	0	1050	31660	0	0			0	2157	135	0	9465	474	426	1140	43	64	0	10028	8059	4028	3900	3469	0								0	60			0	0	
20866																																	0	18169	1159	1328	51718		34		0	0			24572	3932	2313	0	0	161399	39	0			0	54706	3343	917	43762	2746	4555	9189	3159	5853	29104	25185	23954	32609	11195	10630	3159								134	30			0	0	
21256																																	0	247	305	411	592		2		138	0			642	46	532	0	0	5180	0	0			0	2246	19	155	1097	85	396	289	1384	92	0	548	587	748	596	243	212								0	0			0	0	
21359																																	0	0	1945	0	419		9		3725	0			2647	0	1809	0	85	13745	0	0			0	3044	62	0	3539	63	960	1897	20	16	88	5329	859	2176	1283	1020	34								0	0			0	0	
21630																																	0	416	345	137	4311		11		1368	0			2343	0	2816	0	0	24853	0	0			0	13060	46	489	6760	490	36	826	2332	9347	29	3866	2368	3075	2142	342	0								0	0			0	0	
21658																																	0	805	17301	117	14621		32		6457	766			14356	466	6447	0	540	88860	0	0			0	26488	1002	0	39356	1476	6990	15081	2409	134	0	14025	21914	19967	4260	985	0								150	78			0	0	
22048																																	0	9275	1977	250	24256		18		20771	0			34636	181	8604	0	0	126518	11	727			0	22640	3194	9168	62886	3022	7434	9768	1375	96	107	11849	40581	37300	7273	3904	45								0	0			0	0	
22235																																	0	50458	10159	1718	96405	0	4024	4024	5594	0	3231	0	3231	3177	19490	0	2281	243340	0	0	0	0	0	43911	2775	4151	92034	6820	7515	19884	6458	1224	946	86298	34931	51743	21657	3989	29	0	0	0	0	0	0	0	0	117	0		0	0	
22356																																	0	22169	18422	857	44267		376		21353	0			30929	17045	7177	0	0	178582	0	0			0	9776	2973	2318	40237	1079	1344	1968	4076	487	735	96696	15040	35846	15552	2096	1989								2558	680			0	0	
22459																																	0	2627	3797	293	6401		44		2397	0			7596	1709	22397	0	0	73147	0	659			1894	24353	572	21882	12080	1858	6835	15030	466	0	164	7309	9861	15185	14264	1982	193								212	90			0	0	
22543																																	0	6336	301	422	19480		4		14	0			1756	5545	2478	0	33	50304	0	0			0	12255	1624	4559	16266	2927	3510	3813	405	210	1390	22783	2841	7521	2975	1071	0								0	56			0	0	
22552																																	0	754	7870	0	7510		0		13613	77			5129	0	1989	0	0	40645	0	0			0	3780	0	0	16387	108	828	2239	356	101	148	10615	5725	10496	4026	3341	2139								0	0			0	0	
22730																																	0	613	158	2135	13476		0		0	0			3909	3823	6825	0	0	52375	0	0			0	21221	215	19517	3640	2981	5841	5598	3874	2234	693	10444	5232	6045	4151	5204	0								0	0			0	0	
22936																																	0	49637	11047	4411	46952		104		9691	0			17788	6101	11806	0	0	198785	49	0			0	37647	3552	16602	112305	12621	10403	13358	516	0	0	60632	55349	39532	4728	506	0								0	98			0	0	
22954																																	0	7439	9265	272	7709		191		9524	0			8418	2985	6197	0	99	62489	0	0			0	8521	1706	236	22568	556	722	4935	970	906	101	18174	7169	17315	8001	2920	303								0	163		0	0	0	
23036																																	0	179045	5804	3343	100450	217	6525	6308	80	1933	40303	0	40303	8439	5505	0	814	396767	106	0	0	0	0	43557	2766	0	244560	9671	10497	17748	5127	445	69	166645	88478	78710	13948	4262	840	0	0	0	0	0	0	0	0	242	0		0	0	
23045																																	0	0	712	0	3024		5		197	0			636	0	207	0	242	9182	0	0			0	3974	185	0	2198	221	867	2578	305	0	0	1862	717	2107	300	222	0								0	0			0	0	
23241																																	0	298680	65626	27509	286165	1670	4562	2892	34553	0	277081	0	277081	136295	200100	0	7566	1800414	0	5485	5485	0	0	387722	66288	323932	443123	30451	49736	132362	76265	77295	17264	702167	58770	189727	187018	249167	22348	0	0	0	0	0	0	0	0	2782	0		0	0	
23456																																	0	4562	5599	578	8504		150		6473	0			10257	2817	4814	0	136	55306	0	0			0	10672	744	3280	21471	2890	3649	3448	181	0	504	13002	14352	12388	3781	380	686								0	0			0	0	
23504																																	0	8074	0	174	159306	0	173	173	0	0	34377	0	34377	59720	7639	0	0	314688	0	0	0	0	0	43159	1682	17382	26273	2734	5068	6314	3618	10896	14529	62498	29337	55159	72128	43283	8394	0	0	0	0	0	0	0	0	384	124		0	0	
23540																																	0	0	0	73	7155		8		0	0			3585	3078	6299	0	1654	43816	0	8			0	19781	2076	297	5904	1366	128	1695	829	7637	8127	6173	1609	4747	3940	7566	0								0	99			0	0	
23643																																	0	8626	1258	148	14931		696		307	0			18791	0	31607	414	0	96638	0	0			0	18169	1691	10901	38346	1487	2541	7974	4305	1419	97	15528	18790	21100	19256	2712	0								0	0			0	0	
23755																																	0	15901	1064	1783	36712		66		100	0			7469	15131	4402	0	682	97849	0	0			0	9930	4246	5164	31096	2880	2403	4168	387	10	0	37994	20551	19001	7678	1778	636								0	363			0	0	
23812																																	0	48094	2376	17834	263102	0	4119	4119	49	0	93103	0	93103	51055	5236	0	0	679399	550	12903	12903	0	0	133636	43621	68225	201567	13392	5147	27091	42319	37171	7152	166484	16545	127275	115067	97674	16073	0	0	0	0	0	0	0	0	4821	0		0	0	
24006																																	0	36788	0	18478	117215	0	0	0	0	0	38801	0	38801	6531	2443	0	8462	393278	0	0	0	0	10847	164389	171	15333	60232	150	2956	8465	4097	53026	95695	71489	23991	54909	52346	19943	6090	0	0	0	0	0	0	0	0	0	0		0	0	
24266																																	0	285912	51388	19080	588958	0	9665	9665	36539	0	180158	0	180158	158824	18798	0	11569	1586644	0	20540	20540	0	17154	185316	17035	0	334494	6874	20560	47519	58606	33312	18445	623157	76653	234157	245689	208723	12744	0	0	0	0	0	0	0	0	2862	0		0	0	
24453																																	0	21337	1668	105	35396		0		0	0			13479	0	5473	0	0	99218	0	0			0	13224	8508	0	57583	7366	1999	1614	1784	209	62	38592	9626	13868	19035	3484	1218								28	0			0	0	
24659																																	0	0	2168	0	4746		31		4857	0			6593	0	2480	0	0	24645	0	0			0	3041	695	393	9958	681	855	287	642	149	427	14064	2567	1449	1924	1533	0								34	0			0	0	
24668																																	0	9176	4984	0	14481		35		2614	0			6083	0	6997	0	3231	80733	0	0			0	30647	2464	29752	15902	3505	17829	7158	1035	856	264	11601	18548	8254	5086	5242	0								0	21			0	0	
24855																																	0	0	226	0	53		0		2004	0			645	0	1060	0	0	4945	0	0			0	957	0	8	1940	0	66	20	45	826	0	540	1397	555	1086	410	0								0	0			0	0	
24949																																	1312	47797	3286	3075	103379	0	179	179	3689	0	131787	0	131787	17927	35401	0	2417	461730	0	1927	1927	0	0	82622	26430	4359	252358	16680	28664	28691	3814	531	1637	182131	68278	75941	34970	15508	0	1312	1312	0	0	0	0	0	337	165	0		0	0	
25357																																	0	8271	0	0	9325		345		1366	0			3387	0	4246	0	0	33268	0	0			0	6328	0	0	21350	632	1454	1810	1359	785	288	13076	6188	5599	1711	366	0								0	0			0	0	
25647																																	0	8240	571	6172	27864		14		0	0			4088	0	970	0	110	60496	0	0			0	10784	1673	0	25284	1549	184	2972	4382	1697	0	8456	15095	11327	11474	3250	0								0	10			0	0	
25852																																	0	62592	7699	4080	84255	0	194	194	6462	0	23299	0	23299	39038	9603	0	7303	298707	0	0	0	0	0	43306	9832	9236	111567	13379	8349	14323	2690	3193	147	122100	40650	50151	21438	9150	9933	0	0	0	0	0	0	0	567	477	0		0	0	
26149																																	0	899	1563	0	12540		0		483	0			6673	989	3510	0	21	31260	0	0			0	4077	459	889	16974	576	1149	2034	209	57	52	6954	7945	9188	1457	243	1344								0	46			0	0	
26233																																	0	34001	0	21245	96930	0	953	953	0	2192	23710	0	23710	12623	185050	0	0	385375	1400	0	0	0	0	10496	1483	4035	84708	916	1409	1124	2558	939	3531	69587	12796	114540	140722	20822	17115	0	0	0	0	0	0	0	0	284	0		0	0	
26242																																	0	17117	10008	1707	60262	0	202	202	6556	45	18124	0	18124	2201	11742	0	1436	197986	0	0	0	0	0	66209	1602	8037	76719	3197	10654	22458	16312	12767	412	32294	30575	32325	21119	14660	564	0	0	0	0	0	0	0	820	0	0		0	0	
26457																																	0	1086	7143	132	905		0		954	0			453	26	1022	0	0	18012	0	0			0	6291	0	0	6004	639	1291	4288	73	0	0	2236	1875	7008	602	0	0								0	0			0	0	
26765																																	0	853	740	0	1077		18		2027	0			173	0	2349	0	1013	9447	0	0			0	1176	0	171	2686	0	0	33	71	1072	0	2473	1001	1602	992	2169	0								0	21			0	0	
26859																																	0	93294	215	4326	109637	0	6	6	189	3124	50931	0	50931	0	2986	0	0	272718	699	14	14	0	0	11513	306	9576	123257	9251	594	223	507	326	0	226775	6701	4730	8238	11588	1563	0	0	0	0	0	0	0	0	0	0		0	0	
26916																																	0	29233	5499	2176	77522	0	2228	2228	0	0	13030	0	13030	36859	8700	0	1193	298350	0	47	47	0	0	101650	18757	77859	31996	3667	5007	24316	28707	35979	3931	76371	12158	45779	43299	16991	2102	0	0	0	0	0	0	0	509	947	0		0	0	
27548																																	0	28415	1651	5557	60149	167	824	657	648	375	48537	0	48537	17210	13881	0	185	267000	129	0	0	0	48537	76989	12657	20910	73153	4086	5512	19316	19822	24583	3276	71843	14061	45668	46857	10940	0	0	0	0	0	0	0	0	0	426	0		0	0	
27614																																	0	2952	2611	7	19027		6283		23	0			4449	12179	5870	0	2987	138915	0	0			0	75528	5960	13467	4427	997	6022	2877	2434	24040	38956	21775	5896	8400	9042	7480	8238								299	740			0	0	
27838																																	0	43507	4553	5094	52200		0		0	0			59763	25814	1410	0	0	237695	0	0			0	43338	1965	20833	63670	2113	3108	15994	15391	2817	3915	105994	5650	39754	37221	5513	214								0	51			0	0	
27847																																	0	4413	19603	341	22356		279		7007	0			10161	0	24148	0	444	140332	0	32			0	51072	0	1604	41976	2215	4415	13997	9647	14008	6224	12422	22926	28351	17266	5650	509								468	8			0	0	
28013																																	0	45147	0	13147	209418	0	538	538	0	0	12020	0	12020	9957	3496	0	0	415382	0	0	0	0	0	116839	4820	47223	53370	5116	3932	7668	2563	51441	45894	57448	16019	36174	77667	45254	62121	0	0	0	0	0	0	0	0	0	0		0	0	
28152																																	0	2283	7315	82	10695		0		1990	0			5988	0	3578	0	155	50992	200	0			0	15260	3618	0	11492	161	1143	6089	5692	1878	48	7738	2318	9752	11655	2336	1841								0	228			0	0	
28255																																	0	1475	3458	3623	18054		176		3114	0			23679	30	3546	0	0	61540	7	0			157	4045	26	1200	17743	774	967	558	1112	607	0	32824	17115	3281	3146	165	947								0	321			0	0	
28349																																	0	12037	596	374	18077		0		594	0			15746	1116	6858	0	859	75509	30	0			0	18495	787	7132	48806	4858	8184	4716	721	16	0	36170	12622	6163	1212	877	0								0	0			0	0	
28406																																	0	715	0	4535	664	0	7	7	0	0	31	0	31	394	546	0	0	200095	0	0	0	0	31	191511	1582	18812	180	464	1874	13768	3254	44689	127462	545	257	965	623	4652	1542	0	0	0	0	0	0	0	0	110	0		0	0	
28572																																	0	6061	139	6713	3347		22		0	0			0	8156	1376	0	0	63063	0	0			0	37198	51	3178	4356	5369	10294	16652	2629	979	554	9914	6063	6628	1572	198	89								0	0		0	0	0	
28732																																	0	5729	3709	0	11376		0		573	0			6908	587	5681	0	0	41754	0	0			0	6533	568	0	19490	728	671	3673	1246	199	0	13495	7919	8434	4683	631	0								0	90			0	0	
29104																																	0	63565	0	7765	136933	6997	8501	1504	0	0	53409	0	53409	31298	630	0	0	537350	0	0	0	0	0	202430	32819	70134	143584	643	4655	12727	47977	97831	38597	40291	64466	80750	54247	60289	34562	0	0	0	0	0	0	0	0	0	0		0	0	
29159																																	0	4109	87	4	2206		0		1616	0			4662	0	832	0	0	14517	4	0			0	969	32	638	12858	600	3	350	16	0	0	10458	1798	640	407	56	186								0	4			0	0	
29252																																	0	9958	616	1541	20768		0		83	0			11110	784	3434	0	0	68155	0	0			1496	17808	2053	2840	32141	3125	1505	9256	3922	0	0	22004	5507	11009	11092	627	0								0	0			0	0	
29636																																	0	11445	48894	10051	82621	616	1140	524	2913	0	41086	0	41086	0	61580	0	27	373829	1252	0	0	0	0	112849	1640	5683	115864	9299	11125	26762	38609	25860	0	92360	49330	56024	51164	10681	0	0	0	0	0	0	0	0	835	0	0		0	0	
29850																																	0	8615	341	0	8120		15		24	0			4090	0	3907	0	198	38484	13	0			0	11704	1483	7730	12905	1383	5565	2562	2182	12	0	11605	6707	4062	4375	37	0								0	0			0	0	
29944																																	0	18339	34	6131	7952		617		0	0			21721	3998	4732	0	0	108063	0	0			2777	37254	5990	11073	56447	13741	2910	18075	2195	259	0	33069	15093	16117	5861	571	0								0	1295			0	0	
29953																																	0	6374	9098	1228	14634		12		4974	0			8388	122	3025	0	38	59626	0	0			4974	10864	869	998	20466	840	1812	5958	2157	97	0	14023	5285	12372	8361	8616	0								0	0			0	0	
30052																																	0	2940	0	81	3497		16		20	0			1988	0	677	0	0	10490	0	0			0	1240	31	0	6972	164	312	672	19	73	0	5267	1229	1712	473	269	300								0	0			0	0	
30155																																	0	826	13073	33	3093		140		27486	775			7973	0	2772	0	170	58931	0	0			0	2967	44	15	28906	170	180	717	1349	550	0	29705	5673	4120	6198	7397	2809								274	80			0	0	
30258																																	0	58246	212	151	112946		335		263	0			48332	14005	11249	0	3932	286138	0	0			0	15902	19866	3160	130096	3523	2894	5861	2038	332	1112	124431	41781	60815	34070	6952	1309								205	494			0	0	
30418																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	
30502																																	0	14397	0	1835	162500	0	744	744	0	0	22427	0	22427	17020	41845	0	17071	461366	137	0	0	0	0	173613	9455	44128	18738	15714	17744	7085	6669	57757	68181	87989	18782	75490	37181	24751	40488	0	0	0	0	0	0	0	0	596	156		0	0	
30650																																	0	64585	190	2555	30470		37		428	1298			22241	5512	2629	0	0	142985	0	0			0	11031	2909	1479	80148	2337	2854	3835	382	0	1055	72575	23305	22662	9393	377	0								0	398			0	0	
30810																																	0	6	0	0	0	0	1462	1462	0	0	24018	0	24018	3013	28443	0	0	20091975	0	0	0	0	0	67266	1862	1997	2090	289	496	1000	268	6998	58009	13117648	3372175	3374456	49215	2352	1161	0	0	0	0	0	0	0	19965905	0	0	1327707	0	0	
30856																																	0	23702	3783	683	28804		61		148	0			36761	3368	3388	0	0	130818	0	0			0	27155	2824	12012	93027	16026	9783	1030	76	70	0	79337	16681	4160	1910	1079	0								0	141			0	0	
31134																																	0	1194	128	351	8063		212		2610	0			4689	159	11257	0	0	44162	0	0			0	14382	905	8158	17934	1576	1172	4481	3483	3442	224	6504	8682	6658	5290	2425	8								202	10			0	0	
31255																																	0	13642	397	11782	80600	0	0	0	127	0	37831	0	37831	0	3129	0	0	150265	363	0	0	0	0	2702	251	1729	55783	1091	203	958	131	97	56	107772	9597	18902	4915	1871	2720	0	0	0	0	0	0	0	0	167	0		0	0	
31657																																	0	1408	2489	0	5493		54		549	0			6549	0	9797	0	0	34505	0	0			0	8166	0	0	14614	475	1220	2562	3526	383	0	4734	8185	7258	5033	497	0								0	0			0	0	
31826																																	0	2702	3925	0	44297		59		64	63			38833	1588	17302	0	4148	168590	43	0			0	54470	1245	8735	19723	215	1878	5491	6354	19709	20508	27961	14933	20507	12932	27647	9749								0	0			0	0	
31835																																	0	321	3817	0	2568		213		32270	589			7467	0	7556	0	232	57811	443	0			0	3479	331	3256	35326	3130	0	15	125	76	0	41177	4909	2220	2687	3614	177								0	0			0	0	
32159																																	0	29869	787	435	29646		0		0	441			38960	0	6601	0	0	118254	0	0			0	10887	361	4071	45891	4444	1149	1449	1467	1956	422	62162	17860	12916	10581	1434	199								0	708			0	0	
32234																																	0	59	2693	69	6818		0		1420	0			2434	0	4030	0	415	32718	0	0			0	14780	0	0	5847	430	935	3308	3611	6495	0	3783	1998	3044	4224	4887	0								0	0			0	0	
32766																																	0	684	0	0	5975		9		0	0			4370	0	3853	0	0	17495	35	0			0	1336	1303	230	7265	0	13	86	456	498	283	3410	3842	4591	1797	2317	193								0	0			0	0	
