"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	
1412712																																	0	31667	0	1460	124661	0	0	0	0	0	77073	0	77073	9296	111460	0	0	386881	0	0	0	0	77073	12388	18809	7335	52538	0	2646	343	772	4452	4177	180238	12936	7267	65301	67713	35747	0	0	0	0	0	0	0	0	67	0		0	0	
1413090																																	0	4601	5231	30	35941		70		1733	0			14105	1283	3530	0	594	74641	0	0			0	5844	1419	487	31877	73	2665	3029	0	19	0	31179	9257	18886	8105	218	585								224	36			0	0	
1413139																																	0	7352	1682	4559	11416		0		0	0			15891	5760	377	0	0	61572	0	0			0	14426	68	13778	14026	1297	1702	5531	5692	204	0	23291	3941	8772	9650	1427	0								0	41			0	0	
1414819																																	0	0	0	4922	19631	0	67	67	0	0	11918	0	11918	5385	7327	0	0	331938	230	0	0	0	0	267458	14032	267458	55148	9877	45271	191421	20142	358	0	6154	11948	36066	5034	5140	333	0	0	0	0	0	0	0	1428	0	176506		0	0	
1416327																																	0	33384	0	85570	144052	0	2978	2978	0	0	125206	0	125206	11703	1043	0	0	432822	970	0	0	0	0	29469	0	16766	67133	3782	2024	6867	7538	8042	966	113389	13656	91691	99581	81970	3336	0	0	0	0	0	0	0	6	381	0		0	0	
1417557																																	28159	0	0	6732	0	0	1100751	1100751	0	0	3422359	0	3422359	0	0	0	0	61622234	0	0	0	0	0	70	0	0	0	0	0	0	0	0	70	54236684	0	7384582	0	0	898	28159	0	28159	0	0	0	0	57063030	1133	0	896813	0	0	
1418255																																	0	6636	0	3429	12446		433		0	0			1138	708	12806	0	0	43916	0	5760			0	398	162	398	8154	114	114	0	0	170	0	16147	2874	12881	9562	2015	0								0	0			8800	7923	
1421040																																	0	67355	774	2103	32103		289		0	0			14828	7784	3042	0	233	153453	179	0			0	22388	2480	6228	112367	7195	3089	8714	3279	0	0	90626	11457	20117	6103	2910	0								0	253			0	0	
1421095																																	0	1318	0	21789	413056	0	122	122	0	0	0	0	0	0	134	0	0	437370	0	0	0	0	0	154	797	0	2082	0	0	0	0	0	153	27335	56047	46252	49347	118668	139567	0	0	0	0	0	0	0	0	0	0		0	0	
1421161																																	0	160577	204	7210	115857	4472	5279	807	0	2880	118364	0	118364	34677	35121	0	0	549602	474	16615	16615	0	0	47296	6434	14587	241729	10569	2040	5630	2018	5662	20594	333023	32783	51558	64409	19784	612	0	0	0	0	0	0	0	0	2442	0		0	0	
1422980																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	
1427770																																	0	72	724	0	380		12		265	0			580	0	1483	0	0	5894	0	0			0	2378	0	0	1898	19	83	187	324	1765	0	902	894	580	1128	12	0								0	0			0	0	
1429028																																	0	192	3051	0	1210		37		2519	0			2019	0	2813	0	148	14357	0	0			0	2305	63	1910	3975	89	281	414	515	874	135	2968	1661	2327	2182	735	2045								0	0			0	0	
1434826																																	0	23213	0	0	57100	0	0	0	0	0	37685	0	37685	24992	18066	0	0	209151	0	0	0	0	0	47739	251	26610	46869	3343	3350	4309	21471	13765	1491	62437	22841	22800	28145	17695	7244	0	0	0	0	0	0	0	0	105	0		0	0	
1435092																																	0	332	1531	581	6082		0		2310	0			6626	0	7394	0	330	29670	5	0			0	4435	54	693	8247	637	1097	1454	1035	162	0	10370	2330	5541	5956	838	0								0	0			0	0	
1435412																																	0	20907	166	1824	18906		12		0	25			3868	1959	1012	0	0	63777	0	0			0	14784	221	1350	33367	4098	1444	9056	116	70	0	35423	2441	9029	2078	0	0								0	118			0	0	
1436071																																	0	0	7317	0	12903		181		2613	0			10615	0	9182	0	3592	90646	0	0			0	44131	41	4245	39724	10485	10481	16533	6224	408	0	16552	10087	11418	6589	1869	0								0	71			0	0	
1436204																																	0	112604	1066	9341	315028	0	2153	2153	272	0	81032	0	81032	24866	95034	0	2600	676824	2573	0	0	0	0	25157	8650	6616	146902	4784	568	6990	9191	3624	0	213623	32525	110138	131685	158694	7513	0	0	0	0	0	0	0	346	1248	0		0	0	
1436473																																	0	4687	0	66384	68598		0		0	0			3194	1480	576	0	0	156638	0	0			0	11095	624	10169	9980	5128	0	482	454	3733	1298	54911	20605	13531	5815	50680	0								0	0			0	0	
1437199																																	0	1845	7	0	8471		362		0	674			11267	5267	53166	0	0	89509	0	0			0	8178	694	947	5366	327	5	1707	1708	3937	0	12288	2336	15500	36857	13357	902								223	29			0	0	
1438589																																	0	14849	0	371	171713	0	1	1	0	0	66601	0	66601	748	4327	0	0	264772	140	4079	4079	0	0	1377	0	1377	58223	0	0	0	1377	0	0	77431	19526	57073	70631	38674	0	0	0	0	0	0	0	0	0	846	0		7931	5201	
1439054																																	0	1050	0	160	6810		24		0	75			13595	0	222	0	0	22134	0	0			0	150	64	150	9930	150	0	0	0	0	0	12544	1324	1989	1564	4563	0								59	0		0	0	0	
1439456																																	0	81623	0	16667	127653	0	0	0	0	0	19492	0	19492	9437	6087	0	0	302138	338	0	0	0	0	40126	1229	9467	187974	16067	7819	15879	101	0	0	126804	41603	90531	3412	0	0	0	0	0	0	0	0	0	0	162	0		0	0	
1440117																																	0	958	938	1189	47401	2145	2185	40	0	0	21149	0	21149	10038	25247	0	0	171415	0	0	0	0	0	59794	1241	17037	39711	8042	10926	12634	17431	10634	0	26359	9454	35247	36681	3414	0	0	0	0	0	0	0	0	694	581	0		0	0	
1441600																																	0	79696	2973	1615	52943		168		112	0			28828	16308	3166	0	0	210462	0	0			190	20982	3103	4981	52156	831	3735	7709	4178	3055	1474	56052	31213	52038	30196	14224	5736								0	568			0	0	
1442661																																	0	16550	0	0	51748		3		0	0			10453	21558	687	0	3823	106216	137	0			0	1420	80	0	16979	64	0	15	17	1089	235	48874	4407	8357	11903	9590	21780								0	31			0	0	
1443266																																	0	0	0	16710	181117	0	0	0	0	0	0	0	0	0	0	0	0	1243990	0	0	0	0	0	1046163	0	107574	1	34976	53212	19427	9076	367590	561883	7278	10726	1988	759	25146	151549	0	0	0	0	0	0	0	0	0	0	0	0	0	
1444021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0				0	0	0		0	0	0	0	0	0							0			0	0			0	0					
1444580																																	0	31382	5	5617	39449		4572		0	0			5735	16052	317	0	0	115115	0	1			0	11829	18	3000	16416	511	1847	1933	505	1152	5803	30349	8890	37332	12418	11944	2092								0	138			0	0	
1445037																																	0	17578	0	8578	31829		91		0	0			2678	3249	450	0	0	70147	137	0			100	5359	461	4063	31786	2262	1568	642	212	349	149	32178	4513	13458	9459	5211	0								0	11			0	0	
1445121																																	0	10070	236	1471	56779		0		0	0			11821	0	195	0	0	81330	973	0			435	196	1531	0	20899	58	0	138	0	0	0	63589	5000	2629	7378	3511	0								0	4			0	0	
1445943																																	0	110365	40682	19798	214559	0	464	464	4489	86	82933	0	82933	20580	76130	0	2894	852758	42	0	0	0	164	269191	8275	127292	240596	33946	42992	59264	32103	52420	47749	209690	105933	111023	98139	34812	22556	0	0	0	0	0	0	0	1494	946	0		0	0	
1447639																																	0	50077	694	11552	129660	0	20320	20320	0	0	99436	6445	105881	262	23817	0	0	374621	348	21515	16706	4809	0	9922	1177	297	124406	375	207	629	1272	4348	3091	169978	11666	44635	84522	54035	108	0	0	0	0	0	0	0	0	92	12981		0	0	
1448636																																	0	770	363	1144	15343		8		3123	0			15565	5872	14443	0	859	91344	0	0			0	33416	127	25168	14240	1870	4940	17214	2818	3180	3230	17890	6767	15767	13639	1643	2123								76	235			0	0	
1450620																																	0	92289	0	21852	160804	0	52	52	0	0	75428	725	76153	3677	473	0	0	375846	1894	0	0	0	0	21588	477	11984	145620	1197	7539	2826	2887	6017	1122	177438	112146	48226	10009	6222	119	0	0	0	0	0	0	0	375	0	1669	0	0	0	
1451636																																	0	1956	2749	0	6165		2345		0	0			3944	0	0	0	30	17339	0	0			0	150	0	0	7466	0	150	0	0	0	0	6660	4690	3780	1150	909	0								0	0			0	0	
1456501																																	0	1814	0	254145	1166475	0	4684303	4684303	0	0	1073765	1303166	2376931	0	0	0	0	9039515	0	0	0	0	680	555847	0	0	2210450	555688	0	0	0	0	159	7935912	505098	40069	379	35	2175	0	0	0	0	0	0	0	0	0	0		0	0	
1457003																																	0	232208	12577	28044	315858	53	2606	2553	8613	305	157019	67	157086	12154	19554	0	4627	828400	2111	1297	1297	0	0	23793	10124	13919	296251	8590	2557	1686	1279	3521	6160	397148	60931	133445	51411	125492	36153	0	0	0	0	0	0	0	0	1970	0	0	0	0	
1458608																																	0	18642	613	15903	222516	0	7751	7751	0	0	85760	0	85760	5830	24873	38	0	486457	0	0	0	0	0	95413	7794	55222	109047	26804	26096	20872	7543	7226	4400	145031	55711	76398	49006	39347	9711	0	0	0	0	0	0	0	1324	0	0		35596	7565	
1459034																																	0	91002	3929	16147	300071	0	797	797	18	0	144026	0	144026	58108	15589	0	6093	749601	675	0	0	0	0	92626	18713	83483	183274	16780	26638	42620	2885	1356	2252	321567	75422	152013	94938	5029	1405	0	0	0	0	0	0	0	2864	293	0		0	0	
1459191																																	0	14771	1501	2638	74827		270		2129	0			24920	1744	4213	0	0	137169	0	0			0	7885	2186	1378	28919	811	0	1229	1451	3282	1112	32031	9548	32183	43163	12278	51								0	85			0	0	
1459575																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
1459717																																	0	59307	11625	11661	33808	0	101	101	482	0	8750	0	8750	15980	34857	0	100	499006	0	0	0	0	0	299583	22752	7258	117972	10421	40340	32339	88144	126774	316	35696	31515	32364	60697	38819	0	0	0	0	0	0	0	0	0	0	0		0	0	
1459735																																	0	110973	6532	6642	92773		278		0	0			14525	1225	1171	0	0	279414	116	0			0	43622	1398	38166	100792	11232	12940	16393	1763	1187	106	83760	59655	71010	13223	6189	1838								169	222			0	0	
1459799																																	0	12281	359	0	11041		47		0	0			10225	496	9894	0	0	57468	0	0			0	12345	718	558	28304	1670	1699	4465	1074	57	3332	14998	9937	15934	3957	17	0								0	62			0	0	
1462986																																	0	109	0	719	21656		0		0	0			292	169	129	0	0	23304	56	0			0	203	83	0	2288	203	0	0	0	0	0	22176	471	125	386	0	0								0	0			0	0	
1463086																																	0	43369	2295	14973	160836	0	77	77	0	0	21299	0	21299	23787	1641	0	15	396371	1505	0	0	0	0	127563	1833	119439	52760	12679	28373	82054	1584	485	1837	91643	66540	91707	17400	372	568	0	0	0	0	0	0	0	0	188	0		0	0	
1463705																																	0	154145	304	6434	79586	0	478	478	86	0	141678	0	141678	8974	3508	0	0	397624	1756	0	0	0	0	3385	4	1426	234364	107	1191	128	0	659	1300	226102	47697	22607	36434	60020	2634	0	0	0	0	0	0	0	586	212	0	0	0	0	
1463983																																	0	1495	32702	328	16171		260		7774	0			11179	0	5932	0	200	102056	2	401			0	23146	1863	2454	43625	4948	6514	10198	813	207	53	38994	19280	13786	4633	1693	79								347	260			0	0	
1464122																																	0	214367	251	22300	297424	0	995	995	119	0	150378	0	150378	51159	269993	0	107588	1391168	66	5790	5790	0	2392	191062	75434	15375	96248	15068	16035	8310	9859	137362	3946	407098	59669	226782	352334	151463	313	0	0	0	0	0	0	0	0	4374	423		0	0	
1466489																																	0	149590	197	10472	130711	166	309	143	20	0	28841	0	28841	32603	8830	0	1057	490547	537	0	0	0	0	118573	9513	41694	329366	60271	20176	29750	5674	346	1720	222661	26258	78488	33627	8053	2257	0	0	0	0	0	0	0	0	368	0		0	0	
1469211																																	0	68996	0	0	384	0	64	64	0	0	0	0	0	11670426	4	0	0	71235319	0	0	0	0	0	54982269	4513172	51427780	0	33663767	1380878	5400388	10270056	834451	3312624	11628561	12977	437	377	4236473	303123	0	0	0	0	0	0	0	0	4	0		0	0	
1469677																																	0	46932	1538	2250	72127		296		123	0			24824	11552	6051	0	1612	220466	0	0			1055	46658	5888	40024	76298	7709	21060	11068	4159	1035	1347	85362	53321	25525	5369	1562	0								0	615			0	0	
1470150																																	0	582	3563	0	13101		101		3624	0			12950	6429	2131	0	988	49831	0	398			0	4514	626	59	14527	110	1079	2519	569	19	18	24882	6451	8568	4306	285	208								19	805			0	0	
1471577																																	0	76757	0	9178	167918	557	1373	816	237	0	40813	0	40813	8965	2922	0	0	311806	949	0	0	0	544	2362	1853	1706	104366	1706	0	46	573	37	0	142440	7748	21631	30614	101354	5130	0	0	0	0	0	0	0	0	377	0		0	0	
1473496																																	0	12812	426	2697	27942		21		3	0			21786	7775	582	0	0	87449	0	0			621	11653	1743	6236	46474	5813	1262	2252	2214	112	0	52167	2142	11909	6728	1355	396								0	9			0	0	
1474309																																	0	2153	1368	0	15071		167		0	0			5658	109	5798	0	70	41462	0	0			0	9583	1485	0	19008	2077	1068	4626	1775	7	0	6122	9741	9863	2925	1312	1667								0	0			0	0	
1478222																																	0	26409	0	11946	135024	0	2303	2303	0	0	39285	0	39285	13437	2236	0	0	279084	0	0	0	0	0	32040	16036	7980	89465	9899	2879	12524	6031	153	261	84891	16035	67356	74102	1938	0	0	0	0	0	0	0	0	0	368	0		0	0	
1478231																																	0	8223	0	2064	36107		26		0	0			15628	2354	436	0	0	72654	0	0			0	7268	548	206	20549	2027	683	2256	2077	9	216	20712	3581	19223	16646	5118	0								0	0			0	0	
1478307																																	0	0	0	0	1153		0		0	0			1965	0	2198	0	0	10452	5	0			0	4741	0	86	2822	416	184	1980	1030	509	622	957	1265	1523	975	798	84								400	0			0	0	
1479470																																	0	4706	1507	8070	37565		58		0	0			32736	4475	1184	0	700	155441	0	4701			478	50728	8716	25773	21197	1342	5540	4594	14907	10178	14033	26578	5605	27324	30312	8315	5777								0	295		0	0	0	
1479667																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
1479676																																	0	3703	0	516	18519		0		0	0			23130	6274	40063	0	0	102206	185	0			80	9746	57	4092	6489	1016	134	1509	1088	5324	674	71779	2288	5880	7199	4844	0								383	0			0	0	
1480207																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
1481745																																	0	74479	980	2162	39637		136		0	0			14015	2538	442	0	0	147468	0	177			0	11499	1312	3521	130268	9614	310	1056	509	10	0	87815	5326	17552	16712	6455	2109								0	91			0	0	
1481754																																	0	49155	0	1901	49021		417		0	0			14585	1604	1402	0	0	127800	114	190			0	8130	1334	1520	65090	4217	331	1647	1935	0	0	68659	5368	18127	15850	6254	5477								0	175			0	0	
1484595																																	0	28031	1224	6947	181969	0	2743	2743	743	0	57656	0	57656	36685	6177	0	1142	402097	0	1776	1776	0	299	58666	17336	17276	71796	6413	1230	14716	17241	14045	5021	115320	21120	65293	99932	31591	9295	0	0	0	0	0	0	0	747	255	0		0	0	
1492817																																	0	0	3351	0	714		12		3394	0			3796	339	2367	0	0	19171	0	370			0	4397	431	3310	4929	556	1485	1390	889	30	0	2717	4162	3311	3248	1336	0								0	0			0	0	
1494240	9176270	43810	23231	8059	2707378	821	178090	0	364851	12795403	0	120256	0	110508	2586472	4732286	1350106	1146977	690545	2051729	68691	0	0	0	0	0	103059	77637	42643		0	0	0	2728635	24248	175880	1683811	9497	43810	34313	23231		2707378	821	2708199	1533176	178090	0	364851	12795403	0	120256				2660849	369671	928606		143303	515216	915858	681899	128775	264671							0			0	0			103059	77637					
1494482																																	0	5347	600	2426	8923		269		0	0			6516	0	751	0	0	35109	0	0			376	6900	3377	1051	18000	1316	811	1042	3434	297	0	11807	4516	5401	6371	114	0								0	0			0	0	
1494914																																	0	3634	0	3238	277662	0	347	347	0	0	76921	0	76921	0	1131	0	0	375484	621	0	0	0	0	12619	0	12386	37548	0	12386	0	0	119	0	310789	4926	16790	27270	1484	0	0	0	0	0	0	0	0	517	36	0		0	0	
1495331																																	0	49696	4005	17781	74097		221		803	0			38786	6527	3353	0	0	235299	52	0			0	36162	2826	5812	87252	3198	5340	17389	8744	443	1014	78828	16876	45048	54466	3737	145								0	1094			0	0	
1496150																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
1516348																																	0	0	4313	0	5705		2		11681	0			1727	0	1357	0	0	26602	0	0			0	1817	0	1702	13690	76	353	417	971	0	0	7266	8893	6247	1942	437	0								0	0			0	0	
1516423																																	0	27735	160	17323	188971		0		0	0			5919	0	3910	0	1	271950	4357	0			0	30924	1364	1626	8521	1185	264	2079	3076	16484	7125	135228	2303	5779	24159	63631	11166								0	0			0	0	
1629903																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
1718188																																	0	181562	2156	23027	254098	1912	2763	851	0	0	197734	0	197734	12202	4368	0	4906	716086	3018	0	0	0	19	22915	11634	7069	343759	7112	1028	4693	467	9616	0	385919	66610	160153	24346	53650	530	0	0	0	0	0	0	0	0	1739	0		0	0	
1718517																																	1440	4230	0	14062	17335		979		0	0			57620	158	0	0	0	96895	369	0			0	750	690	750	19457	0	0	750	0	0	0	37399	5823	21248	14494	13660	2132								0	0			0	0	
1819366																																	0	87572	1692	6	33807	0	724	724	121	0	29864	0	29864	10585	70529	0	7	267979	0	7121	7121	0	0	17575	8240	7849	111124	1554	391	2076	2611	8333	2610	132200	28890	25065	12522	12088	39639	0	0	0	0	0	0	0	0	136	0		0	0	
1820979																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
1821976																																	0	181890	25661	3591	65581	0	35	35	14317	0	33428	0	33428	32011	4973	0	0	443380	0	0	0	0	0	74458	5853	1636	239253	38508	25333	3064	2253	1584	3716	226063	33688	45116	31579	8159	22806	0	0	0	0	0	0	0	696	886	0		0	0	
1824285																																	0	55943	661	7440	67043	256	803	547	174	0	61454	0	61454	7090	8537	0	3406	258264	0	147	147	0	0	42855	2209	6480	122631	8385	5931	23774	1927	1951	696	90686	40325	57792	23131	2999	0	0	0	0	0	0	0	0	0	502	0		0	0	
1824324																																	0	802	5280	1971	10560		563		789	0			5047	679	4491	0	0	52468	4	0			0	21936	326	11675	4638	2490	2862	4342	5288	6570	284	8880	7398	5903	6436	1899	0								0	28			0	0	
1826382																																	0	221	33	0	941		1		0	0			754	328	33392	0	0	56956	48	0			0	19757	1577	14243	3587	643	649	1091	793	5249	10972	1000	1487	8050	22559	3030	688								0	0			0	0	
1830035	0	25655	0	0	1962	1162273	3233039	0	0	28268005	0	0	0	13581	2713518	9237614	2116705	16204523	562244	128992	12803	0	1025000	0	0	0	15228493	7591583	0	32588	782021	458998	1025000	0	0	0	0	0	25655	25655	0		1962	0	1962	0	0	0	0	16669097	0	0				0	0	0		0	0	0	0	0	0							1025000			0	0			8424134	7192346					
1836701																																	0	3591	1078	0	45303		5872		0	0			37593	4567	6393	0	0	125156	37	0			242	16263	4440	1908	39254	3276	3832	3633	3667	716	1006	36661	12488	33205	17817	6253	299								0	93			0	0	
1841536																																	0	81530	0	15286	56295		8		0	0			3510	0	447	0	0	160897	347	0			0	3911	257	1507	87486	1299	1098	253	171	741	349	77002	15247	11039	13186	39656	1203								0	0			0	0	
1842065																																	0	533496	36047	186943	451978	0	2982	2982	0	0	330400	0	330400	59589	89533	0	0	1998269	2145	0	0	0	0	268803	40643	100057	875037	24075	49611	47072	37442	27761	82842	251258	550093	498260	283123	137699	10895	0	0	0	0	0	0	0	0	0	0		0	0	
1852381																																	0	38398	17701	5381	135912	0	21	21	12216	0	24974	0	24974	0	770	0	0	236913	690	0	0	0	0	671	820	0	67910	0	279	392	0	0	0	204130	7632	10728	6092	8350	0	0	0	0	0	0	0	0	687	52	0		0	0	
1852569																																	0	9348	0	7866	21290		0		0	0			9320	542	2952	0	0	85770	430	0			615	31740	1986	19353	42533	12236	6400	658	2735	3733	5770	22130	1767	6659	7161	3855	11349								1114	42			0	0	
1857087																																	0	32197	1524	4245	192201	0	866	866	0	0	147353	0	147353	26968	4798	0	697	442635	0	0	0	0	0	26671	5038	8607	186604	8211	4821	5076	7996	567	0	214627	13744	73421	88720	25452	0	0	0	0	0	0	0	0	0	77	0		0	0	
1857377																																	0	4408	64	322	4754		7		7	0			3323	3303	864	0	17	23093	0	0			0	5703	248	142	3337	85	1319	1177	975	1872	275	9172	1700	4047	2114	144	0								0	73			0	0	
1861927																																	0	93570	5554	16078	187580	1391	3160	1769	4095	0	95016	0	95016	4682	14851	0	0	472868	1104	11	11	0	9987	33227	15520	13202	143427	4683	8563	7459	4708	870	5655	131004	85065	83177	73769	43684	17993	0	0	0	0	0	0	0	0	628	24		0	0	
1862719																																	0	52275	171	15919	162445	0	0	0	0	0	128382	0	128382	10430	11362	0	0	451089	0	0	0	0	0	60842	7905	18567	163795	26568	7698	6276	14076	3757	454	184651	23154	67556	66733	25414	0	0	0	0	0	0	0	0	1034	324	0		0	0	
1863097																																	0	13067	208	5965	50384	0	0	0	0	0	53150	0	53150	7744	2980	0	0	200914	15	0	0	0	0	63554	970	51471	16436	4477	8704	17346	10967	17163	4451	47466	37962	39496	7052	2457	2699	0	0	0	0	0	0	0	950	1957	0		0	0	
1864197																																	0	44591	11982	4954	212948	0	0	0	11407	0	36928	0	36928	4340	876	0	1548	335635	1382	0	0	0	0	6621	598	2784	72279	1354	283	1738	2131	696	418	114786	31935	59840	98710	25124	0	0	0	0	0	0	0	0	0	224	0		0	0	
1864375																																	0	49660	1879	3998	42124		59		8	0			12271	24540	7649	0	0	180099	0	0			0	34968	1779	16802	72796	7099	3942	11035	11261	810	820	92207	11525	19769	16213	4119	0								0	1164			0	0	
1864601																																	0	1935	0	17503	120162		0		0	0			1147	0	0	0	0	141573	664	0			0	1182	302	1182	12048	0	0	210	0	972	0	97444	2081	6335	3131	32064	0								0	6			0	0	
1865680																																	0	5180	0	12733	261070	0	654	654	0	192	124653	0	124653	2663	956	0	0	419834	2632	0	0	0	0	987	9451	987	106995	987	0	0	0	0	0	326630	6241	6027	34670	38633	8430	0	0	0	0	0	0	0	0	4119	0		0	0	
1866726	261384	0	0	0	359	15837	1730	0	0	365205	90	0	0	0	101712	49593	59831	32768	7561	850	721	0	0	0	0	85985	0	0	118670		0	0	85985	5625	0	118	38849	0	0	0	0		359	15837	16196	2822	1730	0	0	365205	90	0				213970	0	212702		7495	39920	128942	28666	343	6878							0			0	85985			0	0					
1866762																																	0	7024	0	14092	113806	11268	12365	1096	0	0	141800	0	141800	7509	769	0	0	411478	0	0	0	0	3239	111817	1373	71220	63107	8449	27978	29383	13499	18011	14382	105299	27319	49440	53340	63906	0	0	0	0	0	0	0	0	84	839	90		0	0	
1867983																																	0	93901	0	3369	33861	1	460	459	0	0	70325	0	70325	35289	3155	0	794	312146	0	0	0	0	302	64257	534	56910	47498	3635	11219	10213	35253	1932	1889	100996	21842	34794	60225	18141	10483	0	0	0	0	0	0	0	6040	161	0		0	0	
1871122																																	0	3919	17	94	17443		0		236	0			7170	0	2575	0	76	48349	0	0			0	16563	256	12252	17832	260	1295	898	585	6524	6965	7225	9052	5091	2895	5538	1948								0	0			0	0	
1872941																																	262	6376	2307	169	7841		14		4496	0			7214	824	2887	0	835	36686	0	0			0	2086	1348	0	13303	109	88	1008	855	7	0	9081	4025	7114	10500	2392	1261								0	27			0	0	
1872996																																	0	29316	0	19476	75523		63		0	0			31519	9950	2269	0	0	241779	0	0			0	65830	6823	32983	90555	3499	8377	29957	22704	194	251	59021	20168	61390	30625	4165	0								895	115			0	0	
1877665																																	0	12549	0	146	20489		46		0	0			6329	407	918	0	578	41857	306	0			0	420	182	217	15136	176	177	61	6	0	0	22943	5165	4397	5999	3190	0								0	99			0	0	
1879016																																	0	16729	2807	5527	7788		0		612	0			7774	278	2142	0	0	52538	0	0			0	8422	459	0	34561	1479	2824	3598	190	94	0	15035	15223	8897	3979	116	0								0	0			0	0	
1879043																																	0	1364	868	113	4420		24		53	0			7463	0	2829	0	0	29634	0	0			0	12224	276	4978	14910	1837	2455	3124	405	4186	0	8365	4301	3359	616	226	0								0	0			0	0	
1882070																																	0	8225	0	6063	15145		738		0	0			8010	3072	33022	0	0	84546	122	0			0	6110	3893	2713	19240	3284	224	392	198	2012	0	32077	3047	6962	13154	23274	0								0	390			0	0	
1885848																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
1885932																																	0	254	0	583	9900	0	53	53	0	0	16406	0	16406	0	273203	0	0	317935	0	0	0	0	0	16104	1432	7850	40018	1698	7951	4240	586	1591	36	13111	17358	106435	155373	4245	279	0	0	0	0	0	0	0	0	0	0		4341	3038	
1887516																																	0	11144	0	3808	140432	0	0	0	0	0	136544	0	136544	24180	2774	0	2205	340464	0	0	0	0	0	18528	849	9913	223753	4077	1210	4157	6397	2687	0	201069	27227	43567	43941	4126	843	0	0	0	0	0	0	0	0	0	0		0	0	
1890374																																	0	53799	4367	2308	50369	0	16235	16235	2063	0	25112	0	25112	5441	19001	0	0	244532	0	1052	1052	0	0	47535	16073	0	115591	7590	7343	24817	3149	2244	2241	50230	50458	65219	19013	9122	2657	0	0	0	0	0	0	0	904	273	0		0	0	
1890525																																	0	25063	0	463	268264	0	292	292	0	0	67711	0	67711	24565	1792	0	0	467964	0	8	8	0	30202	60194	19275	19965	33935	1442	1496	15306	12332	9811	18361	163555	11243	45926	77172	51633	56083	0	0	0	0	0	0	0	0	337	0		0	0	
1890598																																	0	33092	443	125127	194670	0	0	0	0	0	28255	0	28255	8088	11	0	0	399448	0	0	0	0	0	5093	3431	5084	45269	255	2707	812	0	551	768	188602	71007	35036	32282	61524	5904	0	0	0	0	0	0	0	0	1238	0		0	0	
1892154																																	0	7664	16549	687	46188		65		1207	0			8868	1267	5235	0	0	110154	0	82			0	20689	1304	1470	35413	2095	4320	7445	5714	1004	0	44724	7719	14474	10734	10520	988								0	349			0	0	
1893263																																	0	8138	3110	7014	83227		0		271	0			3151	0	5348	0	24561	156483	157	0			0	21586	234	8664	13859	407	3195	127	5702	11135	1019	15265	10971	26065	38238	39780	2560								0	0			0	0	
1893272																																	0	1174	1547	1953	40591		0		4	0			8927	0	2819	0	4585	67989	288	0			0	6677	0	1283	10204	298	607	87	845	4394	446	9814	9612	16921	10297	11121	797								0	0			0	0	
