"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	
666059																															0	834	400	0	1458		9		803	0			2137	0	4731	0	0	14662	0	0			0	4290	0	0	5912	364	705	2136	771	314	0	2420	2423	3736	1475	309	0								0	0		0	
666358																															0	203	117	0	11814		49		2623	0			17736	0	1829	0	0	38150	29	0			0	3767	0	0	8859	370	711	949	697	459	540	10696	3825	6612	5334	5620	1864								18	23		0	
666554																															0	5611	40243	2790	18253	0	2859	2859	60827	0	68370	0	68370	2245	18117	0	4193	253195	0	0	0	0	0	24116	3660	3784	85976	1230	2893	5773	10556	3041	425	56793	28060	54418	55699	27361	6446	0	0	0	0	0	0	0	0	1911	0	0	
666657																															0	223670	90	9936	218458	14258	14732	474	0	0	217118	0	217118	24521	8589	0	0	790932	2133	0	0	0	8552	36504	38646	12972	486423	16516	14069	2105	2326	1300	0	416021	160413	93757	61221	12807	7577	0	0	0	0	0	0	0	0	801	0	0	
666750																															0	0	6577	0	609		70		4117	154			2688	0	1163	0	1294	23548	0	5791			0	860	333	238	4531	64	74	363	94	265	0	3350	6674	4074	2992	3517	1850								0	46		0	
666844																															0	0	13710	305	1708		11		14342	0			4159	0	5014	0	3159	54264	6	0			0	11602	151	0	15858	70	484	2021	8321	627	0	12634	8967	6747	13368	802	0								109	0		0	
667029																															0	521	869	1190	12132		0		12	0			5210	482	6970	0	469	40859	0	0			0	12676	314	220	3544	54	52	231	383	7700	4189	8972	1429	5430	6506	5319	527								0	14		0	
667038																															0	1620	41	138	8669		55		357	0			5384	4100	5134	0	366	47864	147	3366			0	18509	272	6108	6226	1218	793	1316	4664	7891	2365	10926	2766	7683	5219	2908	0								0	0		0	
667252																															0	168	811	62	1078		11		2554	62			1877	182	1439	0	0	9707	0	0			0	1362	163	0	2238	0	50	95	169	1005	43	1190	1246	1689	2181	1763	227								0	0		0	
667346																															0	675	2198	60	1842		15		4101	0			3048	0	2051	0	143	20175	0	0			0	5907	135	0	9323	185	666	4325	603	125	0	6598	1874	3167	2588	41	0								0	0		0	
667355																															0	1707	5584	721	6047		47		1932	0			2169	0	3958	0	0	39674	0	0			0	16797	712	0	9160	630	1785	4030	7068	3285	0	2090	4812	8264	6716	995	0								0	0		0	
667458																															0	0	3511	0	794		39		5388	0			2899	0	1784	0	29	15178	0	0			0	734	0	127	8054	127	7	107	493	0	0	7063	4169	1752	1262	87	113								0	0		0	
667524																															0	2172	3970	137	12367		351		2022	0			9808	1068	7381	0	445	77851	87	0			0	36911	1160	23853	15885	886	2342	9717	13138	10345	483	7764	4893	8696	9203	10329	142								0	146		0	
667551																															0	579	2274	77	886		0		5545	0			3033	0	2065	0	0	16571	0	610			252	1502	0	255	5944	0	188	46	79	901	288	6346	3829	2628	2142	0	0								0	0		0	
667757																															0	27224	4037	2514	88142	0	624	624	1319	0	71142	0	71142	5636	27867	0	0	283857	7	0	0	0	2832	49391	5710	6011	130523	10734	7205	14096	13312	3988	0	118401	26560	26595	38106	19736	4553	0	0	0	0	0	0	0	0	258	0	0	
667832																															0	0	2496	51	4038		0		6014	360			7245	520	8977	0	0	36751	0	0			712	6141	1269	14	13668	78	348	1293	4044	226	53	6022	7956	5898	8719	729	528								0	0		0	
667850																															0	0	435	0	440		0		254	0			178	0	1596	0	0	4219	0	0			0	1316	0	342	1093	78	271	749	194	24	0	113	631	841	1317	0	0								0	0		0	
667869																															0	15139	0	0	51770		996		0	0			83250	4078	1658	0	0	158879	0	1570			0	33	28	0	54691	0	0	0	33	0	0	73179	30992	11034	19822	21990	1828								0	357		0	
668053																															0	0	1137	0	295		1		3267	0			887	0	1533	0	0	8157	91	0			0	978	91	0	4871	166	11	377	247	177	0	1280	3414	1110	781	480	0								59	0		0	
668147																															0	1096	6646	0	13946		32		3084	0			6306	1134	2506	0	0	45857	0	0			21	8363	2744	2469	6912	323	1524	2387	2288	1079	721	9796	4936	10361	10423	1398	0								0	0		0	
668352																															0	0	2136	0	95		2		1021	0			372	0	161	0	0	4116	0	0			0	329	0	0	1274	30	0	30	117	46	106	1563	1029	98	976	120	0								0	0		0	
668745																															0	11011	82	16424	41334		285		0	0			25764	5681	1688	0	0	118457	0	0			0	13210	1872	6688	26819	1060	3820	5810	1851	669	0	33710	8227	29472	26893	6182	406								988	118		0	
668848																															0	2091	10482	1299	8946		0		14832	0			52957	0	4053	0	556	114354	0	0			0	18019	967	0	52731	1571	1304	3734	8412	2941	57	36282	13574	18444	17901	7821	1335								143	9		0	
669340																															0	5475	7672	9972	37840		221		10874	0			16367	1785	4041	0	0	111307	0	0			0	16610	421	6637	39756	1877	1398	5090	1787	2633	3605	24248	12233	23804	16385	12230	4537								0	29		0	
669359																															0	5226	1226	644	11504		28		461	0			9996	556	1739	0	0	35698	0	0			0	3971	240	0	6907	466	70	834	933	1668	0	19792	2588	5288	2928	263	868								0	107		0	
669443																															0	13302	38683	54	107672	0	431	431	42954	0	79755	0	79755	13729	17223	0	563	385376	0	376	376	0	0	50824	17515	2375	25550	1621	7370	14820	19401	2794	4249	163445	63322	68105	29626	3743	5955	0	0	0	0	0	0	0	2295	0	0	0	
669555																															0	877	46596	0	9954		34		76904	45			25965	370	6724	0	597	174575	0	30			0	6524	0	0	79373	231	396	1909	3025	723	239	87380	25816	20187	20164	12250	1799								0	0		0	
669751																															0	19684	520	12601	109782		29		0	0			7343	10225	1016	0	2817	210963	0	0			0	45620	1274	19366	34646	4740	6540	5321	19536	5814	3669	42060	10240	28450	57931	22836	3826								0	52		0	
670056																															0	85	839	0	393		285		83	0			5290	0	34524	0	0	48521	212	0			0	7226	8	0	12959	1227	1137	2688	1614	555	0	30070	2502	4603	3663	666	0								0	0		0	
670159																															0	78	1141	0	728		6		2452	308			1403	0	2140	0	0	10293	0	0			0	2345	0	2319	2482	331	1863	151	0	0	0	1162	5132	1319	323	12	0								0	0		0	
670421																															0	27	0	96	1212		0		0	0			5110	0	5805	0	0	18471	0	0			0	6198	23	0	1849	241	23	612	2050	2009	997	1084	501	1139	2100	3711	3627								0	0		0	
670430																															276	584	2470	1645	7864		16		4995	121			10118	4937	8075	0	4919	59101	27	0			0	12647	335	4933	18208	2345	5203	2492	1615	958	31	21246	6801	8987	3613	4757	79								0	247		0	
670467																															0	26472	11832	1767	46897		392		14705	0			46029	21729	24084	0	1463	217703	532	0			0	18608	260	2248	44468	1369	1982	583	1128	12098	1324	80420	15083	24765	56590	20102	1944								1797	2200		0	
670551																															0	47	4093	130	2417		0		3514	0			4324	25	2881	0	0	26605	0	0			0	9174	0	7993	5536	100	1844	4314	2469	212	235	4032	4677	4648	3403	671	0								0	0		0	
670560																															0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	
670654																															0	162	334	0	3898		10		544	0			1957	0	2589	0	0	14926	0	0			0	4924	482	4278	1507	0	4129	48	198	402	147	855	3585	2044	1648	1114	756								0	26		0	
670748																															0	0	1502	0	1690		3		2269	0			10586	566	1214	0	548	25127	0	0			0	6545	204	6535	7980	1947	1417	1547	778	785	0	11726	902	2592	2790	571	0								0	0		0	
670850																															0	0	738	0	0		0		1835	0			428	0	342	0	0	3979	0	0			0	636	0	0	1947	0	0	9	66	562	0	777	1170	290	689	416	0								0	0		0	
671053																															0	0	3256	0	982		24		4518	10			1117	0	1635	0	0	13079	0	306			0	1241	0	1048	4581	149	899	29	156	8	0	4198	5019	1272	1272	77	0								0	0		0	
671147																															0	1881	25810	7212	32955		203		26160	0			22745	0	4025	0	501	150506	0	0			0	27261	1215	18674	36022	1746	1624	4217	12533	4415	2610	50204	12927	13685	34419	10145	1815								538	0		0	
671334																															0	13005	0	46977	162457	5411	5945	534	0	0	66074	0	66074	11331	13862	0	2020	402814	0	6330	6330	0	0	71299	3460	67683	87362	11655	4679	13863	5690	35152	260	103307	21451	53138	121314	30913	0	0	0	0	0	0	0	0	54	0	0	0	
671464																															11643	18931	0	5458	432894	0	58	58	0	20	208421	0	208421	8465	37749	0	0	725824	2926	0	0	0	0	1520	2069	0	184306	1275	0	245	0	0	0	607539	16828	15904	33505	48911	1216	0	0	0	0	11643	0	11643	1542	0	0	0	
671558																															0	15299	29525	2032	51755	0	613	613	14437	0	25591	0	25591	16648	15495	0	0	271813	0	1036	1036	0	0	93116	4974	54505	69517	18063	34432	14667	848	5651	19421	89990	32783	30646	12014	9469	2564	0	0	0	0	0	0	0	1292	0	0	0	
671576																															0	630350	23	13425	272681	0	0	0	0	0	15895	0	15895	37855	40888	0	0	2748924	7314	0	0	0	0	1674598	36688	0	790497	997	47412	1131	25119	452943	1136316	57864	684753	44665	97055	101847	78310	0	0	0	0	0	0	0	8367	25468	0	0	
671857																															0	82	1948	301	876		42		4086	0			863	20	735	0	0	9840	0	0			20	887	0	586	6746	4	0	132	387	123	104	6298	448	686	812	437	129								0	0		0	
672041																															0	0	1555	0	0		20		1055	0			434	0	1929	0	0	11068	0	0			0	6075	0	0	3438	390	1340	4345	0	0	0	340	1368	2871	414	0	0								0	0		0	
672238																															0	1013	2510	0	1458		16		1620	0			1674	0	5127	0	292	17739	0	0			0	3857	134	532	4151	166	752	1311	1628	0	0	3662	2926	2892	4271	131	0								0	38		0	
672247																															0	4768	1693	1312	18166		39		864	196			10169	1523	4963	0	30	78134	0	0			620	32571	1781	2573	21332	2897	5460	16556	3860	3751	10	18383	7685	10233	8271	298	0								255	0		0	
672359																															0	21	1548	0	110		86		5791	0			2315	0	1155	0	91	11655	0	0			213	371	167	0	2337	2	4	42	20	303	0	721	1616	1814	2673	3897	0								0	0		0	
672537																															0	7589	100	2850	35443		248		892	0			17666	557	8661	0	2426	111888	111	0			0	29407	4718	5247	30321	6491	2782	7956	6990	2687	0	39648	7414	12248	13408	8649	53								1424	18		0	
672836																															0	96377	1432	19296	273048	624	13398	12774	0	16	22530	0	22530	12043	4868	0	0	552658	0	0	0	0	0	108912	754	94789	163474	25592	17845	19801	35879	5388	4196	206314	44943	69851	54805	66167	445	0	0	0	0	0	0	0	0	0	0	0	
673132																															0	55037	1006	612	90511	3174	4762	1588	1822	0	34118	0	34118	1032	19088	0	0	280427	148	0	0	0	0	67541	4645	19166	138976	7468	10690	21837	10963	11750	4800	70247	50571	62131	24009	2901	2356	0	0	0	0	0	0	0	401	0	0	0	
673178																															0	6839	638	0	5813		0		1619	0			4768	5494	6546	0	702	40371	0	0			0	7288	299	1128	9355	490	998	1939	2377	1235	162	12422	5947	4828	7244	2621	0								0	365		0	
673244																															0	3731	5260	594	9803		31		6268	0			1864	0	1945	0	0	38089	0	0			0	8431	130	255	12169	540	1114	5091	1686	0	0	8446	5247	8655	5784	1433	0								32	0		0	
673431																															0	8657	0	5129	32876	0	153	153	0	4934	29487	0	29487	620	2883	0	1613	155399	3	0	0	0	0	69396	4348	12952	31928	0	659	2749	9833	25993	29127	21389	9880	14043	5039	23192	11370	0	0	0	0	0	0	0	0	240	0	0	
673440																															0	89346	22458	75528	130726	0	2270	2270	7697	178	98045	0	98045	3667	80150	0	296	697459	36	29126	29126	0	0	134440	18793	6100	311512	14616	36001	62896	11120	4068	4813	122221	174179	180835	45157	28210	7883	0	0	0	0	0	0	0	4867	86	0	0	
673851																															0	4202	2171	1318	4677		745		4448	0			2670	968	1428	0	0	31012	0	45			0	8059	281	5298	9196	205	2832	1999	2937	86	0	9355	6387	2298	3652	1261	0								0	0		0	
673909																															0	19732	0	54761	89038	0	12	12	0	0	114	0	114	16672	712	0	0	361776	0	0	0	0	0	178774	1832	64776	11509	1286	3737	8930	43424	61432	59793	28857	8698	34749	66316	43003	1379	0	0	0	0	0	0	0	0	129	0	0	
673963																															0	9219	4343	3104	26149		67		10457	0			21883	0	30931	0	0	124076	0	0			391	15771	1592	513	72558	2251	1821	2473	3970	4543	713	62464	6022	21775	13579	4149	57								0	560		0	
674344																															0	1865	12	292	3957		0		118	0			741	2162	1578	0	336	27523	33	0			0	15302	959	14848	4619	844	5327	9100	0	0	0	3073	1739	6617	481	0	0								142	92		0	
674513																															10000	9183	86985	3112	104923	0	7807	7807	17540	0	58363	0	58363	18061	38603	0	10595	482922	0	0	0	0	0	82725	32416	6819	82239	7654	2282	5713	14064	47129	5728	197050	15851	38701	114015	27986	6102	10000	0	10000	0	0	0	0	2152	457	0		
674737																															0	268	73	0	3291		0		187	0			5350	0	1647	0	5	14769	0	0			1733	3743	76	200	2729	66	241	428	1926	493	589	485	1937	1559	3690	1486	1869								0	129		0	
674849																															0	0	19270	327	2222		45		19962	0			11184	0	7024	0	0	85598	0	0			0	25564	0	0	19098	480	1717	6219	9333	7322	493	9859	7042	12904	17164	12368	697								0	0		0	
675042																															0	350	12942	0	3206		26		10608	51			2651	0	2812	0	758	40707	0	0			0	7354	0	897	11305	265	540	384	1587	4450	128	7802	4298	5386	8616	6440	714								0	0		0	
675051																															0	2089	0	0	9637		17		0	0			2040	0	976	0	0	19479	0	0			0	4279	417	0	6866	21	1045	516	2387	0	0	7705	1280	2655	2992	568	0								0	24		0	
675079																															0	1075	5102	355	5905		0		47	0			675	0	2630	0	0	33692	0	0			0	16844	1059	14144	2020	88	1527	2293	6114	6822	0	1848	5083	3160	3823	2854	0								0	0		0	
675239																															0	8526	4754	0	16933		521		481	944			12046	0	15353	0	0	73703	103	0			0	14577	615	0	35784	2086	1452	2631	7235	780	149	17790	14456	10949	13538	1912	0								0	0		0	
675248																															0	2402	1603	0	1089		0		5087	0			9103	518	2171	0	0	32995	0	0			0	8302	2425	1774	18424	47	3793	3734	420	0	0	6289	8295	6192	3235	318	0								150	145		0	
675332	42833515	3029111	79528	0	21760178	505422	12454637	23459	1881828	86438085	0	3656051	0	1544792	15324066	41132947	2016436	4019196	11587031	5421075	1584693	0	68887	1890	101	8180	0	135298	61422	0	79058	4479421	161135	509026	8659953	1170924	3029111	1858187	79528		21760178	505422	22265600	6962800	12454637	23459	1881828	86438085	0	3656051				20414490	1646690	18694616		1304373	2133187	3876145	5092902	3846624	4088264							68887			1890	8281			0	135298			
675341																															0	784	1165	0	776		2		2853	0			1198	0	699	0	0	8066	0	0			206	532	57	0	3417	40	155	226	111	0	0	1595	1669	2002	1736	493	0								0	0		0	
675547																															26	6090	10839	15	28183		1088		3088	445			17362	449	6304	0	0	103142	0	0			0	28090	902	23698	31475	975	4027	16549	1179	3355	1801	18868	16848	21614	9044	3792	1491								706	0		0	
675659																															0	1504	9031	128	4402		30		14913	0			12896	0	2624	0	498	50286	0	0			0	4086	0	0	22807	185	236	315	1612	1442	297	21408	2741	4664	7017	6448	2847								174	0		0	
675855																															0	165	0	0	1622		49		0	0			807	0	2664	0	0	8501	164	0			0	3358	0	1626	2238	1721	278	415	287	416	168	1132	1041	1511	946	628	0								0	0		0	
675949																															0	9179	0	3036	23828		1291		29	0			68868	4032	3197	0	0	145910	0	0			24	29547	2652	3801	54881	2853	6347	15044	3600	1501	36	61346	14000	29804	8426	2089	51								180	71		0	
675958																															0	1497	980	1645	16059		0		743	0			11517	1870	15508	0	0	60069	0	0			0	10109	141	8639	6703	474	2082	5874	695	984	0	9431	28434	7757	3207	1119	0								0	0		0	
676049																															0	2224	1221	0	72		0		160	0			11433	0	16383	0	0	63076	0	0			0	31583	0	0	14599	1071	3728	11862	5675	8125	0	5103	4697	11372	6342	2844	0								0	0		0	
676151																															0	0	5389	110	12256		50		13408	31			15968	366	19546	0	0	82969	0	179			0	13915	1398	37	16590	395	177	1517	10087	1739	0	19474	3555	13967	26948	5103	4								266	118		0	
676160																															12189	183594	80	152804	570864	0	9746	9746	0	1016	184562	132	184694	88652	760	0	0	1278519	4237	984	984	0	3982	68585	9001	39853	535433	36017	227	472	3484	3010	25375	937759	62578	65506	57957	65047	12413	0	0	0	0	12189	0	12189	439	364	0	0	
676245																															0	610	4528	689	3800		12		10349	0			12078	691	3680	0	611	44421	0	0			0	7068	282	2347	13758	1729	477	606	2743	596	916	23788	1500	4671	4918	2197	270								0	23		0	
676432																															0	4863	0	3144	24785		42		0	0			2941	39163	33005	0	0	175075	0	0			0	54611	12305	31704	9807	131	1870	5237	23772	22269	1332	47403	4361	11462	41126	15494	111								0	216		0	
676656	1936477	118380	27	0	1421068	254	114241	0	26304	3621044	8783	0	0	4860	1308619	2273324	155226	261229	221736	262589	11674	0	0	0	0	0	375	12701	227	0	0	714540	11216	78883	541166	6	118380	118374	27		1421068	254	1421322	0	114241	0	26304	3621043	8783	0				432923	157748	32912		42320	16546	43038	72443	191648	66609							0			0	0			375	12701			
676955																															0	0	3307	0	6716		0		5813	0			2789	0	2891	0	0	23778	0	0			0	2111	151	0	8553	107	49	503	1366	74	0	7567	2596	5271	5415	724	0								0	0		0	
677354																															0	110	3761	0	2918		273		15237	0			3114	0	2569	0	0	32232	0	0			0	3432	788	0	16070	38	144	849	1549	852	0	13552	2705	4600	5147	2763	0								0	30		0	
677448																															0	554	7913	1259	3591		73		11938	0			4270	165	1440	0	122	34974	0	0			0	3649	0	42	12245	248	356	672	1621	507	245	12424	4038	4371	7326	2740	426								0	0		0	
677644																															0	51025	15689	0	9656		0		14019	0			21595	229	16215	0	0	165479	0	0			0	34382	1162	0	123981	6714	4089	14380	736	3126	5049	107397	5783	10854	5481	826	23								1507	0		0	
677756																															0	255	8923	82	794		34		10228	0			4289	0	1358	0	0	27289	0	85			0	1081	0	42	9314	0	53	202	230	243	353	10218	3893	5472	5967	517	0								160	0		0	
678043																															0	3718	8189	44	4039		62		8433	0			5703	9630	9266	0	308	69877	0	0			0	16251	3454	0	17685	1315	1573	6202	3368	3356	358	24374	4806	7168	12447	4805	0								365	415		0	
678052																															0	644	0	0	2212		23		224	0			2186	0	4030	0	0	19043	0	0			0	9724	0	2	4788	583	1471	6746	218	593	113	1986	1859	3333	1578	500	0								0	0		0	
678070																															0	0	1485	6066	4871		1871		0	0			0	511	357	0	0	35970	88	0			0	20132	765	2392	86	0	1945	134	769	12639	4645	1	531	188	3253	4626	7327								0	0		0	
678258																															0	0	1850	0	907		60		4680	0			1931	0	1857	0	383	13245	0	0			0	1523	0	0	4054	39	44	425	667	346	0	3095	3436	1650	2999	392	0								54	0		0	
678454																															0	0	7839	0	4270		0		0	0			4156	0	12065	0	246	40629	0	0			0	11832	221	1523	12832	1407	1695	3905	4112	121	367	4592	6943	7767	8267	783	0								0	0		0	
678557																															0	0	11107	0	1899		0		7675	0			1766	48	2998	0	0	29742	0	0			0	4208	0	0	15178	197	318	773	585	2283	0	17833	2443	1895	2466	595	63								0	41		0	
678717																															0	21498	694	8915	79168	0	0	0	88	631	98432	100	98532	45833	11314	0	3692	359772	0	0	0	0	0	64165	25874	12279	71815	6341	2966	3349	12081	19015	19940	134604	11347	25555	54458	49286	20010	0	0	0	0	0	0	0	0	0	0	0	
678744																															0	2768	10815	395	8781		976		4573	0			5997	0	2913	0	0	48618	0	684			0	10716	0	0	12738	288	903	3028	5670	591	0	6218	5329	7604	14972	1956	0								0	0		0	
678865																															0	40802	0	1215	48606	0	404	404	0	0	21021	0	21021	10558	776	0	0	130183	366	0	0	0	0	3943	2775	3500	56184	3500	0	0	0	443	0	76278	11706	9648	7557	18965	1619	0	0	0	0	0	0	0	0	449	0		
678931																															0	1303	1668	91	1085		29		293	0			1374	311	3426	0	0	18092	0	0			0	8512	0	0	2896	80	222	567	701	6898	0	803	1791	2338	1426	3122	0								0	0		0	
679246																															0	1174	16467	79	10384		15		12527	0			5138	142	3064	0	0	55706	0	1326			0	4981	409	125	11298	13	315	846	2296	741	770	7148	7143	11856	16869	5110	2485								0	0		0	
679451																															0	437	2805	0	683		22		5204	0			1139	0	1218	0	0	14662	0	0			0	3154	0	1156	4133	233	1135	2	18	1527	239	1613	3770	931	1523	3186	458								0	0		0	
679648																															0	0	225	0	1839		38		1553	0			2779	0	3714	0	166	19019	0	0			0	8650	55	0	5736	442	1803	5999	405	0	0	2947	897	3837	2609	79	0								0	0		0	
679826																															0	30239	2441	0	100655	0	223	223	128	0	20232	0	20232	11275	9698	0	0	271909	0	0	0	0	0	89695	5416	22224	55702	18595	4556	27930	20940	14298	3041	46354	20493	35553	42547	36443	794	0	0	0	0	0	0	0	0	1907	0	0	
680055																															0	1714	6344	486	7154		121		23571	0			14301	260	6076	0	436	66499	0	214			0	4568	733	0	23770	250	360	544	2257	1157	0	23157	8569	7570	13582	7750	599								420	101		0	
680130																															0	15381	0	785	50408	0	32378	32378	0	0	17382	0	17382	5849	12418	0	0	212567	590	0	0	0	0	77172	460	5652	12008	2600	4144	6659	13823	18056	28573	7897	12184	15345	60479	20264	15732	0	0	0	0	0	0	0	913	11	0		
680149																															0	233	11751	40	1983		11		13707	0			2540	48	1468	0	264	40872	0	0			0	7754	1073	130	12810	173	374	2030	3553	1548	76	7108	6166	5394	8711	5038	582								0	0		0	
680354																															0	43227	17246	2420	43239	309	6745	6436	16909	0	53212	0	53212	1857	4753	0	0	206077	0	166	166	0	0	14325	1614	0	97059	1515	2961	6525	1606	277	1441	116539	19175	24035	22157	8306	1156	0	0	0	0	0	0	0	364	0	0	0	
680457																															0	21598	10234	2122	43174		415		22505	0			66929	287	8618	0	340	196739	0	0			0	18962	1555	0	60568	3509	3259	9202	2688	160	144	18479	38480	38004	35930	37177	9707								0	0			
680466																															0	1624	0	436	790		1086		0	0			2970	0	7341	0	0	20398	0	0			0	2035	350	1048	1999	277	776	33	85	843	21	1888	5577	3623	3374	2783	0								3766	0		5	
680617																															0	20880	631	5837	234269	0	217	217	432	0	53449	0	53449	12485	5944	0	469	421166	80	25807	25807	0	0	33390	26974	8772	52857	3381	5086	7924	15925	401	253	60988	22685	83060	185326	29782	0	0	0	0	0	0	0	0	392	70	0	0	
680747																															0	6137	4076	266	3607		22		2892	0			2292	0	3965	0	3073	38468	0	160			6	11820	115	0	21638	3066	7741	434	384	50	0	7400	7128	8349	1352	2264	148								43	0		0	
680813																															0	12601	3528	5563	99755	0	235	235	196	0	16874	0	16874	21677	156308	0	10445	482534	0	0	0	0	0	147715	6282	82532	30540	9517	28037	5595	7351	89708	7136	54153	21141	69561	113224	70790	5207	0	0	0	0	0	0	0	667	688	0	0	
680952																															0	0	325	0	503		43		1940	0			6682	0	1605	0	0	12296	0	0			90	1193	5	585	2751	0	42	83	96	891	81	7364	917	906	1210	706	0								0	0		0	
681043																															0	5576	327	1376	5342		5		0	0			12226	2596	32582	0	0	66762	0	0			0	5725	997	2093	6596	787	2384	1498	851	205	0	7069	6701	9137	22081	14871	1178								0	10		0	
681249																															0	0	422	0	40		37		922	0			3518	0	1720	0	217	18144	6	0			0	11215	7	679	4644	158	1131	3253	6673	0	0	888	2467	2369	1089	123	0								52	0		0	
682143																															0	7599	1496	1869	41821		68		2172	7			24438	18985	22874	0	2521	163747	0	0			0	36662	2581	20396	30142	1592	16479	6604	3784	6933	1270	52541	12307	21570	31217	9337	113								0	661		0	
682545																															0	6880	545	67	1390		6		5	0			13998	2788	1450	0	0	41873	0	0			0	13162	1553	389	10892	711	4316	6085	576	718	564	1784	4081	12381	7913	2514	0								0	29		0	
682563																															0	598151	10822	29292	1005104	154	10871	10717	13057	0	2088624	22411	2111035	8549	190031	0	17126	4593674	106	66886	66886	0	0	311003	103094	41697	1553242	44703	22306	20703	17620	122657	82817	3230271	134477	224030	241598	377393	27754	0	0	0	0	0	0	0	0	118759	0	0	
682611																															37500	111997	20799	28023	282512	0	8118	8118	3933	5823	195208	0	195208	88868	154289	0	42538	1144210	0	78770	78770	0	4953	59237	30125	25485	230167	13322	4701	8382	12072	16350	3551	491236	68029	178026	261934	73330	3901	37500	0	37500	0	0	0	0	0	2293	0	0	
682648																															0	0	6190	0	7548		69		3297	0			7439	0	2924	0	0	43710	0	0			0	15751	434	0	11740	1160	1780	9158	1533	1779	341	4708	4090	9390	6366	2567	838								58	0		0	
682732																															7460	161638	0	27544	210280	55653	85764	30111	0	0	107012	0	107012	93918	8263	0	6187	881724	1266	51043	51043	0	0	118770	5053	93037	259196	51072	22965	11358	29462	695	3044	495626	24934	126067	65208	45685	3065	7460	0	7460	0	0	0	0	0	58	0	0	
683252																															0	3884	678	4138	24914		0		410	0			11215	1359	1660	0	0	55441	60	0			0	6387	856	1816	15169	889	1050	1573	2191	14	0	24246	14980	3997	2665	640	0								0	0		0	
683449																															0	1194	27851	304	28610		82		16484	0			20826	1182	11365	0	1469	130743	0	1026			0	20116	0	0	52633	1973	2642	13482	1643	373	0	32358	15662	33717	18381	8739	1769								0	234		0	
683814																															0	380	273	331	5998		32		91	0			2659	0	13741	0	3125	52513	1410	385			0	24384	2471	104	3338	5	152	464	1584	15113	6791	3568	4712	6491	5237	7641	1878								0	53		0	
684325																															0	40185	320	113	7466		112		632	0			5218	142	4528	0	0	79052	393	0			0	19667	819	3049	52376	4298	3497	6971	4308	597	0	24580	23608	6394	4781	333	0								243	0		0	
684455																															0	2478	413	0	4881		64		589	0			7732	111	9579	0	0	42394	0	0			0	16137	410	950	8525	973	311	3819	6556	4269	209	6629	3419	5841	7770	2387	105								0	0		0	
685023																															0	0	2752	1142	7263		0		36	0			244	225	3820	0	1328	36823	0	0			0	19738	208	16289	2647	2319	11051	1886	595	2259	1593	2528	6272	3255	2003	2761	222								0	67		0	
685050																															0	0	5665	0	1211		6		14898	0			4720	0	1693	0	0	30135	0	52			0	1778	112	1764	14418	0	15	45	28	1079	611	19238	7333	1392	394	0	0								0	0		0	
685368																															0	5832	4080	0	18650		54		14530	0			15943	0	1547	0	0	64812	0	1516			5832	2374	0	0	31766	190	517	278	773	616	0	23926	7133	7164	481	20814	0								278	8		0	
685407																															45000	81	0	759	398	0	0	0	0	0	139	0	139	6870	3155	0	0	298006	333	0	0	0	0	241141	630	23461	1455	1465	4249	6506	15409	166722	46638	54862	500	501	285	482	490	45000	0	45000	0	0	0	0	0	166	0	0	
685555																															0	2741	3245	1178	8215		317		5207	0			19542	126	6987	0	2281	55163	0	0			0	4611	604	2002	16048	594	1877	476	23	763	878	22369	6604	5168	3741	9424	2112								0	109			
685649																															0	3810	298	6148	48204		43		0	0			38173	4606	4292	0	0	126622	0	0			0	12773	7952	3710	34153	1665	3521	4085	2262	91	889	31222	8905	19455	45932	7540	441								171	152		0	
685658																															0	49225	1228	1919	40166		0		0	0			22986	0	19851	0	77	144971	0	0			0	8834	685	770	55889	1124	1804	5370	358	142	0	46652	17631	42107	25427	4255	32								0	0		0	
685733																															0	526	2373	0	2417		9		7383	0			3900	0	3175	0	53	22195	0	0			0	2242	76	0	14324	396	599	720	526	0	0	10176	3150	4309	2142	179	0								0	41		0	
686440																															0	215	5515	175	2421		0		9489	0			10685	249	3398	0	0	48970	3	0			0	16200	599	0	14301	1443	2815	7200	3926	748	0	8004	3025	4835	8315	1458	7135								0	27		0	
