"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	
3049729	141	0	0	6122	0	6436	0	0	0	25325	25325	0	68852	0	0	59952		4169	4590	0	3875	54900	0	24525	1737	2139	277	17	33636	21264	5051	0	6436	68852	0	0	0	
3051021	3182	0	1625	17159	0	34139	0	0	0	52015	52015	0	177447	0	5324	115452		39467	19346	8655	30604	91744	0	39185	11362	19259	8232	614	17325	75126	19589	3412	32514	167767	0	4356	4539	
3051432	13705	0	790	5020	0	6032	0	0	0	0	0	0	64363	0	348	18103		30764	1791	8282	15377	9433	0	0	4887	11770	12649	1458	2481	7629	7299	694	5242	64015	0	0	3066	
3052813	38101	0	0	24478	0	24953	0	0	0	0	42639	0	166756	0	20000	67309		951	60395	0	951	40336	0	35882	443	508	0	0	35394	4942	10102	16871	24953	146756	0	0	0	
3057818	1557	0	0	16150	0	21700	0	0	0	0	0	0	106407	0	0	87462		11369	6019	90	11122	81942	0	0	6078	5044	224	23	38816	43501	5145	0	21700	106407	0	0	0	
3058114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3058329	38988	4	1	8291	0	13539	0	0	170	0	3303	0	208647	0	4629	56890		71446	41323	20398	57295	47910	170	3133	6729	50566	13688	463	7275	40635	8572	409	13534	203822	0	196	7921	
3058619	1832	0	1453	14644	0	37796	0	0	0	0	0	0	52161	0	2840	23942		11612	14774	3583	10787	23181	0	0	4250	6537	614	211	8249	14932	661	100	36343	49321	0	0	1282	
3066025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3066155	0	0	0	16082	0	16082	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	15929	0	0	
3067929	3660	0	5	18072	0	25422	0	0	3004	0	10004	0	116878	0	302	44680		14925	53612	9188	13214	26421	3004	7000	7089	7034	737	65	13230	20444	11006	0	21865	116575	3552	1	7254	
3068579	143196	26	0	17253	0	33371	0	0	0	0	0	0	317034	0	5262	62719		91980	19139	18512	73376	56740	0	0	20314	53062	17314	1290	17081	39659	4850	1129	33345	311772	0	0	6942	
3070545	6250	0	2290	17733	0	31456	0	0	0	0	0	0	69860	0	2265	13372		25886	24351	5104	24149	12694	0	0	6067	18082	1693	44	3688	9006	679	0	29166	67595	0	0	1264	
3071083	3385	0	0	22073	0	25921	0	0	16006	0	16006	0	155795	0	3598	70293		66174	15944	1360	59129	67155	16006	0	20214	39825	5283	852	14132	53024	3137	0	25921	135371	0	16826	393	
3071391	86469	62	0	21511	0	26073	0	0	44433	0	44433	0	263740	0	200	48840		68748	59683	6012	19904	37977	0	0	7799	12105	37583	11261	10136	27841	10109	754	26011	253609	0	9931	3605	
3072053	27237	0	2576	28174	0	39526	0	0	13165	4200	28100	0	164766	0	15205	56952		66681	13896	4811	56021	52464	11601	13160	19405	36616	10229	431	29547	22917	4488	0	36950	122273	0	27288	4790	
3073199	55559	16	0	20871	0	21438	0	0	12	989	1001	0	294160	0	0	86279		2700	149622	1755	1973	83504	12	989	675	1299	540	187	64190	19314	1707	1068	21422	294160	0	0	1191	
3075278	146808	0	11513	11938	0	28082	0	0	366898	100	378436	0	866909	0	10629	158110		522329	39662	27620	332153	146533	200704	11538	81982	250171	184446	5730	43522	103011	11093	484	16303	853064	266	3216	11550	
3075474	22413	0	11766	28256	0	93437	0	0	96419	42726	139145	0	362702	0	12721	125680		161164	53444	15579	117298	102824	68910	33113	34794	82504	34096	9769	33694	69130	12829	10027	81671	349981	0	0	6243	
3076190	5560	0	0	6420	0	12461	0	0	25678	0	25678	0	139052	0	0	33147		64356	35989	4204	42278	29984	15313	0	17498	24780	21069	1009	8086	21898	2863	300	12461	124220	0	14832	4204	
3076220	80	0	120	63409	0	146011	0	0	131895	300	172586	0	326110	0	32665	94350		142441	89239	5781	85535	92204	75407	40691	22513	63022	52207	4699	54620	37584	1801	345	143386	291664	2505	1781	2475	
3076248	344	3	0	12765	0	17257	0	0	417996	0	417996	0	442048	0	83	8919		11497	421288	1492	7057	6110	0	0	2266	4791	3088	1352	1620	4490	1494	1315	17254	441213	0	752	459	
3076284	872	0	0	27558	0	27940	0	0	15000	0	15000	0	151991	0	5000	80500		45324	25295	935	44856	80500	15000	0	19421	25435	469	0	30665	49835	0	0	27940	135743	0	11248	673	
3076453	1346	0	0	15229	0	18297	0	0	15220	0	25215	0	63629	0	529	9166		20600	32519	1013	8983	8409	5861	314	3675	5308	4789	6827	3485	4924	603	153	18297	58462	0	4638	267	
3076604	18275	7	10486	75478	0	107081	0	0	46362	200	49042	0	268837	0	12016	80627		83654	86281	11196	53283	54921	25418	2680	15819	37464	22335	8036	15398	39523	23298	2408	96458	256350	130	471	6549	
3077629	13687	14	722	52353	0	64298	0	0	131370	0	131370	0	426253	0	882	81695		187074	143798	7439	140704	73758	91370	0	9593	131111	46108	262	12114	61644	7711	226	63562	422591	0	2780	3535	
3077937	2168	50	13069	23917	0	45094	0	0	36891	216	49316	0	182309	0	11819	68500		65828	45813	4491	59699	56156	34826	12325	21948	37751	5462	667	23544	32612	6893	5451	31963	163769	12	6721	2298	
3082052	81042	12	6497	75825	0	108332	0	0	15127	0	22957	0	271011	0	5840	80499		59387	50083	5797	50264	69182	12340	7829	8903	41361	8841	282	14240	54942	11095	222	101823	263219	0	1952	3109	
3085240	1184	0	4	3142	0	4010	0	0	0	750	750	0	34837	0	1025	12701		19568	1383	2672	14834	9253	0	750	5613	9221	4358	376	2449	6804	3345	103	4006	33812	0	0	1300	
3086256	5573	3	14	11612	0	13947	0	0	0	0	0	0	72228	0	2500	15069		19670	31917	1783	18761	14367	0	0	2431	16334	744	161	1516	12851	702	0	13930	69728	0	0	378	
3089752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3090310	435	0	0	3259	0	5940	0	0	10714	0	10714	0	55188	0	0	20944		28400	5408	3056	22952	16131	9387	0	5923	17029	5421	28	4922	11209	4813	0	5940	55188	0	0	1441	
3090338	60461	0	93	20353	0	29290	0	0	0	0	0	0	152114	0	14092	42187		25082	24384	7163	17819	31740	0	0	6786	11033	1316	5947	21450	10290	906	9541	29197	138022	0	0	4954	
3090833	672	0	0	10292	0	11572	0	0	515	2268	2783	0	56115	0	850	13970		31971	9504	1356	25868	12446	99	2268	8269	17599	4873	1230	2944	9502	856	668	11572	36431	0	18834	511	
3093964	6450	0	4209	14296	0	23717	0	0	111060	8600	171417	0	271314	0	683	83518		132993	48353	5811	129518	82006	110960	59793	51674	77844	2679	796	40382	41624	1512	0	19251	262342	257	8289	2775	
3095641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3097243	1340	0	0	6279	0	8260	0	0	594	500	1094	0	50335	0	0	14740		16812	17442	2322	15537	13300	297	500	2654	12883	1184	91	1604	11696	1440	0	8260	49241	0	1094	0	
3101654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3101775	4696	1	100	37833	0	45207	0	0	0	7788	7788	0	177094	0	8907	79809		72184	20405	13292	47326	51779	0	7788	13163	34163	15776	9082	12649	39130	20369	7661	45106	168187	0	0	6073	
3102893	0	0	0	719	0	7949	0	0	0	6378	9203	0	47584	0	1500	23690		11495	12399	1318	9948	22880	0	6378	5389	4857	1192	57	8101	14779	810	0	7949	41485	0	4599	691	
3103591	1721	1	722	4766	0	18092	0	0	0	0	0	0	55391	0	2000	8876		30628	14166	5955	23231	7065	0	0	8162	15069	6200	1198	2518	4547	1063	748	17369	53391	0	0	1330	
3105308	341	0	0	11666	0	12940	0	0	0	19162	19162	0	61993	0	1900	37513		12957	11181	452	10130	25767	0	9	4580	5550	2422	405	8504	17263	11746	0	12940	21343	0	38750	102	
3108907	3826	0	103749	12539	0	103749	0	0	0	0	0	0	327991	0	327991	131129		963	192073	0	963	131129	0	0	462	501	0	0	127750	3379	0	0	0	0	0	0	0	
3109043	11013	1	64	8705	0	14750	0	0	0	0	0	0	180337	0	524	79849		25739	63736	2796	24386	78425	0	0	17232	7154	1101	252	64225	14200	1304	120	14685	179813	0	0	848	
3109146	13378	2	55	24869	0	45668	0	0	22683	0	22683	0	171579	0	2595	82650		48714	26836	8567	34619	64878	0	0	8725	25894	12005	2090	19843	45035	16325	1447	45486	166964	125	2020	3120	
3109584	18316	0	0	9248	0	12522	0	0	18533	0	18533	0	155289	0	6161	88737		38781	9454	3673	36768	88533	18533	0	6858	29910	2013	0	20524	68009	204	0	12522	89627	0	59501	2059	
3110197	9746	0	9394	20146	0	49769	0	0	201	0	201	0	177805	0	21180	61339		71185	35536	21899	53236	44246	0	0	17930	35402	16768	1085	11899	32348	14816	2276	40375	156625	0	0	10003	
3112070	638	0	6	22370	0	27177	0	0	23476	221	23697	0	104418	0	8928	41148		39102	23530	2488	35780	35864	22981	221	5022	30851	2895	334	10533	25331	3977	1307	27171	93807	0	1683	1555	
3115129	10924	0	3	2369	0	4026	0	0	297	1400	83433	0	208416	0	0	109647		76746	11100	7420	55492	93597	198	75101	14327	47568	14166	685	25269	72545	11598	235	4023	208416	0	0	3047	
3115277	1632	0	0	6405	0	28953	0	0	0	0	0	0	79366	0	4	16313		53582	7839	4738	47814	15020	0	0	11540	36275	4600	1167	4692	10328	1293	0	28953	79362	0	0	1256	
3116274	50173	0	0	11661	0	16483	0	0	93222	100	113854	0	407104	0	0	82001		122421	152509	5391	79132	57513	57543	20632	38192	40940	34826	8463	23861	33652	21212	3276	16483	407015	0	89	3372	
3116519	1780	5	5840	4431	0	16387	0	0	28032	0	28032	0	108382	0	1436	24768		71032	10802	7037	33207	20565	7490	0	7243	33454	25035	5300	3146	17420	3798	404	10542	91124	0	15822	2081	
3116809	1802	17	0	3488	0	18915	0	0	4033	0	4033	0	72430	0	0	22993		44347	3288	1630	42482	18121	198	0	12747	29736	1831	34	5764	12357	4504	368	18898	72430	0	0	462	
3117431	32168	4	0	17703	0	19164	0	0	0	0	0	0	234393	0	0	25153		3989	173083	804	3616	17352	0	0	1586	2031	261	111	5600	11752	201	7600	19160	234393	0	0	363	
3118447	26965	0	0	6110	0	10173	0	0	189175	0	201203	0	284064	0	3131	28894		213422	14783	95	72981	26660	60721	12028	17194	55849	77600	62778	18903	7757	1434	800	9900	278366	273	2567	0	
3119163	93	0	0	3351	0	18690	0	0	7114	0	54165	0	170708	0	354	31551		132431	6633	10663	93136	20578	4908	25390	32978	60661	37464	1328	1382	19196	10540	433	18690	170354	0	0	3348	
3119378	2223	0	2290	27837	0	33337	0	0	3672	800	6034	0	86833	0	3044	38347		20555	25708	11028	18788	37362	2591	1478	7680	11108	1767	0	15902	21460	985	0	31047	76027	0	7762	470	
3120646	335	0	5973	17743	0	41994	0	0	0	0	0	0	124101	0	17278	55189		40811	27766	8049	37536	48781	0	0	9222	28314	3096	178	18081	30700	6408	0	36021	103772	0	3051	3187	
3120897	334	7	0	4614	0	6464	0	0	0	0	0	0	44810	0	0	11185		19581	13710	1532	15998	7955	0	0	7905	8093	3092	491	3339	4616	2769	461	6457	44810	0	0	361	
3121045	2470	18	48	33202	0	43032	0	0	0	0	0	0	99393	0	266	32255		31423	33245	8476	21240	22912	0	0	4883	16357	8988	1195	4931	17981	8589	754	42966	99027	0	100	2423	
3121072	0	0	0	0	0	0	0	0	151538	1942	153748	0	154248	0	0	500		153748	0	0	76606	500	74664	1942	25468	51138	43532	33610	500	0	0	0	0	154248	0	0	0	
3121081	26635	0	3484	1	0	3485	0	0	0	0	0	0	26668	0	26668	0		33	0	0	33	0	0	0	0	33	0	0	0	0	0	0	1	0	0	0	0	
3121308	3553	0	707	10374	0	21730	0	0	0	0	888	0	40073	0	2971	11118		15067	10335	3342	12397	10403	0	888	4684	7713	2164	506	3365	7038	313	402	21023	37102	0	0	851	
3122828	1270	0	0	20336	0	21967	0	0	0	0	0	0	90416	0	0	45560		11188	32398	1223	10619	44064	0	0	3797	6822	530	39	22376	21688	1496	0	21967	90416	0	0	237	
3122994	1179	3	0	15468	0	24658	0	0	0	0	9266	0	152203	0	0	67566		54773	28685	5910	50422	63631	0	9266	11070	39352	3901	450	15291	48340	3428	507	24655	130918	0	21285	2260	
3123106	1105	0	85	12154	0	39416	0	0	92959	0	92959	0	297075	0	1	49437		222099	24433	17572	179177	41759	74090	0	35605	143572	37458	5464	5284	37102	6651	400	39228	288148	103	8926	6284	
3125016	9034	0	0	41997	0	43056	0	0	80948	645	85985	0	366895	0	1115	166457		125962	65442	844	85301	165227	38925	5037	29553	55748	40643	18	38296	126931	1130	100	43056	365686	0	94	664	
3125137	10443	9	108	17828	0	25932	0	0	1198	7153	9079	0	155426	0	3003	57701		67580	19702	10291	57256	48433	698	5733	14519	42737	5078	5246	9834	38599	5363	3905	25638	145136	177	7287	4474	
3125315	2317	0	126	7391	0	12279	0	0	0	0	0	0	62871	0	1198	22881		30495	7178	9183	10570	4628	0	0	3483	7088	11696	8228	712	3916	7582	10671	12153	61673	0	0	4468	
3125557	2703	18	1410	17866	0	24566	0	0	0	0	0	0	88220	0	7768	25051		22418	38048	5807	20351	23634	0	0	8296	12575	1547	0	13032	11032	987	0	23138	80452	0	0	2414	
3125566	53202	0	0	15068	0	16730	0	0	98	3015	3113	0	147397	0	0	27525		2570	64101	0	2542	27314	98	3015	1364	1178	28	0	11941	15373	211	0	16730	141801	0	5596	0	
3128174	8106	2	0	13554	0	15950	0	0	0	0	0	0	50873	0	95	19707		6418	16642	3579	5946	19131	0	0	1857	4099	438	24	5932	13199	576	0	15948	50778	0	0	1552	
3128914	825	0	812	5561	0	20538	0	0	7355	42961	50316	0	200761	0	4485	63600		110158	26178	5515	89228	53678	6463	25427	22429	66799	20292	639	13398	40280	9621	300	19726	195681	0	595	2821	
3128923	4792	0	4412	16057	0	27828	0	0	0	0	0	0	128973	0	23295	57950		55867	10364	9891	41289	53145	0	0	17906	23383	13840	738	11382	41763	3310	1496	23414	89517	2	16161	4544	
3129902	761	0	0	15165	0	16207	0	0	2584	0	23989	0	58966	0	1342	29674		8534	19997	1046	6833	16723	1724	10263	5007	2281	1245	1	8616	8420	11072	1566	16207	56819	0	805	107	
3130216	1567	0	0	7327	0	8583	0	0	3946	0	3946	0	61713	0	10782	36180		14947	9019	2091	12869	32497	3946	0	2540	10329	1837	241	10047	22450	2904	779	8583	47905	0	3026	956	
3130999	480	0	8652	6597	0	18482	0	0	35682	0	39352	0	140290	0	2957	53350		56224	30236	6201	52235	35023	19292	0	17286	34949	3652	336	10193	24830	18227	100	9830	117750	0	19583	1873	
3131400	1985	0	0	25464	0	54316	0	0	17792	0	17792	0	115630	0	0	51542		44034	18069	7378	36174	47558	17792	0	14357	21817	4939	2921	23869	23689	1536	2448	54316	115630	0	0	2956	
3132667	9551	0	1310	11198	0	22208	0	0	0	0	0	0	64149	0	1950	16858		16002	21738	4339	11933	11874	0	0	4777	7157	3849	220	3192	8682	4775	209	20898	62199	0	0	1425	
3133011	19418	0	0	4989	0	5837	0	0	5240	0	9624	0	74242	87	1234	16798		18745	19282	1557	16447	15906	5240	4384	7305	9142	1750	548	9820	6086	674	218	5837	72921	0	0	351	
3133570	8	0	0	2516	0	2650	0	0	0	0	0	0	24790	0	30	5925		13155	5704	733	8598	5128	0	0	4683	3915	4018	539	950	4178	473	325	2650	23176	0	1584	368	
3134250	1051	0	26	16817	0	27347	0	0	21636	0	24679	0	88550	0	2246	29093		49711	8695	3199	25745	23368	6679	3043	4961	20785	23523	442	5755	17613	5307	418	27321	85781	0	523	1143	
3134399	2802	6	4039	10886	0	17182	0	0	0	0	0	0	13777	0	251	1941		5151	3884	1457	4381	1941	0	0	1351	3031	722	47	637	1304	0	0	13137	13526	0	0	0	
3134698	2763	0	0	5529	0	7446	0	0	0	0	0	0	75108	0	100	26424		27252	18669	2025	20344	20268	0	0	7073	13271	6710	198	4051	16217	5586	570	7446	75008	0	0	696	
3134885	5663	0	0	9318	0	17394	0	0	9685	0	9685	0	71658	0	876	20344		38589	7063	3484	36952	20244	8931	0	16223	20729	1537	100	4622	15623	0	100	17394	53809	0	16973	1263	
3135097	1581	0	5461	37797	0	46178	0	0	0	0	21877	0	395069	0	49376	253570		99298	40619	6901	87717	226289	0	0	21248	74347	2799	904	49094	191329	8880	4267	40676	286004	41	59689	6901	
3138146	166159	12	0	61615	0	65051	0	0	26396	0	51320	0	667983	0	5841	192251		57591	251982	3857	44418	155744	26396	24924	4576	39842	13173	0	48535	107209	36507	0	65039	661257	0	885	2260	
3138182	3491	0	0	14320	0	19857	0	0	0	0	25022	0	104284	0	0	55214		22854	22724	3342	16354	34293	0	11487	6115	10240	6441	59	8050	26873	17816	2475	19857	102895	0	1389	1635	
3139321	2560	0	0	4174	0	6651	0	0	0	4803	4803	0	36977	0	3758	13971		15319	5126	1602	8992	9219	0	2592	2504	6488	4613	1714	3053	6166	3615	1139	6651	33219	0	0	465	
3140309	1801	0	0	3886	0	4565	0	0	6346	3200	12787	0	37559	0	170	15102		17716	2940	539	13946	11745	4707	5443	2584	11362	3681	89	1911	9834	2997	359	4545	21849	20	15540	0	
3140822	9348	0	0	21696	0	44506	0	0	0	0	935	0	88205	0	10240	34394		16936	27527	2864	14143	31223	0	0	4044	10099	2402	391	4188	27035	2902	268	44506	77965	0	0	649	
3141726	82289	27	24490	84238	0	251438	0	0	0	0	0	0	639396	0	37025	109909		320456	126742	62016	278481	97285	0	0	69521	208960	35101	6874	18161	79124	9400	3223	226921	602371	0	0	15360	
3142358	16197	3	0	24549	0	35365	0	0	15402	0	15402	0	193548	0	41217	54956		83452	38943	5375	30519	38199	0	0	8006	22513	50981	1952	14720	23479	15230	1527	35176	151972	186	359	1240	
3143805	1624	6	0	16322	0	17227	0	0	12000	0	12000	0	131712	0	16287	26502		38311	65276	1577	36434	25794	12000	0	20292	16142	1628	249	19571	6223	303	405	17221	115425	0	0	861	
3145162	2637	0	1548	4919	0	7491	0	0	0	5250	5250	0	57061	0	1816	22404		17190	14830	3386	11448	18475	0	5250	2444	9005	5741	0	2817	15658	3929	0	5943	52751	0	2494	1180	
3145797	10292	3	52	9565	0	25118	0	0	4091	0	4091	0	138657	0	0	37771		65248	25346	18055	30430	18911	4091	0	8360	22070	23861	10957	2720	16191	14396	4464	25063	138657	0	0	7054	
3145984	4993	0	7461	2740	0	7461	0	0	0	0	0	0	40300	0	40300	4132		296	30879	0	296	4132	0	0	101	195	0	0	3489	643	0	0	0	0	0	0	0	
3146150	155270	0	7	125891	2287	171870	0	167697	55615	0	55615	0	1307048	0	1210	388198		156061	607519	21609	112373	359415	21855	0	63491	48882	33261	10427	189226	170189	16386	12397	169576	1138141	0	0	12181	
3148613	9719	0	0	5105	0	13869	0	0	311	0	2020	0	78437	0	312	21841		6692	40186	3455	4281	14711	311	1709	968	3313	2374	37	4267	10444	6805	325	13869	78082	0	43	1705	
3149012	96	0	0	19118	0	20574	0	0	13298	22400	127992	0	231431	4929	2458	124774		14193	92368	246	13969	66567	13298	58011	11837	2132	224	0	26331	40236	58207	0	20574	223947	0	97	0	
3150205	1298	0	0	37455	0	43335	0	0	4904	0	15607	0	129344	0	0	61097		10722	56227	2869	9995	58956	4904	10703	3582	6413	645	82	16416	42540	2140	0	43335	129344	0	0	2321	
3150474	135	0	3	5075	0	17544	0	0	0	40574	40574	0	172994	0	0	84521		79750	8587	11675	59711	60599	0	30044	13291	52749	13399	311	10587	56445	16919	570	17541	156409	0	16585	4978	
3150586	2728	0	0	10677	0	12255	0	0	7848	200	9580	0	85522	0	1944	27403		43947	11445	8733	29630	18241	6488	200	13171	16459	14124	192	6548	11693	9062	100	12255	77877	0	5701	4042	
3151417	476	0	138	4333	0	6767	0	0	271	0	471	0	43767	0	3296	20396		16897	5998	445	11118	18684	99	200	2647	8472	4055	1723	8869	10015	1412	100	6496	21518	133	18953	0	
3151837	31880	0	0	15066	0	15911	0	0	7476	3048	10524	0	128266	0	4373	36282		57179	2925	7393	41907	29497	5379	1848	15805	26102	11025	4247	11460	18037	2885	3900	15911	123354	0	539	2309	
3153233	0	0	0	6704	0	8854	0	0	5419	300	28562	0	70452	0	1897	36185		6940	27327	392	1315	9219	5419	23143	1363	5371	188	18	12483	8168	5182	10352	8854	68328	0	227	370	
3153288	3370	0	0	13038	0	17371	0	0	0	0	15302	0	114060	0	1607	43487		64475	2728	6955	46633	21731	0	0	5638	40995	14337	3505	3641	18090	15820	5935	16988	112453	383	0	2175	
3153297	5644	0	1993	19819	0	29648	0	0	8770	0	11040	0	151752	690	27459	71485		53536	21087	10378	48234	66835	8770	2270	12011	36249	5066	210	19901	46934	4427	223	27655	123319	0	284	4982	
3153626	418	0	2703	8729	0	14902	0	0	74901	0	74901	0	249166	4500	4089	45459		173237	30052	9649	105204	35184	43259	0	19966	85238	65272	2761	8047	27137	8609	1666	12199	186607	0	53970	3465	
3154780	3974	0	15	24822	0	40368	0	0	10932	0	11578	0	109875	0	578	45603		36198	24099	6635	22325	26656	9167	646	7473	24893	3070	763	16710	22887	2504	3502	40353	109014	0	283	3642	
3157183	35479	0	475	13228	0	14321	0	0	10000	0	10000	0	148095	0	47967	47930		10233	54454	0	10233	47930	10000	0	10051	182	0	0	37627	10303	0	0	13846	100128	0	0	0	
3157697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3158546	1729	0	0	32519	0	50795	0	97	36534	200	78498	0	218129	0	10574	72096		37758	106546	583	37757	70582	36534	41964	8589	29169	0	0	37378	33204	1514	0	50795	202958	0	4500	0	
3158863	5469	0	101	6638	0	13956	0	0	3931	0	3931	0	58383	0	94	18110		22768	12035	2784	19406	15634	2861	0	3184	16421	2944	219	3086	12548	1551	925	13855	58289	0	0	1369	
3160978	1811	0	425	7026	0	21615	0	0	5385	0	5385	0	68842	0	627	23919		18885	24227	0	15303	21237	5385	0	8425	6878	3438	144	5380	15857	2682	0	21190	61130	0	7085	0	
3161144	603	0	0	34686	0	53611	0	0	5400	0	5400	0	266803	0	0	117617		35076	113508	3266	32926	114880	5400	0	6842	26084	2150	0	26284	88596	2737	0	53611	266803	0	0	2241	
3165320	191	0	0	34921	0	53744	0	0	26754	0	26754	0	133042	0	0	17104		30239	85508	1063	3293	16634	26754	0	1268	28778	131	62	5041	11593	470	0	53744	132292	0	750	771	
3165357	2765	1	18617	13276	0	41677	0	0	0	17688	17688	0	112799	0	17409	56664		40096	13274	3007	23030	44369	0	12317	8576	14454	15620	1446	23556	20813	11423	872	23059	94984	0	406	838	
3165599	639	7	0	14848	0	45001	0	0	0	0	0	0	76913	0	271	19027		21073	36174	4218	19637	17804	0	0	7608	12029	1382	54	5548	12256	1223	0	44994	76642	0	0	1603	
3166699	0	0	0	17975	0	50985	0	0	33617	0	33617	0	227669	0	0	18043		34268	175358	675	20864	18043	20213	0	305	20559	13404	0	10791	7252	0	0	50985	227669	0	0	538	
3166729	2718	5	191	13680	0	21589	0	0	0	0	0	0	60400	0	52	20776		19007	17899	3848	14675	17331	0	0	6080	8595	4240	92	5660	11671	3445	0	21393	60348	0	0	1489	
3167883	3307	8	0	14172	0	27732	0	0	45067	0	47384	0	117323	0	13554	33759		63416	16841	2762	47387	17378	32383	2317	17386	30001	15843	186	4113	13265	14369	2012	27724	74545	0	29224	1006	
3168563	0	0	1053	33835	0	50108	0	0	19843	18648	38491	0	194130	0	14227	57750		27711	108670	3159	27105	55496	19843	18648	4819	22286	606	0	24586	30910	1962	292	49055	179903	0	0	1528	
3170276	1907	9	708	30409	0	38291	0	0	1487	0	2108	0	79819	0	0	27827		13104	36982	2387	12811	27374	1487	621	3939	8875	235	55	11161	16214	110	342	37574	79819	0	0	1282	
3172038	215	0	2	3902	0	23210	0	0	3048	101720	104768	0	268964	0	6266	152611		105834	10304	11341	79139	126644	2256	91362	31888	56393	16168	1385	37808	96560	17888	355	23208	210787	0	51911	5202	
3174920	73133	0	7324	7187	0	19358	0	0	99	891	990	0	196392	0	17416	71216		46600	5445	11559	36517	53585	0	0	17646	18874	7548	2530	22633	33594	12320	2669	12034	178976	0	0	4237	
3175619	49	0	0	2580	0	8233	0	0	5061	0	5061	0	64614	0	239	39760		23441	1364	0	23441	39760	5061	0	10573	12868	0	0	15107	24653	0	0	8225	61700	8	2675	0	
3176812	595	0	0	15079	0	18615	0	0	982	100	37114	0	79723	0	1517	49384		6816	22927	1556	5819	38730	99	20890	2428	3391	975	22	20549	18181	10353	300	18615	70643	0	7563	1475	
3177378	265	0	763	1399	0	7355	0	0	0	0	0	0	34662	0	399	8465		20937	4995	2198	17993	7214	0	0	4951	13042	2788	156	2042	5172	951	300	6592	26137	0	8126	1093	
3177426	231	0	0	10591	0	12413	0	0	27619	0	27619	0	147652	0	72	55598		67376	24447	1848	62461	53279	24486	0	34418	28043	4656	259	18076	35203	1714	605	12413	147580	0	0	1016	
3178825	478	0	4551	8975	0	16509	0	0	24585	9806	34391	0	112950	0	11719	54621		36822	21029	3082	31795	43215	18459	9806	9485	22310	4197	830	9767	33448	4768	6638	11958	94548	0	6683	1414	
3179082	194376	2	362	57837	0	65273	0	0	21062	301	33403	0	765623	0	45485	139476		30824	400947	1601	30512	137569	21062	12341	3885	26627	301	11	79829	58525	763	359	64909	720138	0	0	1601	
3179729	702	0	0	4810	0	18486	0	0	9000	0	9000	0	101029	0	6238	12021		28086	60220	3032	22769	9938	9000	0	5856	16913	3306	2011	4277	5661	1648	435	18486	85196	0	9595	1093	
3179831	197	0	0	9550	0	15883	0	0	13153	36263	52244	0	216349	0	2896	81755		65614	68784	8260	58066	77483	13153	37072	20053	38013	6695	853	24267	53217	4058	213	15883	180519	0	32934	3718	
3180136	4607	0	0	6216	0	13256	0	0	21527	0	21527	0	49338	0	4020	5447		28743	10541	0	26638	3281	21527	0	22674	3964	1598	506	350	2931	1956	210	13256	45036	0	282	0	
3181197	0	0	0	731	0	731	0	0	7158244	0	7158244	0	7160033	0	0	0		7158244	1789	0	3175728	0	3175728	0	1077589	2098139	2428111	1554405	0	0	0	0	731	7158244	0	1789	0	
3182082	205	0	0	21910	0	25956	0	0	22333	0	34175	0	67623	0	0	25383		17450	24585	984	17255	24652	22333	11841	9894	7361	195	0	19977	4675	731	0	25956	59318	0	8305	728	
3183584	9896	0	535	8174	0	16528	0	0	5522	1363	6885	0	73699	0	9357	23646		27808	12351	5019	26355	22639	5522	1363	6073	20282	1254	199	3479	19160	545	463	15993	64342	0	0	1998	
3184228	23848	0	11	5489	0	17065	0	0	0	0	0	0	85658	0	4694	19324		33942	8544	2674	24588	16093	0	0	3694	21106	9142	0	2643	13593	2988	100	17054	80964	0	0	1135	
3184460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3184693	446	0	333	15923	0	18249	0	0	0	0	0	0	70556	0	5837	39425		10074	20611	903	8765	38916	0	0	3093	5672	1128	181	17499	21417	509	0	17916	64719	0	0	282	
