"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG167	RCONG168	TEXTA545	
	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	TOTAL FOR DEP INCLUDED IN B	TOTAL DAILY AVG FOR DEP INCLUDED IN 	ESTIMATE OF UNINSURED DEPOSITS	PB/PSA FDIC CERTIFICATE NUMBER	AMT RETIRE DEP ACCNT $250K OR LESS	NBR RETIRE DEP ACCNT $250K OR LESS	AMT RETIREMT DEP ACCTS MOR THAN $250	NBR RETIRE DEP ACCNT MOR THAN $250K	AMT OF DEP ACCNT $250K OR LESS	NBR OF DEP ACCNTS OF $250K OR LESS	AMT OF DEP ACCNT MORE THAN $250K	NBR OF DEP ACCNT GT $250K	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	AMT NONINT ACTS GE 250K	NBR NONINT ACT GE 250K	PB/PSA FDIC CERTIFICATE NUMBER	
472250								0	1373		0	0	9448		1216	12	12037	0						
472335								0	5225		0	0	271615		270409	823	547249	0			33774	61		
472531								0	3544		588	1	24692		14233	72	43059	0			1181	2		
472616								0	3851		503	1	182960		106519	480	293833	0	293752	0	11055	20		
472643								0	877		0	0	21294		19873	54	42044	0			0	0		
472652								0	463		0	0	7106		9479	42	17048	0						
472858								0	4444		251	1	63485		146035	416	214215	0			18752	53		
472951								0	2202		770	2	22760		14671	60	40404	0			2006	3		
472979								0	17673		1942	4	64688		47435	248	131738	0						
473042								0	17698		1861	6	140996		83471	362	244026	0			11499	18		
473257								0	5445		1548	3	38364		36397	128	81754	0	81184	0	5777	12		
473266								0	9214		0	0	155280		193560	586	358054	0			26107	50		
473341								0	1875		0	0	19452		5093	29	26420	0			850	3		
473501							569684	0	123387		28737	66	861517		972253	3378	1985894	0	1912734	0	115009	121		
473930								0	7915		0	0	130255		78860	279	217030	0			14681	22		
474058								0	5294		0	0	87896		55671	298	148861	0			12304	17		
474245								0	5380		459	1	34699		17604	64	58141	0			0	0		
474254							611403	0	36354		1528	4	829588		856055	3077	1723525	0	1672976	0	238967	295		
474357								0	5020		0	0	33262		9527	62	47809	0	48132	0	1532	3		
474450								0	2826		0	0	35223		14446	51	52529	34			5085	10		
474544								0	2194		0	0	27571		11049	71	40814	0			887	3		
474656								0	1117		0	0	12195		5915	35	19227	0			1202	3		
474759							289692	0	41080		795	3	530743		525536	1664	1098154	0	1077721	0	60994	85		
474825								0	3108		0	0	49369		67528	161	120005	0			1426	5		
474919							1352943	0	282422		12314	37	2619424		2136750	7617	5050910	0	4902986	0	437281	503		
475046								0	2913		0	0	57668		24185	136	84766	0			0	0		
475215							497951	0	90657		5226	17	688522		897106	4100	1681511	0	1558913	0	34975	61		
475345								0	4873		0	0	86601		49239	203	140713	0			0	0		
475354								0	16971		1305	3	164009		79319	473	261604	0			5765	12		
475363								0	1383		0	0	29230		38545	160	69158	0			6129	11		
475550								0	3032		0	0	31803		13880	62	48715	0						
475653								0	3478		0	0	54613		54469	218	112560	0			3059	6		
475756								0	3623		0	0	73769		39205	164	116597	0			1535	6		
476070								0	5176		0	0	60080		27743	172	92999	0			615	2		
476276								0	3157		0	0	24956		17452	74	45565	0			4628	8		
476342								0	4011		0	0	36955		9502	54	50468	0			1500	3		
476445								0	2715		0	0	26206		23722	69	52644	0			876	2		
476454								0	2233		0	0	13166		3863	17	19262	0			355	1		
476539								0	9869		629	2	131622		88604	388	230724	0			23155	36		
476810	743652000	462538000	768032000	477330000	462532000	477324000	180894000	0	4836000		125000	375	69319000		206834000	291250					63436000	23078		
476968								0	1164		0	0	11771		9799	36	22734	0			537	1		
477059								0	1980		269	1	15974		1097	10	19320	0						
477303								0	20812		296	1	185591		46559	285	253600	341			18941	60		
477321								0	11260		1265	4	133402		52030	224	197958	0			2631	6		
477349								0	9307		0	0	63226		57033	252	129566	0			3820	6		
477376								0	256		0	0	2725		3254	18	6235	0						
477639								0	9595		798	3	79438		115413	353	205244	0			2403	2		
477648								0	10254		0	0	121415		73476	314	205145	0						
477657								0	3740		0	0	54910		33891	138	92541	0			1828	3		
477844								0	1744		0	0	34295		22746	96	58785	0			1059	3		
478140								0	951		0	0	51903		15912	71	68766	0			1735	3		
478195								0	1126		0	0	34986		14757	81	50869	0			0	0		
478252								0	4509		293	1	72100		78791	283	155693	0			4234	7		
478430								0	4203		0	0	37580		32061	143	73844	0			648	2		
478533								0	8687		0	0	46577		13348	61	68612	0			0	0		
478766								0	3434		781	1	48458		136383	287	189056	0			8760	16		
478944								0	15623		1258	3	64144		44673	182	125698	0			830	1		
479053								0	3002		0	0	10886		6313	36	20201	0			0	0		
479071								0	1886		0	0	35816		62532	159	100234	0			6187	9		
479268							588305	0	39695		6151	15	602225		839355	3062	1487426	0	1455870	0	169660	284		
479446								0	9840		0	0	55027		26092	113	90960	0			2380	6		
479567								0	844		0	0	28022		15353	46	44219	0			2084	5		
479754								0	4365		313	1	33803		16000	91	54481	0						
479839								0	24825		1304	4	298315		318621	791	643065	0						
479914								0	36468		2420	5	328051		195042	1057	561981	0			12315	27		
480059								0	5185		606	2	54914		31830	174	92536	0						
480228	956501558	181729395	975634758	218169953	181604179	217952309	311297614	0	18200217		881307	2421	345175441		410515198	936933					128070586	75555		
480246								0	1804		0	0	24005		12913	60	38722	0			392	1		
480330								0	3061		0	0	36073		10543	62	49677	0						
480433								0	4681		329	1	67754		69353	190	142117	0						
480723								0	5785		354	1	57352		35134	152	98625	0			654	1		
480750								0	281		0	0	7818		2860	24	10959	0			0	0		
480817								0	3687		0	0	59687		27774	125	91148	0			1447	2		
480853								0	8588		0	0	55693		28898	171	93179	0			257	1		
481140								0	1472		251	1	15710		11876	69	29309	0			0	0		
481159								0	1628		0	0	32405		64395	193	98428	0			0	0		
481177								0	29902		0	0	291974		139050	451	460926	0			11514	23		
481355								0	983		0	0	252119		48790	323	301892	0			7304	16		
481430								0	1485		0	0	47740		106647	375	155873	0			9328	22		
481542								0	25554		255	1	350945		287545	1148	664467	168			29495	31		
481627								0	16666		597	2	122144		64147	298	203554	0			2653	6		
481748								0	2237		0	0	22883		13269	71	38389	0			0	0		
481878								0	12111		0	0	67074		21711	120	100896	0			3213	3		
481944								0	13064		925	3	104330		36300	192	154619	0			3104	7		
482053								0	9429		663	2	91310		35494	192	136896	0			3138	5		
482156								0	16491		588	2	199666		241305	488	458050	0			31443	39		
482370								0	1754		0	0	20982		6808	42	29544	0			0	0		
482446								0	6921		330	1	65338		37123	206	109712	0						
483032								0	5545		0	0	70221		58302	227	134068	0	129952	0	10166	15		
483274								0	60128		2502	8	288857		114529	719	466016	0						
483537								0	4799		0	0	57333		53735	315	115867	0			0	0	N/A	
483751								0	14049		0	0	126018		83204	362	223271	0			14540	20		
484057								0	2446		0	0	27661		11004	70	41111	0						
484141								0	2004		0	0	48075		22902	97	72981	0			3500	11		
484422	423989000	20926000	415238000	20011000	20825000	19875000	135240000	0	31320000		979000	2551	178250000		192514000	576156					51097000	23848		
484927								0	2371		0	0	28765		10024	45	41160	0						
485054								0	1184		0	0	23489		8295	46	32968	0						
485139								0	2213		567	1	48599		45521	203	96900	0			12779	23		
485214								0	2899		0	0	48241		21048	85	72188	0						
485353								0	654		0	0	20941		24661	83	46256	0			9455	21		
485456								0	35652		6477	18	199146		137504	426	378779	0			19044	10		
485559	15127723	0	15409455	0	0	0	5533585	0	394637		19898	59	6932769		7780419	17218					2779124	2727		
485652								0	14752		667	2	316026		278342	1091	609787	0			46639	84		
486248								0	832		0	0	8329		11340	31	20501	0			0	0		
486752							10749484	0	12423227		419911	672	16818090		18827472	83299	48488700	0	47743297	0	278301	13		
486837								0	2985		305	1	55280		26182	209	84752	0			266	1		
487142								0	4888		0	0	55863		18594	66	79345	0						
487236								0	2782		282	1	41386		45867	162	90317	0			2442	6		
487357								0	25614		1797	6	254017		133089	489	414517	0			4666	9		
487843								0	5132		0	0	43034		13887	93	62053	0						
488055								0	489		0	0	10253		5986	30	16728	0						
488167							534778	0	43787		2084	6	565482		642894	1999	1254247	0	1225706	0	90244	126		
488318	231567	150011			150011			0	0		0	0	1143		80413	33					77571	21		
488420								0	5918		733	2	39818		18400	80	64869	0			0	0		
488439							258772	0	95784		6119	18	1187849		764916	3104	2054668	0	2100391	0	50190	79		
488653								0	2501		430	1	48512		39492	194	90935	0			0	0		
488756								0	1307		0	0	19212		9962	55	30481	0			0	0		
489016								0	4147		0	0	49757		32032	140	85936	0						
489155								0	1778		0	0	12586		11900	68	26264	0						
489249								0	3300		0	0	18287		5872	31	27459	0			0	0		
489548								0	15247		818	2	133241		119180	512	268486	0			12973	28		
489623							767389	0	221624		4794	14	1981165		2144846	5501	4352429	0	4274994	0	390743	415		
489641								0	5192		1284	4	56120		19512	117	82108	0			0	0		
489735								0	4703		853	2	108791		34805	195	149152	0			1959	4		
489913	48443726	10482058	49958182	8645314	10482058	8645314	34806928	0	290		0	0	1439788		36521590	17144					9735	6		
490179								0	2328		0	0	24940		8606	55	35874	0						
490348								0	7083		0	0	53703		25074	97	85860	0	79692	0	0	0		
490450								0	29421		6444	15	283567		548226	1838	867658	0	835935	0	80010	132		
490535								0	11357		351	1	87211		63236	179	162155	0			1458	5		
490544								0	531		0	0	11089		3264	31	14883	0						
490843								0	2036		0	0	48003		25715	101	75754	0			2526	8		
490937								0	7137		0	0	64178		39568	238	110883	0			3069	9		
490955								0	0		0	0	5573		1438	10	7012	0			0	0		
491224							3947688	0	546753		39741	109	6435971		5233952	17059	12256417	0	11978700	0	1660011	1880		
491251								0	3292		0	0	46401		18554	107	68247	0			586	2		
491402								0	28959		1926	7	166922		74941	347	272748	0			639	2		
491653								0	194		0	0	12000		7822	49	20016	0			447	1		
491774								0	31933		803	3	352759		269975	967	655471	0			15043	24		
491822								0	8122		0	0	73614		63616	218	145352	0			16382	13		
491934							182851	0	57388		1108	4	594015		363028	1817	1015539	0			30240	51		
492650								0	7584		1023	2	86333		40806	257	135746	0			1094	3		
492810								0	3122		0	0	34398		18038	121	55558	0						
493013								0	6569		0	0	112036		43403	203	162008	0	153615	0	14264	21		
493077								0	3354		0	0	24726		9492	65	37572	0			0	0		
493143								0	1830		0	0	17362		4063	25	23255	0						
493152								0	3962		0	0	50142		35839	186	89943	0			0	0		
493741								0	6637		269	1	133994		71537	343	212436	0			3718	7		
493844								0	15545		1091	4	170239		64708	300	251583	0			8306	10		
494168								0	2711		0	0	29997		13388	62	46096	0						
494261							1578607	0	22633		2073	5	1288099		2181924	5882	3494729	0	3470746	0	652695	869		
494654								0	389		0	0	10806		8518	46	19713	0			695	2		
495044								0	4555		0	0	33065		22071	107	59691	0			1061	2		
495277								0	4288		0	0	92350		96000	389	192638	0			12337	29		
495352								0	16209		251	1	201868		171560	721	389888	0			19805	31		
495419								0	28555		2462	7	236966		178892	688	446875	0			24277	34		
495558								0	2468		0	0	41036		16459	87	59963	0			450	1		
495857								0	208		0	0	18018		5574	29	23800	0			920	1		
496434								0	2153		0	0	18221		7540	35	27914	0			621	2		
496845								0	13095		602	2	145647		75634	389	234978	0						
496957								0	915		0	0	12010		4530	19	17455	0						
497039								0	34174		3622	10	325693		204288	838	567777	0						
497404	84831836	4606516	84927779	6776019	4374208	6608598	41465523	0	1537493		46958	127	32615692		46025176	97651					5556039	6633		
497655								0	2199		286	1	31192		70558	86	104235	0			2068	4		
497851								0	11460		568	2	67372		39533	144	118933	0			6667	11		
497954								0	2721		0	0	36762		22127	136	61610	0			883	1	TEXAS NATIONAL BANK	
497972								0	32163		1789	5	239858		94772	492	368582	0			3415	3		
498148								0	22328		943	3	235635		182133	679	441039	0			13530	27		
498317								0	46917		2251	5	392068		217166	671	658402	0			38911	38		
498362								0	13828		531	2	122492		153387	714	290238	0			26113	43		
498456								0	1003		0	0	14171		11484	59	26657	0			272	1		
498531								0	14156		256	1	183743		157298	485	355453	0			0	0		
498625								0	3675		602	1	55421		29901	170	89599	0			5930	13		
498746								0	7020		589	2	70121		42535	159	120265	0			6356	13		
498942								0	4717		666	2	31396		18207	63	54986	0						
499154								0	995		256	1	23484		12233	53	36968	0			2007	3		
499453								0	14524		757	2	123043		61873	299	200197	0			4172	9		
499501								0	25996		843	3	129376		57195	324	213410	0			335	1		
499538								0	3456		0	0	57501		50468	222	111425	0			9568	16		
499743								0	1528		0	0	12051		15388	67	28967	0			738	1		
499752								0	613		0	0	64740		62252	194	127605	0			16316	23		
499855								0	20196		1739	6	154636		133326	540	309897	0			7844	19		
500256								0	1585		0	0	47356		110139	253	159080	0			54701	47		
500658								0	1678		0	0	17897		40687	119	60262	0						
501039								0	822		0	0	13586		7926	28	22334	0			0	0		
501105	43392386	2169220	42182346	2472599	2169220	2472599	15911229	0	1178762		33504	91	19142646		20868254	48694					6179230	5986		
501132								0	28585		2189	5	217837		153652	682	402263	0			650	2		
501459								0	9144		251	1	168471		204127	740	381993	0			0	0		
501655								0	1440		0	0	20071		11105	46	32616	0			4068	6		
501758								0	15043		793	3	118717		68449	318	203002	0			5280	8		
501767								0	4715		0	0	56105		31842	106	92662	0						
501815								0	12960		0	0	115687		60665	238	189312	0			3045	7		
502111								0	6343		0	0	86785		51806	120	144934	0			5783	12		
502353								0	7605		0	0	88161		73518	316	169284	0			13215	24		
502447								0	5047		459	1	37077		8735	50	51318	0						
502559								0	527		0	0	32800		23931	92	57260	0						
502652								0	337		0	0	7862		607	5	8806	0						
502746								0	13872		0	0	85652		39192	173	138716	0			10803	12		
502849							180548	0	34523		1926	5	569755		318767	1213	924971	0	924444	0	32529	62		
503453								0	38352		1114	4	292543		132593	617	464602	0	454279	0	17536	29		
503547								0	1651		0	0	20286		9233	39	31170	0						
503640								0	0		0	0	9208		2587	12	11795	0						
504142								0	4354		0	0	54385		29455	111	88194	0			3916	8		
504311								0	12401		0	0	116745		85461	332	214607	0			9858	13		
504535								0	2211		0	0	22773		47277	133	72279	18			2294	6		
504647								0	3915		0	0	22358		10833	47	37106	0			0	0		
504713	176662635	22713626	174192939	24921751	22454955	24632794	76786498	0	3772371		79575	219	56636790		93460273	166986					32960765	16447		
505242								0	1806		0	0	15289		5214	36	22309	0						
505550								0	3197		0	0	26884		6237	39	36318	0			349	1		
505831								0	14531		813	3	62209		43312	271	120865	0			779	2		
505916								0	1554		0	0	27361		15516	70	44431	0			0	0		
506052								0	4786		517	1	28449		17336	92	51088	0			0	0		
506249							393677	0	32942		6221	6	484607		680447	2090	1204766	549	1214553	866	154928	128		
506838								0	24100		1741	5	158208		182583	560	366632	0			4699	7		
506922							962367	0	70984		6516	18	1170976		1307993	4902	2556469	0	2433841	0	252575	371		
507068							363101	0	25996		2811	8	709031		638750	2464	1376588	0	1327991	0	143760	180		
507152								0	9638		370	1	167187		199905	874	377100	0			10362	21		
507330								0	20445		1011	3	329182		334946	659	685585	0			32856	48		
507349								0	3467		0	0	25655		8533	37	37655	0			0	0		
507509								0	50460		1078	4	413134		228791	1060	693463	0			26320	40		
508270								0	15105		1322	4	26714		16463	107	59604	0						
508346							294957	0	60594		2631	6	600700		361601	1265	1025526	0	1047817	0	88147	76		
508355								0	8531		1394	3	82363		72272	278	164560	0			11695	17		
508841								0	8468		0	0	62266		16469	89	87203	0			1869	4		
508878							212171	0	88460		3763	12	740374		399212	2268	1231809	0	1224111	0	54304	76		
509138								0	5239		507	2	89325		127502	384	222574	0			28355	22		
509231							98171	0	12740		0	0	510702		379234	1078	902676	0	838613	0	85752	56		
509400								0	12042		552	2	102532		49940	221	165066	0						
509642								0	1777		0	0	22759		9337	32	33873	0			331	1		
509811							517000	0	124209		9526	25	1385370		883015	3658	2402120	0	2410750	0	121509	172		
509857								0	1516		0	0	19993		13007	47	34516	0						
509950							470978	0	67575		11072	20	717486		945393	2359	1741526	0	1709890	0	70667	109		
510330								0	14976		4108	9	108084		86320	268	213488	0						
510648								0	8783		1691	2	69897		18907	161	99278	0	100051	0	2677	6		
510871	11217274	128999	11962177	114106	128999	114106	2358535	0	60661		610	2	8495802		2531202	5600					306809	360		
510938								0	9679		0	0	162680		56518	301	228877	0						
510947								0	4225		0	0	36625		12416	35	53266	0			1010	3		
511618								0	10238		464	1	73587		50132	289	134421	0			7647	20		
511832								0	17544		1238	4	107431		62766	277	188979	0			509	2		
512839								0	3944		262	1	29088		26333	103	59627	0			639	1		
513050								0	6545		0	0	101405		215425	764	323375	0			15248	30		
513256								0	9381		1668	5	83762		97370	336	192180	0			17404	12		
513322								0	1852		0	0	20521		14815	82	37188	0			0	0		
513340								0	7337		0	0	134678		117693	324	259708	0			3640	12		
513546								0	7491		0	0	77305		32637	155	117433	0	111514	0	0	0		
513854								0	957		0	0	26534		24677	132	52168	0			3644	4		
513920								0	869		0	0	18110		10144	48	29123	0			382	1		
513957								0	706		0	0	23645		36697	123	61048	0			4636	14		
514048								0	4342		0	0	48811		41257	170	94410	0			286	1		
514057								0	0		0	0	6763		2243	11	9006	0						
514066								0	11994		1177	4	211098		521574	1717	745842	0	713878	0	36939	71		
514132								0	21942		1613	4	165643		100961	395	290159	0			10364	21		
514356								0	3188		0	0	19846		15954	104	38988	0			0	0		
514440								0	5009		0	0	79854		48136	155	132999	0			14434	17		
514655								0	8491		627	2	119321		105614	347	234053	0			26596	48		
514936								0	21653		1595	5	138483		64763	365	226494	0	222086	0	2424	4		
515054								0	1874		695	2	53048		42100	127	97717	0			3424	7		
515250								0	818		0	0	20740		11969	62	33527	0			0	0		
515353							352164	0	57621		774	3	609656		433182	2320	1101233	0	1058107	0	43413	95		
