"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
750846			5	89	4	611	4	2944	108	2637	31	3557	10	3580			25	1001	27	3389	6	2128	168	4604	42	5396	5	1536	false	false	
750864			0	0	0	0	0	0	36	90	0	0	2	688															false	false	
751254			55	2028	33	3946	17	6228	195	3916	21	1916	12	3338			45	1524	44	5860	22	3201	266	6649	44	4452	5	1327	false	false	
751656			161	7886	168	21898	142	55746	1197	69410	104	12084	66	20949			190	9025	126	15122	41	13732	770	50432	74	8895	29	10315	false	false	
751759			115	4281	134	18237	176	72042	657	13495	156	15323	108	31041			59	2384	41	5001	24	6726	248	5248	60	5781	25	5723	false	false	
751852			72	4402	62	10106	63	30378	120	4011	15	2370	13	6004	3	5													true	false	
751955			4	57	13	1924	4	1061	39	656	16	1808	12	5400			26	1212	4	484	0	0	179	3042	31	3250	9	2572	false	false	
752644			132	4415	29	3814	38	16521	507	8303	34	3683	13	3334			32	1144	11	1605	0	0	30	617	1	215	7	1690	false	false	
752653			201	3502	67	6474	46	12314	1213	6800	78	3491	45	6193			116	1843	27	1908	8	1868	142	926	67	1645	35	1341	false	false	
752831			75	2777	15	2064	12	6508	194	3342	25	2387	4	1726			66	2690	45	5830	27	8552	57	977	7	591	4	1075	false	false	
753052	26	102															37	1516	22	2508	11	3125	173	2568	7	683	1	81	false	true	
753324			20	1093	61	8849	100	41247	240	5917	59	4987	32	9920			3	125	5	455	3	566	17	452	1	65	2	641	false	false	
753548			51	1644	20	2806	14	5371	105	1307	17	1487	6	1475			14	340	3	477	2	567	12	201	1	68	2	548	false	false	
753641	210	120													30	21													true	true	
753856			4	85	2	245	1	238	43	870	4	342	1	373			0	0	0	0	0	0	82	1580	8	706	3	878	false	false	
754068			2	62	16	2196	91	40175	32	1324	16	1912	31	7992															false	false	
754246			7	230	1	104	2	496	19	383	2	265	0	0			8	381	7	1146	9	2452	29	543	6	560	12	2958	false	false	
754536	7	415													0	82	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
754826			187	7697	126	14943	118	43068	563	8849	51	4550	16	3704			8	201	5	665	1	23	75	1320	2	198	1	26	false	false	
754853			34	1075	22	2534	41	15794	118	2555	25	2341	25	9042			40	1568	19	2396	5	1321	73	1927	16	1773	14	3664	false	false	
754929			228	8960	172	22056	198	77064	421	10584	81	10277	31	9507			4	64	2	232	2	490	41	568	0	0	3	705	false	false	
755047			47	2370	82	11936	135	61166	162	4351	44	4007	27	5933			0	0	1	145	0	0	0	0	0	0	0	0	false	false	
755252			149	5314	65	7785	41	16530	430	8775	41	3873	19	3532			29	933	22	2517	5	1458	38	987	12	1089	18	4060	false	false	
755421			10	681	5	632	0	0	137	2326	0	0	1	224			74	3144	14	1840	9	2090	99	1680	1	190	0	0	false	false	
755458			15	624	24	2961	8	2374	88	1978	15	1511	4	1029			37	1499	45	5561	24	7061	111	2633	40	3614	17	2597	false	false	
755850			24	938	14	2175	13	4655	104	2795	30	3353	23	6756			34	1275	26	2736	12	3045	73	1586	28	2913	17	4333	false	false	
756343			3	109	9	1311	3	1397	77	1591	7	537	1	300			7	260	24	3207	9	2452	201	4615	22	2082	11	3309	false	false	
756848			94	3921	41	5637	35	16340	225	4260	46	4318	13	5068			106	4244	83	9711	14	6770	344	8244	50	3159	13	3580	false	false	
757377			0	0	15	1866	10	2779	0	0	0	0	0	0															false	false	
757452			35	1194	18	2330	9	3285	42	820	8	495	2	198			87	3654	48	5758	15	4381	33	605	7	783	1	175	false	false	
757612			43	1517	51	6736	51	19913	141	2737	24	2969	18	5300			1	78	5	964	6	2228	3	24	0	0	0	0	false	false	
757779			91	3496	34	4950	12	4130	117	2336	15	1765	4	1099			0	0	0	0	2	738	0	0	0	0	0	0	false	false	
758703			11	332	26	3333	91	43279	48	1705	41	4065	50	9867															false	false	
758842			14	511	6	1005	8	2952	44	824	10	998	8	2177			15	816	15	1914	5	1199	43	1310	13	1297	7	2069	false	false	
758851			31	994	15	1636	9	3318	10	322	1	146	3	718			4	147	6	772	0	0	0	0	0	0	0	0	false	false	
759045			19	1056	24	3983	65	33146	58	984	14	876	6	1554															false	false	
759250			13	296	7	804	1	290	51	1625	15	1177	11	2684			56	2941	26	3040	10	2055	120	2720	38	4553	10	1441	false	false	
759540			41	1879	40	5961	64	25281	17	1165	8	868	1	203															false	false	
759625			47	1954	93	11698	94	37473	276	5706	47	4783	18	4300			20	963	16	2324	12	3534	17	538	3	468	2	404	false	false	
760210			53	2025	15	1759	7	3161	199	4219	20	1899	7	3572			27	1301	18	2579	2	482	24	231	1	97	0	0	false	false	
760331			32	1140	42	5034	45	15250	8	89	2	388	1	800			1	78	0	0	0	0	1	100	1	140	0	0	false	false	
760340			24	1009	14	2161	7	3385	28	380	5	537	1	442			9	405	7	978	4	997	33	895	20	2533	1	260	false	false	
760434	143	244															46	2208	28	4093	12	3282	151	3758	19	1848	6	1282	false	true	
760649			21	617	8	1213	20	9503	99	1784	13	1299	13	2105			44	1989	43	6088	14	3373	257	5881	53	5263	7	822	false	false	
760854			173	7545	131	15942	84	33618	1250	18618	84	8012	36	12700			138	5907	54	6620	6	1931	321	5279	11	1054	0	0	false	false	
760939			25	998	7	1078	2	618	13	362	10	1241	11	3050			0	0	3	516	1	333	0	0	0	0	0	0	false	false	
760957			3	206	3	466	4	1147	57	1518	4	576	7	1679			0	0	1	229	0	0	2	34	0	0	0	0	false	false	
761178			4	174	9	1249	6	4287	9	459	6	932	9	3435															false	false	
761244			42	1568	32	4150	38	16217	165	3771	34	3754	10	2286			44	1649	14	1713	7	2044	92	1549	8	887	1	285	false	false	
761347			12	497	27	4340	25	10589	41	2070	10	1230	7	2321															false	false	
761459			53	2286	47	6709	20	7358	200	4512	19	1797	13	4801			86	3632	71	9727	32	9483	162	3526	12	1531	7	2060	false	false	
761543			61	2839	25	3342	26	10149	260	6025	24	3453	10	3662			67	2441	67	9231	22	6651	487	13492	43	5879	18	6199	false	false	
761806			249	11739	585	70915	813	289954	10601	267408	2630	221266	1742	452526			2	123	2	304	0	0	1	10	0	0	0	0	false	false	
761833			13	703	9	1367	20	9318	35	624	6	730	6	1897			3	91	0	0	1	301	0	0	0	0	0	0	false	false	
761851			40	1679	20	2528	25	9009	101	2109	32	3761	14	3625			42	1804	46	5376	57	6709	84	2208	42	5313	25	5909	false	false	
761954			26	891	9	891	12	5766	168	3311	18	2056	17	3693			50	1649	10	1575	5	1430	202	2781	8	437	3	866	false	false	
762045			19	980	16	2126	21	7704	67	1250	22	2305	16	3024			15	656	15	2356	2	573	37	838	12	1205	9	1750	false	false	
762054			14	629	13	1785	23	8769	30	1614	15	494	5	1658			3	95	0	0	1	375	13	251	0	0	0	0	false	false	
762353	15	39													29	103	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
762447			221	8852	181	23689	219	85998	1033	19980	164	18210	98	26813			225	9208	167	21637	59	16489	678	16341	118	14169	44	10429	false	false	
762625			18	731	12	1622	14	6021	205	3124	10	1150	1	505			11	320	3	252	3	931	25	684	1	69	1	426	false	false	
763211			19	454	8	976	5	2548	48	1438	17	2240	10	2628	33	0													true	false	
763556			20	970	20	2211	95	24238	89	2168	39	2056	30	7349	0	8													true	false	
763752			24	907	14	941	19	10457	29	541	8	649	4	1823			0	0	0	0	2	848	7	179	1	64	0	0	false	false	
763930			497	13626	128	17955	115	48173	603	11681	98	10647	27	10550			128	4884	72	9051	61	24960	89	1840	22	2305	9	3172	false	false	
764030			643	28838	490	68743	583	255220	1787	50417	242	38163	113	26149			384	13050	181	26317	123	54880	617	17987	78	11616	69	26792	false	false	
764058			63	1292	62	8174	114	41691	700	11226	146	9893	157	22352			2	60	2	278	0	0	0	0	0	0	0	0	false	false	
764067			35	1276	28	3720	16	6342	103	2103	10	1339	5	1663			16	684	6	926	1	287	135	2582	7	939	2	572	false	false	
764142			22	733	12	1634	8	2704	73	1493	8	925	17	5353			21	895	16	1924	8	2021	70	1339	17	2063	7	1737	false	false	
764151	35	173													21	119													true	true	
764441	42	155															29	1106	8	1255	4	1470	328	4494	9	1501	2	739	false	true	
764647			56	2141	45	5495	33	11896	113	1909	18	1835	14	6456			39	1709	33	4022	20	4878	180	3971	51	6572	25	6960	false	false	
764816			28	1265	25	3070	36	10810	115	2123	10	845	2	841	20	32													true	false	
764843			12	534	4	672	8	3231	31	831	12	1586	5	1807			1	67	3	418	0	0	10	296	1	97	1	227	false	false	
764982			70	3064	91	12815	101	41674	353	8095	90	9324	47	14270			63	2009	20	2561	15	5529	59	970	1	165	1	451	false	false	
765019			130	6043	163	22200	280	110816	208	6150	92	10178	82	28728															false	false	
765046	35	67													18	23													true	true	
765130			0	0	0	0	0	0	6	155	8	1456	14	6692	0	1													true	false	
765318			42	1224	22	2622	40	14065	98	2331	13	1563	8	2745			2	114	0	0	2	749	5	100	0	0	0	0	false	false	
765354			36	1284	28	3881	32	13226	75	1782	20	2353	12	3964			25	795	9	1152	3	1334	83	1269	4	232	1	270	false	false	
765505			21	832	42	5382	66	27895	211	4404	65	6520	49	14253			1	28	0	0	1	240	0	0	0	0	0	0	false	false	
765662			22	1645	7	963	7	3093	62	1098	7	1171	4	911			10	395	9	1077	3	1133	67	1191	1	89	1	29	false	false	
766052	208	154													118	354	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
766164			13	323	22	3110	56	25270	3	28	3	296	1	249			0	0	3	263	1	278	1	80	0	0	0	0	false	false	
766258			50	2139	75	8409	80	33266	459	10056	83	8644	66	20049			11	461	3	449	5	1294	3	46	0	0	3	1059	false	false	
766735			16	1520	18	2756	26	12760	65	2194	28	2522	27	7843															false	false	
767040			11	522	20	3254	14	3452	158	4412	24	3178	13	4813			6	196	4	537	0	0	68	1636	12	1265	5	1449	false	false	
767152	1505	808													474	106													true	true	
767246	2	51													14	119													true	true	
767255			31	5713	5	556	20	8198	86	3849	2	310	3	829			111	3749	29	3620	13	4383	222	4135	5	346	0	0	false	false	
767554			39	1465	25	3367	14	6591	322	5567	21	1919	9	1908			12	310	5	635	1	319	15	239	1	80	0	0	false	false	
767611			34	1604	34	3815	11	3835	147	3300	19	1657	5	718			4	129	7	969	1	255	0	0	0	0	0	0	false	false	
767705			8	560	14	2062	30	16568	33	700	7	938	9	2274															false	false	
767732			159	5748	67	9093	42	14843	697	10830	40	5086	10	3882			213	7429	83	10779	45	12712	219	4106	17	2218	7	2032	false	false	
767769			43	1215	6	776	9	2860	162	2485	12	1653	12	4509			42	1245	19	1609	5	1519	238	5231	33	4034	29	3824	false	false	
767817			58	3445	42	7038	44	20960	76	2344	10	1719	8	3414			13	588	22	3872	13	5079	35	1028	2	264	2	533	false	false	
768074			4	204	29	4305	122	59265	0	0	1	131	1	192															false	false	
768252			16	953	17	2327	7	2593	150	3461	27	3015	16	4044			34	1430	32	4077	18	5820	190	4394	46	4687	30	8858	false	false	
768458			21	902	42	6261	39	37281	98	2345	19	2301	12	8427			15	726	8	1249	2	938	23	556	2	378	1	189	false	false	
768953			9	557	1	89	4	1872	42	1120	3	284	8	2703			17	589	11	1401	4	1238	27	708	15	2307	5	1833	false	false	
769156			35	1493	20	2686	15	5523	97	1761	16	1559	15	4283			10	395	13	1675	5	1344	66	1238	17	2162	3	859	false	false	
769334			10	290	9	1251	6	2158	46	958	4	421	5	1450			5	233	10	1121	15	2237	30	775	10	1125	8	1322	false	false	
770068			47	1501	21	2422	8	2907	207	3958	17	1969	1	415			35	1023	15	1786	5	1608	259	3884	6	789	1	250	false	false	
770367			5	337	39	4824	306	140823	482	18196	341	35302	365	103063			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
770433			5	400	3	404	50	26835	13	303	5	621	8	1627			1	25	2	186	0	0	8	147	0	0	0	0	false	false	
770451			27	805	12	1566	11	4681	86	1916	13	1515	3	1139			52	2389	70	8606	31	10278	293	7810	84	10363	61	15820	false	false	
770545			5	162	5	1401	5	1438	26	515	4	455	2	547			3	197	4	165	0	0	47	1413	7	1060	0	0	false	false	
770639			60	2721	72	9601	63	24785	129	3390	40	3803	18	4539			1	4	2	236	3	874	9	461	0	0	0	0	false	false	
770657			1071	39876	317	40259	111	41193	647	13623	88	9403	56	20453			327	12926	238	28803	73	21107	1025	19253	119	13323	28	7803	false	false	
770853			57	2001	37	4409	41	16293	247	4488	39	4207	30	7303			25	997	6	669	3	510	12	330	4	227	6	1239	false	false	
771047			4	115	1	215	0	0	110	2879	16	2365	6	2719			5	158	7	865	6	1518	72	4371	19	1907	19	4504	false	false	
771140			196	18128	51	6540	42	15670	247	12765	30	4256	16	5659	253	218													true	false	
771458			151	5479	124	15054	97	35529	418	9179	107	9388	67	15434			23	984	19	2937	18	4911	73	1854	25	2074	10	1043	false	false	
771609			59	2820	82	13583	109	56410	156	5690	55	9233	37	17520															false	false	
771636			23	1028	35	5354	23	5638	81	2267	22	2908	13	5098			11	471	5	794	4	1385	14	180	0	0	1	407	false	false	
771748			7	205	5	485	2	184	68	1455	11	946	11	4280			13	559	17	2184	5	1768	56	1240	14	1844	2	534	false	false	
772008			41	2326	91	15427	117	59608	314	8673	37	6291	15	5505															false	false	
772240	50	151															53	1897	35	4641	13	4405	205	4966	24	1650	9	1536	false	true	
772446																													false	false	
772558			16	577	8	798	19	7029	118	1907	11	1347	12	2525			92	3485	106	12966	51	11274	471	7494	109	11383	44	8109	false	false	
772745			2	56	1	79	1	227	8	276	10	865	5	1813															false	false	
772754	195	160													154	165													true	true	
773032			79	2810	47	6396	11	4231	93	2035	16	1896	5	1323															false	false	
773247			238	12602	162	25086	197	82848	462	13105	152	23939	136	46109			71	4477	61	6812	24	9462	123	4393	49	5545	23	7521	false	false	
773443			89	3629	44	5568	35	11489	160	2850	29	2401	28	6005			67	1992	64	7142	28	7548	192	3336	24	2861	13	2171	false	false	
773546			80	4801	17	2694	24	9237	80	3679	11	699	2	1300			13	607	6	919	3	667	37	1803	4	520	0	0	false	false	
773742			82	3093	62	8200	49	20452	110	1800	15	1591	7	1385	2	1													true	false	
774105			10	452	19	2574	26	8975	55	1294	20	1882	12	5236															false	false	
774132			42	2380	65	9462	65	29490	375	6322	35	4884	50	9966			15	668	5	1081	4	1001	30	454	1	149	0	0	false	false	
774235			62	2686	11	2086	21	10161	88	1748	7	1092	3	1453			91	3582	28	4239	11	3124	65	2611	3	639	7	1917	false	false	
774253			35	1230	20	2907	15	5426	114	2809	12	1428	5	1392															false	false	
774262			133	6095	162	21377	191	83921	960	23418	273	30348	207	60706			5	162	5	716	1	244	15	378	4	645	4	1242	false	false	
774347			18	608	5	739	0	0	364	5741	25	2886	9	2866			51	2185	54	7518	18	6051	510	10009	56	6499	24	6405	false	false	
774655			38	1605	13	1520	5	1585	53	846	11	933	3	789			53	1639	19	2442	3	674	82	983	4	253	0	0	false	false	
774851	19	46															28	1066	9	728	7	1573	44	717	4	560	0	0	false	true	
775054			15	422	14	1521	16	7175	74	1318	22	1759	26	5789			24	965	32	3475	23	4238	106	2180	41	3527	26	5964	false	false	
775214			282	10991	309	41011	381	157635	770	12667	174	12687	194	52876			8	366	4	271	10	3990	0	0	0	0	0	0	false	false	
775241	15	64															6	154	11	1232	5	1425	31	757	9	957	7	1513	false	true	
775456			121	4187	133	17243	108	43037	109	8496	99	9906	96	19189	6	1													true	false	
775540	9	69															23	792	20	2681	13	3787	162	3049	16	1824	8	1963	false	true	
776248	0	81													0	144													true	true	
776275			17	264	4	425	2	567	31	574	7	717	5	1410			4	266	0	0	0	0	0	0	1	140	2	500	false	false	
776369			17	676	12	2015	9	3401	199	3636	26	2442	14	3336			5	339	3	329	1	215	24	377	6	365	10	758	false	false	
776547			21	734	17	2036	12	4459	6	242	0	0	0	0	18	518													true	false	
776659			35	1644	43	6177	50	21708	84	2762	25	2256	10	2446			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
776734			78	1753	13	1599	6	2239	111	2018	13	1460	3	590			14	386	4	272	0	0	18	582	3	262	2	450	false	false	
776752	7	119													36	94													true	true	
777254			5	184	7	635	3	858	72	1034	10	818	3	750			21	953	17	2362	5	1505	61	1019	10	819	0	0	false	false	
777366			9	453	37	5402	174	87600	59	1032	17	1307	15	2830															false	false	
777441			24	671	11	1061	19	8162	67	822	8	772	2	569			23	812	5	485	4	1223	19	345	3	225	2	401	false	false	
777553			73	1995	15	2335	10	3850	135	2070	4	469	2	949			22	710	6	816	2	578	68	1656	2	309	0	0	false	false	
777870	0	0	56	2446	67	11499	40	15541	137	2666	27	2297	8	1809															false	false	
777964	11	45															12	430	3	9	0	0	49	647	3	270	1	168	false	true	
778466			11	589	19	2629	30	10561	179	3449	74	6543	119	31152			2	149	1	154	0	0	0	0	1	36	1	199	false	false	
778738			45	1873	70	9144	105	41740	136	4069	38	4329	67	25699			5	264	8	1101	2	307	0	0	0	0	1	172	false	false	
779016			124	5465	90	9882	59	19625	414	5939	83	4760	21	3562			22	929	66	7330	52	17285	7	248	2	289	1	111	false	false	
779351			83	4102	122	16569	109	43651	1023	23262	201	20459	97	30814			79	3852	60	8413	31	9567	378	8888	60	7436	14	3691	false	false	
779360			81	4073	113	16712	82	36118	234	6570	49	5791	36	11963			13	666	16	2372	6	1893	120	4114	54	6716	29	7854	false	false	
779641			33	1859	30	4148	3	1025	64	1079	2	322	0	0			7	193	12	1770	1	298	36	1053	1	122	0	0	false	false	
779650			133	4776	81	12847	68	23533	87	1564	10	1017	10	3704			1	65	1	179	0	0	11	158	1	118	0	0	false	false	
779968			1	60	6	1004	42	27492	27	1115	26	4828	48	29283			0	0	0	0	0	0	0	0	1	226	1	285	false	false	
780049	111	333													5	167													true	true	
780218			126	5130	92	12969	134	52573	370	9666	112	15044	68	25709			99	3887	101	11444	45	11350	262	12104	39	4566	15	3998	false	false	
780263	87	228															3	126	7	791	2	823	74	1682	27	2634	11	2832	false	true	
780562			1	33	4	837	22	11835	40	2257	48	5077	62	18055															false	false	
780722			38	1872	84	12580	101	42739	313	10852	69	8913	40	12684			7	388	19	2444	20	6249	30	937	3	513	3	606	false	false	
780955			81	3764	49	6932	31	13369	134	3311	21	3493	21	12172			59	2610	28	5052	19	6496	161	3503	28	4732	9	3010	false	false	
781028			80	3529	105	16027	149	64276	409	9642	82	7716	33	8810			16	570	18	2143	6	859	13	676	4	422	1	304	false	false	
782016			50	1555	19	2549	7	2595	43	597	1	47	0	0			48	2063	24	2883	8	2560	63	560	0	0	0	0	false	false	
782351			17	817	38	5946	25	11469	106	2780	23	2039	12	3439			10	501	14	1869	0	0	28	663	6	553	0	0	false	false	
782548	20	57															58	1564	35	3749	13	3798	55	780	8	758	3	639	false	true	
782650			19	626	28	3900	7	5529	91	2193	19	1425	8	1851			7	282	20	2792	8	2238	54	1417	9	1059	4	548	false	false	
783161			10	472	51	6933	127	59854	384	10695	146	14541	145	35627			1	75	2	375	6	1727	61	1289	28	2535	22	4280	false	false	
783246			32	1093	31	3915	42	19615	93	2400	14	2032	9	3626			40	1492	34	4268	11	2666	129	2994	26	3006	9	2583	false	false	
783349			2	123	6	760	1	256	28	623	6	763	2	484			15	667	4	558	3	875	10	223	5	706	1	60	false	false	
783648			227	9403	247	29076	266	128342	373	9722	81	7789	65	22551			1	32	2	304	2	988	5	167	1	50	0	0	false	false	
783844			58	3056	86	12767	102	41774	449	8673	65	5190	46	7857			1	25	2	411	0	0	5	71	0	0	0	0	false	false	
783910			47	2195	30	3957	26	8117	166	3308	20	1902	14	3129			24	1190	16	2120	13	3276	58	1567	7	845	2	784	false	false	
783956			2	31	0	0	0	0	5	103	0	0	0	0			7	242	4	530	0	0	15	301	6	556	1	375	false	false	
783965			25	1337	23	3237	9	4124	55	1727	6	721	1	300															false	false	
784159	304	100													1	14													true	true	
784430			69	1040	13	1110	19	7953	91	2157	7	397	1	396			82	1897	24	3655	8	2076	44	880	2	236	0	0	false	false	
784944	212	79															7	249	4	475	5	1136	57	1364	7	824	5	1106	false	true	
785062			24	985	123	16362	714	358447	3749	99866	280	26333	371	94493			1	45	4	650	9	2523	21	663	12	1496	8	1705	false	false	
785147			150	6472	73	16338	75	35918	345	7892	35	5644	18	7329			108	4629	37	6138	17	7589	267	4511	12	2001	4	1038	false	false	
785259			113	4840	134	18213	192	75177	482	10459	115	11526	120	36578			84	3321	101	12235	50	14225	310	7304	47	5628	34	8684	false	false	
785857			130	5191	61	8460	28	10411	247	4836	20	1979	5	1733			18	721	8	1134	2	590	53	1112	5	398	1	50	false	false	
785923			42	2046	80	10230	128	54822	169	3554	56	5158	36	8893			1	68	2	251	1	230	18	301	7	593	3	654	false	false	
785932			72	2656	50	6922	51	23562	295	2193	8	757	8	1886			1	24	6	747	4	1813	1	50	1	100	0	0	false	false	
785950			35	1652	41	5913	39	14808	137	3398	39	4672	34	10050			11	426	5	505	1	293	31	497	3	349	3	777	false	false	
786210			145	5236	158	20872	203	86466	620	13003	98	9392	90	26286			159	5210	64	9140	32	10286	177	3015	6	762	2	320	false	false	
786256	5	61															17	553	12	1240	5	1004	39	944	6	580	0	0	false	true	
786340	221	293													16	0													true	true	
786443			19	672	11	1681	14	5306	5	38	3	261	2	404			2	26	4	695	0	0	1	12	0	0	2	878	false	false	
786555			53	2219	35	4284	19	6959	281	5704	35	3385	11	3077			102	4159	82	9413	29	8029	337	7034	27	3323	15	3885	false	false	
786612			104	5471	99	16233	98	44597	285	7332	38	6047	8	3309			8	246	5	889	3	1004	1	3	0	0	0	0	false	false	
786733			23	972	46	6723	46	17943	115	2046	8	536	4	830			3	104	4	563	1	446	4	66	0	0	0	0	false	false	
786742			28	1188	20	2317	47	19976	90	2482	21	2351	35	10727			1	85	2	310	1	500	1	94	1	30	0	0	false	false	
786948			38	1152	10	900	8	3654	309	4848	25	2384	2	919			35	1569	28	3594	21	5889	416	5996	42	5223	7	1974	false	false	
787141			12	564	6	726	2	887	61	1185	11	1254	4	1502			33	443	25	3042	11	3729	132	1965	18	2775	4	83	false	false	
787253			23	1045	54	9564	75	34070	161	3430	39	3830	14	2058															false	false	
787440			50	3124	9	1360	2	393	102	2311	14	1810	8	2656			23	1755	10	1424	7	2299	198	3880	22	2653	10	2536	false	false	
787459			36	803	40	2590	105	26267	76	1216	44	2574	34	4129	59	81													true	false	
787842			37	1631	13	1887	9	3380	374	7725	47	5706	23	7606			59	2314	56	7180	25	8031	611	10142	38	4462	16	4300	false	false	
788559			24	1040	9	885	10	3615	46	1105	6	689	3	1185			51	1840	14	1589	7	1825	51	1206	8	957	3	759	false	false	
788652			52	2195	34	4478	39	14506	133	3166	34	3466	9	3058			0	0	0	0	0	0	7	79	1	212	1	297	false	false	
789051	7	48													31	198													true	true	
790150			27	1237	21	2935	5	1319	104	1713	6	556	1	250			21	892	12	1737	2	525	132	1857	5	514	0	0	false	false	
790271			54	2015	26	3569	20	7477	78	1784	12	1220	14	4201			14	620	5	736	2	777	3	37	0	0	0	0	false	false	
790534			25	1435	122	19952	229	111816	4657	31466	224	25765	142	48087			0	0	0	0	2	700	0	0	0	0	0	0	false	false	
790543			30	1066	38	5155	58	25186	201	4776	73	7619	44	15629			7	430	11	1560	6	1763	20	598	6	1193	6	1833	false	false	
790703			33	1211	44	4900	76	19098	213	2703	52	1685	33	3012															false	false	
790721			114	5609	201	26514	189	82736	739	13548	147	14681	84	24854			15	570	35	4397	8	3008	44	975	16	1109	4	1098	false	false	
790851			6	293	20	3344	30	14456	90	3071	39	4094	42	10268			13	845	12	1567	6	1822	53	1621	8	835	5	1477	false	false	
790918			209	8867	164	19759	185	76443	335	8324	46	5811	33	9807			4	176	6	693	3	573	3	36	3	231	0	0	false	false	
791072			30	793	9	1204	8	2094	114	2663	25	2721	19	4519			4	165	2	22	0	0	25	769	10	700	5	844	false	false	
791205			10	444	15	1715	9	3049	49	1084	2	300	0	0															false	false	
791353			21	1033	31	4367	52	18006	199	5454	34	3349	18	4607			2	115	12	1757	4	950	19	401	2	353	0	0	false	false	
791746	7	64															16	661	3	425	5	2116	14	524	5	562	6	2593	false	true	
791821			3	183	16	2060	44	19658	56	943	22	1921	29	8115															false	false	
791942			101	5233	52	6237	32	10907	127	2564	22	2632	13	4286			8	349	5	535	15	5534	0	0	0	0	1	200	false	false	
792248			12	298	3	444	3	1609	55	773	3	513	1	650			31	1158	53	6526	14	4825	267	5767	23	3316	9	2530	false	false	
792453	36	117													47	290													true	true	
792640	29	181															41	298	32	4338	14	4183	322	4640	23	2233	8	2590	false	true	
792659			17	844	8	977	4	752	53	764	3	464	1	169			51	1835	21	2154	6	1512	35	301	0	0	0	0	false	false	
792743			55	3549	10	1248	15	6302	33	1561	5	432	2	211			29	1169	13	1097	6	1581	30	419	3	264	1	86	false	false	
793571			2	75	22	2756	53	25983	68	1686	19	2851	13	4810			2	135	3	551	0	0	0	0	0	0	0	0	false	false	
794149			104	4390	57	6270	48	15054	240	4378	38	3592	27	8460			12	486	2	228	2	665	17	299	6	446	2	209	false	false	
794336			72	1945	27	3604	43	19898	351	5321	35	3365	27	11210															false	false	
794345			43	1332	18	1995	7	5661	73	1530	10	635	13	10273			38	1279	27	3376	16	4715	145	2751	14	113	2	348	false	false	
794608			34	1793	122	15456	119	49025	358	9149	114	10755	75	16669															false	false	
794653			9	301	5	611	1	231	26	428	2	297	0	0			8	302	7	741	7	2143	18	342	7	752	4	675	false	false	
795249			16	572	6	812	10	2319	33	635	9	951	0	0			9	403	18	1907	4	1241	84	1979	19	1628	11	2282	false	false	
795548			39	1823	22	3389	15	6140	275	5466	52	6394	32	11267			63	2898	76	10783	25	7776	873	22434	210	25791	78	21619	false	false	
795959			57	2173	12	1976	7	3822	73	1975	12	1766	5	1725			71	4714	30	4882	4	1596	58	1681	7	909	6	1990	false	false	
795968			7	301	52	7470	182	75730	4144	81731	275	27645	202	67691			0	0	0	0	0	0	46	1275	1	52	1	77	false	false	
796125			20	905	53	7367	129	61951	475	9656	86	9369	73	18063			6	303	2	265	3	840	21	397	3	193	1	282	false	false	
796152			94	3024	34	4452	18	8258	307	4811	38	3413	18	7807			4	308	0	0	2	796	0	0	0	0	0	0	false	false	
796451			32	1431	15	1799	6	1532	412	11176	94	10504	60	17838			137	4909	61	7908	13	3259	443	8650	59	6777	20	5146	false	false	
796657			24	924	13	1353	8	2102	50	807	5	505	7	1088			25	791	5	637	1	426	27	494	4	394	0	0	false	false	
796769			22	992	12	1684	4	1205	31	1038	2	241	1	299			1	12	0	0	0	0	20	328	1	114	0	0	false	false	
797140			56	2140	38	5819	44	20569	148	2706	28	3306	20	5393			53	2183	39	5395	19	6236	118	2684	14	1545	1	209	false	false	
797319			28	882	16	2120	7	2749	69	1381	12	1313	2	253															false	false	
797467			12	395	84	15237	186	90586	615	19792	247	26868	195	52668			5	341	4	644	5	1443	58	2979	20	2290	13	3332	false	false	
797775			12	703	80	10349	195	76921	3	65	0	0	0	0															false	false	
798512	16	97													119	234	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
798857			40	1169	51	7359	98	38730	273	7779	128	13094	105	26715	1	0													true	false	
799359			1	35	2	390	1	122	24	482	3	374	0	0			14	808	13	1731	3	764	28	939	14	2141	0	0	false	false	
799612			11	379	75	8187	317	126931	1711	33920	561	46712	270	68597			1	29	2	58	1	240	63	1110	23	1450	10	1266	false	false	
799751			79	3305	37	5089	44	15361	230	5181	43	5005	24	7407			19	828	17	2297	6	1461	121	2916	15	1588	5	1249	false	false	
799854	19	137													36	183													true	true	
799939			2	68	0	0	0	0	5	163	3	231	2	392			3	191	7	976	3	784	83	1176	7	775	15	4491	false	false	
