"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RIADG377	
10849																																																										477	7104	35016	4651	7133	8705	11642	0	11642	661	2273	0	779	214369	0	0	0	39825	3133	29455	66460	3949	13263	11847	7522	2532	6	55112	25834	65609	18351	6253	98	0	0	0	477	0	0	0	0	0	0		0	0	3342	20774	29119	47828	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	19011	612	0	5263							0	
10858																																																										31250	26431	6639	0	41527	0	50580	0	50580	4517	14590	0	4175	294831	0	0	0	28347	8197	3683	95450	1052	3939	4884	8994	4957	4159	86966	28652	73916	63928	11125	110	31250	0	31250	0	0	0	0	0	696	0	0	0	0	2163	7717	38027	28986	0	0	0			0	171																									0	0	0	0	0	0	0	0	0	0	0	0		13017	693	296	693								
11145																																																										0	0	0		89	536			2329	1981	4204	0	1934	126421	0	0	0	70199	1871	3303	14346	4374	9157	14003	24262	16590	417	7183	8265	17086	15990	5336	0								0	0			0	0	1296	1321	38570	2497			0			1287	779																									0	0	0	0	0	0	0	0	0	0	0	0		6561		0	130								
11640																																																										0	33918	2334	0	50136	231	39978	0	39978	242	13758	0	0	213100	0	0	0	25175	826	13666	102071	2894	6312	5823	4785	3292	2069	37519	75850	34356	22373	14310	3504	0	0	0	0	0	0	0	0	0	0		0	0	3441	6091	18249	18805	0	0	0			72	0																									0	0	0	0	0	0	0	0	0	0	0	0		54428	147	0	147								
11837																																																										0	2264	2473		359	0			1723	294	519	0	1041	43667	18	0	0	6177	204	923	12354	1125	938	2564	186	474	0	2428	11036	15890	1913	3339	0								122	0			0	0	0	7976	9261	10989			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		9050		0	283								
12030																																																										800	46788	1026	0	4061	975	34298	0	34298	0	19877	0	8703	287502	0	0	0	56263	1905	1680	124823	6214	13901	22088	3022	9225	1683	100611	64314	39840	11126	3978	4612	800	0	800	0	0	0	0	0	68	0		0	0	896	23412	74010	15395	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0								
12142																																																										0	3457	303		5368	0			16704	748	12485	0	0	109861	0	96	0	26501	1049	13029	35760	2278	5797	13541	4264	109	280	10280	24953	27669	19232	1163	32								365	0			0	0	1409	7113	18492	15771			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
12245																																																										0	1049	1629		116	1754			3238	265	2429	0	694	79826	0	0	0	33899	626	1368	16807	715	2865	7720	2867	19410	0	3984	12632	18554	7327	2665	0								53	69			0	0	786	3851	25619	5095			0			0	351																									0	0	0	0	0	0	0	0	0	0	0	0		27910		0	408								
12311	23367098	462720	69539	157971	7331757	559	5762257	0	92492	38086312	0	283203	12600038	18324403	1919990	2937319	4089728	2828106	279515	0	154	0	0	0	0	230662	0		253	109	88863	680211	0	0	0	590223	0	0	0	0	575247	0	699001	675009	0	0	0	0	0	0	0	0	0	0	0	0	18929558	154	87035	956537	71685	69539		7331757	559	7332316	5250252	5762257	0	92492	38086312	0	769074		6931082	1098670	3050646		496216	761080	953114	1067681	1332522	2132721							154			0	0			0	230662					231108	1559439	3348597	3904378			0			264688	145569	0	0	0	699001	0	0	0	0	0	0	590223	0	0	0	0	675009	0	0	0	0	0	0	575247	0															391035	0	462720								
12647																																																										0	8691	0		5311	0			14627	2282	714	0	267	75351	0	0	0	16747	1138	0	39013	2551	6077	7609	275	25	0	5239	25992	20657	4937	462	0								0	94			0	0	6518	1583	4522	12845			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		10647		0	12								
12656																																																										0	1666	0		802	0			1168	0	1544	0	0	13276	0	0	0	7372	0	2717	1342	153	643	1614	1156	3227	460	404	1007	1668	604	2184	0								0	0			0	0	0	16	595	113			0			0	119																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
12937																																																										0	391	30553		0	0			12440	22291	549	0	0	166289	46	0	0	30664	2189	0	64646	2708	5082	9737	11736	1027	106	48166	9051	48573	28236	1638	0								0	0			0	0	0	4269	14791	47840			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		90000		0	358								
12946																																																										0	14092	8293	0	4600	22967	41724	0	41724	91	25414	0	355	525369	0	0	0	156768	6109	16855	175615	6287	14837	53220	69211	4671	5583	49374	124649	107029	62981	12656	2254	0	0	0	0	0	0	0	0	0	0		0	0	5119	33663	21341	207091	0	0	0			181	1171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		236436	709	0	709								
12955																																																										0	2088	4209		37	0			15303	1734	1286	0	492	106079	0	0	0	13669	4281	3554	27098	187	670	4715	4750	181	3165	18657	12954	34506	21243	3280	0								0	43			0	0	3145	10712	31508	17572			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		2500		0	0								
13037																																																										0	651	3107		229	2362			13949	2290	9744	0	495	100012	0	0	0	39440	1136	38228	13418	2718	9039	25668	1595	177	134	19457	10759	18000	6474	1650	1139								286	174			0	0	246	6232	14438	7595			0			326	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
13103																																																										0	0	18506	0	0	3023	72002	0	72002	13059	173699	0	0	877275	0	0	0	252249	11805	71476	61117	4196	12979	19341	27612	38821	137299	87501	96991	129100	186355	69495	45900	0	0	0	0	0	0	0	0	127	0		0	0	18773	26459	187399	101132	0	0	0			6034	3441																									0	0	0	0	0	0	0	0	0	0	0	0		460278	2065	0	2065								
13251																																																										0	1954	0		2012	0			4592	0	2810	0	0	20301	0	0	0	4577	0	0	10409	662	750	3033	0	0	0	3275	5863	5597	191	40	0								0	0			0	0	0	0	0	4356			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
13457																																																										0	4571	0		5686	0			1165	0	544	0	0	13130	0	0	0	359	0	5	4640	49	3	137	170	0	0	10074	587	300	864	926	0								0	0			0	0	0	0	803	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	2								
14052																																																										0	936	0		536	0			3794	870	1159	0	3208	46119	0	0	0	11955	620	5548	20221	1862	3504	3787	2066	154	290	4713	10142	10185	1777	2807	3061								0	0		0	0	0	113	739	931	21248			0			0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9056		0	10								
14155																																																										0	17274	706		15803	471			5986	0	4956	0	521	94744	0	0	5396	34187	1509	18813	21570	2720	7623	16189	2568	1270	3313	5999	18013	15267	9025	6966	4420								0	0			0	0	1457	2773	0	9494			0			441	135																									0	0	0	0	0	0	0	0	0	0	0	0		4726		0	78								
14454																																																										0	1474	0		1970	0			1479	135	277	0	0	9977	0	450	0	1390	0	253	3473	276	40	516	408	150	0	1512	2608	2261	1431	513	262								0	18			0	0	0	566	2213	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		613		0	5								
14650																																																										0	380	0		490	5			2827	97	4872	0	0	15879	45	36	0	4137	89	3068	2614	39	267	126	145	2533	712	2299	1622	3215	1951	2435	256								0	5			0	0	80	558	2289	0			0			0	218																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	64								
14753																																																										0	2337	0		6969	0			1339	45	736	0	0	13993	0	0	0	1508	0	205	7541	154	338	849	33	119	0	1865	6412	693	2331	912	272								0	10			0	0	412	0	513	122			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	2								
14865																																																										0	54178	2397		42282	0			16956	482	2116	0	7577	194454	541	0	0	13060	1601	1599	54344	177	1076	1411	3214	5035	2147	28636	36117	27573	11480	39609	35719								579	855			0	0	3248	8390	22087	8647			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		65076		0	10540								
14977																																																										0	3645	1458		10948	0			799	0	2877	0	0	28285	1	0	0	6785	1193	253	8986	10	101	153	157	6196	150	830	8175	2516	3083	5441	1458								0	0			0	0	0	0	25	556			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		9587		0	0								
16337																																																										0	7756	1230	402	58	11159	34793	0	34793	3234	21319	0	1196	277613	0	0	0	70562	4702	61301	50865	2091	6690	6721	10511	19467	14874	21355	31070	35032	23502	42224	23539	0	0	0	0	0	0	0	0	1248	0		0	0	5277	51865	45369	28444	0	0	0			10593	4324																									0	0	0	0	0	0	0	0	0	0	0	0	0	144376	158	0	560							0	
16458																																																										0	1375	12605		936	0			20126	2285	2857	0	0	144044	9	202	1991	19178	1783	6523	38926	784	2989	2527	3835	993	7884	11068	27597	35456	35384	14933	0								0	111			0	0	1408	11168	32678	37311			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	30								
16551																																																										0	4288	747		2584	0			11562	4191	5665	0	767	130037	0	0	0	41901	1202	1602	34035	2237	8445	16455	6601	7218	314	9748	17328	29624	12769	15554	1472								0	95			0	0	4385	36298	11337	4903			0			202	547																									0	0	0	0	0	0	0	0	0	0	0	0	0	39102		0	112							0	
16748																																																										0	4863	461		2540	0			2145	2810	1956	0	0	27113	0	0	0	7999	744	2015	3674	191	1295	1601	1160	1793	1931	3805	4470	3774	3047	3961	50								0	0			0	0	34	380	3094	0			0			0	28																									0	0	0	0	0	0	0	0	0	0	0	0		4988		0	87								
16944																																																										0	1876	0		49	0			944	225	866	0	380	15305	0	0	0	9046	17	0	2912	788	499	2075	1271	4186	0	929	741	2043	1356	571	448								0	0			0	0	0	0	0	1894			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	8								
16953																																																										0	1294	0		3963	0			2829	0	2402	0	0	13775	0	0	0	1350	0	0	7159	51	171	346	597	185	0	2419	4518	2182	3004	302	0								0	0			0	0	0	0	1909	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	28								
17110																																																										0	0	0		0	0			10896	832	65096	0	0	79890	0	0	0	1154	0	1154	63509	1154	0	0	0	0	0	78236	0	0	500	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	1912								
17147																																																										0	146102	168778	6710	99087	3359	550310	0	550310	157430	115906	0	4681	2928754	0	5763	0	579710	57733	322615	806022	68792	139729	146032	63614	70127	72543	686698	376402	508857	365823	279535	52007	0	0	0	0	0	0	0	0	12494	54		0	0	19998	71707	483934	431022	5397	366	0			1797	9875																									0	0	0	0	0	0	0	0	0	0	0	0		440405	17389	0	24099								
17259																																																										0	7602	0		968	0			3831	72	5290	0	0	32755	40	55	1644	8628	250	6300	24194	2026	4692	1331	579	0	0	8940	8536	5617	896	178	0								0	0			0	0	1644	0	0	4421			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		8628		0	34								
17464																																																										0	5385	30418	1169	4460	29708	184738	0	184738	59013	6838	0	25193	1276687	2715	0	7866	36064	10300	13735	205578	4962	4334	7761	5942	2465	8783	258539	138122	305339	191720	184598	85328	0	0	0	0	0	0	0	3894	39144	0		0	0	8680	162012	326712	371394	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	75916	272023	3988	0	5157							0	
17950																																																										0	24927	167		15897	191			20755	2259	10873	0	9719	151819	0	230	0	24911	2254	365	39286	1651	4386	9379	6484	2291	720	31300	26437	37094	16134	9215	2211								0	104			0	0	4400	4247	18107	12923			0			308	0																									0	0	0	0	0	0	0	0	0	0	0	0		55941		0	46								
18050																																																										0	20594	1414		4382	0			14064	15	11955	0	4242	201154	0	0	1092	62515	4368	60412	30620	1694	5348	2646	3961	13485	34070	14224	28982	25699	13469	23717	25667								0	0			0	0	1924	22363	33029	19940			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		184608		0	349								
18135																																																										0	0	4317		0	2021			45318	17478	11226	0	0	147766	0	0	0	18515	45477	8576	18567	792	2230	3249	1457	1250	6690	22860	8609	25839	16515	37983	15581								0	0			0	0	0	1766	3669	0			0			2313	2138																									0	0	0	0	0	0	0	0	0	0	0	0		63992		0	0								
18377																																																										0	1127	0		0	0			0	668	22	0	0	19905	45	0	0	14840	923	0	10	0	10	48	278	2767	11729	668	0	19	136	1149	3138								0	0			0	0	171	408	0	1791			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
18827																																																										0	168	4154	0	54	0	39412	0	39412	6716	14035	0	13067	268817	0	0	0	114076	3771	41255	9414	526	212	5982	6319	53432	46015	30228	4617	11667	30981	53570	15871	0	0	0	0	0	0	0	0	903	0		0	0	6065	9082	29106	28178	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	30	0	30								
18836																																																										0	9900	81		917	1356			1511	7043	16406	0	872	123084	0	0	0	49307	3032	36599	12999	2312	5785	20047	7473	6390	6119	6296	9292	20937	12137	15771	7972								0	155			0	0	1953	7362	18507	5922			0			184	0																									0	0	0	0	0	0	0	0	0	0	0	0		123084		0	116								
18854																																																										0	9482	1817		10140	1780			37932	630	2582	0	0	101056	0	0	0	10611	266	4519	59992	1175	3765	3986	1263	327	95	18898	38676	18876	8478	1627	2472								0	0			0	0	4671	5429	16960	536			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	55975		0	0							0	
18957																																																										0	3294	786		225	814			4822	0	1338	0	195	21905	0	0	0	6777	0	2275	5582	715	1616	1626	1170	1232	389	2768	2815	4997	2251	1909	57								0	0			0	0	898	1	3206	359			0			0	47																									0	0	0	0	0	0	0	0	0	0	0	0		1979		0	4								
19356																																																										0	160	621		613	0			13271	0	3225	0	0	42940	7	23	0	10170	60	74	12335	661	1989	5022	16	2090	0	11912	5323	5961	4237	5304	0								0	0			0	0	85	1127	4784	8754			0			0	55																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	54								
19730																																																										0	26318	94126	2531	4532	40766	154340	0	154340	136397	15265	0	5817	1818460	1306	230	19873	122927	21350	45186	690475	7951	19120	27495	30461	16672	15482	565211	240756	379590	305757	84928	5701	0	0	0	0	0	0	0	0	416	0		0	0	104633	164986	413846	527615	0	230	0			1834	4111																									0	0	0	0	0	0	0	0	0	0	0	0	16787	267333	5476	18961	8007							165	
19936																																																										0	24273	4817		6835	6891			17662	5594	5525	0	4826	155921	0	0	0	30482	3113	10225	63420	2636	6922	11976	5299	2162	197	26374	34995	42055	14668	3433	0								0	334			0	0	687	10961	22807	14442			0			172	0																									0	0	0	0	0	0	0	0	0	0	0	0		17058		0	3563								
19972																																																										0	0	0		0	0			150	0	158	0	0	35660	0	0	0	31870	2893	0	0	3	0	114	281	5360	26112	165	0	185	242	2108	1090								0	0		0	0	0	494	95	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
20053																																																										0	10708	0		4862	0			3130	2144	1194	0	713	47258	0	0	0	12794	108	4521	22002	1911	1952	1737	2085	823	4165	9542	10741	4206	2733	2156	2286								85	51			0	0	2220	0	9239	0			0			246	100																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	10								
20370																																																										0	2491	6833		971	2066			6917	1114	1215	0	0	143705	358	0	2593	30524	7238	13804	62012	8530	9270	7791	304	0	686	27027	17186	40362	8683	23	742								0	0			0	0	5466	23433	37856	20005			0			2208	845																									0	0	0	0	0	0	0	0	0	0	0	0	4667	13142		0	0							142	
20512																																																										0	0	194		0	0			1572	132	3099	0	747	51737	352	0	0	33026	525	12543	753	1285	2337	3516	3419	19829	2258	222	676	2830	3715	10818	35								0	0			0	0	253	16	7830	513			0			0	46																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	4182								
20633																																																										0	1124	15529		3640	68			11586	2169	8129	0	3976	219145	0	0	0	44591	1212	26305	48303	1426	7080	16604	11562	6392	1506	28310	11487	43394	68578	18473	2936								0	0			0	0	7089	11364	46136	62600			0			2183	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
20857																																																										0	7799	0		22629	789			8498	0	2160	0	1818	53104	0	0	0	2244	468	0	25307	137	704	745	327	266	63	11852	16710	10144	7308	4264	572								0	65			0	0	0	0	6736	437			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		7872		0	250								
21256																																																										0	207	445		122	0			250	0	256	0	0	5788	0	0	0	2335	9	27	1512	73	530	745	853	27	0	1130	114	1159	597	265	180								0	0			0	0	0	249	0	1915			0			9	78																									0	0	0	0	0	0	0	0	0	0	0	0		2231		0	0								
21359																																																										0	2974	0		2920	0			2326	0	1751	0	376	15361	0	0	0	3669	50	0	3902	274	1018	2135	162	26	54	5734	678	2097	2000	438	408								0	0			0	0	0	32	916	336			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	11								
21630																																																										0	435	41		1555	0			4243	0	3315	0	0	30911	0	0	0	11129	26	328	10006	818	647	2308	3210	4082	0	3260	5281	5345	5170	250	0								0	0			0	0	635	680	7732	1089			0			0	78																									0	0	0	0	0	0	0	0	0	0	0	0		6068		0	31								
21658																																																										0	22202	207		11175	713			8599	590	7237	0	1066	101295	0	0	0	29507	2702	0	45293	1909	4268	19179	3451	0	0	15003	24583	22216	6789	1940	0								156	117			0	0	200	75	419	17008			0			64	390																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	35								
22048																																																										0	5529	6391		12407	3339			17712	1232	5971	0	0	133670	8	2185	0	24540	4202	6391	58759	4246	5321	12232	1576	375	256	22975	26217	31296	17296	10752	0								0	65			0	0	1411	6434	31683	13916			0			155	248																									0	0	0	0	0	0	0	0	0	0	0	0		51196		0	0								
22356																																																										0	18220	2804		17696	1497			24400	16292	6492	0	2997	151135	0	306	0	11794	3375	735	38507	1740	1766	3337	632	1045	3274	38935	32344	28152	8593	15297	6974								0	3632			0	0	2105	12629	22406	5930			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		72680		0	57								
22459																																																										0	2080	614		2577	0			4786	1771	30746	0	0	73889	0	941	1600	20148	1368	18629	7523	1873	6562	10185	1216	37	0	3055	6529	16271	20284	5831	1688								152	63			0	0	1095	697	5807	991			0			0	308																									0	0	0	0	0	0	0	0	0	0	0	0		19658		0	53								
22543																																																										0	686	1648		0	0			1366	9506	1651	0	58	56761	0	0	0	17641	1029	3185	18890	2086	2977	8449	565	232	2904	7009	6818	22224	2620	449	0								0	90			0	0	636	749	15897	5802			0			0	471																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	2								
22552																																																										0	15401	0		12917	185			7173	0	2308	0	0	48453	0	0	0	4646	250	0	17672	273	857	1015	1012	1313	132	11673	6351	7891	8432	6347	2642								0	0			0	0	115	787	432	4424			0			0	44																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
22730																																																										0	64	1970		0	0			8149	4312	12055	0	1588	70929	0	0	0	23792	546	16986	7011	2330	5891	3977	2583	7175	1757	10267	5489	5693	6954	15529	3206								0	0			0	0	80	439	735	17199			0			124	0																									0	0	0	0	0	0	0	0	0	0	0	0		49137		0	0								
22936																																																										0	22279	12278	0	8301	565	19410	0	19410	6267	7647	0	932	219774	45	0	348	42159	4435	5290	151166	7771	23216	7814	24	0	0	34211	92735	19128	1808	5847	0	0	0	0	0	0	0	0	0	103	0		0	0	3506	30070	34596	27738	0	0	0			55	805																									0	0	0	0	0	0	0	0	0	0	0	0	0	42557	98	0	98							0	
22954																																																										0	11306	332		10047	0			8262	2334	4322	0	972	58045	0	0	0	7802	1697	145	17791	86	1847	4391	528	493	0	5176	11968	18687	8623	4747	0								0	151		0	0	0	531	1544	5698	2923			0			0	146																									0	0	0	0	0	0	0	0	0	0	0	0		25924		0	124								
23045																																																										0	494	0		249	0			1133	0	195	0	204	7407	0	0	0	3004	128	0	2001	155	489	1964	336	0	0	780	577	2269	532	105	0								0	0			0	0	0	0	1488	512			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
23241																																																										0	35502	66616	3908	37202	15838	186902	0	186902	125198	59308	0	9172	1461115	0	1879	0	193453	33034	78576	608130	26527	38456	38439	7967	23302	19737	565515	91970	246175	123402	59428	7852	0	0	0	0	0	0	0	0	3790	0		0	0	56813	228546	120660	290371	0	1879	0			1232	31836																									0	0	0	0	0	0	0	0	0	0	0	0	206832	655315	8761	0	12669							474	
23456																																																										0	8306	749		7050	0			10445	3197	4374	0	70	62088	4	0	278	13892	2002	1097	15592	1174	2261	8705	663	360	674	6385	11242	18764	5698	3024	2462								0	0			0	0	1141	811	9877	94			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		13053		0	84								
23504																																																										0	1017	4236	0	0	3219	73941	0	73941	65667	9020	0	0	480020	0	0	0	68946	4647	25374	47764	2074	6895	6423	7253	26019	18998	79016	53712	65855	115592	73978	15279	0	0	0	0	0	0	0	0	426	272		0	0	2883	22748	124250	101650	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		35209	589	0	589								
