"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ651	RCONJ652	TEXTA545	
300157																0	4498	274	0	0	40165	5338	7597	12	52260	0			0	0	0	0	0	0	0	0	0				
300250																0	2990	231	0	0	39920	5186	1532	4	44442	0			0	0	0	0	0	0	0	0	0	0	0.00		
300353																0	11739	569	1735	5	151758	13537	44031	70	209262	0			0	0	0	0	0	0	0	0	0	21639	35.00		
300456																0	1393	60	0	0	19142	3347	3521	7	24056	0			0	0	0	0	0	0	0	0	0				
300933																0	24505	1496	845	3	232791	20302	37585	67	295727	0			0	0	0	0	0	0	0	0	0	25951	41.00		
300942																0	6038	341	295	1	75385	6017	17134	34	98852	0			0	0	0	0	0	0	0	0	0	1375	2.00		
300960																0	5988	359	396	1	171299	17040	39053	72	216735	0			0	0	0	0	0	0	0	0	0	15825	33.27		
301640																0	3317	210	0	0	51815	5518	6865	16	61997	0			0	0	0	0	0	0	0	0	0	1575	3.00		
301800																0	29616	2012	1165	4	533311	48091	69994	165	701443	67358			0	0	0	0	0	0	0	0	0	4853	14.00		
302030																0	956	37	0	0	30680	3122	24344	43	55980	0			0	0	0	0	0	0	0	0	0				
302133																0	1116	63	272	1	14182	718	0	0	15570	0			0	0	0	0	0	0	0	0	0	0	0.00		
302450																0	2763	155	0	0	56399	5087	11650	26	70812	0			0	0	0	0	0	0	0	0	0	1524	5.00		
302553																0	3177	173	1266	3	25369	3097	69425	225	99237	0			0	0	0	0	0	0	0	0	0				
302656																0	14490	1123	0	0	338390	20351	85860	140	438740	0			120	248	251	420	0	0	0	0	2907	23827	29.50		
302665																0	3676	171	0	0	56014	4839	18998	39	78688	0			0	0	0	0	0	0	0	0	0				
303550															383737	0	68640	4992	2978	8	875016	128673	330267	455	1276901	0	1243001	0	988	0	0	0	0	0	0	0	9650				
303653																0	3793	163	0	0	119672	9502	37866	52	161331	0			0	0	0	0	0	0	0	0	0	8234	21.00		
303701																0	9387	483	0	0	112460	14197	7770	15	129617	0			0	0	0	0	0	0	0	0	233	1038	3.00		
303747																0	3214	139	0	0	43399	3586	8020	20	54633	0			0	0	0	0	0	0	0	0	0				
303952																0	14946	662	517	1	206594	22323	34664	47	256721	0			0	0	0	0	0	0	0	0	0				
304155																0	2944	133	0	0	37221	3596	4386	10	44551	0			0	0	0	0	0	0	0	0	0				
304173																0	91715	7751	6991	19	436854	54565	62036	98	597596	0	586261	0	0	0	0	0	0	0	0	0	0				
304520																0	3470	320	266	1	49433	3187	22919	40	76088	0			0	0	0	0	0	0	0	0	0	6728	7.00		
304762																0	1178	55	0	0	22141	2746	6912	13	30231	0			0	0	0	0	0	0	0	0	0	1822	3.00		
304913																0	0	0	0	0	401	29	34233	11	34634	0			0	0	0	0	0	75000	0	0	0	0	0.00		
305059																0	0	0	0	0	16095	1593	1071	3	17166	0			0	0	0	0	0	0	0	0	0	570	2.00		
305152																0	5728	405	0	0	54898	4800	22364	36	82991	0			0	0	0	0	0	0	0	0	0				
305237																0	10355	336	1012	3	81051	8834	41449	55	133867	0			0	0	0	0	0	0	0	0	0	11497	16.28		
305433																0	5905	190	349	1	50464	3766	18054	30	74772	0			0	0	0	0	0	0	0	0	0	2474	5.00		
305442																0	14663	978	1513	5	142089	19234	32281	58	190547	0			0	0	0	0	0	0	0	0	0	6808	15.99		
305648																0	5131	232	255	1	38920	3815	12191	22	56497	0			0	0	0	0	0	0	0	0	0				
305750																0	4427	569	0	0	175454	47875	11270	22	192039	888	174585	575	0	0	0	0	0	0	0	0	0	0	0.00		
306056																0	674	24	0	0	14756	1172	1361	4	16791	0			0	0	0	0	0	0	0	0	0				
306140																0	1807	118	0	0	32653	3977	20034	22	54494	0			0	0	0	0	0	0	0	0	0	2033	3.00		
306159																0	9688	722	0	0	182490	11437	74925	94	267103	0			0	0	0	0	0	0	0	0	0	2914	3.83		
306337																0	17368	954	1157	4	175569	14975	32781	53	226876	0			0	0	0	0	0	0	0	0	0				
306739																0	812	67	641	2	18422	2080	10131	19	30006	0			0	0	0	0	0	0	0	0	0				
306908																0	27631	1311	692	2	263121	29859	78548	105	369992	0			0	0	0	0	0	0	0	0	0				
307062																0	22232	1930	4044	11	236668	20452	57217	97	320160	0			0	0	0	0	0	0	0	0	0	13169	16.00		
307334																0	3281	263	544	1	72041	5246	7527	13	83393	0			0	0	0	0	0	0	0	0	0	876	0.32		
307361																0	9903	508	279	1	140908	11698	163785	144	314875	0			0	0	0	0	0	0	0	0	0	13886	15.99		
307679																0	24177	816	2292	7	322102	25750	186748	194	535319	0			0	0	0	0	0	0	0	0	2531	52723	76.64		
307745																0	15804	1116	0	0	141559	12089	48995	55	206358	0			0	0	0	0	0	0	0	0	0	5033	8.00		
307932																0	1043	53	0	0	32531	3113	4319	10	37892	0			0	0	0	0	0	0	0	0	0	1224	3.00		
307950																0	4028	180	764	2	65589	7829	7769	15	78150	0			0	0	0	0	0	0	0	0	0	1976	4.00		
308256																0	1710	175	0	0	28556	2998	9916	11	40182	0			0	0	0	0	0	0	0	0	0	7279	5.86		
308340																0	13476	592	0	0	81838	5216	30724	45	126038	0			0	0	0	0	0	0	0	0	1716				
308443																0	8177	672	0	0	280356	22497	62731	83	351264	0			0	0	0	0	0	0	0	0	40088	34722	26.00		
308836																0	2690	140	0	0	42260	2278	12943	27	57893	0			0	0	0	0	0	0	0	0	0	3926	7.00		
309150																0	6957	321	302	1	97973	9979	22523	33	127755	0			0	0	0	0	0	0	0	0	0	2193	3.00		
309570															71797	0	61195	4729	2630	10	960992	60263	81418	206	1107686	1449	1101172	1654	0	0	0	0	0	0	0	0	0	48474	36.00		
309655																0	2640	179	0	0	90077	4855	25834	42	118551	0			0	0	0	0	0	0	0	0	17189	9203	11.94		
309851																0	3556	449	0	0	41683	4216	5025	11	50264	0			0	0	0	0	0	0	0	0	0	2538	6.00		
310437																0	8414	223	0	0	141022	10851	24249	55	173685	0	195087	0	0	0	0	0	0	0	0	0	0	6453	12.00		
310754																0	1086	118	0	0	38288	1093	3234	7	42608	0			0	0	0	0	0	0	0	0	0	79	0.19		
310875																0	13860	655	264	1	231540	22979	30508	68	276172	0			0	0	0	0	0	0	0	0	25258	7341	17.00		
310950																0	2187	217	0	0	22144	1511	7173	15	31504	0			0	0	0	0	0	0	0	0	0	653	2.15		
310978															34169	0	147607	7881	3245	12	966354	48449	89956	151	1207162	0	1183601	0	0	0	0	0	0	0	0	0	0	13668	22.00		
311050																0	39756	1585	4442	11	351578	40783	100366	161	496142	0			0	0	0	0	0	0	0	0	0	22402	23.67		
311144																0	869	39	0	0	19537	1727	8081	13	28487	0			0	0	0	0	0	0	0	0	0				
311256																0	3939	323	0	0	57313	5709	8713	16	69965	0			0	0	0	0	0	0	0	0	0	785	2.67		
311265																0	6885	316	664	2	97917	9218	24356	37	129823	0			0	0	0	0	0	0	0	0	0				
311452																0	2489	97	0	0	40110	3568	15957	27	58556	0			0	0	0	0	0	0	0	0	0	2169	5.30		
311603																0	39698	2602	4138	11	290045	38120	139212	160	473094	0			0	0	0	0	0	0	0	0	0	14171	21.90		
311649																0	1718	210	0	0	40611	2857	9894	23	52223	0	52516	0	0	0	0	0	0	0	0	0	0	0	0.00		
311658																0	5790	319	283	1	41965	5196	18594	25	66632	0			0	0	0	0	0	0	0	0	0	865	2.00		
311845															2480484	0	328476	30470	10688	37	6385393	890444	2755719	8568	9480276	0	9316720	0	0	0	0	0	0	0	0	0	82050	1424952	1057.00		
311939																0	5467	179	262	1	80143	4986	28139	62	114011	0			0	0	0	0	0	0	0	0	0	9207	8.00		
312244																0	23349	1338	2014	5	198634	27364	76163	93	300160	0			0	0	0	0	0	0	0	0	1639				
312356																0	21612	617	1731	6	87597	12506	3575	11	114515	0			0	0	0	0	0	0	0	0	0				
312730															243432	0	74854	3324	1918	7	1003001	41766	267485	396	1347258	0	1333231	0	0	0	0	0	0	0	0	0	0	64146	84.75		
313009																0	1120	61	0	0	50455	3779	21630	25	73205	0	73547	0	0	0	0	0	0	0	0	0	0	12195	14.34		
313157																0	2055	294	0	0	33720	2730	17704	23	53480	0			0	0	0	0	0	0	0	0	0				
313223																0	9625	387	348	1	91565	9715	14208	30	115747	0			0	0	0	0	0	0	0	0	0	0	0.00		
313401																0	7717	445	1109	2	128066	11900	90517	126	227409	0	227409	0	0	0	0	0	0	0	0	0	0	10917	18.00		
313577																0	17387	1031	590	2	165641	18001	22124	52	205742	0			0	0	0	0	0	0	0	0	0	6247	14.00		
314257																0	10343	561	542	2	135937	19725	49422	73	196244	0			0	0	0	0	0	0	0	0	0	6166	13.70		
314444																0	5513	234	251	1	71083	7388	15950	24	92797	0			0	0	0	0	0	0	0	0	0	1699	5.00		
315339																0	3160	139	256	1	30032	2665	8944	15	42392	0	42840	0	0	0	0	0	0	0	0	0	0				
315357																0	6499	541	0	0	45474	5114	9540	19	61512	-1			0	0	0	0	0	0	0	0	0	0	0.00		
315629																0	13119	1237	0	0	307181	32561	178533	216	498833	0			0	0	0	0	0	0	0	0	0	51409	63.00		
315656																0	2925	136	0	0	97604	6034	23892	45	124421	0			0	0	0	0	0	0	0	0	0				
315674																0	27115	943	294	1	133135	15183	35317	63	195861	0			0	0	0	0	0	0	0	0	0				
315852																0	21853	1473	265	1	338136	31255	51789	99	412043	0			0	0	0	0	0	0	0	0	2909	10007	19.00		
316354																0	8498	405	0	0	194442	11062	52856	88	255796	0			0	0	0	0	0	0	0	0	0	8506	13.00		
316840															510838	0	41095	3411	1054	4	1032760	146857	585182	557	2169843	509752	2295573	559780	0	0	0	0	0	0	0	23450	80576	160492	120.73		
316859																0	3730	229	252	1	61326	6540	14721	22	80029	0			0	0	0	0	0	0	0	0	0	2127	3.00		
316934																0	2880	136	0	0	30137	3004	1248	3	34265	0			0	0	0	0	0	0	0	0	0				
317100																0	19587	1585	1656	5	200932	23203	55918	113	278093	0			0	0	0	0	0	0	0	0	0				
317258																0	15384	992	2067	4	145053	15415	53051	78	215555	0			0	0	0	0	0	0	0	0	0	6408	13.63		
317342															372004	0	59467	4104	5981	17	945260	87760	458143	609	1468851	0	1485387	0	1232	0	0	0	0	0	0	10000	0	10385	17.00		
317650																0	2519	97	0	0	44367	2897	7264	19	54150	0			0	0	0	0	0	0	0	0	0	3236	5.00		
318639																0	1159	47	0	0	9485	1082	2382	5	13026	0			0	0	0	0	0	0	0	0	0				
318835																0	5645	279	525	1	170779	7703	26574	69	203523	0			0	0	0	0	0	0	0	0	1527	2638	5.80		
319047																0	10872	620	682	2	134703	12095	8322	22	154579	0			0	0	0	0	0	0	0	0	0	1910	4.67		
319458																0	1978	118	0	0	64318	5441	24411	35	90708	0			0	0	0	0	0	0	0	0	0				
319542																0	10871	427	296	1	85202	7245	9187	20	105556	0			0	0	0	0	0	0	0	0	0	315	1.00		
319551																0	8638	559	300	1	78740	6560	16531	27	104210	0			0	0	0	0	0	0	0	0	0	5407	9.00		
320034																0	4474	306	858	2	53520	6129	12586	24	71438	0			0	0	0	0	0	0	0	0	0				
320052																0	13219	670	261	1	318967	26731	55871	100	388318	0			0	0	0	0	0	0	0	0	0				
320070																0	10502	353	0	0	43483	3254	3257	10	57242	0			0	0	0	0	0	0	0	0	0				
320119	6391193	1296977	6344354	1346579	476	0	0	0	0	0	0	75000	1296977	1346579	2163938	0	573	16	1219	2	2031205	25401	3061219	3592													0				
320155																0	45871	1984	1630	5	612294	44846	130559	252	790354	0			0	0	0	0	0	0	0	0	0	0	0.00		
320856																0	584	37	0	0	11710	991	1087	1	13381	0			0	0	0	0	0	0	0	0	0	1363	1.00		
321152																0	0	0	0	0	18707	1284	4421	7	23223	93			0	0	0	24	0	0	0	0	0	0	0.00		
321255																0	468	17	0	0	17893	1589	1894	5	20256	0			0	0	0	0	0	0	0	0	0				
321330																0	4642	239	0	0	43892	4560	3169	8	51703	0			0	0	0	0	0	0	0	0	0	4350	6.75		
321947																0	22782	1784	424	1	215811	19535	49698	81	288715	0			0	0	0	0	0	0	0	0	0	0	0.00		
322056																0	22257	1061	1103	4	300392	28371	96004	156	419756	0			0	0	0	0	0	0	0	0	0	6535	11.00		
322449																0	979	61	0	0	22981	1941	14393	20	38353	0			0	0	0	0	0	0	0	0	0	0	0.00		
322476																0	0	0	0	0	9661	756	259	1	9920	0			0	0	0	0	0	0	0	0	0				
322551																0	2271	118	0	0	15203	1913	252	1	17726	0			0	0	0	0	0	0	0	0	0	259	1.00		
322757																0	1667	90	0	0	18973	1851	2718	5	23358	0			0	0	0	0	0	0	0	0	0				
322850																0	3357	172	371	1	45513	4305	27061	38	76343	41			0	0	0	0	0	0	0	0	199				
323035																0	29149	1422	1417	4	440943	42260	69471	116	540980	0			0	0	0	0	0	0	0	0	0	18874	26.00		
323204																0	13360	997	710	2	261795	31080	150972	197	426837	0			0	0	0	0	0	0	0	0	0	17611	34.93		
323651																0	8150	302	264	1	134171	9014	17525	39	160110	0			0	0	0	0	0	0	0	0	0				
323718																0	10399	1182	1136	2	184771	22160	44870	89	241175	0			0	0	0	0	0	0	0	0	0	15155	27.00		
324153																0	4714	366	0	0	76948	5909	38392	50	120054	0			0	0	0	0	0	0	0	0	1076	7637	7.00		
324229																0	1702	109	271	1	29557	3649	5611	11	37141	0			0	0	0	0	0	0	0	0	0				
324256																0	640	43	0	0	34723	3311	7012	7	42375	0			0	0	0	0	0	0	0	0	0				
324274																0	44308	2945	1522	4	268090	13294	11318	37	325238	0			0	0	0	0	0	0	0	0	0	0	0.00		
324340																0	20886	1153	1209	3	218350	35597	147099	441	387545	0			0	0	0	0	0	0	0	0	15840	13295	24.39		
324649																0	28494	1635	2535	5	331101	39907	135321	148	497451	0			0	0	0	0	0	0	0	0	512	64338	85.00		
324854																0	11622	408	881	2	72168	6690	17595	34	102266	0			0	0	0	0	0	0	0	0	0	2253	5.00		
324863																0	15915	879	690	1	444030	43046	159790	330	620425	0			0	0	0	0	0	0	0	0	0	31405	63.95		
324975																0	5254	259	0	0	59617	6281	12251	23	77122	0			0	0	0	0	0	0	0	0	0				
325141																0	9325	400	2446	5	119323	13079	21914	38	153008	0			0	0	0	0	0	0	0	0	0				
325459																0	0	0	0	0	14836	1245	1647	3	16483	0			0	0	0	0	0	0	0	0	0	0	0.00		
325534																0	14425	712	642	2	131199	11457	51963	72	198229	0	196059	0	0	0	0	0	0	0	0	0	3376	5752	7.41		
325824																0	12894	440	766	2	61829	6616	5150	12	80639	0			0	0	0	0	0	0	0	0	0	1341	3.00		
326054																0	11319	472	1020	3	106132	8020	46679	66	165150	0			0	0	0	0	0	0	0	0	0	12529	15.00		
326344																0	22417	869	2160	6	204204	18156	41219	61	270000	0			0	0	0	0	0	0	0	0	0	6533	9.00		
326858															270777	0	27546	1855	1311	3	487231	29929	248991	325	765079	0	784389	0	0	0	0	0	0	0	0	0	1230	151752	183.90		
326979																0	13070	1063	1573	5	190778	21987	32927	69	238348	0			0	0	0	0	0	0	0	0	0				
327015																0	4148	140	514	2	51392	4607	12144	41	68198	0			0	0	0	0	0	0	0	0	0	1982	5.13		
327220																0	3247	268	0	0	50345	8750	9728	18	63320	0			0	0	0	0	0	0	0	0	300	5807	12.00		
327305																0	20933	1872	0	0	240023	31248	125465	140	386421	0			0	0	0	0	0	0	0	0	22659	11054	30.00		
327435																0	15463	611	0	0	247535	28484	80165	116	343163	0			0	0	0	0	0	0	0	0	17238	9166	24.00		
327453																0	22848	944	1138	4	246407	22582	86799	117	357192	0			0	0	0	0	0	0	0	0	0	17756	24.17		
327556																0	3515	136	274	1	80064	5699	23860	45	107713	0			0	0	0	0	0	0	0	0	0	3917	11.00		
327855																0	9758	311	954	3	139997	9421	41956	79	192666	0	191885	0	0	0	0	0	0	0	0	0	0	25686	50.36		
327949																0	30119	2019	255	1	273057	24069	41588	95	345019	0			0	0	0	0	0	0	0	0	0	4251	9.48		
328058																0	1864	79	871	3	25350	1899	2717	7	31002	200			0	0	0	0	0	0	0	0	0	0	0.00		
328151																0	0	0	0	0	17580	1372	10904	16	28484	0			0	0	0	0	0	0	0	0	0	2073	3.00		
328357																0	3104	141	0	0	34887	3259	3499	10	41490	0			0	0	0	0	0	0	0	0	0	1853	5.00		
328423																0	29904	2286	0	0	416875	47233	126512	151	573291	0			0	0	0	0	0	0	0	0	0	51664	61.00		
328450																0	5842	257	303	1	115610	8975	35813	65	157568	0			0	0	0	0	0	0	0	0	11883	18746	32.15		
328553																0	33525	1558	2472	8	480746	51040	104538	204	621281	0	620590	0	0	0	0	0	0	0	0	0	0				
328656																0	5645	255	0	0	49481	4644	6733	16	61859	0			0	0	0	0	0	0	0	0	0	597	2.00		
328777															104487	0	115541	8088	8319	18	468178	42597	105973	158	698045	34	699932	35	0	0	68	0	0	0	0	0	1030	11042	17.00		
329149																0	2853	174	534	2	52364	4400	13501	20	69252	0			0	0	0	0	0	0	0	0	0	993	3.00		
329345																0	9086	343	775	2	96892	11928	43875	52	150628	0			0	0	0	0	0	0	0	0	0	2853	6.08		
329550																0	27515	1123	802	3	250312	22554	52995	104	331624	0			0	0	0	0	0	0	0	0	0	15186	21.00		
329756																0	2231	103	0	0	43742	4706	15000	29	60973	0	62060	0	0	0	0	0	0	0	0	0	0	4360	7.00		
329952																0	16443	769	527	2	265757	22099	55842	121	338569	0			0	0	0	0	0	0	0	0	5034	6398	13.00		
330239																0	16200	5282	899	3	145284	27321	53580	62	215964	0			0	0	0	0	0	0	0	0	0	0	0.00		
330248																0	10016	400	0	0	92538	9066	12411	28	114965	0			0	0	0	0	0	0	0	0	0	2226	4.11		
330453																0	4858	317	346	1	30528	3841	2178	4	37910	0			13	41	24	5	0	0	0	0	0				
330855																0	33158	1634	511	2	410166	34579	165408	167	609243	0			0	0	0	0	0	0	0	0	15059	19462	32.06		
330873																0	10995	637	534	1	97873	9000	14524	36	123926	0			0	0	0	0	0	0	0	0	0	2483	8.00		
330949																0	13220	918	833	3	86791	10883	8041	17	108885	0			0	0	0	0	0	0	0	0	0	1613	4.44		
331375																0	5942	486	784	2	97377	9204	26712	51	130815	0			0	0	0	0	0	0	0	0	0	1065	3.25		
331544																0	10843	415	349	1	61947	7784	9748	14	82887	0			0	0	0	0	0	0	0	0	0				
331553																0	602	90	0	0	22970	2502	5552	9	29124	0			0	0	0	0	0	0	0	0	0	4148	7.00		
331713																0	21606	930	1449	4	149151	12597	59638	59	231844	0			0	0	0	0	0	0	0	0	0	2520	6.00		
332055																0	10935	689	0	0	94265	10874	25558	48	130758	0			0	0	0	0	0	0	0	0	0	2858	5.00		
332224																0	2405	371	0	0	200426	16404	62348	71	265179	0			0	0	0	0	0	0	0	0	91662	29602	25.00		
332345																0	251	33	0	0	14583	1427	917	3	15751	0			0	0	0	0	0	0	0	0	0				
332402																0	29715	1880	609	2	256387	26203	40784	85	327495	0			0	0	0	0	0	0	0	0	0	3287	8.00		
332756																0	2110	138	0	0	22651	1668	4208	8	28969	0			0	0	0	0	0	0	0	0	0				
333034																0	15747	1005	275	1	144089	11810	23611	26	183722	0			0	0	0	0	0	0	0	0	0	17077	15.20		
333052																0	3932	332	0	0	42468	5355	5604	11	52004	0			0	0	0	0	0	0	0	0	0	0	0.00		
333203																0	21931	1758	906	3	269950	39757	85410	138	378197	0			0	0	0	0	0	0	0	0	10218	15968	28.25		
333650																0	4866	331	659	1	107524	8259	51998	78	165047	0			0	0	0	0	0	0	0	0	0	5090	6.40		
333856																0	3560	196	533	2	70726	6573	12830	26	87649	0			0	0	0	0	0	0	0	0	0	2529	5.00		
333940																0	3162	443	0	0	33625	3622	4577	7	41364	0			0	0	0	0	0	0	0	0	0	1567	3.00		
334255																0	2041	114	1656	5	23878	2014	4349	5	31924	0			0	0	0	0	0	0	0	0	0	509	1.00		
334264																0	3593	396	0	0	115478	11627	55083	94	174154	0			0	0	0	0	0	0	0	0	0	9078	16.33		
334648																0	9316	457	610	2	94752	9291	29889	44	134567	0			0	0	0	0	0	0	0	0	706	3891	11.38		
334657																0	3125	425	0	0	37827	4037	23062	30	64014	0			0	0	0	0	0	0	0	0	0	2284	4.50		
335346																0	8860	274	356	1	94056	7730	45956	70	149228	0			0	0	0	0	0	0	0	0	0	4796	8.00		
335355																0	2761	150	773	2	72085	5655	19871	36	95490	0			0	0	0	0	0	0	0	0	0	927	3.00		
335757																0	2883	115	348	1	19375	2009	4115	5	26721	0			0	0	0	0	0	0	0	0	0				
336147																0	4621	605	259	1	53459	5758	4981	15	63320	0			0	0	0	0	0	0	0	0	0	1023	3.25		
336361																0	4193	189	0	0	69545	4926	8714	20	82452	0			0	0	0	0	0	0	0	0	0	1400	3.00		
336576																0	25729	1430	1126	4	362902	24633	37869	88	427626	0			0	0	0	0	0	0	0	0	0	2809	4.71		
336950																0	0	0	0	0	13165	977	2289	5	15454	0			0	0	0	0	0	0	0	0	0	0	0.00		
337247																0	1474	119	0	0	27739	2586	7289	10	36502	0			0	0	0	0	0	0	0	0	0	0	0.00		
337340																0	3132	131	661	2	85190	6217	14164	30	103147	0			0	0	0	0	0	0	0	0	2627	911	2.25		
338178																0	9877	581	312	1	105823	6767	21973	52	137985	0			0	0	0	0	0	0	0	0	0	880	1.86		
338646																0	12920	463	1441	4	97834	12353	27277	36	139472	0			0	0	0	0	0	0	0	0	198	3726	6.00		
338758																0	8762	519	0	0	135316	18381	158695	520	302773	0			0	0	0	0	0	0	0	0	1317	11741	23.29		
338851																0	2940	295	786	1	62842	4281	5271	13	71839	0			0	0	0	0	0	0	0	0	0				
338945																0	413	85	0	0	42246	3174	8154	18	50813	0			0	0	0	0	0	0	0	0	0	259	1.00		
339054																0	1950	68	0	0	26323	1793	16310	21	44583	0			0	0	0	0	0	0	0	0	0	3526	7.46		
339353																0	229	38	0	0	17812	2879	5268	9	23309	0			0	0	0	0	0	0	0	0	0	2245	5.00		
339456																0	4466	167	1834	2	141053	10210	75228	110	222581	0			0	0	0	0	0	0	0	0	0				
339607																0	69573	3335	6002	13	380168	31574	50916	119	506659	0			0	0	0	0	0	0	0	0	500	4896	12.00		
339773															105622	0	48177	1661	9008	21	569721	24874	202675	403	829582	0	825405	0	0	0	0	0	0	0	0	0	0	5489	8.14		
339858	10792559	1870441	10709833	1943569	0	0	0	0	0	0	150000	248658	1859934	1943408	6560142	0	245708	11903	38589	103	1840196	388129	6797625	3082													29143				
