"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	
771609	0	6019					5763	0	133396					73720	0	26159	0	8452	10211	0	10000									
771636	0	0					453	0	10371					5000	0	0	0	0	0	0	0									
771748	0	0					478	0	51263					2375	0	29603	0	15057	251	0	0									
772008	0	0					11606	0	275665					185000	0	19046	0	0	12976	0	23989									
772240	0	0					335	0	10127					3615	0	3372	0	6755	0	0	1581									
772446	0	0					110	0	0					0	0	0	0	0	0	7566	0									
772558	0	0					832	0	17936					14384	0	0	0	2664	0	0	0									
772745	0	0					65	32259	4837					8	0	0	0	0	0	0	0									
772754	0	0					94	642	9573					0	0	5029	642	4544	0	0	0									
773032	0	0					795	0	37097					13000	0	3840	0	14758	0	0	0									
773247	0	0					8760	0	342006					75565	0	7113	0	118087	0	0	20367									
773443	0	0					625	0	98979					0	0	35255	0	36082	0	0	10966									
773546	0	0					416	11540	9265					3000	500	798	10024	0	1802	0	0									
773742	0	10534					1008	10845	53657					132	0	22320	10845	7995	4698	0	0									
774105	0	0					5703	0	94216					56112	0	20209	0	14078	690	0	908									
774132	0	0					1306	0	26213					26000	0	0	0	13957	0	0	0									
774235	0	0					610	23	11139					7000	0	3588	0	3984	0	0	0									
774253	0	0					227	2578	2319					0	0	2319	2578	0	0	0	0									
774262	0	0					3127	2345	86054					0	0	25210	0	18759	0	0	0									
774347	0	30					895	20930	12427					9203	0	12397	20930	0	0	0	0									
774655	0	0					211	0	7861					2100	0	0	0	2510	0	0	0									
774851	0	528					41	0	1609					201	0	724	0	357	0	0	0									
775054	0	0					2410	0	39433					24573	0	0	0	11014	0	0	0									
775214	0	0					21746	96867	296953					108650	0	30183	1624	0	0	0	0									
775241	0	0					108	0	20310					0	0	16351	0	3959	0	0	502									
775456	0	0					3112	39540	95797					20000	0	8177	0	49890	1118	0	25008									
775540	0	0					136	19393	0					0	1781	0	14499	0	0	0	0									
775755	0	0					226	0	29702					0	0	13754	0	12404	0	0	0									
776248	0	0					512	0	10092					800	0	3848	0	5106	1005	0	0									
776275	0	0					175	3461	66					0	0	0	835	0	61	0	0									
776350	0	0					2906	120	64035					40000	0	0	120	11600	629	0	16800									
776369	0	0					0	8252	41261					0	1500	41261	6752	0	0	0	0									
776547	0	0					612	0	24343					3274	0	0	0	801	0	4000	0									
776659	0	3014					123	1	15443					0	0	11532	0	871	0	0	0									
776734	0	0					352	2061	12332					1896	0	9512	2061	0	0	0	0									
776752	0	0					167	0	1971					300	0	1971	0	0	0	0	0									
777254	0	0					335	2915	7372					1500	0	7372	2915	0	0	0	0									
777366	0	0	0	0	0	0	5312	709	36211	26903	653398	0	618141	77000	0	22144	0	3039	0	0	0	709	106	0	0	0	10922	0	0	
777441	0	0					1023	0	11961					0	0	7278	0	4683	0	0	1000									
777553	0	99					194	415	17787					0	0	16829	415	550	83	0	0									
777870	0	0					660	112	3026					0	0	3005	0	0	21	0	0									
777964	0	0					24	0	104					0	0	104	0	0	0	0	0									
778466	0	0					5103	3	246906					58000	0	15376	2	36758	0	0	40429									
778738	0	0					4671	0	124153					18256	0	49926	0	70692	2501	0	14912									
779016	0	0					1699	0	60650					24997	0	6733	0	26340	0	0	9499									
779351	0	0					6619	16203	172827					45307	0	12356	0	633	0	0	39445									
779360	0	1071					767	0	69052					6837	0	630	0	29056	0	0	0									
779539	0	42250					8550	93470	110228					3000	40697	3055	24314	0	0	0	0									
779641	0	0					160	0	5367					1500	0	5063	0	304	0	0	0									
779650	0	0					700	1852	0					14000	0	0	1823	0	0	0	0									
779968	0	0					4178	0	159034					63650	0	57131	0	1868	0	0	0									
780049	0	0					492	6099	8292					82	0	0	0	3461	704	0	0									
780218	0	0					4894	0	131920					71174	0	0	0	48979	511	0	9921									
780263	0	499					197	9429	35265					0	0	22499	9429	0	0	0	0									
780562	0	0					2609	25188	39399					41600	0	0	1882	0	0	0	0									
780722	0	0					3237	9400	20041					52036	0	11301	8452	670	2324	0	0									
780955	0	0					218	0	18761					0	0	4682	0	13623	0	0	0									
781028	0	0					8355	121023	169829					37000	749	16103	13104	94034	0	0	0									
782016	0	0					580	0	29763					26	0	16824	0	12895	0	0	0									
782351	0	0					1209	202	13767					0	0	2009	202	0	0	0	0									
782548	0	0					240	0	17689					2221	0	10762	0	5056	0	0	2800									
782650	0	4595					769	0	13668					1929	0	2004	0	229	0	0	3675									
783161	0	255					2506	0	87218					11876	0	0	0	24760	0	0	0									
783246	0	0					640	1021	24874					9530	0	6355	1021	13534	0	0	3592									
783349	0	0					0	2314	0					0	1617	0	697	0	0	0	0									
783648	0	0	0	0	0	0	8250	171048	53428	0	2024363	0	1885638	137000	0	0	160728	10104	0	0	17745	0	12364	0	3775	10320	27185	0	0	
783844	0	0					1517	44738	55354					0	5242	5896	37068	7148	687	0	0									
783910	0	0					1059	0	21547					12363	0	8398	0	7683	0	0	0									
783956	0	0					126	0	7031					0	0	312	0	2784	0	0	0									
783965	0	0					66	1702	2309					0	0	500	624	1809	0	0	0									
784159	0	0					99	2	15831					0	0	3588	0	12243	0	0	0									
784430	0	0					183	0	35275					0	0	3991	0	13818	0	0	0									
784944	0	0					282	0	11016					650	0	5760	0	2925	108	0	0									
785062	0	11540					78136	0	1298340					1348785	0	665008	0	323222	0	0	323492									
785147	0	0					1839	3405	115725					47861	0	31141	3405	46279	0	0	35385									
785259	0	3001					12526	0	66800					28500	0	0	0	768	5385	0	0									
785857	0	2025					247	12672	7364					13	12041	1028	631	4311	0	0	3277									
785923	0	5376					3031	12156	188523					25626	0	45776	12156	76049	540	0	0									
785932	0	0					753	0	24843					4500	0	12588	0	0	436	0	770									
785950	0	0					1611	0	14257					28542	0	5446	0	8139	0	0	0									
786210	0	0					4321	1248	171451					82370	0	16315	1248	115235	0	0	31020									
786256	0	0					68	0	7303					0	0	5292	0	1901	0	0	0									
786340	0	0					1135	23353	39947					6286	0	13849	21508	6237	0	0	0									
786443	0	0					280	0	10805					4000	0	3862	0	4607	708	0	0									
786555	0	0					921	0	40488					11488	0	9723	0	11136	3	0	1640									
786612	0	0					4029	0	43302					45541	0	11285	0	26818	246	0	4030									
786733	0	0					1682	23826	40342					0	0	6289	20984	3941	0	0	775									
786742	0	0					1366	0	42876					7631	0	1005	0	16414	0	0	13391									
786948	0	0					571	0	37622					850	0	5058	0	22334	0	0	13									
787141	0	0					1093	1538	11658					11930	0	524	0	4392	0	0	0									
787253	0	0					2201	0	96433					39500	0	10037	0	24233	200	0	0									
787440	0	0					226	0	31610					2610	0	7859	0	17659	0	0	0									
787459	0	250					253	115	2366					1250	0	1515	15	180	217	0	98									
787842	0	0					602	0	30515					4000	0	7681	0	22167	0	0	603									
788559	0	0					514	60	64587					1969	0	28897	60	16977	540	0	6073									
788652	0	0					393	2044	5117					1430	0	2919	2044	0	0	0	0									
789051	0	0					178	102	11253					800	0	1526	102	1389	0	0	0									
790150	0	0					301	0	5319					1000	0	4001	0	1318	0	0	0									
790271	0	0					2442	54185	11463					8000	3000	11463	29987	0	0	0	0									
790534	0	1173					14962	154878	247917					225402	0	0	0	52334	2083	0	161298									
790543	0	0					7826	0	99101					120000	0	30180	0	17820	342	0	0									
790703	0	1000					4514	0	29185					73160	0	20962	0	3912	2687	0	0									
790721	0	0					8940	0	163058					123929	0	19729	0	52133	0	0	636									
790851	0	0					2421	0	33872					33716	0	8011	0	0	0	0	0									
790918	0	0					8139	4978	257622					75282	2000	6245	2815	164102	0	0	23000									
791072	0	0					373	0	30153					90	0	12259	0	5467	0	0	0									
791205	0	0					362	25095	0					0	24887	0	208	0	0	0	0									
791353	0	0					733	727	6877					7000	0	1044	727	897	0	0	0									
791474	0	544					31086	189331	80208					329597	0	27124	0	8657	0	0	0									
791746	0	0					148	1345	10001					3	0	7570	1345	1319	0	0	972									
791821	0	4098					55	0	31759					5800	0	26017	0	0	0	0	7414									
791942	985	0					605	13278	27832					0	3085	3646	8458	24186	0	0	315									
792248	0	257					250	0	15994					4303	0	5153	0	10584	0	0	4823									
792453	0	0					662	945	973					7000	0	853	905	120	0	0	0									
792640	0	0					150	428	0					0	0	0	428	0	0	0	0									
792659	0	0					363	0	105939					0	0	17722	0	100	0	0	0									
792743	0	0					627	0	10898					448	0	5008	0	153	0	0	0									
793571	0	0					1842	50521	2					31717	47302	0	0	0	2	0	0									
794149	0	0					193	0	38229					0	0	268	0	8982	0	0	79									
794251	0	0					216	824	6237					2240	0	1176	824	2991	0	0	175									
794336	0	10061					240	49071	119758					0	18721	102635	0	0	7062	0	64960									
794345	0	0					700	516	96775					8601	0	30351	516	13793	0	0	0									
794608	30877	0					4489	42864	5310					52593	1996	0	4030	0	5310	0	21897									
794653	0	0					178	0	3081					1602	0	429	0	356	580	0	0									
795249	0	0					326	0	30685					4530	0	11814	0	18644	0	0	2281									
795548	0	0					1531	0	58232					23500	0	17796	0	32270	0	0	0									
795959	0	0					887	0	0					11250	0	0	0	0	0	0	0									
795968	0	549582	0	0	0	81426	79723	194443	4827554	0	11690838	168797	10704653	98624	0	3331	0	64299	0	0	1524755	137600	2158312	56843	1945442	0	25162	0	0	
796125	0	0					1553	0	51972					0	0	38962	0	0	541	0	16494									
796152	0	0					81	254	38932					0	0	32339	254	4191	0	0	0									
796451	0	158067					40	0	163742					0	0	0	0	5675	0	0	27567									
796657	0	0					196	0	34126					1350	0	19777	0	818	0	0	1529									
796769	0	0					493	3286	6476					0	0	5145	3286	1331	0	0	0									
797140	0	0					639	0	28890					7800	0	6492	0	18946	0	0	4419									
797159	0	0					64	6649	0					0	6649	0	0	0	0	0	0									
797319	0	0					72	11524	17987					0	9635	3754	0	0	0	0	0									
797467	0	0					5937	0	102762					65000	0	106	0	23185	0	0	0									
797775	0	0					2321	0	215560					10000	0	13168	0	44959	523	2015	0									
798512	0	0					520	0	17850					5239	0	16943	0	186	0	0	0									
798857	0	0					2457	0	19740					24000	0	10619	0	6056	0	0	3078									
799359	0	0					64	0	282					100	0	0	0	282	0	0	0									
799612	0	8390					6796	14353	453811					101900	0	53436	14353	190034	100	0	0									
799751	0	0					1110	0	58143					3795	0	22537	0	24057	0	0	4488									
799854	0	0					97	0	43420					0	0	22005	0	4073	0	0	0									
799939	0	0					52	1059	113					0	1000	0	0	0	113	0	0									
799948	0	0					268	0	47203					0	0	23315	0	19753	0	0	0									
800134	0	0					1134	0	59574					6000	0	28446	0	14513	0	0	0									
800442	0	0					200	0	33731					0	0	25820	0	5368	0	0	0									
800479	0	0					48	798	7					0	798	0	0	0	7	0	0									
800657	0	0					20986	81356	364679					98821	0	10749	81356	0	0	0	138718									
800853	0	0					399	0	45750					281	0	24338	0	2449	2142	0	0									
801047	0	0					1449	0	58178					30100	0	7491	0	33337	78	0	0									
801056	0	0					659	8073	13189					7414	550	2036	7523	0	0	0	0									
801654	0	0					59	0	28707					0	0	13430	0	10730	0	0	0									
802110	0	145279					78756	608974	1538003					786106	11294	165458	436800	387240	0	0	628711									
802174	0	0					498	0	8269					6000	0	3508	0	0	0	0	0									
802866	0	26250	0	16592	0	126490	73863	0	2974469	0	11908028	2063562	8940301	341491	0	921213	0	108055	0	9375	61500	0	473886	0	1301983	0	0	0	0	
803144	0	0					287	6381	4176					2028	500	4176	5881	0	0	0	0									
803256	0	0					235	72	7506					0	0	5709	72	1693	104	0	0									
803265	0	0					161	11268	18751					739	1511	18646	9757	0	0	0	0									
803461	0	0					0	234	9588					0	0	2017	0	994	1	0	0									
803649	0	0					529	4259	14797					1000	0	10160	4259	4637	0	0	0									
803658	0	0					228	0	16255					0	0	3448	0	4317	0	0	0									
803957	0	0					4	1175	7220					2400	0	3968	1175	0	0	0	0									
804150	0	0					65	3582	9133					0	0	8090	3582	0	0	0	0									
804338	0	0					0	0	136754					0	0	29244	0	97815	0	0	7977									
804422	12277	0					88	13484	0					0	1207	0	0	0	0	0	0									
804758	0	0					1600	35	0					25000	0	0	35	0	0	0	0									
804815	0	0					0	22098	6772					0	18475	5941	1923	0	0	0	0									
804860	0	0					42	0	31340					0	0	0	0	11503	0	0	0									
804963	0	162051	0	0	0	897349	533736	0	6575875	0	63583868	5106599	49412094	9839926	0	847258	0	1730189	14329	330581	1816232	0	2356938	0	237881	0	329880	0	0	
805045	0	0					980	0	7957					12000	0	501	0	6126	0	0	0									
805250	0	0					1963	0	85478					19180	0	6096	0	4194	2935	0	2141									
805335	0	0					174	549	10692					0	0	4118	549	2090	0	0	0									
805447	0	0					234	3050	12588					3500	0	297	3050	10019	0	0	0									
805670	0	0					53	0	0					0	0	0	0	0	0	0	0									
805755	101	0					545	24916	36788					0	23202	36788	1613	0	0	0	7416									
805858	0	0					230	0	2261					0	0	1874	0	179	0	0	0									
805876	0	0					1380	0	27123					16143	0	4035	0	5567	0	0	0									
806154	0	0					793	0	33304					0	0	0	0	32300	196	0	0									
806220	0	0					694	2322	2175					0	0	101	1822	0	83	0	0									
806846	0	0					2615	0	119397					20000	0	7565	0	41163	0	0	11253									
806958	0	0					1444	0	2768					13765	0	0	0	2393	0	0	0									
807348	0	0					202	0	13818					0	0	3165	0	6776	0	0	0									
807432	0	0					318	0	20818					3000	0	8557	0	4185	0	0	0									
807656	0	0					1034	2135	30003					13155	0	24859	2135	2296	0	0	11126									
807946	0	0					56	0	1277					0	0	0	0	276	0	0	0									
807955	0	0					1174	311	162924					720	0	16166	0	114889	0	0	0									
808167	0	0					5832	9	158200					0	0	11566	0	16546	3000	0	0									
808176	0	0					30841	32772	850672					341755	5017	210529	25102	47057	0	0	161826									
808260	0	0					5378	69016	356662					663	10	105639	63069	8407	528	0	60000									
808345	0	8321					1753	0	13906					15051	0	794	0	748	0	0	0									
808354	0	0					190	483	4535					1320	0	2797	255	582	0	0	0									
808448	0	0					399	0	25135					36	0	2816	0	15206	0	0	0									
808653	0	0					108	737	12326					2500	0	7905	721	1868	0	0	0									
809379	0	0					447	0	23799					4990	0	1324	0	16187	0	0	0									
809539	0	0					1640	8172	8303					21000	5023	5908	334	0	1192	0	0									
809650	0	0					984	0	49762					16700	0	0	0	1286	0	0	0									
809856	0	0					165	0	33463					0	0	29325	0	4138	0	0	0									
809940	0	0					137	0	46993					0	0	18737	0	16805	0	0	0									
810151	0	0					296	0	5393					2815	0	4733	0	229	0	0	0									
810544	0	0					325	7589	5825					2206	1401	0	1245	198	0	0	0									
810553	0	0					2379	0	32427					24200	0	12989	0	1347	0	0	3060									
810834	0	0					975	0	45562					6000	0	30615	0	557	0	0	0									
810900	0	10028	0	0	0	0	1218	1119	10076	0	415240	0	357662	0	0	0	0	0	48	0	0	1119	0	0	0	0	0	0	0	
810919	0	0					28068	52176	1153257					193821	0	56153	0	152770	20628	0	0									
811046	0	3081					24260	0	451773					399575	0	88120	0	141866	0	0	164726									
811279	0	0					3440	0	68890					46618	0	18018	0	18735	809	0	3866									
811457	0	0					14	1999	0					0	1999	0	0	0	0	0	0									
811541	0	0					344	0	13130					95	0	10643	0	1562	0	0	6600									
811550	0	0					201	234	15662					0	0	1009	234	2952	0	0	0									
811747	0	0					617	2180	0					7700	0	0	2180	0	0	0	0									
811756	0	1999					695	5327	26200					5822	1000	4576	4327	8191	0	0	14896									
812164	0	0					38	0	0					0	0	0	0	0	0	0	0									
812436	0	0					0	0	96394					794	0	57711	0	34610	1517	0	0									
812557	0	0					3250	0	60714					51763	0	3624	0	10636	0	0	8876									
812614	0	17008					1112	20756	53415					3	0	27498	20186	0	0	0	0									
813059	0	0					35	1165	1868					833	250	200	831	1177	0	0	0									
813572	500	0					4443	500	1729					63714	0	0	0	0	1648	0	0									
813853	0	0					1795	0	24181					19000	0	1358	0	10058	0	0	0									
813947	0	0					2673	0	254742					4000	0	98244	0	82555	6633	0	58493									
814177	0	0					6493	0	12149					31389	0	0	0	3248	0	0	4283									
814216	0	100					12229	0	394456					143767	0	7302	0	86131	1011	0	22842									
814355	0	0					0	0	10371					36	0	8241	0	0	0	0	0									
814430	0	91477					42378	11720	687972					25585	0	129159	0	25862	0	0	270191									
814458	0	0					125	0	53384					122	0	0	0	53239	0	0	0									
814551	0	0					231	379	28512					18	0	22010	379	5694	0	0	0									
814711	0	0					1758	2404	15172					10186	0	12309	2404	1069	0	0	701									
814748	0	0					1336	0	35689					10325	0	0	0	0	0	0	0									
814953	0	0					0	591	3					0	206	0	385	0	0	0	0									
815053	0	303					77	1308	16544					478	0	11740	1308	4501	0	0	0									
815147	0	0					1567	0	22811					11407	0	11062	0	10829	920	0	954									
815156	0	0					947	0	16870					3700	0	7035	0	9835	0	0	0									
815277	0	0					797	8306	1482					6850	0	0	0	0	1482	0	0									
815754	0	0					143	0	19719					0	0	19437	0	254	0	0	0									
816210	0	175570					53631	0	382608					1204846	0	5842	0	46724	0	0	0									
816256	0	0					173	0	32432					0	0	0	0	18899	0	0	0									
816304	0	0					2294	0	21772					22000	0	19121	0	0	0	0	0									
816603	0	0					42313	0	736910					637788	0	45670	0	85317	8271	0	19500									
816751	0	0					25	5974	780					0	4995	199	771	482	0	0	0									
816948	0	0					133	0	2349					1500	0	503	0	917	0	0	0									
817356	0	5725					0	3298	18692					0	0	12721	3298	246	0	0	0									
817477	0	0					3867	0	27110					8500	0	17490	0	0	0	0	0									
817824	0	2673905	0	0	1964681	11568835	735757	4439097	40574840	0	145691312	6578099	122405295	7009934	0	4099710	7890	1146976	475869	1173715	1501310	0	8860983	0	8460550	2466526	1989146	0	1298866	
818401	0	0					1305	0	81451					8400	0	23914	0	0	7442	0	4435									
818540	0	0					135	0	14368					0	0	9187	0	5181	0	0	0									
818559	0	0					60	2402	24682					0	2400	18502	0	3869	90	0	0									
818652	0	0					133	0	24987					0	0	23926	0	0	0	0	0									
819154	0	502					110	9423	18125					1425	8514	4328	619	0	0	0	0									
819172	0	0					965	47	2813					2532	0	1007	0	0	25	0	0									
819453	0	7534					0	0	122416					6	0	73076	0	41806	0	0	0									
819556	0	0					904	121685	35833					1	56692	7592	36698	0	1177	0	25367									
819855	0	0					863	518	9138					731	0	2667	518	0	0	0	0									
820048	0	0					1666	0	210528					25042	0	57147	0	94324	141	0	18252									
820178	0	0					3163	69356	6646					26500	40428	2468	246	0	2437	0	37000									
820301	0	0					1295	1374	67972					128	0	10115	0	0	7447	0	1245									
820655	0	0					20	0	19633					0	0	5864	0	6845	0	0	0									
820842	0	0					412	0	61047					0	0	15118	0	14860	0	0	1489									
821036	0	0					677	0	39947					3480	0	26374	0	5818	0	0	15156									
821120	0	0					9656	169	5623					55000	0	4512	0	649	0	0	0									
821157	0	0					271	778	14240					0	0	2559	778	0	0	0	1400									
821278	0	0					155	0	567					0	0	0	0	0	567	26	0									
821456	0	0					64	7186	0					0	6948	0	171	0	0	0	0									
821559	0	0					213	0	0					3265	0	0	0	0	0	0	0									
821643	0	452					188	0	5381					2305	0	2363	0	2449	0	0	0									
821652	0	0					764	0	9679					13173	0	999	0	3358	0	0	0									
821906	0	0					5892	63	169407					76766	0	50618	0	55159	152	0	15462									
822042	0	0					2057	0	58969					9450	0	28596	0	27043	0	0	13895									
822051	0	0					1679	410	85985					8000	0	12395	410	27321	0	0	0									
822145	0	0					1095	0	21745					11000	0	18770	0	7	0	0	0									
822154	0	0					1406	886030	172879					0	333430	127602	201552	12277	0	0	221060									
822257	0	0					503	2315	8331					500	0	0	0	8331	0	0	0									
822408	0	0					2811	44532	32743					42110	17284	9067	6985	6271	217	0	5000									
822556	0	0					32	1034	8646					0	0	0	808	3672	0	20500	19873									
822631	0	0					204	0	11092					0	0	6123	0	0	0	0	0									
822846	0	0					647	0	36830					9310	0	4025	0	22513	0	0	0									
823133	0	0					197	1476	74587					116	0	2293	1476	50938	0	0	78									
823142	0	0					994	0	47047					11104	0	20037	0	10667	0	0	0									
823450	0	0					697	0	124046					5202	0	23769	0	21076	0	0	0									
823553	0	0					0	3961	0					0	2475	0	730	0	0	0	0									
823638	0	0					998	0	60442					17000	0	34616	0	4346	0	0	0									
823656	0	0					862	0	46931					4000	0	8249	0	18650	0	0	9254									
824000	0	1310					9569	0	277581					122081	0	0	0	34559	2584	0	18245									
824242	0	0					540	0	6435					8500	0	0	0	4960	0	0	0									
824550	0	0					4492	27020	80674					0	0	5393	27020	0	0	0	33025									
824653	0	0					890	1443	9804					13000	0	0	0	3047	0	0	0									
824738	0	0					380	14	10741					500	0	10741	14	0	0	0	0									
825146	0	0					27882	0	629386					220247	0	273426	0	23458	0	0	75388									
825454	0	0					739	0	6791					12999	0	0	0	4677	0	0	1470									
825548	0	0					762	0	51691					28	0	31152	0	20539	0	0	0									
825753	0	0					2862	0	25972					44911	0	2004	0	9426	0	0	0									
825847	0	0					1144	292	12100					21300	0	11770	292	330	0	0	0									
825940	0	0					670	0	22345					6874	0	640	0	11817	0	0	0									
825977	0	0					1677	0	15893					14500	0	7826	0	0	2733	0	0									
826255	0	0					119	5806	4232					500	0	0	4774	0	0	0	0									
826451	0	0					0	0	21160					0	0	1809	0	10693	331	0	0									
826648	0	0					703	220	33149					11355	0	15394	220	17465	0	0	4643									
826956	0	0					2597	0	62585					25180	0	0	0	15122	0	0	0									
827346	0	0					50	0	16595					0	0	12275	0	3652	0	0	0									
827355	0	0					72	0	33257					0	0	19553	0	13701	0	0	0									
827458	0	0					746	0	39901					7018	0	6972	0	13104	0	0	1867									
827560	0	0	0	0	0	0	5563	0	141442	13667	657591	0	606159	92476	0	0	0	512	23780	0	0	0	93391	0	22069	0	1690	0	0	
827953	0	0					757	0	0					0	0	0	0	0	0	0	0									
827971	0	0					1143	0	19548					12000	0	1526	0	8767	1199	0	0									
828053	0	0					375	1225	15949					2000	0	4987	1225	0	0	0	0									
828110	0	2003					94	0	113206					0	0	68152	0	13870	0	0	0									
828651	0	0					2830	0	591703					37204	0	161750	0	5162	5	0	110389									
828745	0	0					0	1866	0					0	200	0	365	0	0	0	0									
829032	0	0					550	0	34584					0	0	1006	0	11190	0	0	0									
829041	0	4063					754	0	62996					15000	0	21143	0	32182	0	0	0									
829050	0	0					1314	16519	122431					15877	0	431	0	32641	0	0	3369									
829256	0	0					2376	0	28971					25000	0	1009	0	23803	0	0	2003									
829452	0	4818					0	0	46419					0	0	29014	0	12587	0	0	0									
830113	0	0					454	2210	8977					0	0	0	2210	0	0	0	0									
830168	0	0					50	0	22078					0	0	2008	0	7371	0	0	0									
830252	0	0					0	0	33552					0	0	17945	0	11566	0	0	0									
830355	0	0					339	955	192849					77	0	48401	955	25667	4573	0	0									
830542	0	8137					1180	0	79303					11500	0	8176	0	34811	0	0	3931									
830645	0	2993					537	0	16193					3002	0	4976	0	294	0	0	0									
830748	0	959					1508	0	167305					27512	0	58920	0	19899	227	0	0									
831008	0	0					2361	0	93847					21690	0	21509	0	15016	6351	0	7646									
831044	0	2672					0	0	42079					0	0	0	0	19416	0	0	0									
831053	0	0					64	391	1662					0	0	1382	391	280	0	0	0									
831352	0	0					0	386	2625					0	0	1939	381	122	0	0	0									
831549	0	0					226	0	6427					0	0	152	0	32	0	0	0									
831576	0	0					3189	4697	32370					13081	0	1001	3744	5219	0	0	0									
831642	0	0					2432	21245	1295					6724	2500	0	14239	1273	0	0	0									
831857	0	0					1367	0	23791					18663	0	4593	0	99	0	0	0									
831941	0	0					945	0	38064					5577	0	5294	0	5507	0	0	2878									
832377	0	0					22496	0	592636					186591	0	195259	0	13463	0	0	74391									
832470	0	0					9799	3939	173779					110346	0	2530	775	40673	3145	0	0									
832528	0	0					0	0	22974					0	0	7468	0	6070	0	0	0									
832546	0	0					2615	0	51884					37731	0	4983	0	13768	0	0	12610									
833271	0	0					13351	0	153029					100900	0	40624	0	0	0	0	2361									
833404	0	0					7158	9690	98559					63864	0	19541	2758	10771	46	0	0									
833646	0	0					1332	7610	0					0	0	0	7510	0	0	0	0									
833749	0	10062					4192	0	98216					0	0	30749	0	1621	7500	0	19463									
833758	0	0					221	0	16063					0	0	11032	0	4120	0	0	0									
833851	0	0					10	0	3129					0	0	597	0	1783	0	0	0									
834045	0	0					78	709	0					0	0	0	709	0	0	0	0									
834755	0	0					1013	0	12917					0	0	11070	0	102	0	0	0									
834979	0	0					29888	2160	60853					122401	171	15966	501	101	0	0	6479									
835257	0	0					1033	0	8894					16412	0	917	0	6057	244	0	867									
835378	0	0					502	11585	0					0	0	0	4	0	0	0	0									
835444	0	0					447	0	83626					0	0	67676	0	9443	0	1000	0									
835613	400	0					235	9030	0					0	7702	0	928	0	0	0	0									
835659	0	0					339	0	3928					1000	0	713	0	3215	0	0	0									
835743	0	0					173	3424	18892					0	523	10183	1973	531	0	0	0									
835958	0	0					338	0	46903					0	0	20600	0	15706	0	0	0									
836151	0	0					91	0	250					0	0	250	0	0	0	0	0									
836544	0	0					180	0	18701					0	0	6958	0	8463	0	0	0									
836656	0	0					0	0	1728					0	0	0	0	0	0	0	0									
836843	0	0					9610	7512	352712					137894	0	80263	7440	157333	0	0	50397									
836852	0	0					3496	0	45726					36336	0	17376	0	24436	0	0	0									
837000	0	0					5222	140828	530503					63000	0	5130	58691	146642	0	0	138112									
837037	0	0					876	600	39952					31	0	4641	0	0	0	0	0									
837046	0	0					179	1270	9921					1250	0	472	1270	9449	0	0	0									
837149	0	0					290	0	15666					3000	0	3545	0	8040	0	0	450									
837158	0	0					371	9855	17408					0	0	17408	9855	0	0	0	0									
837260	0	29165	0	0	0	22571	52812	139690	262872	0	11297673	11279	9904287	3258	0	8215	0	1125	0	0	0	0	61474	0	594	139690	139728	0	0	
837354	0	0					2571	2	5571					6450	2	463	0	2621	0	0	0									
837448	0	0					1037	0	20231					4590	0	5582	0	9779	0	0	0									
837541	0	0					469	5209	46561					0	0	14212	5158	7396	0	0	0									
837550	0	0					124	0	13811					0	0	4161	0	9160	0	0	0									
837653	0	0					494	0	13465					5000	0	1082	0	2263	0	0	1000									
837840	0	0					706	0	22270					0	0	9633	0	3458	0	0	0									
837952	0	0					396	0	35175					5800	0	0	0	3351	0	0	0									
838155	0	0					0	0	4271					0	0	1403	0	535	0	0	0									
838632	0	0	0	0	0	0	3980	0	48664	0	301136	0	274895	44025	0	0	0	0	763	0	21230	0	9485	0	37916	0	0	0	500	
839068	0	0					7800	0	183532					152490	0	117881	0	56709	0	0	0									
839246	0	0					513	0	21349					3417	0	12292	0	9057	0	0	250									
839255	0	0					2160	0	177506					2000	0	5092	0	65956	0	0	13737									
839817	0	0					279	850	8056					827	0	0	850	2128	0	0	542									
840019	0	0					745	100	11056					11099	0	8062	100	1018	0	0	150									
840251	0	0					499	6	6076					9494	0	5776	0	300	0	0	0									
840354	0	0					256	0	7517					4331	0	1979	0	675	0	0	0									
840363	0	0					2041	1230	252823					4227	0	196964	0	1754	0	0	0									
840578	0	0					286	1393	604					0	1000	0	0	0	604	0	0									
840747	0	0					1631	0	28397					15000	0	4165	0	11712	0	0	0									
841052	0	0					1325	0	61256					22500	0	0	0	22613	0	0	0									
841436	0	0					4079	0	62452					7500	0	19336	0	24925	0	0	4336									
841472	0	0					1280	825	0					19548	0	0	400	0	0	0	0									
841539	0	252					1626	1164	43164					10174	0	10098	1164	9343	39	0	4882									
841753	0	0					365	2707	92196					40	0	23305	2707	13432	0	0	9035									
841838	0	0					491	102	16984					8700	0	1174	0	5478	0	0	327									
841865	0	0					2848	0	29597					16000	0	11537	0	7816	310	0	0									
842031	0	0					222	0	45075					0	0	45057	0	0	0	0	0									
842116	0	0					1194	0	28119					3700	0	12208	0	10575	0	0	1907									
842358	0	0					3887	0	89033					61082	0	75	0	18366	0	0	9618									
842376	0	0					10876	272902	2552					185379	23950	0	6972	0	500	0	0									
