"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	BROKERED DEPS LT 100000	BROKERED DEPS/PARTICIPATNS LE 100000	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	TIME DEPOSITS GE 100000	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TM DEPS LT 100000 MAT LESS 1 YR	TIME DEPS GE 100000 MAT LESS 1 YR	BROKERED DEPS LT 100000 MAT LE 1 YR	BROKERED DEPS GE 100000 MAT LE 1 YR	TM DEPS LT 100000 MAT/REPRCE LE 3 MO	TM DEPS LT 100000 MAT/REPRCE 3-12 MO	TM DEPS LT 100000 MAT/REPRCE 1-3 YR	TM DEPS LT 100000 MAT/REPRCE GT 3 YR	TM DEPS GE 100000 MAT/REPRCE LE 3 MO	TM DEPS GE 100000 MAT/REPRCE 3-12 MO	TM DEPS GE 100000 MAT/REPRCE 1-3 YR	TM DEPS GE 100000 MAT/REPRCE GT 3 YR	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	
3145797	11203	0	46	10835	0	26405	0	0	2091	0	2091	0	156281	0	0	35661		67698	41719	20480	28019	15003	2091	0	6561	21458	29489	10190	5334	9669	15700	4958	26359	156281	0	0	7381	
3145984	2712	0	4573	1313	0	4573	0	0	0	0	0	0	39698	0	39698	3973		451	32562	0	451	3973	0	0	268	183	0	0	2195	1778	0	0	0	0	0	0	0	
3146150	135673	0	0	156345	20556	213909	0	38067	89879	0	89879	0	1362377	0	961	432937		208457	585310	25706	150181	404626	42760	0	63223	86958	57834	442	204754	199872	28201	110	193353	1323349	0	0	14086	
3148613	12079	0	0	6590	0	17717	0	0	538	180	2669	0	82495	0	604	27667		8970	33779	4905	5257	15264	538	2131	2094	3766	3026	84	6593	10737	9593	744	17717	81844	0	47	2969	
3149012	131	0	0	18538	0	19521	0	0	1653	200	119640	0	224978	0	6607	130022		5313	89512	0	3993	92600	1653	79549	2229	1764	1231	88	37501	55099	37422	0	19521	212037	0	6334	0	
3150205	1629	0	0	40458	0	46303	0	0	495	0	14544	0	116906	0	0	61547		10870	42860	2602	9661	57690	495	14049	3262	6399	1209	0	24642	33048	3857	0	46303	116906	0	0	1985	
3150586	1013	0	382	5612	0	7385	0	0	1711	194	1905	0	67627	0	1379	24103		34946	7566	8605	27551	17147	1610	194	6257	21294	7319	75	5089	12058	6956	0	7003	60977	0	5271	4135	
3151417	540	0	142	5145	0	6913	0	0	335	0	571	0	46714	0	3406	22704		17716	5754	474	12146	20019	335	236	4725	7426	3740	1825	10769	9250	2585	100	6531	19879	240	23429	0	
3151837	37127	0	0	17153	0	19192	0	0	5296	0	8100	0	124360	0	3869	36936		48080	2217	8517	35112	29289	4008	2804	16321	18791	8823	4145	18763	10527	3191	4455	19192	119728	0	763	3429	
3153233	0	0	0	12093	0	13708	0	0	7650	0	30521	0	67242	0	0	35205		9456	22581	525	9351	13520	7650	22871	879	8472	105	0	6350	7170	6956	14729	13708	67242	0	0	204	
3153288	3628	0	0	14662	0	18911	0	0	0	0	15302	0	100235	0	0	39151		55246	2210	6469	41660	24093	0	5041	20893	20767	12102	1484	11199	12894	14855	203	18516	99105	395	1130	2052	
3153297	6317	0	2153	22075	0	31712	0	0	8766	0	10651	0	157604	715	28989	75042		55270	20974	11595	50832	65459	8766	1885	16027	34900	4086	257	19813	45646	9182	401	29559	127614	0	286	5889	
3153626	585	0	837	7820	0	11831	0	0	52173	0	52173	0	236542	2500	293	54000		151121	30836	10052	99062	39420	32907	0	23511	75551	49061	2998	10149	29272	12992	1587	10994	161101	0	72648	3773	
3154780	3396	4	9	21219	0	39718	0	0	3398	400	3798	0	110599	0	382	49192		33422	24589	8092	24748	30208	1617	400	15013	12580	4042	1787	23679	14122	4696	6695	39705	109931	0	286	3592	
3157183	49554	0	522	12855	0	14010	0	0	14984	0	14984	0	165096	0	51143	47792		15282	52468	0	15282	47792	14984	0	10229	5053	0	0	46308	1484	0	0	13488	113953	0	0	0	
3157697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3158546	1601	0	0	72667	0	129078	0	0	24396	1273	100602	0	257433	0	20755	119889		25503	110438	1120	25503	116804	24396	76206	8354	17149	0	0	75443	41361	3085	0	129078	234846	0	1832	473	
3160978	2355	0	380	7124	0	22520	0	0	332	7550	7882	0	68175	0	2316	28523		11699	25598	0	5697	17944	332	7550	2156	3541	5861	141	9504	8440	10579	0	22140	64409	0	1450	0	
3161144	781	0	0	34304	0	52740	0	0	0	0	0	0	317706	0	0	104495		34441	177989	4078	34345	104388	0	0	18603	15743	88	7	57093	47295	107	0	52740	317706	0	0	2662	
3165320	230	0	0	38575	0	52328	0	0	27458	0	27458	0	145183	0	512	43865		36837	64250	1248	33798	36267	27458	0	1563	32235	3034	5	8488	27779	7598	0	52328	115802	0	28869	781	
3165357	3769	8	18465	14449	0	43862	0	0	0	15105	15105	0	114660	0	21720	56310		42347	12233	2460	30494	50420	0	12990	11544	18950	10008	1845	25767	24653	5130	760	25389	91927	0	1013	709	
3165599	953	9	0	16607	0	49931	0	0	0	0	0	0	76381	0	136	16315		18871	40242	4561	17432	15120	0	0	6627	10805	1345	94	4850	10270	1195	0	49922	76245	0	0	1901	
3166699	0	0	0	15942	0	37418	0	0	33658	0	33658	0	224778	0	0	15859		34394	174525	240	34394	15859	33658	0	10801	23593	0	0	9323	6536	0	0	37418	224778	0	0	102	
3166729	3733	5	291	12851	0	20501	0	0	0	0	0	0	64600	0	51	23873		16292	20702	4759	13436	21379	0	0	5408	8028	2704	152	11328	10051	2494	0	20205	64549	0	0	1374	
3167883	10170	9	0	15221	0	24792	0	0	28151	723	28874	0	110522	0	13309	28643		55582	16127	3037	47334	12858	24066	723	11141	36193	8138	110	3282	9576	13771	2013	24783	81139	0	16074	891	
3168563	0	0	1277	37436	0	52708	0	0	18650	200	52426	0	203819	0	18682	71408		27814	104597	3673	26674	65368	18544	32151	19683	7260	866	6	36414	28954	5743	297	51431	183987	0	1150	1905	
3170276	3620	3	826	41355	0	49365	0	0	1445	0	4006	0	88497	0	0	28372		13893	42613	2238	13432	27789	1445	2560	5363	8079	451	0	11787	16002	480	103	48536	88497	0	0	1087	
3174920	85434	0	6145	7630	0	19697	0	0	3083	0	3083	0	222911	0	15470	76601		55430	5446	12614	31790	52964	2093	0	7913	25974	17099	4444	14571	39393	17073	5565	13552	207441	0	0	4833	
3175619	51	0	0	3388	0	15169	0	0	6060	0	6060	0	69298	0	239	43944		22496	2807	0	22403	43944	6060	0	5752	16651	93	0	15903	28041	0	0	15169	67422	0	1637	0	
3176812	315	10	0	23604	0	26533	0	0	884	100	20178	0	105140	0	4247	51427		9237	44159	3110	5187	32031	0	4762	2050	3234	3931	22	7004	25027	19096	300	26523	94722	0	6171	2217	
3177378	1582	0	468	2096	0	7305	0	0	0	0	0	0	38936	0	397	9359		19221	8774	2354	16498	7418	0	0	5429	11069	2602	121	3024	4394	1638	303	6837	31264	0	7275	1142	
3177426	151	0	0	7049	0	8285	0	0	25188	0	25188	0	139697	0	76	54718		59766	25062	2230	45226	47543	14235	0	12016	33210	14540	0	25040	22503	6875	300	8285	139381	0	240	1357	
3178825	401	4	4138	11304	0	18461	0	0	18613	101	36688	0	114104	0	6589	62048		25735	25920	3666	22468	48351	10639	18075	10714	11924	2155	942	24795	23556	6652	7045	14319	103709	0	3806	2449	
3179082	233155	42	381	86846	0	92561	0	0	21333	774	53150	0	847809	0	45604	161069		31672	421914	2778	31304	157784	21333	31817	22601	8723	304	43	88622	69162	2120	1166	92138	802205	0	0	2381	
3179729	884	0	8042	7390	0	26137	0	0	6800	0	6800	0	106697	0	2688	14035		30117	61661	4085	16690	8265	5000	0	10231	6459	10440	2987	1407	6858	3954	1816	18095	96614	0	7395	1754	
3179831	170	0	0	11428	0	15235	0	0	5949	573	31909	0	252555	0	1122	96252		72377	83756	14691	55423	78517	5872	24147	21131	34292	16177	777	28943	49574	17516	219	15235	222891	0	28542	7735	
3180136	3881	0	0	6959	0	10349	0	0	11743	0	12642	0	45285	0	2142	7008		19463	14933	0	17740	6043	11743	898	2913	14827	794	929	1971	4072	326	639	9815	42673	534	470	0	
3181197	297	0	0	3351	0	3351	0	0	7570858	0	7570858	0	7571155	0	0	0		7570858	0	0	1420930	0	1420930	0	128450	1292480	4123394	2026534	0	0	0	0	3351	7571155	0	0	0	
3182082	217	0	0	28673	0	33973	0	0	5863	0	5863	0	51806	0	0	25828		10828	14933	1099	10631	24220	5863	0	2180	8451	197	0	13855	10366	1607	0	33973	39424	0	12382	771	
3183584	7847	0	239	10016	0	31123	0	0	706	448	1275	0	65260	0	4482	24619		23759	9034	5439	21759	22276	706	569	3094	18665	1601	399	6213	16063	2082	261	30884	60778	0	0	2152	
3184228	26150	0	1	7022	0	19788	0	0	0	0	0	0	86644	0	4769	17524		33609	9361	3359	27910	15445	0	0	6307	21644	5658	0	5036	10409	1979	100	19787	81557	0	318	1158	
3184460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3184693	411	0	304	15570	0	17630	0	0	0	0	0	0	79150	0	6289	46862		8886	22991	989	8279	26552	0	0	1996	6283	422	185	3828	22724	20310	0	17326	72861	0	0	289	
3185485	98383	0	0	17590	0	54300	0	0	194430	0	194430	0	498163	0	317	94711		205202	99867	15393	195422	90653	188135	0	48698	146724	9415	365	29531	61122	3744	314	54300	462460	0	35386	7035	
3185579	9866	0	129	10462	0	14687	0	0	0	0	0	0	68786	0	3271	16893		35350	6676	4554	23555	10410	0	0	6377	17178	11106	689	2399	8011	5921	562	14558	62707	0	2808	1431	
3185896	0	8	0	15757	0	19040	0	0	0	0	0	0	115160	0	0	25301		6401	83458	2461	6401	25301	0	0	1803	4598	0	0	9175	16126	0	0	19032	115160	0	0	1087	
3187395	832	0	65	7661	0	20513	0	0	4751	100	11347	0	43750	0	3305	15268		15761	11889	0	13802	14663	3939	6596	5246	8556	1891	68	6470	8193	350	255	20448	40024	0	421	0	
3187612	898	0	0	8032	0	11031	0	0	18215	200	27759	0	204061	0	4308	31198		37444	134521	4533	23692	26321	9380	9544	22250	2691	1622	10881	24224	2648	1421	2905	11031	198661	0	1092	2030	
3187630	6654	0	0	30372	0	55384	0	0	1598	3360	4958	0	112508	0	6081	36462		11479	57912	2542	8983	31683	1560	3146	1805	7178	2392	103	9053	22630	4517	262	55384	105151	0	1276	1794	
3188646	22741	0	6833	8922	0	22349	0	0	39113	0	39113	0	344012	0	11893	71229		95346	154696	7592	63367	55817	24133	0	33663	29704	24331	7648	39564	16253	8168	7244	15465	328159	51	3960	2372	
3188712	1492	0	0	6104	0	9838	0	0	755	0	995	0	86671	0	13521	52526		24443	8210	3402	19223	42570	755	240	6689	12534	4926	294	14849	27721	9855	101	9838	33659	0	39491	551	
3189063	58663	0	0	28021	0	29820	0	0	4776	0	40966	0	164520	0	7758	58705		9951	37201	0	9852	58605	4776	36190	2434	7418	99	0	35953	22652	100	0	29820	156570	0	192	0	
3189634	0	0	0	10680	0	51706	0	0	15751	100	26059	0	88366	4940	1241	43204		40010	5152	3898	23418	28494	9961	9267	7186	16232	11851	4741	10962	17532	14062	648	51706	82185	0	0	0	
3192960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3194638	227	2	0	9827	0	11028	0	0	4990	172	5162	0	88718	0	298	26190		26024	36277	0	14891	24216	2690	172	1282	13609	11134	0	3152	22604	433	0	11026	83258	0	5162	0	
3194692	25307	0	3904	13765	0	46165	0	0	15182	0	15182	0	132864	0	4001	38994		57843	10720	17939	47340	36811	6949	0	11041	36299	9969	534	12309	24502	1676	507	42261	128863	0	0	8111	
3195037	1108	31	0	26865	0	36591	0	0	37	0	2646	0	57063	0	0	12679		2957	40319	0	2880	11681	37	2609	1626	1254	77	0	5626	6055	998	0	36560	57063	0	0	0	
3195064	7274	0	0	5869	0	13913	0	0	4191	0	4191	0	29526	0	1715	8938		12177	1137	2990	7240	6871	2921	0	2900	4340	4612	325	795	6177	1535	431	13913	27811	0	0	1515	
3195653	29302	0	0	6932	0	24095	0	0	7202	0	7202	0	102359	0	0	24367		26993	21696	5780	24177	20006	7202	0	11614	12563	2796	20	13407	6599	4361	0	24095	102359	0	0	3443	
3195895	1220	1	291	33277	0	45580	0	0	39827	43400	134438	0	689236	0	20992	327219		273057	87740	41379	244095	295207	31824	87387	54322	189774	28637	325	83704	211503	31614	398	45288	468399	0	199845	21984	
3198421	3324	0	833	15980	0	22397	0	0	12599	0	12599	0	178691	0	485	58747		98130	18490	17002	74205	39989	11395	0	21069	53136	17072	6853	10866	29123	12300	6458	21564	178093	0	113	8616	
3198980	4945	2	122	17663	0	27198	0	0	0	0	0	0	54929	0	2405	12848		19122	18014	4535	16702	10608	0	0	5156	11546	2231	189	3872	6736	2240	0	27074	52524	0	0	1438	
3199811	740	0	0	3806	0	5167	0	0	0	0	0	0	26927	0	323	6711		11987	7489	1129	11416	6506	0	0	2380	9036	326	246	2490	4016	205	0	5167	24327	0	2277	0	
3200034	5246	0	0	21453	0	26681	0	0	21367	0	21367	0	200312	0	1593	64090		85474	45503	3325	72542	56469	14810	0	22929	49613	12932	0	23545	32924	7201	420	26681	198719	0	0	1764	
3201527	24282	1	6	10742	0	30123	0	0	4131	0	4131	0	220366	0	0	59119		116083	20882	12673	107455	56172	4131	0	23226	84229	8111	517	15077	41095	2847	100	30116	220366	0	0	4088	
3201853	720	0	137	5341	0	5638	0	0	0	0	0	0	83765	0	19028	32976		40291	9776	518	31456	28619	0	0	7632	23824	8699	136	15324	13296	4156	200	5501	64737	0	0	381	
3202702	792587	0	0	10979	0	21597	0	0	0	0	0	0	796156	0	0	0		0	3569	0	0	0	0	0	0	0	0	0	0	0	0	0	21597	796156	0	0	0	
3202962	51566	8	20	47637	0	61109	0	0	0	0	0	0	121590	0	294	35336		20242	14446	3250	11390	32474	0	0	3654	7736	1520	7332	9742	22732	1835	1027	61081	121296	0	0	1437	
3203996	206	0	0	757	0	796	0	0	0	0	0	0	34770	0	0	18209		13177	3179	1794	12068	16324	0	0	2971	9097	1109	0	7213	9111	1885	0	796	30941	0	3829	900	
3204993	0	0	0	31773	0	46407	0	0	27030	0	47764	0	93793	0	12550	27482		28573	37739	33	14007	26570	12514	20162	4583	9424	10963	3603	18999	7571	911	0	46407	80181	0	1062	0	
3205253	13236	0	0	7385	0	25933	0	0	1429	0	4292	0	123583	0	2355	36669		61805	11873	9168	44422	29074	1429	2862	12035	32387	15616	1767	8412	20662	5443	2152	25933	119712	0	1516	2420	
3205909	3950	0	0	6383	0	11850	0	0	0	0	6315	0	84986	251	103	25073		39233	16729	4445	29634	21344	0	3684	6988	22646	9429	170	7363	13981	3604	125	11850	84632	0	0	0	
3206399	1197	2	0	27736	0	31936	0	0	0	0	0	0	143729	0	0	37892		26079	78561	0	24280	35844	0	0	5614	18666	1481	318	9233	26611	1948	100	31934	143729	0	0	0	
3206465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3207921	196	2	0	22516	0	27199	0	0	25750	101	42219	0	125223	0	4761	37919		52668	34440	2577	48209	36931	23357	16469	19941	28268	4337	122	24963	11968	988	0	27164	105803	33	14659	1139	
3208049	2214	1428	1147	24722	0	49454	0	0	18112	100	44491	0	172115	906	9086	72021		57210	40670	6308	44852	63310	13293	25843	14298	30621	10526	1765	31208	32102	8148	563	46879	161827	0	296	2740	
3208441	28804	0	5651	3091	0	21868	0	0	4473	3791	8264	0	208450	0	2729	75816		57921	45907	17348	47467	59030	3070	200	14276	33191	9871	582	24567	34463	16219	565	16217	204875	0	846	8691	
3211937	2549	17	472	21019	0	26837	0	0	5225	588	27240	0	119363	0	7028	66793		25636	24385	3939	22789	62757	5225	22015	8005	14794	2822	15	26847	35910	3851	185	26343	112037	5	298	2282	
3212149	0	1237	1363	459	0	1461236	0	0	0	0	0	0	26435551	15979	25917	0		0	26435550	0	0	0	0	0	0	0	0	0	0	0	0	0	1458636	26393655	0	0	0	
3212402	2533	18	0	76958	171	79641	0	0	22315	8145	30460	0	393613	0	21779	141412		188101	61567	3145	168326	135679	9038	6549	82223	86103	16317	3458	87200	48479	5733	0	79452	371587	0	247	2326	
3213333	6561	0	253	3726	0	8374	0	0	0	0	0	0	36719	0	3280	15435		10355	4368	2659	8319	14054	0	0	2063	6256	2036	0	2990	11064	1381	0	8121	33439	0	0	1019	
3213735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3214059	1177	0	0	59012	0	72401	0	0	0	0	0	0	183765	0	3006	51780		6363	124446	226	6200	51019	0	0	1364	4836	101	62	20209	30810	760	0	72401	180759	0	0	109	
3216017	13581	0	0	12829	0	34656	0	0	18808	21042	39850	0	228839	0	4295	61207		65176	88875	7028	61121	58273	18800	21042	12161	48960	3931	124	21938	36335	2934	0	34656	224544	0	0	1897	
3216316	2252	5	0	7416	0	9489	0	0	1239	0	1239	0	112046	0	0	64294		22307	23193	0	22307	64294	1239	0	3522	18785	0	0	14385	49909	0	0	9484	111796	0	250	0	
3217331	10105	3	9685	14785	0	45767	0	0	0	0	0	0	130863	0	7756	69223		46835	4700	15002	32597	45164	0	0	11485	21112	9296	4942	17676	28488	14745	8314	36079	123107	0	0	7325	
3217957	5918	6	2	22637	0	32048	0	0	4214	100	19749	0	112839	0	875	42396		42702	21823	5142	32439	23241	4214	9637	10057	22384	8901	1360	9609	15917	10813	6057	32040	111666	0	298	1915	
3219175	150	0	0	9178	0	19561	0	0	15238	0	16336	0	139264	0	18779	50317		63317	25480	4311	51109	44760	12135	1098	12736	38373	11879	329	18377	26383	5325	232	19561	93009	0	27476	3695	
3219214	1184	2	0	24678	0	33597	0	0	0	0	0	0	75525	0	0	14837		1637	57867	1343	1625	14482	0	0	429	1196	12	0	6666	7816	355	0	33595	75525	0	0	1065	
3219335	101758	0	4401	17236	0	33853	0	0	13287	48124	61411	0	684630	0	32827	208232		191231	183409	53164	170540	140550	7723	48124	49663	123150	14549	3869	44907	124986	32553	5786	29452	649213	0	2590	22639	
3220500	1608	0	0	20151	0	24130	0	0	10009	0	10009	0	134007	0	0	73621		35118	23660	663	33170	71159	10009	0	5021	28149	1898	50	29473	41686	2462	0	24130	118979	0	15028	328	
3220818	787	0	571	1406	0	10119	0	0	121	16337	16458	0	90499	0	326	46297		38550	4865	5499	32023	36277	121	11201	6993	25031	6086	441	8814	27463	7095	2924	9548	90173	0	0	2486	
3220863	0	0	0	0	0	0	0	0	18893	6619	25512	0	56316	0	0	23944		25851	6520	0	13476	16752	16169	100	8292	5184	10515	1860	11242	5510	5337	1855	0	44026	0	12290	0	
3221468	1281	0	0	18420	0	27437	0	0	2881	101	4282	0	76812	0	705	23725		6908	44898	2480	6413	21788	744	1401	2307	4106	495	0	5504	16284	1637	300	27437	74573	0	1534	1572	
3223305	644	0	1834	23619	0	34848	0	0	17647	300	19633	0	84551	0	2612	18071		42265	23571	2262	21183	12569	6029	999	6759	14895	19000	1611	4025	8908	4051	1087	33014	72858	0	9081	912	
3223408	5123	0	146	15334	0	18835	0	0	0	0	0	0	65489	0	12719	32152		26252	1962	7185	21787	29209	0	0	5583	16260	3757	651	6703	22507	2365	578	18689	52770	0	0	2175	
3223417	11395	9	2	12901	0	17414	0	0	9500	0	9500	0	45286	0	0	5028		27078	1784	1164	25393	4189	9500	0	6257	19136	1668	17	726	3463	840	0	17403	38901	0	6385	109	
3223444	919	0	0	8063	0	13938	0	0	664	49696	50360	0	207806	0	0	109438		28332	69116	5345	19617	84904	64	27278	4782	14835	6824	1891	46797	38107	21614	2920	13938	207806	0	0	2966	
3223695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3224302	19637	7	2961	7482	0	18694	0	0	4157	2497	6654	0	172971	0	18699	42087		23167	88079	4261	19957	37033	3761	2248	7236	12721	2000	1209	16542	20491	4006	1048	15686	152084	40	2188	840	
3224375	1467	0	0	27842	0	30675	0	0	28361	0	28361	0	104175	0	0	12185		55448	35073	1287	35000	11113	10445	0	7361	28224	19863	0	6749	4364	1072	0	30675	82998	0	21177	624	
3224478	2414	0	73	5333	0	11627	0	0	3142	0	3142	0	81958	0	1571	31176		36490	11876	5821	30898	27899	3142	0	13313	17585	5591	0	9916	17983	3178	100	11554	64798	0	15589	2266	
3224580	0	0	0	1239	0	1239	0	0	0	0	294600	0	294600	0	0	294600		0	0	0	0	149600	0	149600	0	0	0	0	15000	134600	145000	0	1239	294600	0	0	0	
3227442	148	0	0	37616	0	46185	0	0	0	0	0	0	133389	0	22500	95413		2001	35826	0	1901	95413	0	0	604	1298	100	0	42876	52537	0	0	46185	110889	0	0	0	
3228908	0	0	0	0	0	0	0	0	361889	0	361889	0	361989	0	0	100		361889	0	0	247374	0	247374	0	118241	129133	114515	0	0	0	0	100	0	361989	0	0	0	
3229875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3232204	348529	0	0	30600	0	62716	0	0	2581	100	19258	0	549291	0	5061	113855		68865	18042	30188	63111	90815	2581	16677	30025	33086	5010	744	63967	43525	6093	270	62716	543646	0	584	2864	
3232370	1725	0	0	7262	0	14324	0	0	4851	7867	12718	0	66927	0	0	25871		23553	15778	2603	13553	20957	2665	4595	6181	9352	7687	333	8242	12716	4913	0	14324	66927	0	0	796	
3233407	968	6	0	6445	0	9287	0	0	18503	0	18503	0	48342	0	0	7797		31401	8176	1966	14387	5306	5130	0	4031	10451	16160	758	1765	3541	1568	922	9281	48236	0	106	372	
3234598	536	0	0	3213	0	4136	0	0	1069	0	1069	0	48691	0	826	15677		26327	6151	2270	21815	11356	1069	0	6574	15241	4264	248	5573	5783	4321	0	4136	35136	0	12729	760	
3235410	86207	9	385	17906	0	21049	0	0	862	0	1343	0	218155	0	22845	54961		19554	57433	3508	19191	54458	862	481	4424	14768	294	67	26197	28261	503	0	20655	195216	0	94	1867	
3235689	756	0	224	5723	0	10886	0	0	3133	0	3133	0	91414	0	636	28470		21215	40972	2692	17615	23411	3133	0	4953	12663	3359	241	8927	14484	3964	1095	10662	90778	0	0	1677	
3236396	751	0	560	3724	0	13435	0	0	6279	0	6279	0	95947	0	3902	27019		61474	6703	15393	53583	23970	3066	0	15529	38254	7475	216	7775	16677	2567	0	12875	74809	0	17236	7988	
3242575	323	2	399	25945	0	33541	0	0	340	35141	35481	0	151099	0	6645	91186		15722	43868	6663	13191	71473	140	22212	2733	10458	2320	211	14053	57420	19110	603	33140	144360	0	94	4825	
3243282	132	0	0	19046	0	25610	0	0	2726	22836	25562	0	71941	0	6992	29689		5310	36809	0	5285	29689	2726	22836	3432	1854	25	0	19265	10424	0	0	25610	64454	0	495	0	
3247589	68881	0	0	10291	0	17169	0	0	18134	0	18134	0	158640	0	5249	21417		31185	37157	3917	29511	19337	18134	0	15699	13812	1472	201	10831	8506	1772	307	17169	153127	0	264	0	
3247598	39013	0	0	33344	0	37065	0	0	0	0	0	0	156454	0	39000	68872		4592	43976	0	4592	64872	0	0	1776	2816	0	0	24958	39914	4000	0	37065	117454	0	0	0	
3248849	4229	0	0	20569	0	32738	0	0	33934	200	34134	0	134697	0	0	47530		59711	23228	3546	43524	42829	21536	200	21853	29236	8311	311	18000	24829	4072	629	32738	134697	0	0	0	
3249770	130166	0	168	6068	0	13760	0	0	0	0	0	0	280812	0	117881	68259		35609	46778	7289	27385	59145	0	0	8778	18607	6392	1832	25025	34120	7245	1869	13592	162931	0	0	2146	
3250114	431	0	10804	8534	0	33156	0	0	32081	100	45997	0	130279	0	5572	48922		62871	18055	10753	32363	34743	12081	13915	10286	22077	30072	436	8461	26282	14079	100	22352	122218	0	2489	5386	
3251081	1153	0	368	30901	0	40092	0	0	17022	13788	30810	0	141277	0	27964	40503		42767	56854	0	33176	38194	9472	12819	13923	19360	6683	2801	21450	17079	1974	0	39724	113313	0	0	0	
3252510	102006	0	168	31349	0	45488	0	0	19183	0	19183	0	165977	0	100	8887		29015	26069	506	8830	7966	1107	0	4245	4585	10597	9589	1899	6067	921	0	45320	138894	0	26983	357	
3253571	11029	0	0	38018	0	62615	0	0	2143	8537	24807	0	210018	0	6332	106542		67769	24679	4605	44370	77574	2143	13911	10233	34157	22603	776	18540	59235	27457	1310	62615	182262	0	21424	1198	
3253834	715	0	0	6150	0	8833	0	0	198	6435	6633	0	43420	0	750	12741		17029	12935	2780	13614	10003	198	5135	3881	9733	3292	123	2626	7377	2738	0	8833	42222	0	448	718	
3254297	2178	0	24	7366	0	8322	0	0	0	300	300	0	50739	0	4271	26122		13099	9339	3483	10453	22206	0	300	2166	8386	1974	575	6543	15864	2197	1518	8298	46468	0	0	1753	
3255098	680	0	0	15873	0	23761	0	0	0	0	0	0	104316	0	0	38057		23375	42204	4154	14944	24135	0	0	5996	8948	4762	3669	7990	16145	11390	2532	23761	61432	0	42884	1907	
3257047	41	0	0	7773	0	8387	0	0	3224	100	57108	0	100661	0	0	80340		13914	6367	2165	10985	65319	2070	45168	4479	6506	2783	146	20658	44661	14639	382	8387	97191	0	3470	1296	
3258286	343	0	0	13350	0	19746	0	0	4165	100	9741	0	53462	0	2578	17190		18191	17737	2089	8516	16329	3491	5354	2390	6469	9273	59	6367	9962	861	0	19746	47945	0	2939	486	
3259171	1309	0	151	5451	0	11082	0	0	0	0	0	0	36925	0	50	4152		19113	12350	2108	14541	3371	0	0	4075	10466	4567	5	782	2589	781	0	10931	36875	0	0	434	
3261549	191128	28	2246	15551	0	22495	0	0	3249	0	3249	0	565243	0	27776	170352		148755	55008	29991	145007	165991	3249	0	73120	71887	3193	555	86367	79624	3996	365	20221	521964	0	15503	13784	
3262788	2697	0	263	10655	0	14522	0	0	0	7921	7921	0	102489	0	908	49561		30518	19713	3667	25163	43040	0	7921	7687	17476	4156	1199	18704	24336	5874	647	14259	86254	0	15327	1822	
