"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RIADG377	
12030																																																										1000	51807	1140	0	0	0	4929	0	29111	0	29111	0	21109	0	8587	292062	0	0	0	53557	1916	3417	127221	6855	10493	27496	2664	4661	1387	120036	53421	47527	10398	1675	2999	1000	0	1000	0	0	0	0	0	75	0		0	0	2157	28879	69575	18220	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
12142																																																										0	3725	2458		0		5784	0			15434	553	13196	0	0	102090	0	134	0	25146	794	14611	31478	2140	3508	12871	6259	335	33	9178	22917	26777	16493	1233	32								347	0			0	0	876	5370	21349	6924			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
12245																																																										0	778	2387		420		69	1518			3732	264	2762	0	841	83952	0	0	0	34408	632	2074	16685	845	2221	6054	7084	17852	0	4389	12030	20845	8159	2413	0								53	70			0	0	672	4636	27166	5062			0			0	96																									0	0	0	0	0	0	0	0	0	0	0	0		0		
12311	24379550	579501	73310	173556	7270148	0	3547567	0	443942	37592464	0	413665	12585082	18999031	1591613	2676626	2977784	2406071	373054	0	152	100	0	0	0	252955	0		1508810	454368	117604	927635	0	0	0	0	0	0	0	0	0	0	491564	477284	0	0	0	0	0	0	0	0	0	0	0	0	16611684	252	114139	1042971	78978	579501	500523	73310		7270148	0	7270148	5006040	3547567	0	443942	37592464	0	1045239		6758724	1343840	3089502		533618	821976	1061145	792343	871761	2344084							152			100	0			0	252955					364241	1879382	3387279	4482934			0			157867	146363	0	0	0	491564	0	0	0	0	0	0	0	0	0	0	0	477284	0	0	0	0	0	0	0	0																
12647																																																										0	9012	0		18		4876	0			14871	2081	999	0	157	71730	0	0	0	16208	1181	0	37153	1977	3794	9262	941	185	0	7157	24360	18354	3174	336	0								0	103			0	0	5292	2467	5450	9015			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		8966		
12656																																																										0	1034	0		0		819	0			932	0	1490	0	0	12261	0	7	0	7464	0	3444	1755	155	1312	1755	1730	2336	176	305	1138	887	1143	1266	0								0	0			0	0	15	0	419	81			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
12937																																																										0	395	29663		0		0	0			12637	22132	1413	0	0	164585	44	0	0	30969	2126	0	62488	5187	3170	6770	15160	682	0	44875	9346	18048	57331	2255	1805								0	0			0	0	1091	5439	15312	43452			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
12946																																																										0	16720	7256	0	319	319	1903	80	42762	0	42762	126	25578	0	471	517953	0	0	0	151284	7271	17682	183770	7200	13533	37108	80197	6185	4568	105300	102588	78878	58852	7729	2985	0	0	0	0	0	0	0	0	0	0		0	0	5719	69340	23798	165406	0	0	0			0	635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30155	179428	324	
12955																																																										0	1645	4287		0		54	0			12151	4418	1501	0	616	104346	0	0	0	11282	4776	2132	25120	508	1816	1503	6247	223	986	16632	16811	23704	30207	4086	0								12	45			0	0	2514	11864	33482	15699			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13037																																																										0	705	3147		29		408	429			16846	2425	8949	0	608	101869	0	0	0	41886	1260	41140	10495	2837	10394	22746	4679	525	184	20547	7315	16754	10299	1097	1702								321	87			0	0	13	3391	18155	3639			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
13103																																																										0	0	18108	0	1836	1836	0	1065	62910	0	62910	13346	203116	0	0	895283	0	0	0	256937	14694	77048	48475	3284	8392	22436	27731	48383	136411	86080	76770	144564	219870	73690	26577	0	0	0	0	0	0	0	0	137	0		0	0	23318	15560	171918	113403	0	0	0			976	1123																									0	0	0	0	0	0	0	0	0	0	0	0		0		
13251																																																										0	1911	0		0		1894	0			5304	0	2638	0	5	20977	0	0	0	4226	0	0	10122	825	534	2817	50	0	0	2879	6476	6775	345	0	0								0	0			0	0	125	0	0	4874			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		
13457																																																										0	3145	0		5		4880	0			1886	0	457	0	0	11329	0	0	0	624	0	13	4777	13	79	351	181	0	0	8951	731	345	624	18	0								0	0			0	0	0	0	332	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
14052																																																										0	1179	0		12		520	0			4857	667	1679	0	2249	49387	0	0	0	13670	592	6913	18573	2706	4063	3183	2214	1092	70	3984	7820	11665	6166	2626	2354								0	11			0	0	766	0	1082	22103			0			0	337																									0	0	0	0	0	0	0	0	0	0	0	0		10283		
14155																																																										0	17947	729		0		16555	0			6675	0	5193	0	138	96222	0	0	5911	33847	1602	17890	21951	2445	4223	16411	7034	1915	1352	7283	15245	16329	11968	6426	4117								0	0			0	0	1307	2896	0	9333			0			0	151																									0	0	0	0	0	0	0	0	0	0	0	0		4898		
14454																																																										0	1431	0		11		1721	0			2297	107	324	0	0	12487	0	1342	0	1379	0	253	3180	253	106	386	634	0	0	2023	1997	3356	2132	234	0								0	17			0	0	0	994	0	2864			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
14650																																																										0	423	0		88		413	7			2883	0	4456	0	0	15968	47	89	0	5007	149	3650	3057	880	3157	207	138	607	0	3248	3023	2942	1219	449	0								0	5			0	0	48	770	1677	7			0			0	18																									0	0	0	0	0	0	0	0	0	0	0	0		0		
14753																																																										0	2525	0		4		6060	0			1119	0	599	0	2	12238	0	0	0	1129	0	203	6073	15	175	782	35	78	44	1662	5738	836	1284	1018	544								0	40			0	0	0	1	490	269			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
14865																																																										0	46186	7062		73		40434	0			16445	567	2837	0	8890	183600	831	0	0	9233	1345	663	62669	515	863	1830	1729	3002	1294	31718	33700	23941	16067	30789	31486								569	1062			0	0	7772	9086	20443	12427			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		47529		
14977																																																										0	3162	0		0		9876	0			214	0	3452	0	0	25579	1	0	0	6509	485	384	7944	1	52	245	344	5639	222	911	7376	2142	2763	5869	10								0	0			0	0	73	0	0	1809			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
15536																																																										47827	2011	420899	0	9384	9384	0	53144	177956	0	177956	205359	6514	0	0	3758104	0	152857	0	333923	17426	222032	1114038	22774	71975	108108	43878	14243	51119	1273312	384292	750164	378770	311952	156083	47827	0	47827	0	0	0	0	1376	853	8754		15316	11623	40244	851728	265123	1224624	0	152857	0			1894	8831																									0	0	0	0	0	0	0	0	0	0	0	0	154290	1833523	926	
16337																																																										0	7545	1795	401	563	162	44	10413	43700	0	43700	4208	27136	0	1455	339327	0	0	0	80835	5343	72081	105870	14919	8279	12220	6180	14695	17767	37864	62294	45217	35286	29683	24419	0	0	0	0	0	0	0	0	2037	0		0	0	8676	72312	51060	32618	0	0	0			4118	5355																									0	0	0	0	0	0	0	0	0	0	0	0	0	80835	0	
16458																																																										0	1261	14115		102		710	0			16618	2503	2880	0	0	143662	9	219	1626	18453	2066	5967	27444	686	2509	4762	2679	1303	6514	12540	18299	42832	34937	16181	261								0	108			0	0	661	8848	37165	37962			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
16551																																																										0	3730	889		151		1676	0			12037	4346	5049	0	737	127414	0	94	0	40686	1070	2024	31274	3663	6669	17035	5575	6704	476	9474	15034	28539	17000	13414	1320								0	124			0	0	3874	37906	12251	2794			0			631	522																									0	0	0	0	0	0	0	0	0	0	0	0	0	57283	0	
16748																																																										0	4837	484		85		2199	0			1243	2689	3025	0	0	27740	0	0	0	8764	906	1967	3263	474	1389	1709	1974	2258	960	3960	2670	3531	4342	4349	69								0	0			0	0	485	339	2684	0			0			85	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
16944																																																										0	1703	0		5		60	0			944	159	1309	0	506	15427	0	0	0	8487	72	0	2139	237	629	2352	2033	3045	0	1090	224	2483	2237	412	461								0	0			0	0	0	0	0	2182			0			0	18																									0	0	0	0	0	0	0	0	0	0	0	0		0		
16953																																																										0	733	0		22		4334	0			2325	0	2479	0	33	12792	0	0	0	1164	0	0	7142	287	106	447	324	0	0	2757	3992	2223	2149	365	0								0	0			0	0	0	0	1702	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
17110																																																										0	0	0		4228		0	0			9823	555	70850	0	0	86800	0	0	0	1344	0	1341	55069	1344	0	0	0	0	0	84856	0	0	600	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
17147																																																										0	145632	131025	7172	13217	6045	124601	5457	806233	56	806289	131592	149613	0	13377	3423895	0	7797	16806	664294	85218	362533	783385	46051	124312	156165	126505	96692	95858	880544	332502	509114	527208	343811	61843	0	0	0	0	0	0	0	630	27095	22		0	0	39266	108077	509454	466718	6712	1085	0			137	544																									0	0	0	0	0	0	0	0	0	0	0	0		541246		
17259																																																										0	7583	0		10		947	0			4004	94	5317	0	0	35372	40	59	1592	10282	368	7067	23485	2195	5200	1347	1497	43	0	9555	6535	6915	1639	479	0								0	0			0	0	1592	0	5156	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
17464																																																										0	8646	16016	3677	8696	5019	9012	11330	304751	0	304751	66114	11221	0	27777	1675740	3622	0	0	37204	13682	13281	429673	5216	5025	9284	5186	3707	7927	424927	221081	308391	234893	195017	99409	0	0	0	0	0	0	0	4220	44961	0		0	0	11816	409245	357137	348864	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	328385	0	
17950																																																										0	24225	334		42		15885	71			12907	2974	9938	0	8191	144146	0	264	0	23279	2719	474	42315	2041	4504	8690	6249	1242	186	35068	24532	33682	15538	8064	3167								0	172			0	0	7985	5751	17175	12305			0			112	330																									0	0	0	0	0	0	0	0	0	0	0	0		0		
18050																																																										0	18058	969		342		3738	0			12574	75	12413	0	3564	181449	0	0	1395	58578	4516	56379	29103	2883	6799	1583	5134	13302	27787	12394	27214	16445	19683	24494	21092								0	0			0	0	2983	17673	28166	17800			0			0	224																									0	0	0	0	0	0	0	0	0	0	0	0		165130		
18135																																																										0	0	4510		0		0	1888			36861	17672	13735	0	0	145236	0	0	0	19360	42757	9155	18522	1921	1823	5325	2597	3830	1423	16479	9152	21496	24364	37428	15194								0	0			0	0	0	6317	4024	0			0			616	0																									0	0	0	0	0	0	0	0	0	0	0	0		52245		
18377																																																										0	1339	0		0		0	0			0	467	30	0	0	17628	45	0	0	14516	949	0	5	0	3	57	174	2924	11358	468	0	26	90	1104	1469								0	0			0	0	347	0	0	25			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
18827																																																										0	252	7589	0	199	199	86	0	30675	0	30675	6139	17206	0	4329	245607	0	0	0	100092	4069	28567	15857	1001	264	1778	5355	57573	33219	42271	11633	12454	17834	47203	13449	0	0	0	0	0	0	0	0	676	0		0	0	6457	4950	39821	23067	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
18836																																																										0	5524	0		0		0	0			5192	5144	24990	0	715	127057	0	0	0	57907	3356	43913	16745	2386	6966	21430	13400	7221	6054	8382	8900	23158	11880	9326	6010								0	299			0	0	4061	625	17039	2205			0			0	63																									0	0	0	0	0	0	0	0	0	0	0	0		127057		
18854																																																										0	8936	2027		44		5964	504			19274	556	2089	0	0	78892	0	0	0	9492	214	5735	40997	2319	2872	2986	1020	235	60	27130	17763	15607	5848	2365	617								0	0			0	0	3321	4406	12023	10546			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	2058	0	
18957																																																										0	4982	0		40		595	474			6186	0	1914	0	153	27938	0	0	0	8040	0	2412	6827	778	1112	2660	1558	1069	842	4572	3073	3985	3899	4206	0								0	0			0	0	1203	7	3978	840			0			0	22																									0	0	0	0	0	0	0	0	0	0	0	0		2886		
19356																																																										0	255	675		17		674	0			11542	0	2662	0	0	43760	8	45	0	10294	65	67	11312	697	1854	5264	216	2263	0	9577	6406	8409	1920	5321	0								0	0			0	0	92	1345	1009	15093			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
19730																																																										0	16516	49338	6757	24274	17517	4044	10368	144480	0	144480	144085	15110	0	3505	1856222	1680	0	17243	113335	25905	48696	769876	14024	14284	18779	26085	30931	7265	679123	250188	225539	390422	94753	8556	0	0	0	0	0	0	0	0	432	0		0	0	148674	251631	378264	538309	0	0	0			1486	4517																									0	0	0	0	0	0	0	0	0	0	0	0	78180	268457	453	
19936																																																										0	20680	5113		6526		6233	3812			16257	4913	7007	0	6469	161605	0	0	0	39236	0	8319	68885	3762	8860	15322	9625	1667	0	28857	33553	37784	15828	2094	237								0	360			0	0	902	12332	16088	19489			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
19972																																																										0	0	0		0		0	0			173	0	196	0	0	33727	0	0	0	29112	3072	0	0	0	0	71	252	4723	24066	201	3	205	243	2228	1735								0	0		0	0	0	1075	99	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
20053																																																										0	8233	0		39		6569	0			4687	2768	1707	0	861	52365	0	0	0	15232	121	4936	27995	2195	5313	896	393	697	4573	5727	15641	8433	3690	1224	22								63	54			0	0	1249	1324	9187	271			0			50	147																									0	0	0	0	0	0	0	0	0	0	0	0		0		
20370																																																										0	0	6857		0		788	0			9626	522	1798	0	0	174611	320	0	5295	36041	11110	16090	63103	8452	3285	18200	223	0	0	48664	17797	40547	14883	26	858								0	0			0	0	19883	27454	40485	20367			0			0	1991																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20512																																																										0	0	86		3309		0	0			2184	182	3337	0	809	53521	382	0	0	34344	435	12338	1580	843	2531	2975	4593	20237	1927	1100	693	1793	5557	9769	0								0	0			0	0	274	0	8376	567			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
20633																																																										0	0	12852		0		3871	144			12530	1953	8762	0	13	218694	0	0	0	44720	1284	24608	57353	1207	5256	17295	12451	7245	1175	23601	27289	19033	69476	30138	2725								0	0			0	0	10469	14619	116	107505			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
20857																																																										0	5796	0		308		21638	0			8470	0	1920	0	1624	49039	0	0	0	2434	315	0	20482	364	236	1262	520	52	0	10469	17935	6662	8066	2810	589								0	55			0	0	0	0	6165	314			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		9248		
20866																																																										1500	1347	3001		39		0	19936			22040	4165	1993	0	0	210951	49	0	5038	64206	4134	11348	23856	13201	2323	4178	8398	5114	23813	36783	17593	33237	22163	18282	1202								0	82			0	0	13589	21884	44356	28664			0			476	0																									0	0	0	0	0	0	0	0	0	0	0	0	2346	64849	89	
21256																																																										0	218	495		2		100	0			355	0	338	0	0	5873	0	0	0	2258	11	29	1552	236	158	1004	783	29	0	1177	393	500	1084	258	189								0	0			0	0	0	381	0	1715			0			0	11																									0	0	0	0	0	0	0	0	0	0	0	0		2241		
21359																																																										0	2801	0		7		3644	124			2161	0	1742	0	386	15153	0	0	0	3091	64	0	3569	210	703	1913	183	27	55	5525	921	1772	2708	467	419								0	0			0	0	0	33	880	344			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
21630																																																										0	354	52		17		1758	0			2676	136	3283	0	0	24428	0	0	0	10406	12	377	9309	713	653	1538	2071	5370	0	3470	4473	3786	1148	677	0								0	0			0	0	209	189	4415	921			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		4608		
21658																																																										0	22551	80		31		10467	934			9947	426	6193	0	488	98369	0	0	0	28268	2613	0	38915	1655	4429	13297	8120	100	0	10611	26136	22996	7218	2152	0								145	80			0	0	654	983	634	14809			0			68	122																									0	0	0	0	0	0	0	0	0	0	0	0		0		
22048																																																										0	4706	3869		0		12948	0			19639	1165	6187	0	0	133380	8	2337	0	24129	4244	7365	62738	2094	6611	12231	2631	319	96	19412	34621	25095	19176	9661	265								0	90			0	0	1373	7045	31909	13747			0			0	196																									0	0	0	0	0	0	0	0	0	0	0	0		46395		
22356																																																										0	16931	3203		127		21058	0			32970	17927	7332	0	1159	178098	0	0	1149	18583	3492	7003	78915	8527	1120	4568	2712	533	1123	70376	17493	44923	9508	4164	1837								0	3420			0	0	3323	20770	19635	8168			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	66698	0	
22459																																																										0	2662	694		64		974	0			8737	1609	29633	0	0	79505	0	672	1000	22937	1315	20410	11392	1816	8088	8902	3943	43	145	3176	9810	15404	20769	5737	1298								160	65			0	0	2749	216	5942	1076			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		22241		
22543																																																										0	638	819		3		0	0			1215	9520	2098	35	0	58118	0	0	0	17714	1241	3726	16640	1357	4416	7283	968	277	3413	6156	5274	20119	8638	217	0								0	73			0	0	1208	1084	16252	6218			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
22552																																																										0	11852	0		69		14287	176			5504	0	2028	0	0	43626	0	0	0	4707	0	0	16766	287	383	1929	1352	620	136	11569	4731	8426	7803	4644	1423								0	0			0	0	468	0	620	4091			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
22730																																																										0	76	1996		0		0	0			8619	3714	13175	0	2132	70156	0	0	0	23846	510	17421	6907	2219	5795	4133	3098	6909	1601	11432	6674	5707	5641	14332	1946								0	0			0	0	85	493	867	14643			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		46231		
22936																																																										0	21087	11486	0	155	155	10620	488	18192	0	18192	7430	9505	0	976	259938	82	0	0	47030	6536	7578	138437	6439	13967	25495	261	40	0	55731	75598	69198	3710	6296	0	0	0	0	0	0	0	0	0	116	0		0	0	9028	46100	40419	31340	0	0	0			1134	232																									0	0	0	0	0	0	0	0	0	0	0	0	0	54235	0	
22954																																																										0	10085	335		92		10162	0			10812	2700	4800	0	829	61400	0	0	0	9060	1534	191	20919	964	1138	4466	989	412	578	7797	13145	16837	10129	3897	0								0	160		0	0	0	951	2480	5290	2110			0			0	123																									0	0	0	0	0	0	0	0	0	0	0	0		32270		
23036																																																										0	6519	11999	38	1038	1000	746	0	33600	0	33600	12544	3791	0	1249	379767	0	0	804	52224	3562	12617	198001	9580	13836	15881	3841	2401	142	114540	63850	81764	19276	12314	5709	0	0	0	0	0	0	0	0	383	0		0	0	13661	103399	80254	54798	0	0	0			0	475																									0	0	0	0	0	0	0	0	0	0	0	0	0	74975	0	
23045																																																										0	772	0		3		243	0			1049	0	245	0	267	9137	0	0	0	4081	138	0	4898	1240	1142	1118	581	0	0	1357	1162	1560	686	119	0								0	0			0	0	0	0	1567	772			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
