"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	TEXTA545	
	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	TOTAL FOR DEP INCLUDED IN B	TOTAL DAILY AVG FOR DEP INCLUDED IN 	ESTIMATE OF UNINSURED DEPOSITS	PB/PSA FDIC CERTIFICATE NUMBER	AMT RETIREMT DEP ACCTS $250,000 OR L	NMBR RETIREMT DEP ACCTS $250,000 OR 	AMT RETIREMT DEP ACCTS MOR THAN $250	NBR RETIREMT DEP ACCTS MOR THAN $250	AMT OF DEPOSIT ACCOUNTS $100,000 OR 	NBR OF OTH DEP ACCTS OF $100,000 OR 	AMT OF OTH DEP ACCTS MORE THAN $100,	NBR OF DEP ACCTS OF MOR THN $100,000	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	PB/PSA FDIC CERTIFICATE NUMBER	
3032833								0	0		0	0	20693		14490	92	35182	0				
3034257								0	13443		983	3	103238		93961	275	211626	0				
3034695								0	10144		569	2	79954		48556	206	139223	0				
3035759								0	2045		415	1	35186		65943	257	103589	0				
3037874								0	1802		282	1	20507		19525	86	42116	0				
3039636								0	1090		0	0	49057		108651	317	158798	0				
3040379								0	3927		297	1	39657		11494	64	55375	0				
3041349								0	1118		431	1	17823		14782	63	34154	0				
3041358								0	653		0	0	16251		7941	48	24845	0				
3041974	27416311	412986	27546789	473287	412986	473287	10806796	0	735746		25697	63	11985532		14256350	34595						
3042234								0	953		0	0	32469		17625	117	51047	0				
3043651								0	724		0	0	41240		102251	237	144215	0				
3044500								0	10550		554	2	54422		30279	167	95805	0				
3044818								0	140		0	0	8220		4200	23	12630	70				
3045299								0	9203		0	0	40089		27631	81	76923	0				
3045383								0	0		0	0	0		0	0	0	0				
3047314								0	932		0	0	39315		50231	222	90478	0				
3047659								0	2137		0	0	54003		40485	142	96625	0				
3048067								0	2613		695	1	92202		235806	763	331317	0				
3048487								0	1882		274	1	39447		57661	207	99265	0				
3048861								0	1993		0	0	47104		40296	219	89393	0				
3048982								0	7061		0	0	73854		51010	177	131925	0				
3049514								0	795		0	0	46138		62725	239	109658	0				
3049635								0	3073		305	1	48284		76015	220	127677	0				
3049653								0	987		0	0	12986		43346	113	57319	0	61250			
3049699								0	2060		0	0	51635		136001	347	189695	0				
3049701								0	315		0	0	37763		75620	169	113698	0	106647			
3049729							48690	0	93		0	0	10787	511	64390	137	75270	0	0	0		
3051021								0	7012		1287	4	66753		211236	314	286287	0				
3051432								0	5213		270	1	36350		19423	143	61256	0				
3052813								0	0		0	0	13239		193018	268	206257	0				
3057818								0	117	6	0	0	26298	1295	94788	262	121203	0				
3058114								17398	0		0	0	0		0	0	0	0			COUNTRY CLUB BANK	
3058329								0	15969		1215	3	110569		98395	477	226148	0				
3058619								0	2774		0	0	36330		47282	193	87132	746				
3058842								0	8491	207	0	0	91437	3078	148708	489	248636	0				
3066025								0	0		0	0	0		0	0	0	0				
3066155								0	0		0	0	1570		19857	49	21427	0				
3067929								0	2972		0	0	22393		158561	265	183926	0				
3068579								0	13348		314	1	165276		95672	434	274610	0				
3069343								0	1964		0	0	38968		31486	142	72418	0				
3070545								0	4848		278	1	55940		34691	165	95757	0				
3071083								0	672		0	0	75481		100865	423	177018	0				
3071391								0	0		0	0	44688		171219	291	215907	0				
3072053								0	5256		0	0	92759		100886	347	198901	0	201857	0		
3073199								0	583		564	1	25865		282733	355	309744	0				
3075278								0	20643		673	2	348794		379899	798	750009	0				
3075474								0	10635		0	0	235987		154089	691	400711	0				
3076190								0	4456		0	0	72360		43936	269	120752	0				
3076220								0	2405		4369	9	189868		222395	514	426087	7050				
3076248								0	2105		0	0	183498		44318	133	229921	0				
3076284								0	205		0	0	60973		120585	416	181763	0				
3076453								0	677		0	0	18898		37434	109	57009	0				
3076604								0	7563		1907	5	148735		161260	619	319465	0				
3077629								0	3805		260	1	229648		210151	601	443864	0				
3077937								0	2399		0	0	69595		137638	411	209632	0				
3082052								0	3181		0	0	96051		209706	660	308938	0				
3083741								0	6484		1383	4	301064		50027	313	358958	0				
3085240								0	1900		310	1	24977		7624	52	34811	0				
3086256								0	1052		0	0	31674		19096	115	51822	0				
3089752								0	0		0	0	0		0	0	0	0				
3090310								0	1620		1023	2	35164		24446	130	62253	0				
3090338								0	2273		0	0	44283		76120	291	122676	0				
3090833								0	1215		0	0	36294		25249	85	62758	0				
3093964								0	4530		1196	1	66501		151849	274	224076	0				
3095641								0	0		0	0	0		0	0	0	0				
3097243								0	1885		0	0	35502		19828	124	57215	0				
3101654								0	0		0	0	0		0	0	0	0				
3101775								0	12183		1318	2	116031		100596	425	230128	0				
3102530								0	298		0	0	42616		39975	142	82888	0				
3102893								0	1479		582	2	20814		35409	133	58284	0				
3103591								0	6670		0	0	50019		33985	149	90674	0				
3105308								0	591		0	0	29648		26497	51	56736	0				
3108907								30337	0		0	0	9050		194723	215	203773	0			PROVIDENT BANK	
3109043								0	1958		379	1	45438		114634	301	162408	0				
3109146								0	5755		748	2	61647		123066	384	191216	0				
3109584								0	1132		0	0	70967		56845	137	128944	0				
3110197								0	14109		2748	6	117849		67866	343	202572	0				
3112070								0	1993		873	2	57957		55978	162	116801	0				
3115129								0	5579		798	3	55987		121115	195	183479	0				
3115277								0	3404		0	0	68049		29001	153	100454	0				
3116274								0	2687		399	1	55584		284969	669	343639	0				
3116519								0	6408		310	1	57817		29345	141	93880	0				
3116809								0	1619		263	1	70390		30112	155	102384	0				
3117431								0	745		0	0	34072		278356	424	313174	0				
3118447								0	0		0	0	240498		58693	214	299191	0				
3119163								0	8162		262	1	100896		66333	141	175653	0				
3119378								0	1353		362	1	49119		74933	276	125767	0				
3120646								0	6439		0	0	82390		60453	279	149282	0				
3120897								0	2054		0	0	34013		15764	127	51831	0				
3121045								0	7564		407	1	73439		49989	258	131399	0				
3121072								0	0		0	0	154275		507	1	154782	0				
3121081								15995	0		0	0	193		20491	14	20684	0			Putnam County Savings Bank	
3121308								0	3287		0	0	34875		16429	59	54591	0				
3122828								0	1300		521	1	28833		74338	240	104992	0				
3122994								0	3669		627	2	69318		71489	364	145103	0				
3123106								0	21351		644	2	194923		161004	297	377921	0				
3125016								0	68		0	0	134176		221737	715	355981	0				
3125137								0	8966		1658	5	107945		64104	371	182673	0				
3125315								0	7440		525	2	43363		15188	97	66516	0				
3125557								0	3411		1468	4	48028		38538	190	91445	0				
3125566								0	0		0	0	27984		128876	311	156860	0				
3128174								0	1797		719	2	17599		43725	187	63840	0				
3128914								0	2669		403	1	107475		79174	205	189720	0				
3128923								0	7765		609	2	92709		53730	205	154813	0				
3129902								0	915		0	0	14895		60433	143	76243	0				
3130216								0	1473		254	1	23896		35850	151	61473	0				
3130999								0	6274		0	0	75265		73256	272	154795	0				
3131400								0	7241		581	2	78490		81358	319	167670	0				
3132667								0	2569		0	0	27970		17875	72	48414	0				
3133011								0	1109		0	0	24927		41062	139	67098	0				
3133253								0	14703		257	1	122640		80932	441	218532	0				
3133570								0	662		0	0	11251		15405	49	27318	0				
3134250								0	1878		0	0	37999		61510	242	101387	0				
3134399								0	1021		0	0	19079		11102	52	31202	0				
3134698								0	1364		0	0	41996		31829	192	75189	0				
3134885								0	1848		0	0	38948		38539	195	79335	0				
3135097								0	3653		317	1	136757		204887	475	345614	0				
3138146								0	1152		657	2	77340		590337	1051	669486	0				
3138182								0	1924		0	0	33124		62411	144	97459	0				
3139321								0	1241		0	0	23196		18179	81	42616	0				
3140309								0	434		0	0	24109		20609	105	45152	0				
3140822								0	1341		273	1	18187		47495	140	67296	0				
3141726							64128	0	54717		3610	11	607120		197491	994	862939	0				
3142358								0	3192		0	0	73752		132970	293	209914	0				
3143805								0	870		0	0	28598		80188	182	109934	278				
3145162								0	3088		0	0	20437		28108	91	51633	0				
3145797								0	13542		1509	4	74649		62992	263	152692	0	158874	0		
3145984								15977	0		0	0	2631		33236	61	35867	0			Pathfinder Bank	
3146150	1074251	34920	985807	31967	34920	31967	790559	0	13247		3292	11	193579		829214	1714						
3148613								0	519		0	0	9707		79510	135	89737	0				
3149012								0	96		0	0	45726		148899	267	194721	0				
3150205								0	950		364	1	26225		117722	346	145261	0				
3150474								0	9216		334	1	76040		54256	231	139846	0			33	
3150586								0	8404		673	2	65439		41944	204	116460	0				
3151417								0	0		0	0	21578		14345	55	35923	0				
3151837								0	6967		350	1	69552		47717	265	124586	0				
3153233								0	21		370	1	11181		60772	146	72344	0				
3153288								0	4440		0	0	87898		29691	123	122029	0				
3153297								0	8229		1176	2	86025		80637	266	176067	0				
3153626								0	8683		322	1	183046		68033	295	262441	2356				
3154780								0	4796		428	1	62164		78897	270	146284	0				
3156300								0	8516		574	2	79017		73671	296	161778	0				
3157183								0	0		0	0	13728		165262	190	178990	0				
3157697								0	0		0	0	0		0	0	0	0				
3158005								0	5984		0	0	63917		52505	212	122407	0				
3158546								0	0		0	0	27971		151707	250	179678	0				
3158863								0	1924		0	0	28208		26184	111	56316	0				
3160978								0	0		0	0	37807		35216	120	73023	0				
3161144								0	441		383	1	47461		179485	668	227770	0				
3161993								0	6599		0	0	138973		67674	335	213246	0				
3165320								0	163		258	1	18536		170181	199	189138	0				
3165357								0	2212		0	0	56113		91509	172	149834	0				
3165599								0	3220		318	1	59647		48202	204	111387	0				
3166699								0	134		422	1	15727		166954	207	183237	0				
3166729								0	3117		0	0	37262		34517	153	74896	0				
3167883								0	2965		0	0	46412		69286	209	118663	0	118934	0		
3168563								0	1736		724	2	45707		147538	352	195705	0				
3170276								0	1323		254	1	30878		78714	308	111169	0				
3172038								0	9562		818	2	123843		169260	390	303483	0				
3174920								0	8438		1207	4	80746		104284	560	194692	17				
3175619								0	0		0	0	23525		46291	220	69816	0				
3176812								0	650		0	0	8358		43235	116	52243	0				
3177127								0	3427		257	1	54565		45060	279	103309	0				
3177378								0	2055		0	0	32182		10795	69	45032	0				
3177426								0	1544		316	1	75730		80686	288	158276	0				
3178825								0	2676		259	1	42067		72179	249	117181	0				
3179082								0	156		0	0	72614		379785	816	452555	0				
3179729								0	3191		0	0	61194		23845	125	88230	0				
3179831								0	8431		1518	5	104440		103936	402	218325	0				
3180136								0	0		0	0	20423		18312	83	38735	0				
3181197							464	0	0		0	0	4611613		764	7	4612377	0	4897743	0		
3182082								0	345		0	0	24589		65949	175	90883	0				
3183584								0	4680		0	0	46126		27580	112	78386	0				
3184228								0	2541		0	0	50295		26828	122	79664	0				
3184460								0	0		0	0	0		0	0	0	0				
3184693								0	1053		0	0	21902		49099	149	72054	0				
3185485								0	1389		287	1	254333		200630	478	456639	0				
3185579								0	3715		0	0	37713		18539	86	59967	0				
3185896								0	1512		336	1	22710		84361	261	108919	0				
3187395								0	0		0	0	24797		14562	73	39359	0	38940	0		
3187612								0	2287		386	1	63464		81872	176	148009	0				
3187630								0	1629		0	0	41137		88764	286	131529	0				
3188646								0	4641		304	1	110781		147984	507	263710	0	263179	0		
3188712								0	2327		0	0	55131		16922	92	74380	0				
3189063								0	0		0	0	12064		149405	191	161469	0				
3189634								0	3928		0	0	59437		44013	251	107378	0				
3192960								2270	0		0	0	0		0	0	0	0			Zions First National Bank	
3194179								0	1127		0	0	79758		26339	197	107224	0				
3194638								0	0		0	0	25742		27019	152	52881	120				
3194692								0	10634		852	3	75873		63963	259	151322	0				
3195037								0	0		0	0	19217		61901	153	81118	0	80693			
3195064								0	1926		0	0	14602		12408	65	28936	0	30351	0		
3195653								0	5028		270	1	80674		54485	318	140457	0				
3195895								0	29994		1980	6	260909		181730	907	474613	0				
3198421								0	12524		608	2	101839		48957	278	163928	0	164276	0		
3198980								0	4561		0	0	51377		33062	153	89000	0				
3199811								0	910		0	0	20654		6972	53	28536	0				
3200034								0	1530		0	0	109433		91660	382	202623	0				
3201527								0	8354		256	1	139719		62694	363	211024	0	194708	0		
3201853								0	225		0	0	53259		22864	99	76348	0				
3202702								0	0		0	0	553853		5567	6	559420	0				
3202962								0	2408		0	0	41194		113469	321	157071	0				
3203174								0	2086		0	0	33685		16714	89	52485	0				
3203996								0	2122		0	0	16388		21951	92	40461	0				
3204993								0	75		0	0	41568		70796	145	112439	0				
3205253								0	4578		0	0	74503		50238	276	129319	0				
3205909								0	3998		272	1	52773		30256	145	87299	0				
3206399								0	0		0	0	41547		80695	335	122242	0				
3206465								0	0		0	0	0		0	0	0	0				
3207921								0	2093		294	1	72191		63915	211	138493	0				
3208049								0	5668		0	0	97251		111398	443	214317	0				
3208441								0	12510		1559	5	95473		82860	440	192402	0				
3211768								0	4571		588	2	105011		259218	690	369388	0				
3211937								0	2161		0	0	48140		51649	229	101950	0				
3212149							7643563	0	5798007		1610477	3378	7202797		10796925	33583	25408206	0	24120705	0		
3212402								0	980		407	1	205572		228841	1144	435800	0				
3213333								0	2508		0	0	23574		14328	72	40410	0				
3213735								0	0		0	0	0		0	0	0	0				
3214059								0	578		0	0	43243		152464	365	196285	0				
3216017								0	4383		0	0	102847		45760	280	152990	0				
3216316								0	0		0	0	21022		71511	306	92533	0				
3217331								0	9297		1154	3	68437		72562	264	151450	0				
3217957								0	4219		0	0	79480		43923	221	127622	0				
3219175								0	363		1178	1	87691		68942	283	158174	0				
3219214								0	179		1322	2	19845		68615	193	89980	19				
3219335								0	37918		6170	17	306989		283691	1306	634768	0				
3220500								0	161		0	0	57689		74843	218	132693	0				
3220818								0	4269		963	3	63388		25221	151	93841	0				
3220863								0	0		0	0	58552		6604	50	65156	0				
3221468								0	1494		1018	2	25973		55456	159	83941	0				
3222175								0	1662		0	0	30147		88948	172	120758	0				
3223305								0	1762		538	1	67322		34614	174	104029	-207	104260	0		
3223408								0	4544		716	2	39122		19486	91	63868	0				
3223417								0	528		0	0	31807		13821	103	46476	320				
3223444								0	4397		517	1	56567		126082	538	187563	0				
3223695								3511	0		0	0	0		0	0	0	0			Wells Fargo Bank, NA	
3223800								0	395		0	0	43528		26804	124	70727	0				
3224302								0	3272		0	0	82815		85779	411	171866	0				
3224375								0	1333		0	0	25733		97840	237	124906	0				
3224478								0	2888		0	0	54635		25016	109	82539	0				
3224580								0	0		0	0	101353		0	0	101353	0				
3225411								0	14907		324	1	132894		66055	440	214180	0				
3227442								0	0		0	0	14856		142519	178	157375	0				
3228908								0	0		0	0	306644		0	0	306644	0				
3229875								7888	0		0	0	0		0	0	0	0			First National Bank of Pennsylvania	
3232204								0	8793		2135	4	200092		294857	1346	505877	0				
3232370								0	1508		0	0	36151		35053	111	72712	0				
3233407								0	1624		0	0	21952		28112	74	51688	0				
3234598								0	1291		312	1	25682		9488	59	36774	0				
3235410								0	1556		0	0	46530		118752	378	166837	0				
3235689								0	2031		1223	3	41674		43156	162	88084	0				
3236396								0	13827		2283	7	68624		28965	186	113699	0				
3239249								0	246		0	0	62620		42790	139	105656	0				
3242575								0	3233		2301	4	43835		115199	386	164568	0				
3243282								0	0		0	0	27392		43727	130	71119	0				
3247589								0	1591		0	0	52740		72754	299	127085	0				
3247598								0	0		0	0	17031		176085	235	193116	0				
3248849								0	1704		256	1	58010		55228	227	115198	0				
3249770								0	4050		281	1	54820		70988	341	130139	0				
3250114								0	5863		578	2	68965		52622	188	128028	0				
3251081								0	0		0	0	63948		81276	292	145224	0				
3252510								0	468		0	0	83371		104490	296	188329	0				
3253571								0	3700		0	0	101542		102001	482	207243	0				
3253834								0	906		0	0	15535		25566	92	42007	0	44264	0		
3254185								0	6077		792	3	39991		26802	150	73662	0				
3254297								0	2358		606	1	21599		31071	132	55633	0				
3255098								0	2562		0	0	50188		42301	219	95052	0				
3257047								0	2355		257	1	22826		106846	163	132285	0				
3258286								0	411		533	2	14867		42242	136	58053	0	53140	0		
3259171								0	2715		0	0	40282		6992	50	49989	0	50516	0		
3261549								0	20814		4653	9	314586		207598	1066	547651	0				
3262788								0	2335		0	0	59599		46222	215	108156	0				
3263833								0	9127		1355	4	123632		218311	712	352424	0				
3264782								0	2526		253	1	22341		32183	93	57303	0				
3265257								0	5287		625	2	45624		61955	211	113492	0				
3266487								0	749		0	0	8636		15236	39	24621	0				
3266825								22953	0		0	0	0		0	0	0	0			MERCANTIL COMMERCEBANK N.A.	
3267185								0	8134		1435	5	61007		47835	214	118957	546				
3267738								0	1119		0	0	27348		111206	226	139673	0				
3267934								0	0		0	0	15448		31314	127	46762	0	47854			
3268173								0	0		0	0	0		500	1	500	0				
3268249								21591	0		0	0	3216		49549	47	52765	0			The Bank of Greene County	
3269590								0	2049		830	1	71585		430331	917	504794	0				
3269844								0	675		0	0	9755		7911	41	18341	0				
3269974								0	637		252	1	24057		14746	102	39692	0				
3270046								0	4405		0	0	42157		51362	398	97924	0				
3271007								0	2045		280	1	23335		63733	192	89393	0				
3271799								0	5462		0	0	58966		51935	217	116363	0				
3271986								0	1309		0	0	77437		90063	411	168809	0			NO	
3272956								0	2983		0	0	29455		17660	58	50099	0				
3273823								0	2785		0	0	36029		18462	118	57276	0				
3274709								0	5632		1253	3	81343		202274	664	290502	0				
3274772								0	1155		0	0	53416		185036	396	239607	0				
3275283								0	2058		255	1	50772		27213	148	80298	0				
3275939								0	6926		284	1	104841		115042	363	227093	0				
3276543								0	1570		0	0	28149		86982	205	116701	0				
3277241								0	904		506	1	44101		46466	195	91977	0				
3277876	1023912	0	969390	0	0	0	396539	0	23259	688	1613	5	342242	14477	656798	2271						
3277988								0	10889		254	1	98772		136779	445	246694	0				
3278305							19761569	0	59305		269358	311	1903194		20643307	14387	22875164	0	21117589	0		
3278387								0	0		0	0	3332		5796	11	9128	0				
3278547								0	179		0	0	32888		88101	129	121169	0				
3279450								0	9592		564	1	91713		58313	346	160182	0				
3279469								0	5168	181	814	1	55752	2257	41920	246	103654	0				
3280335								0	853		0	0	21640		41239	140	63732	0				
3280625								0	7080		283	1	85540		71055	309	163958	0				
3281293								0	1843		441	1	23632		46627	160	72543	0				
3281510								0	179		0	0	25962		55459	137	81600	0	71634	0		
3282012								0	1731		0	0	28388		16518	65	46637	0				
3282021								0	1756		0	0	27460		28657	204	57873	0				
3282692								0	0		0	0	84696		99464	193	184160	0				
3282852								0	2762		295	1	72058		93270	352	168385	0				
3283372								0	695		0	0	24030		31148	142	55873	0				
3283765								0	141		0	0	25764		39092	74	64997	0				
3284070							732026	0	0		0	0	12316745		3242142	6113	15558887	0	14159299	0		
3284100								0	0		0	0	21613		16618	16	38231	0				
3284397							48453	0	1178		0	0	6293		51553	31	59024	0	69205	0		
3284445								0	7426		269	1	45302		85108	287	138190	85				
3284490								0	1990		0	0	44715		43203	147	89909	0				
3284780								0	3048		0	0	54341		56224	244	113613	0				
3285246								0	4302		0	0	18456		8184	45	31408	466				
3285778								0	4912		0	0	68738		71616	239	145265	0				
3286999								0	1387		376	1	20223		11302	48	33288	0				
3287325								0	969		2794	3	75927		118090	281	197780	0				
3287503								0	3274		270	1	53081		75539	288	132164	0				
3287660								0	0		0	0	23640		125057	147	148697	0				
3288265								0	831		0	0	33305		18278	64	52414	0				
3288452								0	4636		442	1	94113		154859	388	254051	0				
3288742								0	2287		0	0	26874		33850	118	63011	0				
3290231								0	4655		0	0	54289		53745	240	112689	0				
3290240								0	107		0	0	26460		84540	269	111107	0				
3290745								0	1430		0	0	17631		52966	73	72021	-6	60854	-4		
3293540								0	3272		0	0	64287		79925	301	147484	0				
3293700								0	1894		0	0	3545		35342	61	40781	0	51540	0		
3293746								0	2723		0	0	24140		52036	134	78899	0				
3294583								0	3186		757	2	78198		74559	382	156700	0				
3295320								0	4478		0	0	84521		154715	460	243714	0				
3296149								0	0		0	0	64		5389	2	5454	0				
3296859								0	447		0	0	21760		37532	136	60141	402				
3297490								0	6751		787	2	21323		39386	226	68247	0				
3298769								0	1774		0	0	74126		37352	159	113252	0				
3299159								0	8728		953	3	236478		69033	389	315192	0				
3299168								0	4177		0	0	25319		27200	178	56696	0				
3299793								0	884		0	0	38213		60613	205	99710	0				
3299814								0	3575		1390	3	84435		303112	531	392512	0				
3301641								0	1923		0	0	61338		31468	153	94729	0				
3301865								0	28		0	0	39216		21062	72	60306	0	63279			
3302312								0	556		0	0	43343		57342	180	101241	0				
3302451								0	1544		621	2	21429		19812	135	43406	0				
3303298	83110986	1476292	84431185	4816759	1476292	4816759	31073976	0	2839721		104027	248	37602996		41087950	100560						
3303476								0	752		283	1	70314		108836	238	180185	0				
3303917								0	3880		883	3	36754		87803	328	129320	0				
3303944								0	80		0	0	21536		15564	53	37180	0				
3303953								0	0		0	0	1652		34918	37	36570	0				
3304428								0	1439		0	0	10971		15616	91	28026	0				
3306280								0	3517		274	1	45969		152659	323	202420	0				
3306299								0	3633		0	0	53919		57943	229	115495	0				
3306598								0	2323		280	1	56596		37335	218	96534	0	92176	0		
3307371								0	2533		0	0	41820		14465	67	58818	0				
3307410								0	0		0	0	93203		69458	231	162661	0				
3308145								0	0		0	0	47492		35910	73	83402	0				
3308314								0	160		273	1	22871		17708	90	41012	0				
3308471								0	6402		386	1	42421		25334	157	74543	0				
3308529								0	1151		0	0	34190		29130	133	64472	0				
3308574								0	1120		0	0	24891		6894	51	32905	0				
3309393								0	1112		385	1	20195		48445	165	70139	0				
3309571								0	626		0	0	50398		39568	79	90592	0				
3309768								0	1106		631	1	17132		25127	116	43996	0				
3310287								0	0		0	0	0		0	0	0	0				
3311145								0	0		0	0	18613		72103	178	90716	0				
3311181								0	3972		0	0	45211		39996	239	89179	0				
3311789								0	0		0	0	66672		69319	268	140955	4964				
3312124								0	246		0	0	20219		22243	107	42708	0	40572	0		
3313943								33143	0		0	0	0		0	0	0	0			Countrywide Bank FSB	
3314043								0	1567		605	2	12774		8463	57	23409	0				
3314119								0	1752		0	0	22658		32548	176	56958	0				
3316739								0	638		0	0	16386		11761	66	28785	0				
3317192								0	1559		349	1	34346		31798	136	68052	0				
3317932								0	2202		270	1	77248		180520	532	260240	0				
3320576								0	0		0	0	43841		51643	214	95484	0				
3320781								0	3756		811	3	40166		97337	322	142070	0				
3322347								0	200		259	1	14002		12831	42	27292	0				
3322468								0	0		0	0	33856		11183	50	45039	0	47030			
3322561								0	229		0	0	19219		32914	134	52363	0				
3324994								0	1130		0	0	55429		36566	169	93125	0				
3325759								0	5732		579	2	217093		67085	287	290489	0				
3327164								0	886		262	1	42208		195215	390	238571	0	242431	0		
3328376								0	510		405	1	43251		25758	107	69924	0				
3329663								0	322		0	0	20787		40384	140	61493	0				
3329702								0	749		864	1	47051		87970	267	136907	273				
3333594								0	0		0	0	7660		28676	68	36336	0	35890			
3333848								0	5510		570	2	105135		68645	359	179860	0				
3335301								0	341		0	0	9397		4412	24	14150	0				
3335598								0	572		273	1	19223		19226	45	39294	0	40771			
3336607								0	532		0	0	52036		58076	162	110644	0				
3337097								0	0		0	0	72456		147717	391	220173	0				
3338357								0	1850		0	0	15832		22126	105	39808	0				
3338704								0	134		0	0	11424		18958	55	30516	0				
3338843								0	688		0	0	45400		57048	216	103136	0				
3339046								0	919		0	0	66383		118037	197	185021	-318				
3339925								0	1628		252	1	33702		24870	89	60452	0				
3340903								0	2013		380	1	40548		40073	118	83014	0				
3341393								0	1292		531	2	29962		24121	134	55906	0				
3342671								0	611		260	1	51188		59941	231	112000	0				
3343146								0	2117		0	0	33209		35669	155	70995	0				
3344321								0	213		3038	1	11506		63058	140	77815	0				
3344536								0	2992		0	0	44833		48525	210	96350	0				
3344611							456	0	0		0	0	0		556	1	556	0	554	0	N/A	
3345065								0	186		0	0	19836		42164	167	62186	0				
3345168								0	6145		263	1	100086		101144	460	207638	0				
3345449								0	0		0	0	14886		883195	1015	900111	2030				
3345944								0	0		0	0	25906		72680	150	98586	0				
3346268								0	732		617	1	39099		55070	114	95518	0				
3346286								0	2045		0	0	28365		28198	116	58608	0				
3346295								0	504		0	0	27526		115324	281	143354	0				
3346633								0	22		0	0	2654		13253	22	15929	0				
3347603								0	4648		0	0	39811		27271	132	71730	0				
3347911								0	128		0	0	20219		7394	29	27741	0				
3348057								0	2718		267	1	26544		18677	125	48206	0				
3348468								0	4638		0	0	35723		71848	237	112209	0				
3348888								0	1757		709	2	96466		764833	1249	863765	0				
3349241								0	3381		253	1	40579		35923	93	80136	0				
3349429								0	0		0	0	13927		25249	125	39176	0				
3349643								0	1004		0	0	11395		16290	67	28689	0				
3350546								0	294		338	1	34642		38209	159	73483	0				
3350658								0	6189		573	1	33644		26627	131	67033	0				
3350724								0	15496		640	2	259852		167920	809	443909	0				
3350779								0	3106		294	1	23694		24016	102	51110	0				
3351440								0	990		0	0	10993		17438	64	29422	0				
3351598								0	308		0	0	20795		21174	110	42276	0				
3352577								0	10078		821	3	130821		118257	518	260590	615				
3353154								0	0		0	0	0		500	1	500	0				
3353172								0	0		0	0	26816		167836	382	194652	0				
3353266								0	4061		285	1	25227		16064	85	45637	0				
3354599								0	9190		1398	5	255966		139576	711	406130	0				
3354704								0	237		0	0	8190		4742	27	13169	0				
3355587								0	4612		523	2	66362		54164	312	125661	0	116045	0		
3356191								0	6388		626	2	106340		244992	604	376978	18632				
3357077								0	197		270	1	14210		7062	30	21739	0				
3357219							36706	0	46	5	0	0	61773	1949	77177	404	138997	0				
3357385								0	0		0	0	7632		47324	112	54956	0	54359			
3357620								0	0		0	0	56217		0	0	56217	0				
3357705								0	1459		0	0	56510		75237	310	133206	0				
3357871								0	2565		0	0	40173		133227	400	175965	0				
3357899								0	1095		0	0	79077		92402	267	172576	0				
3357910								0	4072		0	0	89433		37604	162	131109	0				
3357947								0	1414		0	0	11722		8624	52	21760	0				
3358252								0	4829		0	0	35604		20001	128	60434	0				
3358270								0	1229		0	0	13387		7887	48	22504	0				
3358289								0	508		0	0	27722		137966	333	166196	0				
3359062								0	4960		271	1	82243		40054	151	127528	0				
3363920								0	68657		1973	6	274853		91469	574	436952	0				
3363939								0	97258		2984	8	423124		167711	1047	691077	0				
3363957							126676	0	145372		6298	18	655500		282906	1571	1090076	0	1095269	0		
3363966							70677	0	117916		2873	8	640135		200775	1290	961699	0	961602	0		
3363975								0	0		0	0	49479		49359	168	99856	1018				
3366239								0	2291		0	0	60898		120475	343	183664	0				
3366453								0	288		0	0	33143		18373	82	52909	1105	52167	1098		
3367067								0	0		0	0	8396		45364	110	53760	0				
3367085								0	3014		414	1	38347		77796	168	119572	0	114618	0		
3367964								0	105		0	0	31415		24970	71	56490	0	53488			
3368635								0	812		0	0	93099		107908	108	201818	0				
3368831								0	0		0	0	40381		39847	114	80228	0				
3368925								0	0		0	0	750		880	3	1630	0	1171	0		
3368989								0	555		0	0	17289		9787	55	27631	0				
3369007								0	5410		426	1	59239		40648	234	105723	0				
3369940								0	2839		554	2	25074		41656	172	70123	0				
3369959								0	3273		0	0	42243		25341	147	70857	0				
3370133								0	0		0	0	48101		22587	119	70688	0				
3370357								0	8		0	0	12234		37419	99	49661	0				
3370366								0	98		0	0	19795		23410	87	43303	0				
3370384								0	2185		0	0	60358		28757	166	91300	0				
3371309								0	408		0	0	24656		53693	169	78757	0	78650	0		
3373947								0	2326		0	0	10012		8754	54	21092	0				
3374186								0	0		0	0	4854		17795	51	22649	0				
3374234								0	458		0	0	16275		13083	55	29816	0				
3374298								0	752		0	0	27744		87664	194	116160	0				
3374382								0	1191		542	2	26864		77208	167	105805	0				
3374403								0	563		0	0	33763		16905	66	51231	0	47183			
