"IDRSSD"	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	
724847	380934	0	0	0	0	0	285152	0	0	0	3196	3196	0	0	0	3196	0	0	0	0	0	0	0	0	0	1776	3775	0	0	0	73254	6921	0	0	0	0	0	391	0	0	0	0	0	0	0	3560	34450	247142	0	0	0	0	0	16377	0	0	2067	97	-5377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5912	0	0	0	5912	0	0	0	1776	89856	41468	270854	0	17971	20734	270854	309559	0	7200	7200	39682	0	0	
724940	36308	0	0	0	0	0	8407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	12406	0	0	43	1122	233	0	-62	0	6659	123	100	0	0	0	0	0	0	357	111	3697	4242	0	0	0	0	0	1904	0	1	59	16	-147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	24946	4069	6170	0	4989	2035	6170	13194	0	4589	4589	6136	0	0	
725376	37237	0	0	0	0	0	25907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	4571	0	0	0	1308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18653	7254	0	0	0	0	0	1178	0	0	165	0	-227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	6044	18653	8267	0	1209	9327	8267	18803	0	0	0	5690	0	0	
725732																																																																																																																							
725741	97883	0	0	0	0	0	62715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3333	0	0	0	0	0	0	0	994	23146	0	500	0	0	0	0	0	0	0	0	6397	56318	0	0	0	0	0	6268	0	0	0	0	-1184	0	0	0	0	0	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2234	0	0	0	2234	0	0	0	994	29587	6397	65358	0	5917	3199	65358	74474	0	3108	3108	8973	0	0	
725844	28411	0	0	0	0	0	19124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	775	0	0	0	0	0	0	-92	0	7160	0	0	0	0	0	0	0	0	0	0	3343	15781	0	0	0	0	0	1057	0	0	0	0	-296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	17	0	0	0	241	8605	3343	16855	0	1721	1672	16855	20248	0	670	670	2229	0	0	
725853	56642	0	0	0	0	0	40830	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	658	2221	0	0	0	1241	0	0	6	52	3178	0	0	0	0	0	0	0	0	0	968	4739	35123	0	0	0	0	0	2471	228	0	115	0	-328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	446	0	0	0	710	16325	4739	37697	0	3265	2370	37697	43332	0	8602	8602	6754	0	0	
726234	263002	0	0	0	0	0	176873	0	0	0	308	308	0	0	0	308	0	0	0	0	0	0	0	0	0	0	11605	0	0	0	0	0	0	-1599	0	69586	0	0	0	0	0	0	1353	0	0	0	33823	143050	0	0	0	0	0	7415	0	0	1198	0	-3126	37	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9385	0	0	0	9385	0	0	0	0	87893	33823	160350	0	17579	16912	160350	194841	0	5504	5504	20374	0	0	
726355	17696	0	0	0	0	0	9465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	600	0	0	0	0	0	0	-127	0	6958	0	0	0	0	0	0	0	0	0	0	2035	7430	0	0	0	0	0	900	0	0	0	0	-453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	84	0	0	0	181	7606	2035	8414	0	1521	1018	8414	10953	0	48	48	1540	0	0	
726458	58252	0	0	0	0	0	42677	0	0	0	36	36	0	0	0	36	0	0	0	0	0	0	0	0	0	372	1969	0	0	0	0	0	0	36	2739	2928	5563	106	0	0	0	0	0	0	0	778	13473	28426	0	0	0	0	0	1952	0	75	283	0	-470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	763	0	0	0	763	0	0	0	3186	7558	19036	30925	0	1512	9518	30925	41955	0	1600	1600	6403	0	0	
726757	191967	0	0	0	0	0	123759	0	0	0	1808	1808	0	0	0	1808	0	0	0	0	0	0	0	0	0	2235	4214	0	0	0	0	0	0	-505	3752	45783	0	0	0	0	0	0	0	0	0	2920	18307	102532	0	0	0	0	0	9537	0	0	880	0	-1796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5987	60877	18307	112997	0	12175	9154	112997	134326	0	7080	7080	14371	0	0	
726953	79104	0	0	0	0	0	48108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2679	0	983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	47682	0	0	0	0	0	1815	0	276	0	0	-877	100	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1259	25339	526	51900	0	5068	263	51900	57231	0	25339	25339	9316	0	0	
727156	29604	0	0	0	0	0	15345	0	0	0	525	525	0	0	0	525	0	0	0	0	0	0	0	0	0	172	937	0	0	298	148	1080	0	-185	0	8794	420	1431	0	0	0	0	0	0	7	6630	577	8131	0	0	0	0	0	1425	0	47	66	0	-454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	202	0	0	0	524	16575	2077	11601	0	3315	1039	11601	15955	0	0	0	2769	0	0	
727343	53193	0	0	0	0	0	35809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	582	0	0	0	0	0	0	271	0	12298	2242	17	0	0	0	0	0	0	0	2158	8770	24881	0	0	0	0	0	1707	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1083	0	0	0	1083	0	0	0	178	15038	11012	27688	0	3008	5506	27688	36202	0	0	0	6000	0	0	
727455	156434	0	0	0	0	0	137102	0	0	0	661	661	0	0	0	661	0	0	0	0	0	0	0	0	0	4164	6558	0	0	8	3994	0	0	0	0	4998	0	0	0	0	0	0	0	0	0	5338	18386	113378	0	0	0	0	0	4632	0	0	1192	0	-1437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4935	0	0	0	4935	0	0	0	4172	22160	18386	122414	0	4432	9193	122414	136039	0	80	80	14166	0	0	
727530	46255	0	0	0	0	0	22219	20	250	250	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	534	942	0	0	0	75	0	0	-190	2402	13484	5376	500	0	0	0	0	0	0	0	0	7932	14287	0	0	0	0	0	1346	197	0	212	0	-546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2936	15778	13308	15974	0	3156	6654	15974	25784	0	1065	1065	4634	0	0	
727950	6777	0	0	0	0	0	4334	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	64	24	0	0	0	0	0	0	0	197	1938	0	0	0	0	0	0	0	0	0	0	1155	3179	0	0	0	0	0	396	296	29	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	1962	1155	3253	0	392	578	3253	4223	0	0	0	737	0	0	
728452	80733	0	0	0	0	0	50627	0	0	0	134	134	0	0	0	134	0	0	0	0	0	0	0	0	0	637	2094	0	0	0	1445	219	0	-189	0	16102	1029	0	0	0	0	159	0	0	0	0	14836	35791	0	0	0	0	0	6594	0	75	302	0	-724	113	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	753	0	0	0	753	0	0	0	712	22603	16243	43008	0	4521	8122	43008	55651	0	2660	2660	7611	0	0	
728733	74482	0	0	0	0	0	54387	0	0	0	204	204	0	0	0	204	0	0	0	0	0	0	0	0	0	1025	1610	0	0	7	0	0	0	-187	351	11026	375	1750	0	0	0	0	0	0	0	48	29578	24761	0	0	0	0	0	1593	0	0	218	0	-817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1383	16766	29953	28090	0	3353	14977	28090	46420	0	3864	3864	7641	0	0	
728742	549080	0	0	0	0	0	280420	0	0	0	2221	2221	0	0	0	2221	0	0	0	0	0	0	0	0	0	2453	84393	0	0	0	2618	8136	0	-112	3141	102339	42177	8890	0	0	0	0	0	0	0	4485	110573	165362	0	0	0	0	0	30875	0	0	2262	0	-3388	833	0	0	0	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5594	222822	160886	205919	0	44564	80443	205919	330926	0	26725	26725	36653	0	0	
728948	276410	0	0	0	0	0	181763	525	3645	3645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4933	18135	0	0	0	0	0	0	35	0	44563	24879	2050	0	0	0	839	0	0	0	2233	42255	137275	0	0	0	0	0	12636	0	360	5963	261	-2930	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5293	70985	68234	149033	0	14197	34117	149033	197347	0	91	91	25857	0	0	
728957	153352	0	0	0	0	0	115406	0	0	0	643	643	0	0	0	643	0	0	0	0	0	0	0	0	0	1166	2196	0	0	0	0	0	0	-150	0	29617	3320	0	0	0	0	0	0	0	0	906	14979	99521	0	0	0	0	0	2730	0	0	519	0	-1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4432	0	0	0	4432	0	0	0	1166	33238	18299	106807	0	6648	9150	106807	122605	0	0	0	13977	0	0	
729011	136687	0	0	0	0	0	88572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1660	1638	0	0	0	0	250	0	-240	1527	29900	1099	0	0	0	0	0	0	0	0	0	44357	44215	0	0	0	0	0	9104	0	0	941	0	-1303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3187	35489	45706	52378	0	7098	22853	52378	82329	0	3010	3010	9949	0	0	
729057	78318	0	0	0	0	0	55757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638	4678	0	0	0	3715	80	0	-85	443	7502	0	0	0	0	0	0	0	0	0	632	15968	39157	0	0	0	0	0	4135	0	6	303	2	-559	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1403	0	0	0	1403	0	0	0	1087	19785	16050	44395	0	3957	8025	44395	56377	0	2955	2955	6549	0	0	
729132																																																																																																																							
729310	306781	0	0	0	0	0	180623	0	0	0	843	843	0	0	0	843	0	0	4301	18	0	0	0	0	0	2818	5175	0	0	0	0	0	0	-916	584	54911	17309	11832	0	0	0	4308	0	0	0	252	109477	70894	0	0	0	0	0	28368	4319	0	1636	0	1602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3402	61974	131094	105982	0	12395	65547	105982	183924	0	0	0	22139	0	0	
729440	48021	0	0	0	0	0	32055	0	0	0	42	42	0	0	0	42	0	0	325	0	0	0	0	0	0	235	1399	0	0	0	0	0	0	-65	2112	10133	296	470	0	0	0	0	0	0	0	553	2246	29256	0	0	0	0	0	2864	325	0	359	5	-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2442	0	0	0	2442	0	0	0	2347	12444	2547	34385	0	2489	1274	34385	38148	0	0	0	4082	0	0	
729459	45980	0	0	0	0	0	26982	0	0	0	0	0	0	0	0	0	0	0	1392	0	0	0	0	0	0	380	2368	0	0	0	0	624	0	-13	0	592	11826	0	0	0	0	0	0	0	0	887	2976	23119	0	0	0	0	0	4250	1392	0	245	0	527	0	0	0	0	0	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	881	0	0	0	881	0	0	0	380	6154	15426	26636	0	1231	7713	26636	35580	0	2062	2062	3770	0	0	
729637	550343	0	114	0	0	0	215371	0	0	0	497	497	0	0	0	497	0	0	10780	0	0	0	0	0	0	19288	10885	0	0	0	0	0	0	-1328	36353	179591	27692	47493	0	0	11735	841	0	0	0	12559	44874	157938	0	0	0	0	0	32794	10780	1169	6687	952	6910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715	715	0	0	0	715	0	0	0	0	0	0	0	0	56810	221457	74359	219849	0	44291	37180	219849	301320	0	0	0	45486	57	0	
729842	68749	0	0	0	0	0	51972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1906	0	0	0	0	0	0	-57	0	5503	6534	0	0	0	0	0	0	0	0	0	16486	35486	0	0	0	0	0	3521	0	0	0	0	-565	0	0	0	0	0	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7409	23020	39020	0	1482	11510	39020	52012	0	0	0	8203	0	0	
729945	111982	0	0	0	0	0	70464	0	0	0	345	345	0	0	0	345	0	0	0	0	0	0	0	0	0	1348	2501	0	0	0	25564	2603	1477	0	0	0	0	2931	0	0	0	0	0	0	0	1767	13282	55415	0	0	0	0	0	7623	0	0	900	0	-764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1348	30732	15885	66891	0	6146	7943	66891	80980	0	0	0	13776	0	0	
730213	219780	0	0	0	0	0	146830	0	0	0	351	351	0	0	0	351	0	0	318	97	0	0	0	0	0	3358	12339	0	0	0	5837	0	0	339	0	34736	66	3902	0	0	0	0	330	0	1304	2788	64659	78079	0	0	0	0	0	20604	415	368	1219	0	-619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5030	56919	64733	101264	0	11384	32367	101264	145015	0	0	0	17467	0	0	
730446	101510	0	0	0	0	0	70276	0	0	0	786	786	0	0	0	786	0	0	483	0	0	0	0	0	0	585	1078	0	0	0	0	95	0	-182	251	15629	9725	0	0	0	0	0	0	0	0	1043	12259	56974	0	0	0	0	0	6428	483	0	1126	0	-597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3950	3950	0	0	0	3950	0	0	0	0	0	0	3083	0	0	0	3083	0	0	0	836	23851	22079	69612	0	4770	11040	69612	85422	0	4975	4975	8909	0	0	
730745	21446	0	0	0	0	0	9294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	2590	0	-144	0	9200	0	0	0	0	0	0	0	0	0	0	2003	7291	0	0	0	0	0	534	0	0	0	0	-271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9625	4593	7825	0	1925	2297	7825	12047	0	0	0	2922	0	0	
730754	28061	0	0	0	0	0	22066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	532	0	0	0	0	0	0	-24	0	1760	0	0	0	0	0	0	1805	0	10	35	910	21111	0	0	0	0	0	1901	0	0	135	184	-298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5833	5833	0	0	0	5833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	2787	1094	30330	0	557	547	30330	31434	0	325	325	2916	0	0	
730857	72794	0	0	0	0	0	36349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1070	25364	0	0	0	1	0	0	-2	346	473	4429	0	0	0	0	0	0	0	0	0	9905	26444	0	0	0	0	0	4240	0	8	0	0	-530	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	160	0	0	0	1424	29738	14334	30844	0	5948	7167	30844	43959	0	3900	3900	6819	0	0	
731050	179165	0	0	0	0	0	140648	0	0	0	11	11	0	0	0	11	0	0	5098	0	0	0	0	0	0	1191	5114	0	0	0	29090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5675	5798	129175	0	0	0	0	0	11760	5098	0	594	0	3709	83	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1191	40473	5798	135337	0	8095	2899	135337	146331	0	0	0	14026	0	0	
731247	1381102	0	0	0	0	0	1114707	0	0	0	11616	11616	0	0	0	11616	0	0	2500	0	0	0	0	0	0	9290	22538	0	0	0	0	315	0	-1645	0	126311	78570	0	0	0	0	0	2706	0	0	0	510093	604614	0	0	0	0	0	60995	2500	0	11276	0	-13755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7821	0	0	0	7821	0	0	0	9290	165598	588978	673976	0	33120	294489	673976	1001585	0	5473	5473	122119	0	0	
731957	20941	0	0	0	0	0	11454	0	0	0	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	433	612	0	0	0	51	0	0	-67	326	5410	0	719	0	0	0	0	0	0	0	97	5838	5519	0	0	0	0	0	244	0	5	0	0	-147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	764	8139	5838	6492	0	1628	2919	6492	11039	0	1969	1969	2000	0	0	
732178	163180	0	0	0	0	0	147276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1472	5514	0	0	0	0	1565	0	0	0	2980	0	1	0	0	0	0	0	0	0	1984	51052	94240	0	0	0	0	0	6278	0	0	1632	0	-1636	347	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1472	12110	52617	99234	0	2422	26309	99234	127965	0	0	0	16093	0	0	
732253	41581	0	0	0	0	0	30751	0	0	0	623	623	0	0	0	623	0	0	0	0	0	0	0	0	0	0	0	2724	0	0	0	0	0	2	933	1590	0	292	0	0	0	0	0	0	0	0	9488	21263	0	0	0	0	0	2722	0	0	0	0	-653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	933	3540	9488	27624	0	708	4744	27624	33076	0	1950	1950	4761	0	0	
732459	47841	0	0	0	0	0	36973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	2194	0	0	0	0	0	0	-110	0	7214	0	70	0	0	0	0	0	0	0	1226	11883	23864	0	0	0	0	0	2174	0	0	0	0	-645	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	10752	11883	26114	0	2150	5942	26114	34206	0	118	118	6078	0	0	
732570	697086	0	0	0	0	0	468240	0	0	0	709	709	0	0	0	709	0	250	0	64	0	0	0	0	0	2638	22195	0	0	2039	104422	7350	2256	-1565	1520	76571	1852	1439	0	0	0	6234	0	0	0	0	70859	397381	0	0	0	0	0	24380	0	724	2664	0	-6253	1550	0	0	0	1550	439	0	0	0	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41890	0	0	0	41890	0	0	0	6921	205852	86295	466656	0	41170	43148	466656	550974	0	0	0	52146	0	0	
732637	58753	0	0	0	0	0	32776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2982	0	0	0	0	0	-140	0	18487	0	422	0	0	0	0	0	0	0	0	14033	18743	0	0	0	0	0	3789	0	0	0	0	-400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18487	14033	25936	0	3697	7017	25936	36650	0	0	0	6344	0	0	
732730	45024	0	0	0	0	0	25825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1120	2189	0	0	0	484	0	0	-187	0	13546	159	1803	0	0	0	0	0	0	0	0	7719	18106	0	0	0	0	0	2952	362	112	220	0	-867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1232	18239	7878	22167	0	3648	3939	22167	29754	0	1800	1800	3616	0	0	
732758	410216	0	0	0	0	0	237537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3866	91180	0	0	0	1105	5398	0	0	0	0	0	0	0	0	0	0	0	0	0	69	17054	220414	0	0	0	0	0	10875	0	0	0	0	-2486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3866	160364	22452	231289	0	32073	11226	231289	274588	0	68010	68010	29790	0	0	
732918	538433	0	0	0	0	0	331471	0	0	0	439	439	0	0	0	439	0	0	3032	0	0	0	0	0	0	9864	3172	0	0	29	0	0	237	1033	426	144625	16853	5940	0	0	0	3908	0	0	0	0	147584	183887	0	0	0	0	0	41140	3844	0	6201	0	1385	549	0	0	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10319	153998	168894	221598	0	30800	84447	221598	336845	0	0	0	54518	0	0	
732945	71446	0	0	0	0	0	39476	0	0	0	11	11	0	0	0	11	0	0	0	0	0	0	0	0	0	634	363	0	0	0	0	0	0	0	0	25128	0	509	0	0	0	0	0	0	0	122	9348	30006	0	0	0	0	0	1895	0	4	514	0	-504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	103	0	0	0	638	28547	9348	32006	0	5709	4674	32006	42389	0	2420	2420	6366	0	0	
732954	35662	0	0	0	0	0	14771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	6897	0	0	64	4360	215	0	-60	68	4568	664	0	0	0	0	0	0	0	0	0	2724	12047	0	0	0	0	0	721	-8	1	0	0	-245	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656	18525	3603	12778	0	3705	1802	12778	18285	0	2700	2700	5431	0	0	
733045	40834	0	0	0	0	0	31627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	560	0	0	0	1311	251	0	-110	75	6300	0	0	0	0	0	0	0	0	0	200	11289	20138	0	0	0	0	0	1713	0	45	224	76	-892	0	0	0	0	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	8595	11616	21526	0	1719	5808	21526	29053	0	0	0	4134	0	0	
733054	177284	0	0	0	0	0	74574	0	0	0	52	52	0	0	0	52	0	0	915	0	0	0	0	0	0	3350	129	0	0	0	0	0	0	-733	4259	84546	3433	750	0	0	0	0	0	0	0	0	12268	62306	0	0	0	0	0	9607	915	0	931	0	-780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1282	0	0	0	1281	0	0	0	7609	87231	15701	72150	0	17446	7851	72150	97447	0	1625	1625	16526	0	0	
733540	27780	0	0	0	0	0	13171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1464	1683	0	0	0	490	0	0	-84	125	8751	0	0	0	0	0	0	0	0	0	0	3324	9847	0	0	0	0	0	1331	0	0	63	0	-249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1589	13012	3324	11115	0	2602	1662	11115	15379	0	2025	2025	4503	0	0	
