"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	TEXT4087	
2887661																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	10761	6	0	0	0	0	0	0	true	0	0	CONF	
2888604																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1277	1	0	0	0	0	0	0	false	0	0	CONF	
2888789																								0	0	0	4000	0	4000	true	0	0	0	0	0	0	0	0	0	12758	6	0	0	0	0	0	0	false	0	0	CONF	
2889227																								0	0	0	0	0	1002	true	0	0	0	0	0	0	0	0	0	5484	3	0	0	338	664	0	0	false	0	0	CONF	
2895835																								0	0	0	1167	0	7417	true	0	0	0	0	0	0	0	0	0	2987	3	0	0	0	6250	0	0	false	0	0	CONF	
2896216																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	5856	6	0	0	0	0	0	0	false	0	0	CONF	
2896298																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
2896430																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
2897400																								0	0	0	1055	0	1055	true	0	0	0	0	0	0	0	0	0	1928	2	0	0	0	0	0	0	true	0	0	CONF	
2897503																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2970	2	0	0	0	0	0	0	false	0	0	CONF	
2897633																								0	0	118	0	0	4500	true	0	0	0	0	0	0	0	118	0	2810	4	0	0	3500	1000	0	0	true	0	0	CONF	
2897736																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	6080	5	0	0	0	0	0	0	false	0	0	CONF	
2897754																								0	0	0	5000	0	10000	false	0	0	0	0	0	0	0	0	0	1288	1	0	0	5000	0	0	0	false	0	0	CONF	
2897763																								0	157	0	0	0	13571	true	0	0	157	0	0	0	0	0	0	4872	4	0	0	0	13571	0	0	false	0	0	CONF	
2900092																								0	0	0	7250	0	8750	true	0	0	0	0	0	0	0	0	0	4844	5	0	0	1500	0	0	0	false	0	0	CONF	
2901343																								99	0	0	1200	0	2200	false	0	0	0	0	0	0	0	0	0	3640	9	0	99	1000	0	0	0	false	0	0	CONF	
2901558																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	false	0	0	CONF	
2901688																								0	0	81	36000	0	41000	false	0	0	0	0	0	0	81	0	0	0	0	0	0	5000	0	0	0	false	0	0	CONF	
2902041																								78	0	0	109	0	3100	true	0	0	0	78	0	0	0	0	0	314	0	0	0	611	2380	0	0	false	0	0	CONF	
2903123																								0	0	0	8200	0	23700	true	0	0	0	0	0	0	0	0	0	6141	4	0	0	8000	0	0	0	false	0	7500	CONF	
2904344																								0	0	102	0	0	10000	true	0	0	0	0	102	0	0	0	0	2914	3	0	0	10000	0	0	0	false	0	0	CONF	
2904849																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	5844	4	0	0	0	0	0	0	false	0	0	CONF	
2905163																								1901	0	0	0	0	0	true	0	0	0	1901	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
2905538																								497	121	0	0	0	0	true	0	0	121	497	0	0	0	0	0	3951	3	0	0	0	0	0	0	true	0	0	CONF	
2905565																								0	0	70	0	0	6000	true	0	0	0	0	70	0	0	0	0	1250	2	0	0	0	6000	0	0	false	0	0	CONF	
2905604																								0	0	0	0	0	3207	true	0	0	0	0	0	0	0	0	0	1884	2	0	0	720	2487	0	0	false	0	0	CONF	
2905613																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	819	1	0	0	0	0	0	0	false	0	0	CONF	
2905761																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1737	2	0	0	0	0	0	0	false	0	0	CONF	
2906311																								0	0	0	3000	0	3000	true	0	0	0	0	0	0	0	0	0	7155	3	0	0	0	0	0	0	false	0	0	CONF	
2907019																								0	0	0	6275	0	6275	true	0	0	0	0	0	0	0	0	0	1755	1	0	0	0	0	0	0	false	0	0	CONF	
2907046																								0	50	301	3155	0	3405	true	0	0	50	0	0	0	301	0	0	348	4	0	0	250	0	0	0	false	0	0	CONF	
2907309																								0	294	0	0	0	0	true	0	0	294	0	0	0	0	0	0	4690	3	0	0	0	0	0	0	false	0	0	CONF	
2907439																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
2907484																								2923	0	0	5000	0	25000	true	0	0	0	2923	0	0	0	0	0	15759	11	0	0	20000	0	0	0	false	0	0	CONF	
2907493																								0	0	152	367	0	3370	false	0	0	0	0	0	0	32	0	120	1148	1	0	0	1800	1203	0	0	false	0	0	CONF	
2907943																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
2908575																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
2910121																								0	0	0	2000	0	7000	true	0	0	0	0	0	0	0	0	0	1718	2	0	0	5000	0	0	0	false	0	0	CONF	
2910194																								0	34	0	1000	0	4500	true	0	0	34	0	0	0	0	0	0	28	1	0	0	2500	1000	0	0	false	0	0	CONF	
2911128																								0	0	783	4000	0	4000	true	0	0	0	0	44	0	339	400	0	3768	4	0	0	0	0	0	0	false	0	0	CONF	
2911511																								0	0	0	1998	0	4476	true	0	0	0	0	0	0	0	0	0	121	0	0	0	2329	149	0	0	false	0	0	CONF	
2911856																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1048	1	0	0	0	0	0	0	false	0	0	CONF	
2911865																								0	0	0	2250	0	4000	true	0	0	0	0	0	0	0	0	0	1387	2	0	0	750	1000	0	0	false	0	0	CONF	
2911986																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1182	3	0	0	0	0	0	0	false	0	0	CONF	
2912367																								20	0	0	17500	0	17500	true	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	true	0	0	CONF	
2912750																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
2913346																								0	0	0	500	0	500	true	0	0	0	0	0	0	0	0	0	1199	1	0	0	0	0	0	0	false	0	0	CONF	
2913551																								0	0	291	0	0	0	false	0	0	0	0	0	0	0	0	291	707	1	0	0	0	0	0	0	false	0	0	CONF	
2913702																								27	0	0	1000	27	6000	true	0	0	0	0	0	0	0	0	0	3746	3	27	0	3000	2000	0	0	false	0	0	CONF	
2913887																								0	0	135	10000	0	12500	true	0	0	0	0	0	0	135	0	0	11222	6	0	0	2500	0	0	0	true	0	0	CONF	
2914718																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	6050	3	0	0	0	0	0	0	false	0	0	CONF	
2914727																								0	0	157	1000	0	12000	true	0	0	0	0	0	0	0	0	157	1180	1	0	0	3000	8000	0	0	false	0	0	CONF	
2914820																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
2914905																								0	0	0	0	0	234	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	false	0	0	CONF	
2915126																								0	0	64	3000	0	8000	true	0	0	0	0	0	0	64	0	0	1667	1	0	0	0	5000	0	0	false	0	0	CONF	
2915461																								0	0	0	0	0	284	true	0	0	0	0	0	0	0	0	0	11359	7	0	0	0	284	0	0	true	0	0	CONF	
2915797																								0	0	0	0	0	2350	true	0	0	0	0	0	0	0	0	0	2144	2	0	0	2350	0	0	0	false	0	0	CONF	
2916365																								0	0	0	0	0	30000	true	0	0	0	0	0	0	0	0	0	8046	5	0	0	0	30000	0	0	false	0	0	CONF	
2916879																								0	0	0	2500	0	2620	true	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	false	0	120	CONF	
2916963																								44252	0	0	0	0	0	false	0	0	0	44252	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
2917184																								59	0	0	7000	59	12000	true	0	0	0	0	0	0	0	0	0	3247	2	76	0	5000	0	0	0	true	0	0	CONF	
2919423																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3497	2	0	0	0	0	0	0	false	0	0	CONF	
2919898																								0	0	89	9000	0	14000	true	0	0	0	0	0	0	89	0	0	1838	2	0	0	5000	0	0	0	false	0	0	CONF	
2920287																								0	0	238	3000	0	10526	true	0	0	0	0	178	0	60	0	0	625	1	0	0	4655	2871	0	0	false	0	0	CONF	
2920737																								5712	0	1394	2000	0	13153	true	0	0	0	5712	241	0	669	0	484	296	0	0	0	5333	5678	24	107	false	0	11	CONF	
2920773																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	705	0	0	0	0	0	0	0	false	0	0	CONF	
2921211																								0	500	0	3000	0	5000	true	0	0	500	0	0	0	0	0	0	2403	2	0	0	0	2000	0	0	false	0	0	CONF	
2921592																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	CONF	
2921622																								0	0	334	5000	0	17544	false	0	0	0	0	0	0	85	0	249	964	1	0	0	11164	1380	0	0	false	0	0	CONF	
2922339																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	9279	6	0	0	0	0	0	0	false	0	0	CONF	
2922674																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
2924128																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	CONF	
2925620																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	false	0	0	CONF	
2925666																								0	0	0	22500	0	24500	true	0	0	0	0	0	0	0	0	0	7548	5	0	0	2000	0	0	0	true	0	0	CONF	
2925723																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3343	3	0	0	0	0	0	0	false	0	0	CONF	
2927615																								0	0	112	8000	0	12000	true	0	0	0	0	112	0	0	0	0	11796	2	0	0	4000	0	0	0	true	0	0	CONF	
2928733																								0	0	0	2000	0	5050	true	0	0	0	0	0	0	0	0	0	4702	4	0	0	1750	1300	0	0	true	0	0	CONF	
2929075																								0	0	0	0	0	1000	true	0	0	0	0	0	0	0	0	0	4279	4	0	0	1000	0	0	0	true	0	0	CONF	
2929253																								0	0	0	0	0	994	true	0	0	0	0	0	0	0	0	0	2912	3	0	0	0	994	0	0	false	0	0	CONF	
2929392																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	10696	6	0	0	0	0	0	0	false	0	0	CONF	
2931603																								0	0	0	0	0	170	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	170	CONF	
2934903																								0	0	0	0	0	5000	true	0	0	0	0	0	0	0	0	0	757	1	0	0	500	4500	0	0	false	0	0	CONF	
2934930																								131	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2411	2	0	131	0	0	0	0	false	0	0	CONF	
2936840																								0	0	0	0	0	266	true	0	0	0	0	0	0	0	0	0	2661	5	0	0	0	0	0	266	true	0	0	CONF	
2938143																								0	0	0	6000	0	6000	true	0	0	0	0	0	0	0	0	0	7654	6	0	0	0	0	0	0	false	0	0	CONF	
2938198																								3466	0	0	0	23	5000	true	0	0	0	3443	0	0	0	0	0	430	0	23	0	5000	0	0	0	false	0	0	CONF	
2938769																								0	0	46	0	0	1926	true	0	0	0	0	0	0	46	0	0	1657	1	0	0	0	1926	0	0	false	0	0	CONF	
2939001																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3035	3	0	0	0	0	0	0	false	0	0	CONF	
2939038																								10	0	0	6500	0	29594	true	0	0	0	10	0	0	0	0	0	3489	2	0	0	16575	6250	269	0	true	0	0	CONF	
2939391																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1904	0	0	0	0	0	0	0	false	0	0	CONF	
2941068																								228	0	0	0	0	0	true	0	0	0	228	0	0	0	0	0	17700	5	0	0	0	0	0	0	true	0	0	CONF	
2941509																								0	0	801	0	0	0	true	0	0	0	0	0	0	0	0	801	3470	2	0	0	0	0	0	0	true	0	0	CONF	
2942524																								0	0	0	4550	0	4550	true	0	0	0	0	0	0	0	0	0	1884	2	0	0	0	0	0	0	false	0	0	CONF	
2942690																								0	0	0	45000	0	190000	true	0	0	0	0	0	0	0	0	0	103	0	0	0	65000	30000	0	0	true	0	50000	CONF	
2942814																								0	0	0	5000	0	5000	true	0	0	0	0	0	0	0	0	0	1605	1	0	0	0	0	0	0	false	0	0	CONF	
2942823																								0	0	0	3325	0	3325	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
2943389																								0	0	416	0	0	2000	false	0	0	0	0	0	0	0	0	416	3642	3	0	0	2000	0	0	0	false	0	0	CONF	
2943615																								0	0	274	2000	0	3900	true	0	0	0	0	0	0	274	0	0	2724	4	0	0	0	1900	0	0	false	0	0	CONF	
2944108																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	false	0	0	CONF	
2944715																								654	0	0	0	0	0	true	0	0	0	654	0	0	0	0	0	936	1	0	0	0	0	0	0	true	0	0	CONF	
2947556																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	false	0	0	CONF	
2948049																								0	0	0	10700	0	13700	true	0	0	0	0	0	0	0	0	0	11743	7	0	0	0	3000	0	0	false	0	0	CONF	
2948058																								0	162	0	2000	0	13000	true	0	0	162	0	0	0	0	0	0	4205	2	0	0	10000	1000	0	0	false	0	0	CONF	
2948423																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	true	0	0	CONF	
2948450																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	510	0	0	0	0	0	0	0	false	0	0	CONF	
2949073																								0	5	0	0	0	334	true	0	0	5	0	0	0	0	0	0	3536	3	0	0	0	0	0	334	false	0	0	CONF	
2949710																								1552	0	357	0	0	13000	true	0	0	0	1552	15	0	322	0	20	6153	5	0	0	13000	0	0	0	false	0	0	CONF	
2950604																								0	0	132	1637	0	20828	true	0	0	0	0	12	0	120	0	0	7708	5	0	0	7903	11288	0	0	false	0	0	CONF	
2950668																								0	0	0	0	0	5500	true	0	0	0	0	0	0	0	0	0	3991	3	0	0	1500	4000	0	0	false	0	0	CONF	
2950677																								0	0	0	0	0	30360	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	false	0	25360	CONF	
2951683																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	4184	5	0	0	0	0	0	0	false	0	0	CONF	
2953418																								0	0	3003	5000	0	46650	true	0	0	0	0	0	0	3003	0	0	0	0	0	0	13700	27950	0	0	false	0	0	CONF	
2954059																								0	0	0	10400	0	60400	true	0	0	0	0	0	0	0	0	0	7712	4	0	0	0	50000	0	0	false	0	0	CONF	
2954497																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	4330	1	0	0	0	0	0	0	true	0	0	CONF	
2955458																								182	0	572	0	0	0	true	0	0	0	182	0	0	572	0	0	7864	6	0	0	0	0	0	0	false	0	0	CONF	
2957014																								0	0	46	801	0	2862	true	16	0	0	0	0	0	30	0	0	19366	5	0	0	877	1168	16	0	false	0	0	CONF	
2957667																								0	0	0	12000	0	12000	true	0	0	0	0	0	0	0	0	0	3163	2	0	0	0	0	0	0	false	0	0	CONF	
2958048																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	891	1	0	0	0	0	0	0	false	0	0	CONF	
2958972																								0	0	0	2000	0	7200	true	0	0	0	0	0	0	0	0	0	152	0	0	0	2200	3000	0	0	false	0	0	CONF	
2960331																								623	0	838	5000	0	9000	true	0	0	0	623	0	0	0	0	838	1152	0	0	0	4000	0	0	0	false	0	0	CONF	
2960434																								17	0	0	27500	0	27500	true	0	0	0	17	0	0	0	0	0	1091	0	0	0	0	0	0	0	false	0	0	CONF	
2960555																								0	0	257	0	0	0	false	0	0	0	0	0	0	72	0	185	1604	4	0	0	0	0	0	0	false	0	0	CONF	
2960788																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
2961703																								432	0	0	0	432	4000	true	0	0	0	0	0	0	0	0	0	2239	3	432	0	2000	2000	0	0	false	0	0	CONF	
2961776																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	12520	5	0	0	0	0	0	0	false	0	0	CONF	
2962652																								0	0	0	2250000	0	2750000	true	0	0	0	0	0	0	0	0	0	0	0	0	0	500000	0	0	0	false	0	0	CONF	
2963266																								80	0	0	0	0	0	true	0	0	0	80	0	0	0	0	0	2345	2	0	0	0	0	0	0	false	0	0	CONF	
2963275																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1700	2	0	0	0	0	0	0	false	0	0	CONF	
2963547																								0	0	0	5000	0	6860	true	0	0	0	0	0	0	0	0	0	14553	8	0	0	0	0	0	1860	true	0	0	CONF	
2963864																								0	0	0	5450	0	9380	false	0	0	0	0	0	0	0	0	0	463	0	0	0	3000	930	0	0	false	0	0	CONF	
2966614																								0	0	72	0	0	6151	true	0	0	0	0	0	0	72	0	0	1519	0	0	0	1000	4500	0	651	false	0	0	CONF	
2967349																								6344	0	246	18140	0	64097	true	0	0	0	6344	51	0	55	0	140	28782	8	0	0	23034	22923	0	0	true	0	0	CONF	
2967796																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3877	5	0	0	0	0	0	0	false	0	0	CONF	
2970657																								344	0	0	703	0	5288	true	0	0	0	344	0	0	0	0	0	10698	4	0	0	0	3000	0	0	true	0	1585	CONF	
2972839																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
2973041																								1	0	0	0	0	0	false	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
2975269																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	9792	5	0	0	0	0	0	0	false	0	0	CONF	
2975625																								195	0	26	6851	0	7851	true	0	0	0	195	0	0	26	0	0	1028	1	0	0	1000	0	0	0	false	0	0	CONF	
2976042																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
2978297																								0	0	0	0	0	8800	true	0	0	0	0	0	0	0	0	0	15968	8	0	0	4400	4400	0	0	false	0	0	CONF	
2980209																								98067	0	0	0	0	1680144	true	0	0	0	56824	0	0	0	0	0	786	0	0	41243	0	0	390000	0	false	0	1290144	CONF	
2981813																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3969	2	0	0	0	0	0	0	true	0	0	CONF	
2981822																								0	0	0	3500	0	6675	true	0	0	0	0	0	0	0	0	0	0	0	0	0	3175	0	0	0	false	0	0	CONF	
2986304																								0	0	0	1000	0	1000	true	0	0	0	0	0	0	0	0	0	3407	4	0	0	0	0	0	0	true	0	0	CONF	
2989006																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	5590	3	0	0	0	0	0	0	true	0	0	CONF	
2992350																								0	0	0	4100	0	7600	true	0	0	0	0	0	0	0	0	0	1541	4	0	0	0	3500	0	0	false	0	0	CONF	
2994493																								0	0	29	0	0	0	true	0	0	0	0	0	0	29	0	0	777	1	0	0	0	0	0	0	true	0	0	CONF	
2995904																								0	0	70	0	0	0	true	0	0	0	0	0	0	70	0	0	3602	3	0	0	0	0	0	0	false	0	0	CONF	
2996536																								0	0	0	0	0	4400	false	0	0	0	0	0	0	0	0	0	448	0	0	0	1069	3331	0	0	false	0	0	CONF	
2997216																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3951	3	0	0	0	0	0	0	false	0	0	CONF	
2997748																								0	0	1166	0	0	0	false	0	0	0	0	821	0	345	0	0	595	1	0	0	0	0	0	0	false	0	0	CONF	
2997926																								0	0	0	0	0	5794	true	0	0	0	0	0	0	0	0	0	1674	2	0	0	0	5794	0	0	false	0	0	CONF	
2998576																								0	0	565	0	0	0	true	0	0	0	0	0	0	565	0	0	655	1	0	0	0	0	0	0	false	0	0	CONF	
2998660																								0	0	161	0	0	0	true	0	0	0	0	0	0	161	0	0	1556	1	0	0	0	0	0	0	false	0	0	CONF	
2999845																								1072	0	58	73525	0	135809	true	0	0	0	1072	0	0	58	0	0	2191	2	0	0	51000	8000	0	0	false	0	3284	CONF	
3004803																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	17873	10	0	0	0	0	0	0	false	0	0	CONF	
3005097																								0	0	0	0	0	3000	true	0	0	0	0	0	0	0	0	0	1050	3	0	0	0	3000	0	0	false	0	0	CONF	
3008306																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	4395	3	0	0	0	0	0	0	false	0	0	CONF	
3009778																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
3010000																								0	0	0	4000	0	6000	false	0	0	0	0	0	0	0	0	0	3004	3	0	0	2000	0	0	0	false	0	0	CONF	
3010318																								0	0	720	1700	0	4225	true	0	0	0	0	0	0	113	0	607	864	1	0	0	1723	802	0	0	false	0	0	CONF	
3010363																								0	0	0	1000	0	2910	true	0	0	0	0	0	0	0	0	0	1057	1	0	0	330	1580	0	0	false	0	0	CONF	
3013823																								0	0	0	12000	0	27000	true	0	0	0	0	0	0	0	0	0	13230	8	0	0	0	15000	0	0	false	0	0	CONF	
3015939																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
3016347																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	false	0	0	CONF	
3017737																								459	0	0	0	459	2000	false	0	0	0	0	0	0	0	0	0	1446	2	459	0	2000	0	0	0	false	0	0	CONF	
3018538																								1079	4	59	10000	0	10000	true	0	0	4	1079	0	0	37	0	22	5751	3	0	0	0	0	0	0	false	0	0	CONF	
3019982																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3322	3	0	0	0	0	0	0	false	0	0	CONF	
3020193																								0	0	0	5000	0	5000	true	0	0	0	0	0	0	0	0	0	1046	1	0	0	0	0	0	0	false	0	0	CONF	
3020447																								500	0	0	2218	0	5320	false	0	0	0	500	0	0	0	0	0	3561	2	0	0	3102	0	0	0	false	0	0	CONF	
3020746																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1687	3	0	0	0	0	0	0	false	0	0	CONF	
3021435																								0	0	45	0	0	0	true	0	0	0	0	0	0	45	0	0	1859	8	0	0	0	0	0	0	false	0	0	CONF	
3022076																								0	0	19	0	0	30556	true	0	0	0	0	0	0	0	0	19	10706	4	0	0	24000	0	12	0	true	0	6544	CONF	
3022610																								0	0	82	0	0	0	true	0	0	0	0	82	0	0	0	0	23	0	0	0	0	0	0	0	false	0	0	CONF	
3023493																								1868	41	247	7500	1718	9500	true	0	0	41	150	247	0	0	0	0	2396	2	1718	0	2000	0	0	0	false	0	0	CONF	
3023701																								0	0	0	0	0	1042	true	0	0	0	0	0	0	0	0	0	3499	2	0	0	0	0	0	0	false	0	1042	CONF	
3025134																								0	10	0	5000	0	21000	true	0	0	10	0	0	0	0	0	0	1278	1	0	0	9000	7000	0	0	false	0	0	CONF	
3025406																								564	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	564	0	0	0	0	false	0	0	CONF	
3025929																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	880	2	0	0	0	0	0	0	false	0	0	CONF	
3027053																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	true	0	0	CONF	
3027174																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	false	0	0	CONF	
3027763																								0	0	0	0	0	25000	true	0	0	0	0	0	0	0	0	0	2720	2	0	0	2000	23000	0	0	false	0	0	CONF	
3028087																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	5601	4	0	0	0	0	0	0	false	0	0	CONF	
3028902																								3389	207	0	1000	0	1000	true	0	0	207	3389	0	0	0	0	0	3753	2	0	0	0	0	0	0	false	0	0	CONF	
3029589																								0	0	255	2500	0	36350	true	0	0	0	0	255	0	0	0	0	1018	0	0	0	18450	15400	0	0	true	0	0	CONF	
3030697																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	830	0	0	0	0	0	0	0	true	0	0	CONF	
3030969																								0	0	0	0	0	17000	true	0	0	0	0	0	0	0	0	0	4429	1	0	0	17000	0	0	0	false	0	0	CONF	
3032833																								0	0	0	750	0	750	true	0	0	0	0	0	0	0	0	0	1234	2	0	0	0	0	0	0	false	0	0	CONF	
3034257																								0	0	0	0	0	2000	true	0	0	0	0	0	0	0	0	0	5940	3	0	0	0	2000	0	0	true	0	0	CONF	
3034695																								0	0	77	19500	0	27917	true	0	0	0	0	0	0	77	0	0	8607	5	0	0	6867	1550	0	0	false	0	0	CONF	
3035245																								0	0	0	0	0	7354	true	0	0	0	0	0	0	0	0	0	2047	1	0	0	5000	2354	0	0	false	0	0	CONF	
3035759																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	961	2	0	0	0	0	0	0	false	0	0	CONF	
3037874																								0	0	250	500	0	3000	true	0	0	0	0	0	0	0	0	250	823	1	0	0	2500	0	0	0	false	0	0	CONF	
3039636																								0	0	0	0	0	4000	true	0	0	0	0	0	0	0	0	0	1671	2	0	0	0	4000	0	0	false	0	0	CONF	
3040379																								0	0	216	0	0	0	true	0	0	0	0	0	0	216	0	0	1980	2	0	0	0	0	0	0	false	0	0	CONF	
3041349																								0	0	0	0	0	1500	false	0	0	0	0	0	0	0	0	0	1023	3	0	0	0	1500	0	0	false	0	0	CONF	
3041358																								0	0	0	3500	0	6050	false	0	0	0	0	0	0	0	0	0	1469	3	0	0	400	2150	0	0	false	0	0	CONF	
3041974																								306071	0	21183	250000	1021	2275419	true	17685	0	0	305050	0	150	3348	0	0	36702	1	1021	0	1650000	300000	27	3782	true	0	71610	CONF	
3041983																								10001	0	0	0	255	16735	true	0	0	0	9746	0	0	0	0	0	2363	2	255	0	0	0	0	16735	true	0	0	CONF	
3042234																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1416	3	0	0	0	0	0	0	false	0	0	CONF	
3043651																								0	0	0	0	0	7530	true	0	0	0	0	0	0	0	0	0	3675	5	0	0	6192	1338	0	0	false	0	0	CONF	
3044500																								0	0	268	0	0	0	false	0	0	0	0	0	0	268	0	0	1750	1	0	0	0	0	0	0	false	0	0	CONF	
3044818																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	false	0	0	CONF	
3045299																								0	0	0	0	0	17730	true	0	0	0	0	0	0	0	0	0	772	1	0	0	0	17730	0	0	false	0	0	CONF	
3045383																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
