"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RIADG377	
10157																																																										0	2938	805		48		3876	0			2844	303	1419	0	90	22202	0	21	439	1645	0	1240	4083	102	1003	133	169	238	0	4871	2928	3718	1568	1625	1072								0	0			0	0	1134	137	6942	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		2020		
10250																																																										0	798	9701	0	268	268	0	3128	77720	0	77720	16304	23088	0	2194	378099	0	494	0	42952	24253	14943	108969	1656	6558	10958	18848	2315	564	36325	76043	82049	115503	12852	401	0	0	0	0	0	0	0	292	1396	0		0	0	3002	43828	81129	50680	0	494	0			0	47																									0	0	0	0	0	0	0	0	0	0	0	0	0	186135	0	
10849																																																										0	9139	34924	5628	6065	436	4683	8082	13916	0	13916	1383	2683	0	526	237285	95	0	0	42478	3414	29201	72569	2783	8562	18160	6950	5976	46	72089	17468	64177	25566	11255	234	0	0	0	0	0	0	0	0	0	0		0	0	3369	41191	30996	42613	0	0	0			113	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10858																																																										0	25710	7216	0	972	972	40849	0	88484	2	88486	4282	21568	0	3333	338061	0	0	0	27062	7816	7431	132460	4496	1666	1678	11541	4522	2797	115688	33677	56348	85472	15739	109	0	0	0	0	0	0	0	26689	704	0	0	0	0	3950	9945	33141	36338	0	0	0			0	223																									0	0	0	0	0	0	0	0	0	0	0	0		13844		
11145																																																										0	0	0		70		89	837			1915	1914	4513	0	2380	127390	0	0	0	70531	2286	3427	15723	1735	10677	11117	27241	18062	615	9120	6144	17173	15975	5758	223								0	0			0	0	806	1178	39048	2660			0			1054	446																									0	0	0	0	0	0	0	0	0	0	0	0		9916		
11640																																																										0	32353	2441	0	142	142	32821	225	43478	0	43478	754	14472	0	0	198994	0	0	0	22872	1150	12462	77770	2468	6495	3150	5827	2230	2701	50366	53307	26698	25161	16351	4056	0	0	0	0	0	0	0	0	0	0		0	0	3869	8100	17128	19414	0	0	0			52	0																									0	0	0	0	0	0	0	0	0	0	0	0		90511		
11837																																																										0	2662	2477		300		372	0			2728	530	685	0	229	46026	16	0	0	6407	197	880	9815	859	2130	2724	268	426	0	9229	7581	11763	5884	3380	0								134	0			0	0	0	10761	8797	9763			0			0	203																									0	0	0	0	0	0	0	0	0	0	0	0	0	9439	0	
12030																																																										950	49203	1151	0	0	0	4860	1175	31712	0	31712	0	19915	0	8851	288103	0	0	0	54765	1855	2703	130740	6928	12233	25564	2570	5944	1526	126610	44491	46333	9681	2748	3225	950	0	950	0	0	0	0	0	75	0		0	0	1396	25524	70351	17495	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
12142																																																										0	3697	2428		0		3718	0			14435	579	13339	0	0	99933	0	125	0	25552	761	14401	28923	1113	4801	13084	6307	120	127	11512	18703	25252	17195	1371	32								359	0			0	0	1114	6188	20205	7433			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
12245																																																										0	766	2369		420		91	1965			3915	298	2737	0	826	84330	0	0	0	35041	629	1762	15474	763	1943	6295	6206	19078	0	4361	11729	19151	8836	2849	0								63	77			0	0	360	4624	27113	5001			0			0	288																									0	0	0	0	0	0	0	0	0	0	0	0		0		
12311	24020799	499592	67504	157049	7111247	0	3729896	0	394666	37022637	0	386663	12567893	18652162	1638400	2734600	3001187	2341010	356722	0	153	100	0	0	0	249495	0		1479422	432437	65780	883405	0	0	0	0	0	0	0	0	0	0	459719	453919	0	0	0	0	0	0	0	0	0	0	0	0	16548410	253	112364	1044438	469	499592	499123	67504		7111247	0	7111247	5026036	3729896	0	394666	37022637	0	949185		6707423	1285186	3098788		510747	809857	944528	802372	938686	2409013							153			100	0			0	249495					305573	1802355	3397912	4339512			0			180690	139854	0	0	0	459719	0	0	0	0	0	0	0	0	0	0	0	453919	0	0	0	0	0	0	0	0																
12647																																																										0	8191	0		12		4065	0			14248	3065	938	0	170	69019	0	0	0	15248	1014	0	34470	1190	3976	8820	1048	186	0	9598	19935	18736	3916	197	0								0	106			0	0	5269	1715	5152	9826			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		9401		
12656																																																										0	1144	0		0		850	0			906	0	1487	0	0	12028	0	0	0	7195	0	3283	576	218	871	1584	1685	2414	423	477	1039	1260	730	1271	0								0	0			0	0	15	0	363	68			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
12937																																																										0	394	29933		756		0	0			11069	22499	641	0	0	166068	43	0	0	31683	2094	0	65855	3573	4094	6694	16289	746	287	47099	11089	23011	49705	1790	1734								0	0			0	0	1167	3962	17674	44239			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
12946																																																										2000	16806	8794	0	318	318	1836	289	47590	0	47590	126	24957	0	446	523737	0	0	0	150346	5857	18510	190710	6060	13574	36610	80664	5726	4647	89754	118818	83770	59623	7730	2965	0	0	0	2000	0	0	0	0	0	0		0	0	5835	52992	23431	182403	0	0	0			0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32425	182619	156	
12955																																																										0	1722	4254		0		64	0			13042	4145	1670	0	586	107729	0	0	0	13360	4733	3259	23693	1562	832	1666	5977	218	2896	21516	10613	28274	28069	4186	0								5	29			0	0	2091	10105	34303	17620			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13037																																																										0	693	3145		0		384	2092			14387	2206	8322	0	598	97057	0	0	0	41195	1187	40395	10142	3128	12056	23120	1745	517	182	17545	8751	19482	4006	2099	643								311	54			0	0	236	4697	17048	2594			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
13103																																																										0	0	17832	0	2936	2936	0	113	63015	0	63015	13280	195015	0	0	899573	0	0	0	257968	13433	77010	49741	2272	12957	21275	25347	46780	136196	91878	73653	149944	213473	67722	32494	0	0	0	0	0	0	0	0	124	0		0	0	25741	17429	180126	112674	0	0	0			971	555																									0	0	0	0	0	0	0	0	0	0	0	0		0		
13251																																																										0	1861	0		0		2090	0			4942	0	2886	0	5	20320	0	0	0	4186	0	0	9348	84	835	3218	49	0	0	3701	4851	6417	260	0	0								0	0			0	0	125	0	0	4225			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		
13457																																																										0	3658	0		2		4798	0			1759	0	428	0	0	11586	0	0	0	587	0	10	4324	10	122	276	179	0	0	8931	224	265	585	958	0								0	0			0	0	0	0	354	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
14052																																																										0	1006	0		9		441	0			4773	665	1503	0	2828	48529	0	0	0	13201	603	6553	17887	1313	5421	3183	1870	1077	0	4715	6438	12478	5437	2755	2328								0	11			0	0	96	0	957	22436			0			0	101																									0	0	0	0	0	0	0	0	0	0	0	0		9996		
14155																																																										0	17272	724		111		16503	0			6557	0	5195	0	138	95392	0	0	5836	33999	1505	21638	23171	764	5551	17355	6230	1653	1420	9227	13944	16337	10054	6941	4051								0	0			0	0	1228	2870	0	9290			0			427	41																									0	0	0	0	0	0	0	0	0	0	0	0		4948		
14454																																																										0	1411	0		35		1539	0			1909	162	284	0	0	11539	0	1066	0	1309	0	253	2401	51	284	554	420	0	0	2135	1341	2630	1948	544	269								0	19			0	0	0	1062	0	2743			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
14650																																																										0	428	0		36		411	6			3251	50	4383	0	0	16126	47	62	0	4926	147	3684	3568	1174	2955	125	71	601	0	3420	2911	2921	1466	450	0								0	5			0	0	0	798	1672	4			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
14753																																																										0	2436	0		4		7229	0			1046	15	602	0	2	13519	0	0	0	1312	0	197	7464	15	364	765	34	74	44	2263	5972	951	1268	1242	459								0	37			0	0	132	0	579	125			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
14865																																																										0	45743	2442		1988		35952	0			17935	448	2874	0	5884	171812	233	0	0	9725	1441	654	48261	164	552	2030	1841	3509	1629	25353	28974	28253	13141	34302	27725								559	1019			0	0	6678	7709	20764	10884			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		48670		
14977																																																										0	3868	0		0		5863	0			281	0	2968	0	0	20455	1	0	0	5840	731	378	3659	107	92	253	223	5094	58	2846	894	2178	2886	5782	30								0	0			0	0	253	0	0	652			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
16337																																																										0	7731	1702	401	609	208	44	17180	41752	0	41752	3671	25169	0	1436	326117	0	0	0	78242	4890	63324	67397	2583	5532	7372	10362	17843	20306	27681	48404	42826	35915	29568	26142	0	0	0	0	0	0	0	0	1876	0		0	0	7621	62946	55613	32815	0	0	0			9936	6759																									0	0	0	0	0	0	0	0	0	0	0	0	0	167027	0	
16458																																																										0	1561	13883		85		531	0			22003	2457	2817	0	0	146603	11	222	1885	18881	2015	6508	26719	772	2270	4607	2619	1386	7030	13127	16955	42336	39132	15770	260								0	110			0	0	837	8183	34945	38084			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
16551																																																										0	3742	793		129		1703	0			12261	4207	5118	0	733	127247	0	77	0	41735	1010	1938	28977	2714	6112	18723	5385	6918	584	7672	15525	27604	16810	14214	1274								0	107			0	0	4172	37000	11793	2667			0			633	847																									0	0	0	0	0	0	0	0	0	0	0	0	0	60196	0	
16748																																																										0	5055	478		83		2095	0			2112	2979	2676	0	0	28036	1	0	0	7741	892	1823	3912	524	722	1745	1406	2288	1028	4492	4254	3616	3621	4180	119								0	0			0	0	810	355	2761	0			0			85	28																									0	0	0	0	0	0	0	0	0	0	0	0		6647		
16944																																																										0	1692	0		13		352	0			1172	93	1345	0	489	15932	0	0	0	8592	118	0	3210	237	910	2164	1964	3127	0	1184	928	2010	2103	307	458								0	0			0	0	0	0	0	2066			0			0	21																									0	0	0	0	0	0	0	0	0	0	0	0		0		
16953																																																										0	974	0		23		4125	0			2545	0	2290	0	1	13065	0	0	0	1454	0	0	7412	350	319	434	351	0	0	4424	2319	2151	2127	529	0								0	0			0	0	0	0	1653	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
17110																																																										0	0	0		2387		0	0			9971	927	68428	0	0	83065	0	0	0	1352	0	1068	57439	1352	0	0	0	0	0	81113	0	0	600	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
17147																																																										0	146243	138140	6716	30523	23806	121031	8393	675804	56	675861	154900	149016	0	4634	3277825	0	7135	14552	629478	65242	340836	848180	74479	130192	134310	114454	80889	76221	796918	306264	511079	516993	360186	57433	0	0	0	0	0	0	0	93	5023	21		0	0	43758	114967	517181	474600	6125	1010	0			214	544																									0	0	0	0	0	0	0	0	0	0	0	0		510788		
17259																																																										0	7704	0		33		966	0			4144	97	5270	0	0	34777	40	57	1587	9830	330	5377	23243	1823	5287	1082	1596	42	0	10902	5231	6983	1564	295	0								0	0			0	0	1587	0	4799	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
17464																																																										0	8466	15680	990	5714	4724	4385	27320	280787	0	280787	64663	9352	0	27326	1547676	3281	0	23148	38136	14006	15137	338856	2756	6136	8651	3967	5836	8354	370324	175558	323626	225579	194282	93779	0	0	0	0	0	0	0	4210	42985	0		0	0	9530	310494	350925	364298	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	76947	317792	0	
17950																																																										0	24397	333		25		14190	226			12013	2854	10366	0	9467	145584	0	298	0	24080	2526	444	41049	2133	4713	8931	5901	1977	218	38818	19917	35632	15153	8283	3000								0	112			0	0	6560	7440	18389	12534			0			271	330																									0	0	0	0	0	0	0	0	0	0	0	0		0		
18050																																																										0	18983	962		313		3968	0			13223	113	12182	0	5487	186755	0	0	1395	58367	4393	56511	29918	2108	6257	1636	5232	13315	28421	14342	25322	18144	20783	24947	22906								0	0			0	0	1987	17567	29100	20110			0			0	71																									0	0	0	0	0	0	0	0	0	0	0	0		168773		
18135																																																										0	0	4473		0		0	2165			38321	17502	12931	0	0	145887	0	0	0	18744	43828	9056	17679	1098	1519	4227	1797	2579	5371	12917	12493	21214	25004	38044	15429								0	0			0	0	0	6205	3883	0			0			577	0																									0	0	0	0	0	0	0	0	0	0	0	0		51762		
18377																																																										0	1322	0		0		0	0			0	469	36	0	0	18131	46	0	0	15346	905	0	13	0	2	71	188	2882	12203	469	11	28	80	1075	1168								0	0			0	0	77	0	0	22			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
18827																																																										0	241	7630	0	204	204	67	0	36268	0	36268	6190	16467	0	5706	257933	0	0	0	106536	4016	32270	15322	641	95	5268	6850	55902	37022	43371	9862	11071	20828	51298	14333	0	0	0	0	0	0	0	0	741	0		0	0	6961	5629	38438	22839	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
18836																																																										0	5321	0		130		0	0			5082	5374	23651	0	974	126236	0	0	0	58106	3366	45121	16520	2226	6997	21482	13389	7601	5661	8142	8937	17902	11309	15023	6198								0	291			0	0	4163	624	16474	2680			0			185	0																									0	0	0	0	0	0	0	0	0	0	0	0		126236		
18854																																																										0	11296	2246		34		8996	491			18725	616	2354	0	0	84258	0	0	0	8941	224	5384	46269	2902	2048	2613	1056	263	59	24947	24663	16198	7848	1125	454								0	0			0	0	3380	6756	8779	11911			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	12075	0	
18957																																																										0	4208	0		12		400	460			5947	0	1620	0	123	26004	0	0	0	7862	0	2188	5739	596	1133	2651	1562	1078	821	2861	3048	4403	3710	3550	0								0	0			0	0	1167	6	3925	734			0			0	78																									0	0	0	0	0	0	0	0	0	0	0	0		2795		
19356																																																										0	248	661		18		865	0			10290	0	2727	0	0	40933	8	45	0	10321	60	67	11137	811	1917	5138	188	2212	0	8581	6445	7375	1723	6178	0								0	0			0	0	90	1234	1047	13335			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
19730																																																										0	15328	55991	5996	39835	33839	5093	20622	151391	0	151391	141125	22526	0	5990	1874243	1580	0	17407	116854	24868	46420	780660	8660	18552	21092	28677	28335	9671	625251	307510	230504	400655	92884	8490	0	0	0	0	0	0	0	0	420	0		0	0	136978	238937	405608	514879	0	0	0			1198	2838																									0	0	0	0	0	0	0	0	0	0	0	0	72243	257968	386	
19936																																																										0	23905	4896		6486		5914	3718			15203	5640	6264	0	415	152300	0	0	0	37650	0	9443	66246	5196	7809	13389	10283	839	0	22643	37302	34590	13155	1910	1431								0	348			0	0	665	9858	16848	18208			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		40066		
19972																																																										0	0	0		0		0	0			166	0	205	0	0	33742	0	0	0	29447	3094	0	0	0	6	101	283	4513	24544	205	18	195	216	2185	1476								0	0		0	0	0	732	98	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
20053																																																										0	8655	0		11		6377	0			4283	1777	1534	0	829	49746	0	0	0	14343	120	4833	27466	1081	5093	2050	1385	616	3704	7783	15285	5696	3811	1093	19								58	46			0	0	678	1032	9245	758			0			50	252																									0	0	0	0	0	0	0	0	0	0	0	0		0		
20370																																																										0	58	6853		0		783	0			8023	201	1833	0	0	160977	282	0	4528	35130	10192	14414	69778	6153	5765	16658	0	0	0	38146	19714	42245	14334	253	854								0	0			0	0	14966	25705	38215	19300			0			0	4661																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20512																																																										0	0	84		3790		0	0			1243	149	3221	0	769	51888	371	0	0	33420	401	12846	624	664	3055	3023	4404	19339	1846	139	652	2146	5176	9872	0								0	0			0	0	287	0	8354	541			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
20633																																																										0	0	15639		0		3760	139			12444	1963	8838	0	4193	223732	0	0	0	44695	1199	24820	57704	1533	4794	16584	12262	7800	1557	33259	18118	17215	83682	22823	2725								0	0			0	0	12657	6267	47751	64326			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
20857																																																										0	6481	0		277		25373	0			9273	0	2197	0	1946	54833	0	0	0	2353	457	0	23613	127	330	1232	416	248	0	19549	13554	7537	7969	3270	584								0	39			0	0	0	0	6050	387			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		9547		
20866																																																										1500	1257	2956		31		0	11936			20800	4917	1814	0	0	206615	14	0	4012	63021	4257	11919	29399	765	2235	8909	8760	5383	29223	13934	26769	23400	20422	24405	23263								0	82			0	0	13742	17528	45212	29512			0			3398	271																									0	0	0	0	0	0	0	0	0	0	0	0	2696	85193	30	
21256																																																										0	217	490		1		78	0			265	0	324	0	0	5876	0	0	0	2229	10	28	1197	88	73	1037	955	28	0	429	1003	569	1189	255	189								0	0			0	0	0	122	0	2140			0			246	10																									0	0	0	0	0	0	0	0	0	0	0	0		2127		
21359																																																										0	2735	0		5		4404	124			2285	0	1709	0	384	16034	0	0	0	3292	55	0	4349	320	727	1999	164	27	55	6346	1018	2265	1953	496	417								0	0			0	0	0	33	790	342			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
21630																																																										0	508	49		19		901	0			3468	189	3423	0	0	28284	0	0	0	10347	17	298	9823	877	613	1461	2118	5127	0	3741	4592	5115	3388	633	0								0	0			0	0	328	185	7941	909			0			0	77																									0	0	0	0	0	0	0	0	0	0	0	0		4608		
21658																																																										0	22685	76		28		10064	929			10709	465	5961	0	2418	101677	0	0	0	29351	2783	0	43958	997	4979	16295	6555	0	144	12483	28966	21043	6792	2392	0								156	93			0	0	199	241	696	15752			0			67	422																									0	0	0	0	0	0	0	0	0	0	0	0		0		
22048																																																										0	4637	4042		0		5255	2653			20451	1148	6451	0	0	126316	8	2308	0	22865	4358	9733	57487	1520	9120	9076	2208	345	150	23897	22950	26853	19891	8754	209								0	99			0	0	1224	7722	32011	13753			0			0	143																									0	0	0	0	0	0	0	0	0	0	0	0		51861		
22356																																																										0	15216	3083		172		17215	0			30241	16803	7003	0	1013	153058	0	0	1140	16149	3089	6593	78845	5458	2199	5243	1773	436	1040	67372	13828	39418	7416	3514	1954								0	3514			0	0	2612	10246	18328	8374			0			0	0																									96244	102900	0	29440	31035	0	10450	10711	0	21281	22341	0	0	65096	0	
22459																																																										0	2269	673		34		2054	0			7488	1733	29103	0	0	76945	0	590	1000	22033	1413	20236	10225	2847	6859	8434	3708	41	144	3493	8438	15043	20379	6277	1282								160	64			0	0	2059	470	5045	1757			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		21328		
22543																																																										0	734	1420		3		0	0			1269	9938	2037	28	0	57772	0	0	0	18137	1155	3454	17262	1923	3999	7520	926	268	3153	2937	8695	19412	8316	275	0								0	75			0	0	916	782	15826	5452			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
22552																																																										0	11806	0		66		14354	189			6284	0	2009	0	0	45035	0	0	0	4821	0	0	16148	80	395	1953	1124	1133	136	12788	4356	8790	7746	4809	1412								0	0			0	0	560	33	688	4414			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
22730																																																										0	72	1988		0		0	0			8552	3787	12781	0	1967	69797	0	0	0	24449	499	17692	7099	1692	6368	4315	2868	7557	1558	12912	5045	5599	4942	13977	2312								0	0			0	0	84	427	867	14324			0			127	0																									0	0	0	0	0	0	0	0	0	0	0	0		46497		
22936																																																										0	23844	11412	0	119	119	8915	4270	16649	0	16649	7375	9242	0	954	250667	70	0	0	45871	6550	6376	128137	5832	15638	22446	134	38	0	52051	66415	60561	3606	6168	0	0	0	0	0	0	0	0	0	113	0		0	0	8067	41828	40354	29444	0	0	0			551	262																									0	0	0	0	0	0	0	0	0	0	0	0	0	53311	0	
22954																																																										0	10630	335		90		9291	0			9836	2403	4655	0	823	58997	0	0	0	8454	1716	150	19337	399	1113	4954	917	558	0	7386	12083	16383	10074	4012	0								0	158		0	0	0	777	2026	5508	2295			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		29823		
23036																																																										0	6391	11978	25	837	812	815	6814	30620	0	30620	12626	3464	0	1237	358510	0	0	3405	48643	3592	10755	191999	9165	9829	14754	3472	3618	142	112790	65653	76426	15777	11832	5578	0	0	0	0	0	0	0	0	325	0		0	0	8934	95262	80494	53292	0	0	0			0	156																									0	0	0	0	0	0	0	0	0	0	0	0	0	60177	66	
23045																																																										0	720	0		2		262	0			1169	0	228	0	268	8739	0	0	0	3870	135	0	3013	72	1002	2037	709	0	0	246	1693	1970	663	119	0								0	0			0	0	0	0	1867	218			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
23241																																																										0	48036	73459	3953	32651	28699	48767	316	262292	0	262292	168670	121018	0	14771	2113304	0	5578	0	290204	50926	132193	949196	39958	50227	67579	23029	32718	26458	928240	116521	287868	185418	131364	13172	0	0	0	0	0	0	0	0	4736	0		0	0	85808	324454	172058	409876	0	5578	0			3873	19591																									0	0	0	0	0	0	0	0	0	0	0	0	342993	636909	1517	
