"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	
918918	194752	12288	0	0	188091	1070398	204126	31499	0	1756852	111	0	0	0	1318435	390581	914689	183478	87415	46550	380	0	0	0	0	54906	903	0	117	0	12518	0	0	0	61219	0	12288	12288	0		188091	729567	917658	0	200058	0	0	1338172	5	0				133533	0	0		2101	11064	50858	62119	5544	1360							0			0	12518			903	0			
918954																															0	366	1761	1148	11296		27		2782	0			8486	2027	9436	0	0	52604	0	0			0	14020	499	0	0	478	1636	1315	4437	4831	1324	6570	16581	5677	4696	3795	1245								641	114		0	
919241																															0	293	315	166	2395		0		0	0			1149	691	3904	0	0	22505	0	0			0	12984	369	522	2137	697	62	65	210	10804	1098	1447	969	1362	1168	4382	193								239	0		0	
919308																															3585	251388	2746	525567	654150	5814	47594	41780	0	0	1824870	0	1824870	349826	509049	0	8593	4765576	8	55113	55113	0	0	160220	27563	61637	126568	31016	39237	16725	8406	24311	38028	2401242	346492	287579	604223	702773	253266	3575	3575	0	10	0	0	0	333042	12278	0	0	
919344																															0	518	4634	0	3748		0		7968	0			4772	0	10577	0	212	42796	0	0			0	10340	27	0	20000	692	1665	5333	411	1669	316	7586	10070	6066	4742	1497	729								0	0		0	
919456																															0	13448	1957	88	2233		150		618	0			1589	0	998	0	0	29142	65	11			0	7544	571	137	14088	495	2124	2170	24	738	1993	7016	4914	1957	953	2672	3458								0	0		0	
919568																															0	0	1252	0	576		399		1355	185			723	0	2857	0	2359	11735	0	0			0	2214	0	73	4980	35	339	872	798	170	0	3694	1916	1714	1964	191	0								0	0		0	
919652																															0	689	0	0	834		0		0	0			2382	0	294	0	0	4308	7	0			0	116	0	0	2962	0	0	0	116	0	0	2518	451	421	772	37	0								0	0		0	
919755																															0	149	2661	0	878		52		805	2			2817	0	2321	0	0	14427	6	0			0	4553	197	487	9543	1179	2127	304	413	300	53	3491	3000	1295	950	609	0								0	0		0	
919858																															0	30	867	0	1128		11		581	0			1159	0	949	0	0	8446	0	0			0	3424	297	3387	1357	505	925	624	339	765	266	1122	1629	1017	392	848	0								0	0		0	
919942																															0	262	14876	265	6236		41		16385	0			17264	375	4349	0	1291	75740	0	0			0	12796	1571	10941	18275	618	1174	3418	2379	2283	2924	12692	7800	9564	13571	13870	5314								0	29		0	
920050																															0	16	173	0	13		0		519	0			468	0	112	0	0	1503	0	0			0	202	0	0	867	38	109	0	0	55	0	169	596	139	235	162	0								0	0		0	
920210																															0	703	0	269	8593		0		0	0			981	1135	1576	0	0	53692	0	0			0	36365	4070	419	1148	122	94	274	1446	18342	16057	1729	889	3325	2541	6603	2019								0	0		0	
920274																															0	723	2188	390	11348		0		239	0			4590	3024	11541	0	0	53160	0	0			308	19117	0	13499	7286	437	801	7234	913	4636	5028	5379	1089	4152	8693	13196	1467								0	0		0	
920359																															0	1008	4186	0	4544		45		7666	30			2510	408	3333	0	250	32185	0	0			0	7726	245	6419	2077	564	753	3141	2771	497	0	4710	5720	6211	5567	1990	221								259	5		0	
920733																															0	479	4095	0	1978		46		6739	0			2738	0	4785	0	279	33578	0	0			0	12043	383	9671	9671	395	1593	8860	1077	69	49	6256	2971	6089	5670	536	13								0	13		0	
920854																															0	3031	27569	0	20328		636		34088	0			29100	2801	4339	0	2889	141270	0	1251			0	12981	2181	461	39268	539	2232	8514	251	93	1201	24539	23682	36678	24815	14908	2678								0	76		0	
920975																															0	319	515	2159	7183		36		0	0			5613	946	20310	0	0	56002	105	0			0	18945	81	708	6875	794	341	1358	1793	14658	0	4322	3999	9480	15135	4227	0								0	0		0	
921039																															0	10417	0	580	68508		0		0	0			3383	9552	5184	0	0	122946	193	0			0	24750	765	0	37389	3437	4353	9045	7711	172	0	48817	5410	19527	22989	1558	0								0	0		0	
921655																															0	0	1460	0	1398		10		4890	0			2437	0	756	0	0	11580	0	203			0	426	0	292	4827	119	173	0	0	134	0	1648	5927	820	2515	234	0								0	0		0	
921833																															0	0	0	2676	5956		95		0	0			2845	4814	1481	0	0	18696	17	0			0	676	0	0	4948	0	2	25	150	416	83	5550	1680	6095	2854	1597	183								0	170		0	
921842																															0	226	21095	2224	24727		62		20576	0			23747	1640	2663	0	2289	118394	0	525			0	17367	277	10309	26672	2739	6348	6227	1271	420	362	37173	34240	17044	8946	3080	0								824	152		0	
921936																															0	353	3374	409	1840		13		2594	0			1099	0	1151	0	293	21080	0	0			0	8310	1644	36	8386	590	2465	1958	1747	1550	0	861	4467	3916	2572	939	0								0	0		0	
922157																															0	898	5975	0	5612		46		9686	0			8456	0	1445	0	405	38588	0	8			0	6020	37	0	14391	349	714	4238	576	65	0	7633	13471	5881	3823	1494	202								0	0		0	
922344																															0	623	7938	90	4989		45		21681	177			15796	779	2999	0	351	73806	0	0			0	17606	505	4356	27422	1690	3086	6664	1658	3136	1048	5165	20452	15342	9418	4612	877								297	107		0	
922456																															0	604	612	534	3537		49		468	0			1989	0	892	0	0	12958	0	0			0	3596	677	0	4199	103	594	1237	1322	340	0	920	3127	2743	1760	636	0								0	0		0	
922559																															0	0	2855	64	12800		57		11690	0			18627	1269	9188	0	451	66511	0	1636			0	5124	2058	0	22718	993	627	1862	1520	43	0	22893	6099	18669	11388	1869	256								0	692		0	
922728	2448112	32708	0	0	315123	37003	29418	20703	160747	3089500	0	0	0	4183	339963	1207380	82739	98580	126174	253499	94647	0	0	0	0	0	0	45686	6331	0	0	147146	0	60598	632938	1300	32509	31209	0		315123	26806	341929	328383	18448	13901	160747	3055001	0	0				1226392	46324	269995		15045	51032	63265	237508	408707	450835							0			0	0			0	45686			
922924																															0	10512	706	0	32382		143		388	0			8778	8303	6768	0	0	85962	53	0			0	17117	0	200	27012	800	2459	4389	9194	172	0	19925	13730	10955	21943	2200	0								462	456		0	
922942																															0	4247	255	237	20110		18		11	666			10772	2434	12446	0	85	103558	149	0			0	47216	5568	23952	12001	4340	7499	15291	2755	3549	5811	10837	5458	15512	12340	7041	323								0	308		0	
923257																															0	321	968	0	877		0		0	0			648	0	3554	0	0	11087	0	0			520	4645	74	0	4241	505	847	943	2335	15	0	1328	1561	1277	1271	993	0								0	0		0	
923350																															0	0	1673	0	150		61		3110	0			5799	0	1372	0	390	15216	0	34			0	2627	0	0	7162	85	155	1197	522	668	0	4616	3465	2462	1137	395	511								0	0		0	
923556																															0	5627	2079	750	14559		198		209	0			6987	91	7659	0	0	52035	0	0			0	13012	803	9488	11483	964	2415	3883	3945	1224	480	9321	8205	7597	9478	3703	579								0	61		0	
923707																															0	12422	0	13034	50039	0	0	0	0	75	3964	0	3964	6094	3310	0	0	222819	343	0	0	0	0	127819	6353	56240	9668	1334	1157	4895	12515	74432	33486	11269	6333	32652	32366	11888	381	0	0	0	0	0	0	0	0	127	0	0	
923743																															0	478	1132	361	16959		17		953	0			14222	9	1643	0	317	52309	0	0			0	15559	569	0	29849	2524	4923	7925	17	0	78	13626	12690	8696	1046	327	0								90	0		0	
923752																															0	2771	15609	3728	42066	0	481	481	34069	0	75280	0	75280	474	34635	0	6135	326219	0	2019	2019	0	0	106206	1828	36231	77182	5656	11817	32502	29251	12012	12404	33027	46657	49755	48312	24377	10395	0	0	0	0	0	0	0	452	466	0	0	
923855																															0	898	2996	178	2673		62		2197	0			6961	0	3277	0	0	28369	0	0			0	8893	219	0	7577	74	577	1851	5943	448	0	3266	3660	5700	4280	1737	267								0	15		0	
923949																															0	481	559	482	2470		103		2450	0			1595	128	3027	0	604	17153	0	0			0	4756	498	0	7221	132	1448	3073	103	0	0	1794	3943	4009	2126	0	504								0	0		0	
924058																															0	951	8237	611	6792		798		6117	0			10315	0	5819	0	800	51429	0	0			0	10591	116	1140	16320	169	1066	3123	5110	1107	0	15870	4863	7041	10916	2079	0								282	0		0	
924236																															0	3872	2881	410	51581		139		11578	0			43499	1262	10810	0	1744	161303	2	0			32211	31219	1056	6506	42706	1323	1207	5603	6772	11974	4340	16825	28783	15247	29844	32870	6517								289	965		0	
924254																															0	512	1847	299	3464		109		2680	0			2381	0	6029	0	0	23001	0	0			0	5533	147	0	6178	398	1163	1039	2710	223	0	2278	2448	3871	6734	2138	0								0	0		0	
924348																															0	0	6796	177	3946		9		7981	0			4992	253	1870	0	1489	36314	0	0			0	8155	501	6674	11693	170	393	1983	964	1744	2901	6803	4317	8589	4065	2319	1677								0	145		0	
924357																															0	2053	3918	314	14840		201		5199	0			19442	369	11187	0	202	77932	0	0			0	18728	1001	257	24795	454	2114	10180	5373	607	0	8251	13976	23473	10408	1969	771								271	207		0	
924553																															0	0	5281	0	122		1		3474	0			1116	0	498	0	0	10496	0	0			0	4	0	4	8580	0	4	0	0	0	0	2907	5669	479	1041	151	245								0	0		0	
924656																															0	0	2995	0	1141		7		7867	0			1060	0	705	0	0	14968	0	0			0	1150	0	0	6592	447	129	542	32	0	0	6378	4922	1368	874	42	0								43	0		0	
924759																															0	10577	22921	471	30512		579		4505	0			16064	13	11578	0	0	143847	0	0			18	44346	1510	44346	132675	11402	31738	1030	101	20	0	28163	61371	6349	2163	1389	59								771	0		0	
924843																															0	13067	4287	0	19896		1212		3939	267			7859	1232	8106	0	62	81767	0	0			0	20607	1465	8677	33691	3115	9831	4762	2516	22	173	21780	14381	12267	8590	4082	0								0	35		0	
924937																															0	688	1846	9	2742		37		854	0			1098	0	4906	0	453	29974	0	0			0	17031	310	0	2921	112	272	1178	4762	10448	113	421	2153	3440	5936	652	1								0	0		0	
925037																															0	32102	2407	661	80455		1162		5115	0			35594	5270	40547	0	4756	233465	0	0			0	16351	7589	8883	65006	3002	2045	6245	4096	312	535	73291	19078	35414	80601	8597	0								1207	249		0	
925055																															0	223	3775	135	2264		0		11457	0			2787	0	3694	0	14	25960	0	0			0	1598	13	922	10659	5	144	582	752	115	0	3519	10525	4472	4831	666	147								0	0		0	
925354																															0	2260	2589	0	7649		4		3288	0			5568	0	8252	0	0	44682	0	0			0	15072	0	542	14702	782	697	3763	7351	2280	89	8629	6459	5136	7497	1795	0								0	0		0	
925411	0	8	0	0	0	0	0	0	0	8	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0		0	0	0	0	0	0	0	8	0	0				0	0	0		0	0	0	0	0	0							0			0	0			0	0			
925439																															0	105	562	0	73		11		878	0			522	437	3992	0	25	9140	0	0			0	2535	0	0	1910	94	153	573	1715	0	0	616	1047	2082	2860	0	0								0	0		0	
925653																															0	2638	1299	0	3482		322		2723	0			9213	0	4814	0	0	28792	0	0			0	4301	0	0	14559	1056	304	190	607	1344	800	10603	4214	2959	3518	2346	773								0	0		0	
925710																															0	111001	1554	11902	846331	0	18077	18077	62	0	258647	0	258647	93787	31414	0	17217	1499152	0	0	0	0	0	48664	57162	13903	283993	10775	2294	4158	11012	8779	11018	454266	81437	269959	419368	171582	33752	0	0	0	0	0	0	0	0	3334	0	0	
925840																															0	84418	234	32462	414226	715	5086	4371	98	0	153936	0	153936	75697	28168	0	564	896494	3	363	363	0	0	95633	4028	29253	273545	24903	15811	36931	11663	3200	2239	417815	69375	173903	116930	13606	1392	0	0	0	0	0	0	0	0	1584	0	0	
925859																															0	0	7993	0	1075		22		2689	0			578	1	1572	0	0	18988	0	29			0	5029	0	0	7670	301	1345	2473	735	175	0	1604	4420	5099	2441	395	0								0	0		0	
926155																															0	766	8031	48	9846		97		2407	0			5496	0	12737	0	34	53988	0	0			0	14131	183	10526	9090	2130	7996	405	232	2100	940	9162	11611	8379	6069	2947	955								212	0		0	
926203																															0	2821	0	2946	136012	0	100	100	0	0	14007	0	14007	27554	559	0	0	233875	0	0	0	0	0	34657	15088	27199	16386	432	3033	8299	13021	8936	937	48250	8201	49090	59899	25878	7407	0	0	0	0	0	0	0	0	131	0	0	
926342																															0	114	809	0	1525		0		497	0			936	0	410	0	253	6404	0	0			0	1620	217	1373	5395	207	1327	65	21	0	0	892	2969	563	360	0	0								23	0		0	
926360																															0	18081	0	1379	46662		372		0	433			6025	4138	1386	0	0	83650	425	0			0	5163	78	4712	25620	1405	2663	110	52	339	594	15414	15269	6159	4620	16794	20633								669	122		0	
926632																															0	4115	199	6194	23236		5012		0	220			12818	16647	2454	0	0	101245	0	811			0	27163	2596	5357	29865	1422	3981	12962	6974	871	953	9857	16129	24249	21689	1453	0								0	0		0	
926650																															0	0	4129	0	150		11		6751	0			971	0	728	0	0	12950	0	0			0	210	0	0	8860	0	4	178	20	8	0	652	8204	2507	503	81	207								0	0		0	
926959																															0	860	980	0	5703		208		130	0			1812	0	6889	0	0	29555	31	0			0	12777	227	89	6174	406	872	1710	2149	5219	2056	3807	2214	4086	3975	2165	102								0	0		0	
927134																															0	691	22614	635	10133		25		21032	0			13909	5094	1052	0	2306	84256	0	0			0	6591	135	2310	34632	2463	987	1870	1045	42	184	42870	13801	4691	11975	3442	875								0	39		0	
927255																															0	188	2795	0	2056		11		7576	0			2876	0	3609	0	55	22606	0	0			0	3159	0	3	8834	245	21	963	741	1172	17	10883	2560	2586	2099	1090	103								255	26		0	
927479																															0	0	0	154	0		0		0	0			0	3172	131	0	0	163302	0	0			0	157067	2778	791	387	140	94	843	6184	87549	62257	108	45	284	310	5488	0								0	0		0	
928038																															0	0	3870	91	3001		10		3630	0			3066	0	956	0	531	17407	0	0			274	2252	0	336	9646	74	403	1177	85	78	435	2620	6549	3615	1548	715	108								0	0		0	
928056																															0	3076	26210	3720	23085		262		52115	0			44634	1092	20562	0	0	209493	0	2498			0	31600	639	27182	70339	4529	11922	9802	1615	1805	1637	44706	56035	34332	21856	17423	943								0	0		0	
928421																															0	59416	218	1870	79228	0	302	302	264	0	24403	0	24403	13910	97161	0	933	432519	0	0	0	0	395	144616	9035	70670	135678	71644	3175	5537	25012	36993	2255	105625	18714	46719	82715	23914	5650	0	0	0	0	0	0	0	1065	98	0	0	
928618																															0	15272	180	9529	175833	0	3057	3057	0	5719	45125	0	45125	33839	19054	0	7973	500522	0	17013	17013	0	0	152320	15970	28717	52064	11903	30818	37194	19330	15351	35819	172995	38825	74947	30254	25367	0	0	0	0	0	0	0	0	0	5357	0		
928645																															0	5	1306	2599	2806		18		6	0			503	0	4887	0	0	30350	0	0			0	17985	235	0	2570	367	675	4061	11068	1814	0	400	1128	5491	4498	285	0								0	0		0	
929044																															0	4873	6464	2142	7859		47		3698	0			7933	1283	2658	0	0	56215	6	0			0	19135	129	19135	17332	1224	2841	1408	8136	941	4574	3025	10265	5931	11332	5977	556								0	0			
929352																															0	35577	19258	61213	194429	0	922	922	52269	0	248973	0	248973	11515	172998	0	9984	970277	526	30289	30289	0	0	96338	34701	3341	250494	2777	1298	9823	40518	32688	9138	336457	47886	115500	270077	101555	2068	0	0	0	0	0	0	0	0	2337	0	0	
929802																															0	1974	91	39	34541		5		0	0			27991	10477	31128	0	0	176729	0	0			0	65473	2332	0	17386	1928	147	2204	3129	41502	16001	53005	4007	16257	20666	12748	961								1676	1002		0	
929932																															0	10413	8065	193	29688		94		3651	0			22864	5239	10873	0	440	123043	44	0			0	28619	2321	17735	56958	18859	2040	3444	1222	1590	1464	72164	5412	9195	5283	2414	0								0	627		0	
930358																															255	11225	345	1820	41946		64282		1916	0			19388	940	53	0	381	151187	0	0			0	3192	0	1908	77857	2315	334	12	106	330	0	81984	18889	20437	21649	4614	207								5444	0		0	
930442																															0	2352	5998	431	31790		217		8724	255			18074	723	15813	0	601	149905	44	0			0	58508	6601	0	52670	2654	8248	23141	6826	11122	6207	14846	26922	26442	17142	4272	1094								0	117		0	
930853																															0	0	2395	0	2098		662		19500	0			4141	0	6209	0	197	42729	0	0			0	7459	68	7459	31262	713	3014	2489	1022	75	0	2545	25058	4084	3062	215	0								0	0		0	
930965																															0	21481	0	39102	340643	0	1561	1561	0	0	437258	0	437258	19414	566	0	0	861466	0	0	0	0	21999	992	0	987	283397	0	992	0	0	0	0	368259	87295	214493	77948	90257	15577	0	0	0	0	0	0	0	0	449	0	0	
931038																															0	2216	13252	217	13168		404		8107	444			6797	2325	4773	0	4	72554	0	54			0	20101	1072	15537	11944	743	1521	5992	8830	2334	514	7822	12551	13269	17709	927	41								0	64		0	
931047																															0	1688	7163	0	24534		79		5662	0			8173	0	10078	0	0	80442	0	0			0	21481	1584	17	27031	213	2268	2780	5526	10514	105	10637	13912	12122	12479	6683	1508								0	0		0	
931159																															0	0	4770	0	1700		0		8865	0			1386	0	1107	0	159	19636	0	0			0	1547	102	833	3341	84	106	117	539	556	130	3881	6252	2509	2917	2544	0								0	0		0	
931270																															0	0	0	1731	1382		0		0	0			9	1476	323	0	0	42211	0	0			0	37085	205	6251	324	305	1472	2745	1857	9255	21451	1983	627	884	964	463	205								0	0		0	
931319																															0	0	0	0	0	149383	149383	0	0	0	177907	0	177907	0	0	0	0	327290	0	0	0	0	0	0	0	0	327290	0	0	0	0	0	0	327290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
931355																															0	355	15	0	1015		0		584	0			8601	0	6781	0	0	29712	0	0			0	11942	414	0	13939	2101	1704	3465	4298	148	20	4603	5531	3879	3136	158	0								0	5		0	
931458																															0	0	258	0	404		4		1050	0			607	0	547	0	0	5744	23	0			0	2864	33	1238	1416	12	220	676	588	402	966	411	1009	763	550	170	0								0	0		0	
931654																															0	1861	769	0	22366		255		0	0			22246	0	16291	0	791	82203	0	77			0	16286	1162	2906	41222	1290	3900	3940	3093	4040	23	22080	14607	20534	7575	0	0								0	99		0	
931766																															0	164452	1343	7745	278206	39	7868	7829	0	0	243807	72870	316677	20962	4480	0	0	839897	3218	0	0	0	58462	19349	9287	16685	333134	18314	170	0	282	574	0	603599	35215	49224	114426	17006	368	0	0	0	0	0	0	0	0	12746	13632	0	
931944																															0	342	4679	1269	2671		0		7380	0			1876	153	3286	0	390	28288	0	0			0	6053	139	260	5618	59	352	1022	3634	887	99	5217	2949	3647	6552	3095	554								5	45		0	
932062																															0	11012	174	28	20141		10		69	0			4850	0	1733	0	406	49387	0	0			12	10369	595	2781	19000	2961	1063	1217	3758	1263	33	11473	3662	9889	11370	2542	0								0	0		0	
932277																															0	335768	1470	147651	287484	0	1150	1150	0	442	73551	0	73551	95273	147295	0	4512	1790780	0	0	0	0	1247	621997	72583	149566	241394	21307	30981	37168	85945	173368	265919	484218	87017	123812	261947	131689	74758	0	0	0	0	0	0	0	0	2046	0	0	
932633																															0	154	6617	309	3033		0		5497	0			3042	0	4649	0	100	26895	0	0			0	3362	132	0	6984	48	233	984	1927	102	68	2775	4349	6491	6465	3074	0								0	0		0	
932642																															0	147	1146	28	1575		9		841	0			2609	0	4207	0	0	20847	0	0			0	9951	334	1512	8698	1239	2722	5299	498	116	49	1208	3559	4287	1558	284	0								0	0		0	
932745																															0	20603	0	1184	58960		0		0	0			6806	12725	3239	0	131	144858	0	0			0	30232	10883	6927	65293	7707	5612	10697	3456	1639	859	49165	16128	33895	14235	255	214								0	95			
932978																															0	169596	0	53428	346665	0	0	0	0	0	419394	0	419394	33904	177424	0	0	1521231	125	37539	37539	0	0	187804	95602	52529	76369	11270	27669	40819	28173	53889	25043	660631	56182	144700	87325	206886	168545	0	0	0	0	0	0	0	0	0	0	0	
933023																															0	18291	8273	4202	35456		110		3137	0			13066	7949	6818	0	64	172355	506	0			20	72862	1860	40459	38627	3812	4002	23590	23980	15159	2292	41757	13311	20160	16678	7719	0								0	773		0	
933041																															0	1178	46249	0	9460		135		35027	0			4728	180	3407	0	670	116458	0	57			0	13366	2001	896	32138	430	525	2667	5506	4226	0	26142	11549	14808	32593	17467	200								0	0		0	
933135																															0	646	3007	0	4910		0		3431	0			4309	0	4677	0	221	23533	5	0			0	2280	24	0	7954	0	166	927	1013	174	0	2301	5501	7213	4991	1224	0								0	33		0	
933256																															0	20534	12788	17492	87576	3525	7935	4410	29617	0	125718	0	125718	4328	15703	0	129	396726	0	0	0	0	0	46969	22329	13059	95072	4547	4378	3836	14086	19402	720	152751	27779	48944	90853	29022	408	0	0	0	0	0	0	0	2649	2959	0	0	
933340																															125	0	2470	0	2735		0		2959	0			1628	0	3327	0	682	37318	0	0			0	22202	1077	6583	5179	110	391	4420	1197	4888	11178	5033	724	4525	3551	1228	44								113	0		0	
933377																															0	8849	179	136	16938		0		0	0			3853	24301	1857	0	0	181930	0	0			0	120299	5498	21994	12600	2386	2265	7968	14897	45334	47449	35222	4017	4358	12582	4683	769								0	20		0	
933621																															0	27051	0	5593	296663	0	740	740	0	0	29073	0	29073	34410	14938	0	0	618168	0	0	0	0	0	195581	12231	38350	120675	12543	24633	36086	106916	12126	3277	64556	39760	76755	186310	55160	0	0	0	0	0	0	0	0	0	1888	0	0	
933863																															0	56461	127	7601	107000	120	2811	2691	0	0	99087	0	99087	9227	2528	0	0	291504	484	0	0	0	0	6655	0	0	96190	3377	751	468	307	1651	101	189915	11453	7445	10355	52841	9921	0	0	0	0	0	0	0	0	491	0	0	
933957																															0	237915	37037	37650	459434	1454	4400	2946	37329	0	254824	0	254824	256879	36001	0	29174	1637110	178	503	503	0	14475	203416	38025	84880	494614	49991	27927	16969	36729	64538	4647	685371	101661	144121	163639	47702	278376	0	0	0	0	0	0	0	0	4701	0	0	
933966																															0	219076	106526	32320	972359	0	7765	7765	182076	0	157126	0	157126	23070	26768	0	623	1941308	9523	82703	82703	0	3635	135576	4843	12746	561378	9802	1972	1097	982	81233	40490	713738	160836	113053	181904	605443	38824	0	0	0	0	0	0	0	0	0	0	0	
933975																															0	45065	5213	3098	160587	0	219	219	1325	0	44575	0	44575	16621	5046	0	11588	320129	1676	0	0	0	450	24312	3415	9607	106777	15752	789	324	711	2061	4609	203717	18080	32257	27133	14888	0	0	0	0	0	0	0	0	0	741	0	0	
934075																															0	476	13231	0	2148		12		14096	0			1259	0	1187	0	235	38160	0	0			0	4805	424	3507	10680	220	407	2340	907	458	472	15443	5260	6818	3033	1807	952								287	0		0	
934114																															0	6405	4558	3105	47067		21		2076	0			12171	5115	7819	0	1026	124020	0	0			0	33516	585	9970	37098	1784	3363	14249	4736	8711	345	23682	13416	22819	16673	8967	3084								545	11		0	
934329	883863	417896	1000	0	1383855	87126	527258	6449	3303	3741757	0	293573	107089	32998	1220376	2685038	380998	185913	63431	184823	154885	31	1171	0	0	20881	0	8262	0	0	1306	495803	0	42710	141625	85165	417896	332731	1000		1372847	11285	1384132	97940	527258	6449	3303	3590394	0	356925				76876	28909	72119		40024	12001	17607	1829	5025	145							1202			0	104			0	8262			
934646																															0	0	787	0	22		0		2605	0			295	0	145	0	87	4160	0	0			0	219	0	0	2197	0	0	19	33	167	0	406	1792	588	443	385	327								0	0		0	
934954																															0	1900	11008	26	13708		243		7376	0			7789	1972	10604	0	621	83907	1	0			57	24794	3513	20250	26910	6153	8359	5134	2167	1811	1081	29139	10089	7850	9118	2297	375								226	128		0	
935111																															0	2391	863	25	18843		2146		0	0			17995	1871	3069	0	2129	117588	0	0			0	54838	13272	6955	7276	2810	5063	294	1017	18993	26408	11632	4127	12065	11393	21246	1368								126	20		0	
935250																															0	40825	0	3633	101112	0	2911	2911	0	9307	52796	0	52796	15983	46163	0	0	298285	0	0	0	0	0	34775	87	14498	62732	3586	13639	11843	3290	2294	51	109882	56734	53324	36219	7149	0	0	0	0	0	0	0	0	0	0	0	0	
935308																															0	2262	125	176110	12507	0	1180	1180	0	0	8568	0	8568	2	815	0	0	291048	0	0	0	0	0	88493	153	25348	5804	6402	13659	4522	1387	1815	60216	53963	58759	69483	14068	3421	843	0	0	0	0	0	0	0	820	13	0	0	
935559																															0	6373	1077	140	11593		73		1266	0			9443	0	14023	0	1013	80162	0	0			0	34504	233	164	29104	2211	3973	13283	12798	2099	0	10347	13023	11403	8949	1839	0								424	0		0	
935634																															0	366	0	1476	17826		276		0	0			3212	31428	53142	0	76	169263	0	0			0	51180	9919	33159	3804	908	1144	5654	17049	23467	2958	39418	804	12880	45298	19160	486								0	362		0	
935719																															0	3189	1735	1025	15137		0		171	0			12800	5751	36942	0	1357	110107	0	0			0	30850	420	30850	8990	0	30348	502	0	0	0	31903	5804	12476	23337	5737	0								604	126		0	
935858																															0	247	2624	95	3691		2		308	0			1391	0	5659	0	0	23236	491	0			0	8821	871	5383	4652	196	837	1393	1311	2726	2358	1663	1956	3463	3926	2763	1137								18	0		0	
936136																															0	176546	3926	21595	343705	36	4582	4546	992	0	117452	0	117452	81008	12645	0	4208	961920	0	1893	1893	0	0	179219	9753	141232	264144	19054	4216	26853	105642	9087	14367	293179	73066	90798	242459	81040	1477	0	0	0	0	0	0	0	0	4396	0	0	
936426																															0	221421	297	55934	833053	0	1611	1611	1281	0	512759	0	512759	66282	53639	0	63941	2246619	0	0	0	0	0	366237	52993	40851	1131022	35323	30879	76841	67211	143848	10044	1034454	137565	329013	273868	85060	8999	0	0	0	0	0	0	0	17171	0	0	0	
936462																															0	89778	19036	60590	744501	0	585	585	0	0	187163	0	187163	72752	329536	0	0	1611890	4898	40526	40526	0	0	67488	2370	0	255488	5342	11639	13451	33665	3168	223	439985	239872	336820	486572	41614	43	0	0	0	0	0	0	0	14	2449	0	0	
936556																															0	729	811	1970	5227		57		0	0			1195	3028	375	0	524	46464	323	0			0	29026	2841	16047	1902	901	2148	4435	14669	6873	0	7872	1200	2838	3552	2177	0								0	1004		0	
936640																															0	442	10687	570	4007		9		8252	130			5791	0	2145	0	0	42791	0	0			0	9816	1072	7555	8781	412	1032	3230	2699	2275	124	3621	8376	7560	9443	3956	0								0	0		0	
936837																															0	1547	1603	373	6366		0		2551	0			5768	840	3629	0	143	33500	0	0			0	10124	556	120	9294	446	729	1681	6445	760	63	2342	5777	3367	9917	1974	0								0	0		0	
936855																															46888	21130	18927	2254	337182	5411	28282	22871	26400	316	1055578	0	1055578	41480	601410	0	2405	2319668	0	6441	6441	0	0	70335	12589	32228	1120157	21992	19387	11061	16741	230	924	1146482	226295	270428	512296	79689	2779	46888	0	46888	0	0	0	0	44648	3719	0	0	
937339																															0	605	11754	0	2125		0		5358	0			5831	0	6808	0	474	46432	0	0			0	13192	285	663	10819	536	2091	5760	2786	1456	302	7090	8535	10694	4773	990	860								0	0		0	
937553																															0	0	11741	0	2400		0		8314	83			3872	0	4911	0	0	41707	0	329			0	9680	460	9680	17100	353	1553	5638	210	1884	0	2605	12589	8995	4973	2864	0								0	0		0	
937674																															0	26369	721	2088	38296	0	2680	2680	0	150	12705	0	12705	12821	5209	0	0	163433	0	0	0	0	0	61812	320	17851	36612	6478	7100	4479	10660	17156	15462	62460	10140	7223	13218	8068	34	0	0	0	0	0	0	0	0	412	0	0	
937740																															0	9461	669	1407	44381		416		3533	0			47387	14307	6662	0	1990	183379	74	0			0	42764	9964	26875	82669	3332	7903	16179	9292	4135	1755	41790	30124	26505	33013	6944	2097								379	133		0	
