"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1350	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2800	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1350	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2800	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	
2514547																																							0	10886	0	29995	17606	37387	0	10120	0	0	7188	409436	361140	0	0	1596	368736	0	4510	0	6000	0	40700	19851	409436	0	0	2471	0	17718	0	24189	336951	1	0	300764	296254	660	
2514583																																							0	816	0	2070	7059	15891	0	1005	0	0	809	44072	38671	0	0	334	39005	0	116	445	0	0	5067	1137	44072	0	0	1147	0	2739	0	3330	35341	1	0	16093	15977	44	
2514837																																							44	1098	0	370	0	1529	0	1017	0	0	465	33711	27351	0	0	345	30696	0	284	0	3000	0	3015	100	33711	0	0	496	0	2400	0	4588	22763	4	0	29472	29188	19	
2515272																																							0	7461	0	0	0	945	0	5649	0	0	3395	81835	65332	2510	0	2227	76069	0	231	0	6000	0	5766	3750	81835	0	0	-3739	0	5750	0	21282	44050	2	0	64616	64385	5	
2515320																																							93	1044	0	3690	0	6618	0	3032	0	0	267	35279	31158	0	0	307	31865	0	215	0	400	0	3414	563	35279	0	0	449	0	2323	0	3184	27974	3	0	20750	20535	79	
2515441																																							925	1329	0	9208	0	0	0	1480	0	0	987	66944	53621	0	0	116	58688	0	653	0	4951	0	8256	3751	66944	0	0	-216	0	4721	0	7042	46579	1	0	53668	53015	0	
2516327																																							0	10731	430	352	24144	46982	0	6828	57	0	9601	373416	239171	33629	0	3994	343642	0	4983	0	66848	0	29774	1037	373416	0	0	12154	0	16466	1840	34712	204459	2	0	277434	272451	117	
2516626																																							2970	2351	0	4019	926	17732	0	4523	0	0	1734	122530	102909	3321	0	878	110108	0	1259	0	3000	0	12422	4693	122530	0	0	-568	0	8166	0	12073	90836	2	0	89534	88275	131	
2517182																																							0	8950	0	0	0	6801	0	187	0	0	2700	138429	126290	0	0	1524	127814	0	1895	0	0	0	10615	100	138429	0	0	1375	0	9140	650	8435	117855	2	0	121036	119141	0	
2518424																																							4306	3079	0	1250	0	27155	2	916	0	0	1568	104497	77643	1093	0	1217	94040	0	853	0	14087	0	10457	3466	104497	0	0	-971	0	7905	0	14100	63543	1	0	67074	66221	57	
2518497																																							1821	1228	0	2571	0	12506	0	1811	86	0	1067	82047	69540	0	0	551	74091	0	1082	0	4000	0	7956	100	82047	0	0	974	0	6788	107	2432	67108	2	0	61932	60850	94	
2519001																																							1977	1528	0	2900	0	10750	28	801	0	0	1670	116411	100112	0	0	894	105006	0	1856	0	4000	0	11405	3000	116411	0	0	292	0	8000	1359	1932	98180	2	0	97254	95398	113	
2521077																																							6899	4779	901	0	25423	47675	0	3216	0	0	2118	177757	158385	4315	0	773	163473	0	980	0	0	0	14284	4881	177757	0	0	2110	0	6818	427	31270	127115	1	0	87299	86319	475	
2522681																																							0	10927	749	13020	200	0	0	2099	0	0	5649	137171	126368	0	0	1320	127688	0	1003	0	0	0	9483	3441	137171	0	0	2297	0	3745	6075	46057	80311	1	0	99455	98452	0	
2524797																																							393	1724	993	2955	0	9082	0	1448	0	0	1752	135321	122819	0	0	2142	124961	0	1620	0	0	0	10360	4132	135321	0	0	2689	0	3484	903	4479	118340	2	0	117691	116071	55	
2525860																																							320	1	0	0	0	130	0	344	0	0	921	1716	0	0	0	518	518	0	0	0	0	0	1198	500	1716	0	0	-1902	0	2600	0	0	0	2	0	0	0	0	
2528656																																							7	1534	0	5034	0	503	0	1156	0	0	641	41414	34739	0	0	253	37153	0	326	0	2161	0	4261	2000	41414	0	0	59	0	2200	0	4268	30471	2	0	32865	32539	2	
2529176																																							0	736	0	4702	202	1768	0	142	0	0	120	11110	8271	0	0	211	8482	0	100	0	0	0	2628	500	11110	0	0	577	0	1500	0	1108	7163	2	0	3540	3440	51	
2529644																																							0	3708	0	6681	0	8632	0	851	0	0	3253	105421	95418	0	0	684	96102	0	1221	0	0	0	9319	4500	105421	0	0	1166	0	3600	0	10630	84788	1	0	83517	82296	53	
2531058																																							0	191	0	9644	0	223	0	0	0	0	458	10516	0	0	0	0	0	0	0	0	0	0	10516	1000	10516	0	0	516	0	9000	0	0	0	2	0	0	0	0	
2531496																																							0	2545	0	0	12276	13032	0	1844	0	0	583	49717	42775	97	0	2928	45800	0	189	0	0	0	3917	1000	49717	0	0	189	0	2550	0	9616	33159	2	0	19626	19437	178	
2531562																																							4089	147	0	6489	4009	2979	0	294	0	0	707	70786	57917	0	0	242	64159	0	494	0	6000	0	6627	2500	70786	0	0	1627	0	2500	0	3625	54292	2	0	52566	52072	0	
2531991																																							0	89	0	0	0	206	0	0	0	0	450	282313	0	0	0	10474	10474	0	0	0	0	0	271839	200	282313	0	0	-144480	0	416119	0	0	0	2	0	281568	281568	0	
2532082																																							0	2073	0	3250	0	8238	3	2339	110	0	664	51915	47255	360	0	288	47903	0	366	0	0	0	4012	354	51915	0	0	281	0	3359	0	5290	41965	1	0	35604	35238	18	
2532662																																							6019	12135	1	557	0	69645	0	5431	0	0	6456	362695	289024	8694	0	4056	326774	0	3754	4474	25000	0	35921	12388	362695	0	0	269	0	22871	0	26643	262381	2	0	261731	257977	393	
2532961																																							1558	1879	0	65	0	28626	34	557	0	0	1278	55554	47412	0	0	559	50971	0	254	0	3000	0	4583	2115	55554	0	0	51	0	2100	0	13975	33437	1	0	21811	21557	317	
2533043																																							967	282	0	594	0	2433	0	550	0	0	504	29159	23917	0	0	472	25889	0	406	0	1500	0	3270	2800	29159	0	0	-1795	0	2250	0	1663	22254	1	0	24235	23829	15	
2533119																																							334	3288	0	0	4220	0	0	2281	0	0	4959	222362	163331	9087	0	3270	196188	0	2963	0	20500	0	26174	2250	222362	0	0	3874	0	20050	0	13818	149513	2	0	210243	207280	0	
2534086																																							1140	5315	52	9051	0	27564	27	2027	27	0	1130	80269	66771	0	0	431	72202	0	560	0	5000	0	8067	4000	80269	0	0	-61	0	4000	0	12606	54165	1	0	34496	33936	128	
2534581																																							13600	27922	0	0	0	0	0	1693	0	0	8558	51773	0	0	0	6366	6366	0	0	0	0	0	45407	3000	51773	0	0	39407	0	3000	0	0	0	2	0	0	0	0	
2535551																																							222	717	0	4591	0	6100	0	1276	152	0	1035	53379	43442	0	0	425	49367	0	382	0	5500	0	4012	1532	53379	0	0	383	0	2033	0	2611	40831	1	0	39668	39286	64	
2535560																																							1670	802	0	5159	0	3919	0	2317	144	0	1160	61140	44578	0	0	389	56667	0	422	0	11700	0	4473	1500	61140	0	0	293	0	2666	580	3453	41125	1	0	45811	45389	14	
2536633																																							0	590	0	307	0	1777	0	861	0	0	212	13638	10906	0	0	87	11958	0	105	0	965	0	1680	1000	13638	0	0	-350	0	1000	0	1072	9834	4	0	9996	9891	30	
2538842																																							0	1413	0	4300	0	8997	0	909	0	0	602	38156	33068	0	0	104	33302	0	230	0	130	0	4854	5403	38156	0	0	-4999	0	4389	0	8741	24327	1	0	22165	21935	61	
2539081																																							99	1544	0	2158	0	14915	0	1446	0	0	362	53264	46365	0	0	246	46611	0	341	0	0	0	6653	4251	53264	0	0	-1854	0	4183	0	11279	35086	1	0	33081	32740	73	
2539184																																							3452	1158	0	0	0	16059	0	283	0	0	658	41698	30380	3765	0	342	37237	0	303	0	2750	0	4461	883	41698	0	0	-2521	0	7156	0	2569	27811	1	-989	20391	20088	-68	
2539960																																							5	1076	0	2622	0	10670	0	1515	0	0	1326	70438	56023	0	0	642	64665	0	863	0	8000	0	5773	253	70438	0	0	1524	0	3795	0	3535	52488	1	0	54087	53224	201	
2540537																																							151	1560	0	2294	0	9458	0	592	0	0	935	40077	35225	0	0	141	35366	0	350	0	0	0	4711	2327	40077	0	0	-322	0	2666	1787	6881	28344	1	0	23650	23300	40	
2541721																																							59	2051	0	9600	499	0	0	2389	150	0	1157	61751	55298	0	0	413	55711	0	667	0	0	0	6040	2874	61751	0	0	292	0	2874	0	7475	47823	1	0	46513	45846	0	
2544991																																							591	594	0	1570	0	5673	0	1290	0	0	671	35568	29856	0	0	244	32635	0	233	0	2535	0	2933	200	35568	0	0	-273	0	2900	0	1638	28218	4	0	25412	25179	106	
2550095																																							0	1748	0	6515	1505	0	0	359	0	0	347	26063	24415	0	0	58	24473	0	247	0	0	0	1590	4957	26063	0	0	-3367	0	0	0	5540	18875	1	0	15836	15589	0	
2551047																																							273	1213	0	0	0	6756	0	212	0	0	494	37906	28358	1913	0	235	34296	0	348	0	3790	0	3610	513	37906	0	0	-1506	0	4617	0	4219	24139	6	0	29306	28958	-14	
2552099																																							0	4172	0	1498	200	11343	0	1975	378	0	1975	92426	72700	1804	0	949	85720	0	786	0	10267	0	6706	2239	92426	0	0	308	0	4024	0	9011	63689	1	0	71671	70885	135	
2556882																																							0	2261	13	5413	0	9007	0	1609	0	0	2071	81674	73742	0	0	524	74266	0	788	0	0	0	7408	3051	81674	0	0	-1008	0	5361	0	6985	66757	1	0	62088	61300	4	
2557151																																							2400	110	0	0	0	496	0	855	0	0	944	15045	0	0	0	161	161	0	0	10240	0	0	14884	200	15045	0	0	1461	0	13221	0	0	0	2	0	0	0	2	
2558176																																							0	4384	14	12346	0	3824	0	472	0	0	2577	117060	92267	0	0	494	106761	0	563	0	14000	0	10299	1000	117060	0	0	1316	0	8000	697	13769	78498	1	0	93309	92746	-17	
2558185																																							0	938	0	2125	0	2783	0	2005	35	0	419	28458	25498	0	0	335	25833	0	350	0	0	0	2625	1647	28458	0	0	-699	0	1647	0	1496	24002	1	0	20503	20153	30	
2558970																																							0	21	1220	0	1479	72	0	721	0	0	2515	6028	0	0	0	1409	1409	0	0	0	0	0	4619	276	6028	0	0	591	2500	1252	0	0	0	1	0	0	0	0	
2559520																																							1500	1960	0	3914	0	8514	0	1274	0	0	795	45524	39636	0	0	363	40999	0	269	985	1000	0	4525	2292	45524	0	0	-305	0	2514	0	4481	35155	1	0	26851	26582	24	
2560526																																							0	536	0	17624	0	6823	0	628	247	0	1294	69083	48008	14699	0	595	63302	0	448	0	0	0	5781	2186	69083	0	0	1400	0	2186	2118	7451	40557	1	0	40261	39813	9	
2562137																																							3	863	288	2589	0	287	0	410	0	0	708	39374	34189	0	0	334	36323	0	321	0	1800	0	3051	274	39374	0	0	306	0	2465	0	1636	32553	1	0	34547	34226	6	
2562164																																							0	1031	0	4960	0	3005	0	1657	0	0	371	56624	48371	0	0	318	48689	0	565	0	0	0	7935	8224	56624	0	0	-308	0	0	0	5395	42976	1	0	46165	45600	18	
2562230																																							380	32	0	0	0	100	0	185	0	0	456	1153	0	0	0	89	89	0	0	0	0	0	1064	250	1153	0	0	514	0	300	0	0	0	2	0	0	0	0	
2562838																																							200	1534	0	11425	0	0	0	1124	882	0	793	65547	59894	0	0	320	60214	0	680	0	0	0	5333	1958	65547	0	0	1427	0	1958	0	4891	55003	1	-10	50269	49589	0	
2567123																																							0	3592	0	0	0	0	0	0	0	0	445	4037	0	0	0	98	98	0	0	0	0	0	3939	200	4037	0	0	2939	0	800	0	0	0	2	0	0	0	0	
2568120																																							0	1600	0	1571	0	11088	0	333	0	0	634	71448	65666	0	0	350	66016	0	650	0	0	0	5432	2860	71448	0	0	-1569	0	4141	0	5054	60612	1	0	56872	56222	0	
2569396																																							0	4857	0	3710	0	16148	0	3220	0	0	2224	172786	150418	1407	0	913	159940	0	1854	0	7202	0	12846	3000	172786	0	0	1648	0	8033	6265	13188	137230	2	0	138216	136362	165	
2571081																																							8	4303	0	3805	996	27466	0	1401	0	0	1182	90845	74716	2837	0	452	82337	0	528	0	4332	0	8508	187	90845	0	0	501	0	7622	330	11823	62893	2	0	51882	51354	198	
2572109																																							0	4450	12	1775	0	6337	0	2065	0	0	717	61495	54944	0	0	385	55329	0	782	0	0	0	6166	533	61495	0	0	802	0	4793	0	10222	44722	2	0	46921	46139	38	
2573759																																							0	17	0	170	0	0	0	248	0	0	935	1370	0	0	0	575	575	0	0	0	0	0	795	500	1370	0	0	-205	0	500	0	0	0	2	0	0	0	0	
2574327																																							1037	0	0	0	0	831	0	149	0	0	428	2445	0	0	0	377	377	0	0	0	0	0	2068	2138	2445	0	0	-2208	0	2138	0	0	0	1	0	0	0	0	
2575155																																							0	815	0	42	8000	14295	0	2120	0	0	1088	65044	47946	3588	0	303	58287	0	350	0	6450	0	6757	2775	65044	0	0	-272	0	4247	0	3021	44925	1	0	39034	38684	7	
2575717																																							3590	3120	221	4740	7108	0	3	2358	0	0	716	51573	46453	0	0	507	47193	0	438	0	233	0	4380	1620	51573	0	0	1081	0	1679	0	9696	36757	1	0	30155	29717	0	
2575995																																							15	6590	0	29570	6498	10977	0	5493	0	0	2031	192475	170474	0	0	2239	172713	0	1730	0	0	0	19762	8985	192475	0	0	388	0	10713	0	33245	137229	2	-364	133031	131301	40	
2576134																																							208	541	351	2431	32	418	0	100	0	0	272	16043	9190	0	0	383	9573	0	1550	1468	0	0	6470	138	16043	0	0	-1003	0	7337	0	250	8940	1	0	11772	10222	-2	
2576143																																							173	4446	0	2192	0	37137	0	4233	250	0	2831	157485	128650	3726	0	1054	144720	0	1789	0	11290	0	12765	466	157485	0	0	753	0	11682	0	18168	110482	1	-290	108012	106223	154	
2576198																																							0	1047	22	750	0	4453	0	1263	83	0	502	35732	31789	0	0	603	32892	0	276	0	500	0	2840	100	35732	0	0	154	0	2580	0	4473	27316	1	0	27888	27612	6	
2576433																																							400	1606	0	1250	0	5576	0	2337	0	0	1219	60650	48424	0	0	281	56052	0	495	0	7347	0	4598	1625	60650	0	0	814	0	2225	0	2869	45555	1	0	48757	48262	-66	
2577243																																							18	4661	0	9240	0	20781	0	3718	0	0	2908	167412	149252	0	0	798	155168	0	1610	0	5118	0	12244	3435	167412	0	0	-160	0	8800	0	9997	139255	2	0	127696	126086	169	
2577739																																							2	2955	0	0	0	6906	0	594	0	0	1106	61406	52867	220	0	480	53567	0	664	249	0	0	7839	3489	61406	0	0	847	0	3489	0	4145	48722	1	0	50258	49594	14	
2578240																																							152254	2384	176	0	0	0	0	0	872	0	315518	4995690	77573	0	0	156209	3611450	107	843	0	3232668	145000	1384133	200	4995690	0	0	74254	0	1309679	22078	77073	500	2	0	4503251	4502408	0	
2578491																																							2517	1149	0	20870	0	7255	0	1899	0	0	508	79621	68164	0	0	170	68334	0	458	0	0	0	11287	5665	79621	0	0	59	0	5542	188	19013	49151	1	0	45693	45235	21	
2578727																																							200	4311	0	5926	0	62295	128	1454	0	0	2425	172327	157642	0	0	951	158778	0	1508	0	185	0	13549	333	172327	0	0	1885	0	11294	0	20057	137585	2	0	97096	95588	37	
2579069																																							0	4226	0	16300	998	11077	0	3606	0	0	1151	101929	94731	0	0	558	95289	0	725	0	0	0	6640	3150	101929	0	0	262	0	3150	0	21829	72902	1	0	65296	64571	78	
2580243																																							1110	8477	0	2494	88688	66704	0	1950	0	0	6720	299597	199436	0	0	1370	275638	0	1315	0	74832	0	23959	10020	299597	0	0	-1378	0	14936	1835	12396	187040	1	-52	122934	121619	433	
2580506																																							89	9420	0	0	0	0	0	387	0	0	9961	189713	507	0	0	6787	156638	0	13610	0	149344	0	33075	6000	189713	0	0	18975	0	8100	0	7	500	2	0	183466	169856	0	
2580645																																							99	4990	0	9500	7350	1973	0	444	0	0	545	54025	50327	0	0	104	50431	0	257	0	0	0	3594	5591	54025	0	0	-1951	0	0	0	15956	34371	1	0	29381	29124	-46	
2581558																																							1149	1420	0	0	0	5803	0	52	0	0	359	28137	23931	0	0	526	25873	0	220	0	1416	0	2264	100	28137	0	0	221	0	1900	0	10	23921	1	0	19574	19354	43	
2581594																																							103	966	0	3510	500	2608	0	206	0	0	352	34176	29977	0	0	153	30130	0	308	0	0	0	4046	3300	34176	0	0	-86	0	825	0	4116	25861	1	0	26239	25931	7	
2581905																																							0	2933	0	16714	0	16318	0	4021	0	0	1708	116837	97566	0	0	1424	109021	0	1125	0	10031	0	7816	3772	116837	0	0	723	0	3076	0	12755	84811	1	0	76268	75143	245	
2581932																																							5925	1910	0	5900	0	1504	0	1364	0	0	910	81864	75941	0	0	363	76304	0	852	0	0	0	5560	596	81864	0	0	-868	0	5825	0	10668	65273	1	0	65203	64351	7	
2582023																																							100	61227	10958	0	0	0	0	16972	0	0	184383	2524548	432874	467000	0	175320	2224001	0	70235	29618	1048807	100000	300547	2000	2524548	0	0	168176	0	130371	0	26205	406669	2	0	2291525	2221290	0	
2582032																																							21	2345	0	0	245	2936	0	2439	0	0	1170	63025	47287	1474	0	568	58104	0	529	145	6775	2000	4921	100	63025	0	0	98	0	4700	520	5361	41926	1	0	53733	53204	23	
2582591																																							0	12955	0	4842	20428	800	0	4297	0	0	2217	180068	138444	17293	0	830	167067	0	1351	0	10500	0	13001	2875	180068	0	0	934	0	9192	700	19404	119040	1	0	135180	133829	0	
2583347																																							694	3864	34	9610	0	7440	0	782	0	0	1657	76879	68898	44	0	457	70269	0	727	0	870	0	6610	6003	76879	0	0	565	0	0	0	12708	56190	1	0	53525	52798	42	
2583721																																							48	2957	0	5650	1492	842	0	1371	165	0	724	61532	55665	0	0	652	56817	0	633	0	500	0	4715	2078	61532	0	0	763	0	1859	8731	13348	42317	1	0	40185	39552	15	
2584782																																							973	638	0	7100	100	6110	0	2433	0	0	859	74826	61324	2000	0	322	64646	0	431	0	1000	0	10180	5490	74826	0	0	-1124	0	5788	256	10288	51036	1	0	56788	56357	26	
2584988																																							109	25	0	0	0	2382	0	4	0	0	81	2601	100	0	0	70	170	0	0	0	0	0	2431	1000	2601	0	0	431	0	1000	0	0	100	1	0	0	0	0	
2586281																																							4	2625	0	2500	0	5999	0	2102	0	0	1571	91972	74647	1765	0	755	85669	0	1045	0	8502	0	6303	3804	91972	0	0	-1881	0	4380	1251	5799	68848	2	0	76965	75920	0	
2586302																																							5	1308	0	1241	0	5221	0	980	0	0	600	45929	41677	0	0	121	41798	0	426	0	0	0	4131	2161	45929	0	0	-1283	0	3233	0	3015	38662	1	0	37000	36574	20	
2586740																																							136	8395	0	0	0	35246	0	2416	0	0	3675	291127	253703	8613	0	4710	267780	0	3620	0	754	0	23347	8394	291127	0	0	1688	0	13005	2944	18412	235291	1	0	241935	238315	260	
2587916																																							11	2066	0	9584	0	7084	0	2818	0	0	1327	71155	63541	350	0	417	64308	0	535	0	0	0	6847	3861	71155	0	0	1004	0	1931	0	7197	56344	1	0	48800	48265	51	
2587998																																							2004	2514	4	8100	0	220	0	236	0	0	579	58388	52708	0	0	306	53014	0	667	999	0	0	5374	1577	58388	0	0	-96	0	3890	0	10517	42191	2	0	44399	43732	3	
2588089																																							478	4521	0	2940	146	25312	0	5360	0	0	2369	169593	142972	3036	0	550	155558	0	1659	0	9000	0	14035	6182	169593	0	0	880	0	6712	0	16753	126219	1	0	130126	128467	261	
2594240																																							144	2459	0	4635	0	17804	0	1272	0	0	1913	73293	53264	5556	0	646	67966	0	504	0	8500	0	5327	320	73293	0	0	-288	0	5271	0	6954	46310	2	0	45570	45066	24	
2594400																																							104	4000	0	9065	3911	5151	0	2011	0	0	2139	79514	70311	0	0	517	73128	0	666	0	2300	0	6386	2974	79514	0	0	2175	0	1243	0	14040	56271	2	0	53799	53133	-6	
2594419																																							306	5283	0	20214	0	15052	0	3915	0	0	1158	96895	90378	0	0	248	90626	0	508	0	0	0	6269	300	96895	0	0	-904	0	6800	600	17486	72892	2	0	50875	50367	73	
2594428																																							0	370	0	613	0	9382	0	623	0	0	944	33885	30325	0	0	85	30410	0	308	0	0	0	3475	2125	33885	0	0	-624	0	1825	0	1289	29036	1	0	22261	21953	149	
2595461																																							4367	1183	0	0	5010	0	0	826	0	0	479	39223	36223	0	0	244	36467	0	267	0	0	0	2756	1250	39223	0	0	-569	0	2075	0	5607	30616	1	0	27625	27358	0	
2595649																																							0	967	0	0	0	7672	0	150	0	0	503	29885	25344	125	0	88	25557	0	268	0	0	0	4328	2500	29885	0	0	-714	0	2500	0	2925	22419	1	0	20861	20593	42	
2595975																																							4997	8776	0	3625	15129	0	0	805	0	0	1304	161442	131193	3000	0	816	139109	0	800	0	4100	0	22333	100	161442	0	0	855	0	21378	0	6871	124322	1	0	127606	126806	0	
2596262																																							460	5744	0	13800	0	14308	0	3540	0	0	1493	98210	80844	5710	0	114	89668	0	724	0	3000	0	8542	2793	98210	0	0	202	0	5500	0	18537	62307	2	0	59589	58865	47	
2596619																																							6	2540	0	3494	0	10738	0	2965	0	0	1239	79400	70275	0	0	234	73009	0	855	0	2500	0	6391	600	79400	0	0	373	0	5400	0	13731	56544	2	0	59273	58418	18	
2596637																																							0	2546	12	3460	0	9351	0	2485	0	0	720	63310	55647	0	0	223	56849	0	613	0	979	0	6461	3000	63310	0	0	448	0	3000	0	9320	46327	2	0	45349	44736	13	
2596646																																							4925	3525	0	3055	26951	3513	0	1475	0	0	2345	156784	125836	3826	0	763	144653	0	1131	0	14228	0	12131	345	156784	0	0	721	0	11056	0	9742	116094	2	0	112126	110995	9	
2596655																																							6	1421	0	2330	0	3501	0	1396	0	0	932	45074	40981	0	0	282	41957	0	390	0	694	0	3117	133	45074	0	0	-200	0	3184	0	4885	36096	1	0	35878	35488	0	
2596785																																							275	7877	0	10143	0	21095	0	2319	0	0	3617	180626	155516	8248	0	949	166713	0	2709	0	2000	0	13913	100	180626	0	0	1114	0	12500	0	14388	141128	1	0	138009	135300	199	
2597698																																							47	2551	0	5363	0	0	0	1022	0	0	1067	75556	62933	0	0	244	66421	0	1019	0	3244	0	9135	2500	75556	0	0	-865	0	7500	0	8746	54187	2	0	66525	65506	0	
2598248																																							15	6084	0	3999	1999	15291	273	4980	0	0	3613	116712	101356	2213	0	1305	104874	0	958	0	0	0	11838	5560	116712	0	0	124	0	6140	0	9550	91806	2	0	81416	80458	14	
2598275																																							0	1644	0	1366	0	12779	0	1844	0	0	1052	73958	67115	0	0	676	67791	0	575	0	0	0	6167	2675	73958	0	0	565	0	2675	0	3009	64106	2	0	55848	55273	252	
2598396																																							486	322	0	2561	0	5593	0	325	0	0	388	30599	26976	0	0	162	27938	0	128	0	800	0	2661	300	30599	0	0	-413	0	2720	0	1358	25618	1	0	21052	20924	54	
2599478																																							0	2050	0	5370	0	2125	0	848	0	0	699	34495	30833	0	0	73	30906	0	192	0	0	0	3589	1925	34495	0	0	-275	0	1930	0	8475	22358	4	0	23595	23403	9	
2600039																																							0	496	0	0	0	0	0	0	0	0	1016	1512	0	0	0	37	37	0	0	0	0	0	1475	500	1512	0	0	475	0	500	0	0	0	6	0	0	0	0	
2602220																																							7458	4912	0	0	0	12333	0	4276	0	0	1208	127227	112371	0	0	440	116811	0	1459	0	4000	0	10416	6321	127227	0	0	-793	0	4838	0	16891	95480	1	0	98499	97040	50	
2602800																																							10	555	0	1225	0	7607	0	1188	0	0	662	37240	30420	0	0	387	32184	0	334	0	1377	0	5056	500	37240	0	0	5	0	4500	0	1087	29333	2	0	26327	25993	51	
2602828																																							772	344	0	615	0	3577	0	397	0	0	154	15840	13625	0	0	106	14061	0	198	0	330	0	1779	649	15840	0	0	-400	0	1498	0	1405	12220	1	0	10179	9981	32	
2603106																																							0	930	81	2500	0	515	0	740	12	0	667	21189	18463	0	0	74	18537	0	277	339	0	0	2652	1000	21189	0	0	167	0	1470	0	3401	15062	1	0	15682	15405	15	
2603629																																							0	2742	0	0	7457	21639	0	3184	0	0	540	49228	44267	317	0	521	45105	0	145	0	0	0	4123	1000	49228	0	0	-369	0	3200	0	7676	36591	2	0	13811	13666	292	
2604514																																							2371	2707	310	4300	1696	5770	0	1852	66	0	1575	72156	63548	0	0	291	63839	0	471	931	0	0	8317	1000	72156	0	0	1884	0	5350	0	9743	53805	2	0	51049	50578	83	
2604925																																							652	2627	0	1401	0	0	0	105	0	0	58	10722	7790	0	0	46	7836	0	56	0	0	0	2886	2500	10722	0	0	-114	0	500	0	925	6865	1	0	5935	5879	0	
2605511																																							791	2124	0	16753	0	19502	0	3267	25	0	3564	163196	135452	0	0	602	148054	0	1733	0	12000	0	15142	8742	163196	0	0	-2219	0	8268	0	8018	127434	1	0	118903	117170	351	
2605566																																							0	0	0	0	0	25126	0	0	0	0	978	26104	500	0	0	589	1176	0	0	0	87	0	24928	931	26104	0	0	2808	0	21189	0	0	500	1	0	0	0	0	
2606460																																							0	2420	101	0	741	515	0	2574	5	0	1585	53450	47506	0	0	214	47720	0	608	0	0	0	5730	1000	53450	0	0	965	0	3750	0	10392	37114	1	0	46117	45509	15	
2607225																																							19	4076	0	5225	674	8045	0	661	0	0	1282	82522	70676	3060	0	381	76117	0	838	0	2000	0	6405	600	82522	0	0	401	0	5400	0	15958	54718	1	0	63378	62540	4	
2607382																																							0	2438	560	60850	0	671	0	217	0	0	2460	67688	33383	0	0	6303	39686	0	0	21	0	0	28002	600	67688	0	0	14233	0	13169	0	10919	22464	2	0	471	471	0	
2607412																																							0	450	0	2225	2590	702	0	128	0	0	365	35010	28535	0	0	270	28805	0	210	0	0	0	6205	2000	35010	0	0	743	0	3462	0	1765	26770	1	0	28760	28550	0	
2607449																																							6624	3100	1957	12806	0	15349	0	2806	122	0	1354	115876	95964	4568	0	1041	104073	0	1033	0	2500	0	11803	6152	115876	0	0	-248	0	5838	0	9369	86595	1	0	72791	71758	61	
2607467																																							127	1494	0	9775	1000	1008	0	579	0	0	767	52962	45382	0	0	253	47235	0	682	0	1600	0	5727	2610	52962	0	0	265	0	2833	0	6112	39270	1	0	38894	38212	19	
2608754																																							125	12770	0	20500	15622	46059	0	4758	0	0	5634	558431	467794	30053	0	6987	504928	0	6765	0	94	0	53503	1300	558431	0	0	4786	0	46906	0	35399	432395	2	0	459728	452963	511	
2608790																																							100	1119	0	3428	253	0	0	1407	350	0	657	27842	24437	0	0	155	24592	0	272	0	0	0	3250	3200	27842	0	0	-1240	0	1290	0	3998	20439	4	0	20800	20528	0	
2608905																																							19	1621	0	6469	0	11134	0	2409	0	0	1846	59207	54851	0	0	151	55002	0	509	0	0	0	4205	25	59207	0	0	508	0	3697	353	5751	49100	2	0	35865	35356	-25	
2610784																																							100	2188	0	8260	0	10992	0	1581	0	0	276	45124	33776	7380	0	412	41568	0	223	0	0	0	3556	100	45124	0	0	358	0	3100	0	6442	27334	2	0	21950	21727	-2	
2611044																																							590	2441	0	3119	0	11166	0	761	124	0	343	26859	23435	0	0	147	23582	0	80	0	0	0	3277	1556	26859	0	0	83	0	1556	0	6638	16797	1	0	8395	8315	82	
2611709																																							7950	1697	0	3500	0	7643	0	952	0	0	1167	53027	44497	0	0	155	45652	0	354	0	1000	0	7375	1119	53027	0	0	-3803	0	10044	0	9252	35245	1	0	30472	30118	15	
2612162																																							200	1724	0	4550	1004	0	0	1777	0	0	380	28106	24444	0	0	61	24505	0	176	0	0	0	3601	1875	28106	0	0	-149	0	1875	0	6478	17966	2	0	18647	18471	0	
2613516																																							10790	7051	0	45840	50105	0	380	5056	0	0	2349	233395	218972	0	0	1064	221118	0	832	0	1082	0	12277	1854	233395	0	0	1940	0	8483	0	16191	202781	1	0	112656	111824	0	
