"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	BROKERED DEPS LT 100000	BROKERED DEPS/PARTICIPATNS LE 100000	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	TIME DEPOSITS GE 100000	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TM DEPS LT 100000 MAT LESS 1 YR	TIME DEPS GE 100000 MAT LESS 1 YR	BROKERED DEPS LT 100000 MAT LE 1 YR	BROKERED DEPS GE 100000 MAT LE 1 YR	TM DEPS LT 100000 MAT/REPRCE LE 3 MO	TM DEPS LT 100000 MAT/REPRCE 3-12 MO	TM DEPS LT 100000 MAT/REPRCE 1-3 YR	TM DEPS LT 100000 MAT/REPRCE GT 3 YR	TM DEPS GE 100000 MAT/REPRCE LE 3 MO	TM DEPS GE 100000 MAT/REPRCE 3-12 MO	TM DEPS GE 100000 MAT/REPRCE 1-3 YR	TM DEPS GE 100000 MAT/REPRCE GT 3 YR	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	
3010363	1096	5	19	13643	0	15369	0	0	0	3055	3055	0	69844	0	2766	16855		19629	32264	1806	12586	12734	0	3055	4816	7770	5782	1261	4645	8089	3299	823	15345	65160	0	1918	427	
3013823	1236	0	47	25763	0	38123	0	0	156349	0	156349	0	377219	0	0	82778		255116	38089	7675	254520	82152	156349	0	120300	134220	243	353	46513	35639	417	209	38076	377120	0	99	2367	
3015939	34	0	0	625	0	942	0	0	0	0	0	0	71349	0	0	0		0	71315	0	0	0	0	0	0	0	0	0	0	0	0	0	942	71349	0	0	0	
3016347	1513	0	264	5647	0	9803	0	1594	0	5500	5500	0	128182	0	2203	61466		33542	31659	6158	23189	53655	0	5500	4930	18259	10150	203	16573	37083	7542	268	9538	97987	1	26398	2294	
3017737	308	0	0	766	0	1304	0	0	0	0	0	0	25276	0	0	5762		14169	5037	1233	9722	4298	0	0	2591	7131	3353	1094	1129	3169	1360	104	1304	25176	0	100	100	
3019982	596	3	0	23342	0	25671	0	0	15020	0	15020	0	77811	0	3268	23777		37417	16021	1828	33854	18942	14714	0	13029	20825	2968	595	7240	11702	4146	690	25668	70144	0	4399	788	
3020193	577	4	0	11311	0	16747	0	0	3877	10987	14864	0	132289	0	0	39629		41251	50832	3930	24525	26296	3877	7490	7622	16903	15099	1627	4198	22098	13116	216	16743	132289	0	0	0	
3020447	3347	0	2207	12294	0	20096	0	0	86012	2700	88712	0	158940	0	5584	15121		120462	20010	2406	119629	14863	86012	2500	33614	86015	615	218	5359	9504	100	158	17889	111432	0	41924	1046	
3020746	2809	4	7787	13874	0	25439	0	0	0	0	0	0	46080	0	5923	15713		4973	22585	1553	3816	9419	0	0	949	2867	751	406	1804	7615	2445	3849	17648	40157	0	0	587	
3022076	66936	0	14523	27096	0	57951	0	0	59535	0	59535	0	534803	0	24317	162353		262295	43219	18585	184813	139392	10045	0	68551	116262	75971	1511	38396	100996	22152	809	43428	443468	0	67018	6172	
3022610	1179	0	0	6464	0	7455	0	0	0	0	0	0	24148	0	1274	7962		6430	8577	847	6240	7147	0	0	2986	3254	190	0	3520	3628	814	0	7455	22757	0	117	338	
3023493	362	0	102	9041	0	10902	0	0	0	0	2000	0	197698	0	7558	69333		100918	27085	5101	94390	67365	0	2000	26664	67726	5945	583	24678	42687	1864	104	10467	108516	333	81624	1762	
3023701	0	0	184	16535	0	18008	0	0	0	21004	21004	0	126247	0	0	41417		49451	35378	2432	44361	30874	0	10769	10600	33761	5090	0	4172	26702	10543	0	17824	126247	0	0	0	
3025134	5583	3	32372	21834	0	78185	0	0	0	0	10065	0	315106	392	2534	106430		153105	49988	22650	126544	83982	0	3088	58509	68035	22338	4223	36995	46987	17951	4497	45757	312072	53	108	7458	
3025406	4534	0	8281	86630	0	117632	0	0	0	0	0	0	600925	0	99	67489		29225	499677	0	25272	62998	0	0	4529	20743	3953	0	28076	34922	4491	0	109351	550809	0	50017	0	
3025929	2516	0	1810	6410	0	10565	0	0	693	2804	3497	0	31770	0	772	8615		12429	8211	1469	10364	8012	693	2804	3255	7109	1941	124	2980	5032	603	0	8755	30998	0	0	694	
3027174	326	0	0	9395	0	10116	0	0	27966	776	28742	0	123467	0	596	24955		91541	6645	4613	53958	12951	17125	200	13120	40838	34730	2853	3493	9458	11377	627	6615	91682	3501	31189	1109	
3027763	977	0	0	22172	0	30151	0	0	25125	400	25525	0	172301	0	4174	48225		82362	40739	14552	70825	40592	19030	0	25694	45132	9773	1763	10568	30024	5580	2053	30151	140961	0	27166	7338	
3028902	119787	7	9	26219	0	41516	0	0	0	0	0	0	386853	0	18	58076		29657	179332	7763	25158	54382	0	0	12219	13139	3541	757	33822	20561	3168	526	41500	386535	0	300	2158	
3029589	54257	0	3541	16179	0	20505	0	0	27522	22289	49811	0	254664	0	3328	38846		78818	82743	2247	53915	36505	27522	2490	34604	19311	15884	9019	15089	21416	1769	572	14987	247842	1977	3494	442	
3030697	80577	3	0	20553	0	23567	0	0	7606	0	7606	0	219708	3	1566	13179		10250	115702	377	9635	12823	7606	0	3835	5800	607	8	2065	10758	356	0	23564	217682	0	457	103	
3030969	104615	0	153	85731	0	101552	0	0	0	768694	768694	0	1711829	0	4646	886437		66235	654542	7125	41758	526123	0	560591	11330	30428	22264	2214	159034	367089	359049	1265	101399	1668688	0	38495	2795	
3032833	551	0	0	4283	0	5596	0	0	1630	0	2125	0	24525	0	441	7521		11217	5234	0	10393	6877	1587	495	2921	7472	663	161	1886	4991	644	0	5596	22106	0	1978	0	
3034257	3032	0	25282	27044	0	67665	0	0	3646	0	3646	0	136991	0	20088	45749		58707	29503	12009	48975	37384	3646	0	17291	31684	7905	1827	13321	27134	4065	1229	42383	116903	0	0	3532	
3034695	18703	13	983	19279	0	22890	0	0	8000	0	8000	0	115767	0	2389	30785		58524	7755	10730	42846	22923	8000	0	17262	25584	12084	3594	12392	10531	6099	1763	21881	112955	13	423	3070	
3035759	661	0	0	30265	0	35740	0	0	0	0	0	0	66523	0	0	32903		10060	22899	2457	9841	32903	0	0	3574	6267	219	0	25978	6925	0	0	35740	66523	0	0	1266	
3037874	729	0	0	7456	0	10125	0	0	99	5188	5287	0	33544	0	0	10422		9368	13025	2054	7114	8181	99	3285	1542	5572	1329	925	1529	6652	799	1442	10125	33445	0	99	497	
3039636	6179	0	536	52858	0	57811	0	0	5581	0	5581	0	98166	0	818	58107		11864	22016	1392	11035	49941	5581	0	7142	3893	650	179	17960	31981	6230	1936	57275	96494	0	854	365	
3040379	4324	0	882	8612	0	17372	0	0	0	0	0	0	38414	0	496	7495		26595	0	4157	19832	5884	0	0	5711	14237	6217	430	2199	3685	1611	0	16242	37918	248	0	709	
3041349	1140	0	1760	3808	0	7181	0	0	6362	0	6362	0	25749	0	1283	8837		12199	3573	1538	4275	7159	4053	0	2923	5404	3204	668	2234	4925	1041	636	5421	24466	0	0	1538	
3041358	7395	0	322	2329	0	6273	0	0	0	0	0	0	17886	0	822	2682		5318	2491	686	4927	2682	0	0	1477	3451	345	45	729	1953	0	0	5951	17064	0	0	0	
3041974	6937210	617	28073	1952586	0	2594936	0	0	0	0	0	0	21457254	0	3741495	3653956		3844080	7022008	750941	3321471	3006781	0	0	1767942	1553529	416244	106365	1804561	1202220	408431	238744	1955047	17715759	611199	0	102173	
3042234	3097	0	0	11919	0	16839	0	0	0	0	0	0	38132	0	210	12674		13293	9068	1042	12365	12025	0	0	3236	9129	790	138	3750	8275	311	338	16839	37922	0	0	107	
3043651	320	0	0	28775	0	33204	0	0	11664	0	11664	0	119817	0	2910	15135		26179	78183	720	24652	14700	11664	0	11865	12787	1258	269	8690	6010	100	335	33204	114913	0	1994	104	
3044500	1481	0	0	7907	0	13590	0	0	9535	0	9535	0	84836	0	5040	22258		47755	13341	11223	37605	20684	9535	0	30961	14904	1783	107	12817	7952	1290	200	13590	78818	0	978	0	
3044818	991	3	63	673	0	1378	0	0	0	0	0	0	11106	0	535	4282		4619	1214	143	3833	4282	0	0	1194	2645	780	0	1238	3044	0	0	1312	10571	0	0	105	
3045299	884	6	0	4939	0	8927	0	0	9496	0	9496	0	66603	0	731	14326		37236	14156	8698	16729	8557	0	0	6128	10601	10030	10477	2977	5580	2899	2871	8921	65463	0	409	3829	
3045383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3047314	1427	0	412	24452	0	29257	0	0	0	0	0	0	60384	0	2824	11354		16765	30838	953	11157	9351	0	0	3916	7241	3770	1838	2526	6825	1408	595	28845	57560	0	0	321	
3047659	981	0	2280	11240	0	23204	0	0	10276	0	10276	0	69723	0	5169	31391		23821	13530	2150	21700	29665	10276	0	9007	12693	1962	159	10464	19201	1624	102	20924	64554	0	0	674	
3048067	105939	0	0	50875	0	55942	0	0	11387	0	11387	0	295003	0	0	121363		62751	4950	3288	58439	115708	0	0	25188	33251	3958	354	62413	53295	5325	330	55942	282923	0	12080	1161	
3048487	11411	0	44	25038	0	32055	0	0	0	0	0	0	64991	0	154	31388		12069	10124	2134	9343	28101	0	0	4484	4859	1383	1344	16121	11980	2822	464	32011	64837	0	0	709	
3048861	647	0	2	8002	0	33687	0	0	15000	0	15000	0	80926	0	0	19103		44887	16289	2658	22929	15859	0	0	8163	14804	21817	103	6028	9832	3143	100	33685	80926	0	0	0	
3048982	6158	5	3225	14384	0	24129	0	0	6735	0	6735	0	104235	0	17497	24004		43672	30401	6866	37903	22123	6735	0	9526	28377	4774	994	3773	18350	1446	435	20891	86738	8	0	1860	
3049514	44373	16	3	9598	0	10843	0	0	9933	0	9933	0	105770	0	1920	8255		15289	37853	815	15137	8054	9933	0	10687	4450	152	0	5946	2108	201	0	10824	102107	0	1743	143	
3049635	2088	0	2720	21247	0	31234	0	0	22326	0	22326	0	98807	69	801	40140		43515	13065	3377	26229	34894	6040	0	5434	20795	14903	2383	11265	23629	5145	100	28514	97937	0	0	1402	
3049653	87	1	0	12001	0	13402	0	0	0	0	0	0	42034	0	0	11223		1153	29571	998	953	10997	0	0	170	783	200	0	933	10064	226	0	13103	42034	298	0	803	
3049699	1394	1	1510	65088	0	75480	0	0	2246	15055	17301	0	124054	0	2334	47757		17274	57629	2015	15011	37641	1949	7804	6212	8799	2126	137	21907	15734	9273	843	73969	119936	0	1784	573	
3049701	2313	1	0	22656	0	39304	0	0	9778	0	9778	0	64580	0	0	10589		14143	37535	325	13622	10115	9678	0	9304	4318	521	0	5736	4379	474	0	39303	64580	0	0	0	
3049729	110	0	0	8235	0	9359	0	0	0	26280	26280	0	70611	0	0	61986		4946	3570	93	3389	59924	0	26280	1994	1395	1541	17	25509	34415	0	2062	9359	70611	0	0	0	
3051021	3331	18	376	18040	0	32384	0	0	0	0	21130	0	258924	0	10201	176409		43679	35506	8256	40144	173075	0	14238	9678	30466	3334	200	125018	48057	3234	100	31990	241827	0	6896	4302	
3051432	17998	0	501	5577	0	7118	0	0	0	0	0	0	53798	0	380	10506		23388	1906	5446	15036	7780	0	0	7730	7307	6753	1598	5054	2726	2255	471	6617	53418	0	0	1752	
3052813	38837	0	0	31427	0	31828	0	0	0	0	26163	0	167663	0	20000	51640		770	76416	0	770	48572	0	23209	321	449	0	0	37828	10744	3068	0	31828	147663	0	0	0	
3057818	660	0	0	9858	0	15356	0	0	0	0	0	0	89263	0	0	72313		11410	4880	116	11224	69509	0	0	7527	3815	68	0	44514	25049	2750	0	15356	89263	0	0	0	
3058114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3058329	38381	2	1	8790	0	15437	0	0	0	0	0	0	209747	0	3838	57430		71566	42370	17580	45792	39826	0	0	12177	33615	25215	558	11514	28312	17604	0	15434	205809	0	100	6068	
3058619	2258	0	1005	17094	0	35168	0	0	0	0	0	0	46036	0	3945	19428		11561	12790	2370	10739	18843	0	0	3608	7131	621	201	8315	10528	485	100	34163	42091	0	0	455	
3058842	316	0	0	6035	0	11424	0	0	872	13193	14065	0	228966	0	0	58751		72710	97189	8233	48132	36129	594	11996	13516	34616	17131	7447	10873	25256	15688	6934	11424	228966	0	0	3302	
3066025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3066155	4396	0	0	15666	0	15666	0	0	0	0	0	0	4396	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	15637	4396	0	
3067929	3220	12	3	12323	0	20406	0	0	0	5500	5500	0	161792	0	1	21404		8913	128254	3888	8773	20594	0	5500	2493	6280	135	5	6377	14217	810	0	11401	161791	8990	0	2357	
3068579	77720	1	0	16302	0	33913	0	0	0	0	0	0	236331	0	5398	53282		87909	17420	13141	81056	50219	0	0	22454	58602	6203	650	16713	33506	2627	436	33912	230933	0	0	3967	
3069343	3036	4	2954	10563	0	12640	0	0	12265	691	12956	0	56813	0	2423	25832		22736	5209	1769	17545	13725	11572	591	7280	10476	4198	783	7247	7967	7073	3544	9682	51564	0	2826	993	
3070545	4458	0	937	13398	0	25556	0	0	0	0	0	0	67591	0	2489	14102		27363	21668	5187	25833	13306	0	0	9821	16012	1485	45	6517	6789	795	0	24619	65102	0	0	1258	
3071083	2867	0	0	20089	0	27789	0	0	0	0	0	0	148766	0	17280	75054		44694	26151	484	38466	71460	0	0	16966	21500	4737	1491	35314	36147	2493	1100	27789	129672	0	1814	167	
3071391	60128	55	0	15543	0	17560	0	0	36161	0	36161	0	192578	0	397	29533		53113	49804	0	16600	29025	0	0	15265	1335	22102	14411	17761	11438	334	0	17505	163753	0	28428	0	
3072053	39869	0	361	27498	0	37271	0	0	9382	7855	17237	0	180468	0	24007	63370		61601	15628	4808	41964	55990	6340	4899	18048	23916	19074	563	37407	18583	7380	0	36910	140313	0	16148	0	
3073199	49486	11	0	45298	0	45896	0	0	0	0	0	0	303710	0	0	90352		2816	161056	1341	2275	85337	0	0	336	1940	431	110	16234	69103	5015	0	45885	303710	0	0	797	
3075278	120315	0	5413	15292	0	33856	0	0	403598	0	403598	0	802745	0	23161	126739		532267	23424	21948	489695	122697	367689	0	168200	321495	34980	7592	34771	87926	3469	573	28443	766296	0	13288	7617	
3075474	2518	0	8131	36834	0	87112	0	0	92849	0	92849	0	307241	0	15566	79995		156786	67942	11562	101432	62523	55980	0	38211	63221	46827	8527	22255	40269	13440	4031	78981	291675	0	0	4171	
3076190	4233	0	0	10652	0	17254	0	0	0	0	0	0	111253	0	0	33369		48865	24785	4124	41004	30469	0	0	12299	28705	6723	1138	9801	20668	2800	100	17254	102572	0	8681	1486	
3076220	71	0	43	49252	0	119565	0	0	144644	0	144644	0	300872	0	18420	35845		155356	109600	7344	89002	33865	78650	0	23659	65343	64838	1516	10413	23452	1311	669	119522	279909	0	2543	1317	
3076248	339	0	0	18552	0	22878	0	0	148002	423	148425	0	199371	0	81	15261		20952	162819	1870	15881	11654	0	423	7237	8644	3556	1515	3860	7794	2370	1237	22878	198547	0	743	411	
3076284	927	0	0	38507	0	38998	0	0	9972	0	9972	0	140228	0	5000	73185		19828	46288	455	19128	72946	9972	0	9200	9928	700	0	38750	34196	238	0	38998	125897	0	9331	206	
3076453	1051	68	0	10763	0	12338	0	0	5374	0	5374	0	46206	0	10000	14758		3005	27392	516	2106	14413	5374	0	657	1449	899	0	5787	8626	221	124	12270	35711	0	495	331	
3076604	3229	2	42	50466	0	83297	0	0	47377	0	47678	0	237894	0	14901	75245		81790	77630	9453	55578	56995	27647	0	18256	37322	23448	2764	19578	37417	16112	2138	83179	222894	74	99	5393	
3077629	24942	7	388	63833	0	76744	0	0	151043	900	151943	0	364799	0	7276	69590		179575	90692	4124	128250	65299	101449	700	38081	90312	51087	95	25117	40410	3458	605	76349	357523	0	0	1440	
3077937	1475	2	3200	30324	0	40844	0	0	30334	0	30334	0	181197	0	7071	68819		48291	62612	2756	46222	55066	30234	0	17004	29218	1652	417	30658	24408	8286	5467	37624	173629	18	497	1118	
3082052	91491	15	5703	62889	0	89994	0	0	14820	0	14820	0	229396	0	4397	45609		46474	45822	3189	41598	40181	14820	0	25207	16391	4514	362	18396	21785	5210	218	84276	222801	0	2198	1313	
3083741	38481	3	439	3874	0	9028	0	0	184677	0	184677	0	318727	0	2571	39108		234924	6214	7316	94749	35286	48349	0	38573	59244	74638	62469	12787	22499	3076	746	8586	316156	0	0	2902	
3085240	1328	0	25	3447	0	4540	0	0	100	0	753	0	31730	0	996	9579		20094	729	2456	13791	6099	100	653	4498	9293	6069	234	1542	4557	3380	100	4515	30734	0	0	1146	
3086256	6390	0	649	4574	0	7545	0	0	0	0	0	0	40938	0	0	5041		13323	16183	657	11347	4795	0	0	7267	4080	1647	328	2632	2163	246	0	6896	40938	0	0	0	
3089752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3090310	230	0	0	3706	0	6195	0	0	7351	0	7351	0	52366	0	1633	20920		21946	9270	3008	19396	19400	5230	0	6778	12618	2522	28	9301	11619	0	0	6195	50733	0	0	1586	
3090338	53227	0	128	15323	0	27939	0	0	0	0	0	0	96643	0	92	13410		13809	16197	2390	9837	10225	0	0	274	9563	1499	2473	0	10225	1335	1850	27811	96551	0	0	1046	
3090833	319	0	0	8532	0	10329	0	0	99	2000	2099	0	52820	0	850	9909		30734	11858	1219	23661	8622	99	2000	6445	17966	4340	1983	4810	3812	503	784	10329	34266	0	17704	334	
3093964	12221	0	2321	15510	0	24041	0	0	73787	2300	113176	0	199780	0	100	59117		105090	23352	4884	100031	55885	73787	38838	27308	72723	4356	703	8462	47423	3120	112	21534	199294	186	386	1740	
3095641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3097243	1493	0	0	6064	0	6618	0	0	1980	2343	4323	0	51174	0	0	13109		20226	16346	1721	19235	11756	1584	1843	9931	9304	893	98	5646	6110	1253	100	6618	46851	0	4323	0	
3101654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3101775	4501	15	100	32775	0	40056	0	0	0	8151	8151	0	179541	0	9123	71763		78802	24475	12936	56695	50158	0	8151	21550	35145	11523	10584	25703	24455	13692	7913	39941	170418	0	0	4783	
3102530	116	0	0	12276	0	17600	0	0	0	0	0	0	55622	0	0	15408		21051	19049	282	18351	13721	0	0	2047	17194	1789	21	1534	12373	1501	0	17600	25747	0	29875	113	
3102893	0	0	0	5834	0	8180	0	0	0	9129	9129	0	45534	0	254	21616		10706	13213	2070	5939	12274	0	7679	3137	2802	4688	78	3837	8438	9342	0	8180	45280	0	0	838	
3103591	1202	0	728	4309	0	15537	0	0	0	0	0	0	63285	0	799	13948		34784	13351	6304	25990	12674	0	0	5742	20248	7809	985	4023	8651	764	510	14809	62486	0	0	1544	
3105308	487	0	0	10143	0	11034	0	0	0	2227	2227	0	47976	0	3300	16359		16266	14864	577	14812	15386	0	2227	4986	9826	1398	56	5421	9965	973	0	11034	24784	0	19892	147	
3108907	2582	0	69078	16209	0	69078	0	0	0	0	0	0	139211	0	139211	82852		1137	52640	0	1132	82852	0	0	665	467	5	0	59956	22896	0	0	0	0	0	0	0	
3109043	10490	1	111	6562	0	11899	0	0	0	0	0	0	145682	0	250	51332		17833	66027	2434	17202	50027	0	0	11088	6114	494	137	43343	6684	1188	117	11787	145432	0	0	826	
3109146	12957	6	60	17713	0	32438	0	0	6020	0	6020	0	143228	0	3421	58470		46048	25754	6490	39113	42488	0	0	15483	23630	5900	1035	17701	24787	15229	754	32261	139206	111	601	1964	
3109584	3818	0	0	10871	0	15740	0	0	26422	0	26422	0	110959	0	12129	38621		51601	16920	977	51245	35318	26422	0	26439	24806	356	0	22565	12753	3303	0	15740	68557	0	30273	374	
3110197	8805	0	6353	19912	0	45038	0	0	410	0	410	0	146475	0	6576	48476		64389	24804	17608	56431	41856	210	0	42152	14368	6923	946	28693	13163	5524	1096	38685	139810	0	89	7783	
3112070	972	0	124	21732	0	28792	0	0	9330	938	10268	0	86388	0	3110	34206		24199	27011	2792	19723	29259	8835	221	3718	16006	3032	1443	13115	16145	2593	2353	28668	81398	0	1880	1098	
3115129	11285	3	0	2525	0	4155	0	0	297	94924	95221	0	188930	0	98	121670		42787	13189	6075	33611	58239	0	35574	8253	26248	6493	1793	5580	52864	62378	848	4152	188832	0	0	2499	
3115277	945	0	0	5658	0	36838	0	0	0	0	0	0	61030	0	5	10242		39267	10575	3670	21235	6755	0	0	6651	14584	15649	2383	1633	5122	3142	345	36838	61025	0	0	614	
3116274	58403	0	0	5927	0	10692	0	0	0	75214	75214	0	339337	0	0	49702		93501	137733	2868	62189	33391	0	75214	29122	33067	29488	1824	12041	21350	15354	957	10692	339337	0	0	0	
3116519	1416	2	3269	5325	0	15082	0	0	17451	0	17451	0	85816	0	580	22345		46329	15726	6741	41550	19793	16341	0	13511	28064	4183	571	6392	13401	2352	200	11811	83949	0	1287	2206	
3116809	1524	3	0	4711	0	20518	0	0	5292	0	5292	0	80652	0	0	19113		56951	3064	1862	55494	18506	5292	0	13706	41789	1395	61	2773	15733	247	360	20515	80652	0	0	586	
3117431	22368	18	0	59093	0	62268	0	0	0	0	0	0	230800	0	0	25542		3588	179303	759	3205	17023	0	0	1483	1723	228	155	7723	9300	918	7600	62250	230800	0	0	369	
3118447	19557	0	0	3360	0	4101	0	0	192372	0	192372	0	268605	0	2873	5492		224324	19232	0	148508	4392	124886	0	60538	87971	53435	22380	1083	3309	1000	100	3663	265732	438	0	0	
3119163	181	0	0	4798	0	22365	0	0	7385	0	39170	0	158143	95	129	71228		81593	5140	8354	71864	52041	7290	19703	26590	45773	7857	1373	5931	46110	18404	784	22365	157919	0	0	2450	
3119378	2088	0	2151	32588	0	39457	0	0	10623	0	16458	0	100673	0	5486	40672		27901	30011	12773	23869	36731	4118	3496	9962	13978	3961	0	12807	24144	3722	0	37306	81182	0	14005	365	
3120646	304	0	1752	16484	0	36508	0	0	0	0	0	0	112022	3000	2199	44696		43360	23663	6550	40390	40160	0	0	11860	28531	2570	399	14242	25919	4135	400	34756	104123	0	2700	2014	
3120897	593	9	0	3217	0	4661	0	0	0	0	0	0	45154	0	0	11055		21103	12403	1957	18257	10198	0	0	6889	11368	2608	238	3328	6870	757	100	4652	45154	0	0	507	
3121045	2535	33	0	31118	0	40763	0	0	0	0	0	0	97695	0	0	31975		30861	32325	8238	12516	21338	0	0	7514	5002	17599	746	9690	11648	9989	648	40730	97595	0	100	2320	
3121072	0	0	0	61	0	61	0	0	157174	2428	159602	0	160102	0	0	500		159602	0	0	99750	500	29741	2428	32169	67581	36218	23634	500	0	0	0	0	160102	61	0	0	
3121081	14062	0	4841	2	0	4843	0	0	0	0	0	0	15960	0	15960	1867		31	0	0	31	1867	0	0	0	31	0	0	1867	0	0	0	2	0	0	0	0	
3121308	3313	0	813	9112	0	19032	0	0	0	0	0	0	35217	0	574	7711		14942	9251	3360	12017	6701	0	0	3875	8142	2268	657	1961	4740	710	300	18219	34643	0	0	951	
3122828	1565	0	0	21897	0	23349	0	0	0	0	0	0	84870	0	0	54407		12687	16211	1240	12516	54020	0	0	4423	8093	145	26	31482	22538	387	0	23349	84870	0	0	237	
3122994	958	4	0	12100	0	20077	0	0	0	0	4107	0	128391	0	0	59645		48149	19639	4509	40229	51744	0	4107	4237	35992	5841	2079	9650	42094	5648	2253	20073	111639	0	16752	1496	
3123106	878	0	116	13721	0	47051	0	0	83359	0	83359	0	288925	0	697	27490		225389	35166	20386	171870	20449	50045	0	71762	100108	42056	11463	8540	11909	6038	1003	46787	284543	148	3685	5879	
3125016	17021	0	0	51734	0	53305	0	0	35470	0	35470	0	334730	0	34561	177376		67774	72559	150	49068	174587	25454	0	14347	34721	18536	170	85926	88661	2689	100	53305	300169	0	0	0	
3125137	10919	7	95	20291	0	34119	0	0	0	0	0	0	156913	0	0	50145		70506	25343	10956	62880	44802	0	0	16445	46435	5768	1858	10836	33966	4425	918	33842	156913	175	0	5236	
3125315	2289	0	122	6674	0	10989	0	0	0	0	0	0	56958	0	656	17733		30332	6604	8306	13082	5044	0	0	5413	7669	9427	7823	2485	2559	3410	9279	10867	56302	0	0	3324	
3125557	2407	21	1399	17675	0	22882	0	0	0	0	0	0	73268	0	8485	16392		24585	29883	5140	22163	14742	0	0	14816	7486	2284	0	10830	3913	1650	0	21462	64783	0	0	2316	
3125566	278	0	0	63437	0	82113	0	0	1594	1900	3494	0	86184	0	0	13714		9315	62876	0	9089	13255	1594	1900	3315	5774	226	0	7918	5337	459	0	82113	84501	0	1683	0	
3128174	10013	3	0	14790	0	16638	0	0	2002	0	2002	0	48796	0	95	15997		4767	18019	2505	4218	15170	2002	0	1256	2962	515	34	5932	9238	827	0	16635	48701	0	0	1226	
3128914	721	0	820	6620	0	25916	0	0	891	21876	22767	0	171346	0	1403	33384		100834	36407	2943	91860	28435	891	21476	12624	79236	7843	1132	6658	23530	2793	402	25096	169844	0	99	1154	
3128923	4645	0	3351	14817	0	25520	0	0	0	0	0	0	129945	0	23380	50724		67164	7412	8260	57070	45481	0	0	21050	36020	9949	144	16761	28720	4819	424	22168	85814	1	20751	3041	
3129902	2055	0	0	14886	0	15631	0	0	5001	19796	24797	0	61251	0	907	33887		10690	14619	941	8932	16085	5001	7122	7929	2510	251	0	5196	12067	10016	6608	15631	59138	0	1206	109	
3130216	851	0	0	6160	0	7088	0	0	6267	0	6267	0	57894	0	11751	33254		17487	6302	1865	14512	31239	5221	0	6577	7935	2590	385	11784	19455	1085	930	7088	44958	0	1185	1107	
3130999	412	0	6181	6945	0	14739	0	0	23792	0	23792	0	130568	0	5328	18374		69735	42046	6218	62847	16644	23174	0	14685	48162	6359	529	4355	12289	1420	310	8558	113842	0	11398	1824	
3131400	1448	0	0	25945	0	34086	0	0	18774	0	18774	0	125533	0	0	56063		48689	19333	7029	40551	49407	17196	0	17359	23192	4592	3546	25088	24319	4417	2239	34086	125533	0	0	3000	
3132667	8967	0	1143	10843	0	21640	0	0	0	0	0	0	47411	0	1821	9126		13316	16002	3312	8151	5577	0	0	2960	5191	4787	376	2414	3163	3437	113	20497	45590	0	0	0	
