"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	TEXTA545	
3058842								0	8254	206	0	0	90407	3084	142366	493	241027	0				
3066025								0	0	0	0	0	0	0	0	0	0	0				
3066155								0	0	0	0	0	1582	140	18487	53	20069	0				
3067929								0	3188	95	707	2	21134	1939	157303	266	182332	0				
3068579								0	12485	753	781	2	157822	12069	101715	441	272803	0				
3069343								0	1778	50	0	0	36625	1557	31214	134	69618	0				
3070545								0	4899	225	278	1	56217	8762	32139	158	93533	0				
3071083								0	484	18	0	0	73846	6752	102487	387	176817	0				
3071391								0	0	0	0	0	78260	2006	132187	302	210447	0				
3072053								0	4808	292	0	0	84936	5114	128797	395	218541	0	201096	0		
3073199								0	773	21	569	1	25618	1725	322784	366	349744	0				
3075278								0	21604	999	685	2	351771	19281	468078	844	842138	0				
3075474								0	11605	497	0	0	219301	12812	164438	714	395344	0				
3076190								0	4124	140	0	0	69568	3044	55286	295	128978	0				
3076220								0	2544	25	4800	10	192891	2674	220202	503	423016	2579				
3076248								0	1882	125	0	0	178008	2854	42553	122	222443	0				
3076284								0	458	22	0	0	59519	4997	120056	393	180034	0				
3076453								0	516	28	0	0	18883	1767	39173	93	58573	0				
3076604								0	7599	165	1902	5	139808	5672	172687	675	321996	0				
3077629								0	3865	137	264	1	238229	7659	200300	612	442658	0				
3077937								0	2528	160	262	1	71523	5171	148595	431	222908	0				
3082052								0	3192	108	0	0	107707	7123	208653	675	319552	0				
3083741								0	6573	379	840	3	270985	5837	49875	261	328273	0				
3085240								0	2155	143	316	1	26054	2318	7865	51	36390	0				
3086256								0	657	49	0	0	30029	2762	17831	105	48517	0				
3089752								0	0	0	0	0	0	0	0	0	0	0				
3090310								0	1895	83	1124	2	32753	1435	22979	116	58751	0				
3090338								0	2390	84	0	0	44065	2734	78199	277	124654	0				
3090833								0	1250	47	0	0	38279	1645	24166	88	63695	0				
3093964								0	3685	188	1209	1	48897	2107	172909	262	226700	0				
3095641								0	0	0	0	0	0	0	0	0	0	0				
3097243								0	1721	150	0	0	32169	3617	23989	136	57880	0				
3101654								0	0	0	0	0	0	0	0	0	0	0				
3101775								0	11631	48	1328	2	108455	6148	98536	430	219950	0				
3102530								0	282	16	0	0	40267	1535	32787	124	73336	0				
3102893								0	1559	59	586	2	19106	2965	32520	122	53771	0				
3103591								0	6354	318	0	0	46606	3693	26224	140	79184	0				
3105308								0	577	29	0	0	27765	2367	30808	88	59150	0				
3108907								30337	0	0	0	0	9886	428	198686	248	208572	0			PROVIDENT BANK	
3109043								0	2053	118	383	1	44708	4022	110727	294	157873	0				
3109146								0	5762	368	743	2	64569	6323	105431	385	176505	0				
3109584								0	993	32	0	0	64976	1677	61818	132	127787	0				
3110197								0	15203	502	2484	5	116252	12726	58084	327	192023	0				
3112070								0	1927	50	865	2	37958	1189	74550	275	115300	0				
3115129								0	5376	247	809	3	62782	2344	125150	227	194117	0				
3115277								0	3687	151	0	0	68635	5308	25683	147	98005	0				
3116274								0	2464	100	404	1	62584	3711	284886	651	350338	0				
3116519								0	6582	343	310	1	63569	3662	31518	160	101979	0				
3116809								0	1598	109	266	1	70383	3573	29101	164	101348	0				
3117431								0	768	36	0	0	33861	1813	258882	417	293512	0				
3118447								0	0	0	0	0	241912	193672	31375	132	273287	0				
3119163								0	8210	267	278	1	98537	3592	75023	142	182049	0				
3119378								0	10587	539	2189	7	50879	2756	76603	268	140258	0				
3120646								0	6571	263	0	0	82661	7800	60360	289	149592	0				
3120897								0	1966	118	0	0	33564	1754	14433	98	49963	0				
3121045								0	7836	460	405	1	74700	6890	55763	269	138704	0				
3121072								0	0	0	0	0	159978	157177	501	1	160479	0				
3121081								15995	0	0	0	0	203	10	20601	13	20804	0			Putnam County Savings Bank	
3121308								0	3385	229	0	0	35127	5426	15881	59	54393	0				
3122828								0	1250	53	0	0	27777	2191	79345	235	108372	0				
3122994								0	3883	214	635	2	74436	3883	69703	369	148657	0				
3123106								0	19583	634	899	3	163237	7608	153837	304	337556	0				
3125016								0	150	9	0	0	145987	6384	244406	755	390544	0				
3125137								0	9386	464	1625	5	105439	8185	75164	387	191614	0				
3125315								0	7836	215	516	2	43902	4897	15937	100	68191	0				
3125557								0	3693	195	1482	4	49249	4535	41962	193	96386	0				
3125566								0	0	0	0	0	33744	1365	134581	316	168325	0				
3128174								0	1778	57	727	2	18027	1537	45017	193	65549	0				
3128914								0	2998	164	0	0	115423	4346	80002	201	198423	0				
3128923								0	7989	220	271	1	98772	5848	49556	202	156589	0				
3129902								0	945	37	0	0	18541	1233	57528	142	77014	0				
3130216								0	1611	61	257	1	24905	1138	38489	154	65262	0				
3130999								0	6218	322	0	0	84534	2922	55050	254	145802	0				
3131400								0	6115	243	914	3	79331	4484	74044	300	160404	0				
3132667								0	3056	209	268	1	39649	7067	26206	120	69179	0				
3133011								0	916	55	0	0	24329	1291	40575	145	65820	0				
3133253								0	15277	492	586	2	125722	10976	98915	453	240500	0				
3133570								0	537	29	0	0	14961	454	12531	48	28029	0				
3134250								0	1889	90	0	0	58985	2665	42403	229	103277	0				
3134399								0	1136	117	0	0	18893	5612	12469	51	32498	0				
3134698								0	1545	54	0	0	38784	2205	36630	176	76959	0				
3134885								0	1792	127	264	1	38390	2866	44679	226	85125	0				
3135097								0	4771	87	322	1	132554	2121	231628	545	369274	0				
3138146								0	1166	36	662	2	87468	5868	567835	1073	657129	0				
3138182								0	2134	76	0	0	38840	2977	69969	166	110944	0				
3139321								0	1152	84	0	0	21020	1727	18192	78	40364	0				
3140309								0	583	46	0	0	22786	2119	22205	108	45574	0				
3140822								0	1377	51	281	1	16977	1799	46239	134	64874	0				
3141726							70200	0	55525	3521	3015	9	582094	100566	207701	1003	848337	0				
3142358								0	3380	177	0	0	79089	10308	131440	329	213909	0				
3143805								0	893	48	0	0	58101	1961	56758	204	115775	23				
3145162								0	2710	145	0	0	20196	1876	30261	96	53168	0				
3145797								0	14405	517	1527	4	79355	4537	55722	242	151009	0	150045	0		
3145984								15977	0	0	0	0	2905	192	25600	51	28505	0			Pathfinder Bank	
3146150	1417399	62712	1063800	42359	62712	42347	876743	0	13604	431	3346	11	290616	16245	1047121	2734						
3148613								0	474	30	0	0	9797	804	71549	135	81820	0				
3149012								0	97	1	0	0	39995	1488	135315	262	175407	0				
3150205								0	1006	33	1047	2	37200	2007	112713	327	151966	0				
3150474								0	9189	331	338	1	82207	2663	76059	261	167793	0				
3150586								0	8522	225	690	2	67635	3592	36326	189	113173	0				
3151417								0	28	6	0	0	18631	1143	13131	51	31790	0				
3151837								0	6499	246	353	1	73803	3942	41173	235	121828	0				
3153233								0	22	2	375	1	10729	756	61147	193	72273	0				
3153288								0	5346	266	545	2	78093	6098	40409	121	124393	0				
3153297								0	8371	270	1173	2	85182	7356	80037	272	174763	0				
3153626								0	8839	341	579	2	181143	3796	68618	296	259179	0				
3154780								0	4845	199	440	1	59395	7832	74468	257	139148	0				
3156300								0	7996	573	830	3	67255	6115	58154	254	134235	0				
3157183								0	0	0	0	0	14648	972	150234	201	164882	0				
3157697								0	0	0	0	0	0	0	0	0	0	0				
3158005								0	6320	289	0	0	64739	4367	52043	219	123102	0				
3158546								0	0	0	0	0	25920	1490	157685	252	183605	0				
3158863								0	1828	68	0	0	29804	1884	25187	99	56819	0				
3160978								0	0	0	0	0	36639	3351	37738	145	74377	0				
3161144								0	574	17	388	1	48996	2678	190791	662	240749	0				
3165320								0	165	14	261	1	29161	1708	118851	193	148438	0				
3165357								0	2146	88	0	0	54061	5278	82306	173	138513	0				
3165599								0	3190	134	322	1	58090	5471	54881	235	116483	0				
3166699								0	135	5	428	1	16260	1309	195681	209	212504	0				
3166729								0	2817	91	0	0	35773	2809	36401	167	74991	0				
3167883								0	2977	101	0	0	46713	2353	76558	199	126248	0	121488	0		
3168563								0	3278	130	1784	3	47984	2884	143128	343	196174	0				
3170276								0	1345	37	256	1	30599	1845	71413	300	103613	0				
3172038								0	9614	360	828	2	134282	3551	188822	364	333546	0				
3174920								0	9097	338	930	3	91128	8567	101414	402	202569	0				
3175619								0	0	0	0	0	26094	712	39542	207	65636	0				
3176812								0	651	13	0	0	9298	757	52826	112	62925	148				
3177127								0	3388	211	259	1	54823	2859	34878	230	93348	0				
3177378								0	2175	55	0	0	32316	1639	11461	80	45952	0				
3177426								0	1356	29	326	1	88641	2545	80652	303	170975	0				
3178825								0	2858	53	261	1	47008	1984	71044	258	121171	0				
3179082								0	178	17	0	0	73157	4837	466767	839	540103	0				
3179729								0	3205	122	0	0	61274	3986	26090	133	90569	0				
3179831								0	7736	257	2378	6	106602	3514	107402	462	224118	0				
3180136								0	0	0	0	0	24200	1071	13845	75	38045	0				
3181197							23300	0	0	0	0	0	4543621	4459945	23400	1	4567021	0	4704980	0		
3182082								0	437	8	0	0	24203	947	62729	183	87369	0				
3183584								0	4750	176	0	0	46346	4020	29739	122	80835	0				
3184228								0	2662	176	0	0	54954	9155	29352	140	86968	0				
3184460								0	0	0	0	0	0	0	0	0	0	0				
3184693								0	924	66	0	0	19242	1411	52120	161	72286	0				
3185485								0	6667	158	0	0	286221	5335	195498	612	488386	0				
3185579								0	3884	241	0	0	42277	6648	17713	82	63874	0				
3185896								0	1526	48	338	1	23769	1592	83323	269	108956	0				
3187395								0	43	1	0	0	27587	1928	15450	79	43080	0	40868	0		
3187612								0	2021	221	388	1	72648	3484	95067	184	170124	0				
3187630								0	1906	63	0	0	37339	1878	93228	308	132473	0				
3188646								0	6570	308	307	1	147174	16736	155710	554	309761	0	286581	0		
3188712								0	2118	297	0	0	62788	23416	22518	112	87424	0				
3189063								0	0	0	0	0	16491	668	162642	204	179133	0				
3189634								0	3434	124	259	1	53387	1918	51036	263	108116	0				
3192960								2270	0	0	0	0	0	0	0	0	0	0			Zions First National Bank	
3194179								0	1168	15	0	0	83418	1543	20694	119	105280	0				
3194638								0	0	0	0	0	35147	9041	23873	123	59615	595				
3194692								0	11443	429	1827	6	79664	11490	59804	240	152738	0				
3195037								0	0	0	0	0	19620	1570	65197	152	84817	0	79962	0		
3195064								0	1888	72	0	0	13917	1682	12610	59	28415	0	29079	0		
3195653								0	4708	228	272	1	74602	4057	44048	290	123630	0				
3195895								0	30582	711	2307	7	276445	7791	230201	960	539535	0				
3198421								0	12906	362	612	2	97047	5383	49101	372	159666	0	162532	0		
3198980								0	4369	327	0	0	50757	7338	35555	164	90681	0				
3199811								0	881	67	0	0	22031	2989	5471	44	28383	0				
3200034								0	1585	69	0	0	94778	4691	110509	541	206872	0				
3201527								0	8459	318	259	1	127637	23702	67947	371	204303	0	205504	0		
3201853								0	230	6	0	0	55140	1020	24015	31	79385	0				
3202702								0	0	0	0	0	584304	396245	6568	6	590872	0				
3202962								0	2674	80	0	0	42560	3386	138441	377	183675	0				
3203996								0	1986	42	0	0	16130	552	19043	91	37159	0				
3204993								0	0	0	0	0	41634	1387	66967	140	108601	0				
3205253								0	4788	305	0	0	75566	5830	47767	263	128121	0				
3205909								0	3905	299	275	1	52549	4450	30728	140	87457	0				
3206399								0	0	0	0	0	43684	2172	74934	364	118618	0				
3206465								0	0	0	0	0	0	0	0	0	0	0				
3207921								0	2350	56	295	1	81286	2169	59658	215	143589	0				
3208049								0	5274	175	0	0	100110	9152	101737	426	207121	0				
3208441								0	12496	376	1587	5	96647	7284	85028	459	195759	0				
3211768								0	6092	162	318	1	104126	4862	257449	758	367985	0				
3211937								0	2294	89	0	0	52661	3196	53069	244	108024	0				
3212149							7334346	0	5680442	760825	1484864	3150	7059748	941289	10220251	32027	24445305	0	25155533	0		
3212402								0	1036	58	413	1	233255	8839	216381	755	451085	0				
3213333								0	2304	130	251	1	23537	1989	14822	70	40915	0				
3213735								0	0	0	0	0	0	0	0	0	0	0				
3214059								0	427	18	0	0	39694	2057	164084	427	204205	0				
3216017								0	5124	338	0	0	108472	8218	49947	288	163543	0				
3216316								0	0	0	0	0	37114	6695	80755	386	117868	0				
3217331								0	9021	315	1449	4	66528	8834	66245	260	143243	0				
3217957								0	4096	158	0	0	83303	5595	43327	230	130726	0				
3219175								0	363	31	1177	1	81287	20872	70521	271	153348	0				
3219214								0	202	10	1330	2	20263	1456	67939	189	89735	1				
3219335								0	40006	1434	6403	18	333069	24788	319193	1422	698670	0				
3220500								0	161	2	0	0	56367	846	65592	206	122120	0				
3220818								0	4289	153	988	3	68580	2457	24440	151	98298	0				
3220863								0	0	0	0	0	51346	585	14616	146	65962	0				
3221468								0	1532	109	1031	2	24529	1545	52783	172	79875	0				
3222175								0	1278	53	0	0	31291	2424	66833	123	99402	0				
3223305								0	1738	76	545	1	63844	3048	37562	182	103689	0	103916	0		
3223408								0	4894	251	734	2	40558	5147	21276	108	67462	0				
3223417								0	537	42	0	0	34150	1973	16863	79	51857	309				
3223444								0	4534	90	504	1	62459	2886	113159	374	180656	0				
3223695								3511	0	0	0	0	0	0	0	0	0	0			Wells Fargo Bank, NA	
3223800								0	411	20	0	0	49588	908	24760	118	74759	0				
3224302								0	3543	193	0	0	83704	10605	90031	404	177278	0				
3224375								0	1193	41	0	0	38646	968	88523	241	128362	0				
3224478								0	2631	143	0	0	49822	3791	29910	132	82363	0				
3224580								0	0	0	0	0	109200	34115	0	0	109200	0				
3225411								0	14056	650	0	0	156827	5976	56302	409	227185	0	234049	0		
3227442								0	0	0	0	0	15303	1100	169548	202	184851	0				
3228908								0	0	0	0	0	323660	320719	0	0	323660	0				
3229875								7888	0	0	0	0	0	0	0	0	0	0			FIRST NATIONAL BANK OF PENNSYLVANIA	
3232204								0	10168	308	1648	3	227203	9820	306891	1337	545910	0				
3232370								0	1675	73	0	0	35710	2588	39885	118	77270	0				
3233407								0	1526	97	0	0	37756	16119	18628	87	57910	0				
3234598								0	1326	69	310	1	26679	1432	8021	48	36336	0				
3235410								0	1649	71	0	0	52119	4511	117255	407	171022	0				
3235689								0	2068	56	1242	3	54977	3042	54249	188	112536	0				
3236396								0	13668	326	2214	7	71538	2856	25559	156	112979	0				
3239249								0	250	4	0	0	67728	688	41118	146	109096	0				
3242575								0	2799	90	2625	5	53202	2788	111671	305	170297	0				
3243282								0	0	0	0	0	27872	1551	52752	133	80624	0				
3247589								0	1896	80	0	0	53519	5189	71163	300	126578	0				
3247598								0	0	0	0	0	19906	1240	147686	245	167592	0				
3248849								0	1929	80	539	2	61983	2622	67346	251	131797	0				
3249770								0	3826	287	302	1	56595	4474	65652	321	126375	0				
3250114								0	6028	233	588	2	70364	3209	46838	187	123818	0				
3251081								0	0	0	0	0	66194	2691	81417	289	147611	0				
3252510								0	928	12	0	0	70426	38533	96256	318	167610	0				
3253571								0	3363	305	0	0	95562	5212	113230	462	212155	0				
3253834								0	1059	51	0	0	15074	1649	27044	83	43178	0	42922	0		
3254185								0	6095	219	792	3	39101	2679	24391	144	70379	0				
3254297								0	2391	67	601	1	21397	2564	28684	127	53073	0				
3255098								0	2268	63	0	0	48932	3315	45640	229	96840	0				
3257047								0	2375	44	260	1	31046	2172	94659	165	128341	0				
3258286								0	417	20	538	2	18260	929	39693	123	58908	0	56661	0		
3259171								0	2164	169	0	0	37411	6986	6376	38	45951	0	47912	0		
3261549								0	21244	935	5737	8	332000	33183	213876	1051	572857	0				
3262788								0	2526	81	0	0	63834	3643	46300	195	112660	0				
3263833								0	10239	218	1051	3	142949	6039	252727	742	406966	0				
3264782								0	2658	62	257	1	22301	1689	32884	101	58100	0				
3265257								0	5116	225	629	2	42671	4389	65954	218	114370	0				
3266487								0	769	48	0	0	7310	1222	20408	45	28487	0				
3266825								22953	0	0	0	0	0	0	0	0	0	0			MERCANTIL COMMERCEBANK N.A.	
3267185								0	7916	389	1700	6	69377	4198	43304	187	122297	0				
3267738								0	930	32	0	0	28206	1441	120352	237	149488	0				
3267934								0	0	0	0	0	17019	1504	29713	118	46732	0	45269	0		
3268173								0	0	0	0	0	0	0	501	1	501	0				
3268249								21591	0	0	0	0	3096	152	43729	50	46825	0			The Bank of Greene County	
3269590								0	2207	56	843	1	73944	3369	444322	895	521316	0				
3269844								0	917	51	0	0	15308	683	4462	40	20687	0				
3269974								0	608	27	255	1	25632	1223	12022	82	38517	0				
3270046								0	4342	158	0	0	42156	3531	52561	221	99059	0				
3271007								0	1967	71	281	1	26293	1840	66684	165	95225	0				
3271799								0	4839	229	0	0	85331	2362	35984	216	126154	0				
3271986								0	1387	37	0	0	73879	3549	81076	393	156342	0			no	
3272956								0	2624	75	422	1	31385	1845	19183	70	53614	0				
3273823								0	2673	85	0	0	38510	1966	16476	100	57659	0				
3274709								0	6050	173	1621	4	95405	6171	196146	654	299221	0				
3274772								0	1186	47	0	0	50706	2341	200229	409	252121	0				
3275283								0	1952	59	259	1	48813	2038	24617	138	75641	0				
3275939								0	6757	169	286	1	113554	4682	126925	386	247521	0				
3276543								0	1553	87	0	0	24432	1758	87910	179	113895	0				
3277241								0	1440	80	510	1	50927	6818	56200	290	109076	0				
3277876	1129316	0	1117465	0	0	0	413072	0	26063	846	1213	4	412273	16525	689767	2482						
3277988								0	12669	511	258	1	103906	6423	132121	467	248954	0				
3278305							19546421	0	63758	5579	263291	329	2250937	158284	20364548	13966	22942534	0	22026977	0		
3278387								0	0	0	0	0	3343	105	4089	13	7432	0				
3278547								0	186	21	0	0	29926	525	101720	139	131832	0				
3279450								0	9482	299	932	2	85211	5825	52338	274	147963	0				
3279469								0	5395	200	0	0	67098	2355	41857	251	114350	0				
3280335								0	1192	37	0	0	22589	2175	42300	165	66081	0				
3280625								0	7615	263	289	1	83016	6763	73575	336	164495	0				
3281293								0	2075	64	446	1	26240	1864	48826	166	77587	0				
3281510								0	179	1	0	0	28612	734	49205	135	77995	0	78699	0		
3282012								0	1811	114	0	0	28954	3025	16503	65	47268	0				
3282021								0	1740	60	0	0	29909	2066	30976	177	62625	0				
3282692								0	0	0	0	0	80055	1172	125062	231	205117	0				
3282852								0	3507	151	1204	3	78863	4050	97259	372	180833	0				
3283372								0	1050	46	0	0	26855	3012	26604	142	54507	0				
3283765								0	128	3	0	0	30101	665	40128	79	70357	0				
3284070							1077150	0	0	0	0	0	13452779	8803109	3890245	6556	17343024	0	17228538	0		
3284100								0	0	0	0	0	20691	219	15195	30	35886	0				
3284397							50088	0	920	43	0	0	6743	381	478168	90	485831	0	180468	0		
3284445								0	7724	135	273	1	44646	1559	90459	298	143189	87				
3284490								0	1879	47	0	0	37921	3413	45119	145	84919	0				
3284780								0	3225	65	0	0	51847	1745	47721	204	102793	0				
3285246								0	4359	142	0	0	19366	2374	8985	47	33086	376				
3285778								0	5459	197	0	0	84576	5171	73993	264	164028	0				
3286999								0	1513	34	381	1	22369	1968	10995	55	35258	0				
3287325								0	994	26	2820	3	80557	1633	114567	292	198938	0				
3287503								0	3346	217	274	1	56255	2743	71378	247	131253	0				
3287660								0	0	0	0	0	21383	17629	144974	183	166357	0				
3288265								0	543	11	0	0	36506	1381	16149	58	53198	0				
3288452								0	4374	130	442	1	108502	5591	164181	398	277499	0				
3288742								0	2352	95	0	0	27652	2228	35274	134	65278	0				
3290231								0	5341	212	0	0	58714	1812	51013	247	115068	0				
3290240								0	117	5	0	0	34121	1712	89767	254	124006	0				
3290745								0	1246	22	0	0	49080	1206	14476	68	64802	0	73396	0		
3293540								0	3725	123	0	0	69956	3240	76751	303	150432	0				
3293700								0	1122	30	0	0	8730	405	18118	44	27970	0	33958	0		
3293746								0	3003	96	0	0	27886	2121	52933	127	83822	0				
3294583								0	3071	151	1023	3	76696	6025	75236	336	156026	0				
3295320								0	5059	116	0	0	87791	3795	145494	461	238344	0				
3296149								0	0	0	0	0	64	275	6686	2	6750	0				
3296859								0	696	21	0	0	20417	699	28055	117	49168	0				
3297490								0	7121	163	521	1	20868	1206	46475	246	74985	0				
3298769								0	1679	67	0	0	83441	1817	43473	145	128593	0				
3299159								0	8959	290	1223	4	224735	7807	76779	409	311696	0				
3299168								0	4871	104	0	0	25083	1061	27858	183	57813	0				
3299793								0	945	49	0	0	42795	2778	65354	218	109094	0				
3299814								0	4192	124	1076	2	111815	3515	292507	521	409590	0				
3301641								0	1774	82	0	0	52935	2604	36380	180	91089	0	86688	0		
3301865								0	37	3	0	0	41877	825	21225	74	63139	0	63604	0		
3302312								0	341	18	0	0	33542	1236	57078	177	90961	0				
3302451								0	1546	58	629	2	28929	1105	12888	70	43992	0				
3303298	84667866	3651363	86270667	5148216	3651363	5148216	32499257	0	2768444	229067	92174	226	36054701	5948955	42101184	96376						
3303476								0	869	18	285	1	78824	1723	104315	247	184293	0				
3303917								0	4629	120	894	3	40614	2590	94402	343	140539	0				
3303944								0	105	12	0	0	24424	660	15291	52	39821	0				
3303953								0	0	0	0	0	2160	72	34725	35	36885	0				
3304428								0	1449	47	0	0	12054	974	17649	95	31152	0				
3306280								0	3730	128	0	0	61949	3837	129475	192	195154	0				
3306299								0	4026	134	0	0	59245	2176	61068	250	124339	0				
3306598								0	1975	101	1057	3	59199	6745	39504	218	101735	0	101222	0		
3307371								0	3231	100	0	0	39090	2176	25236	71	67557	0				
3307410								0	0	0	0	0	116184	1904	72623	230	188807	0				
3308145								0	0	0	0	0	47136	583	35584	80	82720	0				
3308314								0	160	10	277	1	31549	1200	17083	97	49069	0				
3308471								0	6373	160	638	2	43830	3296	25056	162	75896	0				
3308529								0	1019	49	0	0	39330	2018	27764	121	68112	0				
3308574								0	1144	59	0	0	27555	1224	5709	41	34408	0				
3309393								0	1277	39	390	1	21810	2342	48659	168	72136	0				
3309571								0	810	24	0	0	62353	1248	38313	91	101476	0				
3309768								0	1012	27	640	1	17895	1290	24670	121	44217	0				
3310287								0	0	0	0	0	0	0	0	0	0	0				
3311145								0	0	0	0	0	19464	1380	72243	197	91707	0				
3311181								0	3453	113	0	0	42131	1372	36760	210	82344	0				
3311789								0	0	0	0	0	173471	3771	61657	288	238717	3589				
3312124								0	264	23	0	0	26644	1333	22060	90	48968	0	50174	0		
3313943								33143	0	0	0	0	0	0	0	0	0	0			Countrywide Bank FSB	
3314043								0	1551	46	350	1	13052	715	7948	60	22917	16				
3314119								0	1799	48	0	0	26075	2187	31892	154	59765	0				
3316739								0	686	35	0	0	17189	2452	12805	65	30680	0				
3317192								0	1293	74	343	1	39375	1245	33118	131	74129	0				
3317932								0	2628	121	270	1	97786	7232	175102	515	275786	0				
3320576								0	0	0	0	0	49461	961	59559	220	109020	0				
3320781								0	3387	152	550	2	38712	1981	89843	308	132493	0				
3322347								0	191	15	260	1	14631	845	9615	34	24697	0				
3322468								0	0	0	0	0	37519	955	12547	51	50066	0	48223	0		
3322561								0	271	5	0	0	19763	530	33354	138	53388	0				
3324994								0	1134	31	0	0	61232	975	38629	167	100995	0				
3325759								0	5651	295	577	2	228498	6140	69147	293	303873	0				
3327164								0	1208	42	266	1	43021	1801	184766	414	229261	0	238608	0		
3328376								0	948	13	0	0	46590	1005	26105	106	73643	0	66639	0		
3329663								0	449	13	0	0	21524	1073	35860	142	57833	0				
3329702								0	606	14	876	1	50444	1965	152423	271	204810	461				
3333594								0	0	0	0	0	19388	477	23495	62	42883	0	37070	0		
3333848								0	5870	244	577	2	102869	5355	71608	361	180924	0				
3335301								0	366	27	0	0	11347	1236	5494	26	17207	0				
3335598								0	979	21	0	0	20465	515	19115	47	40559	0	38776	0		
3336607								0	488	26	0	0	60579	1361	65994	187	127061	0				
3337097								0	0	0	0	0	71784	1303	164116	388	235900	0				
3338357								0	2216	83	0	0	15831	2049	20452	100	38499	0				
3338704								0	275	20	0	0	13141	951	23228	49	36644	0				
3338843								0	683	17	0	0	62565	16541	64790	228	128038	0				
3339046								0	1071	24	0	0	108868	1966	83433	212	193372	0				
3339925								0	1448	49	255	1	42710	821	26571	94	70984	0				
3340903								0	2189	96	382	1	41861	2373	37126	124	81558	0				
3341393								0	1443	58	784	3	35571	1851	21798	133	59596	0				
3342671								0	320	14	0	0	58777	1513	66046	283	125143	0				
3343146								0	2240	87	0	0	38565	2802	37936	163	78741	0				
3344321								0	216	3	3079	1	28506	914	69914	139	101715	0				
3344536								0	2972	55	0	0	51948	1140	46808	215	101728	0				
3344611							461	0	0	0	0	0	0	0	561	1	561	0	559	0	N/A	
3345065								0	253	14	0	0	29766	1517	43873	155	73892	0				
3345168								0	6247	223	554	1	102318	4260	122487	491	231606	0	212114	0		
3345449								0	0	0	0	0	19929	1074	951163	533	971281	189				
3345944								0	0	0	0	0	31658	640	78990	144	110648	0				
3346268								0	475	17	876	2	49906	1618	51000	111	102257	0				
3346286								0	2227	52	0	0	39867	951	26520	113	68614	0				
3346295								0	1409	33	0	0	56795	1374	100834	298	159038	0				
3346633								0	23	5	0	0	3331	695	12572	21	15926	0				
3347603								0	4392	94	0	0	41240	1918	23966	130	69598	0				
3347911								0	125	4	0	0	24973	1307	6922	30	32020	0				
3348057								0	2722	109	270	1	28037	1281	20852	138	51881	0				
3348468								0	5484	209	0	0	60962	2680	59037	209	125483	0				
3348888								0	1827	52	714	2	101372	6550	744802	1264	848714	0				
3349241								0	3590	129	256	1	44090	1972	30345	135	78281	0				
3349429								0	0	0	0	0	14063	936	21247	104	35310	0				
3349643								0	878	21	0	0	10929	626	15834	61	27641	0				
3350546								0	340	9	361	1	34101	2579	41333	166	76135	0				
3350658								0	6605	119	580	1	34043	2644	28749	160	69977	0				
3350724								0	15594	599	893	3	137006	13682	329433	811	482926	0				
3350779								0	3017	78	294	1	24327	2250	26341	114	53979	0				
3351440								0	638	28	0	0	10384	545	20912	73	31936	0				
3351598								0	346	37	0	0	23066	1086	20805	104	44216	0				
3352577								0	10129	258	514	2	153733	5768	100841	455	265217	0				
3353154								0	0	0	0	0	0	0	500	1	500	0				
3353172								0	0	0	0	0	29963	1477	184352	400	214315	0				
3353266								0	4326	141	291	1	27213	2447	16206	90	48036	0				
3354599								0	8804	227	2403	5	273318	5212	139332	727	423857	0				
3354704								0	251	31	0	0	9022	519	4754	28	14027	0				
3355587								0	6743	303	530	2	87759	2979	57856	330	152888	0	140802	0		
3356191								0	7106	238	876	3	37717	8959	449117	698	494816	0				
3357077								0	219	14	320	1	13583	349	7539	28	21661	0				
3357219							31241	0	58	9	0	0	64301	1887	66526	400	130885	0				
3357385								0	0	0	0	0	7074	324	48363	119	55437	0	53343	0		
3357620								0	0	0	0	0	7174	15932	0	0	7174	0				
3357705								0	1645	68	0	0	49432	2599	72713	302	123790	0				
3357871								0	2693	111	0	0	42877	3822	150806	407	196376	0				
3357899								0	1181	53	0	0	93569	1917	93356	275	188105	0				
3357910								0	4390	174	0	0	89600	4625	45378	203	139368	0				
3357947								0	1335	43	0	0	10483	760	7694	43	19512	0				
3358252								0	4184	106	253	1	35715	1341	25347	163	65499	0				
3358270								0	1441	47	0	0	13547	1150	8340	46	23328	0				
3358289								0	546	29	0	0	29655	1874	131445	333	161646	0				
3359062								0	4934	211	275	1	84484	2061	44953	170	134646	0				
3363920								0	67370	3182	2260	7	269804	21537	95118	599	434552	0				
3363939								0	95954	3908	3483	9	418091	33804	165823	1020	683351	0				
3363957							129538	0	144523	6269	6547	19	647287	78929	287614	1589	1085971	0	1089787	0		
3363966							70371	0	116935	5218	2917	8	637385	60885	199485	1287	956722	0	959697	0		
3363975								0	0	0	0	0	56794	1906	53708	188	111278	776				
3366239								0	2339	43	0	0	69911	2629	141963	461	214213	0				
3366453								0	430	10	0	0	35159	1154	21671	84	58374	1114	52167	1108		
3367067								0	0	0	0	0	7468	507	44063	90	51531	0				
3367085								0	3132	63	385	1	47779	1503	69963	176	121259	0	112776	0		
3367964								0	105	2	0	0	35060	830	27363	82	62528	0	57581	0		
