"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	
17147																																	0	74809	83014	35680	341168	161	3185	3024	34151	50	339551	59	339610	25560	136971	0	8939	1479679	0	1914	0	352222	38936	227443	398704	37222	63117	87891	69915	53755	37444	454200	70460	184024	254118	131984	20119	0	0	0	0	0	0	0	0	3520	0		0	0	46770	28039	197504	143664	1914	0	0			
17259																																	0	482	5278	395	4912		9		1051	0			3824	8	6894	0	0	33503	61	113	482	10072	526	2215	28288	3342	4465	1694	316	255	0	15815	4666	1753	1033	207	0								0	0			0	0							0			
17464																																	0	742072	10262	16863	617938	3144	4075	931	15032	52	458121	0	458121	56490	18843	0	20291	2041534	6216	0	0	37889	15215	14837	784867	10793	6158	6599	4880	3751	5708	1069085	106521	351711	203717	161861	95920	0	0	0	0	0	0	0	4818	29841	0		0	0	20035	722037	321607	296331	0	0	0			
17839																																	0	23783	14965	1561	31607		730		4666	0			31450	14121	4351	0	1394	148847	4	0	3943	19249	958	5784	57919	4592	4508	5555	3758	810	0	82157	9489	24015	10321	2699	573								0	16			0	0	4098	19685	14285	17322			0			
17950																																	0	8352	14988	623	39338		24		14978	0			8965	2543	8576	0	5252	125878	0	356	159	19900	1796	1300	41355	1724	4389	9316	3048	1293	130	42322	20607	27658	10145	3591	1570								0	187			0	0	8279	73	16184	23154			0	0	0	
18050																																	0	21899	12608	468	41670		381		4115	0			12730	29	11930	0	1491	164795	0	0	0	53964	3510	50801	31324	12110	35687	2828	1211	1379	83	26417	53240	14804	7951	3925	3668								0	0			0	0	2577	19322	21319	20351			0			
18135																																	0	0	0	4984	4125		0		0	0			38812	14305	16627	0	0	126718	0	0	0	19998	27858	13808	13421	1429	2399	3698	5952	4198	2319	31179	2007	11862	22051	35831	3167								0	9			0	0							0			
18377																																	0	56	1465	0	0		0		0	0			0	146	3	0	0	13441	37	0	0	10962	846	0	161	0	10	23	125	3169	7635	146	5	34	85	1203	1043								0	0			0	0							0			
18827																																	0	2999	45	3819	19195		13		168	0			9968	3550	11946	0	1194	91568	14	0	0	35172	3038	11919	2885	190	247	837	1206	23704	8988	5782	3497	12116	12210	16455	2296								0	475			0	0	1233	1766	14659	4536			0			
18836																																	0	2953	4102	0	18143		0		145	0			5369	1090	30991	0	946	117668	0	0	0	50889	2804	38577	19855	2474	9488	22428	6653	5975	3416	8447	14032	20825	11213	8781	3140								0	236			0	0	2009	944	18060	83			0			
18854																																	0	528	8873	0	15104		7		4455	0			11584	0	2370	0	0	48011	0	0	0	4818	272	716	25819	2325	1480	920	93	0	0	27076	9316	4625	1679	274	151								0	0			0	0	528	0	15104	0			0			
18957																																	0	1444	5126	0	6031		28		1657	0			10787	0	2962	0	460	37598	0	0	0	9007	0	1753	12131	1237	3283	2615	1007	704	0	7437	7078	5000	3864	4421	0								96	0			0	0	1412	32	5656	375			0			
19356																																	0	2189	1596	741	13277		14		2474	0			13836	0	2814	0	0	45861	10	0	0	8853	77	3204	12361	3384	1974	3126	327	31	0	26750	2200	4808	475	2761	0								0	0			0	0	928	1261	1041	12236			0			
19730																																	0	552361	7968	31533	625281	861	17881	17020	4571	0	141104	0	141104	91291	34209	0	1076	1651434	2255	0	362	104055	41921	36672	738479	15022	13339	16921	18143	34012	6498	836177	104869	227682	273854	97827	2261	0	0	0	0	0	0	0	0	438	0		0	0	235998	316363	346582	278699	0	0	0			
19936																																	0	26542	11650	4778	39019		2551		5286	0			18767	3833	8304	0	1675	160706	0	0	0	37964	0	6065	74634	11567	7516	11455	6138	1018	0	64546	16768	21986	11010	7475	250								0	337			0	0	6636	19906	29264	9755			0			
19972																																	0	1321	101	0	0		0		0	0			98	0	184	0	0	29019	0	0	0	23782	3533	0	0	8	39	44	146	4735	18810	189	29	97	443	2719	1760								0	0		0	0	0							0			
20053																																	0	6193	4943	0	8705		38		7095	0			5349	0	2770	0	996	59506	0	0	0	23183	106	23183	31625	4855	7063	4282	946	1253	4276	12640	10599	9015	2602	896	8								76	52			0	0	4446	1747	8705	0			0			
20147																																	0	2035	8782	0	6931		0		1747	0			2859	2326	3881	0	0	36446	0	0	0	6541	724	0	6797	8	300	842	577	1889	2925	7109	2717	4841	5323	4940	4661								570	50			0	0	1172	863	5	6926			0			
20259																																	0	19433	1602	489	8380		63		1729	0			6758	524	4332	0	0	55428	134	0	327	11229	976	2516	25958	2165	889	2125	3295	1269	1403	25229	3668	6145	7463	1717	0								0	47			90	16							0			
20370																																	0	49342	0	1740	37624		320		0	0			8631	0	2052	0	0	126437	777	0	7372	18641	8864	11973	79145	4935	6185	6273	1214	34	0	27120	41231	17587	13807	3424	5080								0	0			0	0	5864	43478	26771	10853			0			
20512																																	0	431	9	775	8979		167		0	0			1252	405	3639	0	1118	53942	0	0	0	37039	128	10009	1242	647	1334	3237	3701	24630	2956	480	967	2167	2603	10143	228								0	0			0	0							0			
20633																																	0	9070	0	5320	43777		0		85	98			24494	2614	7831	0	3668	139302	0	0	0	41092	1351	63	28157	1358	4736	15106	10973	8062	782	12581	6257	36863	27520	11656	3237								0	0			0	0	3514	5556	125	43652			0	0	0	
20839																																	0	60715	4558	6318	66604		1661		973	1185			16571	3434	3859	0	363	184240	0	0	0	18366	754	5742	103064	7673	2861	5739	838	339	0	92645	27517	33675	7204	2498	890								0	64			0	0	19404	41311	18866	47738			0			
20857																																	0	462	4683	0	3777		740		12154	0			7083	0	1517	0	1036	33714	0	0	0	2026	193	0	12340	392	422	1089	22	61	0	10924	6077	9035	3398	2237	0								0	43			0	0							0			
20866																																	0	32894	1622	2091	52123		35		0	0			25787	2871	2097	0	0	171445	19	0	0	47330	4423	363	33281	1533	5652	5993	2476	5134	26542	35442	17159	39227	16292	10830	5175								0	191			0	0	16344	16550	2547	49576			0			
21256																																	0	137	299	428	1447		4		97	0			510	63	479	0	0	5578	0	0	0	2097	17	11	1177	0	164	811	1041	81	0	709	686	1186	459	442	0								0	0			0	0							0			
21359																																	0	35	1763	0	541		5		3622	0			1919	0	1823	0	0	12606	0	0	0	2840	58	0	3760	376	780	1557	11	30	86	6010	634	1577	1201	307	33								0	0			0	0							0			
21630																																	0	275	464	0	5275		18		1925	0			2911	0	3278	0	0	26908	0	0	0	12723	39	513	10272	743	75	1734	1223	8948	0	4474	4980	2223	2007	501	0								0	0			0	0							0			
21658																																	0	1823	16656	1008	12954		62		8024	550			13759	417	6492	0	503	90024	0	0	0	26668	1387	0	43634	2370	9271	12534	2298	48	0	16054	23209	18552	3188	1399	0								184	87			0	0	1458	365	286	12668			0			
22048																																	0	11447	1676	385	29707		0		12935	0			28799	642	7179	0	0	116294	10	1104	0	20300	2130	5051	52560	2589	3462	11124	1634	317	104	12816	33693	35298	8545	3353	94								0	0			0	0	743	10704	9285	20422			0			
22235																																	0	52310	7063	6887	106916	0	3240	3240	5747	1896	4089	0	4089	4223	17775	0	1936	256338	0	0	0	42300	3736	3846	99596	7404	9651	16032	6520	1176	723	94425	27842	69815	18897	2025	29	0	0	0	0	0	0	0	0	116	0		0	0	12423	39887	58328	48588	0	0	0			
22356																																	0	24345	16097	634	56899		108		21717	0			33358	15748	6972	0	0	196998	0	0	0	13215	3105	1563	56520	707	3287	1288	6134	306	1493	91915	24740	27380	27873	7062	2157								2493	2307			0	0	6373	17972	38297	18602			0			
22459																																	0	2605	3031	413	8331		44		2479	0			9751	1395	23798	0	0	77499	0	998	1065	23760	636	20863	14890	1994	6891	14053	661	0	161	9086	11384	15672	14742	2635	220								177	81			0	0							0			
22543																																	0	4931	272	526	20995		5		35	0			2015	6192	2474	0	0	51985	0	0	0	13052	1425	3586	19470	2415	4936	4496	441	172	592	19855	4427	7975	5035	147	0								0	63			0	0	321	4610	11799	9196			0			
22552																																	0	869	7596	0	7132		0		14509	198			5543	0	2015	0	0	42380	0	0	0	4716	0	0	20159	781	1126	1968	217	104	520	12932	5824	9354	3229	3874	1916								0	0			0	0	849	20	894	6238			0			
22730																																	0	894	144	2024	13573		0		0	0			7048	3714	10970	0	0	60759	0	0	0	22162	230	19306	4059	2583	6293	5993	3569	3390	334	9593	6825	7048	4492	10340	225								0	0			0	0							0			
22936																																	0	54376	14908	5942	56060		157		12456	0			23050	7380	12099	0	0	230040	94	0	0	39047	4481	13006	133438	16009	9165	13326	416	75	55	84127	56371	42269	4770	3276	0								0	178			0	0	19889	34487	35613	20447			0			
22954																																	0	6927	9692	213	6320		54		9167	0			8333	3605	5275	0	174	59916	0	0	0	8346	1635	150	22616	1101	311	5123	639	753	419	17028	2793	23411	5671	2450	201								0	175		0	0	0	3413	3514	4127	2193			0			
23036																																	0	232094	6042	10737	132644	300	4207	3907	591	0	49500	0	49500	10633	7588	0	1647	525937	137	0	2221	65265	4823	12308	333283	19960	14196	26057	3676	1025	160	236229	113430	74476	21766	7840	5177	0	0	0	0	0	0	0	0	303	0		0	0	55787	176307	83951	48693	0	0	0			
23045																																	0	0	844	0	2450		45		172	0			794	0	266	0	145	9115	0	0	0	4331	68	0	2201	235	827	3100	169	0	0	363	820	3158	298	145	0								0	0			0	0							0			
23241																																	0	631524	64734	69931	344039	1380	19139	17759	40230	0	327664	0	327664	155147	176485	0	6173	2306699	0	5275	0	393269	69788	271088	886997	58887	66068	120107	65873	57818	17288	1130354	81239	262683	187637	223913	20289	0	0	0	0	0	0	0	0	3301	0		0	0	18513	613011	179904	164135	0	5275	0			
23456																																	0	5700	7102	711	10426		227		6673	0			9203	3816	4556	0	160	59869	0	0	0	9940	1345	2771	30814	2183	1709	5290	195	0	563	14388	16426	13919	3616	990	550								0	10			0	0	3098	2602	9621	805			0			
23504																																	0	15735	0	0	169182	0	432	432	0	118	46022	0	46022	59238	6887	0	0	362357	0	0	0	62741	1750	27618	33519	2160	5332	15152	4482	16433	19182	56157	30856	54665	83971	65349	8440	0	0	0	0	0	0	0	0	370	124		0	0	1318	14417	112588	56594	0	0	0			
23540																																	0	409	0	73	6247		0		0	0			5080	2754	6960	0	1107	45561	1	6	0	20363	2479	83	9507	86	760	1146	1086	6378	10907	8361	399	3990	4073	8362	0								0	84			0	0							0			
23643																																	0	12303	1571	140	19564		0		341	0			17666	0	28369	248	503	100830	0	0	0	18101	2024	9962	42956	1879	3337	6846	4467	1294	44	16603	21137	22416	17976	2775	140								0	0			0	0	3813	8490	19564	0			0			
23755																																	0	22532	918	1461	40392		69		141	1461			10310	14741	4059	0	640	111274	0	0	0	11363	4269	5858	37865	2355	3788	4383	491	0	346	34741	18348	30195	12966	1264	613								0	379			0	0	18644	3888	26731	13661			0			
23812																																	0	57604	16682	46280	282194	0	5405	5405	5175	4943	77782	90	77872	53341	3456	0	1256	719530	1260	9923	0	119898	38640	72963	124107	8154	4429	34300	30150	35472	7393	175449	36178	120253	156092	91361	20573	0	0	0	0	0	0	0	0	3064	0		0	0	43144	14460	147353	134841	0	9923	0			
24006																																	0	54066	0	23341	120393	0	0	0	0	0	50781	0	50781	6837	2584	0	11253	434182	0	0	6632	164801	126	11900	80375	244	1568	7864	2819	49174	103132	72532	38170	60521	59758	30813	7466	0	0	0	0	0	0	0	0	0	0		0	0	6773	47293	68628	51765	0	0	0			
24453																																	0	34300	1620	36	70696		0		0	0			32376	0	4401	0	0	172102	0	0	0	22334	6293	0	115534	12657	1442	1214	1218	135	5469	88920	12515	28914	16487	932	1379								46	0			0	0							0			
24659																																	0	0	1680	0	5755		51		4360	0			7142	0	2329	0	0	25140	0	0	0	3108	678	371	8681	371	403	159	478	1199	165	14687	1057	1667	2099	2462	0								37	0			0	0							0			
24668																																	0	9177	6356	0	15223		32		2484	0			6797	20	6807	0	3148	81745	0	0	0	29144	2536	23803	15704	3419	12198	4744	3154	5346	283	11588	18116	6592	5844	8827	415								0	21			0	0	3282	5895	12930	2293			0			
24855																																	0	0	310	0	32		0		1852	0			739	0	1113	0	0	5084	0	0	0	1038	0	5	947	0	28	11	33	966	0	441	1518	648	967	473	0								0	0			0	0							0			
24949																																	0	95955	4400	2370	118561	0	190	190	2785	0	96833	0	96833	17227	34680	0	2773	477489	0	1592	0	73953	25687	3638	197700	11237	21700	34685	3023	235	2122	181727	65480	93082	37510	15721	0	0	0	0	0	0	0	0	330	153	0		0	0	35632	60323	81521	37040	0	1592	0			
25357																																	0	5752	124	0	10594		34255		2013	0			11296	0	3681	0	0	78118	0	0	0	10403	0	0	62515	4207	1046	2318	1585	862	385	16168	41072	6288	3796	240	129								0	0			0	0	5752	0	10594	0			0			
25647																																	0	6169	535	5331	27341		14		0	0			2959	0	1030	0	18	58486	0	0	0	12770	2313	0	20927	659	2471	2768	4863	2009	0	9020	8777	8378	15297	3283	0								0	6			0	0	5430	739	19578	7763			0			
25852																																	0	66407	8017	3794	86775	0	355	355	6196	0	25264	0	25264	41529	8496	0	6663	305269	0	0	0	40834	9898	11011	106423	7683	9479	16142	3837	2880	497	98637	47737	48031	52388	9235	4704	0	0	0	0	0	0	0	599	442	0		0	0	42453	23954	62187	24588	0	0	0			
26149																																	0	854	1797	0	13798		337		1710	0			5930	1188	3457	0	0	33813	0	0	0	4154	548	684	18099	663	1038	2277	126	0	50	8531	7591	9606	2548	125	1232								0	40			0	0	0	854	3934	9864			0	0	0	
26242																																	0	13474	13530	1897	58607	0	231	231	12098	43	20485	0	20485	3076	10200	0	841	208817	0	0	0	71756	1736	9841	81112	3674	13343	23931	16287	13936	186	27638	36457	42392	20897	9108	544	0	0	0	0	0	0	0	886	0	0		0	0	7829	5645	46079	12528	0	0	0			
26457																																	0	1332	7260	321	1210		0		1130	0			312	32	1167	0	0	18752	0	0	0	5988	0	0	5855	92	963	4913	20	0	0	2389	2411	7582	382	0	0								0	0			0	0							0			
26765																																	0	1856	680	420	8842		23		2231	0			1220	0	3624	0	769	22592	0	0	0	2762	146	1296	12298	1246	196	98	38	1104	80	9211	1654	3207	3261	2319	178								0	19			0	0							0			
26859																																	0	142380	85	4064	96758	0	2	2	335	3126	51419	0	51419	0	3297	0	0	309461	594	7	0	11575	133	8664	163610	8707	1152	1109	301	306	0	249657	9457	9264	15511	13349	826	0	0	0	0	0	0	0	0	0	0		0	0	63867	78513	49145	47613	0	7	0			
26916																																	0	34439	6609	2035	87847	0	751	751	0	0	16791	0	16791	34785	7938	0	2317	328465	0	369	435	110534	20172	81721	31736	5976	7797	27564	27000	35431	6766	83700	17006	39362	52186	23649	2028	0	0	0	0	0	0	0	2373	1505	0		0	0	24346	10093	55229	32618	0	369	0			
27548																																	0	23248	2020	4018	54552	17	658	641	1036	286	70193	0	70193	16752	12920	0	93	281145	144	0	70193	80072	15292	24864	71732	3861	7085	25828	11507	29180	2044	72806	16826	49742	46993	14395	57	0	0	0	0	0	0	0	0	435	0		0	0	8209	15039	0	54552	0	0	0			
27614																																	0	5643	1522	0	23997		6545		27	0			4169	11820	5363	0	2664	154533	0	0	0	85375	6330	8616	8370	792	4803	2209	2581	25501	48841	23311	6442	8156	9372	12654	8239								312	766			0	0							0			
27838																																	0	77207	6502	5503	67890	0	0	0	0	0	49119	0	49119	24017	1035	0	0	279350	0	0	0	43978	4044	18784	98193	3345	8512	14207	13465	1661	2788	115295	20405	51948	40563	6958	203	0	0	0	0	0	0	0	0	55	0		0	0	26198	51009	56374	11516	0	0	0			
27847																																	0	5636	27435	572	43874	0	129	129	7402	0	13459	0	13459	0	33520	0	549	216751	0	5	0	83335	0	12025	71838	5182	12222	30541	15552	14018	5140	18578	35836	41985	24970	10089	380	0	0	0	0	0	0	0	835	0	0		0	0	11	5625	0	43874	0	5	0			
28013																																	0	49177	0	15476	239073	0	0	0	0	0	10352	0	10352	6450	1908	0	0	427103	0	0	302	101796	2871	49676	38066	1205	6676	3971	4067	42431	43214	36765	15836	75288	70526	51660	66068	0	0	0	0	0	0	0	0	0	0		0	0	13257	35920	107645	131428	0	0	0			
28152																																	0	1421	7878	40	13674		0		2025	0			6417	0	3651	0	84	54253	196	0	0	14435	4685	0	14754	1040	1533	4672	5334	1410	41	7818	4363	11788	11141	2801	2054								0	139			0	0	1421	0	12842	832			0			
28255																																	0	4174	3154	3287	24965		116		4646	0			28892	0	3485	0	0	76007	7	0	107	2976	23	645	19540	144	714	178	1455	485	0	34722	21968	5456	7567	2767	16								0	296			0	0	1232	2942	21546	3419			0			
28349																																	0	22462	970	1999	20269		0		485	0			16526	1527	7329	0	725	88580	39	0	0	15791	536	7143	65525	4978	5598	5048	167	0	0	50394	12247	6623	2661	658	0								0	0			0	0	22462	0	20269	0			0			
28406																																	0	822	0	4725	597	0	70	70	0	0	30	0	30	370	629	0	0	232413	0	0	30	220168	4894	18986	1516	2877	9325	3699	3851	40970	159446	790	31	396	933	7889	2206	0	0	0	0	0	0	0	0	108	0		0	0	822	0	0	597	0	0	0			
28572																																	0	4479	134	6698	3565		11		0	0			0	5657	1096	0	0	57718	0	0	0	36049	29	34794	3234	6156	12231	12817	2773	556	667	10180	5025	4397	1498	197	0								0	0		0	0	0	4479	0	0	3565			0			
28732																																	0	8150	3648	0	10117		0		681	0			5710	599	5400	0	0	43632	0	0	0	8369	865	0	25219	1392	2675	2609	1601	92	0	13677	7489	9080	4724	293	0								0	93			0	0	6089	2061	5808	4309			0			
29104																																	0	53296	0	10555	146499	886	1518	632	0	0	65324	0	65324	29048	559	0	0	550847	807	0	0	201199	43656	71492	148010	2600	5294	13576	18648	78206	82774	95530	44939	60500	65922	63951	18728	0	0	0	0	0	0	0	0	0	0		0	0	28280	25016	80022	66477	0	0	0			
29252																																	0	9489	729	1553	21411		0		129	0			8260	792	4015	0	0	68051	0	0	1015	18999	2674	1904	33713	3246	4921	8274	2556	0	0	18804	7017	14715	8204	159	0								0	0			0	0	4023	5466	16926	4485			0			
29636																																	0	15456	41423	3038	84989	425	868	443	3157	0	33382	0	33382	0	56040	0	21	355403	614	0	0	112781	3971	4169	125263	8095	11635	23925	45839	22505	0	77705	52798	53437	48696	10378	0	0	0	0	0	0	0	0	891	0	0		0	0	7066	8390	59588	25401	0	0	0			
29850																																	0	9249	306	40	8921		17		16	0			4364	0	4620	0	180	40951	47	0	0	12151	1134	10017	14216	2809	6371	1976	975	20	0	11072	9642	4729	3357	43	0								0	0			0	0	7645	1604	4045	4876			0			
29944																																	0	23376	387	7016	49370		930		0	0			27953	5484	7478	0	0	170256	0	0	0	39045	8346	4917	82768	6726	11305	18533	2211	256	0	37484	27386	43877	22077	85	64								0	871			0	0							0			
29953																																	0	6927	9427	864	17450		7		3751	0			5802	232	3303	0	132	63152	0	0	5802	13372	1885	1112	23169	980	3420	6530	2215	63	165	13804	4804	15278	7378	7153	1361								0	0			0	0	2265	4662	10769	6681			0			
30052																																	0	2783	0	79	3576		10		11	0			2506	0	861	0	0	10990	0	0	0	897	267	0	8370	145	463	153	136	0	0	6085	1677	1228	315	324	300								0	0			0	0	2543	240	1852	1724			0			
30155																																	0	908	14067	36	4883		259		31443	709			9842	0	3151	0	112	68346	0	0	0	3142	113	2	34628	257	428	989	947	484	0	34202	6221	5979	8098	8061	2496								319	71			0	0							0			
30258																																	0	69201	247	150	169836	0	828	828	294	0	79153	0	79153	15344	12658	0	4219	398778	0	0	0	19269	26653	3391	167371	1220	3214	7282	2726	633	3579	157380	62254	91299	43251	6082	236	0	0	0	0	0	0	0	186	740	0		0	0	21841	47360	76514	93322	0	0	0	0	0	
30418																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104274	0	0	104274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	56	147	74280	29788	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0			
30502																																	0	14258	0	2542	174600	0	3272	3272	0	0	30993	0	30993	15058	20133	0	31891	490577	204	0	2606	186165	11246	34183	29183	6470	10789	11903	6539	58351	91568	87964	28498	60722	51952	40426	30890	0	0	0	0	0	0	0	0	623	99		0	0	4751	9507	75221	99379	0	0	0			
30650																																	0	48397	576	1139	33075		118		407	1103			21762	4813	2547	0	0	123762	0	0	0	8004	1956	428	55436	1140	1596	2659	1905	0	360	51404	18364	23468	16109	734	117								0	968			0	0	20031	28366	20649	12426			0			
30810	73023	1712	0	0	194181	0	21778	0	0	20775193	0	0	7382	9890338	2873534	7815124	21145	528	1410	0	0	0	0	0	20484499	0	0	1251186	0	0	0	0	0	0	0	0	0	0	1712	1712	0		194181	0	194181	4265	21778	0	0	20775193	0	0		68013	745	1630		165	794	691	27	6089	59790							0			0	0			20484499	0					0	0	0	0			0			
30856																																	0	29608	539	674	33108		95		982	0			36286	5875	3129	0	0	140195	0	0	0	27068	2745	16307	93548	15577	8268	2390	499	74	0	87099	15809	5026	2858	1750	0								0	86			0	0	8577	21031	17765	15343			0			
