"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	
277240																																																																																																						0	0	5352	0	0	0	0	0	0	0	0	1000	999	0	0	0	0	0	0	4057	3886	0	0	0	0	12	12	264	259	0	0	0	0	0	0	157	155	0	0	115	113	0	0	0	0	12	12	7095	6888	0	0	0	1502	1476	0	0	1213	0	0	999	214	1027	236	112	0	0	0	0	0	3827	58	0	426																									0	0	0	0	
277277																																																																																																						0	0	0	0	0	4187	4176	0	0	0	0	0	0	87	88	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4276	4266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1196	1993	998	0	0	0	10	0	73	6	0	0																									0	0	0	0	
277558																																																																																																						0	0	7211	0	0	0	0	0	0	0	0	7945	7995	0	0	43	44	0	0	199	200	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	766	739	0	0	0	0	0	0	13735	13728	0	0	0	4779	4747	475	478	2872	0	0	1221	1643	4096	3867	2416	239	126	8	0	58	51	0	0	3																									0	0	0	0	
277567																																																																																																						0	0	999	6977	7042	0	0	0	0	0	0	2049	2048	0	0	655	651	0	0	4473	4359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16572	16508	0	0	0	2418	2408	0	0	3049	0	0	3049	0	6041	903	1505	0	651	358	1708	473	1820	0	0	0																									0	0	0	0	
277736																																																																																																						0	0	10118	0	0	0	0	0	0	0	0	6992	6995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17680	17715	0	0	0	10688	10720	0	0	3063	0	0	2095	968	4011	1656	8985	0	0	0	0	0	0	0	0	0																									0	0	0	0	
277820																																																																																																						0	0	90399	0	0	0	0	0	0	8242	8226	74966	75114	311	314	4416	4419	16905	16626	0	0	0	0	0	0	0	0	14917	14916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34382	34151	97717	97883	0	8924	8985	3418	3434	12242	12214	23912	0	0	1996	19287	16787	47922	9722	0	13	2685	4939	1870	7468	4660	3793	11122																									0	0	0	0	
277950																																																																																																						0	0	8306	0	0	0	0	0	0	0	0	16944	16794	0	0	63	65	0	0	3150	3027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20157	19886	0	0	0	0	0	0	0	2073	0	0	0	1978	10347	4469	0	0	0	95	432	55	2032	478	0	0																									0	0	0	0	
278078																																																																																																						0	0	9232	0	0	0	0	0	0	0	0	13003	12959	0	0	0	0	0	0	6598	6520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1768	1761	0	0	0	0	0	0	26812	26522	0	0	0	4605	4572	5508	5466	987	838	710	0	987	0	883	17077	345	388	777	1496	1359	685	1815	0	0																									0	0	0	0	
278153																																																																																																						0	0	5278	0	0	0	0	0	0	0	0	1250	1248	0	0	0	0	0	0	4032	3993	0	0	0	0	0	0	1453	1351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7030	6883	0	0	0	295	291	0	0	1234	0	0	0	992	255	291	0	0	0	449	1006	0	2300	240	204	1147																									0	0	0	0	
278256																																																																																																						0	0	14730	0	0	0	0	0	0	0	0	4985	4974	0	0	312	326	0	0	9228	9152	0	0	0	0	0	0	3613	3609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27819	27944	0	0	0	9681	9883	500	501	3371	0	0	100	3271	2630	1537	6880	440	0	156	727	654	6655	1287	3191	418																									0	0	0	0	
278555																																																																																																						0	0	26025	3478	3497	0	0	294	291	0	0	11984	11976	0	0	1835	1835	0	0	19718	19330	0	0	0	0	0	0	1780	1760	0	0	0	0	0	0	3748	3673	0	0	0	0	0	0	0	0	0	0	55760	55074	0	0	0	5925	5869	0	0	6920	6998	6843	1790	5421	8490	3879	2053	0	666	4060	5954	1930	7584	971	1641	3792																									0	0	0	0	
278733																																																																																																						0	0	10596	0	0	0	0	0	0	0	0	20474	20388	0	0	17	17	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21488	21411	0	0	0	990	999	0	0	6961	0	0	0	6961	5652	3275	4500	999	0	24	0	0	0	0	0	0																									0	0	0	0	
278751																																																																																																						0	0	7089	0	0	0	0	0	0	0	0	7083	7089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7083	7089	0	0	0	0	0	0	0	2833	0	0	999	1834	3254	1002	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
278818																																																																																																						0	0	31785	0	0	0	0	90	89	0	0	1000	1000	0	0	3088	3080	0	0	44814	44279	0	0	254	252	0	0	2772	2646	0	0	0	0	0	0	0	0	0	0	5452	5272	0	0	0	0	0	0	107390	105714	0	0	0	47553	46607	1000	908	2012	2367	2489	1997	1011	1312	622	20330	28805	3567	4134	1112	3379	7761	26549	79	2567																									0	0	0	0	
278957																																																																																																						0	0	10125	0	0	0	0	7148	7168	0	0	3627	3637	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18525	18552	0	0	0	6617	6611	0	0	2988	1132	1135	674	2315	7916	2162	4349	0	0	0	1	0	0	0	0	0																									0	0	0	0	
279105																																																																																																						0	0	5529	0	0	0	0	0	0	0	0	21013	21041	74	76	6210	6164	52	53	195059	191562	0	0	9690	9629	0	0	6428	6454	0	0	0	0	0	0	10965	10954	1002	1135	10122	10146	0	0	0	0	9005	9137	279827	276112	0	7877	7873	8447	8424	2000	2001	4016	11893	11738	11201	2530	12938	8830	11535	1456	13089	4339	5343	9404	143502	31804	12940	4468																									0	0	0	0	
279338																																																																																																						0	0	7136	0	0	0	0	0	0	0	0	2500	2485	0	0	2211	2113	0	0	11681	11225	0	0	0	0	0	0	1535	1515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	17977	17388	0	0	0	0	0	0	0	1589	0	0	0	1491	1043	0	0	0	97	0	3195	1027	4436	4584	1515	0																									0	0	0	0	
279673																																																																																																						0	0	249	0	0	0	0	0	0	0	0	8859	8888	0	0	713	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10389	10381	0	0	0	817	789	500	498	4032	0	0	309	3723	4920	0	725	0	0	575	0	0	129	0	0	0																									0	0	0	0	
279842																																																																																																						0	0	8712	0	0	0	0	0	0	0	0	2171	2174	0	0	0	0	0	0	436	437	0	0	0	0	0	0	10986	10948	0	0	0	0	0	0	733	725	0	0	743	734	0	0	0	0	0	0	40222	40372	0	0	0	25153	25354	1324	1324	4279	0	0	1769	2510	7608	6075	7568	2732	0	0	0	0	437	0	8448	3225																									0	0	0	0	
279954																																																																																																						0	0	47561	2299	2279	0	0	24	24	0	0	36136	35989	0	0	306	308	0	0	8778	8586	0	0	0	0	0	0	2726	2576	0	0	0	0	0	0	0	0	0	0	700	700	0	0	0	0	0	0	76082	75313	0	0	0	25113	24851	8184	8206	24100	0	0	10647	11148	12030	7683	22195	139	0	3555	3770	239	907	424	0	2576																									0	0	0	0	
280044																																																																																																						0	0	118565	0	0	0	0	0	0	0	0	58363	58166	0	0	887	856	0	0	10445	10347	0	0	0	0	0	0	62556	62005	0	0	0	0	0	0	0	0	0	0	8087	8087	0	0	0	0	0	0	200723	199999	0	0	0	54905	55058	0	0	7974	5480	5480	7883	3118	44489	11281	48998	5542	0	0	0	6724	4479	0	56922	5083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280110	0	0	7306682	4583	4622	0	0	1338	1324	0	0	100	98	0	0	170413	169912	0	0	1004800	1002237	0	0	0	0	0	0	6351264	6346136	0	0	0	0	0	0	657	1360	7704	7704	1579	1622	13000	12977	0	0	35889	36160	7709430	7746123	0	15185	15479	11542	11925	0	0	23202	14048	15035	23682	8632	23197	30340	160450	1031	4460	15814	8477	2833	1061703	78862	2131953	4211927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149106	191852	0	0	0	0	0	0	0	0	0	191852	0	149106																																																										14048																																												
280138																																																																																																						0	0	16884	0	0	0	0	0	0	0	0	13284	13267	0	0	88	89	0	0	853	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32408	32228	0	0	0	18183	18039	3495	3493	3028	0	0	999	1922	3254	3797	15511	5823	52	66	693	0	81	30	0	0																									0	0	0	0	
280352																																																																																																						0	0	6265	0	0	0	0	0	0	15977	16075	0	0	0	1	0	0	90	89	0	0	0	0	0	0	780	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16987	17089	0	0	0	140	141	0	0	0	0	4126	0	0	2000	2036	8595	3486	0	0	0	90	0	0	0	0	0	780																									0	0	0	0	
280558																																																																																																						0	0	2200	0	0	0	0	223	224	0	0	10979	11041	0	0	1	1	0	0	770	763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12016	12072	0	0	0	43	43	0	0	4294	0	0	823	3327	7158	0	0	0	0	143	0	164	457	0	0	0																									0	0	0	0	
280950																																																																																																						0	0	5886	300	303	0	0	0	0	0	0	27903	27955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36262	36578	0	0	0	8059	8320	0	0	22783	0	0	6709	16074	5930	403	5887	1575	0	0	0	0	0	0	0	0																									0	0	0	0	
281144																																																																																																						0	0	2798	0	0	0	0	0	0	32228	31527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35306	34639	0	0	0	3078	3112	0	0	0	0	1093	0	0	0	1093	340	195	33213	465	0	0	0	0	0	0	0	0																									0	0	0	0	
281210																																																																																																						0	0	42780	0	0	14	12	0	0	1700	1692	19700	19688	143	138	1522	1524	46	48	4272	4244	0	0	0	0	0	0	10905	10851	0	0	0	0	0	0	0	0	0	0	3101	3062	0	0	0	0	7120	7124	58813	59022	0	5217	5234	19313	19653	0	0	13206	0	0	3227	9755	11306	6258	18422	366	6	30	720	1784	1570	1847	9142	1709																									0	0	0	0	
282048																																																																																																						0	0	3439	0	0	0	0	143	148	0	0	0	0	0	0	0	0	0	0	56	55	0	0	0	0	0	0	65	72	0	0	0	0	0	0	5363	5363	0	0	0	0	0	0	0	0	0	0	8828	9004	0	0	0	3201	3366	0	0	0	0	0	148	0	281	0	3085	0	0	0	0	0	55	0	5435	0																									0	0	0	0	
282226																																																																																																						0	0	31275	2497	2515	0	0	0	0	0	0	40596	40650	0	0	0	0	0	0	336	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47044	47151	0	0	0	3615	3648	0	0	7277	0	0	3593	3684	7690	16489	15357	0	0	0	0	288	50	0	0	0																									0	0	0	0	
282329																																																																																																						0	0	63685	2995	3017	0	0	220	218	0	0	56391	56513	0	0	3	3	0	0	34156	33973	0	0	0	0	0	0	8137	8124	0	0	0	0	0	0	3676	3683	0	0	890	881	0	0	0	0	0	0	142572	142388	0	0	0	35047	35008	0	0	23086	1057	968	3717	19558	18878	33760	15802	3920	0	166	2047	1572	19441	10751	0	11807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282824																																																																																																						0	0	1698	0	0	0	0	0	0	0	0	13305	13348	0	0	0	0	0	0	6559	6439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22647	22719	0	0	0	2577	2577	0	0	11143	206	355	2498	6524	4878	128	774	1123	155	3317	2727	0	240	0	0	0																									0	0	0	0	
283157																																																																																																						0	0	7601	0	0	0	0	0	0	0	0	1498	1490	0	0	0	0	0	0	289	286	0	0	0	0	119	118	399	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	349	7550	7511	0	230	231	5364	5339	0	0	2420	0	0	933	1453	2576	1148	948	0	34	0	252	0	0	0	0	515																									0	0	0	0	
283438																																																																																																						0	0	127821	0	0	0	0	3051	3029	0	0	30230	30172	0	0	267	273	0	0	30911	30413	0	0	84	75	0	0	31764	31617	0	0	8262	7843	0	0	2993	2929	0	0	145	145	0	0	0	0	0	0	132520	131513	0	0	0	24813	25017	0	0	503	0	0	250	251	14905	18635	22706	1616	0	2	4109	9005	7195	10450	4554	37835																									0	0	0	0	
283652																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
283737																																																																																																						0	0	26082	0	0	0	0	0	0	28980	29099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28980	29099	0	0	0	0	0	0	0	0	0	8989	0	0	2000	6989	19991	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
283858																																																																																																						0	0	6888	0	0	0	0	0	0	0	0	5302	5317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11823	11781	0	0	0	6521	6464	0	0	2772	0	0	318	2453	5255	1384	2371	0	0	0	0	0	0	0	0	0																									0	0	0	0	
283867																																																																																																						0	0	7675	0	0	0	0	0	0	0	0	3609	3578	0	0	0	0	0	0	12500	12398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	423	16109	15976	0	412	423	0	0	0	0	0	0	0	0	1029	2654	75	232	0	0	0	0	0	12398	0	0	0																									0	0	0	0	
284154																																																																																																						0	0	3475	0	0	0	0	0	0	4491	4490	0	0	922	937	0	0	651	639	72	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6064	6066	72	74	0	0	0	0	0	0	0	1750	0	0	750	996	1995	749	0	0	0	4	6	12	948	677	0	0																									0	0	0	0	
284239																																																																																																						0	0	8829	0	0	0	0	0	0	11325	11352	200	200	0	0	0	0	1352	1336	710	695	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12680	12691	910	895	0	0	0	0	0	0	0	1696	0	0	0	1200	3000	4299	3026	0	0	493	726	300	527	0	3	0																									0	0	0	0	
284248																																																																																																						0	0	1933	499	495	0	0	0	0	0	0	5999	5988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496	498	0	0	0	0	0	0	0	0	0	0	1600	1600	0	0	0	0	0	0	8594	8581	0	0	0	0	0	0	0	4474	0	0	1498	3476	2809	0	300	0	0	0	0	0	0	0	498	0																									0	0	0	0	
284332																																																																																																						0	0	47238	0	0	0	0	0	0	0	0	45179	45352	0	0	0	0	0	0	6784	6711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54168	54314	0	0	0	2205	2251	0	0	12168	0	0	5045	7122	16526	6658	12252	0	0	0	1568	608	513	4022	0	0																									0	0	0	0	
284408																																																																																																						0	0	7741	0	0	0	0	0	0	0	0	3900	3910	0	0	0	0	0	0	1390	1365	0	0	0	0	0	0	159	154	0	0	0	0	0	0	866	868	0	0	505	498	0	0	0	0	0	0	9015	8985	0	0	0	2182	2174	0	0	2311	13	16	1219	1092	443	2832	996	0	30	0	607	275	453	0	90	932																									0	0	0	0	
284556																																																																																																						0	0	1242	0	0	0	0	0	0	0	0	500	496	0	0	993	993	0	0	93	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1786	1779	0	0	0	200	199	0	0	50	0	0	0	50	595	50	0	0	15	0	0	0	70	1000	0	0																									0	0	0	0	
284819																																																																																																						0	0	775060	0	0	0	0	0	0	3865	3770	110460	108606	0	0	20059	19904	0	0	282182	279814	0	0	0	0	0	0	115607	114118	0	0	0	0	0	0	94334	92792	0	0	31852	30263	0	0	0	0	58849	58931	860349	850460	0	54984	55161	194355	193896	13702	13607	23624	11500	11067	27515	21063	20465	24604	248187	49779	9569	62007	13186	10003	182576	22378	46826	160084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284958																																																																																																						100	100	1150	0	0	0	0	0	0	4100	4072	3158	3181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4265	4237	3158	3181	0	65	65	0	0	0	0	1601	0	0	400	1201	3754	1791	300	0	0	0	0	0	0	0	0	0																									0	0	0	0	
285151																																																																																																						1002	1027	14082	4073	4042	0	0	0	0	502	515	8637	8536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6580	6554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1504	1542	19572	19410	0	0	0	282	278	0	0	4454	0	0	4454	9403	502	0	0	0	0	0	0	0	0	0	5540	1015																									0	0	0	0	
285348																																																																																																						0	0	19484	0	0	0	0	0	0	0	0	23815	23895	0	0	0	0	0	0	826	844	0	0	0	0	0	0	1462	1480	0	0	4582	4600	0	0	0	0	0	0	0	0	0	0	0	0	7124	7068	30685	30819	0	7124	7068	0	0	989	1000	8505	0	0	0	8505	7648	8915	5381	571	0	0	0	0	0	844	1480	4600																									0	0	0	0	
285544																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
285553																																																																																																						0	0	2649	0	0	0	0	0	0	0	0	3557	3572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2239	2245	0	0	0	0	1545	1545	6097	6116	0	1545	1545	301	299	0	0	3874	0	0	1081	2793	3067	308	412	0	0	0	0	0	0	0	0	0																									0	0	0	0	
285740																																																																																																						0	0	55534	0	0	253	256	3081	3054	10999	10914	14054	13939	0	0	0	0	3439	3361	10281	10198	0	0	0	0	559	550	15660	15704	0	0	0	0	1235	1184	5290	5181	0	0	0	0	0	0	0	0	21365	21233	58574	58238	0	4880	4968	10208	10162	3461	3418	3137	0	0	1892	1677	19129	8979	12492	353	0	0	2	1850	5060	5490	4345	18334																									0	0	0	0	
285759																																																																																																						0	0	5951	0	0	0	0	0	0	0	0	5939	5928	0	0	475	481	0	0	6300	6164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13275	13177	0	0	0	561	565	455	447	1363	0	0	538	20	2133	1541	2301	0	296	548	783	590	3033	1394	0	0																									0	39	0	0	
285777																																																																																																						0	0	7388	0	0	0	0	155	163	0	0	774	741	0	0	2044	2023	1083	1044	3549	3468	0	0	0	0	1513	1511	213	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2596	2555	7821	7631	0	0	0	569	575	0	0	0	517	461	0	0	0	0	1407	72	272	1179	813	11	556	3748	995	718																									0	0	0	0	
285852																																																																																																						0	0	16174	0	0	0	0	0	0	0	0	2406	2392	0	0	1390	1392	0	0	9048	9002	0	0	0	0	0	0	3608	3551	0	0	0	0	0	0	4962	4897	0	0	0	0	0	0	0	0	0	0	29979	29834	0	0	0	8565	8600	462	451	1899	0	0	0	1666	325	807	4539	3655	0	233	2171	1315	4300	2375	1827	6620																									0	0	0	0	
285928																																																																																																						0	0	15919	0	0	0	0	90	90	0	0	5594	5580	0	0	1171	1178	0	0	16959	16767	0	0	0	0	0	0	1072	1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34658	34446	0	0	0	9772	9793	3498	3495	535	0	0	140	479	153	2980	9939	1772	211	3279	2330	4858	4678	2589	385	653																									0	0	0	0	
286251																																																																																																						0	0	1245	501	504	0	0	0	0	0	0	905	923	0	0	154	154	0	0	301	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2586	2595	0	0	0	725	712	0	0	160	0	0	0	124	413	679	923	0	0	36	106	163	144	7	0	0																									0	0	0	0	
286457																																																																																																						0	0	0	0	0	0	0	0	0	0	0	1690	1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1690	1677	0	0	0	0	0	0	0	0	0	0	0	0	1677	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
286840																																																																																																						0	0	0	0	0	0	0	0	0	0	0	599	599	0	0	44	45	0	0	36	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1704	1702	679	680	0	1704	1702	0	0	0	0	464	0	0	185	679	184	677	578	0	16	65	0	0	0	0	0	0																									0	0	0	0	
286952																																																																																																						0	0	0	0	0	0	0	0	0	0	0	3999	3996	0	0	0	0	0	0	4302	4223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17194	17111	0	0	0	8893	8892	0	0	2514	0	0	0	1993	728	2545	7622	0	0	679	1436	0	0	2108	0	0																									0	0	0	0	
287007																																																																																																						0	0	14080	18234	18750	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	18234	18750	0	0	0	0	0	0	0	15110	0	0	0	15110	0	0	3640	0	0	0	0	0	0	0	0	0																									0	0	0	0	
287342																																																																																																						0	0	887	1350	1348	0	0	0	0	0	0	2199	2169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	803	0	0	0	0	0	0	8150	8100	0	0	0	3801	3780	200	197	1213	0	0	300	913	3316	1015	2256	300	0	0	0	0	0	0	0	0																									0	0	0	0	
287351																																																																																																						0	0	27743	0	0	0	0	0	0	0	0	17931	17942	0	0	306	307	0	0	290	290	0	0	0	0	0	0	5916	5936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36750	36753	0	0	0	12307	12278	0	0	18877	0	0	1541	17324	9006	2349	0	0	30	87	101	0	355	24	59	5877																									0	0	0	0	
287539																																																																																																						0	0	100	0	0	0	0	47	47	28480	27984	0	0	0	0	28	28	0	0	62	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33865	33511	474	466	0	5385	5527	0	0	0	0	99	337	328	147	0	894	284	32485	100	59	14	0	0	17	0	0	0																									0	0	0	0	
287650																																																																																																						0	0	3344	0	0	0	0	0	0	0	0	5043	5052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	684	686	5043	5052	0	684	686	0	0	0	0	0	0	0	1015	0	3175	1042	505	0	0	0	0	0	0	0	0	0																									0	0	0	0	
287856																																																																																																						2995	3011	2803	0	0	0	0	0	0	4540	4539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10399	10398	0	0	0	2864	2848	0	0	0	0	4456	0	0	900	3556	4319	957	667	0	0	0	0	0	0	0	0	0																									0	0	0	0	
287922																																																																																																						0	0	3927	201	202	0	0	0	0	0	0	9642	9520	0	0	79	76	0	0	3	3	0	0	0	0	0	0	726	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13784	13635	0	0	0	3133	3153	2000	1987	215	0	0	249	401	1834	953	9288	150	22	37	0	0	12	8	13	668																									0	0	0	0	
287959																																																																																																						0	0	34754	0	0	0	0	0	0	0	0	34459	34438	0	0	0	0	0	0	318	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34777	34754	0	0	0	0	0	0	0	10450	0	0	5975	4475	14962	9025	0	0	0	81	236	0	0	0	0	0																									0	0	0	0	
288152																																																																																																						0	0	625	0	0	0	0	0	0	5215	5198	0	0	9	9	0	0	88	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5392	5371	0	0	0	80	78	0	0	0	0	1102	0	0	426	676	2933	1354	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
288358																																																																																																						0	0	42090	0	0	0	0	0	0	0	0	60257	60379	0	0	0	0	0	0	446	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61228	61359	0	0	0	525	523	0	0	265	0	0	0	265	16865	20213	23559	0	0	0	0	77	13	367	0	0																									0	0	0	0	
