"IDRSSD"	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONC980	RCONC981	RCONC982	RCONC983	RCONC984	RCONC985	RCONF264	
694904	0	0	0	0	1038	0	15936034	24800834	0	0	0	0	0	17506326	0	0	0	1090	1090	0	0	0	1090	0	162331	2167753	602	0	0	0	0	0	67717	99062	0	0	0	4071701	0	257061	-14044	17725	949948	6526	181416	0	0	0	0	0	0	0	5385	8541008	8959933	0	0	0	0	0	3578699	2197350	109	394880	37857	2102492	3944	0	0	0	3944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	198	0	0	0	198	0	0	0	0	0	0	156039	0	0	0	156039	0	0	0	85551	5675776	8585391	10508183	0	1135155	4292696	10508183	15936034	0	154800	154800	1997310	0	0	0	0	0	0	0	0	0	
695134	0	0	0	0	0	95	246249	290204	0	0	0	0	0	244592	0	0	0	3155	3155	0	0	0	3155	0	0	0	0	0	0	0	0	0	1266	3477	0	0	0	891	370	0	-308	370	22642	0	962	0	0	0	485	0	0	0	0	60413	184179	0	0	0	0	0	20563	0	0	1125	2054	-3482	255	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2514	0	0	0	2514	0	0	0	1636	31170	63322	208449	0	6234	31661	208449	246344	0	3035	3035	26628	0	0	0	0	0	0	0	0	0	
695228	0	0	0	1	0	1475	282863	551685	0	0	0	0	0	228950	0	0	0	2273	2273	0	0	0	2273	0	0	0	73	0	0	0	0	-217	4851	10896	0	0	0	18099	0	0	-1548	0	243142	0	1504	0	0	0	0	646	0	0	1889	65776	161285	0	0	0	0	0	19420	-144	0	0	0	-6721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4851	330885	65777	185272	0	66177	32889	185272	284338	0	56859	56859	31011	0	0	0	0	0	0	0	0	0	
695349	0	0	0	0	0	0	145548	192648	0	0	0	0	0	142832	0	0	0	0	0	0	0	0	0	0	0	659	59	0	0	0	0	0	1126	1761	0	0	0	2178	60	0	98	2165	28591	3034	0	0	0	0	1009	0	0	0	625	24939	117268	0	0	0	0	0	8019	718	300	566	0	-772	383	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	197	0	0	0	3591	33721	29042	124283	0	6744	14521	124283	145548	0	0	0	19391	0	0	0	0	0	0	0	0	0	
695545	0	0	0	0	0	197	86253	115325	0	0	0	0	0	84025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1259	2044	0	0	0	0	0	0	-264	192	17066	432	0	0	0	0	0	0	0	0	0	24699	59323	0	0	0	0	0	7699	0	0	701	0	-1542	145	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3456	0	0	0	3456	0	0	0	1451	19811	25131	69922	0	3962	12566	69922	86450	0	0	0	8092	0	0	0	0	0	0	0	0	0	
695648	0	0	0	0	0	0	12772	30861	0	0	0	0	0	8948	0	0	0	30	30	0	0	0	30	0	0	0	0	0	0	0	0	0	167	355	0	0	0	0	0	0	76	0	15787	584	251	0	0	0	0	0	0	0	0	3956	4992	0	0	0	0	0	737	0	0	0	0	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463	0	0	0	463	0	0	0	167	20143	4540	6473	0	4029	2270	6473	12772	0	4001	4001	3510	0	0	0	0	0	0	0	0	0	
695705	0	0	0	0	60	0	308605	492206	0	0	0	0	0	315585	0	0	0	350	350	0	0	0	350	0	50	0	21	0	0	0	0	0	2292	5540	0	0	35	0	0	0	-2389	4758	116925	0	5940	0	0	0	160	0	0	0	5386	150308	159891	0	0	0	0	0	29538	21	277	5146	879	-4485	1212	0	0	0	1212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15724	0	0	0	15724	0	0	0	7362	132997	151347	206332	0	26599	75674	206332	308605	0	0	0	36172	0	0	0	0	0	0	0	0	0	
695732	0	0	0	0	0	103	49361	60389	0	0	0	0	0	45817	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	697	4022	0	0	0	0	0	0	-40	0	3976	0	250	0	0	0	0	0	0	0	0	9369	36448	0	0	0	0	0	4629	1000	0	46	0	239	420	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1442	0	0	0	1442	0	0	0	697	13178	9369	42143	0	2636	4685	42143	49464	0	5134	5134	6742	0	0	0	0	0	0	0	0	0	
695947	0	0	0	0	0	0	26964	43758	0	0	0	0	0	26677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	1331	0	0	0	12577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9145	17532	0	0	0	0	0	1724	0	0	0	0	-200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	15673	9145	19256	0	3135	4573	19256	26964	0	1765	1765	8330	0	0	0	0	0	0	0	0	0	
696047	0	0	0	0	0	215	43015	70829	0	0	0	0	0	46430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1325	684	0	0	0	0	779	0	-61	0	12866	3707	0	0	0	0	0	0	0	0	14	26290	20126	0	0	0	0	0	4289	0	0	310	0	-816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	0	0	358	0	0	0	0	1325	17791	31134	24105	0	3558	15567	24105	43230	0	3917	3917	8657	0	0	0	0	0	0	0	0	0	
696168	0	0	0	0	0	907	188823	189940	0	0	0	0	0	184345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	157	184123	0	0	0	0	0	3771	0	0	0	0	-3279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	8787	157	187894	0	1757	79	187894	189730	0	6190	6190	17669	0	0	0	0	0	0	0	0	0	
696430	0	0	0	0	0	0	524702	708277	0	0	0	0	0	484701	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	3246	12507	0	0	0	0	0	0	-1147	1824	166635	2379	2000	0	0	0	655	0	0	2898	5072	87707	389024	0	0	0	0	0	44006	89	450	10414	16	-6360	12467	0	0	0	12467	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3452	0	0	0	3452	0	0	0	8418	196628	90757	439997	0	39326	45379	439997	524702	0	2000	2000	57756	0	0	0	0	0	0	0	0	0	
696551	0	0	0	0	0	0	41652	50176	0	0	0	0	0	42621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	1862	7	0	0	0	0	0	-23	348	3010	0	892	0	0	0	0	0	0	0	7431	2876	32314	0	0	0	0	0	3931	0	0	0	0	-541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909	0	374	0	535	0	0	0	654	12677	2876	37679	0	2535	1438	37679	41652	0	0	0	3326	0	0	0	0	0	0	0	0	0	
696645	0	0	0	0	0	0	42821	57792	0	0	0	0	0	42061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602	849	0	0	1	3499	8142	0	-2	0	2002	0	0	0	0	0	0	0	0	0	0	13457	28604	0	0	0	0	0	2273	0	23	129	0	-523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626	6479	21599	30725	0	1296	10800	30725	42821	0	0	0	5486	0	0	0	0	0	0	0	0	0	
697035	0	0	0	0	0	0	59045	58277	0	0	0	0	2825	30843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2188	0	0	0	0	0	64	0	0	0	21837	0	0	0	0	0	0	0	0	0	30843	0	0	0	0	0	1352	0	0	0	0	-349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59045	0	0	0	59045	59045	0	0	2825	6839	0	0	0	0	0	0	0	0	0	
697147	0	0	0	0	0	0	132294	227695	0	0	0	0	0	147857	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	2228	5337	0	0	0	0	0	0	-201	341	46169	1807	0	0	0	0	0	0	0	0	0	89601	58256	0	0	10655	0	0	17942	-16	2	2711	15	-1625	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2571	65447	91423	73493	0	13089	45712	73493	132294	0	575	575	22261	0	0	0	0	0	0	0	0	0	
697156	0	0	0	0	0	0	90986	106411	0	0	0	0	0	81980	0	0	0	36	36	0	0	0	36	0	0	0	0	0	0	0	0	0	853	3090	0	0	0	0	0	0	7	0	11963	0	0	0	0	0	5	0	0	0	341	6368	75271	0	0	0	0	0	8724	0	0	2145	80	-792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	139	0	0	139	0	1150	1150	0	0	0	1150	1072	0	0	0	1072	0	0	0	853	18310	6592	84028	0	3662	3296	84028	90986	0	771	771	10921	0	0	0	0	0	0	0	0	0	
697231	0	0	0	0	0	492	282539	398071	0	0	0	0	0	210259	0	0	0	2615	2615	0	0	0	2615	0	0	0	0	0	0	0	0	0	6692	36078	0	0	209	578	0	0	433	21	109455	0	11	0	0	0	1796	0	0	0	0	56151	154108	0	0	0	0	0	27871	0	84	1620	0	-3597	374	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50840	50840	0	0	50840	0	0	0	0	0	0	0	15816	0	0	0	15816	0	0	0	7006	147731	108787	199091	0	29546	54394	199091	283031	0	0	0	46415	0	0	0	0	0	0	0	0	0	
697455	0	0	0	0	0	0	73099	95531	0	0	0	0	0	78432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557	3310	0	0	0	0	0	0	-59	360	8191	2796	271	0	0	0	0	0	0	0	0	25160	53272	0	0	0	0	0	1967	0	195	303	0	-845	0	0	0	0	0	308	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1112	19004	27956	55320	0	3801	13978	55320	73099	0	7200	7200	7883	0	0	0	0	0	0	0	0	0	
697633																																																																																																																																					
697754	0	0	0	0	0	1608	709173	925575	0	0	0	0	0	623249	0	0	0	17345	17345	0	0	0	17345	0	0	0	27	0	0	0	0	0	15548	80524	0	0	0	24978	6751	0	1005	11973	167104	3975	1002	0	0	0	0	0	0	0	35416	34837	552996	0	0	0	0	0	40232	27	0	3901	557	-9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18867	0	776	0	18091	0	0	0	27521	312699	46120	625181	0	62540	23060	625181	710781	0	0	0	85566	0	0	0	0	0	0	0	0	0	
697763	0	0	0	0	0	19297	2967455	4444234	0	0	0	0	0	2511374	0	0	0	29547	29547	0	0	0	29547	6000	0	141041	6	0	6000	0	0	0	112645	108169	0	0	1668	928987	150355	0	-3626	0	440953	62420	66407	0	0	0	0	0	0	0	0	484882	2026492	0	0	0	0	0	286564	141047	14219	0	0	84483	1486	0	0	0	1486	71	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87057	0	0	0	87057	0	0	0	128532	1478180	697657	2342287	0	295636	348829	2342287	2986752	0	0	0	285338	0	0	0	0	0	0	0	0	0	
697857	0	0	0	0	0	0	42264	62673	0	0	0	0	0	43321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1068	1205	0	0	0	0	0	0	-10	0	4028	2926	0	0	0	0	0	0	0	0	13	18186	25122	0	0	0	0	0	4160	0	13	191	0	-419	0	0	0	0	0	37	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	157	0	0	0	1081	12179	21112	29272	0	2436	10556	29272	42264	0	6742	6742	7247	0	0	0	0	0	0	0	0	0	
697950	0	0	0	0	0	0	31386	43127	0	0	0	0	0	22937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607	1149	10203	0	0	0	0	0	4	0	5784	0	0	0	0	0	0	0	0	0	1394	8606	12937	0	0	0	0	0	2150	0	70	0	0	-308	110	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	677	8767	8606	25330	0	1753	4303	25330	31386	0	440	440	4260	0	0	0	0	0	0	0	0	0	
697978	0	0	0	0	0	0	462000	590433	0	0	0	0	0	445039	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	4980	22639	0	0	800	62730	22431	0	-192	89	13829	0	0	0	0	0	0	0	0	0	0	85800	359239	0	0	0	0	0	28228	0	0	5130	0	-4485	4681	0	0	0	4681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5869	104328	108231	387018	0	20866	54116	387018	462000	0	0	0	51768	0	0	0	0	0	0	0	0	0	
698144	0	0	0	0	65	897	265732	368964	0	0	0	0	0	240967	0	0	0	2023	2023	0	0	0	2023	0	0	0	45	0	0	0	0	0	2337	3602	0	0	0	0	1480	0	-768	640	89577	9026	1146	0	0	0	100	0	0	0	0	82426	158542	0	0	0	0	0	25919	45	3	2368	110	-4953	434	0	0	0	434	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4149	4149	0	0	0	4149	0	0	0	0	0	0	11232	0	0	0	11232	0	0	0	2980	95652	93142	200928	0	19130	46571	200928	266629	0	105	105	39361	0	0	0	0	0	0	0	0	0	
698229	0	0	0	0	0	0	87543	116651	0	0	0	0	0	81001	0	0	0	0	0	0	0	0	0	0	0	25180	0	0	0	0	0	0	1639	2326	0	0	0	0	0	0	-240	0	22957	3640	0	0	0	0	0	0	0	0	0	6438	74563	0	0	0	0	0	27399	25180	881	151	54	24105	260	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1434	0	0	0	1434	0	0	0	2520	25434	10132	77390	0	5087	5066	77390	87543	0	0	0	12171	0	0	0	0	0	0	0	0	0	
698322	0	0	0	0	0	0	277153	316642	0	0	0	0	0	254319	0	0	0	433	433	0	0	0	433	0	0	0	0	0	0	0	0	0	946	7260	0	0	0	5673	1468	0	-106	0	35710	2146	214	0	0	0	0	0	0	2198	0	40569	211552	0	0	0	0	0	19978	0	138	1581	0	-2434	1682	0	0	0	1682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12441	0	0	0	12441	0	0	0	3282	52398	44183	244581	0	10480	22092	244581	277153	0	2174	2174	28185	0	0	0	0	0	0	0	0	0	
698546	0	0	0	0	0	0	53980	80091	0	0	0	0	2548	46248	0	0	0	0	0	0	0	0	0	0	0	941	0	0	0	0	0	0	1659	1788	0	0	0	0	0	0	-216	0	19393	1315	4396	0	0	0	0	1186	0	0	0	19776	26472	0	0	0	0	0	4568	0	0	0	0	-623	38	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1659	21181	21091	39207	0	4236	10546	39207	53989	0	0	2548	6276	0	0	0	0	0	0	0	0	0	
698649	0	0	0	0	0	358	157353	199829	0	0	0	0	0	164748	0	0	0	1772	1772	0	0	0	1772	0	0	0	30	0	0	0	0	0	1336	3697	0	0	0	0	3025	0	-201	0	19283	0	0	0	0	0	0	0	0	76	7755	40709	116208	0	0	0	0	0	12438	30	121	1461	293	-2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1367	0	1	1242	124	0	0	0	1533	32197	45269	128637	0	6439	22635	128637	157711	0	0	0	14522	0	0	0	0	0	0	0	0	0	
698957	0	0	0	0	0	57	154979	184331	0	0	0	0	0	157492	0	0	0	159	159	0	10	0	149	0	0	27162	0	0	0	0	0	0	584	1068	0	0	0	0	0	0	21	2032	11228	0	0	0	0	0	0	0	0	0	539	20090	136863	0	0	0	0	0	34746	27162	545	2035	38	25188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3161	14972	20128	141978	0	2994	10064	141978	155036	0	92	92	18655	0	0	0	0	0	0	0	0	0	
699105	0	0	0	150	0	0	243200	381843	0	0	0	0	0	272846	0	0	0	0	0	0	0	0	0	0	0	656	0	0	0	0	0	0	1788	10544	0	0	0	0	0	0	468	107	70577	21195	5419	0	0	0	0	0	0	39518	332	77113	155883	0	0	0	0	0	19557	734	0	2962	0	-373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	41563	84415	98308	177163	0	16883	49154	177163	243200	0	0	0	32439	0	0	0	0	0	0	0	0	0	
699132	0	0	0	0	0	0	37285	62681	0	0	0	0	0	32291	0	0	0	13	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2406	0	0	9	0	0	0	-338	6446	9712	6173	780	0	0	0	0	0	0	0	0	10531	21760	0	0	0	0	0	3476	0	0	0	0	-708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6455	14518	16704	26029	0	2904	8352	26029	37285	0	2400	2400	6624	0	0	0	0	0	0	0	0	0	
699253	0	0	0	0	0	0	57804	66363	0	0	0	0	0	55512	0	0	0	287	287	0	0	0	287	0	0	0	0	0	0	0	0	0	338	2021	0	0	0	161	0	0	20	0	6130	0	0	0	0	0	0	0	0	0	2842	3107	49563	0	0	0	0	0	4010	0	0	170	27	-640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	276	0	0	0	338	11488	3134	53939	0	2298	1567	53939	57804	0	164	164	6030	0	0	0	0	0	0	0	0	0	
699534	0	0	0	0	0	506	151995	283435	0	0	0	0	0	127009	0	0	0	36	36	0	0	0	36	0	0	1315	7	0	0	0	0	0	7717	2473	0	0	0	95461	2775	0	135	0	23890	7328	0	0	0	0	0	0	0	0	5585	30969	90455	0	0	0	0	0	18934	1386	0	1945	0	-891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7717	129354	41072	106094	0	25871	20536	106094	152501	0	0	0	25418	0	0	0	0	0	0	0	0	0	
699552	0	0	0	0	0	0	169816	265070	0	0	0	0	0	164346	0	0	0	1085	1085	0	0	0	1085	0	0	376	0	0	0	0	0	0	1527	1755	0	0	0	0	0	0	-45	1211	19556	200	0	0	0	0	0	0	0	0	4284	8804	151258	0	0	0	0	0	9090	376	0	1077	0	-1618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2738	26672	9004	159980	0	5334	4502	159980	169816	0	0	0	18471	0	0	0	0	0	0	0	0	0	
700140	0	0	0	0	0	177	24441	32782	0	0	0	0	0	23873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2279	0	0	0	0	0	0	8	0	3600	509	0	0	0	0	0	0	0	0	0	4370	19503	0	0	0	0	0	1015	0	0	0	0	-477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8298	4879	20518	0	1660	2440	20518	24618	0	2419	2419	7267	0	0	0	0	0	0	0	0	0	
700252	0	0	0	0	0	0	43507	77343	0	0	0	0	0	35457	0	0	0	68	68	0	0	0	68	0	0	0	0	0	0	0	0	0	1416	2663	0	0	0	0	0	0	-157	7969	25466	531	0	0	0	0	0	0	0	0	0	5766	29691	0	0	0	0	0	4864	0	59	146	0	-535	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	284	0	0	0	9444	28275	6297	34703	0	5655	3149	34703	43507	0	0	0	7095	0	0	0	0	0	0	0	0	0	
700337	0	0	0	0	0	0	142454	220725	0	0	0	0	0	110431	0	0	0	736	736	0	0	0	736	0	0	3722	4	0	0	0	0	0	976	11299	0	0	0	0	0	0	-429	0	56779	0	18187	0	0	0	0	0	0	0	1211	40645	68575	0	0	0	0	0	19718	3726	451	2087	280	2625	42	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3745	0	0	0	3745	0	0	0	1427	87661	40925	104459	0	17532	20463	104459	142454	0	16285	16285	16146	0	0	0	0	0	0	0	0	0	
700430	0	0	0	0	81	97	101450	131115	0	0	0	0	0	94111	0	0	0	430	430	0	390	0	40	0	0	0	0	0	0	0	0	0	2686	5520	0	0	0	0	0	0	43	151	15305	1333	5373	0	0	0	0	0	0	0	0	26535	67576	0	0	0	0	0	11187	0	0	1082	0	-1323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2837	22597	27868	83094	0	4519	13934	83094	101547	0	300	300	10200	0	0	0	0	0	0	0	0	0	
700458	0	0	0	0	0	130	18805	35126	0	0	0	0	0	14709	0	0	0	41	41	0	0	0	41	0	0	0	0	0	0	0	0	0	402	1910	0	0	64	6180	370	0	-36	497	9564	0	975	0	0	0	0	0	0	0	770	1184	12755	0	0	0	0	0	851	0	7	170	13	-403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	970	18594	1567	14432	0	3719	784	14432	18935	0	0	0	3640	0	0	0	0	0	0	0	0	0	
700672	0	0	0	0	7	0	290397	416666	0	0	0	0	0	285086	0	0	0	4945	4945	0	0	0	4945	0	0	564	0	0	0	0	0	0	5324	1554	6	0	0	0	0	0	-813	1494	73998	2512	6837	0	0	0	595	0	0	0	563	129271	155252	0	0	0	0	0	46824	564	0	5632	0	-2988	191	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6818	81747	132378	207859	0	16349	66189	207859	290397	0	0	0	41980	0	0	0	0	0	0	0	0	0	
700739	0	0	0	0	0	348	76811	120682	0	0	0	0	0	80115	0	0	0	32	32	0	0	0	32	0	0	50	0	0	0	0	0	0	5863	926	0	0	0	0	0	4496	-1	5	16896	315	198	0	0	0	0	0	0	0	0	36264	43851	0	0	0	0	0	5024	50	372	0	0	-1263	826	0	0	0	826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6240	24322	36579	54005	0	4864	18290	54005	77159	0	6500	6500	10931	0	0	0	0	0	0	0	0	0	
701062	0	0	0	185	0	16197	4644460	5272038	0	0	0	0	0	4072536	0	0	0	44426	44426	0	0	0	44426	0	13619	310336	1111	0	0	0	0	0	46770	43830	0	0	721	45864	880	0	-10767	836	791061	19301	0	0	0	0	31272	116	0	0	24761	628764	3419011	0	0	0	0	0	652298	323408	0	104273	0	240124	1622	0	0	0	1622	1168	0	0	0	1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112947	112947	0	0	112947	0	0	0	0	0	0	0	368084	0	0	0	368084	0	0	185	48327	1024689	793349	4059044	0	204938	396675	4059044	4660657	0	14900	14900	553748	0	0	0	0	0	0	0	0	0	
701222	0	0	0	0	0	0	293849	382209	0	0	0	0	0	320228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3224	4746	0	0	0	0	0	0	367	1930	23111	23570	500	0	0	0	0	0	0	0	0	122874	197354	0	0	0	0	0	14377	0	300	2510	0	-2590	0	0	0	0	0	77	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4619	0	0	0	4619	0	0	0	5454	32548	146444	214117	0	6510	73222	214117	293849	0	2181	2181	34078	0	0	0	0	0	0	0	0	0	
