"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDC866	RCFDC867	RCFDC868	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONC866	RCONC867	RCONC868	
930853																																																																	0	0	0									0	0	0	232	0	95	0	0	0		0	0	0	0	10	15	0	0	0	38	0	37	0	0	0						0	0	0	0	0	0	19	0	569	0	0	365	0	0	329	0	0	0	0	0	0	618	25	196	0	0	0	0	50	0	352	73	0	0	0	0	0	0	0	0	0	
930871																																																																	0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	117	0	0	0	0	0	0						0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	41	0	1124	0	0	0	0	0	0	0	0	0	0	
930965																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4298	746	1229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2143	746	0	2143	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
931038																																																																	0	0	0									0	0	0	430	176	200	0	0	0		49	0	0	51	90	27	0	0	0	1400	259	675	0	0	0						0	0	0	63	64	7	65	7	0	0	0	0	0	0	0	0	0	0	0	0	0	193	37	6	0	0	0	0	258	150	723	270	39	17	0	0	774	0	0	0	0	
931047																																																																	0	0	0									7	143	0	315	0	136	0	0	0		54	0	0	0	0	0	0	0	0	158	28	1114	0	0	0						0	0	0	0	0	0	234	0	7	126	0	0	113	0	0	0	0	0	0	0	0	346	47	152	0	0	0	0	171	0	453	0	29	0	0	0	0	0	0	0	0	
931159																																																																	0	0	0									0	238	0	15	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	
931207																																																																	0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
931270																																																																	0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	172	0	0	0	0	0	0	0						0	0	0	170	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	
931319																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
931355																																																																	0	0	0												364	0	263	0	0	0		7	14	0	0	0	0	0	0	0	38	0	13	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	106	302	0	0	0	0	58	0	451	90	0	0	0	0	0	0	0	0	0	
931458																																																																	0	0	0									0	0	0	10	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	
931654																																																																	0	0	0												245	0	389	0	0	0		0	0	0	0	0	0	0	0	0	300	0	341	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521	0	51	0	0	0	0	0	0	610	0	0	0	0	0	20	0	0	0	0	
931944																																																																	0	0	0									0	0	291	54	0	93	0	0	0		0	0	0	0	325	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	291	0	0	291	0	0	262	0	0	0	0	0	0	0	37	13	3	0	0	0	0	300	0	51	0	0	0	0	0	333	0	0	0	0	
932277																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	2997	0	0	0	0	28153	228	20858	0	0	0	2534	0	2642	1537	13	13928	0	0	0	0	0	0	0	0	0	0	0	491	0	381	0	0	0	0	0	163	0	0	125	0	0	0	0	0	0	4160	536	1891	0	0	0	0	9753	196	3611	0	358	20	0	0	22913	0	0	0	0	
932633																																																																	0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	8	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	
932642																																																																	0	0	0												0	0	0	0	0	0		0	0	0	33	0	0	0	0	0	0	25	77	0	0	0						0	0	0	0	0	0	0	0	0	49	13	0	49	13	0	0	0	0	0	0	0	133	21	39	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	
932745																																																																	0	0	0												94	0	0	0	0	0		119	0	547	0	0	0	0	0	0	394	1029	0	0	0	0						0	0	0	13	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0	74	200	150	217	0	0	0	0	0	0	0	0	
932978																																																																	202	0	180	0	0	0	0	0	0	0	0	0	0	0	0	133	92	0	0	0	0	0	0	1516	0	0	0	0	0	611	0	0	6358	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	740	0	853	740	0	853	0	0	0	0	0	0	4461	35	1505	0	0	0	0	594	73	1092	45	183	0	0	0	0	0	0	0	0	
933023																																																																	0	0	0												148	0	0	0	0	0		0	0	0	0	0	0	0	0	0	13	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	1	0	0	0	0	0	0	0	240	284	0	0	0	0	0	0	0	0	0	
933041																																																																	0	0	0									0	111	154	73	549	0	0	0	0		142	0	0	51	0	296	0	0	0	4119	0	0	0	0	0						0	0	0	0	0	0	111	154	0	0	0	0	0	0	0	0	0	0	0	0	0	20	14	0	0	0	0	0	0	0	195	81	41	0	0	0	0	0	0	0	0	
933135																																																																	0	0	0									0	0	0	2	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	62	0	0	0	0	0	0	0	0	0	17	0	0	28	0	0	0	0	
933256																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	536	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	3	0	0	3	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	62	227	57	15	796	32	0	0	2230	0	0	0	0	
933340																																																																	0	0	0									0	0	0	3	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	46	0	0	0	0	0	0	0	247	0	14	0	0	0	0	25	0	0	0	
933377																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	0	0	0	0	0	0	950	0	818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	51	0	0	0	123	0	0	123	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	99	0	512	0	111	0	0	0	51	0	0	0	0	
933621																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	216	0	126	0	0	0	0	0	0	1007	379	0	0	0	0	0	0	0	0	0	0	0	0	967	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	374	0	3299	0	296	0	0	0	500	0	0	0	0	
933863																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
933957																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3249	1001	512	0	0	0	0	2074	0	0	0	0	472	323	0	0	1664	0	2278	0	0	0	0	0	0	0	0	0	0	0	189	77	305	97	22	0	11	0	0	9	0	0	134	0	0	0	0	0	189	38	18	0	0	0	0	362	100	202	210	173	107	52	0	531	642	0	0	0	
933966																																																																	216	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	
933975																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	5	0	194	3	0	164	0	0	0	0	0	0	4	0	14	0	0	0	0	160	0	0	0	5	0	0	0	185	0	0	0	0	
934075																																																																	0	0	0									0	615	0	0	0	0	0	0	0		80	0	0	320	309	0	0	0	0	10	53	0	0	0	0						0	0	0	0	0	0	615	0	0	605	0	0	544	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
934329	0	0	0	171	3	0	497	41	32	0	0	1448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2554	26	0	0	0	0	21	0	0	0	0	0	0	0																						0	0	0	0	0	0	0	0	0	0	0	0												0	0	0																							72	0	8	0	0	0								
934646																																																																	0	0	0									0	5	90	7	19	0	0	0	0		0	0	0	0	314	0	0	0	0	0	4	0	0	0	0						0	0	0	0	0	0	5	90	0	0	0	0	0	0	0	0	0	0	0	0	0	3	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
934954																																																																	0	0	0									0	34	33	372	0	10	0	0	0		104	0	0	149	0	58	0	0	0	163	0	79	0	0	0						0	0	0	27	0	0	34	34	0	0	0	0	0	0	0	0	0	0	1	1	0	182	0	6	0	0	0	0	283	0	133	50	0	0	0	0	98	0	0	0	0	
935111																																																																	0	0	0												0	292	88	0	0	0		0	0	0	0	0	0	0	0	0	0	0	456	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	39	30	205	4	133	67	0	0	0	0	0	0	0	
935250																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	169	0	0	0	0	452	0	220	0	0	0	0	0	0	1682	0	79	0	0	0	0	0	0	0	0	0	0	0	32	0	0	47	267	0	0	0	0	0	0	0	0	0	0	0	0	0	582	0	11	0	0	0	0	0	0	26	0	0	0	0	0	386	0	0	0	0	
935308																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	0	76	0	0	0	0	0	0	0	0	0	0	3003	144	344	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
935559																																																																	0	0	0												8	0	60	0	0	0		243	65	80	26	0	0	0	0	0	64	0	0	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	8	0	214	0	28	0	0	0	0	401	0	523	347	0	0	0	0	367	0	0	0	0	
935719																																																																	0	0	0												16	20	0	0	0	0		200	0	0	0	0	0	0	0	0	38	0	40	0	0	0						0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	0	748	119	22	0	0	0	0	0	0	970	17	0	0	0	0	0	0	0	0	0	
935858																																																																	0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	22	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	
936136																																																																	0	0	0	0	0	0	0	0	0	0	0	0	11	0	564	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	353	125	64	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	24	0	0	0	0	0	0	0	252	312	0	0	0	0	32	0	0	0	0	
936426																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1349	0	11659	0	0	0	0	0	0	0	0	0	0	0	0	0	3773	0	6486	0	0	0	0	0	0	0	0	0	0	0	977	0	113	0	0	0	0	0	0	0	0	0	0	0	0	185	0	26	1089	0	571	0	0	0	0	997	0	1119	0	81	0	0	0	0	0	0	0	0	
936462																																																																	12	0	0	0	0	0	0	0	0	0	0	0	0	0	150	3000	0	0	0	0	0	7691	0	0	0	0	0	0	0	0	3799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	44	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
936556																																																																	0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	758	0	0	0						0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
936640																																																																	0	0	0									0	0	0	68	13	0	0	0	0		282	0	0	0	0	0	0	0	0	482	0	0	0	0	0						0	0	0	0	0	0	0	0	902	0	0	0	0	0	0	0	0	0	0	0	0	79	50	1	0	0	0	0	0	25	394	0	37	0	0	0	902	0	0	0	0	
936837																																																																	0	0	0									0	0	0	30	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	7	9	0	0	0	0	0	0	0	0	43	0	0	0	9	0	0	0	0	
936855																																																																	0	0	0	0	0	0	0	0	0	0	0	0	496	0	5564	599	3087	24	0	0	0	373	0	471	272	0	0	0	0	0	382	21	755	0	0	0	0	0	0	0	0	0	0	0	227	0	0	862	277	86	249	231	228	211	219	171	0	0	0	1863	1233	1096	3245	254	151	0	0	0	0	4	33	2826	185	253	0	0	0	0	0	0	0	0	
937339																																																																	0	0	0									0	27	0	138	0	0	0	0	0		0	0	0	0	0	33	0	0	0	171	0	0	0	0	0						0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	14	5	0	0	0	0	168	8	304	0	0	0	0	0	0	0	0	0	0	
937553																																																																	0	0	0									0	5	166	66	77	0	0	0	0		0	0	0	0	0	0	0	0	0	66	0	0	0	0	0						0	0	0	0	0	0	5	166	0	0	0	0	0	0	0	0	0	0	0	0	0	80	51	7	0	0	0	0	65	0	185	330	15	106	0	0	0	0	0	0	0	
937674																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1481	0	239	0	0	0	0	464	0	240	0	0	0	0	0	0	94	0	141	0	0	0	0	0	0	0	0	0	0	0	183	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	30	0	0	0	0	615	7	715	0	0	0	0	0	0	0	0	0	0	
937740																																																																	0	0	0												393	0	1481	0	0	847		0	0	0	0	0	0	0	0	0	216	0	0	0	0	0						0	0	0	217	0	0	0	0	0	0	0	68	0	0	54	0	0	0	0	0	0	155	0	37	0	0	0	0	254	25	1387	0	346	0	0	0	0	0	0	0	0	
937759																																																																	0	0	0									0	0	0	0	0	31	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	
937834																																																																	0	0	0												112	56	177	0	0	0		1432	0	266	0	0	0	579	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	8	44	0	0	0	0	17	0	1263	217	26	0	0	0	0	0	0	0	0	
937843																																																																	0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	174	0	0	0	0	0						0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	105	4	0	0	0	0	0	0	0	524	124	0	0	0	0	0	0	0	0	0	
938354																																																																	0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	38	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
938523																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	108	6	0	0	0	0	0	0	0	0	0	0	0	1144	0	246	490	0	0	0	0	0	0	0	0	0	0	0	0	25	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	1	0	0	0	0	0	43	0	274	905	93	109	0	0	12	0	0	0	0	
938550																																																																	0	0	0												327	0	0	0	0	0		500	0	0	0	0	0	0	0	0	55	0	0	0	0	0						0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	72	17	0	0	0	0	0	111	0	0	0	
938644																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3415	22	285	0	0	0	0	2465	0	6577	0	0	0	271	0	0	1979	0	1198	0	0	0	0	0	0	0	0	0	0	0	387	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	0	11	0	0	0	0	2937	420	3628	205	362	0	0	0	6978	0	0	0	0	
938653																																																																	0	0	0												21	0	543	0	0	0		7453	639	8405	0	0	0	0	0	0	1102	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	34	0	0	0	7931	835	0	0	0	
938840																																																																	0	0	0	0	0	0	0	0	0	0	0	14	462	0	3165	1211	4258	0	0	0	0	10955	0	3761	398	48	179	6583	0	3299	11491	376	15257	0	0	0	0	0	0	0	0	0	0	0	1177	0	126	462	0	14	45	0	1669	37	0	1273	35	0	45	0	0	0	3728	135	574	0	0	0	0	2477	103	6696	526	1939	19	0	0	9653	0	0	0	0	
938859																																																																	0	0	0									0	10	0	152	18	236	0	0	0		701	0	0	0	0	0	0	0	0	130	2	0	0	0	0						0	0	0	0	0	0	41	4	0	0	0	0	0	0	0	0	0	0	0	0	0	186	5	2	0	0	0	0	7	0	188	0	0	0	0	0	276	0	0	0	0	
939155																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	75	39	0	145	160	0	0	0	112	0	0	0	0	
939249																																																																	0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	76	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
939351																																																																	0	0	0									0	38	0	116	251	23	0	0	0		0	0	0	0	0	0	0	0	0	26	0	36	0	0	0						0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	18	176	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	
939753																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	96	0	0	0	0	140	0	0	0	0	0	0	0	0	290	0	1634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	4	0	0	0	0	0	0	0	0	0	26	0	0	271	0	128	0	0	0	0	626	44	208	0	228	0	0	0	848	0	0	0	0	
939959																																																																	0	0	0												0	0	97	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	138	0	0	85	9	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	3	0	0	0	0	445	0	0	0	0	0	0	0	581	0	0	0	0	
940021																																																																	0	0	0												88	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	84	0	617	84	0	0	0	0	0	0	0	0	0	
940311	3000	0	0	41000	0	22000	1000	0	0	98000	0	10000	0	0	0	0	0	0	0	7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22000	19000	15000	8000	4000	9000	0	0	0	34000	25000	1000	62000	0	18000	0	0	0	94000	0	11000	14000	0	39000	9000	25000																						5000	0	0	0	0	6000	1000	0	1000	37000	0	78000												0	0	0																							76000	3000	202000	66000	5000	0								
940674																																																																	0	0	0												25	0	23	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	287	0	38	0	0	0	0	0	0	0	0	0	0	0	0	12	9	0	13	0	20	0	0	0	0	45	189	485	0	46	0	0	0	186	0	0	0	0	
940731																																																																	0	0	0									0	8	24	30	0	0	0	0	0		0	0	153	0	0	17	0	0	0	292	47	0	0	0	0						0	0	0	0	0	0	8	24	0	0	0	0	0	0	0	0	0	0	3	0	0	191	25	13	0	0	0	0	42	0	644	189	0	0	0	0	8	0	0	0	0	
940852																																																																	0	0	0									0	140	0	1	0	0	0	0	0		832	930	1747	23	0	0	0	0	0	0	15	24	0	0	0						0	0	0	0	0	0	140	0	0	0	0	24	0	0	24	0	0	0	0	0	0	54	0	76	0	0	0	0	280	0	97	235	0	0	0	0	0	0	0	0	0	
941233																																																																	0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	33	0	0	0	0	0						0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	17	2	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	
941457																																																																	0	0	0									9	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
941541																																																																	0	0	0									0	0	0	0	0	0	0	0	0		42	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
941804																																																																	0	0	0												470	117	100	0	0	0		0	0	0	0	0	0	0	0	0	145	41	379	0	0	0						0	0	0	112	48	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	32	0	0	0	0	302	29	790	152	103	0	0	0	0	0	0	0	0	
941952																																																																	0	0	0												886	0	27	0	0	0		0	0	0	0	0	0	0	0	0	39	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	8	7	0	0	0	0	23	0	271	0	0	0	0	0	27	0	0	0	0	
942258																																																																	0	0	0									4	4	94	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	5	94	4	0	85	0	0	85	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	
942454																																																																	0	0	0									0	0	0	47	0	0	0	0	0		29	0	0	56	0	66	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	653	1	22	0	0	0	0	66	0	396	0	0	0	0	0	0	0	0	0	0	
942539																																																																	0	0	0									0	93	0	455	200	154	0	0	0		341	23	52	0	0	0	0	0	0	486	0	0	0	0	0						0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	898	82	155	0	0	0	0	155	0	1576	56	19	0	0	0	291	0	0	0	0	
942838																																																																	0	0	0												67	120	31	0	0	0		284	0	0	0	0	0	0	0	0	0	26	0	0	0	0						0	0	0	29	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
942847																																																																	0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	102	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	1	0	0	0	0	0	33	0	117	0	0	0	0	0	0	0	0	0	0	
942874																																																																	0	0	0												186	0	44	0	0	0		0	0	0	0	0	0	0	0	0	268	0	343	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	10	0	58	21	79	0	0	0	0	0	0	685	0	222	0	0	0	79	0	0	0	0	
942959																																																																	0	0	0									250	17	32	65	0	6	0	0	0		0	0	0	16	0	132	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	20	32	250	0	0	0	0	0	0	0	0	0	0	0	0	35	0	21	0	0	0	0	0	0	22	0	0	0	0	0	403	0	0	0	0	
943059																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
943143																																																																	0	0	0									0	0	0	2	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	
943152																																																																	0	0	0									0	0	0	40	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	
