"IDRSSD"	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONC980	RCONC981	RCONC982	RCONC983	RCONC984	RCONC985	
567905	0	0	0	19	0	242485	383593	0	0	0	0	0	199283	0	0	0	122	122	0	0	0	122	0	0	727	0	0	0	0	0	0	3956	3928	0	0	2613	44866	3493	2508	-1575	27199	80224	411	8460	0	0	0	609	0	0	267	5564	34228	159224	0	0	0	0	0	16425	0	1220	1966	54	-3975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11278	0	0	0	11278	0	0	0	35255	141548	38795	194777	0	28310	19398	194777	242485	0	5000	5000	25460	0	0	0	0	0	0	0	0	
568126	0	0	0	0	271	96407	153895	0	0	0	0	0	90344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715	6317	0	0	0	0	0	0	-881	882	52171	0	2121	0	0	0	0	0	0	0	0	31770	58574	0	0	0	0	0	7567	0	20	685	0	-2360	152	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1249	0	0	0	1249	0	0	0	1617	59173	31770	68958	0	11835	15885	68958	96678	0	0	0	30623	0	0	0	0	0	0	0	0	
568135	0	0	0	0	233	82777	109162	0	0	0	0	0	71882	0	0	0	3280	3280	0	0	0	3280	0	0	0	19	0	0	0	0	0	0	9178	0	0	7769	0	6249	0	-10	1499	0	0	0	0	0	0	0	284	0	0	0	11703	60180	0	0	0	0	0	7257	19	0	0	0	-1262	55	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9268	14984	17952	71037	0	2997	8976	71037	83010	0	5806	5806	10380	0	0	0	0	0	0	0	0	
568144	0	0	0	0	0	297760	337781	0	0	0	0	0	309896	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	2013	6774	0	0	0	0	0	0	0	0	10	0	1200	0	0	0	0	0	0	0	0	82724	227172	0	0	0	0	0	26640	268	562	2466	0	-2158	0	0	0	0	0	122	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2710	0	0	0	2710	0	0	0	2575	9250	82724	254548	0	1850	41362	254548	297760	0	0	0	27945	0	0	0	0	0	0	0	0	
568238	0	0	0	0	67	20971	39014	0	0	0	0	0	17988	0	0	0	17	17	0	0	0	17	0	0	0	0	0	0	0	0	0	490	1589	0	0	1	0	0	0	-341	0	12287	3218	0	0	0	0	0	0	0	0	298	6164	11526	0	0	0	0	0	1429	0	0	0	0	-671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	16874	9382	12972	0	3375	4691	12972	21038	0	2700	2700	3922	0	0	0	0	0	0	0	0	
568359	0	0	0	0	0	46889	50810	0	0	0	0	0	40589	74	925	925	0	0	0	0	0	0	0	0	4116	0	0	0	0	0	0	761	1819	0	0	0	0	347	0	-3	0	1411	0	0	0	0	0	0	0	0	0	0	0	40589	0	0	0	0	0	8436	4566	0	219	0	4099	0	0	0	0	0	24	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761	7629	347	45189	0	1526	174	45189	46889	0	4180	4180	6668	0	0	0	0	0	0	0	0	
568443	0	0	0	0	310	36365	74400	0	0	0	0	0	27871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	963	830	0	0	0	7128	3316	5044	-340	525	25659	0	0	0	0	0	0	0	0	0	0	12920	14951	0	0	0	0	0	1451	0	2	340	37	-1108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	248	0	0	0	1490	36117	16273	21315	0	7223	8137	21315	36675	0	2160	2160	13841	0	0	0	0	0	0	0	0	
568470	0	0	0	0	0	457714	633927	0	0	0	0	0	471716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2853	12911	0	0	0	10373	4874	0	-780	0	82778	1767	0	0	0	0	0	0	0	0	0	214734	256982	0	0	0	0	0	36447	0	0	0	0	-5047	2013	0	0	0	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30372	0	0	0	30372	0	0	0	2853	106062	221375	325814	0	21212	110688	325814	457714	0	0	0	49043	0	0	0	0	0	0	0	0	
568751	0	0	0	0	30	63733	87587	0	0	0	0	0	55628	0	0	0	30	30	0	0	0	30	0	0	0	0	0	0	0	0	0	885	3566	0	0	0	0	0	0	-18	270	17355	0	0	0	0	0	0	0	0	0	2920	6523	46185	0	0	0	0	0	2276	0	0	0	0	-855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5327	0	0	0	5326	0	0	0	1155	33421	6523	53817	0	6684	3262	53817	63763	0	9580	9580	9424	0	0	0	0	0	0	0	0	
568854	0	0	0	0	25	14937	19293	0	0	0	0	0	15060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	509	0	0	4	0	0	0	-35	0	2036	0	0	0	0	0	0	0	0	0	2414	1086	11560	0	0	0	0	0	1726	0	0	182	0	-247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	287	0	0	0	107	5141	1086	13391	0	1028	543	13391	14962	0	0	0	1786	0	0	0	0	0	0	0	0	
568939	0	0	0	0	0	157835	230460	0	0	0	0	0	162370	0	0	0	1398	1398	0	0	0	1398	0	0	183	0	0	0	0	0	0	7081	436	0	0	0	120	99	0	-20	13	41880	975	2502	0	0	0	1324	0	0	0	0	50979	111391	0	0	0	0	0	5478	183	171	315	0	-1013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1189	0	0	0	1189	0	0	0	7265	49287	53377	121289	0	9857	26689	121289	157835	0	6536	6536	18303	0	0	0	0	0	0	0	0	
569253	0	0	0	0	0	65037	85241	0	0	0	0	0	50586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	940	4367	0	0	0	0	0	0	442	0	10268	9971	0	0	0	0	0	898	0	0	0	8694	41892	0	0	0	0	0	9099	0	0	838	0	-77	0	0	0	0	0	62	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1497	0	0	0	1496	0	0	0	940	15473	18665	52609	0	3095	9333	52609	65037	0	0	0	8236	0	0	0	0	0	0	0	0	
569422	0	0	0	0	0	303677	408036	0	0	0	0	0	292643	0	0	0	4733	4733	0	0	0	4733	0	0	5183	0	0	0	0	0	0	5222	4990	0	0	0	3554	9770	75	-1006	999	71448	0	2000	0	0	0	0	0	0	0	0	70947	221696	0	0	0	0	0	23455	5183	383	904	0	1622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1650	0	0	0	1650	0	0	0	6604	80896	80717	247139	0	16179	40359	247139	303677	0	0	0	33119	0	0	0	0	0	0	0	0	
569459	0	0	0	0	18	19402	35162	0	0	0	0	0	16103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558	2685	0	0	0	668	200	0	-146	0	9417	0	0	0	0	0	0	0	0	0	0	4492	11611	0	0	0	0	0	1751	0	75	166	0	-407	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1370	0	0	1370	0	0	0	0	633	16336	6064	13121	0	3267	3032	13121	19420	0	3400	3400	3251	0	0	0	0	0	0	0	0	
569534	0	0	0	0	179	358466	452547	0	0	0	0	0	328877	0	0	0	462	462	0	0	0	462	0	0	601	0	0	0	0	0	0	2596	10517	0	0	0	99	224	0	-244	0	80296	4408	500	0	0	0	0	0	0	0	0	50016	278861	0	0	0	0	0	24584	601	0	1788	0	-4305	811	0	0	0	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7255	0	0	0	7255	0	0	0	2596	106185	54648	310084	0	21237	27324	310084	358645	0	13485	13485	35260	0	0	0	0	0	0	0	0	
569945	0	0	4	0	0	110349	154046	0	0	0	0	0	110243	0	0	0	0	0	0	0	0	0	0	0	16393	11	0	0	0	0	0	1027	4674	0	0	0	0	484	0	-76	0	12421	1787	0	0	0	0	0	50	0	0	0	30250	79993	0	0	0	0	0	25113	16404	819	698	26	15389	78	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710	0	0	0	710	0	0	4	1846	30382	32551	87997	0	6076	16276	87997	110349	0	12589	12589	11272	0	0	0	0	0	0	0	0	
570231																																																																																																																																			
570558	0	0	0	0	0	63738	105508	0	0	0	0	0	55236	0	0	0	159	159	0	0	0	159	0	0	0	0	0	0	0	0	0	2314	7418	0	0	0	873	0	0	-276	0	21367	0	0	0	0	0	0	0	0	0	2162	6604	46470	0	0	0	0	0	3281	0	0	282	0	-682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	333	0	0	0	2314	52377	6604	49961	0	10475	3302	49961	63738	0	20275	20275	11906	0	0	0	0	0	0	0	0	
570651	0	0	0	0	32	29044	35893	0	0	0	0	0	31849	0	0	0	0	0	0	0	0	0	0	0	475	0	0	0	0	0	0	194	839	0	0	65	1889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1397	6854	23598	0	0	0	0	0	1540	475	0	134	50	80	43	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	250	0	0	0	259	4259	6904	24772	0	852	3452	24772	29076	0	0	0	2445	0	0	0	0	0	0	0	0	
570745	0	0	0	0	0	39429	55929	0	0	0	0	0	40702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	1517	0	0	0	0	0	0	-97	0	7047	3578	0	0	0	0	0	0	0	0	0	14474	26228	0	0	0	0	0	1569	0	0	0	0	-541	0	0	0	0	0	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	12924	18052	27818	0	2585	9026	27818	39429	0	4360	4360	5022	0	0	0	0	0	0	0	0	
570848	0	0	0	0	0	48065	76746	0	0	0	0	0	36345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	4429	0	0	0	0	0	0	-231	34	19946	820	0	0	0	0	0	0	0	0	0	0	36345	0	0	0	0	0	4370	0	0	162	194	-574	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036	35987	1014	40361	0	7197	507	40361	48065	0	11450	11450	7254	0	0	0	0	0	0	0	0	
571135	0	0	0	0	0	49020	79114	0	0	0	0	0	42738	0	0	0	125	125	0	125	0	0	0	0	0	0	0	0	0	0	0	855	2651	0	0	0	175	0	0	303	1456	19727	7121	0	0	0	0	0	0	0	0	0	8256	34482	0	0	0	0	0	2650	0	0	356	1061	-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2311	25429	16438	35715	0	5086	8219	35715	49020	0	2395	2395	7683	0	0	0	0	0	0	0	0	
571153	0	0	0	0	63	21197	25057	0	0	0	0	0	20234	0	0	0	40	40	0	0	0	40	0	0	175	0	0	0	0	0	0	103	629	0	0	0	0	0	0	-75	684	2595	20	188	0	0	0	0	0	0	0	926	1523	17785	0	0	0	0	0	1818	0	0	216	0	-403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	787	4366	1543	19615	0	873	772	19615	21260	0	0	0	2226	0	0	0	0	0	0	0	0	
571265	0	0	0	0	110	120713	208455	0	0	0	0	0	109306	0	0	0	2078	2078	0	0	0	2078	0	0	0	0	0	0	0	0	0	10878	6264	0	0	0	5270	465	500	-875	527	62237	4270	992	0	0	0	1009	0	0	0	10637	20165	78504	0	0	0	0	0	9501	0	0	755	49	-2495	40	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11405	85163	25958	90811	0	17033	12979	90811	120823	0	0	0	16075	0	0	0	0	0	0	0	0	
571443	0	0	0	0	200	37422	55759	0	0	0	0	0	44816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8124	0	0	0	1460	724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26039	18777	0	0	0	0	0	3242	0	72	581	0	-661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	841	0	0	0	841	0	0	0	72	10165	26763	22207	0	2033	13382	22207	37622	0	0	0	6034	0	0	0	0	0	0	0	0	
571920	0	0	0	0	266	63211	92187	0	0	0	0	0	56399	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	634	2228	0	0	0	0	0	0	31	0	23696	2271	0	0	0	0	100	0	0	0	0	13065	43334	0	0	0	0	0	6239	0	85	1781	41	-1028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	0	0	2017	0	0	0	719	30275	15477	49683	0	6055	7739	49683	63477	0	2570	2570	9036	0	0	0	0	0	0	0	0	
571957	0	0	0	0	0	18531	28551	0	0	0	0	0	14984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	221	0	0	0	0	0	0	-48	63	8480	3059	0	0	0	0	0	0	0	0	0	1686	13298	0	0	0	0	0	670	0	0	225	0	-241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	12076	4745	13743	0	2415	2373	13743	18531	0	3150	3150	2924	0	0	0	0	0	0	0	0	
572338	0	0	0	0	16	47898	61479	0	0	0	0	0	33538	0	0	0	195	195	0	0	0	195	0	0	7188	0	0	0	0	0	0	570	2661	0	0	0	0	0	0	5	0	15738	0	496	0	0	0	0	0	0	0	0	7408	26130	0	0	0	0	0	12071	0	0	121	0	-604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	904	0	0	0	904	0	0	0	570	22673	7408	39675	0	4535	3704	39675	47914	0	4153	4153	5418	0	0	0	0	0	0	0	0	
572347	0	0	0	0	58	5852	25430	0	0	0	0	0	8232	0	0	0	0	0	0	0	0	0	0	0	2226	0	0	0	0	0	0	0	746	0	0	0	0	0	0	0	0	5829	0	0	0	0	0	0	0	0	0	8232	0	0	0	0	0	0	0	2616	0	0	2616	0	-132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29548	0	0	0	5910	0	0	5910	0	12125	12125	2469	0	0	0	0	0	0	0	0	
572374	0	0	7454	0	2634	1887270	2182462	0	0	0	0	0	1698302	0	0	0	25281	25281	0	0	0	25281	0	55	1395	0	0	0	0	0	0	49013	84780	0	0	0	0	1370	100	-2850	19865	312575	0	14051	0	0	0	2574	0	0	0	7051	224137	1467114	0	0	0	0	0	90379	1395	0	10479	0	-27713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104108	0	0	0	104108	0	0	7454	68878	414885	235535	1689159	0	82977	117768	1689159	1889904	0	0	0	193348	0	0	0	0	0	0	0	0	
572459	0	0	0	0	0	219522	256168	0	0	0	0	0	219038	0	0	0	123	123	0	123	0	0	0	0	1810	0	0	0	0	0	0	4029	1121	0	0	0	55	0	0	-504	2350	26476	0	3001	0	0	0	0	0	0	0	4770	28980	185288	0	0	0	0	0	10234	0	0	0	0	-3216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6379	32545	28980	198523	0	6509	14490	198523	219522	0	0	0	24151	0	0	0	0	0	0	0	0	
572655	0	0	0	0	137	49226	71742	0	0	0	0	0	58235	0	0	0	105	105	0	0	0	105	0	0	0	0	0	0	0	0	0	3119	7663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2892	22723	32620	0	0	0	0	0	2724	0	0	174	0	-748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487	0	0	0	487	0	0	0	3119	11194	22723	35762	0	2239	11362	35762	49363	0	465	465	5235	0	0	0	0	0	0	0	0	
572776	0	0	0	0	0	6386	10471	0	0	0	0	0	9140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	5996	3026	0	0	0	0	0	114	0	0	36	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1418	5996	3104	0	284	2998	3104	6386	0	0	0	1110	0	0	0	0	0	0	0	0	
573036	0	0	0	0	36	239782	310763	0	0	0	0	0	217841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	2652	0	0	0	0	0	0	-38	0	84627	6784	1000	0	0	0	0	1976	0	0	0	31842	185999	0	0	0	0	0	12465	0	0	570	0	-3072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	98173	38626	200870	0	19635	19313	200870	239818	0	10324	10324	26648	0	0	0	0	0	0	0	0	
573335	0	0	0	0	387	116639	175019	0	0	0	0	0	112690	0	0	0	946	946	0	0	0	946	0	0	0	0	0	0	0	0	0	2155	2135	0	0	0	5262	0	0	-139	2895	40926	0	0	0	0	0	0	0	0	0	0	27705	84985	0	0	0	0	0	6639	0	0	933	0	-1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1095	0	0	0	1095	0	0	0	5050	52206	27705	92732	0	10441	13853	92732	117026	0	2950	2950	14904	0	0	0	0	0	0	0	0	
573559	0	0	0	0	0	21033	31258	0	0	0	0	0	19584	0	0	0	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	434	1226	0	0	0	0	0	0	-77	51	6198	105	0	0	0	0	0	0	0	0	0	3442	16142	0	0	0	0	0	1077	0	0	0	0	-273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485	10124	3547	17234	0	2025	1774	17234	21033	0	2700	2700	3203	0	0	0	0	0	0	0	0	
574051	0	0	0	0	44	8292	17750	0	0	0	0	0	7742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	7360	0	0	0	1517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1336	1330	5076	0	0	0	0	0	518	0	0	0	0	-148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	10383	1330	5594	0	2077	665	5594	8336	0	170	170	2322	0	0	0	0	0	0	0	0	
574471	0	0	0	0	892	177285	261391	0	0	0	0	0	155918	0	0	0	32	32	0	0	0	32	0	0	548	0	0	0	0	0	0	1759	30204	1	0	0	2581	0	0	1767	2737	42598	9169	2398	0	0	0	0	0	0	0	0	44096	111822	0	0	0	0	0	18073	548	0	0	0	-804	0	0	0	0	0	113	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3610	0	0	67	3543	0	0	0	4496	80383	53332	135434	0	16077	26666	135434	178177	0	5000	5000	24229	0	0	0	0	0	0	0	0	
574556	0	0	0	0	162	15725	23373	0	0	0	0	0	18249	0	0	0	17	17	0	0	0	17	0	0	0	0	0	0	0	0	0	0	1618	0	0	0	0	318	0	1	11	928	0	0	0	0	0	0	0	0	0	3974	2366	11908	0	0	0	0	0	971	0	0	0	0	-360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	216	0	0	0	11	7164	2684	13112	0	1433	1342	13112	15887	0	644	644	2379	0	0	0	0	0	0	0	0	
574949	0	0	0	0	414	93914	140798	0	0	0	0	0	112712	0	0	0	1218	1218	0	0	0	1218	0	0	0	0	0	0	0	0	0	1156	1704	0	0	0	10849	0	0	-33	0	5396	0	0	0	0	0	432	0	0	0	0	62054	50658	0	0	0	0	0	6859	0	60	595	0	-1626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1216	25024	62486	58080	0	5005	31243	58080	94328	0	6480	6480	14776	0	0	0	0	0	0	0	0	
574976	0	0	0	0	1127	567111	765916	0	0	0	0	0	501245	0	0	0	0	0	0	0	0	0	0	0	7181	535	0	0	0	0	0	5911	12890	0	0	0	1539	1475	61	4065	18359	174653	22140	0	0	0	0	655	0	0	0	5248	45148	450849	0	0	0	0	0	31111	7716	0	3140	0	3542	283	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16670	0	0	3633	13036	0	0	0	24270	236852	73333	484201	0	47370	36667	484201	568238	0	39382	39382	59883	0	0	0	0	0	0	0	0	
575133	0	0	0	0	0	29329	51811	0	0	0	0	0	27637	0	0	0	410	410	0	0	0	410	0	0	0	0	0	0	0	0	0	1044	1103	0	0	0	12601	496	200	0	0	0	0	0	0	0	0	0	0	0	0	2	10687	16947	0	0	0	0	0	1939	0	0	102	0	-168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1044	21713	11183	19394	0	4343	5592	19394	29329	0	7905	7905	5806	0	0	0	0	0	0	0	0	
575254	0	0	0	0	0	1206748	1207813	0	0	0	0	0	1091578	0	0	0	15619	15619	0	0	0	15619	0	0	6516	0	0	0	0	0	0	11744	29695	0	0	0	0	0	0	568	0	23048	995	0	0	0	0	8928	2660	0	0	21987	68263	1001328	0	0	0	0	0	74690	6516	0	3476	0	-3515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63309	0	0	0	63309	0	0	0	11744	100206	78186	1147614	0	20041	39093	1147614	1206748	0	22000	22000	112513	0	0	0	0	0	0	0	0	
575348	0	0	0	0	0	55992	94852	0	0	0	0	0	47419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733	4472	0	0	0	0	0	0	-433	132	32518	2693	0	0	0	0	0	0	0	0	0	9867	37552	0	0	0	0	0	4047	0	1	250	27	-901	0	0	0	0	0	256	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	866	40605	12587	41577	0	8121	6294	41577	55992	0	3365	3365	9771	0	0	0	0	0	0	0	0	
575375	0	0	0	118	0	46549	70979	0	0	0	0	0	59269	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	2268	2384	0	0	0	1522	0	0	0	0	3044	0	0	0	0	0	0	0	0	0	0	34703	24566	0	0	0	0	0	3202	0	0	0	0	-409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2268	7146	34703	27768	0	1429	17352	27768	46549	0	196	196	9773	0	0	0	0	0	0	0	0	
575647	0	0	0	0	19	14743	22632	0	0	0	0	0	12976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	3398	0	0	0	0	623	0	-57	0	5779	339	252	0	0	0	0	0	0	0	0	3184	9791	0	0	0	0	0	809	0	0	77	0	-261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	9571	4146	10775	0	1914	2073	10775	14762	0	317	317	2141	0	0	0	0	0	0	0	0	
