"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON3510	RCON3512	RCON3514	RCON3520	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	TEXTA545	
2599478	482	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	151		0	0	20001		32209	97		
2600039	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	0		0	0		
2602220	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7028		0	0	106769		225478	567		
2602828	1	0	0	0		0	0	0		40	0	0	0	0		0	0		0	0	0	0	0	0	0	1314		0	0	19502		10838	68		
2603629	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2516		0	0	62851		46455	205		
2604514	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2426		0	0	28027		64942	171		
2605566	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	1287		250	1		
2606460	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	289		0	0	15221		20872	69		
2607382	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	152		0	0	15731		69412	156		
2607412	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1530		0	0	27738		15853	65		
2607449	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9197		826	2	151698		165761	534		
2608754	0	0	0	0		0	0	0		0	0	0	0	0		0	0	382534	0	0	0	0	0	0	0	7269		744	2	259506		1381706	1272		
2608790	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	449		0	0	81191		22727	99		
2608905	200	0	0	0		0	0	0		266	0	0	0	0		0	0		0	0	0	0	0	0	0	12268		880	3	218070		274663	845		
2610784	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4325		0	0	42073		31744	146		
2614018	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5355		573	2	51214		39936	40		
2614344	213	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14717		0	0	107769		45565	247		
2615190	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	764166		49137	120		
2615220	0	19	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3466		295	1	40303		46930	173		
2616076	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2376		308	1	183168		214487	596		
2618276	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1798		0	0	25714		48292	121		
2618780	0	0	0	29538	0	0	0	0	0	0	0	0	0	0	0	0	0	1671410	0	0	0	0	0	0	0	15636		555	1	338040		1861378	2941		
2619572	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	973		0	0	37910		13404	89		
2619714	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1853		298	1	72964		46770	195		
2619732	0	0	0	0		0	0	0		0	0	0	0	0		0	205		0	0	0	0	0	0	0	9871		519	2	155861		166864	622		
2620439	0	104	3	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1193		0	0	49971		29595	157		
2621285	219	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3182		786	2	34289		27977	129		
2621306	18	0	0	0		0	0	0		12	0	0	0	0		0	0		0	0	0	0	0	0	0	10521		1694	5	84378		58654	232		
2621342	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	609		0	0	14140		60351	117		
2621940	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1308		276	1	24939		43875	147		
2622161	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12927		500	1	150610		180085	682		
2622198	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17394		2268	5	134263		73560	370		
2623494	0	0	0	350		0	0	0		0	0	0	0	0		0	135		0	0	0	0	0	0	0	9777		359	1	164805		194733	628		
2624400	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	24828		0	0	235023		238718	834		
2624651	0	273	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	36321		31981	193		
2625724	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	768		0	0	111432		105917	486		
2626794	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1162		0	0	48689		59305	167		
2631172	0	0	0	715		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8526		0	0	124597		117507	331		
2631314	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9221		0	0	96714		161873	472		
2631323	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1361		1217	3	58586		127554	322		
2631408	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21315		524	1	143811		97379	398		
2631846	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3656		0	0	55641		113244	306		
2632599	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	311		0	0	28182		7153	59		
2634191	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8620		360	1	251081		197746	474		
2634351	0	0	0	0		0	0	0		0	0	0	0	0		0	0	1012162	0	0	0	0	0	0	0	37966		2322	7	547179		1086859	1994		
2634735	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3497		0	0	33914		31597	189		
2635077	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2748		0	0	72310		60604	271		
2636083	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2829		625	2	131368		70827	443		
2640530	0	0	0	5		0	0	107		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1391		253	1	54263		68758	254		
2640594	231	0	0	0		0	0	0		250	0	0	0	0		0	97		0	0	0	0	0	0	0	14844		2584	5	210422		244303	827		
2641827	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	0		0	0		
2642598	0	0	0	0		0	0	0		12	0	0	0	0		0	0		0	0	0	0	0	0	0	875		0	0	34607		45689	154		
2643438	0	0	0	0		0	0	0		0	0	0	0	0		0	0	1460899	0	0	0	0	0	0	0	184244		8316	20	2258607		2161072	9693		
2643595	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2610		0	0	45842		54747	246		
2645106	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	0		0	0		
2646327	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9578		0	0	51983		39481	205		
2646813	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1629		407	1	45488		57084	247		
2648330	1	0	0	0		0	0	0		15	0	0	0	0		0	0		0	0	0	0	0	0	0	6256		469	1	43823		33326	214		
2648376	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9303		0	0	124645		64495	285		
2648460	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	278		0	0	78794		170528	369		
2649122	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11954		1080	2	166433		258241	941		
2649177	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	325450		191177	535		
2650333	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1456		262	1	33848		26951	120		
2651899	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	0		2000	1		
2652092	0	0	0	170		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5379		678	2	180208		442498	1460		
2654818	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2017		0	0	53743		22471	106		
2655495	0	0	0	0		0	0	0		0	793	45	0	0		0	0		0	0	0	0	0	0	0	1722		357	1	95553		219789	804		
2657855	8	0	0	0		0	0	0		59	0	0	0	0		0	0		0	0	0	0	0	0	0	1639		0	0	39155		17628	69		
2661861	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	33751		37287	187		
2666400	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7187		0	0	149307		305962	509		
2667911	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	976		292	1	36345		69040	205		
2667920	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	6548	0		0	0	0		0	0	U.S. Bank National Association	
2667939	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2156		0	0	26161		25473	86		
2667957	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4437		536	2	60759		90460	225		
2668598	0	592	0	0		0	0	0		0	55	0	0	0		0	0		0	0	0	0	0	0	0	7277		0	0	103946		37941	129		
2671093	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	340		0	0	31591		39254	106		
2671105	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8		0	0	28902		43966	188		
2678449	0	0	0	10		0	0	0		0	0	0	0	0		23	0		0	0	0	0	0	0	0	2128		0	0	34563		39860	162		
2679839	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2893		263	1	87678		138596	404		
2683014	0	0	0	5746		0	0	0		0	0	0	0	0		0	34	400209	0	0	0	0	0	0	0	21381		732	2	525897		683412	2648		
2683555	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10403		0	0	101049		99366	476		
2684552	99	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	31	0	0	4112		325	1	48273		30414	122		
2685241	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	0		0	0		
2685504	0	164	10	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	34078		8709	15	164839		347151	1363		
2685764	1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1875		0	0	34993		30293	121		
2686211	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3560		0	0	144393		80836	356		
2686529	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	0		0	0		
2686828	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3857		0	0	53954		39479	195		
2687133	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3717		289	1	80887		76871	301		
2687487	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	76799		42745	108		
2689128	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1131		0	0	7956		27028	73		
2689191	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	740		313969	33		
2689463	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	150		500	1		
2692753	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7493		267	1	86055		33178	178		
2692762	0	0	0	0		0	0	0		0	3	0	0	0		0	0		0	0	0	0	0	0	0	5587		0	0	58697		28225	145		
2693264	0	58	0	0		0	0	0		0	0	0	0	0		20	6		0	0	0	0	0	0	0	13948		0	0	152683		225296	829		
2693693	13	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1694		270	1	58632		59862	233		
2694430	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14444		1890	6	111350		135463	487		
2694681	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1966		0	0	183210		155147	688		
2694935	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	44530		7656	11	375761		646841	1838		
2694944	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1310		0	0	25646		28080	125		
2696180	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1847		0	0	40854		6386	46		
2697963	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	40435		44465	171		
2699631	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2771		368	1	74681		90291	442		
2700984	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	55215		566812	174		
2701767	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7638		401	1	55370		51718	252		
2702764	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	926		0	0	22897		10993	50		
2704188	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4121		0	0	40916		13053	54		
2705121	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4670		503	1	74616		130247	434		
2705895	0	0	0	3710		0	0	0		0	0	0	0	0		451	0		0	0	0	0	0	0	0	0		0	0	275168		101530	328		
2706016	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10622		1600	5	180167		162227	304		
2708122	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2259		0	0	91761		166037	480		
2710554	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1173		608	1	27959		39278	171		
2710705	0	91	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4600		954	3	32419		19482	141		
2712978	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2964		255	1	175527		299427	458		
2713461	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2194		0	0	62760		280774	594		
2713555	0	0	0	0		0	0	0		0	0	0	0	0		138	0		0	0	0	0	0	0	0	3659		0	0	84329		254233	1648		
2713582	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2535		0	0	81931		142047	456		
2713920	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	0		527	1		
2714217	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	307		859	2	44272		222911	581		
2714570	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1888		0	0	116910		248450	641		
2716088	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1055		0	0	89476		168924	438		
2716163	0	198	0	0		0	0	0		0	0	1	0	0		0	0		0	0	0	0	0	0	0	779		0	0	33167		38747	232		
2716613	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10		0	0	10451		75706	121		
2716622	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1199		0	0	38877		95559	284		
2716828	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2181		0	0	34990		49608	151		
2717012	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	34566		648	2	206238		506047	1865		
2718297	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6127		0	0	177936		243214	770		
2718345	0	101	0	678		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4518		0	0	83800		226057	745		
2718596	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4528		619	2	79064		30566	160		
2719427	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1344		0	0	41037		118802	369		
2719810	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	0		0	0		
2721103	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	41501		348635	409		
2721747	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13162		311	1	212127		81524	422		
2721765	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9594		0	0	148386		121718	707		
2721877	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	11434		0	0		
2722173	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	3562		78303	96		
2722922	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1207		0	0	29456		32434	125		
2723068	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2321		0	0	48697		90072	270		
2723666	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2150		0	0	26308		21787	86		
2724757	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15517		1645	4	170031		181068	705		
2724766	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1460		0	0	21595		3491	19		
2726050	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2345		0	0	31786		5975	17		
2726416	0	60	0	0		0	0	0		0	0	1	0	0		0	0		0	0	0	0	0	0	0	4480		0	0	50003		37218	282		
2726443	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	0		567	1		
2727431	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11061		841	3	66537		88335	338		
2727619	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1964		0	0	51634		9181	59		
2727673	0	0	0	0		0	0	0		0	0	0	0	0		0	0	250011	0	0	0	0	0	0	0	50650		2650	6	540786		469930	2151		
2727990	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	523		0	0	42529		92147	230		
2728661	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6201		0	0	139850		125468	576		
2729314	0	0	0	0		0	0	0		0	0	0	0	0		26	42		0	0	0	0	0	0	0	10076		511	1	72769		161739	518		
2729604	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2129		0	0	27769		9628	33		
2729770	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5681		0	0	73124		83499	363		
2730431	0	0	0	232		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5318		0	0	77080		48577	150		
2730477	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5548		0	0	58224		64214	258	NO	
2731876	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11550		1209	4	70998		48721	215		
2732565	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2558		0	0	53490		26040	100		
2733263	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21811		1396	1	260805		176677	709		
2733348	0	0	8	0		0	0	0		0	0	15	0	0		0	0		0	0	0	0	0	0	0	2336		0	0	85001		117662	365		
2734729	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	76		0	0	45241		438432	793		
2735137	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1067		904	2	57808		51981	221		
2735173	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4877		0	0	71012		85890	292		
2735191	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	276		0	0	19777		29502	106		
2735324	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	1853	0	0	5589		0	0	67622		141399	202		
2735913	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	20657		4301	12	161765		338539	1485		
2735959	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	842		0	0	6830		8051	52		
2736219	254	0	0	0		0	0	0		101	0	0	0	0		1021	0		0	0	0	0	0	0	0	29347		2038	8	326256		49191	311		
2736291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2649097	0	0	17412	0	0	0	0	374203		9993	30	4725183		4651203	20046		
2736349	1	0	0	0		0	0	0		2	0	0	0	0		0	0		0	0	0	0	0	0	0	4351		439	1	35883		56438	264		
2736442	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2376		0	0	39047		39522	220		
2736451	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	28638		2165	4	368189		178357	1118		
2736714	424	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	763		0	0	52212		73880	230		
2736732	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	101		0	0	19021		72798	153		
2737029	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14266		3386	5	289765		253467	744		
2737775	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2600		0	0	87170		195496	574		
2737841	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	695		0	0	26282		81735	147		
2737980	0	0	0	114		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5587		0	0	51176		144805	271		
2738857	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5240		0	0	76198		58559	270		
2742153	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7679		0	0	92580		96046	386		
2743244	0	266	868	24		0	0	0		0	1051	43	0	0		0	0		0	0	0	0	0	0	0	12161		640	2	262640		187438	733		
2744063	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17735		531	2	154689		427856	1031		
2744782	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3563		0	0	92347		108351	319		
2745426	0	0	0	246		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5146		262	1	102914		117846	263		
2745743	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	25335		2858	10	179418		208027	840		
2746227	7	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2051		0	0	53770		58263	222		
2746245	0	5	0	0		0	0	0		0	2	1	0	0		0	0		0	0	0	0	0	0	0	7059		0	0	41036		17989	125		
2746263	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1793		0	0	57261		88197	323		
2746348	0	37	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4853		1036	3	173277		150265	636		
2747242	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	41892		165673	195		
2747279	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3380		0	0	39029		28504	147		
2747420	0	0	0	183		0	0	3193		0	0	0	0	0		148	0		0	0	0	0	0	0	0	8853		0	0	117130		238746	659		
2747466	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2698		0	0	54815		11844	71		
2747587	549	0	0	0		0	0	0		172	0	0	0	0		0	0		0	0	0	0	0	0	0	33802		1287	4	173256		226790	1014		
2748502	1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3723		0	0	65782		86470	332		
2748650	0	0	0	1962		0	0	0		0	0	0	0	0		0	0	330905	0	0	0	0	0	0	0	26694		406	1	391943		506361	1753		
2749059	0	0	0	0		0	0	0		3	0	0	0	0		0	0		0	0	0	0	0	0	0	4692		0	0	56477		45865	207		
2750448	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	933		0	0	41387		40902	211		
2750699	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16935		1454	5	157318		207225	625		
2751007	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11287		624	2	168334		99314	332		
2751388	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2375		0	0	99493		162961	443		
2753588	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3376		0	0	39326		34039	150		
2753917	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1047		304	1	5726		12157	32		
2754389	0	0	0	5		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	30890		253	1	174424		110674	528		
2755733	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	19981		719	2	127125		113052	302		
2756730	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1832		345	1	15668		6811	43		
2756749	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2155		0	0	52874		34955	139		
2756767	0	0	0	6		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7793		917	3	82944		25985	123		
2756785	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10172		1209	2	135250		253175	749		
2756909	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4601		1463	1	108577		191996	645		
2757205	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6437		0	0	75344		52922	282		
2757586	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	0		0	0		
2757906	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2365		0	0	25574		18110	116		
2757951	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	17870	0		0	0	0		0	0	CAMBRIDGE SAVINGS BANK	
2758024	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	748		0	0	15718		22447	37		
2758613	0	0	0	0		0	0	0		0	0	0	0	0		0	240		0	0	0	0	0	0	0	45259		256	1	223588		114698	496		
2759629	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1964		0	0	34367		40589	163		
2760102	0	4	150	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2548		0	0	65560		113240	266		
2760232	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14391		0	0	151340		87641	602		
2761912	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8735		270	1	103768		178898	762		
2761930	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6945		252	1	58942		42678	216		
2761967	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10688		0	0	107412		44436	293		
