"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	
18854																																	0	100	4086	0	13315		40		1223	0			5950	0	1818	0	2	27840	0	0			0	1133	172	1031	11998	623	435	75	0	0	0	17297	3123	4122	1913	173	0								0	1			0	0	
18957																																	0	1033	4580	0	5537		23		2553	0			9409	0	2891	0	637	34532	0	0			0	7764	0	1176	10499	1085	2554	3036	795	205	0	7357	5982	5645	3178	3549	0								105	0			0	0	
19356																																	0	464	1635	704	15202		665		955	0			11668	0	3354	0	0	44512	10	0			0	9720	155	3394	13830	3794	1735	3513	624	54	0	24901	1372	5644	2709	176	0								0	0			0	0	
19730																																	0	504361	8329	26642	541002	1334	16837	15503	3917	397	157756	0	157756	107327	28021	0	532	1523377	2034	40	40	0	58512	94059	36145	34867	570451	13704	11625	15874	18794	16964	16517	825993	75518	168457	251936	96154	4093	0	0	0	0	0	0	0	0	443	0		0	0	
19936																																	0	18234	9263	3942	34007		2567		4929	0			17263	3710	8898	0	796	142060	0	0			0	38105	0	5788	79599	10263	6922	13646	6272	954	0	45286	15629	22513	11559	7380	255								0	346			0	0	
19972																																	0	0	0	0	0		0		0	0			0	0	207	0	0	27977	0	0			0	24418	3352	0	0	0	14	142	34	4907	19321	198	7	193	352	2598	211								0	0		0	0	0	
20053																																	0	5532	2129	200	5804		14		4543	0			2999	0	2555	0	1017	35037	0	0			0	10074	52	10074	19334	2821	2838	593	796	1137	1629	9111	7258	4892	2378	815	3								70	48			0	0	
20147																																	0	843	7495	0	7361		0		1312	0			2305	2104	3990	0	0	32967	0	0			0	6191	753	53	6072	119	137	912	758	1769	2496	6655	2824	2812	4699	4642	4825								538	75			0	0	
20259																																	0	12032	1661	495	7834		81		1285	0			6097	267	3522	0	0	46130	194	0			0	12217	807	1273	19691	2407	1869	1986	3325	1687	943	12134	7659	5288	7413	1613	0								0	26			150	46	
20370																																	0	39874	0	2195	29688		0		4	25			8002	5004	2220	0	306	107813	808	0			7615	15798	5517	9087	71620	10268	2585	2828	117	0	0	30516	36858	10256	3981	1646	8783								0	13		0	0	0	
20512																																	0	468	15	550	9546		219		0	0			1257	384	3336	0	1248	53595	0	0			0	36396	176	8953	1972	478	1769	2825	2739	25054	3170	655	946	2616	2092	10563	199								0	0			0	0	
20633																																	0	7522	0	4587	43164		0		125	104			20241	2708	9137	0	3862	132223	0	0			0	39897	980	65	21091	486	1365	14347	14678	8087	613	12938	6302	17306	39528	12390	3408								0	0			0	0	
20839																																	0	50274	3566	4910	62501		1155		468	0			23033	4319	3793	0	393	183879	0	0			0	25686	3718	9992	99440	12771	4547	7016	938	381	0	84355	23695	34314	9053	4792	890								0	63			0	0	
20857																																	0	325	4746	0	5259		440		14638	0			6047	5	1171	0	1047	35808	0	0			0	1911	172	0	11455	540	303	981	16	63	0	15781	5465	6132	3579	2927	0								0	47			0	0	
20866																																	0	17045	930	1505	54950		31		0	0			26597	3412	2226	0	0	165485	41	0			0	54684	4114	1115	42109	1809	5665	9667	3462	5519	28561	24392	23639	34562	14756	10469	3023								0	32			0	0	
21256																																	0	268	295	448	612		1		111	0			657	53	515	0	0	5205	0	0			0	2226	19	154	908	19	291	620	1265	32	0	735	428	737	624	242	212								0	0			0	0	
21359																																	0	0	1885	0	454		9		3476	0			1826	0	1784	0	0	12541	0	0			0	3045	62	0	3683	315	962	1604	61	16	88	5251	741	2063	1207	200	34								0	0			0	0	
21630																																	0	393	371	136	5031		19		743	0			2301	0	2723	0	0	24571	0	0			0	12810	44	504	6723	516	45	886	2174	9151	38	4963	1199	3322	1919	351	0								0	0			0	0	
21658																																	0	1413	15679	650	13001		18		6376	533			14540	428	6721	0	639	86994	0	0			0	26453	861	0	39448	2030	6847	15563	1723	125	0	14821	22540	17744	3895	935	0								160	55			0	0	
22048																																	2000	9090	1844	201	24009		0		8317	0			34007	540	8253	0	0	114497	11	834			0	22390	3023	10360	50479	2752	6611	10511	1794	66	107	13055	28061	36282	7933	4058	45								0	0			0	0	
22235																																	0	51198	9415	2422	108099	0	4537	4537	3687	0	3409	0	3409	3330	19877	0	997	253152	0	0	0	0	0	42947	3119	4068	90382	7656	6421	18794	6916	1249	738	95886	24285	61980	23239	3841	29	0	0	0	0	0	0	0	0	115	0		0	0	
22356																																	0	22521	18044	843	48202		259		17755	0			27209	16275	6811	0	0	174834	0	0			0	9960	3334	2326	47817	881	910	2448	4574	415	732	94578	14771	30246	20769	2238	2054								2589	1032			0	0	
22459																																	0	3588	3861	384	6703		38		2152	0			8138	1578	22603	0	0	74831	0	758			1520	24257	461	21553	13508	1819	6109	15692	473	0	164	9555	8928	15247	14206	2448	190								227	83			0	0	
22543																																	0	4022	252	417	20865		9		0	0			1595	5097	2502	0	23	48642	0	0			0	12086	1722	4310	14692	2209	3852	4543	533	170	779	20679	3711	7293	2840	1151	0								0	52			0	0	
22552																																	0	637	8011	0	7190		0		12333	78			5889	0	1972	0	0	40012	0	0			0	3980	0	0	16580	242	1186	2096	209	99	148	11193	7413	10209	2949	1752	1989								0	0			0	0	
22730																																	0	630	155	2108	12302		0		0	0			5147	3914	7205	0	0	53454	0	0			0	21769	224	19837	3982	2092	6650	5735	4582	2393	320	10222	4727	6920	2973	6764	0								0	0			0	0	
22936																																	0	52502	13103	5617	50548		213		10752	0			18746	6723	11915	0	0	210607	50	0			0	36681	3751	14952	122450	13114	11177	11778	421	52	0	77890	49728	38808	4205	2898	0								0	106			0	0	
22954																																	0	7715	9178	271	7015		211		7841	0			8281	2856	5313	0	95	59504	0	0			0	8599	1972	160	20627	565	1062	4919	734	807	182	15263	7886	17380	6686	3392	242								0	157		0	0	0	
23036																																	0	188560	5758	3325	101422	226	4381	4155	77	0	43529	0	43529	8504	5114	0	883	407688	110	0	0	0	0	43127	2879	0	253596	9064	12279	17295	4021	399	69	168438	95811	80155	13357	4373	1368	0	0	0	0	0	0	0	0	239	0		0	0	
23045																																	0	0	693	0	3203		2		175	0			633	0	246	0	242	9275	0	0			0	4059	22	0	1930	196	677	2889	297	0	0	1587	549	2549	311	220	0								0	0			0	0	
23241																																	0	299538	64764	27154	285590	1565	21816	20251	35092	0	264895	0	264895	137223	196014	0	7179	1792741	0	5495	5495	0	0	380380	64505	317089	443450	22113	57458	126679	79193	72613	17394	693102	58888	208957	186255	238988	22476	0	0	0	0	0	0	0	0	3096	0		0	0	
23456																																	0	4816	5635	571	9267		96		5966	0			11082	3290	4689	0	193	56339	0	0			0	9860	680	3225	22349	797	4348	4081	270	15	349	11627	17270	12889	3414	560	679								0	194			0	0	
23504																																	0	14690	0	0	159054	0	228	228	0	0	36490	0	36490	60981	8236	0	0	325997	0	0	0	0	0	44228	1706	16782	28056	1165	5221	8792	1405	11808	15837	66359	28770	55014	73918	47630	9655	0	0	0	0	0	0	0	0	384	124		0	0	
23540																																	0	148	0	73	6948		6		0	0			3665	2999	6317	0	1131	43722	0	7			0	20146	2186	196	6938	98	684	1668	1302	7029	9367	6455	2528	3910	3182	7492	0								0	96			0	0	
23643																																	0	9130	1488	147	14736		677		325	0			18670	0	30905	357	0	96284	0	0			0	18229	1620	10937	38852	1215	3147	7602	4340	1384	96	16156	18334	21196	17914	2832	0								0	0			0	0	
23755																																	0	18312	985	1786	38919		135		81	0			7557	14591	4027	0	676	101375	0	0			0	10037	3923	5383	32047	2760	2585	4007	656	29	0	36818	19314	20667	11379	1740	630								0	346			0	0	
23812																																	0	48805	2172	18930	276905	1781	8715	6934	49	0	94483	20	94503	50200	5151	0	0	694343	1255	12706	12706	0	0	131092	43590	55113	210633	12842	5957	28261	38651	38636	6537	162289	15583	125343	141853	95778	16579	0	0	0	0	0	0	0	0	2780	0		0	0	
24006																																	0	31513	0	18888	123944	0	0	0	0	0	40390	0	40390	6609	2539	0	11147	399147	0	0	0	0	10534	163951	166	15057	61387	439	3666	7745	3650	52541	95910	73260	26098	52317	50987	25061	7352	0	0	0	0	0	0	0	0	0	0		0	0	
24266																																	0	290099	53420	18559	582729	0	14024	14024	39974	0	181207	0	181207	152125	18647	0	11505	1587528	0	19247	19247	0	17772	184996	18115	0	340149	16903	13542	48253	54381	36321	15596	642366	71780	249479	242650	188440	7291	0	0	0	0	0	0	0	0	2881	0		0	0	
24453																																	0	27709	1651	104	39301		0		0	0			24407	0	6580	0	0	123706	0	0			0	14491	9429	0	73926	8777	2160	1389	1458	458	62	48657	14332	18660	18761	6981	1261								34	0			0	0	
24659																																	0	0	2079	0	4747		54		4032	0			6873	0	2826	0	0	24338	0	0			0	2981	712	390	9589	435	5	254	793	1246	248	14642	2605	1197	1834	925	0								34	0			0	0	
24668																																	0	6848	5221	0	16360		256		2675	0			5705	0	7033	0	3064	78620	0	0			0	28928	2511	26888	14036	4140	15453	5920	1859	1278	282	6889	22910	7974	5331	5323	0								0	19			0	0	
24855																																	0	0	219	0	47		0		1884	0			848	0	1073	0	0	5022	0	0			0	951	0	8	1832	0	33	15	42	861	0	560	1306	776	1043	380	0								0	0			0	0	
24949																																	1773	60348	3702	2873	110512	0	165	165	3630	0	99539	0	99539	16922	34813	0	2637	445374	0	1838	1838	0	0	79354	26767	4198	218341	13385	28831	29389	3389	372	1892	147705	76191	85018	36602	15276	0	1773	1773	0	0	0	0	0	337	164	0		0	0	
25357																																	0	6815	0	0	9490		40502		1544	0			6604	0	4050	0	0	75227	0	0			0	6222	0	0	13086	846	807	2129	950	1203	287	4782	6651	47573	4603	5396	0								0	0			0	0	
25647																																	0	6166	558	5980	31743		14		0	0			4812	0	905	0	0	62655	0	0			0	10783	1685	0	25793	174	1328	2040	5212	2029	0	9896	14394	10395	11912	5163	0								0	9			0	0	
25852																																	0	64080	7828	3601	81495	0	352	352	5642	0	26320	0	26320	39708	9605	0	8169	298565	0	0	0	0	0	41132	9636	9400	111203	10164	9180	14631	3242	2626	345	111226	46681	49079	31133	9830	8193	0	0	0	0	0	0	0	542	455	0		0	0	
26149																																	7	1010	1534	0	12701		0		564	0			7024	1051	3429	0	21	32019	0	0			0	4129	496	823	17674	784	976	2133	172	13	51	8141	7992	8451	1681	266	1307								0	53			0	0	
26233																																	0	44208	0	23006	98886	1276	1276	0	0	2192	24270	0	24270	12329	172320	0	0	386711	1294	0	0	0	0	10012	1434	3915	102407	1426	939	1281	2492	965	2891	78379	21656	101285	139186	18840	17954	0	0	0	0	0	0	0	0	264	0		0	0	
26242																																	0	17338	10247	1688	61559	0	217	217	4741	44	16743	0	16743	2397	11218	0	1223	197249	0	0	0	0	0	67130	1903	7879	72873	4217	10051	21646	15307	15268	253	31073	27532	32343	26265	12090	559	0	0	0	0	0	0	0	845	0	0		0	0	
26457																																	0	1361	7055	131	1163		0		987	0			90	31	831	0	0	18004	0	0			0	6355	0	0	5645	899	727	4681	48	0	0	1794	2225	7201	428	0	0								0	0			0	0	
26765																																	0	1016	723	0	1029		10		1545	0			137	0	2425	0	909	9147	0	0			0	1331	0	167	2168	0	3	30	69	1229	0	2026	1208	1483	1002	2074	0								0	22			0	0	
26859																																	0	102962	86	6853	113195	0	5	5	191	3084	51355	0	51355	0	2948	0	0	287483	703	12	12	0	0	10450	129	5497	132228	8254	668	86	519	321	0	240669	7835	3846	11261	11419	1550	0	0	0	0	0	0	0	0	0	0		0	0	
26916																																	0	30615	5589	2958	79483	0	1890	1890	0	0	14936	0	14936	36096	8257	0	1181	303511	0	355	355	0	280	100159	18353	79213	18460	3174	7138	24180	27436	34553	3635	81256	13892	40700	46416	19034	2054	0	0	0	0	0	0	0	2193	1446	0		0	0	
27548																																	0	27414	1193	4616	58709	158	816	658	954	411	57773	0	57773	16594	11752	0	161	270906	105	0	0	0	57773	78028	12583	22209	71889	2500	6386	21015	18232	25390	3767	66629	15341	49314	48355	12585	0	0	0	0	0	0	0	0	0	418	0		0	0	
27614																																	0	3705	2424	0	22333		6414		23	0			4346	12033	5596	0	3272	144648	0	0			0	77614	5799	12860	8772	673	6492	2384	2439	24974	40367	22170	8897	8558	8638	8107	8644								322	767			0	0	
27838																																	0	56352	4622	5692	62951		0		0	0			50570	24863	1137	0	0	252073	0	0			0	43582	2251	19757	74983	881	4981	15505	16537	1864	3814	118828	5651	33598	46309	3894	211								0	53			0	0	
27847																																	0	3804	19906	336	23234		197		7107	0			10560	0	24169	0	300	143412	0	28			0	53240	0	2171	43169	1474	6302	14325	10027	14043	6394	11316	24070	29846	17331	5249	517								531	0			0	0	
28013																																	0	47706	0	12420	206147	0	506	506	0	0	12555	0	12555	9180	3598	0	0	409189	0	0	0	0	0	112467	4610	45812	52893	4461	3818	7653	2985	48808	44509	54050	16984	38228	75246	43125	62984	0	0	0	0	0	0	0	0	0	0		0	0	
28152																																	0	2440	7226	70	12275		0		1659	0			5417	0	3366	0	155	51686	195	0			0	15406	3680	0	11252	131	1657	5572	6141	1812	46	6849	2534	10150	12252	2595	1939								0	187			0	0	
28255																																	0	2926	3868	3613	17866		145		4049	0			25695	30	3316	0	0	65298	6	0			252	3461	25	784	20209	737	533	329	1232	605	0	41251	12047	3247	3570	1668	24								0	310			0	0	
28349																																	0	14013	578	1007	18356		0		735	0			16285	1144	7444	0	851	79782	29	0			0	18646	752	8742	57542	4963	8784	4658	241	0	0	39878	14043	4919	1258	892	0								0	0			0	0	
28406																																	0	874	0	4508	288	0	75	75	0	0	31	0	31	354	654	0	0	201781	0	0	0	0	31	192978	1915	20815	219	302	4868	11377	4409	44384	127638	498	278	971	698	4037	2321	0	0	0	0	0	0	0	0	104	0		0	0	
28572																																	0	3514	137	7506	3638		22		0	0			0	5794	1319	0	0	63178	0	0			0	41198	50	27171	2979	4399	11497	15171	3591	2871	2457	7329	5660	5390	1473	860	89								0	0		0	0	0	
28732																																	0	6614	4257	0	11853		0		559	0			5829	574	5500	0	0	42403	0	0			0	6552	573	0	22825	695	1038	3480	1130	193	0	14101	6997	8119	5256	1295	0								0	92			0	0	
29104																																	0	70331	0	7711	136334	4219	4674	455	0	0	58509	0	58509	30013	607	0	0	550414	0	0	0	0	0	205634	36601	74111	142646	1564	3614	15496	48518	94503	41939	68938	65694	85674	53523	61200	9276	0	0	0	0	0	0	0	0	0	0		0	0	
29252																																	0	9846	666	1548	19777		0		28	0			10932	801	3456	0	0	67286	0	0			1370	17992	2212	2479	30817	2519	2079	9687	3456	134	0	20064	6188	11212	11154	416	0								0	28			0	0	
29636																																	0	11047	47775	6495	82263	639	7290	6651	2772	0	39583	0	39583	0	60651	0	25	372993	1031	0	0	0	0	113738	1465	6001	113060	9070	11720	26620	40005	25137	0	84552	53544	59852	51132	10757	6	0	0	0	0	0	0	0	920	0	0		0	0	
29850																																	0	9208	332	0	7518		9		0	0			4051	0	3772	0	192	37979	25	0			0	11284	1638	7706	14072	1865	5484	2227	1708	0	0	10827	7107	4240	4515	25	0								0	0			0	0	
29944																																	0	22482	228	7096	11776		1303		0	0			19806	4013	3985	0	0	114232	0	0			2693	34782	7272	10438	46667	2968	5379	23190	3122	0	0	16990	30135	24782	7265	23	0								0	1489			0	0	
29953																																	0	6481	9839	1230	15948		5		3710	0			7056	109	3066	0	69	60615	0	0			7056	11687	1415	863	19544	761	2412	6578	1641	95	200	13187	4058	12101	9133	9590	750								0	0			0	0	
30052																																	0	2870	0	81	2765		14		11	0			2675	0	690	0	0	10375	0	0			0	1242	27	0	7343	256	348	559	7	72	0	5221	1518	1136	512	282	300								0	0			0	0	
30155																																	0	307	13040	39	3824		437		29492	773			7600	0	3077	0	155	61584	0	0			0	3063	119	14	29485	89	308	744	1279	540	103	32579	4153	4951	6042	7976	2758								358	73			0	0	
30258																																	0	59097	211	151	120978		226		280	0			42549	14352	10891	0	3935	289379	0	0			0	15822	20107	3357	135092	2454	2965	6212	2017	472	1530	132361	39730	60655	31474	6453	1307								202	578			0	0	
30418																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	
30502																																	0	14009	0	3138	161966	0	692	692	0	0	25308	0	25308	17292	34668	0	18098	462493	170	0	0	0	0	176763	10135	38722	18151	6297	16497	8515	7727	58416	78731	85027	22334	69884	40439	27292	37806	0	0	0	0	0	0	0	0	594	162		0	0	
30650																																	0	60253	567	1992	28697		30		229	1678			22311	5097	2504	0	0	132991	0	0			0	7874	2662	985	76494	1557	2420	3252	379	0	148	62110	29494	20669	7098	536	0								0	775			0	0	
30810																																	0	6	0	0	0	0	1566	1566	0	0	81045	0	81045	1306	23596	0	0	22875020	0	0	0	0	0	67071	483	1778	1622	107	672	881	169	6685	58347	14670763	3336605	4644268	42849	920	1269	0	0	0	0	0	0	0	22699947	0	0	1384075	0	0	
30856																																	0	23740	3699	681	28769		185		1409	0			35581	4788	3308	0	0	135311	0	0			0	29589	3426	17889	97329	18123	9636	1400	361	68	0	81649	16070	4917	1822	806	0								0	136			0	0	
31134																																	0	997	215	340	8066		327		1230	0			5188	199	11346	0	0	44174	0	0			0	15233	790	4996	17211	1483	1259	4230	4394	3641	222	4849	9620	6481	5538	2234	7								234	9			0	0	
31255																																	0	18502	386	10669	78979	0	0	0	121	0	37314	0	37314	0	3057	0	0	151802	357	0	0	0	0	2703	284	1391	56722	1251	119	893	151	72	55	109022	9317	19247	4829	1792	3709	0	0	0	0	0	0	0	0	144	0		0	0	
31657																																	0	1199	2405	0	5931		0		1071	0			6797	0	8682	0	55	34655	0	0			0	8515	0	0	14564	556	1043	2674	3875	367	0	4426	8541	7180	5227	406	0								0	0			0	0	
31826																																	0	2652	4043	0	43379		63		68	62			40741	1619	17509	0	4008	169585	43	0			0	54430	1116	8262	21273	245	2265	5274	5884	19941	20553	32173	11237	21659	13096	27863	8850								0	0			0	0	
31835																																	0	532	2050	0	4690		129		34127	600			5666	0	7244	0	222	59473	447	0			0	4910	350	4785	39219	4706	0	0	12	63	0	44447	1902	2153	2829	3503	176								0	0			0	0	
32159																																	0	29525	953	932	30193		0		0	0			33051	0	6564	0	0	116150	0	0			0	13390	632	4763	49522	5414	2095	1165	2008	2099	609	71245	5853	12352	10649	1021	247								0	910			0	0	
32234																																	0	59	2670	69	7432		0		1304	0			5141	0	4112	0	657	36379	0	0			0	14935	0	0	5989	505	803	3284	3645	6698	0	5230	3181	3395	4241	5396	0								0	0			0	0	
32766																																	0	514	0	0	6168		19		0	12			4450	0	3841	0	0	17737	26	0			0	1286	1485	217	7175	0	11	69	446	480	280	2829	4335	5985	604	2692	0								0	0			0	0	
33147																																	0	52950	6658	8534	55204		132		7841	475			48649	948	10353	0	8	219748	0	4016			0	23122	1333	628	80367	1548	2515	13382	2436	899	1995	82810	17310	38206	47364	8774	475								0	0			0	0	
33259																																	0	133223	738	2975	217013	0	316	316	0	2868	52447	0	52447	13553	3826	0	16897	458593	0	558	558	0	0	13342	3513	6307	286638	8087	335	4282	638	0	0	265447	21231	64394	62572	15030	9748	0	0	0	0	0	0	0	0	192	0		0	0	
33268																																	0	7784	4279	16	3387		26		8367	0			4959	0	3040	0	228	35231	0	0			0	3136	0	318	16317	277	438	1194	1128	61	0	18317	5351	2431	1190	4776	0								0	9			0	0	
33549																																	0	0	5373	0	4720		34		2083	0			886	677	2613	0	649	28914	0	0			0	11090	789	11090	8391	104	2020	7821	1145	0	0	1350	4816	7138	3927	492	0								0	0			0	0	
33727																																	0	21897	1837	599	71273	0	534	534	0	484	19537	0	19537	6608	4004	0	43	189801	0	0	0	0	0	56524	5874	0	36634	2771	1789	5272	1791	11512	32222	47543	13870	30915	14122	21283	4272	0	0	0	0	0	0	0	984	87	0		0	0	
