"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	
17464																																	0	668817	9763	17369	616344	2185	2804	619	14713	42	452731	0	452731	54966	19877	0	20826	1959019	5783	0	0	35659	15870	11985	741514	8033	3474	9925	4120	4454	5653	1030935	81868	341250	198005	168872	100131	0	0	0	0	0	0	0	5409	29654	0		0	0	23352	645465	314973	301371	0	0	0			
17839																																	0	26143	13994	2223	29684		534		4563	0			29861	13950	4601	0	1418	146960	0	0	82	19085	888	5703	58202	3961	5145	5364	3822	793	0	75999	11833	23041	12788	3184	512								0	16			0	0	4474	21669	14739	14945			0			
17950																																	0	6015	15683	751	40808		59		14185	0			9209	2450	7831	0	4944	123792	0	357	566	19774	1551	1596	38564	2067	3349	9598	3334	1294	132	40797	22392	26525	8897	3824	1502								0	175			0	0	5942	73	15885	24923			0	0	0	
18050																																	0	20491	12769	470	40342		624		3792	0			12869	24	11881	0	1535	162827	0	0	0	54914	3116	51710	29615	13756	34882	2921	1258	1368	137	22726	55824	13388	7613	3829	3759								0	0			0	0	2623	17868	21490	18852			0			
18135																																	0	0	0	5062	4206		0		0	0			34719	14074	16884	0	0	125512	0	0	0	23343	27210	14367	10709	807	2272	4462	6751	4316	4735	28033	2227	8758	23493	36290	2786								0	14			0	0							0			
18377																																	0	57	1330	0	62		0		0	0			0	82	4	0	0	13251	39	0	0	10936	819	0	97	0	15	37	74	3330	7480	82	0	31	110	1233	898								0	0			0	0							0			
18827																																	0	1047	48	4093	19194		5		168	0			10644	3501	11421	0	1218	88154	10	0	0	33474	3118	10991	2304	245	301	482	1056	22619	8771	4112	4314	11222	15168	14222	2298								0	233			0	0	637	410	14611	4583			0			
18836																																	0	3217	4648	0	16750		0		3	0			5175	529	30318	0	1006	114721	0	0	0	49990	2870	38393	18821	2864	9417	22266	6448	5865	2794	7018	15207	19375	10918	8689	3423								0	215			0	0	1673	1544	16667	83			0			
18854																																	0	334	6145	0	14685		59		3412	0			8728	0	2176	0	0	39413	0	0	0	3667	207	1387	20451	1316	1531	772	48	0	0	26753	3593	4146	1032	144	0								0	0			0	0	334	0	0	14685			0			
18957																																	0	1386	5051	0	6072		24		2203	0			11101	0	3004	0	463	37901	0	0	0	8491	0	1501	14338	1592	2450	2871	1022	364	0	9450	7017	4861	3723	3572	0								106	0			0	0	1354	32	6072	0			0			
19356																																	0	2374	1620	751	15676		598		974	0			14156	0	2943	0	0	47999	0	0	0	8829	78	3028	14902	3554	1553	2769	909	33	0	23858	3946	5285	2647	3414	0								0	0			0	0	1109	1265	1032	14644			0			
19730																																	0	529571	11290	31099	579268	868	24730	23862	4086	0	135944	0	135944	95613	28854	0	924	1575927	2182	17	570	96936	39373	34628	679763	16633	11981	17112	17351	29698	4041	801685	92820	218826	253391	104139	1768	0	0	0	0	0	0	0	0	404	0		0	0	274699	254872	319373	259895	0	17	0			
19936																																	0	25276	11015	4348	38423		2507		5297	0			17671	3891	8321	0	691	155553	0	0	0	37774	0	5747	66200	10460	7613	12435	6169	1005	0	56456	18374	24271	10067	7557	251								0	339			0	0	0	25276	38423	0			0			
19972																																	0	918	101	0	0		0		0	0			107	0	199	0	0	28720	0	0	0	23983	3412	0	0	0	10	95	141	4653	19084	199	36	113	532	2492	1359								0	0		0	0	0							0			
20053																																	0	5075	5375	0	8348		67		7584	0			5449	0	3039	0	1034	59153	0	0	0	22936	117	22936	31305	4687	8024	4906	731	1249	2816	11634	10809	9236	2790	999	81								75	54			0	0	3330	1745	4530	3818			0			
20147																																	0	1436	8191	0	6033		0		1895	0			2733	2191	3847	0	0	34756	0	0	0	7114	728	0	8674	122	207	652	638	1926	3569	6640	3021	3244	5205	4827	4696								536	52			0	0	572	864	5	6028			0			
20259																																	0	17816	1647	490	8409		85		1675	0			7816	399	4783	0	0	54681	190	0	338	10815	897	1738	22113	1651	612	1773	3232	1435	2112	24703	3838	6512	7121	1833	0								0	39			99	22							0			
20370																																	0	36197	0	1638	33619		320		0	0			8940	0	1938	0	0	109982	710	0	8075	18606	9434	12716	70620	6966	5532	4947	974	187	0	55780	20108	9929	6140	13	116								0	0			0	0	20335	15862	23822	9797			0			
20512																																	0	434	12	784	9344		186		0	0			1247	349	3510	0	1162	54011	0	0	0	36853	130	9443	1483	304	1592	3373	3103	24851	3085	447	845	2305	2353	10691	197								0	0			0	0							0			
20633																																	0	7163	0	5462	43345		0		85	100			21370	2586	8083	0	3733	133038	0	0	0	40044	1167	64	21924	1087	4002	14987	11815	7287	602	11810	4746	26693	33599	12609	3301								0	0			0	0	1882	5281	124	43221			0	0	0	
20839																																	0	57882	3903	4853	60761		1923		733	0			18084	3341	3891	0	369	176678	0	0	0	20074	805	6971	95909	9683	2777	5964	899	312	0	79557	28637	35364	6777	4510	890								0	59			0	0	18535	39347	14225	46536			0			
20857																																	0	463	4844	0	4206		568		14741	0			6637	0	1442	0	1040	35943	0	0	0	1761	193	0	13541	336	121	1182	19	62	0	9048	9752	8975	3126	2482	0								0	48			0	0							0			
20866																																	0	30775	1641	2149	52339		35		0	0			26576	2922	2175	0	0	170146	41	0	0	47364	4180	565	39047	3539	3507	9351	1972	5681	23314	31670	21752	32402	12750	14567	9682								0	31			0	0	6741	24034	2856	49483			0			
21256																																	0	329	288	402	1136		2		117	0			681	58	484	0	0	5669	0	0	0	2154	18	152	1281	30	105	943	1044	31	0	1126	363	1026	548	239	212								0	0			0	0							0			
21359																																	0	0	1788	0	673		6		3740	0			1771	0	1736	0	0	12548	0	0	0	2776	58	0	4089	246	1079	1338	12	15	86	5863	725	1673	1166	306	34								0	0			0	0							0			
21630																																	0	264	384	0	5636		23		1448	0			2380	0	3116	0	0	25956	0	0	0	12664	41	426	8008	473	169	1649	1388	8985	0	4861	3147	2748	2059	477	0								0	0			0	0							0			
21658																																	0	1530	16559	751	13154		31		7701	584			13738	468	6633	0	516	88445	0	0	0	26160	971	0	45134	2763	8078	13859	1297	59	0	15744	24562	16923	3216	907	0								171	62			0	0	1177	353	291	12863			0			
22048																																	4000	10481	1874	389	30533		0		11090	0			29931	622	0	0	0	121312	10	1010	0	20707	2622	5666	57620	2073	4895	10958	1756	106	105	16924	33728	35219	8708	3471	94								0	8063			0	0	621	9860	9567	20966			0			
22235																																	0	52130	8875	6898	104995	0	2416	2416	5310	0	4144	0	4144	3814	18537	0	1425	255536	0	0	0	42893	3990	4270	91848	7021	8517	18453	6436	1179	728	90102	25589	72138	21629	2167	30	0	0	0	0	0	0	0	0	109	0		0	0	11528	40602	57466	47529	0	0	0			
22356																																	0	22631	16394	815	54430		143		19954	0			33071	16014	6957	0	0	191800	37	0	0	13588	3185	1626	53573	1083	3250	1065	7184	280	726	91241	21433	28186	27161	7349	2253								2490	2165			0	0	5990	16641	37882	16548			0			
22459																																	0	2731	3058	417	7611		72		2397	0			8926	1438	23487	0	0	75834	0	1036	2057	23702	669	20330	13598	2308	7009	13532	671	0	162	9149	9433	16053	14711	2576	210								210	80			0	0							0			
22543																																	0	4626	273	529	20940		4		35	0			2140	6616	2444	0	3	52479	0	0	0	13459	1346	3835	20569	1862	5087	5093	501	176	740	22726	4754	6644	4791	82	0								0	64			0	0	3591	1035	11715	9225			0			
22552																																	0	835	7818	0	7395		0		14023	198			6093	0	2209	0	0	42617	0	0	0	4244	0	0	20674	541	1266	1984	204	104	145	12300	6791	9799	2991	4032	1923								0	0			0	0	815	20	956	6439			0			
22730																																	0	786	148	2052	12585		0		0	0			6301	3881	10093	0	0	57113	0	0	0	21049	218	18801	4059	2799	6328	5278	3632	2716	296	9805	5266	7158	4289	9119	226								0	0			0	0							0			
22936																																	0	50584	16030	6910	54444		154		13229	0			22420	7008	12262	0	0	225197	79	0	0	37474	4641	14250	136466	13956	10892	11887	426	78	0	81341	59925	38837	3718	3652	0								0	120			0	0	15215	35369	38765	15679			0			
22954																																	0	6430	10111	243	6416		55		9281	0			8413	3292	5153	0	303	59980	0	0	0	8340	1761	155	22724	1135	1041	4719	312	763	370	17534	7300	17868	6153	2570	201								0	182		0	0	0	3476	2954	4279	2137			0			
23036																																	0	241375	5710	9458	129928	416	6341	5925	703	0	53042	0	53042	9735	8831	0	1233	534092	160	0	1183	63167	4389	10022	316516	16098	17617	23911	4369	905	161	230327	122492	82504	23001	7809	3786	0	0	0	0	0	0	0	0	340	0		0	0	56171	185204	84701	45227	0	0	0			
23045																																	0	0	845	0	2656		79		169	0			740	0	280	0	173	9206	0	0	0	4256	8	0	1149	113	684	3188	271	0	0	464	685	3269	387	145	0								0	0			0	0							0			
23241																																	0	588571	64429	64693	315999	1705	20534	18829	41690	0	314495	0	314495	154400	181128	0	7133	2223664	0	5262	0	391996	70226	290621	795432	44248	63854	129203	70803	63347	16238	1023056	78797	274191	191952	234099	20899	0	0	0	0	0	0	0	0	3108	0		0	0	19429	569142	159875	156124	0	5262	0			
23456																																	0	5640	7003	718	10630		106		6625	0			8923	3358	4727	0	193	59404	0	0	0	10121	1357	2965	23065	1917	2309	5245	218	0	432	10435	19418	14404	3384	998	554								0	3			0	0	2591	3049	9867	763			0			
23504																																	0	16458	0	0	162112	0	421	421	0	118	44166	0	44166	60425	8730	0	0	346857	0	0	0	52859	1299	19519	35214	1340	8371	7656	1654	14785	19053	55877	32448	59225	78901	58886	8439	0	0	0	0	0	0	0	0	387	124		0	0	2239	14219	106964	55148	0	0	0			
23540																																	0	320	0	73	6096		2		0	0			7041	2861	6846	0	1106	46771	0	6	0	19883	2414	85	11089	356	306	1416	1124	6344	10336	9131	1539	3326	4658	8235	0								0	123			0	0							0	0	0	
23643																																	0	11815	1683	142	18208		0		352	0			18420	0	29148	284	682	100349	0	0	0	17759	1856	10655	42560	2606	2288	6655	4524	1405	44	16685	20981	23274	16765	2634	140								0	0			0	0	3663	8152	18208	0			0			
23755																																	0	21163	923	1465	42728		111		136	1199			9519	14537	3938	0	646	109797	0	0	0	10125	4134	5056	35261	2104	3136	4316	525	44	0	35668	17814	29418	12736	1475	619								0	372			0	0	15054	6109	27640	15088			0			
23812																																	0	50379	16851	45395	289873	0	6325	6325	5247	0	72784	78	72862	51270	3583	0	1261	720530	1274	11531	0	123348	40436	40795	203120	7885	4158	31267	33829	38273	7884	163445	27632	130631	155616	92362	27581	0	0	0	0	0	0	0	0	3443	0		0	0	41698	8681	155319	134554	0	11531	0			
24006																																	0	46046	0	23647	120141	0	0	0	0	0	47890	0	47890	6809	2590	0	11083	421487	0	0	6568	163146	135	13410	72336	501	3176	7118	2995	51090	98266	63876	34813	60816	61014	30176	7525	0	0	0	0	0	0	0	0	0	0		0	0	6772	39274	68975	51166	0	0	0			
24453																																	0	29844	1631	36	70243		0		0	0			24462	0	5722	0	0	162547	0	0	0	23875	6690	0	104357	15774	1437	4787	1377	132	163	66328	20818	29377	18753	1644	1383								44	0			0	0							0			
24659																																	0	0	1780	0	4531		38		3905	0			7506	0	2313	0	0	23932	0	0	0	3216	610	379	9044	420	444	231	392	1022	160	14594	2071	1485	1773	667	0								33	0			0	0							0			
24668																																	0	9571	6431	0	14726		34		3067	0			6432	20	6825	0	2979	82990	0	0	0	30277	2615	25405	16671	4780	12351	5531	2661	4170	784	9509	20516	6805	5523	8690	446								0	13			0	0	2906	6665	12039	2687			0			
24855																																	0	0	321	0	37		0		2156	0			833	0	1098	0	0	5446	0	0	0	1001	0	8	2299	30	1	12	39	919	0	755	1565	616	1030	479	0								0	0			0	0							0			
24949																																	0	87136	4718	2394	112364	0	230	230	3852	0	102316	0	102316	16628	35109	0	2885	472439	0	1676	0	76333	26287	3800	219118	13191	19516	35777	3634	1126	1543	170018	78163	84991	36073	16749	0	0	0	0	0	0	0	0	348	163	0		0	0	39452	47684	73716	38648	0	1676	0			
25357																																	0	5410	128	0	9896		40425		1164	0			9416	0	3799	0	0	80609	0	0	0	10371	0	0	62644	4049	966	2263	1813	815	465	15395	44234	5939	4464	114	92								0	0			0	0	5410	0	9896	0			0			
25647																																	0	6956	533	5353	27646		16		0	0			3611	0	1105	0	111	58223	0	0	0	11310	1575	0	20058	274	890	3167	4965	2014	0	9936	8958	8035	15707	3316	0								0	7			0	0	5339	1617	18731	8915			0			
25852																																	0	63261	8175	3977	86400	0	437	437	6188	0	26482	0	26482	40297	9272	0	8042	307455	0	0	0	44459	9444	10468	108310	13927	9057	14823	3141	2846	500	101665	42821	49581	44993	9754	10447	0	0	0	0	0	0	0	560	461	0		0	0	38866	24395	62158	24242	0	0	0			
26149																																	0	932	1838	0	12784		361		1641	0			6093	1127	3414	0	21	33160	0	0	0	4295	614	691	18746	486	1277	2327	155	0	50	8413	7608	9420	1845	243	1279								0	40			0	0	0	932	4596	8188			0	0	0	
26242																																	0	15817	13505	1868	60429	0	219	219	9674	74	19360	0	19360	2768	10375	0	658	207434	0	0	0	70143	1736	9257	78764	5332	10219	24530	14818	14500	187	31894	31318	40844	23150	9524	549	0	0	0	0	0	0	0	882	0	0		0	0	9361	6456	48669	11760	0	0	0			
26457																																	0	1574	7857	322	1124		0		1223	0			133	34	1194	0	0	19864	0	0	0	6403	0	0	7019	291	1129	4954	29	0	0	2139	3460	7326	383	152	0								0	0			0	0							0			
26765																																	0	582	681	0	1920		11		2429	0			571	0	2468	0	793	10681	0	0	0	1208	0	155	4653	0	2	31	72	1103	0	4240	1026	1420	1043	1744	0								0	18			0	0							0			
26859																																	0	118311	85	4566	99047	0	3	3	330	3000	55918	0	55918	0	3216	0	0	292353	624	9	0	11356	136	8793	134806	8084	1832	684	444	312	0	228155	11447	9009	15317	16285	836	0	0	0	0	0	0	0	0	0	0		0	0	57508	60803	49850	49197	0	9	0			
26916																																	0	34930	5832	2053	82787	0	713	713	0	0	18080	0	18080	35743	8873	0	2096	321112	0	387	440	106313	19679	82015	34009	4862	8772	27312	25684	33349	6334	86735	16360	38870	49121	21774	1939	0	0	0	0	0	0	0	2414	1212	0		0	0	26106	8824	53314	29473	0	387	0			
27548																																	0	21435	1952	4453	55118	20	669	649	1036	292	73427	0	73427	15911	12741	0	161	279983	134	0	73427	79093	13682	22780	78772	3726	5765	23114	14697	27468	3805	73819	15853	51533	43386	15594	0	0	0	0	0	0	0	0	0	439	0		0	0	7812	13623	0	55118	0	0	0			
27614																																	0	5510	1685	0	23270		6471		18	0			4219	11737	5592	0	2983	152001	0	0	0	83281	6171	8744	8804	638	4547	2451	2924	25768	46192	25888	6292	7602	9161	9769	8835								314	750			0	0							0			
27838																																	0	73200	4767	5665	64725	0	0	0	0	0	49567	0	49567	24606	1074	0	0	271590	0	0	0	43961	3974	19309	87827	1349	6909	19009	11571	2322	2801	115929	15282	50718	39581	5914	205	0	0	0	0	0	0	0	0	51	0		0	0	25305	47895	53616	11109	0	0	0			
27847																																	0	4888	26540	481	41071	0	150	150	6767	0	13587	0	13587	0	32778	0	566	208635	0	0	0	80939	0	8156	67453	4118	13593	27671	14952	14360	5528	16611	33131	42694	24379	8086	381	0	0	0	0	0	0	0	868	0	0		0	0	4888	0	0	41071	0	0	0			
28013																																	0	45435	0	13088	241063	0	0	0	0	0	11054	0	11054	7365	2519	0	0	424705	0	0	0	99597	4584	49218	47368	763	4407	9447	11744	54692	18312	51316	11438	58998	66516	35993	91419	0	0	0	0	0	0	0	0	0	0		0	0	24307	21128	103177	137886	0	0	0			
28152																																	0	1127	7892	41	13421		0		1954	0			6919	0	3328	0	100	53358	192	0	0	14381	4200	0	14881	449	2176	4976	5343	1259	0	7554	4702	11173	10772	2538	2027								0	187			0	0	1127	0	12666	755			0			
28255																																	0	6105	3614	3301	21377		121		5276	0			24049	30	3342	0	0	70421	6	0	218	2885	24	677	17599	49	788	263	1317	468	0	31830	20173	4489	8158	2304	24								0	303			0	0	1210	4895	17505	3872			0			
28349																																	0	18080	1047	1983	18047		0		728	0			17186	939	6764	0	769	83653	53	0	0	17587	576	8161	58102	5588	6998	4787	214	0	0	44363	11818	6614	2243	832	0								0	0			0	0	18080	0	18047	0			0			
28406																																	0	902	0	4754	607	56	56	0	0	0	30	0	30	334	640	0	0	220901	0	0	30	209928	3551	18963	458	1312	9058	5063	4633	43132	146730	493	901	319	906	6763	1591	0	0	0	0	0	0	0	0	99	0		0	0	902	0	0	607	0	0	0			
28572																																	0	3759	135	6541	3002		0		0	0			0	5621	1213	0	0	59782	0	27	0	39454	30	37074	2229	5931	13645	13997	2968	835	671	9993	3805	4507	808	760	0								0	0		0	0	0	3759	0	0	3002			0			
28732																																	0	9067	3899	0	11233		0		696	0			6263	616	5454	0	0	45197	0	0	0	7122	753	0	26710	726	2690	2359	1244	103	0	15542	7925	9165	5273	170	0								0	94			0	0	7440	1627	6458	4775			0			
29104																																	0	52717	0	10135	137948	865	1310	445	0	0	62368	0	62368	28025	559	0	0	533675	812	0	0	199552	41873	68851	136995	2228	4901	12767	21874	75320	82361	104875	30240	63770	54726	67335	13020	0	0	0	0	0	0	0	0	0	0		0	0	29192	23525	80680	57268	0	0	0			
29252																																	0	6675	884	2008	21485		0		92	0			8476	744	3948	0	0	65322	0	0	570	18527	2483	1800	32644	2192	5139	8492	2587	0	0	18095	7404	11775	9245	144	0								0	0			0	0	1734	4941	17766	3719			0			
29636																																	0	12602	42373	3021	87103	457	966	509	3096	0	33362	0	33362	0	55562	0	22	353088	744	0	0	111254	3571	3570	118022	8140	11948	24782	42542	22872	0	72189	52233	62072	45310	10395	0	0	0	0	0	0	0	0	900	0	0		0	0	6464	6138	61538	25565	0	0	0			
29850																																	0	10401	313	0	8340		8		7	0			3757	0	4389	0	183	39155	39	0	0	10593	1203	8560	13710	2433	4595	2213	1332	20	0	13060	7018	4739	3721	60	0								0	0			0	0	8701	1700	3414	4926			0			
29944																																	0	30284	390	6335	32935		830		0	0			22706	3676	7813	0	0	153160	0	0	0	40104	7219	6659	86844	11104	9350	17124	2146	257	0	38251	28206	27245	19006	78	43								0	868			0	0							0			
29953																																	0	8133	9172	921	15869		41		3190	0			6440	175	2817	0	52	60116	0	0	6432	11644	1662	913	20846	1666	2258	6723	917	80	0	12383	4535	15203	8383	7226	743								0	0			0	0	5659	2474	13404	2465			0			
30052																																	0	2910	0	80	3406		11		12	0			2793	0	846	0	0	11161	0	0	0	838	265	0	8847	164	468	206	0	0	0	5916	2299	1137	205	302	300								0	0			0	0	2764	146	1665	1741			0			
30155																																	0	386	14157	37	4161		289		30958	710			9106	0	3178	0	125	65869	0	0	0	2973	122	3	32311	172	430	752	1049	534	0	32779	5193	6302	6755	8756	2500								306	71			0	0							0			
30258																																	0	68246	208	150	175924	0	777	777	281	0	79661	0	79661	15966	12602	0	4149	404398	0	0	0	20689	24891	4570	181139	1204	4393	6878	2079	1122	4828	169449	64146	92730	42671	7781	236	0	0	0	0	0	0	0	187	667	0		0	0	20211	48035	83452	92472	0	0	0	0	0	
30418																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71736	0	0	71736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	32	110	54602	16990	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0			
30502																																	0	14570	0	3053	173346	0	651	651	0	0	30730	0	30730	16413	24377	0	24180	481397	193	0	0	182822	10814	31264	19182	5800	10915	9799	6695	59557	89663	90382	21875	67050	47801	27884	39305	0	0	0	0	0	0	0	0	634	299		0	0	3416	11154	67787	105559	0	0	0			
30650																																	0	53662	580	1459	29989		85		407	1112			20198	5568	2677	0	0	125307	0	0	0	7418	2313	519	58159	1215	2422	2580	178	0	785	52910	23406	24118	9647	613	84								0	951			0	0	23849	29813	17787	12202			0			
