"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	
936837	3717	6	64	5089	0	7329	0	0	88	600	688	0	42378	0	5488	12875		20697	5089	1926	16893	11631	0	600	6689	10204	3328	475	3460	8171	1019	225	7248	35692	11	1198	578	
936855	1769858	11699	92733	945409	75	1201936	0	0	0	0	0	0	3644673	141	216823	294067		649379	931369	127512	540070	265408	0	0	144315	399759	78538	26767	101325	164083	22537	6122	989141	3427564	108288	145	23128	
937339	431	0	954	8199	0	21811	0	0	0	0	0	0	61288	0	5713	11243		42736	6880	10712	26674	7971	0	0	9842	16832	14635	1427	3460	4511	3072	200	20857	55375	0	200	0	
937553	4500	0	1955	6874	0	9898	0	0	101	0	101	0	48239	0	15524	19183		20713	3843	5259	15861	18052	101	0	5317	10544	3801	1051	5728	12324	1003	128	7943	32715	0	0	1628	
937674	14759	0	278	20998	0	76009	0	0	7872	0	7872	0	183629	0	11930	53858		102012	13001	24850	85990	46330	7564	0	30447	55543	14696	1326	12845	33486	6685	843	75731	171699	0	0	50	
937740	19972	8	3273	33263	0	52574	0	0	224	0	224	0	256112	0	32478	47489		101089	87563	33502	75633	33250	224	0	19793	55840	22108	3348	14263	18987	12617	1622	49293	223412	0	222	11412	
937759	4248	0	1782	14287	0	27741	0	0	0	0	0	0	53395	0	28919	30780		11969	6398	2068	10775	29682	0	0	3906	6869	1094	100	25298	4384	898	200	25959	24476	0	0	485	
937834	3899	0	1657	7802	0	12490	0	0	5345	11743	17088	0	54876	0	50	25010		23185	2782	4798	16918	16210	0	11743	4752	12166	4870	1397	2974	13237	7393	1406	10833	54826	0	0	1609	
937843	13215	0	1474	7737	0	17969	0	0	0	0	0	0	47685	0	1836	8229		25134	1107	7806	17681	5232	0	0	11749	8431	4563	391	5099	1464	1564	102	16495	45849	0	0	2429	
938354	4182	0	581	2657	0	4958	0	0	0	0	0	0	9550	0	58	562		4337	469	1554	3281	302	0	0	811	2470	922	134	0	302	100	160	4377	9492	0	0	0	
938523	67446	19	4058	87854	0	133746	0	0	0	0	0	0	441869	0	15614	74076		224698	75649	54166	173437	63381	0	0	61535	111902	38168	13093	31346	32035	7733	2962	129653	426255	16	0	10627	
938550	5180	16	2814	8579	0	18046	0	0	0	0	0	0	38029	0	362	7259		15275	10315	3947	11445	6238	0	0	4592	7299	3168	215	2518	4081	659	0	15216	37667	0	0	995	
938644	221084	2017	6966	52148	0	88188	0	0	181647	0	181647	0	567511	0	28207	27361		275566	43500	19467	128849	24400	48474	0	70041	58808	108341	38376	14873	9527	2267	694	78992	539282	213	22	2684	
938653	17131	0	95	6944	0	57433	0	0	0	0	0	0	79919	0	0	23341		12388	27059	2762	9976	16561	0	0	3138	6838	1985	427	7796	8765	5102	1678	57338	73580	0	6339	751	
938840	292482	190	131045	334774	0	542616	0	0	67217	658861	726497	0	3625152	0	154130	370158		1378775	1583737	173130	799751	287451	65733	272105	241688	565247	422763	149077	108904	182849	75576	2829	390374	3454865	21007	16157	41376	
938859	64061	801	165	24927	0	28408	0	0	6495	0	6495	0	223183	0	3286	49237		64224	45660	10987	62310	46943	6495	0	21035	41331	1835	23	14781	34015	441	0	27442	219531	0	366	1853	
939155	43498	8	371	28050	0	38998	0	0	0	0	0	0	323594	0	205	13932		57666	208498	10963	49094	10832	0	0	32625	19291	3901	1848	5962	5670	1589	711	38619	323389	0	0	1346	
939249	10233	5	216	10026	0	19792	0	0	990	0	990	0	100979	0	3128	14460		62743	13543	13488	51368	11804	594	0	18438	32930	9317	2058	5965	5839	2386	270	19571	97851	0	0	2820	
939351	0	2	1447	13575	0	17041	0	0	0	0	0	0	9766	0	1548	0		0	9766	0	0	0	0	0	0	0	0	0	0	0	0	0	15592	8218	0	0	0	
939753	112766	36	24878	33267	0	73115	0	0	15152	0	20152	0	265025	0	71796	58602		65831	27826	7422	35711	51560	13721	5000	19225	33397	10292	2917	21468	30509	4363	2262	48201	190243	0	2986	1994	
939959	30127	4	1250	9144	0	12736	0	0	0	0	0	0	90555	0	1235	17500		19808	23120	4304	15541	15956	0	0	5038	11071	3057	642	6219	9737	1153	391	11482	89320	0	0	1199	
940021	17100	0	4329	9415	0	14437	0	0	0	0	0	0	40945	0	1132	5633		17364	848	2818	13587	4432	0	0	3444	10186	3677	57	978	3454	1201	0	10108	39813	0	0	0	
940311	3979000	13000	1038000	3974000	3000	5033000	0	0	0	241000	241000	0	10236000	0	902000	3133000		2681000	443000	905000	1625000	2539000	0	95000	689000	936000	812000	244000	1531000	1008000	248000	346000	3943000	9225000	36000	109000	60000	
940674	9753	0	656	11575	0	20616	0	0	0	0	0	0	68259	0	8397	21971		21136	15399	5839	15310	18563	0	0	4103	11208	4468	1357	7050	11513	2545	863	19960	59762	0	100	1116	
940731	5096	0	10634	15804	0	36350	0	0	990	2400	3390	0	83674	0	2236	19036		43721	15821	8272	29367	12091	0	0	12965	17642	6143	6971	4652	8434	723	5227	25716	80147	0	1291	1966	
940852	1450	0	764	3734	0	8817	0	0	0	0	0	0	38073	0	2112	9306		23092	4225	1602	22264	9206	0	0	8068	14196	678	150	3725	5481	0	100	8053	35961	0	0	233	
941233	3889	1	617	6497	0	14559	0	0	0	0	0	0	51823	0	6187	11992		31372	4570	7360	24769	9593	0	0	8898	15871	4447	2155	2025	7568	1299	1100	13941	45636	0	0	1840	
941457	921	0	794	3532	0	6085	0	0	0	0	0	0	13346	0	1571	3074		7224	2127	694	4939	2426	0	0	1499	3440	2026	259	900	1526	648	0	5002	11775	289	0	0	
941541	4176	0	504	6559	0	9921	0	0	0	0	0	0	26163	0	889	2735		16823	2428	2369	15515	2735	0	0	4674	10841	1105	203	1081	1654	0	0	9417	25274	0	0	112	
941804	7932	4	285	9162	0	9741	0	0	0	0	0	0	43026	0	2526	4177		23780	7137	2972	18121	3791	0	0	3885	14298	5024	573	1247	2544	386	0	9452	40500	0	0	0	
941952	1747	10	5554	14480	0	22888	0	0	100	0	100	0	91946	0	4882	13212		11911	65076	3980	11787	13212	100	0	6842	4945	108	16	8442	4770	0	0	17324	87064	0	0	1521	
942258	3252	0	7832	13583	0	31487	0	0	0	0	0	0	70442	0	4772	16091		33132	17967	5268	31288	14439	0	0	9694	21594	1844	0	4739	9700	1652	0	23646	65670	9	0	1062	
942454	9019	0	4160	16244	0	32445	0	0	0	0	0	0	62784	0	6546	13990		36153	3622	7417	24909	11760	0	0	9541	15398	9036	2177	6316	5444	1151	1078	28285	56238	0	0	2153	
942539	2334	0	2348	8391	0	14822	0	0	0	0	0	0	77540	0	2038	28947		45125	1134	10523	41741	24817	0	0	13290	28451	2729	655	8296	16521	3018	1112	12474	75303	0	199	4109	
942838	18624	12	4543	29952	0	44060	0	0	0	0	0	0	71733	0	9	14090		24969	14049	2655	21920	13043	0	0	6810	15110	2375	674	4334	8709	817	230	39505	71724	0	0	0	
942847	12317	0	1013	8800	0	13968	0	0	0	0	0	0	45151	0	1841	20599		11040	1195	7117	9646	19963	0	0	3331	6315	1394	0	7115	12848	636	0	12955	43310	0	0	0	
942874	45443	49	0	27221	0	34745	0	0	0	74138	74138	0	271008	0	17808	42697		119321	63547	3267	99134	41235	0	59575	23128	76006	17997	2190	21734	19501	1262	200	34696	238342	0	14858	0	
942959	4967	192	1957	6919	0	12678	0	0	0	0	0	0	24533	0	3618	5518		12718	1330	587	9879	4886	0	0	2878	7001	2427	412	1247	3639	632	0	10529	20915	0	0	122	
943059	18642	18	1572	25728	0	31860	0	0	0	621	621	0	313118	0	5234	12364		18220	263893	4896	15695	11433	0	621	11226	5398	1225	370	4860	6573	545	386	30270	307884	0	0	472	
943143	6148	0	1032	5428	0	13025	0	0	0	0	0	0	27452	0	2825	4593		15512	1197	1843	13507	4292	0	0	3567	9966	1839	140	1926	2366	201	100	11993	24627	0	0	0	
943152	1789	0	537	2171	0	5584	0	0	0	0	0	0	23312	0	100	1947		16479	3097	1681	12769	1278	0	0	4927	7842	2674	1036	302	976	568	101	5047	23212	0	0	101	
943255	4247	24	684	19395	0	26697	0	0	0	0	0	0	73217	0	1536	26346		29869	12755	4594	25350	22894	0	0	7605	17932	3221	1111	6084	17139	2071	1051	25960	71681	29	0	858	
943675	46470	0	1607	10294	0	69831	0	0	0	0	0	0	201965	0	371	20581		102918	31996	24576	85470	17897	0	0	46054	39417	16468	979	11498	6399	2684	0	68224	201594	0	0	3973	
943853	1610	0	127	1340	0	3199	0	0	4681	2388	7069	0	17160	0	1746	4414		11043	93	979	6818	2781	1386	1055	1640	5178	3723	502	1875	906	1533	100	2948	11050	124	4364	0	
944047	10378	3	1456	11421	0	17954	0	0	0	0	0	0	73545	0	1945	20239		34587	8341	7863	26369	13902	0	0	5411	20958	7375	843	3668	10234	4526	1811	16495	71600	0	0	3045	
944337	8558	17	4233	21105	0	46397	0	0	0	0	0	0	79402	0	4396	17038		33617	20191	8348	22324	11237	0	0	7447	14877	6881	4412	5144	6094	4221	1579	42086	74907	61	99	1931	
944355	16950	8	3137	17236	0	34765	0	0	0	0	0	0	68189	0	3497	5053		33851	12335	5721	22393	4264	0	0	6373	16020	9826	1632	1117	3147	789	0	29996	64692	1624	0	752	
944551	4624	3	1083	6287	0	9881	0	0	0	0	0	0	18370	0	1837	5067		8148	531	1370	7385	4966	0	0	3332	4479	337	0	2983	2084	0	0	8795	16533	0	0	101	
944627	25206	0	21643	45735	0	83763	0	0	0	0	0	0	162918	0	4554	45372		79916	12424	20249	45696	29783	0	0	15000	44596	12145	8176	8863	27478	7119	1911	62120	158364	0	0	0	
944739	21375	6	19564	25318	0	55389	0	0	0	0	0	0	76827	0	4603	17025		29582	8844	7845	20549	7097	0	0	4441	16108	8058	975	573	6524	8296	1633	35729	72224	90	0	0	
944748	9304	0	128	7328	0	10871	0	0	0	0	0	0	36398	0	3012	7109		16687	3297	5570	12273	4883	0	0	3962	8311	4408	6	3194	1689	2226	0	10743	33386	0	0	0	
944935	2461	18	1950	2162	0	8172	0	0	0	0	0	0	16022	0	2480	5169		8392	0	1449	6529	4539	0	0	1989	4540	1813	50	2013	2526	506	123	6204	13542	0	0	245	
945026	45723	35	4816	66702	0	89320	0	0	0	0	0	0	201427	0	8121	35248		98980	21475	15404	64095	28796	0	0	14728	49367	30557	4328	12180	16616	5191	1261	82305	193306	2164	0	1682	
945053	79752	349	15981	198512	0	255749	0	0	0	0	0	0	693269	0	71600	153275		251865	208377	64660	201843	130737	0	0	97468	120749	24990	8658	68588	67874	11639	5174	239417	621538	2	131	15437	
945343	4134	0	933	3894	0	7106	0	0	0	0	0	0	46469	0	3889	9922		31691	722	3651	27464	9035	0	0	4529	22935	3379	848	2147	6888	686	200	6173	42580	0	0	441	
945941	42255	0	7323	22946	0	38942	0	0	70476	0	70476	0	532423	0	72194	78859		193888	217420	25199	152927	69810	55664	0	39031	113897	31916	9044	37192	32618	4730	4319	31619	460124	0	105	5453	
945950	0	12	4898	12514	0	18763	0	0	0	0	0	0	36555	0	222	6225		18004	12326	2356	14995	5328	0	0	9995	5281	1558	1170	2690	2638	597	300	13853	36333	0	0	2356	
945969	0	35	9887	17220	0	44611	0	0	0	0	0	0	25294	0	146	14153		7994	3147	4317	7994	13753	0	0	5443	2551	0	0	4612	9141	400	0	34689	25048	0	100	1324	
946171	25448	0	0	27986	0	39301	0	0	0	40630	40630	0	152351	0	0	21000		80240	25665	6825	66343	20093	0	29630	44446	21897	13490	407	7242	12851	745	162	39301	152351	0	0	1340	
946461	3513	13	3941	17871	0	34972	0	0	0	0	0	0	34447	0	1627	12415		14928	3591	734	14903	12215	0	0	6403	8500	25	0	4910	7305	200	0	31018	32820	0	0	0	
946555	6065	15	0	19642	0	30648	0	0	0	0	0	0	46630	0	0	18068		15167	7330	2582	13701	17768	0	0	4118	9583	1344	122	10000	7768	300	0	30633	46630	0	0	0	
947150	512	0	0	2345	0	2565	0	0	0	0	0	0	11651	0	115	2055		3629	5455	560	1976	1840	0	0	493	1483	1003	650	879	961	215	0	2565	11536	0	0	113	
947178	24479	60	5089	99912	0	115310	0	0	49642	0	49642	0	841412	0	42576	165782		295597	355554	56407	259510	145793	49642	0	153788	105722	34541	1546	80718	65075	18923	1066	110161	798836	0	0	15605	
947525	17330	14	2139	26667	0	40898	0	0	0	0	0	0	124660	0	2003	25072		63331	18927	18791	35613	13134	0	0	16690	18923	15657	12061	5773	7361	5737	6201	38745	122657	0	0	4649	
947543	5715	2	821	8925	0	19310	0	0	0	0	0	0	50099	0	4146	14786		26353	3245	7595	25929	14455	0	0	11895	14034	424	0	6469	7986	331	0	18487	45953	0	0	2279	
947628	11091	0	1531	14681	0	30428	0	0	0	0	0	0	65530	0	738	14035		33305	7099	5567	24352	9184	0	0	6059	18293	6954	1999	2122	7062	3858	993	28897	64792	0	0	1687	
947655	5097	21	2536	18178	0	30485	0	0	0	897	897	0	91814	0	5578	17195		54904	14618	6724	46622	15030	0	897	10641	35982	6599	1682	3517	11513	1460	705	27928	86233	0	3	1015	
947749	10926	2	541	18973	0	21779	0	0	0	13948	13948	0	91888	0	3	17966		54531	8465	8305	30742	10807	0	8533	10535	20207	14939	8850	3117	7690	4165	2994	21236	91885	0	0	2015	
947776	16702	0	0	6958	0	18061	0	0	0	0	0	0	93382	0	0	26551		37957	12172	12912	34737	24577	0	0	16702	18035	3002	218	9530	15047	1974	0	18061	93382	0	0	3127	
947842	8496	15	7760	20867	0	57624	0	0	0	0	0	0	137897	0	31404	47734		54392	27275	8164	52275	45878	0	0	15583	36692	1434	683	17370	28508	856	1000	49849	106493	0	0	2249	
948036	2810	0	989	2126	0	5753	0	0	0	0	0	0	27929	0	4693	7188		16486	1445	1736	9360	5838	0	0	2458	6902	6312	814	1082	4756	1350	0	4764	23136	0	100	0	
948250	14110	14	9540	11225	0	31620	0	0	0	0	0	0	80700	0	6230	24372		29554	12664	6837	15169	14972	0	0	5778	15339	7467	970	5582	9390	6006	3394	22066	74470	0	0	0	
948278	17094	0	1794	4180	0	20390	0	0	0	0	0	0	61215	0	419	10855		26567	6698	8192	22187	9614	0	0	6450	15769	3865	485	3821	5793	765	477	18596	60796	0	0	1950	
948531	1777	0	283	5836	0	9806	0	0	0	33885	33885	0	79033	0	5106	55001		17955	4300	3754	12894	22443	0	8815	4483	8411	4096	964	9908	12535	30740	1818	9523	73927	0	0	1744	
948643	11552	0	5196	11364	0	20413	0	0	0	0	0	0	57364	0	11591	14918		16326	14568	7775	11058	12734	0	0	3745	7313	4750	518	5265	7469	1819	365	15217	45773	0	0	3215	
949154	0	92	2653	86459	0	108401	0	0	0	0	0	0	687383	0	15432	82596		106842	497946	25511	88997	76406	0	0	28549	60809	13245	4239	26753	49653	3642	2548	100269	671351	5387	600	4839	
949257	1841	0	259	5540	0	8698	0	0	7000	0	7000	0	38453	0	19953	22343		13815	454	1364	12225	21943	7000	0	8621	3604	1277	313	16800	5143	300	100	8439	17807	0	693	0	
949305	22569	0	150	11286	0	26585	0	0	0	0	0	0	116561	0	164	32809		45018	16166	14037	42117	32167	0	0	9903	32214	2795	106	10565	21602	642	0	26435	116397	0	0	5283	
949453	1232	0	208	4011	0	5422	0	0	0	0	0	0	10221	0	2607	2685		3825	2479	0	2575	2685	0	0	723	1881	510	711	1403	1282	0	0	5214	7614	0	0	0	
949556	4246	8	3135	21569	0	40514	0	0	0	0	0	0	74064	0	22138	37478		25967	6373	7700	22370	35818	0	0	14228	10558	1181	0	26679	10117	682	0	37368	51926	3	0	2025	
949752	3461	0	1729	5983	0	13279	0	0	0	0	0	0	23673	0	775	4520		12630	3062	3592	9495	3020	0	0	2975	6520	2503	631	776	2244	1500	0	11550	22898	0	0	1609	
949949	1360	0	506	2574	0	5665	0	0	0	0	0	0	17778	0	2177	3745		11264	1409	663	9414	3185	0	0	2291	7123	1423	427	473	2712	460	100	5159	15601	0	0	0	
950141	160303	210	203	29689	0	34441	0	0	0	43322	43322	0	688940	0	102549	212251		254969	61415	27385	138151	117105	0	13695	162647	61014	22666	8642	118564	51270	30197	12220	34028	586391	0	0	5094	
950356	26748	6	760	20096	0	25127	0	0	0	0	0	0	63436	0	988	10532		26156	0	4682	21024	8168	0	0	8872	12171	4502	611	2402	5766	2364	0	24305	50386	56	12062	852	
950365	6220	22	1183	18695	0	28392	0	0	0	0	0	0	35448	0	98	12016		11713	5499	2464	8746	10260	0	0	3125	5621	2410	557	3641	6619	955	801	27187	35350	0	0	557	
950758	17861	2	5093	10436	0	27419	0	0	0	0	0	0	54366	0	2331	4715		15832	15958	14295	10700	3995	0	0	3415	7285	3691	1441	1932	2063	720	0	22324	51936	0	99	1550	
950936	4137	0	205	5720	0	11840	0	0	0	0	3792	0	74738	0	1159	14569		51657	4375	864	46706	12066	0	1792	24016	22690	4925	26	5154	6912	2502	0	11635	73579	0	0	0	
951102	45971	0	0	19828	0	26394	0	0	7194	0	7194	0	136547	0	663	28202		59091	3283	9897	55631	27448	7194	0	24488	31143	3310	150	9335	18113	754	0	26394	135884	0	0	2358	
951456	22005	0	2026	52000	0	64531	0	0	0	0	0	0	99844	0	337	11105		31482	35251	7217	24778	7753	0	0	9367	16308	4846	960	2554	5199	2053	1299	62505	99507	0	0	0	
952172	24027	0	0	15814	0	29838	0	0	0	0	0	0	173843	0	0	60234		58353	31229	12147	49651	51707	0	0	28282	21369	7286	1416	27870	23837	7806	721	29838	173843	0	0	4872	
952257	1820	0	3774	6525	0	12466	0	0	0	0	0	0	34757	0	1704	11963		15422	5551	4682	11984	9683	0	0	4355	7629	2881	557	3791	5892	1958	322	8692	33053	0	0	2039	
952453	12614	2	2722	3136	0	5934	0	0	0	0	0	0	55837	0	9837	9771		13366	20086	3733	9532	9246	0	0	3052	6508	2916	890	4633	4613	200	324	3203	46000	7	0	987	
952846	3860	3	1146	6886	0	11419	0	0	5371	0	5371	0	22701	0	934	1709		15589	1542	995	11855	909	5272	0	7402	4878	3121	188	655	254	800	0	10270	21176	0	591	0	
953357	14588	1	1366	10527	0	10818	0	0	0	0	0	0	37811	0	477	6201		12441	4581	5478	9296	5995	0	0	2963	6333	2580	565	1805	4190	102	104	9451	37334	0	0	0	
953535	9237	0	2054	16936	0	30345	0	0	0	0	0	0	116623	0	2283	30244		65097	12045	8893	57718	29149	0	0	24396	33323	6283	1095	11008	18141	895	200	28291	114340	0	0	1150	
953843	12336	8	1665	23139	0	36409	0	0	15855	7029	22884	0	85700	0	2346	15171		39208	18985	2615	30430	13322	12759	5324	18606	11824	7115	1663	7611	5711	1195	654	34694	82388	42	966	1346	
953852	9103	0	34636	33663	0	81873	0	0	0	0	0	0	110856	0	18109	36865		41242	23646	9155	34099	33362	0	0	14094	20048	6514	586	15558	17804	2477	1026	47237	91658	0	1089	2769	
953955	2888	37	3607	6205	0	14025	0	0	0	0	0	0	20636	0	2387	5602		9266	2880	1418	8467	5391	0	0	2127	6340	714	85	2108	3283	211	0	10381	18249	0	0	163	
954158	2594	0	970	5336	0	11063	0	0	0	0	0	0	25142	0	491	4812		15865	1871	2542	11832	3746	0	0	2857	8975	3460	573	1495	2251	1066	0	10061	24616	32	35	379	
954251	7683	23	1194	17220	0	27434	0	0	0	0	0	0	47684	0	1959	8562		25483	5956	7764	21899	5771	0	0	7153	14746	3190	394	3129	2642	2791	0	26217	45725	0	0	2240	
954279	77951	2	0	36164	0	51360	0	0	0	0	0	0	228888	0	0	59069		80687	11180	15734	71911	56747	0	0	19929	51982	7491	1285	13920	42827	2192	130	51358	228888	0	0	2927	
954457	16635	42	1235	59649	0	88687	0	0	3068	300	3368	0	234407	0	713	35774		105038	76960	16698	82226	29902	494	0	25222	57384	18173	4259	11084	18818	4687	1185	87410	233634	0	60	2312	
954550	2394	0	538	1471	0	2384	0	0	0	0	0	0	19434	0	123	5243		7038	4759	1101	5326	3930	0	0	849	4477	1626	86	1372	2558	1213	100	1846	19311	0	0	0	
954653	5747	11	167	12979	0	19846	0	0	0	0	0	0	28681	0	363	8406		12135	2393	2015	11858	7548	0	0	3585	8273	267	10	3333	4215	858	0	19668	28318	0	0	131	
954671	5891	0	0	16551	0	51310	0	0	0	0	0	0	87091	0	0	27330		45504	8366	5317	28808	19874	0	0	14411	24899	6038	156	12842	9168	5220	100	51310	87091	0	0	238	
955548	14286	0	0	18342	0	29567	0	0	0	0	0	0	68150	0	0	11046		26046	16772	0	19093	7558	0	0	5313	13780	5540	1413	1368	6190	3489	0	29567	68150	0	0	750	
955753	10529	0	37	7861	0	16296	0	0	0	0	0	0	46469	0	1095	5345		21365	9230	4732	15471	3841	0	0	3916	11555	4770	1124	868	2973	1393	111	16259	45374	0	0	1171	
955940	7505	10	2433	15422	0	27729	0	0	6461	0	6461	0	87486	0	15167	21330		48210	10442	7408	38823	20652	6461	0	14741	29399	2928	1142	10514	10353	463	0	25286	72319	0	0	1117	
955959	10499	0	15686	13416	0	45391	0	0	0	0	0	0	118631	0	10772	26837		37781	43514	6223	28025	20148	0	0	18850	9515	8680	736	12970	7703	5365	799	29705	107859	0	0	1198	
956134	17433	0	2284	8981	0	17063	0	0	0	0	0	0	59615	0	1304	11290		26367	4526	954	19899	9717	0	0	5800	14410	6155	0	3450	6267	1573	0	14779	58311	0	0	834	
956152	5363	30	4779	6556	0	18469	0	0	0	0	0	0	45670	0	9015	12066		24636	3605	2256	18328	9409	0	0	5206	13122	6013	295	1439	7970	2657	0	13660	36655	0	0	503	
956255	12802	0	4220	24538	0	45762	0	0	456	10332	10788	0	159717	0	18456	18974		69037	58904	14064	53024	15187	363	7148	20210	32814	12854	3159	6009	9178	3283	504	41542	141261	0	0	2692	
956358	2140	12	5641	6595	0	15477	0	0	0	0	0	0	28130	0	6278	10843		13385	1762	1146	10971	3673	0	0	2788	8184	2414	0	1243	2430	7171	0	9824	21852	0	0	0	
956376	26127	0	661	12038	0	15726	0	0	0	0	0	0	59758	0	36	9769		19631	4231	5780	13532	5699	0	0	5417	8115	5430	669	1936	3763	3843	227	15065	59722	0	0	1422	
956527	2580	0	673	24282	0	24282	0	0	0	0	0	0	112161	0	15808	80301		19832	9448	5166	19660	79301	0	0	9942	9878	11	0	61044	18257	1000	0	23609	96253	0	100	0	
956554	2173	11	648	16991	0	22107	0	0	0	0	0	0	49446	0	5842	15468		14771	17034	5997	12018	12774	0	0	2305	9713	2566	187	4280	8494	2694	0	21448	43604	0	0	1741	
956750	2837	11	184	18156	0	21525	0	0	8908	0	8908	0	87252	0	1724	32135		36308	15972	1065	5910	24466	6702	0	4658	19966	9107	2577	6407	18059	5584	2085	21330	72236	0	13292	101	
956938	31068	10	2905	12126	0	18934	0	0	4234	6807	11041	0	369402	0	66997	94101		128870	115363	17584	116664	75492	4234	0	42884	73780	10189	2017	31226	44266	17470	1139	16019	302112	0	293	14253	
956956	8149	0	3266	25598	0	32224	0	0	594	0	594	0	77347	0	7228	20873		28026	20298	3860	24904	17910	495	0	7990	16915	2345	776	5804	12106	2964	0	28958	69525	0	594	590	
957047	13355	0	2184	4654	0	12936	0	0	7010	9077	16087	0	73971	200	6897	28337		32279	0	7684	22214	22968	3266	6265	6124	16090	8070	1995	7548	15420	3644	1725	10752	55264	0	11610	1829	
957056	1262	3	467	2930	0	6109	0	0	0	0	0	0	23435	0	4241	4683		12427	5063	2263	9278	3972	0	0	3232	6123	2940	132	1519	2453	711	0	5639	19194	0	0	458	
957159	3463	1	8282	10222	0	34921	0	0	1974	0	1974	0	91256	0	2876	9034		57921	20838	8323	42620	6003	0	0	15039	27581	11842	3459	2389	3614	2240	791	26638	88380	0	0	1716	
957551	2871	0	271	3549	0	5926	0	0	0	0	0	0	15616	0	508	1669		7677	3399	2002	4071	794	0	0	821	3250	2802	802	100	694	645	230	5655	15108	0	0	377	
957757	101837	172	3106	16021	0	22686	0	0	0	0	0	0	198613	0	16969	16035		53349	27392	11864	38841	10058	0	0	13797	27117	9004	3431	2518	7541	4107	1869	19291	181644	117	0	1997	
958204	226072	2	339	42371	0	84054	0	0	13961	0	13961	0	739788	0	4268	87674		231218	194824	25784	211884	82999	13961	0	74164	137720	12152	7182	27695	55304	2527	2148	83713	733793	0	1727	3434	
958231	1908	2	468	1942	0	4383	0	0	0	0	0	0	12645	0	680	1442		8301	994	1443	7063	1342	0	0	2197	4866	1133	104	686	656	0	100	3913	11965	0	0	246	
958558	0	15	9863	24163	0	73108	0	0	0	0	0	0	45919	0	4745	12779		22018	11122	5689	18992	11801	0	0	6791	12201	3015	11	3373	8429	977	0	63230	41174	0	0	975	
958727	66948	113	33269	110812	0	124649	0	0	99	0	99	0	474701	0	5300	94598		165761	147394	45327	126591	64617	99	0	34936	91655	31873	7297	13941	50676	14518	15463	91131	469401	136	0	8780	
958763	4027	0	198	13869	0	19474	0	0	0	0	0	0	33757	0	3422	7834		15542	6354	2688	12992	6493	0	0	3756	9236	2550	0	2418	4075	1341	0	19276	30335	0	0	1245	
959256	6150	0	771	10728	0	17443	0	0	0	0	0	0	42281	0	5142	8192		15585	12354	5064	8966	5491	0	0	2531	6435	4906	1713	4593	899	2147	553	16672	37139	0	0	1256	
959443	4232	1	683	7063	0	15632	0	0	0	10397	10397	0	62101	0	3744	33469		23147	1253	5889	14624	12403	0	561	3597	11139	7626	785	2830	9573	13195	7871	14948	58357	0	0	2291	
959630	1033	9	262	3229	0	5510	0	0	0	0	0	0	14631	0	1480	3522		9621	455	309	7990	2022	0	0	2935	5055	1122	509	416	1606	1500	0	5239	13151	0	0	0	
959715	0	0	0	31238	0	31238	0	0	0	0	0	0	37499	0	0	30352		7147	0	0	7147	30352	0	0	7147	0	0	0	30352	0	0	0	0	31645	31238	5854	0	
959779	12083	0	0	5064	0	7230	0	0	0	0	0	0	54302	0	0	17458		23215	1545	2980	16417	11155	0	0	3349	13068	5821	976	1658	9497	4907	1395	7230	54302	0	0	0	
959854	4649	5	362	15884	0	21824	0	0	0	0	0	0	25930	0	2324	973		6832	13475	1798	5385	424	0	0	2060	3403	1089	280	207	217	231	318	21457	23606	0	0	100	
960047	6314	12	1347	7425	0	12111	0	0	0	0	0	0	38087	0	3776	7854		22584	1335	4660	16858	6337	0	0	4374	12809	4176	1225	1945	4392	552	965	10752	34311	0	0	1415	
960159	9591	1	17	4641	0	6105	0	0	4500	0	4500	0	23328	0	0	1917		11466	354	1255	10048	1359	4500	0	4143	5905	1236	182	522	837	558	0	6087	23328	0	0	0	
960430	16894	13	10860	39448	0	63098	0	0	0	0	0	0	107606	0	380	32429		47158	11125	10323	43941	30937	0	0	26597	18964	1597	0	12477	19198	754	0	51902	107226	323	0	2756	
960533	4165	0	1747	6271	0	11741	0	0	0	0	0	0	28190	80	409	9838		11843	2344	4533	10071	8195	0	0	1756	8315	1679	93	2546	5649	1443	200	9896	27700	98	1	1361	
960551	2491	0	635	3421	0	7671	0	0	0	0	0	0	18610	0	4778	4202		8022	3895	2181	5321	3686	0	0	2164	3157	956	1745	1613	2074	0	515	7036	13832	0	0	515	
960560	0	0	217	1861	0	1861	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1644	0	0	0	0	
960841	12707	9	2048	28339	0	41533	0	0	0	12923	12923	0	123714	0	7959	41058		30021	39927	5818	21709	33896	0	12923	5157	17496	5042	2326	15710	18186	4375	2787	39476	115755	0	0	0	
