"IDRSSD"	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONC980	RCONC981	RCONC982	RCONC983	RCONC984	RCONC985	RCONF264	
3022610	0	0	0	0	0	0	37284	46137	0	0	0	0	0	36345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	915	0	0	0	9000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2211	1440	32694	0	0	0	0	0	581	0	0	196	0	-415	344	0	332	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656	0	0	8	648	0	0	0	110	14104	1448	33739	0	2821	724	33739	37284	0	1450	1450	9694	0	0	0	0	0	0	0	0	0	
3023493	0	0	0	1220	0	0	116443	175723	0	0	0	0	0	56444	0	0	0	1896	1896	0	0	0	1896	0	91	1389	63	0	0	0	0	0	329	2459	1	0	0	0	0	0	-90	3974	13250	0	0	0	0	4156	26781	46904	0	0	0	53609	2835	0	0	0	0	0	33278	1772	512	900	21361	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1220	4815	22940	102971	60369	0	4588	51486	60369	116443	0	2175	2175	15392	0	0	0	0	0	0	0	0	0	
3023701	0	0	0	0	0	0	134500	158055	0	0	0	0	0	127642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5459	780	0	0	0	0	0	0	0	0	8394	0	0	0	0	0	0	0	0	0	0	0	127642	0	0	0	0	0	2292	0	0	0	0	-1817	250	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5459	21579	0	130184	0	4316	0	130184	134500	0	12405	12405	25072	0	0	0	0	0	0	0	0	0	
3025134	0	0	0	0	0	1491	451098	634419	0	0	0	0	0	415145	0	0	0	5039	5039	0	0	0	5039	0	0	18632	0	0	0	0	0	0	2067	7855	0	0	0	3098	6692	0	-560	2357	132142	3499	0	0	0	0	0	0	0	0	0	102067	313078	0	0	0	0	0	51275	18632	0	2396	0	10924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14583	0	0	0	14583	0	0	0	4424	167567	112258	362947	0	33513	56129	362947	452589	0	22076	22076	58464	0	0	0	0	0	0	0	0	0	
3025406	0	0	0	500	0	0	699526	759277	0	0	0	0	0	576853	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	909	20365	0	0	0	0	0	0	-159	200	73321	0	0	0	0	0	0	27794	0	0	0	0	576853	0	0	0	0	0	31766	0	1429	1900	0	-7617	0	0	0	0	0	2941	0	0	0	2941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36176	0	0	0	36176	0	0	500	2538	135376	500	672201	0	27075	250	672201	699526	0	39790	39790	70481	0	0	0	0	0	0	0	0	0	
3025929	0	0	0	0	0	43	35978	40382	0	0	0	0	0	36144	0	0	0	550	550	0	0	0	550	0	0	0	0	0	0	0	0	0	433	2299	0	0	0	1800	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	5454	30690	0	0	0	0	0	1098	0	0	0	0	-503	37	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	4099	5454	32474	0	820	2727	32474	36021	0	0	0	5017	0	0	0	0	0	0	0	0	0	
3027174	0	0	0	0	6	5877	157644	214816	0	0	0	0	0	155332	0	0	0	400	400	0	0	0	400	0	0	0	0	0	0	0	0	0	2811	676	0	0	0	0	0	0	-1046	570	45143	0	0	0	0	0	0	0	0	0	6620	18639	130073	0	0	0	0	0	10969	420	3	464	0	-8459	195	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2413	0	0	0	2413	0	0	0	3384	55188	18639	143163	0	11038	9320	143163	163521	0	2285	2285	18090	0	0	0	0	0	0	0	0	0	
3027763	0	0	0	0	0	985	228455	260003	0	0	0	0	0	223024	0	0	0	262	262	0	0	0	262	0	0	0	0	0	0	0	0	0	775	3149	0	0	0	0	0	0	-227	0	26988	0	0	0	0	0	1919	0	0	0	2976	45761	174287	0	0	0	0	0	9325	0	414	3039	0	-4080	484	0	0	0	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15793	0	0	0	15793	0	0	0	1189	44509	47680	196698	0	8902	23840	196698	229440	0	8357	8357	22487	0	0	0	0	0	0	0	0	0	
3028087	0	0	0	0	0	97	45218	57393	0	0	0	0	0	42006	0	0	0	0	0	0	0	0	0	0	0	6757	0	0	0	0	0	0	197	1893	0	0	0	0	0	0	-212	0	6586	0	0	0	0	0	0	0	0	0	335	2918	38753	0	0	0	0	0	8192	6933	200	75	0	6058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	35	0	0	0	397	20419	2918	39772	0	4084	1459	39772	45315	0	11530	11530	14361	0	0	0	0	0	0	0	0	0	
3028902	0	0	0	232	0	0	353256	432355	0	0	0	0	0	309197	0	0	0	0	0	0	0	0	0	0	0	15946	0	0	0	0	0	0	1967	10832	0	0	0	0	0	0	-1187	4534	75546	12305	500	0	0	0	0	0	0	0	0	53671	255526	0	0	0	0	0	33669	15946	0	2664	374	11317	0	0	0	0	0	1776	0	0	0	1776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28853	0	0	0	28853	0	0	232	6501	93127	66582	301340	0	18625	33291	301340	353256	0	4085	4085	44299	0	0	0	0	0	0	0	0	0	
3029589	0	0	0	4	0	0	291566	347526	0	0	0	0	0	262417	0	0	0	8843	8843	0	0	0	8843	0	0	0	0	0	0	0	0	0	1430	10592	0	0	0	0	0	0	-370	99	54991	1535	0	0	0	0	1263	0	0	2059	6677	31914	221767	0	0	0	0	0	21966	0	735	2880	0	-3961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22350	0	15164	0	7186	0	0	4	4323	90304	34716	256147	0	18061	17358	256147	291566	0	0	0	26174	0	0	0	0	0	0	0	0	0	
3030697	0	0	0	0	0	0	225437	272157	0	0	0	0	0	202812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	528	12139	0	0	0	0	0	0	127	21082	24414	2901	0	0	0	4495	0	0	0	0	1434	8929	192449	0	0	0	0	0	6343	0	480	1063	0	-2483	1104	0	0	0	1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11197	0	0	0	11197	0	0	0	22090	49860	11830	209550	0	9972	5915	209550	225437	0	6315	6315	20971	0	0	0	0	0	0	0	0	0	
3030969	0	0	0	0	0	0	1694858	1793628	0	0	0	0	0	1608379	0	0	0	0	0	0	0	0	0	0	0	1055	0	0	0	0	0	0	1909	19111	0	0	0	0	0	0	-2079	109511	1034	0	0	0	0	0	0	0	0	0	8624	26315	1573441	0	0	0	0	0	70742	1055	912	7735	0	-18556	9809	0	0	0	9809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16056	0	0	0	16056	0	0	0	112332	106774	26315	1660345	0	21355	13158	1660345	1694858	0	70270	70270	173094	0	0	0	0	0	0	0	0	0	
3032833	0	0	0	0	0	0	31788	36555	0	0	0	0	0	30619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	996	0	0	0	0	0	0	0	604	108	0	0	0	0	0	0	0	0	0	0	2756	27863	0	0	0	0	0	1879	0	0	0	0	-346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	683	3339	2756	29742	0	668	1378	29742	31788	0	2235	2235	4562	0	0	0	0	0	0	0	0	0	
3034257	0	0	0	0	0	0	146967	186832	0	0	0	0	0	137901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1207	0	4321	0	0	0	0	0	-790	649	30409	2214	4479	0	0	0	0	1583	0	0	6895	27070	103936	0	0	0	0	0	9376	0	0	0	0	-2379	0	0	0	0	0	64	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1856	42832	29284	123759	0	8566	14642	123759	146967	0	5528	5528	14538	0	0	0	0	0	0	0	0	0	
3034695	0	0	0	0	0	322	122552	168594	0	0	0	0	0	139164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747	4915	1	0	0	10988	0	3063	-104	2252	5110	0	508	0	0	0	0	0	60	0	0	60858	78246	0	0	0	0	0	6264	0	0	0	0	-1902	0	0	0	0	0	160	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2999	21013	60858	88242	0	4203	30429	88242	122874	0	0	0	13791	0	0	0	0	0	0	0	0	0	
3035245	0	0	0	0	0	0	154141	191431	0	0	0	0	0	151513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	878	15512	0	0	0	0	0	0	-2	0	500	0	0	0	0	0	0	0	0	0	1561	34751	115201	0	0	0	0	0	6991	0	0	736	0	-1669	785	0	0	0	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7053	0	0	0	7053	0	0	0	878	37356	34751	129294	0	7471	17376	129294	154141	0	19047	19047	19534	0	0	0	0	0	0	0	0	0	
3035759	0	0	0	0	0	0	80143	115967	0	0	0	0	0	78963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817	4623	0	0	0	0	0	0	-2	9915	0	0	0	0	0	0	0	0	0	0	0	16007	62956	0	0	0	0	0	3041	0	0	0	0	-822	0	0	0	0	0	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	0	0	429	0	0	0	10732	28472	16007	66445	0	5694	8004	66445	80143	0	23849	23849	10659	0	0	0	0	0	0	0	0	0	
3037874	0	0	0	0	0	0	42733	49346	0	0	0	0	0	38093	0	0	0	118	118	0	0	0	118	0	0	0	0	0	0	0	0	0	146	1192	0	0	0	0	0	0	-78	0	8364	0	0	0	0	0	0	0	0	0	340	4001	33752	0	0	0	0	0	1928	166	124	246	24	-360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3124	0	0	0	3124	0	0	0	270	11792	4025	38362	0	2358	2013	38362	42733	0	1650	1650	4204	0	0	0	0	0	0	0	0	0	
3039636	0	0	0	65	72	0	188754	196105	0	0	0	0	0	164492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2068	14578	0	0	0	0	0	0	-220	0	9409	0	2528	0	0	0	0	0	0	0	0	0	164492	0	0	0	0	0	10660	0	0	0	0	-2291	189	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6007	0	0	0	6007	0	65	0	2068	24392	0	183876	0	4878	0	183876	188754	0	340	340	16980	0	0	0	0	0	0	0	0	0	
3040379	0	0	0	0	0	64	41073	63148	0	0	0	0	0	46393	0	0	0	85	85	0	0	0	85	0	0	0	0	0	0	0	0	0	934	1314	0	0	0	0	0	0	-94	0	2112	1880	0	0	0	0	0	0	0	0	0	22873	23520	0	0	0	0	0	3148	0	0	161	80	-672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	934	11038	24833	26512	0	2208	12417	26512	41137	0	7451	7451	5825	0	0	0	0	0	0	0	0	0	
3041349	0	0	0	0	0	0	32763	44703	0	0	0	0	0	29663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	226	0	0	0	0	0	0	-67	1496	5527	0	0	0	0	0	0	0	0	0	0	4875	24788	0	0	0	0	0	3261	0	0	0	0	-360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	91	0	0	0	1577	10923	4875	28140	0	2185	2438	28140	32763	0	5170	5170	4020	0	0	0	0	0	0	0	0	0	
3041358	0	0	0	0	0	7	25221	31394	0	0	0	0	0	30114	0	0	0	18	18	0	0	0	18	0	0	0	0	0	0	0	0	0	145	348	0	0	0	0	0	0	-5	0	997	0	0	0	0	0	0	0	0	0	181	12103	17830	0	0	0	0	0	1087	0	0	305	39	-327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	200	0	0	0	145	1831	12142	18791	0	366	6071	18791	25228	0	0	0	3825	0	0	0	0	0	0	0	0	0	
3041974																																																																																																																																					
3041983	0	0	0	4314	0	0	880942	1510962	0	0	0	0	0	1045834	0	0	0	1821	1821	866	0	0	955	0	0	73250	0	0	0	0	0	0	8209	37570	0	0	0	0	0	0	-17009	246547	164088	2975	0	0	0	0	0	0	0	0	73679	425826	546329	2330	0	0	0	0	98133	73250	1065	3419	73	51523	882	27	0	0	855	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65309	0	30399	0	34910	0	2868	1446	256714	312023	430320	603377	0	62405	215160	603377	880942	0	0	0	110233	0	0	0	0	0	0	0	0	0	
3042234	0	0	0	0	0	0	33147	55515	0	0	0	0	0	32199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	1533	0	0	0	0	0	0	-276	0	11777	0	0	0	0	0	0	0	0	1531	0	9377	21291	0	0	0	0	0	3189	0	128	199	0	-687	0	0	0	0	0	41	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2003	21320	9377	24194	0	4264	4689	24194	33147	0	7811	7811	5209	0	0	0	0	0	0	0	0	0	
3043651	0	0	0	0	0	0	160174	183200	0	0	0	0	0	141031	0	0	0	3400	3400	0	0	0	3400	0	0	0	0	0	0	0	0	0	439	4005	0	0	0	5049	0	0	-37	0	7270	0	0	0	0	0	400	0	0	0	0	11314	129717	0	0	0	0	0	2608	0	0	0	0	-1509	360	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8151	0	0	0	8151	0	0	0	439	50406	11714	144236	0	10081	5857	144236	160174	0	34082	34082	17082	0	0	0	0	0	0	0	0	0	
3044500	0	0	0	0	0	0	84731	102825	0	0	0	0	0	73510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	264	0	0	0	0	0	0	-295	0	14878	4786	0	0	0	0	0	0	0	0	0	8907	64603	0	0	0	0	0	7545	0	0	185	0	-1244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2401	0	0	0	2401	0	0	0	329	17602	13693	74364	0	3520	6847	74364	84731	0	2275	2275	14054	0	0	0	0	0	0	0	0	0	
3044818	0	0	0	0	0	3	8841	12901	0	0	0	0	0	8029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	379	0	0	0	150	0	0	-122	0	3554	0	50	0	0	0	0	0	0	0	0	1195	6834	0	0	0	0	0	352	0	34	99	13	-236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	291	0	0	0	134	4294	1208	7381	0	859	604	7381	8844	0	112	112	1831	0	0	0	0	0	0	0	0	0	
3045299	0	0	0	0	0	807	92428	112081	0	0	0	0	0	91721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	953	0	0	0	0	0	0	-107	0	6937	0	0	0	0	0	0	0	0	0	760	14697	76264	0	0	0	0	0	4230	0	0	1176	0	-2079	308	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2557	0	0	0	2556	0	0	0	268	18526	14697	82181	0	3705	7349	82181	93235	0	8700	8700	12596	0	0	0	0	0	0	0	0	0	
3045383	0	0	0	0	0	0	12005	11174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2252	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12062	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2315	0	0	12005	0	0	0	12005	12005	0	0	0	13833	0	0	0	0	0	0	0	0	0	
3047314	0	0	0	0	0	0	101726	124463	0	0	0	0	0	85772	0	0	0	1047	1047	100	947	0	0	0	0	0	0	0	0	0	0	0	771	4836	0	0	0	0	0	0	-219	0	7305	0	5135	0	0	0	0	60	0	0	0	4266	81506	0	0	0	0	0	5433	0	66	0	0	-1360	1087	0	0	0	1087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937	32188	4266	93155	0	6438	2133	93155	101726	0	19100	19100	17130	0	0	0	0	0	0	0	0	0	
3047659	0	0	0	0	0	0	96481	112315	0	0	0	0	0	89909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	3196	0	0	0	0	0	0	-217	0	12810	164	0	0	0	0	0	0	0	0	0	15480	74429	0	0	0	0	0	6977	0	0	299	2	-1334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7088	0	0	5843	1245	0	0	0	328	16928	21489	82350	0	3386	10745	82350	96481	0	623	623	8875	0	0	0	0	0	0	0	0	0	
3048067	0	0	0	0	296	1656	381458	396819	0	0	0	0	0	330878	0	0	0	602	602	0	452	0	150	0	0	0	0	0	0	0	0	0	973	25998	0	0	0	0	0	0	-162	0	39557	0	1931	0	0	0	0	0	0	0	11442	15309	304127	0	0	0	0	0	8514	0	0	0	0	-6594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44102	0	0	0	44102	0	0	0	973	83177	15309	358824	0	16635	7655	358824	383114	0	5728	5728	31399	0	0	0	0	0	0	0	0	0	
3048487	0	0	0	0	0	0	83336	111601	0	0	0	0	0	76213	0	0	0	0	0	0	0	0	0	0	0	1564	0	0	0	0	0	0	688	3393	0	0	0	0	0	0	-345	0	27974	0	0	0	0	0	771	0	0	0	0	5631	70582	0	0	0	0	0	5127	1564	0	761	48	310	179	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	688	32983	6450	73514	0	6597	3225	73514	83336	0	855	855	9736	0	0	0	0	0	0	0	0	0	
3048861	0	0	0	0	0	0	98672	124172	0	0	0	0	0	80943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1160	1530	0	0	0	0	0	0	-963	2832	44602	0	0	0	0	0	0	0	0	0	0	11753	69190	0	0	0	0	0	8688	0	293	1058	0	-1697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6559	0	0	0	6559	0	0	0	4285	48547	11753	83086	0	9709	5877	83086	98672	0	1357	1357	10026	0	0	0	0	0	0	0	0	0	
3048982	0	0	0	0	0	0	127878	154116	0	0	0	0	0	131546	0	0	0	151	151	0	0	0	151	0	0	0	0	0	0	0	0	0	673	1744	0	0	0	0	0	0	-27	0	9323	0	0	0	0	0	0	783	0	0	172	38270	93104	0	0	0	0	0	10088	0	0	504	1271	-1584	98	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3209	0	0	0	3209	0	0	0	673	12243	39541	105658	0	2449	19771	105658	127878	0	500	500	12608	0	0	0	0	0	0	0	0	0	
3049514	0	0	0	0	0	0	110328	140098	0	0	0	0	0	96986	0	0	0	1413	1413	0	0	0	1413	0	0	0	0	0	0	0	0	0	1007	8852	0	0	0	6809	598	0	-331	0	13062	0	0	0	0	0	0	0	0	0	0	3038	93948	0	0	0	0	0	5440	0	0	0	0	-1406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	0	0	0	495	0	0	0	1007	36068	3636	101296	0	7214	1818	101296	110328	0	7345	7345	12658	0	0	0	0	0	0	0	0	0	
3049635	0	0	0	0	0	0	120463	136665	0	0	0	0	0	120340	0	0	0	3855	3855	0	0	0	3855	0	0	0	0	0	0	0	0	0	676	2649	0	0	0	0	0	0	-108	0	5409	1214	0	0	0	0	0	0	0	0	0	22813	97527	0	0	0	0	0	4685	0	255	476	0	-1439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	928	0	0	0	928	0	0	0	931	10923	24027	106264	0	2185	12014	106264	120463	0	2389	2389	14545	0	0	0	0	0	0	0	0	0	
3049653	0	0	0	0	0	0	64641	70863	0	0	0	0	0	62837	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	0	0	0	344	1994	0	0	0	0	0	0	-5	0	100	0	0	0	0	0	0	0	0	0	2726	0	60111	0	0	0	0	0	3172	1800	0	270	0	1070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1406	0	0	0	1406	0	0	0	344	10110	0	62619	0	2022	0	62619	64641	0	5020	5020	7132	0	0	0	0	0	0	0	0	0	
3049699	0	0	0	0	0	98	153638	183150	0	0	0	0	0	143990	0	0	0	1222	1222	0	0	0	1222	0	0	0	10	0	0	0	0	0	2492	3420	0	0	0	0	0	0	-320	0	26732	0	0	0	0	0	0	0	0	0	6030	9878	128082	0	0	0	0	0	4331	10	0	0	0	-2330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7485	0	1	959	6525	0	0	0	2492	40833	10837	140150	0	8167	5419	140150	153736	0	4650	4650	16037	0	0	0	0	0	0	0	0	0	
3049701	0	0	0	0	0	0	103781	119475	0	0	0	0	0	87616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576	24976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1016	0	0	0	234	878	86504	0	0	0	0	0	2001	0	0	341	3	-962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8653	0	0	0	8653	0	0	0	576	30091	1897	96814	0	6018	949	96814	103781	0	4540	4540	13023	0	0	0	0	0	0	0	0	0	
3049729	0	0	0	0	0	143	26843	98381	0	0	0	0	0	75650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	423	0	0	0	0	0	0	-283	0	19153	95	500	0	0	0	0	0	0	40913	18113	577	16048	0	0	0	0	0	1951	0	0	0	0	-733	0	0	0	0	0	248	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41056	39516	672	18747	0	7903	336	18747	26986	0	1827	1827	11266	0	0	0	0	0	0	0	0	0	
3051021	0	0	0	0	0	103	159462	182898	0	0	0	0	0	155455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	984	7462	0	0	0	0	0	0	-162	552	12581	0	0	0	0	0	0	0	0	0	0	20179	135276	0	0	0	0	0	10745	0	0	1953	0	-2260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1536	27033	20179	144068	0	5407	10090	144068	159565	0	5037	5037	14355	0	0	0	0	0	0	0	0	0	
3051432	0	0	0	0	0	193	52755	69314	0	0	0	0	0	48881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733	542	0	0	0	0	0	0	-23	997	15257	0	0	0	0	0	0	0	0	0	0	3885	44996	0	0	0	0	0	3020	0	185	144	0	-878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1915	16592	3885	47687	0	3318	1943	47687	52948	0	649	649	6001	0	0	0	0	0	0	0	0	0	
3052813	0	0	0	0	0	0	184433	228931	0	0	0	0	0	145012	0	0	0	293	293	0	0	0	293	0	0	0	0	0	0	0	0	0	842	7742	0	0	0	0	0	0	-1778	2315	38076	4523	20645	0	0	0	0	0	0	4513	4574	1137	134788	0	0	0	0	0	11176	0	756	1721	0	-3790	1165	0	0	0	1165	36	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5103	0	0	0	5103	0	0	0	8426	54363	5660	170730	0	10873	2830	170730	184433	0	2250	2250	30909	0	0	0	0	0	0	0	0	0	
