"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RIADG377	
176642																																																										0	2291	773		892	0			946	809	4734	0	54	74117	0	0	0	44656	1288	24058	10626	5851	15974	16012	4192	759	183	8115	5064	9844	4171	1472	0								0	63			0	0	2438	1790	7256	5347			0			0	782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5500		0	780	0	0	0	0	0	0		
177135																																																										0	0	0		11	0			1418	0	1780	0	92	8246	0	0	0	2909	54	0	4701	2	842	6	106	1115	771	29	3828	453	308	680	0								0	0			0	0	874	844	0	264			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
177443																																																										0	12124	2615		12361	0			9056	559	7447	0	328	77213	0	9	0	20805	952	18505	18151	795	2746	5898	11108	258	0	7681	12990	13024	17003	3005	2258								482	61			0	0	874	227	6478	2822			0			0	22																									0	0	0	0	0	0	0	0	0	0	0	0		19778		0	13	0	0	0	0	0	0		
177500																																																										0	1076	0		1040	0			2188	0	1492	0	244	33605	0	0	0	21645	1447	0	9625	796	3907	14730	343	442	192	2064	2858	4922	1215	397	45								0	0			0	0	1598	0	1148	1727			0			0	485																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
177546																																																										0	1579	4763		63	4298			6418	357	2875	0	0	69993	0	0	0	12570	1519	2507	24921	2137	4656	4955	788	33	0	9620	15077	28737	1268	428	0								0	143			0	0	1417	7604	15445	15119			0			220	0																									0	0	0	0	0	0	0	0	0	0	0	0		13863		0	121	0	0	0	0	0	0		
177555																																																										0	2480	0		3590	0			451	0	1306	0	0	10677	0	0	0	2833	0	0	3831	386	262	505	1031	434	215	2385	798	1062	1520	447	1632								0	0			0	0	0	0	0	0			0			60	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	17	0	0	0	0	0	0		
177751																																																										0	0	0	0	0	0	125779	0	125779	0	232	0	231	511693	0	0	0	6364	699	3203	213692	3791	0	102	2471	0	0	166028	43873	129706	157218	7939	0	0	0	0	0	0	0	0	0	0	0		0	0	331	51925	251876	73261	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	291222	995	0	995	0	0	0	0	0	0	0	
177920																																																										0	2330	4122	0	477	1708	48290	0	48290	41216	3627	0	223	319841	0	0	0	134409	2801	116109	4627	5648	21488	52029	9770	16165	20314	9567	16771	40115	55145	52754	5204	0	0	0	0	0	0	0	611	238	0		0	0	4954	7543	38025	30845	0	0	0			603	3955																									0	0	0	0	0	0	0	0	0	0	0	0		134409	130	0	130	0	0	0	0	0	0		
177957																																																										0	10725	11501	0	1700	8788	30951	0	30951	13143	2838	0	0	282226	129	0	0	102732	6099	13354	75626	67009	11445	10631	5359	2913	2999	31482	37816	77068	18198	9899	139	0	0	0	0	0	0	0	0	84	0		0	0	13673	15592	44555	28540	0	0	0			1202	612	0	0	0	53611	0	0	0	0	0	0	0	0	0	0	0	52463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2603	97439	222	0	222	0	0	0	0	0	0	4	
178057																																																										0	1030	0		1713	0			574	0	1085	0	36	14143	0	0	0	8539	42	0	3157	188	801	2627	3604	1320	0	659	1574	704	2271	396	0								0	0			0	0	0	0	0	1059			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	65	0	0	0	0	0	0		
178150																																																										0	2989	214		1903	873			16986	1214	6824	0	3626	101138	0	0	0	44576	761	1806	27083	2713	7456	24898	8152	0	255	8057	10450	21435	8734	2322	1132								64	23			0	0	2814	1177	7992	9941			0			956	391																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	34	0	0	0	0	0	0		
178244																																																										0	8388	654		10019	0			6342	0	5657	0	1623	49443	0	0	0	9548	1446	996	16653	256	2455	5785	860	38	0	5530	8412	11518	8625	5745	0								0	5			0	0	1517	561	3655	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	28	0	0	0	0	0	0		
178271																																																										0	0	0		0	0			120	1462	438	0	0	39498	34	0	0	33789	228	16811	305	323	3053	6520	6270	4087	12787	1485	1174	483	1406	922	235								0	7			0	0	859	248	1631	750			0			221	1205																									0	0	0	0	0	0	0	0	0	0	0	0		1000		0	0	0	0	0	0	0	0		
178356																																																										0	269	107		0	0			841	93	6028	0	0	37952	0	0	0	19772	66	0	9247	1140	1314	6996	10243	29	0	4781	2068	7123	4065	101	0								0	0			0	0	1206	2591	0	6880			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		9575		0	99	0	0	0	0	0	0		
178851																																																										0	13454	1267		3343	2108			7404	4449	1160	0	0	102575	37	0	0	12140	2007	3465	34233	2713	2708	1616	636	1521	2508	27844	12668	21364	15677	3113	1687								0	165			0	0	2348	14138	28048	12679			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	8089		0	10	0	0	0	0	0	0	0	
179148																																																										0	38305	0		22569	0			4042	0	2506	0	0	87272	6	0	0	8595	113	7610	23760	929	566	4383	771	484	1462	25063	12334	27118	4117	3719	5937								184	0			0	0	477	0	10224	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	263	0	0	0	0	0	0		
179335																																																										0	1925	0		0	0			25699	0	18417	0	745	119327	0	0	0	38593	819	0	46564	2643	4314	4102	9809	17725	0	15812	26321	17544	19851	1203	0								0	0			0	0	3485	13058	15304	1282			0			0	58																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
179700																																																										0	0	5841	0	0	0	17919	0	17919	15774	15738	0	0	336286	0	0	0	181286	7511	68504	18828	2575	4512	23889	22723	20086	96642	32650	14030	9405	12137	63425	17578	0	0	0	0	0	0	0	0	371	0		0	0	5270	17813	43194	25569	0	0	0			1432	2742																									0	0	0	0	0	0	0	0	0	0	0	0		150329	0	0	0	0	141	0	0	0	0		
179755																																																										0	9110	0		6874	0			4331	3536	2990	0	400	67033	0	0	0	10760	3431	0	18916	439	1141	4730	1044	2603	57	4952	12838	23187	7175	3470	3391								87	35			0	0	493	4597	5068	15321			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
180041																																																										0	5448	0		6158	0			4766	635	2963	0	0	35655	0	0	0	8706	276	0	15245	272	2291	4415	977	388	236	8827	3855	7875	3163	1862	444								0	132			0	0	54	437	1292	4788			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
180078																																																										0	0	1014	0	0	3412	18163	0	18163	9994	991	0	0	258636	0	0	0	105530	3276	27354	26503	3433	8725	12423	4060	57455	13195	37626	11994	36178	32459	12804	3866	0	0	0	0	0	0	0	0	0	17		0	0	6060	14153	77970	21476	0	0	0			1458	1510																									0	0	0	0	0	0	0	0	0	0	0	0	2749	93581	9	0	9	0	0	0	0	0	0	7	
180144																																																										0	5500	0		3465	0			2700	0	5458	0	0	33076	0	0	2700	12070	0	1541	8869	273	1609	1990	2528	3827	1630	2977	5421	4016	4299	3736	430								0	90			0	0	1	0	346	3446			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
180443																																																										0	7384	0		10661	0			4345	5	2171	0	0	32873	0	0	0	4001	0	2877	12760	569	794	1573	1065	0	0	10362	3921	6202	6381	2006	0								0	0		0	0	0	16	0	4290	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
180537																																																										0	307	0		728	0			10416	0	15230	0	0	60182	0	0	0	13088	284	2022	21830	341	4898	6863	811	0	0	6047	16925	17179	6300	267	0								0	0			0	0	205	1411	18075	391			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	47	0	0	0	0	0	0		
180845																																																										0	7912	321		6668	202			1381	525	1869	0	432	37146	0	0	0	10832	72	8738	9896	113	832	4647	5074	166	0	8239	3821	8314	5939	0	0								254	0			0	0	255	1234	0	5391			0			92	0																									0	0	0	0	0	0	0	0	0	0	0	0		16883		0	0	0	0	0	0	0	0		
181347																																																										0	13193	3604	227	8917	715	79027	0	79027	7020	3925	0	1363	240406	0	0	753	35007	2416	1583	87870	2948	5832	10164	2378	8212	3941	46343	45400	55625	36469	7100	0	0	0	0	0	0	0	0	0	20	0		0	0	4225	6594	46259	28463	0	0	0			975	290																									0	0	0	0	0	0	0	0	0	0	0	0		43161	146	0	373	0	0	0	0	0	0		
181459																																																										45000	44894	5128	221	74471	0	27560	0	27560	2484	18452	0	4188	309632	0	0	314	35545	5166	2477	105625	1820	2761	4544	5954	8967	10659	90814	24860	46828	61340	39864	6534	45000	0	45000	0	0	0	0	0	1297	0	0	0	0	1886	5093	18276	18776	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	1195	0	1416	0	0	0	0	0	0		
181758																																																										0	0	0		0	0			5653	0	3662	0	947	32156	0	25	1852	8807	28	913	14441	1527	2847	2938	149	1037	262	3207	7635	6033	1817	2845	783								434	111			0	0	649	2570	676	7663			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		4371		0	931	0	0	0	0	0	0		
181963																																																										0	5338	0		2956	0			9608	754	696	0	0	61635	0	0	113	21766	2119	1425	5881	1965	1408	5435	4610	7311	619	22614	1400	5086	5641	3158	557								1419	155			0	0	2179	1316	0	13248			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	81	0	0	0	0	0	0		
182353																																																										0	8654	0		5843	0			2543	0	1418	0	0	24154	0	54	0	4404	0	2851	5497	16	86	1969	738	1491	104	2501	3015	2426	4605	5866	1016								0	0			0	0	484	0	729	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		4404		0	25	0	0	0	0	0	0		
182652																																																										0	1062	0		860	0			233	0	1042	0	279	6818	0	0	233	2666	0	2666	5470	739	1682	152	25	42	0	382	2667	605	246	250	0								0	0			0	0	147	0	529	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
182951																																																										0	12840	2109		11975	0			13400	0	8889	0	7947	134129	0	0	0	35191	2575	1586	38698	512	514	1212	1607	15071	16275	22479	15193	20492	22073	15521	3180								0	0			0	0	3277	5379	20727	9447			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		5000		0	373	0	0	0	0	0	0		
183042																																																										1700	16060	95		17179	2184			11279	96	3804	0	922	92993	0	0	0	22573	2684	0	30273	634	1716	7486	7241	5497	0	10123	19235	14612	22131	3060	1128								0	0			0	0	1594	3380	8304	3238			0			252	0																									0	0	0	0	0	0	0	0	0	0	0	0		22573		0	85	0	0	0	0	0	0		
183051																																																										0	3282	0		858	0			1266	21	2898	0	0	15078	0	0	0	3960	177	10	4107	120	305	2458	848	229	0	1275	2573	3190	2663	1154	263								0	0			0	0	264	0	0	2352			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
183154																																																										0	2589	0		4198	0			5038	0	2375	0	0	19423	0	0	0	1446	0	0	7959	34	280	767	97	123	0	6563	3896	3172	1455	2281	399								0	0			0	0	0	0	0	3718			0			0	164																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	59	0	0	0	0	0	0		
183668																																																										0	0	1868	0	0	4291	12528	0	12528	44	652	0	0	363596	423	0	0	2189	3494	936	21527	430	195	146	40	704	0	16059	55307	94807	98403	92048	0	0	0	0	0	0	0	0	0	272	0		0	0	0	3729	45513	292939	0	0	0			140	0																									0	0	0	0	0	0	0	0	0	0	0	0		284377	791	0	791	0	0	0	0	0	0		
183770																																																										0	382	15275	0	0	532	11879	0	11879	11660	14949	0	0	230626	0	0	0	98278	3872	29942	22097	588	6828	9894	15512	34924	30018	26041	16216	15596	41379	22783	6957	0	0	0	0	0	0	0	0	9	0		0	0	8012	12773	35379	18124	0	0	0			228	0																									0	0	0	0	0	0	0	0	0	0	0	0		69866	34	0	34	0	0	0	0	0	0		
183846																																																										0	9740	633		1104	1238			7514	1638	6883	0	0	130846	20	0	0	47345	1432	13433	25172	1165	3908	22881	10133	1984	7213	7300	16941	34693	15616	2344	4530								0	0			0	0	3490	2488	15878	32721			0			323	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
183958																																																										0	12735	506		28005	0			7110	691	7524	0	0	79698	0	921	0	11533	358	492	26315	188	1549	8382	1364	50	0	11558	21682	16769	13685	4228	243								512	148			0	0	40	2780	3838	1776			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	1221	0	0	0	0	0	0		
184142																																																										1917	880	4295		87	6622			17783	15197	4219	0	1546	196166	0	0	0	45108	4240	6332	50878	7561	3661	2874	4945	8660	16541	26597	28053	35896	46481	9767	2090								0	0			0	0	1677	8595	54334	36288			0			2930	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
184245																																																										0	453	12288		0	0			15784	3575	1248	0	2056	124113	0	1220	0	29575	2869	17733	26622	1541	5342	7745	7302	5059	1640	16696	15944	25531	27611	7014	1491								0	147			0	0	1826	10406	16107	26423			0			0	124																									0	0	0	0	0	0	0	0	0	0	0	0		54549		0	136	0	0	0	0	0	0		
184656																																																										0	533	0		871	0			4342	0	5119	0	0	26115	0	0	0	6817	0	0	4780	1	16	439	1523	4838	0	764	4000	5554	4391	4513	0								0	0			0	0	29	0	0	8380			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	24	0	0	0	0	0	0		
184759																																																										0	1067	0		7519	0			889	0	3566	0	0	14785	0	0	0	433	42	0	8330	29	2	25	11	316	51	7822	804	1776	1440	2283	226								0	0			0	0	255	0	754	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	260	0	0	0	0	0	0		
185037																																																										0	1453	24678	0	0	11427	11955	0	11955	1855	5849	0	1626	247248	0	0	0	30988	4343	7798	126710	11935	6484	9702	788	287	159	78194	48593	36787	6371	8546	6634	0	0	0	0	0	0	0	1298	0	0		0	0	8620	93668	17476	43439	0	0	0			6912	2227																									0	0	0	0	0	0	0	0	0	0	0	0	24664	125455	0	0	0	0	0	0	0	0	0	84	
185251																																																										0	232	0		723	0			1145	0	1176	0	0	5402	0	0	0	1214	56	0	1539	48	228	510	340	31	0	911	693	1367	911	195	0								0	0			0	0	0	373	152	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	331	0	0	0	0	0	0		
185448																																																										0	3817	385		5899	0			13486	742	1766	0	0	63931	0	0	0	8832	1005	0	28172	231	1851	5003	1135	98	515	8031	18059	21825	3323	96	0								0	0			0	0	3641	9694	9617	4875			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		8833		0	172	0	0	0	0	0	0		
185457																																																										0	1567	914		204	0			155	128	236	0	0	9496	0	0	0	1134	0	0	1897	0	49	71	820	194	0	704	1275	2524	1879	873	1024								0	13			0	0	472	324	2509	1840			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
185859																																																										0	0	7588	544	0	0	35995	0	35995	17249	1538	0	0	230497	61	0	0	60296	5516	3990	116595	17087	18215	20830	1645	228	0	46086	42219	58876	6721	9373	1726	0	0	0	0	0	0	0	0	0	0		0	0	8008	6258	53363	33560	0	0	0			740	0	1717	0	7863	7906	2097	192	28995	2922	0	0	338	0	1717	0	7863	7906	2097	192	29244	2922	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0		158458	643	0	1187	0	0	0	0	0	0		
186221																																																										0	0	6022	0	0	1639	36053	0	36053	39048	22198	0	3931	586863	0	0	0	89690	16105	5693	122449	3551	6210	23520	17976	10313	21818	85869	45295	167984	116236	51069	16141	0	0	0	0	0	0	0	0	2191	0		0	0	230	18976	196950	141375	0	0	0			0	962																									0	0	0	0	0	0	0	0	0	0	0	0		67704	7092	7002	7092	0	0	0	0	0	0		
186548																																																										0	6453	0		1232	0			8486	3654	3529	0	508	66271	0	0	0	18878	803	0	32584	2030	5223	8318	880	368	1452	7208	18123	16950	3346	457	179								73	0			0	0	1076	1816	13208	6552			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		18271		0	3	0	0	0	0	0	0		
186717																																																										0	379	7496	0	0	195	25341	0	25341	22039	7029	0	1047	371178	0	0	0	141662	20871	13276	38198	1030	4686	7112	4915	42054	79144	12921	32906	61578	35382	58260	10026	0	0	0	0	0	0	0	0	33	0		0	0	4499	22327	69745	48498	0	0	0			386	1344																									0	0	0	0	0	0	0	0	0	0	0	0		0	212	0	212	0	0	0	0	0	0		
186744																																																										0	79436	5399	0	111873	0	110168	0	110168	2726	10633	0	14778	516762	0	1397	11057	78990	18255	44937	155148	3632	19253	17679	22857	6329	7929	116870	67006	104994	110005	37959	193	0	0	0	0	0	0	0	0	366	0		0	0	3656	4804	45935	27992	0	1397	0			0	75																									0	0	0	0	0	0	0	0	0	0	0	0		73393	354	0	354	0	0	0	0	0	0		
186838																																																										0	322	7604	0	0	0	38870	0	38870	20826	8983	0	5760	233682	0	0	0	38928	3332	2064	58363	692	8014	19108	8255	2666	193	27169	33045	60771	42643	25854	1523	0	0	0	0	0	0	0	684	296	0		0	0	4359	32496	33478	37415	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	10000	328	0	329	0	0	0	0	0	0	0	
186856																																																										0	799	648		908	0			3615	0	8882	0	0	31397	0	0	0	6422	399	328	6872	324	931	2405	1573	1189	0	2501	4015	8276	4930	5253	0								0	0			0	0	298	2183	4999	2244			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
187358																																																										0	486	0		3025	0			694	0	2027	0	0	8996	0	257	0	1240	0	530	4125	127	295	132	112	316	258	2759	1215	915	863	1618	335								0	0			0	0	0	0	855	412			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
187451																																																										0	8541	0		20531	190			5391	0	906	0	75	40923	0	0	0	1130	1	915	19149	214	128	308	39	312	129	13274	7349	6880	4038	6505	1645								0	0			0	0	0	0	3328	1015			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		5259		0	5	0	0	0	0	0	0		
187648																																																										0	520	0		488	0			448	0	5046	0	0	11288	8	0	0	4538	0	0	4124	58	877	2120	1393	43	0	928	2261	2046	1307	186	0								0	0			0	0	0	0	256	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
187899																																																										0	0	1612	0	0	1750	13011	0	13011	61329	6114	0	0	277930	0	0	0	97694	13248	25286	13780	150	9548	8814	7060	14821	52258	78197	11158	18895	44044	22964	0	0	0	0	0	0	0	0	0	64	0		0	0	3285	220	74389	6964	0	0	0			1646	0																									0	0	0	0	0	0	0	0	0	0	0	0		85532	0	0	0	0	0	0	0	0	0		
187947																																																										0	16455	1651		17898	0			4234	753	1324	0	0	61864	0	0	0	6866	0	5596	18127	192	1206	1116	851	1440	2061	15428	5448	10204	5278	9737	7875								0	38			0	0	662	1542	5989	4452			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		23321		0	0	0	0	0	0	0	0		
188056																																																										0	11077	0		15505	0			20329	556	11619	0	0	107140	0	0	0	29494	2921	2791	27341	1183	4081	7395	15823	573	0	11893	20237	15985	20792	6089	223								0	427			0	0	0	0	0	15062			0			0	127																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	150	0	0	0	0	0	0		
188430																																																										0	1834	16464	25	0	17831	24187	0	24187	23855	1362	0	1802	675507	362	0	0	290086	7290	6393	140039	7289	2754	5793	13339	42804	212038	104349	57497	78614	24196	58993	992	0	0	0	0	0	0	0	0	456	0		0	0	4256	76786	96830	125859	0	0	1066			447	6157																									0	0	0	0	0	0	0	0	0	0	0	0	0	107936	4777	0	4802	0	0	0	0	0	0	0	
