"IDRSSD"	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	
2671093	82057	0	0	0	0	0	73813	0	0	0	0	0	0	0	0	0	0	0	894	0	0	0	0	0	0	224	4917	0	0	0	0	0	0	2	0	35	0	0	0	0	0	152	0	0	0	583	164	73066	0	0	0	0	0	2066	894	0	455	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2267	0	0	0	2267	0	0	0	224	8119	316	76050	0	1624	158	76050	77832	0	2129	2129	7196	0	0	
2671105	86131	0	0	0	0	0	76953	0	0	0	169	169	0	0	0	169	0	0	916	0	0	0	0	0	0	1143	6412	0	0	0	0	0	0	-7	0	377	0	0	0	0	0	0	0	0	0	36	4576	72341	0	0	0	0	0	2691	916	0	365	18	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2656	0	0	26	2630	0	0	0	1143	19190	4620	76532	0	3838	2310	76532	82680	0	12000	12000	7675	0	0	
2678449	77957	0	0	0	0	0	48520	0	0	0	112	112	0	0	0	112	0	0	1487	0	0	0	0	0	0	670	1893	0	0	0	0	0	0	0	0	0	0	0	0	0	151	7553	775	0	0	663	16163	31695	0	0	0	0	0	4861	1487	0	710	0	1186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1631	0	0	0	1631	0	0	0	670	15222	23716	36878	0	3044	11858	36878	51780	0	11805	11805	7415	0	0	
2679839	236963	0	0	0	0	0	188287	0	0	0	1535	1535	0	498	0	1037	0	0	62	0	0	0	0	0	0	1888	6850	0	0	0	7252	2808	0	-221	0	9716	1258	2925	0	0	0	0	0	0	0	11	31137	157139	0	0	0	0	0	3654	62	0	1109	96	-2631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17789	0	0	0	17789	0	0	0	1888	33106	35299	181277	0	6621	17650	181277	205548	0	7670	7670	20258	0	0	
2683014	1400391	0	0	0	0	0	705644	0	0	0	7012	7012	3282	0	0	3730	0	0	14475	0	0	0	0	0	0	14961	2145	0	0	6636	100628	0	8005	-4749	3175	179515	0	1014	0	0	0	361668	0	0	9665	0	153868	542111	0	0	0	0	0	53351	14475	0	6393	0	1425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100216	0	0	0	100216	0	0	0	37719	308781	515536	687559	0	61756	257768	687559	1007083	0	20100	20100	120629	0	0	
2683555	230820	0	0	0	0	0	195599	0	0	0	16	16	0	0	0	16	0	0	0	0	0	0	0	0	0	1246	2651	0	0	0	0	0	0	-247	0	16576	2551	0	0	0	0	0	0	0	0	0	47225	148374	0	0	0	0	0	16542	0	334	1715	0	-2692	82	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1580	21667	49776	162965	0	4333	24888	162965	192186	0	725	725	17495	0	0	
2684132	509449	0	0	0	0	0	378491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5761	14223	0	0	0	0	0	0	-2954	0	109816	0	1849	0	0	0	0	2299	0	0	753	48561	329177	0	0	0	0	0	9079	0	973	1759	0	-6874	1364	0	0	0	1364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3196	0	0	3196	0	0	0	0	6734	132519	51757	341037	0	26504	25879	341037	393420	0	5968	5968	45527	0	0	
2684552	62529	0	0	0	0	0	52261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	3674	0	0	0	2741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517	11448	40296	0	0	0	0	0	3986	0	0	0	0	-324	27	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	7934	11448	44309	0	1587	5724	44309	51620	0	1002	1002	5127	0	0	
2685241	69832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11209	0	0	0	0	0	0	0	1374	0	0	0	0	0	0	-245	2241	11066	0	12968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47871	11209	820	100	0	10964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8000227	8000227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8003288	12540	0	48710	0	2508	0	48710	51218	0	0	0	41473	0	0	
2685504	573546	0	0	0	0	0	440657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	6909	0	0	0	0	0	0	-1149	0	73287	10769	7324	0	0	731	2716	0	0	0	32	12697	427928	0	0	0	0	0	30922	0	0	0	0	-8585	0	0	0	0	0	490	0	0	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30930	0	0	30929	1	0	0	1	2009	91959	57112	466665	0	18392	28556	466665	513613	0	11000	11000	52658	0	0	
2685764	70282	0	0	0	0	0	53699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	1028	0	0	0	3	0	0	-143	0	7790	0	0	0	0	0	0	0	0	0	0	1715	51984	0	0	0	0	0	3386	0	0	335	10	-710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2343	0	0	0	2343	0	0	0	414	13136	1725	57368	0	2627	863	57368	60858	0	3980	3980	7001	0	0	
2686136	312396	0	0	0	0	0	143598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3031	41453	0	0	3825	80857	6732	0	28	393	329	0	299	0	0	0	0	0	0	4766	2440	36155	100237	0	0	0	0	0	14482	0	135	0	0	-2097	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4438	0	0	0	4438	0	0	0	12150	146579	42887	119346	0	29316	21444	119346	170106	0	21500	21500	22164	0	0	
2686211	283553	0	0	0	0	0	213925	0	0	0	0	0	0	0	0	0	0	0	2825	40	0	0	0	0	0	1901	25804	0	0	0	9749	192	0	-299	72	6306	812	830	0	0	0	1699	0	0	0	0	3960	209965	0	0	0	0	0	9260	2865	1061	411	18	9	625	0	0	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3034	67249	6681	216325	0	13450	3341	216325	233116	0	24979	24979	45005	0	0	
2686529	2416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	723	0	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	977	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	723	0	1343	0	145	0	1343	1488	0	0	0	2200	0	0	
2686828	89495	0	0	0	0	0	72514	0	0	0	719	719	0	0	0	719	0	0	0	0	0	0	0	0	0	256	603	0	0	0	0	0	0	-261	0	10117	1365	0	0	0	0	0	0	0	0	0	7749	64765	0	0	0	0	0	3272	0	0	324	15	-1281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4250	0	0	0	4250	0	0	0	256	12012	9129	72667	0	2402	4565	72667	79634	0	968	968	10785	0	0	
2687133	187614	0	0	0	0	0	145461	0	0	0	1503	1503	0	0	0	1503	0	0	0	0	0	0	0	0	0	1004	2077	0	0	0	0	0	0	-248	254	21884	1787	0	0	0	0	937	0	0	0	0	33618	111843	0	0	0	0	0	11107	0	375	1581	138	-1848	117	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4127	0	0	0	4127	0	0	0	1633	35584	36480	126602	0	7117	18240	126602	151959	0	10042	10042	16890	0	0	
2687487	133463	0	0	0	0	0	123072	0	0	0	0	0	0	0	0	0	0	0	0	3763	0	0	0	0	0	0	1422	0	0	0	0	0	0	0	0	178	0	500	0	0	0	0	0	0	0	0	0	123072	0	0	0	0	0	11343	3763	481	3	0	-956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481	9713	0	130668	0	1943	0	130668	132611	0	8110	8110	16058	0	0	
2687919	80243	0	0	0	0	0	73804	0	0	0	35	35	0	0	0	35	0	0	0	0	0	0	0	0	0	832	1376	0	0	0	0	0	0	-30	0	1248	0	0	0	0	0	202	0	0	1039	0	12282	60483	0	0	0	0	0	2622	0	165	258	0	-981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1246	0	0	0	1246	0	0	0	2036	2882	12484	63963	0	576	6242	63963	70781	0	0	0	7155	0	0	
2688390	148336	0	0	0	0	0	115048	0	0	0	0	0	0	0	0	0	0	0	1398	0	0	0	0	0	0	808	2415	0	0	0	0	0	0	0	0	22643	0	0	0	0	0	0	0	0	0	656	24701	89691	0	0	0	0	0	8508	1398	0	0	0	-155	314	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	808	26704	24701	97115	0	5341	12351	97115	114807	0	990	990	11563	0	0	
2688895	414296	0	0	0	0	0	350346	0	0	0	4475	4475	0	0	0	4475	0	0	15924	0	0	0	0	0	0	2090	13073	0	0	0	0	0	0	-83	1938	30830	349	359	0	0	0	0	0	0	0	16122	44106	290118	0	0	0	0	0	35192	15924	1218	1489	232	11135	1415	0	0	0	1415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18850	0	0	0	18850	0	0	0	5246	65094	44687	331546	0	13019	22344	331546	366909	0	3580	3580	37585	0	0	
2689128	40370	0	0	0	0	0	12113	0	0	0	82	82	0	0	0	82	0	0	0	0	0	0	0	0	0	168	582	0	0	0	6344	0	200	0	0	0	0	0	0	0	0	0	0	0	0	3874	2857	5382	0	0	0	0	0	960	0	0	187	2	-83	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	26	0	0	0	168	36892	2859	6461	0	7378	1430	6461	15269	0	25900	25900	5017	0	0	
2689191	300259	0	0	0	0	0	228403	13189	105380	105380	0	0	0	0	0	0	0	0	0	21191	0	0	0	0	0	0	6758	0	0	22586	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228403	0	0	0	0	6932	59563	38855	1169	1525	0	26338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23755	33279	100	358729	0	6656	50	358729	365435	0	24996	24996	60721	0	0	
2689463	131492	0	0	0	0	0	113124	0	0	0	0	0	0	0	0	0	0	0	840	0	0	0	0	0	0	0	63270	0	0	0	0	0	0	38	0	0	986	0	0	0	0	0	0	0	0	0	0	113124	0	0	0	0	0	9796	840	0	0	23	-4594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63270	1009	122057	0	12654	505	122057	135216	0	0	0	19101	0	0	
2692753	144310	0	0	0	0	0	78035	0	0	0	0	0	0	0	0	0	0	0	8750	0	0	0	0	0	0	4837	206	0	0	0	0	0	0	-1001	7679	41482	145	0	0	0	0	0	0	0	0	0	30074	47961	0	0	0	0	0	12329	8750	0	549	0	6898	0	0	0	0	0	49	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12516	48798	30219	51040	0	9760	15110	51040	75910	0	6561	6561	14927	0	0	
2692762	94269	0	0	0	0	0	81012	0	0	0	146	146	0	0	0	146	0	0	3650	0	0	0	0	0	0	3086	28	0	0	0	0	0	0	-79	0	5282	0	0	0	0	0	0	0	0	0	0	32363	48649	0	0	0	0	0	6353	3650	0	207	0	2677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1294	0	0	0	1294	0	0	0	3086	9820	32363	52585	0	1964	16182	52585	70731	0	4303	4303	7690	0	0	
2693264	362096	0	0	0	0	0	284097	0	0	0	0	0	0	0	0	0	0	0	25275	0	0	0	0	0	0	942	5784	0	0	0	0	0	0	0	13425	39710	0	1032	0	0	0	0	0	0	0	790	39043	244264	0	0	0	0	0	35933	25276	1636	756	0	22916	7738	276	0	0	7462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4939	0	0	0	4939	0	0	0	26279	54874	39043	265962	0	10975	19522	265962	296459	10000	7834	17834	27998	0	0	
2693693	99682	0	0	0	0	0	85854	0	0	0	111	1388	0	0	0	1388	0	0	0	0	0	0	0	0	0	1052	4378	0	0	0	0	0	0	3	1295	60	0	0	0	0	0	0	0	0	0	0	8412	77442	0	0	0	0	0	4596	0	0	0	0	-572	476	0	0	0	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2347	16388	8412	83902	0	3278	4206	83902	91386	0	11950	11950	8937	0	0	
2694430	259240	0	0	0	0	0	200665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1081	7674	0	0	0	0	0	0	-584	7810	18847	388	0	0	0	0	0	0	0	0	0	6287	194378	0	0	0	0	0	12916	0	0	1053	0	-4695	613	0	0	0	613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6579	0	0	0	6579	0	0	0	8891	37662	6675	213433	0	7532	3338	213433	224303	0	10088	10088	24999	0	0	
2694681	274386	0	0	0	0	0	224156	0	0	0	6712	6712	0	6712	0	0	0	0	0	0	0	0	0	0	0	2423	1230	0	0	0	0	0	0	-478	138	23670	0	0	0	0	0	0	0	0	9078	0	8256	206822	0	0	0	0	0	8759	0	0	0	0	-3290	22	0	21	0	0	145	0	0	0	145	1088	0	0	1088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3330	0	0	0	3330	0	0	0	11639	54713	8256	220144	0	10943	4128	220144	235215	0	23080	23080	20940	0	0	
2694935	769118	0	0	0	0	0	613943	0	0	0	2146	2146	0	0	0	2146	0	0	220	0	0	0	0	0	0	1486	9734	0	0	0	0	0	0	-516	1528	46705	499	0	0	0	0	0	0	0	0	2065	24926	586952	0	0	0	0	0	24795	220	9	4733	281	-6071	1847	0	0	0	1847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8732	0	0	0	8732	0	0	0	3023	166242	25706	619229	0	33248	12853	619229	665330	0	103005	103005	66222	0	0	
2694944	58885	0	0	0	0	0	47843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483	2973	0	0	0	0	0	0	-42	113	3407	0	0	0	0	0	0	0	0	0	0	0	47843	0	0	0	0	0	2445	0	0	212	0	-740	0	0	0	0	0	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1848	0	0	0	1848	0	0	0	596	9792	0	51949	0	1958	0	51949	53907	0	3200	3200	6438	0	0	
2696180	51238	0	0	0	0	0	33968	0	0	0	19	19	0	0	0	19	0	0	0	0	0	0	0	0	0	511	2749	0	0	0	0	0	0	-183	0	11073	0	152	0	0	0	140	0	0	0	447	11572	21949	0	0	0	0	0	1588	0	0	126	0	-583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505	0	0	0	505	0	0	0	511	14395	11712	24087	0	2879	5856	24087	32822	0	0	0	3863	0	0	
2697963	123462	0	0	0	0	0	70735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445	13937	0	0	0	317	0	0	-213	58	24381	0	0	0	0	0	0	0	0	1620	0	0	69115	0	0	0	0	0	8577	0	0	0	0	-2750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2301	0	0	0	2300	0	0	0	2123	49356	0	79992	0	9871	0	79992	89863	0	10721	10721	12185	0	0	
2698492	325985	0	0	0	0	0	196418	0	0	0	1273	1273	215	0	0	1058	0	0	0	0	0	0	0	0	0	2571	6648	0	0	0	0	0	6772	-849	124	47646	1393	500	0	0	0	0	0	0	2598	0	14274	179546	0	0	0	0	0	9291	0	393	1132	0	-4695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	6051	58357	15667	195642	0	11671	7834	195642	215147	0	2931	2931	22046	0	0	
2699631	167476	0	0	0	0	0	125315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643	3966	0	0	0	0	0	0	-616	117	34738	707	0	0	0	0	0	0	0	0	0	11071	114244	0	0	0	0	0	7849	0	0	948	0	-2239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11801	0	0	0	11800	0	0	0	760	39652	11778	132945	0	7930	5889	132945	146764	0	0	0	13658	0	0	
2700322	77274	0	0	0	0	0	72328	0	0	0	308	308	0	0	0	308	0	0	0	0	0	0	0	0	0	440	1500	0	0	0	0	0	0	-13	0	1996	0	0	0	0	0	0	0	0	0	0	7479	64849	0	0	0	0	0	2425	0	154	570	0	-890	80	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8345	0	0	0	8345	0	0	0	594	4086	7479	75283	0	817	3740	75283	79840	0	20	20	9374	0	0	
2700984	755760	0	0	0	0	0	611729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47008	0	0	0	0	0	0	-126	0	6419	0	14585	0	0	0	0	0	0	0	0	0	611729	0	0	0	0	0	4618	0	0	1562	0	-4447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55774	0	629369	0	11155	0	629369	640524	0	785	785	87698	0	0	
2701767	157986	0	0	0	0	0	120951	0	0	0	561	561	0	0	0	561	0	0	0	0	0	0	0	0	0	669	2644	0	0	0	3382	487	0	-481	0	22091	0	0	0	0	0	0	0	0	3676	0	32258	85017	0	0	0	0	0	8958	0	153	576	0	-1835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1480	0	0	0	1480	0	0	0	4498	28693	32745	95287	0	5739	16373	95287	117399	0	0	0	11185	0	0	
2702764	38198	0	0	0	0	0	29682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	1528	0	0	0	0	0	0	-41	63	2659	480	0	0	0	0	0	0	0	0	1382	5932	22368	0	0	0	0	0	2233	0	0	230	5	-359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	0	0	432	0	0	0	350	6964	6417	24798	0	1393	3209	24798	29400	0	1165	1165	3498	0	0	
2704188	67148	0	0	0	0	0	51239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1077	1852	0	0	0	0	0	0	-206	9	9788	1501	0	0	0	0	0	0	0	0	46	10562	40631	0	0	0	0	0	3255	0	0	365	13	-905	86	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039	0	0	0	1039	0	0	0	1086	12436	12076	44633	0	2487	6038	44633	53158	0	385	385	7425	0	0	
2705121	222199	0	0	0	0	0	163981	0	0	0	1900	1900	0	0	0	1900	0	0	0	0	0	0	0	0	0	5463	1801	0	0	965	2635	237	0	-594	1332	31607	0	0	0	0	0	174	0	0	0	231	13034	150716	0	0	0	0	0	9051	0	648	1219	0	-2249	1397	0	0	0	1397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8022	0	422	4103	3497	0	0	0	8408	51804	17548	164694	0	10361	8774	164694	183829	0	13889	13889	24218	0	0	
2705895	352146	0	0	0	0	0	306706	0	0	0	4275	4275	591	0	0	3684	0	0	11022	0	0	0	0	0	0	1870	19481	0	0	0	0	0	31	0	7965	10035	0	4488	0	0	0	7227	0	0	9031	0	16518	281157	0	0	0	0	0	23562	11022	1150	347	93	8252	1685	675	0	0	1010	167	16	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54395	54395	0	0	54395	0	0	0	0	0	0	0	14937	0	0	0	14937	0	0	0	21298	31863	78233	316408	0	6373	39117	316408	361898	0	2000	2000	40311	0	0	
2706016	328850	0	0	0	0	0	278386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	885	6587	0	0	0	0	0	0	-855	1453	45150	2371	536	0	0	0	0	0	0	0	0	29777	248609	0	0	0	0	0	11722	0	5	1756	162	-4365	122	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4868	0	0	0	4868	0	0	0	2343	53493	32310	263934	0	10699	16155	263934	290788	0	0	0	35144	0	0	
2708122	283251	0	0	0	0	0	194435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14097	263	0	0	0	15150	0	4401	-328	11430	26653	0	0	0	0	0	211	0	0	0	0	42471	151964	0	0	0	0	0	8349	0	659	1142	157	-2590	1381	0	0	0	1380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18500	0	0	0	18499	0	0	0	26186	56137	42839	182635	0	11227	21420	182635	215282	0	12929	12929	28130	0	0	
2710554	71916	0	0	0	0	0	42077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	2660	0	0	0	10824	0	0	-126	0	12558	0	0	0	0	0	0	0	0	0	101	4914	37062	0	0	0	0	0	3192	0	0	0	0	-592	42	0	0	0	42	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	26473	4914	40326	0	5295	2457	40326	48078	0	330	330	9590	0	0	
2710705	68019	0	0	0	0	0	53307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2618	0	0	0	7691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17076	36231	0	0	0	0	0	4063	0	0	0	0	-965	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12159	17076	40295	0	2432	8538	40295	51265	0	1850	1850	5391	0	0	
2712978	594855	0	0	0	0	0	304229	0	0	0	0	0	0	0	0	0	0	0	3096	0	0	0	0	0	0	15197	10127	0	0	0	0	0	0	-5766	16939	210511	1635	907	0	0	0	5936	0	0	0	0	3359	300870	0	0	0	0	0	17192	3096	1264	4698	16	-6092	1241	0	0	0	1241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33400	262858	10946	311136	0	52572	5473	311136	369181	0	37522	37522	51414	0	0	
2713461	324900	0	0	0	0	0	281884	0	0	0	2877	2877	0	0	1492	1385	0	0	0	0	0	0	0	0	0	2813	9292	0	0	0	0	0	0	-495	14822	12243	0	0	0	0	0	0	0	0	0	0	23185	258699	0	0	0	0	0	16016	0	0	4857	0	-5131	190	0	0	26	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17712	0	0	4698	13014	0	0	0	17635	53710	29401	284421	0	10742	14701	284421	309864	0	27318	27318	30630	0	0	
2713555	428051	0	0	0	0	0	368312	0	0	0	401	401	0	0	0	401	0	0	0	0	0	0	0	0	0	9836	4661	0	0	0	0	0	0	-480	492	26994	0	3330	0	0	0	9275	0	0	0	0	159496	208816	0	0	0	0	0	20848	0	0	3720	0	-4320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10328	52339	168771	229675	0	10468	84386	229675	324529	0	16964	16964	35194	0	0	
2713582	234860	0	0	0	0	0	174772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5435	11741	0	0	0	0	0	0	-391	10636	14457	0	0	0	0	0	782	0	0	1209	18096	19678	135789	0	0	0	0	0	10947	0	432	930	50	-3330	5361	0	0	0	5361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1807	0	0	0	1807	0	0	0	17712	59024	20510	152492	0	11805	10255	152492	174552	0	13800	13800	19685	0	0	
