"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	
1007051	3	0	0	14	0	0	0	0	0	0	0	0	23	2			0	3	11	0	0	0						0						3			0	0	0	0			0	0	8	4	0	0	0	0	
1007145	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	0	0	0	0															0	0	0	0			0	0	0	3	0	0	0	0	
1007154	0	0	0	0	0	0	0	0	0	0	0	0	60	54			0	0	2391	2286	0	0						0						0			0	0	0	0			0	0	105	6	0	0	0	0	
1007417	0	0	0	0	0	0	0	0	0	0	0	0	27	0		0	0	0	16	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	16	4	23	0	0	0	
1007659	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	1	4	2	0	0						0						0			0	0	0	0			0	0	2	0	0	0	0	0	
1007734	0	0	14	0	0	0	0	0	0	0	0	0	0	0			0	0	19	0	0	0						0						0			0	0	0	0			0	0	5	0	0	0	0	0	
1007752	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	63	0	0	38						38						0			0	0	0	0			0	0	25	1	0	0	0	0	
1007819	0	0	0	0	0	0	0	0	131	15	0	0	443	359		0	0	0	1949	928	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			226	9	624	60	0	0	40	0	
1007846	123	0	0	0	0	0	1913	20	0	0	0	0	2951	159		0	0	238	18177	3840	0	1954		0	0		0	1282		0	0		0	21		0	0	0	99	6			477	16	8806	2487	13	12	439	526	
1007930	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	21	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	20	0	
1007958	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	258	0	0	218						218						0			0	0	0	0			0	0	12	4	0	0	28	0	
1008076	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
1008133	0	0	0	0	0	0	0	0	0	0	0	0	46	0			0	0	247	24	0	0						0						0			0	0	0	0			0	0	223	46	0	0	0	0	
1008151	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	11	0	0	11						0						0			0	0	0	0			0	0	0	1	0	0	0	0	
1008209	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0						0			0	0	4	0			0	0	0	0	0	0	0	0	
1008432	0	0	0	0	0	0	0	0	46	0	0	0	64	64			0	0	56	10	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
1008450	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	37	0	0	25						25						0			0	0	0	0			0	0	12	3	0	0	0	0	
1008553	0	0	0	0	0	0	0	0	0	0	0	0	9	1			0	5	41	33	0	0						0						1			0	0	0	0			0	0	8	3	0	0	0	0	
1008647	0	0	14	75	0	0	0	0	0	0	0	0	92	0			0	1	43	18	0	5						0						0			0	0	0	0			0	0	6	16	0	0	0	0	
1008674	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	24	0	0	0						0						0			0	0	0	0			0	0	24	4	0	0	0	0	
1008731	0	0	0	0	0	0	0	0	0	0	0	0	21	21			0	0	24	20	0	0						0						0			0	0	0	0			0	0	4	0	0	0	0	0	
1008955	0	0	0	0	0	0	0	0	0	0	0	0	5	3			0	2	3	0	0	0						0						2			0	0	0	0			0	0	3	0	0	0	0	0	
1009055	0	0	0	0	0	0	0	0	0	0	0	0	20	0			0	0	21	15	0	0						0						0			0	0	0	0			0	0	0	0	0	20	0	6	
1009242	0	0	0	0	0	0	55	3	0	0	0	0	37	0			0	32	79	7	0	0						0						32			0	0	0	0			0	0	15	2	0	0	2	0	
1009354	0	7	0	0	0	70	846	0	0	0	0	0	153	32		0	0	0	1093	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	246	43	1	0	1	0	
1009420	0	0	0	0	0	0	0	382	0	0	0	0	677	111		0	0	0	846	39	0	0		0	0		0	0		0	0		0	0		0	0	0	6	1			81	21	501	123	39	0	147	72	
1009541	0	0	0	0	0	0	0	0	0	0	0	0	33	25			0	0	110	31	0	0						0						0			0	0	3	0			0	0	66	8	0	0	10	0	
1009729	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	25	0	0	0						0						0			0	0	0	0			0	0	23	3	0	0	2	0	
1009756	0	0	0	0	0	0	0	0	0	0	0	0	36	24			0	12	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	
1009804	0	0	0	0	0	0	513	49	0	0	0	0	69	2		0	0	0	1778	1190	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	56	5	13	0	19	0	
1009813	0	0	0	0	0	0	0	0	0	0	0	0	40	31			0	1	136	110	0	2						0						0			0	0	0	0			7	1	8	7	0	0	9	0	
1009831	19	0	0	0	0	0	0	0	0	0	0	0	439	402			0	0	376	54	0	5						0						0			0	0	0	0			24	1	67	32	4	0	197	10	
1009840	0	0	0	0	0	0	0	0	0	0	0	0	4	1			0	0	89	0	0	0						0						0			0	0	0	0			7	2	53	1	0	0	29	0	
1009952	0	0	0	0	0	0	0	11	0	0	0	0	54	18			0	0	236	162	0	0						0						0			0	0	0	0			0	0	74	25	0	0	0	0	
1010015	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	2	273	0	0	197						0						0			0	0	0	0			18	9	58	1	0	0	0	0	
1010051	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	266	250	0	0						0						0			0	0	0	0			0	0	16	8	0	0	0	0	
1010471	0	0	0	0	0	0	24	24	0	0	0	0	31	0			0	0	200	0	0	0						0						0			0	0	0	0			0	0	176	7	0	0	0	0	
1010761	0	0	0	0	0	0	0	0	0	0	0	0	56	2			0	53	258	65	0	174						0						0			0	0	0	0			0	0	19	1	0	0	0	0	
1010930	0	0	0	0	5	0	500	75	167	13	0	0	1140	258		0	0	0	8755	668	0	0		0	0		0	0		0	0		0	0		0	0	0	224	2			348	77	2501	305	382	28	1851	2491	
1011432	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	62	3	0	0						0						0			0	0	0	0			0	0	59	13	1	0	0	0	
1011526	1434	131	1214	49	0	0	7337	3000	0	0	10	0	9305	2704		0	0	175	31236	6391	0	251		0	0		0	0		0	0		0	1		0	0	0	1591	67			663	43	5032	2123	958	55	6523	790	
1011553	0	0	0	0	0	0	0	0	0	0	0	0	7	6			0	1	0	0	0	0						0						1			0	0	0	0			0	0	0	0	0	0	0	0	
1011638	0	0	0	0	0	0	0	0	0	0	0	0	32	12			0	0	460	345	0	0						0						0			0	0	0	0			2	0	88	3	17	0	25	0	
1011656	0	0	0	0	0	0	462	0	13	5	0	0	5	0			0	0	475	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
1011740	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	0	0	0	0	0	
1011852	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	55	0	0	54						54						0			0	0	0	0			0	0	1	0	0	0	0	0	
1011955	0	0	0	0	0	0	0	0	0	0	0	0	8	1			0	2	162	91	0	1						1						2			0	0	0	0			11	1	59	4	0	0	0	0	
1012055	0	0	0	13	0	0	0	0	0	0	0	0	16	0			0	0	13	0	0	13						13						0			0	0	0	0			0	0	0	3	0	0	0	0	
1012251	0	3	0	0	0	0	0	0	0	0	0	0	204	24			0	0	303	55	0	0						0						0			0	0	0	0			0	0	203	144	33	0	45	0	
1012354	0	0	0	0	0	0	0	0	0	0	0	0	5	5			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
1012457	0	0	0	0	0	0	0	0	0	0	0	0	113	2			0	105	179	15	0	142						135						104			0	0	0	0			0	0	21	5	1	0	1	0	
1012671	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	62	47	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	14	0	0	0	1	0	
1012859	0	0	0	0	0	0	0	0	0	0	0	0	44	26			0	0	95	0	0	0						0						0			0	0	0	0			0	0	95	18	0	0	0	0	
1013043	0	0	0	0	0	0	0	0	0	0	0	0	26	0			0	0	268	126	0	0						0						0			0	0	7	7			0	0	135	19	0	0	0	0	
1013070	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	
1013650	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
1013735	0	0	0	0	0	0	0	0	0	0	0	0	20	0			0	0	28	0	0	0						0						0			0	0	0	0			0	0	28	20	0	0	0	0	
1013744	0	0	0	0	0	0	0	0	0	0	0	0	37	0			0	34	48	35	0	0						0						34			0	0	0	0			0	0	13	3	0	0	0	0	
1013753	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	12	0	0	0						0						0			0	0	0	0			0	0	9	2	0	0	3	0	
1013856	0	0	0	0	0	0	0	0	0	0	0	0	61	0			0	52	139	0	0	52						0						0			0	0	0	0			0	0	87	9	0	0	0	0	
1014040	0	0	0	0	0	0	0	0	0	0	0	0	107	4			0	1	334	12	0	25						25						1			0	0	0	0			0	0	225	91	5	6	72	0	
1014059	0	0	0	0	0	0	0	0	0	0	0	0	58	13			0	4	128	29	0	0						0						4			0	0	0	0			0	1	99	40	0	0	0	0	
1014125	0	0	0	0	0	0	0	0	0	0	0	0	104	0			0	0	287	0	0	0						0						0			0	0	0	0			0	0	287	104	0	0	0	0	
1014246	0	0	0	0	0	0	0	0	0	0	0	0	29	15			0	0	13	8	0	0						0						0			0	0	0	0			0	0	5	14	0	0	0	0	
1014255	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	5	27	11	0	0						0						5			0	0	0	0			0	0	13	1	0	0	3	0	
1014376	0	0	0	0	0	0	7	0	0	0	0	0	42	1			0	0	135	18	0	0						0						0			0	0	0	0			0	0	110	41	0	0	0	0	
1014451	0	0	0	4	0	0	0	0	0	0	0	0	29	7			0	10	34	21	0	0						0						10			0	0	0	0			0	0	13	8	0	0	0	0	
1014554	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	61	55	0	0						0						0			0	0	0	0			6	0	0	0	0	0	0	0	
1014657	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	8	0	0	0						0						0			0	0	0	0			0	0	3	6	0	0	5	0	
1014675	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	0	0	0	0	0	
1014778	1062	0	0	0	27	0	417	0	0	0	0	0	0	0		0	0	0	1516	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	1	0	0	0	9	0	
1014844	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	8	0	0	0						0						0			0	0	0	0			2	0	6	0	0	0	0	0	
1014853	0	0	0	0	0	0	0	0	0	0	0	0	147	76			0	0	272	107	0	100						100						0			0	0	0	0			0	0	44	60	11	0	21	0	
1014956	0	0	0	0	0	0	2	0	43	14	0	0	30	0			0	0	140	0	0	0						0						0			0	0	0	0			0	0	54	14	2	0	41	0	
1014965	0	5	0	0	0	0	0	0	0	0	0	0	41	12			0	0	247	88	0	146						0						0			0	0	0	0			0	0	13	24	0	0	0	0	
1015056	0	0	0	0	0	0	0	0	0	0	0	0	58	38			0	20	23	0	0	20						20						20			0	0	0	0			0	0	3	0	0	0	0	0	
1015177	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
1015243	40	56	0	0	0	0	92	86	0	0	0	0	400	145		0	0	28	783	343	0	39		0	0		0	0		0	0		0	0		0	0	0	0	0			26	18	106	40	27	0	100	37	
1015252	0	0	0	0	0	1	0	0	0	0	0	0	113	74			0	0	742	70	0	496						496						0			0	0	0	0			2	1	174	32	5	0	0	0	
1015458	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	331	9	0	308						308						0			0	0	0	0			0	0	14	0	0	0	0	0	
1015467	0	0	0	0	0	0	29	0	0	0	0	0	8	0			0	2	34	0	0	0						0						0			0	0	0	0			0	0	5	6	0	0	0	0	
1015560	0	0	0	0	0	0	0	0	0	0	0	0	25	24			0	0	310	306	0	0						0						0			0	0	0	0			0	0	4	1	0	0	0	0	
1015832	0	0	0	0	0	0	1	1	0	0	0	0	120	85			0	0	235	182	0	0						0						0			0	0	0	0			0	0	50	20	14	0	2	0	
1015841	60	0	0	0	0	0	0	0	0	0	0	0	22	0			0	1	201	8	0	50						50						1			0	0	0	0			0	0	83	21	0	0	0	0	
1015850	0	0	0	0	0	0	0	0	0	0	0	0	93	57			0	0	137	17	0	0						0						0			0	0	0	0			0	0	66	36	0	0	0	54	
1016062	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	7	0	0	0	0	
1016231	0	0	0	0	0	0	0	0	0	0	0	0	34	0			0	0	202	0	0	0						0						0			0	0	0	0			0	0	202	34	0	0	0	0	
1016259	0	0	0	0	0	0	15	0	0	0	0	0	71	1			0	0	154	60	0	0						0						0			0	0	0	0			0	0	34	28	42	0	38	7	
1016558	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	12	48	0	0	32						32						12			0	0	0	0			0	0	16	1	0	0	0	0	
1016718	0	0	0	0	0	0	27	0	0	0	0	0	69	0			0	0	367	0	0	0						0						0			0	0	0	0			0	0	318	69	0	0	22	0	
1016754	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	9	0	0	0						0						0			0	0	0	0			0	0	9	2	0	0	0	0	
1016848	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	10	0	0	0						0						0			0	0	0	0			0	0	10	2	0	0	0	0	
1016857	0	0	0	0	0	0	0	0	0	0	0	0	112	1			0	0	517	0	0	0						0						0			0	0	75	0			12	0	329	111	0	0	101	0	
1016941	0	0	0	0	0	0	0	0	0	0	0	0	23	8			0	0	142	22	0	0						0						0			0	0	0	0			1	0	56	15	0	0	63	0	
1017032	35	0	0	0	0	0	0	0	0	0	0	0	123	72		0	0	0	148	9	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	104	51	0	0	0	0	
1017256	0	0	0	0	0	0	57	0	0	0	0	0	10	0			0	0	87	0	0	0						0						0			0	0	0	0			0	0	30	10	0	0	0	0	
1017274	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	26	0	0	0						0						0			0	0	0	0			0	0	25	6	0	0	1	0	
1017425	0	0	0	0	0	0	0	0	0	0	0	0	193	11			0	0	338	28	0	0															0	0	0	0			4	1	288	181	0	0	18	0	
1017528	0	0	0	0	0	0	30	0	0	0	0	0	196	0		0	0	70	634	0	0	95		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	492	126	0	0	17	0	
1017555	0	0	0	0	0	0	100	0	0	0	0	0	24	23			0	0	155	19	0	9						9						0			0	0	0	0			0	0	27	1	0	0	0	0	
1017564	0	0	0	0	0	0	0	0	0	0	0	0	66	46			0	0	144	132	0	0						0						0			0	0	0	0			0	0	12	18	2	0	0	0	
1017649	0	0	0	0	0	0	85	45	0	0	0	0	114	8			0	0	222	35	0	0						0						0			0	0	36	30			0	0	66	31	0	0	0	0	
1017658	0	0	0	0	0	0	1747	107	0	0	0	0	918	194		0	0	290	10916	6844	0	1002		1000	1676		0	50		0	0		0	39		0	0	0	0	0			0	0	1174	327	0	0	149	0	
1017854	0	0	72	0	0	0	0	0	0	0	0	0	19	3			0	8	175	2	0	98						98						6			0	0	0	0			0	0	3	0	8	0	0	0	
1017939	110	30	0	0	151	0	669	51	0	0	0	0	997	218		0	0	7	3994	411	0	32		0	0		0	0		0	0		0	0		0	0	0	0	24			0	5	1369	504	140	18	1170	82	
1017957	0	0	0	0	0	0	52	0	0	0	0	0	60	6			0	28	81	0	0	0						0						0			0	0	0	0			0	0	15	12	0	14	0	14	
1028010	0	0	0	0	0	0	162	314	0	0	0	0	378	64		0	0	0	210	48	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	
1029325	1679	0	0	0	1781	70	748	26	5787	0	0	0	10441	9272		0	0	0	104297	93176	0	0		136	0		0	0		0	0		0	0		0	0	0	0	0			0	0	199	354	719	0	927	0	
1156221	0	0	0	0	0	0	0	0	0	0	0	0	30	14			0	0	2	2	0	0						0						0			0	0	0	0			0	0	0	16	0	0	0	0	
1156388	80	0	0	0	0	0	0	0	0	0	0	0	77	14			0	0	384	77	0	0															0	0	0	0			27	10	169	53	0	0	31	0	
1156397	0	0	0	0	0	0	0	0	0	0	0	0	28	0			0	0	93	0	0	0						0						0			0	0	0	0			0	0	93	28	0	0	0	0	
1156539	0	0	0	0	0	0	0	0	0	0	0	0	9	9		0	0	0	4285	3765	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	40	0	0	0	0	480	
1156874	35	0	0	0	0	0	0	0	0	0	0	0	29	0			0	0	159	13	0	0						0						0			0	0	0	0			0	0	111	11	18	0	0	0	
1157219	98	7	0	0	0	0	0	0	0	0	0	0	26	13			0	0	137	3	0	0						0						0			0	0	0	0			0	0	11	6	0	0	25	0	
1157415	0	0	0	0	0	0	268	62	0	0	0	0	74	9			0	0	526	191	0	0						0						0			0	0	0	0			0	0	67	3	0	0	0	0	
1158832	0	0	0	0	0	0	0	0	0	0	0	0	48	0			0	0	199	171	0	0						0						0			0	0	0	0			21	1	7	47	0	0	0	0	
1158878	0	0	0	0	0	0	0	0	0	0	0	0	7	1			0	0	29	25	0	0						0						0			0	0	0	0			0	0	4	6	0	0	0	0	
1159996	105	0	0	0	0	0	63	0	0	0	0	0	12	0			0	0	342	82	0	0						0						0			0	0	0	0			0	0	85	11	0	1	0	7	
1160152	0	0	0	0	0	0	0	0	0	0	0	0	109	109	0	109	0	0	779	779	0	0	779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1160161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1160509	30	0	0	0	0	0	30	0	0	0	0	0	64	43			0	0	245	22	0	0															0	0	0	0			0	0	134	19	2	0	0	29	
1160732	0	0	0	0	0	0	0	0	0	0	0	0	25	1	1	0	0	0	25	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	17	7	0	0	0	
1160853	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
1161029	0	0	0	0	0	0	0	0	0	0	0	0	56	28			0	0	434	219	0	0															0	0	0	0			2	0	213	28	0	0	0	0	
1161216	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
1162017	0	0	0	0	0	0	0	0	238	31	0	0	69	37		0	0	0	933	650	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	45	1	0	0	0	0	
1162099	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	0	0	0	0	0	
1162147	0	0	0	0	0	0	0	0	0	0	0	0	25	9		0	0	0	1502	1038	0	154		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	224	16	0	0	86	0	
1162530	0	0	0	0	0	0	0	0	0	0	0	0	43	22			0	1	238	145	0	0						0						0			0	0	0	0			0	0	89	15	5	0	4	0	
1162558	0	0	0	0	0	0	0	27	0	0	0	0	54	12			0	1	381	59	0	2															0	0	49	0			0	0	55	10	4	0	21	195	
1163153	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
1163171	0	0	0	0	0	0	0	0	0	0	0	0	36	35			0	0	18	0	0	0															0	0	0	0			0	0	18	1	0	0	0	0	
1164329	0	3	0	0	0	0	150	0	0	0	0	0	37	0		0	0	0	318	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			28	1	100	32	1	0	40	0	
1164347	0	0	0	0	0	0	0	0	0	0	0	0	107	0			0	0	227	0	0	0						0						0			0	0	0	0			0	0	227	107	0	0	0	0	
1164730	0	0	0	0	0	0	0	0	1161	141	0	0	421	97		0	0	3	4243	1328	0	37		0	0		0	0		0	0		0	0		0	0	0	0	0			240	43	1477	137	0	0	0	0	
1165531	0	0	0	0	0	0	0	7	0	0	0	0	49	0			0	0	61	33	0	0						0						0			0	0	0	0			0	0	28	38	4	0	0	0	
1165540	0	0	0	0	0	0	0	0	0	0	0	0	39	12			0	0	238	47	0	0						0						0			0	0	0	0			1	1	190	26	0	0	0	0	
1166060	0	0	0	0	0	0	0	0	0	0	0	0	38	22			0	0	85	70	0	0						0						0			0	0	0	0			0	0	15	16	0	0	0	0	
1166435	0	0	0	0	0	0	104	0	0	0	0	0	1	0			0	0	110	0	0	6						6						0			0	0	0	0			0	0	0	1	0	0	0	0	
1166453	0	0	0	0	0	0	0	23	0	0	0	0	48	25			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
1167393	0	0	0	0	0	0	0	0	0	0	0	0	147	77		0	0	0	1076	1050	0	0		0	0		0	0		0	0		0	0		0	0	0	0	70			0	0	26	0	0	0	0	0	
1167889	0	0	0	0	0	0	380	120	1251	506	0	0	629	3		0	0	0	1918	136	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	97	54	
1168439	0	0	0	0	0	0	0	0	0	0	0	0	18	18			0	0	241	241	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
1169182	0	0	0	0	0	0	51	0	0	0	0	0	17	6			0	0	400	214	0	0						0						0			0	0	0	0			0	0	53	11	0	0	15	67	
1169650	0	0	0	0	0	0	0	0	0	0	0	0	112	112			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
1169913	0	0	0	0	0	0	0	41	0	0	0	0	85	41			0	0	9	0	0	1						0						0			0	0	0	0			8	3	0	0	0	0	0	0	
1176881	127	0	0	0	0	0	437	2	0	0	0	0	1153	9		0	0	0	4717	590	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	898	1077	23	42	1226	1439	
1176920	0	0	0	0	0	0	0	4	0	0	0	0	69	0			0	59	98	40	0	0						0						59			0	0	0	0			0	0	58	6	0	0	0	0	
1186956	0	0	0	0	0	0	232	0	0	0	0	0	10	3			0	0	741	454	0	0						0						0			0	0	0	0			0	0	55	7	0	0	0	0	
1186965	0	0	0	0	0	0	0	0	0	0	0	0	13	5			0	0	20	3	0	0						0						0			0	0	0	0			0	0	17	8	0	0	0	0	
1187001	0	0	0	0	0	0	0	0	0	0	0	0	12	12		0	0	0	1100	1064	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			36	0	0	0	0	0	0	0	
1187029	59	0	0	0	0	0	296	0	0	0	0	0	83	54			0	0	1844	1232	0	0						0						0			0	0	0	0			0	0	174	29	0	0	83	0	
1187391	0	0	0	0	0	0	0	0	184	2	0	0	2	0		0	0	0	184	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	
1187494	0	0	0	0	0	0	0	0	0	0	0	0	35	0			0	31	131	1	0	91						0						0			0	0	0	0			0	0	35	4	0	0	0	4	
1187551	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	
1187896	66	22	27	0	0	0	41	0	0	0	0	0	306	110			0	0	1520	460	0	2						0						0			0	0	0	0			0	0	526	140	33	1	328	70	
1188594	0	35	0	0	0	0	0	0	0	0	0	0	66	0			0	0	357	260	0	0						0						0			0	0	0	0			0	0	70	30	0	1	0	27	
1188772	0	0	0	5	0	0	0	0	0	0	0	0	98	19			0	28	227	38	0	48						0						0			0	0	8	0			7	0	121	38	8	0	5	0	
1188987	0	0	0	0	0	0	0	0	0	0	0	0	149	1			0	0	596	9	0	0						0						0			0	0	0	0			0	0	587	148	0	0	0	0	
1189041	0	0	0	0	0	0	0	0	0	0	0	0	46	38			0	0	83	31	0	0						0						0			0	0	0	0			0	0	52	8	0	0	0	0	
1189993	0	0	0	0	0	0	11	9	0	0	0	0	515	441		0	0	0	535	368	0	0		0	0		0	0		0	0		0	0		0	0	0	0	5			66	14	86	18	0	28	0	4	
1190001	67	0	0	0	0	0	0	0	0	0	0	0	197	153			0	0	405	195	0	0						0						0			0	0	0	0			0	0	110	37	0	7	0	33	
1190074	0	0	0	0	0	0	0	0	0	0	0	0	45	5		0	0	0	154	87	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	67	40	0	0	0	0	
1190476	0	0	0	0	0	0	11	8	0	0	0	0	299	53		0	0	1	1246	665	0	20		0	0		0	0		0	0		0	0		0	0	0	425	177			0	0	100	38	4	18	25	0	
1191352	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	38	35	0	0						0						0			0	0	0	0			0	0	0	3	0	0	3	0	
1191446	0	0	0	0	0	0	0	0	0	0	0	0	19	9			0	0	46	11	0	0						0						0			0	0	0	0			0	0	35	10	0	0	0	0	
1191482	0	0	0	0	0	0	104	11	0	0	0	0	11	0			0	0	104	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
1193543	6	0	0	0	0	0	0	0	0	0	0	0	29	8			0	0	77	0	0	0															0	0	0	0			0	0	71	21	0	0	0	0	
1198605	74	15	0	0	0	0	0	7	28	0	0	0	83	6			0	18	291	10	0	53						0						0			0	0	0	0			9	2	49	28	0	7	59	9	
1198614	0	0	0	0	0	0	0	0	0	0	0	0	349	149			0	0	906	219	0	0						0						0			0	0	0	0			0	0	686	196	4	0	1	0	
1198641	700	0	0	0	0	0	0	0	0	0	0	0	74	5		0	0	0	872	87	0	9		0	0		0	0		0	0		0	0		0	0	0	70	0			6	10	0	0	0	59	0	0	
1211371	0	0	0	0	0	0	0	0	0	0	0	0	51	0			0	0	240	0	0	2						0						0			0	0	0	0			0	0	238	51	0	0	0	0	
1211429	0	0	0	0	0	0	0	11	0	0	0	0	31	20		0	0	0	486	435	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			29	0	22	0	0	0	0	0	
1212846	0	0	0	0	0	0	0	0	0	0	0	0	33528	0		0	0	0	104287	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			104287	33528	0	0	0	0	0	0	
1213254	4	0	0	0	0	0	0	0	272	54	0	0	72	15			0	0	1326	1022	0	0						0						0			0	0	0	0			0	0	28	3	0	0	0	0	
1213768	0	0	0	0	0	0	0	0	0	0	0	0	28	1			0	0	180	71	0	0						0						0			0	0	0	0			0	0	109	27	0	0	0	0	
1213777	0	0	0	0	0	0	0	0	0	0	0	0	30	30			0	0	311	0	0	0															0	0	0	0			0	0	10	0	0	0	301	0	
