"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5596	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
1014657	0	0	0	0		0	0	0		133641	49949	159	0	0	0	0		0		0	0		15784	0	0	0	0	0	0	0	0	0	0		
1014675	0	0	0	0		0	0	0		20856	12150	51	0	0	0	0		0		0	0		10022	0	0	0	0	0	0	0	0	0	0		
1014778	0	0	0	2		0	0	0		235136	33768	216	0	0	0	0		0		0	0		20700	0	0	0	0	0	0	0	0	0	0		
1014844	0	0	0	0		0	0	0		17945	7104	35	0	0	0	0		0		0	0		4898	0	0	0	0	0	0	0	0	0	0		
1014853	0	0	0	0		0	0	0		71074	31095	107	0	0	0	0		0		0	0		20395	0	0	0	0	0	0	0	0	0	0		
1014956	0	0	0	14		0	0	0		58988	25728	66	0	0	0	0		0		0	0		21656	0	0	0	0	0	0	0	0	0	0		
1014965	0	0	0	0		0	0	0		28866	10005	54	0	0	0	0		0		0	0		2620	0	0	0	0	0	0	0	0	0	0		
1015056	0	0	0	0		0	0	0		32882	13206	52	0	0	0	0		0		0	0		10805	0	0	0	0	0	0	0	0	0	0		
1015177	0	0	0	0		0	0	0		34010	8970	62	0	0	0	0		0		0	0		3894	0	0	0	0	0	0	0	0	0	0		
1015243	0	0	0	190		0	0	0		196543	112257	389	0	0	0	0		0		0	0		52541	0	0	0	0	0	0	0	0	0	0		
1015252	0	0	0	0		0	0	0		79803	49825	208	0	0	0	0		0		0	0		33625	0	0	0	0	0	0	0	0	0	0		
1015458	0	0	0	0		0	0	0		16003	2683	16	0	0	0	0		0		0	0		1083	0	0	0	0	0	0	0	0	0	0		
1015467	0	0	0	0		0	0	0		66793	67837	226	0	0	0	0		0		0	0		35031	0	0	0	0	0	0	0	0	0	0		
1015560	0	0	0	0		0	0	0		61626	76328	250	0	0	0	0		0		0	0		53628	0	0	0	0	0	0	0	0	0	0		
1015832	0	0	0	0		0	0	0		39049	22668	98	0	0	0	0		0		0	0		231	0	0	0	0	0	0	0	0	0	0		
1015841	3	0	0	0		0	0	0		73357	12420	98	0	0	0	0		0		0	0		17691	0	0	0	0	0	0	0	0	0	0		
1015850	0	0	0	0		0	0	0		121905	62853	277	0	0	0	0		0		0	0		52915	0	0	0	0	0	0	0	0	0	0		
1016062	0	0	0	0		0	0	0		73356	44822	338	0	0	0	0		0		0	0		11022	0	0	0	0	0	0	0	0	0	0		
1016231	0	0	0	0		0	0	0		48631	24672	141	0	0	0	0		0		0	0		10572	0	0	0	0	0	0	0	0	0	0		
1016259	0	0	0	0		0	0	0		132231	62580	247	0	0	0	0		0		0	0		67455	0	0	0	0	0	0	0	0	0	0		
1016558	0	0	0	0		0	0	0		16212	3661	16	0	0	0	0		0		0	0		2438	0	0	0	0	0	0	0	0	0	0		
1016718	0	0	0	0		0	0	0		56701	28276	122	0	0	0	0		0		0	0		23794	0	0	0	0	0	0	0	0	0	0		
1016754	0	0	0	0		0	0	0		23396	5116	32	0	0	0	0		0		0	0		3239	0	0	0	0	0	0	0	0	0	0		
1016848	0	0	0	0		0	0	0		27645	5864	37	0	0	0	0		0		0	0		894	0	0	0	0	0	0	0	0	0	0		
1016857	0	0	0	0		0	0	0		126479	68609	199	0	0	0	0		0		0	0		45959	0	0	0	0	0	0	0	0	0	0		
1016941	0	0	0	0		0	0	136		66800	30918	145	0	0	0	0		0		0	0		16418	0	0	0	0	0	0	0	0	0	0		
1017032	0	0	0	0		0	0	0		170490	63782	242	0	0	0	0		0		0	0		39500	0	0	0	0	0	0	0	0	0	0		
1017256	0	0	0	0		0	0	0		55906	19775	106	0	0	0	0		0		0	0		17621	0	0	0	0	0	0	0	0	0	0		
1017274	0	0	0	2		0	0	0		120460	79592	347	0	0	0	0		0		0	0		42279	0	0	0	0	0	0	0	0	0	0		
1017425	0			0		0	0	0		163761	75428	326	0			0		0		0	0		17686	0	0	0	0	0	0	0	0	0			
1017528	0	0	0	0		0	0	0		397630	105195	540	0	0	0	0		0		0	0		54821	0	0	0	0	0	0	0	0	0			
1017555	0	0	0	0		0	0	0		15315	3053	18	0	0	0	0		0		0	0		1454	0	0	0	0	0	0	0	0	0	0		
1017564	0	0	0	0		0	0	0		28649	12141	63	0	0	0	0		0		0	0		1585	0	0	0	0	0	0	0	0	0	0		
1017649	0	0	0	0		0	0	0		62974	23375	95	0	0	0	0		0		0	0		13875	0	0	0	0	0	0	0	0	0	0		
1017658	0	0	0	61		0	0	0		1381247	1777258	4620	0	759	0	0		0		0	0		1056718	0	0	0	0	0	0	45108	0	0			
1017854	0	0	0	0		0	0	0		26874	5174	21	0	0	0	0		0		0	0		3074	0	0	0	0	0	0	0	0	0	0		
1017939	0	0	0	0		8943	0	0		1254016	647952	2744	0	0	0	0		0		0	0		430184	0	0	0	0	0	0	957512	45910	0	0		
1017957	0	0	0	0		0	0	0		58893	45357	150	0	0	0	0		0		0	0		21663	0	0	0	0	0	0	0	0	0	0		
1028010	0	0	0	0		0	0	0		256551	105933	790	0	0	0	0		0		0	0		18000	0	0	0	0	0	0	0	0	0	0		
1029325	0	0	0	0		0	0	0		681174	182986	1433	480	0	0	0		0		8	0		34831	0	0	0	0	0	0	0	0	0	0		
1156221	6	0	0	0		0	0	0		54425	241138	705	0	0	0	0		0		0	0		124433	0	0	0	0	0	0	0	0	0	0		
1156388	110	0	0	0		0	0	0		129347	37855	272	4	0	0	0		0		0	0		14243	0	0	0	0	0	0						
1156397	0	0	0	0		0	0	0		84892	45341	406	0	0	0	0		0		0	0		44319	0	0	0	0	0	0	0	0	0	0		
1156539	0	0	0	0		0	0	0		110479	1091423	1505	0	0	0	0		0		0	0		864774	0	0	0	0	0	0						
1156874	0	0	0	0		0	0	0		33848	13957	58	0	0	0	0		0		0	0		6996	0	0	0	0	0	0	0	0	0	0		
1157219	0	0	0	0		0	0	0		48487	55594	245	0	0	0	0		0		0	0		25028	0	0	0	0	0	0	0	0	0	0		
1157415	4	0	0	0		0	0	0		66098	61479	494	57	0	0	0		0		0	0		11355	0	0	0	0	0	0	0	0	0	0		
1158832	0			0		0	0	0		89460	68752	288	0			0		0		0	0		68464	0	0	0	0	0	0	0	0	0			
1158878	0	0	0	25		0	0	0		75154	27878	151	0	0	0	0		0		0	0		12777	0	0	0	0	0	0	0	0	0	0		
1159996	0	0	0	0		0	0	0		90430	44388	237	0	0	0	0		0		0	0		36614	0	0	0	0	0	0	0	0	0	0		
1160152	0	0	0	18	0	0	0	21332	0	125602	21017	80	0	0	0	0		1	0	0	0		6912	0	0	0	0	0	0	0	0	0	0		
1160161	0	0	0	0	0	0	0	0	0	4	26989	2	0	0	0	0		0	0	0	0		400	0	0	0	0	0	0	0	0	0	0		
1160509	0			0		0	0	0		39466	29283	93	0			0		0		0	0		12927	0	0	0	0	0	0	0	0	0			
1160732	0			0	0	0	0	0	0	31935	48419	229	0			0	0	0	0	0	0		26542	0	0	0	0	0	0	0	0	0	0		
1160853	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0		
1161029	0			0		0	0	0		150165	97956	328	0			0		0		4	0		72594	0	0	0	0	0	0	0	0	0			
1161216	0	0	0	154		0	0	85		86674	134519	502	0	0	0	0		0		0	0		100795	0	0	0	0	0	0	0	0	0	0		
1162017	0			0		0	0	0		168776	256722	820	0			0		0		0	0		112422	0	0	0	0	0	0	0	0	0			
1162099	0	0	0	0		0	0	0		34352	11390	61	0	0	0	0		0		0	0		5450	0	0	0	0	0	0	0	0	0	0		
1162147	0	0	0	0		0	0	0		240132	212310	732	0	0	0	0		0		0	0		139111	0	0	0	0	0	0	0	0	0	0		
1162530	0	0	0	0		0	0	0		87737	77550	378	0	0	0	0		0		0	0		39750	0	0	0	0	0	0	0	0	0	0		
1162558	0			0		0	0	0		107941	63843	285	0			0		0		0	0		41069	0	0	0	0	0	0	0	0	0			
1163153	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0		
1163171	0			0		0	0	0		37664	24238	150	0			0		0		0	0		11283	0	0	0	0	0	0	0	0	0			
1164329	0	0	0	0		998	0	0		197450	94973	354	0	0	0	0		0		0	0		59237	0	0	0	0	0	0	0	0	0	0		
1164347	0	0	0	0		0	0	0		93801	41939	158	0	0	0	0		0		0	0		12342	0	0	0	0	0	0	0	0	0	0		
1164730	29	0	0	0		0	0	0		408545	434500	910	174	0	0	0		0		1523	0		96243	0	0	0	0	0	0	82129	0	0	0		
1165531	0	0	0	0		0	0	0		43183	30723	171	0	0	0	0		0		0	0		13623	0	0	0	0	0	0	0	0	0	0		
1165540	19	0	0	0		0	0	0		135001	107531	453	26	0	0	0		0		0	0		54400	0	0	0	0	0	0	0	0	0	0		
1166060	0	0	0	0		0	0	0		34847	53921	168	0	0	0	0		0		0	0		44275	0	0	0	0	0	0	0	0	0	0		
1166435	0	0	0	0		0	0	0		23634	5537	26	0	0	0	0		0		0	0		2937	0	0	0	0	0	0	0	0	0	0		
1166453	0	0	0	0		0	0	0		19798	11836	70	0	0	0	0		0		0	0		4836	0	0	0	0	0	0	0	0	0	0		
1167393	604	0	0	47		0	0	0		165265	153555	547	0	0	0	0		0		0	0		166009	0	0	0	0	0	0	0	0	0	0		
1167889	0	0	0	0		0	0	0		146872	531121	451	0	0	0	0		0		2294	0		54412	0	0	0	0	0	0	0	0	0	0		
1168439	0	0	0	0		0	0	0		46640	38702	184	0	0	0	0		0		0	0		23060	0	0	0	0	0	0	0	0	0	0		
1169182	0	0	0	0		0	0	0		38864	23325	156	0	0	0	0		0		0	0		8099	0	0	0	0	0	0	0	0	0	0		
1169650	1	0	0	0		0	0	0		71229	47577	225	0	0	0	0		0		0	0		39299	0	0	0	0	0	0	0	0	0	0		
1169913	0	0	0	934		0	0	0		80537	76687	294	0	0	0	0		0		0	0		47287	0	0	0	0	0	0	0	0	0	0		
1176881	0	0	0	129455		0	0	0		576876	1912806	1838	0	0	0	0		0		0	0		70630	0	0	0	0	0	0	0	0	0	0		
1176920	0	0	0	0		0	0	0		19184	3439	26	0	0	0	0		0		0	0		576	0	0	0	0	0	0	0	0	0	0		
1186956	0	0	0	0		0	0	0		18638	5864	35	0	0	0	0		0		0	0		1455	0	0	0	0	0	0	0	0	0	0		
1186965	0	0	0	0		0	0	0		81643	44793	201	0	0	0	0		0		0	0		24692	0	0	0	0	0	0	0	0	0	0		
1187001	0	0	0	0		0	0	0		188233	50559	291	0	0	0	0		0		0	0		31852	0	0	0	0	0	0	0	0	0	0		
1187029	0	0	0	0		0	0	0		126656	119360	383	0	0	0	0		0		0	0		91002	0	0	0	0	0	0	0	0	0	0		
1187391	0	0	0	0		0	0	65		324269	195735	1167	0	0	0	0		0		1855	0		79000	0	0	0	0	0	0	0	0	0	0		
1187494	0	0	0	0		0	0	0		109006	82549	300	0	0	0	0		0		0	0		55459	0	0	0	0	0	0	0	0	0	0		
1187551	0			0		4770	0	0		3867	37274	71	0			0		0		0	0		30174	0	0	0	0	0	0	0	0	0			
1187896	0	0	0	0		0	0	0		62389	7862	64	0	0	0	0		0		0	0		1462	0	0	0	0	0	0	0	0	0	0		
1188594	0	0	0	0		0	0	0		86536	75027	291	0	0	0	0		0		0	0		46145	0	0	0	0	0	0	0	0	0	0		
1188772	0	95	13	0		0	0	0		85753	63371	372	0	436	3	0		0		0	0		15011	0	0	0	0	0	0	0	0	0	0		
1188987	0	0	0	0		0	0	0		46173	41294	218	0	0	0	0		0		0	0		19494	0	0	0	0	0	0	0	0	0	0		
1189041	0	51	0	0		0	0	0		91447	91508	326	0	304	0	0		0		0	0		56143	0	0	0	0	0	0	0	0	0	0		
1189993	0	0	0	5		0	0	0		397573	333064	1147	0	0	0	0		0		0	0		163808	0	0	0	0	0	0	0	0	0	0		
1190001	0	0	0	0		0	0	0		77981	47852	210	0	0	0	0		0		0	0		28652	0	0	0	0	0	0	0	0	0	0		
1190074	0			0		0	0	0		300581	274505	1295	0			0		0		0	0		145105	0	0	0	0	0	0	0	0	0			
1190476	0	0	0	0		0	0	0		223134	544054	1379	0	0	0	0		0		0	0		396110	0	0	0	0	0	0	0	0	0	0		
1191352	0	0	0	0		0	0	0		46180	37876	180	0	0	0	0		0		0	0		17578	0	0	0	0	0	0	0	0	0	0		
1191446	0	0	0	0		0	0	0		94336	65902	330	0	0	0	0		0		0	0		41549	0	0	0	0	0	0	0	0	0	0		
1191482	0	0	0	0		0	0	0		118764	77436	394	0	0	0	0		0		0	0		15487	0	0	0	0	0	0	0	0	0	0		
1193543	0	0	0	0		0	0	0		112025	63923	262	0	0	0	0		0		0	0	0	37723	0	0	0	0	0	0	0	0	0	0		
1198605	0	0	0	0		0	0	0		65038	61935	262	0	0	0	0		0		0	0		45648	0	0	0	0	0	0	0	0	0	0		
1198614	0	0	0	0		0	0	0		76024	39638	200	0	0	0	0		0		0	0		19638	0	0	0	0	0	0	0	0	0	0		
1198641	78	0	0	0		0	0	0		59009	399693	575	105	0	0	0		0		0	0		360995	0	0	0	0	0	0	0	0	0	0		
1211371	0	0	0	0		0	0	0		75391	46799	176	0	0	0	0		0		0	0		5845	0	0	0	0	0	0	0	0	0	0		
1211429	0	0	0	0		0	0	0		143432	525773	961	0	0	0	0		0		0	0		175710	0	0	0	0	0	0	0	0	0	0		
1212846	0	0	0	0		0	0	0		0	686826	1167	0	0	0	0		0		0	0		359700	0	0	0	0	0	0	0	0	0	0		
1213254	0	0	0	0		0	0	0		65187	130787	282	0	0	0	0		0		0	0		63102	0	0	0	0	0	0	0	0	0	0		
1213768	68	0	0	0		0	0	0		32217	20292	89	75	0	0	0		0		0	0		11392	0	0	0	0	0	0	0	0	0	0		
1213777	20	0	0	0		0	0	0		83807	66236	292	0	0	0	0		0		0	0		28499	0	0	0	0	0	0	0	0	0			
1215726	0	0	0	0		0	0	0		53897	33314	124	0	0	0	0		0		0	0		20914	0	0	0	0	0	0	0	0	0	0		
1216022	0	0	0	0	0	0	0	0	0	13122	34739	185	0	0	0	0		0	0	0	0		1900	0	0	0	0	0	0	0	0	0	0		
1216059		8	0	0		0	0	0		44925	14048	75	0			0		0		0	0		8145	0	0	0	0	0	0	0	0	0			
1216291	0			0		0	0	0		455677	65429	289	0			0		0		0	0		75521	0	0	0	0	0	0	0	0	0			
1216321	8	0	0	0		0	0	0		187605	237149	804	8	0	0	0		0		0	0		134940	0	0	0	0	0	0						
1216808	0	0	0	0		0	0	0		37984	16288	115	0	0	0	0		0		0	0		3068	0	0	0	0	0	0	0	0	0	0		
1216826	0	0	0	0		0	0	0		71359	133919	650	0	0	0	0		0		137	0		20376	0	0	0	0	0	0	0	0	0	0		
1216974	0	0	0	0		0	0	0		172788	70544	369	0	0	0	0		0		0	0		31054	0	0	0	0	0	0	0	0	0	0		
1216992	0	0	0	2165		0	0	0		43840	28645	117	0	0	0	0		0		0	0		22705	0	0	0	0	0	0	0	0	0	0		
1217494	0	0	0	0		0	0	0		99930	65301	207	0	0	0	0		0		0	0		56513	0	0	0	0	0	0	0	0	0	0		
1217832	0	0	0	0		0	0	0		46673	67965	163	0	0	0	0		0		0	0		63593	0	0	0	0	0	0	0	0	0	0		
1218165	0	0	0	0		0	0	0		77315	29572	164	0	0	0	0		0		0	0		13171	0	0	0	0	0	0	0	0	0	0		
1218446	0	0	0	0		0	2128	0		3690	64991	91	0	0	0	0		0		0	0		54113	0	0	0	0	0	0	0	0	0	0		
1219144	0	0	0	0		0	0	0		37649	28163	165	0	0	0	0		0		0	0		11663	0	0	0	0	0	0	0	0	0	0		
1219591	0	0	0	0		0	0	0		91736	46152	238	0	0	0	0		0		0	0		18460	0	0	0	0	0	0	0	0	0	0		
1221558	0	0	0	5503		0	0	0		204753	120323	431	0	0	0	0		0		0	0		93698	0	0	0	0	0	0	0	0	0	0		
1222519	0	0	0	0		0	0	0		122742	86083	279	0	0	0	0		0		0	0		60133	0	0	0	0	0	0	0	0	0	0		
1222948	0	0	0	0		0	0	0		110468	39436	163	0	0	0	0		0		0	0		4478	0	0	0	0	0	0	0	0	0	0		
1224812	0	0	0	0		0	0	0		735154	677131	1376	0	0	0	10087		0		0	0		539531	0	0	0	0	0	0	0	0	0	0		
1225033	0	0	0	0		0	0	0		62230	10150	80	0	0	0	0		0		0	0		2150	0	0	0	0	0	0	0	0	0	0		
1225752	16	0	0	0		0	0	0		86391	56908	194	165	0	0	0		0		0	0		37508	0	0	0	0	0	0	0	0	0	0		
1225761	0	0	0	0		0	0	0		72186	16589	139	0	0	0	0		0		0	0		2689	0	0	0	0	0	0	0	0	0	0		
1225798	0	0	0	0		0	0	0		26384	3425	25	0	0	0	0		0		0	0		3000	0	0	0	0	0	0	0	0	0	0		
1225800	0	0	0	0		0	0	1769669		39308660	16380774	34186	0	0	0	0		0		0	0		12328359	0	0	0	0	0	0	0	0	0	0		
1228034	0	0	0	0		0	0	0		120998	119766	400	0	0	0	0		0		0	0		57540	0	0	0	0	0	0	0	0	0	0		
1228249	0	0	0	0		0	0	0		1553	15970	6	0	0	0	0		0		0	0		56	0	0	0	0	0	0	0	0	0	0		
1229198	0	0	0	0		0	0	0		42012	31698	109	0	0	0	0		0		0	0		20662	0	0	0	0	0	0	0	0	0	0		
1229228	0			0		0	0	0		152046	53529	340	0			0		0		0	0		23929	0	0	0	0	0	0	0	0	0			
1229424	1367	0	0	0		0	0	0		161619	131367	424	0	0	0	0		0		0	0		95194	0	0	0	0	0	0	0	0	0	0		
1293078	0	0	0	0		0	0	0		65102	14089	92	0	0	0	0		0		0	0		4889	0	0	0	0	0	0	0	0	0	0		
1349890	0	0	0	0		0	0	0		787749	280272	1260	0	0	0	0		0		0	0		273132	0	0	0	0	0	0	0	0	0	0		
1356115	0	0	0	0		0	0	0		65634	24228	130	0	0	0	0		0		0	0		48300	0	0	0	0	0	0	0	0	0	0		
1356526	0	0	0	0		0	0	0		80093	57877	226	0	0	0	0		0		0	0		34113	0	0	0	0	0	0	0	0	0	0		
1356535	0	102	0	0		0	0	0		174244	102440	498	0	349	23	0		0		0	0		44941	0	0	0	0	0	0						
1356683	0	0	0	0		0	0	0		72341	101961	334	0	0	0	0		0		0	0		66661	0	0	0	0	0	0						
1356768	0	0	0	32433		797	0	0		340320	297704	1067	0	0	0	0		0		0	0		185655	0	0	0	0	0	0	0	0	0	0		
1356852	0	0	0	0		0	0	0		108243	93401	408	0	0	0	0		0		0	0		51278	0	0	0	0	0	0	0	0	0	0		
1357466	194	0	0	0		0	0	0		25667	11910	66	0	0	0	0		0		0	0		3690	0	0	0	0	0	0	0	0	0	0		
1358696	0	0	0	0		0	0	0		67427	25240	153	0	0	0	0		0		0	0		20948	0	0	0	0	0	0	0	0	0	0		
1360420	0	0	0	0		0	0	0		72531	122280	328	0	0	0	0		0		0	0		100617	0	0	0	0	0	0	0	0	0	0		
1362237	0			0		0	0	0		324626	142732	359	0			0		0		1105	0		107100	0	0	0	0	0	0	0	0	0			
1362246	0	0	0	0		0	0	0		169763	98373	376	0	0	0	0		0		0	0		32147	0	0	0	0	0	0	0	0	0	0		
1363270	0	33	14	401		0	0	0		1651931	751697	2482	0	20	8	0		0		0	0		401878	0	0	0	0	0	0	0	0	0	0		
1366909	0	0	0	0		0	0	0		87437	234637	428	0	0	0	0		0		20	0		199518	0	0	0	0	1307	0	0	0	0	0		
1367858	0	0	0	0		0	0	0		118782	36470	219	0	0	0	0		0		0	0		41374	0	0	0	0	0	0	0	0	0	0		
1369870	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0		
1377521	0	0	0	0		0	0	0		12375	14815	56	0	0	0	0		0		0	0		8190	0	0	0	0	0	0	0	0	0	0		
1386251	0	3440	11	310		0	0	2672		1516391	930108	3723	0	182	19	0		0		0	0		712857	0	0	0	0	0	0						
1390324	0	0	0	0		0	0	0		32716	17316	79	0	0	0	0		0		0	0		9416	0	0	0	0	0	0	0	0	0	0		
1390342	0			0		0	0	0		244089	288433	1117	0			0		0		0	0		229961	0	0	0	0	0	0	0	0	0			
1391170	0	0	0	0		0	0	0		170727	129698	530	0	0	0	0		0		0	0		83199	0	0	0	0	0	0	0	0	0	0		
1391415	0	0	0	0		0	0	0		80461	55202	264	0	0	0	0		0		0	0		26400	0	0	0	0	0	0						
1391778	0	0	0	0		0	0	0		96200	0	0	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0		
1392542	0	21	0	0		0	0	0		44697	10244	79	0	1	6	0		0		0	0		2344	0	0	0	0	0	0	0	0	0	0		
1393624	0	0	0	0		0	0	0		162413	86017	340	0	0	0	0		0		0	0		41178	0	0	0	0	0	0	0	0	0	0		
1394621	0	0	0	0		0	0	0		138098	114850	604	0	0	0	0		0		0	0		52391	0	0	0	0	0	0	0	0	0	0		
1394667	0	0	0	0		0	0	0		355527	139471	617	0	0	0	0		0		0	0		77771	0	0	0	0	0	0	0	0	0	0		
1394676	0	0	0	0	0	0	0	0	0	1523803	3365955	2818	0	0	0	0		0	0	0	0		3442057	0	0	0	0	0	0	0	0	0	0		
1396483	0	0	0	0		0	0	0		99936	25805	130	0	0	0	0		0		0	0		12804	0	0	0	0	0	0	0	0	0	0		
1396652	0	0	0	1		0	0	9574		629512	489276	1743	547	0	0	0		0		1120	0		353897	0	0	0	0	0	0	0	0	0	0		
1396700	0	0	0	0		0	0	0		74763	27043	133	0	0	0	0		0		0	0		13742	0	0	0	0	0	0	0	0	0	0		
1396764	0	0	0	0		0	0	0		208073	273102	1180	0	0	0	0		0		0	0		118000	0	0	0	0	0	0	0	0	0	0		
1397190	0	0	0	0		0	0	0		335623	322734	1149	0	0	0	0		0		0	0		177762	0	0	0	0	0	0	0	0	0	0		
1397471	0			0		0	0	0		55083	33935	135	35			0		0		0	0		23631	0	0	0	0	0	0	0	0	0			
1398580	0	0	0	0		0	0	0		300549	516369	1826	0	0	0	0		0		0	0		288489	0	0	0	0	0	0	0	0	0	0		
1399916	0	0	0	0		0	0	0		86851	91602	374	0	0	0	0		0		0	0		53173	0	0	0	0	0	0						
1401387	0			0		0	0	0		35906	26325	112	0			0		0		0	0		34647	0	0	0	0	0	0	0	0	0			
1401529	0	0	0	0		0	0	0		1268892	852419	3273	0	0	0	0		0		0	0		492732	0	0	0	0	0	0	0	0	0	0		
1401547	0	0	0	0		0	0	0		48818	61827	181	0	0	0	0		0		0	0		42310	0	0	0	0	0	0	0	0	0	0		
1401631	0	0	0	0		0	0	0		130626	106534	437	0	0	0	0		0		0	0		52715	0	0	0	0	0	0	0	0	0			
1401686	0	0	0	0		0	0	0		76038	81347	284	0	0	0	0		0		0	0		54947	0	0	0	0	0	0	0	0	0	0		
1401891	0			0		0	0	0		19713	4498	38	0			0		0		0	0		2150	0	0	0	0	0	0	0	0	0			
1401903	0	0	0	0		0	0	0		125748	14438	59	0	0	0	0		0		0	0		7402	0	0	0	0	0	0	0	0	0	0		
1401949	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0		
1402384	0	0	0	0		0	0	0		49842	21851	99	0	0	0	0		0		0	0		11951	0	0	0	0	0	0	0	0	0	0		
1402405	0	0	0	0		0	0	0		9292	2953	15	0	0	0	0		0		0	0		1453	0	0	0	0	0	0	0	0	0	0		
1402610	0	0	0	0		0	0	0		197636	242003	720	0	0	0	0		0		0	0		155303	0	0	0	0	0	0	0	0	0	0		
1402629	0	0	0	0		0	0	0		36407	44833	231	0	0	0	0		0		0	12		18115	0	0	0	0	0	0	0	0	0	0		
1402638	0	0	0	0		0	0	0		88074	43269	242	0	0	0	0		0		0	0		29899	0	0	0	0	0	0	0	0	0	0		
1404463	0	0	0	0		0	0	0		35056	146346	351	0	0	0	0		0		0	0		111246	0	0	0	0	0	0	0	0	0	0		
1404481	1527	0	0	0		0	0	0		54391	49801	216	11	0	0	0		0		0	0		28088	0	0	0	0	0	0	0	0	0	0		
1404847	0	0	0	0		0	0	0		43076	47183	158	0	0	0	0		0		0	0		26549	0	0	0	0	0	0	0	0	0	0		
1404883	0	0	0	0		0	0	0		30063	69462	211	0	0	0	0		0		0	0		48362	0	0	0	0	0	0	0	0	0	0		
1404940	0	0	0	0		0	0	0		0	500	1	0	0	0	0		0		0	0		400	0	0	0	0	0	0	0	0	0	0		
1406980	0	0	0	0		0	0	0		17325	32758	41	0	0	0	0		0		0	0		29658	0	0	0	0	0	0	0	0	0	0		
1407512	0	8	0	0		0	0	0		98177	47752	194	0	0	27	0		0		0	0		24543	0	0	0	0	0	0	0	0	0	0		
1407521	0	0	0	1415		0	0	0		149312	209533	552	0	0	0	0		0		1970	0		160607	0	0	0	0	0	0	0	0	0	0		
1407530	0	0	0	117		0	0	0		81698	88611	323	0	0	0	0		0		0	0		34815	0	0	0	0	0	0	0	0	0	0		
1407932	0	0	0	0		0	0	0		257513	157443	629	0	0	0	0		0		0	0		107327	0	0	0	0	0	0	0	0	0	0		
1408069	0	0	0	52		0	0	0		346878	411572	551	0	75	0	0		0		0	0		370607	0	0	0	0	0	0	0	0	0	0		
1411032	0	0	0	0		0	0	0		76585	89602	240	0	0	0	0		0		0	0		65502	0	0	0	0	0	0	0	0	0	0		
1412598	0	0	0	0		0	0	0		245095	83782	316	0	0	0	0		0		0	0		62673	0	0	0	0	0	0	0	0	0	0		
1412619	132	0	0	0		0	0	0		108184	110811	302	45	0	0	0		0		0	0		64472	0	0	0	0	0	0	0	0	0	0		
1412712	35	0	0	0		0	0	0		139623	81425	356	0	0	0	0		0		0	0		45825	0	0	0	0	0	0	0	0	0	0		
1413090	0	0	0	0		0	0	0		40485	27340	115	0	0	0	0		0		0	0		13386	0	0	0	0	0	0	0	0	0	0		
1413139	0	0	0	0		0	0	0		29291	8671	57	0	0	0	0		0		0	0		6644	0	0	0	0	0	0	0	0	0	0		
1414819	0	0	0	0		0	0	0		106073	69891	316	0	0	0	0		0		0	0		74489	0	0	0	0	0	0	0	0	0	0		
1416327	0	0	0	0		0	0	0		216003	66644	299	0	0	0	0		0		0	0		149419	0	0	0	0	0	0	0	0	0	0		
1416381	0	585	16	0		0	0	0		490251	351418	1353	0	555	9	0		0		0	0		247266	0	0	0	0	0	0	0	0	0	0		
1417557	0	0	0	0		0	0	0		6682	13837	38	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0		
1418255	0	0	0	0		0	0	0		19421	3664	19	0	0	0	0		0		0	0		1546	0	0	0	0	0	0	0	0	0	0		
1419234	0	0	0	0		0	0	0		111525	59121	256	0	0	0	0		0		0	0		25600	0	0	0	0	0	0	0	0	0	0		
1421040	4	0	0	0		0	0	0		69560	35391	169	6	0	0	0		0		0	0		22687	0	0	0	0	0	0	0	0	0	0		
1421095	0	0	0	0		0	0	0		122731	71217	592	0	0	0	0		0		0	0		7222	0	0	0	0	0	0	0	0	0	0		
1421161	0			78		0	0	0		216167	208024	682	0			0		0		0	0		193130	0	0	0	0	0	0	0	0	0			
1425020	0			0		0	0	0		113226	56309	337	0			0		0		0	0		39391	0	0	0	0	0	0	0	0	0			
1427770	0	0	0	0		0	0	0		12675	3265	20	0	0	0	0		0		0	0		2823	0	0	0	0	0	0	0	0	0	0		
1429028	0	0	0	0		0	0	0		23429	8882	47	0	0	0	0		0		0	0		4863	0	0	0	0	0	0	0	0	0	0		
1434826	0			0		0	0	0		118542	45461	244	0			0		0		0	0		23780	0	0	0	0	0	0	0	0	0			
