"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1350	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2800	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1350	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2800	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	
965220																																							0	6327	0	2300	7114	9837	0	1159	29	0	1659	101672	79381	2268	0	2279	83928	0	1255	5662	0	0	17744	750	101672	0	0	2283	0	14536	0	18466	60915		0	68840	67585	175	
965800																																							26	5644	0	950	17973	5872	0	99	0	0	1664	95920	81311	0	0	676	85487	0	2134	0	3500	0	10433	2239	95920	0	0	7593	0	2138	0	12447	68864		-1605	65826	63692	68	
965855																																							0	1322	0	300	6815	7938	41	496	0	0	1094	52979	47086	0	0	340	47633	0	583	257	207	0	5346	300	52979	0	0	1170	0	3775	0	2579	44507		0	35299	34716	101	
966179																																							127	13835	0	1421	0	55271	0	7123	0	0	8245	404264	261448	107000	0	4224	373597	0	5092	0	925	0	30667	2586	404264	0	0	17019	0	10549	0	46852	214596		0	323334	318242	513	
966245																																							644	2000	0	857	0	11259	0	1808	604	0	1487	45997	41664	53	0	579	42934	0	432	0	638	0	3063	500	45997	0	0	1894	0	600	379	4553	37111		0	27391	26959	69	
966254																																							0	2858	0	350	0	11806	0	1231	0	0	416	27746	24351	0	0	244	24595	0	169	0	0	0	3151	50	27746	0	0	1010	0	1950	0	6404	17947		0	11254	11085	141	
966348																																							39	4533	0	0	14239	17198	0	2056	52	0	2945	133730	108287	4108	0	974	118869	0	1251	4816	5500	0	14861	100	133730	0	0	2687	0	11991	0	8129	100157		0	89103	87852	83	
966357																																							0	1374	0	1228	0	7667	0	597	0	0	2779	44635	33762	4815	0	701	39278	0	850	0	0	0	5357	100	44635	0	0	5108	0	100	0	2075	31687		0	31840	30990	49	
966656																																							0	992	0	973	0	2892	0	246	0	0	811	15293	13928	0	0	58	13986	0	131	0	0	0	1307	100	15293	0	0	1088	0	100	0	3052	10876		0	9510	9379	19	
966722																																							12	2152	0	1898	9722	17483	0	1192	79	0	2044	107501	95761	0	0	734	97381	0	606	0	886	0	10120	540	107501	0	0	8826	0	600	0	8685	87076		0	73525	72919	154	
966731																																							25	5616	0	8375	380	26010	0	3400	62	0	3090	166306	148859	1253	0	1021	152633	0	1178	0	1500	0	13673	393	166306	0	0	12932	0	197	0	17995	130864		0	120526	119348	151	
966919																																							39	3884	0	1325	0	24176	0	3565	85	0	6740	143774	113037	0	0	1184	129221	0	868	0	15000	0	14553	275	143774	0	0	12326	0	2086	0	12008	101029		0	104828	103960	-134	
966946																																							0	2184	15	900	1185	7854	0	649	0	0	1326	83116	74615	0	0	330	74945	0	711	653	0	0	8171	640	83116	0	0	2385	0	5079	0	5200	69415		0	69061	68350	67	
967046																																							45	13433	0	3800	13633	24783	151	2569	10	0	5389	237610	197102	6445	0	1655	218543	0	1656	0	13341	0	19067	100	237610	0	0	15455	0	3250	947	21225	175877		0	174506	172850	262	
967411																																							4979	4543	137	6074	1164	21041	0	2961	104	0	4500	130528	110964	0	0	1213	117583	0	835	0	5406	0	12945	350	130528	0	0	11844	0	650	0	14903	96061		0	85860	85025	101	
967877																																							8305	669	0	15000	1316	78747	39	848	0	0	4430	174551	132373	0	0	3018	155391	0	640	0	20000	0	19160	139	174551	0	0	16276	0	17	0	10331	122042		0	65837	65197	2728	
967943																																							9	1736	0	7660	16385	16081	0	580	86	0	1588	72395	64480	0	0	357	64837	0	310	0	0	0	7558	24	72395	0	0	5508	0	1976	0	8228	56252		0	28580	28270	50	
967952																																							2471	4987	0	0	0	18425	0	324	0	0	2879	60966	51667	1250	0	573	53490	0	679	259	0	0	7476	100	60966	0	0	4726	0	2365	0	6602	45065		0	32300	31621	285	
968155																																							24	2254	0	1775	0	33823	0	898	456	0	1040	64024	53078	0	0	360	57727	0	336	0	4289	0	6297	1000	64024	0	0	4231	0	1000	0	9569	43509		0	24090	23754	66	
968249																																							74	2457	0	2158	105	11103	0	1895	83	0	3349	114964	80493	652	0	848	104554	0	1395	1379	22561	0	10410	200	114964	0	0	3372	0	6734	0	5869	74624		0	93756	92361	104	
968267																																							39	6161	3999	6080	0	45840	0	8401	199	0	4563	212913	170856	8029	0	2232	196117	0	1446	0	15000	0	16796	1158	212913	0	0	6206	0	8842	5506	35745	135111		0	133571	132125	590	
968351																																							0	4317	0	19261	500	38199	0	1768	0	0	855	90336	80492	0	0	386	80878	0	503	0	0	0	9458	1000	90336	0	0	4232	0	4000	0	20646	59846		0	25939	25436	226	
968436																																							7	18261	0	0	8911	224614	0	7059	154	0	22123	672950	512129	7500	0	5831	625960	0	4295	0	100500	0	46990	4413	672950	0	0	15273	0	28035	135	80438	431691		0	395981	391686	-731	
968557																																							26	2337	0	1800	55	1356	0	701	0	0	277	25272	23066	0	0	202	23268	0	195	0	0	0	2004	1237	25272	0	0	228	0	530	0	5280	17786		0	18915	18720	9	
968605	327298	292451	0	300000	0	346369	0	4691	656	0	111788	4642462	196054	0	216061	3886965	0	109846	208	278936	126431	755497	132922	4642462	1012	4170	311287	0	311494	19401		0	3348434	3238588	-206	1856205	0	1856205				300000						0		4217713	1209108	196054	0		3462216				278936											814786	394322						
968678																																							2790	1989	367	11868	0	3240	0	245	0	0	734	79422	67412	0	0	1333	68745	0	642	3342	0	0	10677	2593	79422	0	0	-1822	0	9892	0	7112	60300		0	55489	54847	14	
968744																																							0	3923	0	9600	20333	33821	0	2781	602	0	5001	192579	162289	0	0	1774	164063	0	1193	274	0	0	28516	330	192579	0	0	7105	0	21000	0	22067	140222		0	117437	116244	81	
969059																																							2036	1369	0	725	783	21035	0	753	0	0	1111	62144	51727	0	0	732	54959	0	600	0	2500	0	7185	600	62144	0	0	3075	0	3090	0	6384	45343		0	34932	34332	420	
969255																																							2377	3561	0	6950	6238	16049	0	1548	603	0	1248	76735	68860	0	0	762	69622	0	321	0	0	0	7113	499	76735	0	0	4793	0	1501	0	14717	54143		0	38482	38161	320	
969349																																							132	5747	0	233	0	13284	0	4087	107	0	4679	214725	164912	8000	0	1102	195014	0	2345	0	21000	0	19711	1125	214725	0	0	8937	0	9625	0	29292	135620		0	188801	186456	24	
969424																																							119	10290	0	11788	0	81103	437	11414	87	0	7131	424406	370602	0	0	2882	397061	0	3140	284	23577	0	27345	4646	424406	0	0	17274	0	5201	0	47745	322857		0	304893	301753	224	
969639																																							925	2460	0	5699	0	27560	0	4082	137	0	3331	106348	81358	0	0	2516	95677	0	692	0	11803	0	10671	200	106348	0	0	9999	0	350	0	9492	71866		0	62846	62154	122	
969723	567	183257	2124	1614012	0	632708	0	95937	3606	313	100149	6691475	193274	313	85769	6076859	0	67951	141939	424906	0	614616	6886	6691475	0	0	64254	0	532984	491		0	3984323	3916372	10492	4740	0	4740				1614012						313		6691475	5367857	193274	313		6076859				424906											515062	4852795						
969741																																							38	2489	0	1150	11050	7354	0	1353	0	0	2287	68747	60092	0	0	837	60929	0	461	0	0	0	7818	300	68747	0	0	4951	0	2500	0	8072	52020		0	43487	43026	67	
969817																																							57	1247	0	2540	0	6356	0	947	0	0	1128	49195	42450	0	0	284	43089	0	435	773	355	0	6106	600	49195	0	0	-1573	0	6989	0	4278	38172		0	36582	36147	90	
969844																																							0	1885	11	0	0	10824	0	1691	0	0	1016	60646	52672	2923	0	327	55922	0	390	320	0	0	4724	200	60646	0	0	3151	0	1125	0	3860	48812		0	45289	44899	248	
969956																																							244	1654	0	0	0	30262	0	1104	11	0	1293	50008	41840	1800	0	269	45409	0	278	0	1500	0	4599	400	50008	0	0	2135	0	2200	0	7751	34089		0	15718	15440	-136	
970055																																							0	18866	0	16700	11650	32735	0	5156	214	0	5046	384460	338870	3329	0	2175	354982	0	5190	0	10608	0	29478	500	384460	0	0	26460	0	2200	3363	35880	302990		0	295920	290730	318	
970233																																							96	3085	0	0	470	26712	0	5672	701	0	2240	164427	146096	3000	0	1854	152014	0	1326	0	14	1050	12413	1393	164427	0	0	3483	0	7484	100	13954	132142		0	126677	125351	53	
970242	394	14341	343	54369	0	72717	4739	13440	586	0	10384	605474	23462	0	3961	559939	0	7901	11	44549	0	45535	556	605474	0	0	43063	0	1046	0		0	442051	434150	870	7874	0	7874				46525						0		597613	480093	23462	0		552078				44549											73943	406150						
971379																																							3282	50	0	745	560	232	0	54	0	0	151	16063	14362	0	0	63	14425	0	30	0	0	0	1638	0	16063	0	0	1466	0	0	0	385	13977		0	11019	10989	172	
971472																																							2676	187	0	0	3511	0	0	217	0	0	528	26418	21730	0	0	270	23000	0	272	0	1000	0	3418	0	26418	0	0	3418	0	0	0	0	21730		0	19571	19299	0	
971959																																							270	4630	0	10700	1904	20419	0	3104	48	0	3594	162146	147472	0	0	1805	149277	0	1376	0	0	0	12869	400	162146	0	0	8162	0	4600	0	15985	131487		0	118853	117477	-293	
972143																																							25	451	0	0	150	1932	0	179	0	0	453	16634	12640	150	0	230	15320	0	137	0	2300	0	1314	120	16634	0	0	652	0	505	0	1497	11143		0	13581	13444	37	
972237																																							7685	13676	0	40500	0	64644	0	2552	0	149	8819	318263	261220	9044	149	4396	294809	0	3003	0	20000	0	23454	3000	318263	0	0	16522	0	3674	0	80141	181079		0	183241	180238	258	
972406																																							0	1901	0	0	0	8363	0	402	445	0	5276	46783	1869	1000	0	6550	9419	0	8	30304	0	0	37364	1000	46783	0	0	4815	0	31538	0	1869	0		0	100	92	11	
972648																																							158	13877	0	6150	15182	70817	0	6184	267	0	8768	348988	313377	0	0	3491	318289	0	3336	265	1421	0	30699	500	348988	0	0	2567	0	27800	398	38214	275163		0	230258	226922	-168	
972732																																							0	9634	0	13995	102	104572	0	8978	177	0	6983	324778	283094	0	0	3574	288227	0	2732	0	1559	0	36551	1150	324778	0	0	31094	0	2600	435	40561	242533		0	182634	179902	1707	
972750																																							97	1667	0	7670	1046	12442	100	1209	0	0	3131	113637	82480	0	0	1046	104038	0	870	0	20512	0	9599	550	113637	0	0	6166	0	2898	0	4561	77919		0	87145	86275	-15	
972769																																							0	3528	0	500	17855	9611	0	2105	0	0	2732	119301	99486	700	0	783	107469	0	712	391	6000	500	11832	1197	119301	0	0	2871	0	7750	0	16924	82562		0	83291	82579	14	
972862																																							0	923	0	3850	2661	3128	0	224	0	0	588	20171	17827	0	0	147	17974	0	160	0	0	0	2197	150	20171	0	0	421	0	1600	0	3512	14315		0	8957	8797	26	
972956																																							2338	443	0	1530	2447	0	0	110	0	0	121	13109	11367	0	0	72	11439	0	64	0	0	0	1670	400	13109	0	0	670	0	600	0	3987	7380		0	6184	6120	0	
973056																																							0	2242	0	12350	100	3593	0	267	0	0	336	41999	36044	0	0	295	36339	0	230	0	0	0	5660	55	41999	0	0	5407	0	185	0	7010	29034		0	23341	23111	13	
973140																																							0	789	0	0	2158	763	0	55	0	0	532	19362	15722	0	0	221	16767	0	132	0	824	0	2595	200	19362	0	0	1085	0	1300	0	2132	13590		0	15197	15065	10	
973252																																							0	412	0	500	0	3570	0	67	18	0	785	23337	20619	0	0	278	20897	0	297	0	0	0	2440	80	23337	0	0	2202	0	120	0	1540	19079		0	18282	17985	38	
973364																																							1123	6971	13	0	0	71680	0	3222	70	0	7408	205907	182907	0	0	1835	191742	0	958	102	7000	0	14165	1000	205907	0	0	3765	0	9000	0	26642	156265		0	116276	115318	400	
974213																																							0	2832	0	5745	0	12402	0	2078	353	0	1671	100551	89079	0	0	1019	90098	0	577	0	0	0	10453	1035	100551	0	0	8339	0	1035	0	8411	80668		0	76047	75470	44	
974259																																							0	2111	179	3760	0	12202	0	634	456	0	519	63854	58389	1	0	425	58815	0	452	0	0	0	5039	100	63854	0	0	473	0	4301	0	9365	49024		0	44445	43993	165	
974343																																							0	4630	0	845	0	30024	0	3147	33	0	1081	130880	113236	0	0	2436	121831	0	1011	0	6159	0	9049	400	130880	0	0	3315	0	5000	0	12923	100313		0	92131	91120	334	
974558																																							0	1890	0	6850	41409	10373	0	385	10	0	2182	96329	82112	0	0	1994	84533	0	2482	0	427	0	11796	1000	96329	0	0	9729	0	1000	0	7367	74745		0	35712	33230	67	
974754																																							0	3854	0	0	0	34873	0	3971	0	0	1153	87522	78297	1400	0	453	80404	0	399	0	254	0	7118	363	87522	0	0	2708	0	3969	0	17143	61154		0	44070	43671	78	
974848																																							1326161	280063	0	182693	0	290922	0	52647	4345	0	470340	7535792	4180345	1109966	0	499633	7081566	0	146199	5279	940607	289573	454226	405	7535792	23040	61442	208670	0	246869	0	784927	3395418		0	5046501	4900302	-1718	
974866																																							0	24768	0	35455	0	1992	0	1329	0	0	10325	325334	297195	199	0	3696	301090	0	4841	575	0	0	24244	11032	325334	0	0	8185	0	5025	0	108533	188662		0	255731	250890	2	
974950																																							83	1655	0	380	0	7388	0	725	820	0	1530	51794	39975	106	0	629	47310	0	667	0	6600	0	4484	100	51794	0	0	1954	0	2400	0	2736	37239		0	39880	39213	30	
975153																																							80	2923	0	5668	0	51360	0	2721	356	0	2690	159110	148371	0	0	886	149257	0	696	12	0	0	9853	130	159110	0	0	5535	0	5032	0	11522	136849		0	93996	93300	-844	
975256																																							14	1575	0	0	0	19153	0	594	96	0	1266	48321	34918	200	0	538	43982	0	595	0	8326	0	4339	200	48321	0	0	1853	0	1900	0	4741	30177		0	26218	25623	386	
975452																																							1056	913	0	500	548	3975	0	296	67	0	567	21041	18207	0	0	120	18327	0	154	0	0	0	2714	50	21041	0	0	2575	0	50	0	2585	15621		0	13273	13119	39	
975555																																							0	3906	0	13275	16691	97560	0	2089	100	0	3974	182711	165293	0	0	2642	167982	0	553	0	47	0	14729	504	182711	0	0	13773	0	504	0	24612	140681		0	45669	45116	-52	
975751																																							0	1122	0	299551	6437	574	0	0	0	0	3580	311264	292083	0	0	4709	296792	0	0	0	0	0	14472	250	311264	0	0	5648	0	8574	0	0	292083		0	0	0	0	
975845																																							0	1832	0	0	408	4118	0	1353	45	0	868	45084	39537	2531	0	300	42368	0	949	0	0	0	2716	161	45084	0	0	-807	0	3353	95	2742	36795		0	37314	36365	9	
975854																																							0	1567	0	0	6824	8963	0	788	0	0	881	80125	65620	3273	0	424	69317	0	607	0	0	0	10808	100	80125	0	0	373	0	10150	0	7684	57936		0	61709	61102	185	
975911																																							139	4723	0	0	2534	69103	0	5004	72	0	8591	216554	165394	21000	0	1495	193889	0	1583	836	6000	0	22665	873	216554	0	0	18130	0	3500	0	18142	147252		0	127135	125552	162	
976057																																							4341	1747	46	1500	1300	0	0	304	0	0	225	16749	15395	0	0	34	15429	0	237	0	0	0	1320	25	16749	0	0	680	0	615	0	4885	10510		0	7523	7286	0	
976141																																							5	1143	0	1720	150	11228	0	739	0	0	768	63825	57541	67	0	424	58032	0	511	0	0	0	5793	150	63825	0	0	3993	0	1450	0	7151	50391		0	48583	48072	200	
976226																																							123	13990	0	18418	0	24563	0	5414	0	0	5740	278863	229626	0	0	2239	254865	0	2756	0	23000	0	23998	2000	278863	0	0	21460	0	400	0	45439	184187		0	213371	210615	138	
976347																																							0	1354	41	2950	3006	1509	0	176	45	0	619	31164	26463	0	0	181	28350	0	252	311	1706	0	2814	232	31164	0	0	1029	0	1545	0	2276	24187		0	21405	21153	8	
976534																																							22	2317	0	289	0	21347	0	770	0	0	1816	54432	47061	0	0	525	47586	0	434	0	0	0	6846	400	54432	0	0	5368	0	850	0	4168	42893		0	28305	27871	228	
976552																																							937	1276	0	3500	2700	394	0	664	30	0	497	30845	28667	0	0	150	28817	0	610	0	0	0	2028	500	30845	0	0	424	0	1105	0	6550	22117		0	21457	20847	-1	
976703																																							1991	7116	0	1800	0	81879	3064	16509	0	0	42074	338098	184846	0	0	35682	226979	0	0	54106	6451	0	111119	3000	338098	0	0	52882	0	54894	0	7507	177339		0	129559	129559	343	
976842																																							100	1466	0	1600	329	8918	0	112	0	0	332	19162	17439	0	0	156	17595	0	81	0	0	0	1567	100	19162	0	0	222	0	1225	0	2823	14616		0	6386	6305	20	
976954																																							0	390	0	650	4599	0	0	39	0	0	182	12105	10037	0	0	107	10144	0	89	0	0	0	1961	25	12105	0	0	1761	0	175	0	945	9092		0	6334	6245	0	
977036																																							0	1356	0	2836	7400	17192	0	1162	60	0	797	57544	51191	0	0	653	51975	0	517	0	131	0	5569	800	57544	0	0	1089	0	3500	0	4670	46521		0	27258	26741	180	
977045																																							94	823	0	3620	3070	2117	0	438	0	0	743	37236	31632	0	0	138	34770	0	209	158	3000	0	2466	75	37236	0	0	885	0	1497	0	2702	28930		0	26382	26173	9	
977072																																							450	1326	0	3350	0	6098	0	556	106	0	483	28734	25670	0	0	321	25991	0	239	0	0	0	2743	200	28734	0	0	1174	0	1300	0	7159	18511		0	16604	16365	69	
977250																																							109	2552	0	3408	0	875	0	1190	73	0	2514	83646	63230	10840	0	380	74450	0	601	0	0	0	9196	1117	83646	0	0	3055	0	5012	0	63230	0		0	73526	72925	12	
977616																																							0	2036	0	3900	16595	0	0	1128	89	0	524	65165	56677	0	0	182	56859	0	950	0	0	0	8306	150	65165	0	0	7406	0	750	0	12926	43751		0	41843	40893	0	
977652																																							0	1608	0	8925	3040	0	0	629	0	0	398	41811	36399	0	0	155	36554	0	610	0	0	0	5257	675	41811	0	0	2457	0	2125	0	8748	27651		0	27821	27211	0	
977942																																							2987	1509	0	0	9069	0	0	724	242	0	722	42478	36052	0	0	293	39468	0	303	0	3123	0	3010	218	42478	0	0	2010	0	782	0	3092	32960		0	27528	27225	0	
977951																																							124	1659	0	842	0	6316	0	614	689	0	1193	44229	38076	0	0	462	40939	0	483	0	2401	0	3290	100	44229	0	0	751	0	2400	0	3143	34933		0	33275	32792	39	
978051																																							792	1566	0	2190	0	24154	0	339	0	0	2599	50890	42292	0	0	744	43036	0	243	0	0	0	7854	300	50890	0	0	4646	0	2700	0	4451	37841		0	19493	19250	208	
978118																																							15880	10208	2152	0	0	103346	663	11099	1157	0	5658	421764	377312	9449	0	3442	390251	0	3050	7161	48	0	31513	906	421764	0	0	24274	0	5736	0	36139	341173		0	267490	264440	597	
978154																																							1231	89415	8115	60020	84809	257758	1397	50529	1738	247	105962	2366529	1962788	22967	247	9993	2137188	2816	19005	26096	141193	0	226525	12000	2366529	62971	0	100437	0	111698	206323	708170	1254618		0	1428923	1409918	2390	
978239																																							95	2786	0	5160	0	19924	0	1064	45	0	882	57021	49850	0	0	139	49989	0	500	0	0	0	7032	500	57021	0	0	6061	0	500	0	10782	39068		0	27565	27065	-29	
978323																																							0	587	0	1415	0	11861	0	101	0	0	554	26002	22557	0	0	66	22623	0	163	0	0	0	3379	100	26002	0	0	2957	0	200	0	5398	17159		0	11647	11484	122	
978369																																							50	7930	0	4325	0	44969	0	2892	0	0	2037	157009	138126	2611	0	799	144536	0	1256	0	3000	0	12473	1015	157009	0	0	8752	0	2251	0	31130	106996		0	96062	94806	455	
978417																																							0	236	0	8800	143	4966	0	465	0	0	935	47578	44204	0	0	229	44562	0	357	0	29	100	3016	90	47578	0	0	2232	292	383	0	1150	43054		0	32390	32033	19	
978622																																							1081	8695	0	18313	0	63336	0	3254	0	0	3064	241238	211285	0	0	1061	213346	0	850	0	1000	0	27892	400	241238	0	0	26094	0	400	0	41379	169906		0	144345	143495	998	
978659																																							0	2926	0	3225	1630	12358	0	136	0	0	679	41096	35593	0	0	436	36029	0	240	0	0	0	5067	100	41096	0	0	4654	0	100	0	2627	32966		0	20382	20142	213	
978846																																							0	13094	152	11800	1197	11203	0	2062	0	0	5526	163811	133008	1980	0	2289	149207	0	1610	0	11930	0	14604	100	163811	0	0	8701	0	5700	0	22368	110640		0	120387	118777	103	
979133																																							0	1188	0	2629	302	15806	0	1291	159	0	1496	61218	53168	235	0	1064	54467	0	283	0	0	0	6751	200	61218	0	0	4829	0	1600	0	4566	48602		0	38630	38347	122	
979151																																							890	1928	0	2150	5875	14828	0	717	0	0	1709	64887	52736	0	0	680	53416	0	407	0	0	0	11471	900	64887	0	0	8920	0	1500	0	4801	47935		0	37197	36790	151	
979357																																							0	2105	0	515	3721	1014	0	446	0	0	548	28514	25551	0	0	213	25764	0	186	0	0	0	2750	150	28514	0	0	2528	0	60	0	1881	23670		0	20351	20165	12	
979629																																							110	4022	0	17159	14120	24762	295	4664	329	0	2525	191864	172120	0	0	1250	174045	0	1160	611	675	0	17819	479	191864	0	0	15073	0	2017	0	13690	158430		0	124427	123267	250	
979759																																							99	1040	0	4400	1970	23035	0	240	31	0	1146	50786	44563	0	0	267	44830	0	216	0	0	0	5956	400	50786	0	0	4969	0	400	0	7358	37205		0	19041	18825	187	
980045																																							39	1476	0	1040	4707	9409	0	100	0	0	603	32776	29238	0	0	128	29481	0	272	0	115	0	3295	101	32776	0	0	1851	0	1400	0	5066	24172		0	15674	15402	-57	
980157																																							0	758	0	800	2202	2779	0	164	0	0	789	29173	25484	0	0	256	25740	0	194	295	0	0	3433	217	29173	0	0	945	0	2199	0	3452	22032		0	21580	21386	72	
980344																																							100	3192	0	11150	16362	6	716	357	25	0	442	58820	53145	0	0	240	53385	0	422	0	0	0	5435	859	58820	0	0	1810	0	2766	0	10244	42901		0	26892	26470	0	
980353																																							100	31102	3923	0	5060	6946	0	15623	0	0	10603	813036	491188	225000	0	6516	722704	0	5616	12971	0	0	90332	9245	813036	0	0	17400	0	63655	0	30084	461104		0	732324	726708	32	
980438																																							3713	861	0	630	5924	0	0	575	0	0	916	42874	39597	0	0	138	39735	0	420	0	0	0	3139	150	42874	0	0	2264	0	725	0	2527	37070		0	30675	30255	0	
980531																																							66	12820	1795	4475	24559	72161	0	9643	32	0	3957	295346	254879	12078	0	1483	268440	0	1235	0	0	0	26906	9600	295346	0	0	13911	0	3400	0	45496	209383		0	167073	165838	-5	
980634																																							3000	2675	0	5382	11604	9391	0	577	85	0	1050	74203	64816	0	0	630	66232	0	483	0	786	0	7971	355	74203	0	0	5029	0	2645	0	9703	55113		0	40922	40439	-58	
980652																																							1115	3362	0	8690	0	14898	0	2187	333	0	2399	124955	102051	0	0	488	116447	0	1170	0	13908	0	8508	720	124955	0	0	6963	0	720	0	9299	92752		0	93141	91971	105	
980661	201963	310255	9630	345000	0	794679	22211	189348	14730	878	407913	7423933	243980	878	490823	6679599	0	79890	69428	1075	75000	744334	16227	7423933	0	0	301273	0	420746	55387		0	5082401	5002511	6088	238181	51200	186981				345000						878		7184037	5629662	243980	878		6439703				1075											1178880	4450782						
980951																																							89	3917	390	9775	0	15341	0	2003	500	0	1558	75085	64076	0	0	286	64362	0	784	2734	0	0	10723	50	75085	0	0	1679	0	8806	0	13914	50162		0	39562	38778	188	
980960																																							3487	6874	66	0	4215	0	135	5427	91	0	2165	115189	102882	0	0	806	106213	69	659	678	2525	0	8907	300	115189	0	0	2107	0	6500	0	32322	70560		0	92710	92051	0	
981350																																							658	581	0	0	0	4784	0	2	26	0	171	11663	9746	233	0	101	10107	0	104	0	27	0	1556	50	11663	0	0	922	0	500	0	1103	8644		0	5545	5441	84	
981453																																							715	284	0	0	0	7850	0	176	0	0	481	21086	15770	700	0	230	18415	0	121	0	1715	0	2671	50	21086	0	0	477	0	1950	0	1728	14042		0	11701	11580	194	
981855																																							20	1381	146	0	0	12696	159	1079	285	0	1198	49773	39296	584	0	481	45361	0	330	747	5000	0	4412	700	49773	0	0	744	0	2958	0	5297	33999		0	32392	32062	10	
982142																																							138	4657	0	4345	0	72308	0	5254	26	0	3487	223206	146472	28583	0	1560	203727	0	2050	0	27112	0	19479	90	223206	0	0	4696	0	14000	0	13786	132686		0	135041	132991	693	
982151																																							16477	3918	0	0	0	26668	0	1728	0	0	1141	83727	73381	0	0	587	73968	0	808	3693	0	0	9759	500	83727	0	0	776	0	7961	0	12803	60578		0	30910	30102	522	
982263																																							0	7485	0	12040	0	12528	0	5394	0	0	4600	123042	111930	0	0	578	112508	0	997	0	0	0	10534	7812	123042	0	0	2501	0	0	0	37217	74713		0	81992	80995	221	
982348																																							0	3350	0	1825	11046	2501	21	1594	0	0	1800	81895	72223	72	0	785	75799	0	831	0	2719	0	6096	35	81895	0	0	4616	0	1465	135	7174	65049		0	60454	59623	-20	
982553																																							0	356	0	0	3485	0	0	76	150	0	319	11169	10004	0	0	93	10097	0	235	0	0	0	1072	100	11169	0	0	452	0	520	0	1136	8868		0	7018	6783	0	
982731																																							36	4102	0	4100	2210	15402	0	2668	500	0	2846	116933	104847	0	0	1391	106988	0	1249	94	750	0	9945	122	116933	0	0	1929	0	7597	0	15311	89536		0	86224	84975	297	
982937																																							0	7505	0	53700	70806	0	0	3343	404	0	2776	251755	220175	0	0	995	221170	0	1526	0	0	0	30585	1200	251755	0	0	28185	0	1200	706	20789	199386		0	114041	112515	0	
983055																																							790	342	0	0	0	3531	0	63	0	0	319	14568	11380	100	0	301	11931	0	182	0	150	0	2637	50	14568	0	0	2487	0	75	0	1282	10098		0	9705	9523	25	
983130																																							14	1657	0	700	0	48498	0	502	25	0	1372	75187	59584	5785	0	686	66532	0	515	0	477	0	8655	460	75187	0	0	4595	0	1991	0	8495	51089		0	22934	22419	1609	
983158																																							1092	365	0	0	370	4302	0	121	10	0	833	22116	19004	430	0	199	19633	0	245	0	0	0	2483	200	22116	0	0	836	0	1400	0	2420	16584		0	15268	15023	47	
983215																																							24	2616	0	1660	0	13008	0	983	0	0	684	41673	36214	612	0	161	36987	0	333	0	0	0	4686	95	41673	0	0	2796	0	1600	0	9215	26999		0	23031	22698	195	
983233																																							0	1285	0	245	0	7980	0	1904	0	0	2513	60422	48533	501	0	408	54905	0	572	0	5463	0	5517	175	60422	0	0	2059	0	3240	0	7695	40838		0	47067	46495	43	
983448	37876	874265	14715	184495	1058979	3990531	0	202821	3002	1896	846037	24579538	1192923	1896	495472	22377830	2889	240472	228884	4426925	98897	2198819	30600	24579538	15617	3000	755927	0	1347105	40742		0	17320150	17079678	65187	886765	0	886765				184495						1896		24579538	15271952	1192923	1896		22377830				4426187											2964789	12307163						
983457																																							246	33068	0	195860	2000	120005	0	12222	405	0	7325	469062	410220	2730	0	5971	418921	0	2796	3454	0	0	50141	5000	469062	0	0	39785	0	5000	0	112939	297281		0	97273	94477	356	
983550																																							491	2004	0	1306	8832	5762	0	798	0	0	1527	59823	52046	1954	0	779	54779	0	498	57	0	0	5044	100	59823	0	0	1688	0	3150	0	9905	42141		0	39544	39046	106	
984258																																							80	6995	0	10900	3071	88592	0	6841	368	0	6691	254845	204374	14859	0	899	227667	0	1607	2832	7535	0	27178	1000	254845	0	0	14628	0	8673	0	38848	165526		0	130082	128475	2877	
984351																																							1290	1036	0	1820	0	13985	0	743	0	0	638	37514	33727	0	0	443	34170	0	887	74	0	0	3344	500	37514	0	0	2200	0	500	0	5264	28463		0	18815	17928	144	
984379																																							0	14108	0	20000	2155	83918	0	10080	0	0	4733	370781	296522	21833	0	966	319321	0	3367	0	0	0	51460	127	370781	0	0	47185	0	2872	0	86500	210022		0	239154	235787	1276	
984454																																							289	1252	0	1175	100	4381	0	1794	0	0	2520	50603	38337	0	0	675	44772	0	511	0	5760	0	5831	100	50603	0	0	1705	0	4000	0	4746	33591		0	39603	39092	26	
