"IDRSSD"	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB528	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB613	RCONB614	RCONB616	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB645	RCONB646	RCONB647	RCONB648	RCONB649	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB674	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	
433550	96246	148457	0	0	0	0	79119	0	0	0	0	0	0	0	0	0	1547	2525	0	0	112	1384	100	840	540	6041	26899	0	19324	0	5050	0	0	0	0	0	0	0	0	4394	29710	45015	0	0	0	0	0	7769	0	0	0	0	-316	136	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	7700	40252	30224	73084	0	8050	15112	73084	96246	
433608	458220	747290	0	0	0	0	432885	0	1376	290	0	0	0	0	0	0	11453	12664	0	0	0	21150	0	0	704	18718	199329	0	3000	0	22300	0	0	0	0	0	0	0	0	4901	179715	248269	0	0	0	0	0	39170	50	152	6670	0	-4700	4150	0	0	0	4150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1414	1414	0	0	0	1414	0	0	0	0	0	0	25828	0	0	0	25828	0	0	0	30323	267014	179715	314959	0	53403	89858	314959	458220	
433859	26496	41583	0	0	0	0	20483	0	0	0	0	0	0	0	0	0	0	0	1833	0	1226	14500	0	2039	17	499	0	0	0	0	1125	0	0	0	0	0	0	0	0	0	3306	17177	0	0	0	0	0	771	0	0	0	0	-448	0	0	0	0	0	58	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725	15625	3364	21820	0	3125	1682	21820	26627	
433943	85189	143882	0	0	0	0	102506	0	0	0	0	0	0	0	0	0	531	2308	0	0	0	3021	0	0	0	11464	7941	8544	0	2020	0	0	0	0	0	11	0	0	320	0	48115	54071	0	0	0	0	0	6205	5541	48	616	0	4630	0	0	0	0	0	0	0	0	0	0	29	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14383	13915	56670	54071	0	2783	28335	54071	85189	
434203	141386	198864	0	0	0	0	112368	0	0	0	0	0	0	0	0	0	5607	10348	0	0	0	0	0	0	261	0	33431	0	18813	0	5260	0	0	0	0	0	0	0	0	0	33901	78467	0	0	0	0	0	18676	0	117	1620	175	-1009	94	0	0	0	94	78	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5724	50659	34076	114216	0	10132	17038	114216	141386	
434539	79083	113051	0	0	0	0	84453	0	0	0	0	0	0	0	0	0	4663	518	0	0	0	0	0	0	372	1457	9560	3376	4165	0	750	0	0	0	0	0	0	0	0	0	36335	48118	0	0	0	0	0	4756	0	0	733	0	-553	609	0	0	0	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6120	11561	39711	56915	0	2312	19856	56915	79083	
435059	64080	76829	0	0	0	0	55717	0	0	0	0	0	0	0	0	0	1877	1586	0	0	0	0	0	0	100	0	9371	0	0	0	7925	0	0	0	0	0	0	0	0	0	0	55717	0	0	0	0	0	4343	0	0	0	0	-578	0	0	0	0	0	244	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1877	18882	0	60304	0	3776	0	60304	64080	
435152	28780	32870	0	0	0	0	27646	0	0	0	0	0	0	0	0	0	0	899	0	0	204	0	370	0	66	399	2679	245	0	0	0	0	0	0	0	0	0	0	0	0	2769	24877	0	0	0	0	0	1495	0	0	0	0	-250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603	3578	3384	26372	0	716	1692	26372	28780	
435255	31057	33517	0	0	0	0	22758	0	0	0	0	0	0	0	0	0	217	901	0	0	0	2240	0	0	0	0	0	0	0	0	0	6700	0	0	0	0	0	0	0	0	0	22758	0	0	0	0	0	1301	0	0	0	0	-754	0	0	0	0	0	0	0	0	0	0	31	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	3141	0	30790	0	628	0	30790	31418	
435349	264042	331389	0	0	0	0	261245	0	0	0	0	0	0	0	0	0	0	12196	0	0	0	0	0	0	890	2053	22286	18936	0	0	2618	0	0	0	0	0	6386	0	0	0	68017	193228	0	0	0	0	0	13785	0	0	2700	0	-2029	1906	0	0	0	1906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2053	39800	86953	212605	0	7960	43477	212605	264042	
435358	33705	49137	0	0	0	0	38487	0	0	0	0	0	0	0	0	0	439	1229	0	0	0	3501	0	0	18	0	3132	0	0	0	0	0	0	0	0	0	0	0	0	2004	16059	20424	0	0	0	0	0	2819	0	0	544	127	-349	116	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	842	0	0	0	842	0	0	0	439	10410	16186	23530	0	2082	8093	23530	33705	
435451	77875	117985	0	0	0	0	87622	0	0	6360	0	0	0	0	0	0	3270	683	0	0	0	0	0	0	45	502	11292	0	0	0	9300	0	0	0	0	0	0	0	1551	919	36826	48326	0	0	0	0	0	12549	6334	511	618	107	5331	0	0	0	0	0	485	0	0	0	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2260	0	0	2260	0	0	0	0	5834	22812	39193	53790	0	4562	19597	53790	77949	
435666	40120	83166	0	0	0	0	27246	0	0	0	0	0	0	0	0	0	0	4711	0	0	233	40159	0	0	0	0	0	0	0	0	9818	0	0	0	0	0	0	0	0	0	0	27246	0	0	0	0	0	2123	0	0	0	0	-691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	54688	0	29369	0	10938	0	29369	40307	
435750	102962	195514	0	0	0	0	94130	0	0	1573	0	0	0	0	0	0	2264	4564	0	0	0	101	0	0	1637	12836	61151	811	0	0	13350	0	0	0	0	0	0	0	0	3545	24610	65975	0	0	0	0	0	9384	1573	0	472	0	1978	127	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	173	0	0	0	15100	83183	25421	73614	0	16637	12711	73614	102962	
436131	123079	214282	0	0	0	0	104984	0	0	3692	0	0	0	0	0	0	2233	3713	0	0	110	82157	4914	0	0	0	0	0	2037	0	10450	0	0	0	0	1562	0	0	0	0	39357	65627	0	0	0	0	0	11817	3692	0	501	0	2248	0	0	0	0	0	0	0	0	0	0	77	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5433	0	0	0	5433	0	0	0	2343	96821	45833	80798	0	19364	22917	80798	123079	
436159	576447	719954	0	0	0	0	561451	0	0	18819	0	0	0	0	0	0	6657	16768	0	0	0	0	0	0	1413	2853	74728	20034	8780	0	12154	0	0	0	0	0	0	0	0	214	140845	420392	0	0	0	0	0	50717	18819	0	2604	0	12182	8542	0	0	0	8542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7660	0	0	0	7660	0	0	1758	9510	106468	162637	474668	0	21294	81319	474668	577281	
436252	62826	112167	0	0	0	0	52661	0	0	0	0	0	0	0	0	0	2395	482	0	0	213	26461	0	0	136	2001	14078	0	0	0	11282	0	0	0	0	0	0	0	0	3376	6703	42582	0	0	0	0	0	5695	0	0	0	0	-658	29	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	41	0	0	0	4609	55679	6703	48347	0	11136	3352	48347	62835	
436467	254049	298073	0	0	0	0	245122	0	0	443	0	0	0	0	0	0	640	16603	0	0	0	1000	0	0	243	5732	23531	0	0	0	1000	0	0	0	0	0	0	0	0	0	39607	205515	0	0	0	0	0	9496	443	0	0	0	-2898	2517	0	0	0	2517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9136	0	0	0	9136	0	0	0	6372	42134	39607	226221	0	8427	19804	226221	254452	
436542	56950	76040	0	0	0	0	57319	0	0	0	0	0	0	0	0	0	428	1597	0	0	0	0	0	0	196	250	10094	205	173	0	3425	0	0	0	0	0	0	0	0	0	12767	44552	0	0	0	0	0	2190	0	5	428	0	-542	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	869	0	0	0	869	0	0	0	683	15544	12972	47381	0	3109	6486	47381	56976	
436711	660005	1317840	0	0	0	0	571717	0	113	825	0	0	0	0	0	0	8695	24419	0	0	0	0	0	0	6022	256556	391984	27060	0	0	6500	0	0	0	0	0	0	0	0	0	100904	470813	0	0	0	0	0	43500	0	0	9461	0	117	4415	0	0	0	4415	255	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	265251	432506	127964	509522	0	86501	63982	509522	660005	
436739	61198	84705	0	0	0	0	64521	0	0	0	0	0	0	0	0	0	3020	278	0	0	0	0	1604	0	261	0	12168	489	250	0	0	0	0	0	0	0	0	0	0	256	23699	40565	0	0	0	0	0	3944	0	182	459	0	-173	208	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1344	0	0	0	1344	0	0	0	3202	13161	25792	45670	0	2632	12896	45670	61198	
436823	161228	207241	0	0	0	0	134243	0	0	0	0	0	0	0	0	0	1813	3975	167	0	0	0	0	12722	54	117	27983	0	16920	0	4822	0	0	0	0	0	319	0	0	0	38039	96204	0	0	0	0	0	8672	0	172	1000	0	-1662	0	0	0	0	0	820	0	0	0	820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2102	37780	38039	134652	0	7556	19020	134652	161228	
436953	157974	226648	0	0	0	0	161567	0	0	860	0	0	0	0	0	0	2444	2462	0	0	0	0	0	0	740	1467	26490	15112	133	0	7665	0	0	0	0	0	927	0	0	2	69676	91889	0	0	0	0	0	10771	860	0	1665	0	86	689	0	0	0	689	2052	0	0	0	2052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3987	0	0	0	3987	0	0	0	3911	38284	84788	107923	0	7657	42394	107923	157974	
436971	87493	108714	0	0	0	0	82662	0	0	0	0	0	0	0	0	0	184	2076	0	0	0	0	0	0	0	0	111	0	0	0	9100	0	0	0	0	9027	0	0	0	4384	3778	74500	0	0	0	0	0	2725	0	0	773	47	-1086	0	0	0	0	0	692	0	0	0	692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	939	0	0	517	422	0	0	0	184	16444	13369	77519	0	3289	6685	77519	87493	
437044	21495	36580	0	0	0	0	20276	0	0	0	0	0	0	0	0	0	0	508	0	0	0	7339	2842	0	0	0	0	0	0	0	5175	0	0	0	0	0	0	0	0	0	7225	13051	0	0	0	0	0	782	0	0	0	0	-136	0	0	0	0	0	24	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13022	10067	13857	0	2604	5034	13857	21495	
437053	111173	182027	0	0	0	0	130086	0	0	5009	0	0	0	0	0	0	1415	4436	0	0	0	0	0	0	363	0	16899	1049	0	0	23843	0	0	0	0	0	0	0	0	0	67259	62827	0	0	0	0	0	13344	5009	0	0	0	570	0	0	0	0	0	191	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1415	45178	68308	71353	0	9036	34154	71353	114543	
437138	40472	64798	0	0	0	0	38401	0	0	0	0	0	0	0	0	0	0	3478	0	0	620	166	920	0	183	1759	7988	2322	0	0	4990	0	0	0	0	0	0	0	0	0	15913	22488	0	0	0	0	0	5082	0	0	0	0	-222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2379	16622	19155	27570	0	3324	9578	27570	40472	
437156	122836	166162	0	0	0	0	113732	0	0	0	0	0	0	0	0	0	2989	8132	0	0	292	7982	150	0	101	3263	11011	0	0	0	26201	0	0	0	0	0	0	0	7954	921	4465	100392	0	0	0	0	0	4773	0	218	0	0	-1761	1507	0	0	0	1507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3548	0	0	0	3548	0	0	0	14716	54247	4615	110002	0	10849	2308	110002	123159	
437231	54734	83742	0	0	0	0	59955	0	0	0	0	0	0	0	0	0	0	4278	0	0	0	10352	0	0	0	0	0	0	0	0	6600	0	0	0	0	0	0	0	0	0	27468	32487	0	0	0	0	0	2768	0	0	0	0	-495	0	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1487	0	0	0	1487	0	0	0	0	21230	27468	36754	0	4246	13734	36754	54734	
437455	48806	68617	0	0	0	0	48836	0	0	0	0	0	0	0	0	0	978	2689	0	0	0	0	0	0	164	961	5727	4865	0	0	1913	0	0	0	0	0	0	0	0	0	14766	34070	0	0	0	0	0	3026	0	0	285	0	-422	56	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1939	10614	19631	36867	0	2123	9816	36867	48806	
437521	3823939	5122170	0	0	0	0	2970352	0	0	2367	0	0	0	0	0	0	59689	33555	0	0	0	0	0	0	648914	458585	405005	102302	160575	0	0	0	0	0	0	4571	0	0	0	23901	804495	2141956	0	0	0	0	0	354974	5989	73381	112358	9142	619593	0	0	0	0	0	19033	0	0	0	19033	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	662834	662834	0	0	3571	659263	0	0	0	0	0	0	109262	0	0	0	109262	0	0	5463	591655	574819	929544	3244203	0	114964	464772	3244203	3823939	
438050	20775	29432	0	0	0	0	20652	0	0	0	0	0	0	0	0	0	394	902	0	0	0	0	0	0	77	1205	2660	596	398	0	135	0	0	0	0	0	0	0	0	0	6295	14357	0	0	0	0	0	2164	0	0	92	0	-442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1599	3789	6891	16827	0	758	3446	16827	21031	
438238	265583	321172	0	0	0	0	267301	0	0	0	0	0	0	0	0	0	9412	6613	0	0	0	0	0	0	550	1424	28638	1575	0	0	8118	0	0	0	0	0	0	0	0	4239	44587	218475	0	0	0	0	0	8277	0	0	0	0	-2794	6040	0	0	0	6040	424	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10836	47608	46586	232792	0	9522	23293	232792	265607	
438265	18204	42566	0	0	0	0	13857	0	0	0	0	0	0	0	0	0	389	1964	0	0	0	0	0	0	300	938	18365	250	591	0	4900	0	0	0	0	0	0	0	0	2555	1646	9656	0	0	0	0	0	1180	0	0	183	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	400	0	0	0	400	56	0	0	0	56	0	0	0	1327	27967	1896	11700	0	5593	948	11700	18241	
438368																																																																																																																	
438434	84769	157430	0	0	0	0	63157	0	0	0	0	0	0	0	0	0	2268	1676	0	0	0	0	0	0	1643	5435	63410	8167	8673	0	1609	0	0	0	0	0	0	0	0	0	18801	44356	0	0	0	0	0	3976	0	0	0	0	757	941	0	0	0	941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7703	66695	26968	57946	0	13339	13484	57946	84769	
438715	361511	553457	0	0	0	0	325144	0	0	0	13	0	0	0	0	0	7913	12963	0	0	115	0	990	0	2506	9675	114427	16320	30593	0	23528	0	0	0	0	7917	0	0	0	2548	109206	213390	0	0	0	0	0	15956	13	60	3459	306	-1414	3824	0	0	0	3824	2828	0	0	0	2828	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17763	156925	134739	262756	0	31385	67370	262756	361511	
439132	62334	94578	0	0	0	0	60892	0	0	0	0	0	0	0	0	0	813	2396	0	0	0	0	0	0	242	1905	17564	4751	0	0	6122	0	0	0	0	0	0	0	0	9	18449	42434	0	0	0	0	0	3364	0	0	257	0	-723	107	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2718	26348	23200	45648	0	5270	11600	45648	62518	
439141	29942	53313	0	0	0	0	27308	0	0	0	0	0	0	0	0	0	376	2577	0	0	0	0	0	0	388	1000	17091	264	3698	0	1035	0	0	0	0	0	0	0	0	0	14236	13072	0	0	0	0	0	1771	0	0	0	0	155	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1376	20703	14500	18551	0	4141	7250	18551	29942	
439338	254093	387196	0	0	0	0	248195	0	0	99	0	0	0	0	0	0	1594	16682	0	0	0	1304	0	0	920	4056	70116	320	0	0	31879	0	0	0	0	0	0	0	0	0	64573	183622	0	0	0	0	0	14642	99	0	1835	0	-958	0	0	0	0	0	953	0	0	0	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5650	121816	64893	197283	0	24363	32447	197283	254093	
439356	156799	213367	0	0	0	0	139210	0	0	0	0	0	0	0	0	0	4177	477	0	0	1330	3163	1403	1106	808	3890	40063	3001	2394	0	8000	0	0	0	0	639	0	0	0	0	12639	126571	0	0	0	0	0	7631	0	87	1127	52	-752	259	0	0	0	259	91	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	0	580	0	0	0	9484	52830	17734	137366	0	10566	8867	137366	156799	
439404	270633	413161	0	0	0	0	282429	0	0	125	169	0	0	0	0	0	8125	2996	0	0	4862	43824	0	1582	864	1079	24441	0	27639	0	0	0	0	0	0	50	0	0	0	1827	140292	140310	0	0	0	0	0	22125	311	53	6886	0	-1428	61	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14119	79974	140342	184467	0	15995	70171	184467	270633	
439459	20460	30166	0	0	0	0	19267	0	0	0	0	0	0	0	0	0	223	1904	0	0	0	0	0	0	-20	1196	2235	2291	654	0	2450	0	0	0	0	0	0	0	0	0	5232	14036	0	0	0	0	0	704	0	3	84	0	-207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	56	0	0	0	1422	6673	7523	15363	0	1335	3762	15363	20460	
439730	31859	51964	0	0	0	0	28304	0	0	0	0	0	0	0	0	0	0	2066	0	0	4396	8664	3536	300	23	1499	300	91	0	0	1954	0	0	0	0	0	0	0	0	0	5368	22936	0	0	0	0	0	1508	0	0	0	0	-317	0	0	0	0	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5895	12984	8995	24764	0	2597	4498	24764	31859	
439833	102100	137898	0	0	0	0	98215	0	0	2064	0	0	0	0	0	0	0	4229	0	0	0	0	0	0	516	2661	16847	3485	1494	0	4711	0	0	0	0	0	0	0	0	1	19467	78747	0	0	0	0	0	7544	2064	0	675	0	922	95	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	567	0	0	0	567	0	0	0	2661	26463	22952	85708	0	5293	11476	85708	102477	
439860	28862	51987	0	0	0	0	23218	0	0	0	0	0	0	0	0	0	976	1282	0	0	218	4	264	0	226	1473	12782	2371	115	0	6970	0	0	0	0	0	0	0	0	145	3772	19301	0	0	0	0	0	1576	0	0	0	0	-34	224	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	205	0	0	0	2667	21183	6407	21421	0	4237	3204	21421	28862	
440110	14470	24567	0	0	0	0	16206	0	0	0	0	0	0	0	0	0	657	150	0	0	0	1906	0	1992	48	602	2024	0	0	0	840	0	0	0	0	0	0	0	0	0	10829	5377	0	0	0	0	0	692	0	6	132	0	-199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	189	0	0	0	1265	5052	10829	8111	0	1010	5415	8111	14536	
440174	33694	51214	0	0	0	0	40704	0	0	0	0	0	0	0	0	0	169	3022	0	0	0	0	0	0	-3	0	5145	988	0	0	0	0	0	0	0	0	0	0	0	363	22686	17655	0	0	0	0	0	2095	0	0	861	0	-403	1090	0	0	0	1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	9391	23674	19979	0	1878	11837	19979	33694	
440259	83787	128817	0	0	0	0	69370	0	0	6284	0	0	0	0	0	0	2010	8456	0	0	0	0	0	0	318	116	28004	45	0	0	6525	0	0	0	0	0	0	0	0	260	17181	51929	0	0	0	0	0	19501	6385	0	430	0	5294	816	0	0	0	816	296	0	0	0	296	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1067	0	0	0	1066	0	0	0	2126	43675	17226	66796	0	8735	8613	66796	84144	
440352	275424	357674	0	0	0	0	250185	0	0	13759	0	0	0	0	0	0	11264	2253	0	0	16181	51853	1265	0	154	5017	4721	0	0	0	0	0	0	0	0	3199	0	0	1809	10250	15915	222211	0	0	0	0	0	32076	13683	5574	1942	0	10993	1147	212	0	170	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19248	0	2695	0	16553	0	0	0	40057	73714	20549	250406	0	14743	10275	250406	275424	
440446	24155	31395	0	0	0	0	20227	0	0	323	0	0	0	0	0	0	222	893	0	0	0	0	0	0	0	1533	4441	499	82	0	2230	0	0	0	0	0	0	0	162	61	4872	15132	0	0	0	0	0	1587	323	0	0	0	85	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3299	3299	0	0	0	3299	67	0	0	0	67	0	0	0	1917	7625	5371	19944	0	1525	2686	19944	24155	
440857	17230	26097	0	0	0	0	19441	0	0	40	0	0	0	0	0	0	180	1743	0	0	0	0	0	0	105	500	2481	0	0	0	547	0	0	0	0	0	0	0	0	0	8337	11104	0	0	0	0	0	1132	40	34	51	28	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	714	4822	8365	12083	0	964	4183	12083	17230	
441050	38373	74588	0	0	0	0	28750	0	0	0	0	0	0	0	0	0	41	12934	0	0	279	3487	11124	0	114	5058	6465	0	733	0	6100	0	0	0	0	0	0	0	0	338	9261	19150	0	0	0	0	0	1977	0	7	0	0	-8	234	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	227	0	0	0	5385	29324	20385	22314	0	5865	10193	22314	38372	
441078	44814	65627	0	0	0	0	45148	0	0	0	0	0	0	0	0	0	0	0	8942	0	445	2843	0	701	413	544	7004	0	315	0	0	0	0	0	0	0	0	0	0	0	28850	16298	0	0	0	0	0	2164	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	989	9847	28850	28420	0	1969	14425	28420	44814	
