RCONJJ04,RCONJJ05,RCONJJ06,RCONJJ07,RCONJJ08,RCONJJ09,RCONJJ11,RCONJJ12,RCONJJ13,RCONJJ14,RCONJJ15,RCONJJ16,RCONJJ17,RCONJJ18,RCONJJ19,RCONJJ20,RCONJJ21,RCONJJ23,RCONJJ24,RCONJJ25,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,2038614,2001-03-31
,,,,,,,,,,,,,,,,,,,,2038641,2001-03-31
,,,,,,,,,,,,,,,,,,,,2038717,2001-03-31
,,,,,,,,,,,,,,,,,,,,2042684,2001-03-31
,,,,,,,,,,,,,,,,,,,,2044811,2001-03-31
,,,,,,,,,,,,,,,,,,,,2044820,2001-03-31
,,,,,,,,,,,,,,,,,,,,2045694,2001-03-31
,,,,,,,,,,,,,,,,,,,,2047504,2001-03-31
,,,,,,,,,,,,,,,,,,,,2051127,2001-03-31
,,,,,,,,,,,,,,,,,,,,2051163,2001-03-31
,,,,,,,,,,,,,,,,,,,,2059758,2001-03-31
,,,,,,,,,,,,,,,,,,,,2060110,2001-03-31
,,,,,,,,,,,,,,,,,,,,2060594,2001-03-31
,,,,,,,,,,,,,,,,,,,,2060875,2001-03-31
,,,,,,,,,,,,,,,,,,,,2068107,2001-03-31
,,,,,,,,,,,,,,,,,,,,2068134,2001-03-31
,,,,,,,,,,,,,,,,,,,,2074256,2001-03-31
,,,,,,,,,,,,,,,,,,,,2078290,2001-03-31
,,,,,,,,,,,,,,,,,,,,2079493,2001-03-31
,,,,,,,,,,,,,,,,,,,,2085177,2001-03-31
,,,,,,,,,,,,,,,,,,,,2087845,2001-03-31
,,,,,,,,,,,,,,,,,,,,2107341,2001-03-31
,,,,,,,,,,,,,,,,,,,,2108348,2001-03-31
,,,,,,,,,,,,,,,,,,,,2110640,2001-03-31
,,,,,,,,,,,,,,,,,,,,2111553,2001-03-31
,,,,,,,,,,,,,,,,,,,,2114282,2001-03-31
,,,,,,,,,,,,,,,,,,,,2119773,2001-03-31
,,,,,,,,,,,,,,,,,,,,2121196,2001-03-31
,,,,,,,,,,,,,,,,,,,,2122997,2001-03-31
,,,,,,,,,,,,,,,,,,,,2123930,2001-03-31
,,,,,,,,,,,,,,,,,,,,2127826,2001-03-31
,,,,,,,,,,,,,,,,,,,,2129008,2001-03-31
,,,,,,,,,,,,,,,,,,,,2132594,2001-03-31
,,,,,,,,,,,,,,,,,,,,2132941,2001-03-31
,,,,,,,,,,,,,,,,,,,,2142016,2001-03-31
,,,,,,,,,,,,,,,,,,,,2142155,2001-03-31
,,,,,,,,,,,,,,,,,,,,2142294,2001-03-31
,,,,,,,,,,,,,,,,,,,,2145389,2001-03-31
,,,,,,,,,,,,,,,,,,,,2146023,2001-03-31
,,,,,,,,,,,,,,,,,,,,2158389,2001-03-31
,,,,,,,,,,,,,,,,,,,,2160654,2001-03-31
,,,,,,,,,,,,,,,,,,,,2164111,2001-03-31
,,,,,,,,,,,,,,,,,,,,2171100,2001-03-31
,,,,,,,,,,,,,,,,,,,,2187101,2001-03-31
,,,,,,,,,,,,,,,,,,,,2190521,2001-03-31
,,,,,,,,,,,,,,,,,,,,2194426,2001-03-31
,,,,,,,,,,,,,,,,,,,,2194912,2001-03-31
,,,,,,,,,,,,,,,,,,,,2197098,2001-03-31
,,,,,,,,,,,,,,,,,,,,2199252,2001-03-31
,,,,,,,,,,,,,,,,,,,,2203337,2001-03-31
,,,,,,,,,,,,,,,,,,,,2203355,2001-03-31
,,,,,,,,,,,,,,,,,,,,2203739,2001-03-31
,,,,,,,,,,,,,,,,,,,,2209553,2001-03-31
,,,,,,,,,,,,,,,,,,,,2214744,2001-03-31
,,,,,,,,,,,,,,,,,,,,2219422,2001-03-31
,,,,,,,,,,,,,,,,,,,,2232757,2001-03-31
,,,,,,,,,,,,,,,,,,,,2233875,2001-03-31
,,,,,,,,,,,,,,,,,,,,2235244,2001-03-31
,,,,,,,,,,,,,,,,,,,,2236214,2001-03-31
,,,,,,,,,,,,,,,,,,,,2236652,2001-03-31
,,,,,,,,,,,,,,,,,,,,2236773,2001-03-31
,,,,,,,,,,,,,,,,,,,,2236821,2001-03-31
,,,,,,,,,,,,,,,,,,,,2239288,2001-03-31
,,,,,,,,,,,,,,,,,,,,2243977,2001-03-31
,,,,,,,,,,,,,,,,,,,,2244349,2001-03-31
,,,,,,,,,,,,,,,,,,,,2244367,2001-03-31
,,,,,,,,,,,,,,,,,,,,2249175,2001-03-31
,,,,,,,,,,,,,,,,,,,,2250108,2001-03-31
,,,,,,,,,,,,,,,,,,,,2253725,2001-03-31
,,,,,,,,,,,,,,,,,,,,2253891,2001-03-31
,,,,,,,,,,,,,,,,,,,,2254656,2001-03-31
,,,,,,,,,,,,,,,,,,,,2257125,2001-03-31
,,,,,,,,,,,,,,,,,,,,2259455,2001-03-31
,,,,,,,,,,,,,,,,,,,,2262763,2001-03-31
,,,,,,,,,,,,,,,,,,,,2263313,2001-03-31
,,,,,,,,,,,,,,,,,,,,2264075,2001-03-31
,,,,,,,,,,,,,,,,,,,,2265335,2001-03-31
,,,,,,,,,,,,,,,,,,,,2265456,2001-03-31
,,,,,,,,,,,,,,,,,,,,2267683,2001-03-31
,,,,,,,,,,,,,,,,,,,,2267991,2001-03-31
,,,,,,,,,,,,,,,,,,,,2269847,2001-03-31
,,,,,,,,,,,,,,,,,,,,2270601,2001-03-31
,,,,,,,,,,,,,,,,,,,,2270795,2001-03-31
,,,,,,,,,,,,,,,,,,,,2271523,2001-03-31
,,,,,,,,,,,,,,,,,,,,2273385,2001-03-31
,,,,,,,,,,,,,,,,,,,,2280552,2001-03-31
,,,,,,,,,,,,,,,,,,,,2281371,2001-03-31
,,,,,,,,,,,,,,,,,,,,2285708,2001-03-31
,,,,,,,,,,,,,,,,,,,,2286554,2001-03-31
,,,,,,,,,,,,,,,,,,,,2287793,2001-03-31
,,,,,,,,,,,,,,,,,,,,2289537,2001-03-31
,,,,,,,,,,,,,,,,,,,,2290122,2001-03-31
,,,,,,,,,,,,,,,,,,,,2290887,2001-03-31
,,,,,,,,,,,,,,,,,,,,2291204,2001-03-31
,,,,,,,,,,,,,,,,,,,,2292368,2001-03-31
,,,,,,,,,,,,,,,,,,,,2297073,2001-03-31
,,,,,,,,,,,,,,,,,,,,2297998,2001-03-31
,,,,,,,,,,,,,,,,,,,,2298995,2001-03-31
,,,,,,,,,,,,,,,,,,,,2301448,2001-03-31
,,,,,,,,,,,,,,,,,,,,2301840,2001-03-31
,,,,,,,,,,,,,,,,,,,,2301952,2001-03-31
,,,,,,,,,,,,,,,,,,,,2302379,2001-03-31
,,,,,,,,,,,,,,,,,,,,2303086,2001-03-31
,,,,,,,,,,,,,,,,,,,,2304234,2001-03-31
,,,,,,,,,,,,,,,,,,,,2304382,2001-03-31
,,,,,,,,,,,,,,,,,,,,2304636,2001-03-31
,,,,,,,,,,,,,,,,,,,,2305969,2001-03-31
,,,,,,,,,,,,,,,,,,,,2306500,2001-03-31
,,,,,,,,,,,,,,,,,,,,2307271,2001-03-31
,,,,,,,,,,,,,,,,,,,,2308326,2001-03-31
,,,,,,,,,,,,,,,,,,,,2315061,2001-03-31
,,,,,,,,,,,,,,,,,,,,2315511,2001-03-31
,,,,,,,,,,,,,,,,,,,,2315922,2001-03-31
,,,,,,,,,,,,,,,,,,,,2316714,2001-03-31
,,,,,,,,,,,,,,,,,,,,2317645,2001-03-31
,,,,,,,,,,,,,,,,,,,,2317672,2001-03-31
,,,,,,,,,,,,,,,,,,,,2318110,2001-03-31
,,,,,,,,,,,,,,,,,,,,2319676,2001-03-31
,,,,,,,,,,,,,,,,,,,,2328137,2001-03-31
,,,,,,,,,,,,,,,,,,,,2328230,2001-03-31
,,,,,,,,,,,,,,,,,,,,2328249,2001-03-31
,,,,,,,,,,,,,,,,,,,,2328285,2001-03-31
,,,,,,,,,,,,,,,,,,,,2329200,2001-03-31
,,,,,,,,,,,,,,,,,,,,2329497,2001-03-31
,,,,,,,,,,,,,,,,,,,,2330895,2001-03-31
,,,,,,,,,,,,,,,,,,,,2331838,2001-03-31
,,,,,,,,,,,,,,,,,,,,2332602,2001-03-31
,,,,,,,,,,,,,,,,,,,,2332666,2001-03-31
,,,,,,,,,,,,,,,,,,,,2332808,2001-03-31
,,,,,,,,,,,,,,,,,,,,2332910,2001-03-31
,,,,,,,,,,,,,,,,,,,,2333140,2001-03-31
,,,,,,,,,,,,,,,,,,,,2333298,2001-03-31
,,,,,,,,,,,,,,,,,,,,2333412,2001-03-31
,,,,,,,,,,,,,,,,,,,,2337335,2001-03-31
,,,,,,,,,,,,,,,,,,,,2339535,2001-03-31
,,,,,,,,,,,,,,,,,,,,2339599,2001-03-31
,,,,,,,,,,,,,,,,,,,,2339795,2001-03-31
,,,,,,,,,,,,,,,,,,,,2339900,2001-03-31
,,,,,,,,,,,,,,,,,,,,2339964,2001-03-31
,,,,,,,,,,,,,,,,,,,,2340193,2001-03-31
,,,,,,,,,,,,,,,,,,,,2340205,2001-03-31
,,,,,,,,,,,,,,,,,,,,2342160,2001-03-31
,,,,,,,,,,,,,,,,,,,,2343167,2001-03-31
,,,,,,,,,,,,,,,,,,,,2343402,2001-03-31
,,,,,,,,,,,,,,,,,,,,2344753,2001-03-31
,,,,,,,,,,,,,,,,,,,,2346579,2001-03-31
,,,,,,,,,,,,,,,,,,,,2346609,2001-03-31
,,,,,,,,,,,,,,,,,,,,2347044,2001-03-31
,,,,,,,,,,,,,,,,,,,,2349301,2001-03-31
,,,,,,,,,,,,,,,,,,,,2349459,2001-03-31
,,,,,,,,,,,,,,,,,,,,2352235,2001-03-31
,,,,,,,,,,,,,,,,,,,,2352507,2001-03-31
,,,,,,,,,,,,,,,,,,,,2352815,2001-03-31
,,,,,,,,,,,,,,,,,,,,2353595,2001-03-31
,,,,,,,,,,,,,,,,,,,,2353698,2001-03-31
,,,,,,,,,,,,,,,,,,,,2354314,2001-03-31
,,,,,,,,,,,,,,,,,,,,2354323,2001-03-31
,,,,,,,,,,,,,,,,,,,,2354387,2001-03-31
,,,,,,,,,,,,,,,,,,,,2354985,2001-03-31
,,,,,,,,,,,,,,,,,,,,2356046,2001-03-31
,,,,,,,,,,,,,,,,,,,,2356064,2001-03-31
,,,,,,,,,,,,,,,,,,,,2356091,2001-03-31
,,,,,,,,,,,,,,,,,,,,2356336,2001-03-31
,,,,,,,,,,,,,,,,,,,,2356710,2001-03-31
,,,,,,,,,,,,,,,,,,,,2358769,2001-03-31
,,,,,,,,,,,,,,,,,,,,2359926,2001-03-31
,,,,,,,,,,,,,,,,,,,,2360904,2001-03-31
,,,,,,,,,,,,,,,,,,,,2361901,2001-03-31
,,,,,,,,,,,,,,,,,,,,2362074,2001-03-31
,,,,,,,,,,,,,,,,,,,,2362168,2001-03-31
,,,,,,,,,,,,,,,,,,,,2362458,2001-03-31
,,,,,,,,,,,,,,,,,,,,2364564,2001-03-31
,,,,,,,,,,,,,,,,,,,,2365990,2001-03-31
,,,,,,,,,,,,,,,,,,,,2366924,2001-03-31
,,,,,,,,,,,,,,,,,,,,2369916,2001-03-31
,,,,,,,,,,,,,,,,,,,,2370994,2001-03-31
,,,,,,,,,,,,,,,,,,,,2371816,2001-03-31
,,,,,,,,,,,,,,,,,,,,2372774,2001-03-31
,,,,,,,,,,,,,,,,,,,,2374170,2001-03-31
,,,,,,,,,,,,,,,,,,,,2374901,2001-03-31
,,,,,,,,,,,,,,,,,,,,2376428,2001-03-31
,,,,,,,,,,,,,,,,,,,,2376464,2001-03-31
,,,,,,,,,,,,,,,,,,,,2380470,2001-03-31
,,,,,,,,,,,,,,,,,,,,2380993,2001-03-31
,,,,,,,,,,,,,,,,,,,,2382308,2001-03-31
,,,,,,,,,,,,,,,,,,,,2383882,2001-03-31
,,,,,,,,,,,,,,,,,,,,2383903,2001-03-31
,,,,,,,,,,,,,,,,,,,,2385149,2001-03-31
,,,,,,,,,,,,,,,,,,,,2385514,2001-03-31
,,,,,,,,,,,,,,,,,,,,2388784,2001-03-31
,,,,,,,,,,,,,,,,,,,,2388917,2001-03-31
,,,,,,,,,,,,,,,,,,,,2389820,2001-03-31
,,,,,,,,,,,,,,,,,,,,2389857,2001-03-31
,,,,,,,,,,,,,,,,,,,,2389884,2001-03-31
,,,,,,,,,,,,,,,,,,,,2390929,2001-03-31
,,,,,,,,,,,,,,,,,,,,2391252,2001-03-31
,,,,,,,,,,,,,,,,,,,,2391494,2001-03-31
,,,,,,,,,,,,,,,,,,,,2391588,2001-03-31
,,,,,,,,,,,,,,,,,,,,2392950,2001-03-31
,,,,,,,,,,,,,,,,,,,,2396547,2001-03-31
,,,,,,,,,,,,,,,,,,,,2396574,2001-03-31
,,,,,,,,,,,,,,,,,,,,2396583,2001-03-31
,,,,,,,,,,,,,,,,,,,,2396592,2001-03-31
,,,,,,,,,,,,,,,,,,,,2396604,2001-03-31
,,,,,,,,,,,,,,,,,,,,2397713,2001-03-31
,,,,,,,,,,,,,,,,,,,,2398578,2001-03-31
,,,,,,,,,,,,,,,,,,,,2398596,2001-03-31
,,,,,,,,,,,,,,,,,,,,2398701,2001-03-31
,,,,,,,,,,,,,,,,,,,,2399119,2001-03-31
,,,,,,,,,,,,,,,,,,,,2403548,2001-03-31
,,,,,,,,,,,,,,,,,,,,2407537,2001-03-31
,,,,,,,,,,,,,,,,,,,,2409997,2001-03-31
,,,,,,,,,,,,,,,,,,,,2412072,2001-03-31
,,,,,,,,,,,,,,,,,,,,2413510,2001-03-31
,,,,,,,,,,,,,,,,,,,,2423023,2001-03-31
,,,,,,,,,,,,,,,,,,,,2428381,2001-03-31
,,,,,,,,,,,,,,,,,,,,2431363,2001-03-31
,,,,,,,,,,,,,,,,,,,,2433451,2001-03-31
,,,,,,,,,,,,,,,,,,,,2434113,2001-03-31
,,,,,,,,,,,,,,,,,,,,2435400,2001-03-31
,,,,,,,,,,,,,,,,,,,,2435615,2001-03-31
,,,,,,,,,,,,,,,,,,,,2435660,2001-03-31
,,,,,,,,,,,,,,,,,,,,2441120,2001-03-31
,,,,,,,,,,,,,,,,,,,,2442583,2001-03-31
,,,,,,,,,,,,,,,,,,,,2443478,2001-03-31
,,,,,,,,,,,,,,,,,,,,2443535,2001-03-31
,,,,,,,,,,,,,,,,,,,,2445052,2001-03-31
,,,,,,,,,,,,,,,,,,,,2446152,2001-03-31
,,,,,,,,,,,,,,,,,,,,2450627,2001-03-31
,,,,,,,,,,,,,,,,,,,,2450711,2001-03-31
,,,,,,,,,,,,,,,,,,,,2451240,2001-03-31
,,,,,,,,,,,,,,,,,,,,2451482,2001-03-31
,,,,,,,,,,,,,,,,,,,,2453132,2001-03-31
,,,,,,,,,,,,,,,,,,,,2454009,2001-03-31
,,,,,,,,,,,,,,,,,,,,2454027,2001-03-31
,,,,,,,,,,,,,,,,,,,,2454607,2001-03-31
,,,,,,,,,,,,,,,,,,,,2454867,2001-03-31
,,,,,,,,,,,,,,,,,,,,2458119,2001-03-31
,,,,,,,,,,,,,,,,,,,,2459992,2001-03-31
,,,,,,,,,,,,,,,,,,,,2460121,2001-03-31
,,,,,,,,,,,,,,,,,,,,2461641,2001-03-31
,,,,,,,,,,,,,,,,,,,,2463672,2001-03-31
,,,,,,,,,,,,,,,,,,,,2465881,2001-03-31
,,,,,,,,,,,,,,,,,,,,2466712,2001-03-31
,,,,,,,,,,,,,,,,,,,,2467670,2001-03-31
,,,,,,,,,,,,,,,,,,,,2468097,2001-03-31
,,,,,,,,,,,,,,,,,,,,2470858,2001-03-31
,,,,,,,,,,,,,,,,,,,,2471239,2001-03-31
,,,,,,,,,,,,,,,,,,,,2472508,2001-03-31
,,,,,,,,,,,,,,,,,,,,2473354,2001-03-31
,,,,,,,,,,,,,,,,,,,,2474940,2001-03-31
,,,,,,,,,,,,,,,,,,,,2479310,2001-03-31
,,,,,,,,,,,,,,,,,,,,2479477,2001-03-31
,,,,,,,,,,,,,,,,,,,,2479927,2001-03-31
,,,,,,,,,,,,,,,,,,,,2480503,2001-03-31
,,,,,,,,,,,,,,,,,,,,2480512,2001-03-31
,,,,,,,,,,,,,,,,,,,,2480736,2001-03-31
,,,,,,,,,,,,,,,,,,,,2480790,2001-03-31
,,,,,,,,,,,,,,,,,,,,2481180,2001-03-31
,,,,,,,,,,,,,,,,,,,,2481210,2001-03-31
,,,,,,,,,,,,,,,,,,,,2482169,2001-03-31
,,,,,,,,,,,,,,,,,,,,2482374,2001-03-31
,,,,,,,,,,,,,,,,,,,,2482600,2001-03-31
,,,,,,,,,,,,,,,,,,,,2482730,2001-03-31
,,,,,,,,,,,,,,,,,,,,2482824,2001-03-31
,,,,,,,,,,,,,,,,,,,,2482851,2001-03-31
,,,,,,,,,,,,,,,,,,,,2483120,2001-03-31
,,,,,,,,,,,,,,,,,,,,2483362,2001-03-31
,,,,,,,,,,,,,,,,,,,,2483438,2001-03-31
,,,,,,,,,,,,,,,,,,,,2484145,2001-03-31
,,,,,,,,,,,,,,,,,,,,2485544,2001-03-31
,,,,,,,,,,,,,,,,,,,,2485900,2001-03-31
,,,,,,,,,,,,,,,,,,,,2486699,2001-03-31
,,,,,,,,,,,,,,,,,,,,2488956,2001-03-31
,,,,,,,,,,,,,,,,,,,,2489542,2001-03-31
,,,,,,,,,,,,,,,,,,,,2490285,2001-03-31
,,,,,,,,,,,,,,,,,,,,2491291,2001-03-31
,,,,,,,,,,,,,,,,,,,,2493110,2001-03-31
,,,,,,,,,,,,,,,,,,,,2493697,2001-03-31
,,,,,,,,,,,,,,,,,,,,2494742,2001-03-31
,,,,,,,,,,,,,,,,,,,,2495020,2001-03-31
,,,,,,,,,,,,,,,,,,,,2495628,2001-03-31
,,,,,,,,,,,,,,,,,,,,2496081,2001-03-31
,,,,,,,,,,,,,,,,,,,,2497181,2001-03-31
,,,,,,,,,,,,,,,,,,,,2497190,2001-03-31
,,,,,,,,,,,,,,,,,,,,2498786,2001-03-31
,,,,,,,,,,,,,,,,,,,,2500773,2001-03-31
,,,,,,,,,,,,,,,,,,,,2502610,2001-03-31
,,,,,,,,,,,,,,,,,,,,2502656,2001-03-31
,,,,,,,,,,,,,,,,,,,,2502816,2001-03-31
,,,,,,,,,,,,,,,,,,,,2502825,2001-03-31
,,,,,,,,,,,,,,,,,,,,2503091,2001-03-31
,,,,,,,,,,,,,,,,,,,,2503185,2001-03-31
,,,,,,,,,,,,,,,,,,,,2503345,2001-03-31
,,,,,,,,,,,,,,,,,,,,2503569,2001-03-31
,,,,,,,,,,,,,,,,,,,,2505004,2001-03-31
,,,,,,,,,,,,,,,,,,,,2505424,2001-03-31
,,,,,,,,,,,,,,,,,,,,2505451,2001-03-31
,,,,,,,,,,,,,,,,,,,,2505460,2001-03-31
,,,,,,,,,,,,,,,,,,,,2505787,2001-03-31
,,,,,,,,,,,,,,,,,,,,2506056,2001-03-31
,,,,,,,,,,,,,,,,,,,,2506328,2001-03-31
,,,,,,,,,,,,,,,,,,,,2506757,2001-03-31
,,,,,,,,,,,,,,,,,,,,2507802,2001-03-31
,,,,,,,,,,,,,,,,,,,,2507848,2001-03-31
,,,,,,,,,,,,,,,,,,,,2508126,2001-03-31
,,,,,,,,,,,,,,,,,,,,2508359,2001-03-31
,,,,,,,,,,,,,,,,,,,,2508751,2001-03-31
,,,,,,,,,,,,,,,,,,,,2508779,2001-03-31
,,,,,,,,,,,,,,,,,,,,2509486,2001-03-31
,,,,,,,,,,,,,,,,,,,,2511126,2001-03-31
,,,,,,,,,,,,,,,,,,,,2511386,2001-03-31
,,,,,,,,,,,,,,,,,,,,2512347,2001-03-31
,,,,,,,,,,,,,,,,,,,,2512440,2001-03-31
,,,,,,,,,,,,,,,,,,,,2514042,2001-03-31
,,,,,,,,,,,,,,,,,,,,2514547,2001-03-31
,,,,,,,,,,,,,,,,,,,,2514583,2001-03-31
,,,,,,,,,,,,,,,,,,,,2514837,2001-03-31
,,,,,,,,,,,,,,,,,,,,2515272,2001-03-31
,,,,,,,,,,,,,,,,,,,,2515320,2001-03-31
,,,,,,,,,,,,,,,,,,,,2515441,2001-03-31
,,,,,,,,,,,,,,,,,,,,2516327,2001-03-31
,,,,,,,,,,,,,,,,,,,,2516626,2001-03-31
,,,,,,,,,,,,,,,,,,,,2517182,2001-03-31
,,,,,,,,,,,,,,,,,,,,2518424,2001-03-31
,,,,,,,,,,,,,,,,,,,,2518497,2001-03-31
,,,,,,,,,,,,,,,,,,,,2519001,2001-03-31
,,,,,,,,,,,,,,,,,,,,2521077,2001-03-31
,,,,,,,,,,,,,,,,,,,,2522681,2001-03-31
,,,,,,,,,,,,,,,,,,,,2524797,2001-03-31
,,,,,,,,,,,,,,,,,,,,2525860,2001-03-31
,,,,,,,,,,,,,,,,,,,,2528656,2001-03-31
,,,,,,,,,,,,,,,,,,,,2529176,2001-03-31
,,,,,,,,,,,,,,,,,,,,2529644,2001-03-31
,,,,,,,,,,,,,,,,,,,,2531058,2001-03-31
,,,,,,,,,,,,,,,,,,,,2531496,2001-03-31
,,,,,,,,,,,,,,,,,,,,2531562,2001-03-31
,,,,,,,,,,,,,,,,,,,,2531991,2001-03-31
,,,,,,,,,,,,,,,,,,,,2532082,2001-03-31
,,,,,,,,,,,,,,,,,,,,2532662,2001-03-31
,,,,,,,,,,,,,,,,,,,,2532961,2001-03-31
,,,,,,,,,,,,,,,,,,,,2533043,2001-03-31
,,,,,,,,,,,,,,,,,,,,2533119,2001-03-31
,,,,,,,,,,,,,,,,,,,,2534086,2001-03-31
,,,,,,,,,,,,,,,,,,,,2534581,2001-03-31
,,,,,,,,,,,,,,,,,,,,2535551,2001-03-31
,,,,,,,,,,,,,,,,,,,,2535560,2001-03-31
,,,,,,,,,,,,,,,,,,,,2536633,2001-03-31
,,,,,,,,,,,,,,,,,,,,2538842,2001-03-31
,,,,,,,,,,,,,,,,,,,,2539081,2001-03-31
,,,,,,,,,,,,,,,,,,,,2539184,2001-03-31
,,,,,,,,,,,,,,,,,,,,2539960,2001-03-31
,,,,,,,,,,,,,,,,,,,,2540537,2001-03-31
,,,,,,,,,,,,,,,,,,,,2541721,2001-03-31
,,,,,,,,,,,,,,,,,,,,2544991,2001-03-31
,,,,,,,,,,,,,,,,,,,,2550095,2001-03-31
,,,,,,,,,,,,,,,,,,,,2551047,2001-03-31
,,,,,,,,,,,,,,,,,,,,2552099,2001-03-31
,,,,,,,,,,,,,,,,,,,,2556882,2001-03-31
,,,,,,,,,,,,,,,,,,,,2557151,2001-03-31
,,,,,,,,,,,,,,,,,,,,2558176,2001-03-31
,,,,,,,,,,,,,,,,,,,,2558185,2001-03-31
,,,,,,,,,,,,,,,,,,,,2558970,2001-03-31
,,,,,,,,,,,,,,,,,,,,2559520,2001-03-31
,,,,,,,,,,,,,,,,,,,,2560526,2001-03-31
,,,,,,,,,,,,,,,,,,,,2562137,2001-03-31
,,,,,,,,,,,,,,,,,,,,2562164,2001-03-31
,,,,,,,,,,,,,,,,,,,,2562230,2001-03-31
,,,,,,,,,,,,,,,,,,,,2562838,2001-03-31
,,,,,,,,,,,,,,,,,,,,2567123,2001-03-31
,,,,,,,,,,,,,,,,,,,,2568120,2001-03-31
,,,,,,,,,,,,,,,,,,,,2569396,2001-03-31
,,,,,,,,,,,,,,,,,,,,2571081,2001-03-31
,,,,,,,,,,,,,,,,,,,,2572109,2001-03-31
,,,,,,,,,,,,,,,,,,,,2573759,2001-03-31
,,,,,,,,,,,,,,,,,,,,2574327,2001-03-31
,,,,,,,,,,,,,,,,,,,,2575155,2001-03-31
,,,,,,,,,,,,,,,,,,,,2575717,2001-03-31
,,,,,,,,,,,,,,,,,,,,2575995,2001-03-31
,,,,,,,,,,,,,,,,,,,,2576134,2001-03-31
,,,,,,,,,,,,,,,,,,,,2576143,2001-03-31
,,,,,,,,,,,,,,,,,,,,2576198,2001-03-31
,,,,,,,,,,,,,,,,,,,,2576433,2001-03-31
,,,,,,,,,,,,,,,,,,,,2577243,2001-03-31
,,,,,,,,,,,,,,,,,,,,2577739,2001-03-31
,,,,,,,,,,,,,,,,,,,,2578240,2001-03-31
,,,,,,,,,,,,,,,,,,,,2578491,2001-03-31
,,,,,,,,,,,,,,,,,,,,2578727,2001-03-31
,,,,,,,,,,,,,,,,,,,,2579069,2001-03-31
,,,,,,,,,,,,,,,,,,,,2580243,2001-03-31
,,,,,,,,,,,,,,,,,,,,2580506,2001-03-31
,,,,,,,,,,,,,,,,,,,,2580645,2001-03-31
,,,,,,,,,,,,,,,,,,,,2581558,2001-03-31
,,,,,,,,,,,,,,,,,,,,2581594,2001-03-31
,,,,,,,,,,,,,,,,,,,,2581905,2001-03-31
,,,,,,,,,,,,,,,,,,,,2581932,2001-03-31
,,,,,,,,,,,,,,,,,,,,2582023,2001-03-31
,,,,,,,,,,,,,,,,,,,,2582032,2001-03-31
,,,,,,,,,,,,,,,,,,,,2582591,2001-03-31
,,,,,,,,,,,,,,,,,,,,2583347,2001-03-31
,,,,,,,,,,,,,,,,,,,,2583721,2001-03-31
,,,,,,,,,,,,,,,,,,,,2584782,2001-03-31
,,,,,,,,,,,,,,,,,,,,2584988,2001-03-31
,,,,,,,,,,,,,,,,,,,,2586281,2001-03-31
,,,,,,,,,,,,,,,,,,,,2586302,2001-03-31
,,,,,,,,,,,,,,,,,,,,2586740,2001-03-31
,,,,,,,,,,,,,,,,,,,,2587916,2001-03-31
,,,,,,,,,,,,,,,,,,,,2587998,2001-03-31
,,,,,,,,,,,,,,,,,,,,2588089,2001-03-31
,,,,,,,,,,,,,,,,,,,,2594240,2001-03-31
,,,,,,,,,,,,,,,,,,,,2594400,2001-03-31
,,,,,,,,,,,,,,,,,,,,2594419,2001-03-31
,,,,,,,,,,,,,,,,,,,,2594428,2001-03-31
,,,,,,,,,,,,,,,,,,,,2595461,2001-03-31
,,,,,,,,,,,,,,,,,,,,2595649,2001-03-31
,,,,,,,,,,,,,,,,,,,,2595975,2001-03-31
,,,,,,,,,,,,,,,,,,,,2596262,2001-03-31
,,,,,,,,,,,,,,,,,,,,2596619,2001-03-31
,,,,,,,,,,,,,,,,,,,,2596637,2001-03-31
,,,,,,,,,,,,,,,,,,,,2596646,2001-03-31
,,,,,,,,,,,,,,,,,,,,2596655,2001-03-31
,,,,,,,,,,,,,,,,,,,,2596785,2001-03-31
,,,,,,,,,,,,,,,,,,,,2597698,2001-03-31
,,,,,,,,,,,,,,,,,,,,2598248,2001-03-31
,,,,,,,,,,,,,,,,,,,,2598275,2001-03-31
,,,,,,,,,,,,,,,,,,,,2598396,2001-03-31
,,,,,,,,,,,,,,,,,,,,2599478,2001-03-31
,,,,,,,,,,,,,,,,,,,,2600039,2001-03-31
,,,,,,,,,,,,,,,,,,,,2602220,2001-03-31
,,,,,,,,,,,,,,,,,,,,2602800,2001-03-31
,,,,,,,,,,,,,,,,,,,,2602828,2001-03-31
,,,,,,,,,,,,,,,,,,,,2603106,2001-03-31
,,,,,,,,,,,,,,,,,,,,2603629,2001-03-31
,,,,,,,,,,,,,,,,,,,,2604514,2001-03-31
,,,,,,,,,,,,,,,,,,,,2604925,2001-03-31
,,,,,,,,,,,,,,,,,,,,2605511,2001-03-31
,,,,,,,,,,,,,,,,,,,,2605566,2001-03-31
,,,,,,,,,,,,,,,,,,,,2606460,2001-03-31
,,,,,,,,,,,,,,,,,,,,2607225,2001-03-31
,,,,,,,,,,,,,,,,,,,,2607382,2001-03-31
,,,,,,,,,,,,,,,,,,,,2607412,2001-03-31
,,,,,,,,,,,,,,,,,,,,2607449,2001-03-31
,,,,,,,,,,,,,,,,,,,,2607467,2001-03-31
,,,,,,,,,,,,,,,,,,,,2608754,2001-03-31
,,,,,,,,,,,,,,,,,,,,2608790,2001-03-31
,,,,,,,,,,,,,,,,,,,,2608905,2001-03-31
