"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG167	RCONG168	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	TEXTA545	
2536633																0	787	22	0	0	24576	1472	3650	8	29013	0			321	1	0	0	0	0	0	0	0	0	0		
2539081																0	11989	425	891	2	120640	6987	39522	67	173042	0			11799	16	0	0	0	0	0	0	0	0	0		
2539960																0	9401	599	491	1	119283	7790	32795	37	161970	0			2246	7	0	0	0	0	0	0	0	0	0		
2540537																0	5148	396	0	0	139694	11164	72170	81	217097	85			23968	12	0	0	0	0	0	0	0	0	4303		
2550095																0	5288	132	510	2	141893	3196	19624	40	167316	0			9270	15	0	0	0	0	0	0	0	0	2290		
2552099																0	4009	192	0	0	89179	8204	22783	32	115971	0			3207	6	0	0	0	0	0	0	0	0	0		
2558970															274801	0	41483	1206	1422	5	682757	34999	523435	598	1249097	0	1226405	0	140140	130	0	0	0	0	0	0	0	0	10610		
2562137																0	3735	190	321	1	49402	4135	14688	21	68146	0			2194	4	0	0	0	0	0	0	0	0	0		
2562164																0	3335	74	0	0	168662	8588	57951	67	229948	0			8502	10	0	0	0	0	0	0	0	0	0		
2562838																0	7356	549	299	1	194515	18413	88271	132	290442	0	288845	0	18299	40	0	0	0	0	0	0	0	0	0		
2567123																0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0		
2568120																0	10210	333	283	1	163168	2617	7936	22	181597	0			1000	1	0	0	0	0	0	0	0	0	0		
2571081																0	4165	270	308	1	88767	7874	29001	27	122241	0			15465	12	0	0	0	0	0	0	0	0	0		
2574327																0	88	5	0	0	15795	632	41925	27	57808	0	59834	0	5774	11	0	0	0	0	0	0	0	0	250		
2575155																0	5631	253	251	1	58681	2909	5089	13	69651	0			279	1	0	0	0	0	0	0	0	0	0		
2575717																0	2383	169	0	0	64501	8403	24828	32	91712	0			3098	8	0	0	0	0	0	0	0	0	0		
2576134																0	0	0	0	0	42788	40607	5540	5	48329	0			0	0	0	0	0	0	0	0	0	0	0		
2576143																0	18560	923	550	1	276731	19394	34698	61	330540	0			9012	14	0	0	0	0	0	0	0	0	0		
2576198																0	1302	66	0	0	93161	5713	5505	12	99968	0					0	0	0	0	0	0	0	0	0		
2577243																0	8572	476	0	0	140341	12021	41325	53	190237	0			10413	24	0	0	0	0	0	0	0	0	0		
2577739																0	3534	101	0	0	65327	4368	36175	61	105036	0			1971	4	0	0	0	0	0	0	0	0	0		
2579069																0	6488	243	3121	8	95414	6247	33664	65	138687	0			8276	12	0	0	0	0	0	0	0	0	269		
2580243																0	27518	1765	307	1	250202	14224	60987	98	339014	0			4404	8	0	0	0	118	0	0	0	0	774		
2580645																0	2950	75	0	0	71054	3247	34551	57	108555	0			8992	21	0	0	0	0	0	0	0	0	4878		
2582023															10963	0	0	0	0	0	28492	52327	21213	41	49705	0	46214	0			24889	0	0	0	0	0	0	100000	0		
2583721																0	6954	312	665	2	140154	12462	28651	47	176424	0			12312	14	0	0	0	0	0	0	0	0	27190		
2586281																0	5745	175	1705	3	123708	5680	25903	60	157062	0	155519	0	8148	15	0	0	0	0	0	0	0	0	722		
2587916																0	4177	100	0	0	100181	4137	33282	62	137715	75			5861	13	0	0	0	0	0	0	0	0	0		
2587998																0	1661	49	0	0	66505	2129	16345	18	84511	0	85293	0	2628	7	0	0	0	0	0	0	0	0	11860		
2594240																0	2858	90	0	0	49449	1875	61510	66	113815	0			1094	3	0	0	0	0	0	0	0	0	0		
2594400																0	4637	194	0	0	204520	2702	49536	96	258693	0			16504	17	0	0	0	0	0	0	0	0	0		
2594419																0	2997	193	0	0	110095	7528	60631	113	173723	0			22593	36	0	0	0	0	0	0	0	0	0		
2594428																0	2367	81	0	0	71902	3090	13123	24	87392	0			305	1	0	0	0	0	0	0	0	0	0		
2595461																0	2893	80	566	2	223835	7538	562461	372	789755	0			64450	75	0	0	0	0	0	0	0	0	87061		
2595975																0	26312	858	503	2	377625	6747	29456	66	433896	0			1123	3	0	0	0	0	0	0	0	0	0		
2596262															295389	0	15665	292	331	1	774239	16997	534024	705	1324259	0	1361546	0	131111	213	0	0	0	0	0	0	0	0	0		
2596646																0	35005	1173	1028	4	352685	29267	137117	227	525835	0			8828	19	0	0	0	0	0	0	0	0	6338		
2596785																0	9906	493	951	2	123721	15777	76233	69	210811	0			0	0	0	0	0	0	0	0	0	0	0		
2597223																0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0		
2597698																0	9387	535	1125	4	148758	8071	44975	65	204245	0			4052	9	0	0	0	0	0	0	0	0	350		
2598396																0	6164	216	872	3	103813	6341	14194	34	125043	0			3891	6	0	0	0	0	0	0	0	0	6000		
2599478																0	458	22	340	1	54058	3088	43923	59	98779	0			8641	16	0	0	0	0	0	0	0	0	407		
2600039																0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0		
2602220																0	8689	360	2260	3	219277	13447	264458	217	494684	0			6348	15	0	0	0	0	0	0	0	0	41821		
2602828																0	1980	117	0	0	32493	2976	3001	6	37474	0			1000	2	0	0	0	0	0	0	0	0	0		
2603629																0	6979	305	580	2	130749	15665	36219	63	174527	0	173921	0	4594	6	0	0	0	0	0	0	0	0	0		
2604514																0	2886	175	0	0	90818	3905	14377	24	108081	0			4389	10	0	0	0	0	0	0	0	0	0		
2605566																0	0	0	0	0	1503	88	0	0	1503	0			0	0	0	0	0	0	0	0	0	0	0		
2606460																0	311	19	0	0	25053	1933	10697	16	36062	0			6667	7	0	0	0	0	0	0	0	0	0		
2607412																0	1182	76	0	0	25918	1124	14645	17	41745	0					0	0	0	0	0	0	0	0	0		
2607449															123101	0	13941	242	1646	5	314479	39443	159101	144	489167	0			10679	19	0	0	0	0	0	0	0	3000	0		
2608754															200580	0	18562	925	1479	5	1114210	22745	291237	371	1425488	0	1439193	0	75733	69	0	0	0	0	0	0	0	0	4669		
2610784																0	3262	165	260	1	38080	2877	6630	25	48234	0			3129	7	0	0	0	0	0	0	0	0	0		
2614018																0	5275	264	324	1	77824	5290	12682	24	96105	0			2833	7	0	0	0	0	0	0	0	0	0		
2614344																0	17880	734	585	2	124402	14846	10840	23	153707	0			4391	8	0	0	0	0	0	0	0	0	0		
2615190															50636	0	15059	5395	0	0	708171	85238	69887	78	793117	0	916409	0	0	0	0	0	0	0	0	0	0	0	0		
2615220																0	4431	226	0	0	67558	7456	36067	43	108056	0			2806	4	0	0	0	0	0	0	0	0	0		
2618780	4561226	344064	4419562	354201	0	0	0	0	0	0	0	0	344064	354201	2774174	0	8117	273	1080	4	770945	18770	3437020	1903					1106799	808									0		
2619714																0	3938	274	252	1	88877	5873	19228	36	112295	0			2879	6	0	0	0	0	0	0	0	0	0		
2619732																0	22298	931	267	1	296480	23888	102485	99	421530	0			5200	6	0	0	0	0	0	0	0	0	0		
2621285																0	4207	245	274	1	70031	5291	19229	32	93741	0			0	0	0	0	0	0	0	0	0	0	3456		
2621306																0	16613	813	2119	6	186722	8607	19526	39	224980	0			1541	5	0	0	0	0	0	0	0	0	0		
2621940																0	1655	93	252	1	45654	4361	26935	51	74496	0	75003	0	4841	9	0	0	0	0	0	0	0	0	0		
2624400																0	25516	1309	821	3	419431	20057	94320	120	540088	0			52726	31	0	0	0	0	0	0	0	0	0		
2624651																0	0	0	0	0	60191	1506	13761	32	73952	0			2244	5	0	0	0	0	0	0	0	0	0		
2625724																0	5112	616	0	0	220412	9232	41973	102	267497	0	268836	0	2798	7	0	0	0	0	0	0	0	0	530		
2626794																0	2172	110	0	0	122269	10431	53376	91	177817	0			13586	29	0	0	0	0	0	0	0	0	0		
2631172																0	7339	572	255	1	158064	14727	85869	77	252764	1237	256572	1005	24612	26	0	0	0	0	0	0	0	0	21056		
2631314																0	15695	521	539	2	213869	6476	91803	149	321906	0			16088	34	0	0	0	0	0	0	0	0	16745		
2631323																0	1505	73	1035	3	92130	7641	119045	117	213715	0			45811	64	0	0	0	0	0	0	0	0	0		
2631846																0	5537	194	0	0	102521	38590	99732	101	207790	0			16263	28	0	0	0	0	0	0	0	0	0		
2632599																0	1225	62	0	0	40625	3200	5136	14	46986	0			336	1	0	0	0	0	0	0	0	0	0		
2634191															231490	0	16277	993	1539	5	486726	71545	270896	184	775438	0	720462	0	53260	83	0	0	0	0	0	0	0	0	10893		
2634351															293331	0	49147	2696	2338	8	974573	98847	346599	402	1372657	0	1396839	0	159275	171	0	0	0	0	0	0	0	0	0		
2634735																0	3795	118	0	0	65684	2211	3444	9	72924	0			725	2	0	0	0	0	0	0	0	0	0		
2635077																0	6996	323	0	0	164024	10226	27338	58	198358	0			5573	12	0	0	0	0	0	0	0	0	0		
2636083																0	7902	208	0	0	207036	5556	20778	54	235716	0			1981	4	0	0	0	0	0	0	0	0	0		
2640530																0	3829	126	261	1	121904	4642	40414	65	166408	0			15894	10	0	0	0	0	0	0	0	0	45924		
2641827																0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0		
2642598																0	1238	80	281	1	73790	7016	57965	83	133274	0			14066	26	0	0	0	0	0	0	0	0	1137		
2643595																0	6921	169	293	1	100109	1886	15922	34	123245	0			0	0	0	0	0	0	0	0	0	0	0		
2646327																0	11323	509	256	1	92767	4084	16180	31	120525	0			3570	7	0	0	0	0	0	0	0	0	0		
2646813																0	2843	119	442	1	76183	3814	21551	40	101019	0			3568	8	0	0	0	0	0	0	0	0	1073		
2648376																0	11162	443	0	0	151075	12331	16608	38	178845	0	179803	0	2347	7	0	0	0	0	0	0	0	0	0		
2648460																0	1047	17	0	0	94954	13331	161652	193	257653	0			98772	61	0	0	0	0	0	0	0	0	0		
2649122																0	15513	747	1222	2	312567	27892	279584	323	608886	0			102638	95	0	0	0	0	0	0	0	0	21390		
2649177																0	0	0	0	0	396391	121420	187320	237	583711	0					0	0	0	0	0	0	0	0	0		
2650333																0	1741	59	595	2	58093	3515	8352	21	68781	0			2156	4	0	0	0	0	0	0	0	0	200		
2651899																0	0	0	0	0	0	0	2019	1	2019	0					0	0	0	0	0	0	0	0	0		
2652092															778616	0	13974	763	2499	9	652729	17071	811365	1010	1480567	0	1476108	0	166840	245	0	0	0	0	0	0	0	0	50325		
2654818																0	4598	248	251	1	124242	8363	36455	53	165546	0			2348	5	0	0	0	0	0	0	0	0	0		
2655495																0	7421	218	283	1	329420	16827	156074	217	493198	0			26833	33	0	0	0	0	0	0	0	0	0		
2657855																0	3041	124	0	0	65948	4634	15152	24	84141	0			2323	4	0	0	0	0	0	0	0	0	0		
2661861																0	0	0	0	0	78507	4278	18377	34	96883	0			3634	8	0	0	0	0	0	0	0	0	0		
2666400																0	12016	498	273	1	330790	13175	327842	321	670921	0			42439	42	0	0	0	0	0	0	10000	0	0		
2667920																6548	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	U.S. Bank National Association	
2667939																0	2715	149	767	2	61195	3804	10109	20	74786	0	77389	0	13689	8	0	0	0	0	0	0	0	0	7570		
2667957																0	10263	430	554	2	179836	9360	46488	82	237141	0			15716	17	0	0	0	0	0	0	0	0	600		
2668598																0	9413	656	0	0	144566	9300	39034	46	193013	0			6510	14	0	0	0	0	0	0	0	0	12681		
2671105																0	6	1	0	0	65211	2707	16733	39	81950	0	81317	0	1166	2	0	0	0	0	0	0	0	0	4017		
2678449																0	5877	256	0	0	85231	3639	18164	33	109273	0			3591	5	0	0	0	0	0	0	0	0	0		
2679839																0	3556	229	0	0	140640	8093	84232	113	228428	0			38721	44	0	0	0	0	0	0	0	0	4502		
2683014															339342	0	35562	2046	867	3	901234	48960	414462	588	1355565	3440	1342725	3956	63738	102	0	0	0	0	0	0	0	0	45245		
2684552																0	6740	220	286	1	86512	6587	17351	39	110889	0			911	3	0	0	0	0	0	0	0	0	0		
2685241																0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0		
2686211																0	7875	715	251	1	330981	16423	127548	212	466655	0			15746	28	0	0	0	0	0	0	0	0	0		
2686529																0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0		
2687133																0	3543	229	0	0	118273	9241	68846	264	190663	0			1553	4	0	0	0	0	0	0	0	0	0		
2687487																0	0	0	0	0	104153	1038	19339	29	123492	0			0	0	3141	0	0	0	0	0	0	0	0		
2689128																0	1171	62	0	0	17137	1267	20335	23	38643	0					0	0	0	0	0	0	0	0	0		
2692753																0	8722	351	0	0	112094	11746	26289	33	147105	0			4925	12	0	0	0	0	0	0	0	0	0		
2692762																0	9189	456	264	1	83753	2116	18498	29	111704	0			2928	7	0	0	0	0	0	0	0	0	0		
2693264																0	10192	368	255	1	475583	12745	119798	212	605828	0			15846	23	0	0	0	0	0	0	0	0	0		
2693693																0	3293	225	0	0	94541	8841	47954	80	145788	0			5176	14	0	0	0	0	0	0	0	0	1450		
2694430																0	25236	715	1237	4	204988	10427	21644	47	253104	0			4269	6	0	0	0	0	0	0	0	0	0		
2694681																0	15232	1386	266	1	506162	20441	131273	250	652931	0	650176	0	0	0	0	0	0	0	0	0	0	0	0		
2694944																0	2863	107	0	0	57972	2844	11112	21	71947	0			6274	8	0	0	0	0	0	0	0	0	0		
2696180																0	3317	174	278	1	51542	4871	1652	5	56789	0			582	2	0	0	0	0	0	0	0	0	0		
2697963																0	651	4	0	0	84706	1650	45321	46	130678	0			10847	13	0	0	0	0	0	0	0	0	55682		
2700984	650931	0	629745	0	0	0	0	0	0	0	0	0	0	0	170558	0	0	0	0	0	459123	19251	191808	85					0	0									0		
2701767																0	6393	206	1060	3	86645	3209	24791	39	118915	26			4790	6	0	0	0	0	0	0	0	0	5223		
2702764																0	1115	103	0	0	44010	3344	6927	14	52052	0			0	0	0	0	0	0	0	0	0	0	0		
2705895																0	2313	52	0	0	318273	65667	150213	257	470800	0					0	0	0	0	0	0	0	0	52389		
2708122																0	4576	204	804	2	240315	11879	150216	201	395911	0			78869	102	0	0	0	0	0	0	0	0	51093		
2710554																0	1821	119	961	2	54584	3005	21923	45	79289	0			8223	12	0	0	0	0	0	0	0	0	0		
2710705																0	7235	239	356	1	57195	6217	6649	17	71435	0			422	1	0	0	0	0	0	0	0	0	1481		
2712978																0	9224	732	841	3	301267	6701	143863	199	455195	0			85857	101	0	0	0	0	0	0	0	0	0		
2713461																0	10659	169	0	0	362635	6538	66803	126	440097	0			22606	28	0	0	0	0	0	0	0	0	0		
2713555																0	2090	91	0	0	306373	10836	52657	67	361120	0			3877	11	0	0	0	0	0	0	0	0	0		
2713582																0	5241	9833	1472	3	148891	9833	77604	155	233208	0			18824	41	0	0	0	0	0	0	0	0	3000		
2713920																0	0	0	0	0	0	0	597	1	597	0			0	0	0	0	0	0	0	0	0	0	0		
2714217																0	318	14	250	1	177517	3257	127039	209	305124	0	313099	0	46105	71	0	0	0	0	0	0	0	0	51541		
2714570																0	10161	237	0	0	313486	6412	31419	67	355066	0			17296	33	0	0	0	0	0	0	0	0	0		
2716088																0	2430	194	669	2	157916	13241	127218	261	288233	0			11910	20	0	0	0	0	0	0	0	0	10970		
2716163																0	787	37	0	0	51797	1598	22642	48	75226	0			4101	10	0	0	0	0	0	0	0	0	0		
2716622																0	4535	118	0	0	352614	8638	79991	149	437140	0	433460	0	36177	52	0	0	0	0	0	0	0	0	21592		
2716828																0	2389	108	262	1	72811	4572	14430	29	89892	0			5783	9	0	0	0	0	0	0	0	0	8242		
2717012															301459	0	86280	1117	4822	18	549174	8878	359737	586	1000013	0	983584	0	122617	155	0	0	0	0	0	0	0	0	0		
2718297																0	10592	460	524	1	260413	23752	184598	261	456127	0			11815	20	0	0	0	0	0	0	0	0	0		
2718345																0	7354	372	262	1	320086	16050	263697	309	594699	3300			56288	67	0	0	0	0	0	0	0	0	0		
2718596																0	6253	328	1151	3	120604	6537	19453	42	147461	0			1745	5	0	0	0	0	0	0	0	0	0		
2719427																0	9295	212	264	1	271597	5174	183178	327	464334	0	466248	0	41688	46	0	0	0	0	0	0	0	0	0		
2719810																0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0		
2721103																0	0	0	0	0	296059	4554	180963	212	477022	0			17263	22	0	10000	0	0	0	0	0	0	12000		
2721765																0	12211	524	758	3	227036	5119	32807	68	272813	0	267859	0	1576	2	0	0	0	0	0	0	0	0	0		
2721877																0	0	0	0	0	5862	90	0	0	5862	0					0	0	0	0	0	0	0	0	0		
2722173																0	0	0	0	0	14581	159	67094	71	81675	0			67094	71	0	0	0	0	0	0	0	0	0		
2722922																0	2313	94	0	0	44225	1865	2164	7	48702	0			0	0	0	0	0	0	0	0	0	0	0		
2723068																0	3082	105	359	1	123076	3056	64657	101	191176	0			11408	27	0	0	0	0	0	0	0	0	38416		
2723666																0	3828	158	264	1	48828	3510	7706	14	60626	0			1664	5	0	0	0	0	0	0	0	0	0		
2724757																0	9422	410	266	1	268632	7818	67096	84	345416	0			4470	6	0	0	0	0	0	0	0	0	0		
2724766																0	2246	159	0	0	29925	3062	3080	4	35251	0			318	1	0	0	0	0	0	0	0	0	0		
2726050																0	2408	110	0	0	43333	2872	15589	29	61330	0			250	1	0	0	0	0	0	0	0	0	0		
2726416																0	6057	169	0	0	67254	5379	16160	26	89471	0			1276	4	0	0	0	0	0	0	0	0	0		
2727431																0	17383	463	1103	4	113637	5631	37591	72	169714	0			12110	16	0	0	0	0	0	0	0	0	0		
2727673															190199	0	61070	3373	3728	11	830221	90615	324424	504	1219443	0	1214228	0	0	0	0	0	0	0	0	0	0	0	0		
2727990																0	5134	140	0	0	193273	5121	25640	44	224047	0			10725	9	0	0	0	0	0	0	0	0	26867		
2728661																0	14936	408	1743	5	237351	7683	59181	106	313211	0			0	0	0	0	0	0	0	0	0	0	0		
2729604																0	2300	145	0	0	28345	2016	1915	3	32560	0			0	0	0	0	0	0	0	0	0	0	0		
2730431																0	5694	361	0	0	141764	2569	26868	43	174326	0			6437	13	0	0	0	0	0	0	0	0	0		
2730477																0	8420	343	251	1	137099	5497	35842	77	181612	0	177761	0	7068	15	0	0	0	0	0	0	0	0	20068	NO	
2731876																0	17684	492	2465	8	102132	7282	59372	66	181653	0			5894	14	0	0	0	0	0	0	0	0	0		
2732565																0	4512	238	0	0	82902	7290	37919	25	125334	0	107417	0	255	1	0	0	0	0	0	0	0	0	0		
2733263																0	24813	2131	252	1	369469	22005	139346	155	533880	0			27449	25	0	0	0	0	0	0	0	0	28007		
2733348																0	5441	212	1240	2	181556	16859	94471	130	282708	0			15721	22	0	0	0	0	0	0	0	0	0		
2734729																0	299	15	300	1	157628	4192	679063	620	837606	316			240240	277	0	0	0	0	0	0	0	0	0		
2735137																0	1424	54	811	2	106426	1833	21311	37	129972	0					0	0	0	0	0	0	0	0	0		
2735173																0	5428	226	0	0	83813	5964	15919	31	105160	0			4407	7	0	0	0	0	0	0	0	0	0		
2735191																0	1134	74	0	0	35761	2520	16048	23	52943	0			1779	3	0	0	0	0	0	0	0	0	0		
2735324																0	6239	254	611	2	166903	8797	46962	63	221543	828			19030	22	0	0	0	0	0	0	0	0	0		
2735959																0	1082	53	0	0	14800	1301	4613	12	20495	0			583	2	0	0	0	0	0	0	0	0	0		
2736219	364367	0			0	0	0	0	0	0	0	0	0			0	37768	1317	864	3	297617	78049	28119	34															0		
2736291	7946358	14025	8059977	13265	0	0	0	0	0	0	0	0	0	0	1481353	0	314650	20535	9310	32	6074608	450359	1533766	2383					496381	653									34793		
2736451																0	46158	2546	2525	6	630636	65193	92708	128	772027	0			18548	30	0	0	0	0	0	0	0	0	19945		
2736714																0	1357	42	0	0	95071	3412	96479	129	192907	0			36588	59	0	0	0	0	0	0	0	0	8939		
2737029																0	23217	788	3907	10	456398	13419	79730	168	563252	0			11826	24	0	0	0	0	0	1500	15500	0	2552		
2737775																0	6809	176	1120	4	253187	6920	126882	198	387998	0			18644	35	0	0	0	0	0	0	0	0	0		
2737980																0	9678	295	0	0	163259	47779	21770	67	194707	0			590	2	0	0	0	0	0	0	0	0	0		
2738857																0	5496	278	0	0	146844	6494	19865	32	172205	0			2304	4	0	0	0	0	0	0	0	0	0		
2742153																0	16242	524	791	3	283497	9483	126140	209	426671	0			20946	33	0	0	0	0	0	0	2000	0	0		
2743244																0	18280	744	1487	5	475443	52459	224876	309	720086	0	709796	0	79663	113	0	0	0	0	0	0	0	0	0		
2744063																0	15234	571	817	3	384932	48298	161877	172	562860	0			63930	76	0	0	0	0	0	0	0	0	67662		
2744782																0	7233	258	505	2	146590	7906	93494	97	247822	0			1969	2	0	0	0	0	0	0	0	0	0		
2745426																0	6350	208	272	1	182638	8442	66585	71	255845	0			5815	9	0	0	0	0	0	0	0	0	12680		
2746245																0	7992	339	0	0	62198	5304	6032	15	76222	0			3266	6	0	0	0	0	0	0	0	0	0		
2746263																0	6125	163	0	0	233448	8037	125302	212	364875	0			48017	69	0	0	0	0	0	0	0	0	52960		
2747242																0	0	0	0	0	71516	1361	252276	136	323793	0			14108	13	0	0	0	0	0	0	0	0	0		
2747279																0	4411	254	0	0	56658	3917	18103	31	79172	0			3298	5	0	0	0	0	0	0	0	0	0		
2747420																0	18551	629	1295	5	291266	18269	224487	133	535599	0			11025	25	0	0	0	0	0	0	0	0	0		
2747466																0	3940	444	0	0	94377	9492	11814	25	110131	0			582	2	0	0	0	0	0	0	0	0	0		
2747587																0	54345	1490	880	2	333782	13021	59913	94	448920	0			2447	4	0	0	0	0	0	0	0	0	0		
2748502																0	12926	485	778	3	178542	13592	80998	126	273244	0	264137	0	25552	37	0	0	0	0	0	0	0	0	2954		
2749059																0	4136	209	0	0	97477	4615	5561	14	107174	0	106887	0	2160	6	0	0	0	0	0	0	0	0	244		
2750448																0	2804	77	549	2	94315	5139	18276	48	115944	0			5387	13	1101	0	0	0	0	0	0	0	17279		
2750699																0	20748	685	788	3	293659	15548	132444	166	447639	0			12295	13	0	0	0	0	0	0	0	0	0		
2751007																0	14641	869	557	2	211481	16248	73295	93	299974	0			12822	27	0	0	0	0	0	0	0	0	6709		
2751388																0	5204	216	0	0	163774	9344	98092	156	267070	0			39054	53	0	0	0	0	0	0	0	0	0		
2753588																0	5370	198	282	1	80558	5355	31382	56	117593	0			4201	9	0	0	0	0	0	0	0	0	0		
2753917																0	1663	151	580	2	31346	893	35409	42	68998	0			12005	1	2500	0	0	0	0	0	0	0	0		
2754389																0	35936	1536	1593	6	283355	37217	25916	53	346800	0			3778	7	0	0	0	0	0	0	0	0	0		
2756730																0	1989	63	0	0	26022	1544	5632	11	33644	0			2998	3	0	0	0	0	0	0	0	0	0		
2756767																0	12612	820	611	2	99803	8228	10866	21	123892	0			0	0	0	0	0	0	0	0	0	0	0		
2756785															91455	0	24357	653	2965	11	547658	22242	140990	275	715969	0	707463	0	11297	24	0	0	0	0	0	0	7500	0	0		
2756909																0	11150	464	4182	9	210801	8243	141384	202	367517	0			15406	34	1144	0	0	0	0	0	0	0	0		
2757205																0	10341	537	628	1	202056	10987	75096	104	288121	0			8292	17	0	0	0	0	0	0	0	0	6760		
2757906																0	3630	114	771	3	56330	2564	9357	27	70088	0			1336	4	0	0	0	0	0	0	0	0	738		
2757951																17870	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	CAMBRIDGE SAVINGS BANK	
2758024																0	3474	72	367	1	98957	2691	56751	60	159549	0			5347	13	0	0	0	0	0	0	0	755	0		
2758613																0	45787	1810	1842	7	315546	52210	51073	95	414248	0					0	0	0	0	0	0	0	0	0		
2759629																0	2872	118	0	0	67328	4959	23849	47	94050	0			4483	11	0	0	0	0	0	0	0	0	0		
2760102																0	6667	323	0	0	179874	10803	107978	148	294519	0			43420	61	0	0	0	0	0	0	0	0	0		
2760232																0	39385	1195	2574	9	415163	19650	57038	122	514160	0			0	0	0	0	0	0	0	0	0	0	0		
2761912																0	10607	170	1020	2	290404	4529	73710	114	375740	0			21041	28	0	0	0	0	0	0	0	0	0		
2761967																0	11031	555	260	1	130095	8465	11631	29	153017	0			1016	2	0	0	0	0	0	0	0	0	0		
2764212																0	20488	860	573	2	377384	8689	139267	196	537712	0			0	0	0	0	0	0	0	0	0	0	0		
2764258															34586	0	274402	9433	4987	18	1560092	33439	133099	350	1972579	0	1945221	0	4982	15	0	0	0	0	0	0	0	0	0		
2765602																0	7555	203	253	1	127526	4305	53632	71	188967	0			8410	16	0	0	0	0	0	0	0	0	1162		
2765611																0	4399	119	0	0	281993	7582	130498	176	416890	0			34627	54	0	0	0	0	0	0	0	0	1765		
2767763																0	9436	324	535	2	153172	4949	21983	45	185126	0			2712	6	0	0	0	0	0	0	0	0	0		
2769570																0	5854	208	604	2	96855	7890	22285	37	125665	66			6880	9	0	0	0	0	0	0	0	0	0		
2769589															223044	0	31465	1452	3404	10	751608	30455	359140	548	1145617	0	1170090	0	65445	30	0	0	0	0	0	0	0	0	10495		
2769954																0	4087	154	0	0	62475	5515	57606	54	124168	0	122073	0	2506	6	0	0	0	0	0	0	0	0	0		
2769972																0	1965	74	0	0	25917	2453	15887	24	44450	681			2931	7	0	0	0	0	0	0	0	0	0		
2771694																0	1834	36	291	1	66122	4442	9744	21	77991	0			3559	5	0	0	0	0	0	0	0	0	0		
2773867																0	9776	465	0	0	204100	10843	61896	122	275772	0			5649	16	0	0	0	0	0	0	0	0	5631		
2774707																0	0	0	0	0	101	1	405	1	506	0					0	0	0	0	0	0	0	0	0		
2775151																0	8085	384	260	1	106019	8904	10259	27	124623	0			2149	7	0	0	0	0	0	0	0	0	0		
2775179																0	8276	365	502	2	135843	9313	49196	79	193862	45			12418	18	0	0	0	0	0	0	0	0	0		
2775692																0	3693	113	0	0	32116	2274	14176	29	49985	0			1912	5	0	0	0	0	0	0	0	0	0		
2777650															560434	0	724895	15392	91286	297	7425412	114550	1796859	2677	10038452	0	10095717	0			0	0	0	0	0	0	0	0	0		
2781152																0	10175	391	281	1	137066	7333	34116	65	181638	0			4011	8	0	0	0	0	0	0	0	0	0		
2783660																0	16563	559	3872	11	216015	8292	41508	79	277958	0			17297	27	0	0	0	0	0	0	0	0	0		
2783772																0	539	46	0	0	24362	957	9893	17	34794	0			3006	4	0	0	0	0	0	0	0	0	0		
2785477																0	1811	226	0	0	64250	6898	3468	10	69529	0					0	0	0	0	0	0	0	0	0		
2785637																0	5127	1291	1102	4	73440	3575	30800	57	110469	0			13538	21	0	0	0	0	0	0	0	0	0		
2785646																0	8407	235	253	1	74818	3082	12167	17	95645	0			0	0	0	0	0	0	0	0	0	0	0		
2787770																0	10967	467	551	2	276577	17576	71998	162	360093	0	0	0	15745	29	0	0	0	0	0	0	0	0	0		
2788656																0	842	41	0	0	53051	2231	42784	68	96678	0			9341	10	0	0	0	0	0	0	0	0	0		
2791076																0	14186	618	535	2	212725	3905	45939	78	273385	0	264413	0	6126	15	0	0	0	0	0	0	0	0	0		
2791085																0	2050	56	0	0	70787	3035	63787	56	136624	0			11360	20	0	0	0	0	0	0	0	0	0		
2791281																0	1564	51	966	3	49426	1132	74297	71	126253	0			29373	27	0	0	0	0	0	0	0	0	0		
2791517																0	11556	395	512	2	125008	6616	17767	45	154843	0			5804	17	0	0	0	0	0	0	0	0	0		
2793593																0	2442	116	0	0	51504	3938	10441	21	64387	0			451	1	0	0	0	0	0	0	0	0	0		
2794732																0	1146	72	0	0	60402	7712	16527	20	78075	0			0	0	0	0	0	0	0	0	0	0	0		
2796017																0	13668	382	773	3	233269	7585	65583	162	313294	0			8256	12	0	0	0	0	0	0	0	0	0		
