"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RIADG377	
956554																																																										0	0	930		8	0			13015	818	990	0	0	41403	0	0	0	4380	55	0	16514	587	701	1541	1551	0	0	12296	3943	10265	10509	10	0								0	0		0	0	0	1079	2163	15851	2114			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
956750																																																										0	7770	2314		425	2270			34706	0	4765	0	0	131033	0	0	0	15848	37	1367	71557	2357	2260	6273	1224	3004	360	48837	18103	35089	9425	1242	25								0	0			0	0	560	25029	27586	11744			0			0	18																									0	0	0	0	0	0	0	0	0	0	0	0	0	47302		0	249							0	
956938																																																										0	9045	8570	0	1501	519	27315	0	27315	3024	32004	0	352	373660	0	0	0	90210	4816	1229	135628	10839	12938	32832	32075	710	496	71134	53637	87325	64151	5289	0	0	0	0	0	0	0	0	0	1367	0		0	0	10143	30174	95902	58352	0	0	0			54	0																									0	0	0	0	0	0	0	0	0	0	0	0		166217	885	0	885								
956956																																																										0	8477	661		4609	0			10916	3831	5634	0	2872	98841	0	0	0	29341	3460	4743	16869	503	1001	2761	1798	20675	1944	9390	11579	16388	10597	19471	1952								882	72			0	0	4601	8219	3029	12237			0			103	341																									0	0	0	0	0	0	0	0	0	0	0	0		41945		0	0								
957047																																																										0	9142	54		5149	0			8707	16	1746	0	1392	51928	0	0	0	6435	384	2175	34347	751	2194	1433	1842	65	0	12728	18674	8729	2359	1604	494								122	14		0	0	0	189	635	0	17943			0			0	150																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
957159																																																										0	27264	7234		33816	855			18489	1980	1989	0	313	128653	0	639	0	5450	1893	1451	42712	323	524	1241	678	1661	927	24036	26587	33310	24120	11235	1944								0	123			0	0	1596	589	9447	17776			0			0	19																									0	0	0	0	0	0	0	0	0	0	0	0		48822		0	55								
957551																																																										0	821	0		953	0			3779	220	3287	0	0	15199	0	0	0	2591	0	0	5792	202	246	2037	47	0	0	2327	3017	3951	2067	483	0								7	85		0	0	0	323	348	0	2785			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
957757																																																										0	516	3542		3001	0			12139	4264	5671	0	288	134905	0	43	0	63255	3622	1526	25633	2050	4040	8991	7194	37467	2539	14184	5359	21154	11828	18632	443								0	340			0	0	1423	8342	21117	7342			0			319	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
958204																																																										0	0	27657	0	0	9489	53136	0	53136	75892	3172	0	0	878460	0	0	0	544533	10338	110890	42565	23266	41130	16460	28017	69914	348269	135092	27425	51455	89794	17855	6015	0	0	0	0	0	0	0	1791	197	0		0	0	15446	7840	88122	50253	0	0	0			8715	12044																									0	0	0	0	0	0	0	0	0	0	0	0		0	83	0	83								
958231																																																										0	1512	0		3790	0			3021	0	2778	0	259	13842	104	0	0	2358	0	0	4151	0	296	500	1562	0	0	699	3156	2999	4733	0	0								0	0			0	0	0	0	225	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	3								
958558																																																										0	3888	4070		8450	0			13315	114	8065	0	3383	71184	0	0	0	12093	1019	2789	18849	660	2419	286	1627	6958	0	17993	7246	7804	13271	9506	0								0	0			0	0	0	762	1050	14735			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	240								
958727																																																										0	5417	16554	0	1137	0	74269	0	74269	63302	6444	0	4268	517574	0	0	0	117744	4240	68874	48911	14347	17260	32290	18872	31616	2025	126279	19709	123983	87605	35295	4857	0	0	0	0	0	0	0	0	368	0		393	194	6588	32833	84543	99128	0	0	0			0	1152	0	0	0	2208	0	0	0	0	0	0	0	0	0	0	0	2208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		250346	739	0	739								
958763																																																										0	2399	0		821	0			513	0	13985	0	0	31363	0	0	0	11526	0	11526	4284	456	2401	721	187	3318	4443	1569	4535	3738	4631	4254	1044								0	0			0	0	292	0	88	1698			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	41								
959443																																																										0	14412	0		3210	0			19777	0	11280	0	127	99919	175	0	0	29769	4381	5470	19327	1132	3186	896	2167	11217	10979	4469	16021	11777	10533	19065	8248								0	0			0	0	1532	1942	3543	9974			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	147								
959630																																																										0	446	0		192	0			4234	0	1706	0	10	13088	0	0	0	3613	0	56	5335	474	503	1342	627	608	0	1855	2503	3329	742	252	0								0	7			0	0	0	281	0	2599			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
959715																																																										75028	1194	11829	7570	0	832	4904	0	4904	1880	57	0	2000	356324	0	0	3884	3927	202	1271	142985	0	379	2325	43	692	0	155363	35307	71596	55880	13585	3701	75028	0	75028	0	0	0	0	0	0	0		0	0	9702	35816	52778	108388	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	15474	25575	23044								
959779																																																										0	552	4396		1201	0			18466	0	10722	0	0	112281	0	0	0	34529	5001	3102	28970	2322	3392	3826	10505	9478	4262	22127	7520	12547	13727	20102	568								0	0			0	0	2777	0	31487	3150			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
960047																																																										0	6499	0		1938	12			1054	0	1865	0	0	37745	0	0	0	21982	0	133	10076	1458	3411	9991	5453	1451	218	2469	2752	4962	2843	545	1740								0	0			0	0	416	0	204	3772			0			180	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	15								
960159																																																										0	0	395		0	0			1183	0	898	0	0	21264	0	0	0	14679	1204	0	6948	987	4058	8922	256	0	0	355	1548	3364	326	864	0								0	0			0	0	0	0	0	2664			0			105	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	241								
960430																																																										0	4494	2593		940	584			10036	1245	9999	0	874	129977	0	0	10	39751	859	7764	29433	1288	2181	8491	24650	777	655	13225	16970	21471	23392	9181	1247								0	662			0	0	3151	14748	21883	18647			0			0	1392																									0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	95							0	
960533																																																										0	1432	370		846	0			3576	0	5504	0	0	24991	14	0	0	6686	260	0	9942	406	1451	1193	343	3158	40	3075	5010	5488	2259	2309	0								0	0			0	0	76	1619	0	4589			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	47								
960551																																																										0	6422	0		5440	0			1732	0	1276	0	350	19063	0	0	0	1939	0	0	10928	49	627	888	375	0	0	6856	3396	5097	1098	290	350								0	79		0	0	0	192	0	712	896			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	25								
960560																																																										0	0	0		41	0			0	0	82	0	0	123	0	0	0	0	0	0	69	0	0	0	0	0	0	20	49	54	0	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
960841																																																										0	2329	13615	0	1076	0	45846	0	45846	10490	19687	0	2248	299512	0	0	0	64580	12707	373	79892	2383	5959	15072	27095	10767	2639	34526	47359	44486	69204	32766	280	0	0	0	0	0	0	0	13	282	0		0	0	3449	14676	52049	56436	0	0	0			123	207																									0	0	0	0	0	0	0	0	0	0	0	0		39051	29	0	29								
960935																																																										0	74953	4749	0	15509	0	71623	0	71623	28537	31301	0	0	666158	0	0	0	138750	15146	0	344011	29051	35699	56652	6725	1181	1764	124437	158828	143933	52364	25268	1905	0	0	0	0	0	0	0	0	26	0		0	0	28278	64339	124785	62907	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	65307	5255	0	5255							0	
961259																																																										0	410	5633	0	188	0	34312	0	34312	5911	13377	0	0	213466	31	0	0	69176	1345	38	26180	139	1958	5652	9222	17898	34135	11724	17149	44168	43172	24672	0	0	0	0	0	0	0	0	1207	707	0		0	0	1354	8578	40183	29644	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	1472	0	1472								
961343																																																										0	10747	0		1588	1330			7222	7783	3627	0	1217	118299	0	0	0	31803	2565	10590	30231	3027	5463	10131	6948	3911	2049	12400	17124	29328	17647	9838	0								261	123			0	0	1019	8181	24185	17978			0			0	225																									0	0	0	0	0	0	0	0	0	0	0	0		22659		0	0								
961400																																																										0	307	2117		174	0			10778	10661	194	0	0	235145	0	0	0	165069	3302	10943	10463	2349	5649	968	3504	36118	116062	21164	5481	9471	20907	10319	2162								0	9			0	0	3279	2377	23383	13490			0			0	305																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	5								
961446																																																										0	14934	54		13579	0			3546	0	2410	0	0	65524	0	0	0	17985	547	0	17665	507	2367	5075	3700	4105	2091	7586	9597	13249	16414	681	0								0	46			0	0	417	218	10938	850			0			15	0																									0	0	0	0	0	0	0	0	0	0	0	0		33594		0	0								
961811																																																										0	2319	16644	0	5	0	27284	0	27284	3383	21278	0	1279	346243	146	0	0	76694	2593	59456	105160	2672	4650	15724	5887	13553	33355	59967	45193	57247	32320	26748	27273	0	0	0	0	0	0	0	0	804	0		0	0	8389	31394	66766	83730	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	226119	3827	0	3827							0	
962256																																																										0	7952	6044		2062	2821			25175	2650	1391	0	536	131465	0	0	0	25991	3841	9795	32823	1480	3596	11161	5112	2410	2123	22004	16614	44631	16853	4180	696								0	23			0	0	3959	12734	18768	20319			0			0	110																									0	0	0	0	0	0	0	0	0	0	0	0		17873		0	20								
962265																																																										0	0	0		0	0			20935	0	56	0	64	100256	1165	0	0	99	0	99	3495	0	99	0	0	0	0	68515	646	7691	2646	7394	2187								0	10			0	0	0	2825	58638	18794			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		28668		0	0								
962313																																																										0	2087	237		793	382			1996	2427	4680	0	2024	69242	267	0	435	33700	0	7119	16786	4565	7191	18216	2359	862	46	9369	8822	9114	3947	2771	839								0	26			0	0	1365	3149	9650	7320			0			388	185																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	55								
962854																																																										0	1181	10460	0	427	1910	21383	0	21383	180	6184	0	0	160572	87	0	400	26178	1320	1223	59009	3621	4457	13277	1358	916	464	22195	28736	52739	6258	4759	4103	0	0	0	0	0	0	0	0	208	0		0	0	5453	31336	21898	34301	0	0	0			174	1861																									0	0	0	0	0	0	0	0	0	0	0	0	1104	29991	150	0	150							13	
962966																																																										0	7128	1135		4462	0			8288	6	1724	0	0	61885	0	0	0	7152	67	0	10076	71	1393	2911	670	246	146	6827	10340	11621	16449	7937	1165								0	269			0	0	267	0	15220	16117			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		7488		0	50								
963002																																																										0	0	21735	0	0	192	6488	0	6488	14529	11266	0	0	205181	0	0	0	92512	5921	19669	6640	1471	5248	2480	5876	21374	50977	25598	6900	18042	25032	20811	13105	0	0	0	0	0	0	0	0	271	0		0	0	3800	611	18265	29783	0	0	0			55	322																									0	0	0	0	0	0	0	0	0	0	0	0		20084	0	0	0								
963730																																																										0	1242	38323	0	0	0	55901	0	55901	7555	296	0	1214	416781	0	0	0	18399	0	2676	73445	2864	201	1383	9338	2163	0	73033	38116	86065	103695	68240	0	0	0	0	0	0	0	0	109	9	0		0	0	0	31480	153165	108961	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	127	0	127								
963945																																																										0	11004	8231		16308	0			19718	31774	4329	0	0	144737	0	0	0	3673	0	1871	56804	139	614	1800	650	293	177	47158	9059	14429	35575	10882	20652								0	0			0	0	3231	2804	13075	9163			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		3673		0	21427								
963954																																																										0	14610	2953		6910	2633			5566	228	1510	0	87	66240	0	0	0	20594	232	11627	14001	1598	5244	3257	1357	6337	1915	11003	15693	9434	4291	4418	0								0	0			0	0	93	2410	8166	2871			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		11979		0	10								
964157																																																										0	0	3673		25	0			15808	0	3716	0	1157	97406	0	0	0	19626	467	139	23248	1010	2286	6720	5649	2118	1843	23217	11689	18212	14714	7290	2302								0	76			0	0	854	5318	24068	22596			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	22								
964250																																																										0	3964	144		6829	0			7179	62	3129	0	50	29333	0	0	0	7717	44	7247	4709	946	3958	1730	751	8	0	4606	3918	6085	4458	849	810								0	3			0	0	0	0	19	84			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	109								
964344																																																										0	22603	3457		14635	1244			23171	2574	4102	0	423	211106	0	0	0	56787	7881	1909	71814	4876	9429	23886	16050	1046	0	38425	22398	39657	45026	1594	202								0	141			0	0	1646	8650	48613	16371			0			356	135																									0	0	0	0	0	0	0	0	0	0	0	0		26560		0	52								
964353																																																										0	4691	372		1315	0			3038	245	1444	0	650	23110	0	0	0	8003	311	0	10488	1685	1593	4133	503	26	0	2093	5824	5361	1325	160	245								0	0			0	0	0	0	25	3012			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	4								
964643																																																										0	0	7063		0	1413			20570	2955	158	0	0	99973	0	0	0	8520	725	725	27222	624	1197	3406	1367	381	1337	11522	18439	40447	11622	4881	0								206	21			0	0	0	5369	27598	25893			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		8520		0	895								
964700																																																										0	769	61479	1796	0	0	183408	0	183408	110149	85584	0	120206	2387618	0	0	14191	1138600	23739	990513	622134	67724	190326	208927	491418	79516	94863	492998	97088	166192	170512	198337	119543	0	0	0	0	0	0	0	0	792	0		0	0	36955	75144	103799	381779	0	0	0			0	4065																									0	0	0	0	0	0	0	0	0	0	0	0		1087108	63419	0	65215								
965051																																																										0	3920	31		10348	0			2698	20	4028	0	0	26886	0	0	0	2854	199	167	11498	298	135	920	806	166	331	11267	3041	2584	5185	797	379								0	0			0	0	0	727	812	1215			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	34								
965220																																																										0	1032	0		1413	0			6571	2176	9851	0	506	71161	0	0	0	28283	350	0	15124	1788	2163	8236	14951	925	0	7923	4280	11429	17376	1059	0								0	484			0	0	3230	4191	7886	1724			0			0	159																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	3464								
965800																																																										0	0	682		0	7106			4500	7435	478	0	0	62490	99	0	0	1607	665	0	10011	0	0	646	0	0	641	17780	4383	6068	2308	1242	7245								0	63			0	0	29397	7327	5611	4433			0			287	0																									0	0	0	0	0	0	0	0	0	0	0	0	2728	0		0	391							0	
966348																																																										0	2391	3145		1209	64			11487	1818	5435	0	6	105011	0	0	0	27744	3548	1964	33635	2253	7384	16339	328	62	1121	12519	15572	36421	6113	6491	0								0	17			0	0	3154	11524	19389	14061			0			117	26																									0	0	0	0	0	0	0	0	0	0	0	0		101714		0	83								
966722																																																										0	12165	905		18933	1981			21147	2684	5170	0	703	112724	18	0	0	39312	435	13791	13343	626	2208	5447	8503	18613	3583	7831	7964	9031	13769	27396	6653								471	0			0	0	947	662	2759	6449			0			141	230																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
966731																																																										0	104	3266		0	0			5890	2333	8572	0	8565	153598	0	0	0	61504	486	53004	32473	5377	9772	23116	8558	6374	7922	14720	17334	23790	9182	13886	9692								0	0			0	0	1154	12008	22791	26925			0			0	33																									0	0	0	0	0	0	0	0	0	0	0	0		61504		0	0								
967046																																																										0	11326	1915	0	3367	7590	48897	0	48897	8064	10151	0	0	293276	364	0	0	85737	9744	67193	101793	6041	20883	44454	3117	9615	535	39472	64715	46460	37620	14081	1878	0	0	0	0	0	0	0	60	248	0		0	0	724	7886	83093	22162	0	0	0			2101	67																									0	0	0	0	0	0	0	0	0	0	0	0		161321	266	0	266								
967943																																																										0	3671	0		1846	0			8913	0	4264	0	151	32195	0	0	0	8917	1034	0	17555	1426	1995	5160	157	0	0	4898	9236	7826	831	125	0								0	0			0	0	220	170	3009	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
967952																																																										0	8885	0		20262	0			10377	0	1372	0	126	44387	0	58	17	844	16	131	18623	0	38	422	384	0	0	17631	3665	5316	13145	3384	0								0	0			0	0	0	47	0	2148			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	252								
968155																																																										0	262	0		0	763			751	175	1267	0	144	28847	0	0	0	11923	543	102	3378	0	316	896	3642	7069	0	1161	1901	4029	4697	3181	1434								426	191			0	0	732	3083	4884	4432			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		11618		0	34								
968249																																																										0	43145	3893		33217	176			15991	5050	6624	0	692	199693	0	0	0	45414	4394	1181	60905	4247	5922	11016	22387	651	630	28629	22107	42147	46358	7168	1384								332	134			0	0	15907	2322	0	22394			0			46	282																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	184								
968436																																																										0	7383	86764	0	3213	5987	249797	0	249797	241282	3535	0	2662	2184440	556	0	2634	202252	28613	85216	735335	34157	30716	47473	27346	16708	19595	492978	324458	371326	428864	112480	840	0	0	0	0	0	0	0	0	651	0		1202	664	53780	210010	583626	508262	0	0	0			5498	9424																									0	0	0	0	0	0	0	0	0	0	0	0	72853	1035913	2132	1034	2132							285	
968557																																																										0	12	689		0	0			16651	667	5187	0	473	53133	0	0	0	13037	6399	0	8387	1195	447	1717	8101	991	587	11755	2461	7552	13879	2808	1145								0	1311			0	0	583	1208	5350	1540			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		16919		0	26								
968605	1896	164146	0	0	1077973	110217	49	0	56446	1966572	0	623	36662	1163092	134334	17750	76100	432316	136616	0	0	0	0	0	0	0	0	0	0	0	0	555845	4725	0	0	0	0	4725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1286	0	0		1077973	110217	1188190	0	49	0	56446	1966572	0	555845		0	0	0		0	0	0	0	0	0							0			0	0			0	0					0	610	0	0			0	0	0	0	0	0	0	0	0	0	0	0	4725	0	0	0	0	0	0	0	0	0	0	0	4725	0	0	0	0													0		74660	89486	74660							0	
968744																																																										0	2802	612		1878	0			7681	0	11589	0	403	99410	0	0	0	40076	1813	29992	18313	4726	12519	2144	3119	16829	43	8848	23659	11708	6186	8009	0								0	0			0	0	2771	4548	15193	7304			0			290	166																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	2740								
969059																																																										0	4842	328		10744	0			4786	0	1967	0	1897	36568	107	3051	17	2413	0	297	9817	358	63	911	826	255	0	9067	5258	10396	8091	1433	0								0	24			0	0	295	0	1778	4550			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		2054		0	0								
969255																																																										0	14337	0		3662	0			5854	0	8436	0	0	62696	0	0	0	17560	24	672	19573	1710	1694	3269	6194	2526	2153	4221	12635	10636	11910	5187	547								620	0			0	0	618	182	8711	2692			0			0	15																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
969424																																																										0	11673	14419	0	2910	3697	44564	0	44564	10386	25434	0	0	494144	641	0	3557	187167	16123	73095	107113	11386	35295	42901	20340	35110	37812	68938	39056	71326	58719	45919	6604	0	0	0	0	0	0	0	1578	1944	0		0	0	5045	38388	87201	47953	0	0	0			3373	4008																									0	0	0	0	0	0	0	0	0	0	0	0		211873	0	0	0								
969639																																																										0	4322	766		0	0			6470	2678	7257	0	1548	78487	0	0	0	31986	2880	13784	16412	1028	2712	9828	1822	8784	7340	5656	9016	10157	3124	10998	7283								0	0			0	0	332	3407	1393	15443			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	5								
969741																																																										0	0	538		918	2000			4687	916	5112	0	0	50563	0	0	8	26512	1080	59	7533	282	347	2125	4466	10477	8507	4393	3104	6665	3612	5324	473								0	313			0	0	0	820	8612	1021			0			434	529																									0	0	0	0	0	0	0	0	0	0	0	0		9551		0	34								
969844																																																										0	8090	166		5062	0			10221	833	4140	0	0	63015	0	0	472	23240	1390	15777	8943	292	1395	406	10875	4077	6128	4248	6924	3843	10855	7195	4716								28	62			0	0	922	1948	5431	1452			0			200	0																									0	0	0	0	0	0	0	0	0	0	0	0		14362		0	30								
969956																																																										0	9	26		2580	0			3211	0	3596	0	108	13811	10	0	0	1922	0	0	7842	0	4	125	123	1591	0	5107	4245	1482	525	538	0								0	26			0	0	0	0	2343	0			0			0	79																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
970055																																																										0	8888	6200	0	2019	135	37840	0	37840	15858	3110	0	8007	198560	0	0	0	18017	12738	1294	59078	1285	667	2818	6403	1294	4802	38592	28504	36972	35431	17151	10823	0	0	0	0	0	0	0	0	1254	0		0	0	11621	11767	32927	28247	0	0	0			40	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	67	0	67								
971379																																																										0	287	125		0	0			0	558	146	0	0	10174	301	0	0	8985	0	1173	2079	678	496	13	135	1301	6362	425	480	27	0	128	430								0	2			0	0	0	0	0	372			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
971959																																																										0	30150	19119	0	48746	1057	59591	0	59591	6854	54866	0	7565	367604	0	1110	8301	29075	7988	3198	53793	162	1038	5849	9404	7438	5165	39557	36170	76668	92016	77348	12666	0	0	0	0	0	0	0	3406	704	0		0	0	2886	3359	37750	50927	0	1110	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		205473	3508	0	3508								
972143																																																										0	6920	0		12314	0			6995	0	2317	0	1201	46224	0	0	0	13232	320	0	16202	202	603	1860	1953	8184	430	10774	4623	3278	4946	8427	944								0	0		0	0	0	989	0	1515	345			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	76								
972237																																																										0	3820	17879	0	0	698	37308	1594	38902	26782	1021	0	0	308058	448	0	0	68819	1946	49244	61847	7401	111	10604	30277	8950	11475	75888	23474	39464	48146	46943	1386	0	0	0	0	0	0	0	0	0	0		0	0	4113	4480	27736	104869	0	0	0			1343	680																									0	0	0	0	0	0	0	0	0	0	0	0		37731	8139	0	8139								
972406																																																										0	0	0		0	0	25		25	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
972648																																																										0	21864	9903	0	40800	0	46677	0	46677	5441	32049	0	2687	341539	0	0	0	96444	1095	15665	122460	19371	7831	18263	48903	590	0	87455	35802	48406	67164	3098	0	0	0	0	0	0	0	0	0	567	0		0	0	2034	6809	45443	29268	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	458	0	458								
972732																																																										0	33123	2445	198	5257	0	38034	0	38034	19551	21513	0	8561	361439	297	0	0	62964	3660	1948	136628	7130	14451	31087	6941	1120	436	73137	67420	98560	41490	8599	1063	0	0	0	0	0	0	0	0	2057	0		0	0	8877	28308	88444	38356	0	0	0			0	196																									0	0	0	0	0	0	0	0	0	0	0	0		59640	388	0	586								
972750																																																										0	6971	1529		5363	0			9667	0	2010	0	236	56733	0	0	0	12296	123	2849	14661	2835	1410	3649	2983	537	612	9024	11328	10611	7390	949	2372								0	0			0	0	2301	1161	6354	8664			0			0	213																									0	0	0	0	0	0	0	0	0	0	0	0		31446		0	58								
972769																																																										0	467	52090		0	918			47007	1225	10	0	0	247883	375	0	0	1676	588	918	47002	0	0	0	382	770	525	61085	36003	52413	47170	45604	849								0	29			0	0	0	0	66309	78089			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		99564		0	768								
972862																																																										0	1796	1887		3630	0			7002	0	887	0	0	104683	0	0	0	11866	81	2502	18233	28	547	3670	5939	1212	470	29652	9969	5099	21469	9786	16842								0	0			0	0	3987	21467	25188	26892			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	44205		0	0							0	
973056																																																										0	853	1668		0	1846			1450	941	785	0	0	21283	0	0	0	4200	41	0	6233	0	687	2262	1186	66	0	3282	2264	6002	5471	65	0								0	0			0	0	177	0	11166	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	2								
973252																																																										0	5645	0		7521	0			2852	0	1538	0	0	21353	0	0	0	3030	0	0	7542	60	94	247	237	1790	572	3202	4186	1524	4316	4284	807								0	0			0	0	0	0	738	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		2690		0	29								
973364																																																										0	14865	1355	0	31320	1279	24412	0	24412	0	11965	0	0	209678	0	3195	0	31861	1640	588	58467	223	1137	4932	8403	16724	385	27170	36852	35971	43780	30016	1207	0	0	0	0	0	0	0	0	552	0		0	0	4994	24046	29849	29547	0	3195	0			94	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	84012	77	0	77							0	
974213																																																										0	7552	37		1727	0			12794	3666	4315	0	496	103182	0	0	0	35103	333	12052	12056	946	910	4827	7047	17962	3181	11155	3494	15271	18250	12345	5522								0	99			0	0	1592	2266	23170	10006			0			0	140																									0	0	0	0	0	0	0	0	0	0	0	0		30709		26	0								
974558																																																										0	14136	56		26324	0			2326	0	3108	0	33	52973	0	0	0	4724	0	0	13428	201	710	1838	1847	106	22	21630	6327	8357	9666	1782	486								201	0			0	0	0	0	0	2030			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	35								
974754																																																										0	0	954		0	0			23924	318	11885	0	13	104310	0	9165	0	22072	383	1349	23786	3699	3137	5032	8726	1247	185	27984	10132	15139	19859	8913	185								0	0			0	0	5471	2828	10196	17101			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
975153																																																										0	6280	1093		3674	901			6360	1423	6471	0	901	108908	0	0	0	52700	1874	26459	33828	6278	16008	21877	2955	4900	437	12057	17139	17479	8064	998	0								0	6			0	0	2920	7861	12856	4489			0			0	41																									0	0	0	0	0	0	0	0	0	0	0	0		67605		0	0								
