"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5596	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
	UNPOSTED DEBITS	UNPOSTED DEBITS FOR DEMAND DEPOSITS	UNPOSTED DEBITS FOR TIME&SAVING DEPS	DEMAND DEPS OF CONSOL SUBS	DEM DEP OF INSURED BR-PR,US TERR&POS	RES BALS PASSED THRU AS DEMAND DEPS	RES BALS PASSED THRU AS TIME&SVG DEP	TIME & SVG DEPS OF CONSOL SUBS	TIM&SAV DEP OF INS BR-PR,US TERR&POS	TOTAL DEPOSITS $100,000 OR LESS	TOTAL DEPOSITS > $100,000	TOT DEPS - NUM OF ACCTS > $100,000	UNPOSTED CREDITS	UNPOSTED CREDITS-DEMAND DEPOSITS	UNPOSTED CREDITS-TIME & SAVINGS DEPS	UNINVESTED TRUST FUNDS HELD	# OF DEP ACCTS OF $100,000 OR LESS	INT ACCRD&UNPD ON DEPS OF CNSLD SUBS	INT ACCRD&UNPD ON DEPS IN INSRD BRCH	UNAMORTZD PREMIUMS ON TIME&SVGS DEPS	UNAMORTZD DISCOUNT ON TIME&SVGS DEPS	DEPOSITS IN LIFELINE ACCOUNTS	ESTIMATE OF UNINSURED DEPOSITS	BENFT-RESPNSV DEPSTRY INSTN INVSTMT	AMT DEM DEP REDUC IF BALS REP NET BS	INCR IN DEM DEP IF RECIP BAL GROSS	DECR IN DEM DEP IF CIPC INCLUDED	AMT OF ASSETS NETTED AGST DMND DEPS	AMT OF ASSETS NETTED AGST SVGS DEPS	TOTL DEPS PURCHD/ACQRD FROM OTH FDIC	AMT OF PURCHD/ACQRD DPS RPTD IN A531	TOTL DEPS SOLD OR TRNSFRD DURING QTR	PB/PSA FDIC CERTIFICATE NUMBER	PB/PSA FDIC CERTIFICATE NUMBER	
2533043	1	0	0	0		0	0	0		21456	13583	81	1	0	0	0	1539	0		0	0		5400	0	0	0	0	0	0	0	0	0	0		
2533119	0			0		0	0	0		124812	156312	554	0			0	6896	0		0	0		52341	0	0	0	0	0	0	0	0	0			
2534086	0	0	0	0		0	0	0		42800	24244	113	0	0	0	0	5039	0		0	0		14030	0	0	0	0	0	0	0	0	0	0		
2534581	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	4822	Allfirst Bank                                                                                                                                                                                    	
2535551	0	0	0	0		0	0	0		35885	18274	85	0	0	0	0	3635	0		0	0		9774	0	0	0	0	0	0	0	0	0	0		
2535560	0	0	0	0		0	0	0		44745	18569	106	0	0	0	0	5361	0		0	0		4469	0	0	0	0	0	0	0	0	0	0		
2536633	0	0	0	0		0	0	0		12691	4101	19	0	0	0	0	1279	0		0	0		2201	0	0	0	0	0	0	0	0	0	0		
2538842	0	0	0	0		0	0	0		18937	19066	60	0	0	0	0	5576	0		0	0		15000	0	0	0	0	0	0	0	0	0	0		
2539081	0	3	0	0		0	0	0		41804	20844	109	0	2	0	0	4140	0		0	0		11645	0	0	0	0	0	0	0	0	0	0		
2539184	0	0	0	0		0	0	0		19933	14445	76	0	0	0	0	1219	0		0	0		8453	0	0	0	0	0	0	0	0	0	0		
2539960	0	0	0	0		0	0	0		51090	10124	70	0	6	0	0	4873	0		0	0		5175	0	0	0	0	0	0	0	0	0	0		
2540537	0	0	0	0		0	0	0		26788	19326	104	0	0	0	0	2900	0		0	0		8067	0	0	0	0	0	0	0	0	0	0		
2541721	0	0	0	0		0	0	0		29593	29193	157	0	0	0	0	1713	0		0	0		13493	0	0	0	0	0	0	0	0	0	0		
2544991	0	0	0	0		0	0	0		25867	12277	73	0	0	0	0	4020	0		0	0		6298	0	0	0	0	0	0						
2550095	0	20	0	0		0	0	0		23592	9216	46	0	0	0	0	1263	0		75	0		3557	0	0	0	0	0	0	0	0	0	0		
2551047	0	0	0	0		0	0	0		22680	30917	105	0	0	0	0	2505	0		0	0		14591	0	0	0	0	0	0	0	0	0	0		
2552099	0	0	0	0		0	0	0		55492	18128	83	0	0	0	0	6187	0		0	0		4368	0	0	0	0	0	0	0	0	0	0		
2556882	293	0	0	0		0	0	0		56642	26573	139	19	0	0	0	4761	0		0	0		26574	0	0	0	0	0	0						
2557151	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0		
2558176	727	0	0	0		0	0	0		35239	96665	262	51	0	0	0	2664	0		0	0		51633	0	0	0	0	0	0	0	0	0	0		
2558185	0	0	0	0		0	0	0		18450	5425	44	0	0	0	0	2392	0		0	0		1024	0	0	0	0	0	0	0	0	0	0		
2558970	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0		
2559520	0	0	0	0		0	0	0		25027	15398	78	0	0	0	0	3831	0		0	0		7598	0	0	0	0	0	0	0	0	0	0		
2560526	0	0	0	0		0	0	0		29720	40840	111	0	0	0	0	3334	0		0	0		29750	0	0	0	0	0	0	0	0	0	0		
2562137	0	0	0	0		0	0	0		25968	11616	58	0	2	600	0	2794	0		0	0		4316	0	0	0	0	0	0	0	0	0	0		
2562164	0	0	0	0		0	0	0		42473	14559	68	0	0	0	0	3393	0		0	0		12191	0	0	0	0	0	0	0	0	0	0		
2562230	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0		
2562838	0	0	0	0		0	0	0		40969	18537	102	0	0	0	0	2906	0		0	0		5594	0	0	0	0	0	0	0	0	0	0		
2567123	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0		
2568120	0	0	0	0		0	0	0		38664	22239	84	0	0	0	0	1278	0		0	0		4497	0	0	0	0	0	0	0	0	0	0		
2569396	0	0	0	0		0	0	0		107342	88726	491	0	0	0	0	8377	0		0	0		24346	0	0	0	0	0	0	0	0	0	0		
2571081	0	0	0	0		0	0	0		62981	24972	114	0	0	0	0	7658	0		0	0		7010	0	0	0	0	0	0	0	0	0	0		
2572109	0	0	0	0		0	0	0		22738	42864	205	0	0	0	0	2074	0		0	0		18972	0	0	0	0	0	0	0	0	0	0		
2574327	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0		
2575155	0	22	0	0		0	0	0		32745	23066	91	0	0	0	0	2162	0		0	0		13064	0	0	0	0	0	0	0	0	0	0		
2575717	0	0	0	0		0	0	0		36308	19598	74	0	0	0	0	7980	0		0	0		14647	0	0	0	0	0	0	0	0	0	0		
2575995	0	0	0	0		0	0	0		143120	99392	388	0	0	0	0	19246	0		0	0		52218	0	0	0	0	0	0	0	0	0	0		
2576134	0	0	0	0		0	0	0		0	12893	7	0	0	0	0	0	0		18	0		412	0	0	0	0	0	0	0	0	0	0		
2576143	0	0	0	0		0	0	0		97991	59214	255	0	0	0	0	11831	0		0	0		42978	0	0	0	0	0	0	0	0	0	0		
2576198	0	0	0	0		0	0	0		33258	7422	50	0	0	0	0	7321	0		0	0		2422	0	0	0	0	0	0	0	0	0	0		
2576433	0	0	0	0		0	0	0		42088	23523	71	0	0	0	0	4203	0		0	0		15364	0	0	0	0	0	0	0	0	0			
2577243	0	0	0	0		0	0	0		110140	89714	262	0	0	0	0	14448	0		0	0		76614	0	0	0	0	0	0	0	0	0	0		
2577739	0	0	0	0		0	0	0		33596	30556	123	0	0	0	0	2848	0		0	0		18256	0	0	0	0	0	0	0	0	0	0		
2578240	0	0	0	0		0	0	0		0	805	3	0	0	0	0	0	0		0	0		305	0	0	0	0	0	0	0	0	0	33869	Wachovia Bank, National Association                                                                                                                                                              	
2578491	0	0	0	0		0	0	0		57912	54440	204	0	0	0	0	8633	0		0	0		35140	0	0	0	0	0	0	0	0	0	0		
2578727	0	0	0	0		0	0	0		104249	97351	429	0	0	0	0	10989	0		0	0		54451	0	0	0	0	0	0	0	0	0	0		
2579069	153	0	0	0		0	0	0		49303	46156	252	7	0	0	0	4641	0		0	0		20956	0	0	0	0	0	0	0	0	0	0		
2580243	0	0	0	0		0	0	0		196965	91690	418	0	0	0	0	18495	0		0	0		49889	0	0	0	0	0	0						
2580506	0	0	0	0		0	0	0		7	500	1	0	0	0	0	1	0		0	0		400	0	0	0	0	0	0	0	0	0	11063		
2580645	738	0	0	0		0	0	0		35492	30105	103	58	0	0	0	4923	0		0	0		24158	0	0	0	0	0	0	0	0	0	0		
2581558	0	0	0	0		0	0	0		23981	2275	16	0	0	0	0	1261	0		0	0		675	0	0	0	0	0	0	0	0	0	0		
2581594	0	0	0	0		0	0	0		17045	15707	90	0	0	0	0	896	0		0	0		22552	0	0	0	0	0	0	0	0	0	0		
2581905	0	36	18	0		0	0	0		57359	49170	186	0	18	0	0	9719	0		0	0		30575	0	0	0	0	0	0						
2581932	0	0	0	0		0	0	0		48140	28733	120	0	0	0	0	6015	0		0	0		16733	0	0	0	0	0	0	0	0	0	0		
2582023	0	0	0	0		0	0	0		166216	986091	11	0	0	0	0	68843	0		0	0		984992	0	0	0	0	0	0	0	0	0	0		
2582032	0	8	12	0		0	0	0		36313	26571	97	0	0	0	0	3749	0		0	0		8555	0	0	0	0	0	0	0	0	0	0		
2582591	0	0	0	0		0	0	0		103035	62086	325	0	0	0	0	8759	0		0	0		29586	0	0	0	0	0	0	0	0	0	0		
2583347	0			0		0	0	0		40083	37659	171	0			0	4390	0		0	0		24241	0	0	0	0	0	0	0	0	0			
2583721	0	0	0	0		0	0	0		39627	23387	102	0	0	0	0	5219	0		0	0		8918	0	0	0	0	0	0	0	0	0	0		
2584782	0	0	0	0		0	0	0		66279	39197	199	0	0	0	0	6363	0		0	0		19300	0	0	0	0	0	0	0	0	0	0		
2584988	0	0	0	0		0	0	0		0	500	1	0	0	0	0	0	0		0	0		400	0	0	0	0	0	0	0	0	0	0		
2586281	0	0	0	0		0	0	0		45695	16424	107	0	0	0	0	4154	0		0	0		5724	0	0	0	0	0	0	0	0	0	0		
2586302	0	0	0	0		0	0	0		40703	13113	87	4	0	0	0	3590	0		0	0		4677	0	0	0	0	0	0	0	0	0	0		
2586740	0	0	0	0		0	0	0		404323	180905	876	0	0	0	0	33017	0		0	0		105010	0	0	0	0	0	0	0	0	0	0		
2587916	0	0	0	0		0	0	0		30130	39682	133	0	0	0	0	1787	0		0	0		17762	0	0	0	0	0	0	0	0	0	0		
2587998	0	0	0	0		0	0	0		13725	26824	88	0	0	0	0	1528	0		0	0		18424	0	0	0	0	0	0	0	0	0	0		
2588089	0	121	24	233		0	0	222		135519	73685	331	0	3	33	0	12813	0		0	0		35772	0	0	0	0	0	0						
2594240	0			0		0	0	0		33362	32552	171	0			0	2557	0		0	0		16882	0	0	0	0	0	0	0	0	0			
2594400	0	0	0	0		0	0	0		47085	32365	153	0	0	0	0	4834	0		0	0		37978	0	0	0	0	0	0	0	0	0	0		
2594419	0	0	0	0		0	0	0		57853	40297	181	0	0	0	0	6121	0		0	0		22431	0	0	0	0	0	0	0	0	0	0		
2594428	0	0	0	0		0	0	0		34006	6803	54	0	0	0	0	2669	0		0	0		1403	0	0	0	0	0	0	0	0	0	0		
2595461	0	15	108	0		0	0	0		30480	13366	73	0	27	2	0	2807	0		0	0		6066	0	0	0	0	0	0	0	0	0	0		
2595649	56	0	0	0		0	0	0		27510	7692	38	2	0	0	0	1557	0		0	0		3892	0	0	0	0	0	0	0	0	0	0		
2595975	0	0	0	0		0	0	0		288965	198705	749	0	0	0	0	8001	0		0	0		35151	0	0	0	0	0	0	0	0	0	0		
2596262	0	0	0	0		0	0	0		43942	62415	183	0	0	0	0	2625	0		0	0		35172	0	0	0	0	0	0	0	0	0	0		
2596619	0	0	0	0		0	0	0		63479	35320	185	0	0	0	0	6931	0		0	0		16821	0	0	0	0	0	0	0	0	0	0		
2596637	0	0	0	8		0	0	0		51360	29210	151	0	0	0	0	6591	0		0	0		10540	0	0	0	0	0	0	0	0	0	0		
2596646	209	0	0	0		0	0	0		139346	67822	396	0	0	0	0	14528	0		0	0		28522	0	0	0	0	0	0	0	0	0	0		
2596655	0	0	0	0		0	0	0		28978	17301	77	0	0	0	0	2941	0		0	0		10539	0	0	0	0	0	0	0	0	0	0		
2596785	0	0	0	0		0	0	0		104189	38810	167	0	0	0	0	10097	0		0	0		22111	0	0	0	0	0	0	0	0	0	0		
2597223	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0		
2597698	0	0	0	0		0	0	0		56093	28288	92	0	0	0	0	2151	0		0	0		19088	0	0	0	0	0	0	0	0	0	0		
2598248	0	0	0	0		0	0	0		73345	56475	293	0	0	0	0	8391	0		0	0		12772	0	0	0	0	0	0						
2598275	0	27	3	0		0	0	0		71335	11996	77	0	1	5	0	12334	0		0	0		4296	0	0	0	0	0	0	0	0	0	0		
2598396	0	0	0	0		0	0	0		21165	11851	50	0	0	0	0	2457	0		0	0		10000	0	0	0	0	0	0	0	0	0	0		
2599478	14	0	0	0		0	0	0		16765	18221	78	0	0	0	0	2138	0		0	0		17441	0	0	0	0	0	0	0	0	0	0		
2600039	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0		
2602220	0	0	0	0		0	0	0		74691	57908	252	0	0	0	0	8351	0		0	0		47911	0	0	0	0	0	0	0	0	0	0		
2602800	0	2	0	0		0	0	0		29764	9602	51	0	0	0	0	2579	0		0	0		4502	0	0	0	0	0	0	0	0	0	0		
2602828	0	0	0	0		0	0	0		14593	5183	39	10	0	0	0	2009	0		0	0		1283	0	0	0	0	0	0	0	0	0	0		
2603629	0	0	0	0		0	0	0		40519	18888	87	0	0	0	0	7950	0		0	0		8744	0	0	0	0	0	0	0	0	0	0		
2604514	0	0	0	0		0	0	0		28979	29542	93	0	0	0	0	4845	0		0	0		20242	0	0	0	0	0	0	0	0	0	0		
2604925	0	0	0	0		0	0	0		6621	5078	15	0	0	0	0	1364	0		0	0		3578	0	0	0	0	0	0	0	0	0	0		
2605511	0	0	0	0		0	0	0		68997	69820	171	0	0	0	0	4180	0		0	0		43000	0	0	0	0	0	0	0	0	0	0		
2605566	0	0	0	0		0	0	0		0	500	1	0	0	0	0	0	0		0	0		400	0	0	0	0	0	0	0	0	0	0		
2606460	0	0	0	0		0	0	0		39587	24430	145	0	0	0	0	5896	0		0	0		9630	0	0	0	0	0	0	0	0	0	0		
2607225	0	0	0	0		0	0	0		47847	36826	151	0	0	0	0	3041	0		0	0		21726	0	0	0	0	0	0						
2607382	0	0	0	0		0	0	0		19924	86969	187	0	0	0	0	1211	0		0	0		68269	0	0	0	0	0	0	0	0	0	0		
2607412	0	0	0	0		0	0	0		21693	9009	45	0	0	0	0	1383	0		0	0		4509	0	0	0	0	0	0	0	0	0	0		
2607449	0			0		0	0	0		85300	39933	115	0			0	15034	0		0	0		28433	0	0	0	0	0	0	0	0	0			
2607467	0	0	0	0		0	0	0		28965	22511	158	0	0	0	0	3846	0		0	0		6711	0	0	0	0	0	0	0	0	0	0		
2608754	0	0	0	1000		0	0	0		178589	467088	468	0	0	0	0	6673	0		0	0		111212	0	0	0	0	0	0	0	0	0	0		
2608790	0	0	0	0		0	0	0		12828	8471	47	0	0	0	0	3762	0		0	0		4645	0	0	0	0	0	0	0	0	0	0		
2608905	0	0	0	0		0	0	0		42388	28239	109	0	0	0	0	2869	0		0	0		18000	0	0	0	0	0	0	0	0	0	0		
2610784	0	0	0	0		0	0	0		22864	22019	73	0	0	0	0	2250	0		0	0		15468	0	0	0	0	0	0	0	0	0	0		
2611044	11	0	0	0		0	0	0		15563	7605	50	0	0	0	0	2797	0		0	0		2605	0	0	0	0	0	0	0	0	0	0		
2611709	0	0	0	0		0	0	0		31776	30769	142	0	0	0	0	2564	0		0	0		16569	0	0	0	0	0	0						
2612162	0	0	0	0		0	0	0		13145	16812	47	0	0	0	0	1278	0		0	0		3204	0	0	0	0	0	0	0	0	0	0		
2613516	0	0	0	0		0	0	0		225345	25771	171	0	0	0	0	33938	0		0	0		9308	0	0	0	0	0	0	0	0	0	0		
2614018	0	0	0	0		0	0	0		40617	25923	165	0	0	0	0	3772	0		0	0		10017	0	0	0	0	0	0	0	0	0	0		
2614344	3	0	0	0		0	0	0		54977	13990	84	16	0	0	0	9198	0		0	0		5590	0	0	0	0	0	0	0	0	0	0		
2615190	0	0	0	0		0	0	62		38485	296222	74	0	0	0	0	35634	0		0	0		5312	0	0	0	0	0	0	0	0	0	0		
2615220	0	325	1	0		0	0	0		33235	15432	76	0	0	0	0	4872	0		0	0		9173	0	0	0	0	0	0	0	0	0	0		
2616076	0	0	0	0		0	0	0		95261	47728	226	0	0	0	0	16041	0		0	0		7806	0	0	0	0	0	0	0	0	0			
2618276	0	0	0	0		0	0	0		30344	27733	80	0	0	0	0	2610	0		0	0		21633	0	0	0	0	0	0	0	0	0	0		
2618726	81	0	0	0		0	0	0		42142	83947	322	10	0	0	0	2710	0		0	0		51647	0	0	0	0	0	0	0	0	0	0		
2618780	0	0	0	0		0	0	0		298222	690025	1438	0	0	0	0	14377	0		0	0		559519	0	0	0	0	0	0	0	0	0	0		
2619572	0	0	0	0		0	0	0		28100	11198	67	0	0	0	0	3282	0		0	0		4498	0	0	0	0	0	0	0	0	0	0		
2619714	0	0	0	0		0	0	0		44672	10818	82	0	0	0	0	3475	0		0	0		10944	0	0	0	0	0	0	0	0	0	0		
2619732	67	0	0	0		0	0	0		113390	79642	390	20	0	0	0	13566	0		0	58		62450	0	0	0	0	0	0	0	0	0	0		
2620439	0	6	1	0		0	0	0		36761	17019	72	0	0	0	0	2428	0		0	0		8188	0	0	0	0	0	0	0	0	0	0		
2621285	39	0	0	0		0	0	0		32308	22170	101	3	0	0	0	5824	0		0	0		12070	0	0	0	0	0	0	0	0	0	0		
2621306	57	0	0	0		0	0	0		57419	25542	139	4	0	0	0	6278	0		0	0		11642	0	0	0	0	0	0	0	0	0	0		
2621342	0	0	0	0		0	0	0		31336	25112	98	0	0	0	0	1597	0		0	0		18312	0	0	0	0	0	0	0	0	0	0		
2621379	0	0	0	0		0	0	0		3539	702	4	0	0	0	0	2238	0		0	0		302	0	0	0	0	0	0	0	0	0	0		
2621931	0	0	0	0		0	0	0		35399	14993	66	0	0	0	0	1730	0		0	0		9193	0	0	0	0	0	0	0	0	0	0		
2621940	0	0	0	0		0	0	0		22773	20684	93	0	0	0	0	3347	0		0	0		11384	0	0	0	0	0	0	0	0	0	0		
2622161	0	106	0	0		0	0	0		52384	48818	284	0	0	0	0	5761	0		0	0		45602	0	0	0	0	0	0	0	0	0	0		
2622198	0	0	0	0		0	0	0		55577	39608	241	0	0	0	0	5845	0		0	0		26396	0	0	0	0	0	0	0	0	0	0		
2623494	0	0	0	0		0	0	0		61141	27836	162	0	0	0	0	6863	0		0	0		17636	0	0	0	0	0	0	0	0	0	0		
2624400	0	0	0	0		0	0	0		100406	83573	252	0	0	0	0	8832	0		0	0		34063	0	0	0	0	0	0	0	0	0	0		
2624651	0	10	0	0		0	0	0		41769	18094	99	0	0	0	0	2190	0		0	0		8194	0	0	0	0	0	0	0	0	0	0		
2625724	0	0	0	0		0	0	0		46328	47188	168	0	0	0	0	3413	0		0	0		31202	0	0	0	0	0	0	0	0	0	0		
2626794	0	0	0	0		0	0	0		38993	23165	101	0	0	0	0	7168	0		0	0		13065	0	0	0	0	0	0	0	0	0	0		
2626815	0	0	0	0		0	0	0		36029	44182	178	0	135	0	0	1637	0		0	0		27582	0	0	0	0	0	0	0	0	0	0		
2630559	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	14	State Street Bank and Trust Company                                                                                                                                                              	
2630782	0	0	0	0		0	0	0		123483	66845	295	0	0	0	0	6813	0		0	0		46128	0	0	0	0	0	0	0	0	0	0		
2631172	0	0	0	720		0	0	0		106017	67207	213	0	0	0	0	17880	0		0	0		42835	0	0	0	0	0	0						
2631314	0	0	0	0		0	0	0		56111	72772	286	0	0	0	0	3952	0		0	0		29247	0	0	0	0	0	0	0	0	0	0		
2631323	0	0	0	0		0	0	0		42622	63190	218	0	0	0	0	5102	0		0	0		50672	0	0	0	0	0	0	0	0	0	0		
2631408	0	0	0	0		0	0	0		69305	37317	173	0	0	0	0	5490	0		0	0		17688	0	0	0	0	0	0	0	0	0	0		
2631846	0	16	24	0		0	0	0		36391	41017	218	0	1	1	0	2070	0		0	0		19218	0	0	0	0	0	0	0	0	0	0		
2632599	0	0	0	0		0	0	0		18924	4673	21	0	0	0	0	3602	0		0	0		2573	0	0	0	0	0	0	0	0	0	0		
2632713	0	0	0	0		0	0	0		58896	26244	149	0	0	0	0	3246	0		0	0		13832	0	0	0	0	0	0	0	0	0	0		
2634191	0			0		0	0	0		241502	91166	375	0			0	47940	0		26	0		55766	0	0	0	0	0	0	0	0	0			
2634351	0	0	0	0		0	0	0		331588	295399	843	0	0	0	0	54779	0		0	0		211	0	0	0	0	0	0	0	0	0	0		
2634735	0	0	0	0		0	0	0		30677	19993	146	0	0	0	0	1968	0		0	0		5393	0	0	0	0	0	0	0	0	0	0		
2635077	0	0	0	0		0	0	0		56102	22666	122	0	0	0	0	6702	0		0	0		9466	0	0	0	0	0	0	0	0	0	0		
2635901	0	0	0	8		0	0	163		49881	94337	249	0	0	0	0	4414	0		0	0		56739	0	0	0	0	0	0	0	0	0	0		
2636074	0	0	0	0		0	0	0		67402	57352	204	0	0	0	0	2750	0		16	0		36951	0	0	0	0	0	0	0	0	0	0		
2636083	0	0	0	0		0	0	0		67870	47119	309	0	0	0	0	3297	0		0	0		23776	0	0	0	0	0	0	0	0	0	0		
2636458	0	0	0	0		0	0	0		129887	1939881	265	0	0	0	0	1358	0		0	0		748	0	0	0	0	0	0	0	0	0	0		
2640530	0	0	0	5		0	0	278		32880	45761	239	0	0	0	0	2927	0		0	0		49706	0	0	0	0	0	0	0	0	0	0		
2640594	0	0	0	0		0	0	0		39412	51681	254	0	0	0	0	2459	0		0	0		26281	0	0	0	0	0	0	0	0	0	0		
2641827	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0		
2642598	0	0	0	0		0	0	0		48881	33037	173	0	0	0	0	2232	0		0	0		15777	0	0	0	0	0	0	0	0	0	0		
2643438	0	0	0	12810		0	0	0		1595184	693067	4035	0	0	0	0	86111	0		0	0		300222	0	0	0	0	0	0	0	0	0	0		
2643595	0	0	0	0		0	0	0		20482	23510	107	0	0	0	0	776	0		0	0		11911	0	0	0	0	0	0	0	0	0	0		
2645106	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0		
2645889	0	19	0	0		0	0	0		22605	16930	77	0	0	0	0	2788	0		0	0		9230	0	0	0	0	0	0	0	0	0	0		
2646327	0	0	0	0		0	0	0		32682	19961	94	0	0	0	0	3479	0		0	0		10992	0	0	0	0	0	0	0	0	0	0		
2646523	0			0		0	0	0		83746	94667	333	0			0	3374	0		0	0		60367	0	0	0	0	0	0	0	0	0			
2646813	0	0	0	0		0	0	0		24198	30227	156	0	0	0	0	3016	0		0	0		14627	0	0	0	0	0	0	0	0	0	0		
2648330	41	0	0	0		0	0	0		27466	24733	136	0	0	0	0	3375	0		0	0		11245	0	0	0	0	0	0	0	0	0	0		
2648376	0	0	0	0		0	0	0		86197	21565	126	0	0	0	0	8183	0		0	0		7116	0	0	0	0	0	0	0	0	0	0		
2648460	0	0	0	0		0	0	0		55978	62061	197	0	0	0	0	2404	0		0	0		42361	0	0	0	0	0	0	0	0	0	0		
2649122	0	0	0	0		0	0	0		107148	105451	449	0	0	0	0	13355	0		0	0		69964	0	0	0	0	0	0	0	0	0	0		
2649177	0	0	0	0		0	0	0		231104	90760	290	0	0	0	0	226691	0		0	0		61760	0	0	0	0	0	0	0	0	0	0		
2650333	0	0	0	0		0	0	0		19983	10270	79	0	0	0	0	1870	0		0	0		3881	0	0	0	0	0	0	0	0	0	0		
2651675	0	0	0	0		0	0	0		40296	36125	210	0	0	0	0	3885	0		0	0		15125	0	0	0	0	0	0	0	0	0	0		
2651899	0	0	0	0		0	0	0		0	2000	1	0	0	0	0	0	0		0	0		1900	0	0	0	0	0	0	0	0	0	0		
2652092	0	0	0	0		0	0	0		79957	154702	542	0	0	0	0	4851	0		0	0		100502	0	0	0	0	0	0	0	0	0	0		
2654818	0	0	0	0		0	0	0		34807	8014	55	0	0	0	0	4448	0		0	0		5937	0	0	0	0	0	0	0	0	0	0		
2655495	0	0	0	0		0	0	0		67828	54873	242	0	0	0	0	6352	0		0	0		41678	0	0	0	0	0	0	0	0	0	0		
2655507	0	0	0	0		0	0	0		41237	32141	164	0	0	0	0	3819	0		5	0		15741	0	0	0	0	0	0	0	0	0	0		
2657855	0	0	0	0		0	0	0		29734	13515	54	0	0	0	0	3184	0		0	0		9204	0	0	0	0	0	0	0	0	0	0		
2661861	0	0	0	0		0	0	0		23751	15186	77	0	0	0	0	1754	0		0	0		9500	0	0	0	0	0	0	0	0	0	0		
2661898	0			0		0	0	0		38225	26127	143	0			0	2461	0		0	0		16198	0	0	0	0	0	0	0	0	0			
2665515	0	0	0	0		0	0	0		66065	131849	507	0	0	0	0	4044	0		0	0		77637	0	0	0	0	0	0	0	0	0	0		
2665841	0	0	0	0		0	0	0		25109	6221	53	0	0	0	0	3003	0		0	0		921	0	0	0	0	0	0	0	0	0	0		
2666400	0	0	0	2		0	0	0		151401	136670	324	0	0	0	0	7406	0		0	0		51792	0	0	0	0	0	0	0	0	0	0		
2667911	0			0		0	0	0		22470	39340	145	0			0	1473	0		0	0		29010	0	0	0	0	0	0	0	0	0			
2667920	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0		
2667939	0	0	0	0		0	0	0		31407	16951	72	0	0	0	0	4052	0		0	0		4112	0	0	0	0	0	0	0	0	0	0		
2667957	0	0	0	0		0	0	0		35297	20602	91	0	0	0	0	4967	0		0	0		11502	0	0	0	0	0	0	0	0	0	0		
2668459	0	3	0	0	0	0	0	0	0	28090	26490	126	0	0	0	0	3625	0	0	0	0		19687	0	0	0	0	0	0	0	0	0	0		
2668570	0	0	0	0		0	0	0		55771	35346	120	0	0	0	0	4214	0		0	0		24000	0	0	0	0	0	0	0	0	0	0		
2668598		11	0	0		0	0	0		62904	14208	66		1	3	0	6531	0		0	0		6586	0	0	0	0	0	0	0	0	0			
2671093	0	0	0	0		0	0	0		18218	53605	136	0	0	0	0	1848	0		0	0		40905	0	0	0	0	0	0	0	0	0	0		
2671105	0	0	0	0		0	0	0		23291	40570	181	0	0	0	0	2200	0		0	0		24170	0	0	0	0	0	0	0	0	0	0		
2678449	0	0	0	0		0	0	0		26554	37419	128	0	0	0	0	2157	0		0	0		30558	0	0	0	0	0	0	0	0	0	0		
2679709	0	0	0	0		0	0	0		44804	17171	87	0	0	32	0	3983	0		0	0		8471	0	0	0	0	0	0	0	0	0	0		
2679839	0	0	0	0		0	0	0		75814	52723	263	0	0	0	0	7448	0		0	0		26422	0	0	0	0	0	0	0	0	0	0		
2682709	0	0	0	0		0	0	0		16513	25704	61	0	0	0	0	1175	0		0	0		7845	0	0	0	0	0	0	0	0	0	0		
2683014	0	0	0	0		0	0	0		186447	168795	886	0	0	0	0	11236	0		0	0		88600	0	0	0	0	0	0	0	0	0	0		
