"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	
2370994																														0	16556	506	3353	54122		29		818	0			15365	4928	3142	0	0	106794	669	0			0	7617	568	1849	28490	1026	826	2644	583	1104	1434	28147	9592	27153	27514	7166	71								0	459		
2371816																														0	14267	0	156	34878		604		0	0			39351	579	5010	0	0	155031	83	0			0	56985	2883	13223	57712	3026	4749	27000	14846	4670	2533	51429	6283	30807	6244	3366	0								333	68		
2372774																														0	0	0	54	38969		0		349	0			8698	3855	9108	0	1954	93888	107	0			0	30519	485	13061	9870	2181	3269	10003	2214	8495	4357	7626	4751	14337	9700	18619	7862								0	4		
2374170																														0	2101	69	2886	25338		0		26	0			34506	0	23169	0	0	100335	154	0			0	12231	163	0	23617	182	206	4085	7518	111	128	42034	4960	15074	23274	2747	0								0	0		
2374901																														0	1242	0	2802	27037		119		0	0			36422	1370	1107	0	0	72957	0	0			0	894	1756	539	16955	336	96	117	85	25	235	28532	3652	14531	18559	4459	148								0	208		
2376464																														0	5110	215	904	40963		390		0	0			5929	1384	3778	0	0	77887	0	0			0	15457	3672	1743	26447	2837	2693	5877	1694	2114	242	16197	13076	14489	11555	7025	88								0	85		
2380470																														0	481	0	115	40699		0		0	0			32761	151	905	0	0	76752	822	0			0	1201	919	159	10268	0	341	159	346	0	356	63657	1030	4238	4525	9	2557								241	101		
2380993																														0	1559	0	464	5074		301		0	0			5433	2861	6731	0	70	40598	0	0			0	17004	856	957	7927	2046	2856	3152	3864	3335	1727	7131	3146	3910	3950	5416	0								135	110		
2382308																														0	0	0	0	3713		0		0	0			53574	0	0	0	0	65057	0	7304			0	0	466	0	56804	0	0	0	0	0	0	53943	2861	3583	495	87	0								0	0		
2383882																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2383903																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2385149																														0	2761	1038	0	1840		63		552	0			2544	772	12047	0	0	65574	74	0			0	43242	450	36479	12531	3078	8713	8226	17203	5875	51	5464	6396	4472	4873	1135	0								101	238		
2385514																														0	6476	1148	155	9608		191		0	0			29938	425	6456	0	0	75865	65	0			0	19211	2198	2306	30797	7555	3034	5068	2855	633	67	22309	12496	12272	9405	117	0								0	124		
2388784																														0	11779	452	850	14689		71		0	0			22462	5015	9536	0	0	78477	0	1171			0	11336	1092	395	23602	653	1503	4883	4156	141	0	27164	6212	16645	16780	278	0								0	24		
2389820																														0	6535	0	1354	40600		646		0	1665			44876	3631	1831	0	0	122234	0	0			0	21439	1244	13307	46662	2179	1579	7601	5783	523	3753	37419	5485	22015	28076	2166	5634								78	0		
2389857																														0	8358	72	3777	18961		0		0	471			14544	4909	709	0	0	66340	0	0			0	11283	3638	3395	21848	2772	1913	4712	282	0	1604	17280	7066	18798	11324	329	0								0	89		
2389884																														0	535	2315	197	1171		3		876	0			2172	28	1408	0	0	16053	0	0			0	6953	395	0	2407	89	19	1154	521	5170	0	1166	1712	3124	1776	1287	27								0	0		
2390929																														0	13941	0	318	63640		0		0	0			37720	15022	2116	0	0	177783	0	0			0	43500	989	2008	51348	1423	3361	9073	13083	1103	15457	54611	6399	19454	48261	5439	119								0	537		
2391252																														0	4269	0	1110	32346		101		0	0			15713	3231	7118	0	0	74232	93	0			0	8520	1799	798	26320	1312	1558	4830	498	322	0	18484	9914	27707	5915	3708	0								0	118		
2391494																														0	4063	3580	622	21867		884		3301	0			10935	3773	3535	0	370	73210	0	457			0	17747	1868	233	28919	2024	4639	8444	2235	285	0	11573	10683	26581	5069	1313	0								208	0		
2391588																														0	4212	132	253	2324		5		166	0			5345	955	1141	0	513	22261	0	0			0	5894	1014	3560	7880	1141	765	3194	659	0	135	5298	1747	4052	3752	871	558								0	307		
2392950																														0	19006	0	3872	25086		16		0	0			16098	4240	1779	0	0	86368	133	0			0	15229	1150	0	49840	1469	4346	8227	1186	0	0	27106	24902	18847	300	118	0								0	25		
2396547																														0	10903	20	694	23367		385		0	0			20761	220	13702	0	0	99322	0	8			0	18547	10715	0	26943	6274	3526	4448	2009	1473	493	34034	3614	10023	8222	22275	1896								0	0		
2396583																														0	9144	29	0	22691		159		0	0			12846	556	2832	0	0	60365	0	593			0	9699	1816	2278	7543	2308	1670	3095	2626	0	0	30293	4304	6537	8018	807	634								0	0		
2396592																														0	230	0	0	1754		32		0	0			2949	0	6004	0	0	21621	0	0			0	10652	0	0	6312	830	1724	7780	157	66	0	1367	2391	3571	2329	764	302								0	0		
2396604																														0	2999	1260	0	2628		570		1573	0			7361	2769	3281	0	0	30973	0	0			0	2237	688	302	6901	260	162	830	846	139	0	10792	4215	4297	7930	1378	73								0	5607		
2397713																														180	6097	0	305	30335		0		1669	0			13658	4307	5997	0	0	69997	70	0			0	6133	982	0	23174	355	1231	1275	2168	1104	0	9661	11927	14525	25268	2116	0								301	103		
2398578																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2398596																														0	13925	0	6193	28681		21		0	287			20327	1602	5763	0	0	100841	60	0			0	21072	2982	1623	36421	3320	4728	6165	5534	1053	272	21192	15531	15319	26877	862	0								223	112		
2398701	2013	109	0	0	1256	21967	4867	6692	0	85938	0	49034	0	0	16112	12551	7719	28761	8614	11453	0	0	0	0	0	0	0	0	0	0	0	0	2013	0	0	109	109	0		1256	3123	4379	0	0	6692	0	62227	0	49034				0	0	0		0	0	0	0	0	0							0			0	0			0	0		
2399119																														0	11695	0	8826	108538		0		0	0			25730	6354	1539	0	0	209098	0	0			0	44702	1511	42376	44505	8893	5079	6315	17135	1064	6191	81256	14302	26131	35385	7321	0								0	203		
2403548																														0	17391	107	603	17597		700		78	0			135439	5712	2898	0	0	202867	0	0			0	21853	404	1882	96719	2603	1515	9651	7115	391	529	66383	44563	39420	23607	1724	97								0	85		
2407537																														0	3626	1023	1005	12826		5		43	0			6140	297	7848	0	0	35710	7	0			0	2160	526	78	9765	495	115	644	557	349	0	3431	6334	6324	8723	5437	3280								0	218		
2409997																														0	16884	0	7932	10284		166		0	0			27785	8108	13668	0	0	154023	0	0			0	67406	1790	56909	39457	2624	4063	9992	26289	21801	1846	39896	2128	16625	19530	7578	149								0	0		
2412072																														0	18933	441	730	35206		155		0	0			25621	2933	432	0	0	89726	0	0			0	3436	1670	1117	27947	2937	170	34	102	31	0	43675	9984	16458	12294	3046	424								0	169		
2413510																														0	0	2219	0	675		99		10253	0			7148	0	3513	0	106	30090	0	0			0	6077	0	374	13821	375	998	2838	1827	38	0	7156	5484	6978	2541	1806	47								0	0		
2428381																														0	2921	70	56	16552		129		22	0			32529	5116	7524	0	84	80832	0	0			0	14222	1408	0	29122	2041	656	3928	6784	668	145	29556	5069	11906	18252	1596	0								0	199		
2433451																														0	664	382	835	9742		65		0	0			7326	5656	3874	0	0	42022	0	0			0	13242	210	11025	10212	3463	3472	3949	470	543	1344	16304	3126	6838	1876	636	0								0	26		
2434113																														0	15885	0	16473	136204	0	291	291	0	0	90940	0	90940	33882	6283	0	0	615578	0	0	0	0	0	291495	23435	270327	55780	8779	37004	46054	152931	26755	19593	109400	17358	58701	77251	58293	2557	0	0	0	0	0	0	0	0	690	0	
2435400																														0	10150	0	156	21738		440		0	0			17350	2687	1954	0	0	72399	48	0			0	17133	709	11817	8779	747	1166	5089	5359	2649	2123	15653	4352	10791	17262	6314	671								0	130		
2435615																														0	24969	0	32625	37274		123		0	69			17936	348	589	0	0	133140	480	0			0	14924	4832	5567	52756	4947	2787	2702	4352	17	119	48382	15401	15116	32096	3835	0								0	0		
2435660																														0	31123	174	10492	24359		2179		0	0			13520	8838	6484	0	0	187897	0	0			0	82817	7911	33351	71481	42473	12872	3000	3749	9286	10892	71746	7409	8251	12154	4982	0								0	0		
2443478																														0	16802	11621	6648	46408	0	129	129	28490	20	86903	0	86903	0	29488	0	87	279996	0	0	0	0	310	49632	3496	8508	112748	11282	7951	14512	10779	4296	236	125210	26835	33276	32448	7005	0	0	0	0	0	0	0	0	0	292	0	
2443535																														0	14578	0	2500	89916		23		0	0			32277	2320	5222	0	374	178140	0	0			0	27239	3062	7239	36527	8478	1512	9556	2742	3763	1188	46488	12025	31490	48401	12070	0								501	128		
2445052																														0	4744	0	7851	25001		669		0	0			19979	17526	643	0	0	94478	232	0			0	9823	8425	5694	28934	216	1270	3192	2560	2586	0	56906	6259	13413	7785	524	0								0	49		
2446152																														498	8121	3628	56	35990		7		6411	0			21691	741	899	0	0	79925	0	127			913	79	20	79	22838	25	0	0	0	54	0	36689	11846	8069	11448	8501	845								0	1657		
2450711																														0	6960	0	11332	69752		40		0	0			19360	13856	2232	0	1975	142415	234	0			0	13049	836	0	29099	703	646	4689	6361	651	0	47668	6194	17142	50842	5046	2382								0	3257		
2451240																														870	4903	0	8258	28328		4053		0	0			1288	345	140	0	0	50664	-158	0			0	1436	0	500	9765	187	243	127	0	879	0	25515	3789	16282	2701	783	0								0	885		
2451482																														0	3636	280	0	29378		150		0	0			11820	11802	4047	0	122	86044	0	0			0	24062	237	2928	14678	3231	3901	8962	4741	108	2759	25028	7050	14432	13826	901	528								240	270		
2453132																														0	2793	0	4560	14087		0		0	0			24732	1476	3754	0	0	66500	0	0			0	8814	4581	0	27957	2663	1526	2209	1315	1017	83	30368	4104	3500	17672	2042	0								0	1703		
2454009																														0	5601	269	0	20638		26		0	0			7358	728	1854	0	0	44221	23	0			0	6958	790	790	14901	2741	723	1796	1480	0	120	16020	3021	8543	8913	668	0								0	22		
2454027																														29438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062151	0	0	0	0	0	998	0	0	11665	0	0	0	0	112	886	5669	5996	1039247	0	0	0	29438	0	29438	0	0	0	0	1031715	0	0	
2454607																														0	4713	5178	3383	55642		0		8152	220			14909	631	10838	0	0	139050	0	0			0	27161	8348	3029	57152	6009	4568	6696	9587	301	0	46006	9813	28419	25504	1707	0								0	95		
2454867																														0	26	28318	0	592		0		6972	0			2583	657	465	0	187	54354	0	0			0	14376	178	11961	8490	225	1115	1570	9608	1528	330	7558	4148	6027	11132	9182	1931								0	0		
2456209																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2458119																														0	18130	0	2057	72169		0		0	0			25471	1114	3372	0	0	140478	628	0			373	16771	1610	12053	66068	1392	6395	5966	1049	1882	87	48595	12686	39216	20567	2905	345								412	0		
2459992																														0	2999	2252	633	11213		14		2340	0			6139	2472	6940	0	122	57671	0	0			0	19062	2690	144	26263	3304	6712	7766	327	953	0	6239	15078	13752	3263	275	0								610	185		
2460121																														0	7544	0	905	2554		357		56	0			31689	1012	3413	0	0	59209	0	88			0	9910	1577	5130	19423	1309	3499	1600	707	627	2169	11056	19479	7874	6323	2740	1631								0	104		
2461641																														0	659	7792	615	3078		48		8252	0			2913	925	2383	0	0	38225	0	0			0	9520	1833	174	12433	452	919	5675	1676	778	0	11607	2958	5889	6571	1657	0								124	83		
2465881																														0	2326	10525	1959	16021		161		29177	36			35221	1256	16914	0	667	187028	0	0			0	65823	5799	0	55391	1614	2736	8912	19373	31596	1472	45723	11311	18933	37971	5745	608								864	315		
2466712																														0	12144	0	307	12004		111		0	0			10247	5472	16344	0	0	64523	144	436			1	5352	1974	576	24674	577	2325	1661	788	0	0	10334	11438	11588	13010	8735	4210								0	276		
2467670																														0	0	0	47	157	0	11	11	0	0	0	0	0	0	143	0	0	1380053	66747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1446439	143	39	165	0	0	0	0	0	0	0	1444168	2274	0	
2468097																														0	3250	0	3889	19999		899		0	0			24925	2021	841	0	0	57267	176	0			21	1606	13	1606	21851	297	594	62	653	0	0	22906	7010	8979	15569	1082	0								0	0		
2470858																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2471239																														0	973	0	0	2670		0		0	0			358	936	895	0	0	13470	0	0			0	7188	452	3135	1211	2595	142	214	837	2135	1199	3546	62	700	886	1090	0								0	0		
2472508																														0	1260	15790	758	21181		1017		43447	0			46661	1241	19489	0	0	173336	121	306			0	21888	0	204	60588	1159	1350	5345	10654	3259	121	63601	10888	23759	45020	5846	1533								322	97		
2473354																														0	12090	1186	13	27307		14		0	0			14725	7266	3775	0	0	71637	0	0			0	2708	1654	1808	25889	1011	0	463	1215	19	0	42365	4408	8596	11952	1066	228								0	899		
2474940																														0	12740	245	1335	54141		0		0	0			41686	6001	2033	0	0	164896	0	126			0	43298	1273	16040	74513	1226	2131	6457	7469	25919	96	66633	4523	11754	29704	8984	0								558	1460		
2479310																														0	44954	0	6866	127013		227		0	0			39738	556	3078	0	0	230747	1381	3087			0	4423	1623	4210	111953	4210	178	25	10	0	0	166557	9685	16451	12474	10480	10691								0	563		
2479477																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2479927																														0	2024	1034	2283	5752		19		13	0			737	82	4208	0	0	36810	340	0			0	20897	101	7041	6415	926	1338	1863	3942	12558	270	4417	3837	2908	2079	3012	0								0	0		
2480503																														0	668	888	0	3110		910		163	0			5826	1368	2199	0	0	39660	0	0			0	22110	2129	3545	6773	3410	2165	2816	5998	7599	0	3540	3277	3080	6338	1293	0								160	129		
2480512																														0	20271	2345	1795	11258		94		667	0			15197	2347	10393	0	1671	108283	0	0			0	39153	3092	1433	40682	2519	8612	16878	1117	2153	7874	14891	25496	14011	6051	5959	2507								0	0		
2480736																														0	8690	0	1462	56055		123		0	0			35354	8018	14186	0	0	142054	0	0			0	14244	3922	3101	37623	3541	1379	1434	4395	1258	2237	47144	4792	18145	38363	13632	5459								0	0		
2480790																														0	5489	180	0	4945		130		0	0			9180	42	1654	0	0	31023	32	1935			259	7163	337	337	14809	4426	674	1303	30	196	389	8286	7517	4168	1555	1939	0								0	0		
2481180																														0	2819	943	2185	15491		0		0	0			7258	2480	6066	0	0	46738	0	0			251	8898	463	472	9868	1064	1015	1585	2868	2239	0	15924	2070	5716	11491	2059	422								0	135		
2481210																														0	6785	190	631	7240		15		328	0			1919	178	2832	0	0	26845	0	0			0	6420	307	269	22465	1976	4180	85	62	0	117	10121	6559	1411	1801	0	0								0	0		
2482169																														0	519	40	0	890		13		0	0			67	418	206	0	0	14381	104	0			0	11097	1138	6165	809	461	749	1508	4587	3792	0	1471	533	714	373	298	0								0	97		
2482374																														0	15182	0	3263	25195		4		0	0			15618	750	953	0	0	72476	0	0			0	8642	2777	808	32631	808	1779	2602	3096	53	304	30216	3227	17185	11424	525	0								0	92		
2482600																														0	1150	0	0	37		19		22	0			9294	83	4729	0	0	17722	0	0			0	1926	462	131	6192	298	120	179	682	577	70	4314	1888	4401	3672	1275	223								0	0		
2482730																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2482824																														0	359	21628	1286	18602		543		16871	64			18908	0	15461	0	1756	115863	0	0			0	19779	670	209	27257	9510	190	430	1220	8126	170	58540	10602	10784	9291	3104	2643								0	0		
2482851																														0	0	19	0	168		0		0	0			109	0	180	0	0	6100	3	0			0	5622	4	1655	205	144	322	1653	1051	1447	1005	168	38	116	50	0	109								0	1		
2483120																														0	5649	141	377	1117		2		213	0			41595	11105	9667	0	0	78993	77	0			42	8870	154	0	22311	594	442	2054	2964	134	2640	34102	4199	10854	13954	1872	4841								0	180		
2483362																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2483438																														0	1481	9640	5012	10469		1		0	0			4881	0	25	0	0	32611	47	0			0	1120	29	1120	3706	926	130	64	0	0	0	14327	2964	5037	3684	5279	0								0	0		
2484145																														0	0	0	0	0		0		0	0			0	0	0	0	0	21443	0	0			0	0	0	0	0	0	0	0	0	0	0	21441	0	2	0	0	0								21443	0		
2485544																														0	6250	0	800	26757		1		19	0			9669	261	1384	0	0	56176	0	0			111	6752	3473	3095	13742	502	2221	1342	1352	1055	280	12117	3897	13579	9118	6270	4443								349	461		
2485900																														0	7766	0	1604	48998		0		0	0			29291	8278	3887	0	0	112121	0	0			0	9374	2413	0	26806	5234	781	2009	812	538	0	70923	2509	8503	13814	6713	285								0	510		
2486699																														0	10304	0	2466	30479		129		0	0			25797	3273	1085	0	0	85225	2	0			0	11235	89	1255	37739	5115	2457	3663	0	0	0	35147	9827	24803	3997	218	0								0	370		
2488956																														0	6151	303	1486	16725		22		306	0			12639	2265	4707	0	0	48077	76	0			0	2744	423	981	17781	995	164	894	691	0	0	24463	1711	8027	10741	458	0								318	64		
2490285																														250	11	4518	0	2169		24		10084	0			3538	0	2118	0	2614	26297	0	0			0	951	20	105	11709	19	67	153	172	432	68	12054	2577	2651	2764	3827	900								0	0		
2491291																														0	14092	1117	1246	55808		50		0	0			38960	5810	764	0	0	138611	0	0			0	18967	1730	18140	52092	18449	454	64	0	0	0	111269	1162	3052	1609	2336	0								0	67		
2493110																														1482	17512	10301	3480	24963		137		6296	0			16749	1009	22593	0	1385	136728	0	0			0	25820	4896	3771	46876	4179	6796	12028	1805	548	317	25151	21181	37598	17790	7827	286								0	105		
2493697																														0	4844	0	668	1765		6		0	0			3178	410	423	0	0	12769	0	0			0	675	100	234	6725	234	346	95	0	0	0	7397	780	962	2681	272	2								68	632		
2494742																														40565	648	206	361	6758		526		25	330			12667	517	15074	0	0	81791	0	0			0	2336	2056	0	50954	620	185	1324	194	13	0	49884	4223	11127	13729	290	0								0	52		
2495020																														0	282	5367	0	775		8		5870	0			2729	0	1731	0	135	22790	0	0			0	5756	129	0	6933	15	379	3198	1835	329	0	3467	3466	5476	3664	904	0								0	8		
2496081																														0	569	0	1124	7143		0		0	0			5434	0	46	0	0	19717	104	0			5	3701	1804	1709	7795	2422	539	553	22	43	0	4541	1157	2970	2993	2515	486								0	0		
2497181																														0	4569	10849	441	32872		21		7046	0			21183	2067	6890	0	0	127764	0	0			1206	38068	3574	25066	22011	4885	9386	9599	1969	11156	0	27501	21119	14584	16052	8707	794								0	184		
2497190																														0	3388	2103	1096	3067		30		781	0			5953	95	11885	0	806	43233	11	0			0	13472	235	10302	15491	2000	6172	3175	1712	413	0	5651	10765	6883	5573	900	0								171	162		
2498786																														0	11504	72	3305	37571		2		0	0			6636	2111	529	0	0	66715	0	0			0	4038	930	223	26618	1794	360	1767	118	0	0	14288	12925	29429	4941	867	0								0	17		
2500773																														0	1175	194	643	19132		2		0	0			4739	3970	1541	0	0	43589	0	0			0	11583	582	288	6131	283	857	3486	2901	4042	13	8062	1889	7527	12473	1885	0								0	28		
2502610																														0	6198	5768	0	26482		543		33351	604			28830	655	1349	0	0	107050	0	0			0	1828	1612	650	47200	449	119	432	288	413	127	59374	4053	11703	19278	8083	2332								0	434		
2502656																														0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3354049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3351798	0	0	0	0	0	0	0	0	0	0	0	0	3354048	0	0	
2502825																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2503091																														0	23114	215	295	27151		0		0	0			15845	2950	2568	0	0	86434	119	0			0	12942	1160	5334	25747	1903	4192	4644	2203	0	0	20546	27415	18473	6842	303	0								0	313		
2503185																														0	5126	326	0	6677		0		0	0			7357	867	3874	0	0	33683	0	0			0	8295	1114	66	14436	1241	1803	4796	403	52	0	6713	6022	9765	2078	613	193								0	47		
2503345																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2505424																														0	1775	0	1329	5359		0		0	0			4286	1177	3434	0	126	43728	0	0			0	21828	4306	16862	3241	878	6297	3094	7018	4206	335	1890	5553	3970	5615	4567	278								108	0		
2505451																														0	16644	313	0	13623		4		9	0			9138	3251	8185	0	0	63697	12	0			0	9758	2717	949	30509	1504	1379	5334	1235	306	0	14187	13438	16156	9493	668	7								0	67		
2505460																														0	1160	38	115	5725		58		806	0			9280	0	11761	0	0	44936	0	0			0	15844	144	0	14692	2443	2428	6873	4094	6	0	4522	6212	9277	8217	470	0								0	5		
2505787																														0	18603	10799	2065	87852		0		1191	0			50429	4896	43533	0	0	323849	0	17192			0	84765	2524	32462	120826	4326	7750	24035	27537	7800	12393	67123	41627	61915	52515	15119	114								0	0		
2506056																														0	491	38	378	4302		0		0	0			2538	601	3984	0	0	23151	0	0			0	10396	423	0	5711	926	2150	2686	4521	59	0	4710	1056	2753	3799	358	79								0	0		
2506328																														0	6004	328	1387	2394		738		304	0			30360	3594	2008	0	0	54397	0	0			0	5238	1964	0	20445	732	493	2815	847	268	0	26371	2983	7401	11377	977	0								0	78		
2506757																														0	4797	0	1897	30433		784		0	0			45938	2721	18081	0	892	135418	38	0			0	25964	3860	22378	46643	908	2688	6966	14620	782	0	54899	5432	19605	26087	2262	405								0	89		
2507802																														0	19544	0	701	47404		0		0	0			16668	11086	11633	0	0	153655	252	0			0	30122	16704	28882	47318	3381	14865	8540	1305	128	1903	47025	22911	17787	23864	11121	1057								0	45		
2508126																														0	22029	144	0	53977		0		0	0			9926	3539	3256	0	310	103217	360	0			0	10207	163	0	38755	1033	1597	4740	2748	89	0	64608	2477	19809	4931	216	29								0	26		
2508359																														0	4411	0	96	21141		63		0	0			16203	4217	5389	0	0	63037	26	0			0	11317	206	10455	7798	1365	3176	1184	5592	0	0	20809	12411	10313	7979	0	0								0	20		
2508751																														0	12290	0	6117	53394		0		0	0			135894	29344	27579	0	0	278290	1543	0			0	13312	1786	246	122860	3486	5399	1411	2135	538	343	108864	63202	26426	44533	22775	0								0	117		
2508779																														0	29442	231	17441	90643		0		0	0			62211	19629	858	0	0	236752	666	0			0	8133	3486	0	98300	56	1321	48	474	5022	1212	132387	11809	27963	41688	15025	163								0	5344		
2509486																														0	1408	9888	1232	9970		24		29100	0			19786	522	6234	0	0	98602	0	4455			0	9845	5932	906	30951	62	295	1791	5543	1670	484	36739	11860	12734	22659	4703	44								0	206		
2511126																														0	45531	549	1352	19310		12		0	0			5932	2087	5246	0	0	97385	0	0			0	16831	535	4653	45793	6840	2553	6300	725	344	0	52551	10145	15073	2649	25	0								0	0		
2511386																														0	4983	0	1881	26738		0		0	0			6483	1253	310	0	0	57564	255	0			0	13041	3130	10200	8535	3022	61	2211	5450	2058	239	9508	1187	12625	18698	2351	337								0	0		
2512347																														0	11645	9373	1949	23857		464		644	0			14374	3550	7670	0	0	113978	0	0			0	36478	2979	7174	36751	4577	9733	10813	6220	2959	2176	21192	17733	15455	19448	2886	626								812	183		
2512440																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2514042																														0	4650	0	5060	20749		291		0	0			18538	2828	4680	0	0	66459	63	0			1775	9548	40	1650	30899	1715	1305	3571	2957	0	0	17905	14937	16622	7139	371	0								0	138		
2514547																														0	65183	0	11818	114930	180	372	192	0	0	77856	0	77856	46400	27969	0	0	401686	0	0	0	0	0	51360	4839	14783	114062	18483	3721	7688	12420	5704	3345	210372	7726	35530	60161	34835	672	0	0	0	0	0	0	0	0	959	0	
2514583																														0	1889	217	0	1978		391		137	0			4193	0	4321	0	0	21657	0	0			0	8329	202	939	5654	939	126	255	1209	5765	35	5474	2403	1864	1679	1908	0								0	0		
2514837																														0	3689	71	0	4188		0		96	52			4841	3273	5195	0	0	35157	0	0			750	7015	6668	0	10157	459	783	1821	722	98	3132	5645	5409	7668	8569	785	0								0	121		
2515272																														0	0	0	0	0		636		0	0			0	32278	432	0	0	112880	0	0			0	69226	10286	36496	86	36252	0	489	2696	9378	20251	40749	28	130	115	1761	787								0	22		
2515320																														0	4010	447	665	8768		0		1258	0			9806	474	1970	0	0	34643	0	0			0	2033	4979	0	24800	1045	285	428	275	0	0	22357	1722	3561	4054	916	0								0	233		
2515441																														0	1860	0	231	26078		47		0	0			5984	784	193	0	106	68446	264	0			0	33417	0	4879	6909	747	1161	2161	2493	8245	18609	6065	1242	11377	13937	2264	408								0	10		
2516327																														0	3993	27002	23751	84681	0	3244	3244	30609	0	66618	0	66618	11779	29721	0	8482	338821	82	2025	2025	0	7	23233	17655	9497	217612	4139	9440	4814	3439	1312	47	146114	75830	66220	22684	3364	5	0	0	0	0	0	0	0	542	5568	0	
2516626																														0	35122	0	8926	23866		67		0	0			22217	10012	5156	0	0	122527	0	0			0	15596	958	4218	39385	3021	422	1049	1563	1771	7770	76421	426	10840	10702	6633	1156								0	607		
2517182																														0	16442	0	0	63215		220		0	0			31040	11874	106	0	1156	134132	0	681			0	8832	455	2845	49044	2401	4967	159	125	832	348	90609	4454	11849	13278	4460	0								111	0		
2518424																														0	5438	263	0	43870		917		111	0			23264	484	943	0	0	91397	0	754			0	1733	13481	944	22102	666	0	381	175	511	0	34332	7544	20218	23583	3228	759								0	139		
2518497																														0	7471	4261	804	29507		118		401	0			11390	1317	920	0	0	71510	0	0			0	13687	1620	0	28145	356	881	3240	1172	8038	0	19791	7117	23656	6045	1214	0								0	14		
2519001																														0	0	0	0	185		0		0	0			87509	4731	452	0	0	120740	0	10778			0	17061	24	10128	31467	1993	1932	3889	709	390	8033	18113	14506	40648	26475	3131	214								0	0		
2521077																														0	20888	0	1936	27116		62		3043	0			32343	0	10662	1779	0	134010	0	0			0	32497	3569	9908	64400	6992	1796	7556	13679	2327	147	75920	4027	4913	13794	912	1947								0	115		
2522681																														0	47409	0	5496	96256		2		3	0			34189	3954	4615	0	0	206194	0	0			0	7905	6184	3170	67525	3174	1274	369	288	111	2689	149866	19948	14697	7521	4182	621								0	181		
2524797																														0	1552	43879	3994	43648		0		46775	932			15818	1123	500	0	0	174740	0	0			0	16416	971	15720	83536	1770	4282	8317	791	105	1151	52330	50895	37249	9221	4856	2139								51	13		
2525860																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2528656																														0	5853	3872	0	10099		14		1132	0			2444	0	3968	0	0	43819	0	0			0	14733	1652	10747	13583	3040	4796	3321	2337	856	323	6172	9924	6039	5055	1124	685								0	52		
2529176																														0	0	0	250	457		281		0	0			1864	55	285	0	0	3753	0	0			0	0	545	0	185	0	0	0	0	0	0	499	38	617	974	1025	600								0	16		
