"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
575254	0	0	0	0		0	0	0		247934	476712	893	0	0	0	0		0		0	0	289566	0	0	0	0	0	0	0	0	0	0		
575348	0	0	0	0		0	0	0		67236	16431	92	0	0	0	0		0		0	0	7231	0	0	0	0	0	0	0	0	0	0		
575375	0	0	0	0		0	0	0		31971	10309	80	0	0	0	0		0		0	0	6296	0	0	0	0	0	0	0	0	0	0		
575647	0	0	0	0		0	0	0		10744	8227	37	0	0	0	0		0		0	0	4526	0	0	0	0	0	0	0	0	0	0		
575656	0	0	0	0		0	0	0		14961	16486	71	0	0	0	0		0		0	0	9386	0	0	0	0	0	0	0	0	0	0		
575759	0	0	0	0		0	0	0		98131	55813	225	0	0	0	0		0		0	0	40694	0	0	0	0	0	0	0	0	0	0		
575834	0	0	0	0		0	0	0		68689	64312	284	0	0	0	0		0		0	0	36798	0	0	0	0	0	0	0	0	0	0		
575852	0	0	0	0		0	0	0		39497	26050	94	0	0	0	0		0		0	0	13790	0	0	0	0	0	0	0	0	0	0		
575955	15	0	0	0		0	0	0		56039	14141	43	0	0	0	0		0		0	0	1601	0	0	0	0	0	0	0	0	0	0		
576037	0	0	0	0		0	0	0		33189	12498	53	0	0	0	0		0		0	0	2417	0	0	0	0	0	0	0	0	0	0		
576130	348	0	0	392		0	0	0		302746	261003	859	0	0	0	0		0		0	0	185474	0	0	0	0	0	0	0	0	0	0		
576354	0	0	0	0		0	0	361		20658	24055	70	0	0	0	0		0		0	0	13489	0	0	0	0	0	0	0	0	0	0		
576439	130	0	0	0		0	0	0		284343	265057	1022	22	0	0	0		0		0	0	115303	0	0	0	0	0	0	0	0	0	0		
576541	0	0	0	339		0	0	0		128756	76559	245	0	0	0	0		0		0	0	31938	0	0	0	0	0	0	0	0	0	0		
576608	0	0	0	0		0	0	0		206781	153202	646	0	0	0	0		0		0	0	103440	0	0	0	0	0	0	0	0	0	0		
576644	0	0	0	0		0	0	0		23204	10477	36	0	0	0	0		0		0	0	4000	0	0	0	0	0	0	0	0	0	0		
576653	0	0	0	0		0	0	0		71931	34775	152	0	0	0	0		0		0	105	18283	0	0	0	0	0	0	0	0	0	0		
576710	0	0	0	0		0	0	0		6341459	4180787	12748	0	0	0	0		0		0	0	3789495	0	0	0	0	0	0	0	0	0			
576952	0	0	0	0		0	0	0		95045	30791	155	0	0	0	0		0		0	0	20691	0	0	0	0	0	0						
577128	0	0	0	0		0	0	0		722775	389020	1283	0	0	0	0		0		439	0	260721	0	0	0	0	0	0	0	0	0	0		
577137	0	0	0	0	0	0	0	0	0	132314	140908	468	0	0	0	0		0	0	0	0	94108	0	0	0	0	0	0	0	0	0	0		
577230	1	0	0	0		0	0	0		37373	28683	171	0	0	0	0		0		0	0	11583	0	0	0	0	0	0	0	0	0	0		
577472	0	0	0	0		0	0	0		80937	27891	143	0	0	0	0		0		0	0	18980	0	0	0	0	0	0	0	0	0	0		
578116	0	0	0	0		0	0	0		119025	53916	234	0	0	0	0		0		0	0	17535	0	0	0	0	0	0	0	0	0	0		
578237	0	0	0	0		0	0	0		26166	26845	72	0	0	0	0		0		0	0	18500	0	0	0	0	0	0	0	0	0	0		
578255	0	0	0	0		0	0	0		178152	170332	602	0	0	0	0		0		0	0	152308	0	0	0	0	0	0	0	0	0	0		
578554	0	0	0	0		0	0	0		44283	20742	134	0	0	0	0		0		0	0	9786	0	0	0	0	0	0	0	0	0	0		
578741	0	0	0	0		0	0	0		58729	84768	181	0	0	0	0		0		0	0	65968	0	0	0	0	0	0	0	0	0	0		
578862	0	0	0	0		0	0	0		20138	25406	115	0	0	0	0		0		0	0	18041	0	0	0	0	0	0	0	0	0	0		
579140	0	0	0	0		0	0	0		40874	16076	80	0	0	0	0		0		0	0	2181	0	0	0	0	0	0	0	0	0	0		
579252	47	0	0	85		0	0	0		1777207	1419810	4051	0	0	0	0		0		0	0	550262	0	0	0	0	0	0	0	0	0			
579319	0	0	0	0		0	0	0		24670	8405	42	0	0	0	0		0		0	0	6871	0	0	0	0	0	0	0	0	0	0		
579364	0	0	0	93		0	0	0		74511	40530	162	0	0	0	0		0		0	0	29882	0	0	0	0	0	0	0	0	0	0		
579636	0	0	0	0		0	0	0		33433	24567	79	0	0	0	0		0		0	0	16667	0	0	0	0	0	0	0	0	0	0		
580155	1	0	0	0		0	0	0		51822	20327	130	0	0	0	0		0		0	0	7326	0	0	0	0	0	0	0	0	0	0		
580548	0	0	0	0		0	0	0		107515	44549	220	0	0	0	0		0		0	0	37134	0	0	0	0	0	0	0	0	0	0		
580623	0	0	0	0		0	0	0		761783	1962900	3337	0	0	0	0		0		0	0	1183260	0	0	0	0	0	0	0	0	0	0		
580726	0	0	0	74		0	0	0		226411	194548	683	0	0	0	0		0		0	0	167328	0	0	0	0	849	0	0	0	0	0		
580847	0	0	0	0		0	0	0		38240	10290	66	0	0	0	0		0		0	0	7077	0	0	0	0	0	0	0	0	0	0		
581237	0	0	0	0		0	0	0		30845	21383	56	0	0	0	0		0		0	0	15783	0	0	0	0	0	0				0		
581358	0	0	0	0		0	0	0		47442	12878	45	0	0	0	0		0		0	0	9678	0	0	0	0	0	0	0	0	0	0		
582177	0	0	0	0		0	0	0		108192	41689	216	0	0	0	0		0		0	0	23627	0	0	0	0	0	0	0	0	0	0		
582234	0			0		0	0	0		204354	116113	553	0			0		0		0	0	104418	0	0	0	0	0	0	0	0	0			
582579	0	0	0	0		0	0	0		43058	30369	92	0	0	0	0		0		0	0	22927	0	0	0	0	0	0	0	0	0	0		
582654	0	0	0	0		0	0	0		24111	4407	19	0	0	0	0		0		0	0	3223	0	0	0	0	0	0	0	0	0	0		
582766	0	0	0	0		0	0	0		10426	5318	37	0	0	0	0		0		0	0	2965	0	0	0	0	0	0	0	0	0	0		
582953	8	0	0	0		0	0	0		72278	22817	98	0	0	0	0		0		0	0	4348	0	0	0	0	0	0	0	0	0	0		
583138	0	3	0	0		0	0	0		39019	10436	46	0	0	0	0		0		0	0	5101	0	0	0	0	0	0	0	0	0	0		
583268	0	0	0	0		0	0	0		55902	31936	176	0	0	0	0		0		0	0	16431	0	0	0	0	0	0	0	0	0	0		
583352	0	0	0	0		0	0	0		166260	70595	325	0	0	0	0		0		0	0	97094	0	0	0	0	0	0	0	0	0	0		
583745	0	0	0	0		0	0	0		8066	2782	16	0	0	0	0		0		0	0	500	0	0	0	0	0	0	0	0	0	0		
583754	0	0	0	0		0	0	0		19536	4675	28	0	0	0	0		0		0	0	2997	0	0	0	0	0	0	0	0	0	0		
583905	0	0	0	0		0	0	0		254259	109229	586	0	0	0	0		0		0	0	25444	0	0	0	0	0	0	0	0	0	0		
583932	0	0	0	0		0	0	0		56849	30331	116	0	36	50	0		0		0	0	12613	0	0	0	0	0	0	0	0	0	0		
584377	0	0	0	6		0	0	0		291397	196907	775	0	0	0	0		0		0	0	138417	0	0	0	0	0	0	0	0	0	0		
584724	0	0	0	0		0	0	0		163973	46102	272	0	0	0	0		0		0	0	18901	0	0	0	0	0	0	0	0	0	0		
584920	0	0	0	0		0	0	0		700739	338942	1457	0	0	0	0		0		0	0	315375	0	0	0	0	0	0	0	0	0	0		
585235	0	0	0	0		0	0	0		83916	33660	152	0	0	0	0		0		0	0	11920	0	0	0	0	0	0	0	0	0	0		
585749	0	0	0	0		0	0	0		148181	44274	255	0	0	0	0		0		0	0	33485	0	0	0	0	0	0	0	0	0	0		
586027	0	0	0	0		0	0	0		45258	24160	84	0	0	0	0		0		0	0	15760	0	0	0	0	0	0	0	0	0	0		
586175	0	0	0	0		0	0	0		186721	131414	528	0	0	0	0		0		0	0	99865	0	0	0	0	0	0	0	0	0	0		
586205	0	0	0	31301		0	0	0		1766351	1649566	5701	0	0	0	0		0		0	0	1079465	0	0	0	0	0	0	0	0	0	0		
586241	5	0	0	0		0	0	0		17905	6697	31	4	0	0	0		0		0	0	4077	0	0	0	0	0	0	0	0	0	0		
586335	4	0	0	0		0	0	0		40021	31317	106	0	0	0	0		0		0	0	26817	0	0	0	0	0	0	0	0	0	0		
586858	0	0	0	0		0	0	0		40810	24876	109	0	0	0	0		0		0	0	20433	0	0	0	0	0	0	0	0	0	0		
586960	0	0	0	0		0	0	0		34673	20495	95	0	0	0	0		0		0	0	3606	0	0	0	0	0	0	0	0	0	0		
587350	0	0	0	0		0	0	0		39100	32659	136	0	0	0	0		0		0	0	9709	0	0	0	0	0	0	0	0	0	0		
587574	0	0	0	0		0	0	0		2848	785	7	0	0	0	0		0		0	0	389	0	0	0	0	0	0	0	0	0	0		
587677	0	0	0	0		0	0	0		229282	37726	255	0	0	0	0		0		0	0	10681	0	0	0	0	0	0	0	0	0	0		
587743	0	0	0	0		0	0	500		24000	52015	135	0	0	0	0		1		0	0	15203	0	0	0	0	0	0	0	0	0	0		
587752	0	0	0	0		0	0	0		28979	10973	66	0	0	0	0		0		0	0	6885	0	0	0	0	0	0	0	0	0	0		
587800	0	0	0	31		0	0	0		1280877	513047	2567	0	0	0	0		0		0	0	265452	0	0	0	0	0	0	0	0	0	0		
588058	0	0	0	0		0	0	0		77133	56409	243	0	0	0	0		0		0	0	15156	0	0	0	0	0	0	0	0	0	0		
588245	0	0	0	118		0	0	0		30109	18726	72	0	0	0	0		0		0	0	15406	0	0	0	0	0	0	0	0	0	0		
588348	0	0	0	0		0	0	0		32132	19738	97	0	0	0	0		0		0	0	17814	0	0	0	0	0	0	0	0	0	0		
588441	0	0	0	0		0	0	0		144423	31747	164	0	0	0	0		0		0	0	81602	0	0	0	0	0	0	0	0	0	0		
588553	0	0	0	0		0	0	0		8	500	1	0	42	0	0		0		0	0	407	0	0	0	0	0	0	0	0	0	0		
589158	0	0	0	0		0	0	0		26894	7088	36	0	0	0	0		0		0	0	4229	0	0	0	0	0	0	0	0	0	0		
589439	0	0	0	0		0	0	0		16445	3372	18	0	0	0	0		0		0	0	273	0	0	0	0	0	0	0	0	0	0		
589523	0	0	0	0		0	0	0		166727	115288	540	0	0	0	0		0		0	0	42255	0	0	0	0	0	0	0	0	0	0		
589943	0	0	0	0		0	0	0		195314	86544	320	0	0	0	0		0		0	0	66337	0	0	0	0	0	0	0	0	0	0		
590145	0	0	0	0		0	0	0		20935	6466	38	0	0	0	0		0		0	0	4827	0	0	0	0	0	0	0	0	0	0		
590220	0	0	0	12		0	0	16		118449	58080	241	0	0	0	0		0		0	0	27884	0	0	0	0	0	0	0	0	0	0		
590248	0			0		0	0	0		118752	64335	247	0			0		0		0	20	49628	0	0	0	0	0	0	0	0	0			
590640	0	0	0	0		0	0	0		97355	104575	319	0	0	0	0		0		0	0	36292	0	0	0	0	0	0	0	0	0	0		
590855	0	0	0	0		0	0	0		162548	63089	217	0	0	0	0		0		0	0	41390	0	0	0	0	0	0	0	0	0	0		
590949	0	0	0	0		0	0	0		64054	41813	119	0	0	0	0		0		0	0	36134	0	0	0	0	0	0						
591209	0	0	0	38		0	0	0		87285	52135	303	0	0	0	0		0		0	0	5000	0	0	0	0	0	0	0	0	0	0		
591320	0	0	0	0		0	0	0		195526	161438	522	0	0	0	0		0		0	0	109237	0	0	0	0	0	0	0	0	0	0		
591357	0	0	0	0		0	0	0		28151	4277	30	0	0	0	0		0		0	0	1277	0	0	0	0	0	0	0	0	0	0		
591366	0	20	0	0		0	0	0		67558	50243	221	0	1	0	0		0		0	0	28143	0	0	0	0	0	0	0	0	0	0		
591740	0	0	0	0		0	0	0		11899	1677	10	0	0	0	0		0		0	0	2480	0	0	0	0	0	0	0	0	0	0		
591825	0	0	0	55		0	0	61		417508	268751	973	0	0	0	0		0		0	0	168311	0	0	0	0	0	0	0	0	0	0		
591852	0	0	0	0		0	0	0		36098	23934	80	0	0	0	0		0		0	0	15934	0	0	0	0	0	0	0	0	0	0		
591937	0	0	0	0		0	0	0		255579	199370	806	0	0	0	0		0		0	0	123658	0	0	0	0	0	0	0	0	0	0		
592439	0	0	0	207		0	0	0		74094	139380	257	0	0	0	0		0		0	0	118080	0	0	0	0	0	0	0	0	0	0		
592448	0	0	0	0		0	0	0		11119	6373	41	0	0	0	0		0		0	0	3237	0	0	0	0	0	0	0	0	0	0		
592550	0	0	0	0		0	0	0		62123	20885	93	0	0	0	0		0		0	0	9482	0	0	0	0	0	0	0	0	0	0		
592644	0	0	0	0		0	0	0		164639	84161	276	0	0	0	0		0		0	0	59461	0	0	0	0	0	0	0	0	0	0		
592831	0	0	0	0		0	0	0		20272	13928	34	0	0	0	0		0		0	0	10528	0	0	0	0	0	0	0	0	0	0		
592859	7	0	0	0		0	0	0		4744	5585	20	0	0	0	0		0		0	0	3585	0	0	0	0	0	0	0	0	0	0		
593007	0	0	0	0		0	0	0		348508	374822	733	0	0	0	0		0		0	0	298910	0	0	0	0	0	0	0	0	0	0		
593052	0	0	0	0		0	0	0		139721	40814	183	0	0	0	0		0		0	0	38458	0	0	0	0	0	0	0	0	0	0		
593249	1	0	0	177		0	0	51		155196	90202	398	0	0	0	0		1		0	0	70829	0	0	0	0	0	0	0	0	0	0		
593333	0	0	0	0		0	0	0		21420	18366	63	0	0	0	0		0		0	0	11520	0	0	0	0	0	0	0	0	0	0		
593351	0	0	0	0		0	0	0		7016	2437	15	0	0	0	0		0		0	0	386	0	0	0	0	0	0	0	0	0	0		
593753	0	0	0	0		0	0	0		164601	158546	459	0	0	0	0		0		0	0	104659	0	0	0	0	0	0	0	0	0	0		
593771	0	0	0	0		0	0	0		5883	1900	15	0	0	0	0		0		0	0	400	0	0	0	0	0	0	0	0	0	0		
593865	0	0	0	0		0	0	0		706520	807171	2795	0	0	0	0		0		0	0	527671	0	0	0	0	0	0	0	0	0	0		
593940	0	0	0	0		0	0	0		42639	7795	56	0	0	0	0		0		0	0	3500	0	0	0	0	0	0	0	0	0	0		
593977	0	0	0	0		0	0	41		25003	5078	41	6	0	0	0		0		0	0	978	0	0	0	0	0	0	0	0	0	0		
594134	0	0	0	0		0	0	0		283690	163645	755	0	0	0	0		0		0	0	123628	0	0	0	0	0	0	0	0	0	0		
594433	0	0	0	0		0	0	0		218613	190666	577	29	0	0	0		0		0	272	156125	0	0	0	0	0	0	0	0	0	0		
594451	0	0	0	0		0	0	0		12078	1224	11	0	0	0	0		0		0	0	124	0	0	0	0	0	0	0	0	0	0		
594853	0	0	0	0		0	0	0		64699	139593	300	0	0	0	0		0		0	0	89758	0	0	0	0	0	0	0	0	0	0		
594938	26	0	0	0		0	0	0		124792	37833	207	0	0	0	0		0		0	0	30788	0	0	0	0	0	0	0	0	0	0		
594947	0	0	0	2223		0	0	0		293468	142223	693	0	0	0	0		0		0	0	141530	0	0	0	0	0	0	0	0	0	0		
595038	0	0	0	0		0	0	0		12187	3728	22	0	0	0	0		0		0	0	2306	0	0	0	0	0	0	0	0	0	0		
595337	0	0	0	0		0	0	0		39047	65761	286	0	0	0	0		0		0	0	32798	0	0	0	0	0	0	0	0	0	0		
595430	0	0	0	0		0	0	0		259209	126359	583	0	0	0	0		0		0	0	96744	0	0	0	0	0	0	0	0	0	0		
595449	0	0	0	0		0	0	0		56780	31535	153	0	0	0	0		0		0	0	16235	0	0	0	0	0	0	0	0	0	0		
595560	0	0	0	0		0	0	0		52202	57935	168	0	0	0	0		0		0	0	49301	0	0	0	0	2	0	0	0	0	0		
595869	0	0	0	0		0	0	172299		1409026	3291546	13030	0	0	0	0		0		0	12	1790463	0	0	0	0	0	0	0	0	0	0		
595944	0	0	0	0		0	0	0		15541	17041	73	0	0	0	0		0		0	0	7053	0	0	0	0	0	0	0	0	0	0		
595953	0	43	4	0		0	0	0		9239	4601	35	0	0	0	0		0		0	0	1101	0	0	0	0	0	0	0	0	0	0		
596053	0	0	0	0		0	0	0		36178	48323	120	0	0	0	0		0		0	0	40045	0	0	0	0	0	0	0	0	0	0		
596062	0	0	0	0		0	0	0		163769	60529	306	0	0	0	0		0		0	0	18732	0	0	0	0	0	0	0	0	0	0		
596156	0	0	0	0		0	0	0		75292	44042	195	0	0	0	0		0		0	0	19500	0	0	0	0	0	0	0	0	0	0		
596361	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	7213	Citibank N.A.                                                                                                                                                                                    	
596455	0	0	0	0		0	0	0		40752	22192	114	0	0	0	0		0		0	0	10792	0	0	0	0	0	0	0	0	0	0		
596642	94	0	0	0		0	0	0		25406	8680	65	0	0	0	0		0		0	0	2388	0	0	0	0	0	0	0	0	0	0		
596848	0			0		0	0	0		303944	205231	651	0			0		0		0	0	140132	0	0	0	0	0	0	0	0	0			
596978	0	0	0	4		0	0	0		97770	11242	76	0	0	0	0		0		0	0	2616	0	0	0	0	0	0	0	0	0	0		
597041	0	0	0	0		0	0	0		40884	3174	30	0	0	0	0		0		0	0	8675	0	0	0	0	0	0	0	0	0	0		
597162	0	0	0	0		0	0	0		17390	66797	162	0	0	0	0		0		0	0	42222	0	0	0	0	0	0	0	0	0	0		
597256	0	0	0	0		0	0	0		3673	3562	21	0	0	0	0		0		0	0	1462	0	0	0	0	0	0	0	0	0	0		
597313	0	0	0	0		0	0	0		102040	26658	151	0	0	0	0		0		0	0	14958	0	0	0	0	0	0	0	0	0	0		
597452	0	0	0	0		0	0	0		41628	23404	152	0	0	0	0		0		0	0	8204	0	0	0	0	0	0	0	0	0	0		
597546	0	1	3	974		0	0	0		74460	50071	214	0	11	21	0		0		0	0	30126	0	0	0	0	0	0	0	0	0	0		
597555	0	0	0	0		0	0	0		214470	224028	421	0	0	0	0		0		0	0	99304	0	0	0	0	0	0	0	0	0	0		
597658	0	69	0	0		0	0	0		37735	18841	73	0	0	0	0		0		0	0	13277	0	0	0	0	0	0	0	0	0	0		
597751	0	0	0	0		0	0	0		68712	34989	140	0	0	0	0		0		0	0	20990	0	0	0	0	0	0	0	0	0	0		
598002	0	1	0	245		0	0	0		150129	55689	284	0	0	0	0		0		0	0	29785	0	0	0	0	0	0	0	0	0	0		
598048	0	0	0	0		0	0	0		109215	61560	313	0	0	0	0		0		0	0	52210	0	0	0	0	0	0	0	0	0	0		
598132	5	0	0	0		0	0	0		22630	10624	53	0	0	0	0		0		0	0	5207	0	0	0	0	0	0	0	0	0	0		
598374	0	48	0	0		0	0	0		92483	16623	124	0	0	1	0		0		0	0	4224	0	0	0	0	0	0	0	0	0	0		
598534	0	0	0	53		0	0	0		493052	534515	1758	0	0	0	0		0		0	0	306709	0	0	0	0	0	0	0	0	0	0		
598543	0	0	0	0		0	0	0		42283	17216	42	0	0	0	0		0		0	0	9757	0	0	0	0	0	0	0	0	0	0		
598646	0	0	0	0		0	0	0		53388	16318	98	0	0	0	0		0		0	0	9098	0	0	0	0	0	0	0	0	0	0		
598954	0	0	0	0		0	0	0		347420	213692	746	0	10	0	0		0		0	0	141013	0	0	0	0	0	0	0	0	0	0		
599643	0	0	0	0		0	0	0		44908	19046	90	0	0	0	0		0		0	0	12336	0	0	0	0	0	0	0	0	0	0		
599755	0	0	0	0		0	0	0		26619	6678	44	0	0	0	0		0		0	0	2168	0	0	0	0	0	0	0	0	0	0		
599764	105	0	0	0		0	0	0		550546	439866	1508	0	0	0	0		0		0	0	393147	0	0	0	0	0	0	0	0	0	0		
600129	0	0	0	0		0	0	0		155316	76531	403	0	0	0	0		0		0	0	58570	0	0	0	0	0	0	0	0	0	0		
600419	0	0	0	263		0	0	0		202938	80647	331	0	0	0	0		0		0	0	84466	0	0	0	0	0	0	0	0	0	0		
600651	0	0	0	0		0	0	0		40721	47943	227	0	0	0	0		0		0	0	24107	0	0	0	0	0	0						
601032	0	0	0	0		0	0	0		13723	3441	21	0	0	0	0		0		0	0	2971	0	0	0	0	0	0	0	0	0	0		
601041	0	0	0	0		0	0	0		25109	6289	27	0	0	0	0		0		0	0	3589	0	0	0	0	0	0	0	0	0	0		
601050	0	0	0	3530		0	0	915179		5189112	4580979	12434	0	22998	0	26260		2327		0	0	3987817	0	0	0	0	0	0	0	0	0	0		
601153	0	0	0	0		0	0	0		33363	10577	57	0	0	0	0		0		0	0	7243	0	0	0	0	0	0	0	0	0	0		
601416	0	0	0	0		0	0	0		108977	109109	263	0	0	0	0		0		0	0	102270	0	0	0	0	0	0						
601434	0	0	0	0		0	0	0		20400	6538	36	0	0	0	0		0		0	0	2938	0	0	0	0	0	0	0	0	0	0		
601443	0	0	0	97		0	0	0		96992	50860	222	0	0	0	0		0		0	0	5000	0	0	0	0	0	0	0	0	0	0		
601564	0	0	0	0		0	0	0		11049	10612	54	0	0	0	0		0		0	0	5347	0	0	0	0	0	0	0	0	0	0		
601658	0	0	0	0		0	0	0		20180	16841	64	0	0	0	0		0		0	0	5051	0	0	0	0	0	0	0	0	0	0		
601733	0			0		0	0	0		60499	46468	173	0			0		0		0	0	15546	0	0	0	0	0	0	0	0	0			
602048	0	0	0	0		0	0	0		187425	134033	517	0	0	0	0		0		0	0	82000	0	0	0	0	0	0	0	0	0	0		
602150	0	0	0	16		0	0	0		41697	27786	105	0	0	0	0		0		0	0	17286	0	0	0	0	0	0	0	0	0	0		
602235	0	0	0	0		0	0	0		91278	52647	255	0	0	0	0		0		0	0	30944	0	0	0	0	0	0	0	0	0	0		
602356	107	0	0	642		0	0	0		56703	38059	162	0	0	0	0		0		0	0	18010	0	0	0	0	0	0	0	0	0	0		
602543	0	0	0	0		0	0	0		61993	24705	131	0	0	0	0		0		0	0	24574	0	0	0	0	0	0	0	0	0	0		
602842	0	0	0	0		0	0	0		7754	2273	12	0	0	0	0		0		0	0	1073	0	0	0	0	0	0	0	0	0	0		
602851	32	0	0	0		0	0	0		269940	312385	859	28	0	0	0		0		0	0	279125	0	0	0	0	0	0	0	0	0	0		
603232	0			0		0	0	0		39225	21846	115	0			0		0		0	0	10346	0	0	0	0	0	0	0	0	0			
603540	0	0	0	65		0	0	0		37919	11590	78	0	0	0	0		0		0	0	4990	0	0	0	0	0	0	0	0	0	0		
603559	0			0		0	0	0		10704	9215	45	0			0		0		0	0	340	0	0	0	0	0	0	0	0	0			
603755	0			0		0	0	0		14276	16115	58	0			0		0		0	0	11525	0	0	0	0	0	0	0	0	0			
603951	0	232	0	0		0	0	0		68104	24469	93	0	0	0	0		0		0	0	23072	0	0	0	0	0	0	0	0	0	0		
604024	0			0		0	0	0		135433	68473	238	0			0		0		0	0	69195	0	0	0	0	0	0	0	0	0			
604033	0	0	0	0		0	0	0		10714	6267	19	0	0	0	0		0		0	0	4367	0	0	0	0	0	0	0	0	0	0		
604453	0	0	0	0		0	0	0		23677	9683	48	0	0	0	0		0		0	0	1843	0	0	0	0	0	0	0	0	0	0		
604547	0	0	0	0		0	0	0		38363	14719	60	0	0	0	0		0		0	0	8719	0	0	0	0	0	0	0	0	0	0		
604556	0	0	0	0		0	0	0		79738	43405	186	0	0	0	0		0		0	0	26605	0	0	0	0	0	0						
604640	0	0	0	0		0	0	0		16580	5917	33	0	0	0	0		0		0	0	2392	0	0	0	0	0	0	0	0	0	0		
604734	0	0	0	0		0	0	0		173737	115482	562	0	0	0	0		0		0	0	62682	0	0	0	0	0	0	0	0	0	0		
605058	0	0	0	0		0	0	0		44388	15477	95	0	0	0	0		0		0	0	5977	0	0	0	0	0	0	0	0	0	0		
605133	0	0	0	0		0	0	0		94617	192450	407	0	0	0	0		0		0	0	151218	0	0	0	0	0	0	0	0	0	0		
605610	0	0	0	0		0	0	0		82553	22762	151	0	0	0	0		0		0	0	8692	0	0	0	0	493	0	0	0	0	0		
605638	0	0	0	0		0	0	0		40343	21410	85	0	0	0	0		0		0	0	12910	0	0	0	0	0	0	0	0	0	0		
605656	0	0	0	0		0	0	0		120830	101145	255	0	0	0	0		0		0	0	80052	0	0	0	0	0	0	0	0	0	0		
606046	0	0	0	41583		0	0	9071		4661343	4470055	13167	0	0	0	0		0		0	0	2378815	0	0	0	0	0	0	0	0	0	0		
606073	0	0	0	0		0	0	0		67235	19035	147	0	0	0	0		0		0	0	4335	0	0	0	0	0	0	0	0	0	0		
606653	0	6	10	0		0	0	0		112004	113129	383	0	2	0	0		0		0	0	69933	0	0	0	0	0	0	0	0	0	0		
607146	0	0	0	0		0	0	0		27510	24620	93	0	0	0	0		0		0	0	15320	0	0	0	0	0	0	0	0	0	0		
607333	0	0	0	0		0	0	0		77908	60726	172	0	0	0	0		0		0	0	50743	0	0	0	0	0	0	0	0	0	0		
607511	0	0	0	144		201	0	0		154082	55573	321	0	0	0	0		0		0	0	23473	0	0	0	0	0	0	0	0	0	0		
607931	0	0	0	0		0	0	0		154438	138047	423	0	0	0	0		0		0	0	95747	0	0	0	0	0	0	0	0	0	0		
607959	0	0	0	0		0	0	0		24784	13066	37	0	0	0	0		0		0	0	11003	0	0	0	0	0	0	0	0	0	0		
608358	0	0	0	0		0	0	0		11267	11241	52	0	0	0	0		0		0	0	5649	0	0	0	0	0	0	0	0	0	0		
608367	0	0	0	0		0	0	0		20989	9893	59	0	0	0	0		0		0	0	8782	0	0	0	0	0	0	0	0	0	0		
608451	1	0	0	0		0	0	0		34900	9118	63	0	0	0	0		0		0	0	2360	0	0	0	0	0	0	0	0	0	0		
608844	0	0	0	0		0	0	0		99476	65138	282	0	0	0	0		0		0	0	23247	0	0	0	0	0	0	0	0	0	0		
609010	0	0	0	0		0	0	0		123949	66392	253	0	0	0	0		0		0	0	38471	0	0	0	0	0	0	0	0	0	0		
609373	0	0	0	0		0	0	0		56533	14455	92	0	0	0	0		0		0	0	5290	0	0	0	0	0	0	0	0	0	0		
609467	0	0	0	0		0	0	0		34653	25929	229	0	0	0	0		0		0	0	11753	0	0	0	0	0	0	0	0	0	0		
609609	0	0	0	0		0	0	0		95485	103357	503	0	0	0	0		0		0	0	68190	0	0	0	0	0	0	0	0	0	0		
609645	0	0	0	0		0	0	0		14290	3547	23	0	0	0	0		0		0	0	2440	0	0	0	0	0	0	0	0	0	0		
609832	0	0	0	0		0	0	0		58343	18451	115	0	0	0	0		0		0	0	19779	0	0	0	0	0	0	0	0	0	0		
610052	0	0	0	0		0	0	0		34661	25415	111	0	0	0	0		0		0	0	13347	0	0	0	0	0	0	0	0	0	0		
610128	0	0	0	422		0	0	0		250358	115667	504	0	0	0	0		0		0	0	94835	0	0	0	0	0	0	0	0	0	0		
610155	0	0	0	0		0	0	0		45845	19236	99	0	0	0	0		0		0	0	17344	0	0	0	0	0	0	0	0	0	0		
610164	0	0	0	417		0	0	0		183704	139614	625	0	0	0	0		0		0	0	30468	0	0	0	0	0	0	0	0	0	0		
610539	19	19	0	0		0	0	0		20601	11479	69	2	2	0	0		0		0	0	5979	0	0	0	0	0	0	0	0	0	0		
610557	0	0	0	0		0	0	0		44543	31450	172	0	0	0	0		0		0	0	12324	0	0	0	0	0	0	0	0	0	0		
610623	0	0	0	0		0	0	0		418612	266126	1020	0	0	0	0		0		0	0	217206	0	0	0	0	0	0	0	0	0	0		
610847	0	0	0	0		0	0	0		36997	12851	70	0	0	0	0		0		0	0	9218	0	0	0	0	0	0	0	0	0	0		
610913	0	0	0	0		0	0	0		95783	51436	199	0	0	0	0		0		0	0	41218	0	0	0	0	0	0	0	0	0	0		
611031	0	0	0	0		0	0	0		72742	41496	176	0	0	0	0		0		0	0	11497	0	0	0	0	0	0	0	0	0	0		
611246	0	0	0	0		0	0	0		25449	4521	29	0	0	0	0		0		0	0	7840	0	0	0	0	0	0	0	0	0	0		
611451	0	0	0	0		0	0	0		146472	66835	221	0	0	0	0		0		0	0	18570	0	0	0	0	0	0	0	0	0	0		
