"IDRSSD"	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB528	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB613	RCONB614	RCONB616	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB645	RCONB646	RCONB647	RCONB648	RCONB649	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB674	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	
450034	34998	59472	0	0	0	0	22176	0	0	172	0	0	0	0	0	0	0	3816	0	0	0	0	0	0	-161	3094	6600	18650	345	0	1050	0	0	0	0	0	0	0	0	0	5872	16304	0	0	0	0	0	3967	172	0	0	0	-360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3094	11466	24522	20444	0	2293	12261	20444	34998	
450632	112917	148284	0	0	0	0	113047	0	0	0	0	0	0	0	0	0	2964	3714	0	0	0	13089	4787	0	78	0	4500	0	0	0	0	0	0	0	0	0	0	0	0	1560	26081	85406	0	0	0	0	0	8023	0	24	699	0	-1332	0	0	0	0	0	0	0	0	0	0	65	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2988	23562	30868	92771	0	4712	15434	92771	112917	
450641	176472	251687	0	0	0	0	180115	0	0	1287	44	0	0	0	0	0	3435	6456	0	0	0	0	0	0	929	1533	21605	7268	1679	0	15655	0	0	0	0	2155	0	0	0	4323	55390	120402	0	0	0	0	0	9720	1331	26	1615	179	-1742	1935	0	0	0	1935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5234	0	0	0	5234	0	0	0	4994	49654	64992	135819	0	9931	32496	135819	178246	
450650	5432	10651	0	0	0	0	3872	0	0	0	0	0	0	0	0	0	134	1770	0	0	0	3556	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	3872	0	0	0	0	0	375	0	0	0	0	-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	5926	0	4247	0	1185	0	4247	5432	
450669	26647	41646	0	0	0	0	17283	0	0	0	0	0	0	0	0	0	0	1658	0	0	0	0	0	0	-422	477	8614	1859	6499	0	2335	0	0	0	0	0	0	0	0	0	4896	12387	0	0	0	0	0	1880	0	0	0	0	-773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	12607	6755	20766	0	2521	3378	20766	26665	
450753	29212	44980	0	0	0	0	33253	0	0	0	0	0	0	0	0	0	0	1126	0	0	0	0	3001	0	181	5528	0	0	0	0	1365	0	0	0	0	0	0	0	0	0	14988	18265	0	0	0	0	0	1429	0	0	0	0	-87	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5528	2491	17989	19719	0	498	8995	19719	29212	
450856	905363	1171095	0	0	0	0	856805	0	0	0	0	0	0	0	0	0	15204	37225	0	0	8509	23010	1288	1500	1266	5338	39936	630	3661	0	38265	0	0	0	0	28269	24263	0	0	129537	60573	666695	0	0	0	0	0	61497	8112	0	9690	0	-1242	9327	0	0	0	9327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28931	0	0	0	0	0	0	0	0	0	0	0	0	23907	0	0	0	23907	0	0	4942	29051	277663	95702	801979	0	55533	47851	801979	905363	
450959	95985	159636	0	0	0	0	75019	0	0	0	0	0	0	0	0	0	675	1197	0	0	0	0	0	0	-32	15210	32711	20347	6446	0	3535	0	0	0	0	0	0	0	0	5272	14718	55029	0	0	0	0	0	7449	0	186	994	0	-1151	0	0	0	0	0	0	0	0	0	0	47	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	376	0	0	0	376	0	0	0	0	0	0	1543	0	0	0	1543	0	0	0	16071	43709	35065	69710	0	8742	17533	69710	95985	
451068	178844	293810	0	0	0	0	146398	0	0	0	144	0	0	0	0	0	3251	14632	0	0	0	0	0	0	1502	28158	47912	12897	4351	0	14700	0	0	0	0	0	4968	0	0	5883	23436	117079	0	0	0	0	0	14418	144	0	2670	0	-111	117	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5399	0	0	0	5399	0	0	0	31409	85797	36333	143518	0	17159	18167	143518	178844	
451246	65546	96592	0	0	0	0	80096	0	0	0	0	0	0	0	0	0	2951	1345	0	0	0	12441	0	0	0	347	0	0	0	0	1700	0	0	0	0	0	0	0	0	552	35851	43693	0	0	0	0	0	2463	0	15	164	1605	-1107	168	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3313	16202	37456	44540	0	3240	18728	44540	66508	
451853	15691	30619	0	0	0	0	10412	0	0	0	0	0	0	0	0	0	0	2081	0	0	1509	1753	1938	0	32	0	7016	1969	1483	0	1750	0	0	0	0	0	0	0	0	0	2954	7458	0	0	0	0	0	799	0	0	0	0	-138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1509	12600	6861	9740	0	2520	3431	9740	15691	
451965																																																																																																																	
452104	82153	131827	0	0	0	0	87045	0	0	0	0	0	0	0	0	0	3846	1273	0	0	5950	7644	0	50	990	1817	344	8324	882	0	7115	0	0	0	0	0	0	0	0	0	42619	44426	0	0	0	0	0	6017	0	84	121	0	-540	0	0	0	0	0	152	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2557	0	0	0	2557	0	0	0	11697	16497	50943	53879	0	3299	25472	53879	82650	
452159	81949	147892	0	0	0	0	77054	0	0	0	0	0	0	0	0	0	1840	9713	0	0	0	0	0	0	107	2003	48576	0	0	0	5620	0	0	0	0	0	0	0	0	14636	1853	60565	0	0	0	0	0	3806	85	28	852	0	-735	572	0	0	0	572	964	0	0	0	964	89	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	112	0	0	0	3871	79397	1853	65143	0	15879	927	65143	81949	
452270	344280	361669	0	0	0	0	288701	0	0	6269	0	0	0	0	0	0	3404	18053	0	0	0	501	5	0	473	0	8767	4835	3987	0	0	0	0	0	0	6196	0	0	0	1075	15415	272211	0	0	0	0	0	33747	6269	0	1985	0	2654	50	0	0	0	50	83	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23154	0	0	0	23154	0	0	0	3404	30381	26451	324978	0	6076	13226	324978	344280	
452739	62544	93477	0	0	0	0	60406	0	0	152	0	0	0	0	0	0	883	11051	0	0	0	186	45	0	310	1120	13566	270	1303	0	10041	0	0	0	0	0	0	0	0	766	16466	43174	0	0	0	0	0	2882	152	0	253	0	-349	0	0	0	0	0	0	0	0	0	0	55	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2003	35863	16781	47009	0	7173	8391	47009	62573	
452841	76694	132498	0	0	0	0	89733	0	0	0	0	0	0	0	0	0	594	5893	0	0	4562	16789	696	1500	82	5854	1267	0	0	0	6480	0	0	0	0	0	0	0	0	0	46412	43321	0	0	0	0	0	2108	0	0	0	0	-590	41	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	208	0	0	0	0	11010	30429	47357	46929	0	6086	23679	46929	76694	
452850	139695	210108	0	0	0	0	120657	0	0	50	0	0	0	0	0	0	14929	1081	0	0	0	0	1010	0	-741	0	58899	5241	0	0	3090	0	0	0	0	0	2454	0	0	218	13933	106506	0	0	0	0	0	6361	50	0	375	0	-2359	0	0	0	0	0	429	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1545	0	0	0	1545	0	0	0	14929	63663	20184	116870	0	12733	10092	116870	139695	
453026	77690	99279	0	0	0	0	90060	0	0	0	0	0	0	0	0	0	1450	3463	0	0	34	211	0	52	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	629	31844	57587	0	0	0	0	0	2780	0	0	635	0	-499	0	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	787	0	0	0	787	0	0	0	1484	5938	31844	60580	0	1188	15922	60580	77690	
453071	597486	620791	0	0	0	0	566156	0	0	0	32	0	0	0	0	0	5532	6393	0	0	472	2091	2126	997	883	0	26947	2111	14818	0	0	0	0	0	0	779	0	0	0	373	60091	505692	0	0	0	0	0	20617	32	0	5146	0	-7593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20823	0	0	0	20823	0	0	0	6004	40950	65107	557769	0	8190	32554	557769	598513	
453147	57629	78232	0	0	0	0	60738	0	0	0	0	0	0	0	0	0	495	2920	0	0	0	0	0	0	193	0	9285	472	0	0	4084	0	0	0	0	0	0	0	0	900	14855	44983	0	0	0	0	0	2052	0	0	610	0	-553	0	0	0	0	0	0	0	0	0	0	25	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	17824	15327	46425	0	3565	7664	46425	57654	
453446	72055	105927	0	0	0	0	63588	0	0	47	0	0	0	0	0	0	1349	4109	0	0	0	40	0	0	81	5844	15355	2555	1541	0	5580	0	0	0	0	0	0	0	0	580	12332	50676	0	0	0	0	0	7566	47	105	392	28	-568	175	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7298	26056	14915	59386	0	5211	7458	59386	72055	
453839	21063	39129	0	0	0	0	24183	0	0	0	0	0	0	0	0	0	1837	202	0	0	0	0	0	0	0	0	9165	0	0	0	1850	0	0	0	0	0	0	0	0	0	14328	9855	0	0	0	0	0	2029	0	0	982	0	-207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557	0	0	0	557	0	0	0	1837	12199	14328	11459	0	2440	7164	11459	21063	
454340	21668	37667	0	0	0	0	23820	0	0	0	0	0	0	0	0	0	367	2212	0	0	59	2716	0	0	0	0	0	0	0	0	7150	0	0	0	0	0	0	0	67	1099	12719	9935	0	0	0	0	0	3294	0	0	0	0	-874	198	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493	13375	12719	13229	0	2675	6360	13229	22264	
454434	124612	204736	0	0	0	0	102920	0	0	648	0	0	0	0	0	0	0	8794	0	0	0	0	0	0	370	3101	60031	6838	2719	0	18511	0	0	0	0	0	0	0	0	0	27919	75000	0	0	0	0	0	13099	648	0	0	0	-1267	0	0	0	0	0	88	0	0	0	88	37	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	192	0	0	0	3101	87336	34757	90487	0	17467	17379	90487	125333	
454546	146504	193127	0	0	0	0	117646	0	0	781	0	0	0	0	0	0	5107	200	0	0	0	0	0	0	780	770	27562	15957	5610	0	130	0	0	0	0	12762	0	0	0	0	13724	103922	0	0	0	0	0	10259	781	0	1212	0	-1206	0	0	0	0	0	626	0	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1961	0	0	0	1961	0	0	0	5877	29104	42443	120385	0	5821	21222	120385	147428	
454658	71448	92371	0	0	0	0	54135	0	0	0	0	0	0	0	0	0	0	3494	0	0	0	0	0	0	307	2389	16944	7752	0	0	980	0	0	0	0	0	0	0	0	0	11446	42689	0	0	0	0	0	5901	0	0	0	0	-177	0	0	0	0	0	310	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8100	8100	0	0	0	8100	565	0	0	0	565	0	0	0	2389	21418	19198	57565	0	4284	9599	57565	71448	
454742	11858	25295	0	0	0	0	11979	0	0	0	0	0	0	0	0	0	103	791	0	0	4742	0	0	0	0	0	0	0	0	6679	0	0	0	0	0	0	0	0	0	500	0	11479	0	0	0	0	0	276	0	0	0	0	-305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11524	1291	0	11755	0	258	0	11755	12013	
455150	53055	77618	0	0	0	0	47525	0	0	0	0	0	0	0	0	0	1577	322	5	0	0	0	0	0	287	3469	17551	2303	411	0	0	0	0	0	0	0	0	0	0	935	9087	37503	0	0	0	0	0	3937	0	30	0	0	-189	520	0	0	0	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1252	0	0	0	1252	0	0	0	5076	18808	11390	43598	0	3762	5695	43598	53055	
455253	149429	215297	0	0	0	0	115537	0	0	18	0	0	0	0	0	0	3632	470	0	0	0	0	0	0	565	0	57807	0	23618	0	9508	0	0	0	0	0	0	0	0	7826	5352	102359	0	0	0	0	0	11659	170	0	0	0	-7041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3632	75611	5352	137466	0	15122	2676	137466	155264	
455365	5132564	6895891	0	0	0	0	2597572	0	0	0	0	0	0	0	0	0	13132	105418	0	0	0	0	0	0	33	414	0	4730	0	0	2236300	0	0	0	0	12358	1300000	0	0	1100074	74105	1423393	0	0	0	0	0	1404590	27662	4532	0	0	-44269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6276	159124	18078	3448068	250317	4325502	0	689614	125159	4325502	5140275	
455459	26104	39838	0	0	0	0	24821	0	0	0	0	0	0	0	0	0	1373	1778	0	0	390	186	0	0	56	835	3273	0	0	0	5300	0	0	0	0	0	441	0	0	2782	2458	19581	0	0	0	0	0	2208	0	0	0	0	-385	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	81	0	0	0	2598	13319	2458	22324	0	2664	1229	22324	26217	
455534																																																																																																																	
455552	129345	188068	0	0	0	0	125815	0	0	2839	0	0	0	0	0	0	5507	265	0	0	0	0	0	0	867	6103	25194	8221	0	0	11500	0	0	0	0	0	753	0	0	1623	27353	96839	0	0	0	0	0	9442	2839	115	190	283	2111	55	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11725	38772	35857	103662	0	7754	17929	103662	129345	
455561	227832	262072	0	0	0	0	186860	0	0	0	0	0	0	0	0	0	2646	10454	0	0	1906	3368	0	0	683	8761	33303	465	0	0	6000	0	0	0	0	0	0	0	0	0	22416	164444	0	0	0	0	0	9311	0	333	779	0	-2026	0	0	0	0	0	330	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32637	0	0	0	32637	0	0	0	13646	53904	22881	205610	0	10781	11441	205610	227832	
455945	46026	74131	0	0	0	0	41232	0	0	118	0	0	0	0	0	0	449	3783	0	0	15	7007	8744	2134	12	199	54	0	0	0	9150	0	0	0	0	0	0	0	104	719	12737	27672	0	0	0	0	0	1505	0	21	22	145	-621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	788	20735	21626	31123	0	4147	10813	31123	46083	
455972	328350	406859	0	0	0	0	325277	0	0	0	311	0	0	0	0	0	6070	27716	0	0	0	0	5264	0	457	516	19009	2850	2010	0	10000	0	0	0	0	5475	0	0	0	6230	73899	245148	0	0	0	0	0	16737	311	3	1086	310	-2694	681	0	0	0	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9084	0	0	614	8470	0	0	0	6589	64041	88412	271336	0	12808	44206	271336	328350	
456045	268200	295757	0	0	0	0	237170	0	0	0	0	0	0	0	0	0	2454	8657	0	0	0	3000	591	0	-82	5640	43036	100	3000	0	0	0	0	0	0	0	0	0	0	2500	49393	185277	0	0	0	0	0	11892	0	0	1591	0	-3929	2861	0	0	0	2861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14891	14891	0	0	0	14891	0	0	0	0	0	0	15559	0	0	0	15559	0	0	0	8094	58784	50084	231889	0	11757	25042	231889	268688	
456054	93733	132109	0	0	0	0	84958	0	0	0	0	0	0	0	0	0	339	2489	0	0	0	3552	1983	0	476	9017	19045	0	219	0	6000	0	0	0	0	0	0	0	0	0	6500	78458	0	0	0	0	0	5675	0	0	380	0	-1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9356	31466	8483	83972	0	6293	4242	83972	94507	
456157	138774	185935	0	0	0	0	146778	0	0	0	0	0	0	0	0	0	877	3609	0	0	0	0	0	0	277	993	17984	982	521	0	9631	0	0	0	1600	0	0	0	0	194	45672	100912	0	0	0	0	0	4983	0	40	1313	0	-1173	0	0	0	0	0	460	0	0	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3058	0	0	0	3058	0	0	0	1910	34331	46654	108581	0	6866	23327	108581	138774	
456250	26738	43452	0	0	0	0	30538	0	0	0	0	0	0	0	0	0	394	2160	0	0	0	0	0	0	150	0	8671	315	288	0	0	128	0	0	0	0	0	0	0	1289	11387	17862	0	0	0	0	0	649	0	0	240	356	-300	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	12360	12058	18351	0	2472	6029	18351	26852	
456344	17916	31572	0	0	0	0	8919	0	0	0	0	0	0	0	0	0	261	5294	0	0	87	5643	0	5836	-2	0	1357	0	108	0	2124	0	0	0	0	0	0	0	0	0	1380	7539	0	0	0	0	0	966	0	0	0	0	-464	127	0	0	0	127	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	14423	1380	14576	0	2885	690	14576	18151	
456447	99278	131066	0	0	0	0	99684	0	0	0	0	0	0	0	0	0	952	3599	0	0	0	18300	0	0	0	0	0	0	0	0	2800	0	0	0	0	0	0	0	0	0	22543	77141	0	0	0	0	0	5824	0	0	253	0	-928	292	0	0	0	292	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	952	24952	22543	83016	0	4990	11272	83016	99278	
456456	300830	443656	0	0	0	0	267578	0	0	399	0	0	0	0	0	0	3385	19599	0	0	0	0	0	0	924	46274	84717	13997	2000	0	0	0	0	0	0	0	0	0	1655	23537	4850	237536	0	0	0	0	0	16713	399	432	2329	231	-2146	4849	0	0	0	4849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7548	0	0	0	7548	0	0	0	51746	130182	19078	265255	0	26036	9539	265255	300830	
456474	630799	592645	0	0	0	0	505377	0	0	2782	966	0	0	0	0	0	1425	21206	0	0	0	804	0	0	190	0	6025	0	550	0	27000	0	0	0	0	10725	277	0	0	2251	12244	490882	0	0	0	0	0	27725	0	0	4219	0	-10219	969	0	0	0	969	72	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179295	179295	0	0	177891	1404	0	0	0	0	0	0	2900	0	0	0	2900	0	0	0	1425	61505	200860	520561	0	12301	100430	520561	633292	
456670	70938	101267	0	0	0	0	67244	0	0	0	0	0	0	0	0	0	5469	151	9	0	0	0	0	0	44	41	16522	1142	1345	0	2545	0	0	0	0	0	0	0	779	1382	13753	51330	0	0	0	0	0	6468	0	0	0	0	-1664	421	0	364	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1146	0	0	437	709	0	0	0	6289	20964	15389	59861	0	4193	7695	59861	71749	
456755	66743	106397	0	0	0	0	60142	0	0	530	0	0	0	0	0	0	2034	1456	100	0	0	0	0	0	80	4196	24246	3920	375	0	1400	0	0	0	0	0	0	0	0	0	19106	41036	0	0	0	0	0	7597	0	90	305	71	-617	0	0	0	0	0	111	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	960	0	0	0	960	0	0	0	6320	27407	23097	49713	0	5481	11549	49713	66743	
456858	205581	299804	0	0	0	0	166661	0	0	25	0	0	0	0	0	0	11423	605	0	0	0	0	0	0	323	0	83775	7299	11877	0	16275	0	0	0	0	0	0	0	0	2718	25743	138200	0	0	0	0	0	12292	1192	195	499	0	-951	0	0	0	0	0	1844	0	0	0	1844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5959	0	0	0	5959	0	0	0	11618	103872	33042	168286	0	20774	16521	168286	205581	
456960	1658277	2455764	0	0	0	0	1509547	0	0	23678	0	0	0	0	0	0	52951	73326	0	0	0	0	0	0	7644	349755	302358	11377	200	0	84974	0	0	0	0	4999	0	0	7252	24083	170184	1308028	0	0	0	0	0	108425	23678	4840	10123	145	6650	9508	3936	0	0	5572	76	30	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86362	0	0	0	86361	0	0	0	418764	494864	186705	1469846	0	98973	93353	1469846	1662172	
457060	57315	82403	0	0	0	0	64020	0	0	0	0	0	0	0	0	0	3185	4198	0	0	0	0	0	0	-17	284	2181	0	0	0	8705	0	0	0	0	0	0	0	0	2837	20816	40367	0	0	0	0	0	2679	0	0	0	0	-677	85	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	192	0	0	0	3469	17921	20816	43323	0	3584	10408	43323	57315	
457145	120415	168863	0	0	0	0	121879	0	0	13	35	0	0	0	0	0	4061	1932	0	0	0	0	2997	0	440	623	11826	1415	0	0	11700	0	0	0	0	0	0	0	0	0	37366	84513	0	0	0	0	0	7995	48	168	1453	0	-1619	131	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3768	0	0	0	3768	0	0	0	4852	26911	41778	94738	0	5382	20889	94738	121009	
457220	82046	164143	0	0	0	0	83196	0	0	0	0	0	0	0	0	0	686	4414	0	0	0	38156	2208	0	-659	0	29143	0	5	0	10710	0	0	0	0	0	0	0	0	0	46109	37087	0	0	0	0	0	3914	0	0	972	171	-1797	280	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1091	0	0	0	1091	0	0	0	686	83395	48488	41234	0	16679	24244	41234	82157	
457426	161737	252997	0	0	0	0	134928	0	0	5494	0	0	0	0	0	0	8870	139	0	0	0	0	0	0	-272	0	43178	398	0	0	56260	0	0	0	0	0	0	0	0	0	15140	119788	0	0	0	0	0	15874	0	0	0	0	-4550	619	0	0	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8870	99577	15538	136281	0	19915	7769	136281	163965	
457547	336125	426291	0	0	0	0	294111	0	0	2106	210	0	0	0	0	0	5093	15461	0	0	0	0	0	0	1235	1112	66112	25052	4548	0	0	0	0	0	0	0	0	0	0	0	25699	268412	0	0	0	0	0	21647	2316	0	0	0	-203	2143	0	0	0	2143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6205	81573	50751	294434	0	16315	25376	294434	336125	
