"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1350	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2800	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1350	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2800	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	
575357																																							199	561	0	835	1409	2585	0	58	46	0	633	18696	16336	0	0	228	16774	0	234	0	210	0	1922	100	18696	0	0	940	0	900	0	1075	15261		0	12604	12370	-18	
575375																																							1162	1793	213	183	512	2492	0	777	166	0	844	54572	44796	0	0	373	48169	0	340	0	3000	0	6403	0	54572	0	0	6460	0	0	0	1534	43262		0	46770	46430	-57	
575647																																							1292	1708	0	77	1742	3590	0	198	0	0	506	19451	17133	0	0	89	17472	0	160	0	250	0	1979	150	19451	0	0	1462	0	350	0	2663	14470		0	10498	10338	17	
575656																																							0	3030	0	5700	32262	0	0	116	0	0	668	50242	36822	0	0	341	37163	0	288	0	0	0	13079	500	50242	0	0	10079	0	2500	0	8306	28516		0	8754	8466	0	
575759																																							899	6785	0	200	0	50410	302	2135	6	0	5406	159245	123586	2434	0	1753	132630	0	2193	0	4857	0	26615	6039	159245	0	0	14057	0	6045	54	12493	111093		0	95241	93048	474	
575834																																							577	5692	0	9901	3834	13946	0	3343	120	0	2932	109904	99477	0	0	555	100032	0	766	0	0	0	9872	1420	109904	0	0	6928	0	1420	0	22857	76620		0	70325	69559	104	
575852																																							20	9897	0	3641	0	9435	0	751	0	0	882	78145	69748	921	0	763	71739	0	681	0	307	0	6406	471	78145	0	0	3351	0	2529	4719	9674	60074		0	49481	48800	55	
575955																																							46	2313	0	1518	0	19904	0	785	0	0	2050	59456	46621	0	0	400	54721	0	541	0	7700	0	4735	300	59456	0	0	3269	0	1138	0	5747	40874		0	33381	32840	28	
576037																																							0	2472	0	1400	11251	1097	0	784	558	0	933	50806	45008	0	0	607	45615	0	411	0	0	0	5191	810	50806	0	0	2189	0	2190	0	6853	38155		0	32722	32311	2	
576130																																							50	11827	0	0	0	32687	0	8187	0	0	3319	216991	179007	13188	0	1160	193355	0	2581	0	0	0	23636	0	216991	0	0	10606	0	12600	3942	37251	141756		0	159560	156979	430	
576158																																							0	9462	0	2400	0	144625	0	10232	163	0	4085	258374	228218	0	0	5131	233396	0	1309	444	47	0	24978	1200	258374	0	0	10269	0	10707	0	63275	164943		-366	88272	86963	3168	
576354																																							14	1069	0	350	0	3361	0	483	0	0	1864	39277	29318	0	0	464	35782	0	377	0	6000	0	3495	106	39277	0	0	2368	0	1000	0	3982	25336		0	32513	32136	21	
576439																																							443	12907	0	10033	13562	128758	0	3806	0	0	5643	388989	319140	13156	0	1344	361497	0	2820	0	27857	0	27492	1103	388989	0	0	20439	0	4953	5794	49356	269784		0	210863	208043	997	
576541																																							332	13451	83	7720	5319	56731	0	6430	596	0	4068	268254	232349	16277	0	1007	249633	0	3274	0	0	0	18621	1200	268254	0	0	14450	0	2900	886	10157	222192		0	175912	172638	71	
576608																																							31931	10356	197	0	547	39376	2930	7035	160	0	9471	336078	263536	3213	0	2357	299345	0	2282	0	30239	0	36733	0	336078	0	0	21350	0	14000	0	16885	246651		0	236357	234075	1383	
576644																																							167	895	0	875	2851	11290	0	249	0	0	660	37467	29670	0	0	239	34409	0	199	0	4500	0	3058	325	37467	0	0	1349	0	1700	0	5009	24661		-292	20679	20480	-24	
576653																																							33	3211	0	2500	1031	33006	0	1672	0	0	3785	109956	97739	1011	0	395	100519	0	604	0	1374	0	9437	250	109956	0	0	6345	0	1750	0	6650	91089		0	65322	64718	1092	
576710																																							5206	268574	43983	42000	0	1875622	0	91726	2079	0	224326	8720866	6558931	512345	0	77014	8104097	0	92345	33311	879801	76006	616769	4210	8720866	0	0	350400	0	251761	85742	328512	6230419		0	6140642	6048297	10398	
576859																																							4247	5119	0	7295	1276	9659	36	1660	124	0	1061	79548	72457	0	0	332	72789	0	529	0	0	0	6759	1875	79548	0	0	2788	0	1875	0	16927	55530		0	49600	49071	221	
576952																																							9	9641	0	6010	0	31702	0	2147	58	0	3705	154717	133314	1128	0	2229	142671	0	906	0	6000	0	12046	2933	154717	0	0	5131	0	3402	0	14424	118890		0	102351	101445	580	
577128																																							31	31604	1622	850	0	310009	0	16083	181	0	49673	1185804	819160	25518	0	6520	1074146	14000	12357	15251	222948	0	97658	100	1185804	0	0	36161	0	61762	0	102112	717048		0	772857	760500	-365	
577137	31675	2622	0	0	11383	82484	235	10870	0	949	4256	173586	2850	949	647	153281	0	4965	0	5000	0	20305	13237	173586	0	0	3610	0	3428	0		-2	34077	29112	32	12325	0	12325				0						949		158407	131510	0	949		138102				5000											37228	94281						
577230																																							0	754	0	2304	0	16666	0	787	311	0	2158	66874	52475	0	0	304	61779	0	500	0	9000	0	5095	4000	66874	0	0	259	0	1050	0	1314	51161		0	44394	43894	-214	
577472																																							5103	1250	0	0	6311	2164	106	1144	0	0	5126	131159	97841	0	0	558	117499	0	449	0	19100	0	13660	0	131159	0	0	13678	0	0	0	1113	96728		0	110404	109955	-18	
577904	2856	16526	0	45399	2371	6987	0	1633	190	155	20366	407091	0	155	14209	379714	0	13286	0	110	0	27377	63	407091	14	0	-17386	10000	34872	0		0	323880	310594	-172	29524	0	29524				45399						155		396535	335716	0	155		369158				110											56220	279496						
578116																																							0	5680	0	0	0	60082	0	1751	0	0	2384	170787	148597	25	0	731	149353	0	1417	0	0	0	21434	550	170787	0	0	17661	0	2450	0	20532	128065		0	102307	100890	773	
578237																																							0	1524	0	4940	0	11597	0	1361	29	0	778	39848	36301	0	0	184	36485	0	214	0	0	0	3363	975	39848	0	0	328	1400	571	0	5007	31294		0	19833	19619	89	
578255																																							41	12068	65	25300	12144	30661	0	6342	1107	0	11806	243738	220277	0	0	2077	222354	0	1788	997	0	0	21384	1500	243738	0	0	10054	0	9591	0	53828	166449		0	144995	143207	239	
578554																																							30	1679	0	4623	0	7574	0	2062	0	0	1082	63282	53546	0	0	180	58776	0	836	0	5050	0	4506	150	63282	0	0	3757	0	458	0	4974	48572		0	47068	46232	141	
578741																																							0	4727	0	2500	4961	19027	0	1016	0	0	2130	127342	104963	0	0	980	108443	0	1194	0	2500	0	18899	240	127342	0	0	10137	0	8349	0	10892	94071		0	94175	92981	173	
578862																																							2004	3037	0	6628	0	21529	0	291	135	0	462	53340	48877	0	0	463	49340	0	334	0	0	0	4000	200	53340	0	0	2209	0	1800	0	5532	43345		0	19588	19254	-209	
579140																																							17	2712	0	0	285	3568	0	754	0	0	1050	58483	49379	1128	0	411	54288	0	530	81	3370	0	4195	460	58483	0	0	3085	0	600	0	6809	42570		0	50546	50016	50	
579252																																							460	34307	0	2570	2000	240108	0	26767	1427	0	70072	1535064	1084067	77601	0	13316	1406671	0	13778	18476	231687	0	128393	7201	1535064	0	0	63782	0	57305	9372	123702	960365		0	1143283	1129505	105	
579319																																							179	1505	0	6415	754	4594	0	878	0	0	510	40139	35608	0	0	213	36862	0	202	0	1041	0	3277	575	40139	0	0	1879	0	814	0	4648	30960		0	25506	25304	9	
579364																																							99	5095	0	7220	0	5087	0	3172	158	0	3064	126423	105690	0	0	764	116840	0	1228	778	10386	0	9583	354	126423	0	0	3158	0	6050	0	26256	79434		0	102978	101750	21	
579636																																							2085	5092	0	640	0	22025	0	1406	21	0	1037	55419	46668	1000	0	265	48773	0	457	0	840	0	6646	100	55419	0	0	3619	0	2900	0	9177	37491		0	23570	23113	27	
580155																																							0	1143	0	2985	163	15896	375	1388	0	0	1764	80573	67092	0	0	1696	73654	0	597	278	4866	0	6919	275	80573	0	0	803	0	5753	105	2042	65050		0	57073	56476	88	
580164																																							1	368	0	0	0	0	0	176	0	0	2983	114820	90551	4050	0	3742	104343	0	2050	0	6000	0	10477	11912	114820	0	0	-1435	0	0	0	0	90551		0	113342	111292	0	
580258																																							13	4751	0	113	3513	17521	0	1549	0	0	1384	110412	90196	1177	0	688	104088	0	1208	0	10527	1500	6324	548	110412	0	0	1561	0	3952	1297	12451	77745		0	81479	80271	263	
580548																																							5072	6372	605	2434	0	16471	50	2237	145	0	3098	138718	121132	0	0	1386	126518	0	1103	0	4000	0	12200	300	138718	0	0	7025	0	4700	0	16928	104204		0	103337	102234	175	
580623																																							0	113591	66	16242	0	265432	0	29340	657	0	69335	2287006	1743706	201989	0	18728	2080334	0	24644	4221	115911	0	206672	4650	2287006	0	0	121566	0	77318	1073	235170	1508536		0	1811693	1787049	3138	
580726																																							686	16787	0	7950	0	81531	0	8208	171	0	9911	311496	268466	5119	0	2385	285970	0	2875	0	10000	0	25526	7471	311496	0	0	11611	0	6342	0	57207	211259		0	189127	186252	102	
580847																																							127	2014	0	4315	1357	13311	0	670	0	0	1249	55397	44383	0	0	414	48464	0	290	0	3667	0	6933	300	55397	0	0	3784	0	2700	0	5572	38811		0	32644	32354	149	
580959																																							1407	3109	0	4485	0	8762	134	5048	196	0	2429	132952	103165	0	0	841	122356	0	812	0	18350	0	10596	200	132952	0	0	9811	0	450	0	22895	80270		0	108194	107382	135	
581116																																							0	739	0	3850	10613	0	0	82	0	0	735	50230	41422	0	0	149	41571	0	227	0	0	0	8659	1875	50230	0	0	4784	0	2000	0	3357	38065		0	34438	34211	0	
581161																																							0	3381	0	3600	12632	4919	0	1370	0	0	1101	49194	44350	0	0	638	44988	0	418	0	0	0	4206	250	49194	0	0	1552	0	2450	0	12738	31612		0	22609	22191	-46	
581237																																							0	3583	0	10415	30138	0	0	133	0	0	569	50700	40547	0	0	52	40599	0	163	0	0	0	10101	350	50700	0	0	9401	0	350	0	15908	24639		0	6025	5862	0	
581358																																							0	3851	0	7825	0	17615	0	140	0	0	2280	73952	62973	0	0	508	63768	0	777	0	287	0	10184	650	73952	0	0	8679	0	650	0	6387	56586		0	43018	42241	205	
582234																																							0	4775	0	4835	0	44268	0	4560	0	0	2536	200558	181661	0	0	1145	182837	0	2003	2130	31	0	17721	1000	200558	0	0	4000	0	12033	0	20081	161580		0	139457	137454	688	
582654																																							352	1041	0	1700	1234	13069	0	173	98	0	748	35967	28864	0	0	272	32536	0	635	0	3400	0	3431	120	35967	0	0	2738	0	580	0	3340	25524		0	18187	17552	-7	
582766																																							2580	1576	0	5571	100	0	0	230	0	0	284	20811	18035	0	0	103	18138	0	160	0	0	0	2673	75	20811	0	0	1473	0	1125	0	3996	14039		0	10630	10470	0	
582953																																							0	7030	0	2450	1218	17003	0	1297	0	0	2421	90212	74793	2861	0	813	82167	0	703	673	3700	0	8045	500	90212	0	0	2848	0	4139	0	9650	65143		0	58823	58120	558	
583138																																							593	2085	0	3228	0	20299	0	669	0	0	757	54873	44133	0	0	364	44497	0	399	0	0	0	10376	400	54873	0	0	8280	0	1600	0	3700	40433		0	27641	27242	96	
583268																																							0	6068	0	3650	5140	28148	0	2307	0	0	839	94605	81647	0	0	287	81934	0	605	0	0	0	12671	226	94605	0	0	9311	0	2850	0	21828	59819		0	49058	48453	284	
583352																																							13793	10788	0	0	0	96348	0	3316	0	0	3981	212110	189167	0	0	2121	191303	0	1031	1807	15	0	20807	1486	212110	0	0	10829	0	7792	0	36253	152914		0	83108	82077	700	
583745																																							0	545	0	0	555	1836	0	83	0	0	132	9538	8528	0	0	23	8551	0	97	0	0	0	987	51	9538	0	0	900	0	51	0	1482	7046		0	6484	6387	-15	
583754																																							0	1431	0	5555	0	5410	0	256	167	0	550	30422	27412	0	0	99	27511	0	200	0	0	0	2911	200	30422	0	0	2008	0	600	0	5389	22023		0	17253	17053	103	
583905																																							15339	3905	0	0	0	53322	0	6049	68	0	7468	407488	296696	0	0	2600	358296	0	2048	0	59000	0	49192	0	407488	0	0	48961	0	0	0	8255	288441		0	323385	321337	231	
583932																																							1938	1127	0	2475	2112	4568	0	2040	0	0	1268	67039	53424	0	0	381	61323	0	436	0	7518	0	5716	500	67039	0	0	1425	0	3743	0	7355	46069		0	51947	51511	48	
584377																																							5034	13506	0	18840	0	27210	5	12441	223	0	7043	451972	379237	0	0	5131	403568	581	3209	4527	19200	0	47823	2833	451972	0	0	33182	0	11167	9908	71899	307338		0	356444	353235	641	
584724																																							37	6215	160	13962	10379	67508	0	4921	107	0	5140	241648	210035	3762	0	1096	221200	0	2206	87	6307	0	20448	1900	241648	0	0	13340	0	5150	0	18676	191359		0	135338	133132	58	
584920																																							28463	46517	0	51200	125447	0	0	35575	15	0	11603	975803	843674	23461	0	9147	879894	0	9312	17311	3612	0	95909	730	975803	0	0	68754	0	26425	0	143204	700470		0	668984	659672	0	
585235																																							0	2661	0	12350	0	62782	0	4726	0	0	1349	145293	125141	0	0	1262	127170	0	827	496	767	0	18123	300	145293	0	0	8162	0	8696	1705	19673	105468		0	60051	59224	965	
585543																																							57	36157	43	75000	0	512608	7683	19012	5387	0	68100	1879143	1188421	402028	0	45489	1705837	0	10489	0	69899	0	173306	12500	1879143	0	0	76148	0	81000	3363	234975	953446		0	1162222	1151733	3658	
585655																																							107	1075	0	0	12	1765	0	102	0	0	930	21913	18593	510	0	237	19340	0	289	0	0	0	2573	150	21913	0	0	2100	0	300	0	1181	17412		0	18211	17922	23	
585749																																							1	5160	3033	5098	3672	16571	0	3419	479	0	3923	175288	149101	1466	0	1870	158909	0	1316	0	6472	0	16379	625	175288	0	0	6542	0	9175	303	17220	131881		0	134945	133629	37	
586027																																							3510	3189	0	7274	6185	58792	0	788	1044	0	3151	107323	69607	0	0	1076	70683	0	910	0	0	0	36640	1131	107323	0	0	32636	0	2319	0	5561	64046		0	24300	23390	554	
586175																																							80	14924	2802	11380	10225	24880	0	7763	1109	0	8756	262125	230174	0	0	555	230729	0	3809	0	0	0	31396	496	262125	0	0	28089	0	2544	7842	24646	205528		0	176173	172364	267	
586205																																							3430	40610	3010	0	0	792915	0	17072	5446	5	76318	2522351	2036662	94833	5	11616	2269762	0	15454	66922	126646	0	252589	0	2522351	0	0	32184	0	215344	0	284039	1752623		0	1532077	1516623	5061	
586241																																							100	548	0	1300	0	15357	0	107	0	0	420	26836	22060	0	0	296	22485	0	89	0	129	0	4351	200	26836	0	0	1899	0	2000	0	2899	19161		0	9093	9004	252	
586335																																							250	1899	0	0	1928	24915	0	798	608	0	983	68332	63092	0	0	318	63410	0	587	0	0	0	4922	478	68332	0	0	4270	0	300	0	8652	54440		0	37538	36951	-126	
586858																																							596	1154	0	29	0	16134	0	564	0	0	1725	56575	51391	1075	0	137	52603	0	373	0	0	0	3972	410	56575	0	0	2047	0	1280	0	4792	46599		0	36746	36373	235	
586960																																							0	2075	0	2955	0	21584	0	741	0	0	535	46744	43301	0	0	166	43467	0	171	0	0	0	3277	290	46744	0	0	1088	0	1710	0	7964	35337		0	19025	18854	189	
587275																																							34	6812	162	0	0	42575	0	3636	0	0	3343	220646	174531	4405	0	1870	200806	0	1837	4907	20000	0	19840	761	220646	0	0	6132	0	13146	5631	12581	161950		0	155383	153546	-199	
587350																																							0	3245	0	4250	0	13935	0	1675	0	0	613	70216	63326	0	0	530	63856	0	528	0	0	0	6360	125	70216	0	0	4998	0	1050	549	8855	54471		0	46477	45949	187	
587574																																							237	69	0	0	0	2834	0	14	0	0	101	5392	4568	0	0	41	4609	0	20	0	0	0	783	100	5392	0	0	425	0	226	0	0	4568		0	2157	2137	32	
587677																																							18271	2184	0	0	45320	19850	0	5475	0	0	4125	299470	244851	0	0	1391	249242	0	833	1128	3000	0	50228	0	299470	0	0	48162	0	0	0	1991	242860		0	203950	203117	2066	
587743																																							12	4503	1533	4998	0	6047	0	1682	135	0	1229	82433	62256	239	0	556	71484	0	625	1209	8433	0	10949	120	82433	0	0	1261	0	9517	398	4670	57586		0	61312	60687	51	
587752																																							757	995	0	0	0	5390	0	314	205	0	572	42318	39282	100	0	133	39515	0	230	0	0	0	2803	300	42318	0	0	1950	0	600	0	4574	34708		0	34315	34085	-47	
587800																																							10239	40608	4489	98210	675	294319	0	16381	0	0	24739	1936679	1590720	25500	0	12932	1689076	0	24208	6516	59924	0	247603	0	1936679	0	0	226830	0	6926	13745	115950	1474770		0	1450966	1426758	13847	
588058																																							684	8565	0	11225	1220	38405	0	3472	48	0	1552	126679	113339	0	0	396	113735	0	820	0	0	0	12944	400	126679	0	0	7064	0	4950	0	23248	90091		0	62328	61508	530	
588245																																							3256	1690	282	1592	0	2177	0	508	183	0	1068	47161	38122	0	0	607	43229	0	569	0	4500	0	3932	80	47161	0	0	2585	0	1248	0	7377	30745		0	36974	36405	19	
588348																																							0	1325	0	400	2288	3790	0	388	0	0	591	31749	28800	0	0	155	28955	0	377	0	0	0	2794	94	31749	0	0	1710	0	1006	0	2736	26064		0	23344	22967	-16	
588441																																							1	6826	0	5810	0	39318	0	5779	370	0	3909	236747	208914	1275	0	2169	218358	0	1861	0	6000	0	18389	2240	236747	0	0	3759	0	11635	38	31099	177815		0	176557	174696	755	
588517																																							573	18325	0	5000	3019	204480	0	8603	1149	0	37099	768840	401767	11038	0	8646	710805	120	3252	1930	289354	0	57915	0	768840	0	0	28892	0	36739	0	53517	348250		-6902	491914	488662	-814	
588553																																							0	92	0	950	0	842	0	180	0	0	410	5099	241	0	0	1476	1717	0	116	0	0	0	3382	1250	5099	0	0	926	0	1250	0	241	0		0	2741	2625	-44	
589158																																							0	1111	2	1865	5960	1693	0	172	0	0	2009	39375	33673	0	0	1466	35139	0	726	0	0	0	4236	125	39375	0	0	1548	0	2500	0	4951	28722		0	27289	26563	63	
589439																																							4164	630	0	3	0	7107	0	342	0	0	223	20857	17525	0	0	252	17777	0	103	0	0	0	3080	375	20857	0	0	1967	0	625	0	2047	15478		0	8491	8388	113	
589523																																							3049	8386	0	12205	0	39719	0	8450	229	0	5394	232991	208006	0	0	1276	214523	0	1838	0	5241	0	18468	2305	232991	0	0	4494	0	11399	0	22040	185966		0	157397	155559	270	
589943																																							0	11126	4968	21786	0	40537	0	5140	50	0	7534	317767	266657	3856	0	1873	286386	0	2236	4056	14000	0	31381	2631	317767	0	0	3587	0	24581	0	32487	234170		0	224806	222570	582	
590145																																							200	1892	0	1900	438	8851	0	148	18	0	531	33415	27904	0	0	222	28126	0	472	0	0	0	5289	25	33415	0	0	5080	0	150	0	2375	25529		0	19909	19437	34	
590220																																							1796	8332	635	0	0	27132	0	3253	85	0	6975	209994	161882	4877	0	901	192093	0	1934	0	24433	0	17901	2459	209994	0	0	11143	0	3862	0	24964	136918		0	163720	161786	437	
590248																																							1065	7543	739	4775	2523	48255	0	6389	0	0	5551	183965	136285	2825	0	5539	163831	200	1702	0	19182	0	19934	1022	183965	0	0	7410	0	4278	18611	21037	115248		0	90216	88514	7224	
590640																																							151	7007	0	5745	0	64621	0	2787	0	0	3172	191225	149809	0	0	2048	172745	0	1020	0	20888	0	18480	830	191225	0	0	8831	0	8000	15107	26774	123035		0	93655	92635	819	
590855																																							57	6530	2041	981	1235	57980	96	6489	1286	0	4575	228402	182504	1600	0	1464	205209	0	3026	0	19641	0	23193	283	228402	0	0	11599	0	10959	0	19583	162921		0	150158	147132	352	
590949																																							20	3037	0	4475	21847	12864	0	1414	0	0	1628	104592	86377	4181	0	1143	91997	0	730	0	296	0	12595	2750	104592	0	0	3740	0	5157	0	8891	77486		0	60037	59307	948	
591209																																							10999	3598	0	1300	24014	10722	0	1399	0	0	2568	162277	136378	0	0	299	136677	0	737	0	0	0	25600	0	162277	0	0	21224	0	4200	0	4409	131969		0	108414	107677	176	
591320																																							69	7208	0	14870	0	25794	0	4188	81	0	2301	183309	142166	8462	0	1438	162333	0	1478	0	10267	0	20976	1800	183309	0	0	13817	0	4900	0	33656	108510		0	130276	128798	459	
591357																																							0	948	0	4575	0	6475	4	408	0	0	704	32605	28017	0	0	628	28645	0	480	0	0	0	3960	50	32605	0	0	3774	0	100	0	2510	25507		0	19971	19491	36	
591366																																							200	4871	0	15175	983	17212	0	3108	75	0	2956	107806	99368	0	0	187	99555	0	753	0	0	0	8251	251	107806	0	0	6739	0	1048	0	22709	76659		0	63979	63226	213	
591740																																							200	277	3	224	1248	4718	0	243	0	0	143	13755	11943	0	0	117	12060	0	75	0	0	0	1695	50	13755	0	0	1099	0	500	0	1320	10623		0	6774	6699	46	
591825																																							0	13490	483	127	0	160178	0	10268	758	0	21193	593712	483191	20811	0	6808	540810	0	4417	0	30000	0	52902	1500	593712	0	0	39077	0	11358	12836	51871	431320		0	378796	374379	967	
591852																																							0	3277	0	1925	18241	2084	0	1033	418	0	969	57495	51577	0	0	181	51758	0	356	0	0	0	5737	1750	57495	0	0	2182	0	1750	0	15131	36446		0	29904	29548	55	
591937																																							0	13850	0	0	0	111698	0	14312	2501	0	10370	475285	380351	28768	0	1510	410629	0	3500	22950	0	0	64656	820	475285	0	0	4257	0	58580	0	71068	309283		0	303104	299604	999	
592439																																							0	10891	0	40200	121059	441	0	659	0	0	1013	229154	199120	0	0	440	199560	0	792	0	0	0	29594	4500	229154	0	0	20814	0	4000	0	23487	175633		0	55683	54891	280	
592448																																							1695	3595	0	5050	30	4571	0	506	271	0	708	35299	28765	0	0	332	33097	0	806	0	4000	0	2202	100	35299	0	0	-798	0	2900	0	4842	23923		0	19679	18873	0	
592550																																							49	2435	0	0	0	24469	0	777	0	0	4256	91462	76585	3500	0	1132	81217	0	1144	0	0	0	10245	450	91462	0	0	6795	0	3003	0	8851	67734		0	60620	59476	-3	
592644																																							0	12031	0	9200	30746	85592	0	9106	0	0	3726	236691	204817	0	0	984	205801	0	1399	0	0	0	30890	1775	236691	0	0	13112	0	15225	0	41083	163734		0	87689	86290	778	
592822																																							206	8967	425	22798	2000	0	0	3197	0	0	1876	150729	127482	0	0	480	138606	0	1197	110	10644	0	12123	1491	150729	0	0	2264	0	8368	0	19273	108209		0	112347	111150	0	
592831																																							0	776	0	1900	2192	10493	1	273	0	0	918	34127	30762	427	0	201	31390	0	193	0	0	0	2737	400	34127	0	0	644	0	1600	0	2650	28112		0	17767	17574	93	
592859																																							852	805	0	1040	0	1209	0	273	0	0	531	11956	10708	0	0	122	10830	0	77	0	0	0	1126	125	11956	0	0	630	0	361	0	1224	9484		0	7323	7246	10	
593007																																							125	25422	3477	0	0	181281	0	4953	0	0	34353	713209	506540	29285	0	4526	651859	0	8520	0	111508	0	61350	369	713209	0	0	56748	0	878	220	58775	447765		0	471898	463378	3355	
593052																																							910	2108	0	470	0	29517	0	2642	536	0	4631	144012	108581	0	0	2402	116483	0	1764	4283	5500	0	27529	215	144012	0	0	20862	0	6391	299	9489	99091		0	100380	98616	61	
593249																																							744	11004	233	7230	20723	87391	0	3328	59	0	5641	267494	237016	0	0	1266	240435	0	1985	367	2153	0	27059	695	267494	0	0	1360	0	24205	0	34136	202880		0	132759	130774	799	
593333																																							1413	1781	0	833	0	8016	0	1383	279	0	731	40301	36010	0	0	388	36823	0	286	0	425	0	3478	100	40301	0	0	2865	0	350	0	5859	30151		0	26151	25865	163	
593351																																							0	394	0	400	1205	0	0	10	0	0	177	11026	9935	0	0	43	9978	0	179	0	0	0	1048	50	11026	0	0	899	0	100	877	902	9033		0	8143	7964	0	
593753																																							0	52635	0	25804	76993	20926	0	9497	0	0	3312	387610	310725	41222	0	1935	357555	0	2601	1268	3673	0	30055	3000	387610	0	0	21778	0	5000	0	128268	182457		0	199776	197175	277	
593771																																							698	490	0	0	0	0	0	26	0	0	181	6373	3608	0	0	188	4138	0	244	0	342	0	2235	257	6373	0	0	1319	0	659	150	275	3333		0	5072	4828	0	
593838																																							1345	2360	0	5413	0	2761	0	1458	516	0	935	66230	59021	0	0	453	60474	0	534	0	1000	0	5756	845	66230	0	0	419	0	4461	0	4454	54567		0	51976	51442	31	
593865																																							1	52960	1575	0	0	231461	0	27392	424	0	35083	1434315	1179772	9499	0	15863	1312823	0	15252	0	107689	0	121492	900	1434315	1598	0	71004	0	47197	14023	226910	952862		0	1085050	1069798	2391	
593940																																							0	2222	0	450	0	39769	0	420	0	0	1004	62250	51266	0	0	447	51758	0	320	0	45	0	10492	600	62250	0	0	7969	0	1800	0	3312	47954		0	18705	18385	123	
593977																																							4398	239	0	0	15143	0	0	409	0	0	597	39145	33843	0	0	376	34219	0	20	0	0	0	4926	0	39145	0	0	4926	0	0	0	649	33194		0	18379	18359	0	
594134																																							200	23037	0	30000	0	119279	0	37699	4287	0	14513	725035	618688	2538	0	6952	673766	0	7292	1792	45588	0	51269	40	725035	0	0	19587	0	31886	0	68678	550010		0	501520	494228	-244	
594433																																							279	12061	0	10500	33075	120561	144	7584	1075	0	8884	417886	333165	9366	0	3667	380609	0	3181	2126	34411	0	37277	60	417886	0	0	34327	0	2140	1477	22165	311000		0	223301	220120	750	
594451																																							297	1599	0	936	4991	0	0	213	0	0	189	14998	13615	0	0	71	13686	0	55	0	0	0	1312	150	14998	0	0	1012	0	150	0	6340	7275		0	6828	6773	0	
594714																																							41	9428	0	0	0	56474	0	1543	363	0	15962	286025	217325	6023	0	2308	257656	0	2414	0	32000	0	28369	612	286025	0	0	24954	0	2388	168	35652	181673		0	204460	202046	415	
594853																																							2191	6950	0	8600	2259	30907	0	7430	0	0	3385	142758	120942	3000	0	1539	132048	0	718	0	6567	0	10710	2426	142758	0	0	4781	0	3502	0	26421	94521		0	81754	81036	1	
594938																																							0	21827	0	0	0	51043	0	570	0	0	1798	162475	146518	6126	0	1013	153657	0	906	143	0	0	8818	75	162475	0	0	7956	0	925	0	10961	135557		0	88000	87094	-138	
594947																																							0	18405	1558	21218	0	127485	1341	8343	159	0	13823	526674	394556	33114	0	6429	481278	0	2737	9427	47179	0	45396	1800	526674	0	0	40154	0	2400	0	60065	334491		0	327652	324915	1042	
595038																																							1727	314	0	480	6859	0	0	124	0	0	768	23177	19642	0	0	85	20766	0	143	0	1039	0	2411	160	23177	0	0	1536	0	715	0	1508	18134		0	13048	12905	0	
595337																																							0	1325	0	1176	165	56301	0	861	946	0	1829	109532	98948	0	0	663	99611	0	628	0	0	0	9921	151	109532	0	0	7764	0	1959	0	2987	95961		0	47557	46929	47	
595430																																							0	8353	588	0	3398	121216	0	9229	153	0	11489	373137	302373	20470	0	3461	337304	0	2572	0	11000	0	35833	993	373137	0	0	12731	0	21507	7438	43344	259029		0	213845	211273	602	
595449																																							0	4436	0	3300	38836	5096	0	239	0	0	766	91875	75756	0	0	303	76059	0	396	0	0	0	15816	160	91875	0	0	12600	0	3000	0	3959	71797		0	39598	39202	56	
595560																																							12	5448	0	2800	0	37332	0	1456	50	0	4341	102987	93270	0	0	448	93718	0	1503	0	0	0	9269	494	102987	0	0	4369	0	4022	0	15690	77580		0	53051	51548	384	
595618																																							959	10838	0	0	5061	162983	0	5437	364	0	19231	439497	365503	18551	0	8102	402156	0	4154	0	10000	0	37341	2256	439497	0	0	23472	0	10569	0	39394	326109		0	238778	234624	1044	
595869																																							1399	72115	0	13000	374356	244959	0	29403	19282	12729	32459	2448614	2125595	22114	12729	19841	2210279	0	23973	8880	30000	0	238335	6149	2448614	0	0	198289	0	28834	0	263674	1861921		0	1664005	1640032	5063	
