"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON3510	RCON3512	RCON3514	RCON3520	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	TEXTA545	
949453							1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	12146		5234	20						
949556																															0	7395		0	0	55907		58286	175	121913	0				
949752							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2860		725	1	24293		17557	48						
949949																															0	680		0	0	17501		5178	34	23514	0				
950141							0	0	0	1376		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	28563		263	1	408137		235944	826						
950356							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4684		0	0	48022		33961	132						
950758																															0	14074		832	3	43479		22977	82	81504	0				
950936							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	817		0	0	69160		15449	80						
951102							0	0	0	2		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9273		744	2	95189		48758	277						
951456							0	0	0	0		0	0	0		14	0	0	0	0		0	0		0	0	0	0	0	0	0	7516		0	0	120595		31453	193						
952172							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10538		2109	4	95182		91085	396						
952257																															0	4132		590	1	24364		20599	104	49912	0				
952453																															0	2382		1397	4	35008		23938	92	63142	0	65453	0		
952846							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	976		0	0	32963		8186	37						
953357							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9082		0	0	28511		11428	93						
953535							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8379	647	0	0	101939	13483	37372	159						
953843							0	0	0	0		0	0	0		0	0	0	0	0		0	94		0	0	0	0	0	0	0	2007		698	2	58999		42130	161						
953852							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8575		1174	3	82190		96671	277						
953955							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1465		0	0	21330		11386	58						
954158							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2632		0	0	27015		7790	47						
954251																															0	7995		625	2	57655		15631	72	82336	0				
954279							0	0	0	0		0	0	3607		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15008		744	2	152343		97933	468						
954457																															0	16771		0	0	186269		125036	495	328560	0				
954550							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	569		256	1	12051		9588	45						
954653							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2004		0	0	32060		15121	88						
954671							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5529		257	1	96334		57036	257						
955548							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5084		0	0	61014		32644	141						
955753							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3834		844	2	44680		15344	78						
955940							9	0	0	0		0	0	0		3	0	0	0	0		0	0		0	0	0	0	0	0	0	7727		0	0	71647		34499	154						
955959							44	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6544		0	0	76829		98573	412						
956134							0	0	0	449		0	0	50		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3803		259	1	54242		21069	95						
956152							1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2261		0	0	44204		21221	82						
956255							2	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13774		0	0	113254		69213	292						
956358							0	0	0	24		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1151		0	0	26080		16916	57						
956376																															0	5519		0	0	41684		25256	124	73354	0	73486	0		
956527							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5339		0	0	38468		92667	221						
956554							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5046		1033	3	33145		33204	138						
956750							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1154		0	0	57014		50266	305						
956938							0	0	0	108		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18013		288	1	237533		134678	460						
956956							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4445		0	0	67664		51574	197						
957047							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6972		538	2	47670		35733	154						
957056							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2185		312	1	18653		9344	28						
957159							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8528		0	0	89451		38166	149						
957551							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2009		0	0	15551		4880	27						
957757							160	0	0	0		0	0	0		30	0	0	0	0		0	0		0	0	0	0	0	0	0	11171		718	2	149291		50633	215						
958204							0	0	0	0		0	0	0		0	0	0	0	0		0	0	156739	0	0	0	0	0	0	0	25514		251	1	487689		265188	1282						
958231							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1102		324	1	11581		5986	26						
958558							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5468		0	0	67768		50735	173						
958727							163	0	0	0		0	0	0		23	0	0	0	0		0	0		0	0	0	0	0	0	0	43204		1932	3	310368		234336	812						
958763							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2716		0	0	30901		28174	129						
959256							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4702		325	1	35238		18987	71						
959443							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4865		1165	3	41244		34735	136						
959630							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	269		0	0	12598		4526	32						
959715							0	0	0	0		6132	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	38835		79834	293						
959779							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3424		0	0	40804		22229	150						
960047							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3990		640	2	34821		10907	48						
960159							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1228		0	0	20713		6029	33						
960430							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10693		0	0	98149		58937	210						
960533							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4563		0	0	22739		14086	58						
960551																															0	1789		412	1	16567		8974	38	27949	0				
960560							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	1611		734	3						
960841							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5764		257	1	84888		82499	290						
960935							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	42348		3338	9	233181		364493	1355						
961259																															0	9681		298	1	204636		217276	604	432837	0				
961343							0	0	0	14		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8520		274	1	91802		47957	223						
961400							0	0	0	52		0	0	0		0	0	0	402	0		0	0		0	0	0	0	0	0	0	18241		624	2	119085		50355	287						
961446							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2881		518	2	43339		10393	64						
961811							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14256		1282	4	191207		86245	431						
962256							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3242		0	0	67019		45075	140						
962265																															0	581		0	0	29673		37387	78	67702	0				
962313																															0	3040		1177	4	64515		34390	133	103406	0				
962854							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6565		337	1	88171		113090	239						
962966							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2445		385	1	51756		35281	187						
963002							0	0	0	561		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8806		1536	3	130604		77355	417						
963730							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	755		356	1	135941		182856	523						
963945							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	9901		99893	31						
963954							0	0	2	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4807		0	0	55790		23784	94						
964157							28	0	0	42		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1846		0	0	92784		43408	215						
964250							0	23	10	0		0	0	0		0	1	0	0	0		0	0		0	0	0	0	0	0	0	2308		0	0	32635		16356	60						
964344							0	0	0	4302		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11038		0	0	143552		67170	306						
964353							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4237		0	0	20888		10742	54						
964643							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2685		0	0	57441		39008	198						
964700							0	0	0	15		0	0	8158		0	0	0	0	0		303	0	1483674	0	0	0	0	0	0	0	1488		0	0	43592		1800505	2431						
965051							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1736		0	0	19700		8658	48						
965220							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4985		0	0	55200		28326	132						
965800							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1930		0	0	34517		43157	162						
966245							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2038		0	0	24219		10905	46						
966254																															0	4354		0	0	95387		69735	323	169913	0				
966348							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4613		579	2	64551		42288	182						
966656							0	24	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	667		0	0	22141		10923	70						
966722							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7471		632	2	78700		46624	190						
966731							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17819		1133	4	87561		48392	212						
967046							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18843		264	1	168501		70350	314						
967877																															0	30755		540	2	205628		71794	434	311559	0				
967943							5	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2960		0	0	34486		21069	85						
967952							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2763		0	0	41729		16500	84						
968155							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1718		0	0	34677		21965	84						
968249							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7853		264	1	107191		53258	288						
968351							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14907		1241	4	139618		161813	599						
968436							0	0	0	1515		0	0	96095		0	0	0	0	0		0	0	921356	0	0	0	0	0	0	0	114738		4256	13	1155395		1185785	3424						
968557							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1492		657	2	26989		12660	71						
968605	2531883	1289652	2224944	1060306	1289652	1060306																		881863							0	0		0	0	188319		1051369	1695						
968744																															0	17723		1832	4	103373		52844	205	177285	0				
969059							37	0	0	0		0	0	0		408	0	0	0	0		0	0		0	0	0	0	0	0	0	2257		0	0	42024		21421	93						
969255							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2709		0	0	51935		28400	122						
969349							0	0	0	0		0	0	0		0	0	0	0	0		0	0	362458	0	0	0	0	0	0	0	53235		2330	8	592571		402032	1350						
969424																															0	60834		2424	8	302503		152289	795	521292	0	511659	0		
969639																															0	9403		382	1	69194		32671	161	111937	0				
969741																															0	4896		411	1	41568		29181	90	76268	0	73937	0		
969844																															0	2194		0	0	44476		23539	110	70407	0				
969956							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1583		0	0	27797		13815	65						
970055							2	0	0	135		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12102		603	2	106407		113648	291						
971379							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	10303		2980	22						
971472																															0	1701		0	0	12858		4176	34	18801	0				
971959							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5868		0	0	157631		55734	243						
972143							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1937		0	0	28708		13606	77						
972237							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11237		2922	3	130324		316648	1137						
972406							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	350		150	1						
972648							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	25882		1652	5	203634		213990	686						
972732							0	0	0	267		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	27663		1909	4	255482		184719	610						
972750							12	0	0	0		0	0	0		14	0	0	0	0		0	0		0	0	0	0	0	0	0	3620		0	0	36610		23356	118						
972769							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2108		0	0	108524		91818	476						
972862																															0	1086		0	0	9152		8886	47	19168	0				
973056							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2584		0	0	27495		13395	80						
973140																															0	5016		0	0	73780		60853	185	140587	0	134672	0		
973252							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	965		0	0	17574		6621	32						
973364							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9038		0	0	122265		140511	541						
974213							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5772		0	0	90320		32693	220						
974343																															0	4462		0	0	80208		87752	198	174348	0				
974558							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6200		255	1	57966		20940	97						
974754							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3233		0	0	88901		72771	247						
974866							0	0	0	0		0	0	0		0	0	0	0	0		0	0	920278	0	0	0	0	0	0	0	92131		67453	70	309207		1271546	2018						
975153							3	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9615		606	2	93877		47237	189						
975256							133	0	0	0		0	0	0		2	0	0	0	0		0	0		0	0	0	0	0	0	0	5829		0	0	72304		60608	246						
975452							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	948		412	1	14489		4354	23						
975555							3	0	0	0		0	0	0		3	0	0	0	0		0	0		0	0	0	0	0	0	0	5365		347	1	74223		102184	266						
975751							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	0		500	1						
975854							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6574		804	3	56103		46846	137						
975911							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	30302		1001	3	199483		69811	304						
976057							18	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	9074		6356	34						
976226																															0	13263		894	2	209841		180693	668	405364	0				
976347							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1426		0	0	18010		7866	32						
976477							0	133	0	0		0	0	0		0	14	0	0	0		0	0	329097	0	0	0	0	0	0	0	85832		5852	13	482440		593766	3345						
976534							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3971		0	0	43312		10334	58						
976552							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	989		0	0	13983		13937	55						
976703							0	0	0	18		0	0	6032		0	0	0	0	22		0	0		0	0	0	0	0	0	0	23151		17331	36	52123		309680	460						
976842																															0	654		0	0	8491		6058	21	15337	0				
976954							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2035		0	0	8761		1943	8						
977036																															0	3389		0	0	34353		20901	58	59040	0				
977045							122	0	0	431		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1330		306	1	21959		16640	65						
977250							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	5470		65738	167						
977616							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	217		0	0	43834		52468	254						
977652							63	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1728		0	0	35938		20993	107						
977942																															0	2126		0	0	24325		23826	78	50460	0				
977951							2	0	0	0		0	0	0		1	0	0	0	0		0	123		0	0	0	0	0	0	0	13433		850	3	166990		128680	287						
978051							0	0	0	3521		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2063		0	0	43712		28565	80						
978118							0	0	0	27		0	0	0		0	0	1	0	0		0	0		0	0	0	0	0	0	0	40598		1402	4	255502		163643	486						
978154							0	0	0	0		0	0	0		0	0	0	0	0		332	0	1913090	0	0	0	0	0	0	0	46843		2777	9	1224409		2410799	6944						
978239																															0	1843		0	0	26925		27720	92	56555	0				
978323							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3668		0	0	67286		51459	232						
978369							64	0	0	0		0	0	0		4	0	0	0	0		0	0	137809	0	0	0	0	0	0	0	3932		256	1	1455713		194680	564						
978417							2	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2642		0	0	31967		10408	56						
978622							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14354		854	2	155459		77634	373						
978659							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1790		0	0	22802		16457	73						
979133																															0	3212		0	0	66781		23462	101	93822	0				
979151							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3723		0	0	39404		14043	74						
979357							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2256		0	0	31993		4965	35						
979629							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	31840		911	3	158684		60458	327						
979759							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	839		0	0	37271		22966	114						
980045							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4569		0	0	24889		7712	29						
980157							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1847		0	0	27375		12324	66						
980344																															0	3500		388	1	30573		17331	85	51917	0				
980438							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3243		0	0	37211		13726	81						
980531							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11000		0	0	232023		179278	786						
980661							0	0	0	11317	200034	0	0	2923	454188	0	6509	0	0	0	2304	0	0	3725467	0	0	0	0	0	0	0	188158		7497	20	4098399		4779102	12770						
980951							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4259		0	0	62862		26804	137						
980960							0	0	0	1299		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2954		259	1	67028		122562	409						
981350							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	404		0	0	6860		2150	10						
981453							75	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	11	0	0	1152		0	0	12483		4163	19						
982142							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11858		0	0	134589		78086	351						
982263							272	0	0	0		0	0	0		16	0	0	0	0		0	0		0	0	0	0	0	0	0	4068		0	0	103944		106163	525						
982348							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14260		319	1	123143		92988	326						
982553																															0	1275		0	0	9759		13211	36	24306	0				
982731							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5597		833	1	68171		136762	269						
982937							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	26193		1550	4	163226		157122	603						
983055							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	869		265	1	10773		1910	14						
983130							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1878		0	0	43924		20369	94						
983158							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	602		0	0	15107		6899	37						
983215							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3384		0	0	28325		9908	50						
983448							0	0	0	142659	0	29	0	329552	0	0	0	0	0	0	0	0	0	14305299	0	0	0	9916	0	0	0	901712		55847	127	11995113		16122709	36801						
983457																															0	20234		0	0	540908		131906	630	694828	0	677955	0		
983550							11	0	0	0		0	0	0		134	0	0	0	0		0	0		0	0	0	0	0	0	0	2445		0	0	63508		24529	128						
984258							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11220		0	0	136406		79527	324						
984351							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1467		0	0	25618		26174	70						
984379							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	23749		2766	7	291441		375821	1072						
984454																															0	4383		0	0	27669		15894	90	48092	0				
984650							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	200		0	0	3028		704	5						
984856							0	24	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2868		453	1	43028		12385	69						
985451							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1352		0	0	40462		29564	80						
985554							1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3208		1135	2	30890		30004	89						
985620																															0	46068		752	2	412710		167283	841	628499	0				
985657							0	0	0	0		0	0	0		0	4	10	0	0		0	0		0	0	0	0	0	0	0	219		0	0	13155		7098	41						
986159							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3117		0	0	32068		20461	79						
986551																															0	2880		932	3	33843		24411	74	62403	0				
986739							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2466		0	0	27530		10064	58						
986757							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	916		0	0	13910		7284	33						
986935							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3815		307	1	44129		34661	183						
987053							56	0	0	0		0	0	0		8	0	0	0	0		0	0		0	0	0	0	0	0	0	7561		1266	2	111954		73403	389						
987231							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2240		0	0	44339		29369	81						
987259							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2233		0	0	21924		25922	53						
987352							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10550		0	0	83482		51663	252						
987651							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1573		0	0	28975		12676	67						
987848							0	67	2	0		0	0	0		0	0	10	0	0		0	0		0	0	0	0	0	0	0	3540		0	0	40583		23732	65						
988144							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14860		441	1	110776		45811	182						
988153							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14598		302	1	138231		131522	485						
988256							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	507		0	0	13131		3921	24						
988452							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5384		0	0	41604		52546	142						
988658							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3366		474	1	29039		15964	66						
988845							50	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16608		1330	5	101932		112294	362						
989141							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3510		551	1	57001		20863	100						
989347																															0	9999		1065	3	70820		52161	230	134395	0				
989356							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4494		0	0	23987		8100	38						
989534							0	0	0	0		0	0	0		0	42	0	0	0		0	0		0	0	0	0	0	0	0	9077		1524	3	42155		42287	119						
989655							0	0	0	0		0	0	0		0	1	0	0	0		0	0		0	0	0	0	0	0	0	1155		0	0	18496		7145	36						
989730							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2364		0	0	35688		19275	122						
989758							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2120		0	0	45061		18501	72						
989851							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2812		0	0	24543		20979	71						
990053							0	0	0	0		0	0	0		2	0	0	0	0		0	0		0	0	0	0	0	0	0	7807		1762	4	52646		20121	107						
990352																															0	22050		3353	7	201584		95988	364	324192	0	323898	0		
990642																															0	3247		0	0	44723		48339	171	96594	0				
991041							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8262		0	0	68550		27368	168						
991135							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4411		0	0	59458		9123	53						
991340							0	0	0	4310		0	0	0		0	0	0	0	0		0	0	1366121	0	0	0	0	0	0	0	216778		10587	29	1460357		1284369	2938						
991359							0	84	0	0		0	0	0		0	29	21	0	0		0	0		0	0	0	0	0	0	0	5372		341	1	53513		39104	209						
991555																															0	8252		415	1	83676		42270	124	134992	0	135136	0		
991621							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17057		3440	8	152053		71415	275						
991854							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	259		0	0	10513		446	4						
992057							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	78		0	0	2988		657	4						
992851							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3745		0	0	37168		20170	93						
993250							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4174		0	0	56326		27619	129						
993335																															0	825		0	0	18982		17617	66	37476	0				
993353							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	865		0	0	22652		5823	25						
993652							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2044		0	0	20345		7246	40						
994435							396	0	0	167		0	0	0		29	0	0	0	0		0	8		0	0	0	0	0	0	0	15665		1091	4	171758		180911	657						
994565							64	0	0	0		0	0	0		7	0	0	0	0		0	0	419032	0	0	0	0	0	0	0	11443		870	2	235134		520398	1319						
