RCFN2133,RCFN2898,IDRSSD,RCON9999
,,514066,2017-06-30
,,514132,2017-06-30
,,514356,2017-06-30
,,514440,2017-06-30
,,514655,2017-06-30
,,514936,2017-06-30
,,515054,2017-06-30
,,515979,2017-06-30
,,516154,2017-06-30
,,516855,2017-06-30
,,516873,2017-06-30
,,517049,2017-06-30
,,517357,2017-06-30
,,517441,2017-06-30
,,517674,2017-06-30
,,517834,2017-06-30
,,518037,2017-06-30
,,518176,2017-06-30
,,518354,2017-06-30
,,518877,2017-06-30
,,519146,2017-06-30
,,519360,2017-06-30
,,519445,2017-06-30
,,519874,2017-06-30
,,520003,2017-06-30
,,520423,2017-06-30
,,520777,2017-06-30
,,521064,2017-06-30
,,521158,2017-06-30
,,521804,2017-06-30
,,521952,2017-06-30
,,521970,2017-06-30
,,522034,2017-06-30
,,522454,2017-06-30
,,522605,2017-06-30
,,522669,2017-06-30
,,522753,2017-06-30
,,522847,2017-06-30
,,522856,2017-06-30
,,523161,2017-06-30
,,523974,2017-06-30
,,524579,2017-06-30
,,524757,2017-06-30
,,524766,2017-06-30
,,524953,2017-06-30
,,524971,2017-06-30
,,525053,2017-06-30
,,525352,2017-06-30
,,525549,2017-06-30
,,526452,2017-06-30
,,526519,2017-06-30
,,526676,2017-06-30
,,526854,2017-06-30
,,527057,2017-06-30
,,527178,2017-06-30
,,527507,2017-06-30
,,527600,2017-06-30
,,527749,2017-06-30
,,527954,2017-06-30
,,528102,2017-06-30
,,528241,2017-06-30
,,528849,2017-06-30
,,528960,2017-06-30
,,529172,2017-06-30
,,529275,2017-06-30
,,529341,2017-06-30
,,529659,2017-06-30
,,529855,2017-06-30
,,529958,2017-06-30
,,530655,2017-06-30
,,530703,2017-06-30
,,530851,2017-06-30
,,531157,2017-06-30
,,531250,2017-06-30
,,532042,2017-06-30
,,532453,2017-06-30
,,532752,2017-06-30
,,533124,2017-06-30
,,533227,2017-06-30
,,533535,2017-06-30
,,533740,2017-06-30
,,533759,2017-06-30
,,534073,2017-06-30
,,534242,2017-06-30
,,534466,2017-06-30
,,534756,2017-06-30
,,534859,2017-06-30
,,534877,2017-06-30
,,535034,2017-06-30
,,535575,2017-06-30
,,535641,2017-06-30
,,535753,2017-06-30
,,535874,2017-06-30
,,535931,2017-06-30
,,535940,2017-06-30
,,536059,2017-06-30
,,536349,2017-06-30
,,536527,2017-06-30
,,536554,2017-06-30
,,536853,2017-06-30
,,537038,2017-06-30
,,537243,2017-06-30
,,537355,2017-06-30
,,537449,2017-06-30
,,537551,2017-06-30
,,537560,2017-06-30
,,538222,2017-06-30
,,538473,2017-06-30
,,538754,2017-06-30
0,0,538802,2017-06-30
,,538950,2017-06-30
,,539032,2017-06-30
,,539340,2017-06-30
,,539377,2017-06-30
,,539452,2017-06-30
,,539667,2017-06-30
,,539872,2017-06-30
,,540056,2017-06-30
,,540542,2017-06-30
,,540551,2017-06-30
,,540739,2017-06-30
,,540775,2017-06-30
,,540850,2017-06-30
,,540926,2017-06-30
,,541035,2017-06-30
4099000,9618000,541101,2017-06-30
,,541231,2017-06-30
,,541307,2017-06-30
,,541642,2017-06-30
,,541754,2017-06-30
,,541857,2017-06-30
,,542153,2017-06-30
,,542340,2017-06-30
,,542528,2017-06-30
,,542649,2017-06-30
,,542667,2017-06-30
,,542854,2017-06-30
,,543262,2017-06-30
,,543459,2017-06-30
,,543570,2017-06-30
,,543945,2017-06-30
,,544335,2017-06-30
,,544447,2017-06-30
,,544577,2017-06-30
,,544652,2017-06-30
,,544951,2017-06-30
,,545042,2017-06-30
,,545154,2017-06-30
,,545604,2017-06-30
,,545846,2017-06-30
,,546003,2017-06-30
,,546320,2017-06-30
,,546535,2017-06-30
,,546544,2017-06-30
,,547251,2017-06-30
,,547550,2017-06-30
,,547840,2017-06-30
,,548052,2017-06-30
,,548203,2017-06-30
,,548267,2017-06-30
,,548351,2017-06-30
,,548472,2017-06-30
,,548641,2017-06-30
,,548771,2017-06-30
,,548829,2017-06-30
,,548856,2017-06-30
,,549862,2017-06-30
,,550279,2017-06-30
,,550354,2017-06-30
,,550448,2017-06-30
,,550635,2017-06-30
,,550653,2017-06-30
,,550756,2017-06-30
,,550952,2017-06-30
,,551016,2017-06-30
,,551070,2017-06-30
,,552059,2017-06-30
,,552161,2017-06-30
,,552545,2017-06-30
,,552956,2017-06-30
,,552974,2017-06-30
,,553038,2017-06-30
,,553926,2017-06-30
,,553944,2017-06-30
,,554268,2017-06-30
,,554343,2017-06-30
,,554473,2017-06-30
,,554857,2017-06-30
,,554941,2017-06-30
,,555256,2017-06-30
,,556011,2017-06-30
,,556459,2017-06-30
,,556815,2017-06-30
,,556936,2017-06-30
,,557317,2017-06-30
,,557438,2017-06-30
,,557858,2017-06-30
,,558574,2017-06-30
,,559179,2017-06-30
,,560214,2017-06-30
,,560353,2017-06-30
,,560438,2017-06-30
,,560830,2017-06-30
,,561145,2017-06-30
,,561574,2017-06-30
,,561659,2017-06-30
,,561864,2017-06-30
,,562058,2017-06-30
,,562076,2017-06-30
,,562553,2017-06-30
,,563233,2017-06-30
,,563336,2017-06-30
,,563457,2017-06-30
,,563774,2017-06-30
,,563934,2017-06-30
,,564052,2017-06-30
,,564324,2017-06-30
,,564463,2017-06-30
,,564557,2017-06-30
,,564678,2017-06-30
,,564838,2017-06-30
,,564856,2017-06-30
,,564977,2017-06-30
,,565143,2017-06-30
,,565152,2017-06-30
,,565170,2017-06-30
,,565536,2017-06-30
,,565750,2017-06-30
,,565844,2017-06-30
,,566056,2017-06-30
,,566243,2017-06-30
,,566551,2017-06-30
,,566953,2017-06-30
,,567240,2017-06-30
,,567679,2017-06-30
,,567736,2017-06-30
,,567905,2017-06-30
,,568126,2017-06-30
,,568135,2017-06-30
,,568144,2017-06-30
,,568359,2017-06-30
,,568377,2017-06-30
,,568470,2017-06-30
,,568939,2017-06-30
,,570558,2017-06-30
,,570651,2017-06-30
,,571135,2017-06-30
,,571265,2017-06-30
,,571443,2017-06-30
,,571920,2017-06-30
,,571957,2017-06-30
,,572347,2017-06-30
,,572374,2017-06-30
,,572459,2017-06-30
,,572655,2017-06-30
,,573036,2017-06-30
,,573335,2017-06-30
,,574051,2017-06-30
,,574079,2017-06-30
,,574556,2017-06-30
,,574949,2017-06-30
,,574976,2017-06-30
,,575133,2017-06-30
,,575254,2017-06-30
,,575348,2017-06-30
,,575375,2017-06-30
,,575647,2017-06-30
,,575656,2017-06-30
,,575759,2017-06-30
,,575834,2017-06-30
,,575955,2017-06-30
,,576354,2017-06-30
,,576541,2017-06-30
,,576578,2017-06-30
,,576608,2017-06-30
,,576644,2017-06-30
,,576653,2017-06-30
,,576952,2017-06-30
,,577128,2017-06-30
,,577137,2017-06-30
,,577230,2017-06-30
,,577472,2017-06-30
,,578116,2017-06-30
,,578237,2017-06-30
,,578255,2017-06-30
,,578554,2017-06-30
,,578741,2017-06-30
,,578862,2017-06-30
,,579140,2017-06-30
,,579319,2017-06-30
,,579364,2017-06-30
,,579636,2017-06-30
,,580155,2017-06-30
,,580548,2017-06-30
,,580847,2017-06-30
,,580874,2017-06-30
,,581237,2017-06-30
,,581358,2017-06-30
,,582177,2017-06-30
,,582654,2017-06-30
,,582878,2017-06-30
,,582953,2017-06-30
,,582971,2017-06-30
,,583071,2017-06-30
,,583138,2017-06-30
,,583268,2017-06-30
,,583352,2017-06-30
,,583754,2017-06-30
,,583905,2017-06-30
,,584377,2017-06-30
,,584724,2017-06-30
,,584920,2017-06-30
,,585235,2017-06-30
,,585749,2017-06-30
,,586027,2017-06-30
,,586072,2017-06-30
,,586335,2017-06-30
,,586960,2017-06-30
,,587677,2017-06-30
,,587752,2017-06-30
,,587800,2017-06-30
,,588245,2017-06-30
,,588348,2017-06-30
,,588478,2017-06-30
,,589158,2017-06-30
,,589439,2017-06-30
,,589523,2017-06-30
,,589943,2017-06-30
,,590145,2017-06-30
,,590220,2017-06-30
,,590248,2017-06-30
,,590640,2017-06-30
,,590949,2017-06-30
,,590976,2017-06-30
,,591209,2017-06-30
,,591320,2017-06-30
,,591357,2017-06-30
,,591366,2017-06-30
,,591740,2017-06-30
,,592439,2017-06-30
,,592448,2017-06-30
,,592550,2017-06-30
,,592644,2017-06-30
,,592859,2017-06-30
,,593007,2017-06-30
,,593052,2017-06-30
,,593249,2017-06-30
,,593333,2017-06-30
,,593771,2017-06-30
,,593940,2017-06-30
,,594433,2017-06-30
,,594451,2017-06-30
,,594853,2017-06-30
,,594938,2017-06-30
,,594947,2017-06-30
,,595270,2017-06-30
,,595337,2017-06-30
,,595430,2017-06-30
0,0,595869,2017-06-30
,,595944,2017-06-30
,,596062,2017-06-30
,,596156,2017-06-30
,,596277,2017-06-30
,,596455,2017-06-30
,,596642,2017-06-30
,,596848,2017-06-30
,,596978,2017-06-30
,,597041,2017-06-30
,,597313,2017-06-30
,,597452,2017-06-30
,,597546,2017-06-30
,,597658,2017-06-30
,,598002,2017-06-30
,,598048,2017-06-30
,,598132,2017-06-30
,,598534,2017-06-30
,,598543,2017-06-30
,,598646,2017-06-30
,,598954,2017-06-30
,,599643,2017-06-30
,,599764,2017-06-30
,,600129,2017-06-30
,,600419,2017-06-30
,,601032,2017-06-30
,,601041,2017-06-30
,,601050,2017-06-30
,,601153,2017-06-30
,,601416,2017-06-30
,,601443,2017-06-30
,,601658,2017-06-30
,,601733,2017-06-30
,,602048,2017-06-30
,,602356,2017-06-30
,,602543,2017-06-30
,,602842,2017-06-30
,,603232,2017-06-30
,,603540,2017-06-30
,,603559,2017-06-30
,,603755,2017-06-30
,,604024,2017-06-30
,,604033,2017-06-30
,,604547,2017-06-30
,,604640,2017-06-30
,,605571,2017-06-30
,,605610,2017-06-30
,,605656,2017-06-30
,,605973,2017-06-30
,,606046,2017-06-30
,,606176,2017-06-30
,,606653,2017-06-30
,,607146,2017-06-30
,,607333,2017-06-30
,,608358,2017-06-30
,,608451,2017-06-30
,,608844,2017-06-30
,,609010,2017-06-30
,,609467,2017-06-30
,,609476,2017-06-30
,,609609,2017-06-30
,,609645,2017-06-30
,,609832,2017-06-30
,,610128,2017-06-30
,,610164,2017-06-30
,,610539,2017-06-30
,,610557,2017-06-30
,,610913,2017-06-30
,,611031,2017-06-30
,,611451,2017-06-30
,,612159,2017-06-30
,,612878,2017-06-30
,,613008,2017-06-30
,,613156,2017-06-30
,,613307,2017-06-30
,,613343,2017-06-30
,,613400,2017-06-30
,,613558,2017-06-30
,,613679,2017-06-30
,,613839,2017-06-30
,,613950,2017-06-30
,,613978,2017-06-30
,,614256,2017-06-30
,,614313,2017-06-30
,,614368,2017-06-30
,,614751,2017-06-30
,,614948,2017-06-30
,,615217,2017-06-30
,,615253,2017-06-30
,,615776,2017-06-30
,,615851,2017-06-30
,,615879,2017-06-30
,,615954,2017-06-30
,,616036,2017-06-30
,,616148,2017-06-30
,,616540,2017-06-30
,,616849,2017-06-30
,,617051,2017-06-30
,,617079,2017-06-30
,,617145,2017-06-30
,,617275,2017-06-30
,,617341,2017-06-30
,,617538,2017-06-30
,,617743,2017-06-30
,,618544,2017-06-30
,,618647,2017-06-30
,,618740,2017-06-30
,,618777,2017-06-30
,,618807,2017-06-30
,,619327,2017-06-30
,,619457,2017-06-30
,,619701,2017-06-30
,,619859,2017-06-30
,,619877,2017-06-30
,,620015,2017-06-30
,,620752,2017-06-30
,,621151,2017-06-30
,,621245,2017-06-30
,,621357,2017-06-30
,,621441,2017-06-30
,,622037,2017-06-30
,,622653,2017-06-30
,,622756,2017-06-30
,,622774,2017-06-30
,,623052,2017-06-30
,,623445,2017-06-30
,,623454,2017-06-30
,,623548,2017-06-30
,,623771,2017-06-30
,,623874,2017-06-30
,,624152,2017-06-30
,,624246,2017-06-30
,,624563,2017-06-30
,,624648,2017-06-30
,,624778,2017-06-30
,,624956,2017-06-30
,,625056,2017-06-30
,,625065,2017-06-30
,,625140,2017-06-30
,,625159,2017-06-30
,,625654,2017-06-30
,,625757,2017-06-30
,,625850,2017-06-30
,,625953,2017-06-30
,,626101,2017-06-30
,,627108,2017-06-30
,,627377,2017-06-30
,,627425,2017-06-30
,,627854,2017-06-30
,,628039,2017-06-30
,,628123,2017-06-30
,,628178,2017-06-30
,,628356,2017-06-30
,,628552,2017-06-30
,,629148,2017-06-30
,,629353,2017-06-30
,,629522,2017-06-30
,,629746,2017-06-30
,,630041,2017-06-30
,,630340,2017-06-30
,,630555,2017-06-30
,,630658,2017-06-30
,,631039,2017-06-30
,,631150,2017-06-30
,,631178,2017-06-30
,,631422,2017-06-30
,,631570,2017-06-30
,,632410,2017-06-30
,,632607,2017-06-30
,,632858,2017-06-30
,,633154,2017-06-30
,,633341,2017-06-30
,,633378,2017-06-30
,,633501,2017-06-30
,,633640,2017-06-30
,,633677,2017-06-30
,,634544,2017-06-30
,,634731,2017-06-30
,,634955,2017-06-30
,,634973,2017-06-30
,,635457,2017-06-30
,,635840,2017-06-30
,,635907,2017-06-30
,,636276,2017-06-30
,,636753,2017-06-30
,,636771,2017-06-30
,,637170,2017-06-30
,,637451,2017-06-30
,,637554,2017-06-30
,,638131,2017-06-30
,,638355,2017-06-30
,,638850,2017-06-30
,,639343,2017-06-30
,,639549,2017-06-30
,,639567,2017-06-30
,,639633,2017-06-30
,,639651,2017-06-30
,,639857,2017-06-30
,,640143,2017-06-30
,,640246,2017-06-30
,,640442,2017-06-30
,,640554,2017-06-30
,,640956,2017-06-30
,,641355,2017-06-30
,,641449,2017-06-30
,,641579,2017-06-30
,,641775,2017-06-30
,,642259,2017-06-30
,,642437,2017-06-30
,,642549,2017-06-30
,,642857,2017-06-30
,,643078,2017-06-30
,,643274,2017-06-30
,,643340,2017-06-30
,,643452,2017-06-30
,,643658,2017-06-30
,,644057,2017-06-30
,,644141,2017-06-30
,,644646,2017-06-30
,,644776,2017-06-30
,,644842,2017-06-30
,,644954,2017-06-30
,,644963,2017-06-30
,,645157,2017-06-30
,,645317,2017-06-30
,,645465,2017-06-30
,,645540,2017-06-30
,,645577,2017-06-30
,,645625,2017-06-30
,,646042,2017-06-30
,,646145,2017-06-30
,,646172,2017-06-30
,,646444,2017-06-30
,,646471,2017-06-30
,,646556,2017-06-30
,,646743,2017-06-30
,,646873,2017-06-30
,,646958,2017-06-30
,,647218,2017-06-30
,,647245,2017-06-30
,,647414,2017-06-30
,,647432,2017-06-30
,,647759,2017-06-30
,,647777,2017-06-30
,,647955,2017-06-30
,,648130,2017-06-30
,,648242,2017-06-30
,,648251,2017-06-30
,,648345,2017-06-30
,,648550,2017-06-30
,,649342,2017-06-30
,,649632,2017-06-30
,,649874,2017-06-30
,,651121,2017-06-30
,,651149,2017-06-30
,,651158,2017-06-30
,,651354,2017-06-30
,,651448,2017-06-30
,,651457,2017-06-30
,,651541,2017-06-30
,,651756,2017-06-30
,,651859,2017-06-30
,,651952,2017-06-30
,,652043,2017-06-30
,,652070,2017-06-30
,,652445,2017-06-30
,,652753,2017-06-30
,,652874,2017-06-30
,,652959,2017-06-30
,,652977,2017-06-30
,,653134,2017-06-30
,,653349,2017-06-30
,,653433,2017-06-30
,,653611,2017-06-30
,,653648,2017-06-30
,,653778,2017-06-30
,,653947,2017-06-30
,,654047,2017-06-30
,,654252,2017-06-30
,,654300,2017-06-30
,,654542,2017-06-30
,,654579,2017-06-30
,,655530,2017-06-30
,,655660,2017-06-30
,,655839,2017-06-30
,,656032,2017-06-30
,,656247,2017-06-30
,,656359,2017-06-30
,,656377,2017-06-30
,,656470,2017-06-30
,,656658,2017-06-30
,,656733,2017-06-30
,,656779,2017-06-30
,,657178,2017-06-30
,,657271,2017-06-30
,,657365,2017-06-30
,,657459,2017-06-30
,,657758,2017-06-30
,,657954,2017-06-30
,,658072,2017-06-30
,,658474,2017-06-30
,,658924,2017-06-30
,,659341,2017-06-30
,,659453,2017-06-30
,,659556,2017-06-30
,,659640,2017-06-30
,,659734,2017-06-30
,,659855,2017-06-30
,,660066,2017-06-30
,,660253,2017-06-30
,,660271,2017-06-30
,,660570,2017-06-30
,,660655,2017-06-30
,,660879,2017-06-30
,,660927,2017-06-30
,,661072,2017-06-30
,,661157,2017-06-30
,,661223,2017-06-30
,,661308,2017-06-30
,,661474,2017-06-30
,,661858,2017-06-30
,,662350,2017-06-30
,,662369,2017-06-30
,,662640,2017-06-30
,,662659,2017-06-30
,,662949,2017-06-30
,,663058,2017-06-30
,,663245,2017-06-30
,,663450,2017-06-30
,,663638,2017-06-30
,,663647,2017-06-30
,,663656,2017-06-30
,,663834,2017-06-30
,,663955,2017-06-30
,,664176,2017-06-30
,,664206,2017-06-30
,,664653,2017-06-30
,,664756,2017-06-30
,,665146,2017-06-30
,,665258,2017-06-30
,,665865,2017-06-30
,,666059,2017-06-30
,,666358,2017-06-30
,,666554,2017-06-30
,,666657,2017-06-30
,,666844,2017-06-30
,,666974,2017-06-30
,,667029,2017-06-30
,,667252,2017-06-30
,,667346,2017-06-30
,,667524,2017-06-30
,,667551,2017-06-30
,,667757,2017-06-30
,,667832,2017-06-30
,,668053,2017-06-30
,,668147,2017-06-30
,,669555,2017-06-30
,,670421,2017-06-30
,,670430,2017-06-30
,,670467,2017-06-30
,,670560,2017-06-30
,,670654,2017-06-30
,,670748,2017-06-30
,,670775,2017-06-30
,,670878,2017-06-30
,,671053,2017-06-30
,,671147,2017-06-30
,,671334,2017-06-30
,,671370,2017-06-30
,,671464,2017-06-30
,,671558,2017-06-30
,,671857,2017-06-30
,,672041,2017-06-30
,,672238,2017-06-30
,,672247,2017-06-30
,,672537,2017-06-30
,,672573,2017-06-30
,,673244,2017-06-30
,,673440,2017-06-30
,,673477,2017-06-30
,,673851,2017-06-30
,,673909,2017-06-30
,,674344,2017-06-30
,,674849,2017-06-30
,,675042,2017-06-30
,,675051,2017-06-30
,,675079,2017-06-30
,,675248,2017-06-30
0,0,675332,2017-06-30
,,675341,2017-06-30
,,675659,2017-06-30
,,675855,2017-06-30
,,676049,2017-06-30
,,676151,2017-06-30
0,0,676160,2017-06-30
,,676478,2017-06-30
,,677176,2017-06-30
,,677354,2017-06-30
,,677448,2017-06-30
,,677644,2017-06-30
,,677756,2017-06-30
,,677970,2017-06-30
,,678043,2017-06-30
,,678052,2017-06-30
,,678070,2017-06-30
,,678258,2017-06-30
,,678454,2017-06-30
,,678557,2017-06-30
,,678575,2017-06-30
,,678717,2017-06-30
,,678744,2017-06-30
,,679246,2017-06-30
,,679451,2017-06-30
,,679648,2017-06-30
,,680055,2017-06-30
,,680130,2017-06-30
,,680354,2017-06-30
,,680457,2017-06-30
,,680747,2017-06-30
,,680813,2017-06-30
,,681043,2017-06-30
,,681249,2017-06-30
,,682143,2017-06-30
,,682479,2017-06-30
,,682545,2017-06-30
,,682563,2017-06-30
,,682648,2017-06-30
,,683449,2017-06-30
,,683814,2017-06-30
,,684455,2017-06-30
,,685023,2017-06-30
,,685368,2017-06-30
,,685649,2017-06-30
,,685676,2017-06-30
,,685779,2017-06-30
,,686459,2017-06-30
,,686570,2017-06-30
,,686655,2017-06-30
,,686758,2017-06-30
,,687009,2017-06-30
,,687054,2017-06-30
,,687474,2017-06-30
,,687830,2017-06-30
,,687951,2017-06-30
,,688079,2017-06-30
,,688257,2017-06-30
,,688453,2017-06-30
,,688556,2017-06-30
,,689209,2017-06-30
,,689357,2017-06-30
,,689759,2017-06-30
,,691042,2017-06-30
,,691556,2017-06-30
,,691743,2017-06-30
,,691958,2017-06-30
,,692450,2017-06-30
,,692704,2017-06-30
,,692946,2017-06-30
,,693073,2017-06-30
,,693224,2017-06-30
,,693345,2017-06-30
,,693662,2017-06-30
,,693952,2017-06-30
,,694146,2017-06-30
,,694771,2017-06-30
,,694847,2017-06-30
,,694904,2017-06-30
,,695077,2017-06-30
,,695134,2017-06-30
,,695349,2017-06-30
,,695947,2017-06-30
,,696047,2017-06-30
,,696168,2017-06-30
,,696430,2017-06-30
,,696551,2017-06-30
,,696645,2017-06-30
,,697035,2017-06-30
,,697147,2017-06-30
,,697156,2017-06-30
,,697231,2017-06-30
,,697633,2017-06-30
,,697754,2017-06-30
,,697763,2017-06-30
,,697950,2017-06-30
,,697978,2017-06-30
,,698144,2017-06-30
,,698546,2017-06-30
,,698649,2017-06-30
,,699105,2017-06-30
,,699132,2017-06-30
,,699253,2017-06-30
,,699534,2017-06-30
,,700140,2017-06-30
,,700252,2017-06-30
,,700430,2017-06-30
,,700458,2017-06-30
,,701062,2017-06-30
,,701222,2017-06-30
,,701259,2017-06-30
,,701736,2017-06-30
,,701839,2017-06-30
,,701857,2017-06-30
,,701950,2017-06-30
,,702050,2017-06-30
,,702117,2017-06-30
,,702359,2017-06-30
,,702612,2017-06-30
,,702676,2017-06-30
,,702836,2017-06-30
,,702911,2017-06-30
,,702966,2017-06-30
,,703039,2017-06-30
,,703552,2017-06-30
,,703767,2017-06-30
,,704447,2017-06-30
,,704559,2017-06-30
,,704755,2017-06-30
,,705378,2017-06-30
,,705444,2017-06-30
,,705556,2017-06-30
,,706030,2017-06-30
,,706058,2017-06-30
,,706236,2017-06-30
,,706254,2017-06-30
,,706450,2017-06-30
,,706656,2017-06-30
,,707354,2017-06-30
,,707877,2017-06-30
,,708164,2017-06-30
,,708333,2017-06-30
,,708379,2017-06-30
,,708753,2017-06-30
,,709143,2017-06-30
,,709358,2017-06-30
,,709451,2017-06-30
,,709554,2017-06-30
,,709602,2017-06-30
,,709639,2017-06-30
,,709956,2017-06-30
,,710176,2017-06-30
,,710859,2017-06-30
,,711472,2017-06-30
,,711520,2017-06-30
,,711548,2017-06-30
,,711753,2017-06-30
,,711801,2017-06-30
,,712059,2017-06-30
,,712273,2017-06-30
,,712648,2017-06-30
,,712956,2017-06-30
,,713047,2017-06-30
,,713140,2017-06-30
,,713252,2017-06-30
,,713476,2017-06-30
,,713926,2017-06-30
,,714165,2017-06-30
,,714437,2017-06-30
,,714839,2017-06-30
,,714978,2017-06-30
,,715032,2017-06-30
,,715050,2017-06-30
,,715144,2017-06-30
,,715340,2017-06-30
,,715470,2017-06-30
,,715630,2017-06-30
,,715872,2017-06-30
,,715975,2017-06-30
,,716374,2017-06-30
,,716413,2017-06-30
,,716655,2017-06-30
,,716833,2017-06-30
,,716851,2017-06-30
,,716954,2017-06-30
,,717232,2017-06-30
,,717513,2017-06-30
,,717670,2017-06-30
,,717737,2017-06-30
,,717924,2017-06-30
,,718079,2017-06-30
,,718145,2017-06-30
,,718275,2017-06-30
,,718538,2017-06-30
,,718556,2017-06-30
,,719030,2017-06-30
,,719610,2017-06-30
,,719656,2017-06-30
,,719964,2017-06-30
,,720157,2017-06-30
,,720344,2017-06-30
,,720746,2017-06-30
,,720858,2017-06-30
,,720951,2017-06-30
,,721350,2017-06-30
,,721752,2017-06-30
,,721949,2017-06-30
,,722227,2017-06-30
,,722432,2017-06-30
,,722544,2017-06-30
,,722777,2017-06-30
,,722816,2017-06-30
,,723112,2017-06-30
,,723158,2017-06-30
,,723550,2017-06-30
,,723653,2017-06-30
,,723756,2017-06-30
,,723822,2017-06-30
,,723868,2017-06-30
,,724230,2017-06-30
,,724548,2017-06-30
,,724744,2017-06-30
,,724904,2017-06-30
,,724940,2017-06-30
,,725077,2017-06-30
,,725376,2017-06-30
,,725732,2017-06-30
,,725741,2017-06-30
,,725853,2017-06-30
,,726458,2017-06-30
,,726953,2017-06-30
,,727174,2017-06-30
,,728452,2017-06-30
,,728742,2017-06-30
,,728948,2017-06-30
,,728957,2017-06-30
,,729011,2017-06-30
,,729057,2017-06-30
,,729132,2017-06-30
,,729178,2017-06-30
,,729310,2017-06-30
,,729459,2017-06-30
,,729570,2017-06-30
,,729842,2017-06-30
,,729945,2017-06-30
,,730745,2017-06-30
,,731050,2017-06-30
,,731247,2017-06-30
,,731957,2017-06-30
,,732178,2017-06-30
,,732253,2017-06-30
,,732459,2017-06-30
,,732637,2017-06-30
,,732758,2017-06-30
,,732918,2017-06-30
,,732954,2017-06-30
,,733054,2017-06-30
,,733540,2017-06-30
,,733559,2017-06-30
,,733661,2017-06-30
,,733755,2017-06-30
,,733951,2017-06-30
,,734051,2017-06-30
,,734248,2017-06-30
,,734350,2017-06-30
,,734538,2017-06-30
,,734613,2017-06-30
,,735049,2017-06-30
,,735067,2017-06-30
,,735414,2017-06-30
,,735441,2017-06-30
,,735656,2017-06-30
,,735768,2017-06-30
,,735973,2017-06-30
,,736158,2017-06-30
,,736206,2017-06-30
,,736448,2017-06-30
,,736550,2017-06-30
,,736662,2017-06-30
,,737548,2017-06-30
,,738013,2017-06-30
,,738040,2017-06-30
,,738143,2017-06-30
,,738255,2017-06-30
,,738303,2017-06-30
,,738572,2017-06-30
,,738657,2017-06-30
,,738769,2017-06-30
,,739159,2017-06-30
,,739346,2017-06-30
,,739355,2017-06-30
,,739430,2017-06-30
,,739560,2017-06-30
,,739832,2017-06-30
,,740249,2017-06-30
,,741068,2017-06-30
,,741152,2017-06-30
,,741330,2017-06-30
,,741358,2017-06-30
,,741648,2017-06-30
,,741844,2017-06-30
,,741956,2017-06-30
,,741974,2017-06-30
,,742056,2017-06-30
,,742355,2017-06-30
,,742542,2017-06-30
,,742636,2017-06-30
,,742944,2017-06-30
,,743053,2017-06-30
,,743679,2017-06-30
,,743950,2017-06-30
,,744238,2017-06-30
,,744256,2017-06-30
,,744854,2017-06-30
,,745150,2017-06-30
,,745347,2017-06-30
,,745374,2017-06-30
,,745570,2017-06-30
,,745954,2017-06-30
,,746157,2017-06-30
,,746223,2017-06-30
,,746429,2017-06-30
,,746513,2017-06-30
,,746755,2017-06-30
,,746942,2017-06-30
,,746979,2017-06-30
,,747051,2017-06-30
,,747257,2017-06-30
,,747743,2017-06-30
,,748254,2017-06-30
,,748357,2017-06-30
,,748441,2017-06-30
,,748964,2017-06-30
,,749242,2017-06-30
,,749635,2017-06-30
,,749840,2017-06-30
,,749943,2017-06-30
,,749952,2017-06-30
,,750051,2017-06-30
,,750127,2017-06-30
,,750154,2017-06-30
,,750239,2017-06-30
,,750341,2017-06-30
,,750444,2017-06-30
,,750846,2017-06-30
,,751254,2017-06-30
,,751656,2017-06-30
,,751759,2017-06-30
,,751852,2017-06-30
,,752644,2017-06-30
,,752653,2017-06-30
,,752831,2017-06-30
,,753052,2017-06-30
,,753324,2017-06-30
,,753641,2017-06-30
,,753856,2017-06-30
,,754068,2017-06-30
,,754246,2017-06-30
,,754536,2017-06-30
,,754826,2017-06-30
,,754853,2017-06-30
,,754929,2017-06-30
,,755047,2017-06-30
,,755252,2017-06-30
,,755421,2017-06-30
,,755458,2017-06-30
,,756343,2017-06-30
,,756848,2017-06-30
,,757377,2017-06-30
,,757452,2017-06-30
,,757612,2017-06-30
,,757779,2017-06-30
,,758703,2017-06-30
,,758842,2017-06-30
,,758851,2017-06-30
,,759045,2017-06-30
,,759625,2017-06-30
,,760210,2017-06-30
,,760331,2017-06-30
,,760340,2017-06-30
,,760434,2017-06-30
,,760649,2017-06-30
,,760854,2017-06-30
,,760939,2017-06-30
,,760957,2017-06-30
,,761244,2017-06-30
,,761347,2017-06-30
,,761459,2017-06-30
,,761543,2017-06-30
,,761806,2017-06-30
,,761833,2017-06-30
,,761851,2017-06-30
,,761954,2017-06-30
,,762045,2017-06-30
,,762353,2017-06-30
,,762447,2017-06-30
,,762474,2017-06-30
,,762773,2017-06-30
,,763211,2017-06-30
,,763556,2017-06-30
,,763677,2017-06-30
,,763752,2017-06-30
,,763930,2017-06-30
,,764030,2017-06-30
,,764058,2017-06-30
,,764067,2017-06-30
,,764142,2017-06-30
,,764151,2017-06-30
,,764441,2017-06-30
,,764816,2017-06-30
,,765019,2017-06-30
,,765318,2017-06-30
,,765354,2017-06-30
,,765505,2017-06-30
,,765662,2017-06-30
,,765877,2017-06-30
,,766052,2017-06-30
