RCFN2133,RCFN2898,IDRSSD,RCON9999
,,791746,2018-06-30
,,791821,2018-06-30
,,791942,2018-06-30
,,792248,2018-06-30
,,792453,2018-06-30
,,792640,2018-06-30
,,792659,2018-06-30
,,793571,2018-06-30
,,794149,2018-06-30
,,794336,2018-06-30
,,794345,2018-06-30
,,794475,2018-06-30
,,794653,2018-06-30
,,795249,2018-06-30
,,795548,2018-06-30
,,795959,2018-06-30
0,0,795968,2018-06-30
,,796152,2018-06-30
,,796451,2018-06-30
,,796572,2018-06-30
,,796657,2018-06-30
,,797140,2018-06-30
,,797775,2018-06-30
,,798277,2018-06-30
,,798512,2018-06-30
,,799359,2018-06-30
,,799751,2018-06-30
,,799854,2018-06-30
,,799939,2018-06-30
,,799948,2018-06-30
,,800134,2018-06-30
,,800442,2018-06-30
,,800479,2018-06-30
,,800657,2018-06-30
,,800853,2018-06-30
,,801047,2018-06-30
,,801056,2018-06-30
,,801654,2018-06-30
0,0,802866,2018-06-30
,,803256,2018-06-30
,,803265,2018-06-30
,,803649,2018-06-30
,,803658,2018-06-30
,,803957,2018-06-30
,,804150,2018-06-30
,,804338,2018-06-30
,,804374,2018-06-30
,,804422,2018-06-30
,,804815,2018-06-30
,,804860,2018-06-30
,,804963,2018-06-30
,,805045,2018-06-30
,,805250,2018-06-30
,,805335,2018-06-30
,,805447,2018-06-30
,,805670,2018-06-30
,,805755,2018-06-30
,,805876,2018-06-30
,,806220,2018-06-30
,,806846,2018-06-30
,,806958,2018-06-30
,,807272,2018-06-30
,,807348,2018-06-30
,,807432,2018-06-30
,,807656,2018-06-30
,,807946,2018-06-30
,,807955,2018-06-30
,,808176,2018-06-30
,,808260,2018-06-30
,,808345,2018-06-30
,,808354,2018-06-30
,,808448,2018-06-30
,,808653,2018-06-30
,,809070,2018-06-30
,,809276,2018-06-30
,,809379,2018-06-30
,,809539,2018-06-30
,,809650,2018-06-30
,,809678,2018-06-30
,,809771,2018-06-30
,,809856,2018-06-30
,,809940,2018-06-30
,,810544,2018-06-30
,,810777,2018-06-30
,,810919,2018-06-30
,,811046,2018-06-30
,,811279,2018-06-30
,,811457,2018-06-30
,,811541,2018-06-30
,,811550,2018-06-30
,,811747,2018-06-30
,,812164,2018-06-30
,,812379,2018-06-30
,,812436,2018-06-30
,,812557,2018-06-30
,,812614,2018-06-30
,,813059,2018-06-30
,,813572,2018-06-30
,,813853,2018-06-30
,,813947,2018-06-30
,,814074,2018-06-30
,,814355,2018-06-30
,,814430,2018-06-30
,,814458,2018-06-30
,,814476,2018-06-30
,,814551,2018-06-30
,,814711,2018-06-30
,,815053,2018-06-30
,,815147,2018-06-30
,,815156,2018-06-30
,,815277,2018-06-30
,,815754,2018-06-30
,,815772,2018-06-30
,,816210,2018-06-30
,,816256,2018-06-30
,,816304,2018-06-30
,,816603,2018-06-30
,,816751,2018-06-30
,,817477,2018-06-30
0,0,817824,2018-06-30
,,818401,2018-06-30
,,818540,2018-06-30
,,818559,2018-06-30
,,818652,2018-06-30
,,819154,2018-06-30
,,819172,2018-06-30
,,819453,2018-06-30
,,819556,2018-06-30
,,819855,2018-06-30
,,820048,2018-06-30
,,820178,2018-06-30
,,820301,2018-06-30
,,820477,2018-06-30
,,820842,2018-06-30
,,820879,2018-06-30
,,821036,2018-06-30
,,821157,2018-06-30
,,821559,2018-06-30
,,821643,2018-06-30
,,821906,2018-06-30
,,822042,2018-06-30
,,822051,2018-06-30
,,822275,2018-06-30
,,822408,2018-06-30
,,822556,2018-06-30
,,822631,2018-06-30
,,822846,2018-06-30
,,823076,2018-06-30
,,823133,2018-06-30
,,823142,2018-06-30
,,823450,2018-06-30
,,823478,2018-06-30
,,823553,2018-06-30
,,823638,2018-06-30
,,823656,2018-06-30
,,824242,2018-06-30
,,824653,2018-06-30
,,824671,2018-06-30
,,824738,2018-06-30
,,825146,2018-06-30
,,825454,2018-06-30
,,825548,2018-06-30
,,825753,2018-06-30
,,825847,2018-06-30
,,825940,2018-06-30
,,826451,2018-06-30
,,826648,2018-06-30
,,826956,2018-06-30
,,827355,2018-06-30
,,827458,2018-06-30
,,827560,2018-06-30
,,828110,2018-06-30
,,828174,2018-06-30
,,828473,2018-06-30
,,828651,2018-06-30
,,829032,2018-06-30
,,829041,2018-06-30
,,829050,2018-06-30
,,829452,2018-06-30
,,830113,2018-06-30
,,830252,2018-06-30
,,830355,2018-06-30
,,830542,2018-06-30
,,830645,2018-06-30
,,830748,2018-06-30
,,831008,2018-06-30
,,831352,2018-06-30
,,831576,2018-06-30
,,831642,2018-06-30
,,831875,2018-06-30
,,831941,2018-06-30
,,832528,2018-06-30
,,832546,2018-06-30
,,833404,2018-06-30
,,833646,2018-06-30
,,833749,2018-06-30
,,833758,2018-06-30
,,833851,2018-06-30
,,834175,2018-06-30
,,834755,2018-06-30
,,835079,2018-06-30
,,835257,2018-06-30
,,835378,2018-06-30
,,835444,2018-06-30
,,835613,2018-06-30
,,835659,2018-06-30
,,835743,2018-06-30
,,835770,2018-06-30
,,835958,2018-06-30
,,836656,2018-06-30
,,836843,2018-06-30
,,836852,2018-06-30
,,837000,2018-06-30
,,837037,2018-06-30
,,837046,2018-06-30
,,837149,2018-06-30
,,837158,2018-06-30
,,837354,2018-06-30
,,837448,2018-06-30
,,837541,2018-06-30
,,837608,2018-06-30
,,837653,2018-06-30
,,837840,2018-06-30
,,837952,2018-06-30
,,837970,2018-06-30
,,838155,2018-06-30
,,839068,2018-06-30
,,839246,2018-06-30
,,839255,2018-06-30
,,839572,2018-06-30
,,839817,2018-06-30
,,839974,2018-06-30
,,840019,2018-06-30
,,840251,2018-06-30
,,840354,2018-06-30
,,840363,2018-06-30
,,840578,2018-06-30
,,840747,2018-06-30
,,841472,2018-06-30
,,841753,2018-06-30
,,841838,2018-06-30
,,842116,2018-06-30
,,842376,2018-06-30
,,842460,2018-06-30
,,842853,2018-06-30
,,843476,2018-06-30
,,843542,2018-06-30
,,843953,2018-06-30
,,844053,2018-06-30
,,844138,2018-06-30
,,844455,2018-06-30
,,844567,2018-06-30
,,845247,2018-06-30
,,845443,2018-06-30
,,845452,2018-06-30
,,845573,2018-06-30
,,846132,2018-06-30
,,846619,2018-06-30
,,846945,2018-06-30
,,847157,2018-06-30
,,847979,2018-06-30
,,848248,2018-06-30
,,848453,2018-06-30
,,849076,2018-06-30
,,849348,2018-06-30
,,849357,2018-06-30
,,849432,2018-06-30
,,849647,2018-06-30
,,849777,2018-06-30
,,850036,2018-06-30
,,850054,2018-06-30
,,850456,2018-06-30
,,851060,2018-06-30
,,851172,2018-06-30
,,851239,2018-06-30
,,851631,2018-06-30
8401000,17598000,852218,2018-06-30
,,852254,2018-06-30
,,852320,2018-06-30
,,852357,2018-06-30
,,852544,2018-06-30
,,852704,2018-06-30
,,852713,2018-06-30
,,852973,2018-06-30
,,853112,2018-06-30
,,853251,2018-06-30
,,853671,2018-06-30
,,853747,2018-06-30
,,853804,2018-06-30
,,853934,2018-06-30
,,853952,2018-06-30
,,854052,2018-06-30
,,854173,2018-06-30
,,854351,2018-06-30
,,854454,2018-06-30
,,854548,2018-06-30
,,854753,2018-06-30
,,854847,2018-06-30
,,855143,2018-06-30
,,855264,2018-06-30
,,855303,2018-06-30
,,855563,2018-06-30
,,855648,2018-06-30
,,855741,2018-06-30
,,855844,2018-06-30
,,855956,2018-06-30
,,856159,2018-06-30
,,856243,2018-06-30
,,856346,2018-06-30
,,856458,2018-06-30
,,856542,2018-06-30
,,856748,2018-06-30
,,856869,2018-06-30
,,856944,2018-06-30
,,857147,2018-06-30
,,857259,2018-06-30
,,857455,2018-06-30
,,857576,2018-06-30
,,857745,2018-06-30
,,857811,2018-06-30
,,857875,2018-06-30
,,857941,2018-06-30
,,858153,2018-06-30
,,858443,2018-06-30
,,858452,2018-06-30
,,858528,2018-06-30
,,858818,2018-06-30
,,858854,2018-06-30
,,859002,2018-06-30
,,859141,2018-06-30
,,859552,2018-06-30
,,859655,2018-06-30
,,859712,2018-06-30
,,860053,2018-06-30
,,860147,2018-06-30
,,860231,2018-06-30
,,860259,2018-06-30
,,860334,2018-06-30
,,860352,2018-06-30
,,861153,2018-06-30
,,861304,2018-06-30
,,861658,2018-06-30
,,861742,2018-06-30
,,861854,2018-06-30
,,862057,2018-06-30
,,862141,2018-06-30
,,862945,2018-06-30
,,863362,2018-06-30
,,863607,2018-06-30
,,863652,2018-06-30
,,863746,2018-06-30
,,864248,2018-06-30
,,864378,2018-06-30
,,864471,2018-06-30
,,864846,2018-06-30
,,864855,2018-06-30
,,865142,2018-06-30
,,865151,2018-06-30
,,865450,2018-06-30
,,865544,2018-06-30
,,865759,2018-06-30
,,865852,2018-06-30
,,866000,2018-06-30
,,866055,2018-06-30
,,866121,2018-06-30
,,866251,2018-06-30
,,867070,2018-06-30
,,867258,2018-06-30
,,867632,2018-06-30
,,867650,2018-06-30
,,867856,2018-06-30
,,868059,2018-06-30
,,868442,2018-06-30
,,868572,2018-06-30
,,868844,2018-06-30
,,868956,2018-06-30
,,869346,2018-06-30
,,869524,2018-06-30
,,869551,2018-06-30
,,869663,2018-06-30
,,869953,2018-06-30
,,870539,2018-06-30
,,870650,2018-06-30
,,870856,2018-06-30
,,870913,2018-06-30
,,871358,2018-06-30
,,871648,2018-06-30
,,871769,2018-06-30
,,871956,2018-06-30
,,872047,2018-06-30
,,872579,2018-06-30
,,873259,2018-06-30
,,874050,2018-06-30
,,874452,2018-06-30
,,874845,2018-06-30
,,875048,2018-06-30
,,875057,2018-06-30
,,875132,2018-06-30
,,875655,2018-06-30
,,875758,2018-06-30
,,875879,2018-06-30
,,875936,2018-06-30
,,876157,2018-06-30
,,876634,2018-06-30
,,876700,2018-06-30
,,877154,2018-06-30
,,877350,2018-06-30
,,877369,2018-06-30
,,877752,2018-06-30
,,877958,2018-06-30
,,878898,2018-06-30
,,879000,2018-06-30
,,879336,2018-06-30
,,879439,2018-06-30
,,879457,2018-06-30
,,879550,2018-06-30
,,879644,2018-06-30
,,879747,2018-06-30
,,880332,2018-06-30
,,880855,2018-06-30
,,881012,2018-06-30
,,881441,2018-06-30
,,881478,2018-06-30
,,881544,2018-06-30
,,881852,2018-06-30
,,881900,2018-06-30
,,882242,2018-06-30
,,882541,2018-06-30
,,882701,2018-06-30
,,882952,2018-06-30
,,883351,2018-06-30
,,883959,2018-06-30
,,884303,2018-06-30
,,884358,2018-06-30
,,884376,2018-06-30
,,884442,2018-06-30
,,884648,2018-06-30
,,884657,2018-06-30
,,885225,2018-06-30
,,885252,2018-06-30
,,885430,2018-06-30
,,885579,2018-06-30
,,885869,2018-06-30
,,886204,2018-06-30
,,886624,2018-06-30
,,887340,2018-06-30
,,887827,2018-06-30
,,887854,2018-06-30
,,888002,2018-06-30
,,888141,2018-06-30
,,888271,2018-06-30
,,888552,2018-06-30
,,888833,2018-06-30
,,890050,2018-06-30
,,890078,2018-06-30
,,890603,2018-06-30
,,890649,2018-06-30
,,890742,2018-06-30
,,890957,2018-06-30
,,891226,2018-06-30
,,891253,2018-06-30
,,892205,2018-06-30
,,892223,2018-06-30
,,892250,2018-06-30
,,893248,2018-06-30
,,893640,2018-06-30
,,893855,2018-06-30
,,894245,2018-06-30
,,894272,2018-06-30
,,894348,2018-06-30
,,894544,2018-06-30
,,894553,2018-06-30
,,894834,2018-06-30
,,894946,2018-06-30
,,895055,2018-06-30
,,895448,2018-06-30
,,895710,2018-06-30
,,896155,2018-06-30
,,896427,2018-06-30
,,897170,2018-06-30
,,897237,2018-06-30
,,897330,2018-06-30
,,897451,2018-06-30
,,897648,2018-06-30
,,897853,2018-06-30
,,898458,2018-06-30
,,898579,2018-06-30
,,898627,2018-06-30
,,898850,2018-06-30
,,899008,2018-06-30
,,899156,2018-06-30
,,899343,2018-06-30
,,899428,2018-06-30
,,899642,2018-06-30
,,899651,2018-06-30
,,899736,2018-06-30
,,900034,2018-06-30
,,900146,2018-06-30
,,900306,2018-06-30
,,900379,2018-06-30
,,900502,2018-06-30
,,900678,2018-06-30
,,901134,2018-06-30
,,901358,2018-06-30
,,901451,2018-06-30
,,901741,2018-06-30
,,901938,2018-06-30
,,901974,2018-06-30
,,902645,2018-06-30
,,902672,2018-06-30
,,903240,2018-06-30
,,903455,2018-06-30
,,903754,2018-06-30
,,903950,2018-06-30
,,904171,2018-06-30
,,904359,2018-06-30
,,904845,2018-06-30
,,905356,2018-06-30
,,905673,2018-06-30
,,906241,2018-06-30
,,906410,2018-06-30
,,906652,2018-06-30
,,907444,2018-06-30
,,907547,2018-06-30
,,908450,2018-06-30
,,908553,2018-06-30
,,908861,2018-06-30
,,909055,2018-06-30
,,909541,2018-06-30
,,909756,2018-06-30
,,910079,2018-06-30
,,910118,2018-06-30
,,910239,2018-06-30
,,911160,2018-06-30
,,911339,2018-06-30
,,911759,2018-06-30
,,911973,2018-06-30
,,912550,2018-06-30
,,912578,2018-06-30
,,912756,2018-06-30
,,913146,2018-06-30
,,913436,2018-06-30
,,913753,2018-06-30
,,913856,2018-06-30
,,914545,2018-06-30
,,914648,2018-06-30
,,914853,2018-06-30
,,915056,2018-06-30
,,915065,2018-06-30
,,915878,2018-06-30
,,915935,2018-06-30
,,916147,2018-06-30
,,916259,2018-06-30
,,916343,2018-06-30
,,916745,2018-06-30
,,916857,2018-06-30
,,917050,2018-06-30
,,917500,2018-06-30
,,917555,2018-06-30
,,917630,2018-06-30
,,917742,2018-06-30
,,917854,2018-06-30
,,918132,2018-06-30
,,918150,2018-06-30
,,918356,2018-06-30
,,918477,2018-06-30
,,918655,2018-06-30
,,918776,2018-06-30
,,918879,2018-06-30
581198,555382,918918,2018-06-30
,,918954,2018-06-30
,,919344,2018-06-30
,,919456,2018-06-30
,,919568,2018-06-30
,,919755,2018-06-30
,,919773,2018-06-30
,,920210,2018-06-30
,,920359,2018-06-30
,,920733,2018-06-30
,,920854,2018-06-30
,,920975,2018-06-30
,,921039,2018-06-30
,,921178,2018-06-30
,,921655,2018-06-30
,,921879,2018-06-30
,,921936,2018-06-30
,,922157,2018-06-30
,,922344,2018-06-30
,,922559,2018-06-30
,,922924,2018-06-30
,,923257,2018-06-30
,,923350,2018-06-30
,,923707,2018-06-30
,,923752,2018-06-30
,,923855,2018-06-30
,,923949,2018-06-30
,,924058,2018-06-30
,,924236,2018-06-30
,,924254,2018-06-30
,,924357,2018-06-30
,,924405,2018-06-30
,,924553,2018-06-30
,,924843,2018-06-30
,,924937,2018-06-30
,,925037,2018-06-30
,,925055,2018-06-30
,,925354,2018-06-30
,,925411,2018-06-30
,,925653,2018-06-30
,,925859,2018-06-30
,,926155,2018-06-30
,,926342,2018-06-30
,,926632,2018-06-30
,,926650,2018-06-30
,,926959,2018-06-30
,,927077,2018-06-30
,,927134,2018-06-30
,,927479,2018-06-30
,,928056,2018-06-30
,,928421,2018-06-30
,,928618,2018-06-30
,,929352,2018-06-30
,,929802,2018-06-30
,,929932,2018-06-30
,,929978,2018-06-30
,,930358,2018-06-30
,,930442,2018-06-30
,,930853,2018-06-30
,,930871,2018-06-30
,,930965,2018-06-30
,,931038,2018-06-30
,,931047,2018-06-30
,,931159,2018-06-30
,,931207,2018-06-30
,,931270,2018-06-30
,,931355,2018-06-30
,,931458,2018-06-30
,,931944,2018-06-30
,,932277,2018-06-30
,,932633,2018-06-30
,,932642,2018-06-30
,,932745,2018-06-30
,,932978,2018-06-30
,,933023,2018-06-30
,,933041,2018-06-30
,,933256,2018-06-30
,,933340,2018-06-30
,,933377,2018-06-30
,,933621,2018-06-30
,,933863,2018-06-30
,,933966,2018-06-30
,,933975,2018-06-30
,,934271,2018-06-30
,,934329,2018-06-30
,,934646,2018-06-30
,,934673,2018-06-30
,,934954,2018-06-30
,,935111,2018-06-30
,,935250,2018-06-30
,,935308,2018-06-30
,,935559,2018-06-30
,,935577,2018-06-30
,,935719,2018-06-30
,,936136,2018-06-30
,,936426,2018-06-30
,,936462,2018-06-30
,,936583,2018-06-30
,,936640,2018-06-30
,,936837,2018-06-30
,,936855,2018-06-30
,,937339,2018-06-30
,,937553,2018-06-30
,,937740,2018-06-30
,,937759,2018-06-30
,,937834,2018-06-30
,,937843,2018-06-30
,,938354,2018-06-30
,,938550,2018-06-30
,,938859,2018-06-30
,,939070,2018-06-30
,,939249,2018-06-30
,,940021,2018-06-30
,,940311,2018-06-30
,,940674,2018-06-30
,,940731,2018-06-30
,,940852,2018-06-30
,,941541,2018-06-30
,,941653,2018-06-30
,,941804,2018-06-30
,,942258,2018-06-30
,,942454,2018-06-30
,,942539,2018-06-30
,,942847,2018-06-30
,,943143,2018-06-30
,,943152,2018-06-30
,,943273,2018-06-30
,,943675,2018-06-30
,,943853,2018-06-30
,,943974,2018-06-30
,,944047,2018-06-30
,,944337,2018-06-30
,,944355,2018-06-30
,,944551,2018-06-30
,,944627,2018-06-30
,,944739,2018-06-30
,,944748,2018-06-30
,,944935,2018-06-30
,,945026,2018-06-30
,,945053,2018-06-30
,,945071,2018-06-30
,,945950,2018-06-30
,,946171,2018-06-30
,,946274,2018-06-30
,,946461,2018-06-30
,,946555,2018-06-30
,,947525,2018-06-30
,,947628,2018-06-30
,,947655,2018-06-30
,,947749,2018-06-30
,,947776,2018-06-30
,,948036,2018-06-30
,,948250,2018-06-30
,,948278,2018-06-30
,,948531,2018-06-30
,,948643,2018-06-30
,,949154,2018-06-30
,,949305,2018-06-30
,,949453,2018-06-30
,,949556,2018-06-30
,,950141,2018-06-30
,,950178,2018-06-30
,,950356,2018-06-30
,,950758,2018-06-30
,,951102,2018-06-30
,,952172,2018-06-30
,,952257,2018-06-30
,,952677,2018-06-30
,,952846,2018-06-30
,,953535,2018-06-30
,,953843,2018-06-30
,,953852,2018-06-30
,,954158,2018-06-30
,,954251,2018-06-30
,,954279,2018-06-30
,,954653,2018-06-30
,,954671,2018-06-30
,,955548,2018-06-30
,,955753,2018-06-30
,,955940,2018-06-30
,,955959,2018-06-30
,,955977,2018-06-30
,,956134,2018-06-30
,,956152,2018-06-30
,,956255,2018-06-30
,,956358,2018-06-30
,,956376,2018-06-30
,,956527,2018-06-30
,,956554,2018-06-30
,,956750,2018-06-30
,,956938,2018-06-30
,,956956,2018-06-30
,,957757,2018-06-30
,,958204,2018-06-30
,,958231,2018-06-30
,,958558,2018-06-30
,,958727,2018-06-30
,,958763,2018-06-30
,,959304,2018-06-30
,,959443,2018-06-30
,,959630,2018-06-30
,,959715,2018-06-30
,,960047,2018-06-30
,,960533,2018-06-30
,,960551,2018-06-30
,,960560,2018-06-30
,,960935,2018-06-30
,,961259,2018-06-30
,,961343,2018-06-30
,,961400,2018-06-30
,,961446,2018-06-30
,,961576,2018-06-30
,,961624,2018-06-30
,,961811,2018-06-30
,,962256,2018-06-30
,,962313,2018-06-30
,,962890,2018-06-30
,,962966,2018-06-30
,,963002,2018-06-30
,,963730,2018-06-30
,,963945,2018-06-30
,,963954,2018-06-30
,,964157,2018-06-30
,,964250,2018-06-30
,,964700,2018-06-30
,,965051,2018-06-30
,,965789,2018-06-30
,,966272,2018-06-30
,,966722,2018-06-30
,,966731,2018-06-30
,,966973,2018-06-30
,,967046,2018-06-30
,,967943,2018-06-30
,,967952,2018-06-30
,,968070,2018-06-30
,,968155,2018-06-30
,,968249,2018-06-30
,,968557,2018-06-30
,,968744,2018-06-30
,,969059,2018-06-30
,,969255,2018-06-30
,,969424,2018-06-30
,,969639,2018-06-30
,,969741,2018-06-30
,,969844,2018-06-30
,,969956,2018-06-30
,,969974,2018-06-30
,,970055,2018-06-30
,,971070,2018-06-30
,,971379,2018-06-30
,,971959,2018-06-30
,,972143,2018-06-30
,,972406,2018-06-30
,,972648,2018-06-30
,,972732,2018-06-30
,,972750,2018-06-30
,,972769,2018-06-30
,,972862,2018-06-30
,,973056,2018-06-30
,,973252,2018-06-30
,,973364,2018-06-30
,,974558,2018-06-30
,,974754,2018-06-30
,,975153,2018-06-30
,,975256,2018-06-30
,,975452,2018-06-30
,,975555,2018-06-30
,,975751,2018-06-30
,,975854,2018-06-30
,,976226,2018-06-30
,,976534,2018-06-30
,,976552,2018-06-30
,,976703,2018-06-30
,,976954,2018-06-30
,,977045,2018-06-30
,,977250,2018-06-30
,,977616,2018-06-30
,,977652,2018-06-30
,,977951,2018-06-30
,,978118,2018-06-30
,,978239,2018-06-30
,,978417,2018-06-30
,,978622,2018-06-30
,,979133,2018-06-30
,,979151,2018-06-30
,,979357,2018-06-30
,,979375,2018-06-30
,,979629,2018-06-30
,,979759,2018-06-30
,,980438,2018-06-30
,,980531,2018-06-30
0,0,980661,2018-06-30
,,980773,2018-06-30
,,980951,2018-06-30
,,980960,2018-06-30
,,981275,2018-06-30
,,981350,2018-06-30
,,981453,2018-06-30
,,982142,2018-06-30
,,982348,2018-06-30
,,982553,2018-06-30
,,982937,2018-06-30
,,983055,2018-06-30
,,983158,2018-06-30
,,983457,2018-06-30
,,983550,2018-06-30
,,984258,2018-06-30
,,984351,2018-06-30
,,984379,2018-06-30
,,984454,2018-06-30
,,984650,2018-06-30
,,984856,2018-06-30
,,985451,2018-06-30
,,985479,2018-06-30
,,986159,2018-06-30
,,986551,2018-06-30
,,986672,2018-06-30
,,986757,2018-06-30
,,986935,2018-06-30
,,987053,2018-06-30
,,987231,2018-06-30
,,987259,2018-06-30
,,987352,2018-06-30
,,987576,2018-06-30
,,987651,2018-06-30
,,987848,2018-06-30
,,988144,2018-06-30
,,988153,2018-06-30
,,988256,2018-06-30
,,988452,2018-06-30
,,988845,2018-06-30
,,989141,2018-06-30
,,989347,2018-06-30
,,989534,2018-06-30
,,989730,2018-06-30
,,989758,2018-06-30
,,989851,2018-06-30
,,990053,2018-06-30
,,990352,2018-06-30
,,990642,2018-06-30
,,991041,2018-06-30
,,991078,2018-06-30
,,991135,2018-06-30
,,991340,2018-06-30
,,991359,2018-06-30
,,991555,2018-06-30
,,991621,2018-06-30
,,991854,2018-06-30
,,992851,2018-06-30
,,993250,2018-06-30
,,993353,2018-06-30
,,994435,2018-06-30
,,994770,2018-06-30
,,995076,2018-06-30
,,995272,2018-06-30
,,995517,2018-06-30
,,995571,2018-06-30
,,995674,2018-06-30
,,995955,2018-06-30
,,996260,2018-06-30
,,997052,2018-06-30
,,997155,2018-06-30
,,997557,2018-06-30
,,997650,2018-06-30
,,997847,2018-06-30
,,998358,2018-06-30
,,998648,2018-06-30
,,998657,2018-06-30
,,998844,2018-06-30
,,999355,2018-06-30
,,999935,2018-06-30
,,1000052,2018-06-30
,,1000100,2018-06-30
,,1000276,2018-06-30
,,1000641,2018-06-30
,,1000856,2018-06-30
,,1000959,2018-06-30
,,1001059,2018-06-30
,,1001152,2018-06-30
,,1001451,2018-06-30
,,1001639,2018-06-30
,,1001648,2018-06-30
,,1001817,2018-06-30
,,1001853,2018-06-30
,,1002355,2018-06-30
,,1002373,2018-06-30
,,1002430,2018-06-30
,,1002458,2018-06-30
,,1002850,2018-06-30
,,1002878,2018-06-30
,,1002953,2018-06-30
,,1003455,2018-06-30
,,1003558,2018-06-30
,,1003839,2018-06-30
,,1003950,2018-06-30
,,1004256,2018-06-30
,,1004470,2018-06-30
,,1005075,2018-06-30
,,1005552,2018-06-30
,,1005655,2018-06-30
,,1005851,2018-06-30
,,1006148,2018-06-30
,,1006157,2018-06-30
,,1006344,2018-06-30
,,1006513,2018-06-30
,,1006559,2018-06-30
,,1006577,2018-06-30
,,1006652,2018-06-30
,,1006951,2018-06-30
,,1007015,2018-06-30
,,1007051,2018-06-30
,,1007154,2018-06-30
,,1007417,2018-06-30
,,1007659,2018-06-30
,,1007734,2018-06-30
,,1007752,2018-06-30
,,1007819,2018-06-30
1672,2,1007846,2018-06-30
,,1007873,2018-06-30
,,1007930,2018-06-30
,,1007958,2018-06-30
,,1008076,2018-06-30
,,1008151,2018-06-30
,,1008209,2018-06-30
,,1008432,2018-06-30
,,1008450,2018-06-30
,,1008553,2018-06-30
,,1008674,2018-06-30
,,1008955,2018-06-30
,,1009055,2018-06-30
,,1009242,2018-06-30
,,1009354,2018-06-30
,,1009756,2018-06-30
,,1009804,2018-06-30
,,1009840,2018-06-30
,,1010015,2018-06-30
,,1010574,2018-06-30
,,1011076,2018-06-30
,,1011432,2018-06-30
,,1011526,2018-06-30
,,1011553,2018-06-30
,,1011638,2018-06-30
,,1011656,2018-06-30
,,1011852,2018-06-30
,,1011955,2018-06-30
,,1012251,2018-06-30
,,1012457,2018-06-30
,,1012671,2018-06-30
,,1013070,2018-06-30
,,1013650,2018-06-30
,,1013744,2018-06-30
,,1013856,2018-06-30
,,1014059,2018-06-30
,,1014125,2018-06-30
,,1014246,2018-06-30
,,1014255,2018-06-30
,,1014376,2018-06-30
,,1014451,2018-06-30
,,1014554,2018-06-30
,,1014657,2018-06-30
,,1014853,2018-06-30
,,1014965,2018-06-30
,,1015243,2018-06-30
,,1015252,2018-06-30
,,1015270,2018-06-30
,,1015458,2018-06-30
,,1015467,2018-06-30
,,1015560,2018-06-30
,,1015832,2018-06-30
,,1015841,2018-06-30
,,1015850,2018-06-30
,,1016174,2018-06-30
,,1016231,2018-06-30
,,1016259,2018-06-30
,,1016558,2018-06-30
,,1016718,2018-06-30
,,1016848,2018-06-30
,,1016857,2018-06-30
,,1016941,2018-06-30
,,1017425,2018-06-30
,,1017555,2018-06-30
,,1017564,2018-06-30
,,1017854,2018-06-30
,,1017939,2018-06-30
,,1017957,2018-06-30
,,1018927,2018-06-30
,,1157415,2018-06-30
,,1158878,2018-06-30
,,1160509,2018-06-30
,,1160853,2018-06-30
,,1161216,2018-06-30
,,1162017,2018-06-30
,,1163283,2018-06-30
,,1169650,2018-06-30
,,1176881,2018-06-30
,,1176920,2018-06-30
,,1186965,2018-06-30
,,1187001,2018-06-30
,,1187551,2018-06-30
,,1188772,2018-06-30
,,1188987,2018-06-30
,,1189993,2018-06-30
,,1190476,2018-06-30
,,1191352,2018-06-30
,,1191482,2018-06-30
,,1198605,2018-06-30
,,1211371,2018-06-30
,,1216022,2018-06-30
,,1216321,2018-06-30
,,1216826,2018-06-30
,,1218446,2018-06-30
,,1222519,2018-06-30
,,1222948,2018-06-30
,,1225752,2018-06-30
,,1225761,2018-06-30
,,1225798,2018-06-30
,,1228034,2018-06-30
,,1229198,2018-06-30
,,1293078,2018-06-30
,,1356768,2018-06-30
,,1369870,2018-06-30
,,1377521,2018-06-30
,,1386251,2018-06-30
,,1387203,2018-06-30
,,1387605,2018-06-30
,,1390324,2018-06-30
,,1391778,2018-06-30
,,1394621,2018-06-30
,,1394676,2018-06-30
,,1396764,2018-06-30
,,1397471,2018-06-30
,,1401387,2018-06-30
,,1401891,2018-06-30
,,1402384,2018-06-30
,,1404481,2018-06-30
,,1404883,2018-06-30
,,1404940,2018-06-30
,,1407932,2018-06-30
,,1411032,2018-06-30
,,1412619,2018-06-30
,,1412712,2018-06-30
,,1414819,2018-06-30
,,1416279,2018-06-30
,,1418255,2018-06-30
,,1421161,2018-06-30
,,1429028,2018-06-30
,,1435092,2018-06-30
,,1436071,2018-06-30
,,1436204,2018-06-30
,,1438589,2018-06-30
,,1439456,2018-06-30
,,1440117,2018-06-30
,,1443266,2018-06-30
,,1444021,2018-06-30
,,1445943,2018-06-30
,,1447639,2018-06-30
,,1456501,2018-06-30
,,1458608,2018-06-30
,,1459717,2018-06-30
,,1459735,2018-06-30
,,1459799,2018-06-30
,,1462986,2018-06-30
,,1469677,2018-06-30
,,1470150,2018-06-30
,,1474309,2018-06-30
,,1478231,2018-06-30
,,1479470,2018-06-30
,,1481745,2018-06-30
,,1481754,2018-06-30
,,1492817,2018-06-30
,,1493319,2018-06-30
,,1494482,2018-06-30
,,1494914,2018-06-30
,,1516423,2018-06-30
,,1629903,2018-06-30
,,1718188,2018-06-30
